,STX12,STX2,VAMP5,SNAP29,STX7,STX6,STX1A,STX11,VAMP1,VAMP3,BNIP1,STX3,STX10,VAMP7,SNAP47,SEC22B,VAMP4,VAMP8,YKT6,SNAP23,BET1L,STX18,GOSR1,SNAP25,USE1,STX5,STX4,STX19,VTI1B,BET1,VTI1A,TSNARE1,STX8,STX1B,STX17
SIDM00292,1.1044297314665794,2.008897173025923,-0.9010367381478342,0.013243770714122383,1.3080029908153052,1.2247112902715158,-0.23485119822743084,-0.5207617532175391,-0.8424870560754109,1.6341887638943786,0.9806305085735392,0.5099026209230424,1.3999701680212329,2.1992041855941187,1.0741557635272772,0.8107913421052763,0.19605437579485033,0.10486975538798975,1.1379727590118263,0.1664368563977729,-0.3376432919538736,0.9635153820561211,0.8384765498442922,1.3436596033716448,1.2508865877110407,-0.021287411765763254,0.9832806415348889,-0.5663768145921126,0.5406432003394392,0.8051129298642651,-0.6609059545333235,-0.7790344176242091,0.9312350290900266,-0.8291047229064327,0.13320144239180035
SIDM00623,0.7736091727359211,2.326336823046696,0.35828578152707335,0.2052126884518422,0.5981723712677455,0.7788743890290017,-0.6242351653237042,1.5817841745907952,-0.6458108808445224,0.7086202209446056,0.7869490882271705,0.0651588026925917,1.6160685620171944,2.1836133638838695,0.9035954550596846,1.0022208441759088,-0.0744748459925082,2.4722622637146485,0.9092448103788232,1.176461632905038,-0.19047645101887614,0.4342538589365884,0.3126436722062227,2.1803604308535895,1.1540881128653744,0.10830833303633597,1.6794255165572192,-0.6930762855616206,0.16624480184066567,0.853472430603827,-0.253946141237812,-0.7983457862396318,1.8484043219664497,-0.7426008922680053,-0.23928169945673672
SIDM00638,1.065562417385715,0.4489759241404236,-0.38258450291739915,0.5868494094821493,1.1773945236952819,1.2047243902449323,-0.595122608920697,-0.6072221707388183,-0.8262233394687897,1.6246656686142622,0.49668751367567293,0.31253763916569705,0.8970196974106885,2.1127606180797587,0.9129207504552346,1.2648343333733212,-0.45239121050219505,2.66766019465305,1.2061584372131788,0.4859719902632142,-0.553160275522463,0.3391276692091524,0.34308016622178145,-0.2838603527645741,0.5038032254061539,-0.04647539757377179,1.2616799145165372,-0.39670405104904083,0.6216918649431605,1.341330192551297,-0.5300097526160045,-0.7544727655169075,1.4244120527983926,-0.7550814248686891,0.22584506212667937
SIDM00527,1.0748575744661628,1.7246994841675825,0.3574067989090879,0.45021022134725597,1.3934524081010482,0.944447212399233,-0.3127876450417037,-0.7896583727170096,-0.8684665810511781,1.668605932916177,0.4890675478999343,1.4267900018670483,1.4412342018141455,2.068921136476708,0.9220277106906078,1.2094437782618108,0.25203124190419735,-0.7212162294186731,1.4021757822147445,0.7136397940310286,-0.10244703405881367,0.9169982570921226,0.26460542377762025,1.2895217469587135,0.9206453159323364,-0.023633379879050724,1.5469995995873875,-0.8425550262344392,0.5244206819173994,1.6035480078777578,-0.42182112576161884,-0.7504844893798917,2.1952061870810247,-0.7183158185687083,-0.12501636669867602
SIDM00976,1.2455863326410748,1.6409428687431487,2.2384295460721906,0.20601761797512938,1.1721477833989788,0.9883487214683626,-0.4884295922567881,-0.7014771063953524,-0.7799290518369221,1.8009268187836645,0.5999119818419975,0.5566478830302379,1.4607154293791331,2.303590523099642,1.0809927196441562,1.529464799148736,0.31025627761259267,-0.2863827366017826,1.1925883875902796,0.7757612386001598,-0.19181599144714956,0.8055641272362173,0.2724648953370866,-0.15888431762469782,1.1931379753452318,-0.016133957896149246,1.5265942466901923,-0.7605455854257201,0.46501121324893846,1.7969689678759246,-0.5945226549243459,-0.8393554424653165,2.144391934660139,-0.6265082975286034,0.16986395638624802
SIDM00316,1.5064109759505473,1.812310570655437,2.1310459221565363,0.47557768406275897,1.049557019705495,0.9106109335630622,-0.12207686693298547,-0.8136016269478688,-0.7924090516442693,1.8941109912296827,0.5677482808927514,-0.3373336860170997,1.2555829919368608,2.366892575781633,1.0401794536796944,1.506121220582508,0.024282690202280462,-0.6571356319882875,1.5501790178715564,0.5707272790987947,-0.46668105665582016,0.6338481752637471,0.2906318611019601,-0.11703118734153223,1.399986211049858,0.11637413354737121,1.4967940590444155,-0.764624666084187,0.432364885512315,1.5755996129386853,-0.5810500480131408,-0.62030847417734,1.566250887681616,-0.610719780346993,0.06316514212022944
SIDM00326,1.0904700934677063,1.5889069089948487,-0.12315100765033887,0.7297504453241922,1.1744054466264848,0.5464264708259268,-0.6270076177827263,-0.636012741498317,-0.7692052246833601,2.2328798572053947,0.6675609160431635,-0.07054796159660648,1.6578630326017758,2.628388641945397,1.1512077870913313,1.0036951386132988,-0.27854273000959295,2.079158700344936,1.2412715075392686,1.033416626505362,0.2602112519912928,0.4322941000884893,0.2385686817373773,-0.8991780158215815,1.6021558642075406,0.1688287193886535,1.0149393963616455,-0.8047175364022334,0.8277824350699804,1.1688539029495728,-0.6057497063399873,-0.8198343944329285,1.806429275273686,-0.6575790938640689,0.5017785250235052
SIDM01093,1.0128147432849783,1.5560487358772768,-0.4275660003780029,0.6477464754647411,0.8785269513583407,0.9875848639700913,-0.708786885488318,-0.46477746467856246,-0.6932989749487732,1.9907929906252078,0.20446204213439048,-0.019982523290689475,1.2429731824644972,2.0990805265820804,0.9710927386415702,1.1861963752660118,-0.15208350242326057,2.3829295074248193,0.9181215318290256,0.7260966804269791,-0.24165555818485107,0.6206094615873303,0.330439383126397,-0.8498452320730531,0.9982297666627514,-0.0063620957879866906,1.328511730004624,-0.7699027758263286,0.49901890600210114,1.3772175169992857,-0.4498102796120271,-0.9037822091026155,1.5949713433607247,-0.664503072458116,0.22482060759501138
SIDM01098,0.9224414808083515,1.6415542046177278,1.0770990633966688,0.3530325424372557,0.6573590723577579,0.8738512402420454,-0.4276609958510771,-0.660938093097527,-0.7363120114852023,1.5484277009288403,0.26338972323137133,-0.11531708615157321,1.9823581679089861,2.5577779261980207,0.9896874188659405,0.6801191547195753,-0.2056214400609544,-1.0619344879883066,1.1978427018053375,0.17129308536877222,-0.37752807447194725,0.44296946936585946,0.17858337579137992,1.5963955070511475,1.3197558571484955,-0.23119266523852933,1.4792224491538535,-0.7541912737049938,0.7456114582549782,1.341487317295588,-0.6571540075686443,-0.6437351442880528,2.1675407498594295,-0.48778833870463395,0.328666570872916
SIDM00424,0.7613971188907176,1.2105077441213625,0.012699249713516094,0.6166203586518456,1.4601624426017108,0.6233074416636974,-0.6707999229783137,-0.7259881673141075,0.13624572492917628,0.9903417026105334,0.7590107694759711,0.37573387777794937,1.380703886842394,2.7863783434439804,0.5907880243152984,1.1645693221758813,0.5030020779656778,2.4524242769819034,1.1450375743001813,1.3030649697630665,-0.3726782429348931,1.0738922955299168,0.506056231483816,-0.8145615172069411,1.3527060255869823,0.07933792621390959,0.5387607479329192,-0.5980893168061396,0.6981674830233701,1.89009212182467,-0.5516090789981933,-0.6911531300825434,1.22867296110751,-0.6244519718500172,-0.2724332826839884
SIDM00973,1.0409610407941998,0.989891279872186,1.9460683849033609,0.13261284294960493,0.9029007662850967,1.2998386908081574,-0.23968676333245462,-0.43882194291618515,-0.7997222500360976,1.5501153295019203,0.8776327869268444,0.4488652245470746,1.322020993114488,2.826825859323451,0.9908743080665561,1.8303492058251556,0.4934204735443002,-0.4700093558744958,2.0885801055988056,1.755360260824703,0.47566796386276367,0.6847960730939289,0.5544776930604072,-0.7918888841630172,1.2657508055646243,0.3975181157440521,0.9091365089671192,-0.699730007354117,0.6141266046774381,2.1801549948049437,-0.3802477815866435,-0.6489323791191918,1.4760651271500103,-0.6685157268265725,0.14707111573050552
SIDM00411,0.8418209067174716,1.1035808154374813,1.916773118946427,0.7642605978464677,1.183617886448505,0.9490963206294936,-0.4984730421018411,-0.7331382393785632,-0.829038153185835,1.2691558742812117,0.43437871184243,0.9112357817034786,1.2809754084448832,2.25288312098895,0.8645182384715793,0.5651085312796136,-0.09776716530779894,2.592105890655273,0.9740637099395675,0.6036084634599723,-0.2695295805234335,0.8856896535319763,0.5623794613184268,-0.8788838204680477,1.0408823000266345,-0.22157527789992815,1.1798424453038168,-0.1264629206315389,0.5701891943606968,1.0085519459813568,-0.3528580098853752,-0.6798869951904517,1.7440867893064482,-0.6522948996461774,0.6294078294625026
SIDM00374,0.8517923567500575,1.0832435320973302,0.45436451580549675,0.529581515635698,0.891640403964355,0.8898153189792857,-0.6975506624028859,0.38003332715019633,-0.6212549909028182,0.3511009086417965,0.5288087978773933,-0.15852105310222914,1.0586450926277047,2.548203816462014,0.8439449447366307,1.2737435088395228,-0.004606870965826815,2.7003992482299775,0.7109829127035927,0.9863645205127409,0.07150523487709246,0.9061111782953151,0.5687826532654546,-0.9129208572226729,0.9568052282298433,0.24486711050515958,1.2914016630144338,-0.6462412920063937,0.20590408551846684,1.5403545258305655,0.147909403884059,-0.743132602627893,1.8748836528316406,-0.6678629844858477,0.13935060321094433
SIDM01160,1.1834606016446736,0.07212318389820621,1.449088381604938,0.44213091207133903,1.2547270035705713,1.3242059752173694,-0.5750199041224486,-0.513277822094756,-0.847496785987111,1.664454567747693,0.3199145016053489,0.15081087740861174,0.7001518604071053,2.316973419430678,0.7997427094356565,1.1405426117272308,-0.088548392817606,2.8197165764880228,0.8393286131942852,0.9434135268652784,-0.46371497414622326,0.4939933957810088,0.46311634436907373,-0.9150321143322625,1.023682562436044,0.06356023876774777,1.4598549320574643,-0.6583410821292592,0.9372189654820903,1.2135046585944178,-0.482911263379331,-0.7738446459876118,1.8452717143618025,-0.7608607682630941,0.36461960018187217
SIDM00145,0.6081637215260641,1.4347846265821584,1.4045927766890494,0.361708906925401,0.6969677993228859,0.784972949474404,-0.7395751612490993,-0.5952117793645957,-0.6339720564768806,0.737123068548629,0.6146761544706492,-0.4926903764955522,1.661624115765591,2.2708927860853043,0.8783456133926487,1.2717527979377412,0.0809248599100309,-0.26451071563397116,0.8137537618335439,0.7319242240859425,-0.4199529936316445,1.0385402766411633,0.3740964523474637,-0.8778762097803748,1.5688851192580082,-0.07597497730520687,1.0530142823277018,-0.7677796438655414,0.5427201807042553,1.3252842339812427,-0.3675619424819543,-0.6528184865339942,1.5659021395368073,-0.638625483639292,0.27137177099185894
SIDM00975,1.1071531062075932,1.4844647639840767,1.1983705430228224,0.37386979457296743,0.7959790665466233,0.8832512721286976,-0.6272620931510882,-0.6998901159031683,-0.7860425673826997,1.7363837428918611,0.46735228143411817,0.047223789857817985,1.256584726088122,2.5453350799443557,0.8469236675388427,1.1706127744200072,0.14719024441861164,0.20598931925846545,1.2077656688457699,1.0515121602013406,0.054560013014645525,0.3824115814360389,0.33576511853706675,0.299389868330468,1.1972564981416076,-0.04261177256969617,1.255245218397553,-0.6025751884280856,0.39141765514180676,1.4385402838182857,-0.5526711817352106,-0.7652615067423516,1.72855261146422,-0.731402934397323,-0.041075463531598265
SIDM00971,0.7286243836904599,0.8703753432767922,0.907159004559776,0.8817270321552475,1.2861724371875056,1.1066246275324754,-0.453848255681743,-0.6758264485686547,-0.7138911555734984,0.9470337887473376,0.2696150247741701,0.8247023310058091,1.3511580161186312,2.2388421084348553,1.4208258029106262,1.4244663763047134,0.08798699682410835,2.6641844919742605,0.6969349690339222,1.0544007663616244,-0.17790731675455676,1.1573777673893098,0.03903851347410006,-0.925810319805248,0.7793113826766227,-0.03415634912780634,1.2874907410731795,-0.5926107885982221,0.7191394886775434,1.227549336403804,-0.5951542029229698,-0.6868483903029644,1.1847922395514088,-0.5823389176732096,0.1697454903499314
SIDM00251,0.9417781676185799,1.3367959647432825,0.22818096886450812,0.21354297796897465,1.6396953074483327,0.8079702715270666,-0.5683637191778987,-0.7585727169990617,-0.6899580349918766,1.3756431002972986,0.2676029610196914,1.1338836846732407,1.4533916469161996,2.320610984351251,0.8822105434200656,1.311235136118169,-0.159760012442511,2.1959943807994033,0.7485823679111848,0.7048275329478272,-0.2766930035784748,0.5318295380048035,0.3710079330464585,-0.907259870650298,1.0728212903372771,-0.12907553427974472,1.1733374385612325,-0.7471179947020506,0.5131674818244498,0.9991852110760462,-0.5381858441181455,-0.7293715541355525,1.5224312139249458,-0.7377731629626376,0.47242805340268845
SIDM00412,1.0884260960736594,1.3923359070018597,1.304745523130657,0.4423499806031601,2.2728564809581573,0.581309718707484,-0.6754432731147507,0.40920976510067525,-0.30647151486275087,0.4338855170533652,0.5314106772785181,-0.613372884667772,1.572333755536262,2.445887992140424,0.7962478854172833,1.222216763337783,0.24839880927962793,2.663480949536004,0.6012618397186543,1.480527207571255,-0.4049778114449237,0.5117532278166186,0.4725493684005878,-0.8730523265320438,1.2353008362094877,0.013581822087332284,1.5318575581984113,-0.7645323353869741,0.33685248600780765,1.5359650501743503,-0.36421145834157304,-0.7296394117937116,1.4099658694110087,-0.6171765500722319,0.2538665586206065
SIDM00023,0.6458097180564104,0.7073316785541551,-0.5896895266350762,0.5358295348070743,0.8007468893655689,0.8741298272418689,-0.6746948168166285,-0.7453356577776715,-0.7943633901618201,1.6788474107979607,-0.051314973289637245,0.36322440462311695,1.5262487241492901,2.4440188282998214,0.9832061543347279,0.5914310734251722,-0.11660164615813384,2.6646578060524964,0.8758818683215918,0.8308349537747477,-0.39184688257790967,0.27447017939492196,0.2846976899017948,-0.8963267852165268,0.9248299808756411,0.004974670795858251,1.518693611043601,-0.5514506802358997,0.6144640830910145,1.0297757174658366,-0.47602768942615314,-0.5880523185493588,1.6346539602530408,-0.7422624906562313,0.2964778465986754
SIDM01198,0.951802860880923,0.6997273001315836,0.2542820391596245,0.20599878322260215,1.5138364856495836,0.7455364646124002,-0.6177701767310625,-0.6763611114866874,-0.7227347274045015,0.982100640685048,0.99420997330476,0.4404382479135456,1.2157518759580879,2.523739077033233,1.3662681521046016,1.0544083102001376,-0.15425856311177805,2.1709126449236456,1.2688138603773427,0.9043897682870089,-0.15553403999617216,0.6962118166563644,0.42726212850476974,-0.8176386102723067,1.4912248754834136,0.23238911130664328,1.3015793656453112,-0.5177019559983116,0.4822031306423284,1.7144979400739717,0.05225323118920829,-0.5767015645851586,1.7573496954558898,-0.5663927996927172,0.2523714232166969
SIDM00441,0.5440851337261983,1.5913583172583783,0.6895667606777598,0.4839966433168934,1.3655837816073957,0.7335815059899308,-0.6863291297287842,-0.477811150831999,-0.7130407780869665,1.0578994356206897,0.6192832083312079,0.5694828674139415,1.5427800357051882,2.5767396051406464,0.5421772655419788,1.078342396859789,0.13419906450466149,3.2859329107626305,0.5852346245566153,0.6876988890419024,-0.26673507898794785,0.7512431192136343,0.34644746336575594,-0.7788256187629037,1.2665394343372063,-0.15241005554087841,1.0864026549617252,-0.7567516025562012,0.5381683812858982,0.9377152631635398,-0.35118216327972934,-0.7603269172666601,2.0937620129206307,-0.7191285016371951,0.06725889060975115
SIDM00388,0.9684598850642073,1.5635974195160662,0.07683193078751296,0.2812829519131104,1.032358409128291,0.8594367928187258,-0.675746776273706,-0.6640857196928392,-0.6613784769975541,1.1247142163659438,0.4033061190873521,0.5785659720298182,1.5611742697917312,2.6172696419457737,1.3462599421485568,1.1642818106343358,0.14423479571270123,2.820923241547744,0.6675893039486399,1.018448004528705,-0.292374143666344,0.6533464496271765,0.47820835954110685,-0.904385266469301,1.1510937167308315,0.16636327250335156,1.1034337641890453,-0.5907210672035604,0.4850466277392602,1.109558006263499,-0.4432193005927747,-0.8226897415511056,1.2073051938145563,-0.7154629687864814,0.11219275941137832
SIDM00417,0.5560582031246776,0.6099021438728948,-0.1482906051149987,0.9225223449568821,1.2427951957195587,0.6692368650329964,-0.7027832087899658,-0.06934470274512457,-0.7571665662533665,1.101466869313834,0.6016905834673876,0.9662289914050819,1.5646013077414416,2.9364938782979704,0.8175009169481717,1.1245518982951477,0.014560366544827659,1.3659601235180021,1.2271326488669325,0.8863395157033807,-0.3236122730597292,0.8031418837089358,0.47255032074394915,-0.29268687168880847,1.960172143629515,0.09220983658977755,1.4497469288090725,-0.8094289500674748,-0.11910241827825781,1.4252844303115209,-0.17208436870408345,-0.6760986321846775,1.295582333532797,-0.5609675871839026,0.5343821158598366
SIDM00416,1.1193070463419128,0.17944557029475122,0.09373415247355349,0.1618714763686464,2.3207744262686854,1.267340282276713,-0.6686200555076115,-0.47843230496845707,-0.34792552606214183,1.195854535026636,0.985549053807548,-0.613214579728036,1.308320632455801,2.511690220139552,1.9861666548049828,1.0544556412749038,0.3780875234883786,2.421105561620083,0.8327866569777547,1.4078967024185283,0.02885616382094662,0.857268734395772,0.4048938222044993,-0.752762095780863,1.6650772987005746,0.28340888738637565,1.2042862656092408,-0.8137804125994462,0.43274459946006166,1.3370493747746823,-0.14584993060329515,-0.8238339966414512,1.847232838201406,-0.7005015833532247,0.10021714098077697
SIDM00974,1.3071452857369312,1.1873606081344232,2.365769914517835,0.6007448240984958,2.4376553011210538,0.5310579886755153,-0.6966910973597135,-0.7493582493755284,-0.8578227833629273,1.899979139076223,0.524080647736861,1.2042641140868346,1.4752360877982773,2.0775273434907393,0.4667085200072875,1.330122341929303,-0.21273487515769718,1.344063230684743,1.020903912577492,0.5008032891393909,-0.3054540097706257,0.7643761482188355,0.10512237029005266,-0.6888624541278712,1.6818945443919429,0.0997012072668835,1.1561398368813347,-0.7421059715072211,0.15217229859773945,1.3318675421129402,-0.6199571034480988,-0.702278711512575,1.7703004355709755,-0.7054735370650989,0.02360676316649828
SIDM00833,1.076453506236378,1.3309997623099354,0.8355455085364328,1.0102564364738793,1.5538731758787752,0.6209869079545587,-0.6078257674161891,-0.6684014333241419,-0.7757555108707148,1.571095932991156,0.3110430548072207,1.816863550759152,1.523090684913714,-0.6079606146486909,0.8203522502980586,0.9982084524381964,-0.14667152424171825,2.285067443370764,0.4812672279726558,0.3653654791258279,-0.7069457337494991,0.881020755455069,0.5829670809551594,-0.9162615667187536,0.604139200731433,0.23112543555663648,1.4490950317016984,-0.8322965795459092,0.47774805903229217,1.1537183259627795,-0.4741639915302099,-0.6837170357816393,1.445589869022428,-0.7026877787657956,0.44994701418955024
SIDM00562,0.6158504183969767,0.749041429025178,0.6421802966721815,0.46625992701628816,1.1784747937624136,0.658521299137984,-0.5663488238350053,-0.7959234359577946,-0.8298077593849934,1.2833338576867221,1.0240607775160528,0.4960351935412851,1.648176726181331,2.6616173606260087,0.9059353704392317,1.2683510075900701,0.014635272731506789,2.606600462323094,1.1300701739946117,0.6066854760669836,-0.2772738871271917,0.450563999900921,0.18779324274810008,-0.868787047639466,1.0749876539165022,-0.08933160590281909,0.9224591283504521,-0.5841054487808568,0.7987246227523901,1.102884510645537,-0.4394285056834324,-0.5309234511580325,1.9851587560937753,-0.7745415046166585,0.05127258255622984
SIDM01102,1.2201659113613752,0.8676501032190417,0.9975771250257922,0.21925100336057363,1.249401095366342,1.0664940687823217,-0.5984782021885879,0.5039076567952124,-0.76699365924736,1.3005570280032857,1.1970735481116517,-0.19692593438210151,1.4068311813702028,2.746717363287404,0.8915330403806857,1.1780716243049423,-0.19380486533087923,2.2431443431705773,1.0345556737345452,0.6021565724286931,-0.055189487700704115,0.9887753364538477,0.45763662397622384,-0.8765591076139729,1.130163446740806,0.2938496804662708,1.4986030318632437,-0.5011207415746417,0.6758193255538416,1.3944784173561202,-0.32612735343826715,-0.6475262492676754,2.152011584497329,-0.5849587162346318,0.21502378126288116
SIDM00418,1.1294829450081305,1.5867759404908117,1.1491135238539982,0.4570482613115518,1.4156991995825428,0.8373042311054542,-0.2702451424363898,-0.5813720144656198,-0.8681368570793048,1.5172710286647018,0.453001864847907,0.3720393208538053,1.6805306333863346,2.396967795026024,1.0864397103163987,0.9822181603456015,0.032228100495174675,2.029342747975261,1.091125069146702,0.5525152147723342,-0.07051522348308235,0.5670484382659999,0.6841243901032553,-0.8527818410554002,1.0372484984033221,-0.1528995608226304,1.8224787225659596,-0.6565200686970254,0.7035781074505782,1.969545597947901,-0.2909231358085559,-0.7767111379672819,1.8652143345569778,-0.7419933206522448,0.2603545057059259
SIDM00841,0.6521794776491652,1.326649714590534,1.379660101855869,0.2110349640602321,1.0231975583923776,0.5390209853681609,-0.4638787341949599,-0.5032165224233697,-0.7414684945418014,1.0800404777132249,0.8662145353874612,0.6472160360901912,1.6621674802579636,2.5063618578455387,0.5884245397513267,0.7145092545549995,-0.2747155293002722,2.2905056304878415,0.8757121223127909,0.09994020675937333,-0.11984654696859048,1.0459126433378765,0.3010636871059448,-0.42672775387877854,1.4328904301875676,0.08774455148394619,1.1053438409858332,-0.5377168611637563,0.6329385103719957,1.410655672740405,-0.6298700319922375,-0.04121613076234694,2.33250616938137,-0.3437339016000302,0.33420302758069664
SIDM00260,1.1311542739264306,1.4234462149579594,0.4413496546711987,1.246251046416847,1.4922256179328044,0.8130782247541465,-0.7214166252540574,-0.6451942460801839,-0.8642132690274547,1.6966721046930842,0.6654397754123902,1.1406913314181617,1.4098720641598237,2.3095143913824714,0.7777051626197825,1.2069607255954065,-0.09468472427364995,2.9482489975602695,0.8355233542846364,0.8686207638446873,-0.23643197226970095,0.9081479916351258,0.4560006695176601,0.142799038276074,0.9289621167057263,0.4690464426072221,1.3231062886502414,0.30058129343381246,0.4531150799908722,1.140906876101698,-0.40845118271017095,-0.6847857664676916,1.6136244898083674,-0.7319108127137988,0.5377769841655755
SIDM00111,1.320388279344377,1.500976802085589,0.8670061949889818,0.020163259729203728,1.2927748190609216,1.0606338053256927,-0.6223223578341166,-0.7188533457496374,-0.7462167179695133,1.3266921840549148,0.532446523636635,0.142224926242258,1.303722283191536,2.1786334153126177,0.855070173563159,1.5563987701421869,0.45958640627181524,0.1250156311859941,0.8744779206603024,0.6265384062250802,-0.45544832617006964,0.6014576515255785,0.4322197258763704,-0.5679991779811581,0.9285937610013033,-0.1407340488781017,0.8817254554475005,-0.7319069197173665,0.31489475882599804,0.8993087476457244,-0.641340713442582,-0.6741871695492103,2.025661188228091,-0.8085905877713291,0.04580480400303854
SIDM01179,0.9478460605010467,2.161157812991733,0.5061939887694975,0.17611023490154484,1.7389887998728817,0.6084340716912229,-0.5130708677394862,-0.5273415331834707,-0.7699226927839348,1.5804097249606837,0.40073557430677026,0.3302384055659695,1.8057506406464778,2.3530006344294465,0.5382378855262177,0.7280109005511124,0.24628494621530794,1.4150497147934726,0.8162662871143567,0.20285066679034267,-0.4343820530494704,0.5742559848188049,0.41695493397338523,-0.8499935824977422,0.6120237546032452,-0.2448059403652707,1.7987316357724397,-0.6754824133746123,0.23703605902946054,1.5745952784342159,-0.6507928420879933,-0.6658884655986648,2.519185910395528,-0.6987856930507348,-0.05898935149967059
SIDM00351,0.7449510555666208,0.677078984678422,-0.40401856623255405,0.33895919281821907,1.1747410671902363,1.3983786739084654,-0.5868350926651593,-0.6028181866787866,-0.7999273147524072,1.4396850277906434,0.5183797116604147,0.7505319977220938,1.0466490433810836,2.0406143239826493,0.8647773681311354,0.6601127474481007,-0.0742760078800997,2.258823828775342,1.1739021835440226,0.1417455043509983,-0.30458556184773594,0.5851333639762221,0.5196501319484198,-0.8734917577835888,0.5437136591671775,0.022478656872337657,0.33976193864103854,-0.8381109258099056,0.8481322962414316,1.2979264380375137,-0.4438209269000109,-0.5892123760718843,1.5397861313341084,-0.732069695998367,0.500356025092769
SIDM01205,0.986771228037712,1.4377101047352587,0.18562937730881318,0.2499091158423157,1.2573025227652883,0.8476651445437609,-0.6820698123798149,-0.10395332854659148,-0.6989453229511637,1.4630481630067569,0.5787074381682238,0.9786834403939033,1.8467926440088047,2.9344163465362287,0.8791460726339742,0.9404976576658516,0.38660804513176183,3.127135959709769,0.3823106795305772,0.9498235638538167,-0.23988520273347044,0.9825845381917633,0.35430117557776286,-0.8702823708871311,1.752572773366386,-0.06372151128598004,1.7139687308247742,-0.6704222808648554,0.5458953851283406,1.430363405883865,-0.655898334763221,-0.5780659299527777,2.1988219555155624,-0.8043751692222056,0.07038747493034157
SIDM01095,0.9962482687725842,1.529737026049662,-0.5501034908671968,0.29417091854736965,1.2773559694196397,1.0243380257359371,-0.5864770983470045,0.12823705230768143,-0.8294524466122294,1.187915900760171,0.22825876589619912,1.193180285519413,1.449338676452499,2.270661094911685,0.9080594236508205,0.7541731543170765,-0.02993199823362417,1.9815902875309432,1.0416321084535445,0.5051495587612619,-0.37750998446360917,0.7147941265895283,0.40537576563722305,-0.9195912111343503,0.7976556253348294,-0.05871002239463567,1.3417438678823348,-0.7928186866238218,0.22697121178817786,1.3963796870487426,-0.4736427182602568,-0.7552529974833864,1.8264098961730288,-0.7111979664829862,0.12028409957887684
SIDM01159,1.2306133088771816,1.5923977623359638,2.3123161497659517,0.3800380950399965,0.9752372814518631,0.7326199554001489,-0.6988247325952328,-0.6305142177085471,-0.7742290671929729,1.75169394656314,0.22085938085384535,-0.005204917156005368,1.4652649882152398,2.7419428766092873,0.952424770132778,1.2898490190167218,0.037061923660579435,0.5918519980443393,0.9355746754756269,0.4714741116049371,-0.2094301001565998,0.781864966045635,0.3453488057406605,0.7120708016667993,1.0828358437105414,0.10584770393787961,1.4921582465592265,-0.7510354178702139,0.8002422816477708,1.703736420442994,-0.6235159735777194,-0.8172784131572212,2.3179896005907503,-0.6732234551221271,0.2979058563012812
SIDM01183,0.8581185233080885,0.9886280725503542,-0.46865563199372806,0.19352567296940637,0.8177563707754099,0.5401092381604304,-0.3827386781306578,-0.7398305181507402,-0.8155381092796691,0.771314911752129,0.8097779124960546,1.0980509883868095,1.3030783364532321,2.1909916889734715,1.7588139738533362,1.458963641577642,0.10629607660399695,2.038600521670961,1.0202084170478696,0.040016752090631075,-0.15745835749808085,0.7954055740426064,0.3328169698798348,1.8412688306574376,0.863197344840172,-0.09891768823395705,0.8946616707141096,-0.37489965317285123,0.1125924601114132,1.0616036766731003,-0.6007193418469241,-0.7017838295770272,1.2623219586860321,-0.6239458217526425,0.16951476766802848
SIDM00328,0.8748773800132664,0.02941941358902756,-0.8950969970586994,0.8253625697160593,0.9508320783977898,0.8691116378539657,-0.6506867126599715,-0.740652339311106,-0.8198885055826232,1.5064668388993452,0.4864326595605039,0.30066686516070124,1.4344704963912913,1.9670748201650494,0.9215202341809637,0.6057489623383394,-0.022608623926351823,2.161083135667511,0.8952088736721314,0.9198887903877194,-0.5677277821093283,0.3889312062184832,1.1407198167693948,-0.8750351374610615,1.4238823514201584,-0.16257389598775548,0.6663402081945808,-0.4270821781047838,1.0781480868333508,1.0200946555158281,-0.6593517607893998,-0.7468309220047027,1.9499528657472076,-0.815807367669477,0.3018616548534248
SIDM00389,1.18636437552906,0.8980630796630361,-0.681964734690976,0.627007712408497,1.8416302338088795,0.8290029667971892,-0.7284188545553145,-0.7022478464227296,-0.4965244555324775,0.5859863576404253,0.3275458238552785,-0.5062957786401936,1.549773681183248,2.8471767921037334,0.7870822568726916,1.0460110780650695,-0.10928034008851605,2.764429684351786,1.1165367987829602,1.3554636986604773,-0.2217605888861324,1.06988712005299,0.205747268718265,-0.8224702490450417,1.0430181922163322,-0.06079790964576645,1.0989823922447852,-0.7580489469227325,0.5165278405143277,1.697834025470979,-0.05610500319784893,-0.6485399833790739,1.7241620566646583,-0.6665467263890442,0.06525902778848637
SIDM00489,1.08218181443059,1.544457081594221,0.14066512854783703,0.352509380202832,1.1749388490929855,1.1683101583544655,-0.5240023686091583,-0.7204178578910181,-0.6915146571172219,1.5387713836060755,-0.2861926779045454,-0.46374006515990346,1.5015831762094276,2.5083024318952,0.9942975104804378,1.2796026311411939,-0.16873630519526286,2.230034168434899,0.49975357241403096,0.6996658036037455,-0.3671534014860956,0.4927352662078574,0.03125985829978966,-0.9389258463935101,1.1085674471800981,0.20262213575423516,1.027713323017547,-0.4260391563319553,0.49846229958458,1.1153172240660902,-0.6564714731639381,-0.7271292097513707,1.4370779342391848,-0.6913683941378598,0.5774417243513912
