,NMNAT1,NT5C2,ENPP3,ENPP1,BST1,NNT,AOX1,CD38,NT5M,NADSYN1,NUDT12,NMRK1,NT5C1A,QPRT,NAMPT,NT5C,NMNAT3,PNP,NMNAT2,NT5E,NADK,NNMT
SIDM00227,-0.3277550355603525,0.3010921834814799,-0.7480273220551863,-0.34383426263650035,-0.7695250014865687,0.9893693012923197,0.8997959118125367,-0.7437939514844536,0.13114667110712547,0.8535117308846237,-0.39761654851548933,-0.11003134283216033,-0.9165711001683395,1.416326284331089,-0.6943348697867767,1.841581266983748,-0.6642784013969921,1.286064261190788,0.6149627927373517,0.9906240558784699,-0.45632215407791193,2.9217678446770963
SIDM00294,0.09269711234454858,0.05427129945313117,-0.906871344298126,0.22979620015324018,-0.6009445170024613,1.418304491227606,-0.6111917390132247,-0.7840856816757543,0.8046971603962317,0.014160161814251225,-0.6628440858561532,-0.33645363718854165,-0.8613766632691822,-0.5660685652723967,-0.45676032433484465,1.7988994199228145,-0.6095198327907799,1.940795806167893,1.0830587076609237,-0.8828402197157259,0.20215110036013578,-0.5920635208343995
SIDM00677,-0.0235380661625495,0.3845179834545198,-0.8379945857315819,-0.8079078063656254,-0.8461752629516589,1.2206589680695048,-0.6339827779481058,-0.7853525315802052,-0.4962975043854909,1.3882223733558192,-0.353346716547587,1.5236826373990777,-0.7189514837030043,1.970879443810095,-0.43763054581448724,2.112319308939866,0.7828971251400114,2.0920954794604807,-0.766967988706946,0.8365450311579232,0.27759838549339017,-0.6449550532065539
SIDM01220,0.13952175452801296,0.17751121611848433,-0.8477249746787946,-0.842817165530192,-0.830173740738702,2.0028867621392976,-0.24032904051368223,-0.8027411070505976,0.41171269166704005,0.4359804208824472,-0.34963435441510693,0.4688068156011478,-0.837843365017557,-0.2016039636472544,-0.4322203274846993,1.6310852035655978,-0.6862009574417333,1.5668009507516965,-0.7486176633702094,-0.03857060737232725,0.42631127049697387,2.8418640277428087
SIDM01259,0.2646090720335794,0.6568478256861046,-0.8534384777012466,-0.8015264849293254,-0.8167658479064623,1.3672472405698763,-0.6372418551068257,0.8155930728796779,1.3314644556772326,0.5050189253866851,-0.949122514350207,1.1439066586397484,-0.9145420341094712,1.1548462577223488,-0.45549547914112076,1.9096983053728924,-0.5760855243687848,1.7604411816630574,-0.7520455018497108,-0.8494244957007442,0.9344542778558552,-0.6201789061877406
SIDM00680,-0.25624491078238804,-0.0323831142338922,-0.8331033732569751,-0.8703339143484233,-0.8731263689101033,0.9471116709968429,-0.7532810098227166,-0.8709250878170585,-0.15309530512509723,1.3725478327743652,-0.6338810238450913,0.7046995469528028,-0.9307016550686367,1.44593121677496,-0.637045702876163,2.0919275777011657,0.6757374140056637,1.6169963549358282,-0.6203929429275467,0.8112972008725154,0.422153972649187,-0.7490713853879212
SIDM00346,-0.22456491727319178,0.37484038137427156,0.40301270331069056,-0.7480144232852776,-0.2916005435095574,1.416145834588757,-0.5464728454648319,-0.7216912894979183,0.037704176510278395,1.4714985193572891,-0.3425231863641992,-0.07773781347147268,-0.8317414963805744,1.3929420608127576,-0.59637025039105,2.2159780586662365,1.524309047047563,2.089365207917556,-0.683736902333392,-0.8441628004869743,0.17878844440321087,-0.675960415992836
SIDM00129,0.5579019314203401,-0.08625515656260968,-0.8526990863082501,-0.4181383243972313,-0.7717756262816571,1.557175383485598,-0.5968005194213064,-0.7879941970564015,1.1653026547675893,1.426346494980676,-0.6654201612416613,0.803333365320959,-0.892903574548563,1.97064435050122,-0.08248022901616112,2.055063894739317,-0.5826199324715593,1.2995464939286032,-0.7736316164830652,-0.09809417441678454,0.4605163009699699,1.0028328963130075
SIDM00627,0.10648728833663441,0.10645743630340586,-0.8884603170570519,-0.8337620808196957,-0.9250340176187709,1.8322611893014118,-0.47226326854838707,-0.9265863322277567,0.14246785964696262,1.2076138763358453,-0.433697231591642,1.3385413712705463,-0.9801604591305246,-0.7202892964246888,-0.6178011018606349,1.7226944416163,0.8625514081742968,1.8487284095477383,0.8822767367751518,1.4762430774857003,-0.23292238676007332,-0.6546469695192461
SIDM00293,-0.2641161215053677,-0.07828468391010533,-0.8795676414103736,-0.7463500307444387,-0.4208200358950351,0.7923035554044751,-0.5954451280292675,-0.7419591296802716,0.5579591352682841,0.04556596100695908,-0.4774483668773399,-0.10460111869070389,-0.6950560694213577,1.3910211460183612,-0.6779939994695543,2.2557092787212847,1.1556001898351578,2.142781316597279,0.8553108969073212,-0.7917117650693108,0.3987669564099081,-0.692599985719517
SIDM00274,0.23270001991660566,0.4944557883509117,-0.8753451022306856,-0.7867477901847834,-0.9421383644801828,1.5126551233375334,-0.25218241217462734,-0.8368896342468068,0.047624363103838205,0.8374229757975944,-0.6638439429877355,0.3807358111697283,-0.8579776433796212,2.7338273325392186,-0.6407681865208218,1.2902168814174884,0.6858644478272004,1.4145468251378308,0.4846171247932137,0.9796651903552118,0.07809459631755264,2.14134680175386
SIDM00544,-0.48141271909197564,-0.09184294582471286,-0.8993490141375994,-0.8645938098055866,-0.9140973885319532,0.7941055031390848,-0.5775392843648034,-0.8077388854449662,0.0424221485818724,0.41110630479354277,-0.19647819980986386,-0.3915709313151931,-0.8136129300518312,1.731946535683089,-0.4523699643607816,1.787062276958728,-0.6599015110373474,1.618108912786251,-0.645227570572567,-0.79303810337692,-0.32439187631484107,-0.6663926544808306
SIDM01006,-0.6402017758091664,0.04418984853181195,-0.8777698691948631,-0.7991009516821105,-0.7536264037750796,1.1852663112608495,-0.5648733610123663,0.4757174041726603,-0.3201010801421602,1.0403886588814368,-0.7335564508905382,0.8960349983960528,-0.7854982103317966,2.319270618122814,-0.35492303844657025,1.356073243714147,-0.20014701239553032,1.6923771863647752,-0.6810732712125784,0.14472716317649356,0.5412966467576721,-0.3075444101899378
SIDM00302,-0.30446212828874714,0.26346075202512437,-0.8822195911366545,-0.47929177499329667,1.9354991721499761,0.9963136117816702,1.9046013607868406,-0.8780124590800606,-0.6871852052185948,0.805499829507228,-0.6374059926904144,0.5588607302659144,-0.770389921433841,-0.5715665050146586,-0.5092621903620969,1.6915613163940368,-0.42674472723958906,1.7309559643795975,-0.018445229944562866,1.175906693879993,0.005810577899873129,1.7491882615012484
SIDM00549,-0.3575032794803075,0.4850271586447599,-0.8817658176879557,-0.769811763833118,-0.6823047912820737,1.7936974681559912,-0.5003283842867315,1.0660166823720896,0.5310633295245902,1.260283210761321,-0.9165056295689303,0.03204129894075663,-0.6537832462352636,1.670248608920673,-0.547741851790902,1.4607070538254698,-0.449217007405625,2.013730182927688,-0.8170399192956493,-0.41180224477748656,0.18881171488265885,-0.594074702416642
SIDM00292,0.40979865659128106,-0.1178437924869288,-0.8008760343995486,-0.21037366408294406,-0.7057854890378035,1.2746622902028388,-0.5846979552295156,-0.8714376970559895,0.6894783280583506,0.5078760386384203,-0.47754417973476426,0.4869772072039864,-0.9349023559446172,-0.5951953969299414,-0.7215685433209197,2.20188772242498,-0.8389474081747273,2.065990829222281,0.6369926418489735,-0.8495833000981791,0.37699682173871696,-0.7134293504979028
SIDM00623,0.052576087343764205,-0.21417429687123135,-0.8463914731840299,-0.8382155012803503,-0.9669356451126346,1.1471652581252627,-0.6400710439145706,-0.7828237286872681,0.6464561359652795,1.306639500416324,-0.9570697627530435,0.9990181802774857,-0.8977896135205532,-0.5009883392177323,-0.07578083233930215,1.7784983727813994,-0.5639254556800258,2.7652695734196273,-0.7396826341789882,-0.866420210658968,0.3003027237860943,-0.34942113568207916
SIDM00638,-0.5531480490944859,0.34835213679670085,-0.8933797640904441,-0.5890581406983278,-0.9524728978797162,0.5230361491714416,-0.5015996680961599,-0.7298781397878192,-0.16550771754823426,1.3595240798527133,-0.5359788612430827,0.6898960391669652,-0.8395943134839472,0.3017049814527534,-0.7090882302878511,1.5260371658963705,0.4138925718999335,2.0956002888631398,-0.5346479382989726,0.12835733850802278,0.12947355255381252,2.474804552685852
SIDM00527,-0.34900677273090785,0.2647480266005747,-0.8419370438286162,-0.7460598476225265,-0.9039357898085325,1.0570736535406795,-0.15565697040071752,-0.4634080843930373,0.27471874919906053,1.0849102801488848,-0.6406097164228327,1.1184374205124272,-0.8677756612454124,0.9242620496446959,-0.3927971572086227,1.6586448194295287,-0.6602786041305179,1.1480328814561294,-0.6482152198751828,1.4583209976108154,-0.2698019748430404,0.9389369795398957
SIDM00976,-0.06777766604532323,0.4130199098886832,-0.8624875965949357,0.34150937928995345,-0.3844591995063082,1.074004520791235,0.8313502977798717,-0.7867180711433127,0.032553290776337764,0.855191237509666,-0.5081783111468416,1.4567037802347986,-0.7612674435770959,1.364716840155405,-0.34155141279065704,1.717833267584794,-0.5028974539033589,1.5495414398262104,-0.11925248532973691,1.5547654428539912,0.04461171375716138,1.890381682574759
SIDM00316,0.35706482452173616,-0.18974365151690095,-0.8274085789700846,0.37854677204949444,-0.9066546754215036,1.2159511423890887,1.0937288842885664,-0.9638231548787043,-0.40543972185902877,0.5946237615956327,-0.49036132775679964,0.9230898094202354,-0.779457061808616,-0.6151561000181385,-0.4630834514530275,1.8627679443577398,-0.13775574778968488,1.7143071595091357,-0.7057863568771149,1.7374301272781139,-0.07222296398086984,2.3311236952813936
SIDM00326,0.8042316038832343,0.26068824539117313,-0.8852571009662789,-0.697694553808751,-0.8347993372520544,0.784648237223307,-0.4803987370704616,-0.8860010526476294,0.09735103032082172,0.4876018640718956,-0.6244064067034047,0.19096321968708194,-0.8485658034374526,-0.2766519765730609,-0.35971100415821994,1.5962525076267617,0.29564330842523895,1.8545478039536558,0.00925198614789732,-0.050887379997101155,0.679689218615534,3.064573422290248
SIDM01093,0.14202635795570392,0.4969481946570778,-0.8513319251912949,-0.811295907052656,-0.825701755990735,1.360845066979775,1.5701309079672052,-0.8747722945458121,0.15554461257169575,0.7001100715584644,-0.7254234075519619,0.5478545668399893,-0.7566135775323785,-0.7260996440276282,-0.5360366621783019,1.7710027992326565,-0.5856467870586738,2.1813305912393535,-0.6117825076687069,-0.5716024173104799,0.26928787645109503,3.2569428929115376
SIDM01098,-0.21949973422758695,0.05692730428777863,-0.8365316934836585,-0.8965845295191551,-0.5262699484050297,1.0048870519175304,-0.46211872334620874,-0.836446082972387,0.801693056963136,0.7237133331295699,-0.5365254704765815,0.034369658623191676,-0.7338028145764509,2.0815736683296633,-0.5763533611811104,2.5295891894140494,-0.33700355694268325,1.1019322590813097,0.22269560859304155,1.2337097186268433,0.010831620419322731,1.7439740738657792
SIDM00424,0.35557375471046454,0.6617201284463421,-0.8333799704531314,-0.8314835984314656,-0.8306872993373572,1.0673692295184718,-0.3895367329596882,1.335716527716863,0.25259091075967255,0.41895832882036627,-0.9690605856999729,0.7000387027440474,-0.7159093231783863,0.45070484091080526,-0.5368211822090301,1.7190134927010747,-0.5425946425963564,2.086852849737559,-0.6701141438299731,-0.6465295393597469,1.6003544435930248,-0.3260515045122573
SIDM00973,-0.0008696948283755158,0.1808466631294495,-0.8124214953077106,-0.788502894087087,0.5650519697697759,0.2291714439084838,0.03583981142618282,-0.6585392623828066,-0.25506347672486224,0.38535804296734183,-0.9037932089744618,0.4186885651602431,-0.8467401608105736,-0.17219299309638644,0.25851519086396396,1.6564980209718019,-0.670063669582189,1.7939139051113853,0.2990618645198953,2.0036952715027034,-0.34498784191536497,1.9393240601681654
SIDM00411,-0.08902783646591404,1.0498366403646944,-0.8300232182244155,-0.8317655837096423,0.17479130133616994,1.1712820867703753,-0.6466555128914555,-0.8146553068720621,-0.46151282053188825,1.275012605319678,-0.5804072073175797,1.0643972575505423,-0.9962610405372422,-0.05860827614646972,-0.6483729654307369,1.9578998143524244,-0.0027195424022666915,1.75787913139776,-0.7198597720853959,1.3968640333435796,-0.07487969188338074,0.5396721137968313
SIDM00374,-0.14536555049832087,0.22705068706461068,-0.8503143643726481,-0.7601973249297993,-0.9040598640573523,1.0138681333241395,-0.5120127126693065,-0.3350567458616835,0.253945431501541,1.3626171883715308,-0.8733855666351305,0.26112943373471914,-0.8974329690623472,1.6844791583770566,0.07291992088248875,1.9384960492533903,-0.43668953692401297,1.7769532456962547,-0.6690906965439665,-0.7268717153484029,0.5798246919764247,-0.5303595043457043
SIDM01160,-0.18557968149449633,0.38624800568646545,-0.8477854071715747,-0.8239384752512077,-0.9521439424986707,0.918005206900037,-0.6774488524414115,-0.7200315427591467,0.08379122645288961,1.2404026718469592,-0.515503863145137,1.0508839300616637,-0.8674716862218835,-0.14167098125972932,-0.37988226911506934,2.0684561247091944,-0.11334164063226404,1.5733675304613908,-0.21450731483993254,1.0266828996973216,-0.10310328350128818,0.9179813001052692
SIDM00145,-0.15384042125547503,0.48453529518614435,-0.8595923530593885,-0.8204273129302875,-0.6023947526241672,1.3497048346338278,-0.5486744389548115,1.6884931788158264,0.4056608622350603,0.804549578368742,-0.8399109892114945,0.574300662016656,-0.8357788984061155,1.3377560154239019,-0.5848589344959102,1.4899350384848566,-0.16352443256008917,2.0219227982545758,-0.7021102255678136,-0.8253045916027314,0.22779557431651334,-0.49846853218470066
SIDM00975,-0.12161247794326045,0.42813252826791426,-0.9197112545797174,-0.016033667176742726,-0.30717973911901847,1.4428627729553494,0.3623700865901483,-0.6531248289926017,0.03394468044449258,0.6460352997398431,-0.41480928206802187,1.282821391073753,-0.832508418679108,1.3985937716773056,-0.19619744518316304,1.7705658958254613,-0.6036252002570707,0.7382480084997963,-0.4849209712641969,1.4882358376375084,-0.3096059618540191,2.8550548839121763
SIDM00971,-0.21953751393252802,0.2733837898624741,-0.8318002786353472,0.5763448804736377,-0.8659609849015473,0.27235808970127,-0.5944049305754823,-0.7452264409042207,-0.14321666469484573,0.6221985487692497,-0.20792397491332953,0.797369543876018,-0.8700953338046555,1.4393451199906717,-0.3156966491836739,1.31293634612955,-0.11546557499872923,1.6475376207155696,-0.7783505707935684,-0.8368351342110898,0.08649435459274904,-0.5505776980402871
SIDM00251,-0.13346924679902777,0.36638418176299015,-0.9108386336666073,-0.5080283711076651,-0.9492961211440533,1.0512640377513434,-0.6862247722058283,-0.6160440737285958,0.2237163508999934,0.7020853770884351,-0.7629567884989426,0.04314952960646549,-0.8627179962018597,-0.6041771134023365,-0.21713903649760244,1.7682582199480927,0.793149046901736,2.2127753879506695,-0.7780247066753097,-0.5333851620359068,0.2294205466271049,-0.479778919963689
SIDM00412,-0.5340939959002187,0.2606408215327489,-0.24146987914132134,-0.4751250632950062,-0.8259665472404016,1.1254377317645363,-0.48545616475607906,0.45695904414679045,0.05824399276629463,1.3637078446271391,-0.8836337461399961,0.9891685251725426,-0.6479389626730426,1.1292792099758286,-0.6869741839100171,2.0015726963334606,-0.37863718406416225,2.240938458579471,-0.7278954926000588,-0.8065097278332628,0.0663782086791993,-0.6702623539182188
SIDM00023,0.37832130585985896,0.33873833390334707,-0.9046649466286155,-0.8833527012943244,-0.8783016738902846,1.6696029400139494,-0.6625105000180532,-0.7834642205173716,0.5103542191633988,0.9957978306687928,-0.7010042111813379,0.6258615717243159,-0.7633438564356503,-0.25926343811560926,-0.30611305595083715,2.006422862997687,0.20810205160283907,1.8838756415785096,0.3152607119867516,-0.4525150595495534,-0.03817020103384958,-0.6848578943878618
SIDM01198,0.6614080364274735,0.09748656417664124,-0.8384266168614819,-0.8215460886422954,-0.917244606857853,1.5245865398375158,-0.49302774945994665,2.3483537700392376,0.23213941815726463,0.6184478397154417,-0.909832913708686,0.67936573015531,-0.7709799159662695,0.6597808557217647,-0.5626693208614292,1.7292624836139365,-0.5920703958336654,2.14589291820735,-0.6988109969257488,-0.7970033315007029,0.8575038873285465,-0.6007691133873735
SIDM00441,0.01263538479886806,0.6132509060174304,-0.8345349897209294,-0.7866710807192397,1.2592669284366989,1.8621798534216165,-0.5266308598473097,-0.23838595552303732,0.6697221910284883,1.3445355190512225,-0.8736710434243089,0.04704553716567587,-0.83417099914969,0.5071258868136416,-0.6438276358905038,2.0210292795756595,1.032200511098836,2.6428932137649266,-0.6416529210161047,-0.819614916780046,0.2443309790686514,-0.6160248953747695
SIDM00388,-0.577882043690977,0.43940617334342075,-0.8616124944048709,-0.7721717383605674,-0.7626464698632607,1.5299383266315119,-0.47599211619921916,1.2997000865100603,0.5766762139738689,1.1808512663807724,-0.963842757818382,0.4575234652333659,-0.6882158942553618,1.3457649332325585,-0.48695350227952905,1.844138941251752,-0.6063886697985451,1.9993068334625117,-0.6691529922726203,-0.7999172300063336,0.3169300887403206,-0.7097825301921024
SIDM00417,-0.05136289329967596,0.2445172830239172,-0.9130855580765325,-0.8559571095678189,-0.8465808176458386,1.0606742639878293,-0.6207037241170171,-0.6893775888525385,0.5197800322197436,0.5795748591588517,-0.6481580382534241,1.5241611337610634,-0.7646636131178153,-0.5706075093468901,-0.13855730041428302,0.9576147386901763,-0.3892845667045354,1.69943187835452,-0.6997522014812022,0.7500550730086079,0.4210646984478912,-0.9575929436739501
SIDM00416,-0.2551790871252842,0.5278814023446319,-0.5524193998438388,-0.8117459353992744,-0.9530177281883289,1.007157520078119,-0.24074231085762335,1.0099023838446393,0.6190851124636116,1.0367817447172272,-0.776216103946921,0.884509854584344,-0.8084545453893713,1.584717236620722,-0.5113796340152763,2.124933970925182,-0.2667896505903135,1.9591516205567776,-0.6266545363167872,-0.7862630605139297,0.8093125097114172,-0.8393397941417509
SIDM00974,0.11793332163827794,-0.04909698611686123,-0.873340311055123,-0.0828408356091566,-0.4096255050575361,1.3607000727509393,-0.5609112888173663,-0.6930498822096021,0.6725800621199666,0.9129328501219173,-0.4096255050575361,0.4992431496091349,-0.8150653606731219,2.178836967532732,0.0142726893499204,1.6210579289779499,-0.6456379577700205,0.8002211622726695,-0.7632913704336257,1.3422675859419892,0.2455670517938537,-0.42975404981288085
SIDM00833,-0.19602248909344971,0.8396285772148345,-0.9534594956277962,-0.8274176978849405,-0.9551193042422477,0.2738251906234245,-0.5231984560118519,-0.8131144623432573,-0.07149643383771963,0.5891109969746852,-0.7303414264561936,1.0040671769301643,-0.9493173345094061,2.132763465150533,-0.3581377355820219,2.0971421799893433,0.9589618286084834,1.4334773872563573,-0.7201155744362489,-0.07987740900886171,0.32191137829124583,-0.4056157043308679
SIDM00562,-0.3515875740538599,0.34530979423050845,-0.8497844479832651,-0.8113171645816816,-0.8681010002251903,-0.02828327906862748,-0.34513822509118014,-0.5656066476463336,0.15768748744609862,0.719215469221026,-0.293867879156468,0.5534957097879858,-0.8340830906330032,1.9132707035221934,-0.38594451758477616,1.6166625152811032,-0.40548197191786417,2.3284146748772505,-0.6242496843050225,-0.8783699935261955,0.5170472760397175,-0.3937097741477791
SIDM01102,0.6896808049621228,0.09879765800395364,-0.890613043851321,-0.6882627680496082,-0.9036457933697353,1.0222968506831525,-0.6057964132024961,0.1835309150091283,0.7736706248286311,0.46896878253168434,-0.7230032687004581,0.7533608280020224,-0.6425009197689681,1.5382577755283857,-0.22031795490639988,1.7939540716381537,-0.27116637809670996,1.413531131623548,-0.35380315603775414,-0.7733595042096411,1.2600798714000867,-0.583985599344427
SIDM00418,-0.20408020671577637,0.6128791737609381,-0.9109642775190369,-0.740512600748422,-0.8370108902231056,0.6002241493076755,-0.5188350212981674,-0.6731677421582768,-0.09953549671909077,0.7657776303485326,-0.778567313971807,0.742611362728784,-0.933979425405906,0.5605009555836956,-0.35659945012430555,2.309258957251465,-0.44904870251568224,1.9410051834829856,0.3778974361991207,2.220353014832047,0.08447608987956394,-0.5428253099079213
SIDM00841,-0.23198239317474945,0.058918224453162533,-0.8254460203755509,-0.8910820320043842,-0.9705050639521591,1.1255294298807708,-0.5368469908341785,-0.6584364972300134,0.7527241025242943,1.3634848106326747,-0.6313741411484215,0.5258245811476239,-0.7043956845726516,1.0198410024330096,-0.46607718546098104,2.3365666790551507,1.1593952514317771,1.8401381237095387,-0.6784914221558768,-0.8364798436719674,-0.08057078247818777,-0.2907416036175054
SIDM00260,-0.0322423105835171,0.5142747070865056,-0.8848170424541911,-0.7714627017084491,-0.8237694521266118,-0.8158217181821594,-0.7350502279802945,-0.6691939804552468,-0.5113004442067984,0.8984715106681685,-0.5771493973171489,0.5220429811023973,-0.8815973553006519,2.587870813436739,-0.5467187883654998,1.2254761729795598,-0.521303928389887,1.8539916116350807,-0.5184973605334486,-0.5711201360539301,0.8901217140761419,-0.06462384036393065
SIDM00111,-0.04252946500528862,0.5433144683199042,-0.8520884115693267,-0.6526543747777992,-0.9509827831294064,1.292072543157097,-0.6538428915046696,-0.8300626848046121,0.19698352093976626,0.5790415915193089,-0.43923811454663503,0.9359525113122966,-0.9285016358725927,-0.725608968511206,-0.5910737412812189,2.0058001758075013,1.01036025772497,1.3870687946238518,-0.2705498689047995,0.8068733577992885,-0.1672698764440783,2.5416858798374946
SIDM01179,-0.11314209104411482,0.15546983489053254,-0.3814473669408352,-0.7656033747952782,-0.7538395473014694,1.1025303525505004,-0.1442429628438862,-0.8022945423219483,0.656313787927519,0.8289199190445137,-0.44459495953233963,0.9089665884364068,-0.7343650835767368,2.2006860674467634,-0.4935865347093767,1.4256691302196427,0.9094974337368682,1.6042648947650864,-0.6370322393305651,1.7186795503033274,-0.2618423565580338,3.246998190833175
SIDM00351,-0.322020475247363,0.3350387378261015,-0.9090427489839523,-0.8456314274911356,-0.9465477112652729,0.5060578180072309,-0.6447478778103576,-0.699182426893554,0.45204774236589185,1.0712453919859894,-0.5766208286082987,0.38332235825455874,-0.9218941959053033,-0.8661003227157973,-0.024161918486321564,1.8299535876345832,0.2008226048055497,1.5377795500928682,-0.22580302095485083,0.569299723709824,-0.009798748465290963,2.367439513508608
SIDM01205,0.09916081454698511,1.0284406975981666,-0.818741373760885,-0.8124627399965555,1.007344638872114,1.765419936984443,-0.501683480036522,0.021305472968092244,1.1021571040712712,0.9037146451148371,-0.8192899441509769,0.831580554198191,-0.8273548916481626,2.0316014839737355,-0.5732790735746414,1.4293381947709192,1.1376653996021395,2.1119208274338637,-0.20389288308261375,-0.8576450182114517,0.38454669396910063,-0.6183059391137126
SIDM01095,-0.16808835352108534,0.34825724709065664,-0.8624151512591197,0.01004567756356822,-0.9170726848859093,1.300931412484763,-0.6554614764354684,-0.7290999361850584,1.1236315093749214,-0.04034927188157548,-0.451146119130274,1.5730886339535401,-0.8704885923230969,1.634056739445358,-0.5293776342157365,1.4767474846669788,-0.3444671860140789,1.2531373360581495,-0.7367637739782092,-0.8361622954188279,-0.006288494395023936,1.4465887713741836
SIDM01159,0.09810746016903857,0.2723243999288115,-0.9026068098371167,-0.6910575840964419,-0.766940306413442,1.413330994201404,-0.41142522880075566,-0.7727527810394639,0.04175248031795847,0.6783250560482275,-0.33863449757618097,0.6724696382356522,-0.9352322602312921,2.354145477248937,-0.3202434082278916,1.7620988192315294,-0.5839493150465358,0.7748513734486434,-0.7226591563997206,-0.46881920729927135,-0.1124093159785889,3.0900616292050036
SIDM01183,-0.40738090092002854,0.06960946225894431,-0.7819394692363095,-0.7363946899261907,-0.9222742317225627,2.058339701872457,-0.6927374280863825,-0.6036275352251758,-0.01862068909701676,0.49088579032555507,-0.5229547195613138,0.6254033545523411,-0.8266422699137658,2.0137994261078136,0.4904995942376076,2.191546616275937,0.7600123974104284,2.0037548368054034,0.7918691701784262,-0.7775729764833998,0.37370795303480275,-0.33975655575297065
SIDM00328,-0.07854252403016745,0.40644289133655653,-0.8726679667111589,-0.8403907655930277,-0.9036722330771171,0.8285271162734255,-0.6729562361247275,-0.7519603624942842,0.18182424054759339,0.5301949024425958,-0.5497988387938845,-0.42426576800224036,-0.8464824707042697,-0.660462778936004,-0.7274293206939542,1.4593486697894789,1.3105349315850636,1.6435035856925067,-0.10413140511886249,-0.8328078543383481,0.09334074672324377,-0.6587520559899775
SIDM00389,0.6467670381269611,0.471094555759242,-0.4917691984001646,-0.7454893362661476,-0.8621657593390927,1.3991798140762002,-0.5184230696611407,-0.0663400182342194,0.35978546068665507,1.0876903195163357,-0.8397415311561509,0.48009428566215095,-0.8011418813483174,1.6510757918967196,-0.3174338501271156,1.801611417163368,-0.4392310555267957,2.314450499769317,-0.6391872405821974,-0.7643277554701744,0.7597441884932286,-0.5014533735747257
SIDM00489,0.037806578034819724,-0.15605801244383874,-0.8185020210548862,-0.7638008512255536,-0.9664157412447084,0.5236398351446747,-0.6851690737630679,-0.8089917250654282,0.4453983221337828,0.9620735147595659,-0.35850824746358,1.2272132922504968,-0.9100205038126647,-0.5607352276473012,-0.5331266648798179,1.9262262244719757,-0.7839488488043528,1.781767085114495,-0.7054974169050741,-0.10120778747494508,-0.205111971864553,-0.7104495573554108
SIDM00953,-0.5429596389617761,-0.01455751253858515,-0.7258997297506596,-0.8875778523928434,-0.8820373143564413,1.0256496526313235,-0.5349290261584646,-0.8568553832793867,0.5885776596703942,0.7481231785577801,-0.564426203181694,0.5258699532061898,-0.8976270211204095,0.9692136694023783,-0.6597822441346406,2.13175878963972,0.9254063986152421,2.170386885503594,0.7399883914395176,-0.8766199563083495,-0.14514381968005638,-0.6980611555539891
SIDM01245,-0.1952979348225335,0.506992765540125,-0.8234772912146601,-0.8560859081736523,-0.8591180001586126,1.7323600535467625,-0.5828529638028632,1.154503393619435,1.2296690119489948,1.095443851266464,-0.9353909084083973,-0.04887102455786817,-0.7727070181314339,1.2212457333833984,-0.5812241865012645,1.393928611939338,0.9645910555337577,1.9246301037344835,-0.6817667125013368,-0.8326552791935483,0.3157049541857243,-0.5614545757672813
SIDM00929,0.22382965011596234,0.11825317455443327,-0.8926937280717383,-0.36120601750763526,-0.5363629101948015,1.2770982542136442,0.5671698939837931,-0.7263538486611021,0.05333267478883852,0.41110371219122327,-0.6113070659407049,0.5312402222915181,-0.8444914463665467,-0.12286843688099781,-0.4867289669719419,1.2608474617725665,-0.5978155816515489,2.2328920574813003,-0.3387876282929389,0.14892581586503623,0.18987976075984006,2.8667664602576677
SIDM00732,0.010687371813007326,0.1915460741154248,-0.8654795148062802,-0.37171124837629793,-0.6576711430160859,0.9464443888694468,1.5894175565412776,-0.6396130000383528,-0.021954109936115542,0.49191311238209784,-0.46763555690413505,0.5983983439635102,-0.8434967219232814,0.5783720369753897,-0.522414931956169,1.7824957911816974,-0.23094213925592058,1.545711442778985,-0.515526067834811,0.5277486557926211,0.07980937709747465,2.5123258679046927
SIDM01047,0.476952362943123,0.823930787613084,-0.8290344082326787,-0.7864488269764361,0.39915851002561537,1.4813392590538093,-0.496114192687498,-0.6908977935425787,-0.2518782007100392,1.047006994095991,-0.5976713661111531,0.3900302021943042,-0.8481122101035351,1.6503665845407722,-0.46426318653426274,1.6821626388149098,0.44064543333153033,2.227894543437621,-0.7353840712062789,-0.8888858267749296,0.18689340036617774,-0.5308726100806967
SIDM01229,-0.7598605624353404,0.17959794345697255,-0.8361870729769911,-0.881937133713318,-0.8274595020629553,1.4671294728913935,-0.24094729116712718,-0.6182393658681952,0.7687282842422692,0.13411953291937104,-0.8169463123385511,-0.06733319453000795,-0.8031131134040472,1.0903438660129714,-0.48520160185200395,1.8629211216294461,-0.4523474335304727,2.2766012149325388,2.0379869612036288,-0.795256355144874,-0.24908556721981018,-0.7016215523351851
SIDM00540,0.04537304960017976,0.45247006833960685,-0.8896922081766511,-0.9004144702511293,-0.9306652409295076,0.8257719535241116,0.9613503846680141,-0.8286975959773616,-0.48521502302703784,1.1894126086610788,-0.332956396211492,1.6511494425564532,-0.818899105034616,-0.7143338026215621,-0.6074831805136536,1.6933668565082596,-0.7197868384729026,1.6713058422394478,0.9087348541041481,0.24896764914303832,-0.23578503086177796,1.4372527277356102
