,CASP9,CASP8,SFN,TSC2,IGF1,CDK1,GADD45B,RCHY1,ZMAT3,IGFBP3,RRM2B,TP73,SERPINB5,PPM1D,BID,MDM4,BAX,MDM2,TP53AIP1,CASP3,TP53I3,PMAIP1,PERP,GADD45G,EI24,SESN2,ATM,ATR,SESN3,CHEK2,APAF1,CDKN2A,RRM2,BBC3,GADD45A,TNFRSF10B,DDB2,GTSE1,SIAH1,CCND1,CD82,PTEN,CDK2,CHEK1,SESN1,CDK4,SERPINE1,TP53,CCNE2,FAS,CDK6,STEAP3,CCND2,SHISA5,CCNB1,CCNG1,CCNE1,CCNB3,THBS1,CCNG2,CCND3
SIDM00427,-0.1347074467977,0.13455650426485072,-0.5592229642124303,-0.43325054021621234,0.5762579134241023,1.7222994647752332,0.5145757970170441,1.1070397270488566,-0.2369651130899404,-0.8492957672140418,-0.5278277190332149,-0.8219708444724939,-0.7970771998878083,0.40832581016109987,1.405061988033975,0.4852457501693242,0.2621237837037414,-0.2604424966703169,-0.7940486235151445,1.3430315198547866,-0.31663975857883647,2.1076112284770545,-0.20064176443230533,0.19090052788228065,1.9314821770888595,1.89487646347218,0.1423127305996552,0.9158838539426735,-0.9393872556583768,-0.6499782353949297,-0.702687079418773,1.0606681584335358,2.175764173836165,-0.4954624313298748,2.758338056389511,0.3618830006671848,0.8707219335882191,0.519100276919965,0.7856381502411501,1.7897484819587417,-0.15618219445160944,1.3713973809790023,0.30776135349304695,0.6586326224243527,-0.11612590659012259,2.427280117893086,-0.6971614334454806,-0.5987966472638928,-0.7235268298891171,1.1114669071582366,-0.5634454507440596,-0.4172560595743144,0.9214622752821865,-0.3945917359260844,2.5071421838917964,1.770307826341838,0.28411149647738143,-0.8196653016309232,-0.7584620022900185,-0.5354844723394031,-0.8079171001846311
SIDM00758,0.12917371678973755,0.11148529393854413,0.8888219250459916,-0.3823667080622599,-0.7650517395531738,1.439789134883942,1.181676509216748,0.6567324235224568,-0.3632776614244797,2.6649946243309866,-0.3354649120801993,-0.8056586075049231,1.971110825091749,0.35260154629364193,1.4133483293987146,0.023364742068339092,0.07942206988074077,-0.1611494400360147,-0.8144052235783903,0.9234011284483988,0.11544352326102757,2.4548254520789397,1.994192897276529,-0.5931136853912349,1.2494356868812162,1.6503698709697339,1.026332651001114,0.733182953667184,-0.9329578762777833,-0.8227699893543087,-0.6299745209943919,0.974871713108629,1.5535392528874987,-0.25459763952757314,1.9184070674302052,0.39709404575805396,0.6133930751783234,-0.31996191546415864,1.367693526986749,1.3075564923423832,0.07366211966566566,1.7592007428642076,-0.6044537683992357,-0.38725784885250697,-0.008239069058761922,2.033060989920016,-0.7200777991582835,-0.7567698521201686,-0.2699393603801445,1.2943488603689808,1.6760181656994406,-0.5497800311958826,-0.6217573432896886,-0.40202803750614924,1.561813601027861,1.1351519422212497,0.6899056916657752,-0.9425968793047008,-0.3642768062894244,0.11556452915069337,-0.7620744280681014
SIDM00612,0.41804797537303967,-0.3276781244281528,-0.22849984594844056,-0.37662501434127227,-0.7857708992556731,1.482921466322275,0.25099300572551125,0.33102745983740606,-0.13545579484777767,1.1013977908658938,-0.6660936834374802,-0.7606047050562267,-0.807353155622021,0.15505328716125702,0.8915924744612852,-0.10431246137957054,0.9430218811928064,-0.5410115396308193,-0.8448650648577316,1.1895086458936779,0.7912635061411134,2.3599660076494096,0.6751070974660195,-0.8598883902881519,1.751577881027863,0.12929118716862856,0.2909004270720701,0.7405689350466413,-0.4009557267211577,-0.5818926788931492,-0.5020914510897803,-0.5390312491297156,2.3200313145315286,-0.5660690174795426,1.9016035121067543,0.12339321987349364,0.5271316675557514,0.8634951125048902,0.6416376550862302,1.62714063334736,1.400316024645686,1.2551991125671438,1.0284373915692424,1.3996183595952267,0.16928080926513858,2.2044399822605714,2.0314904888108565,-0.588587168515545,0.6421820912763417,0.32963595852093364,1.7165610582535993,-0.3679587016035214,-0.8563363320513557,-0.26804689106573826,2.4545026788896767,0.9114153981318127,0.18730593871483694,-0.8223630666768276,1.7138169463202513,-0.6418846554558459,-0.271944964199891
SIDM00553,0.06248230329346989,0.1315007813109238,-0.22977552417491257,-0.35186192431958324,-0.7344241017386476,1.6300071785027712,1.518024400531183,0.9847593815046338,-0.35441184475688314,-0.8024673407676263,-0.7002054792558804,-0.7884100457131602,-0.8065343226511922,0.3590750184432064,2.0688698305477993,0.4175921626219306,1.1303581492267432,-0.4867768804949587,-0.7994062816019498,0.8730114905931129,-0.6098324771254745,1.012204968945438,-0.3093812355597136,-0.7786227877102812,1.7514290775615997,0.06269034397774398,0.6327451475746266,0.8451236003692729,0.10742220687147687,-0.04384998746874521,-0.426798158958144,-0.3977938905875833,2.256521075050722,-0.5937839373182088,0.8773329896473974,-0.5383043506829173,0.8495945695773957,0.6227000151597417,0.7581273759332929,-0.7621772654564865,1.2668201685813754,1.6662201114164894,0.6269697121562985,1.5566672884637762,-0.038661574384886835,2.1402614531497837,-0.7018451730749657,-0.6315584982179927,0.4819460724630331,0.1408337825384672,2.1321211931565425,-0.13544288861271223,1.0691909249709417,-0.47263189546893347,2.053565873865498,1.5565911832376125,1.338052784486921,-0.8133251092728653,-0.7482755226482046,-0.7668797780556711,-0.38614209409022826
SIDM00343,0.2691329111431711,-0.6266964553654101,-0.5504992281235072,-0.41070752545560735,-0.8028481270733775,1.5651246335141429,1.5271253083316407,0.2999035198051098,-0.2997511287846911,0.9329370677967626,-0.6784496478534603,-0.7696807230802074,-0.822074044359794,0.16635554482520598,1.5436117855120002,0.10132697194920567,1.383083995898498,-0.59305405439628,-0.8918907348279219,1.0655491087951616,0.2517713026733291,-0.2061083432566365,1.0656637736555163,-0.7689977063092275,1.6601812309596773,0.6352575118695916,0.2492304570854839,0.3456712526111582,-0.051150212888198765,-0.5195940218133259,-0.5716362638449786,1.8369993926518104,2.142673430377373,-0.25169475225904764,2.118783298367144,0.22336262537546314,0.2078248971238717,0.9541119606782273,0.5819309206830742,0.9209479726196167,1.3376980178120008,1.3181684907604647,0.5542680511242049,1.085728295178416,-0.044847839366447644,1.8422750483826704,1.223622483200167,-0.6321799122274374,0.8974345067175176,0.18652228155050707,1.5500207792917202,-0.16295183174965328,-0.9014598673480729,-0.307079970119169,2.2575832550393264,1.012108259605901,1.2466262267016863,-0.9231344156467294,2.0301159592989695,-0.6394420487984385,-0.4524741450162128
SIDM00543,0.7641406470554815,-0.4274148393257785,-0.41034301700756165,-0.27865286653384097,-0.6266451833401885,0.4356595298469562,0.4169947391163307,1.3507843879725714,1.334471087549342,-0.8438036275412526,-0.32887528105746494,-0.8154697424366104,-0.8996636764329135,0.11221554830780174,1.5428621748119877,0.08058445300177192,1.3554184258664381,0.15495738489567198,-0.8047554739131535,0.45555920114300513,0.062344559372411935,0.9759534209134739,1.7574054687336242,-0.8982153681905451,1.6270986015344904,1.3121539967954998,0.6805237350606582,0.4625958389534322,-0.8326005861613361,-0.6894743719788892,-0.5761027681196276,0.9904693526723802,1.0974351748173814,0.42436923932893733,1.9724475895987383,0.640871929880758,0.9633390899763636,0.07751489775168428,0.3704831513464473,1.7992694272651324,1.2876084962586174,0.9954580935427881,2.259479950009862,0.08401754278857612,1.2383635012204512,2.0249235291336114,-0.6214619215932364,-0.8176922994650374,-0.6398446686580131,0.4819780396569607,0.46622158178034284,-0.4534582647279591,-0.8355850770330088,-0.5417292564761329,1.124525341603358,2.297108947639178,0.6966932696532969,-0.7609333753651205,-0.2546172912800547,-0.7446619123703233,-0.5175545292632862
SIDM00537,0.049281796537160506,-0.2036106706509884,1.3962194723098624,-0.14044755846549808,-0.8198830171057231,1.5319524253852577,-0.6072916721303195,1.0084112216659211,-0.7055634715245621,-0.7350313369393076,-0.5489186258872271,-0.7484872174479535,0.5523328966799206,0.34281257363913653,1.6668017704311446,-0.18012270839954025,0.03664121005820466,-0.48794532797283785,-0.8634052286558603,1.3453034579740946,1.3997495187091598,0.4322014508045144,1.9836619174367973,-0.7524076481374539,1.6319141363539682,0.9241152775722923,-0.13412909447106827,0.34804268573948777,-0.04038345089017142,-0.43571607466152645,-0.5694348287920447,-0.6390716643826804,1.9089782042610854,0.2591088818132648,1.4882699596248647,0.32911467850984577,0.8303588827490888,0.2410536674451623,0.8484562804498798,0.7064319005125563,-0.011229486978070125,1.576823113461043,0.6622590641552151,1.2352906093508826,1.0097847288352697,2.28978944050573,-0.7456659167530294,-0.5456178191519022,-0.006791456058233208,0.4392749284986176,0.7693433687971476,0.2715193041973783,-0.5771130100699307,-0.5290855010634379,1.849061544882186,2.3746418694392304,1.1562281491056368,-0.7737723130482883,0.26219996024671466,-0.35682201407866226,-0.7951461264226928
SIDM00332,0.25734951912428927,-0.24497890974615674,1.6162669018833722,-0.09680894428709858,-0.7688575416927371,2.175818189413654,0.18559206949513266,0.5798935409555231,-0.4438877455006891,-0.518291108251982,-0.698481489134156,-0.7474788604583528,-0.4046022021167856,-0.1659004707244145,1.3179621515204094,0.14050954892594295,0.3832905971494111,-0.41582030009437215,-0.8509500176419321,0.30960337263331383,-0.26803214339552706,0.5461199324843048,1.3020382453927912,0.3050887178124678,1.8471911182790066,1.2766439257908835,-0.010934922836989514,0.904439495120038,-0.7211757733606663,-0.27300167968488964,-0.6211819988573102,0.5437527358790595,2.1178761026991193,0.1789369635349094,1.6253222859246397,-0.25413557115559393,1.1893707067331636,0.39900108935126727,1.058291742652179,1.6596855877880627,0.810162662443773,0.9235957025406025,0.5700466894349816,0.8230072867417318,0.5503870569213993,2.1477981450273984,-0.7541440957277987,-0.6541393425336047,0.30046900080150035,-0.7221873452069812,0.6631561103318034,-0.33430076466904723,-0.7731698890488738,-0.22268672505242482,2.180052058193714,0.9406405701859899,0.6209505056399527,-0.6091324931113561,0.49438820361904295,-0.553958966293212,-0.6603910444458541
SIDM00299,-0.08064357988472677,0.16697430684808842,-0.48029804913501273,-0.37763353111617665,-0.7961723984105757,1.6075889723684837,1.0475535183445415,0.6414788765855657,0.17858145126851352,1.5325296641532367,-0.5342398298929217,-0.8444677813605918,-0.7586816810328886,0.3351372794714925,1.3926550577047874,0.10977764579411664,1.5612974940556377,-0.2876164396545507,-0.8247034421938486,1.0901995563290345,2.0812543375957895,1.017088295318554,1.2887693962442766,-0.8657894703033336,0.9881936870336968,0.5902357433486709,0.12920931876992683,0.831002708230518,-0.9064151873163799,-0.5893606816735406,-0.5731566255712107,-0.65201835520939,2.1384612019569795,0.273298232862496,2.3608174417615273,0.31883891729409647,1.649891863632102,0.7584343641655995,0.663049061503028,1.3828065497207445,0.009728875967453183,1.490341679841324,0.762030855316162,0.32039313045065543,0.5673283587776797,2.1824023713013956,2.0550744692761795,-0.6873743382698962,0.20618805788868608,0.7792612049429419,1.2776521239110674,-0.07093629497456164,-0.8054829623838181,-0.21970730790730988,2.03598628369293,1.513318530833025,0.30142342748734563,-0.7716884834358139,1.3379525232078662,-0.5439919426912195,-0.6952823600910426
SIDM00308,0.48010644088052284,-0.2704727539415411,-0.659683456589119,-0.3883460993989384,-0.7291769782749611,1.6972054184425651,-0.132249793750444,1.235662745445128,-0.06456369105908501,-0.778874383314853,-0.5973000190117128,-0.8154261048743578,-0.8309175775425958,0.5557371125892471,1.4662481068261257,0.02928889340839129,0.911235439461804,-0.5387209989022427,-0.7516901316800902,2.1296649682075883,0.766561725402525,1.4189198127058247,-0.6196666010681603,-0.846283986012203,1.697187426957708,0.8476446615242228,1.1085922504845027,0.4707318368509616,0.042721375467872774,-0.5114472457829857,-0.7075933809720825,0.4910638916979434,2.429619792715422,0.4623614007610534,1.8561691381790832,-0.26620632761426627,0.19705405923912384,0.6838835383322638,0.7146035064194232,-0.09465297147474802,2.0585191942406693,1.2939002617317032,0.41215141174816533,1.7896130025464683,0.8381398409307504,2.0717117108216505,-0.6598807714211918,-0.4540013157790046,1.1404384771246086,-0.9152413550289534,2.1731506454710745,0.0023525933672633816,-0.7476642995474767,-0.5478771749804514,1.9969509826721306,1.919370718722047,1.6943533436794205,-0.8958328005657841,0.4070090280604686,-0.404165753927816,0.5619199863485531
SIDM00227,-0.07082549793213666,-0.20688982903673678,-0.4736401020358347,-0.0029527964970113923,-0.7309158797419109,0.018171496807178538,0.13360587015119668,0.8240708850982882,1.0095284180193171,2.6300462001288234,-0.5222006445070035,-0.8762623516841004,-0.7779719048689592,0.5067057907882254,1.2981091668406315,0.4939214619372268,1.573325334230065,-0.1112831252082689,-0.8193102524447535,0.998736537684937,1.433707022622973,0.8352101232843575,-0.3892016490890167,-0.9239408052821799,1.4162676439646693,0.7233202598961489,0.11409366159943148,0.9329520557567423,-0.7881149521753671,-0.6226415179663406,-0.5756672186128543,-0.4545403129860574,0.8902177520342164,0.5408438437679295,2.455778913840076,0.4508167448200497,1.4377876210589369,-0.28249191232751425,0.5901210642453002,1.1401557923781362,-0.4039012285623777,1.8748650497660908,0.1404602319809718,-0.26766744353513455,0.7276522880086497,2.4528591243451525,2.278183344431401,-0.41347132104191403,-0.5653284435915381,-0.10160810376422434,1.8490039648108296,-0.29134477480322346,-0.8752473487562353,-0.3244791529470199,0.9567016329843189,1.8667097707861866,0.13495487127712127,-0.8331114625262108,1.9861863123634111,-0.3480013514495725,-0.6114546042025948
SIDM00294,-0.07129754232713291,-0.7564856150772075,-0.4592096896126659,-0.3238609453244822,-0.7843468828196544,1.913939517917022,-0.5501938570055992,0.6748172035335114,-0.4090196658359404,-0.9050372969237772,-0.775201668256939,-0.3050803522716996,-0.8445856431646384,1.1014644591255922,1.8298569500038009,0.2671734025828721,1.3130311909644419,-0.3164984611359786,0.4627740424506677,0.875419176216013,0.5048183492376784,2.0662889261325086,1.3948508953361292,2.0153409735728642,1.4916409940226316,0.6881907722097899,-0.09035418110606462,0.26207441078243954,-0.8984203188299604,-0.4011577954000519,-0.49288802647036367,1.72568580620528,2.8355311930305316,-0.4659524070538589,2.286098699918067,-0.5849215194355585,1.0804884578901448,1.6962793973676473,0.9362752438889264,-0.716270487833837,-0.15487076821936,1.3074634418572963,0.7177576692899459,1.090338058296196,0.9281536548183507,1.9061901738768674,-0.7420350450367483,-0.7005797655572524,2.029948728063664,-0.6453453540016623,1.3706843959762325,-0.15311322564007757,-0.8369040473845949,-0.7388228917450829,2.3199285325377863,0.9501580904177171,1.3275924501084946,-0.8009923846206702,-0.711471604664438,-0.5476572113537419,-0.5821533175887845
SIDM00677,0.29054336935899705,-0.24174021512566432,2.644323289042123,-0.2345057188979199,-0.7457784314298296,1.3259225092053375,0.087971333272842,1.003391984751963,0.7397082418534914,-0.4486785925286495,-0.47040180529431735,-0.8119422228075458,1.8186313300615742,0.5514522095986039,1.7391524687051778,-0.0015676132748288752,1.8275413680033663,0.3772109445065139,-0.6592964703618005,1.0784096978943052,1.6836448724419082,0.9108241350454426,2.8928408598083024,-0.02695985933236065,1.9439241887321774,1.1960724795530762,-0.043413360486330196,0.8825738103958268,-0.8857453228690083,-0.6133687160170479,-0.568090715711485,-0.5784400509157142,2.066538211926949,0.5380357107475734,2.2315860609516918,0.4584976025746454,1.5104349447669139,0.4254961701301362,0.5555817533087274,0.8569486716651539,1.4298848628329623,1.2497658624921952,0.3163052531691792,0.8516393815985586,1.2562230614883427,1.967383209418095,-0.764440180838375,-0.6031952118266033,0.09883788355811249,1.3203905164420588,1.3026889392708167,0.09243973013407783,0.8872767704053527,-0.454573995158555,2.0445787108032247,2.1791141506206775,0.4774679965887116,-0.9103365042083351,0.16386620671976032,-0.4935262483715479,-0.6860636217452228
SIDM01220,0.6142260403307281,-0.37722745455396506,-0.4862315522893793,-0.38135573266042294,-0.4317295581203703,1.769910230073944,1.522715263589211,0.750186057075526,-0.2785001159737726,-0.8331289566734182,-0.583161849902059,-0.8477498011225992,-0.8009762163861959,-0.04311699920298897,1.5742170288590214,-0.2027103825447404,1.4136608608523622,-0.5500836291471182,-0.8099174395767735,1.0623288777979338,1.862597643700693,0.975848385824412,0.6750643719309203,-0.7770918309991314,1.7935727828816892,0.7874110490470871,0.26459978050236566,0.8084398368576055,-0.7995265060856057,-0.44145214827697943,-0.4298395725837628,1.960073784815165,2.0845514683525534,-0.2681719656143928,2.05987815706359,0.47749598932509213,0.504954769598621,1.250628123473341,0.4460397734027423,2.20565700586082,-0.282957190454281,0.6011829704204072,1.0358732048318882,0.9219053282215046,0.17079513540725288,3.6354063548328304,0.2515062805110956,-0.7696197842283503,0.5265401308107522,-0.5862546900331022,1.4172114226468795,-0.4452273648509161,-0.8974262692222436,-0.5226425935679494,2.3689277658746257,1.3859389930908899,0.40166469096620616,-0.7682609896819727,1.1652707838041871,-0.5748306075699295,-0.3718557907774748
SIDM01259,0.2399951900466072,0.3929899303077835,-0.9099455703201733,-0.2780935622635776,-0.8271931898735333,2.018777759306629,1.3704477163862194,1.5180964779001744,-0.22166784129692704,-0.7576131393330287,-0.4159129325303096,-0.6648069896018809,-0.755001722854787,0.8942696234340388,1.3322800288787533,1.0542230412950984,0.7506334841847124,-0.17302768013249392,-0.8507628725141362,1.264086533319402,-0.21850075958781215,2.2394445206799123,-0.5915605243769758,-0.8657011867310113,1.3987811407687063,1.6010270426849906,0.5832590677136,1.0803246545260705,-0.6712404649452999,-0.23701796402274367,-0.5110444271530473,1.1569839638407171,1.8043781656311733,0.4352255959722359,2.210223606031522,-0.6140336422457708,2.0182229240453227,1.3315945583033506,0.7591522424593762,-0.7868259679331036,-0.29749734361010327,1.7921476260997626,0.560768243355639,2.149463096941078,0.9559369253102757,2.1043868112854374,-0.7839282298720843,-0.48544285442029905,0.8058467682849637,0.516141864976601,1.5146072956953078,-0.6755069465928276,-0.8592259103598711,-0.6049061125157522,1.7706864851607451,1.4755805929931336,0.9229917965215108,-0.6694849916154759,-0.7035815592255685,-0.19844433553492963,-0.006710768629930481
SIDM00680,0.2808809016842841,-0.08169527981047928,1.6267689635839255,-0.16146344389560982,-0.7698570650496581,1.4680238279945628,1.1327145253955653,1.2341851484757014,-0.486683265903138,0.09671307645065937,-0.7365877055905655,-0.826309593884695,1.958636446484517,0.2962231037629917,0.8327207159280304,0.11375957644740316,0.40724453467325356,-0.3537032571785069,-0.8238175808256517,0.9380234428831987,1.5121077955205087,0.8607613568548994,2.094146247658189,-0.20538344821423324,1.6640963651020297,1.854852304812779,-0.13054407226795206,0.419365546171277,-0.9321936385599979,-0.6091962762518831,-0.578830449282785,-0.5789540209708527,2.1933767526922785,0.7873208292452613,2.6527360009061165,0.7236652038486553,1.1866743091375211,0.4952997577058401,1.00733853271041,1.713564835666645,0.8924337150503934,1.4779569697626602,0.5017052252924896,1.121403747995443,0.6877930808284498,2.2737195154317997,-0.7102714219733884,-0.544162744845043,-0.10766131534311878,0.6131890290441057,1.3802673046155385,-0.28811354862037225,-0.7365107362452479,-0.3612302445975263,1.9373382614322985,1.9846352865965227,0.3792542788223926,-0.6996634412048898,-0.3572312975843156,-0.5189683143743797,-0.8061938674442661
SIDM00346,0.6076953742523666,-0.13063033359697068,-0.5969821020564701,-0.6501160718353417,-0.32923867962355013,1.6200850465009045,-0.5180940936164011,1.1834936509425174,-0.22023118332603067,-0.8560977235365148,-0.6205270691064828,-0.8402213493518375,-0.7643440858545272,0.5854908545445218,1.6084986485430501,0.2545746390965395,1.033615414431609,-0.49056460562214615,-0.7588778988398714,1.7474522043789866,0.7624401720873832,1.2486137111259628,-0.20937599179710792,-0.8527555309743565,1.557590095279201,1.3392984945978597,1.101250419806996,0.4262047888268931,-0.9461607363331154,-0.5325332796491667,-0.5752487267985746,-0.47547825385633447,2.295359446483242,0.5495201785610985,1.9644986551443804,-0.031301540503952056,0.33155679811794286,0.6010205924949418,0.6425583966594881,0.6680143841910734,1.679387923278368,1.4321445753088988,0.6222939991164472,1.9369881430224047,0.5832723405084872,2.3282064142972243,-0.04895751427248633,-0.8200631146307082,0.9181101206224235,-0.31076272181726766,1.2581157243109968,-0.5366766069861413,0.37488869350395077,-0.3944158549354291,2.220554022599582,2.3461188444099683,1.0320744024871618,-0.8930592405855478,-0.5260167258103259,-0.4616607565640671,0.1622701929565326
SIDM00129,0.5091997982136871,-0.18113245153295499,-0.4090550110510555,-0.11815760391671812,-0.4318746417173552,0.6700340914840911,0.758923792440274,0.8228260131458518,0.6435408749174203,-0.5592984649156871,-0.6724655246147536,-0.7172656535014306,-0.7458281515338278,-0.019150922516125067,-0.18610763708716885,0.26778151474779116,1.7647004943610154,-0.42744393804284186,-0.8884072812457087,0.5412819858473958,0.17870000756313625,1.9941484432497498,1.1930643146757658,-0.8395853655321065,1.9032270272280496,2.7391007236803926,-0.21523953634968546,-0.5091254744249563,-0.9254704770442646,-0.6372089284734831,-0.7254954844348727,-0.6398791284218854,1.1081637801337272,0.5090970935716546,2.4431213215507253,1.2760107923891142,1.4456799310123898,0.7107735419063584,0.5724045654975571,1.8153545971960774,0.7370456742495614,0.9992687629911394,2.5428506398542723,0.2533054596637528,0.6519291808140264,2.6085361422440285,-0.5866448692544165,-0.3936552409676809,-0.4947694895807461,-0.2881672446096112,0.5071156666666743,-0.32512100692742657,-0.8995849315305412,0.021786924819991463,0.9780989315602282,0.808673626527195,0.37063279960598033,-0.9546322791543133,-0.2288172236762737,-0.6761367449868085,-0.6479323787353145
SIDM00627,0.083915665609707,-0.2646770799693332,2.813131487107594,-0.4562069644399518,-0.827011010742665,1.7074867442989148,1.8367368927958176,0.45518498007605984,-0.014061026808449253,2.677354771501439,-0.7976310516859138,-0.7835713281966724,2.326193242179399,0.5428330979708376,1.5944842003158008,-0.3236766372776764,0.8380410021044015,-0.5280794178235079,-0.8139713005203723,0.892590783379389,0.11628557007149298,1.7074127109832624,2.5802139634964214,0.24107105399661996,1.7303495278803647,1.0252756519482389,0.1539790200478816,0.7801242868072659,0.31487774410876807,-0.6198642752097996,-0.6865744659714661,2.1098198586252015,2.2134383735688727,-0.4893063367812335,2.5900233671119106,0.10091321380716017,2.0189462988115654,0.06305091959650126,0.8871445443923055,1.1507835420005583,2.0522785082354726,1.3417903382143348,1.100049789074075,1.1625844472445732,0.15349052432836444,2.1782423660354158,-0.8198402323040231,-0.5685066493228387,0.9104498143561329,0.6592408454403383,1.194939360006781,-0.33450497224033315,1.1522181572813266,-0.45703914780423943,2.0600434554496743,1.1444789746204869,0.2298609839111473,-0.9116576137903819,0.3933460341693362,-0.6143854793083726,-0.7018152874755577
SIDM00293,-0.1790411453636979,-0.650990448084455,-0.03325205455495395,-0.2412238171077233,-0.725567540039872,1.5025513936297727,-0.5663031357049603,0.7757532759885033,-0.5054417185370468,-0.9196163562139625,-0.7588607637518752,-0.7407990195173506,-0.8442707537064849,1.0762568495415057,1.6013718962627823,0.2490138748625442,1.1575828323571316,-0.2392586575560134,-0.7255659151970221,0.987234951850309,-0.18424020046802628,1.8101011794810298,0.0743314260074438,1.5522567664899194,2.187202406726235,0.7744998387974513,0.2540509764792045,0.24099159496473876,-0.6934113632232972,-0.811194513966152,-0.6786204663306984,2.212186781930681,2.3932674229397364,0.1175863862492446,2.1684330088496666,-0.7283549586129623,0.7332494865532067,0.809992411593237,1.0819955475175942,-0.6997570126725153,-0.22494892317556414,0.8367212349419365,0.8597592103978765,1.6621996667235157,0.1829590304082377,2.420830256138236,-0.7230726071766406,-0.7702912180139395,1.5157488975019986,-0.7562282331553565,-0.16736613465460154,-0.5065281817454175,0.8638330877696101,-0.6242061023868056,1.9447187219165247,0.9963774057788987,0.7793942313913356,-0.7000409023666991,-0.5148707900232647,-0.5364255557416314,-0.6264327095489007
SIDM00274,0.4285446663388141,0.018770330575016703,1.9763262586389465,-0.20942126555689894,-0.7665691173292875,1.4258722849557381,1.1333718844172254,0.5436677613861886,-0.29824301759630245,0.34828019022239504,0.9782843866871626,-0.8565380001467247,-0.48736376962476746,-0.002839470454532912,1.0671254304634767,-0.0029281544919686985,1.3133246452009952,-0.5084587345941989,-0.7971583399434888,0.4429719988274427,-0.013766706522675283,1.2050198966381909,1.5438654382747978,-0.8555765797539556,1.489180454742,1.2391208596072105,-0.01795619840078115,0.6797434065548063,-0.8731808418987986,-0.4853260311136914,-0.5936950152693503,1.4195824118523674,1.7914722047167675,0.10508677255395815,1.671535343574443,0.2024678517007741,0.6861293128810629,0.16598937847084244,0.17257986456984195,0.355490450482557,-0.06734162251595137,1.4261609603491192,0.33645991341110504,0.35330133586662726,-0.12138202738909336,1.8919995861706482,-0.7140936798418913,-0.753574063119857,-0.5307430243020987,-0.13396816462769381,1.5523974539961731,-0.6209232395928609,-0.887788103772797,-0.12239811896236648,1.8867062715231349,1.6677367976991142,1.3182345230710084,0.6179414717784719,0.06897617177592442,-0.6733479598861517,-0.5463562175830521
SIDM00544,-0.12837758308492478,-0.6208225719772249,-0.48352354621298776,-0.13267626960602202,-0.7464857955692257,1.6430267507306404,-0.5578584750028701,0.6277269969866487,-0.08456251742292399,0.12681151422161507,-0.6678402009636661,-0.822291797528967,-0.7784352078509579,1.2567829776614723,1.6479100527650958,0.42584738434934505,1.724287712769786,-0.06533602665731614,-0.82577760710535,0.9949771458706158,3.035334085202563,1.6854385770270557,0.7777064692402541,0.9657536097882145,1.9498788762827968,0.879602353260697,0.1661799754177999,0.5128499172582963,-0.7575439138453063,-0.4186267806771538,-0.6470549700378893,0.3541469167700614,2.120019561292614,0.2881032913830737,2.1137295385556247,0.48170806141043376,1.1653234673957154,1.092546655883547,1.082562655282902,1.4683598858213693,0.09320535913468905,1.2257680031662028,0.7329637369676072,1.4728708391003922,0.9721625260833696,2.332796087751189,-0.6805113355236185,-0.5463699492388814,0.5250832783493911,-0.7272876496801504,2.4683056102013445,-0.621492836467407,-0.8642397067992538,-0.48150599638179464,2.393926262452014,2.16332386099823,1.1291335662239685,-0.8823977091564725,-0.6242915129417639,-0.2739588672334888,-0.4526623704851287
SIDM01006,0.1232626379641842,0.37393193357363574,0.5270550617174459,-0.16602328065470548,0.2570167699329493,1.544773440556673,0.7159208926128835,0.9267192532256046,-0.5483688139905515,-0.6996673521483022,-0.7113976794354564,-0.8161649434383154,-0.8187757417558044,0.5560454867089099,1.0454111291402857,0.7147045417361595,0.8346759259474378,-0.37333228454656736,-0.8367901477947679,1.7109218279662788,-0.07046374974813675,1.5969453064228851,1.477545467145081,-0.8137186280160134,2.0177314027128475,1.4707305359285965,1.111697365426974,0.7659476487133323,-0.9641676741476186,-0.06576309916777491,-0.5714753167640337,1.041539385343731,2.4000001351600786,0.08473750520023708,1.7161487220388276,-0.5826012816204849,0.9665530348738882,0.9038375760327336,1.0768817884428021,2.221494219444995,-0.35535888058991566,1.5290896839744408,0.4898809582728099,1.7786677678083034,1.5258245132299317,1.9585033835307535,-0.2692492989073328,-0.5155953642254577,0.8160562360832757,-0.5163140959127496,0.9642924233399813,-0.6478156318141572,-0.4833857130034873,-0.2016775001632268,1.9370212278813945,1.9498471705237268,1.2264307721460788,-0.7078314158926207,-0.3624273480990625,-0.31072104854862875,-0.7485597482690878
