,MAOB,MAOA,HPD,AOX1,AOC2,TYR,HGD,METTL6,ALDH3A1,COMT,AOC3,IL4I1,GSTZ1,DDC,ADH7,DBH,ADH6,METTL2B,ADH1B,ALDH1A3,ADH1C,ALDH3B1,ADH4,ALDH3B2,ADH5,HEMK1,ADH1A,GOT2,LCMT2,GOT1,TYRP1,TAT,MIF,PNMT,DCT,LCMT1,TPO,TH,FAH
SIDM00543,-0.7227639392293617,-0.5295892611383092,-1.0774107333384964,-0.566099262618646,-0.6690811528098547,3.162419278488722,-1.0590335843638727,0.6606295550302115,-0.6902099467928449,1.4174781534635081,-0.6197611754964955,-0.7043329446886705,0.534569260298945,-0.7482791532899502,-0.7848874983554011,-0.7555165872943698,-0.7971018879761874,0.8596917509384323,-0.8235142249554255,-0.8509949416239244,-0.8716267229654431,-0.015375409665704533,-0.8982775842121168,-0.792698581135037,1.5064002848412468,0.39653775708102207,-0.7929390295791411,2.126921200063215,0.08295728331453893,2.2808645721456036,3.717237560328909,-0.8825273136349614,3.5577250033061265,-0.4099348141329575,1.0257181104655586,1.2384111079978057,-0.7922019376977198,-0.6886254556866023,1.0049329142412589
SIDM00537,-0.8710374004622747,0.6032302792433665,-0.9482478374924175,-0.628787172495774,-0.7845934254475716,-0.720114421783441,-0.5924509605036508,0.4770725243296038,-0.7193004865179013,1.598845019861312,-0.7395429553025693,-0.7512412827103392,0.7088927753720085,0.9891959793510974,-0.8576683623552838,-0.7760147736187146,-0.7150382951903568,0.21286444990588882,-0.8892839859030865,-0.5560116635513291,-0.7683518042020214,-0.2919701967027014,-0.969230093277403,-0.8219408043871254,1.8491071794633351,-0.09565520618033851,-0.89486102460505,1.6740841815688368,0.4167885143871956,1.6523938242801224,-0.8547202762844951,-0.9282242344092401,3.3672392638511437,-0.40479090924517575,-0.8984618112001745,1.4394489110608732,-0.8084127916983451,-0.6932483522802728,-0.011594417962562402
SIDM00332,-0.5421644792168688,-0.5323323897028169,-0.958801526113897,-0.6812524962216191,-0.6827495347824093,-0.7358090396916241,1.1128853659425872,0.9563014949939285,-0.6702024685938227,1.7217328656723325,-0.666756719650254,-0.8019190501008293,1.4212171888441283,-0.8605520277180915,-0.8894599671063025,-0.7795441129538835,-0.7097006238034447,0.5349659232316891,-0.8418916471643576,-0.7468082235304333,-0.8770871511160833,-0.36186005255938986,-0.8938861995796401,0.9270759960850735,1.4324630737575936,0.15434841938413893,-0.7788538942195727,1.5097331047942677,0.5886290319465273,1.607578267778964,-0.7863482242352374,-0.8645238543806568,3.5244290511360954,-0.25769948280334765,-0.8639932059696946,2.0763350675093,-0.7353871449661568,-0.7613023868778143,0.7546672308225609
SIDM00299,-0.7885711533118961,-0.6046793734953284,-0.9048742760598227,1.7190344119543979,-0.8470734716149313,-0.8407294909993202,-0.8035417927326546,1.07160522200701,-0.7768812331015823,1.8070395661655438,-0.7270569162347923,-0.6963595399828272,0.937461182123937,-0.8350843619442164,-0.843756432033764,-0.7399958885844423,-0.7602094443115822,0.6756448864631097,-0.884639662481949,-0.3929451831574844,-0.8158987131166197,0.5882011354964108,-1.0191238770724318,-0.7854263110030987,1.958549647387989,-0.39828607858284726,-0.8877717604686151,1.557712014283591,-0.02666391362356485,1.2447289880131818,-0.7541634798420078,-0.9317435957353328,3.2405820374425627,-0.48731884367232436,-0.8502468133963107,1.2241129717239496,-0.7762975760561467,-0.8200665329766941,0.8803108334689091
SIDM00308,0.2734362755869436,-0.08230188191403602,-0.9292595706121336,-0.5651767404289704,-0.8293002045192989,-0.8119700123291473,-0.4770836312856067,0.177557527862696,-0.7587424087429492,1.0057281690358657,-0.723318002296226,-0.7712384029578531,0.729045277166228,-0.7750200562965059,-0.8263877513133877,-0.7689948630407648,-0.7479312436630403,-0.030755907681130634,-0.8825468448870378,-0.7882035385576254,-0.7804602774882268,0.834792776675997,-0.944187505289462,-0.7297068601578105,1.7331377888103714,-0.34367378059004683,-0.8441140271182546,1.1416972620122203,0.7223309382417615,1.0981097839979677,-0.7333146064817647,-0.8804797221055526,3.1715846989442684,-0.1496928199116239,-0.8524998395484831,0.9718710112150836,-0.7693748591514988,-0.7343440524089128,1.0191089785680951
SIDM00227,-0.9190919396915714,0.5600982323790745,-0.9472921956245023,0.8997959118125367,-0.3283829617686136,-0.7715203084809675,-0.8614891438314628,0.8102411598955617,-0.7391941003290314,1.4972419004197182,-0.6425949859683466,-0.8067515817605035,0.8548753001166477,-0.8200912417736349,-0.8050903559591138,-0.7718472104232659,-0.688262003050041,0.5886707381948917,-0.8745498472133323,-0.8692318369109736,-0.8944574067767722,0.5867274825648489,-0.9522884725205629,-0.7844907941942563,2.1010500272227954,0.20640566245046155,-0.900336696225817,1.5562911340242043,0.520345549825169,0.8749677766641842,-0.5726535162710993,-0.9020211954085205,3.681408173921112,-0.3515976147463179,-0.8753948403333757,1.5715570326016506,-0.813913584379615,-0.7333399231000892,0.6252399400244701
SIDM00294,-0.8842555869893779,-0.5444752580433676,-0.9818414944273706,-0.6111917390132247,-0.6293920756279753,-0.7565304698648244,-0.8713953309989336,-0.297361496069155,-0.7926958208867741,1.212242301007713,-0.7083397306413853,-0.7840856816757543,1.096568113911285,-0.7137155608034479,-0.8174879233235826,-0.7969376928864083,-0.7701247443135726,0.7294155245368686,-0.8826185562194344,-0.7090033405935592,-0.8596291152820181,-0.32185757525652214,-0.9930582924620284,-0.8255246647314572,1.6704315170236708,-0.5847301453179671,-0.8556726094754512,1.7036810943973049,0.6813878335128604,1.6733015778075553,-0.8520824162362473,-0.9144478508130357,3.7495557926505536,-0.379418177792539,-0.6768860009423556,1.163395649189046,-0.8838729949003221,-0.8299010775922736,-0.31904002437586126
SIDM00677,-0.8213951364229376,1.051017278895517,-0.9847098558543463,-0.6339827779481058,-0.8461860584761564,-0.8013123911444564,0.8499583305143814,0.09848187733335799,1.6907913071282767,1.6300915882343916,-0.7347150525695529,-0.7393780575486157,0.716228711426393,0.6952359019757791,-0.8566270191113523,-0.7518298420179873,-0.8261143988000841,0.6907458638733089,-0.8511499767821569,-0.5967472042148319,-0.8767896758639486,0.316089246410901,-0.8344189681821826,-0.8000896421613997,1.2167706058868175,-0.15888760470572091,-0.8394023901955391,1.8095544064750677,0.2959585949943775,1.6142240248651212,-0.8128700479519877,-0.8505876565215491,3.5182635405971343,-0.5196627381632634,-0.7685883933065274,1.2960058346302996,-0.8144996566349411,-0.7217671730768486,0.013178327327836971
SIDM01220,-0.8572754465045173,-0.6323887763565982,-0.9464884932439042,-0.24032904051368223,-0.42578254859718256,-0.7529369652220933,-0.7601934177804636,0.5010035661927464,-0.6975934299642509,1.4317672184735875,-0.7080595400613788,-0.6901513416903681,0.4414365394458095,-0.8397347611258654,-0.8426395666243262,-0.7673787902878416,-0.8095158736973705,0.7078635913515037,-0.8890329239245893,0.9263265790719177,-0.8793017722287383,0.09131971669137824,-0.9120286269458318,-0.8855096514456348,1.8844526502260985,0.02394324638974266,-0.6930855764977538,1.4554830340426184,0.21099268552307765,2.019296786095711,-0.31587728482873484,-0.8790283200132994,3.6857414898070604,-0.5302772279096847,-0.8155309147067161,1.1905474135228162,-0.8322293719679906,-0.7867167125846846,0.37288322557376824
SIDM01259,-0.8893577817256012,-0.5540628615514205,-0.8866129354919223,-0.6372418551068257,-0.19957587981645694,-0.8578004951852392,-0.43954337213299366,0.7984926107990972,-0.7306126314835641,1.5320338342449598,-0.5445558118466081,-0.6869634603506607,1.2751970236779584,-0.7791680384986222,-0.8450306994338485,-0.7134312131158129,-0.7471400555742346,0.7715039253405782,-0.8578635239478164,-0.7149430638601513,-0.8772510956826487,-0.3415008484517452,-0.9746324639542753,-0.8352030074059283,1.462256755161461,-0.08348209036054302,-0.847195541359971,1.5384745339696557,0.29869275929319933,1.836577704010519,-0.7965561078049052,-0.9125060406684699,3.1282170257701223,-0.5188278656735451,-0.6807767863851388,1.500601919813599,-0.7710790235924325,-0.7440631568665532,0.25260516740082106
SIDM00680,-0.8730267047894955,0.46679532517170885,-1.0462242809193747,-0.7532810098227166,-0.7342805150639535,-0.7402978060853587,-0.7240313190987051,0.4521340347940652,-0.6218921436466317,1.3748346427219145,-0.7154185275740814,-0.6433345259106218,0.853623425716071,-0.5381659644943485,-0.881549328227884,-0.8615848848658537,-0.7604102608343126,0.25357816653579135,-0.8964869729423044,-0.6907853121425331,-0.8247083023732452,-0.026655992278471523,-0.9454292167570375,-0.7852987450671158,1.6721757118306548,0.01692204672693221,-0.8476407021259794,1.523142867759006,0.19248521834678278,2.078069138425816,-0.8487868287058767,-0.9345225288196136,3.3288853475115596,-0.5148595848655927,-0.8403324001978733,1.5706981499913004,-0.8085600439995484,-0.7738349625734838,0.3529205160859108
SIDM00346,-0.43724060178978025,0.10224765982875215,-0.9515071779466403,-0.5464728454648319,-0.7379589372963069,-0.7710616083500305,-0.3614387177572236,0.519298110504725,-0.5505962883392419,1.8873560011883488,-0.7734154834040206,-0.7376780641939332,0.5702503085209609,-0.7900915297060075,-0.7742409040604564,-0.7622347730051842,-0.76236112420439,0.1806380784397252,-0.876160603130312,-0.7252119242566222,-0.8933556460780896,0.01587724162929269,-1.0345003429705502,-0.8742925169730349,1.5139482136771907,-0.09458822039413242,-0.8081140147524285,1.4265804437671545,0.8633901577224652,1.332209733540076,-0.8679702851319006,-0.9059619278107993,3.298374539014706,0.4754613179562175,-0.8510914833751675,1.3353874519252626,-0.7896128732967795,-0.7773889867586542,0.815589108409295
SIDM00129,-0.7235663629160214,-0.4921538656503222,-0.836829112558317,-0.5968005194213064,-0.9533639044403318,3.148889356067011,-0.9452247288377423,1.038424546921014,-0.6072591917550257,2.1153858521173334,-0.7268333584591571,-0.7848042347859882,1.334673280197001,-0.8959215271367343,-0.900663676998583,-0.8313512134191485,-0.7039727672595198,1.0307868512819685,-0.8593101433992725,0.8921753987649618,-0.6830005815995834,0.19192086489765997,-0.7980932074370517,-0.3774619642248595,1.1303822575959201,0.3184859269150561,-0.9621053147356409,1.9139587726238234,1.0069199473623982,2.2615920435205425,3.3464663053526107,-0.886315480560266,3.762068450590406,-0.10038912894600878,2.7726656312121865,1.3568744004612054,-0.8590298542965771,-0.6249060435062782,1.0110019666571781
SIDM00627,-0.9884727963987555,1.058828522054188,-0.963450486435802,-0.47226326854838707,-0.5805579908832804,-0.79831033371252,-0.8318915195931618,0.3377028959848484,1.50447385624253,1.5824078648222737,-0.6915051363960948,-0.8455082042069942,1.0149933976752923,-0.8699441192751844,-0.6133803232609875,-0.8460977050612347,-0.7921660945308961,0.06261940111484486,-0.8417196656739122,0.9977019091187911,-0.7900193712800451,-0.516280234805762,-0.9869049938639669,-0.6978206570176672,1.9039124722218406,-0.40420814694387436,-0.8697814369210112,2.0017110412190076,0.5165886973417806,1.6228831340012333,-0.8065967422236797,-0.8864399180584284,3.1903595659052297,-0.5226065886355562,-0.8466970004404536,1.3931336121719127,-0.8153148022157933,-0.7659832699651069,-0.023521491952018917
SIDM00293,-0.8313354461878573,-0.5643446657011514,-0.9157817559737175,-0.5954451280292675,-0.6180331927505259,-0.8116066620396097,-0.833139297387409,1.044277557643091,-0.8263210091087939,0.8043032628546413,-0.6190573114743859,-0.37700231775142906,0.7696777825673184,-0.3841499760290479,-0.8249621527030218,-0.5465059302132568,-0.7874789405284468,0.4235833678968165,-0.9381284050506439,-0.6624178539966822,-0.9143318322512416,-0.30895978786685596,-0.941358938645798,-0.8360088390831888,1.468108932584515,-0.3430255898812223,-0.8154121192616839,2.0480797894495337,1.011592304676863,1.0166802197290485,-1.012594148076993,-0.8439835802747865,3.6538330398603533,-0.05629432549374663,-0.8336451232870925,1.4705517583884051,-0.8958387473651105,-0.7446907090218867,-0.24975637355930977
SIDM00274,-0.8901434314064156,-0.02506482789613764,-0.962653552690309,-0.25218241217462734,-0.5969527656003802,-0.7804120418544156,-0.805535885932747,0.40956928055692204,-0.7312264685627335,1.2051981345176976,-0.7493463130289246,-0.4105923452747447,0.8898924056038213,-0.6494127305934491,-0.8747377588987891,-0.9131257010387275,-0.8015063786494285,0.5642391425022312,-0.8539609967134802,2.0733063940219263,-0.8725542728078584,0.34988001513322836,-0.9516384729359748,-0.8431560025350633,1.891390840101751,-0.3245583762887539,-0.9107308354901529,1.7137407989943683,0.025220978733388306,1.8042248880587655,-0.8499196139524061,-0.9081020437200856,3.492071642160127,-0.3955509489350289,-0.8655443261373197,1.8510450281690902,-0.7728428305723658,-0.8175685486419912,0.5118610323232179
SIDM00544,-0.8458210972841956,-0.39516492096945277,-1.014137066639835,-0.5775392843648034,-0.45389008522630214,-0.7505987005064694,-0.7145540086931433,0.8078572511411404,-0.770239947702453,1.370018982585813,-0.672828618266398,-0.6488771159526798,0.6297957683864609,-0.8039867818873897,-0.8060438912501735,-0.6924729161075213,-0.7447585728991667,1.0517671122427004,-0.83171350494958,-0.8490994465162932,-0.8343115101034784,-0.3855086810535926,-0.9149420215143144,-0.7974035183103698,1.81991981517404,-0.20662816715536172,-0.8860881024518682,1.66499483706237,0.7854854321889176,1.4794630785491336,-0.8360704049520685,-0.8954294754113514,3.5726833828030986,-0.508848757563491,-0.8359261251570292,1.5184499868330688,-0.8433940520938457,-0.7690120269217847,0.02934198335169311
SIDM01006,-0.8278861766020401,-0.5441327267003772,-0.9483403863087532,-0.5648733610123663,-0.8599438554422169,-0.7818752815998545,-0.7741444603027213,0.653283368981496,-0.6974442130376861,0.8346887915057433,-0.8728938599446631,-0.06881535015857022,0.24201745738472435,-0.7477760881086003,-0.8180539263236788,-0.6782547386563996,-0.7536717914160528,0.5540888249215746,-0.8030169003651653,-0.8014584840965001,-0.8852215593930514,-0.0806742921604397,-0.8115561353469259,-0.8341126877020099,1.198957077999169,-0.26936424963057026,-0.7641401316194486,1.4846052133128054,0.8963670405021522,1.4442365029040134,-0.7550313440362267,-0.8393927077528386,3.5647944602486166,-0.3969602572577156,-0.45501606420942414,1.1985846904097697,-0.4941755858319554,-0.8019376939141075,-0.09560590367192169
SIDM00302,-0.8266214585504834,-0.2590564743379998,-0.9468571995558778,1.9046013607868406,-0.7920672285913729,-0.8092792690283409,-0.7624802930743728,0.7227163643915581,-0.7869434742495648,1.4163621191155449,-0.8433086620802043,-0.5185876108220119,0.44176803835586426,-0.8755377954516036,-0.8237504296882318,-0.7823898466117019,-0.8223292389796151,0.4695927811918069,-0.8927805963831082,0.5428228546799633,-0.90318488549532,0.40838148658926066,-0.9574857626994089,-0.8984984811180946,2.081595045086712,-0.28165310521509745,-0.8253938065350046,1.6379076805190336,0.4715299532669091,1.6502332725394042,-0.6618980310340411,-0.867259893860992,3.127279153299923,-0.499030929602508,-0.8762702005618719,1.2511991959727184,-0.8468709833850123,-0.721422502752711,0.9066802147677808
SIDM00549,-0.7243868536598207,-0.5448467003907547,-0.9819496252681053,-0.5003283842867315,-0.5763721854152779,-0.8042571304929657,-0.8454481250124712,0.49771276859023544,-0.7852400255815071,1.6020988311925393,-0.7490541690640141,-0.4811524753270456,0.4547580033400312,-0.8338428362338253,-0.7495189202533868,-0.7104384720036065,-0.7574202601309634,0.7439859734438202,-0.8975976187896245,-0.6940238088126376,-0.8113195340029207,-0.36084670733092195,-0.8418651550991345,-0.8470933364649144,1.5719752410064158,-0.0863599941140601,-0.6721742456530859,1.7186220853548528,0.9373703727490433,1.6561014141586192,-0.8528100753470003,-0.9033766545719905,3.6488875125983804,-0.4773826659478666,-0.785080493337769,1.3846062228232003,-0.7896354789595192,-0.7179472755152312,0.3485466979394494
SIDM00292,-0.9399175061401244,-0.3222191189249399,-1.0149147366911777,-0.5846979552295156,-0.7804018233896748,-0.8374351989845172,-0.915288048294738,0.17448889567539383,-0.8776882355292288,0.37038293765623165,-0.79836342478798,-0.553096550465336,0.5176975507407819,-0.610846365466447,-0.8655851238317384,-0.7374440349292868,-0.821942362441629,0.6331539695638642,-0.9633861857182612,-0.8554145460571978,-0.90381817698062,-0.11215399455104824,-1.06204511544757,-0.9674389826838219,1.8396325926531256,-0.4583113987283311,-0.8731399727867029,1.8409408756205348,1.2508946912397323,1.7898122418123805,-0.8263109096055848,-0.926358424593999,3.567352492605874,-0.47127723504293584,-0.8485838729486644,1.5236489275210043,-0.8735513555620322,-0.6953748491506837,-0.37457890439369695
SIDM00623,-0.5419741769310682,-0.48919477222743485,-0.8888466014727425,-0.6400710439145706,-0.12573416847433597,-0.7275433036570658,-0.7496429909714729,0.5899442939485637,-0.690171563735915,1.4446244455160921,-0.4219636484767534,2.4929886882291536,0.33388168547467156,-0.8276559115336193,-0.8422308182452645,-0.7325763121956823,-0.7770705786771585,0.6664871643715912,-0.9018023186300288,-0.5326997450143566,-0.8843844777953517,-0.30653934000740735,-0.8970939194615233,-0.8286218214828305,1.1638859183954242,-0.2910353382170591,-0.7235775527420222,1.6728644063442586,0.3405700136702115,1.6443676052435443,-0.7608635930986505,-0.8472817069879047,3.315955992481945,-0.1363298414778146,-0.7832789296690541,1.2940236066123993,-0.7810410462138326,-0.7467132260267033,0.12616061381008745
SIDM00638,-0.684948694153637,-0.5851875960330233,-0.9169467890884181,-0.5015996680961599,-0.703934297418322,-0.9144991294689143,-0.8877882506450419,0.31449387814792584,-0.5794845356000606,1.6297058033384835,-0.8100706426464055,-0.6883072422116312,0.332730767218673,-0.7983221010814243,-0.8273591118533012,-0.6716280372657756,-0.7754648043968224,0.3113861386672466,-0.8205197370144024,0.3155183166640371,-0.883330252491666,0.38454677491821665,-0.9393233370399453,-0.7180498615018575,1.5421392673701275,-0.5065535258096338,-0.7795811668739265,2.0724835851514203,0.7957127553833245,1.9702605805612488,-0.8157457042608633,-0.8857310813566649,3.552233619096024,-0.49540118309406184,-0.907944728139291,1.2582966814444594,-0.8194964240762551,-0.7076374152206406,0.5322713013149349
SIDM00527,-0.8892428718257109,-0.6272108112471214,-1.0505630750281565,-0.15565697040071752,-0.7411894107539353,-0.8824455111304336,-0.9407856864719719,0.9757909192581157,-0.7270471019543708,1.4501807384832104,-0.71178684903662,0.05779108800719059,0.5657935702971856,-0.8451105760671728,-0.8391144921541523,-0.8220464350300153,-0.7878881510906814,0.83542365357101,-0.8923658232147392,1.2113472703810293,-0.9578327236748742,0.27113016096986714,-0.9849776536103786,-0.8230543588615014,1.6625912423330038,0.0687825268945157,-0.8717282796574146,1.287524377376348,0.6859308284212053,1.7948118433895925,-0.613084056322887,-0.8777858214920665,3.2143896472180367,-0.5388057194280246,-0.7734730597969806,1.2635241144967575,-0.8345665052035505,-0.784858938226022,1.0406639196544383
SIDM00976,-0.8271530340261259,-0.6453872793418074,-0.9749748588908209,0.8313502977798717,-0.7899565429541401,-0.8858068971543397,-0.9052368305423593,0.88311294773033,-0.6385379721740222,1.450524585218334,-0.7758726182194915,-0.5058766637248511,0.8221421104353989,-0.868156396757416,-0.7773781610542464,-0.7813705795715244,-0.8353894759716399,0.6058724964427918,-0.8901016861395857,-0.41306952062915286,-0.8906815593561769,0.4780311402383281,-0.955848292946167,-0.8112842230010784,1.3829151787784573,-0.32279655900674403,-0.847753544926218,1.3692400524849326,0.4305449027489321,1.7738831839428308,-0.6338093923052118,-0.8371445374458906,3.5377240855265786,-0.5418952483409549,-0.8969234926748659,1.3019747504355468,-0.7890336315628046,-0.7181321303828162,1.13572790437057
SIDM00316,-0.4199423817094545,-0.5768615646866545,-0.9510534395731468,1.0937288842885664,-0.7974180162348748,-0.9418258408112334,-0.9288025938839857,0.8072187229886779,-0.4708136552164223,1.190993951040741,-0.8382327751552969,-0.48854569328332587,0.7795625964780483,-0.8521047266394556,-0.852028668813142,-0.8344582904620531,-0.7483147925629339,0.7651570209820748,-0.8037833898550829,-0.3352024569153788,-0.7063883560101983,0.23327543047669444,-0.84499817424845,-0.8646985155999842,1.7280993376878167,-0.025111922111266116,-0.8602641249821982,1.4166659856858823,0.44965552504352674,0.9377147445698304,-0.7428049161613921,-0.8755345968100804,3.5383763796581036,-0.38144896966805986,-0.8667488414768463,1.4452711035641352,-0.7922623563972533,-0.5818116615949374,0.7528854060506776
SIDM00326,-0.8657698400813905,-0.49151824071587136,-0.9595206928102458,-0.4803987370704616,-0.4587502499800368,-0.9995057814720303,-0.9031024111090304,0.3839112512588846,-0.6446714110620821,1.5521977365615998,-0.7619068260040893,-0.6022746541428428,1.3185972793253609,-0.8799793540307915,-0.8457054885669287,-0.7325138525068788,-0.7614682527781061,0.38656547124757257,-0.9011157526766264,1.4201025163529852,-0.8805617021752835,0.6553417451921558,-0.9004379607332071,-0.826619631147134,1.6082803651809627,-0.04997041281239506,-0.8467211475637516,1.8364673276532046,0.5446460486695298,1.6023922601263763,-0.6914769220194912,-0.913712281032549,3.7245125696940917,-0.48079754706086525,-0.8840435390775387,1.267310005127653,-0.8825350564956019,-0.7448085129687151,0.5796172605560462
SIDM01093,0.8772544487697737,-0.577975445413308,-0.9759870136852561,1.5701309079672052,-0.8470496639690923,-0.7567519998228357,-0.8942536931546065,0.6197181992902759,-0.3489613618803204,1.1660593465389502,-0.7613671668722848,-0.6811290758715388,0.832758303079091,-0.843477878905241,-0.8581159517509941,-0.7616559061941843,-0.7718896195120677,0.5167000405037697,-0.915118552155574,-0.27626295421503644,-0.8668314201109557,0.47919088118301834,-0.9616879188681086,-0.8210008662964576,1.666908027722382,-0.27044664412027264,-0.8067942799950701,2.0715113700128884,0.8242182290770439,1.4113642597871532,-0.7968748661877346,-0.8888030142337708,3.38302198182246,-0.4139558425420276,-0.8853112316989105,1.1656344994598804,-0.8220597936677,-0.7517481989348743,0.5578861547041375
SIDM01098,0.22265373556288368,0.0010942105730123916,-0.917805276756125,-0.46211872334620874,-0.9019595527936337,-0.84512080412595,-0.963086499998788,0.7838473887175318,-0.6160289687929767,1.3588509725622282,-0.7740580913564,-0.5964008819774166,1.3355634728851025,-0.4663106724395698,-0.9060142850782061,2.460469317125744,-0.7587498220436271,0.7874457056129236,-0.9153145200307481,-0.4086990781819151,-0.8073117895703102,-0.04704859735065529,-0.7954458778042489,-0.8131331589109356,1.8220481829304467,-0.15224711167845165,-0.8148666244429342,1.8899021137964713,0.7688376267575914,1.5172672720703366,-0.7758613995085253,-0.9474745840964905,3.814541448310421,-0.10099534893722267,-0.8088369036333153,1.3517178701628418,-0.8422630462167855,-0.7888329779923653,0.3941837231552374
SIDM00424,-0.8167564789762203,-0.5774410785036355,-0.9415597739563898,-0.3895367329596882,-0.3808133650415319,-0.702914809777186,-0.7191476333120009,0.9481328268492564,-0.7034742870213083,0.9103270775423846,-0.49890976166039186,-0.6094645003527984,1.2113222560987316,-0.7793733334111655,-0.7545385794234964,-0.7480398595512381,-0.6577908872918822,0.6328291375259674,-0.8418585023931742,-0.7064628132611126,-0.8159392512402764,-0.1390090628749414,-0.7492117187847407,-0.682937331539698,1.7307655480176185,-0.4020445669237583,-0.8460408882474524,2.01659911692076,0.05123238132190052,1.861422623158592,-0.7493266210121113,-0.9055717987503414,3.4797698018607055,-0.3218105789556186,0.09643512771748328,1.2620070088533524,-0.8043521637904131,-0.7806586293087125,0.27688714798824915
SIDM00973,-0.8598205162181981,-0.4395097847860632,-0.9466218182226618,0.03583981142618282,-0.26230130191655937,-0.7772499230125658,-0.9276602213374265,1.0419413982211954,-0.6417911012728075,1.5087058135856692,-0.6797251134467327,-0.6162863304362844,0.3843209028388213,-0.7975525099251277,-0.7786491343204193,-0.6736026303291177,-0.7304784578862311,1.1663841399615842,-0.8514415424953339,2.476988346314515,-0.825984032192405,-0.09038355622540528,-0.9437066544084659,-0.7367335495596776,1.6736428387510927,-0.05887657137984668,-0.8473541451405642,1.1867897243115093,0.027211389221177565,2.6326816195700746,-0.8141369773474315,-0.8774484739163133,3.47521112256298,-0.3964685737255499,-0.8640479157013777,1.1453292181501815,-0.8004186478465707,-0.8298200398810641,0.519515635762202
SIDM00411,-0.6811495809215465,0.3638126592950794,-0.9306390453919157,-0.6466555128914555,-0.8942674383438872,-0.8430352352360703,-0.8217559065392487,0.42584622889039325,1.0134907297138582,1.5746350886119205,-0.7547587294858213,-0.6950917186980538,1.2843432164934496,-0.8814387960004207,-0.8594869977762247,-0.7863120154417058,-0.6691672959443727,0.2733089252454592,-0.907328059909576,0.0175718660664189,1.771115548752715,0.3169953010931251,-0.7978418587498513,-0.5246250088573385,1.5899950241166394,-0.3290405074594198,-0.8195449446472642,1.320197567433905,0.5756963805072447,1.8808166656707528,-0.7498194041184733,-0.9176706209733204,3.054011503490395,-0.27420055154017453,-0.7190038398727426,1.292730549045066,-0.812483582686523,-0.1279666651942919,0.47957694568784665
SIDM00374,-0.847431136320104,-0.541355035743028,-1.0106116982012554,-0.5120127126693065,-0.825690861883749,-0.9213860766454115,-0.9060413921857321,0.418689593357487,-0.717668506768301,1.67068355125548,-0.6999655299577395,2.46170492977795,0.523330651303914,-0.801770097716756,-0.7891672609734719,-0.7257136773782846,-0.7722648906430668,0.41400576053254007,-0.8446374443937437,-0.7623693280794462,-0.8958570328442464,-0.18993496659936354,-0.7965776798384888,-0.7736592694947066,1.3846733408682739,-0.29336683657278495,-0.8360829677490337,1.7076527957899708,0.2908683873562956,2.2495253978199012,-0.7166084888735457,-0.8580550568461437,3.5656152088659847,-0.48961997559033166,-0.7111109813920629,1.1786928479416028,-0.7241741563079561,-0.7391846396962353,0.3121136282042982
SIDM01160,-0.8654643039904627,1.9889584271986613,-1.0146992842990818,-0.6774488524414115,-0.7408155198585575,-0.869441353174312,-0.9875740554834113,0.6840954418518587,1.8943535854480011,1.70693616052413,-0.7781188302502122,-0.8080061844406704,0.5371750417577815,-0.8887475243398757,-0.8267272199041028,-0.7692941464239228,-0.7913961349309463,0.2570306267087007,-0.9063851254432076,1.8103150814324405,-0.9130136771996138,-0.348866790786842,-0.9900350151785257,-0.6734909266190156,1.7167898762251088,-0.5599568555939132,-0.8816721837788066,1.8017343582582714,0.6947563560775565,1.6635271847368376,-0.823175067640371,-0.8766340371949823,3.2619578874221755,-0.3061189653075029,-0.897103052684689,1.5901436258179378,-0.8443963720899107,-0.7757729788814247,0.5500712991740003
SIDM00145,-0.8708240498552332,-0.6166186702194154,-1.00553974189641,-0.5486744389548115,-0.5776944253512392,-0.6060469211848678,-0.7813922454625964,0.7563095064640852,-0.8333941751252358,1.0635738967686386,-0.6421382370489778,-0.6577422635002524,0.3679522776627466,-0.8103122323600334,-0.8353731108629946,-0.7130421069687046,-0.6576899850690405,0.8165795533630874,-0.8765133426455154,-0.7404246021215615,-0.6623202101650693,-0.4356552182637124,-0.8273207882432189,-0.7594911928865821,2.0491991120108386,0.17552635985160184,-0.8374805043140373,1.609927004305189,1.031570663094096,1.1969770838923022,-0.7831430641173809,-0.8644064407370684,3.5753603306343225,-0.31127020482516,-0.8222738744288248,1.515298526776188,-0.7835729540123825,-0.7679645550801897,0.3037604106881418
SIDM00975,-0.6084992916934472,-0.5611748396816388,-1.0549631336955405,0.3623700865901483,-0.6234292100170257,-0.8212044603916171,-0.9533566323415147,0.5406666571860561,-0.812739302870001,1.5798641487956302,-0.6222951580846384,-0.5615778308936319,0.5027512159248744,-0.7823508261836253,-0.8727300905004282,-0.7575161522833201,-0.8044690297299674,0.8390183618919679,-0.869064598587124,2.1749556526927463,-0.8799084568199217,-0.039107457368503094,-0.900860745451169,-0.7394038910227614,1.744326542271687,-0.15887047663821363,-0.7760443337525343,0.7753492973713706,0.5239969529372626,0.9830771343990217,-0.7782886718812038,-0.9332080175094308,3.6183299900596193,-0.40134993187289314,-0.7889191797815417,1.1670895418481362,-0.7896466182549003,-0.7941071136510491,0.6483799989436309
