,POLR2G,NT5C2,ENPP3,POLR2E,POLR2F,ENPP1,XDH,POLR2I,POLR2J,POLE3,PRPS2,ADSL,NME6,POLR1D,PNPT1,POLR2K,PDE11A,POLD3,POLR2L,AK1,AK2,AK4,POLA2,CANT1,AMPD1,AMPD3,AMPD2,NME4,GUCY2D,ATIC,DGUOK,POLR3C,NME3,POLR3G,POLR3F,ADPRM,PDE4B,PDE4C,PDE3B,PDE4A,NUDT2,GMPR2,PDE6C,PDE6D,PDE4D,PDE6A,PRIM1,PRIM2,AK5,GMPR,NME5,PDE7B,PDE5A,GUCY1A2,FHIT,ADCY3,ADCY2,ADCY1,POLA1,PDE3A,PDE2A,PDE1C,ADA,ENTPD8,POLE2,PDE8A,PDE9A,PDE1B,NUDT9,POLD1,GDA,POLD2,POLE,PDE6B,PDE7A,PRPS1,PAICS,NT5C1A,POLR2B,POLR3A,PDE6H,POLR2A,PDE6G,POLR2D,DCK,POLR2C,ADCY8,ADCY9,ADCY6,AK7,ADCY7,ADCY5,ADCY10,POLR3K,POLR1B,PNP,RRM2B,PDE1A,HPRT1,GART,PAPSS1,PAPSS2,NT5M,ADCY4,IMPDH1,IMPDH2,POLR3H,POLR1A,POLR3B,PKLR,GUCY2C,ENTPD4,PKM,GUK1,GUCY2F,ADK,ITPA,POLR1C,POLE4,RRM1,POLR3D,RRM2,PDE8B,POLR3GL,NT5E,NPR2,NPR1,PDE10A,ENTPD6,ENTPD2,ENTPD5,ENTPD3,NUDT5,PFAS,APRT,PRPS1L1,PPAT,NME7,NT5C,ALLC
SIDM00120,2.279584567776478,0.42363568526920753,-0.8917729668761393,1.4906967213601714,0.11799466936658994,-0.5531966977114671,-0.6509989719658373,2.7104148070974916,2.21357550511622,1.91674432944888,1.2880066427240164,2.0276964961438115,0.48005919420092413,0.9492198172623707,1.8915578983885422,2.006679894347424,-0.8400204145982288,0.34564515513093463,2.593364351156077,0.28940365540163404,0.7835816702584514,1.5483267633100952,1.0935109216667078,-0.020542151174053152,-0.8462543254152497,-0.5535066684121037,-0.5967445907650202,1.7268184039871879,-0.7897017331803788,2.1514852041716823,2.3074573390769664,1.5409866563257715,1.6573696488357794,0.05337090332396531,0.32515912274359615,0.5269373875685025,-0.8477401215631402,-0.8417421077396505,0.09497697306622713,-0.7637559867948122,1.2264408483121767,1.2553622111791436,-1.00096389158019,1.4534889979670862,-0.4747608718414744,-0.7354945061477819,1.8277288638771365,0.5354344401654171,-0.9187684378797502,0.47160342729768945,-1.0078582806696155,-0.9847479842010203,-0.607080026577172,-0.9419123883129306,-0.36896277242627623,1.5398996324969594,-0.8628988801322176,0.803910619726427,1.2005996972961186,-0.9307755838487294,-0.7879641153304824,-0.8653470431865393,1.2133192666421104,-0.5909825471770033,2.5006169569268506,1.2889670820247012,0.5389956576964653,-0.7563805946222089,1.5998752603014186,1.0904652397713073,-0.8770417852817651,2.0132023088215796,1.6738860204271355,-0.6784209894802694,-0.38327705991919325,2.354677837646522,2.106894848777984,-0.7567660656026227,2.4901838199343675,-0.4719203474460778,-0.8669418869560962,-0.34156860069718586,-0.5530319912324372,0.39340135201405396,0.889062693951171,1.3609615620749893,-0.7410373011794193,-0.6984178278673066,-0.26144456857402615,-0.9181474350617025,-0.3833796639039221,-0.9059959822463455,-0.8620619222875658,0.18279411137015805,0.7910459163390682,2.249352614126125,-0.654848689685014,-0.7905313516108973,2.3375469800924233,1.4332081827713976,1.2472107876810794,0.33444490188146164,-0.2936025861856519,-0.7531209710138556,0.8770596453202508,2.477633089159051,0.6497437219014871,-0.28597113657476586,0.8935350896293552,-0.8156449625180155,-0.9883465778502708,0.043520978705005695,1.212768415401984,2.3389802906226036,-0.6159331598675689,1.3574549403067138,1.5989282392181008,0.8375184410922197,2.221395630736802,1.8696676936638053,0.23136808358067415,2.5932672998024766,-0.6826998573468294,1.3251859229198093,1.2799157155993066,-0.1231617234460478,-0.8196611879705592,-0.8029334238517828,-0.3076663359459279,-0.8413726192921446,-0.7302621481393131,-0.7570836339257315,2.0707903106670935,0.23603302739805457,2.6275709421798537,-0.8946143978431927,1.431110661007917,2.095871951729864,1.9244342236561314,-0.8661058656191588
SIDM00900,2.2700072812686813,-0.12936352506437446,-0.8757718166652239,1.3214301336768375,0.1977871997601772,-0.8512108044430178,-0.7404462448649977,2.561037286203312,2.8347727923546437,1.326889771315087,1.691038737267351,2.011385393190935,-0.010774366846650344,1.4829738302572626,1.7400943286181045,2.634968269404798,-0.8206543343152768,0.22445855372153256,1.7943003324604614,-0.1149072207838444,1.0019451836395998,2.073366087668193,1.0910153510139409,-0.2832273445352045,-0.8137745175643935,-0.5212739307646375,-0.36078593279812443,1.4203054236083286,-0.7868705884622461,2.4909111023016166,2.4821022381719766,1.0411798810611625,1.7589712980057173,-0.6028566988187031,0.44121612644073865,0.31484161147816564,-0.7896289432848748,-0.7492738706720569,-0.4749289874736423,-0.7126010532968549,0.7652869744724735,1.43366183529102,-0.916135401933976,1.9620775423632728,-0.7964970126708334,-0.7254742785288846,1.9449803431904555,-0.07159760286146843,-0.924289513958102,-0.5074818260800699,-0.9845982111790991,-0.5290200408492631,-0.702880113657268,-1.0192611237082254,0.026449731008437165,1.4807170644157421,-0.9052405275295987,-0.29396213109566827,1.5313397562693207,-0.9352417930337433,-0.8063333672012503,-0.8565728439174501,2.18337461374382,-0.5840182116494411,1.197341382936422,0.8570099844674093,-0.48476518029781995,-0.7402040453741967,1.816742098522273,1.2127673532008538,-0.9531551232934653,2.289709282980497,1.7452302689055572,-0.4477939147907475,0.14641800659000634,2.3272156174935077,2.3208278351555705,-0.7752531421885284,2.9159278201592556,-0.5163705819960359,-0.9403694790117146,-0.5945182441816176,-0.1917290930302633,0.2646882365848912,1.2364749903861418,1.3219882923223345,-0.7024997127167697,-0.6449315348691842,-0.5379070356005579,-0.8841739514489201,-0.08312353960791453,-0.716004514489237,-0.8585047734183833,0.4236116006858059,0.9531186942278095,2.018182676635202,-0.6335076560002596,-0.839807528540495,2.227031756993191,1.3932270481957003,1.4493245525591836,-0.4888836592689864,-0.19553725262414576,-0.6934600311107703,0.22960625725027925,2.229419305663056,0.30957633377108207,-0.6671743799622588,0.9147839557002841,-0.818270840452664,-0.8754582337579234,0.3779758829699399,0.6473458575241279,2.2816233416705796,-0.7373611395460942,0.5241764846814793,1.9156147657285358,0.6357554914339543,1.9228508165503595,1.899656474381687,0.9446077187131674,2.2995501802105514,-0.8925923267372027,1.2722260126353735,-0.29208708452889737,-0.31442227361446673,-0.8499474031944513,-0.8899529012945664,-0.42690085428971286,-0.735933653011531,-0.8807211523027539,-0.7070773805093536,1.9635346811582395,-0.33636738371848984,2.6175019473550543,-1.0189026825737952,2.029898613066944,1.2372190382514812,1.921944622163819,-0.9556487314199347
SIDM00962,2.0751128278071502,0.4318481841778133,-0.8344664199190223,1.3305856287437847,0.055736148995111125,-0.6338134545140874,-0.7414897416839247,2.552510013608485,2.0531135172930703,1.524100081502151,1.6044894098647189,2.213468285500563,0.8241909874305215,1.907125454428333,1.682590437333992,2.6172633591839523,-0.751145069618084,0.6414070582479616,1.5700155602940171,-0.300161390463646,1.1039796386828433,1.5069637702758987,1.0948190282879777,-0.3881037982200417,-0.8389926282778261,-0.731631613832399,-0.212668685934861,1.9873523265820896,-0.6741450056299848,2.3856209724212576,2.3273438818387304,1.2049114154775729,1.5669900104112302,0.20088643856852867,0.3945205597929775,1.3675280611169276,0.06189684934191852,-0.7407780956627575,0.08447755542829664,-0.6260669091972503,0.38007140146742463,1.658337156974832,-0.9167117308083055,1.7832234829439222,-0.6000993675478348,-0.6062606981422185,2.292059123371245,0.37404576823161584,-0.9056736532738098,-0.6482600450489314,-0.8821800434041427,-0.9071575416580419,-0.5883005822251159,-0.9100270302643777,1.2733769779578181,1.5724591380377213,-0.8232302106446733,-0.7022650531640992,1.5996936261011632,-0.9096183122942139,-0.7761534195568053,-0.8026293414128931,2.6366389071208656,-0.5710593247754082,1.8520645249636232,1.0462051592322053,-0.6866498627275329,-0.603703600919632,1.5266514708807475,1.6477273424916876,-0.9527235560452835,2.1203062424131387,2.1585632727849244,-0.7405683411854559,1.4723220013624014,2.2813250263554132,2.4497112769967737,-0.8139497473543379,2.8217657695696072,-0.5075625501251342,-0.8735901603170821,-0.16774546789770184,-0.4686255723374687,0.5626878380571427,2.1313806515852765,1.3723383986033413,-0.6616367604366319,-0.19810846668917684,0.08639930027109897,0.9287423442063074,-0.417893758884372,-0.8321756140767074,-0.7979170013067639,0.6867439368335624,1.3577272668348954,2.232734172520649,-0.2730690465566088,-0.7238726500585816,2.5700328869213442,1.6545607674572842,1.3246921989751823,-0.7229557906306159,0.6521665633748436,-0.7107756282780323,0.815382191862602,3.1049098010939438,0.32606531458978366,-0.32301942226287383,0.4912516273573963,-0.7020327264145959,-0.9433143842889486,-0.0715234431560072,0.7036369378589921,2.231909300743418,-0.594706728486302,0.6095849042687838,2.031067668990372,1.0036969086387026,1.4264833540493307,2.2173454037918736,0.10413713715982209,2.5283731281278206,-0.8990516982426711,1.2210843094475996,-0.5644380284148688,-0.520720932077341,-0.83734579284048,-0.7752090488562094,-0.26617422435374133,-0.866498214021886,-0.8263033654598823,-0.6092200411232419,1.8927630857956819,0.22807270012398875,2.0260612274622165,-0.8801579260671851,1.8855102715194112,0.8126064944947359,1.2335116750052977,-0.8425854965284073
SIDM00889,2.3093437136074706,0.816967656900694,-0.912624535597909,1.8999373392263224,0.6208515187237997,-0.61079875251453,-0.773788789876294,2.843307517349062,2.302547034793307,1.9727899758738363,2.0837922033481036,2.2952658554037955,0.3416500551798677,1.5513727535116,1.4781965299741087,2.09214485840396,-0.8544142593113134,0.0951367894219405,2.3551121102125236,0.2565397645843554,0.9428523871047713,1.5094030328271275,0.8974687221450216,-0.29300555451008875,-0.7579349021650201,-0.8390508708970814,-0.12679068515871653,2.3174617172332517,-0.6817834482690949,2.4339984054872086,2.4626159739984472,1.0018271910053207,1.8610132091123812,0.3442461710273989,0.7763594607061787,0.423743520691922,-0.9396302538554449,-0.7784758548810115,0.2783966108668491,-0.6572261408867602,0.6513106510838784,1.3025518995768255,-0.9821422528950102,1.5627871245234555,0.29602789156565196,-0.6244355074869623,1.5502497784180065,0.3600536779420775,-0.3567382611241283,-0.6790660213301896,-0.9184576980066244,-0.892780387417568,-0.6223360667043011,-0.9169970966973652,-0.5597641219832905,1.545930476692077,-0.8776257773451086,0.4661921677313651,1.5143367044803517,-0.9090449119591283,-0.7840833423059859,-0.770372231472548,1.646345186700843,-0.5203389581715753,1.825748453245841,1.1108432518765166,-0.6839828413199988,-0.7326399375237886,1.8570929650219914,0.9482309424586792,-0.9311637083503074,2.268130141812151,1.7919199374304418,-0.7444504908837462,-0.2570738249173944,2.190425764161615,2.480906342325343,-0.8304874572221181,3.0185423966819167,-0.3709970163562553,-0.9316456246902386,-0.03570184168519806,-0.36071900193627193,0.7242389591227112,1.3475722539193928,1.4559845027113745,-0.6813471583387025,-0.5873376906536327,-0.194057293719075,-0.8309610977285457,-0.6066617431125878,-0.7950028324311907,-0.8197943209565827,0.6115114326743839,1.3836878960331667,1.7186483567881998,-0.6291154920644865,-0.7936354494071809,2.4608538296826294,1.708150604065782,1.8051951508303292,-0.650590447134776,0.19755644313468806,-0.7553251266145987,1.3147134141273855,2.904458844163302,0.9879827581693896,-0.2543567122030265,0.9409260042269162,-0.7799107557669333,-0.9207398236378567,0.13149493890827962,0.7449882574657853,2.344650302177139,-0.5531159451151495,0.3915960345236201,1.6638041390105303,1.4556706610570591,1.7720960499582163,2.0636675990178706,0.3588253917674021,2.8104525918221204,-0.9051806047782519,0.8226018640869963,-0.8638465471771716,-0.5636330800742811,-0.7727176982470404,-0.8383827936851872,-0.24423763691551428,-0.8633048030525048,-0.8783708907914533,-0.7637078229539584,1.940106490977084,0.300885759172795,2.2929852353345157,-0.8913712831243872,2.0714806635128307,1.6945891599784297,1.7132211465793505,-0.9427921079822177
SIDM00864,2.1709848379443457,0.3259104276024413,-0.8734577772224491,0.7292984647546507,0.15870759160779496,-0.9110661909779054,1.5969081445128348,2.6036259290043318,2.1078135708373393,1.7283609690025699,1.4387408730250384,1.8907987876637786,0.24980469730494678,1.2376503645886507,1.288852066805176,2.6073517886848045,-0.884423352796803,0.1879856308274399,1.8198778310783585,-0.17610189194580386,0.6671710574502633,2.5065004201269594,0.6701859479970244,-0.13356654589044348,-0.9010485901972785,-0.1392593765321811,-0.4913374200574138,0.9173503269811677,-0.804363615160225,1.7567780784285911,2.4300313406766776,0.4885753709440132,1.3074970254294045,-0.7559340547515389,0.5613584056282639,0.3649332617611453,-0.9632099384503456,-0.7705061839266037,-0.47547240931501633,-0.8520355993176624,0.3495201328911798,1.4093923100378407,-1.020743584818149,1.330193674449837,-0.868832612218366,-0.29807296897373736,1.5577038394260447,0.4770173871106671,-0.23805955041315643,-0.8208063885141686,-1.0307114880130832,-0.9609842925460786,-0.3852616883326117,-1.027863787428608,-0.3982874961392683,1.6878963906915052,-0.8786313527988198,0.20615130218691247,0.9248113251921416,-0.9323433716187319,-0.8804252509652718,-0.8273958602770551,-0.5425876757250054,-0.6142658196051513,2.063144301363535,0.7787713876999027,0.18124519976344491,-0.8705724959776734,1.956032485351524,0.9741210374288409,-1.0144552298835088,2.030754150731265,1.2999102898728863,-0.5019006634983659,-0.6751178067484654,2.198797034172192,2.0749498388445407,-0.9602861588797573,2.786474667113587,-0.6189204813798876,-0.9466250504054607,-0.2144219762611489,-0.18116968271467287,0.07552321169994339,1.229901414974653,1.2355400252594126,-0.8673336905378215,-0.5076903576731915,-0.25525981985125534,-0.7765559477954747,-0.449832078092263,-0.958147512675988,-0.775174298653,-0.020627031264979032,0.9715552246356131,2.1271984850704535,-0.5211204475767116,-0.8278210479519746,2.433083550552366,1.233543400037961,1.0413975623570988,-0.6937697752724619,0.07798069554509093,-0.8040165406477926,0.03775642626488575,2.2672386024322146,0.07919351655101904,-0.28851258454319284,1.2423738000684774,-0.8616087597328287,-0.8954222293514119,-0.11247555092909123,0.6911607778582636,2.4469598746274412,-0.6478314356800285,0.9201401638990334,1.4347869263874249,0.9646399585391661,2.073523048644543,1.8652568753025702,0.08107731364507284,2.184274201084863,-0.9511105025818243,0.8354317288056026,-0.8591681261800433,-0.3118445390265836,-0.862033489500748,-0.8713814207905537,-0.26851717731780694,-0.6360534776072415,-0.823722129823782,0.27898298336919597,1.2373676016003656,-0.4799760740247093,2.242335483741092,-0.9573801731165901,1.8778278419112515,1.2483562751215478,1.699467079728245,-0.2376116921889471
SIDM00233,1.442685529504672,0.10867254593993926,-0.8972008868040673,1.2437040502371832,0.07271542000052723,-0.8484589070537384,-0.567199387967236,2.3016907383713407,2.5374683353542298,1.3012087736474682,1.520562700987967,2.119537901088188,1.0196827080533968,1.4515825020749187,1.9823802164728537,2.277722852686564,-0.7795058211505881,0.09743263967811958,1.56679189196949,-0.23394228948004606,1.06635059045613,2.316690522259794,0.6627075358712811,-0.2781518738065475,-0.8560230967083028,-0.3254536312864339,-0.04410104031747698,1.3455154229189976,-0.6923941305653033,2.2014977017279618,2.602805999227101,1.0924435248489106,0.9023464931860609,0.17932104607129254,0.6175621821319588,0.9058210123706114,-0.3013412654900154,-0.7705825101233834,0.3405655736014871,-0.5280452891554914,0.9148634736915382,1.494036689287088,-0.8860256763300824,1.5402192507247225,-0.5631616745839109,-0.6566100749934112,2.212344153291978,0.3663706239484687,-0.8980132426325914,-0.6910808255918555,-1.028327448207639,-0.8005439365369711,-0.6031948600781184,-0.9408629260287865,0.31397633806577213,2.078081741231907,-0.8596426091160819,2.6791497280166667,1.4167195669168833,-0.9628308963727525,-0.7051776239186813,-0.8955444010890331,2.566295204402911,-0.4866196523992024,1.6090351709982378,1.2115905672546756,-0.7413850277836654,-0.6766466636433329,1.4676468020089593,1.2605249406013832,-0.9372755011010128,2.247985786431876,1.3839546852276994,-0.7760569968862513,0.2665216085888985,2.3308348083237833,2.1520313824232242,-0.7551541580629666,2.616223221244393,-0.580199249526635,-0.9208108244210762,-0.37800335370238464,-0.4393520682713513,0.7081501222191733,1.1846935214084668,1.0430289039859224,-0.7472450974709993,-0.4184618849927783,-0.4681595970861255,-0.676726297826339,0.3390476886552447,-0.896043477340607,-0.7028378223444833,0.3868404754707042,1.4136361309267307,2.241882096166159,-0.6002594871165214,-0.7468224537088228,2.458392130806315,1.7461480996679373,1.671705983004738,-0.6996549911001915,0.6664110194728774,-0.7664027251484555,0.8015806635812123,3.051350551753725,0.3201025213933129,-0.27967531325100164,0.605071835921042,-0.8238080481722365,-0.8971185423194895,0.03474991185566927,1.408847189451997,2.473908101077684,-0.5669302856279983,0.562580626749321,1.8915505208961787,0.8474589701435427,2.079759255613535,1.8961843223158918,0.4135654514007934,3.0261032236200247,-0.8611188678981041,1.7373548646388735,-0.8688182920145916,-0.2087811902608905,-0.8002040443222538,-0.8740338914849591,-0.34448885492469966,-0.868135509917478,-0.9337222981736961,-0.7310374239336765,2.1348414206305257,0.043041592203948494,2.072302366711466,-0.8784488998783158,1.7258257098069465,2.8345084893577317,1.6638741957502843,-0.865892554437715
SIDM01233,2.102095665156533,0.33725004799747627,-0.8862934901009927,1.1205975672275337,0.01864456785857281,-0.2738289289268848,-0.5156108420227381,2.4583153590655518,2.084474205567255,1.1568457598939947,1.5466752087738345,1.6128564751862686,0.6940868766134224,1.2839860374103609,1.7253864604438849,2.0738889333009456,-0.8863519823961798,0.21495101024642696,1.7411482492416268,-0.40926133929598063,0.39228921206227724,1.6689234972716243,0.2536888300240351,-0.18943200296064058,-0.8833371769867553,-0.631069598306382,-0.5721720235333525,1.631814026586437,-0.6085652243920198,2.2343670100734245,2.412082557331467,1.0876970535276764,-0.28454435266296146,-0.8899748727380439,0.47498008005895964,0.06262882211157858,-0.9375034011779754,-0.7905832192887672,-0.28736839296967825,-0.8324207850988591,0.1137687143595819,1.2340289516119083,-0.9830717936773202,0.6515114221562185,-0.3631458522288514,0.2076488389111632,1.49816452082157,0.10967904032672929,-0.9888182981712151,-0.8081833609793292,-0.9866755012406915,-0.8599444054258535,-0.49686669683151446,-1.024937804818894,0.017352580840162984,1.3224722356764977,-0.8612307390390355,-0.6557866089504122,0.8293224435614077,-0.9517127401931188,-0.9795696275021541,-0.8977816646174532,1.0738835253960444,-0.4419524906001839,1.3846096807904835,0.5917207591701884,-0.3897086857534977,-0.8764245372947238,1.9423960880982685,0.853548929845638,-0.6958960080484945,1.675522086340899,1.5288985220421698,-0.8225869943293651,-0.058588277505494085,1.4291245067453853,1.9505130105483617,-0.8464454884281422,2.5527913968472635,-0.554090310628483,-0.8697450301160422,-0.5735826665544529,-0.4578597321741293,0.2278266949799725,0.9094380114040631,1.6182144825109266,-0.7257611252038005,-0.3944219509535569,0.4931205032604991,-0.7806883751341404,-0.22547941950013262,-0.7953763693667264,-0.8692341308885566,0.06626020482974401,0.4793769489431563,1.752154392757365,-0.7311947008248184,-0.8358424215853324,2.204820968939685,0.9557918834698486,1.6128260958581109,-0.06212166662519506,-0.6966886692365462,-0.8401728250122599,0.39093547754552227,2.4191257870255143,0.031725086395140656,-0.5178405855031546,0.8566280551699901,-0.8140206200986586,0.8232217264266535,0.3926020526375308,0.35537645879440355,1.5312667111161016,-0.7530129259452314,1.1129091989362492,1.259066997288404,0.39463760611250576,2.045235432075488,1.8865555724853342,-0.08699879079423431,2.3456299677240944,-0.7494101738964823,0.9131037115465683,-0.7819669929018768,0.172791033377157,-0.833084826389129,-0.7436818631199406,-0.3234534475800226,-0.8304901508674745,-0.9642228698064146,-0.7337295791852784,1.8084829714888826,-0.5245878139880097,2.261536792562306,-0.8415054982641916,1.4056160802447621,0.4376632045105127,1.5485138308346718,-0.9303808611772684
SIDM00964,2.3694419215110054,0.38605544588102325,-0.8557381988903215,1.2912392430503656,-0.07830507905197343,-0.806913673497712,0.32978098032990705,2.519499889738022,1.9853589359597743,1.8326208177738628,1.9212620651454724,1.3799893568063708,0.12842508850240072,0.9860206601436453,1.9132902378345136,2.138622062352305,-0.8825351947711586,0.5850299244608146,2.0831847639021066,0.1840984420247244,0.8155777793002431,1.9371424227668246,0.8425721904499387,-0.14498932333223505,-0.8523893728667273,-0.18031653005063175,-0.5755889905592504,1.0402472917284795,-0.7942078212935859,1.6822752768189053,2.163860930906877,1.0643440209340498,1.4249753194169388,-0.8867457045093612,0.6493516620377254,0.7069039873336791,-0.9822430132703783,-0.8573024027887243,-0.5094748473509281,-0.8079245479192428,0.4497224497544404,1.5189986446958397,-0.956415687430191,1.5619876679917644,-0.793051534346778,-0.6495992571015609,1.3690714983892258,0.3927181260796144,-0.9294694940597922,0.42057521388980285,-0.9412989317710184,-0.9688784567462508,-0.18911737016913246,-1.080678863646465,-0.7962570461345545,1.3439788211436963,-0.9049170774078039,-0.05532943662531103,1.772243719839964,-0.9124993955326116,-0.8887262742285917,-0.9324747956257102,1.3608179999944106,-0.7232601048439541,1.6848384835015109,1.1469966938871767,-0.7837242658851767,-0.8892430546289967,1.370083006940583,0.8832221831122516,-0.859424459665286,1.7806843463213844,1.5464943303002325,-0.6287208193463519,-0.12091736780321592,1.9998235718690918,1.7954533211947497,-0.9567081857633815,2.2532933802552932,-0.5839553224543239,-0.9932198508149243,-0.1991193693526491,-0.5313406781665706,0.21385863404270813,0.8091965766875423,1.3327295098566998,-0.8876980399113064,-0.49976653546849814,-0.2403043446969188,-0.8125837435451526,-0.3372088988398829,-0.8079447841776883,-0.8316311627572653,-0.055795673699472276,0.4691649867977935,1.9771637744059432,-0.6570432088401388,-0.9187975717332131,2.583112166918993,1.1601851970761619,1.0376079230082116,-0.6006420687440562,-0.11511438162629263,-0.9066766382097147,0.4215295481381487,2.2140042038702634,0.011808363713614142,-0.6330551411360299,1.1010565099019325,-0.8590539105470185,-0.97707290815245,0.027152580094598703,0.8218890601159764,2.0968656390491134,-0.5591225524437379,0.8390500244606663,1.5874516556217972,0.7341501342175456,1.8050875302870784,2.3858003635537988,0.018130836716751465,2.5119860634055664,-0.9706376615813858,0.8476565835423714,0.49244478437274825,-0.33387897992976506,-0.9110874893608742,-0.844648441806565,-0.3190668504924859,-0.7671358377979753,-0.877478289516467,-0.290741442309347,0.6792089677412863,-0.5479726948598428,2.0888085815818243,-0.9274150622975604,1.2337221004764938,1.6286867070073465,1.4263131361653911,-0.8901702880561783
SIDM00196,2.283233769554911,0.17691806138213298,-0.7358016957770159,1.490934780060317,0.3739534084863323,0.7955942832612335,-0.6593553457480539,2.704913915347346,2.562660981306191,1.9092649572162836,0.9762536753797081,1.9254386612468153,0.2982305979398702,1.3412259934454676,1.4045327532605785,2.1672289098219912,-0.8783219963441661,0.2903298151002298,1.8731176766483004,0.22167838900553427,0.6994099419157056,1.2447211713216229,0.9483957243093473,-0.37680315746192644,0.40788904278139976,-0.8922166385316102,0.2938971306175374,2.2745771609239553,-0.8030748046588503,2.07371473328129,2.517607566530956,1.2962589608781219,0.8570583761522715,-0.7294490901606897,0.8947093190988348,0.9702116741449451,-0.7934457214699191,-0.8020025253518962,0.01260459254953069,-0.7125374679324267,0.6732507290157592,1.2040737756841324,-1.0318538717323256,1.4131018936329838,-0.7307180925770904,-0.2775870113054265,2.1424889491913692,0.2242062454323408,-0.8974062036602368,-0.655440783898588,-0.49004789935660353,-0.8771525057079247,-0.6150867849506143,-0.9221513256684546,-0.38609541090842014,0.8441545076822662,-0.8932181301821779,-0.7325467503375188,2.038532845333179,-0.9183149940411698,-0.8096361174716636,-0.8912166149532967,2.0463714785329516,-0.6197688470371723,1.4038995087252037,0.8056191893680589,1.244946438342349,-0.7268581194434592,1.94100142903133,0.7238543123215583,-0.8948222252703638,2.2936127215389757,2.0116119505253938,-0.3788571590221682,0.3218962611453746,2.3169933464566514,2.40741404463629,-0.9157360525903147,2.983240796287706,-0.3856630830218114,-0.8669600556592533,-0.31662457281994877,-0.4184276828972525,0.3368141741396485,1.2718560180357281,1.3021088246733905,-0.8318041319507117,-0.5100679706624106,-0.3526806166946729,-0.7927602905319027,-0.6748547841691732,-0.8144013835827241,-0.7408985538377337,0.19387035057407784,0.6859240375257778,1.5953424249972616,-0.7662290069408478,-0.6884219602778199,2.1637734090679324,1.1913924813563503,2.017427636546327,-0.77658180687965,0.19567850562079417,-0.741417722494143,1.5707060409448477,2.625295644427531,0.7284896438548002,-0.4079731183631041,1.021146138693799,-0.7580469143058228,-0.8792193703906397,0.10549828676710582,0.5351322573868617,2.28671989310912,-0.5419692890969325,0.3358930946972825,2.0847888269389823,0.8393521252957395,1.2476311396745188,2.0118831929506524,0.741045917661982,2.6501322849427025,-0.7858632430716171,1.3431907483054595,-0.8729048553843788,-0.35416432152602656,-0.8768302364936811,-0.8339283066720519,-0.17611643480866274,-0.8372092433200862,-0.8476708036715798,-0.032477814170416196,1.1217709461999987,-0.09053352251808994,1.7867145132268045,-0.9861699087735918,2.010020298791309,1.6754396942880079,1.207259895564578,-0.8687966796853661
SIDM00287,2.37757285629837,0.312020052303112,-0.9099334563097565,1.3173274678705271,0.1487180473001534,-0.8577303768689486,-0.781239038876674,2.7512792992346857,2.72856898610008,1.944155734696768,1.5873701274678227,2.075400956470069,0.34295661322004173,1.9540913010738516,1.1076446361686838,2.2029238763814445,-0.8521612974068556,0.5034627016572133,1.8669112544695694,-0.23842292986992644,0.663425890127155,0.04475265298603418,1.0889646976178702,-0.37674829377453384,-0.7052513429010254,-0.40676875989290506,-0.33744788234777434,1.3716646743199201,-0.7624700968506367,2.4167733266009725,2.543688063659548,1.346294062783662,1.3187557065081768,-0.5534584684110266,0.5588263106174298,0.5504140595760507,-0.4813864971423408,-0.7731062003473729,0.2321053612527127,-0.6310264574826929,0.9489968027719902,1.597840152258223,-0.9900006962041071,1.9741165968109413,-0.8164737618490282,-0.6494587350428305,1.851549169454853,0.19967665706916393,-1.0062372446172667,-0.8360228966795926,-1.0008109825636262,-0.8882652579838787,-0.5565111014235303,-0.9722891528020869,0.28599098916437565,0.6226123148193939,-0.8602879994087597,-0.6106440739773161,1.2744628700624732,-0.9654756420853606,-0.7747256989702246,-0.8942070429912353,1.7994995329914183,-0.49233472239912673,1.3424414253791597,0.7008849428342232,1.0426810364764856,-0.6844202169834689,1.7033466987405108,1.1206102676905538,-0.913156835590978,2.3653225423634607,1.6812844903935442,-0.07755674673811884,0.40909345716409046,2.0529535527663416,2.2621368980196825,-0.7770227300809049,2.5993829281917185,-0.5171499244684513,-0.9569656591318919,-0.379312214081442,-0.34668000687263206,0.5197964136135457,1.833424396990031,1.3672487730449334,-0.6790438332052533,-0.6341153487499368,-0.464680170526893,-0.9464982720577931,0.19683941072520106,-0.8713492153215986,-0.7440302837381172,0.3460811061027237,0.7308388347661555,1.6309202174895703,-0.5470093535609012,-0.7872609554529015,2.0111008450931998,1.2118825662683206,1.7694194042132114,-0.7546812067356974,0.058671070119753005,-0.6163553208854197,0.7829946404144993,2.4781305366466957,0.19140365789146557,-0.672680460641595,1.112433337990788,-0.7632867143805817,-0.47708787548003967,0.5882130775913994,0.70073095731849,2.6172996570170652,-0.6483840290201223,0.2931671503950523,1.5262959998939771,0.68417757005464,1.3472328024410993,2.0463861254652667,0.602513461241063,2.299681561379626,-0.8892073450160827,1.7393006019211976,-0.8247952202159617,-0.5085328618263509,-0.9108085645899806,-0.811472195713008,-0.3538969062746222,-0.8995317953898815,-0.854994648853486,-0.6363754947610346,1.9612423183628003,-0.41193834472534246,2.2337686749225902,-0.8140693345318546,1.7560154645355777,1.380310701851335,1.8171533835508908,-0.8277493849869956
