,DSE,B3GALT6,CHPF,XYLT1,CHSY3,XYLT2,CHST14,B3GAT1,CHSY1,CHST11,CHPF2,CHST15,B4GALT7,CHST7,UST,CHST13,CSGALNACT2,B3GAT2,CSGALNACT1,CHST3,CHST12,B3GAT3
SIDM00308,-0.623988803687577,1.005191886961264,-0.33507373955318476,-0.4238990715589447,-0.8439078403263014,-0.7186326171849953,-0.15635361581015625,-0.7199037200626146,-0.4092007306587649,1.1853338335691712,0.19321304297552894,-0.8201693312429401,-0.26788970067468854,-0.29549338583828644,-0.9930437742285176,-0.7373521055937622,1.4052917116242938,-0.8547816411878681,-0.9121520879939855,-0.7692716016600123,0.6856348003577659,0.05966334090411827
SIDM00227,1.0377059889493419,0.8648999057542293,0.24772356265559412,0.4023292853950176,-0.9532221695117576,-0.5706904749233787,0.8839490853702792,-0.8253481114797218,-0.1415694490438724,0.4422037502216095,0.47729466265518533,-0.8995834963466699,0.1543571867084039,0.9178073827761073,-0.8635673279812963,-0.8009964329771022,1.8509861997029575,-0.7133111816281161,-0.8486040203053511,-0.5623277781309604,0.7109628220198462,0.37915863658610865
SIDM00294,-0.48978690747605863,1.5161152809597305,-0.4353537296002444,0.7515776520926196,-0.9763489416612322,-0.7371939538175433,0.3410487339479664,-0.610235823607464,-0.6516246881612797,0.7879248060510264,0.05972554680004682,-0.7024613458530272,-0.6277732171092054,-0.11073551947566333,-0.8863384452885082,-0.8368772123413416,1.9781656003539505,-0.8211759617184226,-0.7373124062378885,-0.4167776450293777,0.7089722206654303,-0.1370481798427367
SIDM00677,-0.8286333223716845,1.137149593050812,0.3007753758094733,-0.40190672802475574,-0.9064485515308377,-0.6659891447865158,-0.005693505224442906,-0.7612527394500952,-0.564674792753555,-0.7539634540172853,0.3368716745192451,-0.7926716825011496,0.11216823142530652,-0.5968623530345085,-0.8644939777635668,-0.7919086607372392,1.0076414837236867,-0.8388286151597556,-0.7899756244763665,-0.7263227583266758,-0.1403064170654309,-0.15686162331109732
SIDM01220,-0.45937207663885354,1.3234926259793067,-0.3189834918176842,-0.8655137527417941,-0.6840765738483655,-0.44128607759237876,1.194597743595275,-0.787450429688976,0.1876268653535636,-0.7779046042302776,0.7142314155266393,-0.7184616794145383,0.2650141342502997,1.2440120484808521,-0.4541648046562655,-0.8946093615458038,2.046444051567958,-0.8334483900619638,-0.7619906737222546,-0.3301000208991123,1.6849745272119776,0.26520149420827427
SIDM01259,-0.417269050079414,1.1510914586756562,-0.20282319139044863,-0.5456214436609647,-0.8657164389374639,-0.72816686389732,0.675853674417791,-0.7162360149707162,-0.16279350857218505,0.22582972108110846,0.13681804574995454,0.6943475506205017,-0.19125050880005118,1.1979536052041089,-0.9788723932326365,-0.726520754332477,2.4254327064405143,-0.8203086442097214,0.2546701925947795,-0.720313166143214,0.6451423982039172,0.40833508105123956
SIDM00680,-0.5591479837289335,1.178711470212788,-0.17757802636149697,0.3991754913133567,-0.9187158713782584,-0.6435904096304123,-0.513416724363638,-0.7318493941143929,-0.5947726477183163,-0.8101536591520222,0.16782215462452896,-0.8641807438025192,0.11210485680934557,-0.35178797056771455,0.19819945820230045,-0.8246786576337478,1.2531509298237478,-0.8367133947384832,-0.9506649593271437,-0.4646863934160897,0.14037919513986719,0.001084402581930205
SIDM00346,-0.4952283685986401,1.297358726273442,-0.3093432795153856,-0.8178266222642622,-0.9582662599376,-0.6256701097000246,0.5675371136571327,-0.7875335458636799,-0.4812240066071742,1.5996389281823398,0.08126474128619958,-0.7683759124333819,-0.18647509906948964,-0.2797022503011991,-0.82403560947206,-0.6547409569955421,1.4726131930111044,-0.729737685227729,-0.7880112671935845,-0.650616430109547,0.7614283514926551,0.4969228075013255
SIDM00129,-0.6880985324230995,1.6802064807840402,0.747325437901522,0.7865563064177163,-0.7928603410166375,-0.5610610291585963,1.5383341014058647,-0.07611375779227655,0.15301154361931707,1.5154624402627719,0.7812720331706977,-0.7153191267854788,0.07402135290827976,0.37365408199479705,-0.28506466408805464,-0.7308356715936986,1.0789135385721957,-0.7835446965362611,0.7489655819744699,-0.39487917189605876,1.5047011488890494,0.9367733400196235
SIDM00627,-0.07583068345739877,0.3666473364993635,-0.329796615235871,-0.42060335797337944,-0.8885020281701195,-0.5378163923747021,0.9585725925023127,-0.8204265257567599,-0.5219902960541396,-0.6478093026756272,-0.028405222009292484,0.03006466919642788,-0.40857837830886085,0.4806104324655649,-0.7756184069880542,-0.9043208531143873,0.6318626609239257,-0.9096024792626476,-0.8939866508436605,-0.48158877650925613,0.616072570634966,0.010939322809529813
SIDM00293,-0.16522718753194343,1.5017529372012404,-0.44316694966332854,-0.8738465768334794,-0.9531552659736866,-0.6877792465708047,0.3356816490335435,-0.5134951796590438,-0.4496288949966453,-0.06593023863005594,-0.18183634421771785,-0.6767231870525421,-0.347017041292777,0.6978129863251248,-0.8282072480095457,-0.8045625501130769,1.4254007894918588,-0.4088698845686066,-0.7607230855164936,-0.7635642668293607,0.5903972495717964,0.38318174850130066
SIDM00274,0.5815459782838661,0.9993267633471269,-0.31977038932474655,-0.8430591847920599,-0.9264619879190157,-0.6070343559769152,0.3145690910631696,-0.7508897859614733,-0.7116189301530639,0.4313794508076893,0.2931097252295058,-0.7767399404976115,-0.2551975719636774,0.9699339892683879,-0.7119902545213026,-0.8355928500911585,1.2659826901719138,-0.6386878738963041,-0.0930550918936865,-0.5381959635978433,1.0717445778483905,0.1694145638395427
SIDM00544,-0.11872922289591929,0.5326870256881371,-0.4168239323941242,-0.6046935014709081,-0.9238759886819544,-0.4648404132798268,0.8789946109176825,-0.7422259680924475,-0.12260091107076358,-0.0989843462762253,0.09968009744862526,0.22915365582756575,-0.2175981605099289,-0.4704444066025834,-0.8888731089861261,-0.86957595259493,1.5424238428845296,0.3097428297066146,-0.8265039829025542,-0.6682938726896372,0.5165845729422384,0.11929975545034646
SIDM01006,-0.6386081295750693,1.1240533357823874,-0.05457901506717167,1.890876936646397,-0.9389430865861847,-0.5882696116028068,0.6315314676026008,-0.6360378695509019,-0.41853987871492576,1.2349548065421256,0.5539156668038122,0.45902586201556433,-0.24166907578251637,0.7725641818697584,-0.8569220051333601,-0.7852574032086199,1.7246794685598963,-0.7248249643481072,1.2025481824146598,-0.7676045450127389,2.2109160674462336,0.918334883363145
SIDM00302,0.9349562660000754,1.1529292732059409,0.23653301014429012,-0.9402705616201965,-0.7055312222943795,-0.5826522381869846,0.9188350571835789,-0.7599467850222208,-0.1962414165031433,0.6839483818352123,0.6600939377462344,-0.08659564945140631,-0.2086341363390347,0.5478547065708514,-0.5631827887625596,-0.7537383168963404,1.5934433451738619,-0.795801787529818,-0.648523689964961,-0.3683286602141802,0.8722952054694817,0.011092385566337976
SIDM00549,-0.6798385289481967,1.2081123708388672,-0.35868944119399176,1.8182413491812972,-0.9753779349346247,-0.49807663561153503,0.9978226865366769,-0.6062195651262303,0.10502236474409513,1.3404455605445673,0.07811540426696639,1.038862673878715,-0.20451538329242863,-0.3359927009173992,-0.8254401125205564,-0.8056325383266282,1.912862815487667,-0.5869973743389397,-0.2560962804774962,-0.6920275432344722,0.6659309373091628,0.21265261992763526
SIDM00292,-0.41633989189722814,1.5678659532461534,-0.31736803522232393,0.30230790687392445,-0.7994674058395467,-0.7273603707373396,0.6433504969746399,-0.71874739211327,-0.708799665439183,-0.6248479455265074,-0.12983003293658418,-0.7274166088554055,-0.6029043896385411,0.6055958292015903,-0.9754730245491139,-0.7982258566023832,2.0068460074096675,0.5781424211560183,-0.8956015537594278,-0.7454042327251301,0.5770863704710067,0.7288313423204348
SIDM00623,0.3708774225277789,1.1868070487411169,-0.3318658651357666,-0.868103310054512,-0.9287836127339489,-0.6188252268803973,0.4632900339787312,-0.7033316115605736,-0.7164736138926922,-0.5781877677159996,0.355102715566445,-0.7557050552303182,-0.3872722883322278,-0.021709929568891728,-0.6770329309603454,-0.8545350568719523,2.1226275827682635,-0.8095401906225818,-0.557518289509421,-0.7734083970758185,0.38025749674226417,0.26969180395636694
SIDM00638,-0.7437460285668156,0.7627535005923203,-0.39194142556234735,-0.8142427338836791,-0.9104962636982838,-0.5975498123873458,0.8781183613215521,-0.6604015712042071,-0.08705357842851155,-0.3725828499542917,0.22683488621864073,-0.6699383947948842,-0.19582780763450586,-0.4286938146199986,0.038715029755709895,-0.6084921704567408,1.3111959172633487,-0.8316476881538252,0.6032128487687192,-0.4242907637838839,-0.09282260592918093,-0.10118839622659763
SIDM00527,0.06599574182233969,1.2063108461552863,0.27104518494145907,-0.5861078655485454,-0.5528865949434472,-0.5801409341411704,1.1869854617877815,-0.6746255447166961,-0.18890195018326392,1.4298688956905485,0.7031163072831963,-0.7880128043451877,0.01387416554851167,-0.029138014359344565,-0.4415801365634576,-0.8072636237930761,1.7511821198959026,-0.8669691224717601,-0.8542832271049079,-0.6873119518717009,1.015427632279423,0.22769378841831975
SIDM00976,0.628515947735786,1.230579216164539,0.0382953170980768,-0.33943813575151316,-0.4826346581833661,-0.6980865447080854,1.122495861027867,-0.6855363738818157,0.009799291679492153,-0.7909186144351186,0.5478467597427661,-0.371569721753218,-0.2540998278835529,-0.058338977951083636,-0.7844328381710047,-0.7694508926464863,1.8315215298574474,-0.9100450525152101,0.2905783751211124,-0.6362259374596627,1.0953641034130148,0.08871553856690663
SIDM00316,0.5148002323309349,1.1480284568859636,-0.14382128669620847,1.3052444210819876,-0.926272396121055,-0.5526671311135235,1.1266780431534074,-0.6878342324772097,0.0006551747972956809,0.30561387712589333,0.8292896588301336,-0.3809061539945352,0.14312575665478017,0.3171620687226518,-0.5271861080905329,-0.7842072396861678,1.4584280851599782,-0.9098077164603945,-0.34392713702474204,-0.515587680199738,1.3263165455784627,-0.06550707828496373
SIDM00326,0.1238490990308407,1.7916263553377287,0.07724128161942959,-0.2413287464643343,-1.0145460780879558,-0.5412226344615543,1.130762142656079,-0.6282920834688007,0.25867875153824116,-0.17773752637584098,0.04098806097595929,-0.24459408000913682,0.357392251275007,0.6593123565206532,-0.9518968277932699,-0.8005678866955319,1.7393309454301211,-0.8952004411797275,-0.7437310171440746,-0.37947416511624166,1.2239286357146937,0.06370054928255052
SIDM01093,0.2998853946100976,0.9947184033827967,-0.23204894591452446,-0.6770702802789867,-0.9326739570457778,-0.6866703324563577,1.0494247337167715,-0.65009308935977,-0.21426815923324527,-0.6566124476184594,0.5768119064646141,-0.33427161438497727,-0.10530969492154622,-0.2872539718735769,0.13925437228495186,-0.7404900618225503,1.280859642731031,-0.8500965732396625,0.6035137508705217,-0.476158400845096,0.8061142969157068,0.0588830647688859
SIDM01098,-0.14632172767073034,1.2065257400277143,0.15812986802825285,1.8445348474985057,-0.9505779400228727,-0.5425812671323208,1.0549303816260727,-0.41940261223621605,0.05556733262124055,0.3012248427998058,0.6158185901150268,-0.8451895869353859,-0.14322176652035346,0.16774099261633085,-0.924556024136028,-0.7712603743664609,1.954155622389099,-0.8953627046390602,-0.7848459957312782,-0.5674705294637064,1.2195658278500077,0.27197961883569516
SIDM00424,-0.4230699198230855,0.9863943154438349,-0.3692406962546,1.293240746518331,-0.8378881304768291,-0.7147758657982047,0.7103978978579599,-0.6960786880999548,-0.43948121734120404,0.3035415661751921,-0.25007755194575215,-0.04624501941174646,-0.1349980954139436,0.21334298744346622,-0.8423110756621542,-0.7770603610150506,1.6374427497820159,-0.8063236825289058,-0.7760098955582359,-0.7397186552702948,0.5841288187278845,0.3482731195435289
SIDM00973,0.32044849465397884,1.311392043318855,0.10942234459845278,-0.8755553113045951,-0.8677261599305119,-0.6483626403421008,0.5433105588829955,-0.5987352770251637,0.1755616528907394,0.01905778412860474,0.7320162528097939,-0.7841885500099509,0.06780740306308977,-0.3585527488576924,-0.5525973563752302,-0.8247290746208807,2.155781663390792,-0.7636472769988686,-0.479481184894204,-0.5055125399671415,-0.12457382114276959,0.0595420184122071
SIDM00411,-0.33778239307558144,0.5846572316924419,-0.27956320895065906,-0.8474839591368374,-0.8267910403848746,-0.5699605132322725,0.8263254641432674,-0.7009884798234347,-0.6066466652511967,0.2492864094302089,0.10253631707465415,0.6159901002846401,-0.09535523123286475,0.3609472224768909,-0.5715228263839992,-0.736695903446247,1.3607735510042445,-0.8124577411811059,-0.8367184308224933,-0.7027150299788212,0.575636566336672,-0.3859088116647003
SIDM00374,-0.0401801034874186,0.8392358104283089,-0.3092736546460869,-0.10080130102209753,-0.9053749860597321,-0.5916385117225559,0.3433993156319623,-0.5604541267817253,-0.7466033464122823,1.0806532558170205,0.02672653310500867,-0.7499890439108357,-0.29852582201248484,1.9166922745805888,-0.8618102292802649,-0.7291768790529075,1.740108334192341,-0.7502857881425915,-0.8705133084588285,-0.6879433974283743,0.9013164602988814,0.12006049288630646
SIDM01160,-0.22976674150522178,1.4375218120688191,-0.34130202516230707,0.22277986728489468,-0.9127715630096888,-0.6560831484137042,0.9805567746380269,-0.763932378275685,-0.5445583485555433,-0.16215205187153064,-0.04434190289392393,-0.6417756555768778,0.11709120350853508,0.47069363984077683,-0.34196847873442004,-0.7112525243858713,1.134114866234875,-0.7805326611141508,-0.8430666957534421,-0.7225919218272335,0.787692910861826,-0.5313402292163594
SIDM00145,-0.39899591871886253,1.014311649657713,-0.36385990903942556,-0.7547522197739109,-0.9291318837463284,-0.6245101051315948,0.5308137599097423,-0.6519523006885486,-0.5045027179805076,1.395041263181253,0.19356395268658208,-0.6707829845916298,-0.350339624744535,-0.24848863428147422,-0.8324249132085554,-0.7699510656988542,1.9695420585025716,-0.8085281436608671,-0.5289769855975893,-0.6271574899407653,0.9985367032743625,-0.01766924103349564
SIDM00975,-0.5798583031504493,1.2386348852455449,-0.0044766820009974045,0.8766069426558625,-0.854420624447848,-0.6202421613345583,1.213623557044134,-0.634048904136817,0.4864043899770347,2.0942398515422527,1.0309866899557627,-0.797469681037595,0.033137958880224555,-0.5123641898815019,-0.5335482355770593,-0.8455034344516033,1.2842405491537274,-0.8184854300705188,1.9190096114973005,-0.5320467719107362,1.6348486266806082,0.1435948393503485
SIDM00971,-0.8300050925919665,0.7215322194861112,-0.2661416463723328,-0.8421384801559838,-0.9133035221153525,-0.4174944900546738,-0.7226970180869856,-0.7015710079030026,-0.4063941672491536,-0.7557006642630827,0.3008405968877049,-0.4523208063900088,-0.2616243172154202,-0.5475742901866256,-0.9001791851481915,-0.7315386798898738,1.5262302044988667,-0.8795474955174172,-0.8123020781020538,-0.7273912910232633,0.4612666080379499,0.09435270125150486
SIDM00251,-0.7683482828860602,0.9254563475110267,-0.0431341905109669,-0.7159951159830307,-0.9260037990948962,-0.5927594590514359,-0.7456628389945277,-0.8112792947701726,-0.25435444569413945,-0.7554717569019638,0.019455936048589605,-0.8047709868708061,0.047556167527227564,-0.33343898351680923,0.8384873221049804,-0.7129254300291794,1.5514280974061316,-0.7678257974469673,-0.7676281093941927,-0.4259100373412861,0.6743486751228828,-0.13197622879451792
SIDM00412,-0.6781236053144499,0.06439144228578962,-0.3383586077824666,0.6163679448902809,-0.895080352600499,-0.5919444272471043,0.40875168610763035,-0.6043778353256359,-0.7018865928271526,-0.6659518956989922,0.043895563940702265,-0.6047700083714916,-0.35795692259887685,-0.5371856863218316,-0.7889390596811721,-0.8241470857113825,1.5066019075289396,-0.7837191379739127,-0.7594666311219257,-0.6926568479668909,-0.48140247709032213,0.18447916035470885
SIDM00023,-0.15114165684214445,0.9695491334119614,-0.1100410913430339,-0.922686469996217,-0.9558410354003459,-0.6016657835788249,1.3328248790386685,-0.7518680344265755,-0.3710165623089094,-0.15460576712791857,-0.057540568690452994,-0.24563209936353297,-0.4555057628029146,0.4630661881789109,-0.8404083729084522,-0.8731830907215965,1.3959317208324675,-0.8670702579856515,-0.8128699861014076,-0.5125028107296119,0.8772143388501357,-0.11791201930829553
SIDM01198,-0.5002770952294319,0.9572107965800501,-0.3408886262321028,0.6385174028777943,-0.8314883770617244,-0.6368736130297833,0.4326493619576214,-0.6420009253302912,-0.3781227266282618,-0.5099732736987014,0.0719825431366563,0.5281932810834112,-0.30432658923437694,-0.5563357239250959,-0.9361163336938498,-0.7985639330580159,2.133250286652623,-0.8390805173106227,-0.7659538200625687,-0.6169203425499383,0.26642813196433146,0.04581519787342529
SIDM00441,-0.5526332406492521,1.5515740466367949,-0.3755028927299942,0.9841198609978247,-0.6286545714183902,-0.6757998763380589,1.0101620960409934,-0.6992740607543146,0.786897349661678,1.59896990744039,0.11612896505235644,-0.8577063650096413,-0.22089936587179015,-0.06870375555073864,-0.9792435266151135,-0.20670249254134923,2.0590128612576586,-0.8158832156054828,-0.7272853829996934,-0.6651882781985408,1.2274863556430506,0.05228797386153043
SIDM00388,-0.5897710229810584,1.2882056688199097,-0.2541683178108027,0.9145563208046851,-0.9051440379305431,-0.5853115462681155,1.2576266374698222,-0.6384779090268901,-0.09095924499506215,0.7776510873911043,-0.0028986149039561646,1.1872954501718538,-0.2506903311787375,0.02401104621027767,-0.8041053364314134,-0.8075766594978281,1.8862819700077504,-0.7442711623422695,-0.7909130880803286,-0.557432376924095,0.9137743362163422,0.33145355396820914
SIDM00417,-0.5445016291014501,0.7355671434628429,-0.215901225067664,1.626530937794506,-0.9241773635616063,-0.5674351196119147,1.0121019264884596,-0.6218811995989393,0.16218248970258703,1.1865084879093861,-0.21372932469275824,-0.20989740098152518,-0.7120995101555112,0.755977922956666,-0.8911442398875519,-0.776681349306149,1.243117371373416,-0.7134787253139525,-0.7741183370449405,-0.710657313447489,1.3487638667794315,0.37888848872375197
SIDM00416,-0.640843212773325,1.151865235245913,-0.30534497145659545,0.9042843748975702,-0.8599126749086501,-0.5504765950793619,0.23729943925614846,-0.6077626274036854,-0.6485697731631744,-0.47101083529683957,0.12088512984540653,0.8943589609445329,-0.22998291189325257,-0.21279479474542845,-0.9042777911860805,-0.6920335325633357,1.9368843006620553,-0.795253173425974,-0.7772742072109741,-0.7138070520644124,-0.008766550517097705,-0.15740121171073235
SIDM00974,-0.6941816895619262,1.0382283591924804,-0.06651431185403175,0.5806012069831926,-0.5384562928179195,-0.4967443658377495,1.0029390139524597,-0.4638735451571193,0.2802506380402353,1.6149815921641584,0.24757668493578047,-0.767319456877886,0.15284108114690714,-0.4689085114481619,-0.46984708214632404,-0.7734870912696082,1.6836400529202094,-0.8256479276137452,0.844646118864917,-0.5516626713655602,0.8623158716416851,0.5495045821184432
SIDM00833,0.27061667652699983,1.4599703546411507,0.1386013130985005,-0.4033232277335992,-0.6278727725694847,-0.4803197405974427,0.7310655842728985,-0.7214157857722003,-0.5152739115971178,-0.6898045195809294,0.09122541012499037,-0.8279714951896823,0.5908868964077955,-0.39394192893887164,-0.869832262490097,-0.4627442787184225,1.4254802881790856,-0.5585830193925798,-0.9275227575306945,-0.44155867825196016,0.678460269421896,0.006473260037645588
SIDM00562,-0.5315241656031707,1.1384048108650364,-0.15276865656360056,-0.764765957753536,-0.953250637314398,-0.634616163996494,0.04101369545613296,-0.5996587084521788,-0.4893291982930479,-0.5531978013252149,0.11274045197819539,-0.09954626453548318,0.1171079045837831,0.1179887721883554,0.27418366573996067,-0.7759071855032271,1.2517275600794462,-0.7993912067672003,-0.8093438730710061,-0.6738565010725104,0.32120853901279683,-0.18783570452472464
SIDM01102,-0.36315181705737587,0.9041691118690848,-0.3728181076182052,-0.728921795342836,-0.8629287727847881,-0.7449699602477553,0.3678208077826347,-0.6783224484603495,-0.47984366170206094,1.3116945816706118,0.3266786331234064,-0.760988601018763,-0.3463396764937174,1.2001265348432943,0.45952571360966726,-0.7418346553917943,1.9648008725782684,-0.8450636031279425,-0.7486987567046227,-0.6931513955732552,0.438121795184578,-0.010257465373886804
SIDM00418,0.212481800803604,1.4258772154722839,-0.32096617948376066,-0.878880221125206,-0.9563680912863232,-0.5112203493973299,0.6381696693817773,-0.7393370099797205,-0.4559338552576966,0.17023261790719826,0.38163771149269987,-0.12814560882297052,-0.23495659491722423,0.41774653112896487,-0.7902506882200537,-0.8006770422550378,2.026239989404431,-0.8377311860978905,-0.7128565185770273,-0.5880510699872755,0.7388548388003303,0.30815644054905006
SIDM00841,-0.6135156693311639,1.2626001075131674,-0.005501919966243887,-0.7263652503048373,-0.9342752916812546,-0.6782591292451722,0.42662538985107673,-0.46821488101583236,-0.712350347946524,0.4111019702206043,0.5718673260735763,-0.29699107125587537,-0.3685994069439492,-0.16160035073030732,-0.8979806780403673,-0.6684700087163397,2.184184037877446,-0.8318300074957294,-0.8662517911460039,-0.6889466181674201,0.4164331053398486,0.58383093790348
SIDM00260,0.31457646735925077,0.5278472278101304,0.3116795337389638,-0.703236135037142,-0.9492874084487475,-0.6605102318238026,0.6454452234338104,-0.6836858002787786,-0.7976323549209586,-0.10903010426820821,-0.19554590626634696,-0.7159484880112568,-0.05190465602796548,-0.4167704200052999,-0.9183688226572191,-0.7527449835825648,1.2458394711289995,-0.7963782537809133,-0.8319024703015971,-0.7102121247214888,1.0264620948377323,-0.12187011727240797
SIDM00111,0.29896950618694873,1.1552080189838536,-0.09185308211820498,-0.876264456247347,0.09748025723212536,-0.5526813769612843,1.4284932297992325,-0.7369706020496412,0.7326206112464714,0.6718047958481698,0.23424181464171703,-0.7159823601422696,-0.1940413512058534,0.8200204980364769,-0.4724140518188702,-0.8551832944827633,2.3595181394632982,-0.8142328762672197,-0.6642592337574506,-0.4748201319421325,1.4540176054576508,0.2652318377074274
SIDM01179,0.5588581159904027,0.4238932738875169,-0.313192716288409,-0.6329960170483395,-0.9423164819918495,-0.5012247498335693,0.6704696653764298,-0.7110785602118648,-0.7154518131426689,-0.8542369704885473,0.186740067410469,-0.3503432196677721,-0.09741116599387599,0.5736449352991102,-0.8138885758673452,-0.6584559919394237,1.8719640088309224,-0.5137287688652588,-0.7508995228615222,-0.4039967020186667,0.9496045596369942,-0.11153761271091746
SIDM00351,0.6600775835213248,1.0044328803271843,-0.08210629560211727,-0.8743820732766167,-0.8850435052256244,-0.6097407513225838,0.4779035385493865,-0.7675917757643383,-0.5655175032131559,-0.4950457276954467,0.4577019599810688,-0.38897169550123123,0.08283487834303556,-0.3562081407787409,-0.5094994167920972,-0.7973256993611836,1.7520341760351492,-0.8903574426172542,-0.41315942547376183,-0.5278397379835404,0.4274127620231208,-0.23396102714390193
SIDM01205,-0.5848961285871929,0.9945977736307342,-0.33930276609840604,0.7125790780790295,-0.9348664939057824,-0.6889757656836248,0.7219127757013024,-0.5947834820741977,1.2145811917570777,1.167284231994312,-0.09088274681328556,-0.7666445707161179,-0.43185134618206644,0.6321800340143567,-0.47565177371010375,-0.47787232662969514,2.5522994911759653,-0.8153287359569729,-0.6146097298223758,-0.705675767085103,1.5464670087926722,-0.3404084337399781
SIDM01095,0.5556390566450211,1.3232815900977117,-0.23421438856331933,-0.8706439871986733,-0.7866279308865428,-0.6522795225127691,1.0715918987246358,-0.7555892905085346,0.4152147186780774,1.0979647210437449,0.34860220013113635,-0.6739702947670336,-0.14783670986893468,0.02101806948425355,-0.3987412267872367,-0.833176127973306,1.6821549393878288,-0.8336604338443264,-0.8186087742751333,-0.5843653698743764,0.8153509110036086,-0.16323929198189227
SIDM01159,-0.30493843865633746,1.0510085903693172,-0.20233203311150574,0.37756349681848017,-0.7779998779503258,-0.6266277094009548,0.998856573856148,-0.7504432534509705,0.24100251732914227,0.011079485001691251,0.13097780490466163,0.25488356007574303,-0.11130743813765784,0.08074838906693438,-0.9548615376659136,-0.7433851603744678,1.5228453887618627,-0.8152812083521731,-0.10800005742550776,-0.7324416021930172,1.577075942829195,-0.14322123635419096
SIDM01183,-0.5390665052777852,0.9583674379525494,-0.08317129827134952,-0.882017304965987,-0.9001301343459817,-0.8102940008737183,-0.009786381920228843,-0.6034150527761485,-0.8574097778179455,-0.5721165753769861,0.1562550176594892,0.032011320200052644,-0.2976305641405979,-0.050920466151142076,-0.7651761944585085,-0.6805322248512227,1.66678373723274,-0.8579445667611016,-0.7926877792428353,-0.6930673248428955,0.44566439655363305,0.49742717486439825
SIDM00328,-0.3021874436971941,1.0450430053882906,-0.29510898116932893,-0.8313250525645008,-0.9153989879577359,-0.6270448827524524,0.6858046130478589,-0.7550168356594356,0.053724005219659615,-0.49586701477326484,-0.22350569746090762,-0.10840031521493008,0.008729700785055763,0.6438476796646917,-0.5602298865199082,-0.7519594159578132,1.3262612310668498,-0.8603093157000243,-0.7432779849552104,-0.6553602783603617,0.5256450394804678,-0.3314931104399735
SIDM00389,-0.6640319433475435,0.7750509750341871,-0.4158373610312846,0.6101940615924352,-0.9378767057945536,-0.7160231703706342,-0.1994081280286854,-0.6369683918236478,-0.47266939556800336,-0.5897932124069314,0.07480058687612542,-0.7374768885609878,-0.11735455615931786,-0.3216010943856775,-0.8826040666294829,-0.6990330655262534,1.0487414042027523,-0.6732495791495677,-0.7447877520309459,-0.6997693605192925,0.1489770473984213,0.11671788532788578
SIDM00489,0.5077342545577574,1.3414673486539326,0.3617562427847987,-0.8819720256502016,-0.936277622806269,-0.4494259848404563,1.0238439215028365,-0.7600248592241942,-0.5782878691383891,1.0347805781325141,-0.08726498334109564,-0.19402607782880743,-0.33703560113197567,0.2981417680062139,-0.6875348102423001,-0.8498193483442127,2.459213163764435,-0.8784334094979941,-0.8013520224171429,-0.5710787530061707,0.5141645285126203,0.594420893395257
SIDM00953,-0.7371626592292503,0.33689421081840343,-0.33706938576936224,0.690437477763367,-0.9169681196274849,-0.621416368043682,1.0588389070753745,-0.6260922738635792,-0.40876281276579335,0.2272173227341839,-0.05591709783685375,-0.8242844908885053,-0.45115194927144964,0.25611753909502144,-0.7950322898236916,-0.758203661082469,1.2333675173991825,1.4831516988545286,1.0006126355598965,-0.6983433574074158,0.5949901949302521,0.630540527851414
SIDM01245,-0.59942981780762,0.5733159280782917,-0.27917526628555084,1.4608579692874253,-0.9247283137784502,-0.7330939998645164,0.45257032396459457,-0.685271894380403,-0.40733787870928573,2.0868278619783824,0.1241667344085371,-0.70023294083839,-0.5003435101571534,-0.011553390502277196,-0.9533999798558258,-0.6830956318218263,2.125577432520835,-0.6106029956577707,-0.7909665291019823,-0.63213656999734,1.356109912395072,0.16900573463529858
SIDM00929,0.5460478292117199,0.8724348039064176,-0.21539968379579116,1.0403042014566548,0.6799752642409913,-0.5973062336327484,0.9302872257681833,-0.7912476756768404,0.32959086468743576,-0.48343654698913596,0.317314654838502,-0.19599038073301495,0.28662074603278404,0.5382368220846714,-0.8499188230248697,-0.8472467270262654,2.135613406347421,-0.7445618893877812,1.6165687273668332,-0.5581434374575022,1.069520489055773,0.07422040515110871
SIDM00732,0.3569764337892548,1.203578582109223,0.05331217920567152,1.25313871004717,-0.8274728837987654,-0.4672963343034817,0.3335432180116701,-0.6300469610980061,-0.3019299379551034,-0.2502513093894902,0.455022525634035,-0.2046633486129934,0.06898251975294084,-0.14387449528478732,-0.6493137736060454,-0.8377176230674611,2.0870027140262524,-0.7172671722902444,-0.7913818914854251,-0.5856149307934603,0.6663696110965822,0.4970574536012711
SIDM01047,-0.5078786849460273,1.225789905462406,-0.4025419226866549,1.324702409769155,-0.9257991192990933,-0.48593888937942437,0.5236509622904711,-0.635860156625086,0.46024979253172904,1.9893933155163048,-0.04793500734494883,-0.7138511476163008,-0.39496103424048523,-0.2592114909021581,-1.0102941040133724,-0.8058588781708271,2.4733099455875274,-0.7402135961793147,-0.8027946264842812,-0.6583745820114573,0.8041872513388443,0.2514548027386225
SIDM01229,-0.43127914371011267,0.4279408761503916,-0.33563462740517286,0.19350071430572063,-0.8611175648176354,-0.6651553934057964,0.4531118795666129,-0.43535544008497457,-0.41783221795947556,0.7114310752867445,-0.2738705539918603,-0.6310618363786283,-0.6861300974867938,-0.3457111754398308,-0.9943923232206149,-0.8889174705154261,1.751490677617317,-0.7182565982702444,-0.860138718797522,-0.6009029256587772,0.6793474543943152,0.10816646532256614
