,QDPR,ALPP,GGH,GCH1,FPGS,SPR,ALPL,PTS,ALPI
SIDM00535,1.5304271955143418,-0.871372292722869,-0.5208637550781225,1.1682532407152932,-0.14776168908058612,0.34924069783153316,-0.8012994981754126,1.515720338509762,-0.726583801432982
SIDM01175,1.1762184518798375,-0.8968519299415364,2.779795599972102,-0.755680247515866,0.0714644550999734,0.35880857088046203,-0.8236215286122525,1.380546060462653,-0.8481232856374727
SIDM00832,1.3572672751429478,-0.9357144373278093,2.87069859821068,0.2827485688693498,0.21172962985239865,1.8453931933403955,-0.7963556612631923,1.7269031087359104,-0.8588987249841744
SIDM00528,1.2773696314998788,-0.8455631993176301,2.5113189436767396,0.6490798901744103,0.29658158127079737,1.3912599086437512,-0.8246868956351854,1.5328110753342863,-0.8429773086719221
SIDM00371,1.3409013827095457,-0.6592450443015362,0.4947407522542193,-0.6181198174854112,0.17116788169130592,1.4099118525238692,-0.8616510468343069,1.9094381026564906,-0.836850757469565
SIDM00688,1.266563039293423,-0.7549301247595213,2.191627351251938,2.0809999527850436,-0.15650320593907535,-0.34975437798160497,-0.7776674784558294,1.1876361170218033,-0.7917201434494868
SIDM00583,0.8649940190589059,-0.8898001487787073,2.4177035177773014,-0.18725057853036073,0.045087979083854896,1.4677224917755602,-0.8124417503884699,1.9956862322526268,-0.87273817234778
SIDM00188,1.239795242296569,-0.8730719775555242,2.246777816109143,-0.17596283963479747,0.3612036867631483,1.4521360071100367,-0.8601231138043823,1.5543778179681913,-0.9010002685811149
SIDM00096,1.219811613783325,-0.8774090970919923,2.5175468581373384,0.6877858539176174,0.07179353687084411,0.30244540782389,-0.7879808312587389,1.332470751012555,-0.881147817402658
SIDM00379,1.2903514057223888,-0.878022029558759,2.355962297798037,0.4743880976221656,0.11237774022038906,0.47123229673740696,-0.7442001371315513,1.8902576424977022,-0.8740968832138694
SIDM00381,1.1353755565878907,-0.5043131745258347,2.7768934155021396,1.4106435947504046,0.21083592189809552,0.8642175961322505,-0.824077052552475,1.6080419622087305,-0.8436262955975573
SIDM00606,1.000675845593461,-0.8116033593424156,2.1476695670497032,0.07099125898800422,-0.0640706893035509,1.2981252371012864,-0.8265341807478506,1.7412794855926286,-0.8237480696766822
SIDM00541,1.180783377729483,-0.8141762784936725,3.145074899049281,0.5085973644135143,0.18125741814800397,1.4681533905704867,-0.8111503127357365,1.5970197146677139,-0.8609530321533844
SIDM00808,0.4832551219715241,-0.8810698133715991,2.5653434934190305,1.140126031779191,-0.18092486268616467,-0.8525522631464875,-0.8317872809192259,1.0719883341606922,-0.8080772216901333
SIDM00377,1.3748444074456647,-0.8848305965047747,2.491193055328767,-0.5360528549483633,-0.09109919761895863,0.5282293177326991,-0.8582850461367192,2.0268536010510427,-0.8103377886308823
SIDM00289,1.1016555518650886,-0.8817672198779943,2.3890305179463915,1.0422406994672733,0.5927925205929331,-0.3174154742102534,-0.769167516076008,1.4338038118216396,-0.8498634807665698
SIDM00064,1.657989414854985,-0.8660834148136377,2.685981732427545,-0.6359164127589636,-0.050754968474450775,1.49009044602962,-0.8334313758248104,1.6503248959238732,-0.8608982338609059
SIDM01097,1.5271001054679814,-0.8377960018139081,2.1276361428029364,0.8434647574321751,-0.4502516417601626,0.9155278911379002,-0.7735088056182784,1.7272313351867685,-0.9438634477998403
SIDM00350,1.0529842877227145,-0.2253277129418753,1.662408948854446,0.049633293251985136,0.07611795704740108,1.624004124730541,-0.7898994659700003,1.2820727764320423,-0.834057035427683
SIDM01163,1.3336460296364012,-1.0128041871202318,1.72120515955806,-0.5712614569502078,-0.09155100618636053,1.880162268849188,-0.871785290090119,1.6190283999261128,-0.8382409241156277
SIDM00375,1.5166739544588488,-0.15291210208774556,2.5470091715531575,0.565041266592339,-0.46183134933209086,0.9727947739521478,-0.7963336850340047,1.474339526852303,-0.9331995723123102
SIDM00600,0.4853486784974192,-0.7724080201278402,2.048355548395578,0.25877816247607593,-0.05942609036967072,0.2872590915203792,-0.9141187959974271,1.6119722864763515,-0.7811580453877109
SIDM00367,1.3974362290247968,-0.8727947541633948,1.9824887485183675,0.5530945380672305,-0.15594778188044292,1.3475364367669884,-0.7029753722232105,1.3609539762361513,-0.8897565302437512
SIDM00632,1.4070956153025642,-0.8163803733528345,1.4958474909081652,1.6413722049083517,-0.1417010207258227,1.165076401540489,-0.7983491269406566,1.4475843559080088,-0.8462540069758369
SIDM00550,1.1205567353340784,-0.9663229045403875,1.6949842188457582,0.2851202156416077,-0.18853307444358755,1.1614372757764309,-0.8512857647076382,1.4601928797799975,-0.8641407525781143
SIDM00230,1.326325142985564,-0.8668642960255757,2.211345953334997,0.5126444037984778,-0.31747563791358974,0.24499401879245777,-0.8165759751559202,1.6406513241731688,-0.7996801717839149
SIDM01206,1.5795635735134141,-0.8936590735641808,2.0701817467561363,0.7908722678995419,-0.36621731648775263,0.7600747334403709,-0.6593623019545889,1.1608377671020125,-0.8880875488769674
SIDM00127,1.1398400972193277,2.0013985718267158,2.070922365952129,0.1349899993431722,-0.09193571690886464,0.7445629095900879,-0.8323656256119373,1.0746017654411477,-0.8752052683897016
SIDM01042,1.3108298091544714,-0.8952532366511399,2.187140471659483,0.6321746727159999,-0.4768993069315067,1.289321546780354,-0.8465377382128583,1.6460763522575201,-0.8103206015680368
SIDM00491,1.4239176326703677,-0.8402429300653267,2.8661758901103997,0.7165480829545096,-0.24247424059629755,0.5965968421130465,-0.8066317195518408,1.9298017823188667,-0.8426044187314519
SIDM00488,1.4751261230964547,0.25738506139055395,1.9219807588813305,0.41218597654318556,-0.035708995852315496,1.4065220388042203,-0.8324008742442438,1.7694687695294364,-0.8474548860709304
SIDM00190,1.4588859246443433,-0.8307059426554952,2.440222137221524,-0.5910063177145927,-0.13107631616833457,1.2384037509589203,-0.834386314281103,1.288103735898593,-0.8692761584311567
SIDM00542,1.3812878289265609,-0.812671716179761,2.961332577099323,-0.7445912766195233,-0.07758898091096787,1.2132726026782052,0.029287084741181694,1.4999498798677873,-0.8416735801206376
SIDM00198,0.8280244634726598,-0.8088899509068896,2.2969993847358787,0.4592497493210047,0.1317128104345034,0.9311348412802953,-0.6591660462338902,1.7004670402611435,-0.8353613927609415
SIDM00269,1.3597411710614533,-0.8970000962935911,2.3499093063519774,-0.3427332614881686,-0.30785992681456187,0.8173936106423149,-0.7638706774810086,1.702509576767268,-0.8785971551224567
SIDM00621,1.427589190699614,-0.8846726864609304,2.8908830464354485,-0.4640628592446469,-0.2511580917305469,0.2356934130064751,-0.8125935725922545,1.8280926318068975,-0.7590809990734585
SIDM00599,1.7284031822756531,-0.9118302148822065,3.1204595392797567,-0.051177365542982675,-0.03888547920923818,0.8433796112678186,0.18411994689032415,2.124559544447607,-0.7430221295506457
SIDM00118,1.3522259870700613,-0.8732517202750141,1.6613965455238224,0.7988734840001385,-0.09087302456357692,1.6796233139924346,-0.8367045477134376,1.722677415112775,-0.8618176972793872
SIDM00596,1.1944016956471784,-0.9033809189436657,1.6445174276658672,0.2507105324401938,0.19012338683691832,1.583799467149019,-0.7967888575356514,1.6621842737866301,-0.8532387738249427
SIDM01251,0.6443314122885456,-0.8722641317550438,1.9363677625154083,0.9728304030669768,0.07486034160211423,0.5854808931500537,-0.7537296146343692,1.397677283643131,-0.7600702204494243
SIDM00197,1.595325335049254,-0.8764619836610964,2.6273829109791222,-0.16244326489189134,0.04840580259006721,1.0698135901625376,-0.5174790994235001,1.8512947176831518,-0.7634889909394131
SIDM00810,1.3057750563144248,-0.9285133221268678,2.775649896477778,0.8676334836790052,-0.17358301730083361,1.6806507847143914,-0.8431581154965301,1.2184559597929356,-0.8442346910650501
SIDM00174,1.4032278650953753,-0.8323590029561982,2.434281645060705,-0.30763401477632946,0.12992379653738986,1.1386271039323521,-0.8288442368389833,1.7131405334322458,-0.8342355176536848
SIDM00487,1.3188984475789438,-0.8767657948772656,2.8177404430959667,0.6473270927152988,0.2604728841064941,1.62239029406682,-0.8322227816333319,1.3037762071876395,-0.7836317865352694
SIDM00263,1.439914268269386,-0.9098372897805923,2.572072549938448,0.039515798153469395,-0.28870580258891915,0.7533090154939593,-0.6359841772081364,1.6568698706793836,-0.8713458682620089
SIDM00277,1.4882829737997836,-0.8358132801476467,1.1130005934496794,0.4859225569328428,0.8289449895858038,0.4072680042699521,-0.8824595815170955,0.9985698645015281,-0.8381187459605736
SIDM00592,1.4038439140172108,-0.7582052466926001,1.900525933701624,0.20035533040352244,0.17852778708601338,0.6383169755291439,-0.862962949896338,1.5029454473340291,-0.9199177943082426
SIDM00496,1.3445142681519997,-0.9104222915667632,2.0145666254820016,-0.22320948883225594,0.47439555558082863,0.3647215098406719,-0.8667506547006333,2.120601839822003,-0.7926176013294629
SIDM00793,1.2224808821560438,-0.8290852792350434,1.9945957388258273,0.8280382729486161,-0.4590966182254303,-0.053879768203010124,-0.7716132437751339,1.6811118447815157,-0.7980800375220167
SIDM00121,1.20276208222757,-0.7730140358717968,2.398599189809504,0.7801732068431896,0.31015057046137323,-0.28190272108845565,-0.7937677814415866,1.1652653562909325,-0.8866510000105847
SIDM00202,1.2869693715835184,-0.8897596858414262,2.419962758467743,0.2427173474168259,-0.15694775817567527,0.10002302582105851,-0.773058184078601,1.7795529919434596,-0.8529256259566635
SIDM00047,1.2718170852101607,-0.9369862111207088,1.8753313259738682,0.4455778887311998,0.05206847167653742,1.4538929432454042,-0.8058291471569575,1.7989083651332607,-0.8458775449368537
SIDM00885,1.2116739308045394,-0.8743202066219933,2.144339451467797,0.7534848122541126,0.14894144517078706,1.1258485395154847,-0.8313712962764883,1.7271035316866268,-0.7845971938103461
SIDM00201,1.6243542564058333,-0.9530601034069269,2.5985487535718717,0.4320444531584587,-0.4984513081384599,1.597135716764842,-0.5883797067451297,1.6460501479145082,-0.8447867916755786
SIDM00789,1.2190617579780356,-0.7381190757932142,2.4222268571751178,0.642223361767983,-0.2081362418930325,1.5951947009504872,-0.868427770970137,1.5898229328654925,-0.8676741428742208
SIDM01248,0.9836297480267123,-0.9123244573195548,2.254745792883842,-0.14537705434681863,-0.3080965391002734,0.5667672926393245,-0.821440263133257,1.5610280263108316,-0.8587527363594251
SIDM00195,1.2250735011713714,-0.8357516488929368,2.266467405644215,-0.023928653000596156,-0.21612868232754823,0.44234300967633006,-0.7145904905419561,1.6153515595047745,-0.8925940988815233
SIDM00517,1.31794678615468,-0.9506810300555533,2.2352061496351285,0.16865518402961455,-0.19983443025455344,0.9569030753829149,-0.7838458506039923,1.8796654441632594,-0.8036071863776308
SIDM00534,1.108018429496673,-0.9137813387569629,2.406619528641098,0.780111015173986,0.34767600060726417,1.3533109752189083,-0.8142477503710579,1.6019610918808351,-0.7569435048923695
SIDM00863,0.5685977326471394,-0.8759638799800088,1.716233300570298,1.3860184129589417,-0.5343895769242898,-0.4278822528248773,-0.7850298626518523,1.5696635517983228,-0.8599403051777217
SIDM00211,1.0124761788306225,-0.8824280146132288,-0.35723139123669145,0.13394824778853054,0.4971976978483377,-0.5960941947733295,-0.7806966518973135,1.3693167305412484,-0.8333384974616175
SIDM00539,0.4279590880877863,-0.8031891386211452,2.334899066001853,0.6920435422941607,-0.24701263117273387,1.3969246982606849,-0.856211512194017,1.772970355955507,-0.6014832933984579
SIDM00875,1.1319537656108616,-0.5940526210921986,2.341430271333466,0.5513549175904492,-0.15756000536497466,1.4075010865477537,-0.8404246707279609,1.968873380990576,-0.8590748679044414
SIDM00679,0.8761171305168747,-0.33052712202151585,2.4234441330787115,0.3568088020889028,-0.2279419910762588,1.1653822922887251,-0.8247638983683883,1.5766218401873002,-0.7922091797209687
SIDM01146,1.2627196706862505,-0.8647998967067206,1.5796324110087092,0.3115839537183665,-0.08074394434714878,2.082969338244193,-0.8022884008786529,1.5035204624061147,-0.869793348740388
SIDM00156,1.365914509650371,-0.8515715438290083,2.1112470192730064,-0.06639544181085925,-0.20323922227590982,0.7555720873920693,-0.8150787767199772,1.5915135629510462,-0.8221307286234105
SIDM00420,1.2153337518414657,-0.855475248876899,1.9544121734251596,-0.6482717216121733,0.17401260030731525,1.0237220276065122,-0.8391533924718949,1.2915997444153275,-0.8631582718768512
SIDM01145,0.8432409869177312,-0.7970460969637277,1.1380871633931233,0.6345390977602074,-0.34617614141707903,1.5142499421285485,-0.8595301947875286,1.7290462872562409,-0.8674305484316613
SIDM00256,2.024074175213423,-0.8567566292391761,2.405089476335808,1.2427317724360447,-0.29914964555575907,0.5485075707772928,-0.7239050385077717,1.5707931946029674,-0.8484240783934189
SIDM00444,1.1154638768875857,-0.8564749493628462,2.90292561838185,-0.6295194486473633,0.13796776290959858,0.23684393050034486,-0.8358093719209498,1.8566021243150566,-0.8106535208994976
SIDM00137,0.7591925488309811,-0.8863310883956614,2.163416480865827,0.3430531074600488,0.09543155698734783,0.6623206476921593,-0.8408274287634824,1.5841510233933778,-0.8808688849649913
SIDM00569,0.98677886946019,-0.8335663336593652,2.3587337861031203,-0.8801291695514497,-0.10989910719858477,0.3669059816200337,-0.7982375609737807,1.0849676933250085,-0.7838854732069328
SIDM00445,1.0804883777539234,-0.5355018638321611,2.4981898451858977,0.07566314296210794,0.7911916137257932,1.3027363652580315,-0.8726163664819909,1.6091557492076967,-0.7730087882806999
SIDM00094,1.1104436786045817,-0.8119544554055833,2.1553963716830915,-0.1770759248908537,0.42418409849497984,1.2383302155629805,-0.8086078737099168,1.670121614673287,-0.8815123566208544
SIDM00576,0.9405668868542982,-0.883730478279335,1.772558776866994,-0.3625127330188948,0.012769770704582874,0.22206748982288735,-0.8124958044823829,0.4380354540283321,-0.7863739605190251
SIDM00257,1.9845112870164585,-0.8985566246702115,2.3144139604891842,0.5757367473577257,-0.18756143335841097,0.8565677441880256,-0.6324323535985726,1.7385661650396171,-0.9083249009228481
SIDM00835,1.190550058818333,0.2922236682906877,2.290128592680422,0.6937743417749378,0.0918025719020852,1.4745291567253596,-0.8895255324662829,1.5352316062990208,-0.7764628349107621
SIDM00781,1.2988436983072789,-0.8470634885370694,2.6013702758705173,1.0052768029601102,-0.4025591997098698,1.3577740367570479,-0.8391710396344187,2.0698231694680724,-0.8563092795148182
SIDM00700,1.322370421844075,-0.912995696577632,1.7969378056526657,0.2330789839596343,0.13919111435812115,1.211283735966778,-0.848940227394932,1.6974332077199181,-0.8850897420360623
SIDM01126,0.5400457849417765,-0.908275720671028,2.5507752503784884,0.8646794823821017,-0.06448214302145303,0.5287784626203301,-0.7537033119113815,2.0882634665398077,-0.850470988144518
SIDM00259,2.077243403571342,-0.9248377336869258,1.22582465432662,-0.07509550902773662,-0.07112323490855925,-0.45375035238471356,-0.82281465060898,1.9374693797664169,-0.8773748521387588
SIDM00834,1.4502647611989683,-0.8691541714529121,2.2443512616301837,0.9579021121516257,-0.3213327368321034,1.6634786432456383,-0.8158767788194333,1.5968033343451709,-0.8072882606353523
SIDM00814,1.311047364775661,-0.8821872643351227,2.222092876864223,0.841532462405543,-0.34906013760835414,1.6251288728530882,-0.8236022614458764,1.376831989752336,-0.9361867265538341
SIDM00258,1.7319611298711464,-0.8983792365688559,1.8860979525060153,-0.8752762159701013,-0.07555836299719484,0.19704017599270088,-0.7743706749753113,1.588112252963764,-0.8381952243045792
SIDM00577,2.066106866645469,-0.9757579247050056,2.162185996415643,1.8617193654653208,0.09222641671377378,0.12588748789207405,-0.8601996073430033,2.0366974277853083,-0.8222808636837632
SIDM00384,1.1913545062842972,-0.8262681917634925,2.468519360808862,1.5200372097108041,-0.5491773842769883,0.6049169571158909,0.978551878328193,1.6524221430521187,-0.8052907537149951
SIDM00837,1.2180910469396768,-0.887523140707122,2.633087902133711,1.5112432889119471,-0.4132715312662266,1.7395330354980711,-0.7912845526892609,1.6512458449530703,-0.8953541491087448
SIDM01133,0.9091436695086694,-0.8560057599813174,2.7668811911680544,1.266827630236443,-0.30564832222204463,0.05486204895202213,-0.8054735585331884,1.7467463171093136,-0.9423091694375174
SIDM00244,1.3082513388472583,-0.8987653477305311,2.325245170008588,-0.6782263333481192,-0.11997455333110353,0.6934600272547365,-0.849288567111967,1.4846071626297688,-0.8424991551865217
SIDM01161,1.1617886653020069,-0.9154380572988142,2.452460602124372,-0.5707611691984646,-0.115915246882519,0.5954890894664432,-0.7726515425376712,1.6552030952212569,-0.8952416927732462
SIDM00579,2.36187625657465,-0.8595299250289264,2.293803644638445,1.3050206677962775,-0.09374792988226277,0.6046346114437571,-0.8242063301431215,1.7109754466993516,-0.8775607830949476
SIDM00699,1.3254997811938227,-0.808629860071215,2.945297196186251,1.8107267098578799,-0.4666989995277783,0.5226655085274503,-0.7652492516921846,1.8560069521342442,-0.8025617299433676
SIDM00721,1.2406344832265828,-0.9097110857349423,3.028828259089833,1.9310766571118358,-0.21362543370767031,0.6728899477466793,-0.8171570776744052,1.8099135250778418,-0.9203628704051757
SIDM00082,2.328539238780396,-0.9402842584570315,2.464756977237297,0.21112434805904431,-0.09882995369352561,1.3317813809384795,-0.7957366794158499,1.3693246525182718,-0.786138316603792
SIDM00320,1.374050420922987,-0.9135217008903418,2.1077942465868484,1.1748807869141316,-0.3968091189796443,1.676338753781198,-0.8586894538307799,1.244265293981197,-0.8850553064937547
SIDM00967,0.9410752675144992,-0.8513768802563385,2.7416962507969638,-0.09095375480256208,0.24215644567575795,1.862286370558311,-0.8502273558229758,1.8586315898768098,-0.8572576725535744
SIDM00508,0.37496123407829623,-0.8415520915555722,2.9441163110157533,2.043216421326628,-0.5059934311288302,0.7751384088280023,-0.8226792132017353,2.0557234881688355,-0.8200877960902637
SIDM00859,1.2037927861039548,-0.7829305678185746,2.164789249192386,1.2382110890052913,0.11913698313354841,-0.2669584089851688,-0.7564736759700637,1.7058399837475384,-0.8185947502622832
SIDM00393,1.2344598735950842,0.4355951999771276,1.3361588963689195,0.32182098758261446,0.006596457906963438,0.5181292429549549,-0.8028153040380966,2.2271507708539104,-0.8258439441294866
SIDM01174,0.6936373292786492,-0.7538513759171962,2.3937133975532756,0.627218517556526,-0.10554979952496608,0.7069706067124412,-0.8235668016765566,1.8461513333109345,-0.9001419852092298
SIDM00530,1.409324080226127,-0.7547152948462872,3.024011088408246,0.448781968728351,-0.015774774923821396,1.7196384219504601,-0.8290869750605866,1.9152548406954337,-0.8461115745321509
SIDM01149,1.0802642044216793,-0.8834537266913797,2.3412350246079723,-0.35977132003535117,-0.21031109199977138,0.5611998571635582,-0.5491271979474621,1.7450782078557194,-0.9282035915059772
SIDM00243,1.3271042592045623,-0.8586312138379517,1.3959218555093975,0.5758496948296449,-0.020347720129889387,0.21096057596576132,1.3049576948952024,1.464992917794824,-0.8305856107379503
SIDM00176,1.280661911362677,-0.8538886558988709,2.8716753531540724,-0.9049287388344989,-0.08648691217640314,0.6228800226443446,-0.8084026770802374,1.6767111478093868,-0.7872308613697366
SIDM00422,0.7014444428706058,-0.7993670968839325,3.066611286200807,0.4964591050770174,0.20950182923374297,-0.6961924112116697,-0.7719097355383693,1.0561231284626593,-0.8754641265904837
SIDM00532,1.026314305016107,-0.8422393623108857,2.3677357955987057,-0.3447995937004795,0.348246279352684,0.49676074826730143,-0.8250137795753177,1.6803197973851594,-0.8417001081697848
SIDM00077,1.5777801659136883,-0.9011526135637177,2.6385234057926787,-0.2700889047122927,0.17670543961411747,0.6374151697210098,-0.8276344519758032,1.8547317506719447,-0.8351242016906409
SIDM00561,0.7688503993870237,-0.7370141037932422,1.123613643311546,1.4669125693352563,0.1847189468257688,-0.7998040910041481,-0.8425256714528336,1.8006775871559082,-0.7796351137416855
SIDM00407,1.1332134357917731,-0.7013375287014308,1.9072464365997863,0.8336545194312608,-0.09629080696004466,-0.3044831087227276,-0.5658644053572407,1.3486433410479157,-0.9388312749951003
SIDM00631,-0.5832869777830485,-0.8495430479357686,1.003325485085639,0.7879316912188169,0.031739219064252255,2.1259467715721523,-0.8037647741568874,1.9561543593699904,-0.8888741101324626
SIDM00324,1.8615814861508961,-0.8322871867858036,1.6655544223414027,0.38134141016391276,-0.1300326543691474,-0.08653201299579887,-0.7717720251531134,1.5620319541164114,-0.8758487740159812
SIDM00410,0.7875024150837853,-0.8480403491682349,2.5958060193072385,1.6874715429817313,-0.20116063225638758,-0.6726364295853385,-0.6855506617019327,1.3868076865302421,-0.9172530942214431
SIDM00483,0.9999244069839888,-0.9114045608470027,2.4430941069584895,0.20942826968871758,0.3150447239684498,1.6581415064983422,-0.7451063558533446,1.7368016262460686,-0.9190531079131751
SIDM01187,1.4967294145201369,-0.3488281383752934,2.532570194972702,0.797849496590307,-0.36365316005262455,1.3895339401534195,-0.7749571765259624,1.4588942019907172,-0.840479187661967
SIDM00216,1.005274856196974,-0.4943354730660823,2.519666821815001,0.6080319756050265,-0.3319403542119918,1.4674193712468788,-0.8048621135121475,1.9924941348259153,-0.7734747109752398
SIDM00199,1.005205799633131,-0.9205057655891224,2.5099462317643755,-0.7042399650991128,-0.1952112894653494,1.2150219177902781,-0.8160969301645103,1.7709019127639654,-0.7890917774532623
SIDM00234,2.297595546659586,-0.8073780049250254,1.932524418807089,1.9139642395520566,-0.46620779066034435,1.50454208319321,-0.8319064454094729,1.7474212061844867,-0.8432415252405872
SIDM01019,1.465371607800537,-0.8214062207521453,2.3161844676970555,-0.8683609339121432,-0.10602606807437973,0.5242109327112805,-0.7403920712686448,1.109253818876321,-0.8700845000548215
SIDM01114,1.206258904852576,-0.8218707309924512,3.058912695436365,-0.18578494967985568,0.0053600051548152935,0.7591307575595825,-0.8431947104869939,1.1920357689498189,-0.7201901835200237
SIDM00584,1.254293370939841,-0.944903486009262,2.7010710929988613,-0.36317309971829304,0.0686094960507771,0.27959225084983746,-0.8022721779628476,1.6718411804959592,-0.8216358445617895
SIDM00043,0.8656866296215491,0.4037030115226631,2.2500601485047174,0.3537801390564527,0.1531083555930381,1.3787204330357206,-0.8709561638164497,1.66727603367636,-0.8804736420459746
SIDM00498,1.1062762637950305,-0.6110723028367849,2.2610251371311656,1.037438967282705,-0.2095888917044521,1.5610907253630337,-0.8468452038726065,1.4765096218182079,-0.9530933519493016
SIDM00406,0.9877779339835815,-0.9931788705950136,2.1198554860434498,1.328589073165445,0.1272111419132787,-0.3978215593948711,-0.7684850106987187,1.581514517438645,-0.8093919638797885
SIDM00193,1.4277705949455148,-0.9172538153162246,2.6408301596910335,0.9127502935909989,-0.04830694548126548,1.688688595382938,-0.7569662884850822,1.9092087523699863,-0.8644680981507722
SIDM00045,1.333523814004001,-0.9875351061150576,1.6157066179721051,1.1004195161033345,-0.21625142123696467,1.1034304706831521,-0.8058185277905481,1.5036789911137138,-0.836749475775693
SIDM00655,1.4089720714805982,-0.9639417234569732,1.4823512467749649,0.5589673774481234,-0.3004761678096101,-0.1959313177983436,0.6215392311055287,1.5984350528965405,-0.9076913477269407
SIDM00214,1.486381948574533,-0.36350742922418805,2.4222661713762808,0.28047973323565273,-0.17253950258915535,1.666167433367312,-0.8096143681290358,1.3098090615285947,-0.8645761823155448
SIDM01007,1.1119644100332795,-0.7713419327352347,-0.43849877192181813,1.1219164238801116,0.5720465276325121,-0.5202963920303443,-0.7669555023373492,1.7314941162873665,-0.9333994209243373
SIDM00262,0.82056908869462,-0.8813704176208802,2.410387173014049,-0.7031738833295638,-0.0022853652828990346,-0.006280446293817438,-0.6771405087736265,1.4842231758629347,-0.8037402475293384
SIDM00591,0.9978992394979139,-0.8821137445066363,2.763878421426046,0.42168999810321317,0.17496716810696808,1.6641983948116748,-0.8063716239718491,1.5750016050440923,-0.7864964703843899
SIDM01197,1.2786544888610851,-0.8702429845773395,3.6422790802118006,0.8543414568164125,-0.3193515951013151,1.4730482723994451,-0.7471389204366924,1.6542100684396548,-0.8000463083949536
SIDM00905,0.9586011990823475,1.2647834616897367,2.2648879551976675,0.9579154628332919,-0.2221799456150555,0.7841303101461956,-0.8160547456664432,1.7495222088677314,-0.8258755352198595
SIDM00180,1.3544438987665222,-0.8121465560562562,2.240590505527326,-0.8386731383845347,0.16820176813386928,1.2281545510601066,-0.8262293687327412,1.4685883618902065,-0.8472986812542042
SIDM00323,1.2324011633416767,-0.8660292289161609,1.726497268730705,1.4352009469461837,0.15659209511104275,-0.17548792682470873,-0.7927033821763151,1.7595623040102668,-0.873841724696195
SIDM00113,1.3752568284363553,-0.859761066025437,2.7533988248042713,-0.2419690754163254,0.27670886384040416,1.3813035798013393,-0.8673427060475819,0.8117985489840563,-0.7578572687372271
SIDM00551,0.8886209732978886,-0.42359026698784674,1.6045718797094979,0.07879328990150077,-0.15355182768950412,0.8498203980670476,-0.8921485688674438,1.7887543307012084,-0.8085733731787832
SIDM00958,1.377432236673588,-0.9123001929187229,0.7152540015191667,1.4227419054088086,0.13933209359022178,-0.006562737517702838,-0.874059404429415,0.6862665616299014,-0.9087218049438424
SIDM00659,0.7067660102766434,-0.8138351288421983,1.9161591764665384,-0.20490551585431221,0.0011481279657885948,0.3926599796696418,-0.8432182744590744,1.9402856922735434,-0.8955291393689027
SIDM01168,1.4556117773932111,-0.6598277180846672,2.4724805253729714,0.792856218306181,0.4508849617430407,1.016738665934122,-0.8278394116284787,1.9380949197962036,-0.8081508536586484
SIDM00968,1.5419583616877435,-0.8382791826361916,2.847696869506733,-0.5409694138305151,0.2709832997336561,1.155603452880973,-0.8085038647847876,1.7318151796675332,-0.859930582558622
SIDM00250,1.0124385615334686,-0.7341148667083682,2.279839305918184,0.3770561582226208,-0.05567986085854466,1.2470279656345662,-0.8264517002123901,1.514228568065021,-0.7080117289660232
SIDM00252,1.7134451128851067,0.47953374200977644,0.8248461004147918,0.4168536791456883,-0.2284821787679576,1.5890870194676445,-0.8630325822557849,2.2134604616948708,-0.8502307949338619
SIDM00242,1.4227234926178793,-0.8820058463117243,3.1764118491857456,-0.4915635428187746,-0.20162738331467803,0.998568233932312,1.8121528326245675,2.2310186728719708,-0.7769358755578534
SIDM00438,1.4544678290150128,-0.9046115864856525,1.9094407928005557,0.7418573603617201,0.4050485661433133,0.19021912956615897,-0.792059589220361,0.944581068757175,-0.670886716441709
SIDM00231,1.441963128168446,-0.8765969552074846,2.1277044232190585,-0.2925644387883575,-0.03357155232846718,0.5757098272199153,-0.7792769358852587,1.8217477612003043,-0.8237115405646426
SIDM01011,-0.3723967965537684,-0.8747604916060524,1.9216828253324572,0.8018792777999477,0.12596317644510394,0.09800411078477979,-0.8419759553770927,1.6140430470275362,-0.8622196381825379
SIDM00182,0.2336909437181571,-0.8619044315054681,2.336334347665438,-0.12796888254931513,0.21354948195269458,1.1043739092723852,-0.762836615099925,1.9210918509643284,-0.817495430211831
SIDM00969,1.122472151654008,-0.8964092495546149,2.1552441817177845,-0.13454850215792186,0.24041459114024494,1.4455981574474752,-0.8434170225495765,1.196925669166419,-0.8738697535889022
SIDM01120,1.1865434582281675,-0.8829307444401979,2.3950054541281696,1.7959450152009646,-0.15848472039569303,1.7270401302275984,-0.8053805128565175,1.988353819867459,-0.8621577416981516
SIDM00317,1.4375466584503918,-0.8315343481680758,2.3639133450463135,-0.673659702644264,0.17816921065318977,0.9591408677895028,-0.8676177369962215,1.884225945796664,-0.8425953727244958
SIDM00719,-0.28298885841901894,-0.870146517531278,2.6102221537742136,2.0401196705819227,-0.19558796611522714,1.0456418832818675,-0.9102477454381133,1.9929146414508294,-0.8934416655011348
SIDM01041,0.19423278075436937,-0.7473457515166438,2.3561407889355905,-0.06993484761185265,0.12177713489281629,1.1405328897423481,-0.7945067654964425,1.920812732421268,-0.8597636890217897
SIDM00668,1.0571982299782137,-0.9049036845463284,1.758889739099924,0.5178227235969161,0.0724908791840755,0.773752036539706,-0.8207259111927943,1.1015042485957132,-0.8432285141897656
