,HLA-DOA,HLA-DOB,KLRD1,KLRC1,RFXAP,RFX5,IFNA5,IFNA4,IFNA2,LGMN,PSME3,CTSS,HLA-C,HLA-B,HLA-DMB,HLA-A,HSPA1L,HSPA1B,HSPA2,HLA-G,KIR3DL1,HSPA1A,RFXANK,CREB1,HSPA5,CD74,HSPA4,IFNA21,IFNA6,IFI30,IFNA7,IFNA8,IFNA10,CIITA,IFNA14,IFNA16,HSPA6,CD4,HLA-DRB5,LTA,TAPBP,CD8A,CD8B,TAP1,HSPA8,CANX,NFYC,HSP90AA1,NFYA,NFYB,HLA-F,CTSB,HLA-E,CALR,HLA-DPA1,HLA-DPB1,HLA-DQA1,PDIA3,HLA-DQA2,HLA-DQB1,PSME1,HSP90AB1,B2M,HLA-DRB1,HLA-DRA
SIDM00813,0.31140139392041516,-0.08985131719894524,-0.8942210876142672,-0.7074555339899844,0.4627761860428641,1.539751208233902,-1.012362350145671,-0.6150149937806723,0.5805718898435536,1.549277422165603,0.4214720186868071,2.1428073027410375,3.1556589414124963,3.6486764280105763,1.2741448599924947,1.184981749096664,0.32265035682182786,1.0805772635934323,-0.5075010240120046,-0.39634738882860676,-0.9056301308153729,2.203160835850096,1.2505735269132197,1.0322360116045546,1.6774315731336766,2.5632311882803993,1.4119161097564636,-0.8649106514004216,-0.6682665064568821,3.7550355653944933,-0.9715870689390942,-0.6471556490474193,-0.7349028423474584,-0.6836170429237953,-0.45561330029962055,-1.0896071056398755,-0.7755931617811348,-0.9000402433945086,2.8067965465467446,1.8384505470453139,0.6570763640819527,-0.8068350961099434,-0.754338302987291,2.5555939587088417,-0.29947621251897383,2.306767242815291,0.12253113500313678,1.6543184373317716,0.20581633349460562,0.5542459594221283,1.097218353481307,1.7997459003913006,2.593411972094383,-0.5581578577182469,3.612662598763551,1.774939114144542,3.075157524850124,0.8685867452795012,-0.7555130536792777,1.2538060031057667,2.7413863006552948,2.86278819375126,3.737259726236371,2.6204404687007443,3.467375574448313
SIDM00364,-0.480359122504282,-0.6719664376600658,-0.8371543217384678,-0.6586355950212227,0.16268992479592043,0.6177604257606404,-0.9740370389769548,-0.7303384803116431,-0.958511871659476,-0.6107515653685186,0.515412746296223,0.012453471802027116,0.22391412357085097,3.3893978209898115,-0.5234750982313299,0.5372266141901604,-0.6220753582053379,1.1516911380306898,-0.6119317653625356,-0.7829162314294132,-0.8127089938625582,-0.384568732866219,1.0906211574187301,0.8243107193901156,2.2181717623576964,0.2668379425784368,1.3312751945949821,-0.7222804543614957,-0.9986480488953852,1.4171358587191651,-0.8891763863206937,-0.46700915711542945,-1.0394217878295162,-0.7568188658604377,-0.5633794470030647,-1.0011658478177046,-0.7029862350104575,-0.9264286089611734,-1.0327274519577223,-0.45807960855356056,-0.2601349183656692,0.9207132689041251,-0.7726839157929329,1.5338019013333681,-0.20415653160583946,2.7375480298021855,0.22951377054678587,1.9394846350880919,0.13754492608738736,0.9883990769644805,-0.5124234315651662,1.543298019076992,2.079548180257075,-0.6037961051562846,0.35680096244039605,-0.47947195415695393,-0.7156814580147034,1.1385084819270466,-0.7731947169057866,-0.5390728815018236,2.4768557666997153,2.8033890239488843,3.706687054404372,0.4051276513792624,1.4579053378169946
SIDM00792,-0.8186321316149893,-0.42628806160383104,-0.8664185344240426,-0.6541884709782254,0.022372643190508936,1.4289546210101072,-1.0321311919800291,-0.6330640382021633,-1.0090002657137391,2.4251022550036585,0.547995137705781,-0.48495952118134633,0.8104458298576168,3.558943989106776,0.1681070379585629,1.0652762881736135,-0.5878114603831474,2.644686108935821,0.9214973828198487,-0.6822387358385652,-1.0151056362080095,3.1023996687600293,1.1638060613194119,0.3272646633115971,1.8802451374765687,-0.7665431349705982,1.0699132354203194,-0.7497004444376164,-0.8576964565328279,3.071081460356849,-0.9092303152085193,-0.6075014608008427,-0.9821447245818019,-0.9049804760540752,-0.6716501537141186,-1.0422335537507361,-0.8918811266428568,-0.9218705744250384,-1.0154946277924908,-0.7193278198946488,-0.2106813691740483,-0.8753387962678719,-0.8526593986610763,2.4504860782009317,-0.19100514645094516,2.679280790217973,-0.012852078925512895,2.297957929174897,0.08581939706386128,0.6401428736994051,-0.09812692621307961,1.4508406518366255,1.8991418954895258,0.3016176057258926,-0.5637077636226276,-0.7255191697977801,-0.8351143709548751,1.078316764111563,-0.7933408310119882,-0.6457323443341706,2.594186149798351,3.091938945430459,3.50407625641465,0.06069793461790394,-0.9165160257208216
SIDM00241,-0.8335845153761181,-0.8526234623321046,-0.8854557523551635,-0.9429278520304072,-0.017923710245025953,0.6167321450014117,-1.0021711644306108,-0.846515581139176,-0.9765937622923857,1.5280293181383338,0.8660345553738735,-0.8335927342700165,1.4658868375536254,1.495243673190138,-0.5838397054567527,-0.19102992012010275,-0.5929314980330861,2.3061297105758554,0.29037970369112953,-0.7510633200114173,-0.8523443346594389,2.8153494322471464,1.1602513758580235,0.9359482203434281,1.637785695543189,-0.8724343114679566,1.1221766788283019,-0.8262167493248784,-0.9363060740687037,0.0660809067557497,-0.7880383344942516,-0.7152636575462804,-0.9684833284351373,-0.9022171464915508,-0.6715475340083267,-0.8718034029458369,-0.7233056838497368,-0.8594959200075124,-1.0603474746847323,-0.7179096993813712,-0.4726194479541297,-0.890003656458042,-0.8231253301680673,0.7159323138003335,-0.0057750345803542985,2.5190478776490064,0.18293850542023282,2.2651092064412786,0.4760855217278196,0.5718341209371417,-0.781120048053351,1.1759625772026983,0.9510570207899663,-0.3911558870174593,-0.6689602551227015,-0.7607498109777777,-0.8612867498024817,0.46425772928205866,-0.24836440226175233,-0.6608283735767538,2.016932668400985,2.9666285925722,2.8457563628728093,-0.392809561768281,-0.9295360581474219
SIDM00091,-0.7566428802756888,-0.7764494148110556,-0.8751253619867649,-0.867642603849502,-0.2310777074470272,0.43689279024805905,-0.9691008744615037,-0.7707721256251825,-0.9488645592558576,1.9199996107316217,0.24029836926963827,-0.7299386977715467,1.6904671044876867,2.4965720383275625,-0.316100394587989,0.14487564403496614,-0.6776864620914551,1.9879275280799646,1.227778219864083,-0.7627267716241084,-0.8897437329142952,3.0111604505442986,1.2407576672314935,0.9585997188662961,2.029720707503409,-0.2150134331089714,1.5309589122531098,-0.8859924941246883,-0.8839892388350107,1.8492577508336836,-0.9864878008752406,-0.6266845942647135,-0.9465062169230555,-0.8367869576766483,-0.6894820434011094,-0.8320465232379642,-0.7140211606576542,-0.919512255307258,-0.948092594216411,-0.7445066000356488,-0.13702847108759392,-0.8246428424602388,-0.8842929592755818,0.8009286301686795,0.05328689118603192,2.630926374556474,-0.056886320436312136,2.47229062192958,0.40551842644285074,0.2628342993302877,-0.6587306019021891,2.3939510924393894,1.187643751352063,-0.2901480460849887,0.6766868841316729,-0.38750384506098917,-0.8595659680907608,1.0225292143194957,-0.8463369104401635,-0.6716576920722797,2.935573334441137,2.6571657910592004,3.5816568129218123,0.16019510663870562,0.755551425313
SIDM00427,-0.8240207700023156,-0.870429320501077,-0.8067897067976498,-0.772257710415762,0.40266146437506256,0.7667675863706785,-1.0030615024573226,-0.6932711130450795,-0.9450910599902208,0.8037640287695798,0.6315532402947162,-0.2232862667320796,-0.15212150931225912,2.7940657984466437,-0.5604358767859732,0.213062782375082,-0.5292748457986068,0.34695626191658135,-0.729703784467176,-0.8282968823749496,-0.9222012409914996,1.855837770735799,1.969039108187859,0.9727412958266325,2.6948943644403123,-0.8280097152975112,1.581661320826924,-0.8081115144334295,-0.9058612807656641,2.0145671875574496,-0.9428299714791495,-0.7653110506197429,-0.9596496206316024,-0.8719027497387656,-0.6127925109797308,-0.8673283895708435,-0.7688002366574958,-0.8851885724584413,-1.0479367597393756,-0.6702361695770949,-0.4606929851171171,-0.7879771876401346,-0.7915083248223448,1.0600101115154628,-0.030985814884140934,2.3664138628337703,0.325865116098218,1.3848885576229777,0.2167806361832026,0.6243283823274126,-0.6130060928378925,1.9522409148739084,1.2630308493217397,-0.4280328979855875,1.9014210656004578,-0.032716787739641706,-0.8789840540657416,0.36896732460210746,-0.7666591604786047,-0.6720176006663814,2.1455115377700427,2.5501329688191055,3.4038175365717342,-0.2672528779115054,0.2538838912341459
SIDM00758,-0.689899553163069,-0.7240106429759806,-0.900510717976186,-0.7575669998894551,-0.1319843915426823,0.5738999742812887,-0.9140957705684175,-0.734561717412577,-0.9440382176494998,1.4693867476777738,0.21545520846328467,-0.6699245147495367,-0.3118155615233528,2.173855635160052,-0.6502364664679599,0.028797863846576774,-0.39728124927147723,2.2939362753212826,1.0363126013458892,-0.8187862246483691,-0.9139737851787695,3.1067929896828876,0.7424854832854363,0.8226164472421117,2.4623508874972266,-0.8217355363430874,1.2680075280327443,-0.943869739920653,-0.8782558394325888,1.6888520017539421,-0.9254422048291897,-0.642298438784191,-1.0333680884807546,-0.8991874375295241,-0.6450444461218299,-0.8738728307551615,-0.7514140019075822,-0.9437528001119021,-1.0029739610271657,-0.6167236906012438,-0.3932167920039037,-0.8963456471539097,-0.7533536553274954,0.9460500043336126,-0.28535007861476563,2.710064154342557,-0.23703838645295094,2.105501938130695,0.10399249634523393,0.7640426290617982,-0.6702661885371314,1.8382759362502155,1.2764756959657082,-0.5640713271758364,-0.6007827795557712,-0.7613166866902173,-0.9048302126571829,1.2679345996852842,-0.7148526725618868,-0.7650258929253407,2.628776829895318,2.670308080740747,3.3000916632597375,0.09662794905107741,-0.8488296921516578
SIDM00612,-0.779997565423033,-0.8001309598788864,-0.8907989892586827,-0.586796651600483,-0.571408308524954,0.4147143718325308,-0.9030231370599059,-0.7791034588261,-0.9500963911806589,1.0968823495540618,0.5332592670807087,-0.39992485836132563,-0.22993283425893293,3.0008460176999456,-0.5866545776528936,0.18576056321214995,-0.5624917046089423,1.8225657493261542,0.04009443266007436,-0.7463246589290299,-1.0127871082561772,1.9292840647716092,0.8178677000332338,0.7974173560096279,2.0490293296459967,-0.8357370196879725,1.1914183281250976,-0.8842180251766473,-0.9685144755357831,1.2556540195248476,-0.8773959996456384,-0.7451666455523925,-0.98615317861688,-0.9319274634414253,-0.6209840791496534,-1.0125330360818463,-0.6911601151667975,-0.9217320022770923,-1.0536574637709797,-0.6749667238638873,-0.2040366847436752,-0.8728935323887175,-0.8645026525319548,1.3372660898211277,0.030875278907669484,2.4983502231557164,0.2227912748933207,1.8943463570061452,-0.06473217482040323,0.3652334494447722,-0.6180523030081329,3.351539547876082,1.1768577711548869,0.09740364309524949,-0.03419124619723465,-0.7382511140209698,-0.8856272049846243,1.040184999364384,-0.7521781009912085,-0.8064373405388923,1.6304608271300653,2.9528893066504502,3.4491065264467533,-0.3249219234087276,-0.8348716272346
SIDM00553,-0.7473246827814164,-0.5639472482621262,-0.8195851768001043,-0.598115595095972,1.2127529227727138,1.1710555484303398,-0.9290144164401972,-0.9439034965458756,-0.9793850671470093,-0.6005538151412905,0.6305894176521094,1.2788708867029055,-0.01075160349428019,3.2795601937086247,-0.48068025281778043,0.3099640144430594,-0.4062057356987626,1.3133524011879603,-0.5505874396875108,-0.7161670151119075,-0.9389285002585304,-0.10298997580702544,1.3702873526877373,0.8082944091120764,1.7085227354826327,-0.0649486199721742,1.0901667725990642,-0.8164992559982727,-0.8281723689258215,1.7323052841245064,-0.9568800272391188,-0.6651303547496721,-0.9456399882728204,-0.8402093642072045,-0.7048701598195006,-0.9396894904884511,-0.6108023329847257,-0.6119046661922768,-0.9807001978259776,-0.5473013706475797,-0.19387867415703958,-0.8569192365095986,-0.764384656472481,1.1025835090482694,-0.03815819292418321,2.7819841948025927,0.09698016097053974,1.764053484403618,0.25842395861015277,0.6211054117010405,-0.6371929321790779,1.6151477151501696,1.4034213719242519,0.9411521724386928,-0.6340323106129298,-0.7044161135474178,-0.770109727392849,1.0006120112430847,-0.7591837919693332,-0.6095568098845533,2.535871924899455,3.0284819398141787,3.48574419451702,0.29030521404557874,-0.8477025810123396
SIDM00343,-0.8281818914075084,-0.7616287811489822,-0.8382331189912167,-0.8985068525158854,0.3503044153204866,0.5373090296443362,-1.0209850242059322,-0.8331958961419178,-1.0080236141379102,1.636092695305395,0.4700246176038434,0.39115048096047655,0.10153465638470857,3.629463315413759,-0.48901107848283765,0.46914111340971276,-0.7511418781231749,2.157289394910607,-0.5531440275817398,-0.6677260384451355,-0.9604395535663817,0.074764704514922,0.918454759610779,0.7321895110748823,2.1560587485862195,0.35630972375593895,1.2468550139846748,-0.9162448930774719,-0.904862260880486,2.7367629751368323,-0.9047221771220719,-0.6696940367834483,-0.9654709405022676,-0.8841733762113438,-0.5025059163152602,-0.9930974425799296,-0.7596336886871223,-0.9176650712408079,-0.9976725213839885,-0.7560752178159375,0.048920039548381804,-0.9308489564496033,-0.8747345505210975,1.9923012090415357,-0.07188973036147599,2.4593227005787535,-0.025270531681878372,1.9350829596853447,-0.08372962456276396,0.25764228963002667,-0.7393739845456434,2.9709420513921763,1.6663371556682798,0.13389699948540507,0.7740976590111326,-0.5231673163328087,-0.8442658533518025,0.947052833758295,-0.8405390830582606,-0.7775918386192683,2.6356810037658374,2.7785299102329093,3.5473409013112684,0.4698982156993958,1.143713331128633
SIDM00543,-0.7346961919680544,-0.5642980297552386,-0.8661318021004423,-0.9398079453425571,-0.003983505361235812,1.2873989879450065,-0.9557440609533795,-0.8924237570120368,-0.9567369371854252,1.9064605068085423,0.5766582345625773,0.032263045362800155,2.2636639948369917,2.786714252034547,-0.16543486276364072,0.7355743706286207,-0.6314596870292526,1.859843591396969,0.7755359157883411,-0.7137589631782587,-0.8520520535432173,2.149244483946926,1.0294385486594768,0.4243325248939478,2.0287153598371814,-0.8370307547452785,1.4206850410075105,-0.786609184785797,-0.9026251320010258,1.1519724801812439,-0.9087898042755087,-0.6231585205057417,-0.9772951263311056,-0.888426653177272,-0.7113660088428186,-0.9184491107458039,-0.5919801584346999,-0.8774470171522843,-1.0007664309605209,-0.7881671718502031,0.00874929762438174,-0.896066749625618,-0.9012706765210655,1.8312090014941056,0.0916005328493097,2.5394838767504853,-0.33028531873777744,2.3142783252001675,0.07827115454421155,0.0337264415589707,-0.11357487484346354,3.0893816386219752,2.5063345713879324,-0.36669243183156697,1.7605653899715037,-0.2717135769800007,-0.7381164695652388,1.1708749759788164,-0.8041997876424635,-0.6845150039552919,1.9994747059030502,3.093260151217527,3.4074749703200347,0.13777936845443733,-0.770759965960652
SIDM00537,-0.7699422236333702,-0.7191597128486699,-0.8892842282110613,-0.9175890492741434,0.5792874867363061,0.5960429751438995,-0.9732813444840858,-0.8327086060802826,-0.9941817578186134,1.6201734752467527,0.06471851390731215,-0.6785399018260909,0.012932622620481907,3.085675148383619,-0.44969095339107723,0.6739194442545897,-0.5806435463249777,2.276270863603108,0.031212663071000655,-0.7222347436612734,-0.8430422954537595,-0.6374262592646225,1.2135631775773064,0.5373385535296723,1.7803950070723202,-0.800094705232449,1.0474225715563403,-0.789241773519135,-0.9257351355204504,3.300726603647552,-0.8076241892275564,-0.7166074068271135,-0.9476271929651229,-0.8707987672109141,-0.779144153270854,-0.850008788614684,-0.8024463790030665,-0.9243953883678762,-0.9214032046498981,-0.8020167253390497,-0.5070004275277941,-0.8657346606994486,-0.9255718159774999,1.5512376173434512,0.0026117011196096886,2.6192873494270525,-0.004007424735415178,1.735320818583129,0.030169042383228952,0.6350515703736613,-0.3579470672385689,2.1601212792082447,1.8013123610805812,-0.3033054303412194,-0.6565276506515163,-0.7988262887547759,-0.8660796422543594,1.0140449070876874,-0.8280022026189073,-0.6975487006145972,2.4131573163665028,2.9586420395888986,2.1706728903133903,-0.23955994174555717,-0.8899297707883587
SIDM00332,-0.8456043590913789,-0.8781576071066575,-0.8430526465535872,-0.8401477813899703,0.1587305381450409,1.2592824699650251,-0.9021609054073607,-0.7995304966489499,-0.9983397113006963,1.3577470817244377,0.1280593094191532,-0.7549842318745908,1.4344494979412428,1.5395375837987264,-0.6739787596609894,-0.12884075591679267,-0.22576493966086883,2.313896356792421,0.5999223211778946,-0.8085111149017951,-0.9167194310060703,-0.8434358081328032,2.1704409044059623,0.09616556529020841,1.2629266847577878,-0.8150692063402607,1.0327367451780878,-0.8100059542759023,-0.8839957209252582,2.5267854280172846,-0.8100710666658468,-0.7416497620120525,-0.9926768536504353,-0.8576782388793175,-0.6718937513211376,-0.9933818554574548,-0.6483267695199206,-0.8622780037670443,-0.9621715496321159,-0.7606539488271947,-0.32266365000724023,-0.8421913755856121,-0.8756169462778065,1.0733090403402819,-0.07870786342265798,2.3817260246271146,0.1861073150485827,1.4269790914620695,-0.3795042207065848,0.8194265456984999,-0.715247731486523,1.7839090462493563,0.508405261866168,-0.3798711639971799,-0.7401014590800272,-0.8072853081344159,-0.8613661381678751,0.3625315951926311,-0.6529823165725521,-0.5328045012291411,1.8192397042850337,2.467729795711098,3.2443071921566573,-0.2719255486802688,-0.9350910269729831
SIDM00299,-0.8112364044046968,-0.6816169047428748,-0.8873981977401285,-0.8762905917264603,-0.32502668953418784,0.9007896004799997,-0.942002219592572,-0.8456660919928206,-0.9574438231756227,1.5640235718491726,0.44757993614326685,-0.4231329150557349,0.19451924194989292,3.271226782784025,-0.6146386004809306,0.5799264952105601,0.11099313503258508,1.973896808134206,0.5866121816521627,-0.7454729280299718,-0.8387478326684152,2.86960994713383,1.0054884487079272,0.9116953764941685,1.6781796215614995,-0.8382599089499618,1.2354865940557243,-0.8443877346607187,-0.8751444675751269,1.5940236080394399,-0.8371119661799334,-0.7102117745570931,-1.0234763951172035,-0.9064451286550355,-0.6258133962506254,-0.8207899088057252,-0.7322784031888627,-0.9085929667995496,-1.0173439562177886,-0.7843347694845143,-0.055960784020985074,-0.9285188496037984,-0.8617549784077153,1.9249317710134062,-0.04845876529103092,2.076047672137862,-0.05298208202489126,1.8909103894260435,-0.06322132769558512,0.7892974588074259,-0.19458077055614534,2.431462941501104,2.1542714142584805,-0.35905964479245045,-0.43204631741689953,-0.7230521593572611,-0.8980142412608692,0.7513611733652953,-0.7762011915550816,-0.7486527768250267,2.7769824978444473,3.077105546656689,3.5026430434092437,-0.3319312651058939,-0.9041272910196102
SIDM00308,-0.80099257108864,-0.6900364381153217,-0.8482686546743975,-1.010352965009518,0.6415338459178472,1.0023812154277894,-0.9343652040738478,-0.9798155786515033,-1.0052253387796746,0.29705955187783717,0.3716451458642656,0.6232195564348213,-0.21683137952485895,2.3317069975739098,-0.663893253186983,0.09575790915894046,-0.5718359367987383,1.6188291177579202,0.26071145546797403,-0.7257106679756882,-0.9589554949767858,2.1713926372248133,1.382234906428451,1.0759286623366067,1.3982443179574693,-0.7478312071775646,1.1917084919918954,-0.7820324666751268,-0.9120430898236154,1.774091078076318,-0.9238776606389444,-0.7659848438476237,-0.9775427144527016,-0.8611716176087927,-0.7246324658439842,-0.9745170894965002,0.15005578415083554,-0.7190037873729903,-0.933398875425394,-0.790162987534414,-0.2801088935354654,-0.883198964068103,-0.7587091384065585,0.9726103825255357,0.15342017944831815,2.2522298052420173,0.14346974538002963,1.9234771765344314,0.6028320058533041,0.43536593893534997,-0.6383140948707625,2.3961165582249455,1.646910069864401,-0.2276234003041242,-0.5231320894775822,-0.719685825131494,-0.8493865916004358,0.5748311760275794,-0.8498996630763898,-0.8062049423954347,2.497515597167962,3.152693588345208,3.3446586107341685,-0.7172721897191718,-0.8018820077306505
SIDM00227,-0.7332874905602255,-0.808115503535692,-0.819100732413194,-0.9664724323766387,-0.0680248242629337,0.687391317709081,-0.9064176576128111,-0.9216282756882582,-0.9657615209304997,1.106367359642506,0.724926854660322,-0.6217748433535617,0.22994573200305313,0.41259869233580687,-0.5778710621197976,-0.1485659490320719,-0.41185565804919305,2.061440037119745,-0.44652297578942995,-0.7610270261927863,-0.9520034699895416,2.4549340728144453,1.0977386400059463,0.8353478860960053,2.009416578594754,-0.8086576213581413,1.1266860513352333,-0.8657279806156969,-0.9833502930585838,0.7147696254788748,-0.8068195643104212,-0.6026720091780096,-0.944336314739181,-0.9506154883806857,-0.6651938748394393,-0.9753682878809053,-0.8246581056704076,-0.8674181875830838,-0.8123125285828708,-0.6769307496486545,-0.3606844924497579,-0.839752318478082,-0.919665682667831,0.027448534598746462,-0.15773565843451265,2.3496253724056464,-0.06757552473418135,2.103803513556367,0.007780299118324826,0.511911052919135,-0.7730260919483635,2.8400603356786416,-0.3922509856642208,0.1530607619755948,-0.731068656348598,-0.8183825388894574,-0.7848652269456423,1.143237151146971,-0.7036547171545748,-0.8239757987990347,2.459022854154811,2.972062181514914,2.9435933206585156,-0.36756583261441206,-0.8018431192250048
SIDM00294,-0.7748685306741795,-0.7201937680130356,-0.8911962556812818,-0.9418032311512783,0.7558303940408952,0.49336717471185537,-0.9190007386060176,-0.7630017598778681,-0.9986438936929897,1.2820259379573808,0.5929748474153234,-0.7581065647802764,-0.3626239266074425,1.8539892056137124,-0.4943202707132755,-0.0728917447326985,-0.6542963985719826,1.277564145035744,1.1923111716210983,-0.8037370301620349,-0.9269010232159534,2.1489456922883337,0.9189529182999887,1.1244700179365958,1.2812574428603367,-0.8065814859187799,0.7577815074308829,-0.8233605516846306,-0.9988872709284786,1.7291631388586126,-0.9801151332927701,-0.6158478128213073,-0.9414519383045852,-0.8792093766785114,-0.6051717287760554,-1.0293221277712594,-0.8290330088136327,-0.8910536380991924,-0.8929206376512407,-0.7097345475553064,-0.5135737048595531,-0.7284122371417519,-0.7807516698665518,0.4976908278589397,0.030222296404524767,2.1205850328180436,0.35648491903300056,1.9414023542375898,0.5546221489428416,0.6000088218838378,-0.7590520366735785,1.1163429159081528,-0.6514450242067705,-0.4007517746384334,-0.7050277504651676,-0.7620775508145122,-0.8351331361586868,0.5216994086793006,-0.8347256331009809,-0.7058481419955321,2.0504452162746425,2.9322432687640507,2.9552229503170495,-0.15403849655612523,-0.9115194489306664
SIDM00677,-0.7666150816514139,-0.7337735295424211,-0.9081343484183809,-0.8197934038130186,0.213729057507406,0.7433312539246608,-0.9489189189907019,-0.7526891609374687,-0.9776830096564786,1.0369413173382784,0.6175354474654565,1.5793553800727267,0.8518741121696308,3.5410765428383817,-0.5739426709779768,0.12009968006283847,-0.6177870979932552,2.2216737644324103,0.22447120414776817,-0.6164468631944509,-0.9900098973206448,-0.5530866682461302,1.081564115102393,0.5546995532470346,2.0090520380987056,-0.8307083130684315,1.375537351999094,-0.8348283910517801,-0.8334492249663388,2.235667112547283,-0.9007741541070704,-0.7558864733202678,-1.0131689055954296,-0.8418618098848891,-0.6973943375149123,-0.9720657718826455,-0.6803493267821044,-0.874625326985704,-0.9953455990731431,-0.7491252428006466,-0.12857967223462613,-0.9216776211820754,-0.7169077729114425,2.0684245088165905,0.025647708043607782,2.566991388406493,-0.08343891940105964,2.0716132036370984,-0.1385897174592418,0.11020407427900601,0.14976215265857185,2.143954651017453,2.0894911081079837,-0.31523707616853797,-0.7148809078103304,-0.7865208227611177,-0.8777553292216531,0.9815179621178886,-0.7424864326060222,-0.6491642378738213,2.3468699403084763,2.939487450020299,3.5070364842884705,-0.24385886540174695,-0.89079485427024
SIDM01220,-0.8072887281216767,-0.8083102876871539,-0.8472065259759622,-0.8561618750443867,-0.40697601208607564,1.824122318585771,-1.019650068419159,-0.8356382720175938,-0.9176664950387873,1.1204073512530348,0.33022401121299133,0.10756315512510264,-0.09750208892781807,2.7745088155775552,-0.6432585319162898,0.4865971862659982,-0.5062496390225696,2.272702334306285,-0.2381481367405291,-0.6444386823555706,-0.8364460342034065,2.779649926938266,1.4154688237050606,0.8095799089063744,2.1810989124770654,-0.8392869543175849,1.1053628600984515,-0.802558191727797,-0.9435641951566701,2.2602353204358483,-0.9080307935165598,-0.666216584286517,-0.9271384334044875,-0.9044436044500088,-0.6098532673258354,-1.0497536983774391,-0.7018617977442416,-0.8910297734767766,-0.9290312509050774,-0.7547973067336359,-0.11417478955986739,-0.957725757279879,-0.8230348167460638,1.250399484251492,-0.16195745454004,2.1265839492923164,-0.15383384325985233,1.653023884451101,-0.04387019451702828,0.5005027526805295,-0.785973828537321,2.492024141160319,1.1381580549527899,0.256806743880628,-0.5919495873626539,-0.8290917242340723,-0.887756583983417,1.1376778976133801,-0.8365874729396574,-0.7446514319847775,2.3451609576610855,2.576271345285733,3.2861000206566184,-0.13985005608012543,-0.8625780633187764
SIDM01259,-0.7131847706278321,-0.666152337666396,-0.8745468659855692,-0.8840201254238275,1.7322000751499222,1.2070928225365514,-0.8635030115763117,-0.8282732995227483,-1.0015964648614342,1.062668273078664,0.44785478892486263,0.6692801765777437,1.4868681507194,2.7417941710584013,-0.6282731614810632,0.20731780162864571,-0.6158576845173711,0.9840870948416952,-0.7439614375498412,-0.6894389030268261,-0.9432273633589217,-0.89512937929577,1.8231313603266888,1.0494584308432404,1.92343064170956,-0.7925156841856305,1.549222382643851,-0.7905577079407975,-0.913840128476023,2.164426423786146,-0.8831700476744229,-0.7420706475096946,-1.131178004739363,-0.8365856827120053,-0.7782429075635062,-0.7594081303707926,-0.8744819854987939,-0.8795171972139266,-0.9418937208104003,-0.7411144592497909,-0.3346990753250063,-0.71702440629609,-0.7910284966467154,1.4859722816736904,-0.6204032449379203,2.656743504579838,0.5261937237395085,1.4021406733910096,-0.41474660071705693,0.8483427960637374,-0.6198938931941573,1.18961409859972,1.4939560386872155,-0.47128095142548077,-0.4446314577897324,-0.7901760521562906,-0.8431824420236415,1.1135611952896118,-0.894737123734101,-0.6711333131610079,2.2620078786906954,2.308563026038784,3.475650761442259,-0.24983835785421218,-0.3476136585843933
SIDM00680,-0.7859850992661235,-0.8753887018242452,-0.8635912705538697,-0.9264226275706092,0.5921041405560099,1.3325640078649197,-0.9292739870578659,-0.7981851804436181,-0.9764081412965386,1.6689100447968295,0.3270502801071836,-0.7688743454504002,-0.34573528666058145,0.9619964180932954,-0.6401491358847582,0.19730716996030725,-0.6140825305099312,2.315930159282489,-0.48930695177941025,-0.8312155319846379,-0.8409866865879734,-0.2971985443239879,1.2471822809653736,0.5625912262179414,1.7076635464411876,-0.6535394273132139,0.9140221143899119,-0.9000520218904757,-0.8788637330208878,2.2929362020348876,-0.8675552837592347,-0.7302314131540724,-1.0457941115585017,-0.9434336262293441,-0.7349090190101568,-0.9242831766853548,-0.9100023056660069,-0.9169729254070896,-0.9924193837592782,-0.8161871025185841,-0.19857295604404654,-0.8093775265403313,-0.8363652195300226,1.2130012609027856,-0.03452947220914739,2.5432851073398672,0.18451664063172707,1.7483006915399781,-0.2181664989413157,0.498557957421265,-0.6960632229740242,2.5057864177068487,1.7734681274999284,-0.5835258197348111,-0.7355898538563517,-0.802403016168125,-0.8422773868674901,1.0777903415156795,-0.8420132204046005,-0.778747911280538,2.3702590882394,3.0751040955997095,3.0475190560145458,0.11740177556782663,-0.9281881485841327
