,CDC16,ADCY8,ADCY9,ADCY6,RAF1,ADCY7,ADCY5,SPDYA,IGF1,RPS6KA6,CDK1,ANAPC10,IGF1R,ANAPC11,SPDYC,MAPK9,MAPK10,MAPK11,BRAF,MAPK13,MAP2K1,ADCY4,AKT1,AKT2,RPS6KA2,RPS6KA3,AKT3,MAPK3,ANAPC7,ANAPC5,ANAPC2,ANAPC4,MAD2L1,RPS6KA1,MAPK1,PIK3R5,PDE3B,MAPK8,CDC23,MAPK14,MAPK12,KRAS,PRKX,GNAI1,CCNA1,GNAI2,FZR1,ADCY3,HSP90AA1,ARAF,ADCY2,PLK1,ADCY1,PDE3A,ANAPC13,MOS,PIK3R3,PGR,CCNA2,BUB1,PKMYT1,PRKACA,CDK2,PRKACB,PRKACG,GNAI3,HSP90AB1,CDC27,PIK3CA,PIK3CB,CDC25B,CDC25C,PIK3CD,CDC25A,MAD2L2,CCNB1,PIK3CG,PIK3R1,CCNB3,PIK3R2
SIDM00269,1.2190084652861306,-0.876069395311324,-0.4884464473408258,0.11274143802996675,1.0543667785765778,-0.7089460915460313,-0.9105416100520708,-0.6962117062735159,0.053472958330333664,-0.84239183821946,1.12467713170926,1.5706358260553204,-0.6076262657528019,2.5354611512700305,-0.8620049403332757,0.3047198457371047,0.2506355056722889,-0.5786589173031597,0.4732000039823284,-0.5644790438733306,1.392397261132578,-0.7180337566912357,-0.3177963338756084,-0.5145842173295931,-0.04463166545531585,1.1769696431223013,-0.9599352955873347,0.1718686875466845,0.9057714582469759,2.4563653890032704,-0.7080810694740645,1.7317268950382072,0.5765732926850191,-0.2794017926262593,0.7571712692532542,-0.7317343593854837,-0.1887522342572705,-0.15068959881520036,0.1750077215256391,0.22131415048316683,0.18475933359197855,1.0130244937851007,-0.1383159593193578,0.414893388660989,-0.575839658512159,1.317079279504553,-0.6060043171041889,0.900994424905257,2.3045714386185225,0.08326478250473257,-0.8268189223132275,-0.568521448156314,-0.6607717206287408,-0.9472129764860433,2.274358211418822,-0.8207491386787138,-0.30188807701777964,-0.9252028378318973,0.6515666829695895,0.899055517372326,0.04310645650485296,-0.6800200688243978,0.22749427734016667,0.06720624500482489,-0.8212985961431625,1.895890620181796,3.2511744996291942,1.2757494371129487,0.7688257120556983,-0.2310535783886827,0.610747033792724,0.18750324350310443,-0.7141422071150465,0.026881569061171312,1.835923161569445,1.6183904749790143,-0.7189129027217691,-0.2252594342053656,-0.5534531333309907,-0.3120480042785531
SIDM00621,1.6742383031264205,-0.6676479401862964,-0.5191671645984386,-0.22675539143659687,1.1325920077536447,-0.7863297277021525,-0.786487567680513,-0.7324915150011797,1.0002536231481507,-0.9366372451515247,1.597847504960381,1.4948423665773811,-0.6770284998851583,2.634238407647727,-0.9721984367787901,0.15668997059398282,0.1640783849217384,-0.6633680065100548,-0.15271375839878049,-0.5803999299340635,1.385410319554854,-0.5299489255840253,-0.4635196557694571,-0.5428619713799581,-0.26077412677632006,0.7680075767471223,-0.384300428317783,0.4993683112265063,1.1431973988397972,2.4880036038076527,-0.5751733932517686,1.9301901736787945,1.561766086726542,-0.5405304176743827,0.5836704997283042,-0.827355793751615,-0.091334283301959,-0.5687763012098755,-0.06451712245211978,-0.05426264821071802,-0.2775315247619458,0.7686979608625707,-0.0949526444936656,0.27356570434496247,1.2503778231478113,1.1642063395462405,-0.32376862406164375,0.5676398759221495,2.091684315969899,-0.169985718202182,-0.8408209949818082,-0.4204549240705131,0.3870045065263863,-0.8500397349024722,2.080916972071329,-0.6358612196640333,-0.0945947215664197,-0.916588197707755,1.48448661503538,1.5556788789895446,0.2082129331057135,-0.74136122383204,0.3969989113154407,-0.0085932731601813,-0.8479180615238308,1.9273858401257336,2.836837408649668,1.5670906775943276,0.4853520468898916,-0.7980388225347194,0.28256579541334315,0.5586619198005691,-0.7002555383845815,0.29490238450739487,2.3151993985461465,1.9643848907682318,-0.8819230840174421,-0.06575645521276827,-0.7148648191754433,-0.25867783344256484
SIDM00599,1.864395623471375,-0.7225932352366119,-0.38933695249782,0.03567254348614035,1.1557767703624202,-0.7064861458434698,-0.6472093760903641,-0.809024698420868,-0.7608085239531787,-0.9919674487845532,1.5429567816206984,1.0157910848419973,-0.13401281495388542,2.5822955344102487,-0.8215456289075991,0.37061145195186673,0.2656752168289137,-0.60293065764604,0.5366942669277223,-0.48287140354095515,2.247622978703477,-0.6973342337820996,0.3371260005821283,-0.5489351328020486,-0.749464332031275,1.8573158111314247,-0.7538149689455514,0.38560736315570476,0.7879951728314623,2.6724140844142874,-0.5633932567283998,1.9285250661609061,1.5140449404507845,-0.35471277605903395,0.9352667738529507,-0.7589200171171745,-0.3086688062824971,-0.4292961009235944,0.04669111633759693,0.35817158480683736,-0.36864749106500305,1.1512203887327286,0.036268329604598755,1.8140901129362346,-0.8293868994661019,1.367160425764949,-0.403426082603994,1.8319925043245233,1.7789239366652716,0.21023778721074263,-0.8339721002130692,-0.24822744508303804,0.5810326527202546,-0.8749526484791552,1.8681494567674537,-0.8894703873651999,-0.2500720532255082,-0.9058796160734692,1.613938860523026,1.6500786829553715,0.0068146887906471955,-0.6035097922086353,0.6739866891829094,0.09537022251133861,-0.8138960908264282,1.9677693693167109,2.99296244269688,1.4537950679633571,1.1416580389088722,-0.17305951370479367,0.7420656354575204,0.4596849261084231,-0.6488997085379324,0.27335728997444325,2.0390948935343602,2.3875843726125416,-0.837980635747268,-0.048052810775423394,-0.57155432294955,-0.3752111510281802
SIDM00118,1.8785290214564871,-0.7837737497600982,-0.5609061603373168,0.08093947707490011,0.8516428093013636,-0.17934957749208488,-0.9236345132818449,-0.7602368559396809,-0.8008648160960986,-0.5895601199796932,1.437021218579581,1.2579007075275506,-0.1714092755398033,2.4066752400975733,-1.0066627920887339,0.8175857980802383,-0.8110548861720887,-0.5547280061751687,-0.398044572343632,1.1126014530086137,1.8121249979239065,-0.5479982541348022,-0.23227881191526378,-0.5809349965888252,-0.8853288283771655,1.309689285800276,-0.9003590076350818,0.47118234577836715,0.6812701530140207,2.2921629083668265,-0.6017181523409681,2.028029614390745,1.8391643287138035,0.5576184781457155,0.4255240357327627,-0.7819274635797806,-0.4478550400485068,-0.26696187854191106,0.46609814861289667,0.3623572820500001,0.07841357861874715,0.8891392435809852,0.1833964330717373,0.3533812614465026,-0.9697708362655217,0.4420699183734075,-0.34720695927292766,1.3256213309368774,1.4346618478733735,-0.23101678288982141,-0.8770772472983895,-0.5635448094055939,0.09773695236518345,-0.9613025302825943,2.0191831218495686,-0.8011951390621431,-0.5879728482255177,-0.9529173991278791,1.818487036744821,1.4703654119370284,0.47178842893303624,-0.6745482317301219,0.3889127012232519,-0.7574479197384181,-0.702775483786554,1.707126522427973,2.8515497451412615,1.2355748414170054,0.902231675195241,0.347219051479235,0.6984939753838412,0.7935787125718483,-0.705333033164109,0.4549620540567209,1.1074999846559987,2.0349688001846893,-0.9194642744507193,-0.1687908104861128,-0.8113340080488249,-0.41357860738752417
SIDM00596,0.9471255288776607,-0.5637310659178031,-0.27958510215218224,0.45706535387556907,0.9919929458220588,-0.2637953858883602,-0.8108128031300715,-0.7064447561783797,-0.7196433284393053,-0.869366531977679,1.5723362211664957,1.1149179736301127,-0.7221747035855802,2.567904043762372,-1.059181202102858,0.5709094092508008,-0.6001929848503827,-0.5426901029930792,0.19659784669457228,-0.6970592146254808,1.5749968059870452,-0.7513107170508276,-0.19095081617983928,-0.5762500620525458,-0.7781514999755897,0.862519354992577,-0.8490964863821256,0.6043403052725265,0.7391194232841826,2.1173639806582476,-0.4996967203062225,1.3038442665238383,1.4032602183175709,0.5282143047132138,0.7635613488970231,-0.7686638416561495,0.1354811274739651,-0.3082817523794419,0.5345100151231309,0.5299926443748479,0.6266190616662073,0.5493201940759136,0.48331252730851165,1.0807759917395616,-0.8895609099497122,0.6014014430557862,-0.41196260615938424,0.4404177676649887,2.040691441493362,-0.10152179805869053,-0.8368865718201056,-0.3263250680194953,-0.7583434387751402,-0.9095457961421004,2.3829541048500382,-0.8464066496543844,-0.5881880142762141,-0.9584362998433217,1.4551119827447005,1.7117211824128338,0.5932464358000558,-0.6509507082235343,0.785229657888148,-0.11309793788761056,-0.7377666575225195,1.5599949197584326,2.971790802224534,1.3001707270420921,0.27969173337779385,0.7057314725430537,0.8403860148398156,0.98481552355711,-0.5918607571898482,0.8223085903111363,1.8751058044436124,2.6422728716841033,-0.8517869535792313,0.027225154763763037,-0.2849850888683621,-0.2861097974628846
SIDM01251,1.6873823885416137,-0.5836838620415564,-0.6424974036618363,-0.33255270569729223,0.7586112299801632,-0.3887756265056134,-0.7856559679178754,-0.7344040373809138,-0.8127738245901335,-0.8809071140121413,1.6387249447961474,1.340952425640199,-0.6220234484687648,2.6957077781915815,-0.9996584024162853,0.4666951239285253,-0.7657887857269631,-0.42270002414589103,-0.21276350565829732,-0.309738780854633,2.691245613177751,-0.6189819428785588,-0.26687787386259304,-0.44464528457039093,-0.816097368504498,1.514173215427273,-0.7923515663435187,0.29983838590695794,1.0043670774331437,2.6321121840503965,-0.17784680667931857,1.8712421012329572,1.814406932934576,0.45422218550896915,0.7974962522922423,0.2795658094603325,0.9040470247284953,-0.050741862028091736,0.22653497259002717,0.30646101462324815,0.05928450575983581,0.13205378499943227,0.2273075473102917,-0.735875075093529,-0.9018506864985918,1.2742161752179835,-0.3218772802300673,1.7969799587939626,2.0448810516982134,0.17156467979513357,-0.8424315117671417,-0.38524128215607945,-0.7236562486678195,-0.8969171595716583,2.2031469385217486,-0.7779617051659695,-0.6159432617958398,-0.9624761187381496,1.758862155040574,1.1345766062751639,0.592248279229627,-0.6749124719177017,0.8464765349727384,-0.7634564120471554,-0.7926354511405047,1.605092747771129,3.16569369987946,1.1853706710285843,1.641214536303973,0.056699369318103585,-0.03882985951341132,0.1272221308187104,0.24759707000481035,1.0946635175320005,2.302273522441981,1.725026426888388,0.3329300401529168,-0.2686081733563952,-0.8236286351141996,-0.37373595538626225
SIDM00197,1.6443286669946944,-0.6963652391648439,-0.6055680120609592,-0.39882233557337926,0.8725169075918375,-0.741600578903305,-0.8729954532022227,-0.8132824005014702,-0.08458533790071922,-0.9112158499490632,1.620881470980492,1.2969838802959048,-0.3278861896852345,2.693405147435932,-0.9373600314273204,0.22435995192088548,-0.14365415873483084,-0.5286305072222927,-0.06753696904677357,-0.40447446663808806,1.4848812337509425,-0.7796156759068292,-0.3496598366081339,-0.5357162292738252,-0.5286305072222927,0.6111935229715242,-0.7854844753915303,0.46576645196191335,1.1757569678002517,2.7945879163057,-0.6053813022719343,1.7110773954116625,1.7495435020022887,-0.22208812848395743,0.32591375815265666,-0.8242609696025152,-0.2729919049379326,-0.17561758155334906,0.49835964164358554,0.029083507621175158,0.16166154365919666,0.5986210071878347,0.4952426844786451,-0.7627663786547974,-0.650395743636787,0.676041676201182,-0.4019135109116427,0.8915245510706564,2.3756913825910733,-0.13051582663093889,-0.8536220154017939,0.043280951190758095,-0.5642402764940084,-0.9004106076455185,2.141540193431347,-0.8796761349676366,0.21015940716632817,-0.9490174289847367,1.729660781643031,1.508941902961395,0.4019992425117662,-0.7479867045572374,0.8036415361278227,-0.15533288956472266,-0.8133950103754338,1.9367626956566142,3.0152371474199233,1.3511608939497302,0.6147070625464766,-0.5013653979855406,0.21067161829377687,0.7514157913820659,-0.6228629957896379,0.8178123058298552,2.6276202519458076,2.263132381220646,-0.8432180085346991,0.10240017928485076,-0.8680952599037262,-0.340392902488805
SIDM00810,1.3610057297812606,-0.775387467673088,-0.699776626987986,0.08342127349890997,0.5924748587013766,-0.4496487426620956,-0.8365085037960619,-0.789039205490241,-0.7787618347066118,-0.6582989501049339,1.6353297442366108,1.4304192380205556,-0.6173273435860005,2.633607861583639,-0.9155571297105627,0.6365663680889658,-0.8044219217806733,-0.024510687562537548,0.006020385143333348,0.34680639332871543,1.0604476277083377,-0.5983600649692968,-0.09267319743253377,-0.6636037380388887,-0.8598909014888372,1.2435474656655758,-0.3243182776949593,0.39762160217458925,0.06417035690885618,2.2433629913068565,-0.7054127968036785,1.8667418977022916,1.6174389523250254,-0.023880346218518863,0.018679241208675538,-0.727390729017937,-0.36807134340343634,-0.12240350899348233,0.2086142627986265,-0.09848257328615019,0.6408724824334492,0.838464525948594,-0.0851655996824811,1.2165354519682618,-0.8145220520659482,0.8044952889923742,-0.5195429828244799,1.6930639331819002,2.5960106266388316,-0.18019955514697047,-0.8245737601228087,-0.644214399228453,1.058390194971748,-0.9065532997347983,2.341594666549069,-0.8377747200421546,-0.5740083226451945,-0.9673169713305318,1.6419409009826933,1.366346773463089,0.0509576027249357,-0.7797494215680048,0.3876859597467203,-0.2103874154656087,-0.7925297817367762,1.4660331090331598,3.1249747092510605,1.5505047411661819,1.5491739388731278,0.7497389178301672,-0.5577837284778375,1.0964620221162116,-0.6228171323737832,-0.13570969686580578,2.1069510804480585,2.4029693186295127,-0.9679264320452086,-0.22151175715585783,-0.2831938931711186,-0.5084509547541164
SIDM00174,1.1512903180883616,-0.736032655035637,-0.18470825907670008,-0.051164820925251035,0.5777389133600614,-0.2714459080225954,-0.6408134758931678,-0.7691030788398423,-0.7594433661774268,-0.8199578082991825,0.7093149689686093,0.9713978121953659,0.12056867441842363,2.6119302508720996,-0.835237620107151,0.6928858601181088,-0.7718923811258862,-0.5670883872495457,-0.3946923230592668,-0.09085883626334626,1.5776711745690466,-0.7346987122353057,-0.27066070547366794,-0.6093813357220916,-0.1185024893231417,0.9629252671666036,-0.40291805142679993,0.5921307107068303,0.3853525889194272,2.317545372093626,-0.5563265516119723,1.4644064863022523,0.2627191415250693,-0.5085114821885126,0.4373902651866279,-0.6661515281773696,-0.58565839605569,-0.304056565402686,0.051984768499483525,0.30415288510201016,0.2172081720078456,0.269417703517212,0.5007797156211201,1.0143254267245723,-1.0001304116048462,1.2394084593493613,-0.5134097254726319,1.7008745547142738,2.3820316187417485,0.0037174948009620584,-0.7341985526162527,-0.624760130557298,-0.26075639252722815,-0.9045714917511704,2.5513101924525268,-0.8341834999727417,-0.6259508752278509,-0.8635730182103096,0.6132985999153935,-0.6026995722660619,-0.18893912272377236,-0.7298249541675489,-0.23863230594077703,-0.09185637665216106,-0.6514636447700582,1.4795624783030277,3.1605700323786587,1.5278943314333144,1.0356346076648233,0.2933257757467372,0.9922806878813417,-0.27659265611838746,-0.5841641732393411,-0.8154913995230318,1.4908292984391802,1.6481138246430367,-0.8846111895740798,-0.45469119717250417,-0.6098028828236991,-0.41979118489708656
SIDM00487,1.4753612707752253,-0.6298850672141522,-0.6157640274543585,0.12374857388039168,0.861669822207343,-0.6506491699823626,-0.5907088416196694,-0.6916090181365628,-0.7709529743261169,-0.9092800137933473,1.7244787325629267,1.238649271878839,-0.4947890353479686,2.795336903903074,-0.8397293577002379,0.5281359188143163,-0.8610848564258106,-0.6557543756706433,-0.14120116150067075,1.0655676877007942,1.5162557708552813,-0.1711597423383829,-0.053063452290323915,-0.5621761042733096,-0.5929906781770481,1.6972300369425168,-0.8844955980326472,0.19372893086059062,0.9956999295141084,2.739634746064517,-0.49338158485150907,1.9722680111659476,1.783999905111888,0.5308727476353627,0.8124803320298268,-0.8323491741747702,0.044707856316162496,0.050671990131363406,0.3092293910973567,0.4086243601713985,-0.6439217576134773,0.6519519019853713,0.1950458460897595,0.05426590499931163,-0.9247579958084541,0.4803961009566994,-0.43049033402906106,1.5673171815105174,2.427223376321573,-0.14049853001735613,-0.8195027746361073,-0.27763087607334286,-0.10914057408826036,-0.808476763090446,2.1326244792721147,-0.8293570319002405,-0.41321658418687485,-0.8762753824131296,1.8974361760652447,1.4918835356718296,0.7210898025224349,-0.686970722115268,0.8543184279635293,-0.5768895165362093,-0.7783227065724958,1.189676616578686,3.1277335231051606,1.190089522612044,-0.028267897613649916,0.5807328123590847,0.11261994960564774,0.9583820350236881,-0.6881162444306019,0.7833817776189494,1.1913577449987223,2.100381318379392,-0.8770478307098476,-0.1552796711712415,-0.8339875097551188,-0.015554755121219694
SIDM00263,1.3769455707765115,-0.8215566155481542,-0.4653323300098874,0.19084653602525956,1.1828537806685953,-0.5319649671442883,-0.8705445714315492,-0.8256608847502551,-0.7058157842764512,-0.8652834914099973,1.5829099992224416,1.0169020500085963,-0.21212351536276539,2.6672411859244947,-0.9602815938434429,0.1979005106165489,-0.5934068580683014,-0.5983988228838634,-0.13052621545120752,-0.6089252945544027,1.6181745869942294,-0.6174153598126579,-0.5358659688340587,-0.5929707852780194,-0.5482347308640584,1.631327528265985,-0.8244219685563113,0.315502238726775,0.7089320096364972,2.616456679142655,-0.6362028588492697,1.806815400164356,1.4087219106471969,-0.04794226765958535,0.3613597589247969,-0.7330443455649005,-0.2694688821245121,-0.3902415696199638,0.4339700537327225,0.3987877408114778,-0.12698520583167516,0.6432259912162325,0.915272609302464,0.7018589192788249,-0.23584055265241244,1.0817032581776556,-0.4242302912454605,1.188426087974452,1.813633083395324,-0.12602539725983813,-0.8363692473529728,-0.4009414352714629,-0.6269032771193119,-0.998778488695306,2.4091787132816798,-0.905996607365339,-0.4506459141848999,-0.9658268380380338,1.4504273390101114,1.8888126710130142,0.05468418638561581,-0.6029218729055439,0.7167902721162227,0.046164369542188055,-0.8777436051883089,2.140512231984915,3.125549601122717,1.5521075711699541,1.0894407688683145,-0.19558799753074768,0.18750333528601223,0.9004094056382254,-0.5237788118873302,0.6597899996536765,1.9271453744739961,2.2277493419306236,-0.701312352854109,-0.3573514062261285,-0.5691341194238464,-0.36075683129976843
SIDM00277,1.628032049613597,-0.7451038202623718,-0.24522120691182847,-0.5527140069754015,0.9277902831670553,0.7055319905797794,-0.7493901407269944,-0.6745737455845722,-0.39437638189824675,-0.8489483691882143,1.3174769676500826,1.5509984230960656,-0.28128185197946276,2.3224733529978465,-0.7839777487776639,0.5596302999832127,-0.8091019730825075,-0.31763717470290637,0.09303544719537829,-0.664902777612037,1.4255736689973697,-0.2827463876250025,-0.22915618279722696,-0.48926279203103334,0.034639193420029746,1.7811290841773741,-0.746745669667153,-0.04577984584928725,0.8511469976231777,2.8218043510445634,-0.3913658634793299,2.269911129649829,1.4907884542194698,1.5670176092902222,0.7158782247957273,0.055395685037884494,0.4960610494714886,-0.16966912804373618,0.05627269639887368,0.9279792577878798,0.4461428054989448,0.5320079124991126,0.4353019775076631,-0.7866765246404502,1.35336606005706,1.227337537094593,-0.3588673600827431,1.4618040580419527,2.0375239007460597,-0.0649590938080073,-0.8094860866516203,-0.4308552241281067,-0.6150849381725366,-0.8899238999809206,1.8231613276608085,-0.8874266471837392,-0.5576405971533408,-0.9686207483987269,1.6170344255409448,0.9903529073069807,0.08450952227066372,-0.6484743887222808,-0.18741626222350266,0.3532614741334522,-0.8255925785846859,1.42093671679807,3.215558179834889,1.0803837377761656,0.8887963461301398,0.25110248665181756,-0.22511908609632778,0.13314334108636097,0.02751455935069731,0.05429499446036969,1.3441502667261929,1.4772667059498044,-0.09553055943688323,0.6567422760735772,-0.7126748695434783,-0.43467283022932585
SIDM00592,1.3241077803238241,-0.6723735454510761,-0.5299454280784303,0.11417918750870625,0.3589776412306103,-0.39470772806120935,-0.8412762165119866,-0.5969010482051431,-0.7170480901056097,-0.8595600399460678,1.1669215567823759,0.9793478541694103,-0.1359897684477022,2.708516972631698,-0.7819151980272218,0.3101127880961474,0.169537328662805,-0.5774693255711685,0.3631032561666542,0.9343633643081675,2.0488108496765216,-0.6229541512238516,-0.14222395779019514,-0.6736911192634912,0.18642061014927658,0.5626963194674532,-0.3457974912334186,0.35810482472262867,0.4243796812427657,2.2796965363867505,-0.662056918612349,1.353792044964918,0.5032621406591463,0.2394071589891586,0.7739784467133406,-0.7102638932982114,-0.4652072861316602,-0.012381064239996615,0.03270551084116131,0.3749895550457477,0.024975635747872836,0.29335178754045943,-0.2551276046146106,0.5644720178995252,-0.7256775840176575,1.1789683264382862,-0.3947653570459245,1.2450795263746977,1.8695065431668652,-0.18029431424767398,-0.7211709063892732,-0.51351664835627,-0.586505935120426,-0.9044132755777651,1.8568993950037542,-0.7785850168618528,-0.4844546800772937,-0.9011095598149599,1.0133712342757883,1.2749770450669058,0.07863362100988154,-0.7206710525243937,0.1285376498584799,-0.10553665157922545,-0.7829318338237452,1.887270278404043,2.943244228300977,1.4238160826843387,0.4469981219164558,0.5075688928423037,0.4111869568087239,0.16354560874395513,-0.5956706323927461,-0.57389607305048,1.726752264559027,1.9458272894006858,-0.8983652921745008,-0.23937689031110326,-0.9070014395341045,-0.25796865345808806
SIDM00496,1.4090710123752412,-0.802463420491373,-0.36267566421002234,-0.3333008723207621,0.9975733929438712,-0.5078376019146446,-0.8163614551573067,-0.8505303788303402,-0.8077066983397072,-0.8631598426005261,0.9827012874643885,1.545762893475304,-0.28506220525341924,2.675897515009425,-0.8648967010667351,0.29797246847561415,-0.8215780580023221,-0.7081790146222415,0.21328827216622168,1.090552515164551,1.686835741105797,-0.7692135887369337,-0.29975112741240295,-0.6405024916819875,0.2046785378402179,0.9963328898381472,-0.3579901838186774,0.6403438407236525,0.2734537276071932,2.3265295745615866,-0.5071500155600012,1.6797744987669774,0.7899279246070268,0.31735525929210545,0.626374917030805,-0.8078083613300082,-0.46492937144295665,0.024122731103726154,0.15387354114267868,0.49595689585317865,0.14253844365898075,0.4524265560078764,-0.5369633464383667,0.586478740767303,1.372020287057824,1.2001767282277898,-0.5205931653720949,1.0207469987081934,1.661670364732247,-0.11161489392924133,-0.8465249925643257,-0.5816325555492857,-0.6919963864271267,-0.9006988009741808,2.349871261662978,-0.7317373653491495,-0.6854194466993253,-0.9729471521270003,1.3224828304834266,0.3992923343065796,-0.05839429236662447,-0.5054474058091255,-0.037425460938242394,-0.33425711121179635,-0.8361711348961972,1.8635641523668518,3.030085238912504,1.3878853337018797,1.2686286359954895,0.16027884845307025,-0.2264969939412809,0.1689612840378298,-0.5345604506654402,-0.6801432732059671,1.6078139113645906,1.7443291369267322,-0.8611017315290606,-0.3829301212687813,-0.9318291984338096,-0.23945467412232055
SIDM00793,1.7979263521206912,-0.7221125279192009,-0.6080022789103996,-0.5065518436483166,1.151943147940766,-0.1512716001865257,-0.6511764740871916,-0.6482190893214633,-0.7028837745672672,-1.0135438106401244,1.5559431565576631,1.489570650872613,-0.7921907610908534,2.9433792645102552,-0.7805218152834174,0.5409912934623502,0.05279145444059864,-0.6549181072642344,-0.0908672258709984,-0.5177572649063961,2.0908144906190005,-0.28339333256940624,-0.3192639260160363,-0.5505515226492266,-0.2312572662886716,1.052630583663786,-0.42350009247022363,0.13620294373048658,0.7048158482285992,2.564464807292693,-0.5636002664417337,1.5622419525749907,1.1852106843814612,0.9025344405159588,0.5176861475786428,-0.7193324491141205,0.3111862784074174,-0.46179054074679776,0.5489665557664416,0.14653620273479717,-0.5665379603226982,1.1782432685129518,0.2609319738373626,-0.11077648177922736,-0.8874304684017192,1.039053443455142,-0.5326351529745208,0.9121454296592115,1.8706380251116932,-0.013792872197822206,-0.7942449170332141,-0.5513425137944156,-0.6436232819023674,-0.852576148962389,2.3098203081005018,-0.8456136852753569,-0.42961557114525706,-0.9484106058285098,1.5442286030340882,0.754663324758872,0.15005792172652488,-0.7432814197585172,0.09421107695056077,0.7919557988659829,-0.6172295025203245,1.575904304995133,2.902603289090626,1.538155580204483,1.1959893317414207,-0.5525227767613261,-0.10358129911446821,0.4675168601678959,-0.4396060076239979,0.8126930731469988,1.5219714758422305,1.2525244386769057,-0.2087976861447419,-0.0198416787641939,-1.0162677750320992,-0.32707269566168323
SIDM00121,1.4997903503520762,-0.7095546596471486,-0.7364471644221912,-0.4057036037393856,0.9739783817778562,-0.4502654373768044,-0.8327307254587691,-0.7141109075045331,-0.7428945512407235,-0.9558231172585477,1.9697993468014632,1.457935729057485,-0.6263587976630918,2.470514507358804,-0.8690061753309759,0.2851905079112759,-0.8386670978800187,-0.4250673757418709,-0.14353415145435325,-0.36889738477087824,1.5290627876666931,-0.5745286697437585,0.07532780542958933,-0.39452451655849674,-0.8365237143163038,1.3354232207901844,-0.6217546055790032,0.5301885596121911,0.894475716007443,2.595068837264976,-0.500678807956687,2.170039978040054,1.9290556791658384,0.039584521285932005,0.7705438671840273,-0.3125953724517003,0.8727427722081871,-0.17589745707641083,0.5165267884584842,0.5652826356385029,-0.5994575023885242,0.800928296488069,0.5537509816699119,-0.7569794653063747,-0.8033308561899257,1.3366680565641036,-0.4648495680319624,1.0998113307517843,2.5120028916274104,-0.012364524532728688,-0.8104034862340167,-0.24369182708741355,-0.662439569105164,-0.8520234867922496,1.9201426646918756,-0.7206365610719155,-0.12437509612919764,-0.8737106622587112,2.282982419522276,2.022869196512192,0.732024703717458,-0.5816206435686337,1.1424640985128605,0.6305588975633,-0.7991573505767303,1.7497493283467478,3.0297254473949646,1.3774435432752372,1.1555187798625475,-0.27359238751871046,0.7875903468952797,0.8569677439692933,-0.49727248263530927,1.21457068073648,2.1684810968867305,2.3508850546366196,0.02640141095642634,0.21597393833164663,-0.578171636418129,-0.41266420142748694
SIDM00202,1.2159354402408067,-0.7301947175299911,-0.6217347639156753,-0.2407547759608872,1.0583258127851083,-0.8850090025226701,-0.3352858072794255,-0.6844548335390996,-0.23033787306399203,-0.87110279164001,1.661289396357145,1.3246556993660532,0.1300307729774727,2.4997688242552556,-1.0085349251494988,0.30328868284833926,-0.05109215681650163,-0.6636904267933559,0.1932208217659692,-0.6026144712949317,1.5157405280015837,-0.6940963254611118,-0.5045703551082588,-0.5779504384929116,-0.5825909629049753,0.8875083540034376,-0.10934677120792986,0.2055623344139984,1.0520208978192185,2.5834074200029105,-0.680903926820996,2.097516426060306,1.3741979069070192,-0.8024144480485752,0.5760560323597347,-0.7260545506204948,0.2688987039437882,-0.15608136983763346,0.1732870623646848,0.4003798617836246,-0.5859703304833995,0.8503276249712476,0.25572534046212403,-0.5028858529445643,-0.5939741175475564,0.771005540842872,-0.434165996714476,0.80807739648488,1.8076248854362589,-0.14666914910940632,-0.7512509333461591,-0.33723566903033664,-0.34157596468487894,-0.8848608486381624,2.0813143783440298,-0.752608929463576,-0.26134577630557965,-0.9389975347577335,1.2301902103621465,1.2875867323027634,0.2062361149268711,-0.7993531152026079,0.42091409155522624,0.09282303224619518,-0.6907961345222746,1.7694630910229856,2.9035293772596176,1.5488773995233605,0.9430078139978096,-0.09259612481809137,0.1639107217682556,0.7529279492748917,-0.7858686451150517,0.4139074634509572,1.9639375577383134,2.1549853653038697,-0.6758590534983745,0.4026068755574623,-0.8300057110278327,-0.31710302828358283
