,CXCL10,CHUK,IFNA5,IFNA4,IFNA2,POLR1D,CCL5,CCL4,RIPK1,POLR3K,AIM2,IKBKB,CASP1,IFNA21,IFNA6,POLR3H,IFNA7,IFNA8,IFNA10,IFNA14,IFNA16,POLR3C,IKBKE,POLR3G,POLR3B,POLR3F,NFKB1,NFKBIB,NFKBIA,IRF3,IKBKG,TREX1,POLR1C,IL18,RELA,ZBP1,POLR3D,RIPK3,IFNB1,IL33,PYCARD,POLR3GL,IL1B,ADAR,MAVS,TBK1,POLR3A,IL6,IRF7
SIDM00627,-0.7186155770805678,0.5384391028854105,-0.9907821210743547,-0.6666282666102726,-0.9881793655360376,1.5702859310854065,-0.8066667067769132,-0.8927939852765203,-0.1349895615832275,-0.026576244817222774,-0.8994627138554097,-0.3740754557383764,1.3336937971473788,-0.8766500589022248,-0.9233644757871095,0.050581918038602236,-0.9579215548254122,-0.6984803891532744,-1.0521740595089588,-0.7109137315669734,-0.949693268750034,0.5963974890029294,-0.5947255222057686,-0.9679811824667878,0.4154228161798037,0.4202168949121516,1.7060114939861404,-0.2641233789656813,2.0697660426217572,-0.2466076692380855,-0.6079381022784738,1.362528129207854,0.3496492912100156,1.6619875398214838,-0.11330324872582355,-0.8905893747992277,0.005062771077124777,-0.7554602234551339,-0.7758204379206833,-0.8413559881998087,1.8611392802553757,0.9332412397612421,0.19077875905934544,0.5239145811114784,-0.6091487311195171,1.4808563767763756,-0.4568207176396205,-0.7843418050306592,0.2772984936025095
SIDM00293,-0.574111933872083,0.9945061995102654,-0.9764412290939649,-0.7042865362268224,-0.952116574095251,1.333906281473055,-0.8849475030475906,-0.862657610424107,-0.4665400450787127,0.9118555724078884,-0.87782274059083,-0.36326291918035747,-0.8707900151918724,-0.8625045550985213,-0.8165595116431719,0.7331700444580475,-0.9436819811767356,-0.676132665081892,-0.9511890680113164,-0.6478056688766759,-1.0436140343726354,0.7743623727770385,-0.5922515470948925,-0.5535680713866529,1.042751063490344,0.4658519389284619,0.10861307325562723,0.08927933678060379,1.3560784313889875,-0.3934964906107045,-0.6359025961310524,-0.21277982635398246,1.0065022636115122,-0.6547838053643155,-0.3102752215938349,-0.7689443382392893,0.7411351708763159,-0.7524263029287742,-0.8634295621727884,-0.8253003908747842,-0.9298229355716742,1.1195692061792717,-0.7588993978196096,0.6731244303524606,-0.7332510597478271,1.4407203404133444,-0.5465400822295855,-0.748952179127133,0.03198883435683502
SIDM00274,-0.6896837516815276,0.6532938246561298,-0.9602824319597344,-0.7711229881045557,-0.9581419340203721,1.480041858954855,-0.5619406176751132,-0.8679096982407376,-0.07279716112106308,0.278425020114335,-0.9393520304526317,-0.09297276636573495,-0.8073710658154195,-0.9094693092997824,-0.9231800364633359,0.3644345961767336,-0.9827975602835154,-0.8180494094596267,-0.9288936332781454,-0.7771257391709352,-0.9827078679967218,1.3672253754717216,-0.2068061368591244,-0.5958710319588622,0.8595551079628841,0.7434112816970052,1.3641064183110934,-0.044575380924997535,1.3602618919758231,0.307939301090122,-0.6101485595505051,-0.31663518735593915,0.9167141896788563,1.0603600432528255,-0.10153445336088589,-0.9216219711168064,0.38540769587421103,-0.8418789430983407,-0.8369560481019713,-0.9100492075256231,-0.21178968237190288,1.5297164421542637,-0.7522295407856229,0.968202059317413,-0.4618845817268815,1.3463512736929801,-0.5867737924600769,-0.6865162668857072,0.8231090232188281
SIDM00544,-0.7412305225040304,0.8660607418147371,-0.9458093275999179,-0.9536017015075777,-1.0043622358511617,1.3754469533373204,-0.7745622372864623,-0.7798881499623177,-0.48063488910951113,0.523428947829643,-0.8755110049695493,-0.30761746777220345,-0.7952021948182492,-0.8044121733213443,-0.8794787895695066,0.5456079935898036,-0.898930148590269,-0.6462897975865503,-0.9448368593944863,-0.6103031515610392,-0.9640982141788197,1.6945399025137495,-0.645324814635959,-0.6640871250790927,1.1313031958747184,0.4377851905076952,1.1229585162145923,-0.1824853730806349,0.9585087867915912,-0.3484313730656633,-0.7193084817269003,0.4108743580695387,0.9586689247988659,-0.8852717257641299,-0.11887749224240526,-0.8571991820941215,1.2109395683327238,-0.7777822421465285,-0.7999024030036979,-0.8213999788341033,-0.8640441568645242,1.245318778257578,-0.8860720643757906,1.09132433531356,-0.645437381762477,1.3628263465494523,-0.25825277344195874,-0.7944562662683051,-0.09949222213027936
SIDM01006,-0.7351274083396021,0.7586639051422618,-0.9921109384109877,-0.8340626993145712,-1.0208060705704012,1.3426313969919508,1.0942306913933577,1.5422892301250184,-0.4002267278398458,0.6602332173263263,-0.8732373184141745,-0.010246678620620038,1.0147293467971703,-0.8913263893447091,-0.9130926051594639,0.39680516348137085,-0.8293384268097592,-0.6967267700839274,-0.9418698291905099,-0.6285303798522429,-0.933863103755694,1.2937141513071095,-0.5112022226008422,-0.6655743026403754,1.1665408341356691,0.48302064149621615,1.4376749727766696,-0.1270164105947327,1.5372361721245225,0.11402474801214592,-0.5320098297374909,1.040456025885122,0.7082773871848811,-0.7690994042541062,0.08572114666225727,1.2182186603565468,0.7522970467083901,-0.6905786171050817,-0.8312782680510119,-0.8164528414423323,1.823347742958935,1.7993041123249498,-0.7828251152200482,0.9544011170340437,-0.6523809673555944,1.402574499490907,-0.5960356630625595,-0.7223846889068333,0.4716272957781929
SIDM00302,-0.8250177261655748,0.6523947577308514,-1.017239769519205,-0.7229039506484197,-0.9355954266065563,1.4192771701046276,-0.854277996147741,-0.8098622362138723,0.140378501239588,-0.12168291337341967,-0.9663082752871546,-0.12807705316240522,0.24687566012917458,-0.9496436311588775,-0.9228810619475954,0.715225497725159,-0.8887674310640312,-0.743408528667957,-1.013106663387017,-0.5412505348360099,-0.9412884346217066,0.9020718039539715,-0.1851502439788095,-0.36455820485102897,1.1862138632053507,0.38890590940421504,2.113095339964652,-0.2965690134982933,2.056431567955639,-0.39483908075866186,-0.32451167387133323,0.6659679432278419,0.7478677827876229,-0.8720485550939862,0.04747669760101362,-0.8713649806726019,0.18705006258879153,-0.78267169854797,-0.7646008674618242,-0.2444446705556496,-0.5858944476634736,1.3788413051876491,0.4012798374937655,0.6875915786608258,-0.4970757900793585,1.4864998798313398,-0.5173817228111671,-0.27382669690812234,0.08394892992074092
SIDM00549,-0.5421031782518508,0.5622248489654107,-0.9496995223517621,-0.7574202601309634,-0.9450223952007017,1.7315607466233887,-0.839522619598583,-0.7523024782864594,-0.20967193019180563,0.7486462054622904,-0.8935662669910459,0.13294556164407376,-0.07137904335528475,-0.8071241450052475,-0.9345085321751466,0.21366174880579075,-0.9267316840183364,-0.6473794872381695,-0.9905611476713516,-0.5136008239766165,-0.8914198231878918,1.2950852359403153,-0.32062620146633375,-0.6655938963623769,0.880137711067312,0.3511594759339564,2.3466437204760022,-0.2482148197653729,1.7578795706070638,-0.10136012648204272,-0.5077247761889075,0.2979373019297254,0.82262950919861,-0.795492611663826,-0.031235058478291906,-0.8429904448289928,0.562639130674809,-0.808276742728809,-0.7526653560767924,-0.9163180413353289,1.7384861940350669,1.1244380175564035,-0.26664733709424393,0.8090925665322614,-0.567487447700315,1.43086373495017,-0.4961641677848896,-0.6951421824287158,0.6142932320572497
SIDM00292,-0.7454074218678706,0.7140390069066747,-1.037839281458697,-0.7754154109245331,-0.9931835409077405,0.8553592043917008,-0.9073549063182772,-0.8310783689107001,-0.4152650750238885,-0.04270568244595863,-0.9614149263223033,-0.13753998362531356,-0.9064131060562512,-0.8343452670005771,-0.9232725196802214,-0.16937092489883113,-1.0257537185629488,-0.7624950418614042,-1.0553755574097559,-0.6375123743450359,-0.9901644126234653,0.7352272918013849,-0.7749314153839912,-0.556003875736886,0.8429800307039779,0.6375257992879579,1.1340283456270965,0.11680271701850818,1.3989525441332253,-0.30934563777882745,-0.7204301361762397,0.2440991493126655,0.5202283506141794,-0.8705666272436903,-0.11848347908039736,-0.8597880842816322,0.9820982449776752,-0.8933614073633663,-0.8922515117102527,-0.9328230639670392,-0.5864505912987643,1.9140801480496958,-0.746983570655162,0.6412586948203087,-0.7095242260077657,1.7388576977617336,-0.5847340735062696,-0.6782370630398731,1.1462017627154637
SIDM00623,0.6416674545073895,0.8868760519921826,-1.005483076706196,-0.8807553173941993,-0.9634467311725017,1.7313195997923132,0.933910434723153,1.5377114821183304,-0.03820765688409109,0.226688052175002,0.21710140718925394,0.4724827724354724,-0.8233894941608679,-0.8742950761997978,-0.9597770137132247,0.13889741328432645,-0.8876207600016689,-0.726553612180641,-0.9815590432161987,-0.47190479461037466,-0.9855141353442955,0.7041397972260424,-0.5216874456966643,0.27701222169658146,0.6944434840150939,0.29364004765981916,2.5946165680369844,0.09477510286306072,3.4501121591172574,0.027143155986309658,-0.40015801375276433,1.5206424254969286,0.9651248633600681,-0.7754449377366349,-0.02695348492849391,-0.8582253954303444,0.7681336529249548,-0.6501752971781055,-0.7371447091318789,-0.8727226916469989,-0.7278847959183339,1.519565495411111,-0.7963840218732445,0.9492067597541483,-0.6117073617596486,1.5022483735280217,-0.4817851602841979,1.9510152133584198,1.1772463543410536
SIDM00638,-0.7206294692556445,0.9559883852439588,-1.0431384698171717,-0.8396181726891783,-0.963826105961421,1.1949623195307704,-0.7681955396909084,-0.818659580274432,0.011930433830456904,0.4941926452591911,-0.9252957797457405,-0.0839078741165765,0.6824590593175727,-0.8810776480010579,-0.8988712876303203,0.24403155306389976,-0.913411369303522,-0.7474739337622828,-0.9865366133160455,-0.5665804536117856,-0.9715399648796245,0.9438590619748561,-0.5419241454595477,-0.5972908331358852,0.9546010396985306,0.6005742548231116,1.3722454702504168,-0.11967924949261899,1.3397793979280836,-0.10174179396066553,-0.46902699381940743,0.6853475933556085,0.8317821428550882,0.8648435659124691,-0.1806587135118376,-0.8746067759028883,-0.1505098530732906,-0.7867603983930529,-0.7518772764061294,-0.9059733702279802,0.4708965466137934,0.14535520917296596,-0.6090173048286928,0.7073054761510504,-0.5615203712202357,1.6557702538506018,-0.5060767909167626,-0.27191854859441245,0.20918713160590352
SIDM00527,-0.6463182865379937,0.908957658797755,-0.947538286056499,-0.8333125902002317,-0.9808231971321557,1.1865491603319993,-0.8346404771795861,-0.8820373186481733,-0.07721776057889314,-0.17238782857494736,-0.7043463710584295,0.06971321193181354,0.5907024804429988,-0.9215810308763226,-0.9130505874758639,0.5702463892737188,-0.9888125486268797,-0.7451820586501331,-0.9861266808694836,-0.7502394203397508,-0.9492658705054224,1.3597397080295723,0.49618482859937946,-0.6727983686653198,0.825352585972893,0.9091601974860243,1.5385708112910985,-0.2867634267465431,2.3640134840862417,-0.279376032350264,-0.5266964956225286,0.3147787813426228,0.7381196757424007,-0.7855311581472435,0.057706829888257545,-0.7777877782949474,0.6815961230027872,-0.8193189161546741,-0.8025623583378454,-0.7176291856095269,0.6814868319438232,1.2728417681362183,2.803074724074463,0.5894575272073007,-0.4624016477309872,1.8290499650110221,-0.09332484886797195,-0.7460652897089575,0.20668237392151617
SIDM00976,0.2344733839825567,0.7476409139568831,-0.9935088776111292,-0.7378730397301314,-1.016208804440723,0.9033818549296615,1.659738195225763,-0.8898571235977394,0.40280614462169495,0.04467254399840149,1.7536018625695207,-0.07385551994449126,0.7346663648935217,-0.8579862591590999,-0.9206778838802364,0.2244764152132372,-0.9258782553225852,-0.758035306160746,-1.0016473438355056,-0.592658077135589,-0.9637986781868284,1.7326089597747547,-0.43430573881383183,-0.6699681761911961,1.013235318610403,0.46767213646467376,1.253740465905781,-0.3522139816989373,1.6900824689665817,-0.14225036500433255,-0.43508767681352556,-0.08596360407905053,0.7483694629064408,-0.8830777725548854,-0.22110045709920792,-0.826905744691718,0.37638924199855855,-0.781159690551254,-0.8055218981949603,-0.8199897160255627,0.1604705404236949,2.0615841658501983,0.9873056402307061,1.0221787068216823,-0.5465651901506103,1.4659719004731429,-0.602870935109154,1.8190574359561442,0.23878825090162456
SIDM00316,-0.6546241940592417,0.32151822826479887,-0.8544877404772225,-0.7030653855757907,-1.0115055731604006,1.0832386193275028,-0.41652628131814035,-0.8626578446701991,0.38423496807640495,-0.004183098034578839,-0.8593826004005021,-0.1541155115061189,-0.14008531207987227,-0.7824944806022743,-0.9110452712250865,0.7896212229790196,-0.882340822528844,-0.6870300243296475,-1.027048232219737,-0.7852089484681335,-0.826177472847312,1.4056952940633003,-0.4382884200250478,-0.4868550876310421,0.8789064118313641,0.39627248738340515,1.424370298888841,-0.16549519178846978,1.8482534956192533,-0.24210697451536797,-0.6076975299928481,0.44632298514372376,0.7230781034994667,-0.998512683321597,-0.02277359319892975,-0.817145571142997,0.17018926994086137,-0.8843745225358719,-0.7029485835975702,-0.8490784510824075,0.34765202278872426,1.740697362619338,-0.8526145453273405,0.7129606216859738,-0.6215903819693432,1.4055402832737436,-0.4721965776039654,-0.31514241037179824,-0.03853198806644397
SIDM00326,-0.6523469229407421,0.6370743587618976,-0.9840654150634788,-0.7266906325319912,-1.0186595389720443,1.1799825615867643,-0.8185000810098514,-0.865239929837552,-0.26361512609350446,0.07989213687336458,-0.8917032350171972,-0.429454358707309,-0.6649303414287987,-0.8753478777794255,-0.8517336089945841,1.0625947219432759,-0.9089793657500548,-0.7528198689670037,-1.0522737112418912,-0.5839432263876586,-0.8612397046772706,0.8382248709086484,-0.6233356505407568,-0.9338892893299845,0.28465014934206645,0.5441745590533625,1.3065485023747803,-0.2551474062151377,1.3377958846069267,-0.2135203662768719,-0.36017745742987406,0.8563446713691779,0.5013728858609592,-0.24818296436034562,-0.17360034406759617,-0.8084397257755748,-0.06908109522955,-0.8423063987393404,-0.9093697202833209,-0.9545421730434113,0.6774176025340308,0.9907938586969232,-0.7909835528180315,0.5991856266889579,-0.6417140055813685,1.3781923032655337,-0.5729251164822327,-0.7229858502597675,0.8731460608224823
SIDM01093,-0.6285575684375793,0.6123745260668331,-0.9505031917136995,-0.7576498793344021,-0.9453462057166777,1.07788805051953,-0.5873864215306347,-0.8606017215091097,0.06691072338526745,0.32759638362577176,-0.7550755040650078,-0.26015207742038815,0.5241577423547243,-0.8075565577347924,-0.9649866521725171,1.0743068995883776,-0.8976109137651554,-0.794044141989854,-1.0416201143589259,-0.5794583298212208,-0.8462125451231954,0.9210648689977808,-0.5614238906186042,-0.8447403638885852,0.787920394624911,0.587092312049899,1.9908581253765516,-0.2664271668789818,2.205290322821674,0.03860520802578262,-0.4529104468162872,0.9557734683971761,0.6846245363650633,0.6381393228016065,-0.16626206907389127,-0.7466158608019915,-0.03185974627581978,-0.8675336138186587,-0.8007433553257415,-0.8740523927734246,0.6221551193029397,1.4059594089466319,-0.6237462800458395,0.8087391604644065,-0.6056258706299307,1.7625205475461885,-0.5786914213572584,0.9617986877874464,0.7255639546598779
SIDM01098,-0.7315417788181036,0.11174892588663715,-0.9628026547124764,-0.74761670717361,-1.0956788859829505,1.5881087648208856,-0.744506923221085,-0.9267500165556485,0.06179856763046056,0.23769920485737248,-0.8488788656518603,-0.24212850290586543,-0.791892309310184,-0.9066202499115216,-0.8799073630174606,0.18975949778121365,-0.940422201418644,-0.7246058705864314,-1.0900303241246192,-0.8126669015826246,-0.9067644889005,1.1337440727166048,-0.5923942317982244,-0.9252769835923783,0.48879898733607774,0.4403170263335714,1.4929546492297852,-0.37578176726710444,1.41322468193204,-0.3019817182785319,-0.6341257635875199,0.08738608642025678,0.6717145268204536,-0.9238890080546516,-0.22770496564133116,-0.8145990095792037,0.7972271124796694,-0.6583433350593078,-0.7947547462507109,-0.8974640067044769,-0.8180588614893183,1.3780895812419485,-0.4414803111302152,0.7269097449523877,-0.6940135463315033,1.434458049149755,-0.2492824358497025,-0.7938431472007407,0.41146095960491713
SIDM00424,-0.5723051806410122,0.7948323822045862,-0.9094094980542651,-0.6553203481294638,-0.9539614832648067,1.6296080876838086,-0.7016655617555753,-0.6131714665167384,-0.1599716588272996,1.1016719229567595,-0.8380751428464706,0.018748870146996603,-0.8133766695011065,-0.749685619142528,-0.9214001683519414,0.5537765788659579,-0.8606663850024798,-0.6579490610915057,-0.9631265111326985,-0.7447279572047303,-0.7204209409118099,1.728464750708147,-0.18460958337304129,-0.426470992764913,1.2231371967029152,0.36719345830202643,2.1522472276893154,0.5074740936703381,1.5728739745023466,-0.22997301293097733,-0.2197771292610813,-0.10814809088888966,1.1965790318129095,-0.6752216360703915,-0.23198830068364795,-0.7520709453267845,0.37778137391690236,-0.8304772312492845,-0.6645105433922717,-0.8221565115632726,-0.7728517806009131,1.7596939579277617,-0.8528780825926445,0.8415345892778291,-0.6396531586436943,1.250503449120911,-0.44393165874918517,-0.6447375469928845,0.3545288434391693
SIDM00973,-0.6511663682084192,0.9166536131077386,-0.8159844966648085,-0.7237070944974151,-0.9235653340011684,0.9847663774072585,-0.5346256863682602,-0.7752080234527229,-0.032794272434625495,-0.3816541939505468,-0.9159380991461602,0.13100408756984322,0.6543685151053678,-0.8390940686374532,-0.8752651437590617,0.0820908407222478,-0.8841734227480229,-0.7351003167426446,-0.9725044918621023,-0.7621426081642638,-0.7690799080335512,1.705741006572758,-0.3406050322553128,-0.7499698237814355,0.4489297968435373,0.9283486920553026,2.2134747295854407,0.12248617486377886,1.4863732344891472,0.3143510683695224,-0.5304913339669132,0.3491344174087199,0.6271745966397992,-0.7831566449378968,0.045946921541787485,-0.7920999317629862,1.6345490203548085,-0.8191458555106874,-0.7591306657124204,-0.7823615891836299,-0.865506715182384,1.0050963277673417,3.4577314011501463,0.6688384083757056,-0.6215437372869889,1.2781691461805949,-0.24778774662757275,0.7561711781248741,0.7723759289549224
SIDM00411,-0.5259676083448219,0.8531821242814318,-0.829302483230719,-0.6847625608124843,-0.9720137656700759,1.3443581016913597,-0.6810417292862292,-0.8695631682370286,-0.12122045530370677,-0.17979161099928315,-0.9179794772581903,-0.2242032944185034,0.3043258043419295,-0.8475143895765082,-1.0322682680357822,0.2981781913759222,-0.6502296874948985,-0.7324446501458278,-0.9995220388137357,-0.7971775606876714,-0.7313907260272722,0.7902498220318178,-0.4900595073443278,-0.8012185575058357,0.6151862836775848,0.1947676130934318,1.9814926451762536,0.10898126568967131,1.9968303727657946,-0.23125537064813662,-0.5940976856302288,0.2427623088777349,2.0942526088253777,0.8935198331203789,0.19668254062289064,-0.8304615703316015,-0.2125588983638201,-0.8391700237965356,-0.7947797165762961,-0.951223690036393,1.6518264227292012,0.95677023550397,-0.6996271482455072,0.819941116495038,-0.5912078663969618,1.5508051347691365,-0.5749944954168588,-0.8581303679264507,-0.6776634814486058
SIDM00374,-0.6103614716422803,1.1785152718583836,-0.9034290581418373,-0.5544650045077987,-0.8756149728651328,1.4516046667861235,1.5022658428066484,2.6090346396598942,-0.1370316068531196,0.5818906043004907,1.6130893005504339,0.06318874803253396,1.6516276074334195,-0.8410905848850698,-0.9289104161581287,0.4083968020114973,-0.833363286358495,-0.6957065109300873,-1.0401798775575417,-0.6534428140982165,-0.8137047774574909,1.284867747249497,0.041392329009239934,-0.5061108440128389,1.0105150070344133,0.5135931924213506,2.6227391441130172,0.3192101447085476,2.8176525329133058,0.10630681747868978,-0.4772526855366457,1.2756878142890513,0.692726917097856,-0.6457854991904929,-0.024264211688195036,-0.5674344530788112,0.6352475959579705,-0.7703206059315109,-0.7639695252727496,-0.9256149794455929,-0.3852099866735022,1.273178478310208,-0.6887703019379574,1.1169966473410924,-0.6108612639315336,1.7889575390629675,-0.4413743900205406,-0.8422279228602757,1.6884936410855693
SIDM01160,-0.10816602616787026,0.536643375067011,-0.9724999628922757,-0.8731173273782402,-1.0312461930749823,1.5093235493390655,-0.7822173465561567,-0.877802933522874,0.06859174346262234,0.17387472080743663,-0.8286372585682386,0.41009984410710604,0.6237748575874484,-0.8253451914438488,-0.9264353159397796,0.2601632652746134,-0.9346200628248885,-0.8496640168989891,-1.023365490832799,-0.7273446819423094,-0.9720575454258437,1.1090235701906859,-0.3287192656080866,-0.9868825209122073,0.9908813403282493,0.5912084761936771,2.080393869170316,0.0060864580200510904,2.1504945984014125,0.0855191986080553,-0.6490244747431082,0.23284568188217386,1.002117011355278,-0.12317435282065659,-0.12161929414270432,-0.8092436822353998,0.3252826289166365,-0.8628959846582525,-0.7150400189855772,-0.8698811271343774,1.2468774475595588,0.8025268627279815,1.3522365667481664,0.8554064987988104,-0.5180503000593243,1.666876148575633,-0.601192655842005,-0.7318444639267401,0.2603159913795444
SIDM00145,-0.5758639684221173,1.0894161615788667,-0.9151100825835367,-0.7586151998835158,-0.9385478802319129,1.7765854604750915,-0.7836721841698687,-0.7393795741686913,-0.11207263901484206,0.5854921764504532,-0.8882346119790626,0.2165374470981674,-0.49576561725140245,-0.7838115255414211,-0.8353978164185528,0.7263653864467283,-0.9238086444797824,-0.5798481888244652,-0.9864178093125021,-0.5470520678664351,-0.9575537131640323,1.053463626985227,-0.25765035892399396,-0.6561280373530721,0.9713884327781238,0.6941444711521555,0.3688665454716265,-0.24688862471822615,1.3546849029322503,-0.21185000050826736,-0.5106530896075184,0.4124733730177711,0.9550888401584334,-0.675850550211065,-0.09502471228964345,-0.857453804532461,0.40265667032121605,-0.8363613461570115,-0.8210315261450004,-0.9356700754277031,-0.7408899096754249,1.4171025006062428,-0.8883828127932825,0.7366635052524126,-0.4872334688769634,0.054133510111283284,-0.33556771539342595,-0.7107507841220225,0.1711689203116614
SIDM00975,-0.7225094588395308,0.4308980245613371,-0.904518145788487,-0.788941653410625,-0.9526559297654711,1.6756266216071043,-0.6941481222923288,-0.8934007917299451,0.3938331524234827,-0.07259132775657899,1.3613604690854992,0.001475674806011116,-0.09841123507165976,-0.8500087487485881,-0.9120711464537209,0.6167283298589509,-0.8642111624435769,-0.6254878347228578,-1.0751260792376758,-0.5796721880681903,-0.9213329429325589,1.0340677111236456,-0.5902110582596903,-0.3778940713292938,0.19464686623218794,0.6000658545437378,2.626967903502437,-0.2201162606559746,1.9448743865559754,-0.25395109149616113,-0.46477149930011963,0.38752465282652143,0.6567396611318089,-0.8637513212410909,0.005524873403060311,-0.9223132732957964,0.3729543917334668,-0.8480384015880857,-0.8428679062134664,-0.8200154285208786,-0.43383503533653195,1.5006407095818561,2.4294709838450252,0.7256181821511343,-0.6243084540222131,1.9010655486257828,-0.7281682312032717,-0.5275350868116406,0.75046591549232
SIDM00971,-0.4448837877013944,0.6526502763703504,-0.9114304400658572,-0.6827710067464197,-0.9649426613204727,1.2298807838455483,-0.7444149942436177,-0.8531388709691172,0.08280378897418206,0.34303188538408824,-0.8829988043187648,0.09923607607820621,-0.8793809073085789,-0.8730122774112443,-0.7595378789811111,0.4598186719276984,-0.8958891433494679,-0.6909179568787002,-1.0599201343153728,-0.5966755976862128,-0.9017980255442469,1.141920600688003,-0.457809541994101,-0.9605191799795049,1.0293666823337757,0.6817182683828498,1.6440394048877571,-0.3089595962371831,1.628257786931424,-0.08983127148898468,-0.5106062790719758,0.7021604982878542,0.8742760991482902,-0.6824264633381569,-0.13754177630149073,-0.8573823620981726,-0.24397819640975335,-0.8588201418210528,-0.8599010264313486,-0.9457563910064584,-0.7566464519640504,0.9959010037921747,-0.7869373062656893,0.9181306728838085,-0.5232616985174354,1.6107900967912432,-0.627666139210404,-0.7163314235034474,0.2593908253599998
SIDM00251,-0.0974461211958282,0.8677734239194214,-0.9138581729327062,-0.5997473072643787,-0.9469213521490628,1.3995703144126894,-0.30678740928944925,-0.587565875657585,-0.14087957084011557,0.4015547041480741,0.48683751538885905,-0.18214836053429473,-0.21942031845670426,-0.9149469243650736,-0.8841479252953641,0.3225338761328243,-0.9585831857902601,-0.6557602315781033,-0.9760351080224249,-0.5778560114721998,-0.9131223453094106,0.9069233341969194,-0.6375688063926329,-0.07886562953194097,1.3444220069480666,0.473547964284733,2.119896120483767,-0.32065570917988045,1.9263416041489205,-0.021033841377429245,-0.48788488976253974,0.36263411741209406,1.1356770676446215,-0.011603193381967209,-0.1831817935042554,-0.7401031428052155,0.1589698903743818,-0.7719839028954886,-0.7815010170938063,-0.8651318632989138,1.020016008348386,0.8046739813524518,-0.8373984251338482,1.1787466584909432,-0.6624245234634072,1.7508686458026246,-0.46216870697864987,-0.7452554315338654,1.348277364369926
SIDM00412,-0.8061036209634953,0.943301271293642,-0.9749460360206773,-0.8652192021552061,-0.9629963221415697,1.7654971783126305,-0.7689950411207825,-0.8144232797460296,0.004727209533962275,0.7793069621078068,1.9532757035316926,-0.11351833481789554,-0.5577842430003629,-0.8922253317914965,-0.8986423465884595,0.45899765108388757,-0.9327394762375582,-0.5684984584950946,-0.9958957474351027,-0.6267333955992533,-0.9200071095861976,1.2437285847372888,-0.20413261920783493,-0.4649881597718092,0.703408027964427,0.4694712284223854,2.374924589901235,0.001707722256471064,2.1926024237670907,-0.08678109519955113,-0.44957868213222973,0.4225416969353034,0.5875116585767178,-0.3993212815517741,-0.041245529643826766,-0.7156846529779192,0.5550653094852502,-0.7672894181051901,-0.6843745522808119,-0.8269072576087149,0.15896184904226598,1.5707709682238835,-0.7529631557120164,0.8092389403575879,-0.5638375346068444,1.7039134652320052,-0.5230155276786369,-0.7851049773280954,-0.3391930156903044
SIDM00023,-0.7568945866808242,0.734681923307727,-1.03049354883721,-0.8675814090339291,-0.9557014077215368,1.8076429549869661,-0.723536915034477,-0.8670485319859195,-0.3953644498113107,0.10784410880003698,-0.9519946846440741,-0.19836984201976032,-0.5321241274633824,-0.8949831947528124,-0.9016043439424625,0.6321526915182731,-0.9507545205848414,-0.7073082841619661,-0.9992941143426343,-0.708561039370828,-0.9676499982618898,0.7807335020764411,-0.4451509107988175,-0.8462279982301849,0.5573084672374369,0.16705622615719667,1.940495142195408,-0.3430023894148127,1.8766153809604682,-0.12769674254166366,-0.4794204046178212,0.5141331669355594,0.4340950533009545,1.3413979635255782,-0.07915521658399804,-0.9334551742846579,0.1879694213800081,-0.8112711986538061,-0.8190170295309659,-0.8883413521254993,1.8660008902561784,1.1667423421910703,0.5632106603009968,0.659794003889898,-0.6631460683048377,1.6052832491879103,-0.5772007186050162,-0.7270748571794645,-0.2664511916481179
SIDM01198,-0.6628984021470967,0.8750558439461271,-0.9381343846263422,-0.6347481582259964,-1.0000496302147277,1.714201534954716,0.4871679389472559,-0.5601217417140859,-0.38969417562324504,0.4270952492942203,-0.8654964137321608,0.16965336391324054,0.7902872279076366,-0.8432824394062166,-0.8110702080959414,0.23624828689305263,-0.8521506122717114,-0.29874099398225984,-0.9640077691540395,-0.6320189573029372,-0.8756759267225228,1.829263643099765,-0.4187114768783213,-0.6577456045214092,0.9654633236325489,0.5408387321250208,1.9046562517677748,0.5127997572115449,1.9721232175778132,-0.06327513186036689,-0.5980589124626143,1.2137313010303767,0.7997530360268532,-0.8117635238256914,-0.020489936973291923,-0.7157487246600265,0.6436060161712783,-0.7533260023253846,-0.7267676020630188,-0.8650376070680073,-0.9111059343853852,2.131575630823741,-0.6099761217547284,0.8138956115280781,-0.662335006056817,1.7222862521890745,-0.2942813330413318,-0.7307566788222307,0.6210151307555614
SIDM00441,-0.677032429998488,0.8818974097515819,-0.9782977040233306,-0.9550034538217811,-0.9600755350980458,1.8686802085483907,0.9550252353768713,-0.67051408269772,0.014726441537544793,0.5389993417361958,-0.9007651730002769,0.40127827371080893,0.5155670301063201,-0.7836511795559993,-0.8925883415115944,0.39333311861245857,-0.9368649085383148,-0.6498245040976715,-0.9311665403201502,-0.5253115009217071,-0.7753260736946669,1.4532601944504189,-0.22205735872780616,-0.6698497952282774,0.9291839762056506,0.1476170745216982,1.9954394724809819,-0.25999688221934947,1.6274676844027758,-0.24421350467042377,-0.4126214236937502,0.785197086096259,0.8576678666491608,-0.29851342420488025,-0.10651077603768785,-0.8163577825629293,0.043496273953084856,-0.6206684490800385,-0.6901422936065184,-0.8041242217317693,2.439208546508496,1.507966622189638,-0.4975257898361602,0.7411511220598014,-0.6894893994396524,1.803033271347376,-0.6242706813680072,-0.75778519894246,0.5273029634814298
