,CNDP1,MAOB,MAOA,ALDH1B1,ALDH2,METTL6,ALDH3A1,HAL,HNMT,DDC,ACY3,ALDH1A3,METTL2B,ALDH3B1,ALDH3B2,ALDH9A1,ALDH3A2,HEMK1,LCMT2,UROC1,ALDH7A1,FTCD,AMDHD1,ASPA,LCMT1,HDC
SIDM00091,-0.9243529407183334,-0.5988454092531668,-0.24521133664472755,-0.005392132020826034,1.0227530464991095,0.4151532450323143,0.43247189127168706,-0.755923150503072,0.3121060338582627,-0.8390813299171649,-0.695563728373804,1.9820732562236902,0.37739098906633967,1.186848528916777,-0.7549066566719081,1.4127660800555832,1.4537703227509133,-0.25990942767795183,0.6008429511068267,-0.8383006485581552,0.3532291454426909,-0.7091041025909351,-0.7594960811183947,-0.8243321464023124,1.3771390250382616,-0.8291388926924318
SIDM00427,-0.8638258704794801,-0.8920481408339959,0.0186312234250972,-0.08934534374114678,1.9992164008863338,0.8129827324333941,-0.78597511712951,-0.8165256202876008,-0.8043213077640872,-0.8310930097399771,-0.7371332339878741,-0.7499318453272297,0.5424269803356672,-0.5192523484651654,-0.864024092467998,1.2477896062414795,0.6599914061195956,-0.2643922960683393,0.19209212609944318,-0.8048067771680405,-0.01935526914801994,-0.6695146544946198,-0.5678617460971365,-0.8396618124273931,1.4604005417129768,-0.8876735986732917
SIDM00758,-0.8588613334968399,-0.8704199374730729,0.5230489981333896,-0.2207235317297374,1.7884135781928663,0.1719794187062114,-0.7501261441383862,-0.18135649425894979,0.9967193618198783,-0.7949950627374446,-0.6541862784336655,0.11235883008360856,0.19704996011338613,1.6456300217551263,-0.745022562053805,1.329111816096188,0.9177914783405787,-0.2792480412743021,0.36271768844369084,-0.8346959294367883,-0.35294518984902706,-0.8156336082272994,-0.7889582434638864,-0.7836987717410665,1.4228581946393608,-0.7819767563089443
SIDM00612,-0.8508145872634469,-0.49313491167363505,-0.46304680291202593,0.011165418081816295,-0.2690290192600571,0.6828576011041791,-0.790675649381766,-0.8083940040272118,-0.3456646934038869,-0.8483793529269876,-0.7173019116575816,-0.692363521565239,0.4187215848261323,-0.1803396248550541,-0.8881504826697529,1.3706818167348476,0.744281225743483,0.03708898172852533,0.5572473273765168,-0.8610317228989786,0.07545180463569781,-0.6303433706837234,-0.8115966289348657,-0.8102920673662581,1.3895504944877504,-0.8249252713694071
SIDM00553,-0.8604381320333642,-0.8568592392586148,-0.5415139098113207,0.27631614409986205,-0.5822183525117555,0.4540469934015376,-0.7361420192765249,-0.4510366987605962,-0.5985582548636867,-0.7987985509822878,-0.5436185434538471,-0.7460797408699145,0.7662805507169927,0.8001652059178103,-0.7731964490751683,1.0869254522329883,0.1606238705927819,-0.07878438047951436,0.7138570010924504,-0.8590890117531225,-0.5687046484276511,-0.5808754724336973,-0.784289894283502,-0.8160734350333032,1.2558160886285838,-0.7339389577589364
SIDM00343,-0.9256334584754572,-0.8862063580016682,-0.6115848115352785,-0.07121148603007517,1.7313405874158103,0.18233952404976456,-0.39406798260559567,-0.8488030672981643,-0.15572399703021614,-0.8364357847259924,-0.7944821487331364,1.5935675848805175,0.40356266888227643,-0.03807771828821225,-0.8531088416297178,1.25108728101401,1.1979777782788634,-0.034555829247039524,0.07175044130060845,-0.9396169337203663,0.29345446071703285,-0.6847954346076133,-0.9461928988569663,-0.8262208536753003,1.303036147481343,-0.8559483986752311
SIDM00543,-0.8435073168731831,-0.7227639392293617,-0.5295892611383092,-0.4728184555967018,-0.1340690856035096,0.6606295550302115,-0.6902099467928449,-0.8851106879678141,0.08909178848720932,-0.7482791532899502,-0.6948581191572758,-0.8509949416239244,0.8596917509384323,-0.015375409665704533,-0.792698581135037,1.6018766321364086,0.43661316093649305,0.39653775708102207,0.08295728331453893,-0.8037560599196115,-0.6208080196821569,-0.6360091923815351,-0.6537352079777159,-0.23364213151282995,1.2384111079978057,-0.8443984693461971
SIDM00537,-0.8722138425130608,-0.8710374004622747,0.6032302792433665,1.6852927916322218,2.5572338603750557,0.4770725243296038,-0.7193004865179013,-0.7800220417135401,0.5061778185643104,0.9891959793510974,-0.37853954769929227,-0.5560116635513291,0.21286444990588882,-0.2919701967027014,-0.8219408043871254,1.757589723672012,1.0756985867779538,-0.09565520618033851,0.4167885143871956,-0.9012819299677537,-0.11475188871846348,-0.7282314790512814,-0.7591661229102047,-0.8312445108938283,1.4394489110608732,-0.7016218842283568
SIDM00332,-0.8820588445739422,-0.5421644792168688,-0.5323323897028169,-0.002426642755033432,-0.06871656634676819,0.9563014949939285,-0.6702024685938227,-0.7886157897435027,-0.41285282322270356,-0.8605520277180915,0.046695800966451456,-0.7468082235304333,0.5349659232316891,-0.36186005255938986,0.9270759960850735,1.914953355431558,1.761062207107407,0.15434841938413893,0.5886290319465273,-0.8426382423258194,-0.15674817134622862,-0.6351373899132888,-0.7609399653660884,-0.7431611474499791,2.0763350675093,-0.7186278239741027
SIDM00299,-0.8631292588914284,-0.7885711533118961,-0.6046793734953284,0.22639740955305382,-0.8883353978289269,1.07160522200701,-0.7768812331015823,-0.9009776063170195,-0.5344844638118751,-0.8350843619442164,-0.666602666288863,-0.3929451831574844,0.6756448864631097,0.5882011354964108,-0.7854263110030987,1.6722409257753288,1.2201089549430744,-0.39828607858284726,-0.02666391362356485,-0.7820153138928936,0.07631046238040895,-0.7453252136834915,-0.7151350836162795,-0.8454526366925027,1.2241129717239496,-0.856645844133787
SIDM00308,-0.914088925292875,0.2734362755869436,-0.08230188191403602,-0.13719010624689473,-0.5429492280204414,0.177557527862696,-0.7587424087429492,-0.614707757591677,-0.7913300120108964,-0.7750200562965059,-0.7538652371006279,-0.7882035385576254,-0.030755907681130634,0.834792776675997,-0.7297068601578105,1.2895419907908623,0.0402731921010324,-0.34367378059004683,0.7223309382417615,-0.763640566748894,-0.7344457895596945,-0.7325081363606316,-0.6558806178229117,-0.7974040234189682,0.9718710112150836,2.8111559596434312
SIDM00227,-0.830368302004365,-0.9190919396915714,0.5600982323790745,0.9942864424541231,1.3572113193094337,0.8102411598955617,-0.7391941003290314,-0.8644488732630684,0.8214915656135502,-0.8200912417736349,-0.7247269925875637,-0.8692318369109736,0.5886707381948917,0.5867274825648489,-0.7844907941942563,1.2291934468516177,0.30181302069211413,0.20640566245046155,0.520345549825169,-0.8293164431452904,1.5243121857259099,-0.5539984371431412,-0.8252571061486149,-0.8530446743472262,1.5715570326016506,-0.7354848492583688
SIDM00294,-0.8173941637676525,-0.8842555869893779,-0.5444752580433676,0.13541556879134994,1.0990501307570189,-0.297361496069155,-0.7926958208867741,-0.7150960907678333,-0.8321706966061013,-0.7137155608034479,-0.6279724720588274,-0.7090033405935592,0.7294155245368686,-0.32185757525652214,-0.8255246647314572,1.3382953207088424,0.9612947257274833,-0.5847301453179671,0.6813878335128604,-0.83145371182161,0.24923585069860205,-0.6226260280704238,-0.5306557496657015,-0.7345935801010222,1.163395649189046,-0.9324896513935914
SIDM00677,-0.8568488526406828,-0.8213951364229376,1.051017278895517,1.3942582453796668,2.391535107601519,0.09848187733335799,1.6907913071282767,-0.8462350380455159,0.5182668024281413,0.6952359019757791,-0.5135602190457269,-0.5967472042148319,0.6907458638733089,0.316089246410901,-0.8000896421613997,1.6046835498841265,1.5590029403248058,-0.15888760470572091,0.2959585949943775,-0.8189420109533554,0.14981520891968203,-0.6538623200168311,-0.6067921417133352,-0.8148952239885805,1.2960058346302996,-0.772359720925861
SIDM01220,-0.8591498860427518,-0.8572754465045173,-0.6323887763565982,0.29648643045857354,2.0888427441465143,0.5010035661927464,-0.6975934299642509,-0.7365003079564993,1.1877188379808994,-0.8397347611258654,-0.6725004378886305,0.9263265790719177,0.7078635913515037,0.09131971669137824,-0.8855096514456348,1.3429332235464952,0.8806282942339481,0.02394324638974266,0.21099268552307765,-0.8623757312113075,-0.07458540817054114,-0.7256929366191549,0.07444178562845803,-0.7640110558154986,1.1905474135228162,-0.9046909237671918
SIDM01259,-0.9129930654255634,-0.8893577817256012,-0.5540628615514205,-0.48615644850434375,0.6361534401332327,0.7984926107990972,-0.7306126314835641,-0.8516939267034183,-0.794256893643124,-0.7791680384986222,-0.7570046823289607,-0.7149430638601513,0.7715039253405782,-0.3415008484517452,-0.8352030074059283,1.5176488474623773,0.5115918388075686,-0.08348209036054302,0.29869275929319933,-0.806385349920079,-0.7855776987696499,-0.6927347169586651,0.8886126675649857,-0.8207418159583872,1.500601919813599,-0.7109590815737834
SIDM00680,-0.8380847536354962,-0.8730267047894955,0.46679532517170885,0.7678624847104127,2.3024655062860764,0.4521340347940652,-0.6218921436466317,-0.8235356591959115,0.4907942014702929,-0.5381659644943485,-0.12104944449030633,-0.6907853121425331,0.25357816653579135,-0.026655992278471523,-0.7852987450671158,1.2187720049792548,1.109902441892507,0.01692204672693221,0.19248521834678278,-0.954837507967271,-0.37192111958927093,-0.787712559028705,-0.8071490129144258,-0.7971440446318588,1.5706981499913004,-0.7981851804436181
SIDM00346,-0.8642656385524755,-0.43724060178978025,0.10224765982875215,-0.08200123112282388,0.34998486646905125,0.519298110504725,-0.5505962883392419,-0.7196190706133342,-0.7951794602046224,-0.7900915297060075,-0.6346469350816735,-0.7252119242566222,0.1806380784397252,0.01587724162929269,-0.8742925169730349,1.0188372982857958,-0.13761094986620856,-0.09458822039413242,0.8633901577224652,-0.8869512071960733,-0.1894183945102876,-0.6148791252088897,0.01330688777961715,-0.7057275283760517,1.3353874519252626,2.755608690155756
SIDM00129,2.7625109183433576,-0.7235663629160214,-0.4921538656503222,0.9482773772652717,-0.170775862995651,1.038424546921014,-0.6072591917550257,-0.8939541395505122,-0.30255169931315834,-0.8959215271367343,-0.7838536542834705,0.8921753987649618,1.0307868512819685,0.19192086489765997,-0.3774619642248595,1.8663150447361692,0.2179385347643652,0.3184859269150561,1.0069199473623982,-0.6503604734120184,-0.3975046805713421,-0.6245844764922235,-0.8462363098995933,-0.6419089333351948,1.3568744004612054,-0.5859153816124948
SIDM00627,-0.8419073367897919,-0.9884727963987555,1.058828522054188,0.09552074122634953,1.7423397797710338,0.3377028959848484,1.50447385624253,-0.8542133948257765,-0.8542605719904989,-0.8699441192751844,-0.7202700404925658,0.9977019091187911,0.06261940111484486,-0.516280234805762,-0.6978206570176672,1.3360117821358681,1.6238648315499797,-0.40420814694387436,0.5165886973417806,-0.8610655128530293,0.41078777102248026,-0.7809826238366259,-0.6095771507106674,-0.48212626799493574,1.3931336121719127,-0.7985878692280819
SIDM00293,-0.7812229334802653,-0.8313354461878573,-0.5643446657011514,0.011219609818741677,1.1911483874300444,1.044277557643091,-0.8263210091087939,-0.8128555818760251,-0.8586390934006848,-0.3841499760290479,-0.677558197412075,-0.6624178539966822,0.4235833678968165,-0.30895978786685596,-0.8360088390831888,1.5262387825515042,1.0002328950871113,-0.3430255898812223,1.011592304676863,-0.7822345897328236,-0.4827962148704776,-0.6316020759795221,-0.7369852880996293,-0.7748602155751457,1.4705517583884051,-0.9038404601175513
SIDM00274,-0.8381358816599285,-0.8901434314064156,-0.02506482789613764,-0.07836857167385712,0.1978164612514262,0.40956928055692204,-0.7312264685627335,-0.7914416738397271,-0.6631480183182532,-0.6494127305934491,-0.566875735138669,2.0733063940219263,0.5642391425022312,0.34988001513322836,-0.8431560025350633,1.5014352780557512,0.5658608423994405,-0.3245583762887539,0.025220978733388306,-0.9058557542201012,-0.1363012644481188,-0.6062196144524726,-0.65839274743994,-0.8332510020256196,1.8510450281690902,-0.8349221934009942
SIDM00544,-0.6915983864921248,-0.8458210972841956,-0.39516492096945277,0.7021445289898665,1.3346383385593272,0.8078572511411404,-0.770239947702453,-0.8402683060298122,-0.776407616376928,-0.8039867818873897,-0.7265884260213471,-0.8490994465162932,1.0517671122427004,-0.3855086810535926,-0.7974035183103698,1.017246678110357,0.5606618976970903,-0.20662816715536172,0.7854854321889176,-0.7704184586387436,0.5948108512323858,-0.7387067985259929,-0.8743976497504231,-0.6623721708363615,1.5184499868330688,-0.8585898372798353
SIDM01006,-0.8172801751217602,-0.8278861766020401,-0.5441327267003772,0.044267357120225254,-0.1806608015105484,0.653283368981496,-0.6974442130376861,-0.8076172409161062,-0.8304868896015531,-0.7477760881086003,1.1607898743263014,-0.8014584840965001,0.5540888249215746,-0.0806742921604397,-0.8341126877020099,1.8006096138867216,0.7174668330954782,-0.26936424963057026,0.8963670405021522,-0.8080098797153077,-0.7826326800197718,-0.7219183479119701,-0.7957369030530469,-0.7622680011957579,1.1985846904097697,-0.8643003989338285
SIDM00302,-0.8991504341042055,-0.8266214585504834,-0.2590564743379998,1.4794024359233946,0.17416038554681482,0.7227163643915581,-0.7869434742495648,-0.7591865839045818,-0.4325781474155932,-0.8755377954516036,-0.8113790158947479,0.5428228546799633,0.4695927811918069,0.40838148658926066,-0.8984984811180946,1.8505508367456451,0.7239768259483899,-0.28165310521509745,0.4715299532669091,-0.7994476231972429,-0.13196580504246797,-0.7331105078795089,-0.7384618804924102,-0.8323727282587752,1.2511991959727184,-0.8631518483889676
SIDM00549,-0.730766526310417,-0.7243868536598207,-0.5448467003907547,-0.06461595728082438,-0.7410259859064737,0.49771276859023544,-0.7852400255815071,-0.7498827771443264,-0.8179142432467881,-0.8338428362338253,-0.529807996501293,-0.6940238088126376,0.7439859734438202,-0.36084670733092195,-0.8470933364649144,1.6390154018948577,0.46227255052111677,-0.0863599941140601,0.9373703727490433,-0.7509901042580023,-0.6398801481590136,-0.6154088474028333,-0.6528664942376003,-0.7896654815032252,1.3846062228232003,0.8851961235219672
SIDM00292,-0.9344802119206581,-0.9399175061401244,-0.3222191189249399,0.009229900546422904,0.7264195419904275,0.17448889567539383,-0.8776882355292288,-0.8515856032181826,-0.8938925849811351,-0.610846365466447,-0.786672556622742,-0.8554145460571978,0.6331539695638642,-0.11215399455104824,-0.9674389826838219,1.827550619631762,0.34816352657036526,-0.4583113987283311,1.2508946912397323,-0.9484041886904218,-0.19818937121600522,-0.7173410555226457,-0.27869271896335873,-0.8870842939733051,1.5236489275210043,-0.9698558717822188
SIDM00623,-0.8507428300026295,-0.5419741769310682,-0.48919477222743485,0.43542724621954815,-0.6859897708207299,0.5899442939485637,-0.690171563735915,-0.8106740287009861,-0.8265422575247142,-0.8276559115336193,-0.7670091582079628,-0.5326997450143566,0.6664871643715912,-0.30653934000740735,-0.8286218214828305,1.2170032704685465,-0.11287290139059357,-0.2910353382170591,0.3405700136702115,-0.9121396478753556,-0.8249004119623502,-0.6740937514804454,-0.6797023887558241,-0.8645376941497736,1.2940236066123993,2.517289559923589
SIDM00638,-0.8401897292655981,-0.684948694153637,-0.5851875960330233,0.5666629152599804,2.4009048499322323,0.31449387814792584,-0.5794845356000606,-0.7935327250378841,-0.8549206264809912,-0.7983221010814243,-0.7046422780107688,0.3155183166640371,0.3113861386672466,0.38454677491821665,-0.7180498615018575,1.6097097073280797,1.5754829862906663,-0.5065535258096338,0.7957127553833245,-0.8348747821711336,0.3761642113680452,-0.6481584450304269,-0.7126993050657804,-0.7427172273201739,1.2582966814444594,-0.909646091245756
SIDM00527,-0.9104730156445142,-0.8892428718257109,-0.6272108112471214,0.2665476539544687,-0.8160699670469873,0.9757909192581157,-0.7270471019543708,-0.8511799581264391,-0.6591358863193101,-0.8451105760671728,-0.6945159468958433,1.2113472703810293,0.83542365357101,0.27113016096986714,-0.8230543588615014,1.3466011149441173,0.1904352294506053,0.0687825268945157,0.6859308284212053,-0.8904392395909653,-0.14767873239526244,-0.6111153514988356,-0.8067598720637487,-0.6035189594022311,1.2635241144967575,-0.85189621030632
SIDM00976,-0.8807032583081984,-0.8271530340261259,-0.6453872793418074,-0.2241037453657919,-0.7479344679728921,0.88311294773033,-0.6385379721740222,-0.7914671821299228,0.2682949258692051,-0.868156396757416,-0.7089173982037739,-0.41306952062915286,0.6058724964427918,0.4780311402383281,-0.8112842230010784,1.8057150046657662,0.5506222133646494,-0.32279655900674403,0.4305449027489321,-0.7339286419909117,-0.7168321384659218,-0.723331135020331,-0.8240597550726162,-0.8295140696446381,1.3019747504355468,-0.8505941435368803
SIDM00316,-0.9354438466521973,-0.4199423817094545,-0.5768615646866545,0.0021088576931651824,0.7112105328116112,0.8072187229886779,-0.4708136552164223,-0.7581809290430164,-0.4395555979640519,-0.8521047266394556,-0.8329564608202923,-0.3352024569153788,0.7651570209820748,0.23327543047669444,-0.8646985155999842,1.5475870384559063,0.8501644584859402,-0.025111922111266116,0.44965552504352674,-0.6949809619947113,0.4083711099616459,-0.7366629694661506,-0.7539954020229591,-0.7824453278306166,1.4452711035641352,-0.7388786781288623
SIDM00326,-0.9375128336571179,-0.8657698400813905,-0.49151824071587136,0.7259724739673069,1.1286418494916493,0.3839112512588846,-0.6446714110620821,-0.8515066332302376,-0.8692226031776723,-0.8799793540307915,-0.7641417372800543,1.4201025163529852,0.38656547124757257,0.6553417451921558,-0.826619631147134,1.1215084762344913,1.3269373784735297,-0.04997041281239506,0.5446460486695298,-0.6466029776842996,0.03645907556028396,-0.5190961938343174,-0.685151573684468,-0.8473186160622399,1.267310005127653,-0.8076548639791659
SIDM01093,-0.871215720166432,0.8772544487697737,-0.577975445413308,0.1306828580475892,1.6262692450599552,0.6197181992902759,-0.3489613618803204,-0.8482359392904921,0.06382578152119203,-0.843477878905241,-0.6727643820908379,-0.27626295421503644,0.5167000405037697,0.47919088118301834,-0.8210008662964576,1.2601279958542175,1.115645565907729,-0.27044664412027264,0.8242182290770439,-0.7164701265299596,-0.5493078865166313,-0.6789595250610941,-0.4873696097869752,-0.4762770428645473,1.1656344994598804,-0.7201924909947994
SIDM01098,-0.9049432687562191,0.22265373556288368,0.0010942105730123916,0.09275642006323388,1.8106233466913877,0.7838473887175318,-0.6160289687929767,-0.9093622568378408,-0.6294459036933274,-0.4663106724395698,-0.5476058003909516,-0.4086990781819151,0.7874457056129236,-0.04704859735065529,-0.8131331589109356,1.4211922819072949,0.5180056759022738,-0.15224711167845165,0.7688376267575914,-0.7448127097780916,-0.11066796181499018,-0.6090637942417195,-0.7745356891112074,-0.9255736141403228,1.3517178701628418,-0.7487130637214798
SIDM00424,-0.7912810402321702,-0.8167564789762203,-0.5774410785036355,0.09334612743227373,1.490450807994316,0.9481328268492564,-0.7034742870213083,-0.782660544572458,-0.7768119610615127,-0.7793733334111655,-0.44800318742061024,-0.7064628132611126,0.6328291375259674,-0.1390090628749414,-0.682937331539698,1.4672595726148532,0.21432322182205332,-0.4020445669237583,0.05123238132190052,-0.7766202032704203,-0.6331142593644796,-0.6296905615532513,-0.6387050819278426,-0.7124428835500576,1.2620070088533524,-0.6971981404852267
SIDM00973,-0.8989237719436695,-0.8598205162181981,-0.4395097847860632,0.3209497362314716,-0.6568487367573412,1.0419413982211954,-0.6417911012728075,-0.7748519544338495,-0.6075722717448472,-0.7975525099251277,-0.6279153847952152,2.476988346314515,1.1663841399615842,-0.09038355622540528,-0.7367335495596776,1.5640280688166341,0.30383298442597123,-0.05887657137984668,0.027211389221177565,-0.8441207288796534,-0.6527560192828695,-0.6249469137624248,-0.8198008487327272,-0.7503539900891848,1.1453292181501815,-0.8039308838890373
SIDM00411,-0.8777782928594811,-0.6811495809215465,0.3638126592950794,-0.19914592958452756,0.6910591161256558,0.42584622889039325,1.0134907297138582,-0.8587164809082439,-0.38929093047174007,-0.8814387960004207,-0.5413654393336028,0.0175718660664189,0.2733089252454592,0.3169953010931251,-0.5246250088573385,1.347799721322596,0.6459511927371928,-0.3290405074594198,0.5756963805072447,-0.8605311904262463,0.38420082133648437,-0.7213859464870118,-0.9011902589597667,-0.8512505299035577,1.292730549045066,-0.6563866445161752
SIDM00374,-0.8105295283415583,-0.847431136320104,-0.541355035743028,0.44771340243821967,-0.804855609094114,0.418689593357487,-0.717668506768301,-0.7597501396911598,-0.7900240094212474,-0.801770097716756,-0.5341809268534822,-0.7623693280794462,0.41400576053254007,-0.18993496659936354,-0.7736592694947066,1.5838457743712169,0.28950445014841397,-0.29336683657278495,0.2908683873562956,-0.621279817143824,-0.5842062324642235,-0.6833535642809416,-0.6492830416977559,-0.8407211448199667,1.1786928479416028,-0.6570776899015408
SIDM01160,-0.8047656580221091,-0.8654643039904627,1.9889584271986613,-0.24249996954638142,-0.7169616540025511,0.6840954418518587,1.8943535854480011,-0.8696444949472738,1.003823466310939,-0.8887475243398757,-0.689919348456619,1.8103150814324405,0.2570306267087007,-0.348866790786842,-0.6734909266190156,1.4332138715482472,1.6511915442041172,-0.5599568555939132,0.6947563560775565,-0.8335858046300654,-0.5998948449943811,-0.7106636770765352,-0.7855282398801354,-0.7696883327459204,1.5901436258179378,-0.6868443991564059
SIDM00145,-0.7892823685639704,-0.8708240498552332,-0.6166186702194154,-0.523798341026323,-0.2286144730317608,0.7563095064640852,-0.8333941751252358,-0.747712454006917,-0.8195076307361255,-0.8103122323600334,-0.5587559634758489,-0.7404246021215615,0.8165795533630874,-0.4356552182637124,-0.7594911928865821,1.1776078838281274,-0.5387527632341231,0.17552635985160184,1.031570663094096,-0.7950834886838403,-0.4533036345878199,-0.6473685844065494,-0.4572488039088886,-0.6749065338031798,1.515298526776188,-0.8328462701775247
SIDM00975,-0.7638622771136839,-0.6084992916934472,-0.5611748396816388,-0.29166468157577,-0.7377486169457977,0.5406666571860561,-0.812739302870001,-0.7847736973230202,0.7234353144964019,-0.7823508261836253,-0.6535502168780948,2.1749556526927463,0.8390183618919679,-0.039107457368503094,-0.7394038910227614,1.006437184364387,1.464046725978896,-0.15887047663821363,0.5239969529372626,-0.7487185040070202,0.4249672327498945,-0.7058927858480856,-0.8349918124945324,-0.7605038404379576,1.1670895418481362,-0.8134832470345016
SIDM00971,-0.8104505572748779,-0.8305715943232101,-0.5062969108334685,-0.004032772687473105,1.1441948836839468,0.4518894819083664,-0.797484137917213,-0.7608741210703744,0.20530247346594313,-0.8650395798068269,-0.5204937600864642,-0.0036292475579497536,0.4662279707687425,-0.11564144339211532,-0.4555691571946609,1.9148086340177686,1.1135770651449297,0.03179942534198758,0.5824144936540724,-0.7541164212540034,0.164270780641123,-0.6911911158492265,-0.8743653423246406,-0.6945136310477955,1.53498085674719,-0.7888158752298066
SIDM00251,-0.5514616732237793,-0.5019859249692267,1.142585681352472,-0.4256854331240501,2.1979757050358897,0.42520256493612535,0.03547824175443358,-0.6922821276295563,-0.620503179824903,-0.8777499855104361,-0.6353966781878854,-0.7346019244720949,0.5055465596579979,0.07435736701130957,-0.7423367994549045,1.338446036528666,1.423798101624257,-0.25592141314070055,-0.4897415861797393,-0.8611793420496509,-0.43564543968985003,-0.5619684980685982,-0.7879280134109002,-0.6783803684179026,1.094858986557744,-0.8138137546039768
SIDM00412,-0.8532993373252207,-0.9151186167890839,-0.5703523535609379,-0.048505791061572906,-0.0067870624047167444,0.7038439763051106,-0.6535266227236852,-0.8197177618266273,-0.7864018594326212,-0.8476224924850333,-0.47078317417279075,-0.8054575646770609,0.4303319551573382,-0.46995964046062155,-0.7945969611532654,0.9705818022484602,-0.09785976158929195,-0.2225413897661403,0.3189466774926857,-0.8228152005542619,-0.7504754914681132,-0.5908606052763137,-0.7337774141852184,-0.6995292330384635,1.5920553891927496,-0.650117134547194
SIDM00023,-0.8670149009694641,-0.938402028353642,0.19949465353550938,0.2320453198252236,1.5975995409919832,0.5091098680873211,1.9485345847962743,-0.8380783875265239,-0.8629079045848105,-0.8445743918593448,-0.49928575649830476,1.4972649905364865,0.46316696454500983,0.6139620741058746,-0.724363482220136,1.5377039181967824,1.598436180686689,-0.3851771579373087,0.9523835596707892,-0.9010688791998669,0.08812294978918754,-0.6516960805304648,-0.4855061719088761,-0.7759004276014587,1.5459681660970543,-0.9181392510852805
SIDM01198,-0.8737798023371217,-0.8322770733098814,-0.5377797697078033,0.381430338524107,1.405689946717723,0.6559434426541279,-0.5174044725825915,-0.7771315021293329,-0.7972777852904882,-0.829655264720194,-0.42686372780797616,-0.806528441476784,0.7633764672764037,-0.2733605160350049,-0.7351600278395346,1.3715778039840225,0.6804718469929328,-0.2381432545544853,0.16651206272862293,-0.8505617046058698,-0.6817288712866999,-0.6683879407919926,0.3690015584247489,-0.597277010282475,1.001564966689806,-0.4048773854146002
SIDM00441,-0.7434656207481347,-0.8609418468325066,-0.46017850679746825,0.39794106484860287,-0.7729252404901256,0.7209162571929687,-0.5442128499489827,1.601499753565077,0.31698506078877864,-0.763226496832704,-0.5389104252415361,-0.644973168662368,0.518958284492106,0.4421640891762061,-0.7607188921848632,1.563605317421381,1.0695416667517772,-0.20181347243687586,0.9876298797198649,-0.638784906233295,-0.6620555605195907,-0.6230171597242415,-0.26359825040405904,-0.7157113223284439,1.0005070045098963,-0.810879499631995
SIDM00388,-0.770013605580515,-0.8479360831357642,-0.5424826254537146,-0.07542298322450887,1.347254181292532,0.5809909015966283,-0.6534109078090522,-0.8330967910672407,-0.8012947893203362,-0.76177404129813,0.18785412273710012,-0.8278905766768903,0.5025974708599346,-0.362365463387236,-0.7457325282015527,1.0434378852241597,0.06977998886563927,0.180835861477266,0.5262030446488674,-0.7471702698913867,-0.5726843474715997,-0.6097519102429704,-0.49387747959467126,-0.8142538033998378,1.566951646143473,-0.6976570916483755
SIDM00417,-0.7936563641254906,-0.8768459588636827,-0.5966702843463582,-0.24970223921974075,0.06673704938575005,0.9722720527804981,-0.7209991762797068,-0.7878052054044361,-0.8389175893867038,-0.5904600432507522,-0.5421044739011444,-0.6339374673099059,0.9089714835362657,-0.36783009825498936,-0.7699229162272408,1.523849149437264,0.5403890198680282,-0.26493292786251105,0.6297070934733229,-0.679986183392084,-0.5452266533903082,-0.6548108869302945,-0.3814183954138256,-0.8544408997422448,1.507283879467695,-0.7431658494157891
SIDM00416,-0.7917583780900053,-0.8255787646211544,-0.5143659681357987,-0.19476511155388368,1.6903279225119963,0.9901709177024518,-0.6188479181933629,-0.8020298738516277,-0.8357208718924519,-0.7736532056492328,0.8682828071486058,-0.6996229811566013,0.3992996096037234,-0.13755697006151088,-0.7195977235218449,1.8581531684800847,-0.1883513262289602,-0.018604904715221603,0.46854802380261273,-0.770887410887563,-0.6263498719393217,-0.6155049292965434,-0.8492713660782195,-0.9009639468751154,1.2221379103947376,-0.7162812471595735
SIDM00974,-0.8024206468622919,-0.8467894927962176,-0.6108720708243705,0.20050360438747317,-0.9435996031586119,1.2179275904430684,-0.732898473506112,-0.8272502060109875,-0.772797014938976,-0.7038691157626669,-0.5819484657336508,0.38237280344096114,0.846865933993939,-0.1954360480878026,-0.7713598943382987,1.6013822331433187,0.5375993410474026,0.21761663861887862,0.28589055401796254,-0.8232616585449992,-0.2955023937170087,-0.6602711291053439,-0.6661370485276549,-0.03064264938478151,1.64296027470757,-0.6910280927494377
SIDM00833,-0.8188038447878936,-0.8427559035614336,-0.1713466055201228,0.0328391636372124,2.009879320618729,0.06694089366359532,-0.7492306860306851,-0.8253464360460973,-0.15270528249412862,-0.8485121854394561,-0.27663340864195995,0.8589364940665073,0.41110586507479396,1.1747194996819434,-0.6684586118112056,1.1390094955647116,0.6536663238844663,-0.25967975376768054,0.7376912756515859,-0.9261065860718449,0.19111010089697097,-0.7393702416593404,-0.6388754372685006,-0.8978277352223897,1.4679558016568406,-0.661521715801605
SIDM00562,-0.8508074934519955,-0.8456860649845165,-0.5116789283947232,0.6508075446342925,2.7815726557775298,0.8771465745554697,-0.6965017875419075,-0.8796740922728585,-0.7857121455914575,-0.5328442625932939,-0.5268923359229303,-0.567414003669685,0.5001617533337714,-0.29549431056594677,-0.603448082621201,1.7374641890732672,1.3562964809398015,-0.07841634740457454,0.8704358940912797,-0.8477195410549372,-0.7158995624366948,-0.6655774100226791,-0.6805590341519501,-0.7127027556093003,1.224121282323647,-0.7976979116875276
