,CASP9,SOS2,RAF1,ELK1,APC2,LEF1,BAD,ERBB2,MAP2K2,BRAF,MLH1,MAP2K1,PDPK1,ILK,AKT1,AKT2,NRAS,AKT3,GRB2,AXIN1,AXIN2,MAPK3,TCF7,CTNNA1,MYC,SOS1,MAPK1,TCF7L2,PIK3R5,HRAS,EGFR,GSK3B,KRAS,CTNNA2,EGF,CTNNB1,ARAF,CCND1,PTEN,PIK3R3,TCF7L1,FOXO3,TP53,PIK3CA,PIK3CB,PIK3CD,CTNNA3,PIK3CG,PIK3R1,PIK3R2,CDH1
SIDM00527,-0.020981680047445612,-0.020357100366637196,0.5992743890919742,-0.6846294071970994,-0.12299120009090414,0.18613099253555834,1.2004993661480532,-0.45178389205820935,1.3463096573320759,-0.2389668698332957,0.09962829756735801,1.6380648837668303,0.8492517460255207,1.202576247167946,-0.2277475945911904,-0.6225102452620366,1.1633925063836366,-0.5217907892122146,1.477618895172878,-0.2789079845512058,0.2560055352546019,0.3222163079127865,-0.368919661605726,2.471851597520062,2.5489612990401653,0.6354679117251907,0.505479272291809,-0.61155556734058,-0.7261185406676837,1.146060113069614,-0.2397842403128375,1.6120010076154154,0.4998969860279191,-0.4945780122633233,-0.9153897143659921,1.59921908381221,-0.20771171447819178,1.7654180832199509,1.1790784833775378,-0.5159133771122212,-0.7531378876921707,1.272025547032546,-0.6598027011914668,0.7107469547530728,0.0016340764228345657,-0.3620060794039053,-0.8578417826767599,-0.8472060249727751,-0.16010607044808842,-0.25500684364479836,-0.9644040751847035
SIDM00976,0.1758105631080014,0.1418450655104612,0.35606067147683423,-0.6455049312700041,-0.7919039189391608,-0.6411865678457811,0.93495604454767,-0.5545539763658857,1.1928096150787189,-0.2055535922435058,-0.06842659966772258,1.5715426905628138,1.0292925852173656,1.114514932956535,0.164146894252489,-0.6495985071540442,1.649672931246561,-0.3677473118272014,1.4351075490431744,-0.17937955876398137,-0.6733000781927346,0.27667755568106206,-0.6136195500016121,2.332830358412488,1.5443051691373264,0.7852861765380273,0.6122684569414987,-0.6338832194504194,-0.736793698257556,0.8111851263124983,-0.06722772010500154,1.4989445503187886,0.592401683209206,-0.9345758292602853,-0.9250905044252341,1.2454884038296201,0.042308444869758474,1.721193341684562,0.821663564636151,-0.6472659937718621,-0.44328479367377066,1.4221543699192392,-0.7866819377276092,1.1124624573533572,0.13158132076134027,-0.5097438637785281,-0.792013143914861,-0.8337291283578169,-0.07097789282701854,-0.5316005230199855,-1.0308949719161302
SIDM00316,0.18989369334585715,0.07455081515993217,1.117752986413945,-0.6083110414078435,-0.8560624114210761,-0.5001519576090977,1.3189011607887275,-0.4612456214250951,1.2046594129309516,-0.17973710816619048,0.33053645285649597,1.6834200368446388,1.0200171178686173,0.9898829475345218,0.04914254039676153,-0.5088061786101092,1.5712040461435595,-0.6269029384043396,1.663357080080074,-0.4293167875448103,-0.4394643794971587,0.4661422621574193,-0.2586485532920189,2.4064505601262964,2.1040694560262923,0.4490794978710716,0.7788891255073044,-0.7005053131015683,-0.7665298574030405,0.5533191135296522,0.06951798009936934,1.440579860488352,0.3530359783963752,-0.9495552983767698,-0.8678396418285202,1.6156781182394018,-0.06237510417723125,1.5609526969718057,1.4201579072814785,-0.25386975318674726,-0.42987017718974374,1.7822622905827161,-0.7541723779717525,0.6028602166006068,0.22060671903825094,-0.4694291428476385,-0.8116701112860827,-0.8066572417645654,0.18764844521312368,-0.5243610899008924,-0.8874344911457759
SIDM00326,0.34339477244583483,-0.18115778371433208,0.8254367782109024,-0.7431712200549143,-0.518453556577124,-0.8547038240810767,1.0140963888894048,-0.3249467350795141,1.5841031760758948,0.012323497534462815,0.12175765243002738,1.8770430806085567,1.096059974167507,1.3584105028410913,-0.1763337659227248,-0.5849058545516793,1.1067161692969334,-0.3706018338788427,1.7188133379281172,-0.3919840685410852,-0.6125465998543022,0.12396692713668121,-0.5690189287050538,2.4215580896104383,2.6679097702346026,0.7579262116167161,1.041065527071637,-0.5190191771546221,-0.7210632933533825,1.4141422463991635,1.5044717339026394,1.5667558886893092,0.4647827407179723,-0.9732925050552964,-0.8393927308866763,1.6166495104187584,-0.06632069971156618,1.7446498102218986,1.0322493186746295,-0.5537223817116395,-0.28194884960506644,1.1572385755825814,-0.6894853336954203,1.185868904274696,0.5047812792026403,-0.5535185873643532,-0.8379305435713409,-0.8299918122053249,-0.21945917859644207,-0.3320083345405911,-0.4099499021271049
SIDM01093,0.9031847084714463,-0.18601710416601894,0.8140456575664213,-0.5524492269758671,-0.5890476302168776,-0.848551370112423,1.0635991414868307,-0.2466655050777763,1.0544291635015848,-0.05067002295945962,0.17593977471893588,1.9431617853497982,1.3464026894511922,0.8615899597068751,0.014278904425228212,-0.5342135613457178,1.5845997945431642,-0.9115957036645806,1.8941051651193723,-0.07060749403203057,-0.6666873618811169,0.009041848105836194,-0.7154107868345713,2.6407368541440936,1.8598272489129,0.5361719629290652,0.873695986992817,-0.5760069359020715,-0.7792825749464217,1.0297247545552024,-0.26537006680410025,1.449539281658334,0.45577622691952335,-0.946932028029656,-0.9225984688046699,1.4637952072411897,0.09963745789456172,-0.6703298426192678,1.219911815207131,-0.5258400528333234,-0.5814538582333538,0.9284130073462428,-0.7231580464859839,0.9141466744771077,0.6123179564791771,-0.6638947876046497,-0.7675508126179725,-0.8589165248767845,-0.5935399463867516,-0.3826828825341571,-0.5730654219885819
SIDM01098,0.38952043642097456,-0.035156462777472676,0.8085957478687608,-0.6899285782968337,0.9738869112601921,-0.7696548258323649,1.1446082537771338,-0.5414857651211852,0.9829810687253467,-0.300987804180994,0.16233890163468556,1.3522002296757216,0.7267832181321444,0.9475559566333316,-0.10100272423512818,-0.6137511513623031,1.3891466676033168,-0.6283366784473022,1.9753057323292675,-0.13129515787723148,-0.5366909156977597,0.31619423431814414,-0.6059632069302135,2.2247912671703505,2.487876702477464,0.7187555407331322,0.15425779103500303,-0.7562173239006593,-0.7000230367169441,1.1645227521707184,-0.6000302556712102,1.41446507886832,0.4361121852115703,0.729175163178476,-0.9153145200307481,1.6904399161009176,-0.1184554985209244,0.9138359625469615,1.6934407472460096,-0.15823530464662555,-0.4631322753929334,1.9414916859195637,-0.7611700334055299,0.31094360033403284,-0.038937096058917764,-0.6268625040936583,-0.8013197587127531,-0.9639310209210279,-0.33895121534668726,-0.3058618851442085,-0.8420684097586821
SIDM00424,0.779604727936917,0.24726489605417823,1.2196075938614053,-0.7233551494544578,-0.6432428184450973,1.3781322279287382,0.30863948906701955,-0.5370538896450074,1.1552842183049115,0.4095882993006769,0.5938105766408464,1.7211087953173017,1.5110758436329395,0.5958057993465021,-0.30326914877970473,-0.5501404741219281,1.8766271622621657,-0.5310668659207012,2.2296306117272855,-0.22798231898406135,-0.6131714665167384,0.2699574907437687,-0.7189862951890622,0.2940207396009772,3.2698693409485835,0.6129958594743935,0.6825314102762445,-0.7645282669317726,-0.6915165207223022,0.9039971299962638,-0.6070051856183571,1.569019685018791,0.9215039453201721,-0.9081590633941986,-0.9002451502605828,0.9932929428555359,-0.23422091892337144,-0.6493188325973318,1.5996102882269059,-0.49794841132873147,-0.6276129167200868,1.0129164342705361,-0.6603228321106384,1.3576923488352048,0.20269421987579414,0.04336748601603845,-0.7875271872500486,0.09802582599231503,-0.08581799935063537,-0.4544825377019446,-0.8161051753072357
SIDM00973,-0.05359242513914193,0.2839366207289505,0.7684005231707065,-0.542041654680539,-0.46842100883638854,0.4381010387306574,0.383656401954037,-0.48270309332907263,1.245157490610311,0.15453647722022643,-0.04426871218220537,2.078336054909063,1.1577839191114359,0.9463590649373774,-0.20314398250825128,-0.5801570872482131,1.993793374851343,-2.832893904648473e-05,1.795332409759969,0.1774081931696967,-0.6582384377270656,0.26299035004266214,-0.5938204494332852,2.6081093993820645,2.239576311331624,0.45983765154282163,0.4939504917971366,-0.40190770663379216,-0.7162974851844266,0.9478301662101801,-0.15669546719106112,1.5280732759515834,0.3921759342136722,-0.9097738891698395,-0.8717289231935915,1.5084375635712104,-0.217272784689384,1.700192303757499,0.9138605463100692,-0.6500319664314771,-0.45096278013596214,1.7120652834648267,-0.6858124187950786,1.0118574123062116,-0.21823842367906404,-0.5085016954323357,-0.7270719958113008,-0.9210231414301523,-0.48627451792678283,-0.5132062477368098,-0.8818813132051186
SIDM00411,-0.04913410408825651,0.06363199074858204,0.5599856744025686,-0.7110116142039418,-0.7324113684783256,-0.8582681459924948,1.2242402420848653,-0.3616062097325419,1.0886194474913808,-0.38956617876619715,-0.02755881319830058,1.7888611545285729,1.0728757869896368,0.705218636804018,-0.015505049851779537,-0.731427341261061,0.8153699727320969,-0.8831901115599773,1.7810191177556,-0.8659969692594867,-0.7401972429684002,0.29408953761611967,-0.6121260654537838,2.4671435348137343,2.541763797526013,0.6381888873015227,0.5572808769470882,0.5281580409643974,-0.7658061754070679,1.1375896268219676,0.06851597745279965,1.502344844692786,1.2784253627919009,-0.9102570572710948,-0.7277999771161765,1.5147406946221982,0.12732717268759033,1.5400077444583808,1.5961544433096728,-0.5638311594066441,-0.766391122109523,1.412728171102417,-0.5743823754238667,0.7954696309109586,0.45220981601526666,-0.693223937778883,-0.7715988277011792,-0.7313452140571544,-0.2439869861094633,-0.3984408287883672,1.106847824869581
SIDM00374,0.0026096416670713276,0.060741423714350484,0.8684751964752183,-0.17216890877029897,-0.8228007695437934,0.45020830131997486,0.8246599003480124,-0.6382379690063801,1.427518526478996,-0.18267601505909054,0.23462441071986975,1.5722768084774918,1.4772646349708116,0.9748665652683126,-0.39644869001748934,-0.4990542457426893,1.4762611042510614,-0.748884378566372,2.317264423664214,-0.031526452158341246,-0.2728273749802723,0.27675907204753203,-0.5979278893858763,1.182188322687527,3.091734715265667,0.48055584305653465,0.8211021362360892,-0.8354914593877661,1.623951230552208,0.7216801284323582,-0.6444641225349508,1.5287638250094557,0.9371843768201511,1.9975536685731115,-0.8982043639172863,1.1544929092870158,0.2708471076840033,-0.52321927365786,1.8493854592209293,-0.2873586112733295,-0.6070173801241667,0.45122267165874075,-0.5055327928705978,1.4192698130018189,-0.0015863881255500521,0.12661923255141758,-0.7104631142126667,0.06933807030711583,0.7101803121912684,-0.5359605338166862,-0.13659116366483104
SIDM01160,0.37051117109060844,0.15582540209760298,0.8898353840836593,-0.6144902526678276,-0.5606104079814781,-0.8842884756948403,1.1075838184319058,-0.2379606872769256,0.906562482742119,0.038662978249581315,0.022445689726823426,1.5835805790319222,1.1880359460974796,0.44268958486217785,-0.1539780257568887,-0.3322620345768664,1.2449221327112465,-0.7612190352918091,1.6516339387545067,-0.31221426672677927,-0.8816261338555974,0.5403615228783089,-0.6531718066931957,2.4495553316499565,3.028022845730909,1.1297443063025117,0.5611164930635762,-0.4395697595259625,-0.8001109002652728,0.9251035318653629,-0.08885787012752985,1.4443817695615278,0.48232357378397,-0.9316003183451679,-0.9118410923897776,1.645860514044161,-0.009703671263281482,1.197850345103244,0.995377024227711,-0.5316982997906532,-0.6010957994781636,1.4887189848709574,-0.6136620648856946,0.9378713374263831,0.4223242219914135,-0.6957513156524642,-0.8080260928102845,-0.8673539110364847,-0.03023065281712406,-0.4751214289625675,1.4262423497321415
SIDM00145,-0.1089701140414204,0.003194612457737527,1.222340555226881,-0.5451554120016289,-0.742140468464501,2.47209901749644,0.8384287584381751,-0.6310692356204365,1.2169315484563663,0.013172175718705272,0.5954604761649023,1.5487298119161192,0.9783519330377621,0.5208027212664783,-0.14508168371135158,-0.3829653108561239,1.672214374756436,-0.6712056004289029,1.9304153566092779,-0.2824665677836746,-0.4456262144745206,0.198899834687351,1.5740275077711043,1.052745339695972,3.2447329326224446,0.7076652951668619,0.8420866888486146,-0.674881210502105,-0.616685866952209,0.9016517836569579,-0.6593268260575218,1.7522423367094424,1.0648285922054845,-0.9676722136110583,-0.8913986293650701,1.1800816725386805,-0.12970111673421628,-0.6031643088277695,1.3806289720792408,0.2496834043667951,-0.7217709232405424,1.2857859229635964,-0.7299084866071358,0.8314009692364289,-0.018400940908583036,-0.5468405559421257,-0.7754109275768364,0.8163628170683489,0.6122300013840992,-0.3455904798127118,-0.8096346295661849
SIDM00975,0.11807772983674342,-0.06248889757389386,0.667914827045068,-0.7471496689239278,-0.7185608000825853,0.8753411607403189,0.8968665751001661,-0.3774477104513917,1.4548694000788078,-0.11253756931897187,0.04722994847455093,1.3397936473136476,0.8511946397402249,1.3709765584418276,-0.33270096634478985,-0.6595948323460266,0.8882524665012252,-0.0145143776329166,1.3801718435418144,-0.49711077783605573,-0.7139274215900445,0.4109762991444716,-0.7197940667777417,2.4627102792264095,2.401014052125624,0.5990629611895347,0.44080813700183863,0.1519104934158879,-0.7089174068441259,0.8847497287134882,-0.7042601093576452,1.4701088340327952,0.29518046591921054,-0.9583851402674304,-0.5153327903180428,1.76194921326743,-0.35968119381379715,0.9848354833478,1.2859740489314055,-0.7061420385231344,-0.44098808964086766,1.7768062974309944,-0.7884315794324864,0.5311689130123125,0.2406067731627391,-0.6158783529610046,-0.9271774222847311,-0.7304204574390561,-0.22383073480811522,-0.5830333987096499,-0.8866321467062772
SIDM00971,0.021967542959176006,0.06898150726435219,0.9840994762213562,-0.5589394811630843,-0.7081964747663029,-0.8012791676359653,1.030543259178247,2.0577695616461247,1.004694247177376,0.07468926251449436,0.019988569365761114,1.3377841714965912,1.3654970186726096,1.084130681037964,0.2580632661519532,-0.5080980502847281,0.5879591046234587,-0.8306026184529746,1.4881806484979143,-0.23502936728301319,-0.6310128729608887,0.44753992891748423,-0.7567991872234445,2.668933873749996,3.1816912561976047,0.57225391420623,0.5972136651532114,-0.6186430438859213,-0.5182908783959141,1.1963822563824231,-0.663125903488561,1.616262466974039,0.6262191641240401,-0.9664419223285164,0.8648433083654012,1.4927581215940993,0.046048752304809176,1.7917929240517179,1.4208086130732287,0.7956840490888306,-0.45121493393410395,1.7004946070022182,-0.7866779678002833,0.9157258262610262,0.42642348328186686,-0.6428401806490993,-0.8257606161065825,-0.8539706438570629,0.31433545656633155,-0.4674103962812997,-0.34691259909939864
SIDM00251,0.07164854790113369,-0.15741564172951966,0.9209985474723127,-0.6563972695282327,-0.5554423159575654,-0.8074385963963618,0.7276132544228828,-0.28824256628150347,0.9968949270307409,-0.508592517850403,-0.4595356068639289,1.7210473298567899,1.277820405146134,0.7290753000706249,-0.06108337198505866,-0.47378219160402313,1.1526039054739925,-0.8299824076046153,1.4929803410996587,0.001183942585543948,1.087724592112128,0.2803783522797874,-0.5020898048948089,2.3852589070238923,3.0185218890086545,1.0623823442779528,0.6747884116275189,-0.1752400256115484,-0.7064638775937819,0.8598122597099076,-0.5908747939080469,1.5504544034338597,1.0127039039978598,-0.9208118662472136,-0.7475151300080739,2.167023543719562,-0.07749431033717213,1.1664935854569352,1.4859527913420985,-0.4438483569661307,-0.6341346700003854,1.125039183745652,-0.6194081017260095,0.583855479838672,0.12304969245245363,-0.5862194505698869,-0.7922743465693068,-0.854625836540477,0.48739875090072465,-0.25038556264993556,0.6420802826766109
SIDM00412,0.5461716537250908,0.31292366742249755,1.1575895036147499,-0.733131190172721,-0.47204378502349315,0.0014539718179507855,0.8557921865708543,-0.551769272857345,1.4884850368101117,-0.22468509889567026,0.4619517049384859,1.923702536676503,1.2685558995027082,0.7274867702516503,-0.19775973394572563,-0.48398644151347436,1.5022894526891792,-0.8284067660885268,2.6214977697587436,-0.380400770637484,-0.6803811315918279,0.24399612452193456,-0.6565257192401968,1.7243960403261502,2.791949976917336,0.4155915934708149,0.7529752466359841,-0.7975564251072774,-0.5576151598407979,0.6116622268950679,-0.6903152283706429,1.429874524544032,0.7862359162149266,-0.9602095169752551,-0.8894849810947508,1.3696238998605088,-0.054471766045236486,-0.6467220149420062,2.0662177074273305,-0.40832659116132897,-0.6381236716395264,0.4540991771841354,-0.7498438141809828,1.2450870296441667,0.11417759015075661,0.1793801230378477,-0.7759555913398204,0.9186104913756331,0.0008596510534877207,-0.4656554886457795,-0.8590837282992972
SIDM00023,-0.026956729411544308,-0.11366742974713755,0.8008908803361138,-0.7858498688944019,-0.7495274186372569,-0.7900195607267912,1.5033111900801102,-0.2313825668619822,0.6892220110944809,-0.009405655753507502,0.2665764594805272,2.030519327542189,0.8328742140193269,0.41672473169294927,-0.02225262985857594,-0.6241215964420105,1.431058774188107,-0.8925531568654644,1.9959611697500435,-0.3438920193654128,-0.669710780887236,0.5254356127220261,-0.7540195974087617,2.0932166384735686,2.703283636697978,0.5665595184220644,0.7434415196941886,-0.7218466900423175,-0.8165453020726285,1.243371823120877,0.4834213202071172,1.3758156254085292,0.649224647786217,-0.9660115233701442,-0.8747825252454505,1.0992303424145902,-0.26985442561859113,0.42900580603789623,1.1734384855326176,-0.6364411497319652,-0.30413346546340303,1.2303670970115441,-0.8139584473487554,0.6204023303217404,0.41035749845401076,-0.7250791013265749,-0.9161493056652638,-0.8278046256178763,-0.27065947769750315,-0.4534331486825259,0.8821970174548535
SIDM01198,0.5215855122504951,0.20481980681223455,1.0203545052015066,-0.6466017529505096,-0.7764884305446363,-0.12583680366641456,0.49775870623577173,-0.5126532647766978,1.1835166992316553,-0.2354861285481687,0.05807538065595711,1.95376690322678,1.143572500388088,0.8283441024739916,-0.2397388857948273,-0.5892886140700756,1.7965837775238547,-0.873458110960579,1.963738214311042,-0.12231728909554342,-0.5032183881435642,-0.1113474172428823,-0.5706191770395408,0.6614179238114085,2.6251251330577703,0.8461193576713766,0.6932536524731792,-0.7772703323215144,-0.7331504341199825,0.4431267011174729,-0.6265299804461995,1.4428628126629035,1.256548288492223,-0.14910239123626542,-0.8166268787749366,1.187072072319496,-0.014577714926125728,-0.7756591157627206,1.647050869385765,-0.5376674064389815,-0.5641529835909413,1.471571809194178,-0.08314050018480207,1.3907462806734017,0.08711876569449964,-0.4354798693102715,-0.7583891118761616,-0.11190515273722253,0.034729878026936764,-0.4684404356344909,-0.8455043857250566
SIDM00441,0.26012970050372813,0.17645866328509913,1.0658067901469948,-0.6638953299458693,-0.6543492742094866,-0.7602836496835577,0.5851281398246395,-0.6057763291633514,0.8823156582439143,-0.3412197895028911,0.39904536123258416,1.6379688263964725,0.9358723175132782,0.8755694725914115,-0.16736349336069778,-0.5469429924016979,1.4043638594682464,-0.47091611136236755,2.269951354651929,-0.47676632241692957,-0.6944233248337174,0.21791913356986137,-0.721101523687286,1.664607599659072,3.155448405561575,0.5945790305361757,0.6725152023411634,-0.7669895096642604,-0.5341832099855002,0.7855116809429205,-0.7402842579936331,1.4614728026834134,0.9083562047905224,-0.9314857718297557,-0.8742768039250035,1.4245382753775329,0.2030777597943344,-0.7785708219545845,2.0474644488183644,-0.5243330794903918,-0.6385076617147664,1.2867165896656911,-0.6329987193012745,1.0518118365494245,0.7489696364843873,0.06202555787984481,-0.7689708967997315,0.7700501272340942,0.62067171528945,-0.5258224049408258,-0.8649974742530891
SIDM00388,0.5894729690371859,0.6344961180524905,0.9388680331587295,-0.5886254684269168,-0.743642998062125,1.5701878677854797,0.8181194966328186,-0.5686279127435427,1.2047303670061298,-0.4766858736515618,0.02564971476754029,1.7125222612692896,1.034896923825413,0.6761339157564584,0.05696184706007796,-0.444275588757669,1.44732526472142,-0.7863442224035311,1.73895742987766,0.012760724846443678,-0.45859757297701037,0.5723722004418773,-0.7244977110889107,-0.2567177056029135,3.232106482237082,0.526954469877852,0.9284401574970488,-0.6061357383053976,-0.7544439911952924,0.6944670398715792,-0.7229719597123175,1.2530676706872836,0.9554054280666495,-0.9495498304706184,-0.8347623439945975,1.430104927052039,-0.15792073454966532,-0.7431200799513268,1.8242433857062454,-0.6267575999483095,-0.5948245993053375,1.1173699433323443,-0.7371959597029517,1.3238329349496993,-0.32298103313032944,-0.06916535461916633,-0.7646374371718219,-0.3860422541877352,-0.08587130772629317,-0.3795968960896529,-0.7863023219560606
SIDM00417,0.7675321740962932,0.6566889715259604,1.4302686031482164,-0.48931113548525873,-0.2553760595016768,0.21340585317376592,1.1837785730186328,-0.5724006943023792,1.656926186304912,0.5439359103592529,0.32424042478897414,2.7237491960244142,1.4532859221448264,0.46016818030149564,-0.346161014741771,-0.47114230555573006,1.842330298206165,-0.8187078348374965,2.087566873323543,-0.26838534672308634,-0.5578679672521015,0.4225111425389809,-0.6574702575494942,1.3230973142390523,-0.5170876849762815,0.5935693569980364,0.7427641389540123,-0.8499948657666319,-0.643901542623449,0.661466749966505,-0.7134689927953629,1.7701923625348173,1.1154842735087527,-0.9599669834326207,-0.9137205877822662,0.8245431577244324,-0.014464169967260953,1.8261270565629872,1.7625623423595345,-0.4394694689413112,-0.5811899205778429,1.7218550590227146,-0.7760798498433371,0.9250914970901787,0.06626178774456995,-0.43213331003785227,-0.7417658442553616,-0.08553164369269217,-0.08358335552622284,-0.5707663138812041,-0.8552885267042377
SIDM00416,0.38172789398019097,0.4156544515131485,0.9904931990326116,-0.5283933896604025,-0.5434309203752411,1.2423351738957797,0.7919162261767418,-0.5546430282693873,0.9253651445059826,-0.21770533251927043,-0.11866272683356002,2.104313696543735,1.1957724546357305,0.5400793654637106,-0.3716202617428629,-0.3982435883020929,1.5225528532482988,-0.7149967397269656,2.3815631779683932,-0.23574793136417424,-0.5594352475397968,0.26775012341714366,-0.638222696897033,-0.4779872227472531,2.9070163037099106,1.0942511267899284,0.8667469324557886,-0.7390748672777886,-0.6831818493126387,0.9846648520582996,-0.6416789446801981,1.5462199910754117,1.0510232982439611,-0.9928671185572939,-0.8817040819260651,1.3354719301935478,-0.0757347150497321,-0.6718305896124492,1.6772373034533086,-0.6199722223712361,-0.6967235074928352,0.8754634053820677,-0.4740608516118798,1.580220807873933,-0.07766512857601159,-0.31768611480293957,-0.808006455830913,0.1953303878760789,-0.05471563454357558,-0.4452566505681192,-0.7956749848212077
SIDM00974,0.08295467350455982,-0.15538306341279393,0.9427703155875947,-0.6055423039496383,-0.7058579816203044,0.8824912285190538,0.49185182276151096,-0.565790306568718,1.3294244801994635,-0.31172144638094795,0.34346665794004283,1.5328643295946152,0.8076328350902257,0.8751193205580561,-0.0918688438316113,-0.5537949431338561,1.1794073886180148,-0.5012441721736893,1.3767677527076096,-0.3760437593986722,-0.6283468848368936,0.3912000676401896,-0.6452134803850631,2.4815838331943083,3.186955998061299,0.42692670406319233,1.1988799497287221,-0.7244948781158478,-0.702406854409307,0.9362450173206144,-0.7788358788676346,1.7332639127924578,0.3466590417215339,-0.9103701494115025,-0.8312140105013086,2.144949194144882,-0.3407503303103331,1.7323771098821572,1.042341086378466,-0.5899459910426816,-0.4651028902896916,1.0493711690646643,-0.7404809706909219,0.7021792099229505,0.6087554090664942,-0.5313898545675876,-0.8098387676016845,-0.8560381572870849,0.1269166705073123,-0.5428994609405992,-0.9095855593635036
SIDM00833,0.3530129280504813,0.15800372903712265,0.21668686446135002,-0.730009778274692,-0.8075478708704539,1.8413357560771393,0.5456920973152223,-0.24099842315962186,0.7373018763565032,-0.4056720897690283,-0.3548254740266027,1.5792245430167704,1.1600337336438318,0.6994414389917185,-0.036713290899206726,-0.5664236676171835,0.8928074913360178,-0.7629448663163095,1.6141471306850776,-0.1859930541782048,1.1399064870819973,0.6975325473872664,-0.594927462586104,2.650791382176932,3.163574653863059,0.8213170678597426,0.8545759788423726,-0.13156223014751636,-0.8427412515962609,0.3510909876787058,-0.2986944840733499,1.4163667566780647,0.8871060621959809,-0.9539001768706146,-0.9007437680023987,0.8160647950551325,-0.05011604691099296,1.0300771358704703,1.2419494713589647,-0.6309893410179269,-0.6505084074798098,1.5634574257596736,-0.7483862447694525,1.0367261616267036,0.3310707028456807,-0.6858612215655687,-0.8315418933023686,-0.8591586808993703,-0.634720368315029,-0.2800684161392109,1.1825668772939937
SIDM00562,-0.05104917516472634,0.12795064731981695,0.8800181989552671,-0.664812463978289,-0.2574330371534974,-0.7002035622658362,1.006138623300618,-0.26679354920016707,1.1264572080651725,0.048861994545013485,-0.09499968707888251,1.65056100250978,0.7970830726446887,0.7822823023079212,-0.04090432579237368,-0.5738026066828763,-0.57136611967176,-0.8422086918461593,1.4498220024114532,-0.27483894743629333,-0.6615455320799869,0.28119779578813636,-0.7242763050553338,2.3407751924209568,3.0107190957763867,0.741508202786184,0.5401061929118718,-0.6683343088997851,-0.8323840987154814,2.023269814886292,-0.7144999930195445,1.4806648785917624,0.7174168963973441,-0.9524731917175877,-0.7868018142482399,1.3732549300191572,0.2012355533120303,-0.05663881586044674,1.4322316621418736,0.6652918172488447,-0.6137060171001038,-0.5471992810174857,-0.737298086863717,-0.14061420822769496,0.7663985404239901,-0.6428964209109428,-0.7926135292265929,-0.7397370649650419,-0.533928353157265,-0.32581590996012816,-0.3242488384378059
SIDM01102,0.5186170045016218,0.3494341435899948,0.773482124963514,-0.5894601412167213,-0.7594534057410519,-0.8435627869673953,0.9850688557332297,-0.6006426744693674,1.4532565754566011,-0.1953703485630166,0.16433752590797884,2.0370400260152315,1.3436204763549886,0.8331189931982251,-0.14235773828778225,-0.5656903842400353,1.8806011356271672,-0.7032902412689797,1.8243442430315813,-0.36565526460342745,-0.707787433212699,0.43098092223083045,-0.6912596415087299,1.4553731179921732,2.258050500155151,0.769934418742841,0.5020827177456222,-0.7641533646729318,-0.5732211437640953,0.4947735923720452,-0.7091645853514021,1.8863647050359231,0.9130531465222033,-0.6711149703803833,-0.8607713534148894,1.3769802055434297,0.04673071573772569,-0.628288097024151,1.53691055882033,-0.5875857530446422,-0.723199234076209,0.5338452249499083,-0.5589790464489921,1.4807230574277097,0.2808121749545324,0.04456143808684699,-0.651801466225758,0.029798353336287844,-0.21100886397920976,-0.5990895700037107,-0.6823068579297089
SIDM00418,0.06486234530586783,0.31386045610647206,0.7460262533985836,-0.5741451323943416,-0.6769129940473771,-0.6229842349276498,1.0206679950967705,-0.345152970450579,1.557486180111684,-0.09160049092515588,0.14527176082475693,1.5661996395418034,0.7061779896909428,0.9890721791869292,-0.2625245895720404,-0.5807364175911571,1.3503382136987916,-0.3453852627840594,1.8961371345775992,-0.14349712418017513,-0.6904504852902723,0.35890009870723294,-0.7138882064841815,2.290307844450178,2.963764785574798,0.7958541896463016,0.8281753338653185,-0.42769290467719784,-0.6812136374617814,1.0620777214319281,-0.2291064293627284,1.258436565374761,0.6559449347838306,-0.9695753340150802,0.27356842827586564,1.058430581078078,0.19507085320328002,1.4250893859980764,1.0841470381389098,-0.6780766065091433,-0.4726280817561736,1.207456279712834,-0.7952626299471133,1.0844794417333914,0.20716419221007035,-0.6723173134696088,-0.8450925465539703,-0.7818650636052804,-0.5464838782834218,-0.30170892009995254,-0.8788212222241113
SIDM00841,0.2675668287439866,-0.21274695800862764,0.8336714323668543,-0.565201253038202,-0.5238283527264215,-0.770319625785708,0.6004542896237256,-0.27202823691421557,1.0387430952070213,-0.084040850568201,0.11120744117518597,1.8692588002928932,1.0969174640551889,1.1928951540947226,-0.051909467662911386,-0.5765180466700276,0.9991179403309013,-0.7623366727847201,1.86691581192312,0.08036544586980345,0.6423419574928253,0.21507800696388196,-0.5365649040963154,2.186112152826896,3.624807019155725,0.46450074461692603,0.6236813303176094,-0.21727103774751552,-0.7269886492644632,1.139261014354133,-0.7155498787347825,1.2547681101233894,0.7792074215639938,-0.9493684207501343,-0.9531171240004586,1.3886108207772,0.4923455010716825,1.4536558374327961,1.3907275023863597,-0.6671956292251212,-0.4922894471198409,1.3516583797612183,-0.6184805445316328,0.07428638469858213,0.10773134796017608,-0.5442447152892338,-0.8767693209592755,-0.618084596743463,-0.34039489080655044,-0.33001310447708315,0.19066735865024367
