,NEIL2,MPG,SMUG1,XRCC1,POLE4,HMGB1,POLE3,MBD4,OGG1,UNG,POLD3,PCNA,NEIL1,POLE2,PARP4,PARP3,PARP2,POLB,APEX1,POLL,POLD1,POLD2,POLE,NEIL3,TDG,APEX2,LIG3,HMGB1P1,NTHL1,LIG1,MUTYH,PARP1
SIDM00627,-0.5091588114978692,1.5060537304266748,0.36640443497426955,0.6561840682799859,1.9301472031441582,1.6003269742888973,2.259731328874905,1.472636579672219,-0.3696603262429239,1.8183694245707063,0.34675953766563505,3.048786599821073,0.32529884464119785,1.692204508695813,-0.35236527252465477,0.3720829305954593,1.8656541051814555,1.2804601702306806,2.729381747450879,-0.6820151844931119,0.9530956112529417,2.003794499140689,1.2781426313386821,0.5238450366874909,-0.547263283807289,0.11720273963029029,-0.5784322827692805,-0.7317457124106966,-0.4013553308223207,0.7195534029336441,-0.07686899771480056,0.8653933398717867
SIDM00293,0.663653607895356,1.4940412139238426,0.4230322954008374,0.13119874077529162,1.0026488274070793,2.1496251951234475,1.6386366698292096,1.566752936142934,-0.09852010855197486,2.054581149286081,0.160754749731088,2.9122010975233925,-0.16798715450458385,1.4623975305558026,-0.5675249567361664,-0.6215737264624828,1.7227305082194682,1.8640439621979028,2.803684132548681,-0.6765332876357404,1.4204898064537272,2.0952278492938734,2.1219665407376143,0.6277352233442933,-0.16453357983440028,-0.14361810595164945,0.05368170958929908,-0.9143867506616672,0.07900222856595542,0.9148428536187516,0.4596902670597312,1.7378498561733422
SIDM00274,0.1072186176117244,1.9560377054737061,0.6862314230532639,0.7241691225534322,1.879396819257397,1.4424844529387533,1.5107232979867768,1.1139806975741833,-0.3613193653580141,1.517096582363041,-0.14087975630879113,2.081121775251913,-0.5002565048800611,0.6040026253950241,-0.39234089504964353,-0.4456440697070732,0.9804926536525945,1.74662347497072,2.552336382154163,-0.44975563499965526,1.031453844527394,2.4814105762124727,1.190969135672925,0.45029004010135026,-0.5186185694049887,-0.02463926430398027,-0.2211593689722306,-0.7951473661640182,0.1872608823669797,1.092048754089245,-0.14012353352728513,0.8777227543183286
SIDM00544,0.12279352911136815,1.3353914962977398,0.17661759496549465,0.4671068055177151,1.7856233302520321,2.428938180563109,1.8442990285076355,1.2289072500028106,-0.14692358122053897,1.9650998164627071,0.2614863632540666,2.673670094512286,-0.42662619237045646,1.5062904179252288,-0.4023717164180825,-0.06759912278183569,1.8203575897047004,1.9520992236542352,2.931242735994229,-0.6681958686141403,0.8234687722920582,1.9843510461565952,1.7481400935980778,0.47896334727023215,-0.14606644412795536,0.04378957982566568,0.02910287723506599,-0.6723252655242012,0.1887480597477138,0.6331759794605687,0.7438096411302972,1.219628864141096
SIDM01006,-0.3339026514679219,1.915914347118929,0.31558199927080205,0.330394939805655,1.0873635574541225,2.543794571557009,1.622594403934115,1.4793386205184968,-0.22511342114644795,1.5696403519621682,0.2568064964748423,2.5568936213364415,-0.615305554754204,1.7726347105516902,-0.2840111084056631,-0.24449362633052255,1.8003889743088655,1.3115100579209087,2.5973681026400786,-0.596711979629036,1.2536443343490014,2.223852190637891,1.5836075306210196,-0.2936187874154446,-0.2027221872830077,0.023758927706197225,-0.13690408562237688,-0.3511673432944441,-0.028795022846384556,1.2648127315707238,-0.06758215532698898,1.4057513043232657
SIDM00302,0.151546381747708,1.6582015174570082,0.46924657649134494,0.10156044534542367,1.8756195739055457,1.464425492353732,1.689447165001433,0.8523030263508663,-0.40180630781277904,1.3420924007647759,-0.13370058898799358,2.636679199542856,-0.4721479686337153,1.101305672792949,-0.2200075908608341,0.6133959723141346,1.3106282328566217,1.2300759336156573,2.606497635233567,-0.6323275319048876,0.24393827604749357,2.1176346396278984,1.3308460037678034,0.5914706516150136,-0.44998610161221175,-0.280775713506846,-0.4468642730430735,-0.46694014919384313,-0.2922103618840586,0.4461733483399102,-0.1864527146918251,1.0127319715988101
SIDM00549,0.03109335979449518,1.8259724128607617,0.04970534116495272,0.46852148890151396,0.7427417023816373,2.587542599641929,2.1706284676916248,1.4305117470553965,-0.4631019907648108,1.4920252369342215,0.4052339265996071,3.05450715843871,-0.23931311576111308,1.6348719523332533,-0.415880733121479,-0.16750964564250875,1.5243149510256588,1.4976166495033574,3.0304964472037206,-0.542590414859931,1.4455375734940774,2.2883295410515827,2.283362788800381,0.672270100508051,-0.11216749614353064,-0.026256824316175233,-0.3007359820984276,-0.747191513209602,0.15981477811242506,1.2976830560322223,0.7553178681575159,1.8050154401016365
SIDM00292,-0.17011844214113667,0.6207281375833987,-0.09513873018843758,0.09987405507460302,0.9972474150264812,1.6639970130222042,1.8832417592042332,1.3824720066444636,-0.321929316727726,2.3641883286377547,0.01927293059448155,2.993122987884848,-0.734962899317071,1.3092467257346696,-0.5329223935259868,-0.36657393322928894,2.349862485958145,1.883653556787941,2.5524995222327966,-0.7840229581576458,0.3417102710623714,2.1712066995989256,1.752624591500341,0.39120259850042505,-0.44851083550775955,-0.19626190883156863,-0.08791756535451083,-0.6363241465842299,-0.37722710193981845,0.7575662162628294,0.5610259128457311,1.3138830729709214
SIDM00623,-0.05204420555258039,1.736432390126122,0.03267305532858468,0.18203831775125387,1.5611863611211778,1.5754813677750317,1.274426402301355,1.3792050850994055,-0.18048234787851153,1.133212684707571,0.13457714188728456,2.907535975518578,-0.7502689025788738,0.9755295609639424,-0.36541524896786604,0.6000962831241783,1.254363676635633,2.460270076568128,2.5970595061330957,-0.45130571711833456,0.8749729508016761,1.744372306281295,1.299337551270387,0.3506908568417451,-0.1952225500742749,0.029737296247714626,-0.0650808009590184,-0.7630838416705572,-0.22901977343241792,1.152769062691544,0.07708144810872125,1.2222164370147577
SIDM00638,-0.2756868370231158,1.440743244016986,0.6076232415151951,0.5648699953365475,2.007524781905997,1.6372509135475584,2.0159878247674237,1.6004920999795615,-0.18241089061701013,2.350688129067464,0.42087079449799675,2.99043641151979,-0.25069117080043174,1.7893643433771502,-0.4716544012507324,-0.5088590143516346,1.694252381904107,1.7596932717713611,2.68039086821619,-0.5356007178530764,1.0520317671806938,2.479675648697647,1.8506151758787481,0.6728535291412913,-0.19154865305097862,0.33785196736279904,-0.10439251263227682,-0.46498892919976686,-0.1072682296456493,0.47027189500418054,0.2591664700885578,1.0383663298568346
SIDM00527,0.5398713803378292,1.6187685335928803,0.7252933877511328,0.7395251115269004,1.9079598837538063,1.5974129097089032,1.2416765623399812,0.9596689800301839,-0.2009487301751852,1.215737640550901,-0.04791163325132233,2.90146269512328,-0.0522914014885433,0.2638505520991423,-0.42997826955826624,0.6148511888911723,1.253875823644703,2.004194624488373,2.705060203021838,-0.5151808350784778,0.4124945697365198,2.1960362657070047,1.155702633181991,0.12686442839889908,-0.5205723516306533,-0.061461067890978896,-0.3861102941070375,-0.5485342361912884,-0.1909729423262421,0.37462765063602216,-0.10090840063811979,0.6916382525300399
SIDM00976,-0.023705972253835556,1.7997354939806476,0.6203540478430687,0.29590253500320196,2.2921973771947743,1.3913663676894055,1.5039660245984638,1.2084354850408396,-0.4394261389567013,0.9879093646586392,0.03704467442475217,2.51064454587761,-0.7914505000008047,0.871425763013229,-0.42541922153477013,0.24739887460210216,1.4927481496533157,1.7143103837474079,2.4637879494027017,-0.5993082656997496,0.5462168480201577,2.287577023738394,1.3596382449487325,0.6592101779570514,-0.4183826782484786,-0.12447640198299544,-0.3121914660596093,-0.681147414119647,-0.05565095011461366,0.312591136276384,-0.07819610008366651,0.8553422283542715
SIDM00316,0.0892990768716731,1.9873989230190228,0.6583719705458118,0.3790645449456764,2.210055619102626,1.84237302277661,1.6551997936983363,0.9846524540230543,0.04914607989337077,1.3999844987606342,0.1363886986546974,2.468665581813139,-0.6999893390770768,1.3516908731010262,-0.4252544916239996,0.8815199666552218,1.5438607079062252,1.5829748759336824,2.678547447956124,-0.7010945589109668,0.7204145839395782,2.3990310135331376,1.4067369833577121,0.8857559401834949,-0.548630897041676,-0.21316297042835777,-0.33927805938234584,-0.7916173518554414,-0.03812708207403055,0.6933982203409177,-0.1178450960863784,0.9254933588289872
SIDM00326,-0.41895143622185743,1.630778415088023,0.3915116762191371,0.1591882318066946,2.012800575403778,1.781315394928591,2.084622488519279,1.4394123388980429,-0.09803803207530538,1.5924461421722145,-0.1506493306258988,2.442050527893327,0.4987621747647258,0.9407201216192363,-0.5006293993853514,0.4739231306594078,1.9170314754218878,0.8649891379173539,2.715864947752135,-0.6415214671834762,0.6495814817740143,2.154825774235701,1.3860734656483675,0.31319875834937905,-0.42835924669563047,0.31256573652128544,-0.36353405047652837,-0.05571063991333989,-0.15593066149379736,0.10768780987025238,0.04229956897282724,0.6823325798357518
SIDM01093,-0.16502108096960777,1.746197950683516,0.45416716869546453,0.40116363073457906,2.2965124850805996,1.9123619752029168,1.9582086280017343,1.4686282020204695,-0.10942000219899421,1.7169375274837995,0.48159397792610126,2.747307187841375,-0.046090487705439755,1.4156203548989263,-0.44495835002497836,0.2919236266479802,1.6752165699865325,1.485661094097576,2.59983982073313,-0.6474602200877222,1.1130839118828824,1.9569851431571523,1.821536830978347,0.5721241458944484,-0.30792946656671694,0.38190087268218553,-0.20017913024701273,-0.4619328778090317,-0.12433664749633558,0.7462009045619781,0.16658725463743587,0.8440129775125802
SIDM01098,0.2767055637099178,1.6796151617200346,0.6963828533830588,0.43581845858608265,1.2300095031994016,1.8617677477666505,1.378799699773944,0.8516087004815436,-0.1548831389097737,1.258503908662563,-0.33235884462779514,2.4353399076119517,0.004213355029242529,0.26973824563250576,-0.443592696005181,-0.029069177913283603,1.255832693104392,1.4683100343242972,2.673678411278935,-0.5017721353343753,0.7442213961716705,2.350448128382148,1.4864857443467274,0.29941016264777415,-0.4313766234118057,-0.10162781558183043,-0.35677590275431287,-0.630634905568731,0.22895613546179552,0.41054580752681125,-0.01725368847199553,1.0878314168024432
SIDM00424,-0.125733913698022,1.4947323467038802,0.16560508960979337,0.26412443391538576,1.6043156808819499,2.359212864076992,2.3072504387712542,2.0309911171334867,0.40381587040629413,2.059813802793122,1.0473184438444196,3.0943239343595463,1.6559125827231513,1.8675140520792912,-0.3492049934766034,-0.09645861160369569,1.6446692053812089,1.8962496145524999,2.454234346576766,-0.6212336166237744,1.4271722469255144,2.6425153683433904,2.111040916960464,1.5648238702308304,-0.16576738699004184,-0.04713164294854946,-0.14727484402738292,-0.48226678605099665,-0.00724745230648247,1.1576822590370388,0.6275146703123389,1.3723645175048498
SIDM00973,0.31588294433163894,1.393796974057983,0.3245651303053669,-0.03363921003659615,2.250200991142106,1.1870583943792041,1.6430810222945915,0.9301238511611138,-0.32166940771438884,0.4142776406310617,-0.6486770401273361,2.267344396355504,-0.5772322587253634,-0.6554002444947685,-0.47502213492079104,-0.24603574548695964,1.1533572307355189,1.3757840389728015,1.7488092515459397,-0.664219016533313,-0.42695899842339563,2.159104014574909,1.1951675386251264,-0.056295546324765855,-0.07051888020582205,-0.126311756139043,-0.03450714785055367,-0.8596231269874084,-0.652827129078049,-0.6220276176602308,-0.42657072325047035,-0.11278374949161941
SIDM00411,-0.07639617780298862,0.9881360254673903,0.46695577650014386,0.08633241319344091,1.828445723061003,2.0414422675038457,1.851812006263749,1.1225888899113272,-0.3671050285257285,2.100277475947316,0.8298843902290246,2.645097147991257,0.061028282627674624,1.5667322884826618,-0.24798478942837476,0.02729594723527961,1.5842490086614762,1.4842751285747058,2.6883159078031382,-0.5342066008531889,0.5975972770267579,1.964268578368571,1.5796902700414792,0.8402291646025274,-0.4547305460259937,-0.023927337945083754,-0.49248843622221256,-0.18404162510874317,-0.05166795167600028,0.2735332463563035,0.08409058192086728,0.8335868935727332
SIDM00374,0.294932996909281,1.7723463007292664,0.5856858911937806,0.2153096583902264,1.1815646118246326,1.628430288987566,1.3375126081795108,1.8309471482593318,-0.18600442103768464,1.2770061425345833,0.5409309824553933,3.007949159992936,-0.5685425565170814,0.7959835192491492,0.004865368287562238,-0.03200241633789176,1.3141996603683355,1.5298965703040706,2.4069498575659183,-0.41131667954482526,0.9515695351140733,1.8890826640048473,1.578193202317913,0.4053039685477719,-0.3636263589825541,-0.02836551061996971,-0.34315390518330724,-0.7865875182597467,0.06543522227462069,0.9183988401307964,0.13210706082577944,1.029046700994067
SIDM01160,-0.1875340179896664,1.482373997440468,0.8572088253810717,0.3961062366628112,1.6781883078626354,1.8406114927285353,1.4722031917048362,1.1206900322206823,-0.3817575636551356,1.527549239478462,-0.08348031870145503,2.2765555128577226,-0.10237059218468639,0.3318166925351477,-0.24647611243018644,-0.0748242203175567,1.2965588318165848,2.148132965059644,2.8461550828872637,-0.6064268461231364,0.27354172850223446,1.7711007321768006,1.287260067703584,0.13647143265683148,-0.32964769920063774,-0.1777786773129421,-0.18139790837129707,-0.7959346289099214,-0.22347028997891152,0.5159274059573582,0.5584863895256121,0.8859715835530954
SIDM00145,-0.39629384632129216,1.0595940718163128,0.3226645053607927,0.34253634211400047,1.7984782069725915,2.5880760112943277,1.945257269067526,1.4759641361112261,-0.27341932541670416,2.0950318273842687,0.6483377895081806,3.3943063850761903,-0.30550612240081404,2.0993459347551284,-0.34981916476373814,-0.23082513834857363,1.7591149213918975,2.149720040640185,2.9307333287386235,-0.7535319634152005,1.4868177405153409,2.2724863493315937,2.375985221676219,1.8670097509634005,0.1375358844919868,0.06395608680456659,0.044695802529497675,-0.7326863991469581,-0.07983898310912418,1.4872362839420912,0.7870157679075327,0.8274224462274469
SIDM00975,0.17577820206731515,2.1740840520722826,0.5534776342106974,0.42687513604494365,1.4649597350650387,1.9508729397907618,0.9307676586473407,0.9690386495206679,-0.3849242955026655,0.9417808926116085,-0.33325770538598165,2.299781670339239,-0.5748577427181758,0.026611164319294837,-0.2546624090075257,0.7801747084530384,1.3490087567838085,1.7939461107537862,2.8645693269678985,-0.6789135988534342,0.1257741764112699,1.9653410316309194,1.1161371721736764,0.17788166936373595,-0.4614639535154727,-0.39165628293416616,-0.3979176457581487,-0.9026072218326741,-0.3299294062736225,0.13490114080870316,0.013842054884271718,0.8722463136896186
SIDM00971,-0.12597618302227384,1.822676752138455,0.6804066091318259,0.30253289543858775,1.662391779276294,1.7322921068103798,1.4368245301570772,0.9809192314110037,-0.1427891007446867,1.9938328780670886,-0.335771793204792,2.905646755049576,0.9162774446056962,0.9464288776961016,-0.21678348782176776,-0.31822239245136863,1.5317541997466966,1.5742229505610654,2.750252990453416,-0.5389165891228406,0.6239372989382095,1.9135702335931952,1.8132533693312352,0.3670119807009889,-0.29090313735969586,-0.21834326848360075,-0.5116005946366247,-0.7146786846099864,0.1954823587448441,0.6738998419749249,0.06984414296889284,1.4516807953535096
SIDM00251,-0.050343448095535946,1.6584750924647773,0.4927102652731329,0.14772705152935411,0.6772619128164912,2.208391632721944,1.79473696651023,0.9649349580207301,-0.36054685465931513,1.820305484968784,0.08031819406123177,2.69019949950628,-0.7220649277756649,1.5162505725972688,-0.33103605081567233,0.5147812333660857,1.5339535722806732,1.3323741228478028,2.728348617035708,-0.5527013185932085,0.6827504983346016,1.9556676950800809,1.6926398150680027,0.28525154672382264,-0.10339080432818337,-0.5558457188539245,-0.45602729150365556,-0.31853712131885803,-0.050134421736298534,0.5056015933528354,0.6512697024377444,1.0038827113518274
SIDM00412,-0.5057696873714206,1.7006440163526146,0.3858718175137336,0.05076325650394546,1.4473900120458028,2.185781401322091,1.9999458439969149,1.588193623674015,0.31868805441020287,1.654549261502427,0.5335748128058858,3.092287361549938,1.2411504709404397,1.7944595171795354,-0.3671744261911511,-0.10718742976121602,1.8718891191182165,1.594231763959722,2.5631661967854322,-0.5295606645145139,1.2701466604300224,2.064192241185004,2.1864686372851927,0.8969123428428564,-0.12051960731029417,0.0037284464724054974,-0.2390654877089632,0.2755533447256317,-0.12047467616615225,1.4204066908383663,0.37931688880767683,1.6182831847886257
SIDM00023,-0.06260368133840244,1.5605447523204994,0.7105710377607873,0.3118913019836184,1.6475903444611724,2.2030711016570454,1.7031022348113996,1.1578917957986892,-0.3215327931568739,1.600888029875794,0.5807679644626363,2.694631628257509,0.30210565885976426,1.9843103196547691,-0.4334200008414223,-0.07855137876799057,1.9767750977083818,1.5643368668884563,2.6411176682632074,-0.6694919228145281,0.8609727950289215,2.2419001757317636,2.0774887267279265,0.8155110303361177,-0.36704019588829156,0.29687696781798556,-0.40897922542683,-0.5994639719039088,-0.1660559676510239,0.7760516354245955,0.24169477063603836,0.8990784199074155
SIDM01198,-0.2789531423368072,1.5259516256423404,0.14744612766876006,0.08116388735649416,1.946499996034802,2.4008913308267523,2.3356283594465954,1.6491034087605394,-0.33401595754451147,0.5781173131545434,0.02351244414092996,2.9394205447452593,2.1787996256500732,0.34016340146259144,-0.23938046737232666,0.3319486539033505,1.6846850787722116,1.7334326848222505,2.3522545239918893,-0.6399832956747363,0.8727705740282302,2.285652494102592,1.5535791884938441,1.4307455149853163,-0.010002419595355375,-0.14863931762168997,-0.3326097713472287,-0.3363722062285605,0.18741974663712285,0.17775754027514773,0.41052931997831815,1.5677536824987444
SIDM00441,-0.2793074870883912,1.9424407666252492,0.7559711243411343,0.43442882324529797,1.9243180505441908,3.0998205258432794,2.1883706538664156,1.6691305840943766,0.04452355312656449,2.1945437374548242,0.8429513753251755,2.735204421650587,-0.7323505893448135,1.879608354294171,-0.08489566299788631,-0.015374451226053215,1.506110395427587,1.3593595543845054,2.629969739762645,-0.49875823452917956,1.3747374961137315,1.996428116327794,2.301508865355948,1.8171606886002378,-0.11151519794078929,0.2736635451046226,-0.1004099532395318,-0.6718440948459035,-0.11878077963453847,1.1314023222455274,0.2634891256219701,1.259379265329804
SIDM00388,0.0013692640608929444,1.723815450019487,0.27714935872998353,0.26898019197313283,1.5830169925100448,2.981263818791964,2.2002159081498553,1.7490115947267255,-0.11089655294191049,1.8469435207848142,0.43570952097012966,3.1295979077849374,0.2028390189003425,1.639130746249692,-0.16258155865332466,-0.0032901021531242607,1.8556505837655957,1.664664733952164,2.784716272517411,-0.4415504345012426,1.2535699693150246,2.3681231424700706,1.9111448629587549,0.799180147135819,-0.03678063882577854,-0.108948446534903,-0.36979526322261363,-0.8471276666484042,0.3938815014283692,1.2923911879428653,0.3905235745111435,1.7748406913203099
SIDM00417,-0.08651961434228098,1.251725228832347,0.3237482197531005,0.6469891493895813,0.7371288315384922,1.717246513935876,2.244588680239526,1.2048060951010655,-0.17195803915708266,1.7451036194849385,0.03688875951695403,2.9245601733058098,-0.516572074237698,0.9999475775222985,-0.4754206874028118,0.30040892688448073,1.8539951848067564,1.3441650935035478,2.6324157577427565,-0.481853390337832,1.384995475187525,2.386859530879514,1.7256036524411533,0.18443746285576576,-0.2368630967285414,0.05688751045136402,-0.1851846897961665,-0.9883160439859734,-0.06750774220770445,1.3208182111188245,0.45864087515367374,0.6626609240018261
SIDM00416,-0.19564748458494335,1.5819538902903667,0.6613415851215204,-0.23635924100050343,2.622953971761953,2.1816873269419705,1.7772724083899913,1.71028416746697,0.2123593525854485,0.7110793309209761,-0.429719135692121,2.7481204218017306,1.3778250468337616,0.021099740528306255,-0.3235683026000862,0.0997166733931752,1.222691584884378,1.577683378446457,2.404672793265362,-0.6184813652714816,0.589352871213067,1.897914424042977,1.1417882974732256,0.0017369345344756715,-0.022172921110461402,-0.2502767705712064,-0.21429176007473785,-0.6074468977780498,0.07616271075018083,-0.11711585483087485,-0.3513872208718133,1.5436812854673179
SIDM00974,0.5207711274168768,2.310287031853528,0.6352443842396052,0.34998232094840154,2.208086272220211,2.040876829647985,1.4633723316369436,1.2407702416155715,-0.03342286964836702,1.4289969486363667,-0.004479252061249512,2.9823845443198707,-0.666366343293856,1.0617151489704917,-0.3393546433071144,0.2642570279878,1.18729453001815,1.8672389447041908,2.3660069023556636,-0.6566774197065237,0.7242240749716828,2.0146701470682324,1.4098373107386495,0.596238975915844,-0.626883975039346,-0.2435592248743039,-0.25579830823643257,-0.6869683331327092,0.09766702421808365,0.6960342527654659,0.08480159562519986,0.7721528251511357
SIDM00833,-0.23913934043154902,1.5277162892075884,0.5293405957082684,0.24826685013911962,1.569028755485947,1.1022151116326058,1.516474487626738,1.2462955869737598,-0.3210230945030297,1.8850557388077245,0.04275160619106172,2.1452803965974825,0.23574664263992953,0.9865296212652334,-0.31712188311440637,0.3009529413165003,1.579117028983815,1.6376919864192518,2.528080391494611,-0.4509335489239223,1.1080579511128608,2.0046167125099217,1.7348580563386922,0.34429735130589617,-0.47855807194663136,-0.0035278888059104524,-0.33830073748009004,-0.7851710096039403,-0.044543457301251435,0.5907051715513275,0.4703138784266626,0.4064871701711971
SIDM00562,-0.10162494598445129,1.6474386909002132,0.8826337302833572,0.15071157177053368,1.953825051358358,2.1340920688514533,1.8536854365657214,1.1048919897911698,-0.05091418845893775,1.600080286751328,-0.14820271227350695,2.626220924465269,-0.3410835342347133,1.9517742880071132,-0.5365904481796901,0.07587893936157883,1.6992059653839235,1.9168975787520648,2.57323145351616,-0.5270892670876431,0.7988878010917313,2.4323663458857747,1.692588672401063,0.812738808344631,-0.09446765519466464,0.11976649950505261,-0.14155275396037784,-0.5217584115745395,0.13504021709860822,0.43528462876487006,-0.3369526955227858,1.0867373900030175
SIDM01102,-0.6160204435104075,1.3690139662692005,0.693911005772872,0.2913473985135396,2.2314463680548,2.391694094139727,1.6145817950282921,1.4139774696089544,-0.37144765989501716,-0.26421079999637614,0.19801079019324494,2.5208332501275343,-0.7324315041268913,0.32794844530449796,-0.4765168674519968,0.8127270625663642,1.813491056573725,1.8019760846262556,2.389194278521811,-0.5160594843429509,0.3302166405044074,1.7534203183585857,1.1464737806958563,0.5567991436247467,-0.30069017205214044,-0.16949265951931736,-0.3600154936064136,-0.2235945845841285,0.09441636055379136,0.13965870194774785,0.7367744753467602,0.7328842527815207
SIDM00418,0.16006360514234746,1.6041882287584617,1.0002148511337996,0.17222472882629827,1.505656736757136,1.2705510217091582,1.577339794289777,1.1279143345780587,-0.28848957308399725,0.612161452512155,-0.037147068145395715,1.3963347359870086,0.13007243822321915,0.5069167237830258,-0.5981042966514929,0.47648032323217615,1.4159747323892917,1.6752979322078145,2.662916416229298,-0.4674246141783559,0.23394923833395923,2.142142567023956,1.088012307507422,0.1246327022883147,-0.31729939864308443,-0.1281550131307908,-0.3629529302959715,-0.6615774959912795,-0.3314803083270195,-0.35474908555147766,0.23958565412810406,0.2751226565838958
SIDM00841,-0.18761564787151297,1.7508196040814352,0.8073452532547554,0.019374976303375202,1.7212937622673938,1.3466644262585452,1.7895672619137122,0.9938321847755787,-0.417322465580711,1.2360983250808257,0.31507383235092656,2.707978631787073,0.25126654054603487,0.5613488832421222,-0.5219792914930137,0.17828201317140543,1.8087042406269707,1.4924243083748754,2.818536358124722,-0.532722770654482,0.9742046497271419,2.2729353144653173,1.7496723714439222,0.2379832932285219,-0.4404759160744649,0.307895556755551,-0.4621646660219582,-0.9011679154539326,0.09653480799598572,-0.41980364541116066,0.4490463461180493,0.923840498795955
SIDM00260,-0.33485453018509453,1.6734903177387916,0.43179817387464525,0.2779516988096003,1.5123744742271907,1.678731911970577,1.407458691694325,1.4839850200742903,-0.3259128502951741,1.3541743134146167,0.3622016727931413,2.6696677872748493,-0.14994463280998474,0.9011917687958533,-0.3881482696895197,-0.5035082647839765,1.653814398831764,1.829571091155875,2.295922094371439,-0.5307348723844143,0.6369501095375973,1.7390092274110631,1.532031929113812,0.627181093177363,-0.23285991053249433,0.0904211492264087,-0.12996736752303195,-0.7291643769337682,-0.3567935406052472,0.2456024930820326,-0.1516872317400308,0.557021999313299
SIDM00111,-0.14937808850240433,1.443549720171721,0.3951977494050214,0.1300941536404447,2.068252207592219,1.5797875618022885,1.8439126095998315,1.1933107520556172,-0.21493560626631084,1.6615757183946984,0.12067971509546543,2.4359300690495536,-0.11410537022221237,0.708536353464369,-0.25743049689120595,-0.3114993153438938,1.6493073664237663,1.6134843178562825,2.404416926609682,-0.665718182347404,0.8160830237803429,2.0880717511257116,1.4686685204613334,1.0561845250986148,-0.4735820260021497,-0.23750281223001873,-0.3254433371921758,-0.8114830062386916,-0.24876376022934027,0.02756451127154335,0.3783190772266021,0.7592794903377345
SIDM01179,0.13712670658893952,1.6063737721336226,0.2652087946721077,0.03505733158250322,1.3563344713284982,1.8152301746437405,0.49909074246768015,0.855608799858552,-0.44080031560240346,1.3247858361861728,-0.27565933068470644,2.1160444385060373,-0.5527389530099601,0.28949709411708113,-0.17148369580879919,0.6217477299104041,1.195716359950955,1.4100339919843754,2.4476682024591194,-0.5333920070836135,0.8519384479609476,2.0679361781428356,1.3035574528444753,0.7530955784750034,-0.4732433577133235,-0.19075024381946712,-0.46841848380138607,-0.8086397211438041,-0.06862677666148909,0.29677060116593923,-0.23327472040445466,0.6723700450943146
SIDM00351,0.009486906424398707,1.1394861821104267,0.4711958007307615,-0.0766771835525402,2.2350888467537726,2.5188805834061125,1.7621694851491527,1.3770739877643419,-0.33805929685008435,1.8958250950933881,0.7427773036379114,2.7636426397980247,-0.05605705739689604,1.290507899100896,-0.22549402832464802,0.05610528516652181,1.4723666119140817,1.4797038682414698,2.5741061632392497,-0.4599382135336446,0.7665896235923552,2.20035846608192,1.8324945895016058,0.48555033217614113,-0.169190167490156,-0.30857685152607456,-0.4076700647099733,-0.8060401154422712,-0.03969284619059405,0.34005351109115123,0.6776508779275632,1.0507841922666217
SIDM01205,-0.045632368955310754,2.1490360791652305,0.16462842754387566,0.47947347764318526,1.647884378871646,2.4428720207873718,1.7193009134706476,1.3550012741336268,0.380959614196466,1.1825191365198935,0.45159668227133754,2.869815716027922,-0.8059893998360514,1.0935956581799173,-0.3552865576171445,0.6719594099564172,1.6450317161052124,1.7374026141953698,2.8545481290335113,-0.42233452188097836,1.448802981622068,2.0628088990029303,1.6786414682017068,1.4243170580527431,-0.4809574207431825,-0.09840096152506003,-0.27081513911947663,-0.6826982027505814,0.06515223938719782,0.9583583865866443,0.4122855797357747,1.2601616992147173
SIDM01095,0.4459301895896876,1.3250767167247492,0.25788782447221664,0.29852040850816053,2.0055922119931435,2.1311023553553596,1.7398313279123123,0.9894384780025979,-0.1825466589900834,0.643374860067891,-0.2709604019709656,2.4153691593508024,0.22637586779169003,1.1328868427270138,-0.41980535675754255,0.2578999157061647,1.6352617346704912,1.2507337631434452,2.3299297577266223,-0.6163264530528209,0.6090001373083911,2.157480879090679,1.8234119319815876,0.3421230124146566,-0.33744890796374816,-0.3895561757891689,-0.14545332498955127,-0.5744340835668799,-0.4816389084004393,-0.3604999179332211,-0.39411877789830907,1.2323026806046784
SIDM01159,0.03330922946110215,1.8479573495670498,0.5455634519788324,0.16474925609255386,2.093662228049767,1.4823996631009118,1.2146533565120257,1.161813489840624,-0.12629367041257894,1.433087646631987,-0.08582240737147333,2.503231879191935,0.3017032485409278,0.6927174563607705,-0.532965489553759,0.5547416395224014,1.5002104219752914,1.8152052561425625,2.543816738569093,-0.7591398067872408,0.5148624119022445,1.7235373767715514,1.2594976771958548,0.624664286909898,-0.608980589699792,-0.25252542320725374,-0.4081571049245389,-0.8578732937633516,-0.40390340215319165,-0.16030439057251442,-0.21462170084131138,0.6721109903381219
SIDM01183,-0.46279304343209143,1.4263737944696588,0.8515467585500243,0.2449491383938917,1.376656692563232,2.19006769105175,1.2883792511191456,1.5026687733953843,-0.2307780183862015,0.7878145444260339,-0.22709888589240163,2.8623225291548304,-0.6638335384611275,1.3563072544491694,-0.4465834799121407,-0.5684491052575852,1.5888203417706295,2.2247844429127235,2.3371020462490986,-0.5968627322839076,0.016161815703720002,2.3936627929810546,1.8406362292673937,0.6159847428461359,-0.06715025595577347,-0.3374864762265275,-0.4452322777735545,-0.4323206395079042,0.9217433633276422,0.46839959513767304,0.07349103118390478,1.2111092094827243
