,PIK3R5,GCK,MAPK8,TNF,MAFA,SOCS1,SLC2A4,SLC2A2,MTOR,SOCS2,SOCS3,PRKCD,PRKCE,MAPK9,HK2,CACNA1A,MAPK10,HK3,HK1,PIK3R3,CACNA1D,CACNA1E,CACNA1B,PDX1,CACNA1C,ADIPOQ,IKBKB,IRS2,ABCC8,SOCS4,PIK3CA,CACNA1G,PIK3CB,PIK3CD,PRKCZ,KCNJ11,MAPK3,IRS1,PKLR,INSR,PKM,PIK3CG,IRS4,PIK3R1,PIK3R2,MAPK1
SIDM01093,-0.7792825749464217,-0.732951328979708,-0.2614223847070775,-0.7666483041410693,-0.777741871418723,-0.7575640468534414,-0.7843811365579627,-0.8049505566163004,0.37255937559101876,0.5044261454916891,-0.5734780062939396,0.00017666475493758696,-0.07834567895734106,0.7194204054718131,0.33999142050330383,-0.7519510965209951,-0.7549910420707213,-0.6770355633493405,1.6933057091179458,-0.5258400528333234,-0.8687624144800565,-0.794044141989854,-0.7987608330635333,-0.6535868300779273,-0.893707625430227,-0.8286736508471318,-0.26015207742038815,0.28343671246675933,-0.7057739114245529,-0.6403126819369378,0.9141466744771077,-0.7716061938817499,0.6123179564791771,-0.6638947876046497,0.35861618283784324,-0.7706294599905716,0.009041848105836194,-0.3574636469076834,-0.7851042525344147,-0.4003569294622726,1.1514201261230443,-0.8589165248767845,-0.747274414428037,-0.5935399463867516,-0.3826828825341571,0.873695986992817
SIDM01098,-0.7000230367169441,-0.31138081794792793,-0.06488311811608695,-0.7008677482726914,-0.8630885214067858,-0.8667482705022677,-0.7780264412925937,-0.7470604899397327,0.046966798677855186,0.776266489826301,-0.5649073500229779,-0.15819865933270716,0.2793149313725814,0.24113473901983112,0.7172528722745513,-0.7097344580841713,0.11728487413823409,-0.5054709958863441,1.710571612153512,-0.15823530464662555,-0.8989626227762243,-0.7408799662044532,-0.6872422089789717,-0.7586437025327083,-0.751050233796569,-0.81367802573511,-0.24212850290586543,1.7829643812144533,-0.46211872334620874,-0.8848716689834701,0.31094360033403284,-0.6976366108174119,-0.038937096058917764,-0.6268625040936583,0.9335529007439689,-0.6170632305501383,0.31619423431814414,-0.36246370047684207,-0.6750335944159802,-0.3696314333059825,0.5690442786260672,-0.9639310209210279,-0.8368585203442412,-0.33895121534668726,-0.3058618851442085,0.15425779103500303
SIDM00424,-0.6915165207223022,-0.7896409578149214,-0.13924198254628253,-0.7685173231177345,-0.8614282568677323,-0.33464454366278695,-0.7827543573374821,-0.6699078906588211,0.5111050103604817,-0.7984434985234126,-0.728860970933915,0.6486867371113537,0.5309894732867217,0.5163113312062341,0.769374877702493,-0.6932781108939833,-0.7685173231177345,-0.7227728219295151,0.36669979501994016,-0.49794841132873147,-0.8586145908458346,-0.8500441785955397,-0.7590249292020382,-0.6704774749850232,-0.7968152056982106,-0.7228631981176622,0.018748870146996603,0.19243687852866273,-0.7390575898041141,-0.4061350251694979,1.3576923488352048,-0.7932180270626739,0.20269421987579414,0.04336748601603845,-0.713419573941611,-0.6318516936089525,0.2699574907437687,-0.4553912917370833,-0.7294424120560764,1.1228685283022968,0.49552186195347203,0.09802582599231503,-0.6417685555111633,-0.08581799935063537,-0.4544825377019446,0.6825314102762445
SIDM00973,-0.7162974851844266,-0.8320316077987872,-0.20904878667908483,-0.7086165329656964,-0.77832559762771,-0.7731589258292446,-0.8569906642889773,-0.6845059200277562,0.19709320297794639,0.6835522475662632,-0.7092714613661473,0.4718754963262936,0.6552299541290695,0.26906657454852245,0.6329825587355352,-0.7221378280385871,-0.7344837220723528,-0.7051514500871079,1.3371850331104795,-0.6500319664314771,-0.8464495642730131,-0.8781176904315704,-0.8096670904018166,-0.5868214147421457,-0.7115520305716828,-0.8233203192542586,0.13100408756984322,1.2760893704189007,-0.8311945994120936,-0.4885966097427716,1.0118574123062116,-0.8203685983870945,-0.21823842367906404,-0.5085016954323357,0.5182334669830375,-0.675197692065408,0.26299035004266214,0.009711941798335625,-0.7275363369732107,-0.7160483171965066,0.4997225359228562,-0.9210231414301523,-0.7931984253692888,-0.48627451792678283,-0.5132062477368098,0.4939504917971366
SIDM00411,-0.7658061754070679,-0.9493540548012246,0.10075291147041159,-0.8257623602982255,-0.851406738613505,-0.8300265920264053,-0.8508081042483732,-0.6936014228183183,-0.236465633712006,-0.9502926164001085,-0.6873442148257121,0.26308139252201596,0.04547415448861343,0.6448524384893676,0.677186272659161,-0.6877353640724985,-0.5445626422258887,-0.7629850476221607,1.0368717133624228,-0.5638311594066441,-0.9138761136087924,-0.8851831900932247,-0.834779504425467,-0.6022901194203297,-0.9220811253262386,-0.817296217771911,-0.2242032944185034,1.0148725700118906,-0.8301368525816853,-0.4394670848698357,0.7954696309109586,-0.8183357662623484,0.45220981601526666,-0.693223937778883,1.1943606481359073,-0.8307473233776349,0.29408953761611967,0.9307960203982083,-0.6879393808600294,-0.5777317205335694,1.212708879390566,-0.7313452140571544,-0.8166965271623033,-0.2439869861094633,-0.3984408287883672,0.5572808769470882
SIDM00374,1.623951230552208,-0.8631699060180009,0.7937396541363276,-0.7126603688211408,-0.8540226607364182,0.5077588051060431,-0.843820314303177,-0.7967186852468484,-0.15497831860719313,0.7999954929129297,-0.6994174564487763,1.142432700623122,-0.006266720597329832,0.4093975704533157,1.0282594399404033,-0.5996162939373585,-0.271904606008959,-0.832562873132185,-0.6510361236917446,-0.2873586112733295,-0.8810000080198728,-0.6901942750893594,-0.7883509907224651,-0.602855485305051,-0.8723683138892616,-0.7641930382268206,0.06318874803253396,-0.5262126712485332,-0.8164323680117569,-0.2920169834864798,1.4192698130018189,-0.7905323903651161,-0.0015863881255500521,0.12661923255141758,-0.7781251725746422,-0.7000568252544804,0.27675907204753203,-0.46052614585906076,-0.6962792239252772,0.9857252131886474,0.781206719112991,0.06933807030711583,-0.7112148723678867,0.7101803121912684,-0.5359605338166862,0.8211021362360892
SIDM01160,-0.8001109002652728,-0.8403475076995355,-0.5023735924830663,-0.8380056720440775,-0.81263733247246,-0.7847627680852918,-0.8233258519271796,-0.8244818143498861,0.1028087856836197,-0.5156784699211886,-0.7881060178859481,0.41648737994401125,-0.1011165632310872,0.5449946356525632,1.4606637108538365,-0.8066416525678326,-0.09813704194164138,-0.7977741585084078,1.2306605139371984,-0.5316982997906532,-0.9158911589741822,-0.8360519730664863,-0.8336363082301148,-0.6659687778226112,-0.8763720403643558,-0.7980275445240067,0.41009984410710604,0.7243471233223869,-0.7992185982414878,-0.6580053856541379,0.9378713374263831,-0.7764375131081009,0.4223242219914135,-0.6957513156524642,0.8879037963365569,-0.7710026950928104,0.5403615228783089,0.7036075201165536,-0.7955354531375574,0.12725834713669407,0.7310624993772528,-0.8673539110364847,-0.6853807368653217,-0.03023065281712406,-0.4751214289625675,0.5611164930635762
SIDM00145,-0.616685866952209,-0.7849184857135965,0.08869347990408336,-0.6505733540619614,-0.8946810378095609,-0.6473657325971841,-0.8205399643325126,-0.7283903863253355,0.12597559294865845,-0.7189064938599814,-0.6634908606580094,-0.16576522215116965,0.25494575594714247,0.5367146251143787,1.138413587004593,-0.6958947871971918,-0.8220571859610939,-0.784950417698534,0.9643423291113307,0.2496834043667951,-0.8450565444793662,-0.8586174844359299,-0.7985232273674705,-0.70327925819186,-0.7946440084200364,-0.800893735781424,0.2165374470981674,-0.7545770419715485,-0.7065133595709239,-0.3506262178672378,0.8314009692364289,-0.844131812090487,-0.018400940908583036,-0.5468405559421257,-0.6396261456877091,-0.6832905930334193,0.198899834687351,-0.4283357662493239,-0.8124246499242572,-0.2630392494798946,0.6846396670742968,0.8163628170683489,-0.7890391134984489,0.6122300013840992,-0.3455904798127118,0.8420866888486146
SIDM00975,-0.7089174068441259,-0.8288401969276153,-0.5085101842598688,-0.7634256227453796,-0.9192781196876305,-0.842283911523762,-0.898227807029708,-0.7868879820882431,0.041591964586868695,0.20001016199210322,-0.5433200080340245,1.854249455296763,0.19610671905986382,0.3263630380904706,0.937341164583445,-0.7469310939271103,-0.790977819344598,-0.778536058304116,1.2443277873139855,-0.7061420385231344,-0.9276428410382994,-0.9230027225917043,-0.802266984157025,-0.7660331637021374,-0.9151476666352615,-0.7630075615956298,0.001475674806011116,1.6058493169368588,-0.8939265175438184,-0.701036182342111,0.5311689130123125,-0.8626274684920533,0.2406067731627391,-0.6158783529610046,0.8839722756636554,-0.8157311749473648,0.4109762991444716,-0.19685522934330457,-0.8073806949867529,-0.6671099859861604,0.4982282787779536,-0.7304204574390561,-0.754093402040113,-0.22383073480811522,-0.5830333987096499,0.44080813700183863
SIDM00971,-0.5182908783959141,-0.7626419673094916,-0.31630011689833964,-0.8461021334673912,-0.7342465311116326,-0.8702331545279302,-0.7596865433827422,-0.752123485705025,-0.1331723533746474,-0.7976519150539003,-0.7787720796288531,1.3333656284533761,-0.12435206211036731,0.8743408519412214,1.11602214155401,-0.7337588538952263,0.6607948028088739,-0.5340618943585426,1.8121527265360333,0.7956840490888306,-0.2574417239523622,-0.8134400402234633,-0.7888078538181457,-0.6754048708303276,-0.8236688146323432,-0.7839437098506167,0.09923607607820621,-0.5424286440315123,-0.739850255008006,-0.7892580806357813,0.9157258262610262,-0.6966950675212725,0.42642348328186686,-0.6428401806490993,0.3785561101160193,-0.3119843145565912,0.44753992891748423,-0.4658695875995019,-0.6624889294379533,0.10739522223578242,0.27976440047072976,-0.8539706438570629,-0.8389662879493722,0.31433545656633155,-0.4674103962812997,0.5972136651532114
SIDM00251,-0.7064638775937819,-0.8625089529936618,-0.22642858561168464,-0.7141364201006954,-0.7698558827546249,-0.807637170247097,-0.826592577284868,-0.7634262017379778,0.09890086724377652,0.019330175614639077,-0.633487323724015,0.15938843703468084,-0.17290484481145565,0.5669314558300306,1.3175368428040786,-0.6932131708766798,-0.7675047455945687,-0.7484773203742999,1.1061383396310587,-0.4438483569661307,-0.9201809866136264,-0.8920967125019624,-0.8184850916738632,-0.43576367836285435,-0.8754759403913203,-0.7962934075958936,-0.18214836053429473,0.39232549089231916,-0.8287363603622834,-0.574467465950313,0.583855479838672,-0.7915716406269391,0.12304969245245363,-0.5862194505698869,0.7612010468631616,-0.576923392908378,0.2803783522797874,0.3082952339018539,-0.7796199525993023,0.00024086902128025601,1.5236392229393696,-0.854625836540477,-0.8530368499981773,0.48739875090072465,-0.25038556264993556,0.6747884116275189
SIDM00412,-0.5576151598407979,-0.7891116453618268,-0.40040336921995856,1.5318976860099518,-0.7829353396039302,-0.542846247717899,-0.7673989085934206,-0.7197937612294105,0.21986113367207408,-0.8534582322483638,-0.5534677174474489,0.3124792597289321,0.6963389414777075,0.7344975547502751,0.9021847223402536,-0.7330303084207423,-0.7854213909409845,-0.6535266227236852,1.2493787685128366,-0.40832659116132897,-0.8336520283905522,-0.8271868458153702,-0.7357335284865797,-0.6166401048680975,-0.8141944955187238,-0.775797559658872,-0.11351833481789554,-0.36941230798965236,-0.7556344801021593,-0.3250686657829765,1.2450870296441667,-0.8149796296952803,0.11417759015075661,0.1793801230378477,-0.850187412121434,-0.5391941497368961,0.24399612452193456,-0.5416358478956759,-0.817211958524409,-0.7031795624818059,0.7988948872754594,0.9186104913756331,-0.7979526516175232,0.0008596510534877207,-0.4656554886457795,0.7529752466359841
SIDM00023,-0.8165453020726285,-0.8522695573424576,-0.5127393506843516,-0.6953055174470493,-0.7965060604166616,-0.7249261583928664,-0.7574736233871466,-0.8119561086201283,0.002552303733567405,-0.7137779628445133,-0.4832205776260269,0.5450886678265369,-0.05123636162537336,0.2714303933606489,0.02947189483325095,-0.7189542499086703,-0.10683046631315848,-0.794277010292986,1.5618348087673692,-0.6364411497319652,-0.9188890466668311,-0.8569731794477056,-0.8621586949916148,-0.6939766502143199,-0.8529486196888441,-0.8085180618125999,-0.19836984201976032,1.0868538439175555,-0.7967578998100198,-0.6576061538656395,0.6204023303217404,-0.8213423748482818,0.41035749845401076,-0.7250791013265749,1.0181931157665185,-0.8013947226111766,0.5254356127220261,-0.4008737084945413,-0.7858711381511149,-0.2837044762771382,0.9414416988646919,-0.8278046256178763,-0.8407675542915976,-0.27065947769750315,-0.4534331486825259,0.7434415196941886
SIDM01198,-0.7331504341199825,-0.8016160875032704,-0.19051306790758102,-0.6367542984802883,-0.7564323814317615,-0.6842629708591211,-0.8294078359030683,-0.7565721894040298,0.25471802952262884,-0.7594011894146842,-0.7151304998260485,-0.02070232670674126,-0.3248294174202771,0.5991756847142016,1.1513775226574523,-0.6074905219793472,-0.7679031290572651,-0.6724548241934578,0.6037967356820779,-0.5376674064389815,-0.8626469647834062,-0.76297928613306,-0.7199272526735188,-0.7456039682333043,-0.8023922890570665,-0.7690991996522729,0.16965336391324054,0.5249668290324,-0.6805727491388542,-0.422045715817612,1.3907462806734017,-0.7783165878367926,0.08711876569449964,-0.4354798693102715,0.6115371860583085,-0.5220944065867221,-0.1113474172428823,-0.33326642520818767,-0.7418031383008984,0.6040191469977119,0.5828820882576434,-0.11190515273722253,-0.8035658896350047,0.034729878026936764,-0.4684404356344909,0.6932536524731792
SIDM00441,-0.5341832099855002,-0.8126677806960433,-0.3386584747169787,-0.3168790471608157,-0.8947883589743839,-0.859023604077498,-0.79180072180099,-0.7697295428926467,0.1099395656362322,0.5478701540091645,-0.7210640924777509,1.0411758685650925,0.05721009896076114,0.7599625186805476,1.0953605766317698,-0.38540954963714624,-0.8019334958379699,-0.735413286083503,0.11220478770527006,-0.5243330794903918,-0.8805114056152386,-0.8492269776377129,-0.7569144474807201,-0.6996542926047289,-0.850418305374489,-0.7305265624114377,0.40127827371080893,1.4450835421508916,-0.7667218960743594,-0.40609347601565815,1.0518118365494245,-0.8144958043995184,0.7489696364843873,0.06202555787984481,-0.03713889634182309,-0.7264883202582932,0.21791913356986137,-0.3239639674089365,-0.6773397756952325,0.7288045457643383,1.0615433044255025,0.7700501272340942,-0.8136178882337498,0.62067171528945,-0.5258224049408258,0.6725152023411634
SIDM00388,-0.7544439911952924,-0.8050722906315146,-0.24063412350671873,-0.5398568740293271,-0.8293358394065717,-0.5720081640332952,-0.8114280442992036,-0.6951762631164511,0.06820100696882883,-0.8897717340473812,-0.7074869212379737,0.5819381565125632,0.09562213608754677,0.46901871382022053,1.2935192583083674,-0.01093101354444263,-0.7498177136022941,-0.7596134027723237,0.20576456239977842,-0.6267575999483095,-0.9374541998672283,-0.8302530594235802,-0.7836442917070281,-0.6463269862501183,-0.7432514069888022,-0.8015584042288626,0.115770004858576,0.2417412257184729,-0.7476724681147678,-0.3989449232768978,1.3238329349496993,-0.7787081726227812,-0.32298103313032944,-0.06916535461916633,-0.036066463955830706,-0.5019621606824818,0.5723722004418773,-0.5352238457832779,-0.6719561609886437,1.3676403072328633,0.5618078678420274,-0.3860422541877352,-0.7981855731197266,-0.08587130772629317,-0.3795968960896529,0.9284401574970488
SIDM00417,-0.643901542623449,-0.753847275415129,-0.41246451266524536,-0.6765837018090322,-0.7985131862099014,-0.7258060702786462,-0.7840546335806077,-0.8097873970027762,-0.0815465840223639,0.3688801411835174,-0.6292379731856531,-0.03065450272610617,-0.19879922654600954,0.30993969105591923,-0.7071519701098061,-0.7193273300614319,-0.7877047145145124,-0.70060345846481,0.7374216443906547,-0.4394694689413112,-0.8983068468785622,-0.9711838680671562,-0.6544044237230107,-0.6987229247108375,-0.8090348873721114,-0.8142097585653612,-0.14598467628201117,0.3040359992848016,-0.6816793969156907,-0.8610186196997004,0.9250914970901787,-0.7964498394765377,0.06626178774456995,-0.43213331003785227,-0.473459782607954,-0.49640997239407825,0.4225111425389809,0.03883633029933144,-0.8091628203208278,1.3612296898866791,1.259869285717878,-0.08553164369269217,-0.8290212349628928,-0.08358335552622284,-0.5707663138812041,0.7427641389540123
SIDM00416,-0.6831818493126387,-0.9108051016922962,-0.11108610191747505,-0.3928251928902456,-0.7212935748203998,-0.47546709920574826,-0.8372862837190282,-0.7175670446698185,0.12534232308273996,-0.9332395388183615,-0.5291231130722247,0.8143535659963568,0.7400543102788953,0.46761004359531727,0.8210004279327486,0.5720591721187118,0.21552336517789925,-0.6015159293394143,0.4565168978002769,-0.6199722223712361,-0.8827594466149528,-0.9106488327919646,-0.8292796881069017,-0.6488063924381948,-0.749488937850423,-0.803358601401268,0.13529218433389642,0.22305132650887027,-0.7681989038789883,-0.3708856555659528,1.580220807873933,-0.8035478369021104,-0.07766512857601159,-0.31768611480293957,-0.7538485962857928,-0.5370975925210569,0.26775012341714366,-0.37377582961280587,-0.7293068906716094,0.35522184444732596,0.3211351792901191,0.1953303878760789,-0.7257310414167305,-0.05471563454357558,-0.4452566505681192,0.8667469324557886
SIDM00974,-0.702406854409307,-0.8232419334773062,-0.2946353694177461,-0.7316303339107547,-0.8160143089538309,-0.7818282721411779,-0.8761160407267888,-0.8118255248239509,0.11292157359848992,-0.10234879617859549,-0.6605799597151999,1.1085058223856432,0.7706169492916408,0.3591339515420853,1.6580078449428772,-0.7873856009892121,-0.8131775820298377,-0.8148242529941754,1.3993184636373135,-0.5899459910426816,-0.7691518454214671,-0.8959051347127163,-0.7714685663386012,-0.7552001981608933,-0.8086864227373817,-0.7701286848768689,0.04334314828328506,1.6521812108456122,-0.7724631849228706,-0.7492304498858757,0.7021792099229505,-0.8978985140251711,0.6087554090664942,-0.5313898545675876,0.4652238523111056,-0.6989871828922146,0.3912000676401896,-0.37216527956548895,-0.8452485027123433,-0.33507761939319614,1.2127972113948124,-0.8560381572870849,-0.6809757096219082,0.1269166705073123,-0.5428994609405992,1.1988799497287221
SIDM00833,-0.8427412515962609,-0.8741587669375364,-0.2458715206178256,-0.8202797122295229,-0.9449140173066398,-0.7956275770780522,-0.875636169723766,-0.8710040744658141,0.19396740710229313,-0.6626333041364711,-0.8500987293368065,0.23472944471414453,0.22563017117756015,0.8161992269890186,-0.7094958845543773,-0.7185147669530453,-0.6770968341196376,-0.8099615224627021,0.9259992534664293,-0.6309893410179269,-0.7876033843268972,-0.8844492569608073,-0.8951558341042952,-0.6462188602761743,-0.8950951393959646,-0.8070777359162936,0.0919752482976703,0.137530343478506,-0.845415849119741,-0.7324852865445043,1.0367261616267036,-0.8939861651480221,0.3310707028456807,-0.6858612215655687,1.0637879352085078,-0.7140818018325166,0.6975325473872664,1.5001837964154747,-0.906145641178115,-0.07029788855364491,0.6731831804590848,-0.8591586808993703,-0.8962098076674762,-0.634720368315029,-0.2800684161392109,0.8545759788423726
SIDM00562,-0.8323840987154814,-0.8000567978797577,-0.5214322125053443,-0.44647177967552454,-0.8618484134397573,-0.8057699838023313,-0.7172825766246651,-0.727103003282421,0.19098478396573884,-0.8286887704307909,-0.653846128642467,0.24759941051987933,-0.029384911259158975,0.6971834346605755,1.7751338268015622,-0.8273309099280505,-0.8329765746613715,-0.8564110256611414,1.4326986663984678,0.6652918172488447,-0.7580246332324941,-0.8267718371402472,-0.7547505717922209,-0.5762028549600543,-0.8476600065381984,-0.8379238605331711,-0.1395831145027009,-0.693356797542861,-0.8171242102535446,-0.6683596135385854,-0.14061420822769496,-0.7696791263585256,0.7663985404239901,-0.6428964209109428,0.8949440228028464,-0.48941024453979365,0.28119779578813636,-0.6660760303919794,-0.7890639472522889,-0.20723490231091804,0.6374867800995128,-0.7397370649650419,-0.8063562346012635,-0.533928353157265,-0.32581590996012816,0.5401061929118718
SIDM01102,-0.5732211437640953,-0.914920909855459,0.3276931256586658,0.1506982549761858,-0.7888845536208038,0.3246071119773801,-0.8251374680072089,-0.7352068872287024,0.4588521747184375,-0.6917397712348325,-0.6892770235226996,0.9742749923853933,0.11921728536904433,0.37654701411745206,0.5109458591164066,-0.4690450200527932,-0.04304388212068571,-0.8636545075576751,-0.9071089629281384,-0.5875857530446422,-0.8941616872149046,-0.5638211659723441,-0.8280238032322196,-0.617600544433295,-0.6791768436886662,-0.7631136836172321,-0.015852716477609087,-0.26697822247828157,-0.8363509730870885,-0.43442242065937564,1.4807230574277097,-0.8116073096951258,0.2808121749545324,0.04456143808684699,-0.5856999486891153,-0.6611867726938429,0.43098092223083045,-0.5423301282493455,-0.7407146117739083,0.09474002037970598,0.6356241303654515,0.029798353336287844,-0.745150181984416,-0.21100886397920976,-0.5990895700037107,0.5020827177456222
SIDM00418,-0.6812136374617814,-0.848091258485729,-0.17333683860214968,-0.5980765109599855,-0.8886921893431499,-0.7946088241686788,-0.8585183144604355,-0.8459005712557969,-0.3481489885942462,-0.91127380828784,-0.6790691119084227,0.6130440292044739,-0.09821548436085818,0.4498172341631978,-0.5357316382923216,-0.7672009413147236,-0.768145146851206,-0.7997920808504578,1.4669394015331618,-0.6780766065091433,-0.9318801830624716,-0.9325790413406556,-0.779301915192078,-0.6923812241531362,-0.8906946207545621,-0.8089253648074162,0.30134391972768654,2.36499770108192,-0.8258945537314651,-0.5649042455281933,1.0844794417333914,-0.8318092268081456,0.20716419221007035,-0.6723173134696088,1.3086267760351298,-0.7710951739850082,0.35890009870723294,0.3878402919834121,-0.7725103272092131,-0.3941167373722054,0.7742245930697447,-0.7818650636052804,-0.6798636913094817,-0.5464838782834218,-0.30170892009995254,0.8281753338653185
SIDM00841,-0.7269886492644632,-0.6391847505524401,-0.148754910235485,-0.8576412790860548,-0.6273846774417559,-0.893767351089662,-0.79848689273056,-0.7819948238758833,0.0029868913479327163,-0.09894842198387549,-0.776879745620508,0.22027543567173616,-0.19990023336977175,0.32731314783667104,1.1211187525432456,-0.7021479888965603,-0.6704294008790112,-0.8333608540963586,1.165156824510091,-0.6671956292251212,-0.8329071905168869,-0.8883752931195625,-0.7146178517610016,-0.6599001913737518,-0.7929424499868193,-0.7870555691190497,0.015637603717246984,1.5689822460969323,-0.7287555187012019,-0.5833122896208999,0.07428638469858213,-0.8614969447245356,0.10773134796017608,-0.5442447152892338,0.7164999983264257,-0.5172864981723105,0.21507800696388196,-0.16759512954870617,-0.7624475552380133,-0.40443885058302137,0.7924250476701016,-0.618084596743463,-0.8938802611295347,-0.34039489080655044,-0.33001310447708315,0.6236813303176094
SIDM00260,-0.7301315320470275,-0.8792829722960703,-0.31133849449668843,-0.8110505909333496,-0.816745811379375,-0.2970867931606026,-0.8254474645897222,-0.778891479178063,-0.20392324374761903,-0.714724962299926,-0.6346779871359,-0.08698291065420483,0.35781901634889235,0.7401918065912023,-0.6565987396341061,-0.8069392487060487,-0.8145948454010007,-0.7990154976308363,1.671786498722418,-0.601060438408978,-0.9158692048211449,-0.7959815894328744,-0.720245816733002,-0.6528388016785073,-0.8109390361895288,-0.7785922382940254,-0.026768132601314262,0.8839485027944946,-0.8027184678499641,-0.512468225809167,1.3351938202871954,-0.8500714845426748,0.2959828076245309,-0.8045947172146216,1.4127141473381994,-0.8410936742529175,0.9688556916148979,-0.3865575866661081,-0.8098563779376041,-0.39631607527362567,0.7917076774452505,-0.8257778011887567,-0.7514940477513062,-0.5269232993886979,-0.3957605798812274,0.680470692175028
SIDM00111,-0.7666996235158835,-0.8186955668672004,-0.01715503511853844,-0.7084484581150566,-0.9148798576792079,-0.7930635928225797,-0.8637725326556784,-0.789821207918087,-0.05001965901365455,1.8667859342296704,-0.41620500287208595,-0.16608179328978553,0.08134023139736635,0.5289435016345332,0.7722630699333468,-0.7873717746228709,-0.8250061524627382,-0.85056172086389,1.4467269565739336,-0.4956591124080857,-0.8762058079609755,-0.8831947374382988,-0.8497564097344402,-0.7495440805633206,-0.8888240437328562,-0.7662614839389186,-0.0801343607291428,0.43887451560280605,-0.7953693302919869,-0.683047812630143,1.0593001790346965,-0.8538638091620624,-0.010576863538710167,-0.5622361376376708,-0.2031824067771077,-0.7954218570343686,0.09436014632156378,0.397873277500116,-0.8470048730382456,-0.8285959165999599,1.2937464027333845,-0.8219682867801462,-0.8851174499592812,-0.011196311455608144,-0.4510810201816308,0.4993967951369354
SIDM01179,-0.7411496994830541,-0.9075026174241243,-0.37378316599972433,-0.7673320326020273,-0.7968677389086045,-0.7191836612941104,-0.8005119546255614,0.556712129015026,-0.30559347239547185,-0.0007806536234248999,-0.5687533076171086,0.03989230793912019,0.34085015992283213,0.665530802675609,-0.5521477099191326,1.3773995111226227,-0.540925205801849,-0.7762583332204848,0.7229260790184187,-0.601390102164401,-0.9108238859933474,-0.8357690250735712,-0.8143629112002951,-0.8294996169088886,-0.8619539629924564,-0.7798986126849609,0.18468335033330555,1.1730841457268613,-0.7777542284277321,-0.8928263047891749,0.7505117546497962,-0.7607623573348938,0.6493282796948048,-0.6508527845578547,0.20982805352633738,-0.6461340220915841,0.7242087428446708,-0.5244275168502539,-0.8689910296002852,0.02130882107778583,0.6767420153349843,-0.854844060312712,-0.7863593781555585,-0.5180089387953762,-0.45625513223120473,0.3679749082282688
SIDM00351,-0.7024744919551088,-0.8626555995626705,-0.06332009381629566,-0.6788769529056731,-0.8684964648703553,-0.8674816810939473,-0.8381973849054775,-0.7294328670774185,-0.0012165430593887969,0.9858785048367766,-0.5024322829671193,0.9015785697163826,0.4232956705319137,0.5939135996765088,0.9109200785850838,-0.7285579519069629,-0.8339071963819146,-0.7984443295935955,0.8366444697104864,-0.7243495651446956,-0.8985501887883988,-0.8479721418119291,-0.7877047372442889,-0.6778851954361103,-0.8280450794597775,-0.809862872097977,-0.10990972519407095,1.600448859621301,-0.8285261118570647,-0.5131413982244731,1.027365899052438,-0.8379342132158677,0.15446477676951634,-0.8336068367770558,0.470986964325031,-0.7446568350301291,0.10360872177176447,0.04229816591265307,-0.7957065037440514,-0.03664077310604587,0.43980514532596404,-0.7638572796243182,-0.862803205907798,-0.5477226233363018,-0.5066629846315648,0.5434793312758806
SIDM01205,-0.1983170240006017,-0.8040213326624912,-0.1683434949577619,-0.6180079944871735,-0.8165053101399826,-0.7721555860151894,-0.7521599255130202,-0.7760987061516393,0.06560592913593988,-0.15374586117102454,-0.7112166776559927,1.2446746472561563,0.09966167946113841,0.5914336972751213,1.2535612939859,-0.11297133096755956,-0.8041559966293228,-0.5778427131558789,1.1252941273034052,-0.6400380048817766,-0.9247040356967385,-0.8519174472477706,-0.7161348576703387,-0.6970303918262333,-0.8713143887709873,-0.7405544340472091,0.21058552171104614,1.5689797339613176,-0.7967967328631602,-0.7566971976317072,0.6625866478532413,-0.8260873954591621,0.6237564687808103,-0.08267136656682693,-0.1308397930651008,-0.6114737041624241,0.42416182865861013,-0.5471842245560707,-0.8452560852518564,0.3077243959871743,0.8653827843357037,0.1235924381580658,-0.5889455473384334,0.23606704104625567,-0.43302063366892585,0.7280659146501992
SIDM01095,-0.7627716925981538,-0.9659214248709173,-0.3758779444699854,-0.8563490174763123,-0.8244556748093789,-0.7197921884157391,-0.7737752037226956,-0.7608025240950252,0.2475022291116551,0.021901343061738025,-0.6163616493014108,-0.0052040114494367445,0.25405909295181706,0.64708984888298,0.9418703200575258,-0.70921049515627,0.908008509780801,-0.6313304141151599,0.8126378675812663,-0.4943161220343966,-0.9553257811112325,-0.8787533427172991,-0.9016078843464914,-0.6675691178376956,-0.8468394716470555,-0.7942473684381026,-0.30542420189036024,0.4886367719350537,-0.8467108512388635,-0.48648513339564853,0.6483750314727564,-0.7802293273052078,-0.31863516352133,-0.6899418837108763,0.0035423172643133296,-0.61734731610166,0.2202463521344121,0.4268232106621629,-0.7942478483239962,-0.2351674021560896,0.5739248063936203,-0.8657975806279061,-0.7613241956499321,-0.40358497131965254,-0.5173011558596853,0.5896199563785971
