,CASP10,CASP8,CXCL10,CHUK,TRIM25,TNF,IFNA5,IFNA4,IFNA2,ATG12,TBKBP1,FADD,SIKE1,RIPK1,MAPK9,IL12B,MAPK10,ISG15,MAPK11,MAP3K1,IL12A,MAPK13,IKBKB,MAP3K7,IFNA21,IFNA6,IFNA7,IFNA8,IFNA10,OTUD5,IFNA14,IFNA16,DDX3X,IKBKE,NFKB1,NFKBIB,NFKBIA,IRF3,IFIH1,IKBKG,MAPK8,MAPK14,MAPK12,RELA,DDX3Y,TRAF6,TRAF3,TRAF2,IFNB1,TANK,CYLD,TRADD,ATG5,PIN1,MAVS,IFNK,DHX58,TBK1,IFNW1,AZI2,NLRX1,IRF7
SIDM00332,-0.9301106073710373,-0.24497890974615674,-0.6957385339343345,0.2647287911741489,-0.10909738713386428,-0.8122554769671325,-0.9021609054073607,-0.7995304966489499,-0.9983397113006963,0.2931101686997708,-0.6800946220491384,1.1363165564003357,0.301018932787092,-0.33309880027182376,0.9444703785843405,-0.8965628516352692,-0.4448919387359,0.44743741626761396,-0.7309601485827733,1.9221971287677073,-0.20619626946187963,0.4506007884352396,0.3439025714003535,1.0955822963115633,-0.8100059542759023,-0.8839957209252582,-0.8100710666658468,-0.7416497620120525,-0.9926768536504353,0.23809883383841204,-0.6718937513211376,-0.9933818554574548,0.3975851567603118,-0.583168335809554,1.4221174950897935,-0.26842209627202407,1.9670635743795277,-0.16362748315223538,0.2934728198275149,-0.6468618527582289,-0.38720688624363736,-0.08502479795773012,-0.473087943154307,-0.09917119766468253,-0.9438838880403095,-0.6363447648343761,0.0820915780012144,-0.4144002670476128,-0.7334884432987546,0.776291322710645,-0.06478758756039872,-0.6312267242734955,1.336799933760028,0.28919022731736177,-0.6623610329730231,-0.792167090710267,-0.5759117267859578,1.358577787471198,-0.9322147481855342,1.3352313794486688,-0.1774772737523171,-0.1458317182159513
SIDM00299,-0.7688910875584795,0.16697430684808842,-0.6685946184913855,0.8179130744601261,0.15238099589416115,-0.8195206952186526,-0.942002219592572,-0.8456660919928206,-0.9574438231756227,-0.1832995029841263,-0.6968774817771842,1.2867407918512372,0.1676942829631782,-0.0004054957581875222,0.2390852654272656,-0.882208084348708,-0.7691624655678256,2.97893760586996,-0.5099366637823267,1.3357485651034038,0.1312659759384428,-0.6862142140840852,0.02644825130308436,1.1670974596461767,-0.8443877346607187,-0.8751444675751269,-0.8371119661799334,-0.7102117745570931,-1.0234763951172035,0.058104542205965636,-0.6258133962506254,-0.8207899088057252,0.3175275235620229,-0.40951483775435116,1.6764925942466837,-0.29457703562030607,1.913244135272925,-0.011093779067296363,0.9690628727677953,-0.39183708965989883,-0.31106415657213154,0.20522457492033444,0.07481851544490112,-0.10672249619032569,-0.9226564476464842,0.01018451337049046,0.38141262067553544,-0.3035763011179295,-0.7789554747944116,1.0928753578069852,0.41244893628057716,0.387757223020359,1.1389743895240205,0.39886753752297616,-0.4200497912433774,-0.738450972291544,0.3827288706336407,1.4790229631584921,-0.8898928714418094,1.3873309831884064,-0.25949347543088797,1.5554948969261733
SIDM00308,-0.7031126184085592,-0.2704727539415411,-0.537527257466673,0.6954513981294866,0.21673360003616718,-0.6767671207937833,-0.9343652040738478,-0.9798155786515033,-1.0052253387796746,0.016434949076704983,-0.7104256131058493,1.502941641233454,0.7631951206772892,0.5113833395729424,0.14028090498238016,-0.8996239660888009,-0.8499658448983057,1.4711436361032655,-0.5895543398157475,1.7477207714777807,-0.6470815778699686,-0.6209720115435204,0.18790398345579867,1.874832250612651,-0.7820324666751268,-0.9120430898236154,-0.9238776606389444,-0.7659848438476237,-0.9775427144527016,-0.08454304963901861,-0.7246324658439842,-0.9745170894965002,0.1965463836463054,-0.5941371899806805,1.9532196738406093,-0.12661502440896677,1.0962079123702788,-0.20184943992793983,0.3159416602727779,-0.5099529077601758,-0.1084877002191487,1.0085565093795352,-0.0037461910012005152,0.15198553014188557,1.9684650838687126,0.36049701013716406,0.44610710075656784,-0.24512308161352012,-0.6956669409835365,1.0877614615933238,-0.04344071237211339,-0.04406654275300361,1.5916824345669007,0.43607105042003247,-0.5089566080402169,-0.8656091327993258,-0.21765150517165527,1.4932878577464022,-0.8409336333712711,0.8380397835266766,-0.3209175584136405,0.8887974076217294
SIDM00227,-0.9002749297400766,-0.20688982903673678,-0.6145735895423917,0.5701056045156417,0.12367631205923078,-0.6514634810405766,-0.9064176576128111,-0.9216282756882582,-0.9657615209304997,-0.02548011078375461,-0.43160535788074456,1.5688751359379736,0.6476745274096103,-0.06730112121062387,0.25132860877112906,-0.8620828603195462,-0.17867241185762353,0.5501024324195946,-0.4505915696380738,0.6359897550445847,-0.8159348655872117,-0.7221759794481815,-0.04833045506902182,1.6190458072323273,-0.8657279806156969,-0.9833502930585838,-0.8068195643104212,-0.6026720091780096,-0.944336314739181,0.3142782870549394,-0.6651938748394393,-0.9753682878809053,0.3248624304632064,-0.20398580246563833,1.3798636658173744,-0.30586647645258824,1.3366198811460026,-0.2504233547138383,-0.22569853868531514,-0.5412239581386273,-0.3309212795766918,0.04981055962845534,0.10408589996232392,0.2642442060253881,-0.8908146430150384,-0.6421203559918852,0.10818834333713909,-0.4845393760144232,-0.6441297179862249,0.7846790697946572,0.596925214243072,0.4123321157054502,1.1521848110866453,0.2370325519254642,-0.5393499453541697,-0.8706037318158351,-0.5742898168420676,1.4600058081028802,-0.904546837471872,1.3737854374283565,-0.39673323067338223,0.041853442247817445
SIDM00294,-0.9034230289908526,-0.7564856150772075,-0.7894699023566314,1.0828978059312524,-0.2568706286779415,-0.5904100593216964,-0.9190007386060176,-0.7630017598778681,-0.9986438936929897,-0.17904629510456174,-0.5931832192625404,0.6735247767093971,0.5776831570292927,-0.16809450622812946,0.5179253188865075,-0.8430557515782714,-0.8898476987439797,-0.08357769962923224,-0.514462199066627,0.5479247159958265,-0.8722391961308114,-0.44685084703186123,-0.35284047395817886,1.1001918175683043,-0.8233605516846306,-0.9988872709284786,-0.9801151332927701,-0.6158478128213073,-0.9414519383045852,-0.22033774122395375,-0.6051717287760554,-1.0293221277712594,-0.029886041237100116,-0.7281552132593975,0.8684312643531324,0.015466662393360092,1.7929259511861975,-0.26726146262476497,-0.611151160200053,-0.6998428413566842,-0.20551527375101064,-0.014262774710201272,0.37020165231355834,-0.33343404986712183,1.0810856040726382,-0.7754293820081313,0.2016729753441425,-0.1523878470559955,-0.8140727226773042,0.7844770618232428,-0.00038272178820807014,-0.5704097116041258,1.021657902353434,1.511342211661169,-0.686789598529766,-0.7677976368067365,-0.6813022145748223,1.4753370313230842,-0.7351675884627027,0.694061919697355,-0.5309332606658954,0.28861071604028676
SIDM00677,-0.7558057970857849,-0.24174021512566432,-0.7151515595298763,0.7756711917214155,0.1010951855026589,-0.6221768142529935,-0.9489189189907019,-0.7526891609374687,-0.9776830096564786,-0.07542031408619797,-0.7370185703119527,1.2883112589788628,0.3188932309308775,0.08083425994538108,0.4017522742442448,-0.8594101108541476,-0.8579512878497582,1.1742273681152582,-0.64848654096135,1.6542548673576125,-0.7249383940809758,1.3039327548897899,-0.05786358994794632,0.8070408283086044,-0.8348283910517801,-0.8334492249663388,-0.9007741541070704,-0.7558864733202678,-1.0131689055954296,-0.25046815966953717,-0.6973943375149123,-0.9720657718826455,0.042623680966948664,-0.08506168483338097,1.8934857635233382,0.06590314042687538,0.8388264919149309,-0.04661539065555458,0.00632496554973496,-0.6287777173954402,-0.35916045415081116,0.24517999751842925,-0.4411084273502187,-0.09935064680906452,0.7513577739681648,0.06685357980541685,0.5784658857879105,-0.0008834107251193859,-0.7724659179781567,0.8667458567227851,-0.32905356624288845,0.23365404135280304,1.3782276429305516,-0.028951874312676106,-0.4474274746054284,-0.8529267764817021,-0.5110480878140801,1.4319584629952644,-0.8693609524678004,0.7776670996447328,-0.4755462108698466,0.26731473405083667
SIDM01220,-0.8530874829883157,-0.37722745455396506,-0.5675874768497753,0.7756096952860226,-0.2653396874018856,-0.7307704514102907,-1.019650068419159,-0.8356382720175938,-0.9176664950387873,-0.10432827051445209,-0.7492254649094863,1.0313299628451513,0.6735758188962939,0.1501265885262903,0.47601217047665123,-0.8422650049317428,0.466154155534681,1.8118798037456356,-0.6378504561892174,1.0672280547993398,-0.2556010691587943,-0.5371046709263575,-0.2204908776468024,1.2512000664592762,-0.802558191727797,-0.9435641951566701,-0.9080307935165598,-0.666216584286517,-0.9271384334044875,-0.005860399802358632,-0.6098532673258354,-1.0497536983774391,0.21390912108610818,-0.4123844020430656,1.817933997991428,-0.22091702454865983,0.8697456392516575,-0.03169888543211915,-0.2854591425620961,-0.02305622972594298,-0.21998241105838745,0.031030525787006144,0.02448196841279932,-0.0983252716176314,0.9882665238383006,-0.059565358565693054,0.156839938736014,-0.14046444298924649,-0.805694570094035,1.4810547289593916,0.3121476103836875,0.33666949453494865,1.4062059031179102,0.7614677547260144,-0.39705968771511085,-0.7840585405028451,-0.6030062079085717,1.3898380615834112,-0.8954766661083371,0.9777479456994137,-0.20529478725212486,0.396701721618008
SIDM01259,-0.7172560602900226,0.3929899303077835,-0.5983157683792126,1.0194813813951245,0.016750959335402105,-0.7870060785967877,-0.8635030115763117,-0.8282732995227483,-1.0015964648614342,0.12034415553845813,-0.08149719298791654,1.3957807565718257,0.590509117692947,-0.37499201682988287,0.535149708783917,-0.8514434424992982,-0.8515004339509167,1.9447019385684903,-0.43835847279400897,1.786060472046221,-0.8394411894053331,-0.4146004500115097,0.18915603556419838,1.3717829964662134,-0.7905577079407975,-0.913840128476023,-0.8831700476744229,-0.7420706475096946,-1.131178004739363,0.7574224859239652,-0.7782429075635062,-0.7594081303707926,-0.022279506677624555,-0.028872606822300806,1.8713116449677296,0.5895757029873212,1.1122435437218294,0.097490067781321,0.3361153058492876,-0.3218995123461511,-0.4361935399401529,0.4468115777036481,0.4734060980724716,0.11272430443858214,-0.8779346807609416,0.42041547603691226,0.6834849463355553,1.0410870230705123,-0.7254406252061318,0.894089845631437,0.0490767085719299,0.11531825120809429,1.5361707161059868,0.7321799178441225,-0.545832242776833,-0.7271179967443712,-0.46534895109344526,1.5321156472900987,-0.9290489177823801,0.6709452396756419,-0.20821626753594924,0.4019553789176552
SIDM00680,-0.8091235430907622,-0.08169527981047928,-0.7219622084025221,0.7823900428478604,0.2248493247541705,-0.8708018552397326,-0.9292739870578659,-0.7981851804436181,-0.9764081412965386,-0.126628463645016,-0.8194794414740098,1.3100830589112464,0.32966383336484867,-0.045593840917647496,0.5207429381530432,-0.8410971393939791,-0.8215295935327643,1.9401192009430817,-0.6237970431671667,1.2247784825526162,-0.7316503561655804,1.1053855546188815,-0.018257244149941426,1.003736125655021,-0.9000520218904757,-0.8788637330208878,-0.8675552837592347,-0.7302314131540724,-1.0457941115585017,-0.14875114825918634,-0.7349090190101568,-0.9242831766853548,0.18940392734076422,-0.4702042033990098,1.8288325424962928,-0.3968265551918266,1.3332165968289102,-0.19204670931246448,-0.24451217009951268,-0.589028587094743,-0.2157810689011777,0.2170604613840587,0.1540613783973373,-0.0355051927906208,-0.9479952456342161,-0.1969551967193517,0.1904734345523763,-0.3846239342324961,-0.7418170351777816,0.7525022829938928,-0.147279141520659,0.16371120703180156,1.523087265850546,0.038462000009830355,-0.5409862244397842,-0.8446813206759388,-0.23779147280979535,1.179082575921134,-0.8674705796285435,0.9577374425571389,-0.14154176211892588,0.7594190212207186
SIDM00346,-0.6808658842045398,-0.13063033359697068,-0.7593463160602695,0.6595828256142833,0.5014766593363503,-0.6112919727344144,-1.0227070729605272,-0.844147804602288,-0.8336542512838143,-0.08820299523309326,-0.6519193639096057,1.3271296510448007,0.5093888212692095,0.20992718755267825,0.7157576990539921,-0.8203224732647728,-0.8856251289813794,0.878920223289925,-0.7040339003322251,1.7127071194896426,-0.5514979846261296,-0.5835919756981998,0.33112494497176553,1.6779304124855015,-0.9027267412583411,-0.8066690568537083,-0.9201771630588124,-0.6772187088809968,-0.9279557252802445,0.12728903517071147,-0.713772928217144,-1.0589430047287043,0.3042365301138491,-0.3626429909778739,1.7971158376587282,-0.15976221522570355,0.9663395467233908,-0.14233090004544638,0.030002604021367854,-0.6981603272951488,0.20336374389439696,0.3736783768621768,0.3613055663672588,0.23566830256920232,-0.8560427247410686,-0.4256022726266187,0.25845270839831186,0.05771466806899552,-0.7327710227644917,0.5549721790740416,0.09442635235188233,0.10700571082560502,1.6086312776044687,0.18826015327917064,-0.48861289938794805,-0.8624460396838867,-0.29285161478140437,1.624753542995072,-0.7431787707638492,0.9542466272542712,-0.0010400985393905998,0.72494072780181
SIDM00129,-0.8442258590550313,-0.18113245153295499,-0.5958931811965446,0.33877658475441164,0.035606400005531974,-0.6947791604449048,-0.8028292212198577,-0.8037950546585766,-1.0350517714798018,-0.26359353357346205,-0.5210999266527171,2.1014212967537937,-0.070423851713902,0.15008800850581255,0.08614293771296923,-0.8774718366408265,-0.5960842123784218,0.689345622508145,-0.5381578398766794,1.2966328050891387,-0.6099767036538898,-0.6310249892097047,0.20541795491466897,0.5325968093684081,-0.8426538210510199,-0.9008969379637117,-0.880975116542802,-0.7674406417508046,-1.061419650819476,0.0443195113660716,-0.7280254026962119,-0.8341075340219951,-0.13190800744853468,-0.3846020616205671,1.9664203466438412,-0.15052046522407259,1.333279208276775,0.01554023975924097,-0.3446145423312936,-0.6174423874750147,-0.6433402014398024,-0.24961624355234158,-0.09754185567792337,0.3619979777475431,-0.3412323678062942,-0.6106916849568079,0.2526966827630157,-0.2390178260426303,-0.7827334315827771,0.014069958611756275,-0.2640397025203148,0.5696311780657743,1.0411173773395708,0.8064600997426746,-0.2319980035332925,-0.8074683685740136,-0.11071959581647994,0.7283955123358027,-0.8915086632524444,0.5268535744680941,0.019205884927848978,1.0585639525069708
SIDM00627,-0.797458858430769,-0.2646770799693332,-0.7186155770805678,0.5384391028854105,-0.028913960854409598,-0.8952699245889142,-0.9907821210743547,-0.6666282666102726,-0.9881793655360376,-0.08119203195431685,-0.8405383345121336,1.1395305882034463,0.3177681587771602,-0.1349895615832275,0.32041721912144555,-0.8599780597173247,-0.6632316109313694,1.3394647378169575,-0.752325169902504,1.300886330583733,-0.829519920663872,0.3217728136275185,-0.3740754557383764,0.8627275211159157,-0.8766500589022248,-0.9233644757871095,-0.9579215548254122,-0.6984803891532744,-1.0521740595089588,-0.1093634909514627,-0.7109137315669734,-0.949693268750034,0.3627056788516519,-0.5947255222057686,1.7060114939861404,-0.2641233789656813,2.0697660426217572,-0.2466076692380855,0.3188351262420867,-0.6079381022784738,-0.22589711294746076,-0.02778735748528108,-0.40650891023884916,-0.11330324872582355,-0.9255587583246103,-0.1797962305059197,0.013834867587899249,-0.12393537299806469,-0.7758204379206833,0.44287125703912295,0.39474790718151803,0.15798371886432125,1.4727875080736572,0.35557471333624496,-0.6091487311195171,-0.8318678403868986,-0.33614536964328523,1.4808563767763756,-0.9051514800412725,0.8421325374284349,0.10326697934307863,0.2772984936025095
SIDM00293,-0.8854297641054985,-0.650990448084455,-0.574111933872083,0.9945061995102654,-0.13086622506281,-0.7400976749685383,-0.9764412290939649,-0.7042865362268224,-0.952116574095251,-0.19836281983175466,-0.572362234612585,1.2873313530069581,0.5770385841068474,-0.4665400450787127,0.7099589907832132,-0.7654518106059984,0.018260081042710374,-0.15798707043603905,-0.551908612580924,0.7052001856291354,-0.7582841308411692,0.8871952001559417,-0.36326291918035747,1.4687841176475922,-0.8625045550985213,-0.8165595116431719,-0.9436819811767356,-0.676132665081892,-0.9511890680113164,-0.2580331832804789,-0.6478056688766759,-1.0436140343726354,0.07046593093319684,-0.5922515470948925,0.10861307325562723,0.08927933678060379,1.3560784313889875,-0.3934964906107045,-0.1905353282530993,-0.6359025961310524,-0.028758790525266125,0.16894003796816096,0.4147436342528123,-0.3102752215938349,1.0835000680319513,-0.6004768295008053,0.27569807464657714,-0.02430478230715251,-0.8634295621727884,0.6053129059942908,-0.11012905030677296,-0.6105879632605554,1.2594710210861892,0.779873927246831,-0.7332510597478271,-0.7533191423019392,-0.6671031516689487,1.4407203404133444,-0.9430598257319717,1.0985930756104063,-0.6119558818192167,0.03198883435683502
SIDM00274,-0.7948272071278768,0.018770330575016703,-0.6896837516815276,0.6532938246561298,0.10318976741878827,-0.774258639268314,-0.9602824319597344,-0.7711229881045557,-0.9581419340203721,-0.2727917829401853,-0.511215715154169,1.1240907905382151,0.6378887576167837,-0.07279716112106308,0.3956737532506567,-0.8670421420695804,-0.7072764749690221,2.29066383275078,-0.6966573868134658,1.3076440004458765,-0.2842128190948556,-0.6709516583011089,-0.09297276636573495,1.3998250127191498,-0.9094693092997824,-0.9231800364633359,-0.9827975602835154,-0.8180494094596267,-0.9288936332781454,0.08219099792277654,-0.7771257391709352,-0.9827078679967218,0.22027120163116415,-0.2068061368591244,1.3641064183110934,-0.044575380924997535,1.3602618919758231,0.307939301090122,0.023378940296626394,-0.6101485595505051,-0.17491820785567208,0.13065826035221825,-0.21372197450318864,-0.10153445336088589,-0.9305689357557068,-0.04627653838616773,0.1360671719981985,-0.1317583053494903,-0.8369560481019713,0.5261546257926814,-0.012856527384121663,-0.22480168944768394,1.4697075530192514,0.16024066322954894,-0.4618845817268815,-0.7960644174231188,-0.2072936190339812,1.3463512736929801,-0.9609707152621981,0.5515932883148348,-0.4144504743247836,0.8231090232188281
SIDM00544,-0.8824379338799776,-0.6208225719772249,-0.7412305225040304,0.8660607418147371,-0.32511222114800364,-0.7950677593521347,-0.9458093275999179,-0.9536017015075777,-1.0043622358511617,0.225659536375497,-0.3723152252062599,1.1783229919021085,0.6005115546092986,-0.48063488910951113,0.33140024560984754,-0.8090609565287199,-0.14001456749556784,0.8050818503655196,-0.6695854845188389,1.7735476219792548,-0.8189122807985479,-0.5773414564362878,-0.30761746777220345,1.5866728518177093,-0.8044121733213443,-0.8794787895695066,-0.898930148590269,-0.6462897975865503,-0.9448368593944863,-0.31642224405782987,-0.6103031515610392,-0.9640982141788197,0.3616006160234525,-0.645324814635959,1.1229585162145923,-0.1824853730806349,0.9585087867915912,-0.3484313730656633,-0.3479377788442706,-0.7193084817269003,-0.09620648607283161,0.0010372701465252575,0.40529365023503594,-0.11887749224240526,-0.8700016475819458,-0.2142863912549109,0.41333689264514334,-0.05506412243656248,-0.7999024030036979,0.5496928241910368,-0.13785036762240785,-0.21393003957038007,1.5015390050858266,0.5565244279014098,-0.645437381762477,-0.7530532508857978,-0.7110493123665976,1.3628263465494523,-0.8321873022030757,1.175553748442834,-0.7627415137313984,-0.09949222213027936
SIDM01006,-0.5049009720858402,0.37393193357363574,-0.7351274083396021,0.7586639051422618,0.2238974094744501,-0.6690654493631867,-0.9921109384109877,-0.8340626993145712,-1.0208060705704012,0.10227273485388375,-0.7030652219036083,1.4985077551089496,0.26946903628731195,-0.4002267278398458,0.24383842146399692,-0.8583957992726358,-0.8075309231709282,0.7207948491357897,-0.6526519384511523,2.3540094158848266,-0.49937991550016925,1.2059945469286462,-0.010246678620620038,1.5919658418395362,-0.8913263893447091,-0.9130926051594639,-0.8293384268097592,-0.6967267700839274,-0.9418698291905099,0.09710013982406235,-0.6285303798522429,-0.933863103755694,0.4318325454575754,-0.5112022226008422,1.4376749727766696,-0.1270164105947327,1.5372361721245225,0.11402474801214592,0.16357572651636637,-0.5320098297374909,-0.4510907653945843,0.3469409156686817,0.409877626614964,0.08572114666225727,-0.8939357343785468,-0.24755467021382288,0.32769994958793636,-0.3377762407690852,-0.8312782680510119,0.49772696546438894,0.5737677926858044,0.6734022350513384,1.3853945134793462,0.5438618371393162,-0.6523809673555944,-0.8488937855313529,-0.6569826970391257,1.402574499490907,-0.9212018431361232,0.492180608462022,-0.4555845236066181,0.4716272957781929
SIDM00302,-0.8199225074697505,-0.05028210585035063,-0.8250177261655748,0.6523947577308514,0.18493463414501207,-0.739407243780085,-1.017239769519205,-0.7229039506484197,-0.9355954266065563,-0.025281455600616787,-0.6963392445612753,1.458562740818613,0.5182692759597828,0.140378501239588,0.4040087909043542,-0.8150693485865274,-0.7115880827362212,1.5050338024005108,-0.5616238245933692,0.9444805093963232,0.026429237264731606,-0.5382784611095874,-0.12807705316240522,1.3179718791121742,-0.9496436311588775,-0.9228810619475954,-0.8887674310640312,-0.743408528667957,-1.013106663387017,0.008215751872356044,-0.5412505348360099,-0.9412884346217066,0.48583496571062973,-0.1851502439788095,2.113095339964652,-0.2965690134982933,2.056431567955639,-0.39483908075866186,-0.12400473598522742,-0.32451167387133323,0.44394822339183354,-0.0237763312208292,0.09832074177839867,0.04747669760101362,-0.8965089384943267,0.08286076037681274,0.5736604216781496,-0.19384638801150297,-0.7646008674618242,1.0197978247675912,0.8285427221093208,0.1927027204063131,1.5895093526922968,0.5383040951349615,-0.4970757900793585,-0.8790255464683685,-0.532125658634156,1.4864998798313398,-0.8354328113802262,1.059128491155193,-0.29583338309893725,0.08394892992074092
SIDM00549,-0.5454920946615334,0.08968384416707192,-0.5421031782518508,0.5622248489654107,0.4774531649402155,0.3385357505465338,-0.9496995223517621,-0.7574202601309634,-0.9450223952007017,-0.12811974182559743,-0.6149455637721595,1.196346251950387,0.31520177493110796,-0.20967193019180563,0.521153526964192,-0.7739060456544239,-0.8219652825872334,1.6127253663011596,-0.46853994352490225,2.2622461219883903,-0.7299114997367697,0.43798771465612985,0.13294556164407376,0.995282580195828,-0.8071241450052475,-0.9345085321751466,-0.9267316840183364,-0.6473794872381695,-0.9905611476713516,-0.015164362481061577,-0.5136008239766165,-0.8914198231878918,0.4265019242221409,-0.32062620146633375,2.3466437204760022,-0.2482148197653729,1.7578795706070638,-0.10136012648204272,0.29260876120599927,-0.5077247761889075,-0.2185244738815247,0.4510466420162792,0.7042163233711023,-0.031235058478291906,-0.8773905927703115,-0.19166273850766408,0.226636112871404,-0.04375358106027204,-0.7526653560767924,0.2703329142669093,0.09655491887710964,0.06413684329038485,1.1196514768966146,0.6168858327784603,-0.567487447700315,-0.7742289326022123,-0.31314387140816324,1.43086373495017,-0.820036425885829,0.4723064508369894,0.06941327114408197,0.6142932320572497
SIDM00292,-0.8969113593996251,-0.6963880965584012,-0.7454074218678706,0.7140390069066747,-0.07495940197854127,-0.783544572950391,-1.037839281458697,-0.7754154109245331,-0.9931835409077405,0.2168093375481898,-0.7426915867685857,0.7258061603268261,0.7858869170168948,-0.4152650750238885,0.8467323917169511,-0.9220813934447907,0.7138939985290219,0.8855293835489508,-0.5919551176199019,1.0492657589582515,-0.6985827810857905,1.3589135479827321,-0.13753998362531356,1.448241044459651,-0.8343452670005771,-0.9232725196802214,-1.0257537185629488,-0.7624950418614042,-1.0553755574097559,-0.3460649196677036,-0.6375123743450359,-0.9901644126234653,0.14794034575229506,-0.7749314153839912,1.1340283456270965,0.11680271701850818,1.3989525441332253,-0.30934563777882745,-0.055835775833586704,-0.7204301361762397,-0.21954630396024907,0.31734725699481214,-0.28494304388606567,-0.11848347908039736,1.0873773188663198,-0.4807356522548979,-0.2631975359863931,-0.19769439213211934,-0.8922515117102527,0.9642240965151334,0.699074238669362,-0.11309654453438123,1.3382176801897505,0.9026164760935885,-0.7095242260077657,-0.9285313642705314,-0.5890114893209312,1.7388576977617336,-0.9625535381854861,0.9832726006191759,-0.13473560343180277,1.1462017627154637
SIDM00623,-0.870706782987439,0.20021357651339478,0.6416674545073895,0.8868760519921826,-0.18092967149374126,0.6420437590580512,-1.005483076706196,-0.8807553173941993,-0.9634467311725017,0.11576912145222241,-0.674850651275063,1.1662067259673887,0.34600169616965193,-0.03820765688409109,0.47881306042814653,-0.7476521804567565,-0.76787619056677,3.075379810137064,0.1251427060689512,1.602871412392142,-0.7493430803648838,0.6648634896548736,0.4724827724354724,1.5193318496809325,-0.8742950761997978,-0.9597770137132247,-0.8876207600016689,-0.726553612180641,-0.9815590432161987,0.2257405093310619,-0.47190479461037466,-0.9855141353442955,0.5422445504185754,-0.5216874456966643,2.5946165680369844,0.09477510286306072,3.4501121591172574,0.027143155986309658,0.8867326815200687,-0.40015801375276433,0.3126873497858754,0.3554773158982733,0.41773590133304955,-0.02695348492849391,1.7413410095637178,-0.054601978104883785,1.315999458906604,0.4718551398834815,-0.7371447091318789,1.18193772260117,-0.11200033748064328,0.297187066910754,1.2345878176624432,0.28029891238112514,-0.6117073617596486,-0.9146341552069606,0.28589472601758015,1.5022483735280217,-0.8071042860093316,0.22560777972258994,-0.3320267110924806,1.1772463543410536
SIDM00638,-0.7983728602773682,-0.3663484736658629,-0.7206294692556445,0.9559883852439588,0.11423194754813612,-0.8047631318679349,-1.0431384698171717,-0.8396181726891783,-0.963826105961421,-0.24523995565044754,-0.7823687807043409,1.413056972167646,0.4280427125642532,0.011930433830456904,0.9978585181427857,-0.8747700076733155,-0.8925966318714869,2.310503899795926,-0.6169273099336191,0.7303406123646194,-0.5854206749094398,1.4193167798899755,-0.0839078741165765,1.2587130171425616,-0.8810776480010579,-0.8988712876303203,-0.913411369303522,-0.7474739337622828,-0.9865366133160455,-0.02022562764147289,-0.5665804536117856,-0.9715399648796245,0.8605116850047213,-0.5419241454595477,1.3722454702504168,-0.11967924949261899,1.3397793979280836,-0.10174179396066553,0.3193959886338202,-0.46902699381940743,0.06797065921991559,0.4455238494384785,-0.1739394099600915,-0.1806587135118376,-0.8719099635068053,-0.37906824280296875,0.33327573099402064,0.035996931625891626,-0.7518772764061294,0.6686595119346495,-0.15605431172697,0.19949456771788796,1.5077296884825682,0.005809908979542474,-0.5615203712202357,-0.7824546727844363,-0.4372964094814051,1.6557702538506018,-0.7415281833391494,0.49534914561193355,-0.4544902974169029,0.20918713160590352
SIDM00527,-0.8814938077336256,0.17354811885997973,-0.6463182865379937,0.908957658797755,0.27978851900539814,-0.7909900900278534,-0.947538286056499,-0.8333125902002317,-0.9808231971321557,-0.11295013365170738,-0.6243038411670724,1.7737230802026132,-0.20837264302196368,-0.07721776057889314,0.40621284894759835,-0.8653380687396557,-0.7873534693186605,1.2060931469499976,-0.37181938734994224,1.1533432950405027,-0.4465408133177943,-0.5593666007456436,0.06971321193181354,1.3635421381247042,-0.9215810308763226,-0.9130505874758639,-0.9888125486268797,-0.7451820586501331,-0.9861266808694836,-0.11707446631817908,-0.7502394203397508,-0.9492658705054224,0.2521650713766527,0.49618482859937946,1.5385708112910985,-0.2867634267465431,2.3640134840862417,-0.279376032350264,-0.23914150670229237,-0.5266964956225286,-0.24277715919939186,-0.16733934364986916,0.1487637930827651,0.057706829888257545,-0.9076234067883401,0.2230142008977875,0.16894477296146806,-0.40613834809288973,-0.8025623583378454,1.2863809136935378,0.5407863188238867,0.19114512855651367,1.1223818836837671,0.1803829949336038,-0.4624016477309872,-0.9011328648533427,-0.3908161450243642,1.8290499650110221,-0.78458602834016,0.9462940408076967,-0.27772990316854107,0.20668237392151617
