,ACSS2,ALDH1B1,ABAT,ALDH2,ACADM,ACAT2,ACAT1,LDHC,MCEE,HADHA,ALDH6A1,ACSS1,LDHB,ECHS1,ALDH9A1,ALDH3A2,PCCB,HIBCH,EHHADH,PCCA,ALDH7A1,LDHAL6B,SUCLG1,LDHA,SUCLA2,ACACB,SUCLG2,ACACA,ACSS3,LDHAL6A
SIDM00549,-0.5045235628532275,-0.06461595728082438,-0.4234248549210961,-0.7410259859064737,1.2797804584488066,2.5779731987795595,0.9836530081216294,-0.7421200106543919,0.8155925776435876,1.5921049507472547,1.1141021973133278,1.1084622214840776,3.581368636464997,2.3802652042684502,1.6390154018948577,0.46227255052111677,1.3768478497482755,1.1141021973133278,-0.8535536503037896,1.41257791080053,-0.6398801481590136,-0.8615283901151964,1.4263888721920153,3.4306909929402853,1.133739738764242,-0.4844459980636486,-0.6054328186840189,-0.2525795262077023,-0.7847611150471128,-0.7320172109438516
SIDM00292,-0.25192482185193077,0.009229900546422904,-0.8542194858268687,0.7264195419904275,1.133417864169121,2.6904136415854296,0.68069349260206,-0.22774416746846762,1.0842079901043882,1.3096562552330555,0.6980298375327819,0.031449428595312266,2.778135486504294,1.5402688657748795,1.827550619631762,0.34816352657036526,1.4319124170006552,1.1648669582465088,-0.5916248054636075,1.4590555932338731,-0.19818937121600522,-0.8248924840669005,1.510794945358043,3.4424200781667356,0.856492587858317,-0.5675751061562981,-0.9029467141817399,-0.3199828311677659,-0.223196739556012,-0.85278729415435
SIDM00623,-0.7279792437751861,0.43542724621954815,-0.08747598765368526,-0.6859897708207299,0.9182821927522171,2.3644057151247,0.7760484935647801,-0.8980481201760712,0.5948087545215713,1.6035216098829042,0.4007228006627317,0.470384955725725,3.412398581156288,2.2005305174961305,1.2170032704685465,-0.11287290139059357,1.4900380569831446,1.2956960784395823,-0.7771277358549957,1.2269152534047678,-0.8249004119623502,-0.9053040374970039,1.282585923128575,3.3316624495797336,1.3667170048406185,-0.5950447394857864,-0.4027672765392608,-0.09642343977969911,-0.8885895323701438,-0.8396601218324161
SIDM00638,-0.3123931493965475,0.5666629152599804,-0.4649612290872809,2.4009048499322323,1.509423123727882,2.783004410810583,0.6133971086956633,-0.7517250930678417,0.9833505713286895,1.67529042793176,0.311793542003704,-0.47272115812341603,0.19620358978949462,2.5071917117826694,1.6097097073280797,1.5754829862906663,1.435762766362475,1.324995623682094,-0.3667796424951116,1.376333905747747,0.3761642113680452,-0.9541760901781795,1.665362488292824,3.2148886019885206,1.016965176647867,-0.38204652098447694,-0.3543982232074307,0.18362521174326626,-0.8488686920365135,-0.837309124420099
SIDM00527,0.14860283350567244,0.2665476539544687,-0.512771634466001,-0.8160699670469873,0.2862781152862534,2.0217110491559818,1.012678226985765,-0.8191059556756263,0.35728044187882746,1.6483460521307847,0.010775999477828223,-0.5001538420619603,3.3402146685421887,2.353576851976736,1.3466011149441173,0.1904352294506053,1.0960275560221568,1.0972442498054722,-0.5610269618051194,1.755723002917878,-0.14767873239526244,-0.9084882147039284,1.5980551943648023,3.0863017777724018,1.2664692230013261,-0.632843438939387,-0.20565229855935593,-0.3498965177362073,0.11191466167734834,-0.8734695743601517
SIDM00976,0.19493143911443953,-0.2241037453657919,-0.8459106903410237,-0.7479344679728921,0.6981055762780827,2.8010027426501685,0.4626687138935542,-0.741290279750275,0.8346776753503045,1.6020938736410757,1.0970545932436726,-0.4115969687137161,3.5264846830931122,1.8094938154796172,1.8057150046657662,0.5506222133646494,1.3837046744080952,0.6531804525480092,-0.5704792322568496,1.6028135805096733,-0.7168321384659218,-0.8998961131699725,1.367231148860771,3.3276783646309864,0.8440510502267652,-0.6322554285332784,-0.29439060852287385,-0.1287766467686062,-0.8367384928678153,-0.8709409974272214
SIDM00316,-0.1649723616834305,0.0021088576931651824,-0.9853217672629832,0.7112105328116112,0.9034818636125347,2.6520314994024616,0.5846583699957688,-0.5226595964321465,0.9161410467227158,1.4942176503303126,0.7043507820643011,-0.10842720934711841,3.363406696466223,2.0695452090144215,1.5475870384559063,0.8501644584859402,1.091541560564158,0.7025289235675896,-0.8352033176971736,0.8733620134708657,0.4083711099616459,-0.9027625813468387,1.3133513605612197,3.176078638321995,1.240681674761185,-0.6285196715634359,-0.29630072408368,-0.042171181420482075,0.015320367715254968,-0.8459168141639921
SIDM00326,-0.04493137358593777,0.7259724739673069,-0.4935307176034791,1.1286418494916493,0.6169942196639457,1.411252343757783,0.6090601265468307,-0.5947024077580413,1.0426018724522421,1.4526699022758758,0.8360560292306722,-0.18069968421716315,3.446770938000007,2.3721240282421965,1.1215084762344913,1.3269373784735297,1.4240255579880352,1.3725513416180362,0.01762585223795109,1.4139418867467228,0.03645907556028396,-0.9290572357111823,1.643068220266441,3.440917266300518,1.124608415640991,-0.5729074951425992,-0.4133252185838665,-0.3480113298048377,-0.8511900199831542,-0.8992600028897513
SIDM01093,0.020377027859328874,0.1306828580475892,-0.7914031860607736,1.6262692450599552,0.7760633906793504,2.254870833409438,0.9276047276433683,-0.30275256517353133,0.40703396169141115,1.603691595013498,0.735815137934282,-0.335930631877496,3.08460120529688,2.3763547936304823,1.2601279958542175,1.115645565907729,1.5432182933950502,0.9484160804174124,-0.04103004818287286,0.6444431556271425,-0.5493078865166313,-0.9065764829250931,1.5547697790260304,3.4978159365860946,1.4308222931209773,-0.5258919488121926,-0.21338677516073515,-0.15772180951907477,-0.8444907312542561,-0.8095205807629637
SIDM01098,-0.06936735379574721,0.09275642006323388,-0.21730204758682953,1.8106233466913877,0.818662809388013,2.2038390397238525,0.7653286112456039,-0.7587970347653721,0.607481656616295,1.8260764415777937,0.8307721211538319,-0.18619238008767502,3.6618865526461013,2.5909228482327653,1.4211922819072949,0.5180056759022738,1.3358642516439543,0.7144055859051899,-0.5210823396717998,1.2747310152368285,-0.11066796181499018,-1.044761589668497,1.0649981892803104,3.3787861657483655,1.080603898711819,-0.47346278947744075,-0.5078904600860836,-0.27792435390680376,-0.7496336186225933,-0.9084833514630539
SIDM00424,-0.4458988179100438,0.09334612743227373,-0.6058570090519696,1.490450807994316,1.4644077744067556,2.3363389991639494,0.83228968626994,-0.787813280079588,1.284846724121872,1.8554212533656156,1.205628587069754,-0.41618482850962324,3.616897476176282,2.4251076708773396,1.4672595726148532,0.21432322182205332,1.5057228640892406,0.954246336408994,-0.7474828949387541,-0.8190426302634002,-0.6331142593644796,-0.8315097967972931,1.5322078321487282,3.292370389745059,1.4669817210257414,-0.40500059962089074,-0.31729316855648176,-0.13607960651979437,-0.7815054652288733,-0.8291991703056831
SIDM00973,0.37441877286142516,0.3209497362314716,-0.8435681320897738,-0.6568487367573412,0.9650666527448565,1.093573323146252,0.6228248299948956,-0.7306926186079802,1.0041353551212995,1.3604164507887941,0.00045182798536780024,0.5872899348452016,3.126672245698963,2.3714625299184506,1.5640280688166341,0.30383298442597123,1.0643740695021684,-0.27933791512125344,-0.7011855602691981,0.8641926662856133,-0.6527560192828695,-0.9527820332315855,0.9998932177602531,2.692678321229095,1.094790736780734,-0.5996929629235879,-0.6452849707488303,-0.5817436454916548,-0.8040109322225357,-0.8265132810948446
SIDM00411,-0.18888634881471403,-0.19914592958452756,-0.7828923345048152,0.6910591161256558,0.25325912874468964,2.2965054376979945,0.6979720832749714,-0.6871381362066673,0.4610772027057312,1.5430297606752086,0.5723315115600441,0.3486491541491294,3.2354952065983014,2.5960100097140373,1.347799721322596,0.6459511927371928,0.9239122005617089,0.6982417733406254,-0.32803226959867293,0.9946618523633547,0.38420082133648437,-0.970995732768393,1.3457749811963338,3.301556778240284,1.0798415212172499,-0.5011451600773869,-0.4538540082061139,-0.0039706622182687275,-0.8509409803174222,-0.8716539719996458
SIDM00374,-0.5876209943696593,0.44771340243821967,-0.3660594433871512,-0.804855609094114,1.5722826942509105,2.038971362772685,0.9151449097772272,0.7934479601204225,1.3423125293189448,1.9129279616902204,0.6911105611356579,0.9175407963156699,3.549265154696428,2.3236672193601318,1.5838457743712169,0.28950445014841397,1.643826133251308,1.0452145363780583,-0.6665370385348709,1.2898262976246462,-0.5842062324642235,-0.8202599063149986,1.6678422895052214,3.3363469649462254,1.1335901645355588,-0.6367439614025641,-0.27579683626133167,-0.2460691650838242,-0.6883405111083706,-0.86026865308425
SIDM01160,0.07277601380964448,-0.24249996954638142,0.16725608184701685,-0.7169616540025511,0.9674096452803514,1.6601178290857133,0.6657364256613697,-0.853296923512007,0.6103364932740301,1.6125920255425261,0.8652294513613287,-0.0023930707079548304,3.613416989412173,2.368839161721358,1.4332138715482472,1.6511915442041172,0.9382526461696604,1.5291992501730067,-0.5321950964823632,1.8431094170803235,-0.5998948449943811,-0.8862644981550911,1.454571477877924,2.5792761845553485,1.1978649881991301,-0.7047794884094325,-0.5571542130776054,-0.2293580092392323,-0.8227423854740955,-0.8750070686084159
SIDM00145,-0.5551105946722855,-0.523798341026323,-0.3350038159680965,-0.2286144730317608,1.3980055781035943,2.9527258857575602,0.6857447510721979,-0.8919482706147712,0.652762518587066,1.5444223882567416,0.4634382312624332,1.203639070954266,3.577240961467351,1.9428462605142147,1.1776078838281274,-0.5387527632341231,1.5540695100527273,1.058325182230423,-0.8027830641983099,0.09509562853531324,-0.4533036345878199,-0.8966774194329191,1.429133427525668,3.494766498811999,1.402546722311897,-0.5315573316741069,-0.5030513142545523,-0.04751275168355626,-0.777837346419769,-0.8262219352547954
SIDM00975,0.6637150252607075,-0.29166468157577,-0.34907892471594354,-0.7377486169457977,0.7859114033583346,1.7522556589465144,0.5569196112889497,-0.8221419433281681,1.236268142786576,1.5093383524414463,0.8539209570051612,0.7446701770012856,3.5237708467533246,2.3274161288570823,1.006437184364387,1.464046725978896,0.605505032586499,0.8231259855062232,-0.5685355236597783,0.8675569169817682,0.4249672327498945,-0.8904088253169007,1.307937559721429,3.429279136897141,0.8716452950236748,-0.4934477649850179,0.013651229937417322,-0.4032122006371926,0.22605708747120112,-0.8672543751434701
SIDM00971,-0.21893310622068188,-0.004032772687473105,0.35389033658718266,1.1441948836839468,1.240277734984442,1.4994688610929772,0.541216187676626,-0.6073732013901965,1.2429152425581327,1.6036039252717216,1.5140393705277062,0.10155988749944507,0.3284614456938136,2.5381732906939822,1.9148086340177686,1.1135770651449297,1.2354997801232246,1.5190531590685745,-0.5022423957422093,2.016758837147062,0.164270780641123,-0.6608654231979636,1.3879561108711613,3.2366719341608627,1.3394057367866046,-0.3526687618032191,-0.32184508462449396,0.34959300456925296,0.6627467292921762,-0.8068656620849501
SIDM00251,0.32732277218305716,-0.4256854331240501,-0.7881559492580619,2.1979757050358897,-0.9556075342226473,2.2903038299032383,0.8734907603493026,-0.7020948741812797,0.9283474179899989,1.647524519193121,0.8986181503411075,0.6267458325238388,-0.8682971932869757,2.8440702944493736,1.338446036528666,1.423798101624257,0.8641999327569889,1.8386864733229746,-0.5314336757007502,1.21863858513792,-0.43564543968985003,-0.8989807324910561,1.7593294839524223,3.1273122542783516,1.6097913645796496,-0.29294184031160836,-0.2891998538466372,0.09321665450651305,-0.8362894693991316,-0.8263796127169296
SIDM00412,-0.4203306787969797,-0.048505791061572906,-0.4933173096354168,-0.0067870624047167444,1.4936876500019984,2.9301921765704333,0.9737614758534687,0.574942664457364,0.9573720734688757,1.543107166282288,0.9824120906554934,-0.1674286335483066,3.5865766405721393,2.038801243395305,0.9705818022484602,-0.09785976158929195,1.1423630245247198,1.3951912233595063,-0.7300735367677255,1.4199520958054443,-0.7504754914681132,-0.8066881586683586,1.428467638764335,3.396592698287574,1.5433212330998167,-0.6152052901228393,-0.46861536178549723,0.013691675049966706,-0.7658697237047513,-0.7660912410109258
SIDM00023,0.22414684170494406,0.2320453198252236,-0.7712408700903316,1.5975995409919832,1.0445066563933743,1.7808034759611866,0.9558269620352449,-0.5246868880450801,0.8470562911374516,1.684275328639192,0.7330314639426004,-0.06436785430569043,3.3113390336949418,2.4948111245736104,1.5377039181967824,1.598436180686689,1.1043189561871931,1.0578297566599706,-0.09744117405630348,1.7708767288526956,0.08812294978918754,-0.8487726821075452,1.4971739146111673,3.2076565024987334,1.8054972770019706,-0.5496038563524897,-0.4677618822859166,-0.25321302979084864,-0.8803474455747643,-0.8633092781734156
SIDM01198,-0.4117278548679326,0.381430338524107,-0.03466079783673366,1.405689946717723,1.5184478087646465,2.3279952455902624,0.6256729651311778,-0.8478295228471673,1.1685048678390895,1.5527003810737294,1.7946233212581926,-0.09292290399984898,3.574283108915738,2.533467867657712,1.3715778039840225,0.6804718469929328,1.5886462791840945,0.6044337248327971,-0.7087714840388096,1.4190969646907512,-0.6817288712866999,-0.9088458099880083,1.325474580217414,3.1417009373506506,1.37282883097075,-0.5549971881186442,-0.5574944379350225,-0.16069413731625617,-0.7697640590446204,-0.7916080564322269
SIDM00441,0.6514206332220152,0.39794106484860287,-0.5094189150744488,-0.7729252404901256,1.1551419297679126,2.6458557419646005,0.8295391469567543,-0.8192790046584434,0.9499902291255581,2.097283060017891,0.7053869279255296,0.3587393490444898,3.506707547122367,2.3331125716312076,1.563605317421381,1.0695416667517772,1.462947516718195,0.9567471595453358,-0.7196379507828431,1.3377746182323285,-0.6620555605195907,-0.7834456845150539,1.4939271848648752,3.0295274653799384,1.642600537256254,-0.5995628040248651,-0.2502480131205485,-0.17885125271380287,-0.7339628229996632,-0.7359094955534908
SIDM00388,-0.689524437290309,-0.07542298322450887,-0.41987998173380936,1.347254181292532,1.2160677045881179,2.122969546544821,0.9603694285259676,-0.8769246941567186,1.0206814023924844,1.5880608541471004,1.2359197335867644,1.2853865057666656,3.563767705986033,2.1349983600930496,1.0434378852241597,0.06977998886563927,0.8762309051539342,0.9866092467907943,-0.89298617097613,-0.7341928564769143,-0.5726843474715997,-0.8032152060003626,1.5547509036632179,3.1309427552449187,1.4839346671070095,-0.30775689694827324,-0.6233606891914807,0.027181374919304075,-0.8195792648198507,-0.8363575320164502
SIDM00417,-0.40282711651372877,-0.24970223921974075,-0.8463304919281484,0.06673704938575005,0.9375039455081771,2.6487569033324134,0.4912089217129742,0.2750732761591059,0.5694506355161718,1.6055188154093534,0.5242241676020477,0.25824739836272503,2.9757971159135894,2.017307336650639,1.523849149437264,0.5403890198680282,1.1016653969403798,0.7107411208579355,-0.631461645348962,0.49049806246167466,-0.5452266533903082,-0.7173003452112723,0.9651257935856965,3.173776614765482,0.8074952684258888,-0.34265514935868585,-0.7579154280159478,-0.49745104372743415,-0.7520593160733988,-0.8282868022655795
SIDM00416,-0.8264022166938197,-0.19476511155388368,-0.744290006132041,1.6903279225119963,1.6164558688369612,2.045334365887789,0.7226789428737246,-0.17356486626112136,1.0750605917220248,1.44549439877428,0.1990652258069627,0.49505878177911133,3.635865406572795,2.197914574402742,1.8581531684800847,-0.1883513262289602,1.4081338120472253,0.4835729527968288,-0.6947126756099846,-0.3732717232212463,-0.6263498719393217,-0.7519255134537313,1.339620806021616,2.9528421067185175,1.279194415460209,-0.20417356517254867,-0.5049080805404051,-0.272246764086573,-0.7974645679507104,-0.8584674071731564
SIDM00974,0.19625825693615775,0.20050360438747317,-0.7460111341031594,-0.9435996031586119,0.9041861259317702,2.6450530314090175,0.8991941981302,-0.8156040503215539,0.9169837709354537,1.6600702663197655,0.366536640128196,1.2561757657025707,3.399836052109422,1.9772472418661626,1.6013822331433187,0.5375993410474026,1.384096502358157,0.9280013635550188,-0.3757327534811885,0.8843158497095084,-0.2955023937170087,-0.8756861314631971,1.6514706531693306,3.352749756858563,1.2404801353415147,-0.6015500099067024,0.3784788838546309,-0.2893671720791403,-0.7968498611273356,-0.792180847498036
SIDM00833,0.7344666622112744,0.0328391636372124,-0.6850455538614806,2.009879320618729,0.2832419015635618,1.2889617329438472,0.5885385536969263,-0.8240737860728112,0.9004139853200525,1.4091486876471155,0.3405839380754721,0.28897926611856417,3.445416870317763,2.2326013043581874,1.1390094955647116,0.6536663238844663,0.9589789758606744,0.5244330035388277,-0.4233906445359975,0.7264327044659753,0.19111010089697097,-0.9171349984116486,1.1431179887531633,2.9221589394899037,0.5586800772867352,-0.3086385395979838,-0.776583857928012,-0.24199680894208928,-0.8328989365206546,-0.8723504924723551
SIDM00562,0.47495385512583066,0.6508075446342925,-0.7961367203811509,2.7815726557775298,1.1974161714087697,-0.4657119469371186,1.131649150212719,-0.8084333908061608,1.5818821643170944,1.8044482898838812,0.8842445814428832,0.7753963489343298,-0.8273573638446882,2.3941961398055183,1.7374641890732672,1.3562964809398015,1.828511308351812,1.3260469138837023,-0.8092085803015745,1.7828868572425676,-0.7158995624366948,-0.9158155725548267,1.7576526628699503,3.331108416661467,1.4396633553871168,-0.4966278410099735,-0.008407347716508529,0.0018347700340067125,-0.8215904969404005,-0.8935986874680719
SIDM01102,-0.588790006264608,-0.136991691371535,-0.7891906729115803,0.04180840003947704,1.3206530415785611,1.7031111195843553,0.5688178225270796,-0.7154881406859255,1.2985607125898062,1.600818889911676,1.1775995884944883,0.7090021028867738,3.4440633568895005,2.4604854405627687,1.7068575131431885,-0.3869646366907386,1.6498315924211606,-0.46175864544944095,-0.8740321585489792,1.333236983753284,-0.5718109348130147,-0.7082305371874439,1.5879277729009187,2.9808894567146775,1.4824519635074984,-0.6408287039901246,-0.6501996293742008,-0.38667619496160743,-0.8422515543018487,-0.827660896216347
SIDM00418,-0.42131324574084517,0.002855680053961528,-0.7740118762233492,1.3047338165765279,0.7264986746438006,1.745683341217856,0.7102397879018523,-0.2916770758509168,0.36814707944818,1.5942387765672321,0.6787207084584485,-0.4209585820839512,3.4904171188249307,2.394189502522592,1.187639929912295,0.4549513874660183,1.16192433230128,0.9431475379663333,-0.4718959439253689,1.530985806519446,-0.14443617941783077,-0.8424890132337943,1.2695964854888875,3.2629184748655247,0.98429745812926,-0.5918754757747906,-0.42294200420259265,-0.31398376662179167,-0.5746199885210705,-0.8096226367125529
SIDM00841,-0.3548432448625075,-0.0709674305433935,-0.7886878453783199,1.7129981754249026,1.0339248302098274,1.5567864790199517,1.154423857993459,-0.8151278942531462,1.251648681120617,1.7050660394147084,-0.38461279927895403,-0.1437196054670696,3.6591625082029138,2.584548664685257,1.149557156659497,0.6829799531691131,0.9050993241299669,0.6211151330039398,-0.7391609362367598,2.4833939521147386,-0.22110558451002343,-0.868676599091644,1.020307254174859,3.2269256146451655,1.0433004539794226,-0.5735542168370705,-0.357483687340309,-0.2676565484409034,-0.734382020184989,-0.9149790885160498
SIDM00260,0.43451914391943247,-0.05873313818543644,0.2515743808912378,-0.6992740887628583,0.7700554181643954,2.427910257877224,0.6695276060406465,-0.816569031380195,1.1429282457683783,1.4184393873095285,0.21727654972494892,0.3463362255146775,-0.46898530324015886,1.8931420543718118,1.4319404410579726,0.382641526109691,1.5472833459963502,1.0086991320781522,-0.8654307217314812,-0.7711857924118365,0.18651389950350586,-0.777176686341289,1.4911134783494024,3.0995793532324116,1.518998653691392,-0.6237982956439846,-0.4723815121402417,-0.052594365540035465,-0.840894607047612,-0.8722362354523754
SIDM00111,-0.26573677017418385,0.2956312172048662,-0.7877998263434208,-0.6102373287379604,1.2165553868947248,1.996771801790764,0.5779183674012054,-0.892914863039857,0.6542078835112971,1.3935439099165026,0.623378270956544,-0.16989930655454877,3.4252547556000428,2.5687446239161504,1.5428257092379294,0.7177927862613249,0.9286080605709705,0.7560978813120233,-0.6934380054990835,0.7656304190687275,0.18766161094645548,-0.8107894243669107,1.1732200846443093,1.0322681337453972,1.2623033168233653,-0.5582190215068068,-0.435533120577875,-0.17726302825159246,0.06941489632518658,-0.8824391456550966
SIDM01179,-0.1646631762022446,-0.1363188435699205,-0.7453019184170628,1.098044633188552,0.972919017290016,1.1202402673718734,0.7834323271731154,-0.7633207248208213,0.2845441724316555,1.7950464954641867,-0.022005693262317338,0.01319760007865423,3.3980826826331714,2.0464013180066645,1.4203250076294023,1.3770057168563952,0.9740172480488993,1.1451718395260289,-0.02937657649075992,1.9665427370346045,-0.10919102910884461,-0.7455783308074988,1.3523698908411252,3.358183174477391,1.1608576981841003,-0.49740782669505146,-0.4188606051013755,-0.10040741014110922,-0.818182142180633,-0.7764280390342646
SIDM00351,-0.06783971196013402,0.12661466400811788,-0.733066763762293,0.5139734377188231,0.8060419413981338,1.0920907122142398,0.6174034800519277,-0.671272430575379,0.6194387773804542,1.6504572321488324,0.4486531312554723,0.4528739147531565,3.317895723164535,2.280619500829774,1.1947779725834609,1.105848508818692,1.0182954852274368,0.4538954292242874,-0.6612215561224473,0.9880903391071576,0.1469114667373618,-0.9176171488028133,1.4213236043165725,2.7838112756855686,1.2389716503310118,-0.6145097276646931,-0.5678829446642539,-0.1840848265576038,-0.8008734678773461,-0.8843591454420032
SIDM01205,0.6422091536393039,0.08386780656957293,-0.3056178034262009,0.01620437758891366,1.3702071592624478,2.8414051671895706,1.1944226309567818,-0.6439578883108625,1.9040946546142876,2.3305753939724814,1.2527130154149007,1.9759248089151455,3.5167455173319837,2.114675281761477,2.02157535796674,-0.05575184178219447,1.883729025574957,1.4252787023308524,-0.41178861749190476,2.6075682578292256,-0.7092068974460183,-0.7504492598925542,1.4682716470032937,3.041727237994685,1.489503967774058,-0.3363721933840309,0.1479258012492448,-0.33811915033112877,-0.7827433077894973,-0.8255399218795231
SIDM01095,-0.3554335450283268,0.9813991417693191,1.3321349683112698,-0.34794855965644383,1.0049943815744913,1.87641152517309,0.3843051678667859,-0.9032570141473174,1.069173942126502,1.6381579850088255,0.02336742544757355,0.3540827467731975,3.476685615104161,1.7268364462311192,1.0436049814400303,0.9549733405621698,0.5718428250062059,1.4225150526958892,-0.692020336046073,1.3997630414492808,-0.03907084052075175,-0.8570847091225577,1.2359215144478384,2.8864035946169184,1.5674406891515893,-0.5640313534196649,-0.8324918571648701,-0.05979871725672819,0.8645529443172585,-0.8134513776703303
SIDM01159,0.2956503143424253,0.1017746409974778,-0.5471861483967083,-1.0333831875164825,0.8571376082534841,1.7917568593615403,0.8587328431302628,-0.3675529646127489,0.679346988394325,1.5688040385261823,1.2565101666793634,0.5343316588932578,3.3917433972438307,2.082190662184422,1.7639452315260937,0.7755713613736032,0.9647896080406807,1.1471647201318387,-0.3225483354627981,2.5464680726112,0.8629633566185284,-0.9230625224762182,1.2523861001819772,3.646322253726191,1.2948605384573264,-0.5345396903673543,0.017097594968858952,-0.11067822704197547,-0.8060256292219398,-0.7871099037236287
SIDM01183,-0.3255860327622445,-0.27721075618900154,-0.7419689270833438,1.9133176024219904,1.3430603514453545,2.5760505006429413,0.8141695171710739,-0.8744249268273411,1.022260849645084,1.721504687340855,0.12087002270855536,0.23396949279722537,3.7789026600953255,2.412321067941632,2.0530825649470974,1.0442212517415366,1.3412280403705064,1.4824251280769098,-0.715120570218357,1.385950603609171,-0.19587632427079493,-0.799692151865315,1.8024619637043813,3.302561197456057,1.5271468457631694,-0.4623289372039691,-0.8607473049517597,0.1599295888827014,-0.6843166025865643,-0.9099591090950043
SIDM00328,0.006889758763467176,-0.1057221138825008,-0.6634634950954644,1.7483350671828684,0.8252672381947365,1.856257437480173,0.4652033888175918,-0.8073060146699751,0.7262550561208836,1.6723881113003087,1.023415993674084,0.5630682598997637,3.34177477995851,2.0991125774715793,1.4549367824497128,2.2267046156182135,1.409782508083296,0.9582004778075164,-0.31894257915162466,1.2905247460309759,-0.6261638686183487,-0.9208053334802624,1.3839293613563441,2.6749143186955617,1.3692554292290373,-0.5441119126449984,-0.3721595908509601,-0.12081626902016866,-0.8201596975049295,-0.8834746170786039
SIDM00389,-0.562567672146941,0.2230838136492729,-0.8534371135877329,-0.8815921617523738,1.702856952774942,3.0253598703075877,0.9649180135266212,-0.7831576130556924,1.0938009507263489,1.902215450260087,0.49274011580584903,0.3920274735200585,3.548821481808458,2.075635283415262,1.4225476788197662,0.23108273834399642,1.5316382077974373,1.0876903195163357,-0.7800527100559523,-0.7158874927802651,-0.6605262872043047,-0.7196033887411253,1.629409153710719,3.5390700027129762,1.374299295420991,-0.5594843651535153,-0.3008361748039989,0.13577411660952293,-0.738627436695915,-0.8214405216795954
SIDM00489,0.7568317424746789,0.5745683711747814,-0.6083504202574554,0.2394108173289169,0.7280497747713293,1.6858285705695002,0.7084768927942635,-0.8110234845336038,0.841945525591858,1.3324136666467086,0.06231036978751669,-0.09323826327676409,3.3096734967387604,1.9175468084367306,1.1753803923549822,1.059510935962053,1.0824399103650597,1.2491063567215939,-0.11225790298815452,1.7268750518578118,-0.22446511559130727,-0.9321964163524562,1.2843447096861704,3.0924805585059496,0.5855289813569654,-0.566213502841433,-0.4315967631675655,0.03797204292267534,-0.8287744126375416,-0.8338295607878083
SIDM00953,-0.30690761880873985,0.3993640218541543,-0.6799777617166155,0.7732353458552166,0.7731573692304732,2.693639208057639,0.8827870714583503,-0.7955400889139623,0.6580309401274098,1.594032530319306,0.35125059580524604,-0.44274281360705847,3.5526882482530646,1.9242613211729147,1.3347668198355125,0.8096446941652771,1.6500135174782353,0.9961989978457091,-0.7428719784537146,0.1362061677806323,0.03877691721513876,-0.9848802810011491,1.5310281896411773,3.4085125392289535,0.9651688936549975,-0.36373109820417143,-0.7183156443057708,0.1789976048399279,-0.5752798976364772,-0.8341458503480835
SIDM01245,-0.1352849882446257,-0.29443053303091826,-0.608963450280031,0.7230232495090778,1.7522154617752144,2.4049809451156445,0.7102941779317551,0.2576149207584969,1.2090407937045122,1.8447756181352233,0.49814748003264814,1.0654506481911532,3.5577752605697017,1.8131396541127907,1.4492083835190392,-0.5730645187278042,1.556125371794783,1.4468299160758151,-0.7901413067988209,2.023812367069663,-0.7175337863794168,-0.8145654349233001,1.6309823990068273,3.346394843988803,1.3647173655447107,-0.6414236585240812,-0.4342569159597578,-0.0630693449874255,-0.7571302751668338,-0.8088009023323157
SIDM00929,0.017236519563440012,0.7575202139491916,-0.7421224521060712,0.7921864245540186,1.0172010421167321,2.403240863501095,0.5407215634906689,-0.7639411267333265,1.2682094062328675,1.4710534782391902,-0.19868476955702105,-0.40236353746582415,3.477142771864872,2.3898514455300885,1.3591207913685683,1.145329634126689,0.9365651319146606,1.0339518114279083,-0.6233860311272688,0.7457748128664583,0.4315124245926756,-0.86034035603543,1.8645916586093265,3.6302699944240646,0.33604511900613,-0.618911611568303,-0.2541805542253723,-0.60044500747657,-0.29274557751388985,-0.8790035887599575
SIDM00732,0.02591265947869126,0.8883664980996763,-0.6661414459069326,1.0271390070233304,0.9649750502566457,2.155442455704031,0.5964448030149969,-0.8048167165210268,1.2411406348366234,1.297840844437956,0.8947190194538829,-0.3306295945023356,3.3028973731860223,1.9390974944884374,1.3845952264308794,0.02744696704586229,0.9541888249302206,1.0034659777038633,-0.7233037840198069,1.2045191753739712,0.09094345422594251,-0.9156414364030143,1.5705313591617749,3.3390112437835913,0.939954085738836,-0.6736362063269637,0.15875593973363172,-0.11128282334475291,-0.31973987515288255,-0.8809586057662653
SIDM01047,0.37588374075849956,-0.2108907898445687,-0.41303908603643447,-0.7379003404096777,1.1475324031011602,2.7452984367684703,0.8869928698596715,-0.7153720532140982,0.7619012723147138,1.8741762202872887,0.48078403687829174,1.2485704125958386,3.51999443698381,1.7473123631025684,0.8024163632577831,0.21690804656195878,1.2598862467998762,1.02435981984571,-0.22868550184323072,2.050011056445959,-0.8132119470008577,-0.8236476185245547,1.531923838163293,3.2481017295374217,1.475766487668981,-0.5595082731735862,-0.12806739265974035,0.06985938009937355,-0.7398275122999991,-0.8049590922710059
