,JUN,JAM3,ATP6V1G1,CHUK,PTPN11,CXCL1,MAP2K4,CCL5,NOD1,ADAM17,ATP6V0A1,ATP6V0B,ATP6V1G3,CXCR2,ATP6AP1,CXCR1,F11R,MAPK9,MAPK10,MAPK11,MAPK13,IKBKB,ATP6V1F,ATP6V0A4,CASP3,ATP6V0A2,ATP6V0D1,NFKB1,RAC1,NFKBIA,JAM2,IKBKG,MAPK8,MAPK14,MAPK12,EGFR,RELA,ATP6V0E2,ATP6V1H,ATP6V1E2,PTPRZ1,ATP6V0D2,MAP3K14,ATP6V0E1,ATP6V1C2,ADAM10,TJP1,MET,CSK,SRC,TCIRG1,IGSF5,PAK1,GIT1,ATP6V1D,ATP6V1A,PLCG1,PLCG2,HBEGF,ATP6V1E1,ATP6V1B2,LYN,ATP6V1B1,CDC42,ATP6V1C1
SIDM00302,1.6597585870946459,0.19776403496568992,2.229340529615331,0.6523947577308514,-0.45479319976793475,1.2685480508385742,0.5011290283132566,-0.854277996147741,-0.3015856969450787,-0.014136474735209105,-0.5448317062269376,1.5056757210913865,-0.6973594194780547,-0.9303281411056307,1.2738930842908656,-0.8444716399187627,0.04128341055625953,0.4040087909043542,-0.7115880827362212,-0.5616238245933692,-0.5382784611095874,-0.12807705316240522,2.3138153778172033,-0.8378712420602933,1.5318461974271766,-0.24000929466721493,1.6066922944907878,2.113095339964652,2.5733496542130743,2.056431567955639,-0.8663295799942115,-0.32451167387133323,0.44394822339183354,-0.0237763312208292,0.09832074177839867,-0.03346452425924536,0.04747669760101362,-0.5726889941051526,1.3088934494511066,-0.026941592757152334,-0.9159226216642198,-0.759201367209284,0.15961412334048627,2.429569930940083,-0.8397810015252214,1.1861290090815726,1.6705698986668525,-0.11040714417695044,0.3331820046948686,-0.2262182907255042,1.2504104772037978,-0.9309727145493802,0.7503347289424817,-0.6868884490883055,2.2403608349191213,0.9323354012985279,-0.08019283467230541,-0.6887824192531251,-0.41323326673435323,2.0861137776541483,1.8131040539529766,0.8678533720101276,-0.557337275757771,0.08118765291313702,1.046524499204703
SIDM00549,-0.6452270454190113,-0.5353695915666009,2.389110686412993,0.5622248489654107,-0.44175196516622206,-0.6216965825516988,0.38959010066294975,-0.839522619598583,0.18962351281670864,0.012814629214371568,-0.5487966043440776,2.0606230081908943,-0.8263366165530374,-0.903184853006031,1.3313849953290995,-0.8365265098296332,0.3172904745982624,0.521153526964192,-0.8219652825872334,-0.46853994352490225,0.43798771465612985,0.13294556164407376,2.358359894905805,-0.9456206453949427,1.2657783202918305,0.48734271944190827,1.3088734818832026,2.3466437204760022,2.2338904782180173,1.7578795706070638,-0.7902650649959955,-0.5077247761889075,-0.2185244738815247,0.4510466420162792,0.7042163233711023,-0.8358004457235391,-0.031235058478291906,-0.47999166906782337,1.0791844914815991,0.08479006361706785,1.8852528699189453,-0.7907656195540841,-0.4470033628607041,1.785893406145182,-0.7326392852971253,0.8930228593501273,-0.979241875307778,-0.7063932497278282,0.6180291921521778,-0.27268095501534917,0.8237838540576082,-1.0411323354494892,1.5951939557431263,-0.5503774617289452,1.4456393875999851,0.15765484124807247,-0.08066589597071681,1.1862569233001314,1.306515840853679,2.049952073753192,2.0375374437145117,1.7313043958773289,-0.8670358783332882,-0.1460515472466039,0.6905761403244628
SIDM00292,1.6908123204719736,0.03154649370016596,2.5017841314799223,0.7140390069066747,-0.5467582443061826,-0.8490895551881458,-0.23445707391123674,-0.9073549063182772,-0.24961350461219275,-0.290891835739771,-0.25095730508811115,2.529101525511676,-0.9407736671727893,-0.9626370291800007,1.5593895198700136,-0.958383064886206,1.0822745674990057,0.8467323917169511,0.7138939985290219,-0.5919551176199019,1.3589135479827321,-0.13753998362531356,2.2758123188576294,-1.008886189151312,1.470736321845677,-0.1968919494718586,1.5883082723878503,1.1340283456270965,2.38630579583804,1.3989525441332253,-0.6477742557335308,-0.7204301361762397,-0.21954630396024907,0.31734725699481214,-0.28494304388606567,-0.8182213146245948,-0.11848347908039736,-0.31719760865201363,1.0568862951725833,0.32477398164527893,1.0202425029158009,-0.8498076691051084,-0.5416645652269131,1.9589975851887647,-0.46784332032558673,0.2712683808197733,0.9683048371689373,-0.43848505081865696,0.331285904812178,-0.5213943459549344,-0.3133479284314858,-0.8657277940414476,0.706457459403841,-0.6866348028778526,1.6633296241636508,0.7683357121294098,0.3785294172969285,-0.4867428462166793,-0.22195808456154936,1.7248819492686862,2.411268590809633,-0.06206717015508205,-0.49570118664194657,0.028669606925149176,0.5528861850709489
SIDM00623,1.4387705056755002,-0.6778179088121129,2.314881023192693,0.8868760519921826,-0.44704640153453823,-0.5850950146891201,0.6360149206698857,0.933910434723153,0.07420665360326138,-0.019116907335306896,-0.3694045413633912,1.8141359660382537,-0.9096832987766849,-0.9455548050330035,1.6031387537132418,-0.834781370051203,0.10681386620206745,0.47881306042814653,-0.76787619056677,0.1251427060689512,0.6648634896548736,0.4724827724354724,2.596556863339226,-0.9347583217493185,1.1438824300131585,0.4241685003903267,1.4971076544497957,2.5946165680369844,1.9657339038762771,3.4501121591172574,-0.3671683532410142,-0.40015801375276433,0.3126873497858754,0.3554773158982733,0.41773590133304955,-0.7302792344353484,-0.02695348492849391,-0.7361635482166387,1.0606916332532716,-0.3245409229486698,-0.906829692123741,-0.8078609332694847,0.21850813528499877,2.492049293142106,-0.8674338145097148,0.7804381767834784,-0.6779205548441819,-0.6880568160366236,1.7216683032422928,-0.0002698123803091894,0.8247662300491736,-1.032046233030286,0.10853186558801632,-0.7014232485660538,1.6862055372964577,0.731772110683558,0.4187401664132805,0.12355146136724801,-0.5054148286979849,2.518756845843265,1.517327236755536,2.2084262910044044,-0.8377930588561476,1.365391287667179,0.8285676746461983
SIDM00638,1.7705802705716143,-0.6992705434338768,2.6477957583569744,0.9559883852439588,-0.4263429570653654,1.0975815886940374,0.43393181699160205,-0.7681955396909084,-0.33546442980546654,-0.012901652946008263,-0.27843360572611986,1.9389182628350874,-0.7708377809919659,-0.8825976341495526,1.47433572206329,-0.783374836006282,0.9881855493525098,0.9978585181427857,-0.8925966318714869,-0.6169273099336191,1.4193167798899755,-0.0839078741165765,2.368671033545225,-0.9184266325503578,0.6928260586976432,0.1849639790600751,1.515173471126455,1.3722454702504168,1.9753783530562032,1.3397793979280836,-0.8933569230856001,-0.46902699381940743,0.06797065921991559,0.4455238494384785,-0.1739394099600915,0.9763950755633536,-0.1806587135118376,-0.4779342988633794,1.4920489862236934,-0.11883026863702444,-0.9156092378146377,-0.8450748868148096,-0.6000106192271712,2.3322909513779466,-0.7631557208779686,0.83883281600543,1.3446973857446196,0.5040433532748821,0.6222980602002294,0.12151186580371115,0.6968824947469671,-1.0066591380730452,0.3733688685691604,-0.5814469770338971,1.9537536214224769,1.2706414976511295,-0.09529156534752115,-0.5727688063003639,0.6140351171139394,2.6819493127503438,1.059783456147496,0.43188218442334636,-0.5764162891460538,-0.12788558876866843,1.241043493350221
SIDM00527,1.8015287595755325,0.2602092240228672,2.762913471448083,0.908957658797755,-0.48962144205532,2.068535708762662,0.44982675730789257,-0.8346404771795861,-0.1184029084270877,0.04494467001389609,-0.30578864602639744,1.4735700185812937,-0.8257960970503672,-0.9547376754658284,1.2406301742027266,-0.918800974359964,-0.4033410737565494,0.40621284894759835,-0.7873534693186605,-0.37181938734994224,-0.5593666007456436,0.06971321193181354,3.185682027857307,-0.9243067827916926,0.9009755135677775,-0.10783753775219744,1.259120874797724,1.5385708112910985,2.6178929031542535,2.3640134840862417,0.4442466080818512,-0.5266964956225286,-0.24277715919939186,-0.16733934364986916,0.1487637930827651,-0.2397842403128375,0.057706829888257545,-0.5600776974831293,1.7777843326539833,-0.597273543187506,-0.9482917340690767,0.7903819893074728,-0.5867545216238814,2.1370373475482367,-0.8418343709483508,0.3918913426839425,0.8806568082519141,0.2920278529570439,0.9992925815274939,-0.33422365415496325,0.45891300354692777,-0.46517386492857066,1.499321559933208,-0.6249098555558434,2.164031627507292,0.7102205556072486,0.8773864873388703,0.11025324735474722,0.3189598070266745,2.6422878468392828,2.285042273486161,0.3691755486442647,-0.4723252660907666,-0.0744501032343851,1.424442934967929
SIDM00976,1.626970625841604,-0.6803281651051641,2.657939043955295,0.7476409139568831,-0.48141332622825717,0.4185368093758954,0.5885788998766373,1.659738195225763,-0.16267710148706982,-0.024439673730055587,-0.3402305954139948,1.523261742947102,-0.9116703424130248,-0.9211873975449512,1.1411877022496044,-0.8206064457398604,-0.3338828425919088,0.6614771977167291,-0.8044962194880382,-0.5598191476200675,-0.5578663272887799,-0.07385551994449126,2.6455181148363844,-0.9603035035373254,1.1295824381211066,-0.17731499046262597,1.313817715072738,1.253740465905781,2.5201487659030857,1.6900824689665817,-0.7726299480626608,-0.43508767681352556,-0.45419758352234835,0.36221938291432443,0.09430764668958891,-0.06722772010500154,-0.22110045709920792,-0.6515097415612119,1.2477729682338716,-0.18895381830689614,-0.8914679104732459,0.8378483615884391,-0.4408927758307425,2.1448227337736143,-0.809705992567821,0.7511126725683409,1.3111311298199593,0.02513343911107021,0.5297674848921852,-0.4660913197019781,0.7446502676220641,-1.068729416005279,0.5023760729979808,-0.6702352155170899,1.8237343422250694,0.843096755415595,-0.30152793867939576,-0.5641173460993872,0.6704205483908037,2.461834297161213,1.4363745430698203,0.9042693675740701,-0.6224192988432027,-0.12909827760270112,1.0584605741640816
SIDM00316,1.7195545987277145,0.5490385102893628,2.237191443686208,0.32151822826479887,-0.47342186157801414,-0.33917031557642147,0.20373890443877885,-0.41652628131814035,-0.12168876403615035,-0.018252333189333027,-0.3658149951397134,1.5402765264323393,-0.8931846456570633,-0.9150871738733781,1.1703241170733685,-0.7814517486079127,-0.44723667735466677,0.4532955173684129,-0.09829945460515312,-0.39253310889180004,-0.5624784246984782,-0.1541155115061189,2.582921331915608,-0.9594986061860108,1.4017808667098475,-0.20513843504781631,1.3853948011618347,1.424370298888841,2.6051976337240523,1.8482534956192533,-0.33297997781370914,-0.6076975299928481,-0.3981652892563021,0.14789964722444926,0.08921886998740497,0.06951798009936934,-0.02277359319892975,-0.6537829966803635,0.801685123816662,-0.31850123610087483,-0.9408463748140916,-0.826275345734356,-0.08455119204639981,2.1741585937643504,-0.867821705306881,0.4906457249112068,1.624948724443277,0.5221325317753021,0.20863389900013454,-0.6831243792315179,0.47098902309585233,-1.111485577229432,0.6838411245076744,-0.6534047962292124,1.9707904104195229,0.7564391979152845,-0.17646583854458028,-0.48693560916518686,0.5710768045166063,2.2145992944991066,1.5416062899726586,-0.8006744066542135,-0.6620757064178753,-0.15156286789717704,0.7103428740571746
SIDM00326,1.0951573718397356,0.2623505008215627,2.9728880210008586,0.6370743587618976,-0.5230232886171822,-0.5437422671532016,0.28732825951696583,-0.8185000810098514,-0.1540820751708463,-0.19254016127090856,-0.463070550348924,1.5020764832167404,-0.8703652619902912,-0.9356718228329487,1.5844090024702735,-0.8680640889442025,0.09143983395720309,0.7162083216575365,-0.705982704708185,-0.4714820917636947,-0.45105312073930826,-0.429454358707309,2.438509771473622,-0.9388819037549508,0.5951072341676379,-0.29512645068316057,1.6483944365822518,1.3065485023747803,2.522822141447303,1.3377958846069267,-0.8435869685324874,-0.36017745742987406,0.15628182080365782,0.22363913813036634,0.6749841264204177,1.5044717339026394,-0.17360034406759617,-0.7109948011034734,0.7890176534959015,-0.09548391787409735,-0.9649960393686291,-0.8420137112568875,-0.20097319397680086,2.5540469936091412,-0.8417715574010847,1.0112489429568021,1.5913294314804043,-0.3336771611388571,0.7360472055423368,0.01832870582353449,0.7898535286358369,-1.0397017679297054,1.0867614059335422,-0.6613359119460966,2.232958016014671,1.1311956112335146,0.0015387666661462777,0.5764256255695925,0.22653694481075481,2.616793589635822,0.9659206186057127,0.43775949500054456,-0.523569355628699,-0.16338187800479942,0.8916301615472088
SIDM01093,0.7456244078184018,-0.6734861979058383,2.6880777336212254,0.6123745260668331,-0.4774362996868322,-0.42448419961321804,0.5390886161030234,-0.5873864215306347,-0.05852891906084451,-0.2209558063621511,-0.4682640090010685,1.6195525401304853,-0.9146734950931921,-0.8928096120678483,1.1864409949303083,-0.8446559122322889,0.4121457351659212,0.7194204054718131,-0.7549910420707213,-0.5070667989947812,-0.280838167001589,-0.26015207742038815,2.549089868331949,-0.8507166479417227,1.0889815798174134,0.12459993519867489,2.2247763257204456,1.9908581253765516,2.3182537037790465,2.205290322821674,-0.7798038222304933,-0.4529104468162872,-0.2614223847070775,0.35003583313952435,0.21153274894132482,-0.26537006680410025,-0.16626206907389127,-0.6225057522844144,0.9479014728704641,-0.10674598501860616,-0.9822331090151492,-0.8122423500435789,-0.5680922991236959,2.1904945422007365,-0.8548240540028722,0.8588039716360574,1.6051545035903132,-0.3464850228760391,0.5254254712805854,-0.21909324970014563,0.7830105029443936,-1.007720398507949,0.7744582398020569,-0.6484632159183843,2.1470748688761647,1.1477833317759898,0.1676876606801204,0.12574537406004246,-0.36014344701520185,2.379169380678051,1.21140547928342,0.7929841912520998,-0.3580672372745294,-0.12249352961999108,0.871472478054199
SIDM01098,0.26336395705804483,0.5091452249713547,2.6710519028682347,0.11174892588663715,-0.5065982237397807,-0.5520432677446379,0.6068616268046103,-0.744506923221085,0.21740477069320133,0.15595841817072506,-0.36487834607068004,1.8587517933090967,-0.7543025906056581,-0.9632816302846414,1.5274295140689607,-0.8501523842425425,-0.03179461855417416,0.24113473901983112,0.11728487413823409,-0.32078527993178996,-0.5472554740884548,-0.24212850290586543,2.896201287551851,-0.9005673184199241,1.2787693158906261,-0.25883966980816553,1.2048251966317818,1.4929546492297852,2.562871291474571,1.41322468193204,-0.30214519092295766,-0.6341257635875199,-0.06488311811608695,-0.14246902764616926,0.46677159260803314,-0.6000302556712102,-0.22770496564133116,-0.28383187602572435,1.237756955395242,0.7615661102844029,-1.0172331872031846,-0.8084675616137039,-0.44462585142810257,1.5473210095250893,-0.8225149225464656,0.21863862982837204,1.3156509643168666,-0.6134528764110357,0.4642645042925456,-0.30031143641113156,-0.38721870293753347,-1.0502496945086481,0.9062855400160725,-0.5676316774998902,1.5745205179144266,0.5672086304576857,-0.1898541521979243,-0.5441238606447755,-0.36284197638896554,2.4802934306878672,1.938994872190722,1.8127419148549884,-0.6005982027015867,-0.09365056705588465,0.31927269788928103
SIDM00424,-0.3444703288459601,-0.6050263259876675,2.5280757324631513,0.7948323822045862,-0.44365954617144265,-0.6751921480839203,0.07814590902015377,-0.7016655617555753,-0.25646981998395774,0.31499281628860487,-0.47891657932468135,1.6434254474009518,-0.8029821416481876,-0.8683673664821984,1.260681199486326,-0.8164001490686639,-0.11509275085979892,0.5163113312062341,-0.7685173231177345,-0.36346529302132513,-0.468810865730865,0.018748870146996603,2.4385663092421854,-0.8240749947865882,0.7287155936827696,0.7415751626776466,1.2658240526944506,2.1522472276893154,2.0032411929575784,1.5728739745023466,-0.8531352168307564,-0.2197771292610813,-0.13924198254628253,0.23268322780557157,0.4880638415464904,-0.6070051856183571,-0.23198830068364795,-0.5484919317110583,1.0715504148052852,0.7991698814321513,-0.9411861633188074,-0.7901751539736667,-0.5547402552678184,1.473239290111865,-0.7512018092191,0.310484777040078,-0.8814289219652985,-0.7275905041401051,1.3899817625177733,-0.46605512791958065,0.050149376915940624,-0.9804964622529445,0.8175549975034223,-0.7103183508720796,1.2510453591810022,0.9042979225062895,-0.10046853381990706,2.91390185069729,0.8218205528917618,2.0212866346993446,1.3915358849313089,2.0786118378171925,-0.857175176586083,-0.14691088172045036,0.8378393637291053
SIDM00973,1.799535668467844,0.7516454705822102,2.6669976171322016,0.9166536131077386,-0.44507726917772167,3.185478051031797,0.7128839798313128,-0.5346256863682602,-0.233253969752703,0.27041526978822905,-0.17035648675697165,2.077104523570499,-0.8978279226285256,-0.9045041607647082,1.19598913645316,-0.8615000948862236,0.09062341674502096,0.26906657454852245,-0.7344837220723528,-0.4134434588246699,-0.7415118031840343,0.13100408756984322,2.737543798999672,-0.9375039633623046,1.5795879656613991,0.25229030549639647,1.2967950392585978,2.2134747295854407,2.833290327063159,1.4863732344891472,-0.42445596129869234,-0.5304913339669132,-0.20904878667908483,-0.17934762949698443,-0.08073176798654626,-0.15669546719106112,0.045946921541787485,-0.6067613077796039,1.2728036204645308,0.20484520979635806,-0.5268107246753841,-0.7650846939130305,-0.2867504244241931,2.3350181624647246,-0.7830360821851136,0.20099437499834125,1.5163077081825156,-0.44528638766397977,-0.020663357929966986,0.11811292306830795,0.3148585561233412,-1.0238952512373942,1.014921679114931,-0.6378641770205001,2.145222404804181,0.3754805352065593,0.11619205563726441,-0.2733727801757266,0.37680904857507297,2.75301917078692,2.0828179506034967,0.7177510974178829,-0.4517512901213199,-0.0269791663594139,1.567855450227029
SIDM00411,1.4841412877475009,-0.5633903537789058,2.6684791964885717,0.8531821242814318,-0.5464706956868098,-0.46698311320075675,0.45367962082656077,-0.6810417292862292,-0.21949565932440668,-0.1038267762930247,-0.6986384396456812,1.1153234074850413,-0.9500574858921754,-0.7537605446807505,1.3055682129274824,-0.8409447875847188,1.0956591923430115,0.6448524384893676,-0.5445626422258887,-0.5590370316712555,0.7102986718771745,-0.2242032944185034,2.0701850562765967,-0.772031670454888,1.3522414401585923,-0.18471229378176882,1.138351338392261,1.9814926451762536,2.5256313610195082,1.9968303727657946,-0.7891654943193097,-0.5940976856302288,0.10075291147041159,-0.02838831082391029,-0.12464261124768523,0.06851597745279965,0.19668254062289064,-0.6876775971896928,1.2169756311688626,-0.017562620354135486,-0.7921409367504519,-0.7547975349090426,-0.3441485211192038,2.3048529396872297,-0.7116850607203035,0.6371098829213996,1.5252428504374842,0.15113108633265057,0.6182522971343968,0.11881011777168594,1.1466093027872433,-0.7548514127861854,1.826018156486912,-0.6672578707901241,2.0181818497306736,1.0242903987968799,-0.46328246847691956,0.512157633080952,-0.23414098064320954,2.230787394940718,1.131586684183084,0.825136061755158,-0.8325738745095038,-0.2257714608883213,1.1793180095272728
SIDM00374,0.10394532137573208,-0.3005000453189882,2.640111226299381,1.1785152718583836,-0.47564789780598066,-0.5997934501391023,0.6744631869653452,1.5022658428066484,0.18314062093969377,-0.20736422241500985,-0.35167439390130545,1.7306971490462082,-0.9539141920984882,-0.900048239816654,1.0010774740539292,-0.904823769568308,0.5148118856689945,0.4093975704533157,-0.271904606008959,-0.46370913922364176,-0.5741142132919383,0.06318874803253396,2.297875876578089,-0.9035552789660096,1.2354533028503332,0.7943022149692907,1.147993908287724,2.6227391441130172,2.099343290556762,2.8176525329133058,-0.8305493344002685,-0.4772526855366457,0.7937396541363276,0.009021163979776628,0.006695707465932569,-0.6444641225349508,-0.024264211688195036,-0.7005470610412017,1.3011020279048433,0.06476595472319101,-0.9348348613889486,-0.7563813137379327,0.19696501376749434,2.118767532288501,-0.7431742915606498,0.18852449861706108,-0.6823031857165737,-0.6701446564789549,1.623738097034132,0.01117539036648146,0.7057624342893197,-0.9994642512878558,2.0644189496572034,-0.6455463092081175,1.3528089842822575,0.8946934224361087,-0.30080182562186586,2.3664210984680825,-0.6140335427690973,2.4331259797647626,1.464773284936821,2.7364601732637786,-0.8540714739870989,0.10750489713284803,0.8506387829976181
SIDM01160,1.705722654872124,-0.7953816576651496,2.548370174675224,0.536643375067011,-0.4399703588528047,-0.6281196395990029,0.7657937993634308,-0.7822173465561567,-0.18085518693484234,0.05548366628109408,-0.57926660682185,1.5955019408176512,-0.9229211349841429,-0.879944587036634,1.267658298834151,-0.8656235438311621,1.1732418508380333,0.5449946356525632,-0.09813704194164138,-0.8160842772841763,1.3640205919458475,0.41009984410710604,2.079107728930005,-0.6196514539596152,0.8404361847983562,-0.10787504891498147,1.2296985868155608,2.080393869170316,2.641641012233711,2.1504945984014125,-0.9273634389051354,-0.6490244747431082,-0.5023735924830663,0.15621768974948255,-0.3407209240202286,-0.08885787012752985,-0.12161929414270432,-0.6334208235329538,1.2425620924015528,0.4272494050580043,-0.9951461677330223,-0.8251835299645542,-0.43738424846605956,2.229464225843488,-0.6426962340820748,0.9248160203221489,1.6142539750727005,0.2963293902307982,0.39895956232711954,0.9336498796971963,0.5208496046244877,-1.099887013560477,0.3094309951412619,-0.7023842489224147,1.8355560563898887,0.7477712235885982,0.06520410849334968,0.0658079390520337,1.0128776571810063,2.1333622980152573,1.2069215384298932,0.6137602302881767,-0.7899379618839101,-0.09889656747233665,0.893787897705923
SIDM00145,-0.18923050474540176,0.9232710290518947,2.460174178922408,1.0894161615788667,-0.42408706423646214,-0.7155856519264098,0.33892282433253507,-0.7836721841698687,0.026564766049857722,-0.09514631650035953,-0.5382184859409381,1.5992991941183927,-0.8032139820629582,-0.8792793762588448,0.5757551865024079,-0.762164685607219,-0.0903329048807071,0.5367146251143787,-0.8220571859610939,-0.5390383080585808,-0.5163002200841134,0.2165374470981674,2.416033993563174,-0.32608614954805787,1.7500522550247812,0.38082046244356216,0.6386952601630556,0.3688665454716265,1.6660349620433852,1.3546849029322503,-0.8276759553965878,-0.5106530896075184,0.08869347990408336,0.6734837217090018,-0.5252773317584383,-0.6593268260575218,-0.09502471228964345,-0.5681809570240731,1.2097944103704317,-0.2694123449700349,-0.8639312751008704,-0.7204755104476083,-0.4922379193462918,1.6149604613070596,-0.7463161701307433,0.8504475461002267,-0.8271431328709147,-0.6818535661518761,0.8185062044585084,-0.18091753531233867,-0.3509164006307707,-0.9167411633402572,1.2798652988773633,-0.5535439955445036,1.6181236338397385,0.4678922363373267,0.8979517976246841,-0.0253814989564129,-0.5740427391760927,2.013069539069782,1.6894691876061414,-0.8221517040081308,-0.7369360602774817,-0.11975331244442139,1.1010938547057627
SIDM00975,0.3692278947042575,-0.3615341286071654,2.5152182578288547,0.4308980245613371,-0.49187159212899395,2.9137916586519768,-0.019041703495965744,-0.6941481222923288,-0.025225845092114337,-0.05835608809705921,-0.42185950301682534,1.64631690870237,-0.9341618033290402,-0.9494535367713807,1.3238601604107012,-0.8975633384032323,-0.23666719173206474,0.3263630380904706,-0.790977819344598,-0.5554558465612327,-0.6082442274681238,0.001475674806011116,2.6826485514261904,-0.6686242204150529,0.4341104633007872,-0.2551270499140705,0.9728329121538652,2.626967903502437,2.810991760646988,1.9448743865559754,-0.6578693231316967,-0.46477149930011963,-0.5085101842598688,0.03519108481772934,0.34325825370688456,-0.7042601093576452,0.005524873403060311,-0.5996553966978689,1.389011345640185,-0.026366160481336,2.429344660404348,-0.704872307898399,-0.559594543947048,2.3302637550393364,-0.7877154754335344,0.7075867703287565,0.9314751877634311,-0.656404142201609,-0.15165209519527434,-0.3323818635731466,-0.23325300643677843,-0.7400558674607306,0.6598853343219382,-0.7775969972315309,1.2419888617460484,0.7503815532161655,0.6454959992134138,-0.7419816130970079,-0.4268956597192474,2.6294780050243856,1.8034006363490673,-0.6152330313042295,-0.5351841205764519,-0.23640261139139238,1.0548441015738905
SIDM00971,1.7444873858214138,-0.7405179659428122,2.8146093003105985,0.6526502763703504,-0.43977453688897233,-0.6483017269576643,0.3106232996663754,-0.7444149942436177,-0.1514986452560833,-0.38998684140258255,-0.48003924212515864,1.9735584244029651,-0.9281778706470184,-0.9241364801648075,1.760477510751866,-0.9244869099144024,1.349145075095848,0.8743408519412214,0.6607948028088739,-0.4636817489516607,-0.46706065786551076,0.09923607607820621,2.3631103020303366,-0.8859300980929944,1.2289338308920164,-0.09563447960840912,0.9573572881867057,1.6440394048877571,2.501208329836949,1.628257786931424,-0.8463892872615665,-0.5106062790719758,-0.31630011689833964,0.16643842655575283,-0.38766050812733654,-0.663125903488561,-0.13754177630149073,-0.4501452641584136,1.2714329382739864,-0.4653281414491082,-0.9807828976470745,-0.8543886311603857,-0.44542119665008567,2.219918950410871,-0.7823610612150701,0.4117367288043064,1.3764008407480122,-0.67137427925236,0.24315019249003372,-0.2856293097324096,0.169191251461665,-0.7159104158063532,0.7053153939654164,-0.7361800748825562,1.9535921888287853,1.2248112495624013,-0.5559040380103081,-0.5420909697257661,-0.7527902748970495,2.3374126993285977,0.8184713407782418,-0.8435473983488635,0.24021973358501286,-0.31542144754001994,1.2771821310515103
SIDM00251,1.068800601454334,-0.5959916203952207,2.6217661057706976,0.8677734239194214,-0.30130396679610805,2.231380359174332,0.3169885929379096,-0.30678740928944925,-0.25933404470716265,-0.03391620520961076,-0.3351406590567749,1.8979258423299503,-0.9069984191275813,-0.8967124521967195,1.3586665074267703,-0.8031232748868563,0.5485936799734039,0.5669314558300306,-0.7675047455945687,-0.38475358818527466,0.7003445386269629,-0.18214836053429473,2.2818383002479443,-0.9656627504513241,1.1909591332767742,0.04423331100193225,1.6400474237328924,2.119896120483767,2.3583269175450567,1.9263416041489205,-0.7877313316695225,-0.48788488976253974,-0.22642858561168464,0.3214547008887071,0.6016820352773875,-0.5908747939080469,-0.1831817935042554,-0.6453319670976275,1.1573733664546477,-0.22825872224392751,0.48711296307986557,-0.8159180737046471,-0.5144127281678621,1.9636070342859435,-0.735674995258849,0.9461909684487343,1.5530901448331353,-0.08975612696890752,0.4273736049288977,-0.16876363898572347,0.6225880921340068,-1.0780719606270321,0.821394467721841,-0.6617561103719405,1.7169725049354188,1.1634761395318554,-0.07864242950517704,1.0117497977693468,-0.6375000699142798,2.245751804617276,1.5738150909822888,1.1184674612699639,-0.7094641308579336,-0.19715214191100944,1.0799685336708669
SIDM00412,-0.5588917960839188,-0.5489322961815615,2.45298244041626,0.943301271293642,-0.44557896468917607,-0.7572936975517488,0.2077910973234123,-0.7689950411207825,0.09408132880435076,0.0640899953811445,-0.6838290600389043,1.6184737265755949,-0.7587381436917507,-0.8267567752011351,0.7485633861695344,-0.8353422210999027,0.21081160557498063,0.7344975547502751,-0.7854213909409845,-0.344318054813796,-0.5467208213727672,-0.11351833481789554,2.4157607334168603,-0.9335800898638734,2.002222263789983,0.3738182354131687,1.4917387147907002,2.374924589901235,2.1616173980039854,2.1926024237670907,-0.7491991522750069,-0.44957868213222973,-0.40040336921995856,0.5949807599766942,0.5356156917383885,-0.6903152283706429,-0.041245529643826766,-0.6120342966498694,1.230993097219058,-0.32830649354839914,-0.706720228287805,-0.7839099244803105,-0.09978774138862716,1.8654808883563099,-0.7769985389261739,0.3044146964817443,-0.9280888678895468,-0.7255731328992645,2.0989398127649324,-0.6582590796106039,0.7908057573996016,-0.8527515231748233,1.1745407176417932,-0.6216229301429375,1.3225443004497357,1.0201149485145908,0.04966071952525853,2.9579262529256223,-0.6619652522832179,2.2665534016336712,1.4500406020543126,2.2702107700017375,-0.7591146421942224,0.12222689773206509,0.9524905920484239
SIDM00023,0.6211237355997704,-0.7286704302808544,2.51737825783553,0.734681923307727,-0.4386473521190853,1.7844261059239035,0.5226137025466769,-0.723536915034477,0.3124222748064233,-0.07860834369370635,-0.41980004844771646,1.3671015591487699,-0.8068137484384096,-0.9171579671409229,1.1468056851040134,-0.9201514660384348,0.9793543222265942,0.2714303933606489,-0.10683046631315848,-0.43574507586765115,0.7901593602868234,-0.19836984201976032,2.4369297503663496,-0.9538087356851968,1.0182417353649509,-0.25209114101536223,1.222614375441729,1.940495142195408,2.6386606655321443,1.8766153809604682,-0.79186411857963,-0.4794204046178212,-0.5127393506843516,0.12686935913373673,0.3670766707189912,0.4834213202071172,-0.07915521658399804,-0.5922225511179737,1.3238436861759,0.20679103905684051,0.9430186202177787,-0.46706349648506656,-0.21167458293457708,1.6477791706636613,-0.48958355925581587,1.0370295039574855,1.6173902343695368,-0.10555595814776261,0.6632214934769601,0.4785082283528143,0.48255915590272147,-0.8705322312804294,1.034613172507552,-0.5761989106980536,1.8704872466813578,1.1060128340593989,0.016129254890318273,0.46504980582530636,-0.5551663745677896,2.560966455857637,1.1795074512235018,0.7876395478035695,-0.08832138318323657,-0.24518446542336866,1.348451738068587
