,GAL3ST1,SGPP2,GLB1,GALC,SGMS2,SPHK2,NEU2,NEU1,ACER2,UGCG,DEGS2,ARSA,SPHK1,SGPL1,NEU3,SMPD4,SGMS1,ACER3,CERK,SMPD2,ENPP7,DEGS1,SGPP1,NEU4,GLA,ACER1,ASAH1,SMPD1,B4GALT6,SPTLC2,SPTLC1,SMPD3,KDSR,UGT8
SIDM00129,-0.9831157876869311,-0.61750668604287,2.69257543998265,0.7938658354827791,-0.8681869379207137,-0.35674978706974864,-0.4774947533835455,1.8115434751537303,-0.7516773352812989,2.2309617521926723,-0.6609770399890883,-0.16998115163478858,1.236129173650956,1.006505052599831,-0.8543654070206291,-0.24822668994067315,-0.3632542673703375,-0.40769354040296457,1.0949966014271486,1.6164786896346734,-0.7174828555777848,2.041171158419114,0.940233984553199,-0.34761417590622673,1.0164523129339214,-0.8314300008364734,2.430842192779936,0.8936218006297626,-0.6518469748232555,1.0418790956219581,0.6160061311939634,-0.7321087983374127,1.1042465597005364,0.2583655668135823
SIDM00627,-1.0801144458174525,-0.8892697595178631,1.4158055096577957,-0.7129238314092389,-0.4369813661986488,-0.6889259863956113,-0.6237193323332708,1.168363069412906,-0.801630526468125,2.3502180526228282,-0.8010448908890441,-0.7081447266458637,0.15817075166440933,1.0675734516169808,-0.7853428254550894,-0.661382989816069,0.6510471874296422,-0.29073974141858594,0.1698084780126209,-0.09234592012224574,-0.7893038153446083,3.070208302072045,1.3162944782680623,-0.5627360882234134,1.3894593601277379,-0.7628101009452746,1.4729684434342118,0.3092456664581123,-0.742881217147716,1.3188230971218189,1.088964560333595,-0.6259555453202833,1.068961731328363,-0.07220368472068976
SIDM00293,-0.8682332471372365,0.28145191501318095,1.5174645581763142,-0.721771213919677,-0.7858386552179681,-0.31678286506818293,-0.5495448395197483,1.1404474520612176,-0.7260160513499619,1.455853233178064,-0.4762136760438238,-0.7782109838800159,-0.7339664407886817,0.7267856261773249,-0.778692613034686,-0.3965221003056656,-0.6173392480733925,-0.6623317948364658,1.0436970676970045,-0.2545096948314344,-0.6861796203299694,1.9439349028983566,0.4259023037503923,-0.5733206834057529,0.6244229861414096,-0.7518944325782618,1.2307805524204294,-0.1717096762460472,-0.6621805695587338,0.8915115449712407,0.32883107916625237,0.7493924135391181,0.42372963974229455,0.9010699270637489
SIDM00274,0.9038628719985015,-0.5796558153769559,1.7119436592313457,-0.465729741291037,-0.33092485987810877,-0.49916685754216966,-0.6251201967963935,1.706522129906179,-0.8974918247265551,3.1283267597032873,-0.5774617774101921,-0.76802926717496,0.5981876389250711,0.9135750911625989,-0.7918625773295966,-0.7819112948477415,0.8534852790995938,-0.6772631366345095,0.02086504566600891,0.2781323849444328,-0.820885714020812,1.4703892400436456,1.858143508759738,-0.498295319567998,1.5386969464275961,-0.8544677301888657,1.818013569366033,0.3380608648857421,-0.49558690342270273,1.0240933857204644,0.3918771002948621,-0.5959200332588274,1.0582921204675124,-0.641038376057167
SIDM00544,-1.0341400467442206,-0.8911962910240377,1.1850269820187767,-0.41869147149759894,-0.9109739003386476,-0.36562736494115783,-0.5884206778712214,1.382775502853008,-0.7939542004193761,1.2631115410815967,-0.8664687065402077,-0.8741365774151824,0.27195728833479194,1.1557484559066962,-0.7875337786465367,-0.07885110045792146,-0.18021331873557736,-0.6013996970427946,1.156480893196444,0.33448678696922846,-0.7310119915014001,1.7889983716784006,0.6165912841352045,-0.5521417910014996,1.3343819477114525,-0.7462903298465334,1.069013737201603,-0.04228910010697794,-0.6202447930076296,0.6684608683258759,0.4066033958415751,-0.5280785606740052,0.5692055929374396,-0.6291754817883368
SIDM01006,-1.016527063195197,-0.8572997017486625,1.7935530486364517,-0.6830522387888367,-0.9316376692561895,-0.5002565347232822,-0.5307633290752976,2.0795423313357935,-0.8619874584620764,1.1107714628183103,-0.6530417510385914,-0.462691776003392,-0.7060476132779865,0.1080250821945294,-0.7512269942306576,-0.6171858884452179,0.8596661860533376,-0.7291618956746444,1.2253626900094508,0.323307653938101,-0.6588053667244634,1.8663281563449974,1.1150483324123746,-0.5164366091908192,1.8544628802816763,-0.7455000866725999,2.0365785003750583,0.2901272407220973,-0.7275359244874147,0.5155061234991803,0.42057578830694586,0.4090216470450899,0.9174365069356328,-0.1770291317819446
SIDM00302,-0.9988107594015034,-0.8770961550579316,1.6225566383000685,-0.6248968331079918,0.19190685546403194,-0.5616112500022326,-0.6624738056675872,1.3486774314573269,-0.7537103723203741,2.511757106196946,-0.6409536844285008,-0.7333781985508936,-0.31524588813946364,0.7120984793924204,-0.7926020102871235,-0.3985007356066652,0.7186696707313683,-0.4524575637260872,0.5287147101688198,-0.040818896439418335,-0.6533020450492746,2.2291858381074974,1.2455976929156882,-0.5633470400225878,0.9932135720746815,-0.6927349126281701,0.6887601464011206,0.6410220092853763,-0.593432310800195,1.4423386160280294,0.6187084778618478,0.07863541974805605,1.1510410315508408,-0.7363548318708352
SIDM00549,-0.9723939935711441,-0.7740768749591742,1.3661749835710568,-0.7079232335108346,-0.8874956955617517,-0.30804053953149324,-0.7687494653265439,0.8519616288434783,-0.7440001305050289,1.8240600587472287,-0.6301461690201101,-0.8238073991267667,-0.6681139443573998,0.6537257868025973,-0.6672244682291438,-0.31303592670242114,-0.038537983797164575,-0.628409559599798,0.6617577924145848,0.43999428308772875,-0.610505074087217,1.7382277544695692,0.9077312598990102,-0.3757735194294416,1.476112452825022,-0.7801119501698385,1.7058883816787422,-0.4680526006308924,-0.594644947307787,0.8570098941159748,0.2917929739040292,-0.5320408769870031,0.9795943164518633,0.786733964251015
SIDM00292,-0.9954330378997288,-0.6717821446206877,0.9813562827286704,-0.6559339005055889,-0.8888671207482133,-0.5049028948243287,-0.6454193636861805,1.302931094370698,-0.8249443363944963,1.1528433483899743,-0.6433302729699171,-0.8944347020298042,-0.7834592760537978,0.4217429580979633,-0.8325450458076225,-0.6268032748579185,-0.20304623340973324,-0.6241497394433523,0.4453050515346245,-0.16390721209844908,-0.8360379080676124,2.4582484732697965,0.7795557528701572,-0.560673772718712,1.000528873971384,-0.8160209343184806,0.5276341175862661,0.9025336434699044,-0.7334765858175715,0.6244124288863314,0.6032061938937737,-0.02321279199717801,0.27472707646367234,1.2804891703612749
SIDM00623,-1.0480090853822683,-0.2131449438493275,1.302850033442871,-0.19868393147245092,-0.7370046042346315,-0.507489339845041,-0.590501974603543,1.9666715371368895,-0.8658939511915754,0.9373500080229423,-0.7418440305193337,-0.6514338836466675,-0.5072777769587153,0.44750274586047056,-0.7739990514061703,0.003486722742686555,0.4172359977737543,-0.5982159389576841,-0.033115059906790485,0.057932475832525435,-0.7721474263703946,1.8206657113219307,0.8858795391824738,-0.5560258544725919,1.7294228791631219,-0.8096329905992006,1.172294465859108,0.35181396089691996,-0.5971687017206265,0.3900503364686102,0.6186624566252946,-0.6365205614183257,0.9432049593385792,-0.7018571543565799
SIDM00638,-0.9544085135826337,-0.920161563073478,1.2930617660316686,-0.7969410757787133,-0.47711271111399695,-0.6165386719861775,-0.6392657436342627,0.8637235309014749,-0.7897180494152489,0.9239020287684764,-0.5708946938854634,-0.7699178334090314,1.450724784886865,0.8871049593789724,-0.7789832093838512,-0.015425361007018452,0.5722315096980888,-0.32735296125018726,-0.05996499462602485,0.2264441535010321,-0.8144729836755137,2.0923113308668526,1.7523825910083848,-0.42019454443790816,1.669153781284322,-0.7599457727026997,1.4028051009113789,-0.22787880020016696,-0.7224015739885828,0.668630460331615,0.750398666862242,-0.7219916841868308,0.9989061189071758,-0.7585172350334133
SIDM00527,-0.871987959528705,-0.9151380539462483,1.8615039234496018,-0.8383605074898839,-0.8382354734411231,-0.4683995176927442,-0.5043353635669321,1.537914658598603,-0.8448117049761975,1.7588653053700842,-0.8321902839192132,-0.5473879189919846,1.1216945405685173,1.2503087216100044,-0.8152736529221288,-0.33470675260222577,-0.07014943246880037,-0.2950906238060181,0.9539665173475542,-0.0034913968764524214,-0.7606236899872382,2.201507118205927,0.6713318697612847,-0.355373706906206,1.507313407423869,-0.7713421036537582,2.544486715390146,1.0862879595551882,0.10604628956224503,1.0081994631540097,0.6702973306737484,-0.6505311601484269,1.6401294006779907,-0.7201943918113659
SIDM00976,-1.0016558123071304,-0.919999483380494,1.3455502431934974,0.1968138395871459,-0.7415341765207566,-0.6339344422500632,-0.5286367129424643,2.127808575998563,-0.7785633723131542,2.609697492772742,-0.6764999686929005,-0.5763398324607495,-0.18224329435578088,0.10858981142696011,-0.8229453797516798,-0.4507415626556447,0.056893760166228234,-0.16462650122365888,0.7404402527737313,-0.04183320882627085,-0.7812674758191136,2.582603553289842,0.9566873532459456,-0.3796070662147378,1.4277255287275563,-0.7784960957872422,1.5409045067254055,0.5721899838893476,-0.7952770525669979,0.36148307664501583,0.7359897642900071,-0.7324229575155313,1.2427930423441838,-0.6133240424061255
SIDM00316,-0.9568865315024073,-0.8869469416257928,1.6526612506931726,-0.30344809664229117,-0.7534120516461225,-0.4926735359105192,-0.48129531326493885,1.3775885248640352,-0.6419300952252414,2.396742381939736,-0.7723860771276639,-0.7644650775230492,0.4325922582327727,0.4095162272283072,-0.8780168139679017,-0.34610404560693175,0.4375040457597953,-0.19087602169719367,0.709116152913487,-0.16323767409270182,-0.8488710943005557,2.302799753847242,1.0278199927310816,-0.3944777508812068,1.1863585096719536,-0.7733594224353543,1.0150030303154243,0.7225239570323201,-0.835297660539178,0.5114954507393696,0.555695271154288,-0.7425093904271762,0.8909023902221043,-0.5828061090580958
SIDM00326,-1.015388641097012,-0.9487447600036677,1.585458025295275,-0.3808424631048672,-0.7286404120936061,-0.5700246726775816,-0.6419004239302718,1.5663912163238443,-0.8797559436803609,2.8202712156443352,-0.7095984605321638,-0.7093933265202599,0.6347055928439315,0.9865305246179252,-0.827910607557701,-0.2761126438749705,0.6960870475021096,-0.5399821631710502,0.6998954828246354,-0.17950744226433984,-0.8992002875884878,1.8025654615705118,1.1090803453212612,-0.3880582919671629,1.60215849579235,-0.5420178717332927,0.6271610511020932,0.9839650982668946,-0.7518937944565678,1.2240167784047096,0.6217647849106951,-0.5520419856065572,0.20479846643057756,-0.7038157028715867
SIDM01093,-0.9940355398986347,-0.7971724028114973,1.751717040923526,-0.0948184709419797,-0.4239789295227044,-0.5571861632315889,-0.6147723392600634,1.3631947214433144,-0.7551364064107818,1.5737937778511373,-0.6643983941993507,-0.5648361963721474,-0.18784437729175346,0.8354800726300595,-0.8654958686037642,-0.2006046451982553,0.7436555309738112,-0.028623644978916018,0.2893357667331959,-0.05216265069589196,-0.8931658444754098,2.4274790845431693,1.2370507038800416,-0.504910679678639,1.9441454453592761,-0.6501786339171016,1.3383917470788793,0.7344787489690464,-0.697933994310039,0.48918181705168834,0.8478330682529459,-0.6724622505729994,0.9806825742096481,-0.6589224479097697
SIDM01098,-1.0776409379813185,-0.9356002747369618,2.0150675686719066,-0.18733094315017929,-0.9132526119954113,-0.46196378641372243,-0.5231409251096464,1.15072788008577,-0.965565513082322,1.6841443586487992,-0.44770707589530406,-0.6579238652153124,-0.34915131261124976,1.0502479501310265,-0.8640839858457241,-0.42209097369741605,-0.2943234201132879,-0.5939469228546609,0.8552189031159114,-0.016073337244072023,-0.783557219564534,1.8451026680883313,0.7275974904173504,-0.36014812554952974,1.3527389332269475,-0.5940148027581118,1.6165287206395516,0.45847712328975354,-0.5781692295106929,1.1076554355247887,0.4399325400805222,-0.4382063637872582,0.7194458140579123,-0.6837173840576857
SIDM00424,-1.0018356910422226,-0.9108032250193919,-0.0017526555220365215,-0.7973896519316206,-0.8659368331203848,-0.509854850523152,-0.47234394352977693,1.010941573019846,-0.6894653026805612,1.5734694608545827,-0.6839096483400401,-0.7809242852422212,-0.4435652829505351,0.5176345615119451,-0.6284284667862574,-0.2310723933880111,0.25691150216900394,-0.11571635289147264,0.9486160778471114,-0.027808309942127716,-0.7295803249934528,1.8078087481448892,2.238086755746706,-0.45413969330603565,0.9074452260561137,-0.7727101759117024,0.9006154674784123,-0.21341661274876111,-0.30163245009372114,1.027680427451728,0.18134812366646724,-0.5268483264756638,0.59508292910836,-0.6289714328798358
SIDM00973,-0.8798055535169921,-0.8603273248252001,0.8373845488264858,-0.6865930587616844,-0.3573711180306972,-0.5328879260501725,-0.7068284264932855,1.9345878191323098,-0.6344420318470096,2.0287999377065695,-0.6238947430641437,-0.7918665267347588,0.9074541777981914,1.0303122891836412,-0.8231081183779924,-0.20628890869387298,0.4208494563744182,-0.2649567222921088,0.26492140916722584,-0.44244488164084855,-0.8110471816366743,2.5056282126795204,0.9401249653153108,-0.4297761465245425,0.595112556657047,-0.7138830462630925,0.6067820714086747,0.683235784332214,-0.571405881636127,0.5640343342745648,0.6714330666373184,-0.6288951690201959,1.5207034481305608,0.25365745081325364
SIDM00411,-1.1104777720406216,-0.8063312470558789,1.5156620691735805,-0.31913847579050564,-0.5355871631451982,-0.6401189726073536,-0.6972562531023244,1.5934683854937226,-0.9692832533756407,1.784178633355592,-0.8790872406523582,-0.8165127566027571,-0.5636749691683536,1.3948166615293816,-0.8834023387219424,-0.5285980578568955,0.5752382067794528,0.5001014618630162,-0.0472446985308523,0.08502703719134994,-0.8418010794254713,1.8964617594817355,0.788205800998532,-0.5280034242135901,1.6526566336459894,-0.8593170939764645,1.2778743258135394,-0.17277651148761114,-0.6687254868220714,1.5344964753206483,0.8595200982054643,-0.5956655914378525,0.934898609665813,0.867384771449518
SIDM00374,-1.0171560370255102,0.7005528143802677,1.416205120269167,-0.34693446458556143,-0.8486432652486351,-0.35969470906870016,-0.6414068172412903,1.1990874855099996,-0.8191406316644925,1.2245288077840544,-0.70938372118493,-0.7656451821396435,-0.701964805395373,0.8706247720540978,-0.8125896942073846,-0.2689727482614733,1.565035454519232,-0.44205274981457376,0.09478395458635364,0.12608327347508533,-0.7211376179182005,2.1059084548232434,1.6204480728581683,-0.4148764284928034,0.7007177355808534,-0.7506703871467748,2.1575223388862352,0.24263760351416802,-0.012301921041240099,0.5225491279680361,0.40706002795175183,-0.45924759414444694,0.5318536348909434,-0.6666990365615382
SIDM01160,-1.0187943910771238,-0.9329275416079043,1.5594736157335376,-0.22351599063723224,-0.6987565305437203,-0.5088607630145782,-0.5925178189748853,0.9270269950568081,-0.8058707388628775,2.031087563498951,-0.35053177968621924,-0.7561981477258246,-0.46905983600874623,1.2776016567476522,-0.8235089713169266,-0.48337441093551914,-0.07888512984749455,-0.21180230912999065,-0.34287021220554603,0.24972648066671965,-0.8597471135955057,1.5067395669427623,1.2822588910066335,-0.5002534672810551,0.9821936967769904,-0.8229184025027553,2.0302693925557427,-0.16431364750742924,-0.739713006931706,1.5390395445135867,0.8231026291304775,-0.6493604020926231,1.1199022727068086,-0.6115297387731841
SIDM00145,-1.0202645365629097,-0.8553870529950366,1.223770073062358,-0.6899738687953787,-0.8953561327476773,-0.2988576797638103,-0.48467468451002693,1.0735548278130491,-0.685463449690637,0.760887552490475,-0.7398466079389764,-0.7049533766954339,-0.579654927209361,0.6533562683210641,-0.7214472721941126,-0.10651460873927453,-0.3298590532415429,-0.8618639477939448,0.8138870310484725,0.23172350482684234,-0.5872362951220673,1.6101705193517615,0.8786618335942279,-0.48338886992627583,1.2916362812890545,-0.7622711768004121,0.8798038305873096,-0.3657686601764834,-0.3923677869516952,0.9833708303130609,0.3148857818763687,-0.0050638986928893065,0.5945230030048302,-0.710366749412242
SIDM00975,-1.0794718669285597,-0.9583016983212448,1.5175602306833846,-0.7059413859188355,-0.7892869858367099,-0.5799533625749604,-0.7186270202098343,1.5003652625588777,-0.7053452800070386,2.1733566870014203,-0.8464414875827774,-0.5928629732764575,-0.46710694200536385,0.10232205406469705,-0.7419085856091068,-0.3130022326270479,-0.26585980158278383,0.7601651019336926,0.8472385662724444,0.00790184289575385,-0.8890391789845381,2.4646349676956225,0.4443600618060753,-0.4823636017790843,1.4085388145032591,-0.8462768114927136,1.8051567586858308,0.8306602316720726,0.17222794398954566,0.8003085327550938,0.6611476110319253,-0.6035270296330733,1.5526955046101045,1.5904230753749673
SIDM00971,-0.9445871405985822,-0.6648066347461972,1.8538631537281434,-0.6889294266313583,0.2764178318292893,-0.43425258472326683,-0.5076936854773257,1.8268603096329648,-0.6262359474079453,2.1015834219026925,1.8740968024947695,-0.686921347683286,-0.609022256839104,1.2622603930460392,-0.867228932363425,-0.5923679734538273,0.008878673926587687,-0.49857036768135926,-0.4247474038780693,0.3438580308589192,-0.8499710488127512,2.081245276772772,0.2222518870639182,-0.4469562965788081,1.2650325340612236,-0.5525528251465794,1.752496645904284,0.00336148966081741,-0.790832237491233,1.5547042731545588,0.5849690136080773,-0.6679621594547064,0.27715393600929894,-0.7738639451344691
SIDM00251,-1.0152539013781987,-0.6684674028355129,1.8047307934181158,-0.4443914874518983,-0.4682751300818436,-0.5974581350343693,-0.5873068602940518,1.4618824470350984,-0.39203428167946036,0.7777077505255146,-0.5744577398391363,-0.592165295355636,0.07534436753243537,0.8673484971079714,-0.7877693965927551,-0.2754095716847964,0.8867349677604237,-0.3426180241298552,-0.15884148283247884,0.1527725675028937,-0.7943720553643105,1.55226026275049,-0.9064230434256443,-0.4814367954759478,1.2629714643101055,-0.7102799212420612,1.8739874987775198,0.12238643917972797,-0.5730775446201976,1.5303161957491913,0.61264645743808,-0.5223848963531667,1.2888663623171608,1.6207954456928453
SIDM00412,-0.9939491678215608,-0.8454432734671286,1.4630283750863229,-0.3984289299426147,-0.886469675423001,-0.4869562851392514,-0.5601275844517635,1.0476963745919583,-0.8479176400414947,1.9991499757750457,-0.7208297682722586,-0.7187836232287089,-0.4250806717067692,0.6020783702285507,-0.7255478673408521,-0.10045312988123238,0.3108190873665042,-0.34010102810185394,0.5633910295017135,0.10866702223918612,-0.5326725738471711,1.6304520255297954,2.1322616079142414,-0.502795471400085,1.3610254889848312,-0.6228443044455256,1.3010934131385337,-0.06481603510734142,-0.6749568575664731,1.201362621940327,0.2901012850808866,-0.6119869740673498,0.7742522002249581,-0.26976387374215804
SIDM00023,-0.9953961227940891,-0.9625131192845716,1.3495003196589457,-0.5698180797339267,-0.739434012044936,-0.7136394451279516,-0.6855220349800238,0.8890935655612531,-0.7459495162025706,1.52876482215492,-0.625446529681943,-0.7104210892588482,-0.12335589098897336,0.5622770811224514,-0.8081819413683689,-0.2467561804120749,0.16566982714317116,-0.09245047130444135,0.4859403283968412,-0.182759399347291,-0.800583839585126,1.7295249693450712,1.0727107597962822,-0.5362526977898339,1.6148563978049195,-0.6897808333901677,1.4386451984340833,-0.35356216386800804,-0.7245363370473833,1.4085427123825065,0.8977731377650968,-0.6799357839495311,1.2747133690886028,-0.734584106599591
SIDM01198,-0.9849159097756895,-0.8332174904841337,1.4227187855600538,-0.6965300885947406,-0.9876238067573515,-0.23266946452406384,-0.6563547066072002,1.6295049266467414,-0.8236175894472422,0.9547271203128221,-0.4960379286711086,-0.896494383249359,-0.4905706490779029,0.95480202049811,-0.712784165116639,-0.36916969189832616,0.04028687694920875,-0.3590703615877799,0.7863047939027311,0.15892227503422784,-0.5321454389098127,1.687724956150488,1.9136830897837773,-0.4611890297738448,1.1982333093456945,-0.7067555422572066,1.6057594650670322,0.14293319723023656,-0.7003986417810553,1.1489985695660427,0.4643996468240744,-0.5390739747086962,0.6694343219908336,0.7506835500280452
SIDM00441,-1.062429961889894,-0.8547291184928707,1.7651423935000985,-0.4518068004979219,-0.773176861233225,-0.5662037254171431,-0.6194075803188439,1.2044979148563473,-0.566392863275074,1.1233738200405583,-0.6590171718176907,-0.634689134843885,-0.41149743360349994,0.36446698203668376,-0.6940726789452752,-0.23926514742158875,-0.18222573168144374,-0.2541863176954109,0.7744165899339676,0.4028411713304455,-0.551719909790829,1.882010466477003,0.2226561186171554,-0.46413185038646887,1.6743563729572142,-0.8825762648407407,1.3374745325679462,-0.4305444105901047,-0.5468671909233687,1.7093105162678994,0.5811734199112716,-0.5767494160275349,0.9079644531826698,-0.6350711929918492
SIDM00388,-0.9831690032905678,-0.8277332963459072,1.4707769456142132,-0.783471466342915,-0.8641760214731654,-0.5979942137481558,-0.6807131937675803,0.9888135020273946,-0.81473791689486,0.48470219896835254,-0.3233179495064606,-0.7509086981228793,-0.5729102822160396,0.7954292267468072,-0.692566543827551,-0.27288954332132226,0.2600500558479037,-0.5129876663382376,0.8027228355699386,-0.008333369751369932,-0.6919898471017913,1.5254709985426396,1.6590731427555654,-0.4616350471778096,1.2013716380128037,-0.8030055916294866,1.6351026318599386,-0.1462861760856697,-0.46548334340673625,1.4146164440032514,0.4160873554285053,0.2298230745933513,1.0891723646345308,0.4918664261631754
SIDM00417,-0.9694186540028734,-0.8938903508035515,2.2104478267926932,-0.5354367876153369,-0.8479594174271973,-0.30756194049230345,-0.4172147126787885,2.2702449619090177,-0.7130209456886997,1.773180349623098,-0.5654679775909145,-0.5980168149751127,-0.6087020200537814,0.3376252336341135,-0.7745575587576736,-0.328185880264806,-0.049547749478250684,-0.6124400334382069,0.8413365744339794,-0.21202412217161398,-0.44118331800364463,1.7909711287527683,1.1466702864321712,-0.20487765055228013,1.4180089729453824,-0.6295353985322486,2.60792103304772,1.0534252618277005,-0.6738326509967549,0.6209880296031195,0.3271586005904004,-0.5550633250566921,1.144107108388198,-0.552470866089252
SIDM00416,-0.980833520512314,-0.8983420117792685,1.2497101859058983,-0.7188362436230984,-0.8086803415520851,-0.4126473085057569,-0.6828334039918111,1.494254647348232,-0.6380433039838465,1.6889312592293655,-0.43789512035508443,-0.6410846862616879,-0.39457700227137915,0.663352278822955,-0.7224331620706713,-0.6142328033161593,0.5500662313893588,-0.638738473399783,1.0097922567440176,0.030058490357474106,-0.6659931766190604,2.520314498445114,1.7150121202873967,-0.41472161688642567,0.925127775625406,-0.8390939290770967,1.2900093826313828,0.07310560578024324,-0.6941312571928456,0.6534396930624957,0.48526744631244845,0.47244257704211146,0.8938589983436194,0.9606724193187504
SIDM00974,-1.0006739782205825,-0.9121804785192161,2.127577486910129,-0.6631682821635067,-0.847426103297961,-0.5021826402793087,-0.6191405965617737,1.6613592646729938,-0.7171361420439079,2.2902261389381238,-0.8406611797691278,-0.4628806067924205,-0.40046725303024994,0.5382364398674425,-0.718456584362802,-0.42106581993811615,0.058541249898954255,-0.38380347907014956,0.7900335851337591,0.7835744962396517,-0.713000296553794,2.0151730809299147,0.5322290473011477,-0.6102167086823899,1.2242322094966744,-0.6487010490206842,2.5546180569998653,1.179943608021877,0.3324867235959954,0.7317892454109053,0.35256045790324453,-0.6218454567267193,1.3984463010496873,0.36797303245916446
SIDM00833,0.6551269143278502,-0.09289308801699618,1.463940066156842,-0.21305022398343185,-0.6585764117473076,-0.6623282766508994,-0.7264173564212426,1.316298958400254,-0.8727766947574449,1.7305288608882547,1.1887159575754482,-0.7601482260837357,-0.4960493534790991,1.7791379911114522,-0.8461784798095813,-0.43158080653487063,0.1983876408423969,-0.41140943266986757,0.24126302090928906,-0.00557258741754302,-0.8279531497312181,1.5203870709030642,0.9395494161390529,-0.5162557066643985,0.9073221420418457,-0.8425285038482544,1.3383150090938127,-0.22047417161842794,-0.6697923501005625,2.158309681963825,0.7472309000065974,0.6721846846392877,0.8013651351007114,1.6348731060856365
SIDM00562,-0.9439866408528108,-0.8004996411685145,1.9411110915391023,-0.7404277886100876,0.35857899142285365,-0.5239873016127753,-0.5946446569018699,1.5142808782970971,-0.7919568399882967,0.7799938498318658,1.5837930483493645,-0.7575399829460675,0.7095177522827375,0.556774302933571,-0.8176154166670941,-0.21087766922703027,0.47518831626046326,-0.5618209022604959,1.2118694887813153,0.35765989666706044,-0.7731662109785129,1.5973897744661212,1.0726499637033062,-0.5545842335229453,1.2994659563965683,-0.682156636058364,1.4996403553910602,0.2973735786429064,-0.6911948632619936,1.1134604143328357,0.787080779777302,-0.6576854735317069,0.31841253761515215,-0.6902000265595005
SIDM01102,-0.9370651895999657,-0.6320917026504677,1.9040173764571653,-0.6493932177503468,-0.9080725810681224,-0.40792235168118396,-0.47278043440348105,1.3156609213932862,-0.7536604474385702,1.7802896198361773,-0.6341420557321809,-0.630837072015733,-0.5948353570506971,0.85412180328505,-0.7569817927596951,-0.4809062737332164,1.214226454630506,-0.5436828403347349,0.688315930941121,-0.35542758224671556,-0.5222211639322919,1.7554609464514876,1.1597651544338352,-0.459955505375339,0.8735847272801133,-0.6527186686718068,1.5791665796331598,0.2529733401036138,0.08090926703267891,1.127324887303813,0.640313037261054,-0.087675568813489,0.7908690195093955,-0.5102941172401791
SIDM00418,-1.0143992106271933,-0.8689290024608315,1.696206471216356,-0.5453780036386913,-0.6239445926605489,-0.47290752089498483,-0.5336479513601153,1.8442917300017025,-0.9156012607935581,2.025958695227739,-0.7194164685098559,-0.565429267928192,0.9193038809584492,1.2329660035745662,-0.7940576812659286,-0.5215266368436986,0.7577958173672215,-0.5695529381670293,0.7774988439113746,-0.020472237905233955,-0.8424890132337943,2.1675027222763426,1.0604198355346495,-0.5284549908887032,1.0632988966226748,-0.7475061544410734,1.4986710380509052,0.25208517361723465,-0.5144159657712286,1.128902242460712,0.8468984193082008,-0.706384161023078,0.984724793023177,-0.3307744686088779
SIDM00841,-0.6205012899702558,-0.914309194943151,1.728359499222842,-0.7774234777572593,-0.8725533382774129,-0.47479318256218683,-0.45093252535996653,0.8411344180183276,-0.7526820256199773,0.9420265111101361,-0.8954721868753687,-0.7977533128562064,-0.5868755524727135,1.4372843361280494,-0.7845218897756889,-0.3589674825110287,0.2516872634116314,-0.5622017156712414,0.7307776340324933,-0.0586759660670878,-0.6074828340081255,1.4277528224290272,0.7519976147692113,-0.5302442178082453,1.8700152377055592,-0.7418605085651699,1.4285490415386801,0.23160852665092027,-0.7624736089440596,0.8371446469543093,0.4968831672006868,-0.5290026921427939,0.5413306250549061,0.2696914485304024
SIDM00260,-1.0540423914846881,-0.8582378902673024,1.768247980997585,-0.7743364924464489,0.3836304801221914,-0.6493200943417597,-0.7175591225696718,1.4926627903805152,-0.6291338965997869,2.4193080633002486,-0.7818436263189252,-0.8166904413313089,-0.2884566460449574,1.3000215768070102,-0.7704633421470015,-0.37785563770784003,0.7334422314669736,0.027947819890817592,0.16897964649385372,0.2762373282920122,-0.7207359144607107,1.7913045760491608,1.7176198841467432,-0.35187355468755704,0.9190797949037793,-0.6625787962855594,1.882402192837927,0.45136374519479106,-0.23914187835185302,1.500539087475,1.1113988300018731,-0.6541792067019125,0.4639129540241682,-0.6115243758939012
SIDM00111,-0.9537616577315433,-0.7769410605189297,1.8603617669484114,-0.8307011615287776,-0.6756628418085705,-0.5872168322686963,-0.6641916873682306,1.3573658185814321,-0.7065620322629144,2.338798030127428,-0.7183097297328428,-0.7512420015841553,-0.6787953444444688,1.1991714972922174,-0.7583546851078683,-0.6276003481696554,0.2385038703540055,-0.509507746899601,0.7800557096118224,-0.0686075498622913,-0.8506838563440978,1.9680597891987965,0.8977229023639164,-0.4791897874289995,1.4207844955991287,-0.6628097002085799,1.3583816040484358,0.40288410938596353,-0.6536376020914034,0.6542766191092455,0.5595635773884353,-0.635299703444744,0.5112070126772569,0.5021931232070417
SIDM01179,-0.7529557255426158,-0.8384252318791995,1.9737416754332955,-0.23113461904152752,-0.6663889721417319,-0.6300941903566918,-0.5626110871292659,2.437706957716953,-0.7070977248310769,2.546351594233676,-0.7140207150509956,-0.6570042867342075,-0.3870753179106624,1.2380978566139633,-0.7824479449860381,-0.5536122341074705,0.5974574246460318,-0.6129402730448223,0.14841613694231925,0.19728919127284364,-0.6607132502137225,2.5316912895543973,1.0788498396184718,-0.5388147597773385,1.4049889248869483,-0.7385506995520388,1.8596137178526706,0.2938982228536199,-0.6066288636820798,1.0955843587417888,0.576618461313509,-0.6383228307011687,1.0848635522891468,-0.4513761143882044
