,ACSS2,GCK,PGK2,PGK1,PDHB,PDHA1,PDHA2,PGM2,TPI1,ACSS1,FBP1,ADH1B,HK2,ADH1C,HK1,HK3,ADH4,PGAM2,ADH5,ADH1A,ALDH7A1,LDHAL6B,PKLR,LDHAL6A,ENO1,PKM,PFKP,BPGM,PCK2,PCK1,ALDH1B1,ALDH2,ALDH3A1,AKR1A1,FBP2,PFKM,PFKL,LDHC,GAPDH,ENO3,ENO2,PGAM4,ADH7,ADH6,LDHB,ALDH1A3,ALDH3B1,ALDH3B2,ALDH9A1,ALDH3A2,GALM,ALDOA,DLD,DLAT,ALDOB,G6PC2,LDHA,PGM1,GPI
SIDM00792,0.00225690697597486,-0.7614069337764963,-0.8096492436747218,1.8629441092277563,2.4008043722929875,1.993371249306058,-0.8014119647344145,0.5181194970193063,2.6728836441621966,0.46458861739311724,-0.6953275475030833,-0.851141005606981,-0.3782908995033745,-0.7469002442148156,1.3030657320154235,-0.8395223210811978,-0.9108745562804886,-0.8844722760615562,1.6342418701670585,-0.8601360359240979,-0.42518601624374847,-0.7921387089552608,-0.7711008686021839,-0.8647215272740508,3.6653053368226747,0.8018770078621721,2.191573775160235,-0.02500921984453858,1.3380667945724167,-0.8880913216557326,0.511780378606653,1.7629872073681114,-0.8214282826453981,2.3984549362486196,-0.7546367120440645,1.587716244299215,-0.14150254299307413,0.9359641618341856,3.8583344495865317,0.9187902388559226,0.49187651392979126,-0.8666339969745704,-0.6834820608291677,-0.7245271363220124,3.4466721308324213,-0.7740775631292695,-0.284326921456326,-0.8404663929130467,1.9373915657791159,1.762630768211616,0.15858458405384768,3.296779494367118,2.1413137332580794,1.18123939853932,-0.8747232837331914,-0.8288722908291145,3.1334382342832803,1.5608002841990538,1.6160415588059758
SIDM00241,0.19735030527882688,-0.7685247703727246,-0.7976750293346676,2.121511875928164,2.311541965871902,2.034040673259321,-0.7976750293346676,0.7888487445964218,2.7401276125384406,-0.44439550803534783,-0.03931424478906773,-0.8672884928413863,0.843819600535158,-0.7179554260505967,1.2750317304706051,-0.8777667813130516,-0.9052377339908978,-0.8642946735166479,1.74937372274843,-0.8867591575081462,-0.3956331718416626,-0.8342096267108192,-0.7611560178073238,-0.869004486157475,3.226384523844238,0.5098944752539941,0.7076363868613463,0.5975142835091275,0.5545409659467679,-0.8871105737060838,-0.12188761669177471,1.8774498297535758,-0.8020843360775267,2.2670541811202884,-0.8250121099645324,1.389737232700426,0.35077145904995854,-0.46437064789235066,3.73347860930733,-0.5567937467204849,-0.4345052672351878,-0.7409174161115697,-0.8628124937168244,-0.750673016562086,-0.9266730138586335,-0.5690643557918824,-0.4350866568758823,-0.2415353610918752,1.4042332111795668,0.6929981316073147,-0.0736469597882905,2.876051894218106,2.057753202077996,0.9315938252605221,-0.8810742374947439,-0.8740966331926984,3.023847466735225,1.3273880283289132,2.069322643540692
SIDM00091,-0.23327805369800128,-0.9451631963306131,-0.8336865309161573,2.001139862619591,2.5221689561759173,1.7209948644865747,-0.8164927704718603,0.3218637847104212,2.633630824472957,0.3770620140348794,-0.4437325103784079,-0.8525908221135515,0.6267426855329414,1.270741986794719,0.5366837406631296,-0.8618713047266362,-0.9408577297460367,-1.0628368351711563,1.9134957221112654,-0.8685669983883264,0.3532291454426909,-0.8948132660090364,-0.7755945155797546,-0.836007621392815,3.5374195684778975,0.9894459768369106,2.0607377636687905,-0.0003851151902115422,0.26595226170665687,-0.8444680373536497,-0.005392132020826034,1.0227530464991095,0.43247189127168706,1.4004041487279941,-0.6958956931297868,1.595076981270196,-0.3417766238153219,-0.5055304780756328,3.801581740703728,-0.6582179946020438,0.23698707464430124,-0.7254734536776491,-0.8500568747773587,-0.7632706724883691,-0.783429252023317,1.9820732562236902,1.186848528916777,-0.7549066566719081,1.4127660800555832,1.4537703227509133,0.27521823658623196,3.117596653253752,2.0259340456973662,1.00845728808847,-0.8517429146030948,-0.8580925888647555,3.5932820582278917,1.312020320526712,1.6260706583321765
SIDM00427,-0.22621216544736808,-0.862164748058651,-0.830713047124196,2.3417190891512547,2.3037964630579655,2.4666444083324977,-0.8418866384145574,0.7681272460495319,2.9245735930597516,0.5677591157726415,-0.8243571533599492,-0.8778602118986881,1.456481721116247,-0.8008790613333244,1.2382528823220158,-0.8586104232203133,-0.9484385042650998,-0.7586681269939265,2.3204473446578704,-0.8477338559045894,-0.01935526914801994,-0.7895207632160679,-0.7624545140971131,-0.8298000214160813,3.332437591632932,0.5711924862152786,2.368342137587193,0.3108656849557602,0.7758482319511429,-0.8776099188304762,-0.08934534374114678,1.9992164008863338,-0.78597511712951,1.6769901927509945,-0.7857170597873137,2.52475778544884,-0.08203063612343611,-0.5434625108958439,3.8148643039147516,-0.5226250774963275,1.2023751707986359,-0.7661033935306919,-0.9193668633369816,-0.7355161566676252,3.6490410941675284,-0.7499318453272297,-0.5192523484651654,-0.864024092467998,1.2477896062414795,0.6599914061195956,-0.5445597839994818,2.9546085830641626,2.6110851122083742,1.1163702051239943,-0.8901037135655316,-0.833608162679431,3.291789972262652,1.9530595159216715,2.7405513334375184
SIDM00758,0.3442913566312488,-0.7711836624409875,-0.8058981862221704,2.144966890255882,2.1675853492754276,1.8044750364029818,-0.7864718107465637,1.358435532051842,2.5048024969161466,-0.22934172432394725,1.2547611914735743,-0.8948795447328663,1.3625312871594881,-0.8439165395903533,1.5509110528186318,-0.6983877309348285,-0.9557974279282815,-0.8138709519814338,1.2224868295311493,-0.7913495723459971,-0.35294518984902706,-0.8635009339009804,-0.7739690073331239,-0.859430982886816,3.157052465816042,0.6289190913387465,1.1398856707535905,-0.010858335459484222,1.171512742980856,-0.8754913369039686,-0.2207235317297374,1.7884135781928663,-0.7501261441383862,1.7164445213770005,-0.7329714233179107,1.0301353794171613,-0.2906731202442682,-0.4267341355064951,3.446830607961096,-0.47841253119516486,-0.30341565501505785,-0.7652736866051246,-0.7920502708267274,-0.7586602110971831,3.5322320835129166,0.11235883008360856,1.6456300217551263,-0.745022562053805,1.329111816096188,0.9177914783405787,0.32054654170506613,3.1689730874433732,3.0849308160109725,0.9378087715245236,-0.8865358264048353,-0.8309738756820767,3.3697162579135034,2.0289456101537677,1.8691489100457626
SIDM00612,-0.1659806986289727,-0.6279567250895983,-0.8559203205424564,2.540240329869599,2.304072436363086,2.0325712892530965,-0.8123209875683817,1.12534028214833,3.0751580263935394,0.15304205313651434,-0.7263902820074338,-0.9157857227875994,1.179869541857171,-0.7946355834526454,1.687540105465865,-0.7858871007319794,-0.9349288362560407,-0.9077459434132454,1.7557413083804079,-0.7470360125323532,0.07545180463569781,-0.8786393511048748,-0.8401488663705434,-0.8268028478627512,3.743766060265724,1.676853615432382,2.228232205190783,0.5486243466857232,-0.351774575002708,-0.9344627322845882,0.011165418081816295,-0.2690290192600571,-0.790675649381766,1.2282434831311528,-0.832606993159613,1.8259070679272043,0.10776858403372547,-0.7693822206837557,3.99085167954831,-0.38327552565128736,1.478223579805972,-0.7737103918767599,-0.8936721154996539,-0.764075308589698,3.2550537088290636,-0.692363521565239,-0.1803396248550541,-0.8881504826697529,1.3706818167348476,0.744281225743483,0.008239308512416393,3.4576778811066915,2.3883490028964713,0.9511207414105817,-0.9271735671353679,-0.8840570129382536,3.5784775389092465,2.0865338945268728,2.355203180387424
SIDM00553,0.007009075057147986,-0.7559310033641795,-0.7611821390046305,2.340851935484247,2.276164126861992,2.2243848969725812,-0.7516691339964545,1.4885875924016838,2.6819595273806565,1.4312851985323165,1.0799525829076377,-0.8662218064744946,1.4468928375741341,-0.9007613802430432,0.3606375446044249,-0.5911682014796591,-0.8942909394133384,-0.7152292663472378,1.466190588216318,-0.8160890037355288,-0.5687046484276511,-0.8632515269532933,-0.7437534717500269,-0.8176082187249488,3.5096142904290812,1.033418095398417,1.9339680476265304,0.17572570457929204,0.22410783663464523,-0.8648088870573782,0.27631614409986205,-0.5822183525117555,-0.7361420192765249,1.1153670288513828,-0.7779493579507651,1.1369353432641103,-0.05577376852105598,-0.11712437054015266,3.7919592296881954,-0.3593462174083647,0.0314602759672724,-0.7189682929836222,-0.8129992364447374,-0.7120019771893408,3.4878982711240503,-0.7460797408699145,0.8001652059178103,-0.7731964490751683,1.0869254522329883,0.1606238705927819,0.41423333145997665,3.272293314921117,2.4167927806582816,1.291265092679524,-0.844367638318654,-0.8140672364791495,3.2841664349407726,1.7693416388469116,2.717463737371758
SIDM00343,0.14279684192346362,-0.7929650113953084,-0.8376993623045834,2.3621105062271863,2.1570868671782613,2.400867057327597,-0.8972162719099019,0.7238822812609957,2.68590522951743,0.0793452143325643,-0.6672883866747963,-0.9183826053764854,0.31073393828082274,-0.891408384474536,1.216462463290897,-0.8961075881162207,-0.9787542022210064,-0.9687753518913031,1.601499845813409,-0.8333882643664129,0.29345446071703285,-0.8957555886455923,-0.8144431513493563,-0.9053254934070026,3.6042252182996024,0.9061905972600971,2.2441762062267556,1.2725340672477907,-0.09483228217782785,-0.4659827087583175,-0.07121148603007517,1.7313405874158103,-0.39406798260559567,1.5448827291379101,-0.8020017511442936,1.5845563172440273,0.08848568493936312,-0.8108365137801089,3.7207461034177287,-0.6531952108902559,0.8809189768298998,-0.79155114009984,-0.8536886766407802,-0.7758846206415901,3.1566125975704917,1.5935675848805175,-0.03807771828821225,-0.8531088416297178,1.25108728101401,1.1979777782788634,-0.17698347873649545,3.1118951620173716,2.31651911009135,0.8808261788888097,-0.8964018593308268,-0.9015298606051093,3.392389376226464,1.4102694592520824,2.3745511251737215
SIDM00543,1.4283340151347148,-0.9110422893098326,-0.7858128458541009,2.0346316758226384,2.738737855700086,2.6820252805504854,-0.7436245816687804,0.7532004397159349,2.404737357024467,0.4646506221433414,-0.6916036401058888,-0.8235142249554255,1.1440590045050583,-0.8716267229654431,1.4213866847461825,-0.8470753269706406,-0.8982775842121168,-0.8613169509496098,1.5064002848412468,-0.7929390295791411,-0.6208080196821569,-0.9586899208377143,-0.8293484936879316,-0.8360991144853036,3.0663951633417974,0.7671415532627973,2.3169526979693083,0.6450526061595889,0.5965830017179738,-0.8737985856812298,-0.4728184555967018,-0.1340690856035096,-0.6902099467928449,1.7613911252133,-0.8425435165770743,2.647145959535007,-0.19718385492427745,0.3315798978260094,3.788754131621001,-0.5630397788184828,1.2479819211125578,-0.7176638815649563,-0.7848874983554011,-0.7971018879761874,3.70344200014336,-0.8509949416239244,-0.015375409665704533,-0.792698581135037,1.6018766321364086,0.43661316093649305,0.7889428653191125,3.328317089034649,2.7727102838310342,0.7248492278295906,-0.8835602789944557,-0.8963006988230254,3.2501558917075526,2.2337909010443298,2.654884566648815
SIDM00537,0.9288431964061832,-0.8510188711847344,-0.8382725484367259,1.336458250161292,2.6263476234543757,2.2934903309829306,-0.8011363974741156,1.0796065596471784,2.4796122068951902,0.8303738411104745,-0.59979643375666,-0.8892839859030865,0.12873999163642702,-0.7683518042020214,0.8751119540130512,-0.83217881413178,-0.969230093277403,-0.8622776111431683,1.8491071794633351,-0.89486102460505,-0.11475188871846348,-0.9449875772138167,-0.7670180653352029,-0.8892024382286572,3.0441185747237913,0.23862287505050137,0.0650589462048476,-0.2543388700545137,0.9651481914017569,0.653023394923291,1.6852927916322218,2.5572338603750557,-0.7193004865179013,1.9001362350065123,-0.7761023984286601,2.001977091567383,0.40287901148432204,-0.3322655129976514,3.789194569191985,-0.483475613369675,-0.164698149759087,-0.6274004447337624,-0.8576683623552838,-0.7150382951903568,3.5011782383140915,-0.5560116635513291,-0.2919701967027014,-0.8219408043871254,1.757589723672012,1.0756985867779538,1.0882850963293267,2.8902030888819397,2.710423802482587,1.3483282349313221,-0.836793553255069,-0.8340265720119346,3.043714112185116,1.6031172139721561,2.327705407855353
SIDM00332,0.20468167932817008,-0.8781458877831342,-0.6920271186438725,1.7573730024286245,2.0872210364947983,2.06196458402312,-0.8003506326254513,0.5108460778895577,2.5307327896061524,-0.6169955483864495,2.1574505197498977,-0.8418916471643576,1.514772810643659,-0.8770871511160833,1.6353730899638432,-0.8106383612317508,-0.8938861995796401,-0.8431237504388213,1.4324630737575936,-0.7788538942195727,-0.15674817134622862,-0.9263956024326944,-0.8493865691022469,-0.8851590892408836,3.294655780449124,0.8777033439890763,2.095466128427733,0.4458936591989883,0.329980270991949,-0.8929459299041658,-0.002426642755033432,-0.06871656634676819,-0.6702024685938227,2.0619085657808465,-0.7491333993904596,2.478208427695295,0.1694020925773125,-0.7794902770158568,3.6499351875689148,-0.21019406328607973,-0.3766389170499308,-0.6366319937952986,-0.8894599671063025,-0.7097006238034447,-0.6029195452131305,-0.7468082235304333,-0.36186005255938986,0.9270759960850735,1.914953355431558,1.761062207107407,0.13037309605399283,3.198305624918848,2.252329079878342,1.045052072290099,-0.8336964913779711,-0.8824371564735646,3.3236601850267973,1.1076702265486762,2.068120835822598
SIDM00299,0.7434417305572731,-0.6826662235204488,-0.7339226928338721,2.1967171891810975,2.422094773427548,2.1551310634283696,-0.689000948271262,0.7364960375199027,2.5855361948754996,-0.42163690208682064,-0.7828524672180371,-0.884639662481949,0.09079460536823683,-0.8158987131166197,1.1551100769166458,-0.7787740229415144,-1.0191238770724318,-0.8654340759422505,1.958549647387989,-0.8877717604686151,0.07631046238040895,-0.8821047985145193,-0.7997246294401361,-0.838434608435588,3.515526657616679,1.2964367842694813,2.089835768819685,0.9468453130704945,0.3616795868077528,-0.9216916761502608,0.22639740955305382,-0.8883353978289269,-0.7768812331015823,1.4011084904514046,-0.7249197315495253,2.044543411538278,-0.1972165732568329,-0.7615946657242687,3.807629990767904,-0.5022314579226371,0.31763725520790237,-0.6579288303535398,-0.843756432033764,-0.7602094443115822,3.288939394403173,-0.3929451831574844,0.5882011354964108,-0.7854263110030987,1.6722409257753288,1.2201089549430744,-0.11575039206470539,3.0533495912047224,2.244632358522909,0.6683872905470378,-0.8248012958601003,-0.8936940076366319,3.4813846614475312,1.3520639409775528,2.4052708552852335
SIDM00308,-0.03765550560746213,-0.8548486322691388,-0.6657342696428759,1.6151463226761944,2.3178518680257696,1.8501503847454377,-0.6701553607545353,1.010580024019492,2.2783592096741807,1.1961293569003948,-0.5770508286857595,-0.8825468448870378,0.7164112419686895,-0.7804602774882268,1.9994345984974262,-0.8220406976480973,-0.944187505289462,-0.8850390409448176,1.7331377888103714,-0.8441140271182546,-0.7344457895596945,-0.935737677016847,0.08998257621933595,-0.7739299120560973,3.245530807105739,0.48908271745856574,0.9805623593966731,0.32015749791610787,0.9990789538213141,-0.859541175974468,-0.13719010624689473,-0.5429492280204414,-0.7587424087429492,1.4513527828548,-0.7436802316430028,0.720332231785158,0.1620153814643692,-0.8804485611760942,3.5552513799512195,-0.5679935765665334,-0.10009249214590481,-0.7663923028091334,-0.8263877513133877,-0.7479312436630403,3.5272983714877504,-0.7882035385576254,0.834792776675997,-0.7297068601578105,1.2895419907908623,0.0402731921010324,-0.20599082052635245,2.5958016656891534,2.685145283612482,1.373474046725785,-0.8074866319887093,-0.7945955266993644,3.007044792717102,-0.7408926072825766,1.938010201320989
SIDM00227,0.19070552320988474,-0.7979097185341536,-0.7063298453492411,3.02658648566869,2.303087709329245,2.132006676320242,-0.8199338917126389,0.7572181192661732,3.1134773293492604,-0.5162468183051958,-0.5558750282325685,-0.8745498472133323,1.6420070247459007,-0.8944574067767722,1.5422486412922438,-0.7913914027973323,-0.9522884725205629,-0.8489501074986457,2.1010500272227954,-0.900336696225817,1.5243121857259099,-0.8987516374864334,-0.7619708619516418,-0.8747918222526586,3.49438590806706,1.226634916323513,2.6413028536030247,0.33628838507855807,-0.38169185524855703,-0.913461250359475,0.9942864424541231,1.3572113193094337,-0.7391941003290314,1.9216338299401272,-0.8001323430449431,1.9122772424921253,0.028080267871484724,-0.9243350644407602,3.99939347344415,-0.36611524046408517,1.4792863034490777,-0.6401681325139154,-0.8050903559591138,-0.688262003050041,3.5428161764460855,-0.8692318369109736,0.5867274825648489,-0.7844907941942563,1.2291934468516177,0.30181302069211413,0.7548500808212523,3.567759647213783,2.111266495403057,0.12556612193416583,-0.7819220421895176,-0.8688300722287011,3.6096902263941866,2.1693164592872027,2.450631383422663
SIDM00294,-0.25009878596314594,-0.5183986088911061,-0.8818574039385928,1.8335105734305552,1.702907912256417,2.1758361278424436,-0.8345285990038475,0.7266287048600224,3.0113570046424627,-0.3471431806775881,-0.6417094797257856,-0.8826185562194344,-0.3166237795028541,-0.8596291152820181,1.8199417115111016,-0.7705058188134475,-0.9930582924620284,-0.7985121742483964,1.6704315170236708,-0.8556726094754512,0.24923585069860205,-0.8166710081544708,-0.8028325242980233,-0.7937685587692135,3.608345503005011,0.7568945488162266,1.9786390144207087,0.3964400217644248,0.3466498229059301,-0.8824781037147162,0.13541556879134994,1.0990501307570189,-0.7926958208867741,1.77593412416241,-0.7855008279187526,2.2845655794795436,-0.11826048149890488,-0.8128346965438601,3.9562291894917396,-0.30056184335662495,2.0486688875854813,-0.7577755442573937,-0.8174879233235826,-0.7701247443135726,3.402898257773371,-0.7090033405935592,-0.32185757525652214,-0.8255246647314572,1.3382953207088424,0.9612947257274833,-0.731097180787703,2.888175675645428,2.32159312718453,1.0942706366366883,-0.8902070829056559,-0.8879180400868878,3.045978115532793,1.4644114892398137,2.704928961795107
SIDM00677,0.3805438893949034,-0.9240961662046433,-0.8435291291374009,1.9508733325853598,2.2626830634561435,2.094071943439173,-0.6459589276538479,0.7968387099588858,2.5786408587106355,0.9645100725950612,0.9065931468889499,-0.8511499767821569,1.175990456424559,-0.8767896758639486,-0.6806095342126706,-0.8049598655918542,-0.8344189681821826,-0.882275953395524,1.2167706058868175,-0.8394023901955391,0.14981520891968203,-0.9031098209328535,-0.7756394328058801,-0.8848422207949276,3.2733707831764662,0.8401715728171943,1.5148706956912827,-0.03708699947251486,0.4550407450350368,-0.7706828953686824,1.3942582453796668,2.391535107601519,1.6907913071282767,1.8809126177640265,-0.8145145409233014,1.433174045984776,0.07303653169558387,-0.8240065128561669,3.788794570863502,-0.4368876091113638,-0.057271136288772305,-0.7003439092317063,-0.8566270191113523,-0.8261143988000841,3.047820279723337,-0.5967472042148319,0.316089246410901,-0.8000896421613997,1.6046835498841265,1.5590029403248058,-0.23555013430823632,3.0626768515704135,2.6534023132456674,1.1021302759790363,-0.83117485189792,-0.8508069120724943,3.2268592501831237,0.15455551381117008,2.235048140812691
SIDM01220,0.37530939021964754,-0.9397686754433687,-0.8541460239332076,2.23264597004625,2.387333621643692,2.345563384370804,-0.7540267774359513,1.2368074843497132,2.8474828648049852,0.4673098122459138,-0.732115417775136,-0.8890329239245893,0.26684626998618965,-0.8793017722287383,1.3372623459709538,-0.7988513731212167,-0.9120286269458318,-0.981036785487347,1.8844526502260985,-0.6930855764977538,-0.07458540817054114,-0.81757362800502,-0.7788262340697628,-0.8252542642973096,3.5445398383911177,0.894332757027814,2.350764895210654,1.0223337913983415,0.353562545795863,-0.8103804507547344,0.29648643045857354,2.0888427441465143,-0.6975934299642509,2.3479856822008243,-0.8747027280654955,2.1527566829551685,-0.13091055783014882,-0.8684535122420989,3.8136544950776905,0.11822151218280903,0.463990763717367,-0.7903915177400348,-0.8426395666243262,-0.8095158736973705,3.264687957987872,0.9263265790719177,0.09131971669137824,-0.8855096514456348,1.3429332235464952,0.8806282942339481,-0.6093104574162068,3.13143924252618,2.3603650423618245,1.3358422506938736,-0.8540475170183263,-0.8242811681801735,3.196590602740032,1.7979493193664444,2.184455144332598
SIDM01259,-0.5590491398822259,-0.9812419445372804,-0.8295586448000555,1.2444536547100589,1.0728849394653432,2.172865103215,-0.6574208842844295,0.592265972867552,2.2533894654034374,0.8557215476298669,-0.7674041351820365,-0.8578635239478164,0.5302951626145797,-0.8772510956826487,1.1089231259967456,-0.8543638084667012,-0.9746324639542753,-0.7163306014485483,1.462256755161461,-0.847195541359971,-0.7855776987696499,-0.7696353594813166,-0.7741315880938939,-0.7584980938862482,3.4260631682918476,0.7093220527710794,1.7638831139407567,0.7614551777316427,1.0895734797709051,-0.9081240218097566,-0.48615644850434375,0.6361534401332327,-0.7306126314835641,1.568084401043837,-0.7203783666267349,1.342084655788668,-0.03658412195602698,-0.8806940114714781,3.6434270835201215,0.6228752407063409,0.3526417453467668,-0.6448433103417945,-0.8450306994338485,-0.7471400555742346,3.621436352324244,-0.7149430638601513,-0.3415008484517452,-0.8352030074059283,1.5176488474623773,0.5115918388075686,-0.7330897254178446,2.6052342106417394,2.6121516782769163,1.0450029054693444,-0.8525165433914875,-0.8797310864665827,3.1118459283707183,1.1806399496635394,1.753467887669859
SIDM00680,0.057390848971492485,-0.8075848785207992,-0.9012591678918062,1.3167548760881944,2.3590400622465015,1.9093167882161046,-0.6984357691864452,0.9909537523081726,2.467976607701254,0.6891485433090977,0.5183026340666659,-0.8964869729423044,1.2166026533577823,-0.8247083023732452,0.9019457204522116,-0.8341308525389787,-0.9454292167570375,-0.6944756401413381,1.6721757118306548,-0.8476407021259794,-0.37192111958927093,-0.9259453200765233,-0.852643418936714,-0.8925701682718747,3.1963825560756005,0.6517098778089496,1.1102411517948543,-0.48648469950780415,1.4620353859022541,0.07766649619423219,0.7678624847104127,2.3024655062860764,-0.6218921436466317,1.7100320422101272,-0.7599329191309513,1.8083810022984645,0.10916368818261128,-0.8688095250173938,3.682621946308597,-0.3419434318310252,0.5328850203114911,-0.6377752804610112,-0.881549328227884,-0.7604102608343126,3.403353557162768,-0.6907853121425331,-0.026655992278471523,-0.7852987450671158,1.2187720049792548,1.109902441892507,0.06164781300282705,2.8887411288231952,2.378508010421073,0.6771216233430079,-0.7945290688892095,-0.8627834576528849,3.094628025672437,0.49342311792730575,2.2304974508420963
SIDM00346,0.20302383541325714,-0.8798036256080616,-0.7961188003212758,1.8886451879880055,2.4874849657324,1.6760184637602586,-0.6752965134060191,1.0654266022372043,2.4508182775178495,0.2653192071285179,-0.6521749844663386,-0.876160603130312,1.0942466884590334,-0.8933556460780896,1.9208735050635632,-0.7657032303269268,-1.0345003429705502,-0.991160601819795,1.5139482136771907,-0.8081140147524285,-0.1894183945102876,-0.7684288443305287,0.464716787399998,-0.8133478448316445,3.4435888744526504,0.49815547974175944,1.8320576489540097,-0.5673619287060815,1.4707378521583399,-0.9036730802622518,-0.08200123112282388,0.34998486646905125,-0.5505962883392419,1.5427421520032327,-0.7773307211921733,1.0398806989727396,0.14175037379845098,0.003940437410229308,3.831104410737759,-0.1954566734583118,0.18985320756671198,-0.8179468100357659,-0.7742409040604564,-0.76236112420439,3.528365172509242,-0.7252119242566222,0.01587724162929269,-0.8742925169730349,1.0188372982857958,-0.13761094986620856,0.31369008541051446,3.3015589422940486,2.387122686205676,1.3431116714787963,-0.8431647076583626,-0.8422069599220714,3.2819038858205376,-0.6917539430524641,2.2328794408364647
SIDM00129,0.8655390427376571,-0.9123333904550883,-0.885211006536153,2.147915185543177,2.23865009258387,1.7859769600572126,-0.7041890705973989,0.24013863780160632,2.933938097164911,1.373315957840117,-0.7052062348024551,-0.8593101433992725,1.406045874311013,-0.6830005815995834,1.3067327176561074,-0.6821955377060119,-0.7980932074370517,-0.7218565121676156,1.1303822575959201,-0.9621053147356409,-0.3975046805713421,-0.9317078019135357,-0.6109466862582787,-0.8511107554060341,3.612750638246339,1.1080619123090534,2.2281849402135236,0.21904047019052753,2.02890769628212,-0.9051315543561987,0.9482773772652717,-0.170775862995651,-0.6072591917550257,1.8168603835120645,-0.6719575413394012,2.2812852762652933,0.32967338587134665,1.0326952770394455,3.959158033340965,-0.35982976130869604,0.6913132666755882,-0.6929538159466677,-0.900663676998583,-0.7039727672595198,3.4338139050053784,0.8921753987649618,0.19192086489765997,-0.3774619642248595,1.8663150447361692,0.2179385347643652,-0.6363245989221749,3.4310894640112215,2.402960357693174,0.8268548789681841,-0.6451526246640162,-0.8361631673278884,3.2634821412360235,2.4634887739732174,2.4481623109244914
SIDM00627,-0.029033628051916883,-0.8645403158185226,-0.854460192912512,2.1316544385151928,2.13102476604076,2.2039274442578543,-0.7763606752633169,1.1878224262114,2.6255246494773616,0.40597842979920273,-0.47564567488699944,-0.8417196656739122,0.9894617636121981,-0.7900193712800451,2.0157202073339073,-0.8326373168238951,-0.9869049938639669,-0.86337053497066,1.9039124722218406,-0.8697814369210112,0.41078777102248026,-0.9382363366717547,-0.8315109330704985,-0.9058933419014418,3.2720223961241492,0.7809436228212902,1.4963182160338786,1.854817364763998,0.8849766850339704,-0.9755792402323085,0.09552074122634953,1.7423397797710338,1.50447385624253,2.0400596673400084,-0.7346703512099018,1.8809514241396834,-0.28012156355751355,-0.8932302961726423,3.7596799974009114,-0.48217708735236536,-0.13542084877260707,-0.7409488856464204,-0.6133803232609875,-0.7921660945308961,3.3858404857096596,0.9977019091187911,-0.516280234805762,-0.6978206570176672,1.3360117821358681,1.6238648315499797,-0.15584482757175425,3.094296636760837,2.1944336496293153,1.041151560665863,-0.8927092686946926,-0.8410748431510341,3.3237034664268053,1.1247253055157374,2.1143791102948812
SIDM00293,-0.6210195607116921,-0.8991968272821675,-0.8419743186211293,1.7132331831829999,2.233567571875073,1.6437268450855573,-0.8406524583410739,0.7916539404317955,2.9879887605338054,-0.25417199527899076,-0.6957184262603295,-0.9381284050506439,1.0130101087568095,-0.9143318322512416,0.5442220434515886,-0.8013916331366622,-0.941358938645798,-0.4552629676174211,1.468108932584515,-0.8154121192616839,-0.4827962148704776,-0.9688344695423379,-0.8082593530693315,-0.8236165678751983,3.663900057052394,0.780653599165654,1.930187272925234,0.4980383201990628,-0.24386634239873195,-0.8917293370707765,0.011219609818741677,1.1911483874300444,-0.8263210091087939,1.8652174092809146,-0.8570367445196969,2.478324028479335,-0.5038627162063939,-0.7854978755315526,3.9260692017395233,0.4300957629902114,1.856175163544607,-0.7055882508954694,-0.8249621527030218,-0.7874789405284468,3.668185926233215,-0.6624178539966822,-0.30895978786685596,-0.8360088390831888,1.5262387825515042,1.0002328950871113,-0.5989275312191445,3.158892622390805,2.2179203873170614,1.0011843382720798,-0.9280620991553756,-0.8465606375490419,3.1943957893711943,0.14722962827789116,2.3001011783299337
SIDM00274,0.6267114412398604,-0.8705439656319082,-0.8170861408546698,2.3234895270205413,2.6294815625295627,2.49561087139441,-0.8015210767776536,0.8347270524944156,2.695657880335155,-0.24588868932737556,-0.6350634682393508,-0.8539609967134802,0.634315123211157,-0.8725542728078584,0.9930231687508255,-0.8096347098375649,-0.9516384729359748,-0.7058321513870499,1.891390840101751,-0.9107308354901529,-0.1363012644481188,-0.9601368463602449,-0.8170600313543324,-0.8984119966824462,3.6159665013878595,0.4824177355156181,1.9466768680225328,0.10968054461055625,-0.47567526137975924,-0.8419707159882737,-0.07836857167385712,0.1978164612514262,-0.7312264685627335,1.9817972759785143,-0.8214661025532556,2.189068747683439,-0.10671578775328894,-0.5890847697639765,3.835417019539699,-0.6967355050488314,-0.2558229681309899,-0.6363368466403282,-0.8747377588987891,-0.8015063786494285,3.6636114893886536,2.0733063940219263,0.34988001513322836,-0.8431560025350633,1.5014352780557512,0.5658608423994405,1.569412357971262,3.195641409157549,2.3725920901200412,0.9978823498212627,-0.90524510448233,-0.8690995882069688,3.5934926781495804,1.6400161394378991,2.5367882559130606
