,LSM5,MPHOSPH6,PATL1,EXOSC4,PNPT1,EXOSC2,XRN2,EXOSC5,LSM6,EXOSC1,EDC4,CNOT3,CNOT2,XRN1,PARN,C1D,PAPOLA,DDX6,DCP1A,ZCCHC7,ENO1,CNOT4,CNOT7,EXOSC8,HSPA9,LSM1,CNOT6L,EXOSC6,LSM7,LSM4,CNOT1,CNOT10,EXOSC7,LSM3,DIS3,ENO3,ENO2,CNOT6,LSM2,DCP2,HSPD1,EXOSC9,EXOSC10,EDC3,DCPS,DCP1B,CNOT8,PAPOLG
SIDM00680,0.9536210462888305,-0.3482189225174749,0.1309742305121014,1.2552759928391977,1.2453417151340964,0.6936008256013898,1.6208676180521648,1.4120857526444972,2.3671282359821144,1.8305332928158728,-0.6620312425072177,-0.5422294346652645,1.5341748697789048,-0.33065321517533364,0.4357768145483667,0.33058471862589656,0.8089974931055713,-0.46090053280578025,1.3407195402187606,-0.12042488657938169,3.1963825560756005,-0.5806820460696196,1.9155490784227822,2.2321871886374125,2.780592253344966,1.4022527363441875,-0.5648044122572838,1.6403628237389714,2.379263553557467,2.2800148312000457,0.011811579718144704,0.9179268572154857,-1.0373423117880656,1.6898225703172292,0.5670425940844013,-0.3419434318310252,0.5328850203114911,1.2246207222587493,2.1936082524691787,-0.6170903472361718,0.02541483185828334,1.6885951779191892,0.754091890296606,0.6049833436253869,1.5110703340955998,0.006582283819595273,1.2439120566466941,0.11843955984746517
SIDM00346,0.8224865891697236,-0.5129926628278663,0.13281576072944096,2.140967352662721,1.1513950610518167,1.0157832162756535,1.7453941975240832,1.5754379503434932,2.6229897953854096,2.2008027219772743,-0.5121963571697192,-0.5569960293816426,1.2984198476229747,0.03801352501842358,0.414862541987225,0.16206931886086948,0.9755321618415702,-0.3998728282223208,1.7794191415707368,-0.14007368527292885,3.4435888744526504,-0.5868418657192145,2.2757801511122726,2.4586522534837014,2.912617990703222,1.7538988889727065,-0.22753805392180151,1.5910011904205137,2.4177737697088455,1.8720118564708574,-0.08090975585261673,1.2716706323185536,-0.984382923470245,2.079074849507637,0.6970053299825989,-0.1954566734583118,0.18985320756671198,1.7827596964547963,2.5806712311463347,-0.1849344439313187,-0.21781113638511296,2.2059352480375094,1.0471614958984485,0.39324231506799184,1.8312048779860144,0.01697926228480537,1.6410544299188632,0.16756789653050627
SIDM00129,0.6512397189369994,-0.5640999606295141,0.034449625846102915,2.5780060812042076,1.3672994457857361,0.8390816540435928,1.2134607546731082,1.4854489413994583,2.177295799058478,2.004656568541889,-0.44672928157058783,-0.1793648512724085,0.7255872982921573,-0.6196734183827873,0.1258515997212426,-0.17064336251926301,0.46623470657514676,-0.4475634832027675,1.1911709194279607,-0.4714845667149782,3.612750638246339,-0.39207858171507953,1.7125304394159586,1.618793868259699,2.4218359967628045,1.569029219724062,-0.712528810206268,1.9659071369743941,2.1418301427915027,2.660615188231736,-0.4328039450670058,0.589054099313567,-0.8255744552137775,1.2109114437265747,-0.5579507756926417,-0.35982976130869604,0.6913132666755882,0.837037017917867,2.248302162714947,-0.8656631035253827,-0.303301515576229,0.9261775784835201,0.4727199096191566,1.069020288164898,2.1312194954856314,-0.28388586411414013,0.6392648506593266,-0.14591857888259982
SIDM00627,1.151019654477922,-0.4173730046862345,-0.09342259613180678,1.1546663838058784,1.1689341976755014,1.1226883692246918,1.3936846335416646,1.055132977783427,2.0400121924133643,1.727425719037148,-0.7397701163329451,-0.6000746291602338,1.1864516351058885,0.1266027437465103,0.42299699642555477,0.6728998303819949,1.296686836180897,-0.31097275386439843,0.6446838873130706,-0.054393086279364296,3.2720223961241492,-0.5447497598308763,1.437826520198079,1.6974903716275724,2.4413827156765273,1.3395106724147952,-0.42338516675092,1.579196321241577,2.1006233378042856,2.0844524663082766,0.033664996354020746,0.635747140036213,-0.9176046168168054,1.9341947424718022,0.6339162485600587,-0.48217708735236536,-0.13542084877260707,1.4431810059453283,1.5697053455604093,-0.6967937562129427,-0.2897158739697071,1.6051984884806594,0.5193367831729063,0.27582908303158626,1.2223725375270913,-0.2591023223441273,1.158295805018128,0.6620842293013895
SIDM00293,1.0260082897021385,-0.07032062407064578,-0.1312558053507531,1.8941853977831211,1.4733541517226743,1.4181440289787381,1.2889362884346698,1.384881845638279,2.666389686323131,1.7701515580309481,-0.5938634531239965,-0.37781927659690356,1.4003667785600042,0.03214719211200584,0.33356997599473287,-0.15428179838447487,0.7981215712663061,-0.4925906054962471,1.355731012543821,-0.38697396736480627,3.663900057052394,-0.5208843432973114,2.1467354682078112,1.9989626096620081,2.356783953248882,1.806648698555572,-0.361264245111535,1.9222584141035748,2.7112757030219825,2.5907269031473383,-0.04697700601764509,1.2546459780672312,-0.8335524690935595,2.2403081633078434,0.40051684952075234,0.4300957629902114,1.856175163544607,1.769244654146413,2.5305645106840013,-0.6739419456096784,-0.1971144475757115,2.277959842080465,0.8252240588542127,0.5615414383693879,1.1391282291050615,0.0004820099063949663,1.4438639119247805,0.46289959438146394
SIDM00274,1.1809085922422786,-0.5722930490944884,-0.24410385503649015,1.0322060028240878,1.4163898812252849,1.0675400176157337,1.8532220494056648,2.0832523683305904,2.1010435762486073,2.0228074173356765,-0.6089935904348238,-0.26466105675215146,1.3115189884654246,-0.08837022978245009,0.6422455141128508,0.2857174824854668,0.7601570034623321,-0.6107257224603879,0.9161866031711917,-0.24936331648036605,3.6159665013878595,-0.5562537968183678,1.9479324189463618,1.3641960027114253,2.525757692278716,1.6303518865272237,-0.6424322541567158,1.3727828390051235,2.0661602961298695,2.0394776199871805,-0.062176734204646575,0.5834174593078052,-1.034149606174051,1.8009821094156333,0.32598513181552397,-0.6967355050488314,-0.2558229681309899,1.1595006936365186,2.534886677635641,-0.6259930717473537,-0.15024511891164777,1.3830206642089498,0.6651358386220152,0.3127166898067527,1.2073836166406395,-0.29522153769100234,0.8753086894652564,0.345341327650864
SIDM00544,1.0561855203488535,-0.31913732946200746,-0.2159388725566117,1.8859751667655273,1.6483540591442558,1.3617295550384214,1.5319954027130431,1.8062839021719426,2.555130307187126,2.194857668204561,-0.436790381405376,-0.44820168650780795,1.352499708896288,-0.22233142960429306,0.24476919553973991,0.8089753272274062,0.9429895998016556,-0.6054303280774358,1.5007450321451459,-0.1632078288104966,3.2252519443384142,-0.32831165479530255,2.083792598840945,2.3068917167203,2.893550394948802,1.705618881117778,-0.5728505900093541,1.8247735611651121,2.681663517376093,2.2832717336709156,-0.01995831305710939,1.1635830736430053,-0.9607210125622168,1.9996819997180835,0.3295795142752487,0.7828810003311361,0.15788875994086124,1.8406282264791312,2.504052536207417,-0.14021956718825135,0.01770432730753523,2.2169372961617633,0.576972628932081,0.7216202830619779,1.328918679060251,-0.05829167384249501,1.4971496551119088,0.6409763326630479
SIDM01006,1.4091246635474248,-0.19315481425863928,-0.20729687167939922,1.5314859642153038,1.3702725749803621,0.6716566294174365,1.4231668969136897,1.6252721026858232,2.3181519707969476,1.8996975199603585,-0.44284469974951046,-0.35511962420035825,1.3879685866339022,0.3365766029267976,1.1186037597670646,0.19674622421821716,1.6958141050019122,-0.3856636747319491,1.2192641426749933,-0.10019863483736667,3.0288319194432867,-0.16851144283127295,2.0199912337139887,1.8830617872657878,2.5965598361985514,1.7997346054715417,0.08589865177906035,1.6795522326524188,2.7797380170092025,2.316814358658922,0.3827795892233882,1.0819672417847241,-0.9755477916481523,2.179861394318988,0.8312292831770562,-0.4449540758510292,0.0861456871786924,1.1512984728193585,2.315882399538569,-0.4062455375525806,-0.2145232589895852,1.6908783641058025,0.716401493947412,0.6184130954709676,2.1267867709359685,0.026243903609893995,1.1832507035927633,0.3732382461577995
SIDM00302,0.8853733511308791,-0.36521368987211206,-0.22700803144750364,1.119446080061244,1.4018295518565775,0.9701651612537369,1.6766262126149825,1.0994787909900996,2.3146916164689126,2.0031096442374676,-0.5471942017954671,-0.5557443254976033,1.202411614837495,-0.1293674046732569,0.378819545780379,0.44950419646209555,0.9775681621437261,-0.4966025491052451,0.9454616214681559,-0.5190429499349206,3.5551278034494174,-0.4910505947513675,1.9589788180177472,1.8358012721909285,2.4277284660628977,1.6656517602972463,-0.5797060222062984,1.77132025694439,2.198255222573674,2.1110266299739218,-0.22849544674375602,0.5843459760861507,-0.8837780121701274,1.8721582097874232,0.49252853690670967,-0.3887553247686668,0.27874252139740324,1.1694600666533226,2.047358851876095,-0.6365769235539094,-0.12244724162749275,2.3382935279818073,0.7958619848984652,0.36304386525361965,1.307547787269896,-0.24516988606309015,1.0341042404911371,0.1492701511007714
SIDM00549,0.9567219962026288,-0.20709180465468324,-0.10601263333095398,1.0316161841561124,1.554532807371515,1.45507033222217,1.7177982842961366,1.9270716097609528,2.649661826704944,2.1266927023768396,-0.4572807326292536,-0.4232469291097881,1.5692722382068738,-0.1771365303584515,0.7612743163687058,-0.16926423747954983,1.1660955933945942,-0.34090678804808233,1.55836529155393,1.3052906087425666,3.5455047970359055,-0.48272141749135583,1.8880489170838748,2.213534644887679,2.594849999637057,1.497686449219931,-0.28598155681046616,1.5640071459169924,2.610887825902565,2.1277714166369215,-0.026295198895998212,1.161158621496109,-0.907058858059796,1.8690119461596342,0.5635910680376649,0.010177654840458069,0.14547870681180203,1.6679228162716897,2.62236760434796,-0.39244071457768825,-0.04442834354203332,2.013194538130434,1.1415239707784577,0.4393242956926066,1.6076132447894034,-0.13713189694447436,1.783380414007971,0.5144250559243608
SIDM00292,0.90096603113563,0.011132607519222328,-0.2560303689060982,0.9213786357333585,1.5439452582743864,0.43891714714884694,1.6052434659249917,1.4836733737614498,2.3392850676065957,1.5434574373192291,-0.6837747161041473,-0.5990742182822341,1.1595842492592883,-0.11986978257873436,0.2723864656777838,0.11490382119466222,1.1235218417823198,-0.4628363718795036,0.9527524319395327,-0.23463650399361236,3.785316920245161,-0.5723426078029402,1.6952401962709902,1.712150207030555,2.565814339640119,1.6730065326416699,0.0029064175833997063,1.9532914531460792,2.6850444096381523,2.284893100274604,0.07137946801238691,0.3716565049936583,-0.993168912924497,1.639311903178037,0.06218033771010212,-0.4878353747900826,1.4957193982504424,1.601521031992905,2.174640748691119,-0.6683445404949977,-0.1750782009767901,2.1859673881441055,1.1639585007102362,0.3717901286582318,1.0617005911765995,-0.25769762522698164,1.313147898032542,0.48018567136975715
SIDM00623,0.5884332633762293,-0.03801498737787532,0.07247681911674639,1.5014696696326424,1.3156144227371562,0.9803170257387692,1.8388669452333375,1.1631648039595812,2.332885524249335,2.1199762348916336,-0.3453386424003236,-0.5291763173884472,1.1809055638991905,-0.16969299762335985,0.7760117274047418,0.3961568247980351,1.0254530899965595,-0.19487688060794317,1.7043956163430123,-0.10083999378208919,3.2655726335262116,-0.4271961434547635,1.7543227492780593,2.3740553850717134,2.809744249944853,1.5545841958337794,-0.10334660134385576,1.602412713093256,2.2884164158128453,1.9092958616392306,0.1259741491799403,1.0184065793816788,-0.9879125697665427,1.8611534778676782,0.737954043225792,-0.01444741807693695,1.2569236709267184,1.5857947633023421,2.3141816682194474,-0.3036084980421665,-0.03100739000070992,1.8409351681924357,1.1085888721933979,0.5853903037097254,1.625983143030709,0.07576160943858175,1.2025419866867055,0.8163942942892618
SIDM00638,0.6427385915458728,-0.35344281307007763,-0.0032720173057944448,1.4862679111317685,1.6721635798283354,1.2723491895127625,1.4958217510467542,1.5014135277331804,1.8140532182522071,2.2097809353562723,-0.36005098442501365,-0.5162499391045962,1.2172710152281736,-0.23347763630253562,0.7898177992565335,0.06199698217909895,1.218721457614807,-0.595167919661169,0.5233979493898383,-0.34724778221353125,3.472113717207603,-0.5621487624118562,1.5191259066959828,1.6371029359189344,2.784967469496081,1.3660985811719235,-0.48969162321560117,1.7266765162906166,1.9977967933880132,1.945005922193087,0.12663934893249054,0.6833750914183943,-0.9961116983608881,2.0323291229436964,0.17695109740262385,1.3272238385729291,0.0752638731881948,1.6365027680906516,2.3316159396574,-0.491997476883074,0.08236503462747426,1.6950846640185189,1.131116885338848,0.6136360934445645,1.6704659593795723,-0.6891481415670667,1.3738473828651088,0.49326659837567566
SIDM00527,0.9210283613549585,-0.15223732791745892,0.13246718361958057,1.7451269949704902,1.5460041172123584,0.9372494658824106,2.073014565273508,1.2218557622346051,1.7962118804775746,2.1059074891462295,-0.6417920005021348,-0.5678484835298088,1.257118620200787,-0.08847354716801045,0.48923124550729996,-0.052202608534297874,0.8667436283717636,-0.4399771053130571,1.0545402421292043,-0.1543557281818615,3.193127820366335,-0.47884038578121596,2.0399128035330065,1.860593915322666,2.7738219927210337,1.8263732090982718,-0.7554756344361254,1.523662847066102,2.2177029713661063,2.035425530153337,-0.2977009729858812,0.7930501020927163,-0.9616680384557217,1.548858872579824,1.0081966786996237,-0.49958589781368157,0.42724033448753274,1.3260418463914487,1.8136735348215338,-0.6834300259061237,-0.1296078800128006,1.6253792096157402,0.4963519705577034,0.617293439331122,1.5895263624921414,-0.09528910943148468,1.047438598448865,0.332709124838721
SIDM00976,1.126428651520588,-0.3751970900158175,-0.24241459738555232,1.6604475444420126,1.2460102451074728,0.9862490469852726,1.584265086082129,0.6717689730296701,2.3080476117149975,2.182797569433009,-0.6557697143213772,-0.6200386036282994,1.1506698430485895,-0.07244640594160867,0.4863303792153882,-0.21273870659008806,1.331038693262002,-0.5948693639063015,0.8135500739865664,-0.5871064193096762,3.600997833712879,-0.41394515572801627,1.7968386849682534,1.5304108743941138,2.253911662856861,1.6405876266502468,-0.7752709171142486,1.7585911126403104,2.338197066194236,2.1699383472952203,-0.3043866702344303,0.3444490718257256,-0.9681458336756115,1.8295180372514839,0.145585774592049,-0.5260453133091345,0.12213230305359837,1.296850460721066,2.4656269534354687,-0.6496341854383939,-0.24791178815794973,1.6373958413504541,0.850518860567829,0.5059828106988269,1.046144062199417,0.19287103039027173,1.0218961964368425,0.3778886204354487
SIDM00316,1.0960354563692007,-0.4465243463183218,-0.24150658253996074,1.3755912540065858,1.0905505447825439,1.010384657769575,1.5267834321327525,1.1382378638959594,2.286003075614659,1.8314880740782007,-0.5848627051459674,-0.5860073998265204,1.228017074027504,-0.08878342009547423,0.6000369609799765,-0.08997866790656142,1.0416941420751116,-0.4738611627092659,1.145883050082103,-0.43424551611746237,3.5721796790091633,-0.3130133374657713,1.822606960989732,2.0367807447673716,2.1878605857009803,1.8284996645410398,-0.6722269898367137,1.8234855537516395,2.2029995670956932,1.996956887906834,-0.22619475385242105,0.7979942080383988,-0.9707994398628812,2.1269939730149896,0.40624620819763396,-0.5856840713196175,-0.38140601962860604,1.1768488094924066,2.153015503243896,-0.8373533144506896,-0.5585432737392971,1.9165755697931015,0.8349697122123056,0.6750978759546932,1.494189839939345,-0.028782970175936194,1.1380737372998126,0.15485074844658533
SIDM00326,0.9064967083693224,-0.047340784998320874,-0.3399314319643234,2.117591950594866,1.3725964877433239,1.3109508321894456,1.82910069601529,1.2639040523713283,2.075838007685438,2.0393904507141443,-0.5499212187397059,-0.6260430954776073,1.2495609104662257,-0.007765420351254622,0.47024210819596757,-0.30315856601004293,1.0902914253146794,-0.5157904297911562,0.9015896873841003,-0.20386300859379994,3.6517243628149925,-0.47744248627836194,1.4601265599516537,1.8022968247678783,2.4943006188921184,0.996082408292213,-0.7155083813307226,1.7322759686993858,2.571137755166874,2.4324807778798756,-0.01656031468331948,0.7833287356512794,-0.9258495850667118,1.7423083553035665,0.2902352071433403,-0.11457348945882415,0.7220783793047608,1.6991743565081636,2.2097512664826007,-0.6228290468891474,-0.3058772705157584,1.5619156206853264,1.1897590336207666,0.9879603578921712,1.236041571251833,0.05044940113651929,1.4069059404512976,0.5940885684280842
SIDM01093,0.8405210561491665,0.3499026058362857,0.014107198896169286,1.7697549776222379,1.5242665646520497,1.3137302171514178,1.5390787187741723,1.2585270752913922,2.0782726276793264,1.946167382797267,-0.2947964517790788,-0.45830674647669034,1.229879436809937,0.035308430740155515,0.9096542540089421,0.08364479045565307,1.0982200554778876,-0.23102190088523702,1.16345970214854,-0.46769124040830673,3.5399626945702702,-0.4510337875222236,1.639142937498503,1.6842120383903474,2.3994615298756172,1.560375741377665,-0.4640853681037042,2.5208178629479097,2.175650132786088,2.0197742134584886,0.31412816426369605,0.8466827050033542,-0.9715710017529395,1.8862428950062906,0.4059020424735104,-0.10698299124007288,0.10911403445125481,1.2045734638325587,2.1291607658619256,-0.66181044650024,-0.14994610501563235,1.620703832966596,0.905902249133054,0.6127014841287163,1.9848125424955527,-0.15709757948938416,1.4258282312489288,0.4734214986500351
SIDM01098,0.6216273302260895,-0.70639797406298,-0.38862827625678054,2.0495137443303744,1.1349125104704336,0.7841205439142471,1.7994949414519188,1.420222071304707,2.184593656873668,1.9633446691680922,-0.6644947473220566,-0.6228505509283062,1.4204172808382893,-0.38635057776359316,0.45864220637879044,0.134328718867775,0.8089833829425285,-0.5270152155892299,1.2773649936980955,-0.38298896145903544,3.6686139222046283,-0.5407477044764848,1.9714238155987265,1.5582750867662094,2.168314566020531,1.8158018233781452,-0.7697642001969416,1.8382214730808464,2.697045036753336,2.490077047267895,-0.40243401021692093,0.9858888858079803,-1.065748118452149,1.5153715673469637,0.6085978051712904,0.2544651735674828,1.138817774720786,1.363425452910449,2.473458899936716,-0.7072280488060354,-0.29217732373184,1.947949159314152,0.7247366927680642,0.6826728653947222,1.5200793961121404,-0.3143387660679581,1.4492881586149358,0.19878343929123488
SIDM00424,1.5726029823024221,0.529073043598533,-0.10514325876013814,1.1760827712701962,1.2918106342713087,1.525025390652966,1.4158629932526183,2.0692459413820283,2.7149491703893034,2.547342635474896,-0.3642262808272891,-0.555714711930726,1.3342396019835614,-0.14048821896983932,1.0627351984461941,0.3494493578293533,1.1855123610230986,-0.1461628676822479,1.5168997386213123,0.9583539906871708,3.441692858463001,-0.37697888394790563,1.9479287203362148,2.6518379269726875,2.822109113549069,1.7016272905670702,0.08106412343321476,1.9125419303169275,2.554760788723867,2.187983798229282,0.36759237230821634,1.208491199240465,-0.8562607701398525,2.0858423370497152,0.358709559887986,-0.014916847521751962,0.1668323043429479,1.4218622107557422,2.389460937893693,-0.09220253225887824,-0.03039126537286729,2.317427502743533,1.208849648596947,0.44147049811386635,1.8432054699699731,0.268421681903505,1.724211713636484,1.4737607977369829
SIDM00973,0.5921653022779636,-0.23659960181724646,-0.23539407313724645,1.4820417359534543,1.7093366823907754,0.7661577064418412,1.4147841867282378,1.8365952139651855,2.439345947328025,2.6807912835968293,-0.5092107556023633,-0.5831124035398034,1.4563252736340346,-0.027501376408751273,0.13580566619603598,0.08736569644396153,0.9537242722023089,-0.26818455751339965,1.878908310282015,0.024975059199031178,3.4752954354637247,-0.15479248568280726,1.7884111544830483,1.7853638460965862,2.7842425255881826,2.053478242574192,-0.3888401698991226,2.2861234250417595,2.3164614864594726,1.5195365158411487,-0.2558783498062349,0.7568645490208754,-0.9588016546909849,1.7796448050252682,1.550753221419701,-0.47942363491216594,-0.06783490810549404,1.3592269148999854,1.5497282720403462,-0.44666561676849487,-0.1936640254066782,1.4750487710102185,0.8509906900220715,0.9435875203550105,1.4603060217328079,0.20235770112927035,0.8678529203245401,0.8995558470068782
SIDM00411,1.0938965297726657,-0.4112119547241227,0.1539696179548817,1.787032602646925,1.3635796924479786,1.1448177302175866,1.1703185755453913,0.6451783969555843,2.4280520684250857,2.1803372512842034,-0.7038841652979958,-0.6618001003218404,1.3550018049006456,-0.08936339034179988,0.44803669323463957,-0.03987724755036678,1.197822553566593,-0.18222958641789708,0.9217590889030932,-0.577877057638367,3.3183990353676793,-0.4428495769313674,1.7069608444515616,1.853065535432618,2.5103543501552337,1.3351208030797674,-0.5332879273429327,1.4557959061903736,2.051902984227506,2.1616833330077396,-0.1685059133916983,0.6225385304383572,-0.9515867558718782,1.726355648009169,0.5295160417611217,-0.6087131201074512,-0.41749886627354926,1.8042009439966322,2.472466677025454,-0.5387043875681296,-0.1566515109389668,1.9086447520796233,0.38934428266165705,0.5415812884462855,2.0853021716504565,-0.3049903874454424,1.51294079090502,0.22404908133511303
SIDM00374,0.6306393525571775,-0.3997045130153361,0.21819870452683438,1.3582232205900322,1.7016343865608796,0.9465690978411804,1.4395783518916532,1.668998086562441,2.4584737733612907,2.5161723923336625,-0.5525700871578028,-0.4356912523575605,1.435045273057783,0.23087039524339897,0.6224715296467749,0.15186691285072595,0.8922116814400797,-0.14845259333128072,1.3911595508655468,-0.0936086671509324,3.444802505148979,-0.409664693100449,1.7998120131260673,2.3796874687514014,2.6296434775279365,1.6571847109083655,-0.3531212387930471,1.3202035708701327,2.291664202134626,2.0378683836152147,-0.07262520169702896,1.0389642082086936,-0.9337756550471582,1.6193349335468479,0.8249214500246421,0.14211030939575472,0.6631186416485555,1.0187572346009615,2.3010624414752754,-0.551630116885428,-0.12262430342334835,2.1419800741663364,0.6970202307075113,0.47818646473665233,2.0169325593327683,-0.09512064437649903,1.0420871825934772,0.4567487448462582
SIDM01160,0.8806716390805296,-0.05672809284922916,-0.15191775713483063,1.1190095633871,1.5050008006858098,0.8475076605666572,1.7777363868657643,1.7518798852654882,2.337492060295685,2.146711022813954,-0.6873745618504381,-0.3847257845806288,1.6093416426091156,-0.1904081006504554,0.6329625170882454,-0.09308689516026165,1.2604807469199975,-0.6700249688726495,1.011546849302749,-0.7217467473848367,3.4082581031591843,-0.6299126267911135,1.9564762629916632,1.4918871804987741,2.598525556005702,1.7393530588637587,-0.5484399935822617,1.5128931376478427,2.1026362543727593,1.493162152053553,-0.06713726243484736,0.7538284680514563,-0.910626244234649,1.8646973774678632,0.6753780199404354,-0.5680847993478332,-0.13857780907577893,1.75963440785769,2.1250703353118596,-0.5732731544046535,-0.22902428335881744,1.2862584431257313,0.7171834496913586,0.4847892947444616,1.6449474155807087,-0.693430191039601,1.477966318859354,0.8152856766122083
SIDM00145,1.2334307739665813,0.12067250113564329,-0.11589048662974917,1.4831955470986202,1.5653697114541263,1.331358443141449,2.031879039608785,1.3767955103775282,2.9870987126328012,2.180644201181076,-0.42589832589509113,-0.4141358737722688,1.5564885909992894,-0.016865232559653554,0.5775596713088921,0.3831270548483325,0.9732780368311488,-0.31318429564196953,1.5862657278713184,-0.2112352805572414,3.5032805434472754,-0.3411595252679081,2.210116397950759,2.395780581469561,2.3525575534232996,1.93237018377685,0.20496101898993246,1.5318568570621853,2.641928072865162,2.5780801427976274,-0.01909628329671649,1.2248706807728396,-0.942871771621744,2.114528474352799,0.7274066287729871,-0.4627917619427502,0.7989658376056538,1.8350933084105132,2.7161683721162424,0.23787592623764095,-0.12004840337241286,2.5443360684985796,1.0723178149121648,0.5910204556983173,1.48807375063729,-0.05677338019440118,1.686921842620734,0.9049590252118376
SIDM00975,1.0883407096727655,-0.7351936950675958,-0.45426763954299204,1.6489157092360829,1.4795256808650925,0.6925021484911718,1.7204287233072366,0.826981104425081,2.087090642968256,1.7583922968493957,-0.6068365588756425,-0.6000395775827434,1.632361295864801,0.051388403137425015,0.5600987996186296,0.40670738272055823,0.5038747513656961,-0.4973758314004039,1.433008177349365,-0.33596920283070414,3.338977157040783,-0.3893847791711001,1.6813091292286608,1.537281471811229,2.163011430757701,1.7865599539313235,-0.5975607245717753,1.1884248697123334,2.139700204904576,1.6736179562186222,-0.4486295539644653,0.6151168038749586,-1.053223829721886,1.4371919749219972,1.0653786985981002,-0.34384562298394783,0.1507065430476357,0.95357511124113,1.9043547814991244,-0.7993514679653163,-0.2112337475136701,1.7390487458305828,1.0304185574154052,0.19582461327948628,2.0591855797704417,0.0033417133191855596,0.9625976439684003,0.670981299599742
SIDM00971,0.36744939316285025,-0.24537333166600733,-0.3266377832182887,2.3592495090101266,1.1366547379064056,0.7317078149262518,1.9684455519184536,1.5510133014710243,2.130331676761256,1.9961923356346944,-0.6943062059088831,-0.536038072701994,1.3634881887202186,-0.19265708221075106,0.30239937262129835,-0.08611263433385917,1.289869526500923,-0.5693694301920513,1.31528929328545,-0.43670376702369534,3.0940472157948116,-0.4895947971817035,1.4301479697388735,1.4826022516286252,2.6536204669271393,1.505235588761777,-0.47986380237733406,1.2390251962972834,2.3412414675644753,2.177715151926607,-0.25300434862985016,0.877189049940569,-0.8966488896841023,2.0106131938848333,0.5208389399362072,-0.5846862553417974,-0.1443910304158205,1.4973193993132359,2.056640095443857,-0.5326659911929739,-0.1942386117495378,1.722827915016049,0.48710070244181264,0.32937629805237373,0.8742163819428606,0.002044651299499434,1.1730597842953427,0.013411716585804024
SIDM00251,0.8849469686976471,-0.031072367041774854,0.10054404460327192,1.8598405782473435,2.122042115801071,1.326429494171779,1.3681727980266676,1.1868003949699295,2.184795403931603,1.926701984652746,-0.41883809065192534,-0.5285489384297222,1.5523976678233349,-0.05567742991613169,0.42342105314844164,0.11337535335813188,1.2343266366318637,-0.2270290953596949,1.8150147461004325,-0.5903245363076924,3.3219667082204105,-0.5014001373734333,1.7321497278624967,2.1898597212577013,2.753969899190411,1.6373709449059286,-0.44140532349973655,2.0558007045361464,2.30336455430886,2.0656575307709195,0.13159788325989558,0.9684254822388181,-0.9541670881905746,1.8624634027553912,0.8925664200094671,-0.285419152151703,1.0536586126081364,1.7371073558749266,2.198493917851647,-0.6522288023658968,0.10578657485586256,1.8964310641388198,0.8403608841967122,0.5420904472729203,2.0042222783490464,0.06839728191015419,1.2594990132904391,0.7061912619460802
SIDM00412,0.7347983701146963,-0.10636866078959975,-0.036368494484744954,1.383757509527211,1.586227885709567,1.2367549157196338,1.6242483339665488,1.3780719204727425,2.8974612149959946,2.2321692465439944,-0.3631134500741595,-0.4928811628887072,1.4224911146540626,-0.0506935314840425,0.9110198992648398,0.3454807652388182,0.9148607384624301,-0.2627619232928243,1.619881693871597,0.3499053838632747,3.274849698818175,-0.3745567512079569,1.7831988950468451,2.3591878120938947,2.3052631017572356,1.6486162962586612,0.23594239619763208,2.0215632841923994,2.427812473643691,1.9601945322878906,0.4409756556611204,1.1581933104476978,-0.8903201464863612,1.883506578611511,1.1428628692878475,-0.43599185877279206,0.5374787256761466,1.4822021327331905,2.5105727586258983,0.39512520067689244,-0.14681270810723782,2.345100931976023,1.0139848774890994,0.7257846246001377,2.0740383099684716,-0.09810215562818721,1.5376117372596898,0.7315296010647955
SIDM00023,1.0959051679198482,-0.28472104988082503,-0.16205915400480334,1.7811517012163396,1.5021776398221234,1.5187092304015373,1.0514517668761776,0.7710334959693138,2.099977542279663,1.9323997103746215,-0.6147179625434027,-0.6132931708355127,1.3338096292777784,-0.1965000188492748,0.3170591450594503,-0.3736599102582247,1.1200279312500612,-0.3109433057689403,1.061503398173896,-0.2845142102886835,3.4003487078181887,-0.6051870186935486,1.7493499277563576,2.2411005040462944,2.2525957417114006,1.6542068143812474,-0.518996171066439,2.095339391628201,2.1875938410100244,2.3599099289531935,0.10042233971913046,0.7139538289336081,-1.0187335149914674,1.7759818147391095,0.9606318543036845,-0.34413428991312994,0.15428224884728198,1.1214435673987013,1.9617162776283525,-0.7142176754426854,-0.15253951888663975,1.7431786578007176,0.7376642194856109,0.6795789621199992,1.7404694668952323,-0.277676760527775,1.1117425155549858,0.33331705146715523
