"","drug","cell_line","IC50","prediction","fold"
"8501","Vinorelbine","SIDM00292",-0.0882505,0.7387581,3
"8502","GSK1904529A","SIDM00202",3.806523,-0.3762701,3
"8503","Luminespib","SIDM00612",-3.0741885,3.054063,3
"8504","Alpelisib","SIDM00668",3.434779,2.5415561,3
"8505","Venetoclax","SIDM00389",0.32568,-3.5055993,3
"8506","AMG-319","SIDM00154",4.527866,2.9603527,3
"8507","Vinorelbine","SIDM01205",-5.117987,-2.4280639,3
"8508","Nutlin-3a (-)","SIDM00517",4.780837,0.43888763,3
"8509","Nutlin-3a (-)","SIDM00465",2.896298,1.305744,3
"8510","Alpelisib","SIDM00406",1.885507,1.4467651,3
"8511","BIBR-1532","SIDM00216",5.279588,2.4964476,3
"8512","Alpelisib","SIDM01163",4.154002,4.112286,3
"8513","Nutlin-3a (-)","SIDM00214",2.3513005,1.3788745,3
"8514","Pictilisib","SIDM00491",0.443116,3.110121,3
"8515","AZD8186","SIDM00655",3.259507,2.898026,3
"8516","Irinotecan","SIDM01007",2.856015,1.4823934,3
"8517","Pictilisib","SIDM00968",0.682455,3.1498349,3
"8518","Venetoclax","SIDM00343",2.583674,-0.83720493,3
"8519","Navitoclax","SIDM00958",-1.393878,0.13679577,3
"8520","Alpelisib","SIDM00262",2.105292,3.1519823,3
"8521","Navitoclax","SIDM00047",2.3490365,1.2182707,3
"8522","AZD8186","SIDM00577",2.876098,2.3827546,3
"8523","Nutlin-3a (-)","SIDM00508",4.729609,0.6534754,3
"8524","Irinotecan","SIDM00677",1.813011,0.9104397,3
"8525","Pictilisib","SIDM00973",1.810031,2.8377452,3
"8526","GSK1904529A","SIDM01093",3.8783655,0.8760632,3
"8527","Irinotecan","SIDM00180",0.864997,1.6124684,3
"8528","AMG-319","SIDM01098",4.820494,2.7824135,3
"8529","Venetoclax","SIDM00121",1.215739,-3.2037425,3
"8530","AZD8186","SIDM00411",3.7040855,3.718978,3
"8531","AMG-319","SIDM00482",3.94534,2.1640062,3
"8532","Alpelisib","SIDM00332",2.986898,2.8397176,3
"8533","XAV939","SIDM01146",4.088289,4.673006,3
"8534","SCH772984","SIDM00917",2.256927,2.741638,3
"8535","Alpelisib","SIDM00351",2.593093,1.6135595,3
"8536","SCH772984","SIDM00562",3.388513,2.9897635,3
"8537","Irinotecan","SIDM00145",0.035002,1.8798147,3
"8538","SCH772984","SIDM00118",-2.043655,2.6736972,3
"8539","Navitoclax","SIDM00576",-3.754763,-0.44280633,3
"8540","Irinotecan","SIDM00082",3.248884,2.4702184,3
"8541","Venetoclax","SIDM00091",4.803748,-1.4224856,3
"8542","Luminespib","SIDM00975",-4.014587,2.5649874,3
"8543","BIBR-1532","SIDM00482",4.177602,1.0532771,3
"8544","XAV939","SIDM00230",3.6375215,4.3065906,3
"8545","GSK1904529A","SIDM00023",3.388161,0.023653999,3
"8546","Vinorelbine","SIDM00596",-1.8916645,0.12677163,3
"8547","Alpelisib","SIDM00864",4.110529,2.4460673,3
"8548","XAV939","SIDM00579",4.021818,3.9606965,3
"8549","Venetoclax","SIDM00948",2.461714,-2.4445817,3
"8550","BIBR-1532","SIDM01097",4.91563,1.3456794,3
"8551","AZD8186","SIDM00260",3.666196,2.9459116,3
"8552","Pictilisib","SIDM01095",0.659217666666667,2.2162805,3
"8553","AZD8186","SIDM01011",1.4135755,2.4797714,3
"8554","Vinorelbine","SIDM00793",-2.602951,-2.001174,3
"8555","Nutlin-3a (-)","SIDM00976",3.5182505,1.5122683,3
"8556","XAV939","SIDM01042",3.369601,3.9709818,3
"8557","Irinotecan","SIDM00203",-0.276155,2.3160715,3
"8558","GSK1904529A","SIDM00285",4.834587,-0.47896948,3
"8559","Luminespib","SIDM00579",-3.433376,1.5998133,3
"8560","Pictilisib","SIDM00842",0.636872333333333,2.246938,3
"8561","Navitoclax","SIDM00350",2.1205235,1.186587,3
"8562","Luminespib","SIDM00527",-3.1777225,1.5866476,3
"8563","XAV939","SIDM00113",5.084814,6.292532,3
"8564","AMG-319","SIDM00267",5.736259,2.9750562,3
"8565","Venetoclax","SIDM00324",-0.640557,-2.0614073,3
"8566","GSK1904529A","SIDM00257",1.714357,-0.8100898,3
"8567","AZD8186","SIDM00367",3.118232,1.5498327,3
"8568","GSK1904529A","SIDM01198",2.7972225,-1.2265598,3
"8569","Vinorelbine","SIDM00677",-2.535271,-1.9969245,3
"8570","XAV939","SIDM00832",5.0940915,5.38151,3
"8571","BIBR-1532","SIDM00291",5.999012,3.2901778,3
"8572","Pictilisib","SIDM00599",-0.804521333333333,1.6457425,3
"8573","AZD8186","SIDM00244",1.5740705,0.47731102,3
"8574","XAV939","SIDM00233",2.8425965,3.4742818,3
"8575","Venetoclax","SIDM00864",2.161577,-1.6337543,3
"8576","SCH772984","SIDM00394",5.248748,3.7231905,3
"8577","Alpelisib","SIDM00180",4.222306,2.4316325,3
"8578","AZD8186","SIDM00472",2.8882945,3.853337,3
"8579","AZD8186","SIDM00528",1.7802055,2.6621358,3
"8580","Nutlin-3a (-)","SIDM00198",3.8940385,0.6490421,3
"8581","SCH772984","SIDM00719",6.08455,3.8956716,3
"8582","Venetoclax","SIDM00929",4.28868,-1.5826625,3
"8583","Luminespib","SIDM00520",0.7716905,2.4228961,3
"8584","Irinotecan","SIDM00833",3.93931,3.0373733,3
"8585","XAV939","SIDM00377",2.900256,5.2571917,3
"8586","Alpelisib","SIDM01155",4.928152,3.1612246,3
"8587","Navitoclax","SIDM00953",-0.934039,1.1018082,3
"8588","Venetoclax","SIDM00976",3.256355,-2.177664,3
"8589","Vinorelbine","SIDM00094",-1.3965575,0.4528916,3
"8590","Vinorelbine","SIDM00316",-4.006497,-1.6612566,3
"8591","GSK1904529A","SIDM00371",3.0384235,1.0202689,3
"8592","GSK1904529A","SIDM00535",4.423378,0.26322353,3
"8593","Pictilisib","SIDM01093",2.096396,3.7281563,3
"8594","AZD8186","SIDM01102",2.405542,2.241699,3
"8595","SCH772984","SIDM00381",2.268294,3.846641,3
"8596","AMG-319","SIDM00596",6.180363,3.7318716,3
"8597","Irinotecan","SIDM01064",1.724528,2.372158,3
"8598","Navitoclax","SIDM00520",3.7686445,2.1256027,3
"8599","Nutlin-3a (-)","SIDM00498",5.4110655,1.3461471,3
"8600","AZD8186","SIDM00393",2.5284325,2.0791361,3
"8601","SCH772984","SIDM00393",2.312252,2.2424395,3
"8602","XAV939","SIDM00259",3.995922,3.9439743,3
"8603","XAV939","SIDM00668",3.987579,4.131465,3
"8604","Vinorelbine","SIDM00534",-1.666319,-1.6239537,3
"8605","AZD8186","SIDM00813",0.6238825,2.128744,3
"8606","SCH772984","SIDM00864",2.760168,2.9825428,3
"8607","GSK1904529A","SIDM00600",2.828279,-1.1390885,3
"8608","AZD8186","SIDM01160",3.160247,2.8001878,3
"8609","Vinorelbine","SIDM00197",-5.3158905,-1.56493,3
"8610","Nutlin-3a (-)","SIDM00234",4.2328035,-0.92153955,3
"8611","AZD8186","SIDM01205",1.9931035,2.3398263,3
"8612","Vinorelbine","SIDM00923",-3.9749475,-1.9485667,3
"8613","AMG-319","SIDM00732",5.718245,3.7748477,3
"8614","XAV939","SIDM00262",4.450789,5.003534,3
"8615","Vinorelbine","SIDM00216",-5.830167,-2.3313258,3
"8616","Alpelisib","SIDM00269",3.092414,2.219437,3
"8617","Pictilisib","SIDM00351",0.834011333333333,2.1101005,3
"8618","Alpelisib","SIDM00193",5.439135,2.9264853,3
"8619","SCH772984","SIDM01183",4.734647,3.1259391,3
"8620","GSK1904529A","SIDM00539",4.62199,0.100828886,3
"8621","Nutlin-3a (-)","SIDM00136",5.6007865,0.25950617,3
"8622","Irinotecan","SIDM01133",3.287828,2.211167,3
"8623","AZD8186","SIDM00422",1.9227295,2.8522048,3
"8624","Pictilisib","SIDM00444",1.45825833333333,2.7838442,3
"8625","Alpelisib","SIDM00197",2.332927,2.846221,3
"8626","AZD8186","SIDM00407",-2.078279,1.1267295,3
"8627","AZD8186","SIDM00553",1.7955845,1.7136866,3
"8628","AMG-319","SIDM00781",7.684966,3.9296672,3
"8629","Vinorelbine","SIDM01229",-3.422718,-1.0958036,3
"8630","Vinorelbine","SIDM01175",-1.9378295,0.285526,3
"8631","XAV939","SIDM00520",4.2874235,5.214112,3
"8632","Pictilisib","SIDM00549",2.283382,2.1887968,3
"8633","Navitoclax","SIDM01126",-0.479992,1.6152679,3
"8634","Nutlin-3a (-)","SIDM00292",6.248261,3.3063238,3
"8635","Luminespib","SIDM01168",-1.7822435,2.9054267,3
"8636","AZD8186","SIDM00448",3.943064,3.3089612,3
"8637","GSK1904529A","SIDM01183",3.374722,-0.10596211,3
"8638","Luminespib","SIDM01011",-3.735889,1.7759004,3
"8639","Luminespib","SIDM00098",-0.970059,1.8958982,3
"8640","Alpelisib","SIDM00308",4.161771,1.3471626,3
"8641","Navitoclax","SIDM01011",2.0519145,0.9831637,3
"8642","Vinorelbine","SIDM00103",-1.4943535,-0.6457021,3
"8643","Alpelisib","SIDM00958",2.412965,1.9200948,3
"8644","BIBR-1532","SIDM00258",4.233057,2.064082,3
"8645","GSK1904529A","SIDM00393",4.763427,-0.8400519,3
"8646","XAV939","SIDM00530",4.3347305,4.696089,3
"8647","Luminespib","SIDM00137",-4.26843,2.0985568,3
"8648","SCH772984","SIDM00841",0.279286,3.6670406,3
"8649","Venetoclax","SIDM00045",2.429134,-3.248318,3
"8650","Alpelisib","SIDM01092",3.615461,2.9253995,3
"8651","Irinotecan","SIDM00973",1.465478,1.3800678,3
"8652","XAV939","SIDM00420",4.4450195,5.6373115,3
"8653","AMG-319","SIDM00274",5.899412,3.2609575,3
"8654","AMG-319","SIDM01198",3.986856,2.3031793,3
"8655","AMG-319","SIDM00137",5.923594,3.6913192,3
"8656","GSK1904529A","SIDM00302",3.9203715,-0.40565762,3
"8657","AZD8186","SIDM00100",3.214229,4.1532907,3
"8658","Nutlin-3a (-)","SIDM00274",5.2659735,1.7517964,3
"8659","Nutlin-3a (-)","SIDM00250",4.3296835,0.946787,3
"8660","AMG-319","SIDM00111",5.645761,3.8941252,3
"8661","Pictilisib","SIDM00394",1.05143,3.5998259,3
"8662","Vinorelbine","SIDM00465",-3.279266,-1.1960629,3
"8663","Navitoclax","SIDM00216",1.764943,0.73000944,3
"8664","Alpelisib","SIDM00532",3.651333,3.5046027,3
"8665","SCH772984","SIDM00846",3.602967,3.3811867,3
"8666","Luminespib","SIDM00250",-2.335493,1.5152934,3
"8667","Vinorelbine","SIDM00418",-1.8905415,0.36206046,3
"8668","XAV939","SIDM00104",3.8725445,5.4265924,3
"8669","SCH772984","SIDM01161",1.783543,3.2701113,3
"8670","Venetoclax","SIDM01229",1.888524,-1.716924,3
"8671","Luminespib","SIDM00532",-3.245853,2.1572468,3
"8672","Luminespib","SIDM00964",-4.228281,0.62841916,3
"8673","BIBR-1532","SIDM00256",4.337557,0.9968988,3
"8674","Nutlin-3a (-)","SIDM00193",4.9520845,1.8162354,3
"8675","Pictilisib","SIDM00487",1.24539366666667,2.7607675,3
"8676","XAV939","SIDM00583",4.613081,5.245041,3
"8677","Venetoclax","SIDM00958",1.315053,-3.663973,3
"8678","Venetoclax","SIDM00551",2.220256,-2.4956105,3
"8679","Irinotecan","SIDM00047",3.038322,1.5219684,3
"8680","Navitoclax","SIDM01097",2.070954,1.1233469,3
"8681","Irinotecan","SIDM00410",0.309711,1.7480642,3
"8682","Vinorelbine","SIDM00833",-1.370527,0.25731143,3
"8683","Venetoclax","SIDM00362",0.650094,-3.251732,3
"8684","Vinorelbine","SIDM00517",-5.558865,-1.9954706,3
"8685","Irinotecan","SIDM00258",2.343954,1.841611,3
"8686","AZD8186","SIDM00951",2.4632915,1.4245709,3
"8687","XAV939","SIDM00496",4.619321,4.8270736,3
"8688","Irinotecan","SIDM00498",2.565693,1.9588362,3
"8689","Irinotecan","SIDM00045",-0.362824,-0.518036,3
"8690","GSK1904529A","SIDM00377",4.156461,-0.0064514205,3
"8691","Nutlin-3a (-)","SIDM00317",6.286308,4.322859,3
"8692","Nutlin-3a (-)","SIDM00576",0.052567,-1.3925253,3
"8693","Venetoclax","SIDM01198",2.173789,-3.0300398,3
"8694","GSK1904529A","SIDM00814",2.9757625,-0.67052054,3
"8695","Vinorelbine","SIDM00224",-1.2141175,-0.4123322,3
"8696","AZD8186","SIDM00410",2.8544065,2.4970508,3
"8697","BIBR-1532","SIDM01073",2.944805,2.3151367,3
"8698","GSK1904529A","SIDM00291",2.905607,0.17209738,3
"8699","Luminespib","SIDM01237",-3.6909815,3.0854046,3
"8700","Navitoclax","SIDM00789",2.798633,0.86949694,3
"8701","Navitoclax","SIDM00551",3.287984,1.1255218,3
"8702","Nutlin-3a (-)","SIDM01228",4.852003,1.3999921,3
"8703","Pictilisib","SIDM00659",1.83858,2.8528216,3
"8704","SCH772984","SIDM00539",3.631182,2.7533314,3
"8705","Navitoclax","SIDM00266",2.513204,0.8949456,3
"8706","SCH772984","SIDM00596",5.222699,4.172191,3
"8707","Nutlin-3a (-)","SIDM00833",5.4226255,2.3938553,3
"8708","BIBR-1532","SIDM00490",5.806096,3.1842332,3
"8709","SCH772984","SIDM00316",3.389157,3.562689,3
"8710","Nutlin-3a (-)","SIDM00351",4.197438,0.1815702,3
"8711","Irinotecan","SIDM00216",2.17955,1.1564616,3
"8712","Navitoclax","SIDM00196",-0.882373,1.2648546,3
"8713","AZD8186","SIDM00225",2.3943205,2.0692623,3
"8714","Navitoclax","SIDM00379",2.7610635,1.4265172,3
"8715","Venetoclax","SIDM00225",2.943656,-2.2663991,3
"8716","Irinotecan","SIDM00064",2.000251,2.4977784,3
"8717","Vinorelbine","SIDM00832",-3.96185,-0.9407518,3
"8718","Luminespib","SIDM01132",-2.802268,1.6606333,3
"8719","Irinotecan","SIDM00424",0.535141,2.0394611,3
"8720","Venetoclax","SIDM00549",-6.383355,-2.8322008,3
"8721","Navitoclax","SIDM00064",1.7214565,1.5924668,3
"8722","Luminespib","SIDM00264",-4.219579,2.0470579,3
"8723","Venetoclax","SIDM01097",2.004772,-2.763419,3
"8724","Venetoclax","SIDM01161",3.678697,-2.4394186,3
"8725","Alpelisib","SIDM00964",1.116869,1.9072003,3
"8726","Pictilisib","SIDM00174",-0.857057666666667,2.191832,3
"8727","XAV939","SIDM00308",3.6191115,3.4420621,3
"8728","Luminespib","SIDM00789",-2.8203345,1.366733,3
"8729","AMG-319","SIDM00121",3.155067,2.3412912,3
"8730","AMG-319","SIDM00042",4.787234,3.5469425,3
"8731","AMG-319","SIDM00900",0.998547,2.5975883,3
"8732","AMG-319","SIDM01097",4.040339,2.6317718,3
"8733","GSK1904529A","SIDM01126",2.74972,0.06105432,3
"8734","AZD8186","SIDM00323",2.5465345,3.2910779,3
"8735","Alpelisib","SIDM00537",1.33831,1.9148887,3
"8736","Venetoclax","SIDM00224",3.332678,-1.0074228,3
"8737","Nutlin-3a (-)","SIDM01205",4.254225,0.22399944,3
"8738","Alpelisib","SIDM00137",2.420367,2.6877027,3
"8739","Pictilisib","SIDM00250",0.434938333333333,2.632579,3
"8740","SCH772984","SIDM01160",2.648938,3.6677134,3
"8741","Luminespib","SIDM00096",-4.645798,0.54580104,3
"8742","AMG-319","SIDM00343",3.345012,4.1407456,3
"8743","AMG-319","SIDM00948",3.516231,2.835539,3
"8744","XAV939","SIDM01095",4.404483,4.2975245,3
"8745","Navitoclax","SIDM00532",1.670178,1.858517,3
"8746","Luminespib","SIDM00393",-3.772164,0.9901545,3
"8747","Navitoclax","SIDM01229",2.4345795,1.419556,3
"8748","GSK1904529A","SIDM00496",3.381846,-0.5220369,3
"8749","Nutlin-3a (-)","SIDM01259",2.8543665,0.14761078,3
"8750","XAV939","SIDM00600",3.4146165,4.3265524,3
"8751","XAV939","SIDM01228",3.4698125,5.0236335,3
"8752","Navitoclax","SIDM00324",-3.192552,1.0867773,3
"8753","AMG-319","SIDM00174",4.942843,2.9762342,3
"8754","Alpelisib","SIDM01006",1.455332,2.204846,3
"8755","Irinotecan","SIDM00197",4.176898,2.0639617,3
"8756","Navitoclax","SIDM00596",0.5664245,2.1614249,3
"8757","Vinorelbine","SIDM00679",-1.9911635,-1.1666518,3
"8758","AMG-319","SIDM00332",6.770705,3.2861047,3
"8759","SCH772984","SIDM00483",1.295683,4.3604894,3
"8760","GSK1904529A","SIDM00885",2.9217315,-0.010828562,3
"8761","Navitoclax","SIDM00659",2.121741,1.6006242,3
"8762","Pictilisib","SIDM00218",1.576236,4.887409,3
"8763","Alpelisib","SIDM00417",5.511586,2.9100525,3
"8764","AZD8186","SIDM00196",2.6225255,2.1289113,3
"8765","Vinorelbine","SIDM00863",-4.4499975,-2.2371647,3
"8766","Luminespib","SIDM00216",-1.760214,1.1135048,3
"8767","AZD8186","SIDM01047",2.4356205,1.7017392,3
"8768","GSK1904529A","SIDM00250",3.473175,-0.36940092,3
"8769","SCH772984","SIDM00632",-1.164884,2.673551,3
"8770","XAV939","SIDM00292",5.1584405,5.530714,3
"8771","Nutlin-3a (-)","SIDM00111",4.4723955,2.2144997,3
"8772","BIBR-1532","SIDM00496",5.084969,3.1643295,3
"8773","Alpelisib","SIDM00810",4.274718,2.0808313,3
"8774","Pictilisib","SIDM00127",-0.0321076666666666,2.4968631,3
"8775","SCH772984","SIDM01007",3.307122,2.0746748,3
"8776","XAV939","SIDM00445",3.9630795,5.109806,3
"8777","BIBR-1532","SIDM00096",3.725119,0.4013286,3
"8778","GSK1904529A","SIDM00182",3.0839275,0.06865442,3
"8779","Venetoclax","SIDM00406",0.935138,-4.0219283,3
"8780","GSK1904529A","SIDM00569",3.290976,-0.29105273,3
"8781","Pictilisib","SIDM00418",2.66412133333333,4.6325593,3
"8782","Pictilisib","SIDM01064",2.35956566666667,2.4380753,3
"8783","Vinorelbine","SIDM00543",-2.498274,-1.1150607,3
"8784","Vinorelbine","SIDM01149",-5.709876,-2.034429,3
"8785","XAV939","SIDM00544",4.4645715,4.153804,3
"8786","Venetoclax","SIDM00496",2.678932,-2.4938846,3
"8787","Alpelisib","SIDM00231",3.488872,3.0456336,3
"8788","BIBR-1532","SIDM00201",4.710949,1.2748908,3
"8789","AMG-319","SIDM00968",5.546166,3.848337,3
"8790","XAV939","SIDM01163",4.033688,6.0368233,3
"8791","Navitoclax","SIDM00841",0.877869,1.4583422,3
"8792","Navitoclax","SIDM00540",1.596906,0.86006045,3
"8793","XAV939","SIDM01245",3.990683,3.3235948,3
"8794","Irinotecan","SIDM00214",3.39764,2.0814428,3
"8795","BIBR-1532","SIDM00351",5.105277,1.806472,3
"8796","Irinotecan","SIDM00243",0.772956,0.96718717,3
"8797","Nutlin-3a (-)","SIDM01160",2.285676,1.9518359,3
"8798","Nutlin-3a (-)","SIDM00814",4.386972,0.3390388,3
"8799","Navitoclax","SIDM00969",1.259886,1.2924613,3
"8800","SCH772984","SIDM00310",5.277064,3.7243314,3
"8801","XAV939","SIDM00412",3.3681575,3.1885474,3
"8802","Irinotecan","SIDM00964",0.995316,0.9158745,3
"8803","Venetoclax","SIDM01251",2.277,-3.3027587,3
"8804","Alpelisib","SIDM00592",2.390462,1.5243937,3
"8805","Nutlin-3a (-)","SIDM00332",5.881828,1.8582419,3
"8806","Luminespib","SIDM00111",-2.534618,2.534536,3
"8807","Alpelisib","SIDM00448",4.322811,2.947353,3
"8808","Irinotecan","SIDM00488",2.721831,2.1201005,3
"8809","Luminespib","SIDM01047",-3.311083,1.2468795,3
"8810","Nutlin-3a (-)","SIDM00817",2.463919,1.3576721,3
"8811","Pictilisib","SIDM00320",2.97715533333333,4.1524544,3
"8812","Alpelisib","SIDM00489",2.696168,1.6089392,3
"8813","BIBR-1532","SIDM00225",5.388987,2.7418547,3
"8814","SCH772984","SIDM00519",3.50659,3.736388,3
"8815","SCH772984","SIDM00407",1.98624,1.6787616,3
"8816","GSK1904529A","SIDM00917",2.293151,-1.2337695,3
"8817","SCH772984","SIDM00129",-1.784951,2.3537562,3
"8818","Luminespib","SIDM00577",-2.8270935,2.2774425,3
"8819","Luminespib","SIDM00274",-2.931313,2.0480392,3
"8820","Luminespib","SIDM00291",-2.747173,2.3653305,3
"8821","Luminespib","SIDM00225",-4.259213,1.8380662,3
"8822","Nutlin-3a (-)","SIDM00394",4.9904045,2.032489,3
"8823","AZD8186","SIDM00205",2.1706115,1.5001892,3
"8824","BIBR-1532","SIDM00846",4.231523,3.3891459,3
"8825","Venetoclax","SIDM00930",2.887328,-2.1879504,3
"8826","GSK1904529A","SIDM00837",4.2200655,-0.87311983,3
"8827","BIBR-1532","SIDM00948",4.270548,2.755983,3
"8828","Pictilisib","SIDM00817",-0.149817666666667,2.7583556,3
"8829","BIBR-1532","SIDM00102",6.235838,3.6820757,3
"8830","Alpelisib","SIDM00627",1.629081,2.2675288,3
"8831","AZD8186","SIDM01006",2.1337415,2.4495306,3
"8832","Luminespib","SIDM00113",-2.287832,3.4363253,3
"8833","BIBR-1532","SIDM00136",6.073181,2.5206316,3
"8834","AMG-319","SIDM00198",5.612789,3.1851182,3
"8835","Pictilisib","SIDM00154",0.6160835,2.2161806,3
"8836","XAV939","SIDM01011",3.599408,3.6966507,3
"8837","BIBR-1532","SIDM00077",4.338402,3.5014296,3
"8838","Venetoclax","SIDM00584",4.154655,-1.0335027,3
"8839","AMG-319","SIDM00258",5.081209,2.5483153,3
"8840","XAV939","SIDM00267",3.8163255,5.1927443,3
"8841","Vinorelbine","SIDM00576",-5.7326505,-3.3921711,3
"8842","SCH772984","SIDM00677",0.024482,2.7177804,3
"8843","XAV939","SIDM00197",3.694426,4.1851077,3
"8844","BIBR-1532","SIDM00285",4.881963,1.6270208,3
"8845","AZD8186","SIDM00498",2.9277105,2.6740696,3
"8846","SCH772984","SIDM00241",2.797734,2.4477518,3
"8847","XAV939","SIDM00948",4.150854,3.8176317,3
"8848","SCH772984","SIDM00535",1.641667,3.8479083,3
"8849","GSK1904529A","SIDM00532",3.438694,0.20299244,3
"8850","Irinotecan","SIDM00241",3.845031,1.1191489,3
"8851","GSK1904529A","SIDM00381",3.1728865,0.75593495,3
"8852","Irinotecan","SIDM01198",1.095098,1.6671766,3
"8853","Luminespib","SIDM00199",-3.409992,2.0332983,3
"8854","Navitoclax","SIDM00367",2.5217015,0.7167897,3
"8855","Nutlin-3a (-)","SIDM00541",5.5832325,0.5848874,3
"8856","BIBR-1532","SIDM00205",2.246577,1.4938412,3
"8857","AZD8186","SIDM00579",2.625262,1.6758021,3
"8858","SCH772984","SIDM00969",3.626719,3.1038277,3
"8859","Nutlin-3a (-)","SIDM00412",3.2896045,-0.67794096,3
"8860","GSK1904529A","SIDM00100",4.430699,1.3631297,3
"8861","AZD8186","SIDM00324",2.955727,2.139559,3
"8862","AZD8186","SIDM00592",1.9657465,0.5510943,3
"8863","Pictilisib","SIDM00501",0.301841,3.3920982,3
"8864","BIBR-1532","SIDM00120",5.455631,4.871107,3
"8865","Venetoclax","SIDM00384",1.408676,-3.1471307,3
"8866","SCH772984","SIDM01092",2.826198,3.3075645,3
"8867","AMG-319","SIDM00276",5.505642,2.8023753,3
"8868","Venetoclax","SIDM00953",3.147523,-2.4164255,3
"8869","Navitoclax","SIDM00677",2.6994225,0.8332833,3
"8870","Nutlin-3a (-)","SIDM00491",5.2041345,1.7769978,3
"8871","SCH772984","SIDM00958",0.966551,1.8315985,3
"8872","SCH772984","SIDM01145",2.374546,1.8061699,3
"8873","GSK1904529A","SIDM00623",4.251129,0.16593659,3
"8874","BIBR-1532","SIDM01041",5.613314,3.1320808,3
"8875","Venetoclax","SIDM00047",3.302191,-2.4755228,3
"8876","Navitoclax","SIDM00388",3.6331945,0.8614013,3
"8877","SCH772984","SIDM00114",3.449393,4.203042,3
"8878","GSK1904529A","SIDM00195",3.3339415,0.20457806,3
"8879","Venetoclax","SIDM00491",3.508562,-2.049846,3
"8880","AMG-319","SIDM00508",4.538228,2.8250008,3
"8881","XAV939","SIDM01007",3.328781,3.6217916,3
"8882","Nutlin-3a (-)","SIDM00199",4.9540025,1.283594,3
"8883","GSK1904529A","SIDM00543",2.564359,0.27439693,3
"8884","XAV939","SIDM00810",2.997082,4.3214498,3
"8885","Navitoclax","SIDM00517",2.31587,1.0585233,3
"8886","Irinotecan","SIDM00817",3.734759,1.7221522,3
"8887","Vinorelbine","SIDM00127",0.6250855,-1.4268451,3
"8888","Irinotecan","SIDM01248",2.234602,2.0734122,3
"8889","Luminespib","SIDM00968",-2.556024,2.1823673,3
"8890","AZD8186","SIDM00381",2.5085495,3.2603807,3
"8891","Alpelisib","SIDM00583",5.091948,3.0909886,3
"8892","Venetoclax","SIDM00422",-4.867584,-2.5009696,3
"8893","GSK1904529A","SIDM00422",3.749597,-0.5289782,3
"8894","GSK1904529A","SIDM00218",4.3741515,2.0652893,3
"8895","Irinotecan","SIDM00537",2.294421,1.4203674,3
"8896","XAV939","SIDM00241",3.4588195,3.952563,3
"8897","Alpelisib","SIDM00576",4.219003,1.1063243,3
"8898","Pictilisib","SIDM00111",2.84948466666667,3.681512,3
"8899","Alpelisib","SIDM01159",3.532368,2.4561307,3
"8900","Nutlin-3a (-)","SIDM01114",4.4756385,1.3983673,3
"8901","Vinorelbine","SIDM00967",1.402554,-0.47523513,3
"8902","BIBR-1532","SIDM00864",4.421357,3.1136873,3
"8903","BIBR-1532","SIDM00422",5.200179,2.1238024,3
"8904","BIBR-1532","SIDM01149",4.154215,1.6281341,3
"8905","AZD8186","SIDM00350",1.896266,1.9080838,3
"8906","AZD8186","SIDM00389",0.9640245,1.6462752,3
"8907","Navitoclax","SIDM01161",2.8488525,1.2868015,3
"8908","SCH772984","SIDM00930",3.173036,3.4918215,3
"8909","Nutlin-3a (-)","SIDM00841",5.8151525,1.3440773,3
"8910","Nutlin-3a (-)","SIDM00277",0.5173495,-2.1136587,3
"8911","Nutlin-3a (-)","SIDM00374",2.2198925,1.0225177,3
"8912","Irinotecan","SIDM00930",2.452036,2.1821787,3
"8913","GSK1904529A","SIDM00541",3.6289645,-0.14517847,3
"8914","Luminespib","SIDM00104",-3.5876745,2.571082,3
"8915","AMG-319","SIDM00136",6.142713,3.2931316,3
"8916","BIBR-1532","SIDM00530",5.500885,3.5606437,3
"8917","Irinotecan","SIDM01233",5.906862,2.6106489,3
"8918","Nutlin-3a (-)","SIDM00343",5.2098125,3.0774264,3
"8919","Luminespib","SIDM00534",-0.2621165,1.6216965,3
"8920","Navitoclax","SIDM00417",2.0433,1.2328829,3
"8921","AZD8186","SIDM00537",2.9183665,1.8519903,3
"8922","SCH772984","SIDM01206",2.713364,2.558306,3
"8923","AMG-319","SIDM00424",3.290916,2.3831642,3
"8924","SCH772984","SIDM00542",3.422813,3.74406,3
"8925","GSK1904529A","SIDM01073",3.4308195,-0.962638,3
"8926","GSK1904529A","SIDM00958",3.318841,-1.8414801,3
"8927","AZD8186","SIDM01174",3.0283065,4.0774083,3
"8928","Vinorelbine","SIDM00422",-4.1934635,-2.1671193,3
"8929","Navitoclax","SIDM00102",4.619947,2.1960392,3
"8930","SCH772984","SIDM00190",0.033412,3.944032,3
"8931","Vinorelbine","SIDM00846",-2.9208095,-1.0420394,3
"8932","Nutlin-3a (-)","SIDM00599",4.1606335,0.19674347,3
"8933","AZD8186","SIDM01122",2.73123,3.199081,3
"8934","Luminespib","SIDM00190",-1.412061,2.8192074,3
"8935","Venetoclax","SIDM00504",2.324635,-2.9174278,3
"8936","GSK1904529A","SIDM01092",4.188147,-0.553053,3
"8937","Pictilisib","SIDM01041",-0.124955333333333,2.5819006,3
"8938","Luminespib","SIDM00100",-1.2154345,3.1991835,3
"8939","Irinotecan","SIDM01145",0.634616,0.05242093,3
"8940","GSK1904529A","SIDM00562",3.4256455,-0.7020453,3
