"","drug","cell_line","IC50","prediction","fold"
"4220","OF-1","SIDM00098",4.523713,4.600754,2
"4221","Vinblastine","SIDM00381",-2.663251,-3.4208918,2
"4222","PD0325901","SIDM00309",2.129977,0.65591043,2
"4223","BMS-345541","SIDM00098",4.1660905,3.436454,2
"4224","Luminespib","SIDM00612",-3.0741885,-2.4162629,2
"4225","AZD3759","SIDM00098",4.118287,3.1186423,2
"4226","GSK343","SIDM00351",2.9337665,4.4720697,2
"4227","Erlotinib","SIDM00826",4.068196,3.3518417,2
"4228","Sabutoclax","SIDM00203",-1.092336,-1.1115483,2
"4229","AZD7762","SIDM00111",1.64015666666667,-1.0308598,2
"4230","CZC24832","SIDM00309",5.863674,4.7397914,2
"4231","PRT062607","SIDM00859",0.438023,1.649555,2
"4232","MN-64","SIDM00096",4.53299,4.523503,2
"4233","AZD8186","SIDM00655",3.259507,2.4590635,2
"4234","Temozolomide","SIDM00203",6.584624,6.0420775,2
"4235","AZD7762","SIDM00885",-0.396522333333333,0.12691033,2
"4236","Crizotinib","SIDM00976",2.070516,4.2285295,2
"4237","Sepantronium bromide","SIDM00056",-3.0666665,-4.3559966,2
"4238","Cediranib","SIDM00111",2.291248,2.6167753,2
"4239","Sorafenib","SIDM00817",2.949706,2.832415,2
"4240","AZD4547","SIDM00388",1.63467033333333,2.270222,2
"4241","VX-11e","SIDM00411",4.911009,1.9069506,2
"4242","Cytarabine","SIDM00540",1.855339,2.6242168,2
"4243","WZ4003","SIDM00612",3.327954,4.0987597,2
"4244","Entospletinib","SIDM00096",1.870177,3.2719302,2
"4245","MN-64","SIDM00042",6.079081,5.2235837,2
"4246","IWP-2","SIDM00111",3.219219,3.203085,2
"4247","ABT737","SIDM01126",-0.809184,1.7538943,2
"4248","Ruxolitinib","SIDM00542",4.828701,5.2740993,2
"4249","Dactinomycin","SIDM01006",-3.5037665,-1.3295242,2
"4250","AZD8186","SIDM00411",3.7040855,2.2684333,2
"4251","Osimertinib","SIDM00388",1.829392,0.49556142,2
"4252","Entospletinib","SIDM00098",4.652878,4.109568,2
"4253","Alpelisib","SIDM00351",2.593093,5.2261696,2
"4254","Cediranib","SIDM00885",3.869727,1.7000307,2
"4255","NVP-ADW742","SIDM00826",0.192611,2.8660305,2
"4256","Talazoparib","SIDM00885",4.550192,2.786173,2
"4257","Cytarabine","SIDM00612",3.109146,2.3593252,2
"4258","Ruxolitinib","SIDM00826",4.803303,5.3111796,2
"4259","AZD5582","SIDM00542",4.083077,3.221885,2
"4260","MIM1","SIDM00381",4.2348125,3.9963987,2
"4261","Trametinib","SIDM00974",-6.0344905,-0.21642561,2
"4262","Osimertinib","SIDM00655",1.084148,1.1976591,2
"4263","AGI-6780","SIDM00309",3.481869,3.0459602,2
"4264","Paclitaxel","SIDM00540",-4.331611,1.0567564,2
"4265","Sapitinib","SIDM00263",4.834666,4.078062,2
"4266","Niraparib","SIDM00056",3.170872,4.293703,2
"4267","Vinblastine","SIDM00346",-4.892777,-5.072795,2
"4268","Bortezomib","SIDM01126",-4.571586,-3.0417893,2
"4269","Wnt-C59","SIDM00817",4.025099,4.125022,2
"4270","Nutlin-3a (-)","SIDM00976",3.5182505,4.1117296,2
"4271","Trametinib","SIDM00540",-4.14977,1.1612364,2
"4272","GSK591","SIDM00612",6.70924,5.1673975,2
"4273","Docetaxel","SIDM00042",-3.72918633333333,-1.9555427,2
"4274","UMI-77","SIDM00096",1.488112,3.00817,2
"4275","Dasatinib","SIDM00411",1.407784,-0.9890736,2
"4276","LY2109761","SIDM00346",3.422311,0.86399394,2
"4277","CZC24832","SIDM00534",5.250611,4.585599,2
"4278","Cytarabine","SIDM01126",1.8921155,1.8134526,2
"4279","MN-64","SIDM01159",4.629314,5.129509,2
"4280","Irinotecan","SIDM00203",-0.276155,-0.040721953,2
"4281","Osimertinib","SIDM00976",2.130568,2.5705535,2
"4282","Bortezomib","SIDM00201",-4.888302,-4.586873,2
"4283","WZ4003","SIDM00885",5.375016,3.1421318,2
"4284","Gemcitabine","SIDM00381",-0.843364666666667,-1.8054658,2
"4285","ML323","SIDM00381",4.3122,4.1913066,2
"4286","Palbociclib","SIDM00542",2.895728,2.1972024,2
"4287","PD173074","SIDM00346",1.77357,1.9793476,2
"4288","I-BRD9","SIDM00826",4.877232,5.183646,2
"4289","AGI-6780","SIDM00976",3.207917,3.2476714,2
"4290","UMI-77","SIDM00388",2.247456,2.2646105,2
"4291","AZD5363","SIDM00201",1.454683,2.9046671,2
"4292","Palbociclib","SIDM01159",2.8642685,2.5933588,2
"4293","AZD6738","SIDM00056",1.8748445,1.9430286,2
"4294","Epirubicin","SIDM00964",-2.288833,-1.0057007,2
"4295","Afuresertib","SIDM00964",2.89697,2.4816096,2
"4296","Epirubicin","SIDM00096",-4.204536,-0.47179466,2
"4297","Dasatinib","SIDM00612",0.6527355,0.09373845,2
"4298","MIM1","SIDM00612",4.0305,4.3601513,2
"4299","Ipatasertib","SIDM00612",3.80097,4.2214518,2
"4300","Fulvestrant","SIDM00056",4.137465,3.7460434,2
"4301","WIKI4","SIDM01126",4.371902,4.5254717,2
"4302","Gemcitabine","SIDM00632",-3.89745566666667,-4.5367947,2
"4303","Venetoclax","SIDM00976",3.256355,4.457123,2
"4304","LY2109761","SIDM00885",3.579169,1.4968284,2
"4305","Wee1 Inhibitor","SIDM01126",0.2925275,2.5530536,2
"4306","Palbociclib","SIDM00540",2.1443155,1.3115038,2
"4307","AZD6738","SIDM00388",0.2390145,0.6361423,2
"4308","GSK2606414","SIDM00817",4.004721,4.3241987,2
"4309","SCH772984","SIDM00381",2.268294,2.4476192,2
"4310","BMS-345541","SIDM00309",2.9819365,3.4095395,2
"4311","Afuresertib","SIDM00096",0.580469,2.7253788,2
"4312","Buparlisib","SIDM00612",1.594293,0.9575243,2
"4313","Crizotinib","SIDM00287",1.704762,2.9584506,2
"4314","GSK343","SIDM01159",4.754538,4.0418963,2
"4315","Vinorelbine","SIDM00534",-1.666319,-3.0939634,2
"4316","IWP-2","SIDM00042",2.437347,3.813176,2
"4317","BMS-536924","SIDM00976",1.9572185,2.1409967,2
"4318","RO-3306","SIDM00885",4.3589455,2.833108,2
"4319","Ibrutinib","SIDM00964",-0.582498,3.338187,2
"4320","LGK974","SIDM00201",2.822618,4.084453,2
"4321","Palbociclib","SIDM00096",0.2322655,2.0019565,2
"4322","Dinaciclib","SIDM00201",-3.936325,-2.9977696,2
"4323","OTX015","SIDM01006",0.803996,2.2816398,2
"4324","Vinblastine","SIDM01006",-4.9936375,-5.1016498,2
"4325","GDC0810","SIDM00201",4.379159,4.5846024,2
"4326","EPZ5676","SIDM01126",5.957749,5.7834473,2
"4327","Sabutoclax","SIDM00826",0.523053,0.6521775,2
"4328","WZ4003","SIDM00817",1.81619,4.297033,2
"4329","Lapatinib","SIDM00098",2.656344,4.5811486,2
"4330","Pictilisib","SIDM00351",0.834011333333333,1.0510387,2
"4331","I-BRD9","SIDM00817",4.703303,4.8441877,2
"4332","Ruxolitinib","SIDM00540",4.082738,5.100561,2
"4333","EPZ004777","SIDM00309",5.716544,5.0759306,2
"4334","OSI-027","SIDM00826",2.988095,3.4390855,2
"4335","VE821","SIDM00203",3.133245,2.9847708,2
"4336","Rapamycin","SIDM01159",-3.6381515,1.5549619,2
"4337","Camptothecin","SIDM00351",-4.690399,-2.2387056,2
"4338","Ibrutinib","SIDM00534",4.257236,3.8664033,2
"4339","Pevonedistat","SIDM00632",-1.888616,-1.1187602,2
"4340","Dabrafenib","SIDM00351",3.411838,3.9490752,2
"4341","Savolitinib","SIDM00612",0.429575,3.511265,2
"4342","AGI-6780","SIDM00826",2.228609,2.655665,2
"4343","AZ960","SIDM00826",2.864578,2.5501432,2
"4344","Navitoclax","SIDM01126",-0.479992,1.5070351,2
"4345","Daporinad","SIDM01159",-2.9054005,1.6742283,2
"4346","Ruxolitinib","SIDM00976",4.7786955,5.287762,2
"4347","Sepantronium bromide","SIDM00203",-5.7290535,-4.9350147,2
"4348","I-BRD9","SIDM01126",4.28965,4.229416,2
"4349","Cediranib","SIDM00388",1.915558,1.2368935,2
"4350","Obatoclax Mesylate","SIDM00817",-0.351424,0.6396341,2
"4351","Luminespib","SIDM00098",-0.970059,-1.9307998,2
"4352","BMS-345541","SIDM00411",4.046805,2.99555,2
"4353","PD0325901","SIDM00388",2.195638,1.4657768,2
"4354","OF-1","SIDM01006",3.837383,4.0827494,2
"4355","PFI3","SIDM00976",5.721482,5.514328,2
"4356","BMS-536924","SIDM00632",3.01172066666667,1.2341446,2
"4357","PD173074","SIDM00098",1.876616,2.9809802,2
"4358","PLX-4720","SIDM00263",2.88462633333333,3.6759496,2
"4359","EPZ004777","SIDM00655",3.547724,4.1790237,2
"4360","Ipatasertib","SIDM00817",3.248916,3.9555686,2
"4361","5-Fluorouracil","SIDM00542",5.6269515,4.2933197,2
"4362","Paclitaxel","SIDM00381",-2.222911,1.136398,2
"4363","VE821","SIDM00612",6.098062,4.5287104,2
"4364","GSK2578215A","SIDM01159",4.267042,5.158182,2
"4365","AZ6102","SIDM00826",2.602374,2.744086,2
"4366","Dactolisib","SIDM00201",-3.840056,-2.4503887,2
"4367","Dinaciclib","SIDM00817",-3.655508,-1.554057,2
"4368","Ibrutinib","SIDM01159",5.839939,5.73926,2
"4369","Camptothecin","SIDM00974",-1.13922,-2.1591744,2
"4370","RVX-208","SIDM00632",4.504208,4.4518394,2
"4371","I-BRD9","SIDM00201",2.90444,4.227945,2
"4372","AMG-319","SIDM00111",5.645761,-1.8763894,2
"4373","LCL161","SIDM00096",3.0291575,4.1995583,2
"4374","PD173074","SIDM00201",2.21313,2.6700878,2
"4375","PLX-4720","SIDM00974",2.08599533333333,1.8818823,2
"4376","Ulixertinib","SIDM00411",4.8461235,2.5252635,2
"4377","AZ960","SIDM00263",0.333887,2.3503172,2
"4378","I-BET-762","SIDM00096",1.4924395,3.3831327,2
"4379","OF-1","SIDM00381",4.18971,3.8139389,2
"4380","Lapatinib","SIDM00203",3.8680265,3.38747,2
"4381","Luminespib","SIDM00964",-4.228281,-3.1625261,2
"4382","AZD3759","SIDM00826",3.598762,3.0099967,2
"4383","OSI-027","SIDM00885",2.1557425,2.6215498,2
"4384","Rapamycin","SIDM01006",-5.667074,1.4797605,2
"4385","AZD5363","SIDM00351",2.601128,3.3695266,2
"4386","AGI-6780","SIDM00042",3.846751,2.7763944,2
"4387","Talazoparib","SIDM00056",0.8517345,2.387281,2
"4388","AZ960","SIDM00542",1.866726,2.437588,2
"4389","Rapamycin","SIDM00612",-2.833205,1.7961743,2
"4390","Ruxolitinib","SIDM00263",4.08859,4.8063555,2
"4391","Gefitinib","SIDM00974",0.718,2.4856462,2
"4392","Ipatasertib","SIDM01126",2.232258,3.3775728,2
"4393","Palbociclib","SIDM00826",1.8644075,2.0060647,2
"4394","AT13148","SIDM00540",4.745741,3.7611392,2
"4395","VE821","SIDM00542",4.986503,4.2884445,2
"4396","Bortezomib","SIDM00388",-4.9136105,-4.846072,2
"4397","Erlotinib","SIDM00287",2.3474755,2.909679,2
"4398","Trametinib","SIDM00612",0.0588104999999999,2.3447716,2
"4399","Entinostat","SIDM00388",0.3736025,2.247328,2
"4400","Lapatinib","SIDM00388",2.301548,2.8302417,2
"4401","AZD5582","SIDM00817",-2.3236855,3.1869228,2
"4402","Pevonedistat","SIDM00096",-1.526806,-1.1414248,2
"4403","AZ960","SIDM00534",1.679516,2.1122403,2
"4404","AZD7762","SIDM00655",-1.119156,-0.09476866,2
"4405","AZD7762","SIDM00096",-2.305403,-1.2149475,2
"4406","AZD3759","SIDM01006",2.397799,2.6582472,2
"4407","RVX-208","SIDM00817",5.291372,5.5907893,2
"4408","Alisertib","SIDM00098",2.4069665,2.0660043,2
"4409","RVX-208","SIDM00042",5.174247,5.7050867,2
"4410","Sabutoclax","SIDM00111",-0.786173,-0.48362494,2
"4411","Erlotinib","SIDM00655",1.845512,2.7774913,2
"4412","Palbociclib","SIDM01006",2.559532,2.1002977,2
"4413","Dinaciclib","SIDM00540",-3.486602,-2.5466807,2
"4414","Nutlin-3a (-)","SIDM00351",4.197438,4.391261,2
"4415","Camptothecin","SIDM00632",-5.302542,-4.64706,2
"4416","Nilotinib","SIDM00655",3.502623,2.8436553,2
"4417","Sapitinib","SIDM00351",1.833372,3.1148307,2
"4418","LCL161","SIDM00346",3.785617,3.2574277,2
"4419","Leflunomide","SIDM00964",5.083115,5.412369,2
"4420","Alpelisib","SIDM00964",1.116869,3.924923,2
"4421","Obatoclax Mesylate","SIDM00542",0.8569425,0.6000767,2
"4422","AZD7762","SIDM00388",-2.257784,-1.6659049,2
"4423","Savolitinib","SIDM00388",0.178259,1.5450724,2
"4424","AZD3759","SIDM00540",-0.191086,1.7918446,2
"4425","AMG-319","SIDM00042",4.787234,-0.80127805,2
"4426","Crizotinib","SIDM00098",1.799313,4.0761595,2
"4427","GSK1904529A","SIDM01126",2.74972,3.677253,2
"4428","WEHI-539","SIDM00976",4.469225,5.3873377,2
"4429","Ulixertinib","SIDM00632",-0.7810515,1.4947176,2
"4430","Ipatasertib","SIDM00388",3.245497,2.4767683,2
"4431","PLX-4720","SIDM00817",4.15602,4.056639,2
"4432","Dasatinib","SIDM00381",0.267393,0.123800546,2
"4433","PCI-34051","SIDM00964",5.581882,4.698279,2
"4434","Luminespib","SIDM00096",-4.645798,-2.9789164,2
"4435","Epirubicin","SIDM00540",-0.807491,-0.5314347,2
"4436","OTX015","SIDM00976",2.604167,3.7259705,2
"4437","Linsitinib","SIDM00056",3.460296,3.2617257,2
"4438","PD173074","SIDM00826",3.2060295,2.794092,2
"4439","Paclitaxel","SIDM00632",-2.575115,-1.0674274,2
"4440","AZ6102","SIDM00632",0.921416,2.0490692,2
"4441","Cytarabine","SIDM00632",0.2564395,0.35566297,2
"4442","MK-8776","SIDM00201",-0.063709,3.0673397,2
"4443","PCI-34051","SIDM00042",5.368446,5.563652,2
"4444","EPZ004777","SIDM00042",4.241518,5.1824474,2
"4445","WIKI4","SIDM00632",3.787104,3.7972488,2
"4446","PD0325901","SIDM00976",-0.832124,0.5690511,2
"4447","WEHI-539","SIDM00974",4.522519,4.8225884,2
"4448","AZD7762","SIDM00974",-0.432205333333333,-0.9752192,2
"4449","Gefitinib","SIDM00976",3.157487,3.0417001,2
"4450","Alpelisib","SIDM01006",1.455332,4.763194,2
"4451","AZD4547","SIDM00096",1.63795233333333,2.732787,2
"4452","I-BRD9","SIDM01159",4.922935,5.072734,2
"4453","Dactolisib","SIDM00612",-1.535964,-2.541879,2
"4454","GSK1904529A","SIDM00885",2.9217315,3.1672444,2
"4455","Afatinib","SIDM00388",1.87000066666667,2.198829,2
"4456","MK-8776","SIDM00096",-0.818216,2.9806871,2
"4457","Dactinomycin","SIDM00111",-4.3032325,-0.6951342,2
"4458","AT13148","SIDM00974",5.573489,3.845238,2
"4459","Uprosertib","SIDM00542",4.975987,3.2100122,2
"4460","AGI-5198","SIDM00287",4.370744,4.4036436,2
"4461","AZ960","SIDM00098",1.567774,2.3909137,2
"4462","SCH772984","SIDM00632",-1.164884,1.9748179,2
"4463","MK-1775","SIDM01126",-1.145724,2.0390494,2
"4464","Nutlin-3a (-)","SIDM00111",4.4723955,4.137462,2
"4465","PD0325901","SIDM00381",0.32599,0.18721864,2
"4466","I-BET-762","SIDM00201",4.142456,4.2181835,2
"4467","Dinaciclib","SIDM00964",-3.046572,-2.7682984,2
"4468","AZD6738","SIDM00042",0.8786715,2.1635034,2
"4469","AZD3759","SIDM00612",3.960218,3.3665388,2
"4470","OTX015","SIDM00042",3.016629,3.3756633,2
"4471","Afatinib","SIDM00964",-2.04216666666667,1.1865321,2
"4472","ML323","SIDM00351",3.697635,4.7717013,2
"4473","I-BRD9","SIDM00612",6.91301,5.3101425,2
"4474","Lapatinib","SIDM00111",5.089594,4.2044973,2
"4475","BIBR-1532","SIDM00096",3.725119,4.660219,2
"4476","AGI-5198","SIDM01126",4.024905,4.9764314,2
"4477","Sapitinib","SIDM00309",5.588842,4.697978,2
"4478","PRT062607","SIDM00542",3.446388,3.2054155,2
"4479","Fulvestrant","SIDM00388",3.38929066666667,2.3414056,2
"4480","WZ4003","SIDM00201",1.908188,3.880685,2
"4481","ML323","SIDM00411",5.817606,4.886739,2
"4482","Olaparib","SIDM01126",3.8351785,4.9185762,2
"4483","WZ4003","SIDM00964",3.842277,3.8004038,2
"4484","Ruxolitinib","SIDM00859",3.627334,3.1560576,2
"4485","Epirubicin","SIDM00203",-1.490957,-1.4533755,2
"4486","Niraparib","SIDM00976",4.549598,4.499295,2
"4487","BIBR-1532","SIDM00201",4.710949,4.866534,2
"4488","Taselisib","SIDM00056",-0.708046,2.5056674,2
"4489","Oxaliplatin","SIDM00346",2.333042,3.6477482,2
"4490","Cediranib","SIDM00096",1.56459,2.6225173,2
"4491","EPZ5676","SIDM00542",6.29079,5.817336,2
"4492","Erlotinib","SIDM01126",3.39249,3.7132366,2
"4493","Dactinomycin","SIDM00056",-5.339736,0.4982468,2
"4494","Navitoclax","SIDM00540",1.596906,2.502607,2
"4495","Buparlisib","SIDM00826",0.411061,1.0728276,2
"4496","MK-2206","SIDM00411",3.640388,1.9570854,2
"4497","Sepantronium bromide","SIDM00817",-5.892734,-4.438818,2
"4498","MN-64","SIDM00974",5.600714,4.7476206,2
"4499","BIBR-1532","SIDM00351",5.105277,5.4222794,2
"4500","Cytarabine","SIDM00351",-1.365743,2.0539405,2
"4501","P22077","SIDM01126",2.978457,4.0532837,2
"4502","AGI-6780","SIDM00287",1.742084,2.2371523,2
"4503","Cyclophosphamide","SIDM00287",3.665342,4.454534,2
"4504","MK-2206","SIDM00056",2.152316,2.0213475,2
"4505","MK-2206","SIDM00817",0.9857255,1.9978708,2
"4506","ML323","SIDM00542",4.872122,5.183627,2
"4507","PRT062607","SIDM00388",2.988643,1.844757,2
"4508","AZD5363","SIDM00632",2.287672,1.8230597,2
"4509","I-BET-762","SIDM00976",3.5230265,4.675403,2
"4510","Irinotecan","SIDM00964",0.995316,1.2169214,2
"4511","Luminespib","SIDM00111",-2.534618,-3.4271836,2
"4512","Olaparib","SIDM00974",3.478539,4.125696,2
"4513","Leflunomide","SIDM00885",4.455464,5.0950136,2
"4514","Afatinib","SIDM00859",1.61592633333333,1.4988376,2
"4515","IWP-2","SIDM00201",1.752547,3.0055244,2
"4516","GSK591","SIDM00388",4.117333,3.6593244,2
"4517","Crizotinib","SIDM01006",1.1060135,3.195316,2
"4518","MK-8776","SIDM01159",4.595898,4.6358547,2
"4519","Nutlin-3a (-)","SIDM00817",2.463919,4.162345,2
"4520","RVX-208","SIDM00964",3.411447,5.1361775,2
"4521","ML323","SIDM00976",5.885291,5.092986,2
"4522","MK-2206","SIDM00351",3.1864235,2.8823874,2
"4523","Dinaciclib","SIDM00411",0.709009,-2.7151158,2
"4524","Niraparib","SIDM00632",2.672235,0.7203834,2
"4525","AZD5582","SIDM00346",0.980829,2.048524,2
"4526","Entospletinib","SIDM00976",3.494228,4.1261005,2
"4527","Olaparib","SIDM00632",2.79402633333333,3.746159,2
"4528","Lapatinib","SIDM00351",1.848622,3.9432585,2
"4529","Cytarabine","SIDM00411",1.8658215,1.9320337,2
"4530","5-Fluorouracil","SIDM01126",5.2838105,4.057814,2
"4531","Crizotinib","SIDM00817",2.552185,4.0285683,2
"4532","Sapitinib","SIDM00964",-1.13858,1.8720685,2
"4533","AZ6102","SIDM00346",1.237402,1.870058,2
"4534","PFI3","SIDM00534",4.960773,4.846733,2
"4535","AGI-6780","SIDM00388",2.94278,1.6660967,2
"4536","Pictilisib","SIDM00817",-0.149817666666667,0.8863964,2
"4537","AZD3759","SIDM00411",4.24949,2.5192606,2
"4538","PCI-34051","SIDM00263",4.264437,4.3706336,2
"4539","AZD8186","SIDM01006",2.1337415,2.3747013,2
"4540","MK-8776","SIDM00612",4.223705,4.5902348,2
"4541","ABT737","SIDM01159",2.965603,3.2683113,2
"4542","Palbociclib","SIDM00056",2.18364,2.0074306,2
"4543","PRT062607","SIDM00381",2.39572,3.1249945,2
"4544","Bortezomib","SIDM00096",-5.9131975,-4.616816,2
"4545","Palbociclib","SIDM00885",3.6454955,2.5782204,2
"4546","Entospletinib","SIDM00203",3.398715,3.7769682,2
"4547","Linsitinib","SIDM00263",1.116709,2.40079,2
"4548","Cisplatin","SIDM01159",0.766231,3.1941614,2
"4549","Ruxolitinib","SIDM00309",4.1792765,5.261781,2
"4550","5-Fluorouracil","SIDM00201",2.31875,2.8064866,2
"4551","GDC0810","SIDM00612",5.809565,5.374268,2
"4552","GSK1904529A","SIDM00381",3.1728865,3.2805803,2
"4553","Palbociclib","SIDM00974",2.444591,1.9884778,2
"4554","MK-2206","SIDM00042",3.1955555,2.5734103,2
"4555","Alisertib","SIDM00263",-2.170474,0.78433746,2
"4556","AZD4547","SIDM00826",2.50447733333333,3.1285822,2
"4557","Afuresertib","SIDM00817",2.737609,3.353529,2
"4558","Ipatasertib","SIDM00976",2.979158,3.9227188,2
"4559","Gemcitabine","SIDM00976",-3.01710966666667,-1.5533268,2
"4560","Dinaciclib","SIDM00111",-1.829482,-2.9341056,2
"4561","MN-64","SIDM00098",4.022588,4.8913355,2
"4562","Afuresertib","SIDM00056",0.999165,2.8406143,2
"4563","Obatoclax Mesylate","SIDM00287",-1.365094,-0.010477409,2
"4564","GSK591","SIDM00964",3.695529,4.355873,2
"4565","Epirubicin","SIDM01126",1.376197,0.70959145,2
"4566","Navitoclax","SIDM00388",3.6331945,-0.2744369,2
"4567","MIM1","SIDM00632",1.838696,3.3419507,2
"4568","Osimertinib","SIDM00540",-1.180296,-0.8895536,2
"4569","Niraparib","SIDM00042",4.892282,4.1914263,2
"4570","Entinostat","SIDM00351",1.472099,3.578214,2
"4571","EPZ004777","SIDM00346",4.513811,2.901528,2
"4572","Irinotecan","SIDM00817",3.734759,3.79971,2
"4573","PFI3","SIDM01006",5.047918,4.928185,2
"4574","Dasatinib","SIDM00976",-0.04193,-0.7130746,2
"4575","AZD8186","SIDM00381",2.5085495,2.3096972,2
"4576","GSK343","SIDM00388",2.527679,2.8286316,2
"4577","NVP-ADW742","SIDM00346",2.202001,2.2913568,2
"4578","MIM1","SIDM01159",3.5572525,4.1173797,2
"4579","Oxaliplatin","SIDM00263",3.7241475,4.644305,2
"4580","Pevonedistat","SIDM00817",1.010018,1.8857799,2
"4581","AZD7762","SIDM00826",0.437052333333333,-0.6178373,2
"4582","AZ6102","SIDM00655",2.386106,2.649304,2
"4583","GSK2578215A","SIDM00096",2.79539,3.5846016,2
"4584","Pictilisib","SIDM00111",2.84948466666667,1.0147637,2
"4585","Alpelisib","SIDM01159",3.532368,5.094289,2
"4586","VE-822","SIDM00411",6.476286,3.3842123,2
"4587","Alisertib","SIDM00111",2.435706,1.063233,2
"4588","PLX-4720","SIDM00309",4.6412545,4.008705,2
"4589","Tamoxifen","SIDM00042",4.0571035,4.11188,2
"4590","ABT737","SIDM00826",0.635341,3.7762387,2
"4591","Nilotinib","SIDM00632",1.766007,1.7711407,2
"4592","Olaparib","SIDM00201",2.051903,4.323925,2
"4593","Nilotinib","SIDM00964",3.44781,3.3024094,2
"4594","EPZ5676","SIDM00346",4.687593,5.0403013,2
"4595","ABT737","SIDM00098",2.181087,3.5456204,2
"4596","LGK974","SIDM00974",3.988377,3.6604078,2
"4597","NVP-ADW742","SIDM00964",1.849311,3.138883,2
"4598","Afatinib","SIDM00351",0.077317,2.307861,2
"4599","MIRA-1","SIDM01126",3.857904,5.461305,2
"4600","Uprosertib","SIDM00042",5.5980185,2.793836,2
"4601","Wee1 Inhibitor","SIDM00885",3.29811,1.8383795,2
"4602","ML323","SIDM00098",6.488722,5.1365128,2
"4603","PD0325901","SIDM00826",-3.532321,-1.7625735,2
"4604","BMS-345541","SIDM00287",1.851952,1.9831675,2
"4605","Taselisib","SIDM00346",3.114993,2.192746,2
"4606","GSK2578215A","SIDM00203",4.256609,3.6045,2
"4607","AZD5582","SIDM00826",1.7323775,3.7805383,2
"4608","Ibrutinib","SIDM00826",6.019957,4.9249105,2
"4609","Luminespib","SIDM00534",-0.2621165,-0.938976,2
"4610","AZD6738","SIDM00540",2.8358095,2.1420653,2
"4611","VE821","SIDM00056",3.37402,4.2910643,2
"4612","MK-1775","SIDM00826",0.524056,0.5529449,2
"4613","SCH772984","SIDM00542",3.422813,3.2059972,2
"4614","MK-1775","SIDM00042",0.819905,1.2590007,2
"4615","MK-1775","SIDM00542",3.432277,1.5951492,2
"4616","Daporinad","SIDM00542",0.3041315,1.4095377,2
"4617","OTX015","SIDM00381",2.001369,3.5449831,2
"4618","Gefitinib","SIDM00826",2.3253145,2.721753,2
"4619","Olaparib","SIDM01006",4.08179466666667,4.3137693,2
"4620","MK-2206","SIDM01159",2.576784,2.7015426,2
"4621","MK-2206","SIDM01006",-0.364875,1.8929101,2
"4622","Gemcitabine","SIDM00111",-3.215245,-3.8851678,2
"4623","Cediranib","SIDM00817",1.993089,2.8181098,2
"4624","Fulvestrant","SIDM00287",3.23608233333333,2.752058,2
"4625","PRT062607","SIDM00964",1.727837,2.7414463,2
"4626","WEHI-539","SIDM00632",3.589235,3.218875,2
"4627","GSK2578215A","SIDM00817",5.538926,4.980485,2
"4628","Obatoclax Mesylate","SIDM00388",-1.692178,-0.35165685,2
"4629","UMI-77","SIDM00542",1.221341,3.5620205,2
"4630","AZ960","SIDM00885",-0.567657,2.21708,2
"4631","Dabrafenib","SIDM01006",3.6637225,3.2589242,2
"4632","AZD6738","SIDM00964",2.875495,1.6343836,2
"4633","Paclitaxel","SIDM01006",-4.897769,-0.028988108,2
"4634","Fulvestrant","SIDM00111",3.66957466666667,3.334007,2
"4635","Cytarabine","SIDM01006",3.1105215,0.530047,2
"4636","AZ960","SIDM00309",1.640554,2.4970138,2
"4637","EPZ5676","SIDM00612",6.052595,6.195903,2
"4638","Leflunomide","SIDM00411",6.228413,5.95196,2
"4639","AZD7762","SIDM00540",0.114367,-0.8128372,2
"4640","Lapatinib","SIDM00976",4.079491,4.823658,2
"4641","Oxaliplatin","SIDM00612",6.6432255,5.6150618,2
"4642","Dactolisib","SIDM00542",-1.895397,-2.3516276,2
"4643","IWP-2","SIDM00098",3.953942,3.4769504,2
"4644","Entospletinib","SIDM00263",2.413226,3.8180544,2
"4645","Gemcitabine","SIDM00388",-2.26570866666667,-4.1045947,2
"4646","MN-64","SIDM00263",4.451203,5.012042,2
"4647","Sabutoclax","SIDM00042",-0.390211,0.5109619,2
"4648","AZ6102","SIDM00974",2.264141,1.857802,2
"4649","Gemcitabine","SIDM00826",-0.262315,-2.463765,2
"4650","LCL161","SIDM00632",4.0050805,3.5910723,2
"4651","AT13148","SIDM00201",2.559567,3.9560578,2
"4652","CZC24832","SIDM00817",5.665354,4.686384,2
"4653","Alpelisib","SIDM00042",3.317094,5.3881793,2
"4654","Afuresertib","SIDM00287",1.688533,2.2068331,2
"4655","VX-11e","SIDM00201",2.8750805,3.085482,2
"4656","Bortezomib","SIDM00098",-5.193308,-3.9605248,2
"4657","LGK974","SIDM00411",4.343795,4.110624,2
"4658","LCL161","SIDM00351",4.390575,4.7236457,2
"4659","Gefitinib","SIDM00411",3.6006815,2.5735843,2
"4660","Palbociclib","SIDM00612",2.641363,2.3129528,2
"4661","AZD5363","SIDM00287",1.973799,2.401981,2
"4662","Cisplatin","SIDM01126",3.9735335,4.1789556,2
"4663","Alpelisib","SIDM00098",3.496079,5.030381,2
"4664","Niraparib","SIDM00203",1.661607,1.7147499,2
"4665","Entospletinib","SIDM00612",4.325022,4.126234,2
"4666","BIBR-1532","SIDM00411",7.143874,5.5987797,2
"4667","AZ6102","SIDM00381",3.605799,2.580694,2
