"","drug","cell_line","IC50","prediction","fold"
"10177","Luminespib","SIDM00565",-3.464958,-0.45512587,3
"10178","OTX015","SIDM01197",3.180078,5.216099,3
"10179","GSK2606414","SIDM00677",3.552131,3.49744,3
"10180","Cyclophosphamide","SIDM00527",5.08359,4.549646,3
"10181","RVX-208","SIDM00188",5.440001,5.26536,3
"10182","MIRA-1","SIDM00294",2.69728,4.9686294,3
"10183","GSK591","SIDM00577",5.378965,4.6483345,3
"10184","OSI-027","SIDM00491",4.27154,2.7048938,3
"10185","WZ4003","SIDM00371",4.776382,5.255118,3
"10186","Leflunomide","SIDM00231",5.359749,4.8039637,3
"10187","Irinotecan","SIDM00592",1.008551,1.9741706,3
"10188","Luminespib","SIDM00930",-2.370807,-1.8695644,3
"10189","WZ4003","SIDM00287",3.003481,3.4656274,3
"10190","Entinostat","SIDM00197",1.457218,2.904445,3
"10191","Foretinib","SIDM00111",0.5837145,2.0919406,3
"10192","IWP-2","SIDM00438",2.539389,3.0494926,3
"10193","AZ960","SIDM00487",3.391397,2.6761959,3
"10194","AT13148","SIDM01133",5.372446,2.9755285,3
"10195","Buparlisib","SIDM00483",1.594563,1.3900768,3
"10196","Obatoclax Mesylate","SIDM00181",-0.0219195,2.1228187,3
"10197","Afatinib","SIDM00256",2.07155866666667,2.7333453,3
"10198","Talazoparib","SIDM00003",1.7324,2.2335026,3
"10199","MK-2206","SIDM00553",2.664155,1.7520224,3
"10200","WEHI-539","SIDM00198",4.54108,3.8947139,3
"10201","WZ4003","SIDM00592",2.834647,3.7884429,3
"10202","AMG-319","SIDM00496",5.242102,0.33776683,3
"10203","I-BRD9","SIDM00964",2.578157,4.608721,3
"10204","WEHI-539","SIDM00308",1.867824,3.5462925,3
"10205","VE-822","SIDM00201",1.576151,1.9292716,3
"10206","Sabutoclax","SIDM01011",-0.774277,1.1855799,3
"10207","EPZ5676","SIDM00721",6.623126,6.939829,3
"10208","Wee1 Inhibitor","SIDM01120",1.7513,1.3837284,3
"10209","Gemcitabine","SIDM00948",-1.91365066666667,-2.8557122,3
"10210","Irinotecan","SIDM00250",3.309874,4.1347127,3
"10211","PFI3","SIDM00569",5.637889,5.0176086,3
"10212","Gefitinib","SIDM00197",1.9259105,1.3491904,3
"10213","VX-11e","SIDM00098",2.3462385,3.7302577,3
"10214","Cyclophosphamide","SIDM00835",6.079459,6.2798758,3
"10215","Cisplatin","SIDM00488",3.88589766666667,3.3765852,3
"10216","Daporinad","SIDM00532",-0.2977875,1.1874135,3
"10217","Nilotinib","SIDM00504",2.544485,3.1219237,3
"10218","BMS-345541","SIDM00113",4.687112,4.228326,3
"10219","Osimertinib","SIDM00082",1.450218,2.5466826,3
"10220","Cediranib","SIDM00900",1.822536,2.0915287,3
"10221","Osimertinib","SIDM00758",2.093625,1.6680899,3
"10222","Gefitinib","SIDM00967",-0.726187,2.5321147,3
"10223","Cediranib","SIDM00264",3.718845,3.1062589,3
"10224","Dasatinib","SIDM00269",1.394437,1.9678072,3
"10225","Camptothecin","SIDM00264",-4.024742,-2.9371536,3
"10226","Gefitinib","SIDM00948",2.24206,2.1521585,3
"10227","Ipatasertib","SIDM00410",4.211285,2.84987,3
"10228","Vinblastine","SIDM01132",-5.1544985,-4.617093,3
"10229","Gemcitabine","SIDM00527",-3.59884066666667,-3.3923771,3
"10230","Entospletinib","SIDM00003",4.558,3.713685,3
"10231","OTX015","SIDM00964",-0.01426,1.7530507,3
"10232","Buparlisib","SIDM01233",0.441999,1.4428706,3
"10233","BIBR-1532","SIDM00632",4.498608,4.193597,3
"10234","PLX-4720","SIDM00668",4.056244,4.1936965,3
"10235","PLX-4720","SIDM01090",3.373167,3.9140847,3
"10236","Ibrutinib","SIDM00968",6.224313,5.7574663,3
"10237","Dabrafenib","SIDM00465",4.864645,4.5145793,3
"10238","Fulvestrant","SIDM00214",4.28376333333333,3.6897314,3
"10239","PD0325901","SIDM00393",0.97287,-0.5039646,3
"10240","AT13148","SIDM00793",2.678404,2.8239934,3
"10241","OF-1","SIDM00677",4.4166,4.0657134,3
"10242","Osimertinib","SIDM00096",-0.713612,0.2551874,3
"10243","Bortezomib","SIDM00316",-5.016141,-4.9866705,3
"10244","XAV939","SIDM00923",3.5592985,2.8835227,3
"10245","AZD7762","SIDM00234",-1.39788366666667,-0.6552851,3
"10246","Crizotinib","SIDM00285",1.026921,2.5312126,3
"10247","AZD5582","SIDM01163",5.352804,5.1760793,3
"10248","CZC24832","SIDM01229",5.532912,5.436824,3
"10249","Ruxolitinib","SIDM00680",5.1593505,4.6151247,3
"10250","Obatoclax Mesylate","SIDM00700",2.288085,4.294493,3
"10251","AZD6738","SIDM01163",2.9830875,3.0748293,3
"10252","BMS-345541","SIDM00242",2.2644735,2.0372286,3
"10253","BMS-345541","SIDM01205",2.007757,2.89436,3
"10254","Cytarabine","SIDM00885",2.5300285,1.8435233,3
"10255","UMI-77","SIDM00264",1.589979,3.6000955,3
"10256","Wnt-C59","SIDM00700",4.0239835,4.81721,3
"10257","VX-11e","SIDM00496",1.0140245,2.3740292,3
"10258","Uprosertib","SIDM00680",3.014097,3.4832594,3
"10259","Cisplatin","SIDM00623",2.27498,2.782805,3
"10260","Entinostat","SIDM01183",1.309985,3.2591918,3
"10261","AZD5363","SIDM00326",1.652389,2.3697743,3
"10262","Afatinib","SIDM01098",2.27557933333333,2.6271932,3
"10263","AMG-319","SIDM00266",4.395246,-3.0639555,3
"10264","PD0325901","SIDM00224",0.8368385,1.4535086,3
"10265","5-Fluorouracil","SIDM00527",4.452955,3.29798,3
"10266","AGI-6780","SIDM00935",2.986632,1.6172787,3
"10267","Sapitinib","SIDM00491",5.364197,4.48716,3
"10268","Camptothecin","SIDM00826",-1.287469,-1.635784,3
"10269","Wnt-C59","SIDM00606",3.564744,3.6785486,3
"10270","Ruxolitinib","SIDM00424",4.1009685,3.3519046,3
"10271","Fulvestrant","SIDM00591",2.6715205,3.5002968,3
"10272","MIRA-1","SIDM00199",5.829039,5.4452276,3
"10273","LCL161","SIDM00951",2.191724,3.303282,3
"10274","Nutlin-3a (-)","SIDM00680",1.906825,4.451354,3
"10275","GSK343","SIDM01007",1.668654,2.8454893,3
"10276","ABT737","SIDM00198",1.838868,1.7364258,3
"10277","GSK591","SIDM01114",3.573255,4.1376953,3
"10278","Pevonedistat","SIDM00420",1.329978,1.3169488,3
"10279","AT13148","SIDM00196",2.776905,2.3082435,3
"10280","Doramapimod","SIDM00528",3.9231045,2.6500762,3
"10281","Taselisib","SIDM00188",2.25507,4.261602,3
"10282","GDC0810","SIDM00411",6.613552,6.372138,3
"10283","Dasatinib","SIDM00659",-0.387554,-1.04811,3
"10284","Gefitinib","SIDM00441",1.153228,0.99011034,3
"10285","GSK1904529A","SIDM00659",3.632023,3.6591072,3
"10286","GSK1904529A","SIDM00612",4.3206385,4.296419,3
"10287","Afatinib","SIDM00549",2.42184766666667,2.8031738,3
"10288","EPZ5676","SIDM00527",5.48683,5.7948446,3
"10289","IWP-2","SIDM00230",1.270346,2.863342,3
"10290","RVX-208","SIDM00537",5.184431,5.127715,3
"10291","XAV939","SIDM00277",3.511811,-0.10056169,3
"10292","Uprosertib","SIDM00422",2.78571,2.7781694,3
"10293","Gefitinib","SIDM00569",2.3127335,2.9543118,3
"10294","I-BRD9","SIDM00091",6.578768,5.908863,3
"10295","MIRA-1","SIDM00324",4.31451,4.624222,3
"10296","Cediranib","SIDM01160",1.193948,3.4107332,3
"10297","Ulixertinib","SIDM01163",3.949332,3.6579258,3
"10298","Pictilisib","SIDM00056",-0.4065105,0.38399667,3
"10299","Venetoclax","SIDM01159",3.072115,3.1109989,3
"10300","VE-822","SIDM01092",3.484268,2.364054,3
"10301","WZ4003","SIDM00351",2.241497,4.0814214,3
"10302","Cytarabine","SIDM01245",-1.056332,-0.7439038,3
"10303","AMG-319","SIDM00411",6.560837,1.3148882,3
"10304","Bortezomib","SIDM00202",-3.896569,-4.8736563,3
"10305","AZ6102","SIDM00077",2.611938,3.149873,3
"10306","Afatinib","SIDM00688",2.48637266666667,2.43635,3
"10307","OSI-027","SIDM00104",4.1688955,2.8151815,3
"10308","Navitoclax","SIDM00100",2.85753,4.2918425,3
"10309","I-BRD9","SIDM00118",3.648735,4.7611437,3
"10310","Alpelisib","SIDM01011",2.044667,3.3293006,3
"10311","Cediranib","SIDM00520",1.594303,4.2389717,3
"10312","Tamoxifen","SIDM00199",3.739436,3.8058197,3
"10313","Linsitinib","SIDM00091",2.177087,3.5711792,3
"10314","Luminespib","SIDM00267",0.9617205,0.16291429,3
"10315","AZD8186","SIDM00789",3.3651925,2.6530147,3
"10316","VX-11e","SIDM00262",4.772562,3.760461,3
"10317","MK-8776","SIDM00535",4.621747,4.534942,3
"10318","Entinostat","SIDM00638",4.254784,2.9771838,3
"10319","EPZ004777","SIDM01120",4.903771,4.847682,3
"10320","Gefitinib","SIDM00230",2.768046,1.6573812,3
"10321","PCI-34051","SIDM01251",1.684397,2.7536092,3
"10322","MK-1775","SIDM01092",0.470886,1.4812723,3
"10323","Foretinib","SIDM00930",2.1293755,1.3829917,3
"10324","LGK974","SIDM00953",3.7772015,3.3565917,3
"10325","SCH772984","SIDM01245",2.557534,1.9150984,3
"10326","Ipatasertib","SIDM00632",3.882242,2.7171721,3
"10327","Linsitinib","SIDM00412",1.885831,2.0916646,3
"10328","Palbociclib","SIDM00371",1.6910645,2.5089772,3
"10329","AMG-319","SIDM00889",5.078165,-1.9289919,3
"10330","Epirubicin","SIDM00259",-2.073401,-2.2688816,3
"10331","Navitoclax","SIDM00258",-2.2313245,1.3922932,3
"10332","Tamoxifen","SIDM00260",3.588206,3.669703,3
"10333","Wnt-C59","SIDM00842",3.328526,2.9791858,3
"10334","Crizotinib","SIDM00099",5.242362,4.9669237,3
"10335","AGI-6780","SIDM00846",2.437889,2.7453172,3
"10336","5-Fluorouracil","SIDM00388",2.543463,2.6695042,3
"10337","BMS-536924","SIDM01161",0.791078333333333,1.5747641,3
"10338","Afuresertib","SIDM00808",1.140877,1.7627261,3
"10339","Sabutoclax","SIDM00113",1.442233,3.149245,3
"10340","GSK2578215A","SIDM00792",4.832497,4.9280367,3
"10341","WEHI-539","SIDM00600",4.644782,4.168973,3
"10342","Ibrutinib","SIDM00579",4.366077,4.074335,3
"10343","Savolitinib","SIDM01092",2.214191,3.381111,3
"10344","Nutlin-3a (-)","SIDM01126",4.885587,4.8135867,3
"10345","AZD3759","SIDM00789",2.777724,2.2253714,3
"10346","Trametinib","SIDM01011",1.5732625,1.8753709,3
"10347","AZ6102","SIDM00900",1.361054,2.1382613,3
"10348","I-BRD9","SIDM00504",3.970881,4.290292,3
"10349","Vinorelbine","SIDM00244",-4.323313,-3.725775,3
"10350","Rapamycin","SIDM01132",-2.503208,0.15135093,3
"10351","Cediranib","SIDM01183",1.956182,2.60013,3
"10352","NVP-ADW742","SIDM00371",4.165054,4.1484747,3
"10353","MIM1","SIDM00100",5.34274,3.5261116,3
"10354","Savolitinib","SIDM01098",2.895442,2.5214894,3
"10355","AZD7762","SIDM00758",1.48029266666667,0.48341727,3
"10356","VE-822","SIDM00632",0.990348,1.6669465,3
"10357","Taselisib","SIDM00047",1.414322,2.7739656,3
"10358","Venetoclax","SIDM00416",-3.578872,0.8352213,3
"10359","Cisplatin","SIDM00418",4.18677933333333,3.1781642,3
"10360","Dactinomycin","SIDM01179",-3.746706,-0.6153173,3
"10361","SCH772984","SIDM00835",1.611903,4.08251,3
"10362","5-Fluorouracil","SIDM00264",2.5028095,3.587169,3
"10363","Palbociclib","SIDM00250",2.716234,2.393287,3
"10364","Irinotecan","SIDM00201",0.186824,-0.35949874,3
"10365","P22077","SIDM00381",6.570905,5.150797,3
"10366","Nutlin-3a (-)","SIDM00441",0.992578,1.863834,3
"10367","BMS-345541","SIDM00835",6.1128395,4.6089945,3
"10368","Tamoxifen","SIDM01090",3.394696,3.211767,3
"10369","CZC24832","SIDM00176",3.51376,4.697996,3
"10370","Dabrafenib","SIDM01093",5.4454265,4.8567305,3
"10371","AZD4547","SIDM00491",2.701648,3.3780277,3
"10372","AZD5582","SIDM00261",1.464353,2.4271975,3
"10373","Wee1 Inhibitor","SIDM01145",1.419485,1.31156,3
"10374","Sapitinib","SIDM00487",-0.840969,1.4160521,3
"10375","Cisplatin","SIDM00833",3.982518,3.6108844,3
"10376","Leflunomide","SIDM00137",5.27192,5.1322765,3
"10377","Fulvestrant","SIDM00427",2.569967,3.0610292,3
"10378","BIBR-1532","SIDM01146",3.284811,4.7938156,3
"10379","PF-4708671","SIDM00528",3.8492645,3.4392352,3
"10380","Ibrutinib","SIDM00287",4.154544,3.616057,3
"10381","Cyclophosphamide","SIDM00266",4.978246,4.299473,3
"10382","Talazoparib","SIDM00808",2.478209,0.8691911,3
"10383","VX-11e","SIDM00047",4.064626,2.3028934,3
"10384","Entinostat","SIDM00261",0.0243395,2.5925806,3
"10385","Afatinib","SIDM00561",2.03933266666667,1.6003884,3
"10386","MK-2206","SIDM00381",2.9666335,2.4109654,3
"10387","AZD6738","SIDM00195",1.61165,2.213594,3
"10388","Ipatasertib","SIDM00136",1.75977,3.5147543,3
"10389","Sabutoclax","SIDM00539",1.388171,0.41749835,3
"10390","Paclitaxel","SIDM00379",-2.485952,1.4309496,3
"10391","Vinblastine","SIDM00808",-5.6213575,-5.4148927,3
"10392","Talazoparib","SIDM00332",4.765163,3.7415426,3
"10393","Ulixertinib","SIDM00367",1.8491155,1.5840089,3
"10394","Vorinostat","SIDM00976",2.430356,1.6776291,3
"10395","Crizotinib","SIDM00293",2.5148,3.281518,3
"10396","I-BRD9","SIDM00251",5.724218,4.946708,3
"10397","Cisplatin","SIDM00182",3.56557433333333,3.8558328,3
"10398","Wnt-C59","SIDM00584",3.7795155,3.906294,3
"10399","Luminespib","SIDM00195",-2.046849,-0.47543257,3
"10400","CZC24832","SIDM01006",4.904136,3.9950974,3
"10401","AGI-6780","SIDM00541",2.1035665,2.065115,3
"10402","WIKI4","SIDM01145",2.781168,3.28071,3
"10403","Dinaciclib","SIDM00259",-3.943138,-2.2355971,3
"10404","AZD7762","SIDM00201",-2.11786366666667,-0.9925342,3
"10405","Irinotecan","SIDM00542",3.578865,3.1443408,3
"10406","ML323","SIDM00099",7.506763,6.13995,3
"10407","VE821","SIDM01041",3.229944,4.0141473,3
"10408","PFI3","SIDM00482",4.702848,4.0587482,3
"10409","RVX-208","SIDM00974",5.514923,4.4646797,3
"10410","Nutlin-3a (-)","SIDM00488",5.626642,4.4733467,3
"10411","AZD6738","SIDM00101",2.619282,3.1020222,3
"10412","PCI-34051","SIDM01198",2.069152,3.0826523,3
"10413","MK-8776","SIDM01133",3.576065,2.8144307,3
"10414","Vinblastine","SIDM01233",-2.4829015,-2.4042416,3
"10415","Cisplatin","SIDM00230",3.00214833333333,1.4960067,3
"10416","Ipatasertib","SIDM01047",3.695298,2.528687,3
"10417","Cytarabine","SIDM00324",0.483429,1.5424691,3
"10418","Alisertib","SIDM00203",4.255586,1.2020503,3
"10419","Ibrutinib","SIDM00250",-1.715795,2.9115841,3
"10420","AZ6102","SIDM00472",3.161163,3.670893,3
"10421","Osimertinib","SIDM00550",1.074971,0.5736271,3
"10422","WZ4003","SIDM01097",4.660955,3.9870317,3
"10423","Venetoclax","SIDM00543",3.382133,3.166919,3
"10424","WZ4003","SIDM00783",3.402873,4.097759,3
"10425","SB216763","SIDM00875",4.3251505,3.6749694,3
"10426","Oxaliplatin","SIDM00863",1.8592485,2.930826,3
"10427","BMS-345541","SIDM00632",2.018574,2.125192,3
"10428","Docetaxel","SIDM00592",-6.72516166666667,-4.123144,3
"10429","Nilotinib","SIDM00679",3.86063,3.070176,3
"10430","Ruxolitinib","SIDM00003",4.808455,3.7962453,3
"10431","Irinotecan","SIDM00792",3.447566,3.5648484,3
"10432","SCH772984","SIDM00384",1.539595,2.5386927,3
"10433","LY2109761","SIDM00374",4.656628,2.8729947,3
"10434","Linsitinib","SIDM00316",4.444884,3.3508928,3
"10435","Ruxolitinib","SIDM00417",4.574752,4.335053,3
"10436","BMS-754807","SIDM00781",1.5207665,4.737243,3
"10437","AGI-6780","SIDM00261",2.2795925,2.538324,3
"10438","XAV939","SIDM01073",3.9401495,3.680374,3
"10439","UMI-77","SIDM00343",3.821456,4.0892625,3
"10440","GSK1904529A","SIDM00346",3.4495415,2.8735151,3
"10441","VE-822","SIDM00422",2.210925,2.0676932,3
"10442","VE-822","SIDM01097",0.186995,2.0054827,3
"10443","MN-64","SIDM00544",5.530241,4.428348,3
"10444","Rapamycin","SIDM00104",0.008077,1.0750794,3
"10445","Navitoclax","SIDM00833",1.650079,3.2951047,3
"10446","Nutlin-3a (-)","SIDM00954",4.92911,4.5239677,3
"10447","Cytarabine","SIDM00082",0.3298665,2.241914,3
"10448","Vinorelbine","SIDM00472",-3.210634,-1.4136952,3
"10449","Dinaciclib","SIDM00294",-0.083877,-1.3224155,3
"10450","5-Fluorouracil","SIDM01007",4.1355795,2.372896,3
"10451","VE-822","SIDM00308",0.778192,1.966848,3
"10452","ABT737","SIDM00324",-2.737064,1.6533018,3
"10453","Irinotecan","SIDM00520",4.25193,3.7619903,3
"10454","IWP-2","SIDM00096",0.923363,1.3541746,3
"10455","Entinostat","SIDM00294",1.547827,3.649648,3
"10456","Linsitinib","SIDM01126",2.8515815,2.7432566,3
"10457","Venetoclax","SIDM01042",2.034866,1.6740412,3
"10458","Afuresertib","SIDM01145",1.866996,1.7322758,3
"10459","PCI-34051","SIDM00311",4.940186,4.5881042,3
"10460","Tamoxifen","SIDM01006",2.366103,2.504874,3
"10461","Irinotecan","SIDM00113",7.944431,5.4984202,3
"10462","Pevonedistat","SIDM01102",-1.621537,-1.3843552,3
"10463","Epirubicin","SIDM00424",-1.265868,-2.0279644,3
"10464","EPZ5676","SIDM00214",6.161357,5.849474,3
"10465","PCI-34051","SIDM00427",4.235612,3.1699305,3
"10466","AZ960","SIDM00833",4.401024,4.0533156,3
"10467","Entinostat","SIDM01011",1.630885,2.628981,3
"10468","GSK2606414","SIDM00553",1.444255,2.7738893,3
"10469","Palbociclib","SIDM00111",1.429867,2.3715484,3
"10470","AZD5363","SIDM00569",3.449913,3.4947476,3
"10471","AZD7762","SIDM01259",-1.94459533333333,-1.321787,3
"10472","PD173074","SIDM00292",5.436973,4.6374836,3
"10473","GDC0810","SIDM00487",3.434033,4.528719,3
"10474","Gemcitabine","SIDM00098",0.454413666666667,-1.2389995,3
"10475","EPZ004777","SIDM00527",5.745774,5.2220774,3
"10476","AMG-319","SIDM00441",3.925554,-2.8951428,3
"10477","RVX-208","SIDM00289",3.247693,3.47673,3
"10478","Nilotinib","SIDM01095",2.493079,2.9277992,3
"10479","LCL161","SIDM00364",3.957084,3.4259975,3
"10480","Epirubicin","SIDM00225",-0.908592,-1.845605,3
"10481","Entospletinib","SIDM00631",3.844077,4.067509,3
"10482","I-BET-762","SIDM00216",1.359238,3.2198117,3
"10483","LCL161","SIDM00929",4.1787795,4.5168633,3
"10484","OTX015","SIDM00180",3.058926,1.0999612,3
"10485","AZD3759","SIDM00967",0.021374,2.4973862,3
"10486","Obatoclax Mesylate","SIDM00101",1.4112725,3.4272802,3
"10487","Pictilisib","SIDM00276",0.339319666666667,0.39882046,3
"10488","Sepantronium bromide","SIDM00343",-3.518063,-2.7647016,3
"10489","PRT062607","SIDM00544",5.499153,2.958139,3
"10490","Tamoxifen","SIDM00540",4.057459,3.1669374,3
"10491","GSK2578215A","SIDM00975",6.495015,5.093517,3
"10492","Cisplatin","SIDM00091",1.93449233333333,4.100534,3
"10493","Nutlin-3a (-)","SIDM01007",3.144239,3.0693266,3
"10494","AZD3759","SIDM00136",3.42347,2.5823889,3
"10495","Dactolisib","SIDM00332",-1.7190255,0.3287037,3
"10496","Crizotinib","SIDM00968",3.216693,3.031534,3
"10497","GSK591","SIDM00490",2.978479,4.571778,3
"10498","Dactolisib","SIDM00346",-3.033826,-2.7545836,3
"10499","AZD6738","SIDM00971",5.410269,4.125213,3
"10500","Rapamycin","SIDM00289",-3.0267875,-0.121396676,3
"10501","Dactolisib","SIDM00154",-2.7179525,-2.4479694,3
"10502","Vinorelbine","SIDM00374",-4.864352,-3.5124004,3
"10503","AMG-319","SIDM00257",4.614367,-1.1447979,3
"10504","Alpelisib","SIDM01251",2.982671,2.976802,3
"10505","Linsitinib","SIDM00783",3.2059965,2.5441961,3
"10506","AZD5363","SIDM01205",1.210107,3.0624588,3
"10507","BMS-536924","SIDM00542",2.5826855,2.7245152,3
"10508","P22077","SIDM00655",3.866191,4.022577,3
"10509","BIBR-1532","SIDM00243",3.382712,4.420976,3
"10510","Lapatinib","SIDM00550",2.201055,3.1426363,3
"10511","Nutlin-3a (-)","SIDM01229",4.975594,4.235024,3
"10512","Fulvestrant","SIDM00199",4.36580533333333,3.5747712,3
"10513","CZC24832","SIDM00721",5.477305,6.0600286,3
"10514","UMI-77","SIDM00233",2.010196,1.9934093,3
"10515","Dactinomycin","SIDM00343",-2.171057,0.5071551,3
"10516","Cisplatin","SIDM00837",1.95391766666667,2.4361403,3
"10517","GSK343","SIDM00406",1.591385,2.3746097,3
"10518","Pictilisib","SIDM01155",-0.09654,0.52958053,3
"10519","BMS-754807","SIDM00488",2.2451825,3.0026424,3
"10520","AGI-5198","SIDM00374",5.013703,4.044593,3
"10521","AZD4547","SIDM00577",2.63585633333333,3.0125744,3
"10522","Afatinib","SIDM01168",3.10137266666667,3.5069444,3
"10523","Pictilisib","SIDM00923",0.262854666666667,0.46686006,3
"10524","Afuresertib","SIDM01205",1.456032,2.3838346,3
"10525","WZ4003","SIDM00808",3.50639,3.8533077,3
"10526","PD0325901","SIDM01007",1.7360885,1.176114,3
"10527","Afuresertib","SIDM00384",3.037457,1.5782436,3
"10528","BIBR-1532","SIDM00234",4.096859,3.7712376,3
"10529","IWP-2","SIDM00465",3.258245,3.5926456,3
"10530","Cisplatin","SIDM00900",1.89165733333333,1.3818771,3
"10531","LY2109761","SIDM00264",5.929757,3.7721863,3
"10532","MK-1775","SIDM00379",0.4019,1.2296025,3
"10533","Obatoclax Mesylate","SIDM00234",0.194184,1.431343,3
"10534","WZ4003","SIDM00638",3.309782,4.1133327,3
"10535","5-Fluorouracil","SIDM00489",4.058545,2.53065,3
"10536","Daporinad","SIDM01198",-6.616641,-0.025552884,3
"10537","Dactolisib","SIDM01160",-2.775102,-1.0959182,3
"10538","Oxaliplatin","SIDM00889",3.8474595,3.824776,3
"10539","Leflunomide","SIDM00326",6.074268,5.1054354,3
"10540","XAV939","SIDM01183",3.8906975,3.2045424,3
"10541","PFI3","SIDM00561",4.321997,3.9972713,3
"10542","AZD5363","SIDM00917",0.426746,1.8680376,3
"10543","GSK2578215A","SIDM00841",6.936433,5.9073014,3
"10544","UMI-77","SIDM00285",1.924875,2.9034407,3
"10545","Vorinostat","SIDM00100",2.5546505,3.1042368,3
"10546","Dactinomycin","SIDM00498",-4.1354765,-1.0909325,3
"10547","Crizotinib","SIDM00094",4.863998,3.7922862,3
"10548","GSK1904529A","SIDM00974",2.7566195,3.129921,3
"10549","Crizotinib","SIDM00205",1.559202,1.9865334,3
"10550","Docetaxel","SIDM01114",-5.62690533333333,-3.8989255,3
"10551","Cisplatin","SIDM00490",2.31869533333333,2.668831,3
"10552","Pictilisib","SIDM00606",1.31814133333333,1.3560125,3
"10553","Wee1 Inhibitor","SIDM00530",2.5934855,2.2168663,3
"10554","SCH772984","SIDM00472",3.294071,3.9974916,3
"10555","Olaparib","SIDM00846",3.42163933333333,3.9171,3
"10556","Erlotinib","SIDM00394",3.372387,3.1924694,3
"10557","PD173074","SIDM01140",2.949935,1.8290235,3
"10558","AT13148","SIDM01102",1.54941,1.7681212,3
"10559","Vorinostat","SIDM00900",0.606664,1.0167426,3
"10560","RVX-208","SIDM01198",2.860671,4.0996385,3
"10561","MK-8776","SIDM01233",6.157275,4.7545147,3
"10562","VX-11e","SIDM00483",2.9736165,3.3123758,3
"10563","GSK2578215A","SIDM01097",3.406132,4.9097323,3
"10564","Trametinib","SIDM01160",-0.340908,2.1752832,3
"10565","Irinotecan","SIDM00384",-0.141768,-0.7742105,3
"10566","Entinostat","SIDM00118",0.723653,2.9737298,3
"10567","Crizotinib","SIDM00351",2.14617,2.3870149,3
"10568","Vorinostat","SIDM00975",2.567247,2.2039645,3
"10569","AT13148","SIDM00832",2.015816,3.8620396,3
"10570","Erlotinib","SIDM01229",3.074901,2.9826934,3
"10571","EPZ5676","SIDM00181",6.205634,6.1198964,3
"10572","Sapitinib","SIDM00951",0.369838,3.0425212,3
"10573","EPZ5676","SIDM00623",5.791934,5.8497,3
"10574","Pevonedistat","SIDM00929",2.582796,1.9032142,3
"10575","PFI3","SIDM00527",5.440354,5.4285746,3
"10576","Venetoclax","SIDM00538",3.274518,3.2342117,3
"10577","Alpelisib","SIDM00196",1.968442,3.3724992,3
"10578","Uprosertib","SIDM00082",5.4475465,3.9265575,3
"10579","AZ960","SIDM00188",2.087864,3.086282,3
"10580","PD0325901","SIDM01155",1.1444635,0.86100584,3
"10581","Crizotinib","SIDM00623",2.9469895,2.8347485,3
"10582","AZ6102","SIDM00003",1.680808,1.54171,3
"10583","RVX-208","SIDM00309",5.923757,4.977877,3
"10584","Ulixertinib","SIDM01132",2.8779045,2.3186085,3
"10585","PD0325901","SIDM01179",1.406071,0.73079187,3
"10586","Uprosertib","SIDM01126",1.530968,3.0940166,3
"10587","Irinotecan","SIDM00259",0.054422,-0.32949507,3
"10588","IWP-2","SIDM00964",2.748053,2.2377489,3
"10589","P22077","SIDM00323",3.122998,3.9210389,3
"10590","PRT062607","SIDM00973",3.910989,2.4600585,3
"10591","GSK591","SIDM00504",3.106897,4.1546297,3
"10592","VX-11e","SIDM00225",2.8980765,2.2653282,3
"10593","Cisplatin","SIDM01090",2.589342,2.578386,3
"10594","Leflunomide","SIDM00379",5.101347,5.209078,3
"10595","AZD5582","SIDM00810",2.289851,2.3018358,3
"10596","BMS-345541","SIDM00817",3.6912505,2.7490194,3
"10597","MK-8776","SIDM00929",2.174863,4.038715,3
"10598","Ulixertinib","SIDM00154",1.5425485,1.5567085,3
"10599","Afuresertib","SIDM01120",-1.049994,2.1636407,3
"10600","AZD5363","SIDM01161",2.432475,2.4068,3
"10601","SCH772984","SIDM00606",0.843463,2.4480345,3
"10602","Vorinostat","SIDM00203",0.7222055,2.0273852,3
"10603","Venetoclax","SIDM00154",2.621012,2.8925679,3
"10604","VX-11e","SIDM01159",4.263412,3.098302,3
"10605","WEHI-539","SIDM00257",-0.694721,2.5395346,3
"10606","AZD6738","SIDM00259",1.0315395,1.4073263,3
"10607","Obatoclax Mesylate","SIDM00323",-0.362654,1.6413294,3
"10608","LCL161","SIDM00259",4.2754125,4.033391,3
"10609","GDC0810","SIDM00114",6.555476,5.611042,3
"10610","Navitoclax","SIDM01122",2.6782255,3.4896615,3
"10611","I-BRD9","SIDM00328",4.642857,4.702285,3
"10612","AT13148","SIDM01233",3.138261,3.9846501,3
"10613","AZD7762","SIDM00542",-0.0570566666666666,-0.013463795,3
"10614","OTX015","SIDM00276",4.597581,2.6279943,3
"10615","AZD8186","SIDM00535",2.7560095,3.1313446,3
"10616","GDC0810","SIDM00930",5.020526,4.7358375,3
"10617","Epirubicin","SIDM01168",1.278769,0.03571382,3
"10618","Entospletinib","SIDM00935",1.253508,3.1638231,3
"10619","AZ6102","SIDM00316",2.901146,2.9310806,3
"10620","AZD3759","SIDM00121",1.94511,2.0357637,3
"10621","SB505124","SIDM00837",4.41950233333333,2.4648302,3
"10622","Camptothecin","SIDM00962",-4.959861,-4.8178935,3
"10623","Ipatasertib","SIDM00230",0.68281,2.6911442,3
