"","drug","cell_line","IC50","prediction","fold"
"4845","PFI3","SIDM00201",4.728741,5.4584613,2
"4846","5-Fluorouracil","SIDM00885",5.649602,4.0215116,2
"4847","Irinotecan","SIDM01006",4.720677,1.0800501,2
"4848","GSK1904529A","SIDM00826",3.3888845,3.5417337,2
"4849","MK-1775","SIDM00976",0.757204,1.6910915,2
"4850","AZD4547","SIDM00632",2.64276366666667,2.9117377,2
"4851","Talazoparib","SIDM00612",4.800834,2.883891,2
"4852","EPZ5676","SIDM00201",5.067288,4.9294195,2
"4853","Rapamycin","SIDM00201",-3.039217,-3.2159028,2
"4854","GSK1904529A","SIDM01006",2.88815,2.4864326,2
"4855","Venetoclax","SIDM00096",0.789621,0.18937069,2
"4856","Olaparib","SIDM00346",3.06336,2.9522827,2
"4857","SCH772984","SIDM00056",0.591003,2.6443553,2
"4858","PCI-34051","SIDM00096",2.15712,3.5122201,2
"4859","LCL161","SIDM00612",4.659551,4.0835185,2
"4860","Luminespib","SIDM00542",-2.5379655,-1.446013,2
"4861","Lapatinib","SIDM00287",2.944185,2.1782832,2
"4862","PD0325901","SIDM00885",1.1923905,1.7423824,2
"4863","ABT737","SIDM00203",0.748938,-0.4895906,2
"4864","MN-64","SIDM00381",6.62479,4.6442533,2
"4865","AZD3759","SIDM00817",1.699583,3.0417504,2
"4866","P22077","SIDM00111",5.552349,4.25011,2
"4867","XAV939","SIDM00056",3.4781085,4.4509444,2
"4868","Tamoxifen","SIDM00346",2.8020105,2.7290382,2
"4869","ABT737","SIDM00540",1.675006,2.7130725,2
"4870","MK-1775","SIDM01159",1.871086,1.6072061,2
"4871","NVP-ADW742","SIDM00388",1.847772,1.9240587,2
"4872","SCH772984","SIDM00351",-0.528949,2.1065743,2
"4873","Ipatasertib","SIDM00203",1.97182,2.7182255,2
"4874","Obatoclax Mesylate","SIDM00632",-1.682327,-1.0476123,2
"4875","Sabutoclax","SIDM00411",1.129777,-0.6683033,2
"4876","Paclitaxel","SIDM00655",-4.5856565,-4.1453543,2
"4877","AZD7762","SIDM00976",0.0152216666666666,1.3872778,2
"4878","Buparlisib","SIDM00381",1.112188,0.8528014,2
"4879","Vinorelbine","SIDM00346",-3.705732,-3.9877553,2
"4880","RVX-208","SIDM01006",4.013704,3.2284975,2
"4881","WZ4003","SIDM00287",3.003481,2.8402686,2
"4882","Foretinib","SIDM00111",0.5837145,0.3149229,2
"4883","I-BRD9","SIDM00964",2.578157,3.6025176,2
"4884","VE-822","SIDM00201",1.576151,1.7069337,2
"4885","VX-11e","SIDM00098",2.3462385,3.4356842,2
"4886","OTX015","SIDM00964",-0.01426,2.3068097,2
"4887","BIBR-1532","SIDM00632",4.498608,3.692532,2
"4888","Osimertinib","SIDM00096",-0.713612,1.9749007,2
"4889","Cytarabine","SIDM00885",2.5300285,1.3831154,2
"4890","Camptothecin","SIDM00826",-1.287469,-1.6543796,2
"4891","GDC0810","SIDM00411",6.613552,5.508823,2
"4892","GSK1904529A","SIDM00612",4.3206385,3.2095728,2
"4893","Pictilisib","SIDM00056",-0.4065105,0.91806644,2
"4894","Venetoclax","SIDM01159",3.072115,3.0718305,2
"4895","WZ4003","SIDM00351",2.241497,3.8816211,2
"4896","AMG-319","SIDM00411",6.560837,5.4910307,2
"4897","Ipatasertib","SIDM00632",3.882242,2.9118881,2
"4898","5-Fluorouracil","SIDM00388",2.543463,1.9661813,2
"4899","Nutlin-3a (-)","SIDM01126",4.885587,4.663489,2
"4900","VE-822","SIDM00632",0.990348,1.5550745,2
"4901","Irinotecan","SIDM00201",0.186824,0.496438,2
"4902","P22077","SIDM00381",6.570905,4.080534,2
"4903","Ibrutinib","SIDM00287",4.154544,2.8951375,2
"4904","MK-2206","SIDM00381",2.9666335,2.5594404,2
"4905","Vorinostat","SIDM00976",2.430356,1.4074426,2
"4906","CZC24832","SIDM01006",4.904136,3.2206933,2
"4907","AZD7762","SIDM00201",-2.11786366666667,0.26130497,2
"4908","Irinotecan","SIDM00542",3.578865,2.281243,2
"4909","RVX-208","SIDM00974",5.514923,3.9181042,2
"4910","Alisertib","SIDM00203",4.255586,0.24709144,2
"4911","BMS-345541","SIDM00632",2.018574,2.0904288,2
"4912","GSK1904529A","SIDM00346",3.4495415,1.9231554,2
"4913","IWP-2","SIDM00096",0.923363,2.2450786,2
"4914","Linsitinib","SIDM01126",2.8515815,3.2038805,2
"4915","Tamoxifen","SIDM01006",2.366103,2.9195938,2
"4916","Palbociclib","SIDM00111",1.429867,2.2568924,2
"4917","Gemcitabine","SIDM00098",0.454413666666667,-1.9403219,2
"4918","Tamoxifen","SIDM00540",4.057459,3.7931113,2
"4919","Dactolisib","SIDM00346",-3.033826,-2.1913662,2
"4920","BMS-536924","SIDM00542",2.5826855,1.2163336,2
"4921","P22077","SIDM00655",3.866191,3.5876985,2
"4922","GSK1904529A","SIDM00974",2.7566195,2.7167072,2
"4923","Crizotinib","SIDM00351",2.14617,3.6243596,2
"4924","RVX-208","SIDM00309",5.923757,4.6638656,2
"4925","Uprosertib","SIDM01126",1.530968,3.3532043,2
"4926","IWP-2","SIDM00964",2.748053,2.3956084,2
"4927","BMS-345541","SIDM00817",3.6912505,3.6137514,2
"4928","Vorinostat","SIDM00203",0.7222055,0.3861472,2
"4929","VX-11e","SIDM01159",4.263412,3.092852,2
"4930","AZD7762","SIDM00542",-0.0570566666666666,0.67186797,2
"4931","BIBR-1532","SIDM01126",5.839184,4.877982,2
"4932","AZD5582","SIDM00632",1.7805745,0.77096903,2
"4933","GSK343","SIDM00263",3.025439,3.4942908,2
"4934","Ibrutinib","SIDM00201",4.975347,3.5495138,2
"4935","AZ6102","SIDM00098",2.55337,3.7364635,2
"4936","Ibrutinib","SIDM00263",3.545287,3.5201077,2
"4937","ML323","SIDM01159",5.079866,4.7136064,2
"4938","Afuresertib","SIDM00540",-0.455315,2.825806,2
"4939","AZ960","SIDM00042",2.412017,3.8173597,2
"4940","AZD3759","SIDM01159",2.736476,3.1858957,2
"4941","Gefitinib","SIDM00632",1.9372065,1.7184737,2
"4942","Alpelisib","SIDM00287",2.567474,3.0264971,2
"4943","Pevonedistat","SIDM00346",0.1639845,-1.174669,2
"4944","Epirubicin","SIDM00974",-1.388261,-1.4122498,2
"4945","Alpelisib","SIDM01126",3.944974,3.428113,2
"4946","Epirubicin","SIDM00042",-1.514051,-0.806199,2
"4947","Afuresertib","SIDM00655",1.466207,2.7258189,2
"4948","Wee1 Inhibitor","SIDM00381",2.8089165,1.9503134,2
"4949","Buparlisib","SIDM00976",1.165757,1.0787824,2
"4950","Dabrafenib","SIDM01159",0.722896,3.2079425,2
"4951","PD0325901","SIDM00859",0.6800785,0.47702777,2
"4952","Gemcitabine","SIDM01126",0.5209425,-0.61016065,2
"4953","Irinotecan","SIDM00042",2.526431,3.066101,2
"4954","Palbociclib","SIDM00381",5.069466,2.8586159,2
"4955","NVP-ADW742","SIDM00201",0.973409,1.9420228,2
"4956","AMG-319","SIDM00826",5.812889,5.415028,2
"4957","Entinostat","SIDM00859",0.2823265,-0.18413255,2
"4958","WIKI4","SIDM00655",4.280405,3.6047657,2
"4959","Niraparib","SIDM00096",1.099666,3.7302845,2
"4960","IWP-2","SIDM00381",2.240654,2.5683284,2
"4961","ML323","SIDM00096",1.905686,3.9054666,2
"4962","LY2109761","SIDM01006",4.79512,4.3035007,2
"4963","Sorafenib","SIDM00287",1.3424485,1.712901,2
"4964","Oxaliplatin","SIDM00042",3.443185,4.9481683,2
"4965","LY2109761","SIDM00263",4.629702,4.207925,2
"4966","Vinblastine","SIDM00826",-4.8912525,-3.2311904,2
"4967","AZD7762","SIDM00534",2.25796266666667,0.76586115,2
"4968","Rapamycin","SIDM00111",0.046332,-3.6442566,2
"4969","Gemcitabine","SIDM00056",-2.10880166666667,-3.114478,2
"4970","Docetaxel","SIDM00974",-4.06176666666667,-4.2705026,2
"4971","EPZ004777","SIDM00964",6.01506,4.7318854,2
"4972","Sabutoclax","SIDM01159",0.32726,-0.86740726,2
"4973","Foretinib","SIDM00655",0.931089,0.5123509,2
"4974","Gefitinib","SIDM00098",3.100996,2.5823135,2
"4975","GDC0810","SIDM01159",4.658102,5.200229,2
"4976","Vinorelbine","SIDM00542",-2.464175,-3.0025811,2
"4977","BIBR-1532","SIDM00542",5.687216,4.9023204,2
"4978","5-Fluorouracil","SIDM00964",3.108712,3.9943638,2
"4979","Tamoxifen","SIDM00411",5.2990325,3.7675266,2
"4980","LGK974","SIDM00542",3.7198445,3.9056165,2
"4981","SCH772984","SIDM00287",2.605158,2.928139,2
"4982","SCH772984","SIDM00612",3.574411,3.3059173,2
"4983","Ulixertinib","SIDM00388",2.481236,1.7061114,2
"4984","Trametinib","SIDM00098",0.4099085,0.50039136,2
"4985","OTX015","SIDM00859",2.09348,0.1508955,2
"4986","BMS-345541","SIDM00203",3.081467,2.6162758,2
"4987","Vinorelbine","SIDM00098",-1.684247,-2.1659434,2
"4988","Ipatasertib","SIDM00381",3.495245,3.086259,2
"4989","XAV939","SIDM00817",3.231613,4.635658,2
"4990","MN-64","SIDM00411",6.67079,5.144589,2
"4991","MIM1","SIDM01126",3.1591835,3.534533,2
"4992","PFI3","SIDM00351",4.336961,5.9330096,2
"4993","Wee1 Inhibitor","SIDM00098",2.392123,2.6655989,2
"4994","Vorinostat","SIDM00974",0.8797795,0.768999,2
"4995","AGI-6780","SIDM00540",2.8048945,2.8663943,2
"4996","Uprosertib","SIDM00201",0.9442155,2.966773,2
"4997","Fulvestrant","SIDM00540",4.027527,3.638277,2
"4998","Camptothecin","SIDM00309",-2.727722,-1.0925088,2
"4999","Gemcitabine","SIDM00612",1.291338,-2.6046262,2
"5000","PFI3","SIDM00388",4.795549,4.0350227,2
"5001","Foretinib","SIDM00098",-0.137609,1.4775552,2
"5002","Sepantronium bromide","SIDM00542",-2.886059,-3.7044387,2
"5003","GSK2578215A","SIDM00540",5.512657,4.1521006,2
"5004","Navitoclax","SIDM00056",2.6524515,2.4536648,2
"5005","Afuresertib","SIDM00042",3.484611,3.3371987,2
"5006","WZ4003","SIDM00203",2.055402,3.0557623,2
"5007","CZC24832","SIDM00964",4.696114,3.6757722,2
"5008","Linsitinib","SIDM00346",3.247922,2.5097785,2
"5009","RVX-208","SIDM00540",3.669524,3.7861412,2
"5010","Linsitinib","SIDM00098",1.9349465,3.7955375,2
"5011","Nutlin-3a (-)","SIDM01159",4.393346,4.039814,2
"5012","MIRA-1","SIDM01006",5.1107,3.9894109,2
"5013","AZ6102","SIDM00287",1.679023,2.5452943,2
"5014","Niraparib","SIDM00263",2.726713,3.671975,2
"5015","Epirubicin","SIDM00111",-1.342125,-2.4859993,2
"5016","Cyclophosphamide","SIDM00974",5.036782,5.062829,2
"5017","Sepantronium bromide","SIDM00287",-5.524325,-4.91295,2
"5018","Ruxolitinib","SIDM00287",3.546668,3.8070085,2
"5019","Trametinib","SIDM00964",-3.8273925,-0.70762336,2
"5020","Pictilisib","SIDM00346",2.058222,1.049343,2
"5021","VE-822","SIDM00534",3.444717,2.123816,2
"5022","Entospletinib","SIDM00859",0.909952,2.6176524,2
"5023","Sepantronium bromide","SIDM00098",-2.403866,-3.7087517,2
"5024","IWP-2","SIDM00632",1.510063,1.7592719,2
"5025","GSK343","SIDM00885",3.8951525,3.3139749,2
"5026","Vinorelbine","SIDM00096",-6.087709,-4.168666,2
"5027","Cisplatin","SIDM00111",1.76403,1.9097879,2
"5028","SCH772984","SIDM00976",1.745964,3.411067,2
"5029","PD173074","SIDM00542",3.080629,2.9358063,2
"5030","Docetaxel","SIDM00964",-5.836821,-4.529641,2
"5031","Afatinib","SIDM00534",0.622752,1.7312708,2
"5032","GDC0810","SIDM00381",4.599441,4.6478987,2
"5033","Ruxolitinib","SIDM00411",6.0159905,5.1132617,2
"5034","Obatoclax Mesylate","SIDM00111",-0.6113315,-0.916858,2
"5035","Pictilisib","SIDM00974",0.709719333333333,1.8826134,2
"5036","SCH772984","SIDM01159",3.558396,3.5058308,2
"5037","Wee1 Inhibitor","SIDM00826",2.1002465,2.7710009,2
"5038","Niraparib","SIDM01006",3.790573,3.700715,2
"5039","Tamoxifen","SIDM00096",1.399546,3.059622,2
"5040","AGI-5198","SIDM00381",5.368705,4.2325635,2
"5041","Dasatinib","SIDM00042",0.253865,2.6600416,2
"5042","AZ960","SIDM00056",0.862592,2.3359208,2
"5043","Vinblastine","SIDM00817",-3.8807185,-3.469786,2
"5044","Afuresertib","SIDM00346",2.152237,2.1757336,2
"5045","AZD3759","SIDM01126",3.280859,3.3278735,2
"5046","Daporinad","SIDM00098",-0.231335,-2.6166832,2
"5047","Cediranib","SIDM00098",1.045616,2.7816324,2
"5048","Dactolisib","SIDM00540",-3.3738095,-1.5097432,2
"5049","Alpelisib","SIDM00096",2.290117,4.073288,2
"5050","GSK2578215A","SIDM00542",6.213,4.013198,2
"5051","Wee1 Inhibitor","SIDM00540",1.221499,2.017679,2
"5052","AZ6102","SIDM00411",5.422372,3.3600779,2
"5053","MK-2206","SIDM01126",1.983996,3.239782,2
"5054","Sapitinib","SIDM00817",3.376168,3.497497,2
"5055","VE821","SIDM00111",5.38194,3.3178046,2
"5056","Cisplatin","SIDM00540",2.821127,2.7885585,2
"5057","Gefitinib","SIDM00042",2.0320385,2.4829621,2
"5058","Afatinib","SIDM00042",2.31487133333333,2.7677655,2
"5059","Navitoclax","SIDM00346",-0.7664535,-0.38242978,2
"5060","Entinostat","SIDM00540",3.4596,1.803907,2
"5061","GSK591","SIDM00411",6.457673,4.127152,2
"5062","Sorafenib","SIDM00885",2.0205265,1.9491293,2
"5063","Taselisib","SIDM00542",2.914172,1.4944751,2
"5064","Dasatinib","SIDM00388",0.4956745,1.503365,2
"5065","PD0325901","SIDM00964",-3.0684865,-0.47981697,2
"5066","Trametinib","SIDM00817",0.665484,0.287505,2
"5067","Obatoclax Mesylate","SIDM00203",0.897053,-1.0791719,2
"5068","AMG-319","SIDM00885",5.361198,4.3812485,2
"5069","MIRA-1","SIDM00111",5.848496,4.9852304,2
"5070","Sapitinib","SIDM00098",4.862092,3.9307985,2
"5071","Rapamycin","SIDM00976",-2.282088,-3.0749903,2
"5072","RVX-208","SIDM00056",4.383365,4.124764,2
"5073","Taselisib","SIDM00411",2.913657,0.9871249,2
"5074","Wee1 Inhibitor","SIDM00632",1.38275,1.3400552,2
"5075","Luminespib","SIDM00042",-1.734062,-0.2856894,2
"5076","ABT737","SIDM00042",1.723439,3.0008585,2
"5077","Docetaxel","SIDM00098",-3.27821166666667,-3.2207139,2
"5078","Foretinib","SIDM00351",0.0512104999999999,1.0409106,2
"5079","Cisplatin","SIDM00381",3.446012,2.8691065,2
"5080","VE-822","SIDM01006",3.892435,1.8195288,2
"5081","Alisertib","SIDM00287",-0.979143,0.73769677,2
"5082","PRT062607","SIDM00201",1.892116,2.8141763,2
"5083","PD173074","SIDM00056",3.1079815,3.584065,2
"5084","Ipatasertib","SIDM00826",2.07971,3.881029,2
"5085","MIM1","SIDM00096",1.836537,3.346572,2
"5086","Niraparib","SIDM00346",3.214975,3.284853,2
"5087","Wee1 Inhibitor","SIDM00111",2.692338,1.2651778,2
"5088","Ruxolitinib","SIDM00098",4.3935785,4.990978,2
"5089","Nutlin-3a (-)","SIDM00632",1.4645995,1.7928307,2
"5090","Linsitinib","SIDM01159",3.420898,3.6103992,2
"5091","Entinostat","SIDM00826",2.122057,2.1043844,2
"5092","Alpelisib","SIDM00346",3.687801,3.7159863,2
"5093","Crizotinib","SIDM00201",0.96815,2.7660046,2
"5094","Epirubicin","SIDM00201",-1.831329,-2.8909793,2
"5095","AZD6738","SIDM01159",1.993406,1.8779418,2
"5096","BMS-536924","SIDM00287",1.97050766666667,1.2012756,2
"5097","Gefitinib","SIDM01126",2.433446,2.2434492,2
"5098","Alpelisib","SIDM00201",0.974435,3.7859397,2
"5099","PRT062607","SIDM00098",3.624605,3.4873776,2
"5100","GSK591","SIDM00632",0.654064,2.3996034,2
"5101","AZD5363","SIDM00411",5.507807,3.0234008,2
"5102","Afatinib","SIDM01126",1.0952765,3.1080065,2
"5103","Olaparib","SIDM00388",3.29062133333333,2.368125,2
"5104","Sabutoclax","SIDM00096",-1.676502,-2.5469735,2
"5105","Daporinad","SIDM00976",-0.426821,-3.1335034,2
"5106","AGI-5198","SIDM00655",3.794955,4.213778,2
"5107","Pictilisib","SIDM00388",-1.024688,0.55697775,2
"5108","AZD4547","SIDM00201",1.79817,3.4058182,2
"5109","MK-2206","SIDM00885",2.1035725,2.3600504,2
"5110","NVP-ADW742","SIDM01159",4.229285,3.1826825,2
"5111","PD0325901","SIDM00974",-3.3333835,-2.9768314,2
"5112","Daporinad","SIDM00096",-4.2155625,-4.766108,2
"5113","VE-822","SIDM00612",5.842925,3.1385422,2
"5114","Linsitinib","SIDM00042",3.8170445,3.7636282,2
"5115","XAV939","SIDM00411",4.016187,4.6621833,2
"5116","PD173074","SIDM00203",3.797073,3.309085,2
"5117","PRT062607","SIDM00885",5.365382,2.9322677,2
"5118","Camptothecin","SIDM00859",-4.620973,-3.8987396,2
"5119","ML323","SIDM00287",3.028188,3.5497081,2
"5120","Gefitinib","SIDM00612",3.8446235,2.3825064,2
"5121","WZ4003","SIDM00540",3.128608,2.2723517,2
"5122","PLX-4720","SIDM01159",2.202201,3.6052566,2
"5123","Palbociclib","SIDM00655",3.099884,2.5576422,2
"5124","Afatinib","SIDM00542",3.173537,2.167047,2
"5125","Niraparib","SIDM00540",3.986307,4.995133,2
"5126","Trametinib","SIDM00381",0.6661815,-0.1211037,2
"5127","PD0325901","SIDM01159",-0.6436585,0.19326872,2
"5128","LY2109761","SIDM00540",3.417703,4.1445236,2
"5129","Sepantronium bromide","SIDM00964",-4.9053035,-4.2165523,2
"5130","Alpelisib","SIDM00203",1.519946,2.8451948,2
"5131","MN-64","SIDM00885",1.676433,4.2776055,2
"5132","Cyclophosphamide","SIDM00542",5.582067,5.194549,2
"5133","Dasatinib","SIDM00203",3.6945645,2.0284207,2
"5134","EPZ5676","SIDM00859",3.693446,3.5130568,2
"5135","Temozolomide","SIDM00388",5.084136,3.9016862,2
"5136","XAV939","SIDM00111",3.27647,4.2104807,2
"5137","BMS-345541","SIDM00964",1.539091,3.0457215,2
"5138","MK-2206","SIDM00655",1.974989,2.7045288,2
"5139","GSK1904529A","SIDM01159",2.7847985,3.159036,2
"5140","Temozolomide","SIDM00632",3.276971,3.4064717,2
"5141","Vorinostat","SIDM00540",1.4759085,1.1926372,2
"5142","UMI-77","SIDM00974",1.645809,1.9805808,2
"5143","Cytarabine","SIDM00542",1.8355185,0.8668706,2
"5144","Dasatinib","SIDM00964",-2.678168,1.4115193,2
"5145","Ibrutinib","SIDM00381",5.140338,2.8716974,2
"5146","Palbociclib","SIDM00964",2.916482,2.515312,2
"5147","Cediranib","SIDM01159",2.705239,2.3781013,2
"5148","Daporinad","SIDM00411",-3.2347015,-3.7499762,2
"5149","Temozolomide","SIDM00111",5.796015,5.602881,2
"5150","Olaparib","SIDM00964",3.29412466666667,3.2976255,2
"5151","Sepantronium bromide","SIDM00411",-2.983238,-3.9105084,2
"5152","PD173074","SIDM01159",4.183422,3.470287,2
"5153","AGI-6780","SIDM01006",1.978241,2.6496384,2
"5154","Ibrutinib","SIDM00388",2.863664,2.531035,2
"5155","ABT737","SIDM00542",2.388959,2.7839422,2
"5156","Paclitaxel","SIDM01126",-2.687496,-3.243176,2
"5157","Wnt-C59","SIDM00098",3.888485,3.3708344,2
"5158","Cytarabine","SIDM00042",0.808924,0.80298907,2
"5159","Dasatinib","SIDM00540",-2.341738,0.6039918,2
"5160","PRT062607","SIDM00817",3.057782,3.590275,2
"5161","Cytarabine","SIDM00111",1.854633,-0.38365299,2
"5162","GDC0810","SIDM00388",3.962488,3.7273505,2
"5163","Dinaciclib","SIDM00203",-3.249284,-0.95674664,2
"5164","MK-2206","SIDM00534",2.348401,2.6405268,2
"5165","Fulvestrant","SIDM00351",3.19561133333333,3.9103923,2
"5166","Oxaliplatin","SIDM01006",4.7979055,3.152736,2
"5167","AZD4547","SIDM00976",3.39457766666667,3.4621983,2
"5168","Epirubicin","SIDM00381",0.532896,-1.381497,2
"5169","OF-1","SIDM01159",3.106211,4.2838902,2
"5170","BIBR-1532","SIDM00817",5.421322,5.2680078,2
"5171","AZD6738","SIDM00201",0.0416284999999999,0.5512421,2
"5172","Camptothecin","SIDM00976",-1.885415,-2.0822656,2
"5173","WZ4003","SIDM00388",4.793199,2.4439912,2
"5174","Vinorelbine","SIDM00203",-3.5472145,-3.5522158,2
"5175","GSK343","SIDM00287",2.4996265,3.0463834,2
"5176","Sabutoclax","SIDM00612",1.990337,-1.1912248,2
"5177","Talazoparib","SIDM00381",4.8107805,3.0120013,2
"5178","Leflunomide","SIDM00817",6.449159,5.2783475,2
"5179","Ulixertinib","SIDM00817",3.1239735,3.379588,2
"5180","Docetaxel","SIDM00826",-4.309751,-3.6942194,2
"5181","Cediranib","SIDM00346",0.984706,1.7390563,2
"5182","SB216763","SIDM00534",3.427342,2.7964582,2
"5183","Dasatinib","SIDM01006",1.097298,1.8256402,2
"5184","OSI-027","SIDM00042",2.7985075,3.608977,2
"5185","I-BRD9","SIDM00655",3.683028,3.5368786,2
"5186","MN-64","SIDM00612",6.972051,5.1040826,2
"5187","Ibrutinib","SIDM00859",0.045553,2.0036032,2
"5188","P22077","SIDM00976",5.353984,4.804157,2
"5189","Dasatinib","SIDM00826",4.210836,2.777115,2
"5190","Sapitinib","SIDM00056",4.56608,3.2531576,2
"5191","AT13148","SIDM00096",0.277005,3.4542449,2
"5192","VE-822","SIDM00111",5.002929,2.3862302,2
"5193","Entospletinib","SIDM00201",3.801621,3.7321706,2
"5194","LGK974","SIDM00111",3.5002645,3.824737,2
"5195","LGK974","SIDM00540",3.5302865,4.0263796,2
"5196","Buparlisib","SIDM00098",1.350109,1.2856739,2
"5197","VE-822","SIDM00381",4.797052,2.6312609,2
"5198","AZD7762","SIDM00612",0.863257666666667,1.0707322,2
"5199","AZD4547","SIDM00542",2.42623533333333,2.744195,2
"5200","NVP-ADW742","SIDM00042",3.455914,3.6213868,2
"5201","OF-1","SIDM00885",1.867286,3.8535438,2
"5202","Paclitaxel","SIDM01159",-2.2452675,-3.191202,2
"5203","Oxaliplatin","SIDM00201",3.4921105,4.1935077,2
"5204","Sabutoclax","SIDM00859",-3.112568,-3.2832484,2
"5205","Cyclophosphamide","SIDM00826",5.528873,5.5163703,2
"5206","Osimertinib","SIDM00411",4.272213,1.8486297,2
"5207","Bortezomib","SIDM00540",-3.854548,-4.6380844,2
"5208","Nutlin-3a (-)","SIDM00411",5.9239795,4.449036,2
"5209","Navitoclax","SIDM00096",0.6357295,-0.46161336,2
"5210","NVP-ADW742","SIDM00612",3.642686,3.131472,2
"5211","Venetoclax","SIDM00411",5.60134,3.311852,2
"5212","Cisplatin","SIDM00098",3.30672533333333,3.187941,2
"5213","Ulixertinib","SIDM00096",0.809387,2.0666468,2
"5214","AT13148","SIDM00203",3.365842,3.540637,2
"5215","Cyclophosphamide","SIDM00655",5.350344,4.816935,2
"5216","Venetoclax","SIDM00655",1.761938,1.3424921,2
"5217","AZD4547","SIDM00534",3.743797,3.4389167,2
"5218","Ulixertinib","SIDM00381",3.060204,2.5590782,2
"5219","LCL161","SIDM00287",4.3776275,3.4254782,2
"5220","IWP-2","SIDM00203",3.260039,1.658926,2
"5221","AGI-5198","SIDM00826",4.41919,4.7867494,2
"5222","MK-8776","SIDM01126",1.048473,2.8825288,2
"5223","Venetoclax","SIDM01006",-2.214003,1.3831608,2
"5224","Foretinib","SIDM00411",1.0849755,1.0763144,2
"5225","Pevonedistat","SIDM01159",-0.2995,0.35892886,2
"5226","GSK1904529A","SIDM00203",3.891788,2.4087114,2
"5227","WIKI4","SIDM00542",4.034087,4.139477,2
"5228","Palbociclib","SIDM00411",3.5050305,2.8380942,2
"5229","AGI-5198","SIDM00885",4.203456,3.9207933,2
"5230","MN-64","SIDM00201",4.139149,4.764439,2
"5231","Vinblastine","SIDM00632",-5.3848945,-4.844995,2
"5232","VE-822","SIDM00826",4.004325,2.7588542,2
"5233","Fulvestrant","SIDM00964",4.279189,3.4140027,2
"5234","CZC24832","SIDM00542",4.168673,3.8758621,2
"5235","Sabutoclax","SIDM00098",-0.758566,-0.47678638,2
"5236","Linsitinib","SIDM00534",3.141245,2.4778004,2
"5237","OSI-027","SIDM00540",2.424359,2.665969,2
"5238","Cisplatin","SIDM00411",5.271761,3.020694,2
"5239","OTX015","SIDM00098",1.841041,3.3753238,2
"5240","Savolitinib","SIDM01126",3.088768,3.2473848,2
"5241","LY2109761","SIDM00632",3.842229,4.0376616,2
"5242","Dasatinib","SIDM00817",-1.799723,1.860622,2
"5243","Entospletinib","SIDM00388",4.384708,2.9560826,2
"5244","WIKI4","SIDM00201",2.918861,3.8875866,2
"5245","AT13148","SIDM00964",2.700791,4.1121926,2
"5246","P22077","SIDM00056",4.362946,4.680777,2
"5247","Entospletinib","SIDM00287",2.587187,3.3085718,2
"5248","BMS-536924","SIDM01006",-0.665772666666667,1.7307793,2
"5249","Fulvestrant","SIDM00655",2.707501,3.3699126,2
"5250","Taselisib","SIDM01159",2.220939,2.1233385,2
"5251","Crizotinib","SIDM00964",2.107189,2.678328,2
"5252","Cisplatin","SIDM00612",3.46058733333333,2.574072,2
"5253","Wee1 Inhibitor","SIDM00056",1.748175,2.3753967,2
"5254","AZD8186","SIDM00388",0.901046,1.4763982,2
"5255","Ruxolitinib","SIDM00388",3.973975,3.3591814,2
"5256","AZD4547","SIDM01126",3.391103,3.723351,2
"5257","Fulvestrant","SIDM00346",2.59761266666667,3.5852509,2
"5258","AT13148","SIDM01159",3.197974,4.389943,2
"5259","GSK2606414","SIDM00411",4.533621,3.7209177,2
"5260","Cyclophosphamide","SIDM00042",5.792458,5.8074636,2
"5261","Nutlin-3a (-)","SIDM00974",2.4042065,3.4709594,2
"5262","Docetaxel","SIDM00540",-5.33456166666667,-4.1673255,2
"5263","Pevonedistat","SIDM01006",2.0923135,-0.67560095,2
"5264","Uprosertib","SIDM00056",2.3354075,2.7158847,2
"5265","Gemcitabine","SIDM00974",-3.40146166666667,-2.9531927,2
"5266","Entospletinib","SIDM00540",1.61121,3.4575357,2
"5267","OF-1","SIDM00859",4.578349,2.5828042,2
"5268","Vinblastine","SIDM00201",-4.3740225,-3.726562,2
"5269","Sapitinib","SIDM00203",5.461955,3.1845744,2
"5270","PD173074","SIDM00411",4.285943,3.473056,2
"5271","PCI-34051","SIDM00346",3.096325,3.2502828,2
"5272","Obatoclax Mesylate","SIDM00964",-0.155953,-0.69413525,2
"5273","Taselisib","SIDM00201",-1.994919,1.9217741,2
"5274","Sapitinib","SIDM00388",3.517076,2.477244,2
"5275","Vinorelbine","SIDM00817",-3.858155,-2.7005575,2
"5276","Camptothecin","SIDM00542",-2.330904,-2.402244,2
"5277","GDC0810","SIDM01006",3.671829,4.5614667,2
"5278","CZC24832","SIDM00632",4.172987,2.2558465,2
"5279","Pevonedistat","SIDM00388",-0.5534195,-1.4604815,2
"5280","Ibrutinib","SIDM00346",0.876836,2.6803124,2
"5281","ML323","SIDM00263",4.123868,3.9579835,2
"5282","MK-8776","SIDM00974",3.826102,3.1148162,2
"5283","Alisertib","SIDM00542",2.3395665,2.2223215,2
"5284","EPZ5676","SIDM00655",5.366187,4.987386,2
"5285","MK-2206","SIDM00632",3.062563,2.812467,2
"5286","PD0325901","SIDM00346",-2.5972405,-2.8324533,2
"5287","AZD5582","SIDM00201",1.410536,1.5601941,2
"5288","Vorinostat","SIDM00111",1.4675435,0.5341598,2
"5289","Epirubicin","SIDM00056",-1.838686,-1.4406729,2
