"","drug","cell_line","IC50","prediction","fold"
"10093","AZD8186","SIDM00099",3.968999,5.228421,3
"10094","Nutlin-3a (-)","SIDM01006",4.2535675,3.9012349,3
"10095","AMG-319","SIDM00381",6.052721,3.1010146,3
"10096","Pictilisib","SIDM00679",1.70094766666667,2.6005006,3
"10097","Alpelisib","SIDM00562",4.415639,2.5216148,3
"10098","Nutlin-3a (-)","SIDM00285",0.976342,3.9537804,3
"10099","SCH772984","SIDM00406",2.301646,1.9263324,3
"10100","SCH772984","SIDM01006",1.957525,3.2627335,3
"10101","GSK1904529A","SIDM00258",2.875902,2.9667542,3
"10102","GSK1904529A","SIDM00145",2.848794,2.172836,3
"10103","GSK1904529A","SIDM00129",2.2726275,2.5055711,3
"10104","SCH772984","SIDM00655",4.00566,3.661435,3
"10105","BIBR-1532","SIDM01019",3.766847,-0.2548932,3
"10106","Irinotecan","SIDM00389",1.256118,0.27350473,3
"10107","BIBR-1532","SIDM01174",5.969819,1.9382924,3
"10108","Irinotecan","SIDM01155",3.963725,2.5129864,3
"10109","Vinorelbine","SIDM01247",-4.809767,0.40571025,3
"10110","Pictilisib","SIDM00198",0.586817,2.571376,3
"10111","Pictilisib","SIDM01140",-0.063289,1.0925246,3
"10112","Vinorelbine","SIDM00389",-5.8877865,-0.4876624,3
"10113","AMG-319","SIDM00317",7.730073,4.089537,3
"10114","GSK1904529A","SIDM00367",2.22457,2.4909127,3
"10115","AMG-319","SIDM01187",6.183359,3.5870445,3
"10116","XAV939","SIDM00256",4.0181075,2.7948363,3
"10117","Vinorelbine","SIDM00227",-3.115691,1.3552402,3
"10118","Nutlin-3a (-)","SIDM01140",1.0890425,3.6757057,3
"10119","AZD8186","SIDM00317",2.7456845,5.278536,3
"10120","GSK1904529A","SIDM00482",2.3389635,1.9288992,3
"10121","AMG-319","SIDM01205",4.143934,2.0945184,3
"10122","Venetoclax","SIDM01011",1.336764,1.6854466,3
"10123","SCH772984","SIDM00466",5.6137,6.1696634,3
"10124","AMG-319","SIDM00044",4.991803,3.0329373,3
"10125","Pictilisib","SIDM01179",0.887040666666667,2.8886633,3
"10126","Vinorelbine","SIDM00445",-4.844395,0.05876093,3
"10127","Irinotecan","SIDM00326",2.607323,2.2484405,3
"10128","AMG-319","SIDM00216",4.884036,2.8229659,3
"10129","Alpelisib","SIDM00064",5.033927,3.2887948,3
"10130","Navitoclax","SIDM00082",2.5227875,4.932828,3
"10131","Vinorelbine","SIDM00535",-0.0127065,2.1739657,3
"10132","Irinotecan","SIDM00534",3.944503,1.7102236,3
"10133","Luminespib","SIDM00384",-2.2269315,3.8054183,3
"10134","XAV939","SIDM00216",5.369069,3.3887494,3
"10135","Pictilisib","SIDM01259",-0.590187,1.2081479,3
"10136","GSK1904529A","SIDM00975",3.4032085,3.6334286,3
"10137","BIBR-1532","SIDM00195",5.496238,0.76090544,3
"10138","SCH772984","SIDM00422",2.814166,3.2093751,3
"10139","Venetoclax","SIDM00917",-0.328585,1.8073055,3
"10140","AMG-319","SIDM01145",4.371819,2.7842422,3
"10141","Luminespib","SIDM00793",-2.764017,4.390843,3
"10142","Vinorelbine","SIDM00438",-1.4983785,1.2149554,3
"10143","AZD8186","SIDM01259",1.9689385,1.9095778,3
"10144","Pictilisib","SIDM00196",0.429585666666667,1.8856231,3
"10145","Pictilisib","SIDM00045",-0.446885,0.35969958,3
"10146","Vinorelbine","SIDM00251",-3.957038,1.3931757,3
"10147","GSK1904529A","SIDM00091",4.305802,3.8888566,3
"10148","Nutlin-3a (-)","SIDM00537",1.7251985,4.1002398,3
"10149","Navitoclax","SIDM00600",2.582024,4.510972,3
"10150","AMG-319","SIDM00488",5.25396,2.7719615,3
"10151","Venetoclax","SIDM00483",4.630233,4.604471,3
"10152","BIBR-1532","SIDM00199",4.607322,0.3812133,3
"10153","Nutlin-3a (-)","SIDM00792",4.284984,4.651679,3
"10154","SCH772984","SIDM00810",0.574215,3.6079013,3
"10155","XAV939","SIDM00176",4.010955,4.096641,3
"10156","BIBR-1532","SIDM00211",3.555722,-1.076269,3
"10157","GSK1904529A","SIDM00488",3.0021585,3.4077835,3
"10158","Alpelisib","SIDM00466",6.215592,5.877898,3
"10159","Irinotecan","SIDM00465",6.716267,2.1644986,3
"10160","Luminespib","SIDM00326",-3.9771115,5.4492226,3
"10161","AZD8186","SIDM00274",3.223037,3.33929,3
"10162","XAV939","SIDM00218",4.8024635,6.349318,3
"10163","Venetoclax","SIDM01248",3.845672,3.890151,3
"10164","Vinorelbine","SIDM01245",-5.052934,-0.0019581728,3
"10165","XAV939","SIDM00969",2.6484385,3.7640965,3
"10166","XAV939","SIDM00491",4.8017795,4.3723807,3
"10167","XAV939","SIDM00182",4.4241095,3.7635326,3
"10168","BIBR-1532","SIDM00538",4.417462,0.53779954,3
"10169","Navitoclax","SIDM00489",1.600311,5.209048,3
"10170","AMG-319","SIDM00719",5.908867,3.9351852,3
"10171","GSK1904529A","SIDM00577",4.3206015,3.1160228,3
"10172","AMG-319","SIDM00577",5.240288,2.7673795,3
"10173","Irinotecan","SIDM00274",4.072055,2.0687387,3
"10174","Nutlin-3a (-)","SIDM00504",4.430093,4.559844,3
"10175","AZD8186","SIDM00234",2.75302,2.2056983,3
"10176","XAV939","SIDM00793",4.2191425,3.2815614,3
"10177","Venetoclax","SIDM00973",3.778608,3.2953825,3
"10178","Pictilisib","SIDM00520",2.17648133333333,3.3555267,3
"10179","AMG-319","SIDM00846",5.052938,2.785425,3
"10180","Pictilisib","SIDM00953",0.102779333333333,1.989069,3
"10181","AMG-319","SIDM00182",4.317963,2.982072,3
"10182","Irinotecan","SIDM00114",3.302246,3.2157438,3
"10183","Luminespib","SIDM00099",-1.7776855,6.771039,3
"10184","Alpelisib","SIDM00326",3.465717,3.5258753,3
"10185","SCH772984","SIDM00504",2.1646,3.9967024,3
"10186","BIBR-1532","SIDM00958",3.940222,-1.5330681,3
"10187","Pictilisib","SIDM00551",2.039287,2.0097992,3
"10188","Nutlin-3a (-)","SIDM00935",4.274751,4.0016317,3
"10189","BIBR-1532","SIDM00113",7.972335,1.425094,3
"10190","XAV939","SIDM00323",3.587517,3.026971,3
"10191","SCH772984","SIDM00328",2.556453,4.0402026,3
"10192","Vinorelbine","SIDM00289",-1.5789555,-0.19433908,3
"10193","Pictilisib","SIDM00789",0.2670755,2.170031,3
"10194","Venetoclax","SIDM01233",3.736786,3.802962,3
"10195","BIBR-1532","SIDM00520",5.359353,1.1229779,3
"10196","SCH772984","SIDM00317",5.956281,5.870537,3
"10197","AMG-319","SIDM00962",4.364244,0.98710334,3
"10198","Venetoclax","SIDM01175",3.720995,5.2183037,3
"10199","AZD8186","SIDM00256",3.3070885,2.149434,3
"10200","AMG-319","SIDM00537",4.899616,2.9847648,3
"10201","Alpelisib","SIDM01122",5.494045,3.1834414,3
"10202","GSK1904529A","SIDM00632",2.5214445,2.0748882,3
"10203","Irinotecan","SIDM00968",1.821011,1.8407034,3
"10204","Luminespib","SIDM00276",-2.2552155,5.1253176,3
"10205","Alpelisib","SIDM00579",1.662296,1.9551169,3
"10206","XAV939","SIDM00202",4.446625,3.4989927,3
"10207","Vinorelbine","SIDM00287",-5.7569675,-0.41931948,3
"10208","Alpelisib","SIDM01132",2.465619,2.5557845,3
"10209","GSK1904529A","SIDM01237",4.675903,3.8741956,3
"10210","BIBR-1532","SIDM00181",5.833598,0.33387193,3
"10211","Nutlin-3a (-)","SIDM01161",1.045829,4.622368,3
"10212","Luminespib","SIDM00214",-1.241578,5.185034,3
"10213","AMG-319","SIDM00489",5.407835,2.6145675,3
"10214","SCH772984","SIDM00508",2.9227,3.241742,3
"10215","Pictilisib","SIDM00612",1.55383066666667,3.6930072,3
"10216","AMG-319","SIDM00837",5.151413,2.7937622,3
"10217","XAV939","SIDM00875",3.911182,3.7305667,3
"10218","XAV939","SIDM01064",4.266295,3.1224992,3
"10219","Venetoclax","SIDM00490",3.061786,3.9721575,3
"10220","AZD8186","SIDM01233",1.2075645,3.305347,3
"10221","Alpelisib","SIDM00211",2.091509,1.3768239,3
"10222","XAV939","SIDM01206",2.6884755,2.9872434,3
"10223","AZD8186","SIDM00332",4.069093,3.630767,3
"10224","Irinotecan","SIDM00584",4.276712,2.6826942,3
"10225","Venetoclax","SIDM00156",2.93224,3.7791023,3
"10226","XAV939","SIDM00388",2.9231555,3.0391288,3
"10227","Vinorelbine","SIDM01011",-4.623268,-0.28595033,3
"10228","XAV939","SIDM01229",4.4895315,3.9722543,3
"10229","AMG-319","SIDM01133",4.954318,3.2095163,3
"10230","Alpelisib","SIDM00900",1.906158,1.7937156,3
"10231","Alpelisib","SIDM01114",4.405789,3.2477605,3
"10232","Venetoclax","SIDM00003",2.108901,2.5303435,3
"10233","AMG-319","SIDM01007",3.548111,1.876587,3
"10234","AZD8186","SIDM00445",2.1639635,2.8668375,3
"10235","Luminespib","SIDM00120",-2.9625045,5.9780283,3
"10236","Venetoclax","SIDM00606",2.729973,4.0753546,3
"10237","SCH772984","SIDM00375",1.806694,4.336848,3
"10238","GSK1904529A","SIDM00362",1.6322915,1.5524274,3
"10239","SCH772984","SIDM01233",2.57271,4.0263944,3
"10240","SCH772984","SIDM00257",3.934198,3.191558,3
"10241","Nutlin-3a (-)","SIDM00418",5.1625765,6.3144865,3
"10242","Venetoclax","SIDM00968",3.196111,3.6328619,3
"10243","AZD8186","SIDM01126",2.398327,3.384285,3
"10244","GSK1904529A","SIDM00517",3.5421385,3.3116887,3
"10245","BIBR-1532","SIDM01183",5.267329,0.6806566,3
"10246","Alpelisib","SIDM00826",2.976814,2.580842,3
"10247","Navitoclax","SIDM01174",2.458688,5.9981236,3
"10248","Vinorelbine","SIDM01197",-2.3555955,2.5260298,3
"10249","Luminespib","SIDM00482",-3.3003465,3.6798606,3
"10250","BIBR-1532","SIDM00834",5.966125,1.1267544,3
"10251","BIBR-1532","SIDM00289",4.675197,-1.1958327,3
"10252","Navitoclax","SIDM00487",2.385901,4.1839304,3
"10253","Navitoclax","SIDM00267",-1.157333,4.8176813,3
"10254","GSK1904529A","SIDM00420",2.77937,3.604556,3
"10255","XAV939","SIDM00553",4.025171,2.8247263,3
"10256","Alpelisib","SIDM00520",4.428668,3.951175,3
"10257","Alpelisib","SIDM00241",0.144173,1.6226586,3
"10258","GSK1904529A","SIDM00465",3.952267,3.399205,3
"10259","Nutlin-3a (-)","SIDM00535",2.997507,5.4732027,3
"10260","Nutlin-3a (-)","SIDM00621",4.719044,4.519666,3
"10261","GSK1904529A","SIDM00262",3.5322215,3.2827308,3
"10262","Luminespib","SIDM00535",-1.4880525,5.880659,3
"10263","Luminespib","SIDM00835",-0.758989,6.5782366,3
"10264","Venetoclax","SIDM00350",4.526922,3.565573,3
"10265","Alpelisib","SIDM00003",5.463177,2.231468,3
"10266","AZD8186","SIDM00214",3.0587705,3.314541,3
"10267","Alpelisib","SIDM00896",2.213919,1.5575382,3
"10268","Vinorelbine","SIDM00252",-0.5718385,1.149738,3
"10269","Venetoclax","SIDM00964",2.569594,2.4901493,3
"10270","Irinotecan","SIDM00202",-3.31514,1.3118523,3
"10271","Irinotecan","SIDM01187",2.898965,2.790231,3
"10272","Alpelisib","SIDM00127",2.975781,3.0907629,3
"10273","Alpelisib","SIDM00953",1.842213,2.2791324,3
"10274","AMG-319","SIDM00371",5.642926,3.4372916,3
"10275","Nutlin-3a (-)","SIDM00224",2.276332,5.093608,3
"10276","Vinorelbine","SIDM00056",-2.96795,-0.073947296,3
"10277","Luminespib","SIDM00406",-4.5966315,2.7110345,3
"10278","SCH772984","SIDM00496",1.26153,3.7258537,3
"10279","Irinotecan","SIDM00668",0.105699,1.1122122,3
"10280","Alpelisib","SIDM00176",3.456613,3.3787863,3
"10281","Nutlin-3a (-)","SIDM01220",4.375492,4.808015,3
"10282","Irinotecan","SIDM00948",2.599442,0.99713534,3
"10283","Vinorelbine","SIDM00394",-4.1565835,1.2984402,3
"10284","XAV939","SIDM00929",4.229008,3.9778993,3
"10285","AZD8186","SIDM00793",2.4674895,2.502679,3
"10286","Nutlin-3a (-)","SIDM00195",5.5099025,4.783188,3
"10287","Vinorelbine","SIDM00699",-3.0551705,2.368471,3
"10288","Alpelisib","SIDM00930",3.888545,3.2138224,3
"10289","XAV939","SIDM00371",4.5340915,4.855072,3
"10290","GSK1904529A","SIDM00269",1.490667,2.5267985,3
"10291","AMG-319","SIDM00483",7.658786,3.1542032,3
"10292","Alpelisib","SIDM00374",2.217672,2.3050497,3
"10293","GSK1904529A","SIDM00592",2.7221535,2.7542522,3
"10294","AZD8186","SIDM00465",2.7032185,3.5525417,3
"10295","Irinotecan","SIDM00528",3.795463,2.3374398,3
"10296","GSK1904529A","SIDM00127",4.599316,2.980902,3
"10297","GSK1904529A","SIDM00971",3.428963,4.133298,3
"10298","Vinorelbine","SIDM01064",-4.3647675,1.2879797,3
"10299","XAV939","SIDM00096",3.2491545,2.5509849,3
"10300","Navitoclax","SIDM00631",-2.765441,4.7115984,3
"10301","XAV939","SIDM00834",5.736164,4.3200955,3
"10302","Navitoclax","SIDM00104",3.0127905,5.616165,3
"10303","AZD8186","SIDM00416",2.577202,1.8854004,3
"10304","Luminespib","SIDM00201",-4.2808535,4.1196957,3
"10305","Navitoclax","SIDM00900",0.3696175,3.1672275,3
"10306","AMG-319","SIDM00655",5.186211,3.0943887,3
"10307","Nutlin-3a (-)","SIDM00242",4.41296,3.821159,3
"10308","Alpelisib","SIDM00929",3.641119,3.3085103,3
"10309","Vinorelbine","SIDM00427",-5.1165725,0.25545645,3
"10310","Alpelisib","SIDM00412",1.134142,0.638274,3
"10311","BIBR-1532","SIDM01011",4.202642,-1.2547373,3
"10312","Navitoclax","SIDM01019",-1.0049895,3.90167,3
"10313","Luminespib","SIDM00260",-3.0470625,5.5597773,3
"10314","Alpelisib","SIDM00542",4.695061,4.063525,3
"10315","Nutlin-3a (-)","SIDM00483",5.789721,5.651416,3
"10316","GSK1904529A","SIDM00905",2.346671,3.0090594,3
"10317","AMG-319","SIDM00302",4.821891,2.248889,3
"10318","Navitoclax","SIDM01237",4.1610085,5.7918367,3
"10319","SCH772984","SIDM00550",3.485419,3.9823027,3
"10320","Nutlin-3a (-)","SIDM00549",0.6634975,3.446571,3
"10321","GSK1904529A","SIDM00047",5.19464,2.9904525,3
"10322","Vinorelbine","SIDM00267",-2.702092,1.0068871,3
"10323","XAV939","SIDM00565",3.7161855,4.4753256,3
"10324","AMG-319","SIDM00285",4.006304,2.457008,3
"10325","AZD8186","SIDM00113",3.0828285,4.4232235,3
"10326","GSK1904529A","SIDM01019",2.6667095,2.4121377,3
"10327","GSK1904529A","SIDM01007",2.628146,1.9555234,3
"10328","Pictilisib","SIDM01133",1.38760666666667,2.3516967,3
"10329","AZD8186","SIDM01161",1.8433795,3.0788066,3
"10330","GSK1904529A","SIDM00923",3.795781,2.9405046,3
"10331","Luminespib","SIDM00394",-0.6888745,5.447345,3
"10332","GSK1904529A","SIDM00227",3.7334885,3.5698297,3
"10333","Pictilisib","SIDM00885",1.469705,2.6716259,3
"10334","Vinorelbine","SIDM00233",-6.259668,0.34079418,3
"10335","AMG-319","SIDM00544",5.114944,2.585954,3
"10336","SCH772984","SIDM00967",2.434848,4.1582794,3
"10337","Luminespib","SIDM00539",-0.747898,5.6597557,3
"10338","AZD8186","SIDM01197",3.8173745,3.9566448,3
"10339","Navitoclax","SIDM00441",-2.1362235,2.6284573,3
"10340","Irinotecan","SIDM00323",1.530426,1.1615077,3
"10341","AMG-319","SIDM00287",3.390505,1.5758001,3
"10342","SCH772984","SIDM00346",-0.52101,2.84657,3
"10343","Nutlin-3a (-)","SIDM00917",1.184206,3.396762,3
"10344","GSK1904529A","SIDM00719",5.0814635,4.1245365,3
"10345","Alpelisib","SIDM00835",4.22002,4.3304996,3
"10346","XAV939","SIDM00472",3.8413535,4.8188095,3
"10347","Alpelisib","SIDM00680",3.208777,3.483756,3
"10348","AMG-319","SIDM00230",5.487263,2.4635289,3
"10349","BIBR-1532","SIDM00394",4.998145,-0.14993559,3
"10350","Vinorelbine","SIDM00308",-4.9511265,-0.24900855,3
"10351","GSK1904529A","SIDM00466",5.094547,5.3629875,3
"10352","Venetoclax","SIDM00441",-3.267627,1.3567812,3
"10353","Vinorelbine","SIDM00156",-2.4582665,1.5504695,3
"10354","Alpelisib","SIDM00230",2.540939,1.9717518,3
"10355","BIBR-1532","SIDM01247",2.885341,-0.6468198,3
"10356","SCH772984","SIDM00224",2.833372,4.423115,3
"10357","Pictilisib","SIDM00234",0.749428,1.0924621,3
"10358","SCH772984","SIDM01047",0.371473,3.1049712,3
"10359","Vinorelbine","SIDM00250",-4.705652,0.52011055,3
"10360","Irinotecan","SIDM00596",5.371291,2.9271119,3
"10361","Navitoclax","SIDM00384",2.578298,3.174846,3
"10362","Vinorelbine","SIDM00114",0.5309,2.6283596,3
"10363","Nutlin-3a (-)","SIDM00826",4.8346535,3.9995217,3
"10364","AMG-319","SIDM00535",5.597236,3.1831784,3
"10365","Vinorelbine","SIDM00371",-0.7688625,1.8913584,3
"10366","Irinotecan","SIDM00508",0.55271,1.4869686,3
"10367","Alpelisib","SIDM00377",4.798318,3.9554498,3
"10368","Nutlin-3a (-)","SIDM00099",2.7987275,6.5812774,3
"10369","Vinorelbine","SIDM00317",-0.8741,3.3322585,3
"10370","Pictilisib","SIDM00224",2.3065945,3.0629213,3
"10371","Vinorelbine","SIDM01097",-4.107188,0.6212614,3
"10372","Irinotecan","SIDM00905",3.378088,1.8956693,3
"10373","SCH772984","SIDM00929",3.906005,4.092535,3
"10374","AMG-319","SIDM00600",4.81708,1.9999975,3
"10375","AMG-319","SIDM01126",5.212603,3.3432367,3
"10376","SCH772984","SIDM01168",0.717082,4.6527176,3
"10377","Venetoclax","SIDM00118",2.475322,2.5346205,3
"10378","Navitoclax","SIDM00274",0.8081645,5.1740274,3
"10379","GSK1904529A","SIDM00056",3.306727,2.7097352,3
"10380","Navitoclax","SIDM00120",1.5331005,5.9592357,3
"10381","GSK1904529A","SIDM00537",2.6410555,2.8323247,3
"10382","XAV939","SIDM00042",3.298646,4.530364,3
"10383","BIBR-1532","SIDM00528",4.36528,0.46767995,3
"10384","Navitoclax","SIDM00837",0.865263,4.704366,3
"10385","AZD8186","SIDM01245",3.76071,1.7209069,3
"10386","AZD8186","SIDM00252",2.0262715,3.6809423,3
"10387","Vinorelbine","SIDM00680",-3.724653,1.7163724,3
"10388","GSK1904529A","SIDM00234",3.25848,2.2934608,3
"10389","Nutlin-3a (-)","SIDM01197",5.7157075,5.033026,3
"10390","Pictilisib","SIDM00596",1.90384233333333,3.4804664,3
"10391","Navitoclax","SIDM00205",0.6957175,3.863125,3
"10392","GSK1904529A","SIDM00553",3.547957,1.9638473,3
"10393","AMG-319","SIDM01093",4.116207,3.2579708,3
"10394","Irinotecan","SIDM00287",-0.348285,0.3383308,3
"10395","Vinorelbine","SIDM01160",-3.585313,1.2500802,3
"10396","BIBR-1532","SIDM00491",4.472276,0.43522224,3
"10397","AZD8186","SIDM00591",2.5346235,2.3102174,3
"10398","Luminespib","SIDM00181",-3.1684175,5.2066984,3
"10399","SCH772984","SIDM01228",4.947625,3.859771,3
"10400","Venetoclax","SIDM00489",3.285413,3.3086276,3
"10401","AMG-319","SIDM01122",5.647308,2.8492062,3
"10402","BIBR-1532","SIDM00679",4.911196,0.13223523,3
"10403","Vinorelbine","SIDM00792",-3.1508355,1.9917418,3
"10404","Luminespib","SIDM00562",-3.340101,4.633889,3
"10405","Irinotecan","SIDM00267",5.949643,2.204093,3
"10406","Luminespib","SIDM00127",-2.635265,5.245173,3
"10407","Venetoclax","SIDM00257",2.347065,2.0545342,3
"10408","Navitoclax","SIDM00491",2.853069,5.2904263,3
"10409","Irinotecan","SIDM00195",0.448701,2.157931,3
"10410","Alpelisib","SIDM00721",2.927394,3.5399058,3
"10411","SCH772984","SIDM00732",3.712442,4.6539927,3
"10412","Luminespib","SIDM00896",-4.2710725,3.7261717,3
"10413","Irinotecan","SIDM00758",3.986777,2.225283,3
"10414","Pictilisib","SIDM00466",3.318442,5.3266706,3
"10415","XAV939","SIDM00129",3.709207,2.9198506,3
"10416","AZD8186","SIDM00612",3.0881415,4.3768992,3
"10417","Irinotecan","SIDM00374",-0.257229,1.5094602,3
"10418","GSK1904529A","SIDM00324",2.5690345,2.3569033,3
"10419","Alpelisib","SIDM00113",6.527032,4.53913,3
"10420","BIBR-1532","SIDM00550",3.913115,0.55670214,3
"10421","Nutlin-3a (-)","SIDM00832",5.827945,4.821913,3
"10422","AMG-319","SIDM00970",5.062823,2.3427427,3
"10423","AZD8186","SIDM00343",2.228694,4.455487,3
"10424","Vinorelbine","SIDM00201",-4.0839995,0.09771073,3
"10425","XAV939","SIDM00973",3.475236,4.0189342,3
"10426","AMG-319","SIDM00418",7.10148,3.898274,3
"10427","Navitoclax","SIDM00846",2.204545,4.8920436,3
"10428","XAV939","SIDM01132",3.6360045,3.6106193,3
"10429","XAV939","SIDM00424",3.01964,2.7620757,3
"10430","AMG-319","SIDM00842",4.296877,2.4850953,3
"10431","Vinorelbine","SIDM00261",-6.1101135,-0.37771657,3
"10432","Pictilisib","SIDM00668",1.173247,1.6066681,3
"10433","Vinorelbine","SIDM01126",-4.2004465,2.068004,3
"10434","BIBR-1532","SIDM00379",4.591413,0.19507118,3
"10435","Irinotecan","SIDM00540",2.839182,1.5553792,3
"10436","BIBR-1532","SIDM00308",5.009918,-1.4196566,3
"10437","Nutlin-3a (-)","SIDM00137",4.9199455,5.2979956,3
"10438","SCH772984","SIDM00832",1.101924,3.8818262,3
"10439","Alpelisib","SIDM01093",5.268993,3.8148253,3
"10440","SCH772984","SIDM00292",7.0718,4.896631,3
"10441","GSK1904529A","SIDM00351",2.7566405,2.6020722,3
"10442","Navitoclax","SIDM00077",0.8387085,4.986622,3
"10443","Pictilisib","SIDM00441",0.347027333333333,0.61491734,3
"10444","Irinotecan","SIDM00538",3.758154,2.4495683,3
"10445","SCH772984","SIDM00445",0.740153,3.409595,3
"10446","GSK1904529A","SIDM00121",2.2615775,1.93117,3
"10447","Vinorelbine","SIDM00262",-1.8572325,1.490777,3
"10448","GSK1904529A","SIDM00551",3.12513,2.8027825,3
"10449","Vinorelbine","SIDM00332",-0.859332,1.717579,3
"10450","AZD8186","SIDM00917",0.5778565,1.9690686,3
"10451","Irinotecan","SIDM00655",3.331966,1.7641454,3
"10452","Nutlin-3a (-)","SIDM00565",4.937615,5.3391333,3
"10453","Irinotecan","SIDM01098",1.329503,2.0256865,3
"10454","Vinorelbine","SIDM00242",-2.816463,0.045472573,3
"10455","SCH772984","SIDM00263",3.861207,3.612673,3
"10456","AZD8186","SIDM00250",2.483288,2.7828524,3
"10457","Vinorelbine","SIDM00835",0.296894,2.6199253,3
"10458","Venetoclax","SIDM00094",4.255167,4.4142857,3
"10459","AMG-319","SIDM00180",4.620124,2.1112397,3
"10460","Navitoclax","SIDM00410",0.2597035,3.2169497,3
"10461","Vinorelbine","SIDM00783",-5.407545,0.40919223,3
"10462","Nutlin-3a (-)","SIDM00596",4.2395275,5.617134,3
"10463","AZD8186","SIDM00863",2.5597235,2.136047,3
"10464","BIBR-1532","SIDM00197",4.824106,0.24342905,3
"10465","Irinotecan","SIDM00182",5.533351,2.3345985,3
"10466","BIBR-1532","SIDM01229",3.936536,0.4006864,3
"10467","GSK1904529A","SIDM00201",2.6344195,2.5750778,3
"10468","Navitoclax","SIDM01098",1.707032,4.853508,3
"10469","Venetoclax","SIDM00466",3.417405,6.268998,3
"10470","Pictilisib","SIDM00677",1.21205166666667,1.8068038,3
"10471","Vinorelbine","SIDM00659",-4.058084,1.2496308,3
"10472","AMG-319","SIDM00501",5.554897,2.9743268,3
"10473","BIBR-1532","SIDM00294",5.282852,0.75431424,3
"10474","AZD8186","SIDM00817",1.065467,3.4567316,3
"10475","BIBR-1532","SIDM00553",4.532823,-0.8503629,3
"10476","XAV939","SIDM00320",3.563474,4.214946,3
"10477","Luminespib","SIDM01251",-4.218452,3.7670543,3
"10478","Vinorelbine","SIDM00491",-2.4945455,1.6275493,3
"10479","BIBR-1532","SIDM00659",5.842012,0.5216013,3
"10480","Luminespib","SIDM00551",-3.5632745,5.0051823,3
"10481","XAV939","SIDM00311",3.948313,4.4635587,3
"10482","Luminespib","SIDM00375",-1.9099005,5.5815887,3
"10483","SCH772984","SIDM00277",-0.754719,2.1556363,3
"10484","Nutlin-3a (-)","SIDM00103",2.277258,5.4520297,3
"10485","SCH772984","SIDM00834",1.247837,4.081662,3
"10486","AMG-319","SIDM00234",4.031814,2.13006,3
"10487","BIBR-1532","SIDM00293",5.605676,0.9385508,3
"10488","BIBR-1532","SIDM00970",3.943416,-0.37744364,3
"10489","Irinotecan","SIDM00285",0.701885,0.8982071,3
"10490","Alpelisib","SIDM00188",3.269405,4.186555,3
"10491","Irinotecan","SIDM01159",2.07229,2.1665468,3
"10492","AZD8186","SIDM00958",3.3414145,1.5189,3
"10493","XAV939","SIDM01174",4.5123515,5.0067434,3
"10494","SCH772984","SIDM00218",6.566117,6.4915514,3
"10495","Vinorelbine","SIDM00668",-5.3048385,0.3110215,3
"10496","BIBR-1532","SIDM00783",4.557168,-1.0353711,3
"10497","GSK1904529A","SIDM00444",4.200588,2.9704382,3
"10498","BIBR-1532","SIDM01251",3.872993,-1.2108998,3
"10499","Luminespib","SIDM00842",-3.0079685,4.3144917,3
"10500","GSK1904529A","SIDM00299",4.0761235,3.6584423,3
"10501","Pictilisib","SIDM00258",0.565018,2.2643356,3
"10502","Pictilisib","SIDM00935",-0.287548333333333,1.2960085,3
"10503","Navitoclax","SIDM01205",2.2617205,3.120826,3
"10504","Nutlin-3a (-)","SIDM00156",4.8885005,4.8426456,3
"10505","GSK1904529A","SIDM01174",3.256016,4.476388,3
"10506","Pictilisib","SIDM00528",-0.687368666666667,2.3345182,3
"10507","Luminespib","SIDM00410",-4.081472,3.9833887,3
"10508","SCH772984","SIDM00814",1.388395,3.6170623,3
"10509","Irinotecan","SIDM00218",7.504032,3.9727821,3
"10510","Luminespib","SIDM00732",-2.0369765,5.445754,3
"10511","Nutlin-3a (-)","SIDM00482",0.903896,3.1708992,3
"10512","BIBR-1532","SIDM00244",5.414638,-1.3643135,3
"10513","Vinorelbine","SIDM00182",-3.32891,1.1798582,3
"10514","SCH772984","SIDM00311",3.181981,4.583413,3
"10515","Pictilisib","SIDM00293",2.8785595,2.6582923,3
"10516","Luminespib","SIDM01042",-2.6217555,4.5398474,3
"10517","BIBR-1532","SIDM00576",5.10128,-1.7471594,3
"10518","Venetoclax","SIDM01228",2.606629,3.2507784,3
"10519","Luminespib","SIDM00517",-3.514389,5.6568384,3
"10520","Irinotecan","SIDM00813",-0.543893,1.0396209,3
"10521","Nutlin-3a (-)","SIDM00540",3.949318,4.3243513,3
"10522","SCH772984","SIDM00783",-1.228743,3.7062414,3
"10523","Pictilisib","SIDM00591",0.564857666666667,1.1346017,3
"10524","Irinotecan","SIDM00680",2.234349,2.0608947,3
"10525","BIBR-1532","SIDM00410",4.534135,-0.6319519,3
"10526","GSK1904529A","SIDM00043",3.161638,2.5833697,3
"10527","GSK1904529A","SIDM00549",1.8645315,2.0601077,3
"10528","Pictilisib","SIDM00583",1.14506866666667,2.9977796,3
"10529","Navitoclax","SIDM00420",2.258767,5.65211,3
"10530","XAV939","SIDM00438",4.443873,3.5287888,3
"10531","Luminespib","SIDM00266",-4.2786705,3.921035,3
"10532","XAV939","SIDM00114",4.820394,5.063699,3
"10533","Alpelisib","SIDM00293",5.101769,2.9828389,3
"10534","XAV939","SIDM00688",4.267919,2.6067622,3
"10535","Irinotecan","SIDM00951",-0.113677,0.29310438,3
