"","drug","cell_line","IC50","prediction","fold"
"3297","Dasatinib","SIDM00064",0.806491,1.52262,1
"3298","PD0325901","SIDM00291",-2.621855,-2.7187831,1
"3299","Dactolisib","SIDM00064",-1.913781,-1.2986318,1
"3300","P22077","SIDM01229",2.834349,3.0383186,1
"3301","Luminespib","SIDM00136",-1.705593,-0.7028641,1
"3302","Irinotecan","SIDM00077",3.766024,3.7505298,1
"3303","Talazoparib","SIDM00551",2.326671,3.3832147,1
"3304","AGI-6780","SIDM00837",3.577646,3.8143265,1
"3305","LGK974","SIDM00758",4.002436,3.3167055,1
"3306","ML323","SIDM00077",4.806739,4.950928,1
"3307","Taselisib","SIDM00064",3.82378,2.9401615,1
"3308","SB216763","SIDM00136",5.686758,4.7570586,1
"3309","BMS-345541","SIDM00496",3.3682755,2.9697058,1
"3310","Palbociclib","SIDM01175",5.011073,2.0611305,1
"3311","OF-1","SIDM00837",4.473789,4.5536413,1
"3312","BMS-345541","SIDM01090",1.9534955,3.617706,1
"3313","Trametinib","SIDM00837",-2.4591795,-2.9539912,1
"3314","Cisplatin","SIDM00332",4.52486766666667,2.6066794,1
"3315","BMS-536924","SIDM00699",3.220216,2.7864754,1
"3316","Linsitinib","SIDM00837",1.8458335,3.2439635,1
"3317","Ipatasertib","SIDM01233",3.74146,3.2721553,1
"3318","Ulixertinib","SIDM00064",1.403239,3.2336013,1
"3319","Ibrutinib","SIDM00174",5.250239,4.9898877,1
"3320","AZD8186","SIDM00094",1.960387,3.2951748,1
"3321","Luminespib","SIDM01233",-2.1182615,-0.44446146,1
"3322","Dinaciclib","SIDM00064",-3.588375,-1.6374996,1
"3323","Sapitinib","SIDM00537",2.648727,3.879708,1
"3324","Irinotecan","SIDM00561",1.267023,1.8291786,1
"3325","UMI-77","SIDM01090",2.30945,3.09554,1
"3326","Lapatinib","SIDM00174",2.7273665,3.7675743,1
"3327","NVP-ADW742","SIDM01093",4.675284,3.7313902,1
"3328","UMI-77","SIDM01187",2.543035,3.668658,1
"3329","AGI-6780","SIDM01247",2.315791,2.7245123,1
"3330","MK-8776","SIDM00136",2.471413,4.684893,1
"3331","ML323","SIDM00699",4.426641,4.7724032,1
"3332","Taselisib","SIDM01233",1.069836,1.6587985,1
"3333","Dabrafenib","SIDM00520",4.1233665,4.2386975,1
"3334","WZ4003","SIDM01247",3.806493,2.8671682,1
"3335","Camptothecin","SIDM01161",-4.069048,-3.5058835,1
"3336","Buparlisib","SIDM01090",1.106743,2.6141906,1
"3337","AZ6102","SIDM01093",3.774637,3.9209557,1
"3338","UMI-77","SIDM01229",3.152974,2.1195505,1
"3339","PD0325901","SIDM00120",2.804782,0.5959976,1
"3340","Uprosertib","SIDM00136",1.179552,4.220511,1
"3341","AZ960","SIDM00758",3.787166,3.443535,1
"3342","Fulvestrant","SIDM01175",5.85623966666667,3.9892547,1
"3343","AGI-6780","SIDM00537",2.62037,3.6224205,1
"3344","Bortezomib","SIDM01187",-4.178431,-2.6726859,1
"3345","P22077","SIDM00332",7.16891,4.1504903,1
"3346","Talazoparib","SIDM00520",4.8213545,2.832064,1
"3347","Paclitaxel","SIDM00793",-2.0803845,-1.9955347,1
"3348","5-Fluorouracil","SIDM00120",5.527939,4.8395805,1
"3349","Nilotinib","SIDM00537",2.5901235,3.6288161,1
"3350","Cisplatin","SIDM00520",2.62051366666667,3.1836143,1
"3351","AT13148","SIDM00517",5.974857,4.3380404,1
"3352","Dactinomycin","SIDM00077",-3.6963505,-0.18457027,1
"3353","AZD5363","SIDM01247",4.200936,2.3100216,1
"3354","PCI-34051","SIDM00136",4.523925,5.9581485,1
"3355","Taselisib","SIDM00496",3.325103,0.8424611,1
"3356","AT13148","SIDM00077",2.257368,4.209511,1
"3357","Palbociclib","SIDM00136",1.0923025,2.3975217,1
"3358","Linsitinib","SIDM01090",3.716267,3.253999,1
"3359","Sapitinib","SIDM01233",2.325257,3.5511923,1
"3360","Daporinad","SIDM00793",-7.0543745,-5.4573464,1
"3361","Olaparib","SIDM01187",4.932301,4.354537,1
"3362","Wee1 Inhibitor","SIDM00496",0.6754345,1.7009597,1
"3363","AZD3759","SIDM00094",2.366355,3.5263364,1
"3364","Paclitaxel","SIDM00537",-4.664414,-1.7215676,1
"3365","Entinostat","SIDM00758",2.385338,1.9708824,1
"3366","Daporinad","SIDM00064",-5.508707,-3.7937286,1
"3367","Paclitaxel","SIDM00699",-1.289328,-1.3382125,1
"3368","Wee1 Inhibitor","SIDM00120",1.6676895,3.3592117,1
"3369","BMS-345541","SIDM01175",6.142319,3.8122904,1
"3370","Cediranib","SIDM00094",2.355016,1.7061751,1
"3371","Lapatinib","SIDM00537",2.84447,2.5315866,1
"3372","Irinotecan","SIDM01229",2.169633,1.2378428,1
"3373","Lapatinib","SIDM00758",4.048927,2.2181723,1
"3374","OTX015","SIDM00520",5.073913,3.5740373,1
"3375","AZD7762","SIDM00077",-1.80522533333333,-1.0542156,1
"3376","Gemcitabine","SIDM00551",-4.38871733333333,2.0529752,1
"3377","GSK591","SIDM00332",3.991723,4.8910165,1
"3378","ML323","SIDM01229",4.182612,3.9044416,1
"3379","Taselisib","SIDM00517",-0.518695,1.6899167,1
"3380","Cytarabine","SIDM00517",-0.0081395,1.1153245,1
"3381","LY2109761","SIDM00699",6.110276,5.01969,1
"3382","Lapatinib","SIDM01187",1.2964385,1.8012666,1
"3383","AGI-5198","SIDM00517",5.877497,4.666037,1
"3384","Cyclophosphamide","SIDM01247",4.200936,3.958255,1
"3385","Navitoclax","SIDM00094",3.038288,3.7525504,1
"3386","GDC0810","SIDM00565",4.32041,3.4524083,1
"3387","Cisplatin","SIDM00551",0.816119333333333,2.7638972,1
"3388","Pictilisib","SIDM01187",0.259686,2.0676467,1
"3389","Sapitinib","SIDM01247",3.511292,3.473931,1
"3390","AZD8055","SIDM01233",0.164789,1.2869291,1
"3391","Rapamycin","SIDM00077",-1.339549,-1.446669,1
"3392","Ruxolitinib","SIDM00537",4.4074575,4.343394,1
"3393","Docetaxel","SIDM00793",-1.873624,-2.3899314,1
"3394","MN-64","SIDM00520",3.810068,5.347219,1
"3395","Bortezomib","SIDM00565",-5.321155,-4.142336,1
"3396","GSK343","SIDM00496",4.571831,3.1765947,1
"3397","Camptothecin","SIDM00094",-1.380677,-2.4128826,1
"3398","PD0325901","SIDM00332",2.090694,2.2319572,1
"3399","SB505124","SIDM00136",3.430766,4.5912404,1
"3400","ML323","SIDM01093",4.643066,4.921981,1
"3401","Gemcitabine","SIDM00291",-2.29047533333333,1.4846596,1
"3402","GDC0810","SIDM01233",6.462043,4.8637276,1
"3403","Crizotinib","SIDM00520",3.97192,2.6408894,1
"3404","PRT062607","SIDM00517",2.694513,3.8158088,1
"3405","Dactolisib","SIDM01247",-3.788057,-2.5479155,1
"3406","GSK591","SIDM01247",2.846829,4.337877,1
"3407","Fulvestrant","SIDM00496",3.310641,3.6329572,1
"3408","Ipatasertib","SIDM00120",4.600896,3.3143563,1
"3409","OTX015","SIDM00719",6.096477,3.4043396,1
"3410","LGK974","SIDM00551",2.762116,3.3935826,1
"3411","Obatoclax Mesylate","SIDM01090",-2.042807,1.5054325,1
"3412","Taselisib","SIDM00537",-0.733926,1.2864505,1
"3413","Osimertinib","SIDM00561",0.431255,1.3724555,1
"3414","Cyclophosphamide","SIDM01161",4.652324,4.749432,1
"3415","Entinostat","SIDM01090",2.3461195,1.9830227,1
"3416","Trametinib","SIDM01161",-1.4851875,-1.1442878,1
"3417","Entinostat","SIDM01247",0.4444925,1.0749161,1
"3418","Doramapimod","SIDM00332",3.270955,4.4819508,1
"3419","Nutlin-3a (-)","SIDM00719",5.2210105,5.3443227,1
"3420","GSK1904529A","SIDM01175",3.648876,3.37054,1
"3421","AZD5363","SIDM00837",1.407252,3.7195442,1
"3422","Savolitinib","SIDM01093",2.274977,3.9219482,1
"3423","Talazoparib","SIDM01093",3.6195115,2.7704759,1
"3424","PLX-4720","SIDM00094",5.37923066666667,4.1651826,1
"3425","AZD5363","SIDM00793",3.814071,2.6857889,1
"3426","WEHI-539","SIDM00561",2.767638,2.8689141,1
"3427","MIM1","SIDM00064",3.5477255,3.3392835,1
"3428","NVP-ADW742","SIDM01161",1.768384,3.9762917,1
"3429","MIM1","SIDM00136",4.288093,4.1675534,1
"3430","AGI-6780","SIDM00565",2.5720275,3.2278214,1
"3431","Sapitinib","SIDM00120",5.608014,4.448085,1
"3432","Ruxolitinib","SIDM01175",5.6664815,4.620314,1
"3433","PFI3","SIDM01093",5.334755,5.9680433,1
"3434","Talazoparib","SIDM00561",2.883054,1.1342255,1
"3435","MK-1775","SIDM01114",0.202259,0.58787113,1
"3436","Camptothecin","SIDM00332",2.459274,-1.8309268,1
"3437","Venetoclax","SIDM00837",2.329371,3.6296952,1
"3438","MIRA-1","SIDM00244",5.38217,5.5735474,1
"3439","ABT737","SIDM01175",3.599315,2.8842118,1
"3440","Talazoparib","SIDM01161",1.2106985,1.1285352,1
"3441","AZD5363","SIDM00758",1.263531,3.4293678,1
"3442","Gefitinib","SIDM01187",3.743174,2.2898312,1
"3443","OSI-027","SIDM00496",0.597105,3.0347514,1
"3444","Alisertib","SIDM00793",1.869089,0.3665616,1
"3445","Cisplatin","SIDM00793",3.68760733333333,2.367923,1
"3446","MN-64","SIDM00174",3.899114,5.0269027,1
"3447","Sabutoclax","SIDM01161",0.463162,-1.1530414,1
"3448","Tamoxifen","SIDM00496",3.4977095,3.7522674,1
"3449","Savolitinib","SIDM01090",2.882814,2.8397539,1
"3450","Dabrafenib","SIDM01161",0.1766105,3.0198112,1
"3451","LCL161","SIDM01229",4.472256,4.438914,1
"3452","Dactinomycin","SIDM01114",-4.202749,-0.24755614,1
"3453","Pictilisib","SIDM00332",1.23785666666667,3.13773,1
"3454","Erlotinib","SIDM00517",0.159668,2.6119254,1
"3455","UMI-77","SIDM00561",1.329856,1.7565683,1
"3456","EPZ004777","SIDM00793",4.618692,3.904441,1
"3457","Temozolomide","SIDM01233",7.321056,6.763989,1
"3458","MIM1","SIDM01187",5.6971605,3.7508054,1
"3459","GSK591","SIDM00793",4.226937,4.2637005,1
"3460","Nilotinib","SIDM00517",3.7569025,3.580539,1
"3461","Dinaciclib","SIDM00244",-2.962089,-1.4460298,1
"3462","IWP-2","SIDM01093",3.357121,3.5878272,1
"3463","GSK591","SIDM00551",2.12492,4.587444,1
"3464","Entinostat","SIDM01161",3.230687,1.8593965,1
"3465","MK-1775","SIDM00517",-0.016108,0.4339779,1
"3466","P22077","SIDM00174",5.480765,5.0698347,1
"3467","Ulixertinib","SIDM00094",3.1069655,3.0758705,1
"3468","Dactolisib","SIDM00517",-2.102131,-1.557662,1
"3469","Leflunomide","SIDM00719",6.895088,5.2522388,1
"3470","Luminespib","SIDM00537",-3.3222345,-1.168597,1
"3471","AGI-6780","SIDM00699",3.0174705,3.2411773,1
"3472","Sepantronium bromide","SIDM01175",-0.800199,-3.0458882,1
"3473","Taselisib","SIDM01247",2.580272,2.0109742,1
"3474","Savolitinib","SIDM00793",3.156119,2.6469407,1
"3475","Alpelisib","SIDM01161",3.265945,3.9637437,1
"3476","Cediranib","SIDM00136",1.555421,2.2770464,1
"3477","AZD4547","SIDM00496",2.18383966666667,1.5384116,1
"3478","Sapitinib","SIDM00332",5.933513,4.4371243,1
"3479","Obatoclax Mesylate","SIDM00520",2.347752,1.623256,1
"3480","Wee1 Inhibitor","SIDM00136",2.801716,3.1597998,1
"3481","Erlotinib","SIDM01090",3.512255,3.5630138,1
"3482","Leflunomide","SIDM00244",5.289848,5.306538,1
"3483","Ipatasertib","SIDM00496",5.166606,2.6290805,1
"3484","Sorafenib","SIDM00136",2.655788,4.594337,1
"3485","Vorinostat","SIDM00699",2.0375165,0.71075743,1
"3486","Nutlin-3a (-)","SIDM01187",3.152664,5.21054,1
"3487","LCL161","SIDM00174",4.718083,4.2529473,1
"3488","Leflunomide","SIDM01175",6.824347,5.3424945,1
"3489","Dactolisib","SIDM00520",-2.5113905,-1.4751716,1
"3490","VE-822","SIDM00332",4.907862,4.2629104,1
"3491","Leflunomide","SIDM00565",5.569077,5.1070447,1
"3492","KU-55933","SIDM00332",4.4558105,5.60851,1
"3493","LCL161","SIDM00837",4.7545195,4.326723,1
"3494","Afuresertib","SIDM00077",1.628999,2.6462228,1
"3495","Vinorelbine","SIDM00291",-3.5888405,-1.7896538,1
"3496","PCI-34051","SIDM01093",5.79543,5.305856,1
"3497","VE821","SIDM00064",4.894031,4.9999747,1
"3498","GSK591","SIDM00565",5.12587,4.233503,1
"3499","Nutlin-3a (-)","SIDM00291",2.3159615,4.341789,1
"3500","Cediranib","SIDM00064",1.406338,1.5813023,1
"3501","AZ6102","SIDM00699",4.396673,3.5439465,1
"3502","GDC0810","SIDM00539",5.81697,4.7981114,1
"3503","Dactinomycin","SIDM00174",-3.4592995,-0.43245625,1
"3504","I-BET-762","SIDM01114",2.990246,4.340018,1
"3505","OSI-027","SIDM00719",3.608168,2.2538388,1
"3506","ML323","SIDM00537",3.950183,4.724823,1
"3507","Temozolomide","SIDM00064",5.7512585,6.3939,1
"3508","Pevonedistat","SIDM00174",1.7822065,1.5968809,1
"3509","AGI-6780","SIDM01233",5.229348,4.033683,1
"3510","LGK974","SIDM01187",3.918931,3.6929886,1
"3511","OTX015","SIDM01247",2.586622,0.9351296,1
"3512","EPZ5676","SIDM01233",6.435764,5.037086,1
"3513","AZ960","SIDM00517",3.423706,2.7917974,1
"3514","MK-2206","SIDM00517",2.524531,2.8509767,1
"3515","AZD6738","SIDM00565",3.3180925,1.4647658,1
"3516","OSI-027","SIDM00537",2.753807,3.2533143,1
"3517","Dinaciclib","SIDM00120",-0.40337,-1.7027197,1
"3518","XAV939","SIDM00064",4.710458,4.146802,1
"3519","WIKI4","SIDM00517",5.11593,3.8258612,1
"3520","EPZ5676","SIDM00551",5.06963,4.5936055,1
"3521","OTX015","SIDM00793",0.77834,1.5367267,1
"3522","AGI-6780","SIDM00136",3.001826,4.119219,1
"3523","Foretinib","SIDM01090",0.277803,0.28852552,1
"3524","Alisertib","SIDM00077",1.562386,2.5456228,1
"3525","RVX-208","SIDM00793",3.649262,4.753036,1
"3526","I-BRD9","SIDM01090",3.136003,4.7523866,1
"3527","AMG-319","SIDM00120",6.280124,5.3284,1
"3528","Cisplatin","SIDM00758",4.08483966666667,2.0927734,1
"3529","ML323","SIDM00551",4.135882,4.5378957,1
"3530","LGK974","SIDM00837",3.841623,3.6137233,1
"3531","Wnt-C59","SIDM00064",2.6260515,3.9967024,1
"3532","GSK2578215A","SIDM00520",4.986943,4.746378,1
"3533","MK-1775","SIDM00537",-0.343073,0.34396327,1
"3534","VX-11e","SIDM01187",4.6788435,3.1504319,1
"3535","IWP-2","SIDM01247",1.71818,2.1048388,1
"3536","ABT737","SIDM00064",2.651121,3.7102559,1
"3537","VX-11e","SIDM00332",3.8716755,2.925877,1
"3538","Ruxolitinib","SIDM00561",3.375694,3.0634835,1
"3539","Alpelisib","SIDM00565",4.536929,2.6617668,1
"3540","Trametinib","SIDM00120",0.113255,-0.049497932,1
"3541","Alpelisib","SIDM01229",2.948808,3.4571288,1
"3542","Oxaliplatin","SIDM00793",3.361647,2.9895074,1
"3543","Wnt-C59","SIDM00517",3.731133,3.464176,1
"3544","Ruxolitinib","SIDM01247",3.918613,3.672551,1
"3545","GSK343","SIDM01093",4.364851,4.258468,1
"3546","OF-1","SIDM00064",5.150963,4.4748464,1
"3547","Linsitinib","SIDM00332",4.8751355,3.2932308,1
"3548","RVX-208","SIDM00094",5.72442,5.6135144,1
"3549","EPZ5676","SIDM01229",4.983727,3.7980156,1
"3550","WIKI4","SIDM01175",5.099276,3.8459857,1
"3551","Epirubicin","SIDM00758",-2.371823,-2.2904336,1
"3552","RVX-208","SIDM00064",4.262646,5.372786,1
"3553","AZD5363","SIDM01093",3.017025,4.100921,1
"3554","I-BET-762","SIDM00551",3.3506,4.0893836,1
"3555","Afuresertib","SIDM00496",3.293629,1.8887126,1
"3556","5-Fluorouracil","SIDM00136",2.279384,4.3057804,1
"3557","Niraparib","SIDM00793",5.281874,2.6535587,1
"3558","AZD4547","SIDM00064",2.033538,2.3341672,1
"3559","GSK1904529A","SIDM00520",4.3252495,3.7237418,1
"3560","Pevonedistat","SIDM00244",-1.60673,0.99764925,1
"3561","GSK343","SIDM00244",3.2483245,3.9714344,1
"3562","XAV939","SIDM00094",4.479881,4.182064,1
"3563","Wnt-C59","SIDM00561",2.3716855,2.789798,1
"3564","LCL161","SIDM00520",5.1872365,4.628597,1
"3565","XAV939","SIDM00244",4.58002,4.2454915,1
"3566","Dactolisib","SIDM01229",-1.7846355,-1.5632169,1
"3567","Afatinib","SIDM01247",1.75761,1.3625269,1
"3568","PRT062607","SIDM00496",3.292159,2.7433088,1
"3569","Afatinib","SIDM00537",1.60434233333333,1.6252289,1
"3570","Foretinib","SIDM00064",0.832375,1.0565228,1
"3571","Rapamycin","SIDM00332",0.681857,-1.2512587,1
"3572","Trametinib","SIDM01093",1.1618025,1.1823803,1
"3573","AZD8055","SIDM00332",-0.685108,0.6542503,1
"3574","GSK343","SIDM00291",2.5919905,3.2324393,1
"3575","BIBR-1532","SIDM00719",6.794725,5.668467,1
"3576","Vinblastine","SIDM01187",-1.463222,1.9258199,1
"3577","GSK343","SIDM00539",4.304455,4.203852,1
"3578","Palbociclib","SIDM00496",1.119401,1.3529055,1
"3579","Pictilisib","SIDM00758",1.775585,2.2731097,1
"3580","Ulixertinib","SIDM01161",1.715231,2.9321172,1
"3581","Alpelisib","SIDM01090",2.855619,4.445519,1
"3582","Entinostat","SIDM00094",6.075864,2.6205647,1
"3583","Sapitinib","SIDM01114",5.086905,4.995912,1
"3584","Entospletinib","SIDM00561",0.687235,2.5061784,1
"3585","Ibrutinib","SIDM00699",6.125488,5.0832334,1
"3586","Savolitinib","SIDM01175",4.709741,3.2953732,1
"3587","XAV939","SIDM01175",5.7588265,4.073285,1
"3588","Nutlin-3a (-)","SIDM00793",4.254246,4.1248584,1
"3589","AZD6738","SIDM00539",2.4019615,2.2581365,1
"3590","Foretinib","SIDM00077",0.568789,0.55977607,1
"3591","Oxaliplatin","SIDM01233",3.639759,5.6345277,1
"3592","Pictilisib","SIDM00699",2.255247,3.0513186,1
"3593","AZD7762","SIDM00174",-0.809393333333333,-0.95159286,1
"3594","Taselisib","SIDM00174",-1.649497,2.259402,1
"3595","Rapamycin","SIDM01229",-1.1701755,-0.89972526,1
"3596","Dasatinib","SIDM01229",1.428841,1.8075892,1
"3597","MIRA-1","SIDM00291",6.430298,4.8327136,1
"3598","AZ960","SIDM01093",3.429409,3.3088362,1
"3599","P22077","SIDM00565",5.8502,4.5957627,1
"3600","Ipatasertib","SIDM00174",1.844573,2.9211369,1
"3601","Ulixertinib","SIDM00837",0.5983075,1.0464959,1
"3602","Ibrutinib","SIDM00719",6.302137,4.9694495,1
"3603","Ipatasertib","SIDM00520",3.896892,3.5841026,1
"3604","Osimertinib","SIDM01229",1.718903,1.5339313,1
"3605","VE821","SIDM00244",3.399697,4.6527433,1
"3606","Vorinostat","SIDM01233",0.433176,1.5663619,1
"3607","P22077","SIDM00517",5.534308,4.618412,1
"3608","GSK269962A","SIDM00332",3.24016133333333,4.5754275,1
"3609","Cyclophosphamide","SIDM00120",5.550432,5.314379,1
"3610","AZD8186","SIDM00520",3.56415,2.8993578,1
"3611","AZD4547","SIDM00551",2.80941,2.5071442,1
"3612","AZ960","SIDM00565",2.796953,2.5562067,1
"3613","Dactolisib","SIDM00291",-1.400841,-1.6197774,1
"3614","AZD5582","SIDM00561",1.0472935,1.6423806,1
"3615","EPZ5676","SIDM00565",6.281283,4.5215926,1
"3616","Olaparib","SIDM01093",4.23650166666667,3.8959367,1
"3617","Sepantronium bromide","SIDM00291",-4.6856505,-2.9652889,1
"3618","GSK2578215A","SIDM01229",5.555084,3.0384908,1
"3619","Sabutoclax","SIDM01175",0.649104,-0.92197186,1
"3620","Navitoclax","SIDM00136",3.7189915,2.5489466,1
"3621","AZD5363","SIDM01229",4.907948,3.5709066,1
"3622","AGI-5198","SIDM00551",5.443931,4.817276,1
"3623","GDC0810","SIDM01093",5.237148,4.994763,1
"3624","Cediranib","SIDM00496",2.657706,0.8503694,1
"3625","VX-11e","SIDM00244",-0.3077405,2.5997465,1
"3626","MK-2206","SIDM01247",0.9857795,1.9080415,1
"3627","Palbociclib","SIDM01114",4.3131025,1.8661498,1
"3628","AZD8055","SIDM00837",-0.6855985,0.44804603,1
"3629","Ruxolitinib","SIDM00291",5.1149275,4.0029125,1
"3630","Ulixertinib","SIDM00551",2.42279,2.6464224,1
"3631","MIM1","SIDM01114",4.310478,3.195803,1
"3632","CZC24832","SIDM00120",5.784582,5.911056,1
"3633","LCL161","SIDM01093",5.1213115,4.4696083,1
"3634","WZ4003","SIDM00561",2.554102,2.7026575,1
"3635","I-BET-762","SIDM00565",5.6105075,3.5154889,1
"3636","Wnt-C59","SIDM00332",3.4158015,3.9274585,1
"3637","WEHI-539","SIDM00520",5.122305,4.8453426,1
"3638","ML323","SIDM00520",6.252223,5.2038474,1
"3639","GDC0810","SIDM01114",5.348326,4.647494,1
"3640","WIKI4","SIDM00699",4.441802,4.064844,1
"3641","IWP-2","SIDM00551",1.900674,3.1167493,1
"3642","AZD5363","SIDM01187",2.998448,3.048052,1
"3643","SCH772984","SIDM01229",0.832449,3.0657246,1
"3644","SCH772984","SIDM00837",-0.230826,1.229429,1
"3645","Olaparib","SIDM01161",2.21198633333333,3.5170796,1
"3646","MIM1","SIDM00496",5.3091225,2.5578907,1
"3647","Uprosertib","SIDM00332",0.3997445,3.615298,1
"3648","GSK2606414","SIDM01229",3.837786,3.2412844,1
"3649","AZD7762","SIDM00244",-0.712659666666667,-0.75858814,1
"3650","Nutlin-3a (-)","SIDM01233",3.771539,5.6479983,1
"3651","VX-11e","SIDM00517",-0.0227069999999999,2.1947699,1
"3652","Docetaxel","SIDM00291",-2.991857,-0.7711775,1
"3653","Pevonedistat","SIDM01247",0.559059,-0.48364305,1
"3654","SCH772984","SIDM00174",1.609482,2.1792562,1
"3655","Sorafenib","SIDM01161",3.148925,3.6325295,1
"3656","Cisplatin","SIDM00094",2.66473166666667,3.009949,1
"3657","BMS-536924","SIDM00793",3.90009366666667,2.3492992,1
"3658","VE821","SIDM00120",6.227246,5.4807215,1
"3659","Savolitinib","SIDM01161",3.325341,3.3474948,1
"3660","Obatoclax Mesylate","SIDM00537",-0.735741,1.7609849,1
"3661","PRT062607","SIDM00174",2.200963,3.2573621,1
"3662","Ipatasertib","SIDM00332",1.273458,2.5714383,1
"3663","Foretinib","SIDM01161",-0.291752,-0.04237418,1
"3664","LCL161","SIDM00244",3.804348,4.781236,1
"3665","Docetaxel","SIDM01187",-3.233451,-0.92899853,1
"3666","ML323","SIDM00291",6.468195,4.598369,1
"3667","XAV939","SIDM01161",4.412928,3.8506744,1
"3668","Venetoclax","SIDM01187",4.721814,3.8823085,1
"3669","Gemcitabine","SIDM00520",0.0337386666666666,2.6123006,1
"3670","I-BET-762","SIDM00174",4.1474055,3.9820597,1
"3671","Camptothecin","SIDM00561",-3.115646,-4.3404613,1
"3672","Nilotinib","SIDM01233",2.5061065,4.1346073,1
"3673","Dabrafenib","SIDM01229",5.206268,4.0704155,1
"3674","Talazoparib","SIDM00174",1.1992945,1.9492444,1
"3675","AZD6738","SIDM00520",3.0989955,1.8950863,1
"3676","VE-822","SIDM00719",6.125098,4.5431075,1
"3677","VE-822","SIDM00537",2.398734,4.31576,1
"3678","Cytarabine","SIDM00332",2.5003205,1.2200853,1
"3679","LGK974","SIDM00561",2.964461,3.1553736,1
"3680","EPZ004777","SIDM00136",5.957884,5.29711,1
"3681","MIM1","SIDM01093",4.6106455,3.564153,1
"3682","Sabutoclax","SIDM00094",1.528733,-0.5678578,1
"3683","GSK1904529A","SIDM01114",4.480616,3.4631512,1
"3684","Uprosertib","SIDM00537",0.7963285,3.1022038,1
"3685","Olaparib","SIDM00064",4.36933466666667,3.8769338,1
"3686","Lapatinib","SIDM01093",6.003092,4.070854,1
"3687","Navitoclax","SIDM00174",1.785016,3.4188673,1
"3688","Dinaciclib","SIDM00517",-3.169744,-2.1917837,1
"3689","Nutlin-3a (-)","SIDM01247",3.160511,4.022437,1
"3690","MIM1","SIDM01161",3.4249495,2.828804,1
"3691","Epirubicin","SIDM01233",0.967466,0.087790266,1
"3692","MIM1","SIDM00551",3.6086375,3.3995807,1
"3693","PRT062607","SIDM00291",2.584861,3.5559375,1
"3694","PD0325901","SIDM00561",0.8303435,1.705513,1
"3695","Cisplatin","SIDM00561",2.60952466666667,2.2194066,1
"3696","VE-822","SIDM01175",6.330351,4.198356,1
"3697","Ibrutinib","SIDM00077",4.866465,4.587377,1
"3698","MK-1775","SIDM00793",-0.07958,-1.0896269,1
"3699","Niraparib","SIDM01090",3.687006,4.1955004,1
"3700","Tamoxifen","SIDM01229",4.451166,3.802758,1
"3701","Taselisib","SIDM00539",1.572523,1.1141641,1
"3702","Daporinad","SIDM01187",-0.149548,-2.5696628,1
"3703","AT13148","SIDM00120",4.465492,4.771562,1
"3704","WIKI4","SIDM00077",3.195457,3.9943998,1
"3705","GSK343","SIDM00174",4.523892,4.048323,1
"3706","WEHI-539","SIDM01114",4.540535,4.0206356,1
"3707","Camptothecin","SIDM00244",-4.840921,-3.2187636,1
"3708","Cytarabine","SIDM00094",1.9037375,1.1307838,1
"3709","NVP-ADW742","SIDM00520",4.400925,4.3590474,1
"3710","Afatinib","SIDM00496",2.82571166666667,0.33791503,1
"3711","Talazoparib","SIDM01090",2.73988,1.9741445,1
"3712","Erlotinib","SIDM00561",3.1358445,2.5083346,1
"3713","WEHI-539","SIDM01090",5.142991,4.053744,1
"3714","LGK974","SIDM00539",3.249358,3.358709,1
"3715","MK-8776","SIDM00793",2.017546,2.2353466,1
"3716","MK-8776","SIDM00077",0.640643,4.103094,1
"3717","PRT062607","SIDM00077",2.912543,3.9508026,1
"3718","EPZ004777","SIDM00120",5.662906,5.23831,1
"3719","AZD6738","SIDM01233",3.047609,2.4256208,1
"3720","AZD6738","SIDM00561",1.65374,1.3824081,1
"3721","Sorafenib","SIDM00565",4.288674,4.033785,1
"3722","Bortezomib","SIDM00244",-5.9248495,-3.7894366,1
"3723","PRT062607","SIDM00561",0.647106,1.3609912,1
"3724","Taselisib","SIDM00793",2.839938,2.073647,1
"3725","WZ4003","SIDM00837",5.964594,4.2684436,1
"3726","LGK974","SIDM00332",3.793596,3.551976,1
"3727","Trametinib","SIDM00561",1.3733075,1.5770252,1
"3728","AZD5363","SIDM00136",2.512286,4.054384,1
"3729","AGI-5198","SIDM01229",5.423961,3.9196925,1
"3730","Afuresertib","SIDM00837",1.332431,3.009769,1
"3731","Linsitinib","SIDM00520",3.93005,3.7891905,1
"3732","OTX015","SIDM00539",5.553086,3.059058,1
"3733","Olaparib","SIDM00120",4.036099,4.136283,1
"3734","MK-1775","SIDM01161",-0.21559,0.872042,1
"3735","MIM1","SIDM00174",4.0664015,3.2254827,1
"3736","Cytarabine","SIDM01233",0.6291585,2.0018387,1
"3737","VE-822","SIDM00699",4.619796,3.813956,1
"3738","Foretinib","SIDM01114",-0.408225,0.40523767,1
"3739","Vinblastine","SIDM00561",-5.188477,1.696122,1
"3740","I-BET-762","SIDM00520",5.0160175,4.5840616,1
"3741","Vorinostat","SIDM00793",1.297225,0.22728415,1
"3742","OTX015","SIDM01233",3.597799,3.7023418,1
"3743","AGI-5198","SIDM00793",3.859112,4.250447,1
"3744","Ibrutinib","SIDM00496",4.931943,2.278357,1
"3745","Lapatinib","SIDM01229",3.033934,2.9080768,1
"3746","Entinostat","SIDM01233",2.6482825,3.2159836,1
