"","drug","cell_line","IC50","prediction","fold"
"10257","Alpelisib","SIDM00241",0.144173,-2.0205162,3
"10258","GSK1904529A","SIDM00465",3.952267,2.477448,3
"10259","Nutlin-3a (-)","SIDM00535",2.997507,3.6687171,3
"10260","Nutlin-3a (-)","SIDM00621",4.719044,3.3508556,3
"10261","GSK1904529A","SIDM00262",3.5322215,3.3569815,3
"10262","Luminespib","SIDM00535",-1.4880525,3.4519613,3
"10263","Luminespib","SIDM00835",-0.758989,3.5978212,3
"10264","Venetoclax","SIDM00350",4.526922,3.3559008,3
"10265","Alpelisib","SIDM00003",5.463177,-0.2899164,3
"10266","AZD8186","SIDM00214",3.0587705,3.540267,3
"10267","Alpelisib","SIDM00896",2.213919,-1.173667,3
"10268","Vinorelbine","SIDM00252",-0.5718385,3.8522875,3
"10269","Venetoclax","SIDM00964",2.569594,2.2815492,3
"10270","Irinotecan","SIDM00202",-3.31514,3.3180177,3
"10271","Irinotecan","SIDM01187",2.898965,4.8070636,3
"10272","Alpelisib","SIDM00127",2.975781,0.93552774,3
"10273","Alpelisib","SIDM00953",1.842213,0.01944182,3
"10274","AMG-319","SIDM00371",5.642926,-0.08303198,3
"10275","Nutlin-3a (-)","SIDM00224",2.276332,3.0266466,3
"10276","Vinorelbine","SIDM00056",-2.96795,1.2544508,3
"10277","Luminespib","SIDM00406",-4.5966315,0.68491036,3
"10278","SCH772984","SIDM00496",1.26153,1.7425148,3
"10279","Irinotecan","SIDM00668",0.105699,2.8274338,3
"10280","Alpelisib","SIDM00176",3.456613,0.8596663,3
"10281","Nutlin-3a (-)","SIDM01220",4.375492,2.6763961,3
"10282","Irinotecan","SIDM00948",2.599442,3.3874452,3
"10283","Vinorelbine","SIDM00394",-4.1565835,3.380553,3
"10284","XAV939","SIDM00929",4.229008,3.183232,3
"10285","AZD8186","SIDM00793",2.4674895,3.0653718,3
"10286","Nutlin-3a (-)","SIDM00195",5.5099025,3.3524525,3
"10287","Vinorelbine","SIDM00699",-3.0551705,3.9822195,3
"10288","Alpelisib","SIDM00930",3.888545,0.4074064,3
"10289","XAV939","SIDM00371",4.5340915,3.1914587,3
"10290","GSK1904529A","SIDM00269",1.490667,2.012535,3
"10291","AMG-319","SIDM00483",7.658786,0.7507909,3
"10292","Alpelisib","SIDM00374",2.217672,-0.027348354,3
"10293","GSK1904529A","SIDM00592",2.7221535,1.8289272,3
"10294","AZD8186","SIDM00465",2.7032185,3.9826293,3
"10295","Irinotecan","SIDM00528",3.795463,3.4926085,3
"10296","GSK1904529A","SIDM00127",4.599316,1.9255164,3
"10297","GSK1904529A","SIDM00971",3.428963,3.9571922,3
"10298","Vinorelbine","SIDM01064",-4.3647675,3.3904335,3
"10299","XAV939","SIDM00096",3.2491545,1.2122285,3
"10300","Navitoclax","SIDM00631",-2.765441,3.6445668,3
"10301","XAV939","SIDM00834",5.736164,3.857256,3
"10302","Navitoclax","SIDM00104",3.0127905,3.5584526,3
"10303","AZD8186","SIDM00416",2.577202,1.7611394,3
"10304","Luminespib","SIDM00201",-4.2808535,2.2608187,3
"10305","Navitoclax","SIDM00900",0.3696175,1.3110096,3
"10306","AMG-319","SIDM00655",5.186211,2.4001398,3
"10307","Nutlin-3a (-)","SIDM00242",4.41296,2.1103282,3
"10308","Alpelisib","SIDM00929",3.641119,0.6314934,3
"10309","Vinorelbine","SIDM00427",-5.1165725,1.6709723,3
"10310","Alpelisib","SIDM00412",1.134142,-1.5997083,3
"10311","BIBR-1532","SIDM01011",4.202642,3.7923152,3
"10312","Navitoclax","SIDM01019",-1.0049895,2.0277662,3
"10313","Luminespib","SIDM00260",-3.0470625,2.7348,3
"10314","Alpelisib","SIDM00542",4.695061,0.7705468,3
"10315","Nutlin-3a (-)","SIDM00483",5.789721,4.7437887,3
"10316","GSK1904529A","SIDM00905",2.346671,2.7395303,3
"10317","AMG-319","SIDM00302",4.821891,0.35371608,3
"10318","Navitoclax","SIDM01237",4.1610085,3.441997,3
"10319","SCH772984","SIDM00550",3.485419,2.340655,3
"10320","Nutlin-3a (-)","SIDM00549",0.6634975,1.4427714,3
"10321","GSK1904529A","SIDM00047",5.19464,2.6371577,3
"10322","Vinorelbine","SIDM00267",-2.702092,3.4608133,3
"10323","XAV939","SIDM00565",3.7161855,3.9780538,3
"10324","AMG-319","SIDM00285",4.006304,0.28998446,3
"10325","AZD8186","SIDM00113",3.0828285,5.194838,3
"10326","GSK1904529A","SIDM01019",2.6667095,1.0701752,3
"10327","GSK1904529A","SIDM01007",2.628146,2.0375884,3
"10328","Pictilisib","SIDM01133",1.38760666666667,3.2380283,3
"10329","AZD8186","SIDM01161",1.8433795,3.141551,3
"10330","GSK1904529A","SIDM00923",3.795781,2.3538234,3
"10331","Luminespib","SIDM00394",-0.6888745,3.8427413,3
"10332","GSK1904529A","SIDM00227",3.7334885,3.0955455,3
"10333","Pictilisib","SIDM00885",1.469705,3.8517215,3
"10334","Vinorelbine","SIDM00233",-6.259668,1.2731566,3
"10335","AMG-319","SIDM00544",5.114944,0.17066486,3
"10336","SCH772984","SIDM00967",2.434848,2.3148468,3
"10337","Luminespib","SIDM00539",-0.747898,2.9428291,3
"10338","AZD8186","SIDM01197",3.8173745,4.740413,3
"10339","Navitoclax","SIDM00441",-2.1362235,0.7813714,3
"10340","Irinotecan","SIDM00323",1.530426,2.897915,3
"10341","AMG-319","SIDM00287",3.390505,-0.28517127,3
"10342","SCH772984","SIDM00346",-0.52101,1.0685425,3
"10343","Nutlin-3a (-)","SIDM00917",1.184206,1.4685609,3
"10344","GSK1904529A","SIDM00719",5.0814635,4.942734,3
"10345","Alpelisib","SIDM00835",4.22002,2.3791976,3
"10346","XAV939","SIDM00472",3.8413535,4.3865695,3
"10347","Alpelisib","SIDM00680",3.208777,1.1004964,3
"10348","AMG-319","SIDM00230",5.487263,0.16917434,3
"10349","BIBR-1532","SIDM00394",4.998145,4.6934643,3
"10350","Vinorelbine","SIDM00308",-4.9511265,0.48022836,3
"10351","GSK1904529A","SIDM00466",5.094547,5.5035796,3
"10352","Venetoclax","SIDM00441",-3.267627,1.5777551,3
"10353","Vinorelbine","SIDM00156",-2.4582665,3.6148946,3
"10354","Alpelisib","SIDM00230",2.540939,0.11114044,3
"10355","BIBR-1532","SIDM01247",2.885341,3.5201533,3
"10356","SCH772984","SIDM00224",2.833372,2.1774604,3
"10357","Pictilisib","SIDM00234",0.749428,0.91036487,3
"10358","SCH772984","SIDM01047",0.371473,1.4678013,3
"10359","Vinorelbine","SIDM00250",-4.705652,2.5954616,3
"10360","Irinotecan","SIDM00596",5.371291,4.626124,3
"10361","Navitoclax","SIDM00384",2.578298,1.1376408,3
"10362","Vinorelbine","SIDM00114",0.5309,4.024851,3
"10363","Nutlin-3a (-)","SIDM00826",4.8346535,3.3073084,3
"10364","AMG-319","SIDM00535",5.597236,0.7998599,3
"10365","Vinorelbine","SIDM00371",-0.7688625,2.7057493,3
"10366","Irinotecan","SIDM00508",0.55271,3.8404758,3
"10367","Alpelisib","SIDM00377",4.798318,0.9084575,3
"10368","Nutlin-3a (-)","SIDM00099",2.7987275,4.3521323,3
"10369","Vinorelbine","SIDM00317",-0.8741,5.5441303,3
"10370","Pictilisib","SIDM00224",2.3065945,2.9101918,3
"10371","Vinorelbine","SIDM01097",-4.107188,1.5936236,3
"10372","Irinotecan","SIDM00905",3.378088,3.9618685,3
"10373","SCH772984","SIDM00929",3.906005,2.8645885,3
"10374","AMG-319","SIDM00600",4.81708,-1.5452204,3
"10375","AMG-319","SIDM01126",5.212603,2.1179395,3
"10376","SCH772984","SIDM01168",0.717082,2.8765724,3
"10377","Venetoclax","SIDM00118",2.475322,2.4408758,3
"10378","Navitoclax","SIDM00274",0.8081645,3.415472,3
"10379","GSK1904529A","SIDM00056",3.306727,2.2414193,3
"10380","Navitoclax","SIDM00120",1.5331005,4.2925496,3
"10381","GSK1904529A","SIDM00537",2.6410555,1.3160366,3
"10382","XAV939","SIDM00042",3.298646,3.4899118,3
"10383","BIBR-1532","SIDM00528",4.36528,3.6436675,3
"10384","Navitoclax","SIDM00837",0.865263,1.0711813,3
"10385","AZD8186","SIDM01245",3.76071,1.6320714,3
"10386","AZD8186","SIDM00252",2.0262715,4.1695204,3
"10387","Vinorelbine","SIDM00680",-3.724653,2.222013,3
"10388","GSK1904529A","SIDM00234",3.25848,1.9404218,3
"10389","Nutlin-3a (-)","SIDM01197",5.7157075,4.2985473,3
"10390","Pictilisib","SIDM00596",1.90384233333333,3.9465134,3
"10391","Navitoclax","SIDM00205",0.6957175,0.9483248,3
"10392","GSK1904529A","SIDM00553",3.547957,1.1482043,3
"10393","AMG-319","SIDM01093",4.116207,1.7734265,3
"10394","Irinotecan","SIDM00287",-0.348285,2.6097066,3
"10395","Vinorelbine","SIDM01160",-3.585313,3.1699975,3
"10396","BIBR-1532","SIDM00491",4.472276,5.113729,3
"10397","AZD8186","SIDM00591",2.5346235,1.9820838,3
"10398","Luminespib","SIDM00181",-3.1684175,2.5633748,3
"10399","SCH772984","SIDM01228",4.947625,2.0642009,3
"10400","Venetoclax","SIDM00489",3.285413,2.7940938,3
"10401","AMG-319","SIDM01122",5.647308,1.9640641,3
"10402","BIBR-1532","SIDM00679",4.911196,4.0395,3
"10403","Vinorelbine","SIDM00792",-3.1508355,2.9551988,3
"10404","Luminespib","SIDM00562",-3.340101,2.3564289,3
"10405","Irinotecan","SIDM00267",5.949643,4.007433,3
"10406","Luminespib","SIDM00127",-2.635265,2.5167549,3
"10407","Venetoclax","SIDM00257",2.347065,1.9973259,3
"10408","Navitoclax","SIDM00491",2.853069,2.9565866,3
"10409","Irinotecan","SIDM00195",0.448701,4.11065,3
"10410","Alpelisib","SIDM00721",2.927394,1.6055838,3
"10411","SCH772984","SIDM00732",3.712442,2.3508925,3
"10412","Luminespib","SIDM00896",-4.2710725,1.1943527,3
"10413","Irinotecan","SIDM00758",3.986777,4.3532667,3
"10414","Pictilisib","SIDM00466",3.318442,5.771851,3
"10415","XAV939","SIDM00129",3.709207,2.0181038,3
"10416","AZD8186","SIDM00612",3.0881415,4.850097,3
"10417","Irinotecan","SIDM00374",-0.257229,3.4085412,3
"10418","GSK1904529A","SIDM00324",2.5690345,2.293694,3
"10419","Alpelisib","SIDM00113",6.527032,2.1383295,3
"10420","BIBR-1532","SIDM00550",3.913115,3.6875954,3
"10421","Nutlin-3a (-)","SIDM00832",5.827945,4.596063,3
"10422","AMG-319","SIDM00970",5.062823,-0.3406059,3
"10423","AZD8186","SIDM00343",2.228694,5.106181,3
"10424","Vinorelbine","SIDM00201",-4.0839995,1.9820006,3
"10425","XAV939","SIDM00973",3.475236,2.229084,3
"10426","AMG-319","SIDM00418",7.10148,0.9080652,3
"10427","Navitoclax","SIDM00846",2.204545,2.8807075,3
"10428","XAV939","SIDM01132",3.6360045,2.8559773,3
"10429","XAV939","SIDM00424",3.01964,2.3728626,3
"10430","AMG-319","SIDM00842",4.296877,0.19175163,3
"10431","Vinorelbine","SIDM00261",-6.1101135,0.73077255,3
"10432","Pictilisib","SIDM00668",1.173247,1.0079451,3
"10433","Vinorelbine","SIDM01126",-4.2004465,2.967333,3
"10434","BIBR-1532","SIDM00379",4.591413,4.526316,3
"10435","Irinotecan","SIDM00540",2.839182,3.9868045,3
"10436","BIBR-1532","SIDM00308",5.009918,2.425633,3
"10437","Nutlin-3a (-)","SIDM00137",4.9199455,3.4088442,3
"10438","SCH772984","SIDM00832",1.101924,3.0397196,3
"10439","Alpelisib","SIDM01093",5.268993,1.2205544,3
"10440","SCH772984","SIDM00292",7.0718,4.062286,3
"10441","GSK1904529A","SIDM00351",2.7566405,1.4960701,3
"10442","Navitoclax","SIDM00077",0.8387085,2.3141296,3
"10443","Pictilisib","SIDM00441",0.347027333333333,-0.27688432,3
"10444","Irinotecan","SIDM00538",3.758154,3.0052967,3
"10445","SCH772984","SIDM00445",0.740153,2.238016,3
"10446","GSK1904529A","SIDM00121",2.2615775,1.5406094,3
"10447","Vinorelbine","SIDM00262",-1.8572325,3.2075555,3
"10448","GSK1904529A","SIDM00551",3.12513,1.9624765,3
"10449","Vinorelbine","SIDM00332",-0.859332,2.7700808,3
"10450","AZD8186","SIDM00917",0.5778565,1.8853784,3
"10451","Irinotecan","SIDM00655",3.331966,4.029774,3
"10452","Nutlin-3a (-)","SIDM00565",4.937615,3.8312383,3
"10453","Irinotecan","SIDM01098",1.329503,3.4921756,3
"10454","Vinorelbine","SIDM00242",-2.816463,2.0743616,3
"10455","SCH772984","SIDM00263",3.861207,1.9157417,3
"10456","AZD8186","SIDM00250",2.483288,2.6756794,3
"10457","Vinorelbine","SIDM00835",0.296894,3.7620142,3
"10458","Venetoclax","SIDM00094",4.255167,4.8032365,3
"10459","AMG-319","SIDM00180",4.620124,-0.3612827,3
"10460","Navitoclax","SIDM00410",0.2597035,1.512245,3
"10461","Vinorelbine","SIDM00783",-5.407545,0.58131146,3
"10462","Nutlin-3a (-)","SIDM00596",4.2395275,3.9476764,3
"10463","AZD8186","SIDM00863",2.5597235,2.527626,3
"10464","BIBR-1532","SIDM00197",4.824106,4.406939,3
"10465","Irinotecan","SIDM00182",5.533351,4.2936068,3
"10466","BIBR-1532","SIDM01229",3.936536,4.254424,3
"10467","GSK1904529A","SIDM00201",2.6344195,1.7608107,3
"10468","Navitoclax","SIDM01098",1.707032,1.4585526,3
"10469","Venetoclax","SIDM00466",3.417405,6.851494,3
"10470","Pictilisib","SIDM00677",1.21205166666667,0.36084712,3
"10471","Vinorelbine","SIDM00659",-4.058084,3.4273229,3
"10472","AMG-319","SIDM00501",5.554897,0.40220678,3
"10473","BIBR-1532","SIDM00294",5.282852,4.147524,3
"10474","AZD8186","SIDM00817",1.065467,3.7666388,3
"10475","BIBR-1532","SIDM00553",4.532823,3.28454,3
"10476","XAV939","SIDM00320",3.563474,3.4565651,3
"10477","Luminespib","SIDM01251",-4.218452,0.6556549,3
"10478","Vinorelbine","SIDM00491",-2.4945455,2.547278,3
"10479","BIBR-1532","SIDM00659",5.842012,4.7562704,3
"10480","Luminespib","SIDM00551",-3.5632745,1.8648772,3
"10481","XAV939","SIDM00311",3.948313,3.2898433,3
"10482","Luminespib","SIDM00375",-1.9099005,2.9856317,3
"10483","SCH772984","SIDM00277",-0.754719,0.60762316,3
"10484","Nutlin-3a (-)","SIDM00103",2.277258,3.752961,3
"10485","SCH772984","SIDM00834",1.247837,2.5173023,3
"10486","AMG-319","SIDM00234",4.031814,-0.33629006,3
"10487","BIBR-1532","SIDM00293",5.605676,4.3801165,3
"10488","BIBR-1532","SIDM00970",3.943416,2.4108117,3
"10489","Irinotecan","SIDM00285",0.701885,3.319113,3
"10490","Alpelisib","SIDM00188",3.269405,0.8552413,3
"10491","Irinotecan","SIDM01159",2.07229,3.9790308,3
"10492","AZD8186","SIDM00958",3.3414145,1.2512108,3
"10493","XAV939","SIDM01174",4.5123515,4.232165,3
"10494","SCH772984","SIDM00218",6.566117,3.6267002,3
"10495","Vinorelbine","SIDM00668",-5.3048385,1.8682551,3
"10496","BIBR-1532","SIDM00783",4.557168,3.795914,3
"10497","GSK1904529A","SIDM00444",4.200588,2.6736581,3
"10498","BIBR-1532","SIDM01251",3.872993,3.1693702,3
"10499","Luminespib","SIDM00842",-3.0079685,2.1891983,3
"10500","GSK1904529A","SIDM00299",4.0761235,3.5488422,3
"10501","Pictilisib","SIDM00258",0.565018,2.5489867,3
"10502","Pictilisib","SIDM00935",-0.287548333333333,1.0653301,3
"10503","Navitoclax","SIDM01205",2.2617205,1.1529685,3
"10504","Nutlin-3a (-)","SIDM00156",4.8885005,3.934409,3
"10505","GSK1904529A","SIDM01174",3.256016,4.349656,3
"10506","Pictilisib","SIDM00528",-0.687368666666667,3.0114286,3
"10507","Luminespib","SIDM00410",-4.081472,1.6816602,3
"10508","SCH772984","SIDM00814",1.388395,1.6954265,3
"10509","Irinotecan","SIDM00218",7.504032,5.8971457,3
"10510","Luminespib","SIDM00732",-2.0369765,2.610999,3
"10511","Nutlin-3a (-)","SIDM00482",0.903896,1.3721429,3
"10512","BIBR-1532","SIDM00244",5.414638,2.4079869,3
"10513","Vinorelbine","SIDM00182",-3.32891,3.8685148,3
"10514","SCH772984","SIDM00311",3.181981,2.5431352,3
"10515","Pictilisib","SIDM00293",2.8785595,2.5899627,3
"10516","Luminespib","SIDM01042",-2.6217555,1.3077667,3
"10517","BIBR-1532","SIDM00576",5.10128,3.2641914,3
"10518","Venetoclax","SIDM01228",2.606629,3.4335477,3
"10519","Luminespib","SIDM00517",-3.514389,2.218105,3
"10520","Irinotecan","SIDM00813",-0.543893,2.7591298,3
"10521","Nutlin-3a (-)","SIDM00540",3.949318,2.4662316,3
"10522","SCH772984","SIDM00783",-1.228743,2.0999846,3
"10523","Pictilisib","SIDM00591",0.564857666666667,1.6169102,3
"10524","Irinotecan","SIDM00680",2.234349,4.2161927,3
"10525","BIBR-1532","SIDM00410",4.534135,3.6827734,3
"10526","GSK1904529A","SIDM00043",3.161638,1.6184875,3
"10527","GSK1904529A","SIDM00549",1.8645315,2.6087027,3
"10528","Pictilisib","SIDM00583",1.14506866666667,3.3353636,3
"10529","Navitoclax","SIDM00420",2.258767,3.870917,3
"10530","XAV939","SIDM00438",4.443873,3.0400302,3
"10531","Luminespib","SIDM00266",-4.2786705,2.1410587,3
"10532","XAV939","SIDM00114",4.820394,4.337767,3
"10533","Alpelisib","SIDM00293",5.101769,0.8449557,3
"10534","XAV939","SIDM00688",4.267919,1.3767297,3
"10535","Irinotecan","SIDM00951",-0.113677,2.7851403,3
"10536","Navitoclax","SIDM00214",2.998978,1.8196553,3
"10537","XAV939","SIDM00190",4.168671,3.3539922,3
"10538","Pictilisib","SIDM00077",-0.343106333333333,2.2821496,3
"10539","Alpelisib","SIDM00550",4.397121,0.8995301,3
"10540","Navitoclax","SIDM00224",3.4178595,3.2661119,3
"10541","SCH772984","SIDM00377",4.579091,2.4292552,3
"10542","Luminespib","SIDM00917",-3.974755,1.6683638,3
"10543","AMG-319","SIDM00551",4.828622,-0.213481,3
"10544","Luminespib","SIDM00261",-3.52154,1.784529,3
"10545","Alpelisib","SIDM00285",3.953619,-0.07484238,3
"10546","Nutlin-3a (-)","SIDM00252",5.4018835,3.6990235,3
"10547","Vinorelbine","SIDM00537",-4.9244915,1.3384109,3
"10548","Vinorelbine","SIDM00565",-3.402611,3.3224578,3
"10549","BIBR-1532","SIDM01233",5.580072,3.5516417,3
"10550","AZD8186","SIDM00064",3.2594255,3.399552,3
"10551","Navitoclax","SIDM00180",0.946103,2.2630513,3
"10552","Irinotecan","SIDM00632",-0.484016,2.6662872,3
"10553","GSK1904529A","SIDM01245",2.196128,1.332422,3
"10554","AZD8186","SIDM00230",3.5844465,3.3476257,3
"10555","Venetoclax","SIDM01090",3.804492,2.533242,3
"10556","GSK1904529A","SIDM00832",4.630117,2.8238275,3
"10557","GSK1904529A","SIDM00205",2.187796,1.6919982,3
"10558","AMG-319","SIDM00606",4.980112,0.18214184,3
"10559","Vinorelbine","SIDM00551",-4.664195,1.5502783,3
"10560","Irinotecan","SIDM00263",0.267338,3.1409059,3
"10561","SCH772984","SIDM00416",3.10498,1.7264718,3
"10562","AMG-319","SIDM00841",7.262087,-0.08073838,3
"10563","Alpelisib","SIDM00292",6.583558,3.2542865,3
"10564","Venetoclax","SIDM00261",1.260576,1.7654815,3
"10565","Pictilisib","SIDM00438",1.43404,2.7900856,3
"10566","Pictilisib","SIDM00285",1.878777,0.9335878,3
"10567","BIBR-1532","SIDM00227",5.237677,5.043005,3
"10568","BIBR-1532","SIDM01155",5.277784,4.867657,3
"10569","Venetoclax","SIDM00104",1.366335,4.1363263,3
"10570","Vinorelbine","SIDM00539",-2.971199,3.356233,3
"10571","Nutlin-3a (-)","SIDM00205",4.3207685,1.9774395,3
"10572","Vinorelbine","SIDM00606",-2.374242,2.9608338,3
"10573","Irinotecan","SIDM00638",1.982263,4.0603256,3
"10574","GSK1904529A","SIDM00472",4.676971,3.1924965,3
"10575","AZD8186","SIDM00276",2.082124,3.42145,3
"10576","Pictilisib","SIDM00498",0.998383666666667,1.3410361,3
"10577","BIBR-1532","SIDM00968",4.766536,4.8085647,3
"10578","AMG-319","SIDM00632",4.343004,-1.5774406,3
"10579","XAV939","SIDM00975",4.642986,3.0844686,3
"10580","GSK1904529A","SIDM00242",2.3487255,2.1207807,3
"10581","SCH772984","SIDM01095",3.942032,2.5697472,3
"10582","BIBR-1532","SIDM00489",5.559195,2.9030066,3
"10583","Venetoclax","SIDM00351",2.488128,2.7894723,3
"10584","Venetoclax","SIDM00182",1.601056,3.6127806,3
"10585","Vinorelbine","SIDM01092",-5.2333145,2.5448864,3
"10586","BIBR-1532","SIDM00465",6.51824,3.0601974,3
"10587","Navitoclax","SIDM00211",-4.086608,1.2364186,3
"10588","Luminespib","SIDM00631",-3.345183,2.8238964,3
"10589","Luminespib","SIDM01175",-1.9779635,4.363672,3
"10590","SCH772984","SIDM00181",3.483677,2.6241698,3
"10591","Nutlin-3a (-)","SIDM00379",5.2443,3.5011759,3
"10592","Venetoclax","SIDM00136",2.807689,2.2458663,3
"10593","XAV939","SIDM00285",4.808815,2.3456073,3
"10594","XAV939","SIDM00490",4.027305,3.305929,3
"10595","GSK1904529A","SIDM00082",4.2116285,2.8566053,3
"10596","BIBR-1532","SIDM00098",5.305948,4.596703,3
"10597","Luminespib","SIDM00381",-2.6651455,3.1445801,3
"10598","AMG-319","SIDM00113",7.399096,1.7622786,3
"10599","AMG-319","SIDM01041",4.510516,1.1880007,3
"10600","Navitoclax","SIDM00091",2.2508485,4.064431,3
"10601","Navitoclax","SIDM00294",-2.155066,1.9440019,3
"10602","Navitoclax","SIDM00465",1.7352605,3.3782923,3
"10603","Irinotecan","SIDM00953",3.408246,3.2645676,3
"10604","Venetoclax","SIDM00905",1.934033,3.5360348,3
"10605","AMG-319","SIDM00101",6.723608,1.7366966,3
"10606","SCH772984","SIDM00621",5.042303,2.7521546,3
"10607","AZD8186","SIDM00406",-2.203604,0.578061,3
"10608","Alpelisib","SIDM00954",2.604328,0.7117609,3
"10609","Navitoclax","SIDM00364",-0.333521,1.3596745,3
"10610","BIBR-1532","SIDM00606",5.976201,4.27578,3
"10611","Pictilisib","SIDM00951",1.16352833333333,1.2707751,3
"10612","Pictilisib","SIDM00317",2.127432,5.161408,3
"10613","Venetoclax","SIDM01095",1.946068,2.463628,3
"10614","Pictilisib","SIDM00553",-0.190498333333333,0.749957,3
"10615","AMG-319","SIDM00098",6.040062,1.3934917,3
"10616","AZD8186","SIDM00967",1.54243,3.8243508,3
"10617","Venetoclax","SIDM00569",2.634751,3.488949,3
"10618","XAV939","SIDM00156",2.4136765,4.0226855,3
"10619","Vinorelbine","SIDM00293",-3.401903,2.406766,3
"10620","Luminespib","SIDM00472",1.677914,3.507905,3
"10621","SCH772984","SIDM00875",1.736159,2.0759115,3
"10622","Irinotecan","SIDM00783",2.306878,3.6253908,3
"10623","Venetoclax","SIDM01206",0.492496,2.4740531,3
"10624","Navitoclax","SIDM01093",3.3361875,3.5361748,3
"10625","Vinorelbine","SIDM00599",-4.893784,1.8465312,3
"10626","Irinotecan","SIDM00381",1.627541,4.6929803,3
"10627","Luminespib","SIDM00592",-3.422307,1.4741881,3
"10628","Irinotecan","SIDM00967",6.266713,4.3973927,3
"10629","XAV939","SIDM00102",4.663663,3.2193277,3
"10630","GSK1904529A","SIDM00579",2.245297,1.4037175,3
"10631","Vinorelbine","SIDM00528",-5.155746,2.725083,3
"10632","AZD8186","SIDM00371",3.797924,4.2610617,3
"10633","Vinorelbine","SIDM01133",-3.291989,2.5596874,3
"10634","XAV939","SIDM00577",4.865541,2.3902557,3
"10635","SCH772984","SIDM01126",5.42977,2.3303564,3
"10636","AMG-319","SIDM00445",5.182107,-0.3729806,3
"10637","Venetoclax","SIDM00935",2.8372,2.0344763,3
"10638","BIBR-1532","SIDM01228",5.450491,3.4101708,3
"10639","Luminespib","SIDM00259",-2.4370295,1.9027791,3
"10640","Irinotecan","SIDM00156",2.779366,4.5043564,3
"10641","Vinorelbine","SIDM00121",-5.3381325,0.9920732,3
"10642","GSK1904529A","SIDM00900",2.890242,1.8815612,3
"10643","Navitoclax","SIDM00973",3.0873065,1.8127501,3
"10644","Irinotecan","SIDM00416",0.232145,2.9885418,3
"10645","Irinotecan","SIDM00923",1.389603,4.1104445,3
"10646","Luminespib","SIDM00627",-2.5014175,2.6060102,3
"10647","Alpelisib","SIDM00561",1.669539,-1.0510468,3
"10648","Alpelisib","SIDM00539",3.643959,0.68272984,3
"10649","Pictilisib","SIDM00003",1.668681,0.19052225,3
"10650","Venetoclax","SIDM00308",1.358989,2.1793258,3
"10651","Irinotecan","SIDM00351",-0.11316,3.871681,3
"10652","SCH772984","SIDM00487",1.530565,1.7390585,3
"10653","Pictilisib","SIDM00975",1.44509933333333,2.149307,3
"10654","Irinotecan","SIDM00482",0.842464,2.7740881,3
"10655","AZD8186","SIDM00047",1.813175,3.2471263,3
"10656","BIBR-1532","SIDM01007",3.986235,3.0889847,3
"10657","AMG-319","SIDM00114",6.795322,1.0874308,3
"10658","Navitoclax","SIDM00328",3.6866575,2.5704224,3
"10659","BIBR-1532","SIDM00180",4.92259,3.3579242,3
"10660","BIBR-1532","SIDM01160",4.552307,4.689406,3
"10661","Vinorelbine","SIDM00202",-3.0777825,1.4071623,3
"10662","Pictilisib","SIDM01229",1.387737,2.0306187,3
"10663","AZD8186","SIDM00291",4.0831715,3.3036973,3
"10664","AMG-319","SIDM01019",4.353689,-0.5037002,3
"10665","Nutlin-3a (-)","SIDM01041",5.4564375,3.1333523,3
"10666","AZD8186","SIDM01251",2.990828,1.8814582,3
"10667","AZD8186","SIDM00758",1.7167755,3.6848757,3
"10668","AZD8186","SIDM00530",1.606352,3.2171733,3
"10669","Alpelisib","SIDM00257",3.066379,-1.4726586,3
"10670","Vinorelbine","SIDM00540",-4.1796125,0.96849334,3
"10671","Navitoclax","SIDM00962",-3.7329025,0.45870167,3
"10672","Luminespib","SIDM00289",-3.484442,0.89373744,3
"10673","Venetoclax","SIDM01093",3.695956,3.8305564,3
"10674","Nutlin-3a (-)","SIDM00638",4.750893,3.0913367,3
"10675","BIBR-1532","SIDM00047",5.036761,4.101811,3
"10676","Alpelisib","SIDM00394",5.371225,0.8670422,3
"10677","Alpelisib","SIDM00504",4.060029,-0.6852503,3
"10678","Irinotecan","SIDM00562",2.654938,3.5912678,3
"10679","Navitoclax","SIDM01146",0.0361624999999999,2.1778805,3
"10680","SCH772984","SIDM01175",3.809283,3.9427743,3
"10681","Navitoclax","SIDM00042",1.144585,2.7452645,3
"10682","Alpelisib","SIDM00781",4.935503,1.438869,3
"10683","BIBR-1532","SIDM00577",3.908225,4.5639386,3
"10684","Navitoclax","SIDM00438",3.355294,2.5169542,3
"10685","Nutlin-3a (-)","SIDM00094",5.1649,4.424354,3
"10686","Pictilisib","SIDM00264",0.473862333333333,1.449579,3
"10687","SCH772984","SIDM00362",2.832606,1.2390952,3
"10688","Vinorelbine","SIDM00276",-4.721304,2.7776854,3
"10689","Nutlin-3a (-)","SIDM00393",4.643135,2.9583561,3
"10690","Pictilisib","SIDM00082",2.79758833333333,2.6173947,3
"10691","Vinorelbine","SIDM00530",0.914274,3.550423,3
"10692","GSK1904529A","SIDM00137",3.0975695,2.767298,3
"10693","AZD8186","SIDM00835",4.8158195,4.607858,3
"10694","Pictilisib","SIDM00205",1.09940533333333,0.41048974,3
"10695","Alpelisib","SIDM00487",2.19997,-0.3017773,3
"10696","Irinotecan","SIDM00227",4.078618,4.1970882,3
"10697","AMG-319","SIDM00592",4.725195,-0.302778,3
"10698","Navitoclax","SIDM00375",3.5185735,2.7092195,3
