"","drug","cell_line","IC50","prediction","fold"
"2384","Vinorelbine","SIDM00145",-5.4786145,-1.9388702,1
"2385","AT13148","SIDM00623",1.500694,4.4521914,1
"2386","Dabrafenib","SIDM00504",4.647085,2.7039378,1
"2387","Cytarabine","SIDM00259",-0.8112185,0.20030212,1
"2388","OTX015","SIDM00659",0.38499,2.8441439,1
"2389","VE821","SIDM00274",4.173407,4.54148,1
"2390","Cyclophosphamide","SIDM01248",5.275135,5.2690268,1
"2391","Sepantronium bromide","SIDM00599",-0.3255495,-3.402911,1
"2392","Sabutoclax","SIDM00584",1.279913,0.77577,1
"2393","Irinotecan","SIDM01019",2.105107,2.128361,1
"2394","GSK2578215A","SIDM00367",4.698482,3.927081,1
"2395","P22077","SIDM00343",6.022405,5.8990226,1
"2396","Niraparib","SIDM00091",5.023087,5.5667853,1
"2397","RVX-208","SIDM00489",4.722725,5.1327553,1
"2398","Tamoxifen","SIDM00274",4.788972,4.000988,1
"2399","Nilotinib","SIDM00044",3.7757355,3.8408825,1
"2400","Irinotecan","SIDM00859",0.300316,-0.2678982,1
"2401","5-Fluorouracil","SIDM00195",4.9167305,2.7634792,1
"2402","AGI-5198","SIDM00864",4.309947,3.7711508,1
"2403","Entinostat","SIDM00328",3.6627495,1.6355542,1
"2404","GSK2606414","SIDM00198",4.482229,3.8485296,1
"2405","MK-2206","SIDM00323",2.658339,1.7668493,1
"2406","Erlotinib","SIDM00260",3.841822,3.6968358,1
"2407","Cediranib","SIDM01149",1.660907,1.3425021,1
"2408","Cediranib","SIDM01047",1.827824,1.501443,1
"2409","5-Fluorouracil","SIDM00291",4.162526,2.130665,1
"2410","Cediranib","SIDM00565",2.842635,2.824523,1
"2411","XAV939","SIDM00293",4.4725015,4.2151194,1
"2412","Sabutoclax","SIDM01041",-1.914267,-0.89328784,1
"2413","Osimertinib","SIDM00917",1.210826,1.8624308,1
"2414","MIM1","SIDM00375",2.802578,3.5077326,1
"2415","SCH772984","SIDM00231",3.144031,4.0990086,1
"2416","GSK2578215A","SIDM01233",5.269113,5.8219175,1
"2417","Sepantronium bromide","SIDM00250",-2.472397,-2.504019,1
"2418","GSK1904529A","SIDM01146",3.5739565,3.383662,1
"2419","Leflunomide","SIDM00584",6.457622,5.2539315,1
"2420","Gemcitabine","SIDM00196",-5.33062,-1.4341452,1
"2421","UMI-77","SIDM00266",2.187277,1.2126931,1
"2422","ABT737","SIDM00655",3.001112,2.6339362,1
"2423","I-BRD9","SIDM00958",2.845813,2.502183,1
"2424","GSK2578215A","SIDM00287",4.219576,3.9964278,1
"2425","Alisertib","SIDM01161",-0.280376,0.89083666,1
"2426","NVP-ADW742","SIDM01140",1.405699,1.5083799,1
"2427","AT13148","SIDM00202",4.270733,3.3609047,1
"2428","GSK2606414","SIDM01228",4.549207,3.6722393,1
"2429","GDC0810","SIDM00064",5.288375,4.606047,1
"2430","ML323","SIDM00793",3.577872,4.0023937,1
"2431","Docetaxel","SIDM00145",-2.31740233333333,-3.2515576,1
"2432","AZD4547","SIDM00875",2.31032833333333,2.280803,1
"2433","Cyclophosphamide","SIDM00501",5.903937,4.5918493,1
"2434","Ipatasertib","SIDM01183",4.840004,3.6672504,1
"2435","GSK2578215A","SIDM00214",5.597196,5.2575274,1
"2436","EPZ5676","SIDM01122",6.132941,5.745471,1
"2437","MIRA-1","SIDM00623",4.466915,4.3979874,1
"2438","PD173074","SIDM00967",4.0514085,1.852019,1
"2439","Oxaliplatin","SIDM01093",5.6005405,5.1969233,1
"2440","Olaparib","SIDM00203",2.18791533333333,3.4799922,1
"2441","LCL161","SIDM00377",4.416253,4.280219,1
"2442","Dabrafenib","SIDM00224",5.3984275,3.5771682,1
"2443","GSK2578215A","SIDM01047",4.753332,4.519319,1
"2444","MIRA-1","SIDM00410",3.986948,3.7039967,1
"2445","EPZ5676","SIDM00964",6.33256,4.801075,1
"2446","GSK2606414","SIDM00958",0.863924,1.7195094,1
"2447","Pictilisib","SIDM01145",1.352923,0.7794903,1
"2448","AZD5582","SIDM00489",2.963042,2.488205,1
"2449","PD0325901","SIDM01233",-1.518136,0.27007878,1
"2450","Daporinad","SIDM00489",-5.2338995,-3.6175082,1
"2451","PD0325901","SIDM00211",0.797533,-0.18139789,1
"2452","AZ6102","SIDM00320",3.7996,3.73185,1
"2453","Docetaxel","SIDM00783",-5.78648033333333,-4.1400027,1
"2454","GSK1904529A","SIDM00424",1.8853415,2.8435974,1
"2455","MK-8776","SIDM00091",5.184917,4.334119,1
"2456","MIRA-1","SIDM00488",5.710343,5.1741657,1
"2457","Uprosertib","SIDM01097",1.8747895,2.001786,1
"2458","Dactinomycin","SIDM00326",-3.579091,1.0472562,1
"2459","Epirubicin","SIDM01122",-0.296167,-0.16806039,1
"2460","MK-8776","SIDM00465",4.29078,3.7563426,1
"2461","I-BET-762","SIDM01198",0.489108,1.6645757,1
"2462","Gemcitabine","SIDM00929",0.960657,1.5437503,1
"2463","UMI-77","SIDM01149",2.689225,2.283562,1
"2464","AZD5363","SIDM01092",3.388956,3.1842499,1
"2465","Vinblastine","SIDM00553",-5.5597595,-2.7910655,1
"2466","PD0325901","SIDM00530",2.4631765,0.73803616,1
"2467","GSK1904529A","SIDM00964",3.4931725,3.1606696,1
"2468","Cediranib","SIDM00973",2.176639,2.0117273,1
"2469","Uprosertib","SIDM01120",-0.555717,2.9507048,1
"2470","Irinotecan","SIDM00100",5.207679,4.42406,1
"2471","UMI-77","SIDM00136",3.307341,2.886111,1
"2472","Gefitinib","SIDM00962",0.837933,0.33215243,1
"2473","LY2109761","SIDM00127",4.489238,5.873709,1
"2474","AZ960","SIDM00631",2.515274,0.87471634,1
"2475","Foretinib","SIDM00549",0.2102295,1.6956455,1
"2476","Luminespib","SIDM01114",-3.888705,-3.3371303,1
"2477","LCL161","SIDM00528",4.944515,4.3012276,1
"2478","Linsitinib","SIDM00528",3.4783355,3.2662485,1
"2479","Entospletinib","SIDM00023",2.919166,3.4554203,1
"2480","Vinblastine","SIDM00230",-4.106323,-1.4869798,1
"2481","PD173074","SIDM00537",3.1865935,1.1641247,1
"2482","Cediranib","SIDM01179",2.872193,3.3077147,1
"2483","Cediranib","SIDM00320",4.115188,3.7012804,1
"2484","PD173074","SIDM00285",2.209446,1.0852492,1
"2485","WEHI-539","SIDM00252",0.883971,4.6737123,1
"2486","Pevonedistat","SIDM00214",-0.158238,0.87611383,1
"2487","Dasatinib","SIDM00180",-3.1262375,-1.0003445,1
"2488","AZD5582","SIDM00612",2.6205945,3.2682874,1
"2489","MK-2206","SIDM00491",2.765089,2.5287712,1
"2490","Sabutoclax","SIDM00833",1.148844,0.20738396,1
"2491","Palbociclib","SIDM00269",0.6686455,1.1808732,1
"2492","ML323","SIDM00445",5.745502,4.56076,1
"2493","Uprosertib","SIDM01259",1.828244,1.802386,1
"2494","GSK2606414","SIDM01120",3.938427,3.7187836,1
"2495","GSK591","SIDM00233",3.233742,2.5487103,1
"2496","MK-1775","SIDM00276",0.69313,-0.66268516,1
"2497","RVX-208","SIDM00930",5.53203,5.1978636,1
"2498","Venetoclax","SIDM01114",2.285853,3.0743272,1
"2499","WZ4003","SIDM00596",5.517139,4.1724877,1
"2500","Dinaciclib","SIDM00374",-3.721905,-1.636158,1
"2501","Erlotinib","SIDM00332",3.9668895,2.7530932,1
"2502","EPZ004777","SIDM00198",5.56336,5.1491885,1
"2503","Cyclophosphamide","SIDM00885",4.745389,4.5558176,1
"2504","BIBR-1532","SIDM01090",5.125707,4.443736,1
"2505","Cytarabine","SIDM00099",2.427926,3.3204522,1
"2506","WIKI4","SIDM01064",1.942038,4.161197,1
"2507","GSK1904529A","SIDM01149",2.2574965,2.9470732,1
"2508","MIM1","SIDM00371",4.433738,4.4442463,1
"2509","Sapitinib","SIDM00490",5.567326,1.2332932,1
"2510","XAV939","SIDM00551",4.3671715,3.9334862,1
"2511","Pictilisib","SIDM00814",0.696355333333333,1.7009566,1
"2512","AZ960","SIDM00530",5.505652,0.4007618,1
"2513","WZ4003","SIDM00324",2.152826,3.3954666,1
"2514","P22077","SIDM01163",5.996046,6.25669,1
"2515","Olaparib","SIDM00289",2.90274566666667,2.515845,1
"2516","Temozolomide","SIDM00099",7.785288,7.233947,1
"2517","Entinostat","SIDM00923",3.626698,1.7822928,1
"2518","Sapitinib","SIDM00311",4.693457,2.5901217,1
"2519","Buparlisib","SIDM00328",0.197508,1.4491194,1
"2520","MK-1775","SIDM00974",1.757535,0.13383064,1
"2521","LGK974","SIDM00517",3.0865375,3.326889,1
"2522","Bortezomib","SIDM00198",-4.8653945,-2.2899048,1
"2523","Ibrutinib","SIDM00758",5.949609,4.2214694,1
"2524","Olaparib","SIDM00958",1.676556,1.5563829,1
"2525","Savolitinib","SIDM00332",4.654652,2.8006067,1
"2526","BI-2536","SIDM00971",3.78373,4.427827,1
"2527","SCH772984","SIDM00098",3.840997,3.8835833,1
"2528","MK-8776","SIDM00047",4.597973,2.7750466,1
"2529","AZD7762","SIDM00544",-2.58378266666667,0.0941251,1
"2530","Olaparib","SIDM00975",4.99883033333333,3.6575375,1
"2531","AZ960","SIDM00195",5.644552,1.7045025,1
"2532","VE821","SIDM00367",3.004695,3.0194228,1
"2533","Pictilisib","SIDM00121",0.981323,1.026479,1
"2534","VE821","SIDM00196",2.013886,2.9930427,1
"2535","Osimertinib","SIDM00317",4.1789,4.9792128,1
"2536","PFI3","SIDM00216",5.369203,4.3441324,1
"2537","Crizotinib","SIDM00224",3.035607,2.8193018,1
"2538","I-BRD9","SIDM00935",3.135239,3.6418865,1
"2539","PCI-34051","SIDM00267",5.784064,4.627276,1
"2540","Oxaliplatin","SIDM00923",5.6810165,4.4058957,1
"2541","XAV939","SIDM00968",3.763885,4.182454,1
"2542","PRT062607","SIDM01161",2.633505,3.5828483,1
"2543","MK-8776","SIDM00896",0.640476,1.600039,1
"2544","BIBR-1532","SIDM01205",2.821393,3.472759,1
"2545","BIBR-1532","SIDM00789",4.53313,4.43678,1
"2546","GDC0810","SIDM00659",5.657819,5.0328255,1
"2547","Erlotinib","SIDM00121",2.3243925,2.115134,1
"2548","PRT062607","SIDM00606",4.604298,3.253277,1
"2549","AGI-6780","SIDM00197",2.3624665,2.5755453,1
"2550","Lapatinib","SIDM01259",2.6018265,2.494286,1
"2551","Sorafenib","SIDM00969",-0.634442,2.3130457,1
"2552","OTX015","SIDM00129",1.026427,0.8589841,1
"2553","Entinostat","SIDM00346",0.169048,0.58017045,1
"2554","Docetaxel","SIDM00388",-4.82782366666667,-3.8777354,1
"2555","Paclitaxel","SIDM00975",0.606927,-0.2349982,1
"2556","AZD5363","SIDM01146",2.634875,3.140227,1
"2557","Ibrutinib","SIDM00294",4.60177,4.2994223,1
"2558","Leflunomide","SIDM00551",5.038047,4.684328,1
"2559","GDC0810","SIDM00261",3.590424,3.9315183,1
"2560","BMS-536924","SIDM00783",0.97368,0.81562287,1
"2561","Gemcitabine","SIDM00293",-2.881949,0.67014575,1
"2562","Taselisib","SIDM00835",3.740542,2.4276283,1
"2563","Alpelisib","SIDM00216",3.54609,2.19632,1
"2564","IWP-2","SIDM01159",2.244771,2.394441,1
"2565","Ulixertinib","SIDM01159",3.6257385,3.792743,1
"2566","Gefitinib","SIDM00323",2.1425835,2.1315358,1
"2567","Wnt-C59","SIDM00274",3.795267,2.7150795,1
"2568","BMS-345541","SIDM00863",1.8869555,2.6574385,1
"2569","MIM1","SIDM00276",3.824701,3.7838619,1
"2570","GSK1904529A","SIDM01197",4.4144415,4.718644,1
"2571","PCI-34051","SIDM00424",2.50331,3.0317028,1
"2572","Epirubicin","SIDM01183",-0.328326,0.8183504,1
"2573","GSK2606414","SIDM01007",2.384107,2.6006806,1
"2574","MIM1","SIDM00659",4.0376355,3.4709816,1
"2575","Daporinad","SIDM01064",-5.8959985,-3.6424358,1
"2576","Luminespib","SIDM00550",-2.7702185,-2.1112,1
"2577","Temozolomide","SIDM00056",5.028668,5.613574,1
"2578","Epirubicin","SIDM00182",3.679171,0.094161585,1
"2579","Cisplatin","SIDM00544",1.00041,1.9402659,1
"2580","MK-2206","SIDM00549",2.668046,1.7919335,1
"2581","Sorafenib","SIDM01149",1.692076,1.5000889,1
"2582","PD0325901","SIDM00832",-1.138026,1.1027125,1
"2583","Ipatasertib","SIDM00225",3.566873,3.8456657,1
"2584","AT13148","SIDM00846",3.777685,3.7683198,1
"2585","Docetaxel","SIDM00045",-6.4014145,-4.824634,1
"2586","LGK974","SIDM01229",3.6020445,3.2567341,1
"2587","Dabrafenib","SIDM00905",3.90076,3.2951424,1
"2588","MN-64","SIDM00833",5.495122,4.545433,1
"2589","Temozolomide","SIDM01179",6.241188,6.3129764,1
"2590","MK-2206","SIDM01163",3.2497415,3.514334,1
"2591","Foretinib","SIDM00576",-4.9720925,1.3014125,1
"2592","RVX-208","SIDM00233",4.507085,3.9353359,1
"2593","Trametinib","SIDM00826",-5.1985465,-0.677271,1
"2594","ABT737","SIDM00973",2.867954,2.9428627,1
"2595","Cytarabine","SIDM00954",2.0906585,1.733608,1
"2596","Savolitinib","SIDM00302",3.448975,2.642689,1
"2597","LCL161","SIDM00808",3.97271,4.0722084,1
"2598","AZ960","SIDM00813",0.420496,-1.3704423,1
"2599","AZD5363","SIDM00599",2.076441,1.8766168,1
"2600","AZD3759","SIDM00508",2.842428,3.504272,1
"2601","Savolitinib","SIDM00448",2.07402,2.7022905,1
"2602","Nutlin-3a (-)","SIDM00102",4.530868,4.635064,1
"2603","Wee1 Inhibitor","SIDM00277",0.610784,-0.60195833,1
"2604","PRT062607","SIDM00905",5.018491,3.2333257,1
"2605","AZD5582","SIDM00198",1.632713,2.112624,1
"2606","Pictilisib","SIDM00096",0.507621333333333,0.032250725,1
"2607","WEHI-539","SIDM00407",1.985863,1.9297447,1
"2608","Talazoparib","SIDM00393",2.337162,2.258074,1
"2609","AZ6102","SIDM01006",1.835456,2.8202457,1
"2610","WZ4003","SIDM00527",4.723702,3.7913465,1
"2611","Erlotinib","SIDM01041",3.356017,3.070335,1
"2612","VE-822","SIDM00970",1.815532,3.0986288,1
"2613","PD173074","SIDM00445",3.3775715,1.0058693,1
"2614","Vorinostat","SIDM00262",1.592746,0.9555575,1
"2615","I-BRD9","SIDM00308",2.614723,2.6646636,1
"2616","I-BRD9","SIDM00905",5.244529,3.7911432,1
"2617","Cyclophosphamide","SIDM01183",5.630706,4.3020487,1
"2618","Taselisib","SIDM00527",2.097335,1.3560116,1
"2619","SCH772984","SIDM00553",-0.108464,1.3156135,1
"2620","5-Fluorouracil","SIDM00781",3.0688195,3.6546648,1
"2621","Epirubicin","SIDM00813",-2.523759,-3.6487849,1
"2622","GSK1904529A","SIDM00350",4.062353,4.1260443,1
"2623","LY2109761","SIDM00323",4.635486,4.6978393,1
"2624","OTX015","SIDM00309",2.508079,2.599704,1
"2625","IWP-2","SIDM00930",3.563713,3.0677164,1
"2626","MIRA-1","SIDM00621",5.842539,4.6055746,1
"2627","Sabutoclax","SIDM00218",1.754353,2.602621,1
"2628","Wnt-C59","SIDM00091",4.61807,4.0139866,1
"2629","BMS-536924","SIDM00154",1.0831485,0.97574466,1
"2630","AMG-319","SIDM00504",5.449572,4.0921626,1
"2631","Buparlisib","SIDM00251",1.137612,2.0290854,1
"2632","MK-1775","SIDM00905",-0.809225,0.004319228,1
"2633","GSK2606414","SIDM00833",4.783245,4.589295,1
"2634","BIBR-1532","SIDM00056",5.686792,5.295037,1
"2635","Sorafenib","SIDM00441",1.4867635,-0.21133205,1
"2636","Vinblastine","SIDM00216",-6.045833,-3.4131477,1
"2637","Leflunomide","SIDM00316",5.036131,4.9662204,1
"2638","Talazoparib","SIDM00465",2.8377375,3.542144,1
"2639","MN-64","SIDM00262",5.937066,3.9869502,1
"2640","Docetaxel","SIDM00792",-3.608983,-2.655177,1
"2641","AZ960","SIDM00472",2.833695,2.0024135,1
"2642","AZD3759","SIDM00896",1.945719,2.0511663,1
"2643","EPZ004777","SIDM01174",6.577157,6.0046263,1
"2644","MIM1","SIDM00195",4.0748295,3.8256567,1
"2645","AZ960","SIDM00411",5.290132,2.326687,1
"2646","Wnt-C59","SIDM00632",3.2491425,2.5194929,1
"2647","GSK2578215A","SIDM00264",4.566104,5.352502,1
"2648","OF-1","SIDM00292",6.061309,5.6645627,1
"2649","I-BET-762","SIDM01247",2.216577,1.6316009,1
"2650","Dactolisib","SIDM01092",-2.78488,-0.44460183,1
"2651","AZD5582","SIDM00289",3.245715,0.91723454,1
"2652","Sabutoclax","SIDM00393",-0.60232,-0.8450131,1
"2653","Vorinostat","SIDM00863",1.058668,0.5133831,1
"2654","Paclitaxel","SIDM00332",-0.810939,-0.96323615,1
"2655","WEHI-539","SIDM01126",3.067813,1.9287966,1
"2656","EPZ004777","SIDM00412",3.43107,3.5416324,1
"2657","PCI-34051","SIDM01229",3.845539,3.683565,1
"2658","Talazoparib","SIDM01163",2.049918,3.5147715,1
"2659","Alpelisib","SIDM00814",2.843604,1.6884944,1
"2660","Pevonedistat","SIDM00111",-0.737794,0.61447877,1
"2661","OSI-027","SIDM00534",4.524867,3.0918577,1
"2662","Camptothecin","SIDM00411",-1.417319,0.47542185,1
"2663","Dabrafenib","SIDM00274",6.268222,3.304848,1
"2664","Epirubicin","SIDM01247",-0.912797,-1.707242,1
"2665","Cediranib","SIDM00417",1.696237,2.8669558,1
"2666","Crizotinib","SIDM00323",2.294999,2.2556446,1
"2667","MN-64","SIDM00309",3.270997,3.8844097,1
"2668","Camptothecin","SIDM00250",-1.149737,-0.17049223,1
"2669","PD0325901","SIDM00631",3.126967,2.0066624,1
"2670","Nutlin-3a (-)","SIDM01011",1.075645,3.4121573,1
"2671","Irinotecan","SIDM01161",0.976185,1.2324101,1
"2672","MN-64","SIDM00964",5.549389,2.3686564,1
"2673","Ulixertinib","SIDM01145",1.88962,1.9738394,1
"2674","Dinaciclib","SIDM00199",-2.628639,-1.3396842,1
"2675","Venetoclax","SIDM00145",0.012912,0.9120998,1
"2676","AZ960","SIDM00346",-0.105024,-2.0503485,1
"2677","AGI-5198","SIDM00427",3.102715,2.1925108,1
"2678","Erlotinib","SIDM00975",3.73004,4.021817,1
"2679","AMG-319","SIDM00096",2.462866,2.6691563,1
"2680","MK-8776","SIDM00375",3.17813,3.5624287,1
"2681","GSK2578215A","SIDM00864",4.193741,4.971258,1
"2682","Vinblastine","SIDM00324",-4.2587335,-2.5855951,1
"2683","EPZ5676","SIDM00350",5.803741,6.469001,1
"2684","VE821","SIDM00371",6.173492,4.878166,1
"2685","Afatinib","SIDM01155",2.82099366666667,2.3450775,1
"2686","Buparlisib","SIDM00091",1.298517,1.7536254,1
"2687","Cediranib","SIDM00418",5.430873,4.1923304,1
"2688","MK-8776","SIDM00537",2.840285,2.8170743,1
"2689","GDC0810","SIDM00964",5.254574,4.428913,1
"2690","Ipatasertib","SIDM00638",3.543791,3.847246,1
"2691","Nutlin-3a (-)","SIDM00077",4.806873,4.1989274,1
"2692","Sabutoclax","SIDM00180",0.125876,-1.2926474,1
"2693","Dactinomycin","SIDM00489",-3.489803,0.79321986,1
"2694","Dactolisib","SIDM00258",-0.9384735,0.05290246,1
"2695","Linsitinib","SIDM00606",5.357361,3.2380505,1
"2696","EPZ5676","SIDM00101",7.342851,6.8356867,1
"2697","NVP-ADW742","SIDM01041",3.645531,2.3898032,1
"2698","WZ4003","SIDM00833",6.04938,4.5492992,1
"2699","Dabrafenib","SIDM00917",3.5358715,2.1238453,1
"2700","GSK591","SIDM00530",3.895881,3.9076383,1
"2701","PCI-34051","SIDM00817",5.907332,4.585495,1
"2702","EPZ5676","SIDM00136",7.112669,5.954912,1
"2703","WIKI4","SIDM01168",4.326807,4.5732484,1
"2704","Nilotinib","SIDM00863",3.059651,2.1982057,1
"2705","AZ6102","SIDM01122",2.955881,3.485758,1
"2706","Dinaciclib","SIDM00381",-2.61837,-0.058294646,1
"2707","Vorinostat","SIDM00846",0.99526,1.0411661,1
"2708","Epirubicin","SIDM00532",0.555164,-0.31289518,1
"2709","Ibrutinib","SIDM00422",3.979208,4.2861567,1
"2710","OTX015","SIDM00201",4.809476,2.1077611,1
"2711","ABT737","SIDM00817",1.319367,3.2224948,1
"2712","AZD3759","SIDM01220",2.980116,3.2863533,1
"2713","Afuresertib","SIDM00302",2.847143,2.464903,1
"2714","Afatinib","SIDM00102",3.296236,3.223442,1
"2715","Docetaxel","SIDM01047",-5.4707615,-4.4100833,1
"2716","PFI3","SIDM01205",4.339705,3.7583387,1
"2717","Gefitinib","SIDM00489",-0.4067815,0.4421395,1
"2718","Gefitinib","SIDM00837",-0.3648485,1.4932534,1
"2719","RVX-208","SIDM00127",5.683529,5.26546,1
"2720","AT13148","SIDM00379",2.477814,3.2207015,1
"2721","Venetoclax","SIDM00621",0.752003,2.7043617,1
"2722","AZD3759","SIDM00324",2.297047,2.6493363,1
"2723","LY2109761","SIDM00111",5.29823,5.384606,1
"2724","Nutlin-3a (-)","SIDM00487",1.9281745,3.9424264,1
"2725","Vinorelbine","SIDM00520",-1.97683,1.1396502,1
"2726","Palbociclib","SIDM00205",1.781706,1.2128786,1
"2727","Niraparib","SIDM00817",3.757009,5.016812,1
"2728","GDC0810","SIDM00367",5.462093,3.9947922,1
"2729","WIKI4","SIDM00424",3.460579,3.0156872,1
"2730","PD173074","SIDM00180",3.246799,1.088598,1
"2731","GSK591","SIDM00156",4.305589,4.4242334,1
"2732","Uprosertib","SIDM00096",2.018035,1.5245452,1
"2733","Rapamycin","SIDM00448",-4.452037,-2.093049,1
"2734","GSK343","SIDM00256",2.5191155,2.6759193,1
"2735","RVX-208","SIDM01247",3.533613,3.9527917,1
"2736","Dactinomycin","SIDM00974",-3.426062,0.49533772,1
"2737","Niraparib","SIDM00842",5.195159,3.428426,1
"2738","GSK591","SIDM00293",3.437551,4.1361732,1
"2739","OF-1","SIDM00719",6.969681,5.1667514,1
"2740","Talazoparib","SIDM00490",0.0569499999999999,1.9470724,1
"2741","Taselisib","SIDM00974",2.365558,2.2409751,1
"2742","Ipatasertib","SIDM00967",5.76446,3.5976562,1
"2743","RVX-208","SIDM00826",5.212275,4.976181,1
"2744","AGI-5198","SIDM00953",4.949038,3.2388172,1
"2745","MK-2206","SIDM00680",2.6479235,2.4171631,1
"2746","Talazoparib","SIDM01047",1.8864275,1.3016516,1
"2747","UMI-77","SIDM00528",3.981472,3.0036743,1
"2748","ABT737","SIDM00416",-1.953653,1.6149948,1
"2749","IWP-2","SIDM01114",3.088013,2.7624724,1
"2750","RVX-208","SIDM00612",5.164564,6.058262,1
"2751","MIM1","SIDM00412",3.561153,2.4110715,1
"2752","P22077","SIDM00042",1.931108,5.1253357,1
"2753","Alisertib","SIDM00420",2.63949,1.682982,1
"2754","PD173074","SIDM00758",3.679622,1.7879999,1
"2755","LY2109761","SIDM00810",5.12887,4.9807568,1
"2756","Navitoclax","SIDM00732",3.7750825,3.0953114,1
"2757","Lapatinib","SIDM00289",3.0822255,2.6775115,1
"2758","NVP-ADW742","SIDM00264",4.075723,1.3016384,1
"2759","Olaparib","SIDM01073",3.35231233333333,3.3291066,1
"2760","Ruxolitinib","SIDM00612",4.829127,4.753098,1
"2761","AZD7762","SIDM00102",-0.755927,0.38199466,1
"2762","BMS-345541","SIDM00367",2.3899505,2.6750696,1
"2763","Sorafenib","SIDM00118",1.4481305,1.9756715,1
"2764","Irinotecan","SIDM00407",0.247975,1.1286975,1
"2765","GSK2578215A","SIDM00789",4.68257,4.9526553,1
"2766","GDC0810","SIDM00948",5.184961,4.2109866,1
"2767","XAV939","SIDM00250",2.9041535,3.6143816,1
"2768","Bortezomib","SIDM00381",-3.554851,-0.87982357,1
"2769","Taselisib","SIDM00182",0.730211,2.5074773,1
"2770","Rapamycin","SIDM00118",-1.889302,-2.2159317,1
"2771","Dinaciclib","SIDM01093",-2.5897,0.7306288,1
"2772","Luminespib","SIDM00817",-1.311727,-3.6257794,1
"2773","Lapatinib","SIDM00792",3.027059,2.8301027,1
"2774","5-Fluorouracil","SIDM00846",4.846725,3.1990135,1
"2775","NVP-ADW742","SIDM00406",0.805781,-0.25662938,1
"2776","Foretinib","SIDM00289",-0.8107375,1.790508,1
"2777","Sorafenib","SIDM00317",6.734952,5.1635365,1
"2778","VE821","SIDM00211",2.493898,2.3576438,1
"2779","Ruxolitinib","SIDM01183",4.694312,3.879122,1
"2780","I-BRD9","SIDM00256",3.340873,3.5949144,1
"2781","LY2109761","SIDM01122",5.96758,5.583726,1
"2782","EPZ004777","SIDM00465",6.256189,5.6488423,1
"2783","OF-1","SIDM00438",3.04893,4.550044,1
"2784","ML323","SIDM01259",3.547115,3.727964,1
"2785","VE-822","SIDM01198",1.896724,1.5159321,1
"2786","MIRA-1","SIDM00599",5.135566,4.5519238,1
"2787","IWP-2","SIDM00814",2.124561,2.3938608,1
"2788","ABT737","SIDM00196",-0.059359,2.3542793,1
"2789","IWP-2","SIDM00817",3.201688,2.7990131,1
"2790","SCH772984","SIDM01122",3.461077,4.061733,1
"2791","RVX-208","SIDM01146",5.289216,5.077794,1
"2792","AGI-6780","SIDM00308",2.079133,2.2803276,1
"2793","Pictilisib","SIDM00091",0.17288,2.9228039,1
"2794","WIKI4","SIDM00064",3.773458,3.8140194,1
"2795","AZD6738","SIDM00496",0.7788355,2.525016,1
"2796","AMG-319","SIDM01114",4.85507,4.6892023,1
"2797","OF-1","SIDM00379",3.152158,4.43642,1
"2798","MK-8776","SIDM01006",3.744309,3.1136677,1
"2799","Cytarabine","SIDM01179",-1.3886025,1.1261407,1
"2800","Buparlisib","SIDM00103",0.852963,2.0230365,1
"2801","AZD5582","SIDM01259",1.246646,1.1638253,1
"2802","Erlotinib","SIDM00388",2.850189,2.3475037,1
"2803","AGI-6780","SIDM00789",2.531458,2.4725394,1
"2804","VX-11e","SIDM00490",2.925797,3.8464966,1
"2805","Venetoclax","SIDM00699",1.681044,2.7958176,1
"2806","Talazoparib","SIDM00969",1.4324225,0.51210827,1
"2807","AGI-5198","SIDM00841",6.225911,4.2165203,1
"2808","XAV939","SIDM00381",3.7823115,4.703978,1
"2809","EPZ004777","SIDM00343",5.898426,5.774378,1
"2810","ABT737","SIDM00274",2.09811,3.2371132,1
"2811","LCL161","SIDM00197",4.103614,4.400634,1
"2812","Rapamycin","SIDM00962",-3.4524075,-3.5611784,1
"2813","Lapatinib","SIDM00389",1.446025,1.8125246,1
"2814","Bortezomib","SIDM00269",-5.116107,-2.9310043,1
"2815","Pictilisib","SIDM00277",0.498674666666667,-1.3194284,1
"2816","Sepantronium bromide","SIDM00145",-5.0323725,-3.8990037,1
"2817","Tamoxifen","SIDM00375",3.8443705,3.9980993,1
"2818","Pevonedistat","SIDM00962",-1.8444485,-1.6846507,1
"2819","Crizotinib","SIDM00375",3.442228,2.675844,1
"2820","Nilotinib","SIDM00332",3.2089565,3.353247,1
"2821","ABT737","SIDM00444",3.731836,3.2251565,1
"2822","PD173074","SIDM00250",2.942954,1.5662584,1
"2823","Trametinib","SIDM00260",-0.782689,2.0826275,1
"2824","Erlotinib","SIDM00487",-0.57592,2.12655,1
"2825","OTX015","SIDM00326",2.292591,1.8370498,1
"2826","SCH772984","SIDM00544",2.99146,3.7338269,1
"2827","Afatinib","SIDM00190",3.60378066666667,3.6081553,1
"2828","Wee1 Inhibitor","SIDM00326",1.593294,2.3307436,1
"2829","Bortezomib","SIDM01122",-3.460006,-1.1228257,1
"2830","Entospletinib","SIDM01251",2.929965,1.7635286,1
"2831","NVP-ADW742","SIDM00532",3.764055,3.2437203,1
"2832","Uprosertib","SIDM00225",1.989268,2.6237261,1
"2833","Ipatasertib","SIDM01011",3.200008,2.5111637,1
"2834","Ruxolitinib","SIDM00833",5.0711725,4.6825075,1
