"","drug","cell_line","IC50","prediction","fold"
"6955","PRT062607","SIDM01041",1.866192,3.2113209,2
"6956","Bortezomib","SIDM00579",-5.3269185,-3.4825945,2
"6957","Wnt-C59","SIDM01132",2.8099945,3.351614,2
"6958","Alpelisib","SIDM00576",4.219003,2.9887378,2
"6959","BMS-536924","SIDM00410",2.01190133333333,1.898411,2
"6960","MIRA-1","SIDM00121",2.604137,3.2677886,2
"6961","LCL161","SIDM00113",5.321634,3.9739573,2
"6962","MK-1775","SIDM00259",0.354871,-0.08761492,2
"6963","Pictilisib","SIDM00111",2.84948466666667,3.9677968,2
"6964","GSK2578215A","SIDM00379",5.464748,3.4581935,2
"6965","Cediranib","SIDM00517",1.070638,1.8077363,2
"6966","EPZ5676","SIDM00233",4.373911,2.472859,2
"6967","Fulvestrant","SIDM01102",3.26738666666667,2.49823,2
"6968","Alpelisib","SIDM01159",3.532368,3.7682567,2
"6969","AT13148","SIDM00659",2.646426,3.32001,2
"6970","VE-822","SIDM00411",6.476286,5.170722,2
"6971","NVP-ADW742","SIDM00758",4.340619,3.3431633,2
"6972","Entospletinib","SIDM00537",3.164058,3.8777282,2
"6973","I-BET-762","SIDM00900",2.042789,2.5980527,2
"6974","Nutlin-3a (-)","SIDM01114",4.4756385,3.8028855,2
"6975","ML323","SIDM00102",5.042646,5.5167212,2
"6976","Trametinib","SIDM00293",3.11295,2.043978,2
"6977","Ruxolitinib","SIDM00565",4.788271,5.237034,2
"6978","Dactolisib","SIDM00269",-3.205629,-2.7276313,2
"6979","Vinorelbine","SIDM00967",1.402554,-1.0623105,2
"6980","BIBR-1532","SIDM00864",4.421357,4.69192,2
"6981","Uprosertib","SIDM00276",3.5868355,2.7489498,2
"6982","Epirubicin","SIDM00832",2.125008,1.3284817,2
"6983","Vinblastine","SIDM00362",-6.2801655,1.5971962,2
"6984","VX-11e","SIDM01228",3.6810385,2.5228002,2
"6985","AZD4547","SIDM01133",2.274099,2.8029232,2
"6986","WZ4003","SIDM00154",2.131176,3.421088,2
"6987","I-BRD9","SIDM01011",2.637818,3.3369472,2
"6988","AZD5582","SIDM01161",1.862544,1.859805,2
"6989","PFI3","SIDM00592",4.882723,5.18316,2
"6990","OTX015","SIDM00900",1.073774,1.4327917,2
"6991","AT13148","SIDM00834",5.976708,4.7892637,2
"6992","Wnt-C59","SIDM00264",4.100698,4.1695967,2
"6993","Alisertib","SIDM00262",3.4847275,2.643646,2
"6994","AGI-6780","SIDM00417",3.8784915,4.015615,2
"6995","PCI-34051","SIDM00412",1.854792,2.1606421,2
"6996","Gefitinib","SIDM00420",2.837645,2.976576,2
"6997","Docetaxel","SIDM00445",-5.47786433333333,-4.03712,2
"6998","Alisertib","SIDM00551",1.3031715,1.8102874,2
"6999","AZD4547","SIDM00543",2.968227,3.207818,2
"7000","Alisertib","SIDM00111",2.435706,2.1996095,2
"7001","Vorinostat","SIDM00375",0.616366,1.6136562,2
"7002","RVX-208","SIDM01007",3.10903,3.4815462,2
"7003","Alisertib","SIDM01146",4.620528,2.0334077,2
"7004","VX-11e","SIDM00577",1.4559,2.7323065,2
"7005","PLX-4720","SIDM00309",4.6412545,3.833411,2
"7006","MIRA-1","SIDM00530",5.65436,5.5766997,2
"7007","Niraparib","SIDM00174",4.769688,2.524609,2
"7008","Sabutoclax","SIDM00496",1.126572,0.09067698,2
"7009","Crizotinib","SIDM00047",2.289879,2.5751774,2
"7010","PLX-4720","SIDM00606",2.91882166666667,3.802366,2
"7011","Leflunomide","SIDM00118",4.90982,4.6225004,2
"7012","Ipatasertib","SIDM00541",2.544064,3.2617664,2
"7013","Entinostat","SIDM00834",3.274298,3.4208336,2
"7014","Buparlisib","SIDM00099",1.988901,3.1377437,2
"7015","PD173074","SIDM00953",2.5948965,3.3289196,2
"7016","BIBR-1532","SIDM00422",5.200179,3.7501416,2
"7017","Oxaliplatin","SIDM00180",3.5614405,4.2139287,2
"7018","GSK591","SIDM00549",3.71235,3.5656571,2
"7019","BIBR-1532","SIDM01149",4.154215,3.6250632,2
"7020","GSK2578215A","SIDM00127",6.311155,4.3919806,2
"7021","Tamoxifen","SIDM00042",4.0571035,4.5057087,2
"7022","MIM1","SIDM00317",4.22081,5.4650297,2
"7023","ABT737","SIDM00826",0.635341,1.3599787,2
"7024","LGK974","SIDM00129",2.9957925,3.3442464,2
"7025","AZD8186","SIDM00350",1.896266,1.8775845,2
"7026","Linsitinib","SIDM00954",1.809344,3.1671057,2
"7027","AZD8186","SIDM00389",0.9640245,1.4248756,2
"7028","Linsitinib","SIDM00679",3.1883225,3.3505237,2
"7029","Niraparib","SIDM00808",2.993301,1.829023,2
"7030","Entospletinib","SIDM00680",3.905936,4.507324,2
"7031","MN-64","SIDM00606",4.851166,4.920887,2
"7032","Bortezomib","SIDM00262",-8.1002125,-4.5161395,2
"7033","WIKI4","SIDM00535",4.85021,4.2462344,2
"7034","Lapatinib","SIDM00285",1.754766,2.6662138,2
"7035","Nilotinib","SIDM00632",1.766007,1.7960564,2
"7036","Ruxolitinib","SIDM00929",5.144485,4.212638,2
"7037","Cytarabine","SIDM00543",1.0535995,1.2577194,2
"7038","Niraparib","SIDM00482",2.434171,1.9642787,2
"7039","Navitoclax","SIDM01161",2.8488525,2.6984403,2
"7040","Obatoclax Mesylate","SIDM00394",1.080056,0.62815094,2
"7041","Dabrafenib","SIDM00441",3.8347685,2.410844,2
"7042","Olaparib","SIDM00201",2.051903,2.3493533,2
"7043","SCH772984","SIDM00930",3.173036,3.3573494,2
"7044","Ruxolitinib","SIDM00406",3.43603,2.7756107,2
"7045","Nilotinib","SIDM00964",3.44781,2.3874867,2
"7046","AZD6738","SIDM00517",1.9401345,1.9177761,2
"7047","EPZ5676","SIDM00346",4.687593,3.1044095,2
"7048","ABT737","SIDM00098",2.181087,2.7450519,2
"7049","LGK974","SIDM00974",3.988377,3.8384626,2
"7050","PLX-4720","SIDM00102",4.723575,4.0871825,2
"7051","NVP-ADW742","SIDM00964",1.849311,2.9327645,2
"7052","Ipatasertib","SIDM00274",5.416683,3.797466,2
"7053","PFI3","SIDM00350",6.063252,6.057682,2
"7054","Fulvestrant","SIDM00438",4.04412033333333,3.8713477,2
"7055","Sepantronium bromide","SIDM00420",-5.491263,-3.1110296,2
"7056","Uprosertib","SIDM01247",1.0421115,1.9589458,2
"7057","VE821","SIDM00205",3.958106,3.388637,2
"7058","AT13148","SIDM00252",4.778628,4.030847,2
"7059","CZC24832","SIDM01097",4.933945,4.4630127,2
"7060","Nutlin-3a (-)","SIDM00841",5.8151525,4.338385,2
"7061","Nutlin-3a (-)","SIDM00277",0.5173495,1.1450772,2
"7062","Nutlin-3a (-)","SIDM00374",2.2198925,2.225982,2
"7063","Osimertinib","SIDM00565",1.409739,2.2840803,2
"7064","Tamoxifen","SIDM01093",4.0465515,3.7113674,2
"7065","AZ960","SIDM00289",-0.707146,0.2039535,2
"7066","Sapitinib","SIDM00835",2.319147,3.9256265,2
"7067","Cytarabine","SIDM00367",-1.881365,0.00074180216,2
"7068","Erlotinib","SIDM00520",2.593646,4.0470514,2
"7069","AZ960","SIDM00543",2.875015,3.1149437,2
"7070","Ipatasertib","SIDM00044",3.609002,4.1949806,2
"7071","AZD5363","SIDM00930",3.774287,3.7194462,2
"7072","Irinotecan","SIDM00930",2.452036,2.219043,2
"7073","LGK974","SIDM01140",3.1672905,2.99281,2
"7074","AZD3759","SIDM00367",2.47562,2.0901718,2
"7075","EPZ004777","SIDM00951",3.796137,4.1140904,2
"7076","GSK1904529A","SIDM00541",3.6289645,3.75654,2
"7077","Lapatinib","SIDM00394",5.865573,3.3263094,2
"7078","AZ960","SIDM00264",3.807295,2.7311814,2
"7079","GDC0810","SIDM00120",5.707473,5.867669,2
"7080","Taselisib","SIDM00482",-0.755593,1.6758103,2
"7081","Afatinib","SIDM00351",0.077317,0.66829836,2
"7082","Buparlisib","SIDM01174",3.003705,2.8666518,2
"7083","Paclitaxel","SIDM00530",-0.798773,-0.6906477,2
"7084","EPZ5676","SIDM00537",5.295047,4.2277393,2
"7085","Olaparib","SIDM00343",4.32980366666667,4.5473146,2
"7086","Vinblastine","SIDM00424",-6.5173535,2.2296543,2
"7087","Dinaciclib","SIDM00077",-2.206708,-3.0158188,2
"7088","Luminespib","SIDM00104",-3.5876745,-1.8735089,2
"7089","MK-1775","SIDM00896",-1.226337,-0.5384494,2
"7090","Fulvestrant","SIDM00596",3.97938466666667,3.9278061,2
"7091","MIRA-1","SIDM01126",3.857904,5.062688,2
"7092","MK-1775","SIDM00781",0.540484,1.1815598,2
"7093","Erlotinib","SIDM00577",2.9671415,2.9110413,2
"7094","MK-8776","SIDM01145",2.514582,2.6570184,2
"7095","Daporinad","SIDM00202",-6.398563,-4.9867487,2
"7096","LCL161","SIDM00043",3.885127,2.152826,2
"7097","Fulvestrant","SIDM00292",5.37255566666667,4.5941796,2
"7098","AZD5582","SIDM00129",1.8317135,0.9881778,2
"7099","Pevonedistat","SIDM00225",-1.3491285,0.7068782,2
"7100","Ibrutinib","SIDM00094",5.995803,5.054234,2
"7101","Gefitinib","SIDM00668",2.596226,2.517544,2
"7102","Cytarabine","SIDM00316",-0.3939585,1.1547774,2
"7103","AMG-319","SIDM00136",6.142713,4.9705615,2
"7104","BIBR-1532","SIDM00530",5.500885,4.5032454,2
"7105","Crizotinib","SIDM00023",2.872457,2.8088024,2
"7106","Dasatinib","SIDM01168",1.219521,2.1317072,2
"7107","Olaparib","SIDM00472",4.41334766666667,4.4295874,2
"7108","Uprosertib","SIDM00042",5.5980185,3.5708506,2
"7109","PD173074","SIDM00101",1.7259795,3.92429,2
"7110","Fulvestrant","SIDM00406",2.17828,1.4798609,2
"7111","Wee1 Inhibitor","SIDM00885",3.29811,2.3625906,2
"7112","PLX-4720","SIDM00498",2.89318366666667,3.4102442,2
"7113","Ibrutinib","SIDM00364",2.507565,4.048676,2
"7114","VX-11e","SIDM00539",2.6463015,3.1016335,2
"7115","Dasatinib","SIDM00438",1.9101715,1.2633551,2
"7116","Cyclophosphamide","SIDM00145",4.566605,3.4823291,2
"7117","ML323","SIDM00098",6.488722,4.7222266,2
"7118","Docetaxel","SIDM00374",-3.92417933333333,-3.5105145,2
"7119","PD0325901","SIDM00156",2.263549,1.8207288,2
"7120","AZD6738","SIDM01248",3.366976,1.369489,2
"7121","Irinotecan","SIDM01233",5.906862,3.589475,2
"7122","Osimertinib","SIDM01122",2.245015,1.7503932,2
"7123","SB216763","SIDM00789",4.87583,4.4678116,2
"7124","Cytarabine","SIDM00181",3.655999,1.7024522,2
"7125","Uprosertib","SIDM00371",6.3883895,4.3704,2
"7126","Trametinib","SIDM00520",0.621817,1.0534579,2
"7127","WEHI-539","SIDM00792",3.264159,4.1385927,2
"7128","WEHI-539","SIDM00137",5.502574,5.3244467,2
"7129","PD0325901","SIDM00826",-3.532321,-2.0102675,2
"7130","PD173074","SIDM00929",0.591309,3.5376303,2
"7131","Erlotinib","SIDM00599",3.343563,2.087091,2
"7132","AGI-6780","SIDM00362",1.6063815,2.2269104,2
"7133","MIM1","SIDM00498",3.874615,4.188965,2
"7134","I-BET-762","SIDM01245",2.2903295,2.5834348,2
"7135","Dasatinib","SIDM00444",1.096734,0.9131403,2
"7136","Osimertinib","SIDM00243",2.059907,0.70537615,2
"7137","VE-822","SIDM00488",4.111665,4.745784,2
"7138","WEHI-539","SIDM00214",4.933171,4.6304083,2
"7139","GDC0810","SIDM01229",5.350926,5.046565,2
"7140","GSK2578215A","SIDM00953",4.958178,2.2264533,2
"7141","Sabutoclax","SIDM00905",-0.480887,-0.26851073,2
"7142","OSI-027","SIDM00971",0.3708925,4.766794,2
"7143","Crizotinib","SIDM00394",3.86488,2.812794,2
"7144","Bortezomib","SIDM00599",-4.954618,-4.478815,2
"7145","Buparlisib","SIDM00262",1.378397,1.5541513,2
"7146","LGK974","SIDM00291",3.5163795,3.9060392,2
"7147","GDC0810","SIDM00835",5.831123,5.740329,2
"7148","BMS-345541","SIDM00287",1.851952,1.9089956,2
"7149","MK-1775","SIDM00241",1.32258,-0.7793695,2
"7150","AGI-6780","SIDM01007",2.222172,2.0143008,2
"7151","VE-822","SIDM00137",3.033072,4.349167,2
"7152","Oxaliplatin","SIDM00875",2.789727,3.8348465,2
"7153","IWP-2","SIDM01132",1.394879,2.5476277,2
"7154","Foretinib","SIDM01098",-0.132609,-0.34154132,2
"7155","Nutlin-3a (-)","SIDM00343",5.2098125,5.083214,2
"7156","Alisertib","SIDM01175",4.041083,4.3215094,2
"7157","GSK343","SIDM00374",2.71755,3.3832042,2
"7158","Taselisib","SIDM00346",3.114993,1.8714466,2
"7159","Epirubicin","SIDM00174",-0.865413,-1.5925484,2
"7160","VE821","SIDM00256",1.488947,2.9731774,2
"7161","Gefitinib","SIDM00935",-0.6062535,1.6886889,2
"7162","GDC0810","SIDM01174",6.35463,6.2935915,2
"7163","Afuresertib","SIDM00094",3.813698,4.241457,2
"7164","Dabrafenib","SIDM00256",4.172023,3.378866,2
"7165","Vorinostat","SIDM00266",0.5165485,0.47554544,2
"7166","Dinaciclib","SIDM00260",-2.696455,-1.800252,2
"7167","Talazoparib","SIDM00251",4.7270075,3.4839995,2
"7168","Osimertinib","SIDM00251",1.469555,1.7440497,2
"7169","GSK2578215A","SIDM00203",4.256609,2.8422487,2
"7170","Vinblastine","SIDM00100",-2.7876675,4.9885483,2
"7171","Erlotinib","SIDM01047",2.351887,2.6865625,2
"7172","Dactolisib","SIDM00244",-3.3420505,-2.5024784,2
"7173","Ulixertinib","SIDM00537",1.737486,1.688778,2
"7174","PD0325901","SIDM01197",-1.975816,-0.4495019,2
"7175","AZD5582","SIDM00826",1.7323775,2.7096183,2
"7176","Cytarabine","SIDM00211",-2.1400735,-0.29840502,2
"7177","Ibrutinib","SIDM00826",6.019957,4.472417,2
"7178","Trametinib","SIDM00699",2.91657,2.8188846,2
"7179","Epirubicin","SIDM00266",-1.834912,-3.387651,2
"7180","I-BRD9","SIDM00579",3.444831,3.6200724,2
"7181","Luminespib","SIDM00534",-0.2621165,-0.41716614,2
"7182","AZD6738","SIDM00540",2.8358095,1.7196643,2
"7183","PD0325901","SIDM01097",1.2888425,2.4477396,2
"7184","Navitoclax","SIDM00417",2.0433,2.2547214,2
"7185","Paclitaxel","SIDM01064",-3.457429,-1.7907978,2
"7186","OTX015","SIDM00538",6.013926,2.5648592,2
"7187","AZD8186","SIDM00537",2.9183665,2.8174264,2
"7188","VE821","SIDM00056",3.37402,4.4534492,2
"7189","ML323","SIDM00218",6.585539,6.175397,2
"7190","Afuresertib","SIDM01228",3.076986,2.3415475,2
"7191","VE821","SIDM00935",3.264552,4.7868805,2
"7192","EPZ004777","SIDM00180",5.582079,4.942443,2
"7193","VE821","SIDM01042",4.855805,3.7551243,2
"7194","Linsitinib","SIDM00195",3.086936,3.1796143,2
"7195","SCH772984","SIDM01206",2.713364,3.6911714,2
"7196","Afatinib","SIDM01197",3.55127666666667,3.1243818,2
"7197","Erlotinib","SIDM00362",1.904392,2.728789,2
"7198","Oxaliplatin","SIDM00501",6.6342735,5.575644,2
"7199","AMG-319","SIDM00424",3.290916,3.400785,2
"7200","Dinaciclib","SIDM01174",2.636528,-0.72024,2
"7201","Dactinomycin","SIDM00948",-4.5206515,-3.4621508,2
"7202","RVX-208","SIDM00308",3.62296,3.58261,2
"7203","I-BRD9","SIDM00528",4.084155,4.594803,2
"7204","MK-8776","SIDM00211",1.198621,1.7056414,2
"7205","Alisertib","SIDM00326",1.622071,1.9854882,2
"7206","I-BRD9","SIDM00267",4.961773,5.35888,2
"7207","MK-1775","SIDM00826",0.524056,-0.09872073,2
"7208","ML323","SIDM00543",3.435312,4.94823,2
"7209","AZD6738","SIDM01174",2.721027,3.221069,2
"7210","PD0325901","SIDM01237",-0.882617,1.182342,2
"7211","GSK2606414","SIDM01245",1.31444,2.553707,2
"7212","Cisplatin","SIDM00677",3.209505,2.1324747,2
"7213","LGK974","SIDM00721",3.957606,4.7919173,2
"7214","SCH772984","SIDM00542",3.422813,3.7552695,2
"7215","I-BRD9","SIDM00444",2.399077,4.821061,2
"7216","GDC0810","SIDM00118",4.587169,5.201947,2
"7217","Vinblastine","SIDM00520",-3.2966485,4.286192,2
"7218","MIM1","SIDM00789",4.5349535,3.3844993,2
"7219","MK-1775","SIDM00042",0.819905,1.0121449,2
"7220","Sorafenib","SIDM00230",2.1476935,3.7840905,2
"7221","VE-822","SIDM00472",4.154388,4.8931427,2
"7222","Foretinib","SIDM00257",-0.179967,-0.43327412,2
"7223","AZD5582","SIDM00917",1.7026695,0.96274865,2
"7224","Bortezomib","SIDM00332",-5.3714495,-3.1516669,2
"7225","AZD4547","SIDM00181",2.231742,2.6367314,2
"7226","GSK1904529A","SIDM01073",3.4308195,3.063964,2
"7227","MK-1775","SIDM00542",3.432277,1.766263,2
"7228","WEHI-539","SIDM00793",4.207626,4.1838303,2
"7229","GSK343","SIDM00498",4.3931645,4.1989813,2
"7230","GSK1904529A","SIDM00958",3.318841,2.6371007,2
"7231","AZD8186","SIDM01174",3.0283065,3.664202,2
"7232","WZ4003","SIDM00375",3.094153,3.8666432,2
"7233","MK-2206","SIDM00832",2.531543,3.280998,2
"7234","Epirubicin","SIDM00962",-3.681625,-2.9516656,2
"7235","Oxaliplatin","SIDM00266",2.151048,2.726579,2
"7236","AZD4547","SIDM00889",2.69547233333333,2.582936,2
"7237","Sorafenib","SIDM01011",2.384168,2.2082944,2
"7238","Gemcitabine","SIDM00101",0.0774633333333333,1.5321379,2
"7239","Vorinostat","SIDM01120",0.659062,1.1403681,2
"7240","Afatinib","SIDM00218",3.50774766666667,4.263146,2
"7241","Olaparib","SIDM00793",4.66111666666667,3.3549612,2
"7242","UMI-77","SIDM00565",4.426413,3.2098787,2
"7243","GSK2606414","SIDM00156",3.748249,3.6389625,2
"7244","AZD7762","SIDM00101",2.05286033333333,0.9690224,2
"7245","Ruxolitinib","SIDM00174",4.1352175,4.0466805,2
"7246","AT13148","SIDM01206",0.984427,2.2116482,2
"7247","Vinorelbine","SIDM00422",-4.1934635,-2.8245137,2
"7248","WEHI-539","SIDM00233",-1.700128,2.5750906,2
"7249","Ipatasertib","SIDM00244",4.274935,3.0215,2
"7250","Navitoclax","SIDM00102",4.619947,3.9431028,2
"7251","Taselisib","SIDM00584",1.930294,3.1883497,2
"7252","Dactinomycin","SIDM00422",-4.9193905,-3.6754084,2
"7253","EPZ5676","SIDM00520",6.523754,4.934304,2
"7254","Taselisib","SIDM00320",5.698132,3.3698657,2
"7255","Vorinostat","SIDM00136",0.9562025,1.2579367,2
"7256","SCH772984","SIDM00190",0.033412,1.4453584,2
"7257","Ulixertinib","SIDM00262",5.3186075,3.7807927,2
"7258","AT13148","SIDM00302",2.167027,2.465425,2
"7259","Buparlisib","SIDM00266",-0.020217,0.20040658,2
"7260","Gefitinib","SIDM00841",3.431745,3.0340025,2
"7261","MK-2206","SIDM00045",0.890305,1.1833704,2
"7262","PFI3","SIDM00679",5.138674,5.6595464,2
"7263","Crizotinib","SIDM00445",1.687357,1.7735704,2
"7264","Uprosertib","SIDM00101",5.945307,4.186083,2
"7265","VX-11e","SIDM00491",3.177813,2.994239,2
"7266","Daporinad","SIDM00542",0.3041315,-3.6790926,2
"7267","OTX015","SIDM00316",0.523542,2.2604756,2
"7268","Savolitinib","SIDM00808",0.855933,1.928305,2
"7269","OTX015","SIDM00381",2.001369,3.2203624,2
"7270","Dactinomycin","SIDM01047",-4.2667545,-3.9977705,2
"7271","VE821","SIDM00113",6.556669,7.271631,2
"7272","GSK2606414","SIDM00668",3.207462,3.648053,2
"7273","Paclitaxel","SIDM01145",-5.0679945,-2.7621543,2
"7274","Linsitinib","SIDM00326",2.194317,2.734876,2
"7275","Temozolomide","SIDM00793",5.931416,5.514287,2
"7276","Crizotinib","SIDM01019",2.229277,1.6296029,2
"7277","Vinorelbine","SIDM00846",-2.9208095,-3.041742,2
"7278","Ruxolitinib","SIDM01161",4.2512375,4.531704,2
"7279","Gefitinib","SIDM00826",2.3253145,2.701482,2
"7280","Vinblastine","SIDM01011",-5.125832,1.965345,2
"7281","Crizotinib","SIDM00406",0.730282,0.75325215,2
"7282","Olaparib","SIDM01006",4.08179466666667,3.7097778,2
"7283","Linsitinib","SIDM00621",3.6501915,3.0799646,2
"7284","Linsitinib","SIDM00688",4.138375,2.5255623,2
"7285","MIM1","SIDM00783",2.992677,3.5984294,2
"7286","Fulvestrant","SIDM00285",3.989754,2.8453948,2
"7287","Afuresertib","SIDM00688",2.952815,2.3132071,2
"7288","Nutlin-3a (-)","SIDM00599",4.1606335,3.9255881,2
"7289","Osimertinib","SIDM01259",1.327405,1.5139916,2
"7290","MK-2206","SIDM01159",2.576784,2.5374284,2
"7291","MK-2206","SIDM01006",-0.364875,2.0879514,2
"7292","AZD8186","SIDM01122",2.73123,2.7118266,2
"7293","PRT062607","SIDM00968",4.951038,3.6028655,2
"7294","Wnt-C59","SIDM01011",2.824857,3.2293346,2
"7295","GDC0810","SIDM00541",5.191339,5.333611,2
"7296","Osimertinib","SIDM01095",1.204865,1.2358578,2
"7297","LCL161","SIDM01090",4.015157,3.3406951,2
"7298","Cyclophosphamide","SIDM00543",3.965179,4.7644663,2
"7299","AZ960","SIDM00527",2.262525,1.9895718,2
"7300","PD173074","SIDM00699",4.173756,4.2957354,2
"7301","Dactolisib","SIDM00465",-0.251587,-1.1558447,2
"7302","Gemcitabine","SIDM00111",-3.215245,-0.28257567,2
"7303","Cediranib","SIDM00817",1.993089,2.0953546,2
"7304","Fulvestrant","SIDM00287",3.23608233333333,2.3528879,2
"7305","Luminespib","SIDM00190",-1.412061,-2.4367568,2
"7306","MIRA-1","SIDM00242",5.059623,4.3641624,2
"7307","AT13148","SIDM00195",4.753379,3.7981145,2
"7308","Ibrutinib","SIDM00679",3.901517,4.6366053,2
"7309","Obatoclax Mesylate","SIDM00599",0.3234215,-0.54172325,2
"7310","EPZ5676","SIDM00539",6.152163,4.506214,2
"7311","Camptothecin","SIDM00900",-4.572259,-4.155629,2
"7312","Osimertinib","SIDM00211",1.376052,0.80985224,2
"7313","Sapitinib","SIDM00592",1.456572,1.9677057,2
"7314","Trametinib","SIDM00896",0.554881,0.089467496,2
"7315","PRT062607","SIDM00964",1.727837,2.7488868,2
"7316","Obatoclax Mesylate","SIDM00384",-1.0686835,-1.4804745,2
"7317","WEHI-539","SIDM00632",3.589235,3.2971992,2
"7318","Trametinib","SIDM00252",0.9091615,0.54356277,2
"7319","Savolitinib","SIDM00561",1.398091,2.3453767,2
"7320","Osimertinib","SIDM00094",2.191227,2.5577815,2
"7321","Venetoclax","SIDM00504",2.324635,3.2941194,2
"7322","Wnt-C59","SIDM00973",2.9164905,3.6410756,2
"7323","PD0325901","SIDM00600",-2.445014,-2.0573652,2
"7324","GSK1904529A","SIDM01092",4.188147,3.2997892,2
"7325","NVP-ADW742","SIDM00427",1.292344,1.9206281,2
"7326","VE821","SIDM01102",1.928689,3.189528,2
"7327","Dinaciclib","SIDM00211",-3.674428,-3.725108,2
"7328","NVP-ADW742","SIDM00846",3.281399,2.864313,2
"7329","Pictilisib","SIDM01041",-0.124955333333333,2.639345,2
"7330","AGI-6780","SIDM00527",3.24925,3.5978892,2
"7331","Ulixertinib","SIDM01205",2.547821,1.7886901,2
"7332","Luminespib","SIDM00100",-1.2154345,-0.8501948,2
"7333","CZC24832","SIDM01047",4.940521,4.5443068,2
"7334","LCL161","SIDM01122",3.8661675,3.3734155,2
"7335","I-BRD9","SIDM00407",2.565013,2.387441,2
"7336","Vorinostat","SIDM00350",1.204056,1.631897,2
"7337","GSK2578215A","SIDM00817",5.538926,3.863782,2
"7338","P22077","SIDM00623",5.093601,4.324299,2
"7339","Dactinomycin","SIDM00120",-0.616462,-2.4733944,2
"7340","Paclitaxel","SIDM00044",-1.653529,-0.38098836,2
"7341","AZD6738","SIDM01175",4.3376135,3.8633769,2
"7342","Irinotecan","SIDM01145",0.634616,1.1201689,2
"7343","AGI-5198","SIDM00967",4.873999,4.7970195,2
"7344","GSK1904529A","SIDM00562",3.4256455,3.0313613,2
"7345","Obatoclax Mesylate","SIDM00388",-1.692178,-0.47171757,2
"7346","Ibrutinib","SIDM00023",2.514025,3.7357671,2
"7347","Ibrutinib","SIDM00082",5.425375,5.0465813,2
"7348","Ipatasertib","SIDM00532",3.366177,3.4947937,2
"7349","Vinorelbine","SIDM00136",-5.1176245,-3.6008158,2
"7350","Dactolisib","SIDM01149",-1.736444,-2.1246214,2
"7351","Talazoparib","SIDM01132",2.665647,2.5013237,2
"7352","UMI-77","SIDM00542",1.221341,3.1479633,2
"7353","AZD6482","SIDM00631",1.965858,3.502157,2
"7354","MIRA-1","SIDM01163",6.895082,6.5314856,2
"7355","Alpelisib","SIDM01007",2.974024,2.0856519,2
"7356","PD0325901","SIDM00199",-0.0223835,0.02613268,2
"7357","Alpelisib","SIDM00302",2.962744,3.2874105,2
"7358","GSK2606414","SIDM00343",4.281081,4.71489,2
"7359","ML323","SIDM00224",4.454942,4.625464,2
"7360","WEHI-539","SIDM00332",3.026824,4.9745884,2
"7361","AZ960","SIDM00885",-0.567657,3.3276696,2
"7362","Sorafenib","SIDM00289",1.601518,1.9997025,2
"7363","Dactinomycin","SIDM00188",-2.436263,-3.0846202,2
"7364","Afatinib","SIDM00231",2.324676,2.0574162,2
"7365","Gemcitabine","SIDM01155",-0.195425,-0.10007167,2
"7366","BMS-345541","SIDM00537",3.1716045,2.6900482,2
"7367","Dabrafenib","SIDM01006",3.6637225,3.6604621,2
"7368","AZD6738","SIDM00964",2.875495,1.3617884,2
"7369","Linsitinib","SIDM00202",1.1471795,2.2397718,3
"7370","I-BRD9","SIDM00375",5.680769,4.583601,3
"7371","Buparlisib","SIDM00225",1.649161,1.5068182,3
"7372","BMS-754807","SIDM00136",-1.4329275,0.87767136,3
"7373","Entospletinib","SIDM00958",2.171126,2.317963,3
"7374","Osimertinib","SIDM00412",-0.223318,0.7472056,3
"7375","Venetoclax","SIDM01174",4.563162,4.343118,3
"7376","Paclitaxel","SIDM01006",-4.897769,-2.397507,3
"7377","Niraparib","SIDM00099",6.730591,5.9407344,3
"7378","Palbociclib","SIDM00935",0.8469855,2.233076,3
"7379","Foretinib","SIDM00233",0.1451215,-1.0247383,3
"7380","GSK2578215A","SIDM00444",2.323853,4.027679,3
"7381","Trametinib","SIDM00099",0.1157445,0.5663067,3
"7382","AZ6102","SIDM00530",3.614544,3.6206257,3
"7383","VX-11e","SIDM00808",3.520727,2.333796,3
"7384","Fulvestrant","SIDM00111",3.66957466666667,3.4855275,3
"7385","Afatinib","SIDM00224",3.125934,2.291722,3
"7386","Tamoxifen","SIDM00606",3.101656,3.7710788,3
"7387","PFI3","SIDM00834",5.964981,6.4090056,3
"7388","VX-11e","SIDM00504",3.174275,2.532827,3
"7389","BIBR-1532","SIDM00424",4.292196,3.3774173,3
"7390","OSI-027","SIDM00810",3.5443775,2.4434152,3
"7391","EPZ004777","SIDM00375",5.754359,4.8363686,3
"7392","VE821","SIDM00783",5.195233,3.2545543,3
"7393","Cytarabine","SIDM01006",3.1105215,0.41156045,3
"7394","SCH772984","SIDM01093",4.361179,4.2961297,3
"7395","BMS-536924","SIDM00549",2.82968333333333,1.8842942,3
"7396","Dinaciclib","SIDM00264",-1.855651,-2.8136122,3
"7397","Ipatasertib","SIDM00600",2.843806,3.4780674,3
"7398","MIRA-1","SIDM00846",4.336999,5.305773,3
"7399","Docetaxel","SIDM00438",-1.761089,1.0484712,3
"7400","AZD7762","SIDM00842",-0.683607,0.48948675,3
"7401","MIM1","SIDM01248",4.162001,3.4021149,3
"7402","AZ960","SIDM00309",1.640554,1.3423263,3
