,SUV39H2,AASDHPPT,DLST,ALDH1B1,AASDH,ALDH2,ACAT2,PLOD2,PLOD1,TMLHE,EHMT2,ACAT1,HADH,SETMAR,OGDH,HADHA,BBOX1,AASS,ECHS1,ALDH9A1,ALDH3A2,SUV39H1,ASH1L,SETD1B,DOT1L,EHHADH,OGDHL,SETD1A,GCDH,SETD7,ALDH7A1,EHMT1,SETDB1,AADAT,SETD2,SETDB2,PLOD3,NSD1,PIPOX
SIDM00299,0.6845879060981861,1.4958361709057286,0.5719916907928215,0.22639740955305382,0.9781754763452345,-0.8883353978289269,2.6404288525395168,2.697208516474801,1.0736059772519195,0.4758756474869999,0.6449000924310598,0.6904136355012075,1.4640244325031715,0.39715246136884214,-0.5562982145078663,1.5396662443863396,-0.9672668869458357,-0.3813966768909331,2.2617347784304256,1.6722409257753288,1.2201089549430744,-0.29213617785889334,0.6565104773373802,0.8866910258534646,-0.5688684408998371,-0.5972101863148629,-0.6511449886689198,-0.4788843895001262,-0.16049486377907812,-0.10664972961170194,0.07631046238040895,0.023928544999247237,0.2667651972548767,-0.45351993646825545,0.6569972475465478,-0.47188645711150334,0.10682815041131279,-0.5783764440816233,-0.789752108957458
SIDM00308,0.6924202381744945,2.0660192033679166,0.4064164199015897,-0.13719010624689473,1.2674734942955133,-0.5429492280204414,2.4831546872338643,0.11758444291548673,0.4490571850805166,0.29880013964460356,0.5637016015882997,1.0718477928094297,1.5350100139686944,0.49091851701379424,-0.6712557636417867,1.6526138832206527,-0.9734008303693444,-0.5154449993217413,1.8470575261367754,1.2895419907908623,0.0402731921010324,-0.16278467625494242,0.6512495855179715,0.896358382662972,-0.2186648954247131,-0.22260115132301625,-0.7187634391889025,-0.24795430136718713,0.7050486139955272,-0.5737933662466549,-0.7344457895596945,0.1066342408325351,0.5038274610917262,-0.44133896703393444,1.0844805345320758,0.037566985394211855,-0.28925178083310243,-0.5214865388028435,-0.8550798347724479
SIDM00227,0.09324791836648717,1.2781173063499274,0.3438154093929443,0.9942864424541231,1.0211362522225167,1.3572113193094337,1.699764610097728,-0.6516852972878115,1.6506840848421813,0.36895075938150745,0.759106490342781,0.3608709684271996,1.336565506368253,0.5470267968743475,-0.6858509591693026,1.5037939545997343,-0.9884578164811659,-0.37177016338262964,2.1844225687509202,1.2291934468516177,0.30181302069211413,-0.4344061908074118,0.5367993404975487,1.0596174762767094,-0.33005494741013414,-0.43151224686035305,-0.789889129784221,-0.36836212141890856,-0.1443827716353625,-0.19599698312366173,1.5243121857259099,-0.046075733140370376,0.42338700698759946,-0.07093910774658489,0.9150956403131845,-0.45357989513258073,0.2530555429787337,-0.6955297387140219,-0.6949320644740992
SIDM00294,0.5314033594198444,1.6141886409881478,0.637913790614715,0.13541556879134994,0.7720460423183184,1.0990501307570189,2.3848481880606798,1.5048960522708188,0.14982843888413241,-0.17465250864930407,0.2876736654596058,0.7901129908744915,2.2964134237875107,0.24540889634908286,-0.4640192727247083,1.2947499637621882,-0.9130902551817871,-0.7236562598834142,2.0526740468774975,1.3382953207088424,0.9612947257274833,-0.312293063886169,0.7908731471997663,1.113042626425675,0.2968338639167441,-0.6892160481948716,-0.4762980072903934,-0.41795625661744895,0.3374716309069533,-0.18632324963198696,0.24923585069860205,0.05704778787340128,0.2560502071568271,0.312717371502955,0.5224018998277483,-0.5950198839355963,-0.22796704937236947,-0.38852147868128567,-0.7721373364309744
SIDM00677,0.48410760865213726,1.2706743005152774,0.45356805212591994,1.3942582453796668,0.8223186834822875,2.391535107601519,2.261230584287668,-0.8674259766646009,0.41330225980777024,0.029770599576202414,0.22808851613500525,0.45217201644961685,2.199554421697973,0.17809680738144423,-0.269002007265644,1.5446357955754042,-0.9544848597121335,-0.96498202643437,2.3478006954369306,1.6046835498841265,1.5590029403248058,-0.39578501891479645,0.6723235176611123,0.9423941716809883,-0.2896936683197211,-0.5539933132944295,-0.7871586421301588,-0.5465666538573352,-0.09631848271659031,-0.2179432786762789,0.14981520891968203,0.26622806776838287,0.3854889783541926,-0.4037361723735315,0.6784681997679387,0.4433074226818816,0.4444249030912354,-0.26632847771852847,-0.7367919476703232
SIDM01220,0.22653512751205518,1.4623151181828402,0.3224882584820414,0.29648643045857354,0.8837637517837771,2.0888427441465143,2.499258927343627,2.628141886720127,2.1746531049817985,0.63240936640171,0.2566264168889715,1.007932479980775,1.9592562592450433,0.06675165316140798,0.1762751738736012,1.522502243839886,-0.8482315763724878,0.11414179082895066,2.2955176312317134,1.3429332235464952,0.8806282942339481,-0.09151778810552572,0.4637546489893568,0.9279695989069752,-0.2364739793869473,-0.8022644684593273,-0.8990987281996112,-0.6080355480344047,0.2921018644024125,-0.18334140009750755,-0.07458540817054114,0.0359345116801799,0.15793801735765578,-0.08790764476922633,0.737178662340465,-0.39144859278131255,0.615125114174716,-0.48805031593845755,-0.35875963259013616
SIDM01259,0.47112519745057874,1.4593094972393101,1.0825104605088722,-0.48615644850434375,0.9360769986660638,0.6361534401332327,2.0625435300485915,-0.7902891811878913,0.2281025245359371,0.6246937053970419,0.570291017089052,0.5964542972764831,2.2159301776802747,-0.02677837271886644,-0.4154598101956161,1.4131505097360457,-0.9486124175784687,-0.8837550234580512,1.8090577849776495,1.5176488474623773,0.5115918388075686,0.4625215145636678,0.7135805831731222,0.8610069478837845,-0.022813391357462416,-0.8366754543413314,-0.7197794291484557,-0.003574687554132342,-0.03572519859899503,-0.22384708859861668,-0.7855776987696499,0.3027302748892593,1.0532204421386133,-0.7289088832194454,0.9600382314292876,0.10043862153208095,0.0519671340893135,-0.27275370690158407,-0.5565091254726563
SIDM00680,0.2891908729916145,1.377710621435732,0.48911044417117827,0.7678624847104127,0.920812281638157,2.3024655062860764,1.8588913262783648,0.34925189578199406,0.7558375594146786,0.5239495936059452,0.3734518479505392,0.8529149212417615,2.104401791857255,0.7045419347979966,-0.5500054423240223,1.6329805197892173,-0.9172226720195314,-0.3912564040604499,2.5479865759583973,1.2187720049792548,1.109902441892507,-0.36578554181253703,0.5143190242334,1.2496879446153788,-0.28078696887777743,-0.4756890695232358,-0.7737578737130286,-0.48217081515177523,0.2909264657766425,-0.11263274154349993,-0.37192111958927093,0.1867523516484046,0.18150824974374552,0.03755892101155308,0.9390152078499753,-0.04314892151905533,0.2053034899394482,-0.42184164360055826,-0.6879048730573536
SIDM00346,0.6290273412140455,1.974310822798613,0.3489114545353216,-0.08200123112282388,1.0779358129169536,0.34998486646905125,2.4846154477338667,0.39285517849939866,0.9188702866175689,0.2411023485459682,0.1231311760804355,1.2969704705338196,1.6233004953170471,0.5188802099881222,-0.7483606481773006,1.7036867101523319,-0.8280729758987603,-0.46380995483838794,2.0207105126843046,1.0188372982857958,-0.13761094986620856,-0.4373975677579534,0.438242522371781,1.1949038590282144,-0.07960101905081363,-0.17820605089965505,-0.7619909010142668,-0.23729937985934804,0.4496958797282627,-0.3324322635570152,-0.1894183945102876,0.330073504631094,0.48989748617864703,-0.19470770273664176,1.1290658147170636,0.14220302309068625,-0.3055340911544616,-0.33705461682670224,-0.6106909398791087
SIDM00129,0.00731125136584999,1.3548418889574572,0.7994019811319241,0.9482773772652717,0.5763024218454562,-0.170775862995651,1.3959594647355225,0.9530865330317387,1.7835192912753732,0.050417961882857465,0.7623779911200549,0.6986928655937796,1.2603427694451366,0.09699283626969167,-0.28711860201002914,1.4262537648451428,-0.996917867068607,-0.8540210198443985,2.1991654730489305,1.8663150447361692,0.2179385347643652,-0.43111006011423564,-0.23718740616915182,1.6916533284071091,0.014703274125880026,-0.6417432639992124,0.1328001198672598,-0.21493948988974784,0.10403408013247956,-0.3869662960046468,-0.3975046805713421,-0.12137068653219663,0.16782362713279192,-0.5947919115755903,-0.20455435531573105,-0.0841004950533881,1.924301401203561,-0.4798355216134009,-0.39769780004323957
SIDM00627,0.4160428932264187,1.4186566349528962,0.426509432436132,0.09552074122634953,0.8188799295068074,1.7423397797710338,1.6766610012956606,1.4260488412604015,0.4607886300552129,0.5198807814631553,-0.14143500993472377,0.681967755854355,2.147010564960146,0.368884037841815,-0.48191272472087315,1.7398857859537642,-0.8949203257050039,-0.27160869898214735,1.6922184052750169,1.3360117821358681,1.6238648315499797,-0.29218357774457265,0.438575358635973,0.6988947678755328,-0.5164491476244973,0.28043192902688613,0.7107563675134966,-0.7470976277666463,0.061301781928454875,-0.3624136000959638,0.41078777102248026,0.26457979882836946,-0.1100544458543005,-0.1824391743384182,0.6833204679077346,-0.14134664112897005,-0.36303843270456415,-0.35078491940688145,-0.6051856773000294
SIDM00293,1.0200094263968853,1.8588179040260462,0.4552321279860171,0.011219609818741677,0.9553785296860415,1.1911483874300444,2.8080174591737115,1.2129459878276911,-0.35460629742572286,-0.446797017437719,0.9227320712549056,0.45239603282387914,2.3123424154946792,1.3515627107449468,-0.6584497512720213,1.353825485323319,-0.8181226839866619,-0.7130005008676581,2.2203105335566256,1.5262387825515042,1.0002328950871113,-0.35670628765591084,0.9595368013554864,1.053919320112492,-0.12281068282032932,-0.7591098097076617,-0.06770763875514262,-0.0459586424548721,0.9279843397792819,-0.33485699080184794,-0.4827962148704776,0.1393315877514018,0.44661408426311344,0.10015831566801704,0.7030235501613354,-0.7270367840724175,-0.36611979163737585,-0.14607040843601085,-0.5304073504627776
SIDM00274,0.44475335050679865,1.4291569287850496,0.2871105012440714,-0.07836857167385712,0.6404687114388068,0.1978164612514262,2.1033750928794586,0.8313659157196052,0.6732463586742087,0.6228792390844058,0.4586398174282209,0.823431996980253,1.578160142217372,0.13403679943184396,-0.4973732487303812,1.874162312713278,-0.13748869319513082,-0.9622293910812191,2.4086606023414276,1.5014352780557512,0.5658608423994405,-0.2557128093949983,0.8149133494315407,1.0077108098653214,-0.35867413809032095,0.0846734811529714,-0.43546067946009853,-0.41001996912848704,-0.06897065647357153,-0.5118261202442583,-0.1363012644481188,0.04786786507491717,0.46254148212789314,-0.5026873804319909,0.7555696522614341,-0.5774750479925342,-0.044887806181919454,-0.45935875256857933,-0.5215124802830595
SIDM00544,1.0724907029844157,1.5631947383304428,0.3868925757695532,0.7021445289898665,0.8161212255159419,1.3346383385593272,2.6580601783175197,0.4616972267647353,-0.12550373540139476,0.13291831578633215,1.0652978362615628,0.5486508191952183,1.6661933450644983,0.7856464975144907,-0.5952143379015283,1.8762403090319522,-0.8572682612155764,0.2336657654702347,2.12901694863481,1.017246678110357,0.5606618976970903,-0.2955996365477746,1.0331296246745443,1.189581375496459,0.016810625372288994,-0.616600796327218,-0.014351411187973591,-0.16601878136582415,0.33297990588445847,-0.4366771863725802,0.5948108512323858,0.3203518270930559,0.7747515145973682,0.46881746208888186,0.9442068065647509,-0.6251329140479144,-0.046782531192673726,-0.303882307339489,-0.6860732727406667
SIDM01006,0.5920876049976187,2.069918993313403,0.4723945681575539,0.044267357120225254,0.8683266478477447,-0.1806608015105484,2.4862667900508164,-0.24985474929342286,-0.3698485753008235,0.47768762266277737,0.35612395387711676,1.0539860484616501,2.3040275879902863,0.294677915751029,-0.2853158375030544,1.2853044163857417,-0.8745261235382273,-0.9124582449300176,1.4397804100084302,1.8006096138867216,0.7174668330954782,-0.030680842845287333,0.9216836713246871,1.1146357933657762,0.15220341747760888,-0.7459841216112888,-0.6997597300328694,-0.2036430818940487,0.7208163992686454,-0.2908008303936094,-0.7826326800197718,-0.03745146616483295,0.605335282892189,-0.7193422826062857,0.9004269572720901,0.16267681254331562,-0.16285806043992393,-0.26585786721181814,-0.5930886397339016
SIDM00302,0.3807895114586458,1.6807060229522175,0.3905172380717691,1.4794024359233946,0.9035815579749854,0.17416038554681482,2.549418220770966,2.648617189101761,1.215100810166052,0.24780080213936104,0.14800593662259706,0.7838206885110744,1.7246896264194744,0.3721307290165702,-0.6401114857420156,1.3646137334980362,-0.8710661746680571,-0.6056103162072866,2.2409637416249177,1.8505508367456451,0.7239768259483899,-0.37444615598023656,0.4469193348533859,1.038072745399955,-0.2392455620303107,-0.4662899955384525,-0.8409816907208437,-0.5190086116533764,0.025953357078626792,0.2789297111748591,-0.13196580504246797,-0.0006663893854211277,-0.1739526703009741,-0.37586505409039844,0.9529440245285926,-0.43580771170791666,-0.15410244716212285,-0.40645071026169716,-0.7451590410449859
SIDM00549,1.0363949309460976,1.6847600048293265,0.3999716836223952,-0.06461595728082438,1.196973032797264,-0.7410259859064737,2.5779731987795595,-0.7912946155113417,-0.11594438190194582,0.19701005068930239,0.8557642562239628,0.9836530081216294,2.4442551451315966,0.8604548582326702,-0.46419534501863957,1.5921049507472547,-0.934242634784408,0.6184780426158877,2.3802652042684502,1.6390154018948577,0.46227255052111677,-0.021858470540642588,0.6287275872178694,1.3285998832856563,0.0005651913169962382,-0.8535536503037896,-0.7484824073484868,-0.24192375900719068,0.799552703960299,-0.18694321595070384,-0.6398801481590136,0.6485129270562006,0.39808884755238444,0.6647507059469547,1.1737943409499205,0.43841516707123657,-0.29643090546222745,-0.21654520114509002,-0.6725005265425841
SIDM00292,0.5858514679838484,1.6415315652679072,0.36588817734658496,0.009229900546422904,1.1989465157250974,0.7264195419904275,2.6904136415854296,1.6865921367560521,0.8253714362658228,-0.06698322449895171,0.4585293346237348,0.68069349260206,2.2423904700868773,0.25540473658448193,-0.5958018088734977,1.3096562552330555,-0.983304779079794,-0.49881086247844075,1.5402688657748795,1.827550619631762,0.34816352657036526,-0.2993648067082453,0.8565093613947915,0.5796760945839399,0.20690448287861934,-0.5916248054636075,0.18070422445326845,-0.5109072756968939,0.06684195468455435,-0.500975112678327,-0.19818937121600522,0.2840227540426747,0.3688548314530935,0.6605693690821378,0.5028490562223399,-0.424760669561367,-0.4628213155932907,-0.44309070949390544,-0.06718629644465075
SIDM00623,0.42574954049476693,1.5996869177812605,0.5829317876729018,0.43542724621954815,0.9876146587103782,-0.6859897708207299,2.3644057151247,-0.7052065542405195,0.6589482190031106,0.20963083300092775,0.1323711306136398,0.7760484935647801,1.5853484297435774,0.19874217523043977,-0.4233012170132869,1.6035216098829042,-1.0043970013047177,-0.8784963104853193,2.2005305174961305,1.2170032704685465,-0.11287290139059357,-0.25077639109409455,0.4863769496640279,0.9837629860927621,0.353804441835909,-0.7771277358549957,-0.7318178528803575,-0.5047225448316289,0.2451571467924641,-0.3726843999350417,-0.8249004119623502,0.7140156842719733,0.3046613220487988,-0.7279240546277777,0.776866709424851,0.009193925999065333,-0.11829397213943026,0.004011628450001187,0.3796753770732584
SIDM00638,0.6426236769261451,1.4831047278053238,0.723092405950425,0.5666629152599804,0.43154196594384836,2.4009048499322323,2.783004410810583,2.122335954465718,0.896555637408833,0.4277011110278443,0.25880583046993577,0.6133971086956633,1.8207773671846732,0.2640053727279808,-0.0692642066511612,1.67529042793176,-0.8895423227712241,-0.8610056231744921,2.5071917117826694,1.6097097073280797,1.5754829862906663,-0.18720359263313047,0.540539369092628,1.1116560221482803,-0.49869632707369155,-0.3667796424951116,-0.7248142867175906,-0.37888272404565504,0.10779773729742868,-0.24615958513490432,0.3761642113680452,0.14513141206149333,0.06260235426602916,-0.6732977686863882,0.5604333460812672,-0.44547405432191106,0.13747221854586994,-0.2547332014340151,-0.7141936509565389
SIDM00527,0.3236468488138758,1.8578480024793462,0.3520833204352574,0.2665476539544687,0.6826643869994186,-0.8160699670469873,2.0217110491559818,0.5567073681784491,0.48306129445652685,0.5118347873310991,0.5229616840968097,1.012678226985765,1.4247696646484422,0.48883676083012856,-0.5396188420268274,1.6483460521307847,-0.9820158785118425,-0.08166113036652237,2.353576851976736,1.3466011149441173,0.1904352294506053,-0.4843723709604713,0.4422583042596324,0.9276853176955131,-0.49112430695963843,-0.5610269618051194,0.26883531399895744,-0.4757032508428527,-0.06753121985814346,-0.27550425879653334,-0.14767873239526244,-0.034903496004206516,-0.16254206373085375,0.3996844968597179,0.6368761184901408,0.3397484523023887,0.5190209687939842,-0.6290336266930932,-0.7570970810690686
SIDM00976,0.19843589404484285,1.7103676832764965,0.5175738874965657,-0.2241037453657919,0.9119724976523264,-0.7479344679728921,2.8010027426501685,2.091239569609505,1.0860825512553696,0.500871639831885,0.5491193998535867,0.4626687138935542,1.452837305219887,-0.018464946192948743,-0.3341561844118209,1.6020938736410757,-0.891549314265525,0.2829869600451353,1.8094938154796172,1.8057150046657662,0.5506222133646494,-0.23498867332558177,0.9271395388773425,1.1030166128482846,-0.46173222156877985,-0.5704792322568496,-0.8139322321710469,-0.4074877257998506,0.22633552201454715,-0.3123353191704316,-0.7168321384659218,-8.91944066234492e-07,0.34657751249481067,-0.4843827702951887,0.31132198845633474,-0.1671653163759296,0.5797881723288989,-0.6213242273806407,-0.381282163496766
SIDM00316,0.11488053488685925,1.6896807175379676,0.47991344064907276,0.0021088576931651824,0.44692144211563756,0.7112105328116112,2.6520314994024616,2.3721409135918625,1.1837020437562542,0.42957174828765643,0.4628360567812559,0.5846583699957688,1.511803999285155,0.5656252848679395,-0.4935159450640813,1.4942176503303126,-0.9056974220207403,-0.3813745201893175,2.0695452090144215,1.5475870384559063,0.8501644584859402,-0.2868888841133829,0.6040834451148219,1.0309774229392565,-0.4321354630521506,-0.8352033176971736,-0.8150135165321883,-0.328889810096949,-0.07886680878652612,-0.0422066281127618,0.4083711099616459,-0.0057904205610435355,-0.05507710452677081,-0.24429222665676548,0.8152503964709902,-0.3336263579424855,0.4531084122360016,-0.4003412780453113,-0.8323618321355291
SIDM00326,0.6681468624956577,1.4700786524933798,0.6805207899215264,0.7259724739673069,0.6326491962367279,1.1286418494916493,1.411252343757783,1.52860692761996,1.6461053116018307,0.7016237673081781,0.034854735906255416,0.6090601265468307,1.4179228149275875,0.3199044357424967,-0.3714209327092159,1.4526699022758758,-0.7949508281199932,-0.8478112694666599,2.3721240282421965,1.1215084762344913,1.3269373784735297,-0.36978054083879214,0.5808888004819835,0.7977456471322935,-0.29112942037097694,0.01762585223795109,0.07412037253090821,-0.47932810136231185,0.4268497974589326,-0.30174365637500306,0.03645907556028396,0.41079831910596126,-0.10628849673925068,-0.6001163970118073,0.7661753128596956,-0.34229603700378464,0.18351631629503784,-0.30332465405920284,-0.5741863580313066
SIDM01093,0.7415667564798836,1.7130584435644112,0.585351870789963,0.1306828580475892,0.7584143628682751,1.6262692450599552,2.254870833409438,2.643934109915056,1.2109028714754755,0.1520685212487802,0.2993914224484436,0.9276047276433683,1.7404364394232683,0.2543527649838658,-0.5060643772675675,1.603691595013498,-0.8407081588947021,-0.7713871164882821,2.3763547936304823,1.2601279958542175,1.115645565907729,-0.12715270049560373,0.6084718870858697,1.3243520229758654,-0.47059519406291117,-0.04103004818287286,-0.808947955742251,-0.3794580886199134,0.22648802508997815,-0.1576336258377891,-0.5493078865166313,0.19945897817903208,0.021083291180587924,-0.31156424881979966,0.8147695936184118,-0.3857707383642492,0.47616297842037825,-0.24376380255401997,-0.7533260638708267
SIDM01098,0.4772770692618012,1.657140342974951,0.5791949736180386,0.09275642006323388,0.9518985367610807,1.8106233466913877,2.2038390397238525,-0.8735693945972807,1.2393506086793402,0.3834331260448844,0.803513213475696,0.7653286112456039,1.6719278923594887,0.4967669223506079,-0.6199503389263114,1.8260764415777937,-0.98666526926529,-0.9594912781587258,2.5909228482327653,1.4211922819072949,0.5180056759022738,-0.34781527497981096,0.41956336164743446,0.8421452888407615,-0.534493555117324,-0.5210823396717998,1.2517806908782416,-0.48193800369178247,-0.10994010163646581,-0.41717042477792404,-0.11066796181499018,-0.009223575165704368,0.3670264101845274,-0.3100001203580853,0.615431061118118,-0.45270766595920264,0.6134775731723202,-0.4946029796271538,-0.3759874928865628
SIDM00424,0.8129536113986123,1.962226833115064,0.7036005156216727,0.09334612743227373,1.1182545503360328,1.490450807994316,2.3363389991639494,-0.8247468952901985,0.03704510861337051,0.468746792836532,0.24062517943797404,0.83228968626994,2.395644224301408,0.7055634294850263,-0.37429729547855994,1.8554212533656156,-0.6574369058878164,-0.9232309957011783,2.4251076708773396,1.4672595726148532,0.21432322182205332,-0.05976644995839603,0.6496706062926515,0.7878267031268557,-0.26737484958381175,-0.7474828949387541,-0.7014695720061813,-0.4261422326960377,0.7283356200981369,0.01346296206302188,-0.6331142593644796,0.5069429126865466,1.7071093483860162,-0.5751026773529969,1.209257063241521,0.7654981013228555,-0.3197279473785127,-0.3060600538995285,-0.6773405379197452
SIDM00973,0.20517715991574184,1.4475423048819684,0.37412061849178846,0.3209497362314716,1.223071241713238,-0.6568487367573412,1.093573323146252,1.418772131317527,0.6864130622783345,0.5625072008662209,-0.3831634863190067,0.6228248299948956,-0.11473567965918653,0.16940170541285474,-0.24351254138891684,1.3604164507887941,-0.9492855749112804,-0.7428253507699805,2.3714625299184506,1.5640280688166341,0.30383298442597123,-0.48376187563297074,0.8121630684375106,0.8577569870230107,-0.12095407686603632,-0.7011855602691981,-0.6370544767234649,-0.3466528309281126,-0.7644631533225473,-0.05961357824255822,-0.6527560192828695,-0.24299522206694657,0.542456361916015,-0.13501194716728973,0.7926829791937575,-0.3224870544969724,1.385160747796532,-0.41373307928772834,-0.6443998928470511
SIDM00411,0.3589496215818955,1.8797164582831647,0.5070056532263959,-0.19914592958452756,1.0866149063127282,0.6910591161256558,2.2965054376979945,1.382341269072211,0.3224861965472265,0.28970437250757736,0.24830744094841964,0.6979720832749714,2.1135147752241257,0.2513768885796009,-0.5572663691326977,1.5430297606752086,-0.9671210343418518,-0.9169819576590894,2.5960100097140373,1.347799721322596,0.6459511927371928,-0.29134551719966023,0.580632894427718,1.2145832334958406,-0.619858174516043,-0.32803226959867293,-0.776307192797367,-0.482474944417271,-0.10002376695759913,-0.34474320591815993,0.38420082133648437,0.21460056938569555,-0.03270317542749441,-0.00025915000376689515,0.6339433723469108,-0.32581942463019437,-0.005463309614693988,-0.4216835583848406,-0.15329091297757894
SIDM00374,0.5428216548254898,1.7802629411827013,0.5668808015343831,0.44771340243821967,0.7730949378526503,-0.804855609094114,2.038971362772685,-0.853295195540891,0.2776265815760625,0.07277418847824603,0.13993484123406932,0.9151449097772272,2.124258514882501,0.35718005964702665,-0.5446082691768599,1.9129279616902204,-0.9593833131023114,-0.2449485471617317,2.3236672193601318,1.5838457743712169,0.28950445014841397,-0.15294647389650137,0.8214979477103406,0.9060854249942292,0.5937439174866009,-0.6665370385348709,-0.4426367586021966,-0.22322282709593577,0.6916254496736549,-0.5290207796594091,-0.5842062324642235,0.1332242168305694,0.36002599621282,-0.6118295359082249,0.8848573573035682,0.290823075309329,-0.13821567813090005,-0.3457203928853183,-0.45919372334539227
SIDM01160,0.33934799071153937,1.703121149876723,0.5935593711571586,-0.24249996954638142,0.9815112730760994,-0.7169616540025511,1.6601178290857133,0.7302256418907919,0.1976547766930914,0.7218916064475414,0.1822756802692003,0.6657364256613697,2.233171606564276,0.4549047893940516,-0.6311879568344776,1.6125920255425261,-0.9773514397394453,-0.1403298703682312,2.368839161721358,1.4332138715482472,1.6511915442041172,-0.3600628850186814,0.6989725116475333,1.0860274038167894,-0.735991135604507,-0.5321950964823632,-0.7545530390272378,-0.4359690909296893,-0.24770904178687358,-0.288339634343688,-0.5998948449943811,0.0804576324835527,0.24312273101030976,-0.04278343362855859,0.49730127776182875,-0.27871563834912055,-0.2450733067316136,-0.42693081175543096,-0.6481620123986879
SIDM00145,1.1029427017462923,1.8270879806550608,0.4556522354010727,-0.523798341026323,1.237219511866424,-0.2286144730317608,2.9527258857575602,-0.8484782286876266,-0.21816937462731545,0.11774895108817736,0.8977210709130373,0.6857447510721979,2.5253179000736896,0.8152004495472608,-0.5830648674307528,1.5444223882567416,-0.9776078424059873,-0.11139855866925014,1.9428462605142147,1.1776078838281274,-0.5387527632341231,-0.04808678566509798,0.588036441880016,1.653150134555316,-0.0714379872015474,-0.8027830641983099,-0.059749636375621806,-0.2964758519217195,0.7338994831526336,-0.4050096294548045,-0.4533036345878199,0.28250242232238637,0.28411101997296917,-0.5635983753535477,1.1280223581763926,0.02554626404667491,-0.43428076279041916,-0.19607201045117714,-0.7430695614405155
SIDM00975,-0.14229845336607388,1.7143956968560723,-0.03833786783019558,-0.29166468157577,1.13460704348478,-0.7377486169457977,1.7522556589465144,1.7664670812298033,0.8462175009677241,0.3418235155280196,0.28519013906324847,0.5569196112889497,1.4538837170338434,0.2908341494533276,-0.6115338186233514,1.5093383524414463,-0.9059374583361064,0.4925059733239367,2.3274161288570823,1.006437184364387,1.464046725978896,-0.4451746095534649,0.32698479926250457,1.0578807475082588,-0.5682584565087145,-0.5685355236597783,-0.8379025509383136,-0.43965286278862975,0.0339766795890459,-0.11443321022074868,0.4249672327498945,-0.11914637599028839,0.02545643629880636,0.3429974931843264,0.7234007312938133,-0.25190387016642013,0.9999140876176347,-0.45341878522391715,-0.5240629202075178
SIDM00971,0.46638168411530434,1.0944078872373804,0.48491245977407466,-0.004032772687473105,1.0485298265207244,1.1441948836839468,1.4994688610929772,-0.2812818655737147,-0.22951142657532683,-0.5215011763249536,0.5693135814255695,0.541216187676626,2.2854506381933186,0.9204542931082085,-0.6860980250798494,1.6036039252717216,-0.9462348351061677,-0.8151154947460334,2.5381732906939822,1.9148086340177686,1.1135770651449297,-0.4103145768468466,1.0975896051589198,1.3372909069208079,-0.4426608636091761,-0.5022423957422093,-0.8159798232300062,-0.35313557825534725,0.17445951695084147,-0.17640992233464256,0.164270780641123,0.310864680499936,0.4055353110154179,-0.6943888141688029,0.9441848548135713,-0.2140790343048774,-0.2436922494646749,-0.3403473643870298,-0.7308454251229446
SIDM00251,0.6584279398451638,1.6664556825589731,0.877475296016207,-0.4256854331240501,0.9103361381427466,2.1979757050358897,2.2903038299032383,-0.8399360446817691,0.464887339483651,0.2976753039560155,0.5585378260028981,0.8734907603493026,2.5064508935537746,0.2730872346132339,-0.5337374425418574,1.647524519193121,-0.8203275792854248,-0.9279194854800324,2.8440702944493736,1.338446036528666,1.423798101624257,-0.35457195256226837,0.6868107356657815,1.577589364178267,-0.006734572973396407,-0.5314336757007502,-0.6859905668302871,-0.2749865051711451,0.1319430372133116,-0.1496907387035617,-0.43564543968985003,0.16543309712771478,0.20448167110549884,-0.8275397126056413,0.9337887592662336,-0.001269659211981958,0.07736552631326436,-0.2757702709685162,-0.7190509742512616
SIDM00412,0.7149785230483264,1.677084980686351,0.6549548759802575,-0.048505791061572906,0.7871328848240964,-0.0067870624047167444,2.9301921765704333,-0.8117201146520696,-0.0023633087582363953,0.45381455113370067,0.14290582808762428,0.9737614758534687,2.4151210101529865,0.4885860332363156,-0.47163121640459665,1.543107166282288,-0.9600847579307772,-0.2052575529890074,2.038801243395305,0.9705818022484602,-0.09785976158929195,-0.013448604811009405,0.6851716230160925,1.1683369539081658,-0.058820600853367315,-0.7300735367677255,-0.30440951113338816,-0.36140527053147625,0.7334568651423314,-0.24945821546917107,-0.7504754914681132,0.2959264562227729,0.20999132481925065,-0.5705586461094463,0.6472889172293351,0.8812615245174603,-0.37234165091988647,-0.09000958063866527,-0.7066577118355015
SIDM00023,0.5948078915660622,1.5824366679257225,0.5703635365190135,0.2320453198252236,0.7759549279784315,1.5975995409919832,1.7808034759611866,1.2789451447544449,0.6806320823068218,0.33934649291659574,0.10896543750834195,0.9558269620352449,1.8273031907171453,0.07103881284324448,-0.5464015260783369,1.684275328639192,-0.879428091199664,-0.6764630135955485,2.4948111245736104,1.5377039181967824,1.598436180686689,-0.3823050355261574,0.6024671420520727,1.17425368081602,-0.5595532860333642,-0.09744117405630348,-0.8395388862634288,-0.3406975165786584,0.3757158528295713,-0.44438002438269875,0.08812294978918754,-0.01912124334108443,0.17723321580015716,-0.09996714562502541,0.7530705429817702,-0.19229592742334561,0.10364072337433192,-0.5116858998404391,-0.6869493637498535
