,CYP2F1,CYP2E1,AKR1C4,EPHX1,CYP3A5,UGT2B28,CYP3A4,GSTP1,GSTT1,AKR1C3,GSTZ1,ADH1B,CYP2S1,ADH1C,ADH4,ADH5,GSTO1,ADH1A,GSTA5,MGST2,MGST1,MGST3,GSTA3,UGT2B11,CYP2C9,GSTA4,CYP2C19,GSTM4,CYP2C8,GSTM3,CYP2B6,UGT2A3,CYP3A7,GSTA1,GSTA2,ALDH3A1,GSTK1,AKR1C2,AKR1C1,CYP1A1,ADH7,CYP1A2,CYP1B1,ADH6,UGT2A1,ALDH1A3,ALDH3B1,ALDH3B2,CYP3A43,DHDH,GSTO2,UGT2B10,UGT2B7,UGT2B4,UGT2B17,UGT2B15
SIDM00543,-0.4653320014074579,-0.3613615842472741,-0.8655674554644899,1.338499852984697,-0.7545844061171384,-0.8029410017220586,-0.7492411531011263,3.5550193966078454,-0.323021864295632,-0.5716057574253628,0.534569260298945,-0.8235142249554255,-0.8354402797236485,-0.8716267229654431,-0.8982775842121168,1.5064002848412468,3.2196786518269462,-0.7929390295791411,-0.7530764700346513,1.865556550893355,-0.24587513149316548,2.7233629992481254,-0.39136091722363464,-0.9617015534822891,-0.8057785809987861,0.9432310182113689,-0.6458103892819127,-0.33173930290904713,-0.9985483026870068,0.02058199878941253,-0.5738467991776102,-0.8988355851770679,-0.8267485738612903,-0.4711070488664973,-0.9437789416776576,-0.6902099467928449,0.1504641875471213,-0.8825890343791051,-0.6381148779908293,-0.7155084412853302,-0.7848874983554011,-0.8670007469762405,-0.8343132156057305,-0.7971018879761874,-0.8041999073209064,-0.8509949416239244,-0.015375409665704533,-0.792698581135037,-0.9086198438622142,-0.6585791696855171,-0.3982142883678185,-0.8385773412889324,-0.8221435295434728,-0.9189097090338073,-1.0730923705242534,-0.5649001156122315
SIDM00537,-0.5010017006864438,-0.6708568387876335,-0.6800685154171356,-0.3413500269131487,-0.79155362031314,-0.5471967255919292,-0.8538640223368515,3.398856567521358,1.3384478668796314,1.0311662479613173,0.7088927753720085,-0.8892839859030865,0.95262970838752,-0.7683518042020214,-0.969230093277403,1.8491071794633351,2.0241972650157107,-0.89486102460505,-0.687919873400152,2.4169708781204227,2.7730104632935126,2.7814117941336542,-0.41411054056667157,-0.9273739354882522,-0.8565077198311754,1.2825947819504595,-0.832912720891421,0.1052628112109176,-0.9464518634717626,0.2156763162515012,-0.6002133647796872,-0.8809884495370114,-0.8611213105431277,-0.6593640882281647,-0.856086142879548,-0.7193004865179013,0.008322824158128057,-0.7220708623421113,-0.4617017998879195,-0.9192141440418332,-0.8576683623552838,-0.8383833557865937,0.13240317652008168,-0.7150382951903568,-0.8259882509251781,-0.5560116635513291,-0.2919701967027014,-0.8219408043871254,-0.8322043468180423,-0.6730073340462333,0.7664940028704474,-0.485575298539717,-0.6293128850295798,-0.9731743283912622,1.5265924843579022,1.3367813677119695
SIDM00332,-0.47113781339771826,-0.7661528546625929,-0.7762876828855636,-0.5618364160619447,-0.8119295417291668,-0.7480818195641297,-0.8748089026021397,-0.38917812291780546,0.613675452289787,-0.39224963397762086,1.4212171888441283,-0.8418916471643576,-0.8780845535069077,-0.8770871511160833,-0.8938861995796401,1.4324630737575936,0.02091834589657925,-0.7788538942195727,-0.7241650852207381,2.2386066116217136,-0.5143602917102527,2.9126025147437193,-0.40610420399030406,-0.8646397578589226,-0.8369101140874713,1.3469446580179663,-0.7636937868797475,-0.36763205249824227,-0.9744752747528322,0.5151186059419721,-0.6959115574907895,-0.8439271179706762,-0.8751187688521468,-0.723645231945552,-0.7870147619215951,-0.6702024685938227,-0.16627602630854035,-0.9848725902510699,-0.7222657720055344,-0.8989787150378526,-0.8894599671063025,-0.8785593590864096,0.03697530421996739,-0.7097006238034447,-0.8143305608113134,-0.7468082235304333,-0.36186005255938986,0.9270759960850735,-0.9522011029023933,-0.45355058136374876,0.26633980937244034,-0.8240326785884673,-0.7562817881798343,-0.9279375196892871,-1.0350242501447544,-0.24932503984482507
SIDM00299,-0.5401978653124984,-0.6113449906133418,-0.5464296516408943,-0.08888754383428414,-0.8129680219875929,-0.7496913349050173,-0.8774596744842151,2.9210595293255315,-0.31812378089674576,2.1660496531736615,0.937461182123937,-0.884639662481949,-0.8018215320788542,-0.8158987131166197,-1.0191238770724318,1.958549647387989,2.148505785563405,-0.8877717604686151,-0.6976128981547532,0.7718769075555407,2.420208945547392,2.6591176652003923,-0.471750389206397,-0.9450526190098303,-0.8353953786837862,1.7321661260420544,-0.8424897501522418,-0.7330008569974678,-0.9461379430549595,-0.04242677159571787,-0.6333637885210578,-0.9008690732551509,-0.8346792295969505,-0.7147782790439499,-0.8271128882906088,-0.7768812331015823,-0.3843419338798586,0.37577768803652645,1.65980768046757,-0.8461739357733576,-0.843756432033764,-0.9433725032156882,-0.058461148406154656,-0.7602094443115822,-0.7705750347334032,-0.3929451831574844,0.5882011354964108,-0.7854263110030987,-0.914047027044607,-0.6380881615396106,-0.6657230421584452,-0.9172700712785168,-0.7161770164408858,-0.9837396971908212,-1.050854741803727,-0.8335258783917293
SIDM00308,-0.6584345784321443,-0.6867900469757838,-0.6304304150014951,-0.5502504795149051,-0.7038030083270451,-0.8036090250263241,-0.8525517040942401,2.646718000901033,-0.39785372662528645,2.0758861772655255,0.729045277166228,-0.8825468448870378,-0.7944609219755501,-0.7804602774882268,-0.944187505289462,1.7331377888103714,2.298991881779423,-0.8441140271182546,-0.7877940756242583,2.3743270010366953,2.149541430865282,2.286634596456383,-0.3154436591245918,-0.9222084620340685,-0.898882958464754,-0.21813044135803986,-0.8742045888284218,-0.6547531050712351,-0.9309325293906683,-0.546221129400072,-0.6508808095549938,-0.8951283590593723,-0.7968694482682515,-0.774923151015861,-0.8228873882384017,-0.7587424087429492,-0.4472611914726239,-0.2979922057540807,2.4591333286348416,-0.845026390775786,-0.8263877513133877,-0.7642574117359483,0.008523887006335216,-0.7479312436630403,-0.8267243146349963,-0.7882035385576254,0.834792776675997,-0.7297068601578105,-0.9497485329367175,-0.5456440565167057,-0.697944750796506,-0.8469078454075093,-0.8122501792082559,-1.0125501109622874,-1.0349547827902816,-0.8143971016785199
SIDM00227,-0.5939804850747601,0.16038731974524842,-0.7046368565534151,-0.5330840988533974,-0.7398391996320056,-0.5776900726701375,-0.8899688759586735,2.853625920512524,-0.5875966015229808,0.5227877151045057,0.8548753001166477,-0.8745498472133323,-0.774216316530796,-0.8944574067767722,-0.9522884725205629,2.1010500272227954,1.909035643790458,-0.900336696225817,-0.7828729355242583,0.9617155721702361,1.8419717852876758,2.621956079991418,-0.4952044651954051,-0.8604531334270674,-0.7859069806555253,1.794026138939494,-0.80462571887702,-0.5570584620766322,-0.947115242611041,-0.7593772098365812,-0.6226712222207378,-0.9360644593955685,-0.8100473780116791,-0.6535156508057529,-0.8490346640477338,-0.7391941003290314,-0.5028300385524064,-0.8826358458013642,-0.3665297634197313,-0.9436671023179422,-0.8050903559591138,-0.8654676332135144,-0.8474989214220461,-0.688262003050041,-0.7072308238692713,-0.8692318369109736,0.5867274825648489,-0.7844907941942563,-0.9735051476132119,-0.6645423372874868,-0.6789498645619081,-0.7952092462492495,-0.739892773002022,-0.7920264137127317,-1.0341283615433268,-0.20943319166561386
SIDM00294,-0.3437888573793896,-0.8531677103576814,-0.6388612720548477,-0.5171072015880549,-0.7732804105701893,-0.7950857925745608,-0.8703332035898247,-0.37196621604912905,-0.4077547422763562,3.063916879316637,1.096568113911285,-0.8826185562194344,-0.8520797885597,-0.8596291152820181,-0.9930582924620284,1.6704315170236708,1.9874370612335477,-0.8556726094754512,-0.846153604512558,1.290159519089888,-0.507457107432411,2.6214474754243207,-0.5523550264632098,-1.0440934498582128,-0.8555170594976058,1.956659774422824,-0.8132977791286654,-0.8521278813270173,-0.9181129988505871,0.05384276912025061,-0.7237091316534687,-0.912864105036535,-0.902871982800508,-0.7591767028553527,-0.8848754880622635,-0.7926958208867741,-0.595965625064054,-0.9115659030784268,0.6465017102004749,-0.9444568247531682,-0.8174879233235826,-1.0377379028947706,0.6008910540143635,-0.7701247443135726,-0.6883150946738883,-0.7090033405935592,-0.32185757525652214,-0.8255246647314572,-0.9815447550844573,-0.39574895998487747,-0.60444490416939,-0.829910739676462,-0.9334753808179403,-0.9105978033891372,-1.0366357128907926,-0.6823750809624088
SIDM00677,-0.585597961458904,-0.6928687381937509,0.9806924097676322,-0.4169440451693311,2.111253158760262,-0.7408877738332263,-0.8504527434468566,3.728248512555603,-0.5250379926278333,2.6568330912219187,0.716228711426393,-0.8511499767821569,0.19831674605903166,-0.8767896758639486,-0.8344189681821826,1.2167706058868175,2.1426694575047858,-0.8394023901955391,-0.7980902757077261,2.8245103940158223,2.7253799048006706,2.934336505352493,-0.46224706475683686,-1.0216261194895682,-0.8600382346469289,0.7728168955492907,-0.7641973101547399,-0.4693288751636449,-0.991966869246942,-0.6945165546093449,-0.6508004455728476,-0.9297402044986227,-0.8108701117926009,-0.7616760028329606,-0.8047153759908324,1.6907913071282767,-0.28679830284164626,-0.5981362080381225,-0.7829948925549861,-0.8274395990103468,-0.8566270191113523,-0.8211794401687639,-0.8983918425295072,-0.8261143988000841,-0.8662890979937921,-0.5967472042148319,0.316089246410901,-0.8000896421613997,-0.957504349095527,-0.6936350477128926,0.3054321178252355,-0.9005709213283463,-0.7937301646105611,-0.9640998571050484,-1.0091667650884804,0.13179354340854293
SIDM01220,-0.754876453257956,-0.43191480506240926,-0.8668625253412047,1.1534945769635783,-0.865809016621407,-0.8058579643478525,-0.8837423968340993,2.9503270255330354,1.3991378158992882,-0.7066867378346254,0.4414365394458095,-0.8890329239245893,-0.6487399700099724,-0.8793017722287383,-0.9120286269458318,1.8844526502260985,2.36656282910229,-0.6930855764977538,-0.7549770915098751,1.4618846014810312,1.7003853073401454,2.748036285026598,-0.40971034592844807,-0.9770601244117899,-0.8499107370611348,-0.39068819772614105,-0.9041168655944243,-0.10278332184183012,-0.9813021450288681,0.4383556369327234,-0.816460097041122,-0.9070466803765457,-0.8014045587863957,-0.7662737008494922,-0.8808107650087041,-0.6975934299642509,-0.19162910060767957,-0.8378129981879601,-0.8645936703396697,-0.9234441925687698,-0.8426395666243262,-0.8552506772441542,1.896475387626146,-0.8095158736973705,-0.7942198889640314,0.9263265790719177,0.09131971669137824,-0.8855096514456348,-0.9081196113428628,-0.709127447915122,-0.6686735379963104,-0.8570633312092052,-0.8175559468628101,-0.9056626776817138,-1.0009441856696248,-0.7203919642417009
SIDM01259,-0.5628226340162885,-0.6301279852651905,-0.6584410349914249,-0.6254894291657805,-0.8364565494620069,-0.8122485972450532,-0.830963990433883,1.9602594502780522,-0.49019794595903976,0.32465099224127386,1.2751970236779584,-0.8578635239478164,-0.8082029619947028,-0.8772510956826487,-0.9746324639542753,1.462256755161461,1.5287329763161819,-0.847195541359971,-0.7649252520226854,1.332614605024778,1.7801410954589478,0.9144239046931669,-0.37728946293642346,-0.9634915302486975,-0.8508677791254808,-0.7935508141716944,-0.7909252825310135,-0.4477178455775229,-0.8883373246053059,-0.7299716271796255,-0.7854537560123921,-0.912981799214234,-0.8469192193523332,-0.8800085173309832,-0.9005775660711999,-0.7306126314835641,-0.30178102115534233,-0.8523452535522733,-0.7635225532124358,-0.6801359941124079,-0.8450306994338485,-0.8161419937798375,-0.7868892998660009,-0.7471400555742346,-0.8558809738230557,-0.7149430638601513,-0.3415008484517452,-0.8352030074059283,-0.9342862520790228,0.0366566268930476,-0.5791760268568563,-0.7431088150483793,-0.7904399669524496,-0.9498018032387642,-0.9441232747017375,-0.853038558088733
SIDM00680,-0.4987045267539366,-0.6761154568775701,-0.7945040160323826,-0.0052538888138023605,1.0440918115134912,-0.6975174935871888,-0.8302216808798341,3.5640768330047043,1.8333428660616715,1.8034638972529051,0.853623425716071,-0.8964869729423044,0.9210443541725847,-0.8247083023732452,-0.9454292167570375,1.6721757118306548,2.020901665264897,-0.8476407021259794,-0.7878638905115085,2.6081191284645073,2.919074233229767,2.4054834498872695,-0.5589036570484035,-0.9213101063105141,-0.7914655005461307,0.6135231394028691,-0.8280322880158308,-0.5693046133637173,-0.9784167439220263,-0.6785481412341664,-0.6547274510448543,-0.9204319617473401,-0.9010599339940978,-0.748938658902249,-0.8175670148371907,-0.6218921436466317,-0.032965718491038395,0.08240293642711449,0.5358808448571099,-0.7135260869497548,-0.881549328227884,-0.8562609692831717,0.524136964275346,-0.7604102608343126,-0.8202555871231066,-0.6907853121425331,-0.026655992278471523,-0.7852987450671158,-0.9590922912785056,-0.3749400574671831,1.0489762458252023,-0.347062358640704,-0.5443099575905747,-0.9203156192745349,-0.7581890824722785,1.0586435701907189
SIDM00346,-0.7578971283565692,-0.6337117573155749,-0.83994479130909,-0.6256123153076826,-0.6505459731002632,-0.8994522301969589,-0.842252821570247,2.2845270477801805,0.4133785919550744,1.3621793727532203,0.5702503085209609,-0.876160603130312,-0.7717209387296575,-0.8933556460780896,-1.0345003429705502,1.5139482136771907,2.838458831456807,-0.8081140147524285,-0.8811033384095391,2.4837099107231198,2.7593838888577036,-0.29230038566328903,-0.4467968003448927,-0.9861936506018123,-0.8457565853950975,-0.1426763165193762,-0.821130850173743,-0.5591662282630248,-0.9552222074130157,-0.5992223250659452,-0.744119133818732,-0.9088551585047712,-0.783113332421979,-0.7613762708345111,-0.7930810079811412,-0.5505962883392419,-0.5988562823462669,0.7197338588916863,1.7047599707440404,-0.8605665247161335,-0.7742409040604564,-0.9473750450000583,-0.28409260265858355,-0.76236112420439,-0.7421590713949933,-0.7252119242566222,0.01587724162929269,-0.8742925169730349,-1.0348410212765533,-0.46521166090845845,-0.3953151588629718,-0.8958175340943538,-0.7182415839817541,-0.8930704736535261,-1.0322078631925433,-0.6944440150924867
SIDM00129,-0.37331538925574365,-0.8945475246037119,-0.3544277752578615,0.5771423844408525,-0.7917086774718312,-0.574386129776836,-0.8079766899990655,3.7171836055043115,1.4624013570983536,-0.4677640146215595,1.334673280197001,-0.8593101433992725,-0.8300759684240092,-0.6830005815995834,-0.7980932074370517,1.1303822575959201,2.677759263698217,-0.9621053147356409,-0.6951205775083142,1.9459093641055598,-0.19286605512376168,2.885216686723676,-0.5097240030158254,-0.9578571310518152,-0.8302366617403543,0.8368092279742759,-0.8751115378291346,-0.1045926606298342,-0.9756929064059484,-0.717592287677828,-0.5767789887194714,-0.8822960134706004,-0.8833979955165325,-0.6918036792867397,-0.7792127185522294,-0.6072591917550257,-0.14365748853243507,-0.8727418029233821,-0.6899359519203511,-0.7564205555568755,-0.900663676998583,-0.8846976372359083,-0.8585711338263486,-0.7039727672595198,-0.7549894951108781,0.8921753987649618,0.19192086489765997,-0.3774619642248595,-0.8690381786004354,-0.5003777839550211,-0.6573668568286092,-0.8186804867059597,-0.27631972222638257,-1.013124080556523,-1.053922986897062,-0.897173703717822
SIDM00627,-0.8180404403475086,-0.8447594786252597,-0.8132903551312948,-0.5209391874532502,-0.7380171324049188,-0.6616415667681284,-0.9062491220472716,3.6023980844372456,1.2049579719438146,-0.6231291290850198,1.0149933976752923,-0.8417196656739122,0.3330363545113055,-0.7900193712800451,-0.9869049938639669,1.9039124722218406,1.8171766039698098,-0.8697814369210112,-0.6967840338985699,2.371271854829239,-0.5372594932642378,2.5250286710500256,-0.39390283129657994,-1.0645291614850032,-0.8607859018028396,-0.26149245722684916,-0.9021267762907388,-0.8054956535245403,-1.0080052020383323,-0.7685974227045788,-0.7655316042799191,-0.9879587570549809,-0.9015357487908235,-0.757981921167374,-0.8351796452782702,1.50447385624253,-0.29458554911242235,-0.8677465339291174,-0.666389564474652,-0.9019672870713974,-0.6133803232609875,-0.9458741041769917,0.3240690324285671,-0.7921660945308961,-0.8295945398378088,0.9977019091187911,-0.516280234805762,-0.6978206570176672,-0.9955965299324236,0.41981361594148403,0.4999509609203906,-0.8290066684595768,-0.8278604549675881,-0.9467258378417885,-1.048289590817087,-0.5993722343108605
SIDM00293,-0.7305793880937259,-0.828541246744392,-0.8078145792837803,-0.23507976084810817,-0.7829877231737606,-0.8961330563718972,-0.8073917775635576,-0.294801728301654,-0.6343385041489906,0.5643531554049209,0.7696777825673184,-0.9381284050506439,-0.853516908178366,-0.9143318322512416,-0.941358938645798,1.468108932584515,-0.6256557701979633,-0.8154121192616839,-0.5901490650293884,0.4460953523252842,2.203848466946775,2.4938411911826455,-0.3459144246782932,-1.0991510906268445,-0.8723285108915151,1.7008152537370835,-0.8507633465726144,-0.8120688158458864,-0.9754185324156786,0.5937796946280378,-0.8101227377121174,-0.9477867088172506,-0.841384612844793,-0.6968195651997472,-0.8738636743887335,-0.8263210091087939,-0.5811949661094308,-0.7333819005110441,-0.7537577547633562,-0.8309320246891948,-0.8249621527030218,-0.8330026931325503,-0.7524637431398757,-0.7874789405284468,-0.8202124438619298,-0.6624178539966822,-0.30895978786685596,-0.8360088390831888,-0.8917023131845658,-0.6389342662944015,-0.717802482444257,-0.7478054283936513,-1.0293766603014303,-0.9813983597858824,-1.0814501272281283,-0.7632257808766119
SIDM00274,-0.7461992053413337,-0.7133908590598208,-0.7873977380044086,-0.500276977417129,-0.1272554785609119,-0.9078310976861407,-0.8814984084092798,3.2966322769347003,-0.4652532217571825,2.183477397236988,0.8898924056038213,-0.8539609967134802,0.3505188411788478,-0.8725542728078584,-0.9516384729359748,1.891390840101751,2.3222437046104907,-0.9107308354901529,-0.8273714459483676,1.6666431011965295,2.4970821675292467,2.7400343853132094,-0.5006609381306008,-0.8406285102415495,-0.8080055323182278,0.9144231653897489,-0.8713449766262916,-0.6135796210928534,-0.6899139549469373,-0.08434312613024146,-0.6513317682172318,0.25962366674701337,-0.8096686060320607,-0.8172291770850221,-0.871869835527861,-0.7312264685627335,-0.14332716001876533,-0.24373568233478754,1.5107521322449315,-0.8763712943042934,-0.8747377588987891,-0.8973526922152748,1.1073469055834269,-0.8015063786494285,-0.773244406745449,2.0733063940219263,0.34988001513322836,-0.8431560025350633,-0.9726847168502918,1.1940002381318282,0.9688064754756143,-0.6932237812436586,2.2080958853853647,-0.916645725279735,-1.0900971635425867,-0.30228285310129316
SIDM00544,-0.7796088522984338,-0.7248110811527394,-0.7940245131132502,-0.6355487927307782,-0.8516455870472065,-0.8100156526193879,-0.7979558634292557,3.3246246176279373,-0.5703976731355439,0.04652014894023331,0.6297957683864609,-0.83171350494958,-0.8929443694522177,-0.8343115101034784,-0.9149420215143144,1.81991981517404,2.139766338252792,-0.8860881024518682,-0.7624779431024808,-0.3480429670018091,-0.5406779635955534,1.6771165030796686,-0.460808744157444,-0.9332343492203902,-0.7908619988810747,1.7173479366142466,-0.8429876647323813,-0.8843577600144052,-0.9542174521088673,-0.3940352770346426,-0.7185523271448384,-0.8559542576255148,-0.8482233153881682,-0.6616801301357402,-0.7686197255332766,-0.770239947702453,-0.4486268988272012,-0.8264033097194391,-0.7805783525171226,-0.8344868630496517,-0.8060438912501735,-0.9785871531665594,-0.5271448819862915,-0.7447585728991667,-0.6561457255935017,-0.8490994465162932,-0.3855086810535926,-0.7974035183103698,-0.9047677212634611,-0.611264574698503,0.03011389828217075,-0.7927406763211627,-0.8793032040675701,-0.9803664517754682,-1.0218226380292688,-0.7523297815665138
SIDM01006,-0.6590938110926263,-0.490797675977481,-0.6944662555999074,-0.5490042509630114,-0.7875306037591806,-0.8009682965442122,-0.7926007708397295,3.4626915492755614,-0.5465034408616982,0.462754315431164,0.24201745738472435,-0.8030169003651653,-0.8038816006639378,-0.8852215593930514,-0.8115561353469259,1.198957077999169,1.8040753961101255,-0.7641401316194486,-0.6699790892966748,2.2359473201532674,0.7386499774379431,1.7585229232290833,-0.28757404916753837,-1.0358406194936463,-0.783707681919341,0.19074438080927367,-0.8221206110648387,-0.8453685905620089,-0.9904458574243616,-0.7176916762584516,-0.7228740121092537,-0.9263716124254869,-0.7469132773136725,-0.7291024916218655,-0.8265155776184526,-0.6974442130376861,-0.2547935974320811,-0.8012301864030735,-0.7133270630729768,-0.8503977535891949,-0.8180539263236788,-0.9050290835846099,-0.7568703630146546,-0.7536717914160528,-0.848077759320302,-0.8014584840965001,-0.0806742921604397,-0.8341126877020099,-0.9544081103584868,-0.7806286365019374,-0.6749618648304203,-0.6262362550117306,-0.9325213334643958,-0.9327590639021651,0.9604956964482783,-0.5450569526016659
SIDM00302,-0.7383362444387708,-0.6861976126190713,-0.8781524761547728,-0.48951703736665814,-0.8282983095119378,-0.8685087742651934,-0.8215341303445356,2.849122305160295,-0.6500060619133696,1.1180547378637575,0.44176803835586426,-0.8927805963831082,-0.4401567310680402,-0.90318488549532,-0.9574857626994089,2.081595045086712,2.318789046236976,-0.8253938065350046,-0.6565841370211701,1.3695041418120342,2.9385360512113663,2.7255152889635013,-0.23726592125376936,-1.0720285052836678,-0.8366629090898715,1.1607853451960848,-0.7940395108927345,-0.6797876956946274,-0.9489003420290102,-0.3108498396449945,-0.7778975061424358,-0.9158135041789166,-0.752718421815008,-0.6477370386788195,-0.795989690859079,-0.7869434742495648,-0.44118226541326117,-0.5909790488886802,-0.03267066249703881,-0.8471628782802633,-0.8237504296882318,-0.7653564802991222,-0.29986299054631665,-0.8223292389796151,-0.870673671321009,0.5428228546799633,0.40838148658926066,-0.8984984811180946,-0.9041739577585959,-0.7694871084958753,-0.48701373502100803,-0.9008027346553361,-0.9587867716027368,-0.9351142561455159,-1.0256136224606196,-0.7345315597163122
SIDM00549,-0.8217285118044982,-0.6337337230790715,-0.8292379572330355,-0.7198443333023787,-0.8232907780524147,-0.7378017280405916,-0.7674463802902975,3.240192105988263,-0.6493181209828102,-0.4905165402915289,0.4547580033400312,-0.8975976187896245,-0.7779280738592494,-0.8113195340029207,-0.8418651550991345,1.5719752410064158,2.4034467346043833,-0.6721742456530859,-0.7712651008700375,2.179211973369991,-0.366305827539099,2.8799874036333497,-0.44808106131593306,-1.095810310739767,-0.828890697198209,-0.5132365666802275,-0.8015273609688148,-0.8125849260818815,-0.9228736271377762,-0.5798475541971381,-0.6766080575079642,-0.8985821830498343,-0.8623978339323433,-0.5697809823659622,-0.7718971390618523,-0.7852400255815071,-0.5572765689609095,-0.8390969055321508,-0.8989176317390404,-0.7705878112269848,-0.7495189202533868,-0.8121962063547136,-0.804391221545695,-0.7574202601309634,-0.8170165114326872,-0.6940238088126376,-0.36084670733092195,-0.8470933364649144,-0.7845851590451914,-0.6600993299971813,-0.6367404348616817,-0.8001483939083686,-0.7622963027862267,-0.9390894887430429,-1.0354093946170038,-0.7961825577755401
SIDM00292,-0.7792217248966914,-0.1260713027044582,-0.8180918954295606,-0.28284010019675765,-0.8248653968129586,-0.7804018233896748,-0.8928484774615588,0.2645052716971958,-0.4405399583850521,0.5242625142384612,0.5176975507407819,-0.9633861857182612,-0.8925366332971183,-0.90381817698062,-1.06204511544757,1.8396325926531256,1.4297897381442781,-0.8731399727867029,-0.8614002000446933,1.6262062113138407,-0.6366796752169916,2.6547643648173787,-0.38664540057056457,-1.0108587752355636,-0.8984589536700409,2.038358410682047,-0.9256641182853939,-0.8013879688736393,-0.9145286080477396,0.38984099926973426,-0.8246347249808405,-0.9684960850257104,-0.8903388467986996,-0.35199476267897956,-0.8023139649498214,-0.8776882355292288,-0.513528207942466,0.7177091191656639,-0.6394774432386631,-0.8657857668867688,-0.8655851238317384,-0.9003957628525933,-0.3937854977579844,-0.821942362441629,-0.8651505404124903,-0.8554145460571978,-0.11215399455104824,-0.9674389826838219,-0.9511398305773194,-0.3710845965745805,-0.14967129533922666,-0.8986984849257041,-0.9748198966648494,-0.9977777346474798,-1.072723423028543,-0.8529135817323851
SIDM00623,-0.7073168139141836,-0.08453352428622793,-0.8301443043831503,-0.6880214442970124,-0.5256647838088374,-0.8243666372112242,-0.8027146068512083,3.334671588881471,-0.5008337718625719,1.7182569848692084,0.33388168547467156,-0.9018023186300288,-0.7853743579911132,-0.8843844777953517,-0.8970939194615233,1.1638859183954242,1.817739440238847,-0.7235775527420222,-0.7563283981149185,0.30735711741302885,-0.28179669916054195,2.270497957444532,-0.3907601725938208,-0.9505280862210275,0.5346513305657303,1.8089495885304794,-0.6956369465907792,-0.6360876739684076,-0.9567784146849097,-0.6126368101730112,-0.7375161398957973,-0.8640950000872921,-0.8588945111808508,-0.8388219725151743,-0.9737491286271328,-0.690171563735915,-0.4751221298488223,-0.9058032826340306,1.8856655784001022,-0.7218693742127368,-0.8422308182452645,-0.8924388475675157,0.7396016582714248,-0.7770705786771585,-0.8410501174385849,-0.5326997450143566,-0.30653934000740735,-0.8286218214828305,-0.8996999037034434,-0.7447427331618656,-0.7068724725020717,-0.8062445239209858,-0.6762632826358068,-0.9715015072060749,-0.8648092461508414,-0.7227835434902672
SIDM00638,-0.710773847399842,-0.7785947207444268,-0.7843531438572567,0.09105467285749172,-0.8212553952660894,-0.85392835911979,-0.8455087275538428,3.2839667033046602,1.6248747702121469,-0.8014456489295665,0.332730767218673,-0.8205197370144024,-0.833757205369266,-0.883330252491666,-0.9393233370399453,1.5421392673701275,2.3932895467953568,-0.7795811668739265,-0.766048764371863,1.9090714277720018,3.282072418808415,2.8411374100720046,-0.4902767433931557,-1.0529772630607068,-0.8293090417651415,-0.5010631111073731,-0.828002693754068,-0.773888306053437,-0.9860806369496867,-0.18882680548440453,-0.7537339099540856,-0.919257952130259,-0.7621661933693606,-0.8185666337402182,-0.9043013765836629,-0.5794845356000606,-0.26331454983554664,-1.0212025478526805,-0.9450881608002423,-0.7801192301735723,-0.8273591118533012,-0.9311500657122708,-0.24293205191051148,-0.7754648043968224,-0.8644940000868643,0.3155183166640371,0.38454677491821665,-0.7180498615018575,-0.9003983906784474,-0.657239370199659,1.2401801432068797,-0.8026645196350564,-0.7242877421269512,-0.9590969017483882,-0.9853895656549503,-0.7853079695971176
SIDM00527,-0.589561670058008,-0.7775591581302618,-0.8801205082563729,-0.4530682258159447,-0.8477947958865283,-0.7274693627867486,-0.889494625519984,3.120994862012632,0.595874072869992,-0.6230608896906398,0.5657935702971856,-0.8923658232147392,-0.6299278401517586,-0.9578327236748742,-0.9849776536103786,1.6625912423330038,2.9604237292429634,-0.8717282796574146,-0.8371990181764547,0.27575932546384074,1.2136148263376152,2.694512460560614,-0.4870485879239025,-1.0957930500443125,-0.887710341792588,0.8533214783184505,-0.8788714822139468,-0.5071753844820426,-1.041778069314461,-0.6839823747907476,-0.7707776200488877,-0.9925739399287352,-0.7905469877434873,-0.7981408509342232,-0.9020808453045286,-0.7270471019543708,-0.1405742957412609,-0.9469216111310471,-0.5624933184038792,-0.7441488147822607,-0.8391144921541523,-0.8972242947498651,-0.8779060509745173,-0.7878881510906814,-0.850452110727732,1.2113472703810293,0.27113016096986714,-0.8230543588615014,-0.8969069914099417,-0.7578256665740899,-0.6334890311951217,-0.8356841678541995,-0.8755954884778203,-0.9851267447996778,-1.056680421925791,-0.677881985977394
