,E2F1,RAF1,FGF9,HGF,FGF8,FGF7,IGF1,FGF6,FGF5,PDGFD,IGF1R,FGF3,FGF4,FGF1,FGF2,FGF21,BAD,PDGFRB,MAP2K2,BRAF,MAP2K1,MDM2,RB1,AKT1,AKT2,FGFR1,FGF14,FGF17,FGF16,AKT3,NRAS,FGF10,FGF11,FGF12,FGF13,MAPK3,FGF19,MAPK1,PIK3R5,FGF20,HRAS,EGFR,PDGFC,CDKN2A,KRAS,EGF,FGF23,FGF18,ARAF,MET,CCND1,PTEN,PIK3R3,PDGFA,FGF22,PDGFB,PDGFRA,CDK4,TP53,E2F3,E2F2,PIK3CA,PIK3CB,CDK6,PIK3CD,MITF,PIK3CG,PIK3R1,PIK3R2,CDH1
SIDM00371,0.10395243823704614,0.2652186690952928,-0.49672076910968854,-0.9056776917264336,-0.7630518636247895,-0.938258167455128,-0.7472677120047916,-0.9888445077827728,-0.8908241833694196,-0.9458951206220686,-0.43879500475459615,-0.7876403975740718,-0.8810437136024815,-0.8564292319145025,0.14047169682706664,-0.8131111970126393,0.866442071757539,-0.7858436682433967,1.1657213488851537,-0.3633075376019342,1.4605516414666382,-0.5205110855683378,-0.17304170145395908,-0.2229081156677861,-0.6704640021578374,-0.433027241411604,-0.9231782850218013,-0.8542303284457893,-0.9110214211870459,-0.5686335331042086,1.41024529540681,-0.9143234764893686,-0.4170407884331145,-0.9426432248243953,-0.8710845538341299,0.2650879285242577,-0.6647847172408149,0.8678167969956708,-0.7672738180158256,-0.886948540170396,1.0931386109103485,0.20894533801507187,0.7263424209845823,0.19625286764071226,0.6830887295311577,-0.9569458438016885,-0.7616047314602166,-0.7168491615059106,0.0936343920301465,0.8421871842274534,1.1621157674517943,1.4365579065530092,-0.5070118997171718,0.4759059968434002,-0.7408161489734154,-0.511894699116019,0.048244753495164314,2.1218772859662236,-0.7566880790842725,0.3122624964032505,-0.6679786757751088,1.227697707652068,0.6397223626619672,-0.11921535463537918,-0.6261181045369932,-0.7735226928177833,-0.8221723108026069,-0.48558473460355517,-0.3247177219497541,-0.14990307843011907
SIDM00688,0.17557724178952896,1.019941622308857,-0.721501719878322,-0.7467157284983446,-0.6844533103519004,-0.9720870496079493,-0.7136218451373803,-0.9660523061314222,-0.8060914547395972,-0.9614698294824882,-0.1555199644928156,-0.6654043943243986,-0.8783157066020518,-0.8384520639612657,-0.6322860722796634,-0.8106439293075595,0.8556795410851495,-0.7424512127686446,1.2287888034240415,0.3814203714601229,1.7778259582340152,1.1614117974948994,-0.3120547198383016,-0.41723603747301374,-0.46487660381978346,-0.5035582891455799,-0.9299204971163502,-0.790360075488259,-0.9091800273393742,-0.7875148053517733,1.608344544737216,-0.9673182547384344,-0.16521857585138372,-0.9389906673233915,-0.8112135031248199,0.2952871737853554,-0.6629767705923191,0.8976922539901645,-0.16944405875148727,-0.7576730369136697,0.8032752099479474,-0.7152528428563779,-0.46043906256759165,0.8564783609267612,0.8193960528766632,-0.9028364037859417,-0.8127934632448012,-0.8768738879547325,0.11845886640638242,-0.6977527820135525,-0.8693176753214216,1.5593159864276824,-0.29382526218451177,-0.4637381782982827,-0.5520202800146782,-0.6611340775904364,-0.5130922256258933,1.8605484199965514,-0.6755325646190893,1.1252197754168092,0.8174325708212922,0.6473645448478188,0.3674348196825791,-0.34266414720257754,-0.6707219882446551,-0.48539298050914104,1.009652794689846,-0.011552678430060978,-0.3592231531599428,-0.9270747287763246
SIDM00583,0.6760411233116698,0.9056619717163262,-0.800466799972479,-0.8786065428093596,-0.7318449983552571,-0.8691795045481844,-0.7921429227420501,-0.9491737559901428,-0.8451894730760847,-0.8614587382640261,-0.21401666824576027,-0.844593086263723,-0.9847865121845394,-0.8256957263664396,0.3001518070453411,-0.9426400887057277,0.6952991324356599,-0.8786148646784383,1.0742974357501296,-0.007136116611048071,1.685678127044036,-0.42193277032823584,-0.36599146986939324,-0.045288651105350054,0.6082372003145006,0.048238647537483026,-0.919515610363711,-0.769657524706963,-0.8505592766052051,-0.7205918363682406,1.5706877158432382,-0.9137408391375235,0.18096428633220116,-0.9354743918340811,-0.8690226637912858,0.20109644603436336,-0.7910532184100336,0.7317678249074253,-0.8779034276424424,-0.8576272434001422,1.4173965810049876,0.0004582816438802552,0.6159027097508972,-0.6045754096013262,0.9355273169597498,-0.948217381457617,-0.8128618309070885,-0.7302122705970248,0.13995222663283297,0.28437867489207386,1.1238941790500505,1.2338464740685333,-0.1527499375768399,-0.06131666188604277,-0.8785956411004635,-0.4668507070622847,-0.5450411075230028,1.8225278688311948,-0.8128868560115862,0.6873664207919356,-0.32794529565831515,0.871482869285972,0.9496308898300391,1.404471749613994,-0.48999271577481524,1.4058541828044258,-0.8481020116745684,-0.29448280234238117,-0.3623635771579412,-0.08593841374175143
SIDM00188,0.19578913749429092,0.4677356918668298,-0.8304676701820223,-0.8983459629374033,-0.7019290089291303,-0.9714347926645553,-0.7541678643577255,-0.9465767196888163,-0.8461156090840033,-0.9035016537364012,-0.04294959953461738,-0.8559042479043576,-0.8825045686150849,-0.7863341546534233,1.3702211375088063,-0.8234582284324247,0.6275983486175579,-0.7411062445174651,1.1529098782780087,-0.3496866567322169,1.9989131636159096,0.47016592638520155,-0.21188701693566167,-0.35111596889561153,-0.5583234954967731,1.2791782884657914,-0.9849590665913557,-0.7345302119611382,-0.9714347926645553,-0.44715747290360025,1.4842724168575518,-0.9508664594303347,-0.2304347178116552,-0.8379643821832904,-0.78461392115485,0.08877875582836599,-0.6361187543727053,0.40277808327749265,-0.78766218887177,-0.852641093167497,1.0769933460456869,0.2573346110901584,1.6183900653965528,-0.5775500572672209,0.5142189195646291,-0.8711394981160244,-0.8061944976981591,-0.7943666885984613,-0.10007792710627945,1.0165634586714196,1.4134745310756234,1.0029869938504763,-0.6910247353296446,0.7687827791500541,-0.5739014222857955,-0.5333658685874384,-0.5444345251502637,2.1633753438044736,-0.6636947312146547,0.9336669773329308,-0.6419715382851435,0.8049929994706001,0.7826196490419794,2.058983110789069,-0.5501437224101906,0.8843440327715134,-0.8402128433442747,-0.4237365514516711,-0.37548317977199686,-0.8195877628304954
SIDM00096,0.2195609301650938,0.980044853465392,-0.7713453381382643,-0.8617032952755012,-0.7114918679180837,-0.9527930508067441,-0.7376051445241238,-0.9302985688184908,-0.8940847000339374,-0.9667574066977043,-0.11708309754967802,-0.8370708255927052,-0.9034977492421128,-0.8640443587612949,-0.6657301778594101,-0.8989036502075662,0.8584157968874379,-0.7252489632729214,0.9960737606709278,-0.04824244581047748,1.9495572031609423,0.1243555544339913,-0.3259863822194308,-0.019285564832576124,-0.5288424162738694,-0.5785483842747144,-0.9595911603603999,-0.8308510099997465,-0.7469424416281102,-0.8318831672033429,1.9657719573441363,-0.9569938953146151,0.7848897798254022,-0.9001387946668192,-0.8108105136304207,0.36112936791762984,-0.7018722958527557,0.5979301769604732,-0.7693953926003733,-0.8748871311587381,0.7434334095915428,-0.7246859626712675,-0.6376644503438877,-0.5882019433949098,1.2614117902774435,-0.9349638469576862,-0.8143782630151086,-0.8993341654206495,0.03794588981374125,0.15446206034752877,-0.7925243521517259,1.7947426435465401,-0.6510490265878993,1.3256614191750202,-0.663870788339616,-0.6185042570323896,-0.46548408069180774,1.9441934614466894,-0.7396769882715823,1.0637973187719443,-0.6017920400381256,1.152940356640037,0.09169059427396094,2.0717880377486027,-0.7303867577555122,-0.5500107621487127,0.4744480397921314,-0.09693671712346892,-0.3669740611702108,-0.8596344855392473
SIDM00379,0.57207808887974,0.8190586770082638,-0.8073071895941758,-0.9265236104310111,-0.8347643303242864,-0.9052873800466921,-0.7431354793382263,-0.9046545628965803,-0.9007458714032607,-0.9191888541774296,-0.6465349893135659,-0.6140867649307009,-0.9104483261378857,1.5851933796949773,-0.7239909005868599,-0.6744185549847327,1.1862548884535478,-0.3959224220856591,1.1557441427258544,-0.2554845914196491,2.022130077624146,-0.5791059983964694,-0.6901858591620178,-0.01316232682888373,-0.6220644451795638,0.8243226396245883,-0.90856172452864,-0.7848476497905092,-0.9030479641141188,-0.27762147410040944,2.037544956761349,-0.9177002295521416,-0.45370183039729706,-0.9071412447086429,2.231758970123292,0.15567229889027803,-0.7068104410385547,0.6973435743871191,-0.7941717669288347,-0.8457976906669666,1.3830183065881607,-0.04042174153063225,-0.2414553312696355,-0.6983072710498267,0.269465574139155,-0.5131494531166524,-0.8031170412962599,-0.83800385432416,-0.2580913917931408,0.46419118267987464,0.9206351338529164,1.4281693315511812,-0.49016180649043584,0.05359994299754846,-0.7489176708719613,-0.6184050285390168,-0.4728485485809364,1.7458972694064987,-0.7415308850987573,0.7592825194250633,-0.31354488888891097,1.1247469860508599,0.30423390941718415,1.4673820267814692,-0.4047581235737372,0.47830373552506633,-0.8154659866653698,-0.46910801326667956,-0.37835063652083634,-0.8652382228514174
SIDM00381,0.11431467796304463,0.897858867705595,-0.8184123764684839,-0.9157937292259758,-0.7516945854340933,-0.9579694651982206,-0.7714500727148563,-0.9912203170879431,-0.932627991445572,-0.9517641987327073,0.4038698795079188,-0.7597688105605328,-0.8864144008569504,-0.8482733844365961,-0.6990126776512182,-0.8358214023344036,1.052856264419308,-0.7950176056321778,0.6331406728054123,-0.12168760499542533,1.8310707676208626,-0.3510398952958021,-0.43951671046819424,-0.04287745110820446,-0.5430866207951622,-0.19504727624688314,-0.9289777695842198,-0.8624876408211812,-1.0173487401766153,-0.8602505514400279,1.8163160592172063,-1.028992538430391,0.2571287535348534,-0.9215388017487505,-0.7599743059969614,0.752201850951832,-0.7554351302401011,0.753939271358998,-0.8041760964446747,-0.9401548155620116,0.9388301578709622,-0.12481569541783083,-0.061662937453330305,0.9169101033553039,0.35942325075242276,-0.9357705996538674,-0.8341145861428391,-0.960666452658569,-0.18964383017101472,-0.457687523864022,0.8570997725127152,1.3157332071734844,-0.23452329603910904,0.3568140371490476,-0.7308961938206916,-0.6897527056918125,-0.5376606228933618,2.1233238246071906,-0.8003874861578971,0.6607230001835762,-0.5782215941963145,0.9506157842467021,0.21604679313046446,0.7469526162661881,-0.5757213739247654,-0.005968579800056251,-0.911147782285361,-0.7599588174260159,-0.5917934011520232,0.9452183870858204
SIDM00606,0.08056527046721157,0.7137671556460751,-0.7795574556319517,-0.9501352659329098,-0.7628881620351612,-1.0235006064638275,-0.785531052298262,-1.0207249587256748,-0.96220139021813,-0.9114233804083643,0.027334713417321785,-0.8683142581926335,-0.9144414839691744,-0.8621695902683945,0.07092869379597723,-0.8598978434609883,1.1663181144378332,-0.736222383438772,0.9844417634372397,-0.13019046665901154,1.767310690062274,-0.513328263320092,0.05162196082847468,-0.14160959190569075,-0.6281621719182732,-0.6545183439845148,-0.9794038831027753,-0.7802620078066768,-0.9405109173349941,-0.8939875138709149,1.4236262215111117,-0.9276386970991909,0.11683165331165456,-0.6942362045263083,-0.5821448159390469,0.4232371088834983,-0.7659761978042637,0.664751676648903,-0.8211419647777892,-0.7929911764663248,1.2897229491607096,0.7873906384992801,1.7686242691261267,1.3187835959551235,0.615490598909286,-0.7499897756128929,-0.8411879908625824,-0.9026082276284626,-0.12617542070556623,0.21232224106941142,1.0085972226210405,-0.5934817054082562,-0.6318258003580642,1.503553440838405,-0.5850003215877397,-0.6889741776994732,-0.5649521713996374,2.181830400968749,-0.6952491589341032,0.15750742192303777,-0.2577526195080339,1.0506924738126842,0.4020571370546068,2.025191980160583,-0.7591909477467037,0.2689113489565257,-0.8414961297232282,-0.41874244175240954,-0.209948371676178,1.0194532702302954
SIDM00541,0.4924918298868389,1.0290312252388352,-0.7219962576203867,-0.9469506760699826,-0.7233097260197021,-0.9218707187395091,-0.7704584841459133,-1.000807670753768,-0.9179309527576572,-0.9220912572683522,0.05866575540526853,-0.3809843801626699,-0.9657750822972067,-0.920008648368864,-0.6935251916391661,-0.752482738349827,0.36484882369087995,-0.8493268990481626,1.4225111443408833,0.058516360159941876,1.4127236690728564,-0.4916768243266594,-0.25193745106883825,-0.36621549702620304,-0.6007472926136289,-0.551018737036896,-0.9361038007337913,-0.8556913072670814,-0.8130828317318821,-0.9153684783817391,1.422498760859372,-0.9215099346037311,-0.43924913436723767,-0.9379554171402888,-0.8316838752321825,0.8120384684781511,-0.2532442577214361,0.35635086115020703,-0.8063744066108226,0.5315221067642987,0.7330453630907374,-0.5896277639470449,-0.6614476802961604,-0.5505627507496562,0.7563456626962638,-0.7278385907868287,-0.9273448631113168,0.49087823491564353,0.06730122078455228,0.20301882843358626,0.8535327404107909,1.4313908004253117,-0.6285116407224137,-0.47639961547663545,-0.614258455107897,-0.654901593961635,-0.729956865788704,2.28132012615119,-0.6743004148720027,0.6421341230502218,-0.5290777929943128,0.5114271828285004,0.1794247131396706,1.717058285389333,-0.7137881439149677,-0.5296220171143676,-0.875386630171873,0.5113303426809513,-0.14815401874949208,1.5984758760375344
SIDM00808,0.08502871146513558,0.9773364735836857,-0.7120932350016259,-0.828496639374673,-0.6109041056163163,-0.9155280201800144,-0.410525800120115,-0.9826822162404534,-0.9389075428164606,-0.8585746511923505,-0.7678078237431945,-0.8131044387696086,-0.895590207652944,-0.8068928481393104,-0.722926959190555,-0.8624756244558954,0.9986294294215874,-0.7470305619566482,1.5041637443226445,-0.15035898137469728,1.7691213736507259,-0.3882626564583546,0.24504497460106153,-0.1475363812925706,-0.50654037411019,-0.32964002080385485,-0.6633839917332306,-0.7244165574085323,-1.0227213672849516,-0.7514786177598519,1.8400538920746041,-0.9278959728503042,-0.11494811420046513,-0.9761458378644193,-0.8430136409434879,0.8877596553640671,-0.7873346453586123,0.7613314325201707,-0.20466196935160383,-0.9790765612228849,0.6360324827829463,-0.7527943617868172,-0.5342518598880204,0.623953323747259,0.5250618468487953,-0.904275220839265,-0.7413009695004007,-0.8807811557361596,-0.03772967397351602,-0.6812030160979721,-0.8133847635587192,1.9401014244569152,-0.5364889375174622,-0.7046081521983676,-0.6635944064493007,-0.6988738901950715,-0.28053781676598594,1.6273269200979987,-0.6703551295578293,0.6188726012932025,0.07179991064405516,1.2664125924450338,0.08615817961795899,1.1406079104568383,-0.23569107664642458,-0.7711824000902712,-0.2505670972321455,-0.3909763615925668,-0.3126549652751439,-0.807392938636243
SIDM00377,0.487020725402292,1.0290800425751778,-0.8387786384519876,-0.8264875892862131,-0.701386496395074,-0.9585609435065031,-0.49267073132733286,-0.9606148437653786,-0.6014081785556405,-0.9315151343756858,-0.46048587957655407,-0.7712830613208131,-0.9440921338462254,-0.036608371808745536,0.5083601589977251,-0.7393488191823215,0.9041231990328171,-0.41545990176045844,1.3637098394872216,-0.27795733494806757,1.6300436712052966,-0.5471946968529303,-0.33824682621811875,0.10740728149818252,-0.5924295738652763,0.5660636020989925,-0.8184086758263358,-0.7875832987264417,-0.970471387116197,-0.2155141567260438,2.0205626956412863,-0.9063631755455986,-0.14394807016671052,-0.8276712097567167,0.5522534232341171,0.17996125543370717,-0.6881574478611339,0.5421622771935033,-0.856017544347476,-0.894081179818832,1.3047589688573975,-0.13160349992620285,0.7473400478456096,-0.5020792513930625,0.4367785158724119,-0.9139472195177322,-0.8243571935133925,-0.8498203321938388,-0.20304542451975477,-0.001059433102282663,0.9743866836589549,1.1995096549796076,-0.3964718077770758,1.0247008951418897,-0.6855790914653338,-0.5583680523580715,2.4031105994840605,2.0601874243028906,-0.5686621948417324,0.5193363256676371,-0.5017452576060707,0.5720707021007735,0.06657352735052835,1.8190858804967616,-0.3595019945512233,-0.5213220728000568,-0.8902700842723955,0.23927316723270017,-0.3494396645920005,-0.9080416651729394
SIDM00289,0.9664281273077284,1.129067605959098,0.07153335366974355,-0.7131631227242202,-0.6580899062678167,-0.9742378206529732,-0.8149475735448877,-0.9527160390843851,-0.8438295747296278,-0.849317722347102,-0.410271997366051,-0.7967376137810134,-0.9098167694933252,-0.8318357325315139,-0.6648844347438772,-0.8822462544622518,0.8118348756310443,-0.7625815694782013,0.8101769924950436,0.1327300766535392,1.401066813856914,0.8717577839944057,0.6203664026611725,-0.27201044501273053,-0.5949601239373982,0.6128197760699663,-0.8751419983466516,-0.7589055910609108,-0.17277542697277698,-0.812098164726848,1.1490417222038363,-0.9834957241603094,-0.29934373563392525,-0.9270210483955711,-0.854336950552973,0.4776657674993872,-0.7398877004630344,0.8907587541968803,-0.5912929524147175,-0.7150659158886654,0.582319533045585,-0.7246378165311989,-0.4202134960075785,-0.48216171465231183,0.8998980686618564,-0.9262658141091255,-0.8118169077730749,-0.8792679391310417,-0.19796330584699393,-0.7330304814895837,-0.8526355945865165,2.246486053020309,-0.41231527664487644,0.3326222133673761,-0.5859544160927228,-0.7169304606249398,-0.45618442589271085,1.704092300319543,-0.5348771503954952,1.1047649380173412,1.3088851457167734,1.804834168748006,0.02710329387102216,1.7909199762086723,-0.050894915023773295,-0.8058937853884879,0.6468015775089831,0.9015387976551827,-0.43372615867992687,-0.8188500792832032
SIDM00064,0.6152568648251229,1.0733909980162375,-0.803948946973923,-0.8179207004517851,-0.7780533789673035,-0.9191091834048829,-0.6933529961990084,-0.9690963259921908,0.7182142682172786,-0.8870344924995794,-0.47520690605146826,-0.9459337185081855,-0.9570870243526479,0.10075507297536375,1.1102721977504595,-0.9300083541500511,1.4447280815325285,-0.6372375979465904,1.0487758000836391,-0.03334948752403382,1.1808004296610155,-0.5240835876222728,-0.7870841922835733,-0.28904896979654854,-0.5383360749103513,1.4826335461100786,-1.0037708866165418,-0.7907117388730257,-0.9293793720635247,-0.35731046037227415,2.1411751597618105,-0.9601217776632915,-0.19465281015026073,-0.67679965249226,0.5955376050012894,0.6564182919043617,-0.8472052490505382,0.5255672274116417,-0.73377484446879,-0.631528434349275,1.4932708400267114,-0.07579082973834193,2.2027496307025904,1.4753924565609826,0.772902024329865,-0.9045721365496754,-0.7832679303799712,-0.7724724848810798,0.10723148944654165,0.1502810392048633,0.8055073613707631,1.317691978260648,-0.30793173338703306,-0.31968026392321475,-0.648943196070063,-0.5833084023112494,-0.19398068641849428,2.229103141431614,-0.8098000840037269,0.6746975027157115,-0.1698205102992882,0.4345245821451878,0.1892158543413729,1.109376932967894,-0.6082799682450422,0.768729896477471,-0.9027827028547369,-0.4104460761095136,-0.4315765480034867,-0.8452092077682007
SIDM01097,0.37109875485539356,1.0840845127896461,-0.8397977499712933,-0.8309664294416095,-0.6659284624993405,-0.8839794326663227,-0.5828457909744823,-0.9626599013319787,-0.8931872541240585,-0.9668227336510108,-0.6671036666060225,-0.7513105089711815,-0.9398014454768832,-0.9500342105581743,-0.4288988500834792,-0.21089426126098634,0.36869422763091586,-0.8835030529643955,1.334853239915586,0.40913319863230974,1.497435964040557,-0.450339670238285,-0.789007084066333,-0.29660040272393356,-0.5933263014838142,0.2844708672569037,0.1265140562768495,-0.8926054075262834,-0.865837452275752,-0.4935398219156635,1.1300582414667413,-0.947541638181259,0.3339531332000154,-0.006794527571817058,-0.3246846179364285,0.4008388861237127,-0.7441054439579217,0.7572260332145098,-0.8088788365254285,-0.6932305323433531,0.6938820293026742,-0.8021780012717286,1.0672917622046958,1.416916930736872,0.9181695109222953,-0.5690100162770955,-0.7997642744015994,-0.9259566447882409,-0.14861557091825459,-0.6926431761317737,2.039018866867391,-0.593778841229605,-0.41376010747695613,-0.6237180308867917,-0.6241467381237087,-0.7192343049654211,-0.43303302484123957,2.0077009693382672,-0.7661332529485857,1.1793581471965573,0.005510727559519404,0.9573153337522645,0.05286476518373327,0.2890897946090368,-0.6779089454542646,-0.16940660299365848,-0.697905744474757,0.2579507539740188,-0.48607883675118196,-0.8400070914743856
SIDM00350,0.4640630326429944,0.6873615634492779,-0.7607799243983345,-0.8202527502876451,-0.6459010377832889,-0.9333633127149396,-0.7879407284570901,-1.1310115897217776,-0.8497618491866814,-0.8843731347170044,-0.15001194928106873,-0.9455013043584432,-1.0187910855562001,-0.691653556150282,-0.5418271566190858,-0.8183186215294248,1.3648794634846155,-0.8659655628241139,0.972219142172026,-0.08185911767872428,1.7279632876644644,-0.6154940403744994,0.17960361503232322,-0.23029530552287833,-0.6985909084150909,-0.5335219419546618,-1.0727262881179997,-0.8419145537556532,-0.832893490958718,-0.8299752313572537,1.3481837444118878,-0.8530993618780203,0.9715561720071517,-0.9181388458526137,0.43003356512740104,0.12302788108816974,-0.7735870616180268,0.7523858778331869,-0.7506648371296484,-0.5399132162519863,1.4458092590742802,1.070354877492275,0.9402261983611764,1.0799329211237116,0.7480323925549109,-0.9536357381803049,-0.8431010916099161,-0.8259969589513262,-0.23381152169695993,0.33530134369828046,1.468175621880825,0.988800180133735,-0.6405597769507229,1.412428403923674,-0.6503922970161489,-0.645888175265438,-0.5694104140312299,2.096723599853596,-0.632223676787022,0.4930732988355335,-0.34798611768664717,0.7608993832511646,0.6819766325710152,1.8458001099820145,-0.7800521409470331,0.016085022974271876,-0.9419138079474587,-0.046272007854318134,-0.09437853951528345,0.7663125988934073
SIDM01163,-0.13809617295518048,0.8305373858827663,-0.4021443924061037,-0.8991696173385287,-0.8374106044869866,-0.9079274165435708,-0.7580169304084039,-0.922785336813096,-0.8796353923995277,0.8217352637182177,-0.37632508937411735,-0.9044598756537183,-0.9940642720404528,-0.8962873670564776,-0.4398372798037368,-0.7727195121695974,0.67194688644299,-0.7465294244974725,1.5640431595271165,0.10688255143372208,1.2585553360223038,0.17887278615825813,-0.6081566433350074,-0.3494659669940271,-0.5792357249122809,0.23269389274122376,-0.9993612966758988,-0.8591068710960753,-1.0495064120492212,-0.5022605402673792,0.6744200713153566,-1.0514048682276957,-0.2861279829969095,-0.9176033989155185,-0.836192519264228,0.15421909701789047,-0.7221995591746472,0.21025401867283064,-0.7524870650389354,1.8659221453948924,0.9348442553335335,-0.2775619155602979,0.6941247881754571,-0.7712669913012592,0.30260455351556786,-0.970746357527007,-0.7755433939720625,-0.760912855028963,0.1467144181181862,0.08685770306794396,1.0414693310267673,1.1704740836847514,-0.5570265400579038,0.034104167770013516,-0.5739331829525255,-0.5927395253766925,-0.2883483200741594,1.8905889605733868,-0.44679575831370705,-0.11099167659106753,-0.6066972612842286,0.8236957280154156,0.43455069589792084,1.5684985821736288,-0.5456154446563165,-0.5971512234884937,-0.8257500228420063,-0.46727715662404296,-0.2653417476402253,-0.912558104045399
SIDM00375,-0.10208463318454927,1.7784226844769315,-0.9138545050156752,-0.9537753609922776,-0.6672077985109612,-1.0095678948666944,-0.86611313233268,-1.0475062876897545,-0.9510923311753388,-0.9402650357507325,0.4963602214823722,-0.9124648485205118,-0.9708900668372323,-0.7465535649920373,-0.3923930716259612,-0.8530390581252744,0.45845840568614477,-0.87196440289235,1.1111862232481664,0.008061220039155796,1.8397820421006799,-0.44401794409359,-0.4538596945988485,-0.1678617602936158,-0.5953346236545091,-0.50953437088412,-0.9813811947653458,-0.8645423833843979,-0.8974716552092881,-0.3754096240264343,1.1945376978027429,-0.9357023412753793,1.0041851020798642,0.3398955126741924,-0.660201669522745,0.1101655710792219,-0.6978432731080436,0.8109085031636242,-0.7897983091121995,-0.9453402765241212,0.3026202385282422,1.0772931207092173,0.2787914549687642,-0.6457240500744151,0.92354358379219,-0.3494445750108145,-0.8506433819705391,-0.926364091866133,-0.25385302634342993,-0.34992884329849133,1.0719940141313224,1.177568109354543,-0.38209857137411696,0.5468566197294271,-0.8377193973063107,-0.6442575075135241,-0.5454055175690853,1.524480378942361,-0.8722894490296697,0.384017219851764,-0.234602919169686,1.0295173085680733,0.29001689864304103,1.0978221831059674,-0.785603317243246,-0.7257988900246009,-0.9372596880742825,-0.09470056072916254,-0.33170942539963516,1.2485519106054
SIDM00600,-0.03758604237982004,0.8783265486203676,-0.7144675133072091,-0.9065160272959989,-0.8409049240134755,-0.8460782158571614,-0.7379342339299881,-0.943373002423897,-0.2983699335629276,-0.8776877234733419,-0.6663948570696578,-0.7562226768092678,-0.8594323214103183,0.368686927048772,1.4543628804313793,-0.8624119361302381,0.7961658741702625,-0.7716330373691878,1.1907191407335909,0.08854729159961819,1.7699780124158926,-0.04618667029266997,-0.13630242856229882,-0.28523125936305627,-0.531360006040531,0.302356850821971,-1.0516730053918262,-0.7598490954451412,-1.0150913387786131,-0.08549193178583432,1.1048535458452677,-0.9327628269393952,-0.15044576712546398,-0.9467076338877971,-0.8079065445618926,0.2475862735935981,-0.870833586099569,0.5462161481119229,-0.7922047539165066,-0.8965442917796224,0.7371307738399514,-0.2556490566442319,0.21426553204698265,-0.516160653462231,0.2508331664720867,-0.9691780171590506,-0.8194167496356364,-0.7833224739026442,0.09274994113131096,0.04848449407619526,0.5615575296075652,1.2339191871287092,-0.5181982993191798,0.4381920734449379,-0.882313603804856,-0.6518746811697971,-0.4228765619157502,2.253892283600287,-0.6372276847910633,0.8982151598958897,-0.7623810957982207,0.9082548579262122,0.17783169854550016,0.7987617209608838,-0.5889545063229795,0.373480700618353,-0.9093545731972572,-0.37118936428966703,-0.4172105766548241,-0.9363473938511555
SIDM00367,0.21173606243101709,0.9891499159985356,0.8856550911068155,-0.878406572832915,-0.7590652247386827,-0.9510370127854929,-0.731060128941877,-1.0797426733572495,-0.8944384238311403,-0.9550033741361509,-0.1739774032790143,-0.7517736285730003,-0.9433300972164187,-0.8924169709744407,2.070991293296042,-0.7410754546427412,0.7665192927574936,-0.8069908534368299,1.093819021608841,-0.22540745013008043,1.6408738463424324,-0.034047029457189716,-0.3996801980008186,-0.2465584220200186,-0.6457125767690574,-0.1176183601048506,-0.9970470881445782,-0.8603288482631453,-0.8185664408504233,1.393342339327652,1.3905355804484134,-0.8873434768375101,-0.26546835757351256,0.6781243291567579,0.5761135787897168,0.24773565710750203,-0.7587088090386473,0.5591872825208978,-0.8353382991729371,2.71566860797267,0.5870669704462348,-0.7777539610712396,0.4150370294857316,-0.44968262035075457,1.1146102130371998,-0.938836461506992,-0.8399551866731366,-0.87936140649625,-0.1700002975626742,-0.6795641109215224,1.4293363635217455,0.8478916149613787,-0.7110789347957843,1.4919481357711104,-0.6312057505910533,-0.5842246458951162,-0.5067526505539212,2.4225666983577128,-0.7324908364333228,1.897797193958729,-0.4500565694638896,0.6560760842280732,0.13680633887723825,1.2032570533811398,-0.6440601496357365,-0.7648609643399892,-0.8378547226147314,-0.7298748741791479,-0.4190686820740471,-0.9532976997381785
SIDM00632,0.12568456655217788,0.838472161023859,-0.6702765398544617,-0.9272228909780295,-0.7900748568272773,-0.9101848758853612,-0.7639560009834601,-0.9668254953708353,-0.8713253360841218,-0.7795394457002239,-0.7076408390175412,-0.822624488981033,-0.870576117271033,-0.8686021365200779,-0.7424737308303672,-0.8650369566166287,0.7635863991871605,-0.7409146494901983,1.0976537624236722,0.1250492243560611,2.024478670625663,0.7309321355078905,-0.8688827340176712,-0.37371669074437674,-0.5544948877392536,-0.5488065741961743,-1.0143413501402416,-0.7934191305626256,-0.9193105040416789,-0.3725462783912596,1.3921859239598224,-0.9448954655987022,-0.07589298891429776,-0.6731899456602768,-0.5359164854953159,0.19598481787495248,-0.7633993506250649,0.4890848488816382,0.32876574657881164,-0.7984904239366808,0.4017219402835648,-0.7406303376073695,0.09712400495936134,0.19092081583302392,0.32060599099744763,-0.8631048071659185,-0.9122600016060167,-0.8735621762121348,1.2054095953779291,-0.6305438523650817,-0.9121001578693915,1.4259557106408096,-0.5756289714818799,-0.6662275954529704,-0.716394770837852,-0.690624114478793,-0.6423397172162412,1.802695915779498,-0.6705789606494224,0.610083056846476,-0.43141385238952534,1.4979643623373138,-0.0398855768460791,1.7623566794735879,0.1692793762154937,-0.1601242519883308,-0.5397976145421148,1.4471581415014978,-0.38080005821377466,0.1468709974909224
