,ALG13,DOLPP1,RPN1,ALG14,MAN1B1,ALG3,B4GALT1,MGAT5,RPN2,STT3A,DAD1,MGAT2,ALG12,TUSC3,MAN1C1,DPM2,DPM1,GANAB,ALG1,MGAT4A,STT3B,MAN1A2,ALG8,ALG2,DPAGT1,RFT1,DPM3,DDOST,MGAT4B,ALG6,MAN2A2,MAN1A1,MAN2A1,ST6GAL1,B4GALT3,ALG5,B4GALT2,MGAT5B,ALG9,MOGS,FUT8,MGAT1
SIDM00527,0.5244307533900182,-0.6069895918497391,1.778717020990542,0.7703102323928354,0.4752839386910411,0.6940337153586423,-0.5640481058475971,-0.7996034612345293,2.929401896193698,2.392087090956658,2.531867373065874,0.21261328104861935,-0.7673660190235083,1.755696791575584,-0.9089074490320004,1.4740126934484998,2.580711346929002,1.8031604326371904,-0.7501157403217369,-0.8934886877492033,2.184542521934811,-0.07162777784665882,1.5699291374692161,0.4055325067215376,0.9853732980948038,0.3354787563173215,0.8619267878658693,2.3863139084923666,1.6227703361874557,-0.9089178793437356,-0.018150160202184646,0.5813309150754965,1.3569975652117972,0.45253381928229147,1.1470640520085642,1.9126907655508385,0.6954746706549326,-0.6172470204103067,0.5072472283164812,-0.42065409395301834,0.9656713432385536,0.3214385211640557
SIDM00976,0.8416989156813586,-0.23913817471036827,2.018738756216467,0.8918446339793259,0.3855971357389081,0.5613935120300874,-0.5221035063994167,-0.9550578612721783,2.8973597339775283,2.0791215977278643,2.6744006866563415,0.41579537656612797,-0.7808408288855405,1.4478581406033444,-0.9301605958356457,1.3141653675540756,2.04543602184043,1.791439848178187,-0.5822204236682242,-0.8803146274059384,1.045584740487226,0.24621047629286144,1.3215358848052707,0.5448378241807443,0.3298262086771573,0.05447175759765244,1.8546109415453902,2.4395753183318503,1.307267307528443,-0.8901884153126913,-0.3806459109760106,0.27025387368963366,2.1731984023243847,0.21585042483079828,1.6211473096158657,1.4033942291144206,0.7963015965037872,-0.6082443708956272,0.032152223259180934,-0.11001239041242422,1.560088978419413,0.9902219977054637
SIDM00316,0.8208865994681833,-0.40916828233735836,2.1582205988034078,1.3270509514488376,0.6156640809973709,0.5308413633061875,-0.46295332651051085,-1.0058759712918224,2.841644365631278,2.6588485730544145,2.902102873604044,0.3586819646971772,-0.9162180142437854,-0.8689226470964257,-0.6856443434389161,1.3899153618580256,2.0092795319529624,2.035922713182434,-0.19304431664889468,-0.8407499816503059,1.4012658636347042,0.19858952328847634,1.297672781359746,0.4024331504529004,0.6910768545560202,0.14609840578239636,1.1585686496929186,2.5673655787202136,1.3158011470963513,-0.9610782879741289,-0.3530830888066177,0.47386487496113044,1.5035523440321357,-0.4835641316992408,1.088855498362216,1.6718994617063554,0.9770481812222362,-0.7805544536244649,0.4352860281832225,-0.39679842598563736,1.4389099300390498,0.7991289460837987
SIDM00326,0.5231577089848211,0.15621837355578028,2.276450957640324,0.6429456941866424,1.2628712836882892,1.0834205198026128,-0.61056372265688,-0.9988935719217434,3.0369827095503195,2.095678576165685,2.780901200927199,0.226088292668312,-0.6252533171588777,1.268265077870645,-0.46401098691897324,1.6232289794311068,2.8478132012685733,1.5972025648064614,-0.7309165982619272,-0.8787048682553226,1.4027951601960476,0.0062140856792370245,0.8863878369133679,1.0970958237429032,0.6791123029894692,0.16833271167437372,1.531995510351258,2.450239250746719,1.320812842883067,-0.840480535431677,0.06922875343955,-0.8108774115070437,1.60408089603664,0.3767892397784772,1.0337536305189459,1.692194731027688,0.6567257238373981,-0.6955743803845862,-0.3310107737784881,0.10706418859863676,1.0939120515706007,0.7298513216497848
SIDM01093,0.9458620184083263,-0.22272004854553562,2.1303707201419995,0.6998974039995091,0.4889819147274701,0.6848221947243782,0.05262021943570582,-0.8705175180934555,3.1522350153063075,2.3641554844844763,2.61567255831176,0.36274524590867796,-0.7368555039621372,-0.7097973062542727,-0.9283050281947313,1.2475427553433103,2.5334359774889856,1.8298968329746788,-0.09650630710068364,-0.7235275039747092,1.4071001732690165,0.4999046632792051,1.5253922815333791,0.4617344587056316,0.7797965198114837,0.10060388911047402,1.6389867813822487,2.542100122000529,1.2722567702462813,-0.6430916135128739,0.09985419174645205,-0.8967536905575674,1.3359332097756498,-0.672907880762613,1.1328368038075542,1.710092656419549,0.6503477637221173,-0.7073674212727294,0.2859393872725155,-0.14021214429564405,0.25293466548891524,0.579684716712482
SIDM01098,0.8191739361133648,-0.3450762292341357,2.005648925306772,0.8755863032823159,0.46635522817699654,0.9399868220754292,-0.5783154233948931,-0.9414817587099246,3.1042522620274573,2.259333358493765,2.900554367430178,0.07048572781386951,-0.8534553792937706,1.8262379086790383,-0.8355773012258257,1.8543898233950107,1.9903041372707455,1.7772248096674002,-0.7239038606776242,-0.8448431370476139,1.0663520489226213,-0.24731013656240708,1.136020055597656,0.3294365065164423,0.9322624352606422,0.2619610075884342,1.8770323029186362,2.865970148707823,1.246016952438704,-1.0489405854265588,-0.0768176688097179,0.8043834641116063,1.344709562431414,0.09776003363842635,1.1941353131444261,1.6364129875000875,0.95009870099748,-0.5546232816759907,0.07133389271227002,-0.21117188303687814,0.942759136383962,0.5475553556874729
SIDM00424,0.9472217515410616,-0.19059928668265844,1.8653558572350304,0.9375381087351652,0.030825221089878382,0.9312059960535295,-0.5685179227552752,-0.9042660435051775,2.569397591492592,2.089677162341432,2.5647319817449046,0.42966320946771314,-0.7932488091036812,-0.5487303355206861,-0.8701561162799375,1.15811128932429,2.2033213619814167,1.278107892554922,-0.6109224772376524,-0.7891494797499492,1.5628433492347507,0.2505097825515435,1.6308689004435846,-0.07522904495170143,0.44957051644615004,0.6270655499758921,1.6115636615615039,2.094697887134183,0.7680032632400691,-0.44686775242724774,-0.15859410381352534,1.2276462402292945,1.1060996808937589,2.0875726057450876,1.46491709615736,2.003350996118552,0.3401713147030342,-0.6773770463190015,0.7918106479080743,-0.3087906418886167,1.2826266582834287,0.23413657211024547
SIDM00973,1.0001253959064527,-0.48977496643053586,1.9416604850095085,1.4437364424445491,-0.2916581254177454,1.2574252345376755,-0.5068276356577214,-0.9643479708659851,2.927636853600662,2.1256829165452866,3.016048945808893,-0.17492846688780558,-0.6429099017835693,1.8277622230151989,-0.861670640910666,1.3994027320735463,2.815380363548108,1.128784605700237,-0.446076037757021,-0.7770209296079982,1.0091326110095988,0.27851384529944156,1.6710109149819732,0.8745883030860808,0.7904992664143226,0.4952678500709615,1.1927980146384207,1.829197405102895,1.2286330327221406,-0.795179841300922,0.5313920836117055,-0.46316925012082266,1.6603925901647425,0.4212840068206013,1.6156867554773655,1.5866708950810027,0.8732100896962207,-0.6628051503463483,0.31246289672765226,0.031291047360071156,-0.17336667209817078,0.6929615847841207
SIDM00411,0.7518469748798648,-0.36684008015149244,2.096841247363216,0.8635911069476985,0.30084888163586665,0.6480453577726332,-0.6599869276670689,-1.058958698728711,3.004255596603586,2.453756129443054,2.8308394012792673,0.36820119377056254,-0.7467945278337093,1.7059871301293046,-0.9212942580004192,1.1621578349212411,2.45390213648793,1.240312454128992,-0.023358722220441195,-0.844683228727828,1.1720266678458304,-0.08543099872275936,1.9122373532886396,0.6706381024398911,0.9664532338193313,0.06065111920357894,0.9078597248480827,2.304138643689002,1.4894894474259874,-0.9306007346985297,-0.4070822999448253,-0.759540515949552,1.9236762311967486,-0.25140683180212064,1.0850576439821467,1.8940435349887543,0.32796441830720763,-0.7303885527242926,0.45839319210977075,-0.2238017569812707,1.7103396813434673,0.7469013002197351
SIDM00374,0.9971796050788538,-0.5613760637555341,1.9442256537565739,0.715543322879827,-0.0892083248435823,0.6136001354538319,-0.5030459818483038,-0.9528430979661019,2.936095559765923,2.3657132793434448,2.548312142812469,0.718048342526835,-0.9033852467616127,-0.4794781986972187,-0.9171244021400663,1.1896122796346955,2.39687670825413,1.3955482003454782,-0.376691634057613,-0.8469313786312782,1.859003219791979,0.11971692572667889,1.112903528099423,1.0338162812811604,0.7452114939556049,0.2510705918741636,1.1945407386949989,2.4793754456130985,0.5926968248459157,-0.8476665618491716,-0.01616241343217435,0.09135811861932838,1.5240029495518146,0.28661894903181834,1.0282480633842244,1.7186570096976448,0.47633860936005445,-0.6997892500349898,0.4855203369580181,-0.06561720400407274,0.6171974378506982,0.3084539883297931
SIDM01160,1.1629093344540289,-0.23350173203727712,2.057506887516536,0.9979856523898799,0.3232011058846498,0.887653842390503,-0.6003421115109082,-1.0562099372524438,3.178101874618541,2.538527883815919,2.7035203653835875,0.10203166893084725,-0.9312091823891336,2.208869037456197,-0.9519179789325393,1.0719357845619661,2.6813842033133026,1.5982871434052668,-0.20742164140300617,-0.3929326880430231,1.336325556037623,0.1567200453431858,1.578544812686178,0.5352212774797976,1.0836424858607705,0.1332634919470292,1.4623396198134346,2.349333072774041,1.198763176218636,-0.7923385360260078,0.1636801181169473,-0.7997110793866123,1.3703297210218919,-0.3928654601137286,1.1734667993263332,1.7526412569696375,0.5610954363508768,-0.7530967834285006,0.5520692506412823,-0.17316451439675254,0.4259789275261634,0.7405103539290262
SIDM00145,0.6819676553175691,-0.3023985798539619,1.7000738023341777,0.9921185108684605,-0.04484539943293542,0.6345316528901497,-0.6014113908397382,-0.8470481929919104,2.849219979784505,2.2285528479511907,2.2160089768770432,0.30138044467152225,-0.8471410925788211,1.3544241950599054,-0.9196662568675072,1.22361709787835,2.530318484215544,1.3714612942623914,-0.5041988590505717,0.36778531970710815,2.0658711351282353,-0.09849226922118128,1.3463725001109208,0.1406760270893049,0.5744168561120181,0.1787636951486653,1.0839757372222956,2.115163827346754,0.0035746779777937328,-0.682397979376379,0.0843518008992796,-0.6611968594032784,1.73950075843222,0.5765813922109917,0.8891408114155365,1.9972654786169843,0.18324031409882394,-0.7050590206947958,0.8249581701502418,-0.09982769289006543,1.1063062593807678,0.3672777494813622
SIDM00975,0.9202513992140379,-0.6967856873656983,1.901611102185104,1.2188005632177716,0.1562165158911598,0.34990912267981455,-0.5895115708374178,-0.8436108715270859,3.082360521601825,2.1738603706206368,2.5623650666303606,-0.15016499926300853,-0.7354689295566382,1.8705038752983194,-0.8941966222344012,0.9368342219239587,2.477081166079307,1.525703910065156,-0.4187148904230378,-0.8838397943689194,1.2872838643695206,-0.04198184405510104,1.204035515666201,0.35027762035318716,0.49632537807012733,0.49602639189109543,0.7971614339788153,2.4497819763014066,1.829754829577656,-0.5448573766950834,0.7269603418563291,-0.3706802027974216,0.6733204384381921,0.5769645121938146,1.0522562214158742,2.2308047576987127,0.6839423229386511,-0.7591046748513348,0.0455831835574244,-0.11578025021268279,0.29367784236789723,0.2575795206149027
SIDM00971,0.8591708197462643,-0.36589442126565963,1.9469896832028706,1.5453545081672515,0.5524887605653137,0.8623208196565944,-0.5659463448326384,-0.8945181650835803,2.800527056845414,2.0115682496022007,2.71611503404068,-0.07483109722967743,-0.6722109471295508,-0.663787029448898,-0.6213889605805413,1.1000603360094248,2.2900348126317582,1.1675319532279815,-0.7411587022976331,0.2781282142309844,1.556114434026194,0.5447027182415963,0.8781500071050877,0.37929720358215974,0.4797372032299474,0.30826689652327344,1.6904646533863557,1.7547187620976716,1.2061709022238558,-0.6315609033130172,0.07163341156833523,-0.6011775639086527,1.1711884646575357,-0.12328038678746311,1.4702470840545234,1.7667725294895533,0.8778244423325274,-0.6991330835068457,-0.3424973654337725,-0.27137650109036165,0.5256789485376181,0.24732984946720923
SIDM00251,0.7867051344035592,-0.34033762399917994,1.9468978496915614,0.7095784602724873,0.25620905661340665,0.7552551983109872,-0.6007299726045672,-0.9071791145998924,2.693531854453502,2.737279966908931,2.591246342318045,0.16350300373252163,-0.8641064228659674,-0.6816596484884906,-0.8010630599175314,0.926777548795606,2.1406879383930275,1.4419065867324548,-0.384751387094439,-0.38832168122511596,1.6802042856574495,0.16422134798557622,1.0944251829683949,0.4197553797698653,0.8414483794138757,0.25005408566584636,1.4090385750632748,2.3209554009169664,1.8464027418826896,-0.8933311754926906,0.430127045530383,1.553743423112872,-0.09382816498194933,-0.12616293221823124,1.2489021391981585,2.0278831110147943,0.9390341729049642,-0.6895169267985086,0.43671871489191094,0.0783097339808082,1.0427566081134896,0.36286410137674086
SIDM00412,0.6375552440360713,-0.5336877535605491,1.6459101907582836,0.8183865297345244,0.09708865776202318,0.6044389555143249,-0.20117770980659563,-0.9185743752249217,2.5928014983405774,2.0857406401475687,2.4214627116396166,0.34558448529026586,-0.8623459565658639,-0.6919568796560313,-0.9106672060378304,1.0176423522918847,2.178643895895954,1.3266942524759462,-0.543227520810755,-0.6269990001563174,1.554794658507883,-0.06535902360882438,0.9174443259654629,0.3818717313507357,0.6744659459974081,0.3589632654918363,1.212889073457601,2.252786564585057,0.6197401265853583,-0.6897453421110458,0.05519456906034033,0.0783387616974256,1.7938614679707485,1.9452249919128761,1.2129831650346157,2.082417715022018,0.2816964726825259,-0.6471594773557151,0.4330379915157134,-0.2400432391592655,1.772032344445772,0.37960097663678166
SIDM00023,0.5690040852850197,-0.24068746579765296,1.9313435978468292,1.069714307880875,0.4315053399807324,0.7091848820353785,-0.47516081936686216,-0.9469894486709238,3.2050224953761957,2.313520115199551,2.6206356680797875,0.2988555445818588,-0.8661576636095842,1.8889292723408935,-0.9370285559267247,1.6210607435850022,2.7486105377197347,1.608778965141189,-0.6151516106105679,-0.8942810976676673,1.2268286094473406,0.07708472428559443,1.6417369012372947,0.2819225668267894,0.8303076451924669,0.20036325164821342,1.5140315634673498,2.364567834263881,0.9949989963827329,-0.718658978805617,0.05043426310595482,-0.8127935463957413,1.6732043643716592,-0.7059250865085387,1.1323488957009473,2.033457625093791,0.6476697932057831,-0.6726529431920293,0.4683086799551521,-0.22979768544462362,0.8466370548494887,0.20227970729341296
SIDM01198,0.8313054641460598,-0.26320892663784234,1.6655542473462923,1.0951175311310584,0.023087041475691353,0.9341588570044653,-0.5724707499561733,-1.0102766780571477,2.4110359462963333,1.996342945385136,2.6668108652695275,0.300940125777469,-1.0762254679390917,-0.6883699208951081,-0.6651241071429326,1.0453411365455674,2.442203447849142,1.17540545376183,-0.6280343753478929,-0.649400627457542,1.2896600992753295,0.07052676599848323,1.286054363046991,0.5264027548822231,0.5707972485298195,-0.004910663612348958,1.5233931550723616,1.9675352226785374,0.8091811474823897,-0.7180565280930835,0.3226849255713668,1.6944726198025741,1.35327191788226,2.2684356250326143,1.2646206654887249,1.8627063888974382,-0.2885357467668706,-0.7150174505639594,0.39320588094403736,-0.20249427700109243,1.0309008210725075,0.15378854243433665
SIDM00441,0.9895133645371809,-0.49925910479307434,2.116176379983548,0.8291138446286523,0.018573850900621428,1.035646280699356,-0.6119334176779875,-0.8915165345180486,2.8747290594687707,1.838600772684337,2.570208036432906,0.7305929200224,-0.8798205275435621,-0.6912605252132553,-0.6521715747319671,1.3528915037405074,2.2554470540821976,1.5254766279872598,-0.5910997998305603,-0.7351349867854207,1.7411530106594577,0.037083434892337036,1.5165524944162314,0.16970282318319613,0.28510767288680167,0.6975296162783358,1.1931283102385999,2.5322417035725437,0.8422431717554346,-0.5701948607947422,0.5963660267175311,-0.7247217160415396,1.3643648577457026,-0.04461253196004852,1.154481126886723,2.5086644556449937,0.16278199637148558,-0.7421131983051631,0.028892426068822613,-0.22961372084487516,0.646782145625976,0.41326915097093664
SIDM00388,1.0700397598646163,-0.45443707512188053,1.9368997295262695,0.9192691767555223,0.3432314858850243,0.9197696092972084,-0.5611368871037998,-0.9006718901057441,2.666783009215688,2.3521851245385963,2.517379960233199,0.7386201440257796,-0.7959875516368803,-0.6802783375734908,-0.8313010313525737,1.0461905441306376,2.3510683136790367,1.4983382725120913,-0.8103440071092707,-0.2914955026548632,1.3111526551081483,-0.10219223382305223,1.263345690310969,0.3449906381732951,0.5860768564041056,0.6033460529143033,1.80743784129169,2.2838622483360393,0.9416617791656354,-0.35408006076307263,0.6389860592967208,0.5887155350189204,1.0739230957448673,1.1246504690939947,1.0422171231158568,2.18673061922195,0.3367742779135944,-0.6551626326120201,0.5682805505410091,-0.0776714356067144,1.3480696454205037,0.3734829848636828
SIDM00417,0.9209982043011243,-0.2639685657861152,2.2177897053966578,0.6173838844467645,-0.16949420401000304,1.2467044463257533,-0.5732716915170993,-0.9056849224598853,3.1832400476049876,1.8591224216236024,2.8461024209534678,1.083199712174673,-0.8765641260629484,1.0660866270224199,-0.977929212270805,1.9986004392554881,2.3149496858431124,1.7273160484545214,-0.6959001104585973,-0.5537140775934131,1.4868822285949397,0.615040608570064,1.2819454550856988,0.4401404037775071,0.5438238572866396,0.19603355776026404,2.0562680007150935,2.8173045819834877,1.0544651094472148,-0.757756468750786,0.13779464362734284,1.30235012518928,2.4604626265569127,2.542712960179302,2.3276475174315,1.7688126324237061,0.2728288598111249,-0.5949024239681127,0.18757151216645743,0.04117709445363662,0.18719239042215652,0.8720635756585792
SIDM00416,1.629065254085043,-0.40629859357871395,1.528759403822491,1.2620284711202001,0.07011243379296721,0.8030331344245345,-0.5935021824999547,-0.7765150062615999,2.5924110303379746,2.0018175510779606,2.866381408125915,0.4081370368405897,-0.8933957174788918,-0.7060572836295292,-0.960469839733612,1.2003310616044458,2.228224143455216,1.028873277341354,-0.7397012769613381,-0.7972658128595784,1.470792626441954,0.20146994917710384,1.323527787215126,0.5568946967073857,0.5262118411435579,0.44215996158058163,1.0712065863745692,2.01673297749123,0.6443766244990391,-0.3561483765018118,0.24866019474466408,0.4239407508940809,1.6334119865093795,2.3358729415295976,1.5002384947532243,1.9944449213886697,0.3242021009796738,-0.6609053012843505,0.9192618843460354,-0.055621921157374056,-0.28945718709507373,0.41762306767808455
SIDM00974,0.5177112032317353,-0.6546505404776789,2.2162553557777276,1.2409470667230629,0.3616133113533928,1.182276809235198,-0.5746375376015253,-0.8598409515457328,3.1146351201727,2.402818625313479,2.658333119260298,0.06486486575321622,-0.5427527278026273,1.6262738994302595,-0.4159675726563766,1.1301111927798062,2.3208450119556288,1.9026933233583734,-0.24113377859579457,-0.8727427050618841,1.6500245005671945,-0.0339793680569006,1.7131453038746143,0.18339051676911436,0.7249363155231577,0.5259626518553459,1.0363465725314065,2.689979122260565,1.562229533888996,-0.5701992254000455,0.495722521271997,-0.4762927448387833,1.1183106324443726,1.6137475279143771,0.8137805646507382,2.3224003869073035,1.049328528565322,-0.7152935399484877,0.1393824982549826,-0.2306886739358343,0.6577580172557441,1.1670300298074319
SIDM00833,0.4419310347956971,-0.6448723396917883,2.0108009571128562,0.22885180307548975,0.45983839942833726,0.8730100165087992,-0.4633709878020072,-0.9825178158315692,2.8224561261481775,2.671479609023103,2.544548568851812,0.03696539627043997,-0.9441521871332853,-0.6026030179785228,-0.8311478278809046,1.1888960882832165,2.4634688245076704,1.6326186184109779,-0.19023626155704426,-0.4804373331799343,1.6387427045302807,-0.03728266140254971,1.737106976659294,0.5241310053590575,1.1140050681047489,0.15415641590052476,1.0277142460674702,2.502757732421668,2.0099287477745262,-0.9446691650201146,0.3032379759683901,-0.20371564789158508,2.3270424961815763,0.19468323924284459,1.1413510585304543,1.560735603918666,0.8247655121862757,-0.8092550707896387,0.2917330224098884,0.0012262907078023225,0.26062317123401896,0.46214881128174295
SIDM00562,1.281733563088494,-0.09061911220471523,2.5466171538559026,2.02945316447586,-0.07864894391598869,0.8372675062444299,-0.5134289189798502,-0.8690204231288015,3.064476789210819,2.9031506202321853,2.867338035179415,0.12170021675741524,-0.5936829176085023,1.3611210995122955,-0.835740283056929,1.2142938319440113,2.176556517520236,1.570313443967249,-0.27265778958736137,-0.4469593837381776,1.8957930584368292,0.5790881259892505,1.5196351935686063,0.9953779753034823,1.222409824454066,0.2551729994925322,2.069887999282247,2.630338705885504,1.0758867878617278,-0.4991545188557962,-0.07637198530398764,-0.8409863499306603,1.9700226324106682,-0.19957275536976496,1.277850936115624,2.4941659933362423,1.1582739961552069,-0.7030518847983745,0.08616032182892368,0.01830903480129917,0.7547494183035747,0.39004714410772656
SIDM01102,0.9508782598722599,-0.6638534805954095,2.0092698049806295,1.0473650741268614,0.47814874869017343,1.3400167574039965,-0.5454254652987518,-0.8679893507767963,2.780397178618543,2.592051864730769,3.0873091009429734,0.08156216657610449,-0.9091564755782842,1.1729786816462233,-0.7443505228689107,1.0488795987443802,2.4090798357322956,1.403862228058364,-0.6902085308383417,-0.6022328812754528,1.839150193326706,0.13251653411327738,1.2668146708141987,0.5855500521543813,0.6198872373130586,0.29223015311054823,1.4058808605329305,2.7735787122100795,0.8039169409322171,-0.8509041946654626,-0.2380644294040997,-0.5884181443753538,1.3901917224134952,0.47043404094633196,0.9644935116540115,2.3506652716646763,0.4382062137756518,-0.7708055788678936,0.3369534340532074,-0.23406573189711152,0.9039078228458114,0.38714061598039173
SIDM00418,0.7836616103128081,-0.30932083790656323,1.8537954824884166,0.6447571125397956,0.41668405954836674,0.6043959043237696,-0.45873544420002216,-0.906219537745692,2.661133549409842,2.395860509761703,2.8236810464113344,0.24410484906044827,-0.7698644048388396,1.8793512330023232,-0.9295413739886129,1.5768199955679425,2.3040240819484032,1.5887051137218755,-0.6146406184061945,-0.8947496657412918,1.191347115434906,-0.15752335005952883,1.2533793784734193,0.7093264714643818,0.73646461467807,0.602321540755435,1.4333089277880995,2.081903772751614,1.507895131460398,-0.9646844722508519,0.22048274629052703,-0.21167542866020125,2.260403238987479,-0.6018621782277178,1.4311660071969472,1.9669525680617352,0.7562575284983813,-0.5741645325414985,0.3647883509891896,-0.16514793911979841,0.5635061634512759,0.11884488895042673
SIDM00841,1.0310239894567177,-0.36960130812806125,2.0253272357265466,0.9225439472818298,-0.017751022215695154,1.1064621811971256,-0.5020830742422954,-0.8622907187629621,3.025773364502703,2.540239415905574,2.6768217798610596,0.11082000057638886,-0.807256703417286,-0.903315021777937,-0.9773138471997644,1.4741555560662394,2.4772864409330952,1.798607067227443,-0.6226934907853786,-0.9580053733364636,1.5108918728449519,-0.19019923657342613,1.2365981246485047,0.5096993872501654,1.1752854113262479,0.6851692044558864,1.1833131225155185,2.5600003698239853,1.2868247981149656,-0.9559250375646509,0.372170380513822,-0.44664024751220377,1.2423430502833888,0.09280892618643653,1.4250763395145136,1.6952226694649115,0.7545278104454022,-0.6085089604541729,0.6376863145578394,-0.01595179267039321,0.8985848882598028,0.30659694092733564
SIDM00260,0.6638673562977097,-0.232103369334869,1.9523615742475307,1.376726702737516,0.5830757535252615,0.8198704529664287,-0.13680851840214306,-0.9461528402184988,2.9545919394934077,2.446862776007419,2.452165286037616,0.01878725311264004,-0.7517480874570094,-0.4449043249194675,-0.9438095657056852,1.169409211747818,2.450430025019054,1.4455275436498596,-0.6008804656832869,0.019241394460544483,1.7915656788455403,0.8319193834579279,1.3103127352454849,0.5778405531851109,0.9289957169229469,-0.04196898766000591,0.7941360287713949,2.231265659739944,1.1322673178262868,-0.8827416210418614,0.21636840459101225,-0.8521467518088222,1.216151090172366,-0.6129219193691602,1.1675725503052359,1.6238401112836995,0.6047786040075077,-0.7372633241017241,0.43364474416391197,-0.004438468351525749,0.8816959078073403,0.6684985961214758
SIDM00111,0.4497478398779319,-0.35963463821805297,1.7957734384820692,1.1092884390561724,0.8704438917854772,0.3993660600759979,-0.4046491724099238,-0.8634425080458371,2.9394406381310034,2.3982029327363263,2.55452026423161,0.13841702517510127,-0.8368432502319696,1.4054759197825353,-0.9537468335516487,1.1601119315842632,2.0711318587375027,1.8484915541579878,-0.6668905507763054,-0.8392133659031598,1.3276045774157805,0.6087507613989063,0.8376450080331915,0.49033645208068155,0.5168793697728815,0.09170098542646445,1.8437857657759436,2.7181742739477373,1.4841505736822318,-0.8450455140059452,0.4333557180350178,-0.2547170329780894,2.1066150817881217,-0.26365520555009186,1.4913994039471166,1.6381804402683076,0.9796380216565654,-0.7168914457703364,0.07879081543556282,-0.06965753792471306,1.0660682122614442,0.24861502758170426
SIDM01179,0.7541175891262748,-0.7383612235906316,2.0802885640197473,1.3458880294349607,0.18668262710228134,0.6268389487630486,-0.5755649549573074,-0.9255774119777559,2.8719168113395015,2.304549553436529,2.5888714834912188,0.08923718109082031,-0.7823001052412162,2.120112379798961,-0.9218317883232846,1.0762575968426467,2.067709524883842,1.3087265999178594,-0.40664074064448724,-0.8756832029899799,1.4509342694164749,-0.09642151592383615,0.9197529013423369,0.2634264179225118,0.581857742247509,0.2321053665837422,1.5577619434601495,2.4184380508690357,1.9264794228100197,-0.7783040433940815,0.1556681138909976,-0.9212289646734867,2.2165732733033616,0.1463871974458437,1.0151715737898035,2.0478811972387296,0.4157466165933366,-0.6099552223062166,0.5025107843000169,-0.22353100832050143,0.20030660662634067,0.183596204410118
SIDM00351,0.5990160213239325,-0.1944103959270103,2.1551740640653825,0.9786756410998209,0.2573011916906531,1.0313874204338944,-0.4284963547754226,-0.943075100261912,2.946029941221259,2.0133699730476535,2.4451836774171847,0.261871204110513,-0.7543011584559506,-0.6288810404666361,-0.9540525620522455,1.2728783315517391,2.6995423284434823,1.6323864151871634,-0.6852903430222185,-0.5277885667757081,1.2227933005334362,0.1471925035920473,1.381687101879661,0.5191958086860176,0.35750325177757064,0.761532832553003,1.3228586135684284,2.1818654885754003,1.0913779399596366,-0.8072384540152308,-0.08624393318039213,-0.9005512923954834,1.5789806545969753,-0.3114034767658988,1.123227709404988,2.340370691902722,1.120811844324543,-0.7049735121136643,0.3404037085574242,-0.08885488382724348,0.1481509801319138,0.5175260820979205
SIDM01205,0.3347036746937866,-0.7003952648297929,2.0841155141206453,-0.23287168932741653,0.3933968170498643,1.0172999549218265,-0.5444993852496331,-1.0056278218550634,2.9890582296609014,2.5998668199825374,2.54379449795282,0.18795791903784256,-0.884392400157075,-0.7805762238085698,-0.8056897054499169,0.6633967084836049,2.2699781107296295,1.6266788231513538,-0.5751194051862041,-0.4199851965710253,1.8263444866380283,-0.2348437557600561,1.1880008612504742,-0.029805568549266165,0.7795622395094012,0.6424461445277291,2.020679356190303,2.8456443571096384,1.2744074411571227,-0.8381087754177116,0.8643383442312018,-0.8541836420242562,1.7626682280932473,0.9070412248917444,1.3416393427466968,1.8925631594007057,0.3990485956740457,-0.7547584120809352,0.1662994544560047,-0.07695100172699436,0.19351384810326833,0.2897916951677891
SIDM01095,1.3490704587746751,-0.3536876427237986,1.8424988976292345,1.1062007157136025,0.23617731096001568,0.691688007525312,-0.6570883144800915,-0.9909616304526256,3.137716071206404,2.0694418117249205,2.77338718197435,0.3128798716827546,-0.6524739011090719,1.9168903889992208,0.6556081531556528,1.1646040115586604,2.405632314196638,1.4384942820340587,-0.8497651045430346,-0.8765753216222325,0.7804047285478126,0.8042270421068513,1.0416791587547134,0.6025227548095078,0.35081648171518043,0.5101815927433906,0.7780127168393876,2.552058044717127,1.007886504888553,-0.7954580809681622,-0.007017781487686241,-0.048375416076407524,2.051265431745374,-0.3868657723244676,1.0859214282155754,1.8993038393061457,1.028636754106524,-0.744626145011188,0.6224031884571943,-0.029320109282005017,-0.04589592286232373,0.4200110698251984
SIDM01159,0.5815863198688812,-0.43232762005237513,1.9160987334432023,0.697974861143748,0.7463661233618808,0.30241143674911347,-0.39835788231567953,-0.8280900269282375,3.1592812059225506,2.723549988079304,2.805026435797248,0.30722269786220563,-0.8116413705043164,1.9747354485764244,-0.747477564288177,1.2059333985613792,2.439890260458227,1.9271094080986646,-0.5335632442662973,-0.8690059357404305,1.3602511321275443,0.27028757642903783,1.2370071306192314,0.7852960571935336,0.6553955472905639,0.46956498178862977,1.144030275965684,2.572470406838936,1.2911119954413453,-0.8712867010173675,0.021951938034601874,-0.7005219347604222,1.73846405623332,-0.7736091105903277,0.8483772832551055,1.8382131055118986,0.7446793822972214,-0.7390375367707843,0.5831965505897451,-0.26422344740672954,1.5889118810355276,0.23766461859757923
