,UNC5B,PLXNB2,PPP3CC,PPP3R1,PAK4,NGEF,SEMA4C,SEMA4A,PLXNC1,ROCK1,ABLIM3,PTK2,ROBO1,SLIT2,ROBO2,PLXNA1,ABL1,PLXNA2,PLXNB3,PLXNB1,SEMA3G,ITGB1,SEMA3F,NRAS,ROBO3,CHP2,NFAT5,SEMA6D,RHOD,PAK6,PLXNA3,NFATC4,NTNG1,SEMA6A,NFATC3,KRAS,SRGAP3,L1CAM,CFL2,CFL1,GNAI1,UNC5A,GNAI2,RND1,NCK2,MET,SLIT3,NTN1,PAK1,LRRC4C,SEMA3C,GNAI3,CXCL12,SEMA5A,NFATC2,NFATC1,DCC,CDC42,UNC5D,SRGAP2,SEMA6C,SEMA6B,PAK3,SEMA3D,EPHB4,EPHB6,SEMA4D,SEMA4B,PAK2,SEMA4F,RHOA,CXCR4,EPHB1,EPHA8,EPHB2,EFNA3,EFNB1,EFNA5,EFNB3,RAC3,EFNB2,ARHGEF12,ABLIM2,SRGAP1,RASA1,EFNA1,DPYSL5,SEMA3A,UNC5C,NRP1,MAPK3,RAC1,MAPK1,SEMA5B,HRAS,SEMA3B,GSK3B,SEMA3E,DPYSL2,LIMK2,LIMK1,ABLIM1,ROCK2,SEMA7A,EPHA1,NTN4,EPHA5,EPHA7,EPHA3,EPHA2,EPHA4,SEMA4G,PPP3CB,FES,PPP3CA,CDK5,RGS3,FYN,EPHA6,NTN3,CHP1
SIDM00269,0.30238733361814496,0.8731209835513716,0.27859197577888334,0.5504239831578462,-0.37109069919502025,-0.8016393409278509,0.13407142094037044,-0.7721380732494898,-0.7769962931721925,-0.7008727673356835,-0.6887532353960881,1.1429388745748583,0.7973613868624466,1.1227455056229674,1.4629989644832324,-0.1928413799156204,0.5873971104580227,-0.4871146654323825,-0.7315009882295554,0.2908582794931973,-0.7283724410871754,1.8622707449088878,-0.028601383377932475,1.297928893318441,-0.600877945702591,-0.7362877144310672,0.9756320225405175,-0.47068156381753773,-0.5241731913742509,-0.8022433342520503,0.48476302086422457,-0.5435140434018336,1.447595955686122,-0.7769538915612796,0.8537630453720033,1.0130244937851007,-0.5356543383064035,0.6455267462536092,0.980874651456462,1.523810819681425,0.414893388660989,-0.7520521592974212,1.317079279504553,-0.7104889849074233,-0.5622458379191085,-0.6866827704857623,-0.7685878645860804,-0.5707845744136664,0.8084300425686531,0.6247069327625896,0.12858926158623996,1.895890620181796,0.012338192249735239,-0.774212135925312,-0.8767446051958577,-0.9091972985216399,0.07569310048284479,-0.2941348752605848,-0.35962084647793424,-0.3978837732846667,-0.251506883368296,-0.6966479013611022,-0.8070988440979254,-0.8643170133895637,-0.48118055696701917,-0.7936181336199973,-0.6999236084110985,-0.5465597061987351,1.2927102520210652,-0.4588652036611866,2.529165244844712,-0.3868897464153327,-0.9123597446548324,-0.8825016777507165,-0.42025342719914716,-0.45102969894533945,-0.17381044393017386,-0.32511110198068527,-0.10667612566668533,0.6550405720118427,-0.7102006132832578,-0.11912367832063862,-0.6756670328671142,-0.5682955209348638,1.3256692201801226,0.08532999347447978,-0.5667936067666742,0.41007869337566033,-0.8656465778878064,-0.5972611695279488,0.1718686875466845,2.515391847549646,0.7571712692532542,-0.8494491290330989,0.1458757139841523,-0.1638629980596694,1.24902328887164,-0.9296860421103987,2.3393859972113997,-0.3994201454295578,-0.7966042659904915,0.4280716522815589,0.4567911402214891,-0.8591920240145418,-0.8450900150839168,-0.687059740468601,-0.8608166822151316,-0.7899143680109457,0.46655450943139326,-0.19432442003708247,1.9490223323815246,-0.799578114298532,1.2934780172459168,-0.8607475317935123,1.254382760564895,0.009726905590129788,-0.0753431314545768,1.5619361719791054,-0.8766653456600864,-0.7098301615826929,1.0874741223367854
SIDM00621,-0.608067299665328,0.11907453880020223,0.31724566317550357,0.5832972591406081,-0.5177872712590768,-0.8930610216863236,0.019627891896410045,-0.4947371566390632,-0.8612347772577092,-0.719189587474026,-0.7717716625990418,0.8555283037064014,0.05957103253919031,0.7373923917830008,-0.025659243603707246,-0.4797798348624443,0.35503236809364286,-0.5106746585906534,-0.8463594803377368,-0.2724371506563968,-0.8732441913170007,1.2190662320675039,-0.170260392026632,1.4633775354150658,-0.6319485294517946,-0.7012864174129354,0.49466743684441117,-0.7996513343561417,1.2660674456925463,-0.7867936985006425,0.22060793728994527,-0.5148935934783063,0.7295009440576059,-0.6304340724208499,0.3691170952985958,0.7686979608625707,-0.7550701762598775,0.12562552780897898,1.19200551700521,1.6903681958827288,0.27356570434496247,-0.13682797135225094,1.1642063395462405,-0.6842353857883777,-0.6836199948866963,-0.7672375091627616,-0.7168071594919642,-0.7089763409646197,1.1368420856750845,1.6304852287840592,-0.9432177340588425,1.9273858401257336,-0.28608484510931853,-0.7262722990689603,-0.7386452558890114,-0.9145633865098901,0.05154030434696421,0.23955909938526293,-0.770331250975365,-0.4359162012783213,-0.20506740350394995,-0.8109461053049997,1.189091584855452,-0.9508021202321185,-0.413349441324972,-0.9567515891472593,-0.7309950597684065,-0.5882759660193716,0.6608754914631378,-0.45960323058129454,2.5669792835791383,0.6234375337999273,-0.68403913902353,-0.8194814296751143,-0.5960741765873624,0.15904850542992083,-0.3025605804932242,-0.5686268346446863,-0.2963706484391185,1.0891910360611359,1.00429910458693,0.14932680981763669,-0.6852538739934031,-0.8492143885834952,0.9440984036605649,-0.18032669246563657,-0.19007634442555926,-0.06695362510334403,-0.8353155632481639,-0.48883531500991767,0.4993683112265063,2.4927125800006698,0.5836704997283042,-0.6893180228884536,0.6614436850938966,-0.4581476391449268,1.0848010876232141,-0.9038567469499272,1.9540752696457855,-0.33468188441572294,-0.6762598712297033,0.5021501264409182,0.4582721073566417,-0.8138412526110597,-0.7780275780124228,0.6993596600975119,-0.593761037730328,-0.7243692283552909,-0.8493007851975841,-0.579040447443098,1.7059880108470407,-0.8972289315153517,1.3520548359599303,-0.8039664865973998,0.6992597444354479,0.4673230822973489,-0.4103103729918676,1.6334313370393057,-0.9180128624019449,-0.6292128103568126,0.8700815816349793
SIDM00599,0.4191425513919824,0.3950783682254774,0.7938836917568887,0.6912694062721763,-0.3667623232217131,-0.3832006999734106,0.39078424465817074,-0.7306495021982273,-0.7199855209730397,-0.7751166392626823,-0.6881837898868175,0.481851234580153,0.42356420044760734,1.0869853283466755,-0.9637840301960169,0.10116434530536421,0.33334753880516627,-0.41536793719182535,-0.7753429341797379,-0.1420721742907083,-0.7542582421530473,1.9284951050696275,-0.42447763363516894,1.620983874305527,-0.5194678517714137,-0.7776914546098458,0.5754965031762936,-0.7813412638609901,-0.19731677670956901,-0.8461907161645158,0.2016618320615073,-0.41888975926237737,-0.8103040719564812,-0.5487711408871323,0.6952766442073528,1.1512203887327286,-0.7664154183380628,-0.24820147394225917,1.9071105073703603,1.9804849149829,1.8140901129362346,-0.8014276478438664,1.367160425764949,-0.6482429768965453,0.06994816121156092,-0.6732303741852804,0.9488942787889731,-0.6452345802220508,1.347940026187154,-0.5649126335464764,-0.9471262282838475,1.9677693693167109,-0.905411679282275,1.3186857283620288,-0.7461845616008571,-0.6066027986663104,-0.7453494804305011,0.3640779612707575,-0.4009502409755801,-0.17967276220619283,-0.46270123195975804,-0.5420554188733431,-0.7174041762369614,-0.6282984953432144,-0.6780426648148532,-0.8718546302945754,-0.7507229319329433,-0.43990159403827356,0.8102117386198415,-0.14136507724010225,2.662458571900516,-0.947192424578777,-0.8597971986607448,-0.8356290975247502,0.13593661168586435,-0.35753716950685455,-0.636437561590962,0.14411482800574596,-0.7018062576992691,0.95432393908517,-0.32477582061603755,-0.04903983244981191,-0.35428495853855063,-0.7654600031010135,0.5498099319533585,-0.20174187427104764,-0.7234354593338276,1.1009896656741789,-0.8127654323177284,-0.6640236459003312,0.38560736315570476,2.2123351349666662,0.9352667738529507,-0.7758870012746882,1.3904818502473097,0.965303838769621,1.4072551578144668,-0.9065604159085598,1.2810589562245955,-0.35421481710574537,-0.75667743579476,0.8066473338303409,1.2479196281485614,-0.7376775711875869,-0.6875219230068532,-0.6601744284053841,-0.7350174649815013,-0.7430205047050128,-0.8952639339534466,1.4513496781347681,-0.7530893255751266,-0.8718868017858217,0.9669819645402278,-0.6080591689889187,0.9755885892918371,0.5384340364449615,-0.5598427376556577,1.3487780936999476,-0.9029514734711435,-0.5486595591447285,1.2742327072693544
SIDM00118,-0.7030011053628956,1.5526227737191438,0.5723145248955342,0.621517671477604,-0.45196594915050636,-0.2280503475178705,-0.10985071626323908,-0.9010726633831531,-0.9619756782166675,-0.7581694763117279,-0.6926059884890853,0.3877810389791358,-0.5236199454612247,-0.7130563242640885,-1.0022381464676748,-0.3949153129358352,-0.025670871690810348,-0.5438830907486575,-0.8094418991151513,0.6653430593701719,-0.8296382082003225,1.3753270147489476,-0.2253735511640053,1.332263408249809,-0.692804949789082,-0.764496482420142,1.2136936691672822,-0.8468718453242877,0.2784600910669912,-0.5560637603961671,0.13579267898761846,-0.7931809378997325,-0.909905014104079,-0.34748535533081354,0.6563638848068806,0.8891392435809852,-0.8317063237708204,-0.2642149608104558,-0.39739019367240735,1.3206321100874905,0.3533812614465026,-0.17059650585386824,0.4420699183734075,-0.6837725997755615,-0.3288946565304575,0.6491385399791262,-0.7808708042480088,-0.781991206521341,1.397540455378627,-0.8027996131072135,-0.6469304656768999,1.707126522427973,-0.889570598449381,-0.5398634128816604,-0.8015605840829801,-0.7629853190548399,-0.7188705885408517,-0.21070505388978833,-0.9486641387731681,-0.6249283272871428,-0.6831042383420421,-0.7272762840142563,-0.8442603040019648,-0.9753333934456243,-0.38597289697425924,-0.7867370484382746,-0.6802866552507424,-0.0697132743992031,0.9577972544408612,-0.3802724977289279,2.6880010927563474,-0.8413332563193452,-0.8704759252591034,-0.82059486488723,0.05049192461662125,-0.05422525658533405,-0.5919061053300486,0.029840215379023736,-0.8034419254120662,0.8845203629954833,0.9326943881380744,-0.19169475038813408,-0.6242753799318079,-0.7234170678954235,1.2910551537034762,0.7722426971166223,-0.8699786791203066,-0.4329825473554595,-0.8851539773185507,-0.6602642027470597,0.47118234577836715,2.6965756686421374,0.4255240357327627,-0.7986250302515563,0.5002184508387356,1.079673744395756,1.5571933409424066,-0.8740313022387128,0.12826668490541085,0.09491712345996511,-0.6446506556897993,1.6992596170117418,1.004917778010502,-0.8509451637399509,-0.3331025352389132,-0.7232821628235192,-0.9310827980302431,-0.8581155236177889,-1.0015244021141676,0.806288974406778,-0.8303320691933598,-0.5360491637999516,0.7719132343755266,-0.7331525128854678,0.7604572683637448,0.6963189316888151,-0.4180404292824869,-0.1947644888330991,-0.931251173347581,-0.6289993282127928,1.5022535706648021
SIDM00596,-0.6717522328712948,1.346579549479306,0.7182798434930916,0.5797671382561445,0.017119478612410165,0.4064597061168236,0.3455836854363264,-0.11875166188898664,-0.8648508997739716,-0.7272460945554124,-0.6946880834339866,0.3428368541061882,0.101363272648412,0.7926231098363221,-0.9511314654137175,-0.009000032084338964,0.4092943390190195,-0.5516856822170338,-0.8388605802925007,0.9333599044125874,-0.4158402693573129,1.2440691112157107,0.16332793461430542,1.4314621581196996,-0.7086850547056253,-0.7921807062015226,1.2640179925880235,-0.8099998596562445,1.0950000103628235,-0.8681485650231711,0.4423595597629527,-0.7997499526388606,-0.8134080966778306,-0.7670589769765018,0.7327860165486769,0.5493201940759136,-0.5101331533565372,0.3162240121468903,0.7722464395208887,1.6557960181455111,1.0807759917395616,-0.7424745333917913,0.6014014430557862,-0.5322686316424894,-0.15640768779887737,0.652685905386696,-0.7237922444845477,-0.8071907745842773,0.9243957620582117,-0.6505123229769715,0.3705640323831032,1.5599949197584326,-0.816308798522243,-0.7900363394959947,-0.8579306302501601,-0.6128674612195486,-0.6774232847867502,-0.13513645392743065,-0.9352423768660264,-0.19434829461660533,-0.42419940002561046,-0.652170651053746,-0.8068861869748176,-0.8863592469391119,-0.35772546361711777,-0.7539343222942636,-0.5260577260743077,0.4023838358554924,1.0388091084784037,-0.334721699556584,2.750284288396422,-0.776118991843672,-0.9280235839649664,-0.8272721080287666,-0.5737786849566152,-0.5745230235851898,-0.7367312751787822,0.6851624668757317,-0.7226315061775235,1.2328733338931241,0.5422505285055778,-0.06385022179270199,-0.7118002294224111,-0.47473200761459766,0.5766032831701939,-0.22511985375346066,-0.5928013604834151,-0.8051885308004304,-0.8608185420047987,-0.8051549206021755,0.6043403052725265,2.639727387073106,0.7635613488970231,-0.7487100134894702,1.081236314316436,0.4866101867017584,1.6111962393618826,-0.9140783314458445,0.3841594824469814,-0.20185943755059071,-0.6151903180718475,1.3006897142304394,-0.2137085680612047,-0.7547028915770251,-0.7674903515773287,-0.31445516911168986,-1.028721613733382,-0.956306356702724,-0.8950963936406688,1.0523580783385253,-0.8643513876381979,-0.7421245457301228,0.5543375906570885,-0.7922623644582226,0.3918606503034212,0.50686593763278,0.5192313760538773,-0.5409297234844758,-0.9220203259188225,-0.6215543538207865,1.2856852096261417
SIDM01251,-0.5573067760332931,-0.19914893088869912,0.9800910890193087,0.8872441774239638,-0.38547247194670775,-0.8667041416681072,0.06182294228801867,0.07495334403207163,-0.473492701915149,-0.5342679678421682,-0.8087893534572334,0.3271543988642742,-0.5763112893538777,-0.7922081317823889,-1.042867116620274,-0.194358919043018,0.2842018995391496,-0.4848408265093438,-0.7339331349308729,-0.16961071899671276,-0.6888387517942339,0.3895409489581177,-0.36820880200617867,1.2204236501826276,-0.6841170465235503,-0.8337952087103764,1.1931893111016012,-0.786876761520305,-0.5157191414191402,-0.43906716887136493,-0.49523226582295893,-0.754603448223351,-0.8553484052704269,-0.7968994477398565,0.902923452674378,0.13205378499943227,-0.7349373479251167,1.0464325856439411,-0.6732543266732192,1.537081313419977,-0.735875075093529,-0.525445622126028,1.2742161752179835,-0.2204049379368807,0.06787139110166614,-0.6414225076208194,-0.6458574891643635,-0.7867656109288812,0.2556784724167749,-0.4999211386333834,-0.813070204486968,1.605092747771129,-0.868638102963291,-0.7335422956660951,-0.5054584508910586,-0.5793347615617128,-0.6735691350872911,-0.07910536396680676,-0.8864542151212528,-0.48608875631223547,-0.66688081131142,-0.7320843925698053,2.1318682515721195,-0.9102549155187469,-0.601682973573499,0.5307079963693707,-0.31162415438645463,-0.4425670989419936,1.236028832929404,-0.5496428206922483,2.572359237516937,2.838918363745605,-0.5941228841739923,-0.6882016405711157,-0.5684460573407196,-0.5859932256858716,-0.8027170147001901,-0.8859719258831752,-0.7916225266202048,1.0345983789407607,-0.11372708665215867,-0.6412653830380093,-0.7012989547494106,-0.843726953089998,0.43245923919187623,-0.5044940637577622,-0.8433133048469201,-0.601578585272519,-0.747778835728881,-0.7308568707015045,0.29983838590695794,1.8025725873608833,0.7974962522922423,-0.6949875659401411,0.6934709645303221,-0.5005931062530943,1.4809895968061293,-0.9199230099164509,1.2547401233526942,0.0252782329241677,-0.6481909081088574,0.48393691661351,0.22882882767073226,-0.5785712926550922,-0.6606593143480654,-0.7944496750085968,-0.9176854303996214,-0.8995169313383468,-0.9704267070428061,-0.6722014809470884,-0.8348770616414026,-0.6312301410495701,1.4840301046590247,0.9011285889216382,1.3590964131175785,0.1445828902830969,-0.4764063936048789,2.130152055097288,-0.9078740793977824,-0.5672968152702174,1.1409748808094302
SIDM00197,-0.4677018086152624,0.43571033664874353,0.24407987016914362,0.46442303306519345,-0.30290806791642827,-0.6698174709329499,0.32238105411435447,-0.7196991376445383,-0.8965794261468151,-0.6624796698055564,-0.7340700740400048,0.9790953034900443,-0.3539081058533992,0.5992078027903386,-0.7710423141049095,-0.3572632824040969,0.4770070427297161,-0.5173190473794355,-0.8120074470259836,0.010309522215782406,-0.7349731207076701,0.8717602673360481,-0.27385432067689547,1.7732850042606803,-0.5743006591855881,-0.6955280106232306,0.7623427437952007,-0.819262555928692,-0.23903057453201296,-0.7419431502690397,-0.09095982584643993,-0.6010361949908984,-0.025847781652521124,-0.6384855222972966,0.9102730434026035,0.5986210071878347,-0.8034505042578467,0.22664251730700477,0.8519929261644997,1.6374920559679425,-0.7627663786547974,0.01255875291846182,0.676041676201182,-0.5703034564143667,-0.344098600423752,-0.6862503409471563,-0.7835033486019031,-0.7664095431404429,0.8414061217097574,2.2545181224185797,-0.882483194196828,1.9367626956566142,-0.0937641535477287,-0.7947233590890149,-0.8009484365353733,-0.6653564725670935,-0.7737268580166191,0.36424161751897927,-1.030437330408414,-0.5112260252261883,-0.06628861628371842,-0.6538294091390074,-0.7902442228239127,-0.8159973907727078,-0.38050257830942785,-0.8219590894611822,-0.7431274537518964,-0.5525834063350188,0.9817814491563105,-0.4928153349347779,2.2464123726355925,0.7402579343845219,-0.5511807622066695,-0.7389905093689891,-0.2232728098995355,-0.005610852855428938,-0.5967533074809857,0.4096772261491051,-0.027106958938281894,2.080011321294492,-0.6807495697744821,-0.3125113736816002,-0.4946753695773204,-0.8575922179567123,0.8861263038768193,0.27615161652800346,-0.5291170964080598,-0.41973181191348374,-0.8917470551919491,-0.6417080610234959,0.46576645196191335,2.56465347164134,0.32591375815265666,-0.5849109158063512,0.6332921255727875,-0.5251388040535315,1.271800657561737,-0.9190365098648647,2.129535644193603,-0.4332633341118876,-0.4659322105109342,0.9339573840341786,0.29147290132924947,-0.7218409190093964,-0.7856013667263996,-0.111339343305081,-0.8353668419169293,-0.6184563529881544,-0.700854280387129,-0.25871114789172933,1.4676575144443471,-0.8324383037621742,1.4184143040960364,-0.8194466044495488,1.1338428496325192,0.9749508264825436,-0.24190087712103248,1.060594512417548,-0.9883214716120391,-0.6541341846346918,0.959971670870832
SIDM00810,-0.518491074892732,-0.0704099421751512,0.8580349448733238,0.9166844526638716,-0.49337638904837594,-0.6190402095833626,-0.09430913439173154,-0.8111587320569696,-0.8464412738037211,-0.7627581759634617,-0.6734169313836856,0.42692083975917283,-0.14244529739043918,-0.7280283935480647,1.5214485016225832,-0.3171535819658351,-0.34705957349914845,-0.7017393364387383,-0.7683503529518148,-0.1964493552680827,-0.6724419523952893,2.250826683716615,-0.38613814562279086,1.5784257156494428,-0.5251309384751438,-0.852549565399067,1.6483937010872085,-0.800778007621185,1.896031148261779,-0.6633775156083005,-0.4287597117012221,-0.7365390447157691,-0.7371516884249777,-0.7075433236593768,0.6192402679075766,0.838464525948594,-0.8104481364490141,0.532791890024746,0.8410194769020785,1.6387916944880534,1.2165354519682618,-0.6762332291574942,0.8044952889923742,-0.7836350301626624,-0.36175415000998473,-0.266844309631701,-0.7540708061532074,-0.6670524102209956,1.6173500868158424,-0.7448053388381815,1.6351712166822439,1.4660331090331598,-0.8949675052887616,-0.8047743296787383,-0.8341373293983712,-0.6060827562131161,-0.6824643735753182,-0.14176056024023714,-0.8873601527657072,-0.5527234642578882,-0.32149873085064495,-0.6215725207875586,-0.7382402700233757,-0.05668398476600801,-0.682422724297764,-0.719666418341359,-0.7827143324273337,-0.29345209885435425,0.9237545175793939,-0.19891098198418547,2.53687445106547,-0.8214696456578326,-0.9275906755876245,-0.8095008468440338,-0.4729991009996982,-0.07276209529948993,-0.7771651382235379,-0.009304570774400653,-0.7921240317488653,1.568277299290823,-0.3588148056149355,-0.5195080121077706,-0.6045479295501459,-0.5858288861372304,1.5512336449549882,0.08512207112118964,-0.44820450059621636,2.657861484672023,-0.7125861345734503,-0.6701508471188534,0.39762160217458925,2.4695546913332693,0.018679241208675538,-0.877241219141225,1.5476874265597935,-0.11073789247387623,1.861061478634028,-0.8687003168016506,0.8007924672735817,-0.44313521830741914,-0.7478353715052455,-0.45153977688640645,1.3414773489631562,-0.7912282429244577,-0.7871373330474469,-0.8012261877318052,0.26408270265658723,-0.2565210120658523,-0.9309067762153709,0.04823789296006024,-0.7513321678242274,-0.8882886349695474,1.2305712397149913,-0.7609417700003268,0.433567996902539,0.5341548466802947,-0.46198968386662403,0.2040960562680138,-0.867686058207126,-0.7034438829568994,1.0855757221115172
SIDM00174,-0.6478355113983317,1.0520796707739606,0.5918301990367828,0.28803342341869687,-0.36853548596259345,-0.6809829148232023,0.22193725748520102,-0.7822723571061081,-0.7190884569163273,-0.6458149882168707,-0.2588533524315614,0.6658308608759502,0.005204976043827812,1.1302573327734948,-0.9723932342083554,-0.05238033576400042,0.6116303989915804,-0.02144688704230139,-0.7349558718403384,0.3866480484804487,-0.8049900313288542,2.447243409981936,-0.13980189601297519,0.9917377545343877,-0.5571606760906088,-0.8448679815091765,1.0492260914714475,-0.7069974341903136,0.829854544195974,-0.8602319760058776,0.43110599958318263,-0.7743057597312822,-0.7728664148850296,-0.7763925909677626,0.3100231857278322,0.269417703517212,-0.7943555326929452,0.2724563792069562,1.1839107116267913,1.7275277553873118,1.0143254267245723,-0.7539895465001625,1.2394084593493613,-0.8720301295441947,-0.38154964303253197,-0.16689790180937697,0.14076005636856387,-0.6858946319750094,0.440781086095795,-0.42839558131192323,1.1630610353822128,1.4795624783030277,-0.9402319891484222,0.32320318260820763,-0.7694090204077155,-0.8877201800841712,-0.5879916497308247,-0.10017178217418374,-0.995377039068798,-0.1907787466012348,-0.7129580835840523,-0.485029745405151,-0.5632408161806068,-0.7593768579280802,-0.5158633334464592,-0.8761895499378033,-0.7961022958445825,0.012372288561641215,1.0621834477623195,-0.14651774706712442,2.4856353594728833,-0.8391497401659436,-0.8299719457178703,-0.7516150727966899,0.0730115773814526,-0.512451563201931,-0.8516041933408961,0.7802040252562852,-0.5692397095900241,1.4597677609132926,1.2811694577245816,-0.19278419995226143,-0.6941112485277134,-0.5296655940306034,1.398629205601373,0.37981889425961424,-0.8925311036322758,1.4531115324962653,-0.8246145892108365,0.31786649526538463,0.5921307107068303,2.4251415194971253,0.4373902651866279,-0.8092323709051502,0.795105657704641,0.47317685974633733,1.5824858586258301,-0.8703685454306038,0.9625785902975227,-0.29671713562918794,-0.6728402428521914,-0.5465790702255741,0.42185429093736926,-0.4982761694147899,-0.8764449860798315,1.4179275111959502,-0.8888616339717631,-0.9070978736189406,-0.9768603811787243,0.5983648063014728,0.6318088682747938,-0.945359619480947,1.1331313031001502,-0.712239755040133,1.4115706754647201,0.01683616428112618,0.23859154384436376,0.9318569019438828,-0.8713798991296737,-0.5975775994170703,1.3141689718407539
SIDM00487,-0.582158016972682,0.7593917497132875,0.3705036286260792,0.8094573675443767,-0.2536495462803975,-0.016574404479097582,-0.38726291505103655,-0.6137395217057453,-0.9161046659570504,-0.6687834343082261,-0.7212643527617475,0.3962208748722408,-0.6172405244464453,-0.48037589668684455,-0.9654623561835045,-0.05494882834071407,0.11774184435775431,-0.18562438373251836,-0.7946324602528054,0.5752744436804003,-0.6523649319687317,1.2786797136202857,-0.41430168769229536,0.9893568750556492,-0.7016843633759541,-0.38199503556775455,0.7325088931367446,-0.766050741118363,-0.1432596764293677,-0.3729907845987775,-0.21677338649747024,-0.7524822798382755,-0.8442355699734846,0.01744440416575096,1.0874750098264971,0.6519519019853713,-0.5760549704252586,-0.35324135293686904,-0.19215432406086227,1.8180579041903207,0.05426590499931163,-0.7781847630286248,0.4803961009566994,-0.7720581023745337,-0.5535061152025699,0.02682868829886445,-0.8168085035344912,-0.848729908095199,1.3300105359863559,-0.6080362207173683,-0.2614592971781299,1.189676616578686,-0.8637329506946786,-0.7393656045266419,-0.730655928423118,-0.858517087672072,-0.742816579912709,-0.23270129197700176,-0.8667923410151713,-0.5804162770915146,-0.5926586609551014,-0.6542082268907469,-0.9485027396338164,-0.9245437347830734,-0.3711916997329414,-0.8264577977066802,-0.6125791082051172,-0.27997298763495915,0.8054323420449099,-0.5975527123125842,2.6499604780875217,-0.7327379500439494,-0.7086774841688568,-0.8161993803244973,0.6779274371282832,-0.434961799907205,-0.5130826728223539,-0.7643950365413966,-0.7333113646657597,0.4336677878801592,-0.08229408148737449,-0.5659430057393985,-0.712415751959291,-0.8932496347813587,0.5063108864359066,0.7039511334708782,-0.8024520041188876,-0.5133076104175076,-0.8041401916735587,-0.6831771471255657,0.19372893086059062,2.558942714105726,0.8124803320298268,-0.743243796734972,0.7641395541201836,-0.4288745957829344,1.6857814301703502,-0.9070570461324443,0.19581816451960374,0.3779185344701986,-0.71045548917558,1.407278126143085,0.4842629860949644,-0.82662213469686,-0.38714703495090597,-0.7507561381467912,-0.8686094646184724,-0.9020139357192755,-0.9318806076365498,-0.3900541349338091,-0.15849987354743802,-0.6258886143728561,0.9541506585444639,-0.816753188923658,0.7118594216937203,0.24056160596463538,-0.5249279599266918,-0.7025601042798473,-0.8782403166327203,-0.6258886143728561,1.5814880940869525
SIDM00263,-0.6041456154320739,0.510714722404629,0.9790890960622175,0.6391056813184048,-0.3300711181938911,-0.4974871106056005,0.5090001611641675,-0.7354441824324814,-0.9216702618401039,-0.7661649338782026,-0.6194575378948941,1.2990623278932236,0.0139242615669741,-0.11428481965616237,-0.7843305997547699,-0.04999894593520588,0.36398931293616466,-0.5874064568717461,-0.8591408520396364,0.10525856810904416,-0.389616926230823,1.1350227535984885,-0.1424055458415807,1.44939015411726,-0.6346852400907665,-0.6849438664265677,1.0870448565886335,-0.7946911626816298,0.3589506838423182,-0.5094873498405549,0.14794154212264563,-0.8478154630132885,0.15141815008065893,-0.8614819356906569,0.8141194174344769,0.6432259912162325,-0.7076157214162105,-0.14181025992904991,0.8155830290150705,1.0940781045012935,0.7018589192788249,-0.757604586835269,1.0817032581776556,-0.560721640713169,-0.24469830071087972,-0.8444089675211407,-0.6463785562481517,-0.8406968845387692,0.9361456356191773,1.1766909087013209,-0.7305994850232455,2.140512231984915,-0.43660232836830165,-0.7999690181816715,-0.7372272188665642,-0.8137183387194507,-0.6427620343735992,-0.2357761657512942,-1.045794315081903,-0.36610246833699217,0.02650823646046504,-0.8130269284113468,0.5696360777066857,-0.8390984546915102,-0.4220893743555271,-0.8979003290794523,-0.6161937359118445,-0.5274423184591197,1.1504405754996954,-0.3268691427224669,2.5562955946202823,-0.46670577420257686,-0.5338137207665968,-0.8355523993821725,-0.5729140724822362,0.1385594098348613,-0.3472069251956554,-0.4642308019368559,-0.20410735633021607,1.9601416837804493,0.811549864111193,-0.08226211960599303,-0.5215195594193807,-0.6632487278294202,0.7980652987636041,1.0691758102673234,-0.4514735795365289,-0.6621215407010606,-0.9075767517508239,-0.7437223293799392,0.315502238726775,2.3223464728604473,0.3613597589247969,-0.6288392439909362,0.2373039518113676,-0.34602118750991623,1.5651865284982154,-0.899127144619922,1.6473886259090704,-0.2211364170980973,-0.7433009362512781,0.4554570342080425,0.25707033613906755,-0.7492762748666156,-0.8569318190691546,-0.8188538580708153,-0.872610969811043,-0.6284225448366689,-0.7808723746960777,-0.021345666787408867,1.0540008997900001,-0.8449732653303325,1.2408229752624287,-0.78434197821284,0.7126924339014193,0.7168421214241525,-0.3226169261918618,1.3388357590598459,-0.9456179995495491,-0.7960819971998025,0.9855268449205198
