,MNX1,NEUROG3,GCK,HHEX,HES1,MAFA,PAX6,SLC2A2,BHLHA15,HNF1B,HNF4G,NKX6-1,HNF1A,FOXA3,HNF4A,NKX2-2,ONECUT1,FOXA2,PAX4,PDX1,IAPP,NR5A2,PKLR
SIDM00543,-0.1492196275783069,-0.912726588389035,-0.9110422893098326,0.49496055668467503,0.41738080589952237,-0.8259463784746417,-0.8377164760958858,-0.844283343304904,-1.051469871138042,-0.7387400526933928,-0.8992041543807646,-0.7568370062132417,-0.7112654017866998,-0.8645909522681466,-0.7636220533194622,-0.70961837940434,-0.4071782701421019,-0.6427419426451387,-0.9017840480224125,-0.7714238939163357,-0.9059310115360422,0.30111983335023584,-0.8293484936879316
SIDM00537,1.4427315863250005,-0.9024968991607341,-0.8510188711847344,0.8253969181200471,0.27088770004925383,-0.867499111289437,-0.7995767322384644,-0.7749068857067013,-0.8755050459213705,0.4476659887064776,-0.5184672221118639,-0.7917700711290485,-0.44581355597847705,0.31001263330156964,-0.5896714062206615,-0.8087491500401303,-0.5760597779098081,-0.576947456722952,-0.9581701748162245,-0.2567698256410189,-0.8955304142364143,-0.8541811259624474,-0.7670180653352029
SIDM00332,0.7852639016263049,-0.970744747224851,-0.8781458877831342,-1.0103417766937952,0.445706505189455,-0.8261052494436288,-0.7987648919833809,-0.8056938979411072,-1.0138734741572621,-0.9104754834080561,-0.6421529190519888,-0.7198601269935744,-0.6739693832785242,-0.895315781948402,-0.7669720991358822,-0.5711377968108716,-0.6386280655083625,-0.7545981900568032,-0.8887124727368095,-0.760962402960693,-0.8944786384885193,-0.9109712459721357,-0.8493865691022469
SIDM00299,0.15110516197144713,-0.8291037256145579,-0.6826662235204488,0.7602596514363879,-0.2224864105093249,-0.9346003850549222,-0.7439497659797301,-0.7902379336573477,-0.997729575359159,-0.8692091414482872,-0.8105084430737333,-0.7905217680229106,-0.768296223697283,-0.9593318707442792,-0.8711533528766633,-0.28311099536352713,-0.6968664858123537,-0.6658356169718482,-0.8500314903728295,-0.7191447227731781,-0.8851024122623359,-0.861592060518423,-0.7997246294401361
SIDM00308,-0.42591593483927515,-0.9593958422231349,-0.8548486322691388,2.103130862696975,-0.2044666164562457,-0.9022465159503761,-0.7644744648637359,-0.8771636072329123,-1.0159701006197543,-0.8832363675558567,-0.8590476697546146,-0.8340052278466271,-0.7746872860905724,-0.857334234529798,-0.8200672218954742,-0.7243563280050815,-0.6545651138090071,-0.7107293420761761,-0.7778583635737962,-0.6254258067543865,-0.988109355855179,-0.5673333723912547,0.08998257621933595
SIDM00227,-0.7665999588963349,-0.8990397415364763,-0.7979097185341536,-0.7636234895595463,-0.33258167927282684,-0.8734996195052536,-0.7352339767042391,-0.8121101206593251,-0.9229614136417352,-0.9322591722565284,-0.7959424424294699,-0.8608325755049138,-0.7093123312590203,-0.8721200203845024,-0.8206185146020342,-0.6356720062793432,-0.5154938741170311,-0.6622071166573658,-0.8735211338623234,-0.7733433559454084,-0.9248153681565504,-0.8714361866811099,-0.7619708619516418
SIDM00294,1.7756444996533396,-0.8444597992861269,-0.5183986088911061,0.06352662038847835,-0.18418362165707317,-0.8804554165635269,0.5020251485224517,-0.8287398420033855,-0.9356579696672215,-0.8985017728767207,-0.851754747273084,-0.8536207038813919,-0.7775263397197714,-0.93842592256617,-0.7896293291701411,-0.24861611491159818,-0.5716972647461973,-0.7205870237494512,-0.4721031844505407,-0.4756022744968008,-0.8958512523226451,-0.9048845505402678,-0.8028325242980233
SIDM00677,1.4155713364231193,-0.840009152743515,-0.9240961662046433,-0.31277394962430083,0.3144873346259325,-0.897305085302074,-0.6791879034282391,-0.6476088256596606,-0.9611729389442089,-0.4070921867022831,-0.444629564336407,-0.7704130261249629,-0.47907839718360434,0.7091467404677471,-0.6258425463525119,-0.8513990080569817,-0.7156092299889825,-0.2669875980867515,-0.8205971963868349,-0.5393333054146706,-0.778350997161599,-0.6332442064913142,-0.7756394328058801
SIDM01220,-0.3515279785525975,-0.8130869997171954,-0.9397686754433687,-0.8121272945846642,0.20640389822407162,-0.8038074214819688,-0.748141052297422,-0.8791376453609997,-0.9323620533716261,-0.8207681348218862,-0.7917375930140139,-0.8136561780373017,-0.8124481023872369,-0.8955248767843734,-0.8026883840838435,0.25665749259848963,-0.7193683685707639,0.9285466976313909,-0.8163659531172701,-0.7647067116408084,-0.8803339530357618,-0.8821176267471744,-0.7788262340697628
SIDM01259,1.134715771481389,-0.8084892963641354,-0.9812419445372804,1.0850111558712507,-0.36042946149701033,-0.7982348594015407,-0.6914784262783514,-0.8236488730265267,0.03442253227626634,-0.755293018530538,-0.8473776473282516,-0.7719752687128124,-0.7704476322986804,-0.9706769263735958,-0.8082375826936746,-0.8399653130681592,-0.6583942798816017,-0.7109133336529871,-0.8060508580155356,-0.7027332042820683,-0.8913870876451715,-0.6639224481872081,-0.7741315880938939
SIDM00680,1.5955098666045688,-0.8344793519923791,-0.8075848785207992,-0.05839841350264445,0.8883493894393694,-0.9252338891108896,-0.6686209818028532,-0.7921688822628485,-0.9730459668106123,-0.5166690784802018,-0.3866975674595413,-0.7333743341010663,-0.49638752132116887,-0.1915249088667762,-0.5413627043849779,-0.7687677918749861,-0.7557324656028692,0.007954233669366068,-0.8655433759535732,-0.3483576718783722,-0.8413350417618293,-0.9030701536566019,-0.852643418936714
SIDM00346,-0.15650755114009882,-0.854474254475792,-0.8798036256080616,2.540777905528194,0.09039986913196943,-0.8664059394634249,-0.8704513094875758,-0.8249912026373885,-0.9585754232102706,-0.9352822144876194,-0.8747687988534704,-0.785950053148483,-0.8007074067377505,-0.8268452189914328,-0.8210832824113946,-0.7297098392154949,-0.8200631146307082,-0.696479873955162,-0.695277145543279,-0.7546399094528747,-0.9713952384565113,-0.41695161884511994,0.464716787399998
SIDM00129,-0.5878308218074693,-0.7877793393582292,-0.9123333904550883,0.31486468796119355,0.2784436779391487,-0.8544226075412727,-0.712700094263745,-0.7304404244861405,-1.035010099858443,-0.6981665536585476,-0.8264822514322783,-0.6878140012736588,-0.6954094087109257,-0.92082252817828,-0.7395127773090446,-0.7570401816187092,-0.6964488139246405,-0.8323973042588211,-0.8478753621965682,-0.6630402629853899,-0.8004213411774246,-0.7990048052289409,-0.6109466862582787
SIDM00627,0.35045212059002145,-0.9302998039299744,-0.8645403158185226,-0.4489609599915205,1.36350049182355,-0.8819703332114981,-0.668611421249099,-0.8376981751619824,-0.9958993252487456,-0.8449667984910264,-0.9084190973505141,-0.9318473812865147,-0.8215779409201868,-0.9293337642724543,-0.8283690149060682,-0.7923023660026709,-0.8304100406352182,-0.7639245273335298,-0.8813608475112873,-0.6969657618113577,-0.905700781373247,-0.8353692067784889,-0.8315109330704985
SIDM00293,1.4955755075814203,-0.8173298394487197,-0.8991968272821675,0.14684596813095155,-0.1089858159677843,-0.9109728647414205,-0.7638790782751571,-0.8148304910104548,-0.8217406751395069,-0.8638752457917842,-0.8123619524909306,-0.7671285720041953,-0.7763671751815209,-0.9286973652572311,-0.7626167278868539,-0.752597479579017,-0.49581996232426806,-0.26782169321703597,-0.8425081390968815,-0.4516241998536845,-0.8743615119089455,-0.8450415958580034,-0.8082593530693315
SIDM00274,1.3023863408537129,-0.8540278156936989,-0.8705439656319082,0.35176700994344307,0.116320479473312,-0.854961504554153,-0.03390131603557434,0.03783466406430589,-1.046026869389098,0.4462571323232291,-0.46131542303401796,-0.8076129207423038,-0.5658968472607254,-0.12736081445893882,-0.8267325982727158,-0.7678649572441043,-0.754302696013027,-0.6922268305752295,-0.8823744293100085,-0.7643554444940437,-0.8808552520006625,-0.4114469734664716,-0.8170600313543324
SIDM00544,-0.14905841859494293,-0.859898165921726,-0.7225093716259318,-0.24455194489757826,-0.26628144625508765,-0.8924329036499731,-0.7417079717040562,-0.8793824259006578,-0.9629822404611789,-0.8306399596160673,-0.842354720754781,-0.5346519202346859,-0.7714018688846134,-0.9532258349794025,-0.742096896684554,-0.748071157853551,-0.6962114290036204,-0.7697353464454426,-0.8710633877425351,-0.7540512387988898,-0.8218444280309052,-0.807193135121316,-0.8237305660644453
SIDM01006,1.2106678719341661,-0.7660600700278316,-0.898044613831758,-0.5865909935150214,-0.1862063247122755,-0.8315527429984422,-0.7564309677040536,-0.749048579124003,-0.5579736637734635,-0.7589722691625357,-0.73492158383091,-0.7657239775554404,-0.8196192618696915,-0.8974812816045324,-0.8145289268233952,-0.7292754566599982,-0.6693081578150152,-0.643507250176896,-0.8047928020216804,-0.7475258168557728,-0.8358027780946774,-0.8062217155483187,-0.7830601369136919
SIDM00302,-0.11563047170467292,-0.8487967377157601,-0.9173282781450102,0.975939595806224,-0.4016156827151004,-0.8435975639026446,-0.5939250505923154,-0.85396082496394,-0.9697198898343607,-0.8387237647007029,-0.8195417419037221,-0.8433065172026573,-0.7521839577145838,-0.8580829115148909,-0.82863073468215,-0.7974494989501527,-0.8063283661262735,-0.7706450509712521,-0.8259505343388371,-0.7828562387716304,-0.8905490404600734,-0.6323942752207588,-0.8356007308294274
SIDM00549,-0.3478053261757849,-0.8259746563587087,-0.8157353999573707,1.4992691521879487,-0.24282572917914522,-0.8675463584602022,-0.7944948196502382,-0.8435244199711881,-0.974085334650218,-0.7747170679993626,-0.7045398701217858,-0.7667821698360293,-0.7402560727676695,-0.8238499508436693,-0.7536308405425203,-0.7596229738735053,-0.8238499508436693,-0.4027891836419259,-0.8002453851277718,-0.6626866822671912,-0.8650393974489797,-0.9045590927891279,-0.78637234364068
SIDM00292,1.044069266029666,-0.8851197052335771,-0.004007226448472919,-0.029092900631731217,-0.1523152477239022,-0.9557149983555877,0.2575391304224486,-0.900610502556285,-0.9494131116589836,-0.9274494569984167,-0.8177341150575742,-0.7702051932546939,-0.8634229645257676,-0.8486540640992272,-0.8435399970190173,-0.4569384336908969,-0.6990470747781602,-0.25693879927528607,-0.870886666708942,-0.7348338842840413,-0.891957918128809,-0.8693680102490176,-0.8223156145242466
SIDM00623,1.413759915883637,-0.7925832039351579,-0.8056439879315811,-0.2887034377215956,-0.19024026143851175,-0.8716287793293563,-0.7410262815396043,-0.8036429060008683,-1.0023130400609817,-0.8395931491385523,-0.7309137414607808,-0.691583061117579,-0.803888939919096,-0.8091536373157612,-0.8252582137377812,-0.8297372131087094,-0.6743364468666971,-0.7704813741341973,-0.8751031410287041,-0.03556237474583381,-0.9154368077892363,-0.6897893454282772,-0.7838951228688283
SIDM00638,0.12595911573903018,-0.8761411000735301,-0.9057122755754116,-0.2735103526935074,0.38005926945859675,-0.6439966932215064,-0.14398641680115412,-0.8303280885077431,-0.8631509287550051,-0.8037696016113359,-0.7931519799757274,-0.7944503709549172,-0.7185532426421878,-0.9681656968167357,-0.7938288249553449,-0.7381474493546942,-0.7078390364033368,-0.6812730052676176,-0.8368336939666712,-0.6733126749052495,-0.8678131732139227,-0.8582072957817286,-0.7128099543338746
SIDM00527,0.015171987197720144,-0.7820013928768091,-0.8927181423632138,0.6728511544386917,-0.12426348808535088,-0.8624270405451248,0.8989445621317448,-0.8217080247295233,-0.923353541826041,-0.8801176635615814,-0.8171034498748466,-0.7328262576066815,-0.7509223115475425,-0.9003836114065208,-0.8025661260012751,-0.5255177224435873,-0.6893329659400671,-0.73973602256092,-0.7735264704427898,-0.7659500465463421,-0.9083716340660063,-0.798405903847858,-0.7492086444547355
SIDM00976,-0.29054700770524555,-0.8606027593233282,-0.836596757125293,0.7471976680297661,0.6216931809861217,-0.8560939367787492,-0.8242538460773527,-0.8629093806782073,-0.9772570787996709,-0.7251446552286934,-0.716001930267735,-0.6783246105134471,-0.7005187403617131,-0.9538252820574769,-0.7771436625501991,-0.784282240967684,-0.7286083123995764,-0.24815099687304007,-0.8625867475937903,-0.7224786517596942,-0.9519338821029076,-0.8616050197456326,-0.7647760341321815
SIDM00316,-0.13434669217059753,-0.8660877410582118,-0.6858297774713926,-0.9005572759899166,0.6639685515463235,-0.8434413177526047,-0.7276720232315211,-0.8274211566684172,-0.9462493433755231,-0.8397468175360948,-0.7858831296192351,-0.7834019678554932,-0.7475951347895391,-0.8892682327464783,-0.8402946229547271,-0.30564326201458775,-0.8683657609803215,-0.8290266819579912,-0.8611673797900337,-0.6201833585739874,-0.8559496974723456,-0.8104153235654038,-0.5852020781722956
SIDM00326,-0.2103476898176602,-0.8894851300586057,-0.7979473248674634,0.34364854322303406,0.3164852452127076,-0.8717963750084821,-0.20051702225597146,-0.8547811511842986,-0.984145400756933,-0.8618374883621225,-0.8932457385302179,-0.8455293474171437,-0.7843370669223063,-0.918586086766837,-0.8632613179230261,-0.7398694064448554,-0.7672153619973244,-0.6733363839835417,-0.8368118169019223,-0.652269171803662,-0.9049524021506398,-0.8850920421695724,-0.7485435601315678
SIDM01093,0.1945755594633376,-0.9090763807822976,-0.732951328979708,0.1836421356042981,0.021614081133807413,-0.777741871418723,-0.8006126175492263,-0.8049505566163004,-1.0042884386471471,-0.8313506651505639,-0.7999231666067522,-0.7736377796709071,-0.7649423823707097,-0.9671176122259977,-0.77137887582154,-0.8155037819744413,-0.6372859927703919,-0.7870425092618126,-0.897995986980287,-0.6535868300779273,-0.8414919609471376,-0.8642795688567219,-0.7851042525344147
SIDM01098,-0.6224445987494989,-0.9245190658721522,-0.31138081794792793,-0.7054637753152979,0.0694985357076282,-0.8630885214067858,-0.8765781342426512,-0.7470604899397327,-1.0218174968222726,-0.7950251197547911,-0.8936516726827761,-0.6863380803087707,-0.6777317327791407,-0.8479828926097481,-0.7442531189638084,-0.7931414447597107,-0.8261642715178978,-0.6383246054763376,-0.8134542073376367,-0.7586437025327083,-0.918400229289645,-0.8912174764690113,-0.6750335944159802
SIDM00424,0.4042602992005993,-0.8416699188776227,-0.7896409578149214,1.2452754588260524,-0.2572022951750181,-0.8614282568677323,-0.6720179374306166,-0.6699078906588211,-0.9485497703430255,-0.9138641303636269,-0.7990285405406494,-0.6868665914258778,-0.6624671783699233,-0.9061681587366435,-0.7296086396112099,-0.5807062638224063,-0.5729497731168798,-0.5289172855523145,-0.8605345412137556,-0.6704774749850232,-0.7736089970562475,-0.6373512845526321,-0.7294424120560764
SIDM00973,-0.5389308503318275,-0.8534805965206542,-0.8320316077987872,1.3226834231255566,0.17096300115506696,-0.77832559762771,-0.7480849778165296,-0.6845059200277562,-0.9709022552935539,-0.7699186108355706,-0.7237844511742113,-0.6857628949022996,-0.6557373297992576,-0.8535769948339338,-0.7924017868451346,-0.5870146207600279,-0.6328210766242104,-0.5864458244544365,-0.8658288471041343,-0.5868214147421457,-0.8309028255295616,-0.7635172685640531,-0.7275363369732107
SIDM00411,0.321859381363217,-0.7821237135187972,-0.9493540548012246,0.5137949282431395,0.5873457304495182,-0.851406738613505,-0.35062448030889215,-0.6936014228183183,-1.0836167356208848,-0.6909021788530266,-0.6846189585380482,-0.7187925837975747,-0.760205477284688,-0.9332542568021526,-0.8247140573080683,-0.8103695962196704,-0.6552905421173896,0.5036152543352943,-0.9140826461511351,-0.6022901194203297,-0.9170907425993919,-0.9032451623939487,-0.6879393808600294
SIDM00374,0.29994029665650807,-0.855657266408567,-0.8631699060180009,-0.5715996136120796,-0.2273814926966837,-0.8540226607364182,-0.7642489268834581,-0.7967186852468484,-0.9964885255410215,-0.6476678908452791,-0.598033191832374,-0.8103229383804608,-0.6537978465088449,-0.9309590276495393,-0.7786474456480582,-0.7866548189691253,-0.6996724904988616,-0.7749712962940695,-0.7869038770482077,-0.602855485305051,-0.7656369523095554,-0.8173782044146479,-0.6962792239252772
SIDM01160,0.1459363264317374,-0.7679382933666069,-0.8403475076995355,-0.7403084089827524,1.3110072964866497,-0.81263733247246,-0.8174055575324415,-0.8244818143498861,-0.9869244918751502,-0.8527712059780488,-0.7985093196502743,-0.778842279256069,-0.6629217445192263,-0.8353061010960359,-0.8577028821904026,-0.7443333713912732,-0.7579471038316695,-0.7182408809824482,-0.8218698655347737,-0.6659687778226112,-0.9188331294672851,-0.9172832020218362,-0.7955354531375574
SIDM00145,0.5586237971500871,-0.7277294774554024,-0.7849184857135965,-0.3553298296991637,0.3695628927144976,-0.8946810378095609,0.5942897318871444,-0.7283903863253355,-1.0075775326452834,-0.8351086689136485,-0.7498002638483601,-0.6181022479335209,-0.7209258273423987,-0.9771811472650374,-0.7663471579170111,-0.7859147623749455,-0.578038377513449,-0.5540034681857946,-0.7780541266207127,-0.70327925819186,-0.8263254912814496,-0.8605057099759544,-0.8124246499242572
SIDM00975,-0.11090673174709356,-0.9277883758105631,-0.8288401969276153,0.6779723716722247,-0.027607603457986185,-0.9192781196876305,-0.5399698670652863,-0.7868879820882431,-1.0219092564106262,-0.7970374621120859,-0.6994081941993147,-0.816617816501789,-0.7808494211514926,-0.7779171440049326,-0.8181117553270796,-0.5452559167270185,-0.6577069273326519,-0.688360137151725,-0.7797677035289289,-0.7660331637021374,-0.8984624852079603,-0.8496660118044447,-0.8073806949867529
SIDM00971,0.23788289641791002,-0.7787618286157397,-0.7626419673094916,-0.7956955962018277,1.1852996839526637,-0.7342465311116326,-0.7810868166997738,-0.752123485705025,-0.9846730934825157,-0.8479566035554447,-0.7469204709993189,-0.6757158157722405,-0.6005291371683082,-0.767687443719948,-0.6844478318432512,-0.5245923594324675,-0.6490266098304225,-0.7643846352310042,-0.7964658335452494,-0.6754048708303276,-0.8565422826100626,-0.8568772308375872,-0.6624889294379533
SIDM00251,0.7345569886209075,-0.7412938882010385,-0.8625089529936618,-0.8203266576940906,0.696036216885027,-0.7698558827546249,-0.4959862007174834,-0.7634262017379778,-0.9537948759182063,-0.760623531425292,-0.47270140147015255,-0.7222285476061555,-0.6639020608326333,-0.5269509149261332,-0.7284093550368996,-0.7491153787302677,-0.6004424071345186,-0.6410700709475835,-0.8910876994513054,-0.43576367836285435,-0.8902604997675013,-0.8457950530536164,-0.7796199525993023
SIDM00412,-0.07687587771550651,-0.7736500200757778,-0.7891116453618268,1.7180382921503576,-0.24851168938623344,-0.7829353396039302,-0.7335672040302803,-0.7197937612294105,-0.9079412306121596,-0.8045665788914896,-0.8545117224245893,-0.6274629516387287,-0.7558387599121741,-0.9189414099921894,-0.7643125619065876,-0.8027891290171982,-0.6647688019968749,-0.4209387885721852,-0.9032845666385739,-0.6166401048680975,-0.8663965523147095,-0.876477626481133,-0.817211958524409
SIDM00023,0.8882645532163232,-0.9267254413622978,-0.8522695573424576,-0.07056049963607627,0.5152702769628555,-0.7965060604166616,-0.7918455429402165,-0.8119561086201283,-0.9806634938144235,-0.8810663932049114,-0.7317064327017617,-0.8397236268116196,-0.7168534456671937,-0.8504203373832554,-0.7817144658245605,-0.7824528378750426,-0.6381692154226414,-0.5611786648792658,-0.8797228545697843,-0.6939766502143199,-0.8938719632249162,-0.8609373005493136,-0.7858711381511149
SIDM01198,0.3025050723261915,-0.7601263862586076,-0.8016160875032704,0.8881463492778285,-0.12248505947244713,-0.7564323814317615,-0.7588841324396065,-0.7565721894040298,-0.9571442238709671,-0.8760559782849695,-0.8234767487231766,-0.6693344713098186,-0.7473063512087141,-0.8958737873883004,-0.7293224773816142,-0.7373613835449203,-0.5569736437367959,-0.5983090134325137,-0.8315426802049204,-0.7456039682333043,-0.813973606525234,-0.6109974620452141,-0.7418031383008984
SIDM00441,-0.21681033602950503,-0.798817336129468,-0.8126677806960433,0.9168440877386735,-0.08227070769760103,-0.8947883589743839,-0.5565061227193693,-0.7697295428926467,-1.0468836191039534,-0.8926658012211411,-0.7678695262921373,-0.6939235500741507,-0.7482134443355826,-0.8507930155838711,-0.7495509160995746,-0.7059897867862702,-0.7281228343995731,-0.549173570284956,-0.7288599040777938,-0.6996542926047289,-0.8367636653265179,-0.845503570765472,-0.6773397756952325
SIDM00388,1.321568557044797,-0.8853168783835274,-0.8050722906315146,1.3355143144594093,-0.10750008782351947,-0.8293358394065717,-0.6751808411490239,-0.6951762631164511,-1.0009055359500079,-0.8450873541094004,-0.7828681961524049,-0.6543060747799484,-0.7914111534369433,-0.962288329641301,-0.7192665135786162,-0.6795526552856814,-0.6779003763073602,-0.4743379552606419,-0.8142251260980635,-0.6463269862501183,-0.843078499853907,-0.8234688922333212,-0.6719561609886437
SIDM00417,0.2535935927004297,-0.842361157736072,-0.753847275415129,-0.1311032558818389,-0.23139775738539084,-0.7985131862099014,-0.6825446765498413,-0.8097873970027762,-0.9076301061628821,-0.7037330474869102,-0.789180847620872,-0.7536296515395564,-0.7572068019099435,-0.915322259623758,-0.8000625656410872,-0.8344473012676694,-0.7892748138239898,-0.4067952970327966,-0.823714007393432,-0.6987229247108375,-0.8526438667794902,-0.32172117600828004,-0.8091628203208278
SIDM00416,-0.11944457635257474,-0.8785405386346753,-0.9108051016922962,0.06931006876945187,-0.24406690867448963,-0.7212935748203998,-0.7331026864905248,-0.7175670446698185,-1.0012062917207472,-0.8385041313671302,-0.6773422378515132,-0.6654156566348367,-0.7075325642181227,-0.7877192541825462,-0.7748942951762295,-0.681085808097226,-0.6791652397712503,-0.6026985918347304,-0.7315982633654945,-0.6488063924381948,-0.8620481270510896,-0.7681323493322576,-0.7293068906716094
SIDM00974,-0.5559441969884552,-0.8674825767015001,-0.8232419334773062,0.8681996869531149,0.06328124403619478,-0.8160143089538309,-0.8220963697039682,-0.8118255248239509,-0.9767334777162381,-0.8081887212041162,-0.7492642224366057,-0.6879998024144007,-0.8011740024912407,-0.9091053426683807,-0.7729059901234523,-0.7302762363703102,-0.7265337337532886,-0.6254921107141809,-0.8213960077216975,-0.7552001981608933,-0.7979109560618853,-0.8615593104814884,-0.8452485027123433
SIDM00833,0.2196569093553441,-0.8234175575201254,-0.8741587669375364,-0.2808194873188333,0.71247958479687,-0.9449140173066398,-0.643677101360679,-0.8710040744658141,-1.0248725944520884,-0.234005211731867,-0.5541776747379027,-0.7463738312640508,-0.6790621504900822,-0.8842604716329014,-0.7455391017850884,-0.7308941266489222,-0.6852010216919859,-0.6768649290836682,-0.9426341804227184,-0.6462188602761743,-0.9787851518838314,-0.9016610667949411,-0.906145641178115
SIDM00562,1.0044878518259308,-0.9286734457742241,-0.8000567978797577,-0.43299274285745565,-0.039725789155207476,-0.8618484134397573,0.3543754315542923,-0.727103003282421,-1.0004486412926554,-0.8050600044660722,-0.8684003165314232,-0.6735766406768824,-0.7698336352424276,-0.9264732473690919,-0.7812963534547765,-0.701784899235783,-0.46531694825401326,-0.6187579938573361,-0.8330698402066091,-0.5762028549600543,-0.8442355800412366,-0.8703335004433523,-0.7890639472522889
SIDM01102,1.4511534026185726,-0.8667954644341892,-0.914920909855459,0.8008026080859426,0.01246913289046961,-0.7888845536208038,-0.8002160611254193,-0.7352068872287024,-0.9450508031737742,-0.6261623598957667,-0.47596023900186657,-0.7813068739666515,-0.7214861224608105,-0.8903471870454983,-0.7745013522593995,-0.47840577793799566,-0.5740076938415737,-0.3181122323028681,-0.8205149193893215,-0.617600544433295,-0.8576931357644911,-0.7879234888968965,-0.7407146117739083
SIDM00418,-0.23638254919283572,-0.8744384510195344,-0.848091258485729,1.1366301121139462,0.18868453435472257,-0.8886921893431499,-0.7225715329816369,-0.8459005712557969,-0.8982689085426745,-0.9729595675190145,-0.8169130552066473,-0.6746651796926418,-0.746853659492883,-0.7821746546471703,-0.7877036595032587,-0.7347085468239387,-0.6698593254987978,-0.6722097040138969,-0.8233793448107131,-0.6923812241531362,-0.8177877865727985,-0.8691422427063643,-0.7725103272092131
SIDM00841,1.901942712503171,-0.8774386022993406,-0.6391847505524401,0.07237334564252206,0.053464569067709064,-0.6273846774417559,-0.5391772321074064,-0.7819948238758833,-0.9962404441847991,-0.8057176841037237,-0.5639492294150072,-0.5280466441531779,-0.5013757291965237,0.4680671766857018,-0.631203807260195,-0.7953178526300878,-0.7053346774830797,-0.11016392735711011,-0.8927831794981376,-0.6599001913737518,-0.8342546685440455,-0.8087698158458815,-0.7624475552380133
SIDM00260,0.37139248256380647,-0.8362648292108177,-0.8792829722960703,-0.7260792478015621,0.15451417531034808,-0.816745811379375,-0.7574872314420241,-0.778891479178063,-1.0050326238765257,-0.5572106599472989,-0.8675045270277806,-0.7179151188015489,-0.7451997422784373,-0.9251936664937049,-0.8314520270056455,-0.7823690106512566,-0.6325797889869175,-0.5894165530440754,-0.8880087698068517,-0.6528388016785073,-0.8507040849292811,-0.8579280997310065,-0.8098563779376041
SIDM00111,-0.15891953492191693,-0.8379594827385546,-0.8186955668672004,-0.8026039135446209,0.20696553772660775,-0.9148798576792079,0.8625233158684843,-0.789821207918087,-1.0019592350296123,-0.8214243257531125,-0.7724238248374509,-0.7132188777139353,-0.7363735799513628,-0.9354368871786511,-0.771349961625529,-0.6236138019441729,-0.7569495334381332,-0.5952449484527272,-0.8428072168239638,-0.7495440805633206,-0.8663791512272995,-0.8546304365713935,-0.8470048730382456
SIDM01179,1.62255110229485,-0.7941483817216427,-0.9075026174241243,1.187718985624115,-0.06656459611076192,-0.7968677389086045,1.192826514205192,0.556712129015026,-0.9608060752823666,0.63951155646383,-0.6645089650664627,-0.7310105249899058,-0.7593480859742743,-1.0136663256812237,-0.771906770780842,-0.047364725954560885,-0.7683704272129611,-0.5749694250148069,-0.8695083716526918,-0.8294996169088886,1.0306635180537742,-0.9035704717639804,-0.8689910296002852
SIDM00351,-0.26310138359607654,-0.7616314098595516,-0.8626555995626705,-0.8099077570079701,0.6254575075413082,-0.8684964648703553,-0.7520465884842678,-0.7294328670774185,-0.9509178684939523,-0.832355706155432,-0.8534764310996477,-0.7453417143004507,-0.7302453392025853,-0.9072761306056265,-0.8630420097894501,-0.534395164435404,-0.7414837944281258,-0.6289951068548137,-0.8522134257045977,-0.6778851954361103,-0.8429896917733253,-0.8617374806801756,-0.7957065037440514
SIDM01205,-0.5063024498465094,-0.8866997188284018,-0.8040213326624912,1.5062467449872665,-0.29597713425069844,-0.8165053101399826,-0.7689869504705102,-0.7760987061516393,-1.0872388110327005,-0.779428138845706,-0.8227935869610143,-0.6135287786232388,-0.7510306983426163,-1.0261499053190324,-0.7776044263478176,-0.666165516472652,-0.5174033506197405,-0.7312420713828668,-0.8815541582130074,-0.6970303918262333,-0.7916787122113675,-0.7886481010207516,-0.8452560852518564
SIDM01095,0.8977090656061981,-0.8716902536695078,-0.9659214248709173,-0.08768918260385063,-0.17334473215503282,-0.8244556748093789,-0.062374901533982605,-0.7608025240950252,-0.997380246475715,-0.8218302056091039,-0.8119138798042277,-0.7952817597586852,-0.7384813247844775,-0.8964153460731566,-0.8004641798406892,-0.7687251674777018,-0.68282443570664,-0.34235471406080836,-0.8635278889757115,-0.6675691178376956,-0.8359471237080073,-0.8620408165121869,-0.7942478483239962
SIDM01159,-0.4097259560888795,-0.8075725957597516,-0.643995473032683,1.3417047326676275,-0.12893018987992563,-0.8784395563808898,-0.771899362823004,-0.7921393271669834,-1.0495797141169423,-0.8919557509377706,-0.789387474522209,-0.7698415428548736,-0.8029994017475067,-0.9031297068028243,-0.8441866168957968,-0.6401038836718956,-0.6617143147213294,-0.6469203959008231,-0.8833631713628628,-0.7122884447452859,-0.931995495993101,-0.895837960595017,-0.7969800619689833
SIDM01183,1.7485656737338802,-0.9361952599914027,-0.7468366508897206,-0.4161047542413366,-0.03858666016670981,-0.8960292469176244,-0.4451234940369464,-0.7671856121949333,-0.7595720768071587,-0.8802534640957769,-0.3230711011646465,-0.7011469725432091,-0.42945405290967786,0.7982585407625901,-0.7621886701004381,0.3851737787660248,-0.6850733282417858,0.9548722424099904,-0.7212034407902468,-0.6035793086053761,-0.7794652934879491,-0.8221119135572892,-0.7912834858593436
