,CASP9,SOS2,E2F1,PRKCB,RAF1,PRKCA,RARB,BAD,PRKCG,ERBB2,MAP2K2,TGFA,BRAF,MAP2K1,RXRB,PDPK1,RXRG,RB1,RXRA,RASSF1,AKT1,AKT2,NRAS,AKT3,GRB2,MAPK3,SOS1,MAPK1,PIK3R5,HRAS,EGFR,KRAS,CDKN2A,EGF,RASSF5,FHIT,STK4,ARAF,CCND1,PIK3R3,FOXO3,CDK4,TP53,E2F3,E2F2,PIK3CA,PIK3CB,CDK6,PIK3CD,PLCG1,PLCG2,PIK3CG,PIK3R1,PIK3R2
SIDM00274,0.4285446663388141,0.010777301251619763,-0.03921340602982737,-0.8899958617408119,0.38375789134326566,-0.37328193290343353,0.11052371017270923,1.2060674432557568,-0.7786970075797583,-0.19263300322486254,1.061673077793126,-0.17663399969451732,-0.33280330508280015,1.5571609889723765,-0.05205373481343102,1.1348604197472896,-1.028820530029049,-0.5021017188968013,0.09333957338178371,-0.16616913891626514,-0.36225934409951344,-0.29949643014654215,1.8820349543947297,-0.3891884535485515,1.4803761344671909,0.8609591395071731,0.8169612626425768,0.28298048467972114,-0.7853497269744867,0.8545577529289252,0.1844446770802369,0.6428471751594461,1.4195824118523674,-0.7164843670351517,-0.6616075303987509,-0.038424135780105464,0.3347765104819044,0.06764406335170263,0.355490450482557,-0.3186359978480326,1.2925502446593105,1.8919995861706482,-0.753574063119857,0.6667749183006447,-0.5380682895591822,0.8267581547975101,0.7038086427692489,1.5523974539961731,-0.6377764714988481,-0.31986523442500486,0.05440656716553425,-0.8128808490375085,-0.500529204617831,-0.39017735480411236
SIDM00544,-0.12837758308492478,-0.08723118253774526,1.2798618393310017,-0.7878894532710805,0.9916742517524691,-0.5139910764091242,-0.655829082435359,0.787650228217055,-0.7226935528901607,-0.4724874977613145,1.2287191333742484,-0.6837798081354204,-0.22106712904368253,1.4162642472558187,0.015604832616489043,1.186768232050732,-0.9836929585784947,-0.4983227791141534,0.35059692495036743,0.09364776972991551,-0.004228508675871644,-0.6121097792117942,1.4994929054191053,-0.11985905888242854,1.7241976788544264,0.25428830946361247,0.7470076167901577,0.34194095992801976,-0.7640012709159955,1.3700753038380824,-0.7322328636473716,0.6435451914896206,0.3541469167700614,-0.896819760015749,-0.7000571881074626,-0.5831436002161774,0.3921095071689283,-0.08208725839726565,1.4683598858213693,0.27361264179731076,1.0799429093199757,2.332796087751189,-0.5463699492388814,1.0301078389326352,-0.2735909521053897,0.6356711715381769,-0.45049211305354725,2.4683056102013445,-0.820322905226844,0.8813111089832313,-0.612374614775223,-0.8180673711265528,-0.33557552021695425,-0.4630769010247625
SIDM01006,0.1232626379641842,0.19709953312036144,0.3311880451773824,1.624442380363213,1.1233103630937258,-0.22104920772860212,-0.6635687494166164,0.4650922657549323,-0.7445795324525696,-0.6711463547097373,1.4519463606861311,-0.655316451031884,-0.3396514394064873,1.9441877655330235,-0.0527013335956204,1.338752125818703,-0.9149662869319765,-0.10924588213758467,-0.30161140227639366,0.3011529632951973,-0.33982816363143936,-0.33555145886811055,1.0855509752321317,-0.7690522110542899,1.7047934093262211,0.5131363004391298,0.5833029047805848,0.29279656736300863,-0.7309462506710215,0.8384704479439589,-0.7366147631630752,1.1946267731841445,1.041539385343731,-0.8805687709467501,-0.06956045230079516,0.005232131594071249,0.8952431542894179,0.3631105217219187,2.221494219444995,-0.540995781156808,2.4664875312354724,1.9585033835307535,-0.5155953642254577,1.3063003507791509,0.7875232395765841,1.0031742052654413,-0.3154573584245244,0.9642924233399813,-0.6932060724446115,0.019802382553461482,2.475234445644543,0.36126396725639964,0.16080371891121145,-0.4645110897148454
SIDM00302,0.14828808522088513,0.08562925296547262,0.06930643168294161,-0.8465799414527326,0.8691748646254605,0.639165199775218,0.9403203618327043,1.1301849177563181,-0.7177934225980086,-0.44380897969240013,1.1744029230507615,-0.7683361272539162,-0.5311450567092008,1.857301569622983,-0.10521522334036103,0.8912959346954773,-0.8159839321153407,-0.20117048832215675,0.40887760308994037,0.7931870202275673,-0.035321687491355724,-0.5518085934318944,1.8565165136951503,-0.3716912625499138,1.6482962463514306,0.29834095690426776,0.5358358975814813,0.30552057982020114,-0.7059642761887356,1.2921534792740974,-0.03346452425924536,0.556220174142697,-0.5890314164707748,-0.8215793292082294,-0.6884910662013242,-0.46265926187833767,0.4853780348741765,0.1049949603214917,1.0203611094632985,-0.6622226806284367,1.56347081127984,2.149539188568685,-0.7322184852088006,0.7791540536813125,-0.6272148925547212,0.6795287048209503,0.3348648061698399,1.3936208478572878,-0.5037614035981208,-0.08019283467230541,-0.6887824192531251,-0.7315362916648669,-0.302488500812114,-0.4578689950175727
SIDM00549,0.41185372310599877,0.21861609818529362,0.7839895091677057,-0.7317540374325514,1.0788643389237427,-0.39852153806330753,-0.6426948309339996,0.9835376177892988,-0.6642489951695072,-0.5396516961475551,1.0545264775861316,-0.6529610074646137,-0.19051353830487905,1.5206421542175,-0.07180200800091707,1.1540829556559047,-0.7918680466812625,0.09182862866373523,-0.5315380217136356,1.0571270273252416,0.1366913382325795,-0.5101267194742084,1.129168369562547,-0.6414026571395611,1.8449610995634895,0.232767785054096,0.7363380471009408,0.7819746410335382,-0.408768136349565,1.0406337334714917,-0.8358004457235391,1.7015798678401508,-0.4454897864587875,-0.8700192251507082,-0.5039480754849714,-0.35300763374558247,0.46172470006009664,0.16723449083238773,-0.7147940073992718,-0.24962048720313607,0.7886761658624727,2.275550173355324,-0.3453877731120834,1.960477382102711,0.9943736145751123,1.320272509750748,-0.13778170388428068,2.227734398181655,0.08916985822796912,-0.08066589597071681,1.1862569233001314,0.3148250035869147,0.2432599305547697,-0.48198989773708173
SIDM00292,1.0801131520937222,0.22926554924511977,0.6453858949780696,-0.4344005609218232,0.613823267719946,-0.38231215261285845,-0.7211877630456146,1.2448230149893367,-0.7872725270695886,-0.6684055214518491,0.9367488097321788,-0.8213090600432121,-0.5579921378520032,1.7060956894158972,-0.06709949377487638,0.8759275365898229,-0.9632310785051622,-0.536101841177096,0.06628848017843697,0.5030514481958233,-0.08658699144109862,-0.6459773657077847,1.5953334527356577,-0.20668644863113433,1.5311746765120675,0.44231475732677505,0.7987058691898715,-0.011646523079343666,-0.7438106158411865,1.9908286136385258,-0.8182213146245948,0.05149722400019705,1.7088255174649976,-0.9864090060660987,-0.6080241795905433,0.08002501638449486,0.22145070802937572,-0.1887954324334292,-0.8579673113554923,-0.11648945217440111,1.6677160059516571,1.5211572550944092,-0.914177968698935,0.6711694233179961,-0.029796993166891876,0.6384971137629311,-0.24657692512942295,0.2884214489978993,-0.6376223552646125,0.3785294172969285,-0.4867428462166793,-0.915066047172562,-0.15085693837049677,-0.4842926432281315
SIDM00623,0.577292266296169,-0.026222604001439904,0.04186137877633126,-0.17772710890972512,0.6717780231593633,-0.5088841533849169,-0.6743461635778937,0.9184133779050311,-0.7496496740509768,-0.6244249678960426,1.4666733424733587,-0.6962131966092652,0.005290936938834882,1.7345539942779722,-0.17013202598774566,1.174164678758257,-0.9264080888679523,-0.07351727995107346,1.5527858829177983,0.7433496671328443,-0.0050078218958011745,-0.4562191584659462,1.5789773674825598,-0.6868369585275791,2.4266610109348186,0.7823634761766681,0.9743674019197673,0.43798161741017766,1.0731962481626682,0.7925433770021671,-0.7302792344353484,0.4960789511627426,0.7276070262538478,-0.8909062899532104,0.155201826536011,0.17150562744180184,1.189288721688486,0.33848378761708214,-0.4749722880793026,-0.3833720413025288,0.8840545912924506,1.9321455611600598,-0.6002110437202046,1.0808329484867734,-0.6751885974460753,0.44211383784769986,-0.30597144253973013,2.378574743843108,0.20454079394184796,0.4187401664132805,0.12355146136724801,-0.8200513734128513,1.1278555977254805,-0.3960373201682722
SIDM00638,1.7642491651397287,-0.20720288862845995,0.43840877457911176,-0.7037520414228903,0.6551407673934763,-0.627213004586835,-0.5567921085461527,1.0747926632113731,-0.6749880653957683,-0.04774178592435458,0.8028746038460893,-0.5146162432139232,0.13733300164831733,2.1655214911933305,-0.2670564833539849,1.131109591135269,-0.9006866524439974,-0.05883303766688516,0.7150785349459281,-0.12437110556857561,-0.08673188795014529,-0.570774906735604,1.5513989688543222,-0.831694600051652,1.673646936183461,0.18247508982073815,0.78686585637851,0.9259140255380771,-0.767184505532819,1.2730236439623672,0.9763950755633536,0.6706644943083143,1.6605979169518228,-0.9463185625578392,-0.5423138476080521,-0.6666700611321199,0.04362894691293479,0.09696495782150755,0.3970908589737913,0.18490004715256575,1.3405736211717862,2.077922977533287,-0.6336160122283506,0.9147766837689539,0.06623814027633482,0.5302383905804797,0.5167996692304009,2.287559606430158,-0.6282320633594224,-0.09529156534752115,-0.5727688063003639,-0.859920551206787,-0.5712217918413564,-0.522820227125133
SIDM00527,-0.020981680047445612,-0.020357100366637196,0.013889929447372343,-0.8532314493827655,0.5992743890919742,-0.39409202057116327,-0.8064519581788181,1.2004993661480532,-0.6410726617528977,-0.45178389205820935,1.3463096573320759,-0.7290732981681126,-0.2389668698332957,1.6380648837668303,-0.16099303885470984,0.8492517460255207,-0.8758034892642306,-0.3514397917682475,-0.06811570793255063,0.19971700510652482,-0.2277475945911904,-0.6225102452620366,1.1633925063836366,-0.5217907892122146,1.477618895172878,0.3222163079127865,0.6354679117251907,0.505479272291809,-0.7261185406676837,1.146060113069614,-0.2397842403128375,0.4998969860279191,0.4981261154967403,-0.9153897143659921,-0.7732282911474784,0.08482887808401579,0.4762496267562256,-0.20771171447819178,1.7654180832199509,-0.5159133771122212,1.272025547032546,2.417540994480441,-0.6598027011914668,0.7443625575935199,-0.6623432423423564,0.7107469547530728,0.0016340764228345657,1.509001794025994,-0.3620060794039053,0.8773864873388703,0.11025324735474722,-0.8472060249727751,-0.16010607044808842,-0.25500684364479836
SIDM00976,0.1758105631080014,0.1418450655104612,-0.0027511452192317807,-0.8133225053481983,0.35606067147683423,0.09972928422606163,-0.7510125733005817,0.93495604454767,-0.7163262820057499,-0.5545539763658857,1.1928096150787189,-0.49512104157014725,-0.2055535922435058,1.5715426905628138,0.013245975962755913,1.0292925852173656,-0.865080802639957,-0.6450809124842457,0.5267794061573499,0.18455291268319285,0.164146894252489,-0.6495985071540442,1.649672931246561,-0.3677473118272014,1.4351075490431744,0.27667755568106206,0.7852861765380273,0.6122684569414987,-0.736793698257556,0.8111851263124983,-0.06722772010500154,0.592401683209206,-0.6405238687348422,-0.9250905044252341,-0.6785306531425378,-0.4766986589817356,0.1425413289387281,0.042308444869758474,1.721193341684562,-0.6472659937718621,1.4221543699192392,2.0183004492667753,-0.7866819377276092,1.4328336184497041,-0.5675010467247892,1.1124624573533572,0.13158132076134027,1.9812036100522203,-0.5097438637785281,-0.30152793867939576,-0.5641173460993872,-0.8337291283578169,-0.07097789282701854,-0.5316005230199855
SIDM00316,0.18989369334585715,0.07455081515993217,0.0475072461838012,-0.7356735191946856,1.117752986413945,0.09410565667704199,-0.6495688586739627,1.3189011607887275,-0.6516921705615133,-0.4612456214250951,1.2046594129309516,-0.7385811134901836,-0.17973710816619048,1.6834200368446388,-0.044866519525351534,1.0200171178686173,-0.8278829910273275,-0.23725675719614778,0.206042046023181,0.23456172448733692,0.04914254039676153,-0.5088061786101092,1.5712040461435595,-0.6269029384043396,1.663357080080074,0.4661422621574193,0.4490794978710716,0.7788891255073044,-0.7665298574030405,0.5533191135296522,0.06951798009936934,0.3530359783963752,-0.6899268164473049,-0.8678396418285202,-0.7615456717179488,-0.6381592543568602,-0.039649751620740546,-0.06237510417723125,1.5609526969718057,-0.25386975318674726,1.7822622905827161,2.1697793800131415,-0.7541723779717525,0.7091382889297083,-0.48148659065835386,0.6028602166006068,0.22060671903825094,1.5110718659917177,-0.4694291428476385,-0.17646583854458028,-0.48693560916518686,-0.8066572417645654,0.18764844521312368,-0.5243610899008924
SIDM00326,0.34339477244583483,-0.18115778371433208,0.3284360001903241,-0.70007459605209,0.8254367782109024,0.1073662039205865,-0.7361053188278804,1.0140963888894048,-0.6764268002447236,-0.3249467350795141,1.5841031760758948,-0.6633739634526067,0.012323497534462815,1.8770430806085567,-0.16993248924507498,1.096059974167507,-0.9198756000007389,-0.13353995867966917,1.1263729163434666,0.2674829480720258,-0.1763337659227248,-0.5849058545516793,1.1067161692969334,-0.3706018338788427,1.7188133379281172,0.12396692713668121,0.7579262116167161,1.041065527071637,-0.7210632933533825,1.4141422463991635,1.5044717339026394,0.4647827407179723,-0.6190515214660853,-0.8393927308866763,-0.7653957226401494,-0.510847792372959,0.6790056326638508,-0.06632069971156618,1.7446498102218986,-0.5537223817116395,1.1572385755825814,2.079867912481982,-0.6894853336954203,0.4404718753080766,-0.43425342980034437,1.185868904274696,0.5047812792026403,0.6333242028947835,-0.5535185873643532,0.0015387666661462777,0.5764256255695925,-0.8299918122053249,-0.21945917859644207,-0.3320083345405911
SIDM01093,0.9031847084714463,-0.18601710416601894,0.6691488766279321,-0.717920527492159,0.8140456575664213,-0.5864361505796267,-0.8289218047320706,1.0635991414868307,-0.7125456845712705,-0.2466655050777763,1.0544291635015848,-0.7372769107491226,-0.05067002295945962,1.9431617853497982,-0.3998680001757587,1.3464026894511922,-0.820677479936516,0.011254104018603417,0.7485382307718987,0.7574951548642384,0.014278904425228212,-0.5342135613457178,1.5845997945431642,-0.9115957036645806,1.8941051651193723,0.009041848105836194,0.5361719629290652,0.873695986992817,-0.7792825749464217,1.0297247545552024,-0.26537006680410025,0.45577622691952335,1.6493107865229935,-0.9225984688046699,-0.6258822614617853,-0.5462011544264315,0.46975651967132714,0.09963745789456172,-0.6703298426192678,-0.5258400528333234,0.9284130073462428,2.0815188678225285,-0.7231580464859839,0.9983014941256391,-0.1327188741386042,0.9141466744771077,0.6123179564791771,-0.2292885148753072,-0.6638947876046497,0.1676876606801204,0.12574537406004246,-0.8589165248767845,-0.5935399463867516,-0.3826828825341571
SIDM01098,0.38952043642097456,-0.035156462777472676,0.1743399955011867,-0.690795084900545,0.8085957478687608,-0.08696450614510033,1.1275808300587518,1.1446082537771338,-0.6712372101579277,-0.5414857651211852,0.9829810687253467,-0.7690455893477868,-0.300987804180994,1.3522002296757216,-0.21480916822777704,0.7267832181321444,-0.8290561586640967,-0.6005143008948385,-0.10902360488936234,0.17022539452960236,-0.10100272423512818,-0.6137511513623031,1.3891466676033168,-0.6283366784473022,1.9753057323292675,0.31619423431814414,0.7187555407331322,0.15425779103500303,-0.7000230367169441,1.1645227521707184,-0.6000302556712102,0.4361121852115703,0.027267040944004863,-0.9153145200307481,-0.7157401778138638,0.14921536148274878,0.008117759537997716,-0.1184554985209244,0.9138359625469615,-0.15823530464662555,1.9414916859195637,2.252035737173589,-0.7611700334055299,1.124640723004051,-0.21272276954625444,0.31094360033403284,-0.038937096058917764,1.5409048003145775,-0.6268625040936583,-0.1898541521979243,-0.5441238606447755,-0.9639310209210279,-0.33895121534668726,-0.3058618851442085
SIDM00424,0.779604727936917,0.24726489605417823,1.0787636348969487,-0.2170223057631914,1.2196075938614053,-0.4940364289356792,-0.6782614016350034,0.30863948906701955,-0.6654980701865852,-0.5370538896450074,1.1552842183049115,-0.5651114445805394,0.4095882993006769,1.7211087953173017,-0.22732934493369694,1.5110758436329395,-0.9646668736498056,-0.7745542496529392,-0.46254285566010295,0.7491544959362217,-0.30326914877970473,-0.5501404741219281,1.8766271622621657,-0.5310668659207012,2.2296306117272855,0.2699574907437687,0.6129958594743935,0.6825314102762445,-0.6915165207223022,0.9039971299962638,-0.6070051856183571,0.9215039453201721,1.6899017632748345,-0.9002451502605828,-0.3223667918667993,-0.5223462973616328,1.1523173815748382,-0.23422091892337144,-0.6493188325973318,-0.49794841132873147,1.0129164342705361,2.231466712205723,-0.6603228321106384,1.1610764045887079,0.9412970440493715,1.3576923488352048,0.20269421987579414,1.6054621410722905,0.04336748601603845,-0.10046853381990706,2.91390185069729,0.09802582599231503,-0.08581799935063537,-0.4544825377019446
SIDM00973,-0.05359242513914193,0.2839366207289505,-0.043712378467282396,-0.7929733037579838,0.7684005231707065,-0.6226547983753179,-0.7578038371985406,0.383656401954037,-0.6665905288469768,-0.48270309332907263,1.245157490610311,-0.4377679109781909,0.15453647722022643,2.078336054909063,-0.12594668810107887,1.1577839191114359,-0.8323914552285941,0.09250762624666867,0.034453512171242234,1.268030827169774,-0.20314398250825128,-0.5801570872482131,1.993793374851343,-2.832893904648473e-05,1.795332409759969,0.26299035004266214,0.45983765154282163,0.4939504917971366,-0.7162974851844266,0.9478301662101801,-0.15669546719106112,0.3921759342136722,0.22838885811699308,-0.8717289231935915,-0.754189658046294,0.31531483875649124,0.9015119482742976,-0.217272784689384,1.700192303757499,-0.6500319664314771,1.7120652834648267,1.9674903595793813,-0.6858124187950786,1.0943401465529494,-0.5939286095833596,1.0118574123062116,-0.21823842367906404,2.2437352088745244,-0.5085016954323357,0.11619205563726441,-0.2733727801757266,-0.9210231414301523,-0.48627451792678283,-0.5132062477368098
SIDM00411,-0.04913410408825651,0.06363199074858204,0.45659771603480276,-0.797918929607698,0.5599856744025686,0.0554976899975605,-0.8234755889082598,1.2242402420848653,-0.7145119725471922,-0.3616062097325419,1.0886194474913808,0.08400716210300715,-0.38956617876619715,1.7888611545285729,-0.4302417583851566,1.0728757869896368,-0.9675219439314229,-0.4358501286744312,0.7062406474148553,-0.1322528272504694,-0.015505049851779537,-0.731427341261061,0.8153699727320969,-0.8831901115599773,1.7810191177556,0.29408953761611967,0.6381888873015227,0.5572808769470882,-0.7658061754070679,1.1375896268219676,0.06851597745279965,1.2784253627919009,-0.7390435102376327,-0.7277999771161765,-0.7557500605061065,-0.4873785369823347,0.3515739746143911,0.12732717268759033,1.5400077444583808,-0.5638311594066441,1.412728171102417,1.9924173697352114,-0.5743823754238667,0.5767898813607721,-0.34943305591093937,0.7954696309109586,0.45220981601526666,1.9748889067716726,-0.693223937778883,-0.46328246847691956,0.512157633080952,-0.7313452140571544,-0.2439869861094633,-0.3984408287883672
SIDM00374,0.0026096416670713276,0.060741423714350484,0.34351426693477716,2.3829894737095,0.8684751964752183,-0.5742271936977086,-0.7269517721692523,0.8246599003480124,-0.6610640831792625,-0.6382379690063801,1.427518526478996,-0.683378262713731,-0.18267601505909054,1.5722768084774918,-0.2703550441131211,1.4772646349708116,-0.8289679962291616,-0.643770458072264,0.4304827308634043,0.31000819137434504,-0.39644869001748934,-0.4990542457426893,1.4762611042510614,-0.748884378566372,2.317264423664214,0.27675907204753203,0.48055584305653465,0.8211021362360892,1.623951230552208,0.7216801284323582,-0.6444641225349508,0.9371843768201511,1.2979120350365227,-0.8982043639172863,0.12252304701030135,0.9809328115383567,1.273816056051673,0.2708471076840033,-0.52321927365786,-0.2873586112733295,0.45122267165874075,2.014403301861355,-0.5055327928705978,0.7646584006346084,0.07342469554399979,1.4192698130018189,-0.0015863881255500521,2.2980815662344445,0.12661923255141758,-0.30080182562186586,2.3664210984680825,0.06933807030711583,0.7101803121912684,-0.5359605338166862
SIDM01160,0.37051117109060844,0.15582540209760298,-0.2988861173640095,-0.7614669549809514,0.8898353840836593,-0.37545348882715135,-0.6871918481752493,1.1075838184319058,-0.7218531287104418,-0.2379606872769256,0.906562482742119,-0.4407994441906169,0.038662978249581315,1.5835805790319222,-0.1361869186248444,1.1880359460974796,-0.958294659893904,-0.3898059816147035,1.139444635487583,-0.5991651935627759,-0.1539780257568887,-0.3322620345768664,1.2449221327112465,-0.7612190352918091,1.6516339387545067,0.5403615228783089,1.1297443063025117,0.5611164930635762,-0.8001109002652728,0.9251035318653629,-0.08885787012752985,0.48232357378397,-0.6450517473983506,-0.9118410923897776,-0.6164332699811482,-0.7399912956640007,0.6086936399962938,-0.009703671263281482,1.197850345103244,-0.5316982997906532,1.4887189848709574,1.8437509174781863,-0.6136620648856946,0.7951008124352971,-0.5505750784671024,0.9378713374263831,0.4223242219914135,0.6223154175900463,-0.6957513156524642,0.06520410849334968,0.0658079390520337,-0.8673539110364847,-0.03023065281712406,-0.4751214289625675
SIDM00145,-0.1089701140414204,0.003194612457737527,0.7901629870197618,1.6856741157332542,1.222340555226881,0.19120349049199792,-0.6728645697099527,0.8384287584381751,-0.6709376525853369,-0.6310692356204365,1.2169315484563663,-0.5981895396416639,0.013172175718705272,1.5487298119161192,-0.08499889519000874,0.9783519330377621,-0.8741256699710049,0.5987555317579765,-0.6403202117466423,0.5730071991307656,-0.14508168371135158,-0.3829653108561239,1.672214374756436,-0.6712056004289029,1.9304153566092779,0.198899834687351,0.7076652951668619,0.8420866888486146,-0.616685866952209,0.9016517836569579,-0.6593268260575218,1.0648285922054845,-0.26826463619503915,-0.8913986293650701,-0.20379709071046043,0.9903328308146645,0.9362275745027361,-0.12970111673421628,-0.6031643088277695,0.2496834043667951,1.2857859229635964,2.095761691324411,-0.7299084866071358,1.4511588694022892,0.9539275144804754,0.8314009692364289,-0.018400940908583036,2.9519647364131387,-0.5468405559421257,0.8979517976246841,-0.0253814989564129,0.8163628170683489,0.6122300013840992,-0.3455904798127118
SIDM00975,0.11807772983674342,-0.06248889757389386,0.13471223689858106,-0.8739983041862079,0.667914827045068,-0.32392437983241906,0.9609989478184887,0.8968665751001661,-0.789374904291184,-0.3774477104513917,1.4548694000788078,0.22174453465857918,-0.11253756931897187,1.3397936473136476,-0.20300196494501718,0.8511946397402249,-0.8106756321168498,-0.4229613892501492,0.1817477772512092,0.420728424004231,-0.33270096634478985,-0.6595948323460266,0.8882524665012252,-0.0145143776329166,1.3801718435418144,0.4109762991444716,0.5990629611895347,0.44080813700183863,-0.7089174068441259,0.8847497287134882,-0.7042601093576452,0.29518046591921054,-0.023168342828080227,-0.5153327903180428,-0.7177194627785494,-0.28867204090811227,0.36168709107881986,-0.35968119381379715,0.9848354833478,-0.7061420385231344,1.7768062974309944,1.7755083029862695,-0.7884315794324864,0.7320738652394367,-0.683056344884356,0.5311689130123125,0.2406067731627391,2.1325239812294257,-0.6158783529610046,0.6454959992134138,-0.7419816130970079,-0.7304204574390561,-0.22383073480811522,-0.5830333987096499
SIDM00971,0.021967542959176006,0.06898150726435219,0.352778244986696,-0.7665817669542061,0.9840994762213562,-0.5556711935109165,-0.32658268272687585,1.030543259178247,-0.6625119962219561,2.0577695616461247,1.004694247177376,-0.7012934375128154,0.07468926251449436,1.3377841714965912,-0.10196253718093722,1.3654970186726096,-0.8446143035924569,-0.4392940171781983,0.5356714956009087,0.17326114771967088,0.2580632661519532,-0.5080980502847281,0.5879591046234587,-0.8306026184529746,1.4881806484979143,0.44753992891748423,0.57225391420623,0.5972136651532114,-0.5182908783959141,1.1963822563824231,-0.663125903488561,0.6262191641240401,-0.3875271697433869,0.8648433083654012,-0.6580247972435113,0.2577276274847079,0.13124383357623276,0.046048752304809176,1.7917929240517179,0.7956840490888306,1.7004946070022182,1.6366115715272997,-0.7866779678002833,0.832873847483259,-0.4750002102617471,0.9157258262610262,0.42642348328186686,0.6863685055554368,-0.6428401806490993,-0.5559040380103081,-0.5420909697257661,-0.8539706438570629,0.31433545656633155,-0.4674103962812997
SIDM00251,0.07164854790113369,-0.15741564172951966,0.20183055384129436,-0.7941021762651687,0.9209985474723127,-0.555218764242211,-0.70748593353737,0.7276132544228828,-0.6649650211903637,-0.28824256628150347,0.9968949270307409,-0.37847568667875275,-0.508592517850403,1.7210473298567899,-0.12970685425235975,1.277820405146134,-0.9091243542469101,-0.11466339758338577,0.0825545093142483,0.7824154246589353,-0.06108337198505866,-0.47378219160402313,1.1526039054739925,-0.8299824076046153,1.4929803410996587,0.2803783522797874,1.0623823442779528,0.6747884116275189,-0.7064638775937819,0.8598122597099076,-0.5908747939080469,1.0127039039978598,0.9951490690095908,-0.7475151300080739,-0.5888285386620078,-0.22751533316120925,0.30075982620435865,-0.07749431033717213,1.1664935854569352,-0.4438483569661307,1.125039183745652,2.3642765963587515,-0.6194081017260095,0.5427320828602736,-0.21426566925884077,0.583855479838672,0.12304969245245363,1.4878326352300988,-0.5862194505698869,-0.07864242950517704,1.0117497977693468,-0.854625836540477,0.48739875090072465,-0.25038556264993556
SIDM00412,0.5461716537250908,0.31292366742249755,0.7983561291668142,-0.6761095239499907,1.1575895036147499,0.3533118286441307,-0.6228985297584766,0.8557921865708543,-0.6875974542051027,-0.551769272857345,1.4884850368101117,-0.3716592525814827,-0.22468509889567026,1.923702536676503,-0.21741949414180478,1.2685558995027082,-0.8448291377395163,-0.2626926162776807,-0.36336678869431416,0.20201091940651883,-0.19775973394572563,-0.48398644151347436,1.5022894526891792,-0.8284067660885268,2.6214977697587436,0.24399612452193456,0.4155915934708149,0.7529752466359841,-0.5576151598407979,0.6116622268950679,-0.6903152283706429,0.7862359162149266,-0.3992849800012494,-0.8894849810947508,0.16768210715219575,-0.3283519932010957,1.0523136730321263,-0.054471766045236486,-0.6467220149420062,-0.40832659116132897,0.4540991771841354,1.7134892413533958,-0.7498438141809828,1.2045650435492585,0.7893246208434658,1.2450870296441667,0.11417759015075661,1.2815535671607512,0.1793801230378477,0.04966071952525853,2.9579262529256223,0.9186104913756331,0.0008596510534877207,-0.4656554886457795
SIDM00023,-0.026956729411544308,-0.11366742974713755,0.6182680144652161,-0.7638746326073788,0.8008908803361138,-0.42476927007827897,-0.1756019342291496,1.5033111900801102,-0.7203317237342752,-0.2313825668619822,0.6892220110944809,-0.26275301792332195,-0.009405655753507502,2.030519327542189,-0.4594856298998987,0.8328742140193269,-0.8908889460080676,0.02768775231906574,1.4978475508361357,-0.012995644551796637,-0.02225262985857594,-0.6241215964420105,1.431058774188107,-0.8925531568654644,1.9959611697500435,0.5254356127220261,0.5665595184220644,0.7434415196941886,-0.8165453020726285,1.243371823120877,0.4834213202071172,0.649224647786217,-0.6171962489170387,-0.8747825252454505,-0.6155314495541949,-0.754437340356745,0.7100304165348408,-0.26985442561859113,0.42900580603789623,-0.6364411497319652,1.2303670970115441,2.049649969228719,-0.8139584473487554,0.5103037172343121,0.06615061651198736,0.6204023303217404,0.41035749845401076,1.5811161131771236,-0.7250791013265749,0.016129254890318273,0.46504980582530636,-0.8278046256178763,-0.27065947769750315,-0.4534331486825259
SIDM01198,0.5215855122504951,0.20481980681223455,0.25037807099444215,-0.24136455777475432,1.0203545052015066,-0.4045579173215536,-0.7207390434137997,0.49775870623577173,-0.5681070361412667,-0.5126532647766978,1.1835166992316553,-0.6257245588515055,-0.2354861285481687,1.95376690322678,-0.29897976128024256,1.143572500388088,-0.9052400689675794,0.09571419008757706,-0.4282270944899396,1.0672223451821627,-0.2397388857948273,-0.5892886140700756,1.7965837775238547,-0.873458110960579,1.963738214311042,-0.1113474172428823,0.8461193576713766,0.6932536524731792,-0.7331504341199825,0.4431267011174729,-0.6265299804461995,1.256548288492223,1.6258138071795707,-0.8166268787749366,-0.27722441791271896,0.6357657460560014,0.8216234076905184,-0.014577714926125728,-0.7756591157627206,-0.5376674064389815,1.471571809194178,1.9910458375403453,-0.08314050018480207,0.9533749214615157,0.9047788364085673,1.3907462806734017,0.08711876569449964,1.075458886748353,-0.4354798693102715,0.12577609097756182,2.2553574800433065,-0.11190515273722253,0.034729878026936764,-0.4684404356344909
