,JUN,CALM2,ELK1,CALM1,MAP2K4,MMP2,PLA2G2E,PLA2G6,PLA2G10,MAP3K1,MAP3K3,ITPR3,MAP3K4,CGA,PLA2G2F,NRAS,MAPK14,MAPK12,KRAS,GNA11,PRKX,CALML5,ADCY3,ADCY2,ADCY1,PLA2G4E,CAMK2A,CAMK2B,CAMK2D,CAMK2G,PRKACA,GNAQ,PRKACB,PRKACG,GNRHR,GNAS,GNRH2,GNRH1,CALML3,PLA2G2D,PLD1,PLA2G12A,PLD2,HBEGF,CALM3,PTK2B,MAP3K2,CDC42,PLCB2,ADCY8,SOS2,ADCY9,PLCB1,ADCY6,ADCY7,PRKCB,RAF1,PLCB3,PRKCA,ADCY5,PLCB4,PLA2G3,PRKCD,MAPK9,MAPK10,MAPK11,PLA2G2A,MAP2K2,CACNA1D,PLA2G4A,MAP2K3,PLA2G5,MAPK13,PLA2G12B,MAP2K1,CACNA1C,MAP2K7,CACNA1F,MAP2K6,CACNA1S,ADCY4,GRB2,MAPK3,MAPK7,SOS1,PLA2G1B,MAPK1,HRAS,MAPK8,ITPR1,EGFR,ITPR2,MMP14,SRC,FSHB,LHB,PLA2G2C,ATF4,CALML6
SIDM00953,1.2154112386939537,3.2714972653112215,-0.5772346675498023,2.7101905169699183,0.08227272379592457,-0.7037977050065931,-0.803276649950875,-0.6064081420718715,-1.0353499679799436,1.1860011800738197,-0.04951681188698206,0.4102844956883928,1.1676733518049425,-0.6110453147956784,-0.9182846272973179,1.1802749426387626,0.7908692947503451,0.4904305324402466,0.12497197269877208,1.8885056129137068,0.745779053290499,-0.9134181576552812,1.768351557028013,-0.8641363625506002,1.0970224841485308,-0.8478176565544633,-0.7887824894960831,-0.42733428552918357,-0.43137425164968907,0.019661268498864893,-0.5873430258435643,0.12181024740405039,-0.6193569871438608,-0.767858882851746,-0.5474597948530475,3.3503060678697882,-0.46258417269242585,-0.23636157669756816,-0.6765754568295649,-0.7893335644540231,-0.6257707730114529,1.2751322003486711,-0.6351118525045771,-0.6831444309803361,0.7943142686372177,-0.6134398627181094,0.079466677516461,-0.2556914060389005,-0.8654920746639455,-0.7820344805609563,-0.3970517282585386,-0.37723081119888363,-0.7913068335961109,-0.40071873317281853,-0.519429545968223,-0.7858516452013873,0.7015891930177368,-0.258011565141369,0.0487107126492023,-0.7568679402195427,0.6107392712228212,1.1488894165820345,0.356087719461815,0.31620234754978055,-0.8488678258913963,-0.5061908522486016,-0.8646415347138909,1.2424475576524725,-0.904025673256309,-0.7230579070858552,0.7699878577794834,-0.985886829687657,-0.5146668276270243,-0.8414687814567136,1.9321366878936979,-0.8668738828035938,0.015014937190938561,-0.6123594930090152,0.48041370723718557,-0.6341736859447119,-0.7743983454504713,1.620119890040181,0.2858541789412954,0.1839264055559535,0.36266252082415434,-0.9039548861850458,0.8387472378506039,0.9808748747739677,-0.061476853590324516,-0.5865986938665644,-0.7484333877026138,-0.7496337856517459,-0.5533675663791858,-0.23628682452021957,-0.9385499082199498,-0.22067408440808542,-0.886643936738262,3.456110924198754,-0.7815429490168931
SIDM01245,0.26713329497749383,3.182104936157519,-0.5842260141332171,2.2634075855737197,0.44144349911620334,-0.7055958972025218,-0.8100787304991974,-0.6351656486932464,-0.8202468474995694,1.2624753072479602,0.03532642882966289,-0.10986092213338054,1.6106941114258553,-0.6919901473008004,-0.9051824467180463,1.714740965722159,1.0068094570500707,-0.13409916796826216,0.7520121909436154,-0.6978983229861185,0.6999951199544818,-0.7688189498130056,0.3748361315276718,-0.8088250998197863,-0.6963232585209645,-0.83477258579183,-0.7714876256241268,-0.7992129036251107,-0.6571554348692757,0.40132549804279233,-0.6518029677047488,1.3675983695986358,0.620169742132308,-0.646226137880226,-0.9317809764582581,3.139647514834848,-0.33584386874636474,0.3137587610667268,-0.6553928813052765,-0.7793553897842039,-0.68248810186294,1.0344735240709853,-0.538646255145571,-0.6366431721418571,0.6354472088911609,-0.26698610587356425,0.6413601239152591,-0.08382073220684216,-0.7380053186891787,-0.7961646485100342,0.2878245284041017,-0.773563270803301,-0.5723553788941155,-0.5567755583288735,-0.823314554770458,2.0377351390251235,1.0334966240095322,-0.42307727464174544,-0.18313609271307152,-0.8316562212808465,-0.7482853802070524,-0.6804617769926599,-0.10354684540380395,0.2782254840398088,-0.79211820735129,-0.47113082575414034,-0.8885011952478145,1.5054066664900434,-0.9086396850924744,-0.9147299492488622,0.47485715254390376,-1.0153251988812122,-0.5614673404762552,-0.853104272083985,1.3738023346007733,-0.8087456072564281,-0.023217254634431007,-0.542975202169165,0.45387789517535493,-0.6666798062797156,-0.7658448187140239,1.6136750014315762,0.43776663542914557,0.03708703859040951,1.1067932600675334,-0.8463505249495269,0.9301910422716186,0.5291426280110638,0.2736893004276852,0.04963138826628268,-0.7158719048521094,-0.351597629305897,-0.40971280300598284,-0.6067155685016996,-1.0147958762506877,-0.16210659086632923,-0.8055813573786378,3.6286447118067486,-0.6156906445105425
SIDM00929,2.1439875421664825,3.134793394208331,-0.5080496023100346,3.0331031949935916,0.27757481092812214,0.8463757218395846,-0.8421395428515605,-0.7423793280454691,-0.9899611665909531,1.1027445785668692,0.2160636928103269,0.11911072235230295,0.821870631954233,-0.8901540567359992,-0.9170446245841697,1.8576634130981444,0.1287581321368344,-0.29694970165118006,0.5837418815534972,1.8422715591598708,-0.6048787993418253,-0.901361682851481,1.297715261906442,-0.8765930685634316,-0.7962910363642299,-0.8347283488674777,-0.864355156284463,-0.852007521497809,0.3949935607716156,0.2312836941004215,-0.5069424737070184,1.2661422870056327,0.23930895324433482,-0.7582040091592437,-0.8675501620222564,3.197261122795597,-0.5463407381402438,-0.4684112033315742,-0.7501663797776467,-0.7797342481077709,-0.07300454798342403,1.4672190851927749,-0.5897999938900678,-0.015983883815139446,0.3552386348831763,-0.6287809572705194,0.7645448982167189,0.59759456860861,-0.8435015220144836,-0.7820794008166762,-0.2602062368277684,-0.26309404972930805,-0.463409138379917,-0.10587900830454777,-0.7538732256750312,-0.8454892357652546,1.090243711088854,-0.21234496897533914,0.2341296476874746,-0.8735673125482335,0.6513361247020094,-0.6643265138990736,-0.08266881837967498,0.6109436448344483,-0.7962794443027226,-0.7150320945240201,-0.8374880375393398,1.2125353395132703,-0.8720067212910695,0.31398064913881574,1.0006851714479987,-0.9391340324869373,-0.6847555789701849,-0.8972905374814918,2.0292645216037104,-0.6302813047301902,-0.35861133500920994,-0.6525411498832598,0.0023787036866378167,-0.7215251559970243,-0.7400307727338817,1.5873930047899119,0.3692098577413816,0.5905908685460493,0.5910129207364874,-0.8481657936912244,0.862357333773194,2.046886986058056,0.17952567146425233,0.27752365746861374,-0.6248833212574263,-0.8111156264722841,0.9641301368337043,-0.3281067408821662,-1.0103532018090782,-0.27501680713243476,-0.8677704991992892,3.4686342789679356,-0.6864915752996216
SIDM00732,1.7346264738090484,3.1147888284488627,-0.811966154580336,2.4052876169522612,0.3650952132219726,1.3019085660556815,-0.8628000172281084,-0.6636786222125197,-1.0403067899905738,0.09802489983561931,-0.35841789012319836,-0.16322178651289995,1.0489144153869852,-0.7088784415877539,-0.9669371951116713,1.7974522066937126,0.31598725160525243,0.40956696050332086,0.33376945260744306,1.7060193606650187,-0.37091817398276794,-0.9225494956567355,0.9100886931200635,-0.8674695243210214,-0.5766107504392755,-0.7945919349984958,-0.825714529482208,-0.8936278411800809,0.9295346955158094,-0.054395405979997806,-0.5916199606742647,1.1745839465056205,0.2710819505194376,-0.8210032642783787,-0.8549744568823925,3.2010654885334984,-0.45066886279358487,1.023883005298419,-0.6394939106097053,-0.7304473111980869,-0.4399613808712757,1.2520619040279064,-0.4613152774682155,-0.43351365797238045,0.053882388659020265,-0.630567138364022,0.651535231421508,0.1407253683144922,-0.8079423990934071,-0.8019051786810338,-0.03423588006322306,-0.39908725497055847,-0.7744214829364144,-0.3409756679468443,0.03904385182740322,-0.8380382147378624,1.0159165434840702,0.007278723355479244,-0.25909308103573736,-0.7213546651040531,0.054389338548247436,-0.597336764395655,0.1264139026035274,0.2885380476370803,-0.8205681488540363,-0.6528406523205266,-0.8673532591521166,1.3814420604376163,-0.9354679219834993,0.42012136952693235,0.4715208680499242,-0.9230505202379865,-0.5914668876873105,-0.7614420037282689,1.4783614752615815,-0.6810711199387075,-0.056703527456968376,-0.6252104908900191,-0.06400976670942556,-0.6275693857386462,-0.47916490344011503,1.545978311661143,0.16003631625802697,0.21055025881321707,0.8824458637831635,-0.7749793953834784,0.427959277113006,0.6527892999375468,0.0032727401331201526,-0.18151679796791456,-0.3601240186220647,-0.6172873711917674,0.8323579015883126,-0.46016969585029,-0.980462490114563,0.053559720476577796,-0.8350719027853324,3.25822694222423,-0.7500838027826912
SIDM01047,0.1518475582162441,2.961081222609511,-0.7415404835451144,1.8497508203239694,0.1634116039500823,-0.6492347338221502,-0.7693141992382906,-0.684092476608474,-0.951748795685076,1.9550342361386555,0.16989966316914817,0.34066421033347327,2.066987655831001,-0.6263201252839236,-0.8277059354379114,1.2788936952982053,1.178616418453152,0.5375403712379913,0.5142668451745936,0.9318874352235287,0.0779916428905103,-0.8803380554917376,0.4029659477548265,-0.8375017350689856,-0.6526471718325932,-0.8412925287003001,-0.7882554324683944,-0.809005600237099,-0.3222878830740377,0.15061229246707455,-0.6698616764567221,1.312265297540136,-0.03355048006372274,-0.6211822284806943,-0.8691590725858852,3.2633103039215157,-0.578917541093318,0.33595842104116036,-0.7022590317849613,-0.8130258948512802,0.9548183034075529,1.0894496316274,-0.6152529755210949,-0.3977699887623807,0.16741800180475863,-0.0989428148514291,0.5605790552741798,-0.23925685428486174,-0.6520466790312648,-0.8210270564183497,0.03316462175738423,-0.41809030834086913,-0.6506898304859053,-0.6358400563146379,-0.04564542159627324,0.38511278143035005,1.2085357679634743,-0.5311233979459237,-0.1304258506684001,-0.6695255054878307,-0.7726030392594557,-0.6556660058912673,0.7107902057437241,0.5742518831156258,-0.717096035664252,-0.5354173848372283,-0.8964807010776898,1.054865372399146,-0.8786392577752513,0.29405479357393915,0.4301948777066573,-0.9666912271651453,-0.5434642727879035,-0.8607795467217937,1.5975114432427633,-0.8350712640670668,0.1596331804838213,-0.6260474586159428,-0.1938965669759033,-0.7331186547914507,-0.32532887210081013,2.370152432049105,0.0696839219198599,-0.4344856265992443,0.8971540668810521,-0.901180759720079,1.4468298043792942,0.5213647282442283,0.09391044767095981,0.4991199914032422,-0.7209827861320688,-0.6184512593420287,0.168835626519486,-0.6594473031650503,-0.9606328066735843,0.0153807205382137,-0.6261879363572929,3.538878170426469,-0.7249614534953767
SIDM01229,1.9928623518533848,3.2522537101579387,-0.6617618084647158,2.976061601762094,0.08038695074169437,0.2877891640502611,-0.8057651507924717,-0.7220701041047489,-0.9001216278820195,2.442567979265227,0.06280429904317616,-0.4760501265145752,0.9093912581322465,-0.6642539185085583,-0.8437039408053596,0.9965214982604574,0.036693270266048295,0.15314120824178148,0.6427998568084179,1.3244167046167319,0.48559552615440355,-0.8914114240576263,1.167619119753218,-0.7961662438912918,1.409617449038555,-0.7339519556297947,-0.8018199600850585,-0.6277259587771999,0.18893818060161577,0.32635387306303,-0.7216676366568544,1.482492681404423,0.5778405933344439,-0.7065992719695494,-0.9492426547216278,3.496195984369714,-0.6514064662313422,0.13806867348815166,-0.6927750324897365,-0.8008176609331373,-0.6857751892347876,0.9904923784947351,-0.509606932114575,-0.48754576025626645,-0.07269566438282313,-0.6055858022315195,0.45407617007461487,-0.15047757119652735,-0.8327079127895329,-0.7545228777398895,-0.025127018435591206,-0.3804302365968996,-0.20458174515503694,0.2997982734561826,-0.07793607005734939,-0.7791460406554038,0.7881352650859038,-0.22313260314136518,-0.2656822178614403,-0.9071333132959601,1.3883002699393432,-0.7029818427652978,-0.18599119478037163,0.10370262321399747,-0.07649136124263532,-0.6273176612233936,-0.9114003822209795,1.4666371569484271,-0.9513371013807397,-0.8852799198544788,0.06738143590074039,-1.0463530704213118,-0.6481606429519072,-0.7942466308574564,1.121380162132431,-0.7111399313233345,0.22911583831851753,-0.5064754009047252,0.26713758159545714,-0.7226334962900928,-0.626513580709649,1.225307520282519,0.5519518144451769,-0.05774375608381694,1.1811591685743552,-0.8947279486526907,0.2798422098480013,0.4111730300622593,0.520339628610541,1.140766517472883,-0.5202810114235221,-0.696025234100858,-0.25768989491457733,-0.043558986418967126,-0.9663895149514218,-0.05499038134946251,-0.7758758953037334,3.7539987518161317,-0.5296608607177892
SIDM00540,1.9988776811343636,3.064205623611566,-0.7640042742653215,2.581578927989652,0.6556311482679033,1.3347324859590226,-0.8722517141760413,-0.6861409457796817,-0.7730144370936566,1.012051518581929,-0.3810455115007562,0.5941433560669355,2.3788570656528893,-0.7495756296834212,-1.0402499717475928,1.1832982964851884,0.2138604166813271,0.09990677931651722,0.40772401771195793,1.4404754268108104,-0.4613988228278914,-0.9054136570581796,0.5695908561653263,-0.8906191760942226,-0.8182615193158599,-0.8925256497059226,-0.5528500971242509,-0.8601184070899025,-0.6203425676103895,-0.12776627304210966,-0.6156219841752313,1.5511290448071082,-0.18997442865203587,-0.6780107586928112,-0.9165190209324255,3.3987294310677707,-0.6508904646752545,-0.5666635234645611,0.728613258129976,-0.8171837727785365,0.24929542383847322,0.5397274037559872,-0.3582965035141682,0.5865510617148295,0.025672774469882073,-0.27775273748713036,0.664003620573004,-0.14710343300856477,-0.8703001228899708,-0.7472333241959921,0.6243484640343043,-0.3161352936873608,-0.7528927046633813,-0.2994735136527741,-0.08608578855888623,-0.8933591123852678,0.7177080442259295,0.45517471220031097,-0.6391068012487083,-0.8968679796843494,-0.40499989440311684,-0.7554609421131191,0.2976381607105641,0.46528458819794755,-0.46644759964234295,-0.5654577684258572,-0.90441918384754,0.969436265776678,-0.887017298441193,0.4728927202834388,1.0328788486732594,-1.0118424029805488,-0.1926971366128256,-0.9115496241732894,1.74992149318042,-0.9228993233714914,-0.20000591789357816,-0.6009715009050065,-0.3121386539905474,-0.6592263783630067,-0.7056890823393474,1.415118458019458,0.029060412341727456,0.10236493278188694,0.8246521412683516,-0.8853738449744469,0.496741551067594,1.3897789188813798,0.2594116021412823,-0.5678359691633544,1.6216899092933137,-0.8062727121135279,1.8192336673465717,0.7608775061346859,-0.9285372737964148,0.17956675481167114,-0.7581626319522247,3.365440218256719,-0.8402038856160791
SIDM00264,1.0802769253880036,3.043264381160155,-0.4585444932377242,2.4451760831072846,0.10183535400506322,-0.4812079180314167,-0.9013117510051643,-0.7623723405223388,-0.8271913643886469,0.09442354680275854,-0.1571487277675667,-0.45698432767518843,0.8865787861026247,-0.7045452796668834,-0.9213024247064704,1.4998375745395676,-0.002768244811283659,0.5197065849446415,0.6528875811041988,1.506720253783834,-0.1344010521630922,-0.9735141573705833,1.4127671988293413,-0.43489785920395607,-0.7721679598308611,-0.8206161356829168,-0.8393591505423472,-0.8383534542323017,0.1896252286699798,-0.1529149780700714,-0.7732019376853314,1.5625734008108942,-0.045386187059904264,-0.7634300966337553,-0.8958616238056476,3.314303136296279,-0.5397793795103975,-0.2863721752414214,-0.7826467579728503,-0.8437117738246455,0.17384765049616718,1.174381484259529,-0.5682850374630731,-0.4651131979410266,0.07442730748486023,-0.5479565506338868,0.7712816169518875,-0.2068365809089059,-0.8357628867875528,-0.724413675615918,0.283239434506656,-0.39149532989034946,-0.7298401478910562,-0.31976110671575475,-0.5422563749906559,2.3727257548612974,0.8171937754928278,-0.211816487270599,-0.4693652792662589,-0.9075859852256385,-0.76687643811935,-0.6965552149083357,0.01215345131886951,0.2815576350400517,0.5057997946863112,-0.6042676958172055,-0.9039633602830697,1.280464090392744,-0.9540356836249037,-0.7639523923069484,0.446310084957421,-0.9705762154154998,-0.7090085797410643,-0.8701941040510733,1.2209843315188078,-0.913523667330447,-0.31182325133848215,-0.5146828959750591,1.219187468267975,-0.7192190299575072,-0.5513073319723054,1.8045956605514832,0.32290063323240065,0.03395790907728684,1.066320508782116,-0.9212417589853472,0.3525208990816016,0.9932273053505626,-0.3919567197738703,0.24431477963233644,-0.5423106072714267,-0.7424325340390646,1.058007238781528,-0.3213457841611114,-0.9466168642863436,-0.2908126385129728,-0.9155375587203464,3.636546631894374,-0.7097484492872159
SIDM00842,1.489490758174196,3.0941548466537028,-0.6259406328403738,2.045671835888527,0.23851275862888444,-0.6831530308638133,-0.8886259368155732,-0.7412535153050643,-0.7602574327745113,0.5408856493450951,0.017420235484396265,-0.34050952410790464,1.5052234921449221,-0.7227915776496862,-0.9283096222503361,1.2016273332512333,0.20490071775339508,0.21186223846278357,1.0202213101342448,1.1995492790673083,0.7729450495579232,-0.8861192261288238,1.8855921215818674,-0.8730035651500374,1.8994424889963617,-0.7702383129850162,-0.8291752033827151,-0.7451123643295213,0.5020280818856742,-0.03700006029782672,-0.7104057650184783,1.1754002859226946,-0.5916479125530911,-0.8154152156040488,-0.9018139119887472,3.311318483463542,-0.6689143391691623,-0.4138817924840401,-0.8507301607049417,-0.8187309482569486,0.4479607438512655,0.9866007871561808,-0.5851894036250709,-0.5753650710999282,-0.04539002875981646,-0.5738786670338312,1.4278681275086929,0.06222224108538843,-0.7904609195937693,-0.8084547847521025,-0.10791987184593965,-0.28743375894050105,-0.33870197348049186,-0.043495782873063715,0.6233155025271825,-0.727834992852025,0.82290870171733,-0.395329834820724,0.016247608046454885,-0.6867709816948682,0.9159857840650325,0.2784731994137166,0.17826909191448234,0.3194912238875594,-0.9260273668988565,-0.685236518995885,-0.8552983400427291,1.101971247446253,-0.6477954921699574,0.9488696446743823,0.6695698400015415,-0.9853690121255586,-0.5772235261151134,-0.7437425130457049,1.3447497610895562,-0.7160355234767154,-0.005992977477436368,-0.4250620383939864,0.9127414042974833,-0.7574028808909982,-0.5732957947545412,1.731727790493533,0.7825390690668751,-0.3269756923831615,0.9112165025383465,-0.8491917867364711,0.40360123957596766,1.0551263533081847,-0.30319629874789433,-0.11635590806819678,-0.8185655603609091,-0.8341100817724743,-0.2852054141490808,-0.4048532674535129,-0.9051234859387155,0.3159921313944062,-0.8681124989074814,3.52499162007534,-0.6403018501770756
SIDM00923,0.8750659355806094,3.133076863966582,-0.5976917653054429,2.697708991485611,0.4233855911750593,-0.45791219149317614,-0.8789179438853476,-0.6473189240954594,-0.9112812217976979,1.0705417636691295,-0.1518677269567091,0.4211315451082471,0.8063649526222693,-0.7272496521500951,-0.9421886047109875,1.6922386961394342,0.34786963790886455,0.4291226214556606,0.28333559679031606,1.547809616849517,-0.05128598199860782,-0.9691495474497835,1.43511142203096,-0.8396881234232446,-0.5572308687629047,-0.9119517697650095,-0.8805786315238018,-0.8261900211909389,-0.10369619104615498,0.0022857024189110895,-0.580001553988567,1.391457064488861,-0.4681739536635467,-0.6569714068605637,-0.859911709473176,3.364332165428031,-0.45032789260070144,-0.4737537683289372,-0.6517270401172529,-0.7509489029172853,0.11175206080243875,0.7783122132760854,-0.39547591833070556,-0.594764424306718,0.4038126852175352,-0.33379283580951136,0.31797625155450016,-0.19129924156018566,-0.7717328214337604,-0.7614122722964849,0.043040900431672066,-0.5407059284907529,-0.7771033562415286,-0.4574480051066457,-0.2674423782731449,-0.8134108042610905,0.6562159001989497,0.44276162860997587,-0.49079666164938757,-0.8539735284168269,-0.7991375467748645,-0.6674620215270868,0.12892288986043934,0.35574656349242556,-0.7476255558577318,-0.5815284041704675,-0.8861878636696953,1.3883191091729032,-0.8642797791024752,-0.9295015449128542,1.062409773450184,-0.999272899662089,0.25693986338916336,-0.8439939477541719,1.7537050236069218,-0.8199027062750123,-0.12803614059799687,-0.6062968121007053,-0.35483393549321574,-0.7594312747346563,-0.8216709091753646,1.7420467736748124,0.19583505558677525,-0.08332261768468839,0.6978465858717141,-0.9094235551005655,0.9601488988485335,1.8287149723947311,-0.09641470049025994,-0.6609644311277625,0.8091267573851935,-0.7747035718356072,0.5258093122278744,-0.39511732489421814,-1.0256273486552339,-0.15263643290765444,-0.8138099884819268,2.8582919961147577,-0.6656056514808607
SIDM00120,1.1255728409972627,3.139261645004739,-0.6604464518980774,2.69671391798658,0.5994985220614333,-0.7206962422026668,-0.7875601897099841,-0.7077529601063136,-0.9157560181336675,0.6615052092364669,-0.1503601886220762,0.40318875831113543,0.7631462127773477,-0.6979510328538703,-0.9259048458742413,1.4866324473727008,0.10753227672276452,0.24931542380809465,1.22086861200632,1.913565207029513,-0.2933198329520916,-0.8477134327075497,1.5398996324969594,-0.8628988801322176,0.803910619726427,-0.8551063988671282,-0.8566327867599184,-0.8176552931601444,0.08579006049507082,0.11809626041889298,-0.5793232857028147,1.1456240328974685,-0.48795365328205387,-0.7212976959720806,-0.9457636069747218,3.1843127415263845,-0.5122752285415446,-0.3722613958085677,-0.76043171523142,-0.8191457587266241,-0.5933695576411662,1.0657988208482239,-0.4932857431748871,0.528755700436898,0.20440226797662936,-0.6304454620392149,0.12274906447258933,-0.19737182194146513,-0.8452322951423887,-0.7410373011794193,0.3021933225515126,-0.6984178278673066,-0.6891828458364601,-0.26144456857402615,-0.3833796639039221,-0.824646157668642,0.797386392163161,0.2707319381794833,-0.22602154132101962,-0.9059959822463455,0.23401566006189384,-0.5839703524798582,0.4670483177867851,0.7168322469910485,-0.8437011653812756,-0.5560382599614582,-0.8335954754330515,1.3842179309485314,-0.8728976799120226,-0.9626113435426109,1.2134388450696436,-1.0444409610003547,0.5945452085940397,-0.8388022366170572,1.919141062714714,-0.9254699043081084,-0.16179394987479542,-0.5566956977168762,-0.2352713856182579,-0.5955045524075774,-0.7531209710138556,1.731287184350558,0.5374418255743532,0.26853419945991797,0.4560670815542612,-0.8120807718705766,0.5403244122992801,1.203523429645088,0.26537386880687724,-0.35450727407654387,0.002697653039046434,-0.7736888238476008,0.5597339618876354,-0.35185287800230614,-0.9344246449484099,-0.055595669596724455,-0.9639767532553811,3.14463829930859,-0.7589123512235851
SIDM00900,0.29706196865220014,2.9553101674951754,-0.5008976191748017,2.2436591883621784,-0.08050360452473966,-0.6692268378199882,-0.7860177266110727,-0.6224037949264669,-0.9185907201097638,1.368166344478999,-0.2522261028273144,0.21750546408654198,1.5123853124534683,-0.7611029700830839,-0.9092453769823997,1.5149422329215891,0.2550658514796668,0.6160501276358412,0.34633909951288766,0.4366418191620163,0.3090159099247962,-0.8700592742269769,1.4807170644157421,-0.9052405275295987,-0.29396213109566827,-0.8459864628791823,-0.722867336939289,-0.7732958312041514,0.2634014206429974,-0.2272497524621393,-0.7601237379870849,-0.7150021008005228,-0.11134028545247712,-0.6508688428736428,-0.9789818047465999,3.1555816599725595,-0.568575633861039,-0.48585011466452266,-0.7105253542007126,-0.7826371136747035,-0.6131015931497754,0.6568413101324033,-0.5801248834304111,-0.6626110434363424,0.4478907925380263,0.6769982617413285,0.5211697647546624,0.09019876583631087,-0.7249952821375898,-0.7024997127167697,0.09833338840119865,-0.6449315348691842,-0.7150422965522124,-0.5379070356005579,-0.08312353960791453,1.8911919327571625,0.6555673534324085,-0.3772349261446396,-0.3931539135302414,-0.716004514489237,-0.762369078087396,-0.7571904553741999,0.6759504190751287,0.4041645254418504,-0.3814998968738359,-0.1981657618089742,-0.8759881443445229,1.46345151962393,-0.8552073617346816,0.38317241403953023,0.6506398971631704,-0.9220326962237477,-0.09330598170523355,-0.7732958312041514,1.6496474901790508,-0.8418081229010743,-0.12563059211474595,-0.3966422672596273,0.2605580643180502,-0.5982024745311401,-0.6934600311107703,2.065540519894485,0.2760095728954388,-0.6439733085781375,0.5921008994234117,-0.9447926832262775,0.40219289982686895,0.7580102496479916,0.045709932532626674,0.7734685211569327,-0.6993404092218155,-0.737064520591938,-0.2172290518253175,-0.3517434186016463,-0.9623091168618146,-0.16779662225751255,-0.7918850059105612,3.710806839027477,-0.6923054611273668
SIDM00962,-0.41228977471237005,2.97316824979007,-0.6957058276965847,2.3505777040558877,0.3775775498064548,-0.6794602880518003,-0.7640303653075858,-0.5680830213040408,-0.8493358326305357,2.2033071491069083,0.029082860705606024,-0.07052616031329546,1.7097840062630085,-0.729416123541525,-0.6852935190348987,1.5834166661623088,0.5628676813459739,0.42523766137290964,0.7581114415831396,0.8220870565946607,0.7343364907679878,-0.9014721391529537,1.5724591380377213,-0.8232302106446733,-0.7022650531640992,-0.9091618989616682,-0.7616362013077382,-0.7527891124000036,-0.10432783523758966,0.40457342255365747,-0.7058041428425028,0.7294479793457358,0.297751065375523,-0.7221937962445367,-0.9588073968468546,3.05829693180884,-0.6187373397490398,-0.35553126274890134,-0.7590962479953218,-0.7774102180508288,-0.33739102239292146,0.6872958083398406,-0.5289343674526198,-0.4174138889475345,0.3327160096406029,0.13919234024273594,0.2615218948235339,-0.1879190830990377,-0.502194999541335,-0.6616367604366319,0.11005686292769992,-0.19810846668917684,-0.8251689014459902,0.08639930027109897,-0.417893758884372,-0.1936648957174887,0.8099506700890101,-0.35448863747339526,-0.6032572230810932,-0.8321756140767074,-0.6629710248491285,-0.7417635071581852,0.5811671398682006,0.5179611692256015,-0.8606913222545886,-0.4860571456727393,-0.8648801888145123,1.1237936818961478,-0.9125437298811987,-1.0662117168912784,0.9399223969909577,-1.0898787885196226,-0.4457584380192687,-0.8151068971606233,1.2793741616623902,-0.8146318449176417,0.06559154151682843,-0.4468810778046731,-0.44803600564706253,-0.6238253060825151,-0.7107756282780323,1.5666944173064978,0.2572909950345009,-0.21939127875180559,0.8140071431533117,-0.8945934957570529,1.2372986061005231,0.5584400549637816,-0.2637825916211356,0.1486800101522141,-0.7400443494221125,-0.6988484318188282,0.48973374776229445,-0.5617978130565898,-0.9856123852067665,-0.056735194781969235,-0.807746151382145,3.5217299741696104,-0.6318581619804766
SIDM00889,0.5534966429111141,2.992303858224678,-0.5448359275202623,1.8746598204786165,0.6171623790519665,-0.6782407765886854,-0.802929444026056,-0.7204634041888612,-0.893774628143195,0.7007778357953526,-0.21172918247103195,-0.5164889696881895,1.2161513297900786,-0.6724970659890254,-0.9515563245855304,1.7533690189605498,0.14847453205483255,0.7381899135756541,0.7133737191903459,1.4791118259392848,0.817436803966657,-0.8312860374578366,1.545930476692077,-0.8776257773451086,0.4661921677313651,-0.7510650634860957,-0.8002504496052332,-0.7532302536879251,-0.7886436790502982,-0.19542383965903298,-0.5995388768050549,1.0687678014122157,-0.1906057806828432,-0.7394008791911987,-0.8492259642557389,3.33430365631446,-0.5923603158402325,-0.22266301675524905,-0.8130830651501205,-0.7690074732780647,-0.6717012569628593,1.0262474280645435,-0.3439898983376557,-0.4366344745412463,0.37516638705331284,-0.654849243286781,0.23314699376276724,0.13445914372423587,-0.8466072612119513,-0.6813471583387025,-0.2451087451342339,-0.5873376906536327,-0.8114388655934494,-0.194057293719075,-0.6066617431125878,-0.8172479560277633,1.0388073334942192,0.17823857932536286,-0.5101613433336272,-0.7950028324311907,-0.7245904839653394,-0.7240078829149871,0.010977386001622822,0.5785691619631892,-0.8494068427650587,-0.39213444206151954,-0.8505381764399488,1.3216421845659208,-0.9342444618873834,-1.0671337104373717,0.8430308319404096,-0.9788417758651756,-0.603834550937441,-0.7089314977662259,1.607377197082675,-0.8371049315791109,-0.06808301782851585,-0.5110604184985333,-0.536757185045939,-0.6709274273191486,-0.7553251266145987,1.7563927676333626,0.34236524006504604,0.4520155234586775,0.6984965194550853,-0.9457405035798692,0.6865538318029956,1.3672804605123932,0.018555216615472894,0.2868764532543372,-0.8159385457129308,-0.8793446318054202,-0.4323597753874662,-0.2076663228847638,-0.956978226341001,-0.1640134570002901,-0.7584992225318078,3.383072598899555,-0.6971293783288425
