,PLA2G15,AP3B2,GGA1,SLC11A1,PPT1,MFSD8,CTSZ,NAGPA,IGF2R,ARSG,ATP6V0A1,CTSW,ATP6V0B,LGMN,CTSS,AP4S1,LAMP2,ATP6AP1,LAPTM5,AP1S3,CLTCL1,AP4B1,AP3B1,LAMP3,ATP6V0A4,ABCB9,AP1B1,CTSK,SLC11A2,GNPTAB,SMPD1,CTSH,AP1G1,CTSG,CTSE,LAPTM4A,GM2A,LAMP1,CTSO,GGA2,AP3M1,CTSC,AP3D1,CD164,ATP6V1H,HGSNAT,ABCA2,DNASE2B,AGA,AP3M2,ATP6V0D2,ARSA,CTSB,ARSB,TCIRG1,GNS,DNASE2,SORT1,ASAH1,AP4E1,GALNS,AP4M1,PSAPL1,IDUA,IDS,GALC,GNPTG,NEU1,M6PR,GUSB,AP3S2,GLA,GGA3,ATP6V0A2,FUCA1,NPC2,ATP6V0D1,ENTPD4,SGSH,AP1M2,CD68,CD63,GLB1,CTSF,MANBA,MAN2B1,PSAP,CTNS,LIPA,AP1S2,AP1M1,LAPTM4B,NAPSA,HEXB,AP3S1,SUMF1,MCOLN1,AP1S1,NPC1,SLC17A5,SCARB2,HYAL1,CLN5,CTSA,TPP1,CLTA,CLTB,CLTC,ACP2,GAA,ACP5,NAGA,NAGLU
SIDM01047,-0.4995003323497674,-0.853874843683781,-0.1399882117441437,-0.6615819430440337,2.0395474869873937,0.338554638838641,1.8889895369522007,-0.1041703005862053,1.8518712566211954,-0.18448839320664603,-0.3943415466286933,-0.32855086177065373,1.6954854312088,-0.6502600472094142,1.3080719094796696,-0.6741257777095488,0.6211510013335776,0.8955063254465406,2.340125425769829,-0.7124452684546397,0.31627000089020363,0.3278992405240199,1.3125920619768423,0.6638342624837473,-0.9337335393640043,-0.6278544289800749,-0.0009387224740207371,0.7819430920235139,0.27911259804400906,0.6546038353886404,-0.13286319602764785,2.3117355678711684,-0.26157173412094786,3.230357501700705,-0.8379485199790824,1.872004199899818,-0.1478952730186741,2.170372922160435,-0.6554756650108248,1.0390231221512405,1.1242378534049824,2.022776736544974,1.8531591747551588,2.2056401767425866,1.1044583218110482,-0.4564758464813815,-0.7957023763152844,-0.7995516469563322,1.3546652267093628,0.45767092240634144,-0.7366495952831039,-0.7612826831712062,1.8601301414143177,-0.47867389303107183,0.47908251600294743,0.5847912700784788,2.1101208761199683,0.27210591531285416,1.7967168107259606,-0.6641012463781483,0.15494277826659578,-0.02529064436756382,-0.6960089460150208,-0.9292407843309631,-0.6649052494140449,-0.7848846702229133,0.8959078914199532,1.627720753058711,2.3230206536632503,2.483008105435646,-0.2342111655052261,1.2874784563566506,-0.16424608303603402,0.04553732513323178,0.8958484875804855,1.3264555263113307,0.5983077609085813,0.12695264858099353,-0.7398326918120957,-0.8059919477922944,0.1779751218079955,2.285525885339706,2.076703813170966,-0.3897534523322309,1.8033713705007481,1.1586425535168972,2.7112341125980137,-0.6515660071824613,2.026077985268174,0.600973485034564,1.0046179869617595,2.2411134288825285,-0.6642227202207476,2.1768794083863563,2.965313397216192,-0.037256749836196305,0.15315290510661808,0.9687540832906221,-0.04723566858812707,0.6393920522838387,0.9110008411588026,-0.7524095165328866,1.032340356732809,1.0961870947014694,-0.4707853915135501,1.9120782987910765,0.2492376596454859,2.6769699615055798,-0.19695728935536214,0.8071191894699848,-0.5999573526275253,0.7217534563059878,0.23024085586017903
SIDM01229,-0.501713091358489,-0.592869526231671,-0.08882099696965993,-0.7096002270207007,1.5111698296451552,0.21922704755999747,-0.5922958293917878,-0.6369070308508874,0.2718653101074128,-0.5371423789595253,0.048612014521735365,-0.5492601451571356,1.648632427699531,0.7026964492855113,-0.7304384643189773,-0.7776904040502153,0.19137880247299122,1.412100451932813,-0.926437007439882,-0.9207739208048232,-0.7889891144768907,-0.11445333735864223,0.4669157690593577,-0.5451411207259128,-0.7035379241781198,-0.575453132923943,-0.0727227082962439,1.9639407126599902,0.6578108423979987,-0.40176397039917056,-0.19418671544312366,1.0494993956108187,-0.15889750503605252,-0.6158767505277276,-0.7395109689697847,2.868250137155542,-0.17977924194120867,1.3626584548379783,-0.5273826742095888,-0.13846625199404183,0.7480708186338134,0.4212694730722625,2.181259878520824,1.152805650296904,0.883750106267009,-0.40258432486854717,-0.8634308725409181,-0.7487146018045286,0.0603073387318051,0.19698582663164207,-0.8348505024691734,-0.7317670895106996,2.176366500392755,-0.8696458900476698,-0.3812239736641285,0.4709150040951242,0.7823399922507225,-0.2062873589832208,1.4103535031216783,-0.8221624281072131,-0.22014273684973748,-0.3915632531761121,-0.6629633737345583,-0.8564449762688774,1.0032210046079009,-0.6112599810249036,0.7522262123958805,1.288860961755204,1.5891391390465306,2.2051619062629926,-0.04516985115196547,1.0203188643706942,-0.4123218979517097,-0.584783167743329,-0.5633950383504172,1.2059515932050826,0.34086767284605923,-0.14040520100449597,-0.7039037107140232,-0.9399576957181572,-0.8748435044163169,2.697668711063951,1.5234605779159467,0.33333857900932473,0.7716610342141332,0.2975053812322602,2.755143678134903,-0.7440571124290924,1.5775653029100927,1.4551092086009463,0.6866431282324355,2.325766900156329,-0.7254789350955608,1.9557447777082353,2.556867645211458,-0.38382128809135235,0.23690616274911208,0.7705624484177931,-0.4802308971437959,-0.02336088478357968,1.6064000635008713,-0.7604320105286146,0.4969409640443235,0.6412839672191051,-0.6147956605166611,2.888252674712618,0.47970950620593655,1.8913427507310185,-0.4640848664099088,0.8727832756686142,-0.5163631110615203,0.012292834184139212,0.24512780113192836
SIDM00540,-0.5027726442762492,-0.8512238872961643,-0.03864388724182732,-0.8211847542098271,1.2540298057400556,0.0935613612383328,2.3219728631716716,0.0982199482527275,1.861423715035468,-0.7460613273748575,-0.12703462026041767,-0.7499945352909022,1.8075047880183959,1.4773338727497423,-0.598291088262752,-0.6024642581867699,0.7548758055952005,1.5779559879977856,-0.7257776535113097,-0.20415142027374494,-0.4272977882697918,-0.4162848353025904,1.3699487312937781,-0.411767198746995,-0.9777504563828757,-0.7386025122131741,0.22657246692841396,0.8140519081435343,0.25895994103187325,0.11753938917216772,0.23906703240396585,2.676431492930603,0.10260234039557657,-0.7570376469404246,-0.9007758804103235,3.0860186597360943,0.9261057161017856,3.1254252108931384,-0.15897377954806619,0.957402489187718,0.8353779287490948,0.997163922911145,1.9342771868783275,1.7040241706214354,1.4192583547088484,-0.23378777039457,-0.7715453402706512,-0.7183806493581613,1.3464980001841753,-0.3940931938318443,-0.7580116158655456,-0.7224049090990223,2.708111587364389,-0.7694471941614879,0.7830981517506804,0.7862284973854116,1.408095757400025,-0.4467353978046671,1.1042477263415298,-0.7024163756166913,0.8569772379785312,-0.06428460056462888,-0.6811878175398052,-0.8228202935632949,0.7463629110218144,-0.8196123628535013,1.677870604102091,1.361243701309751,2.0939222144427214,1.4521481301198873,-0.20802754884755723,0.9185126236476636,-0.45383439995348485,-0.25670991606259774,0.6716875218907672,1.8919060993615506,1.7898002623573923,-0.21102492906634956,-0.7777431140007763,0.9355151146693641,1.6973277045496147,2.901270685252894,1.3536684407813655,-0.24353734250699663,1.220864160068442,0.9455960858284421,3.0127570324420625,-0.6596662630016047,1.9566447035293875,0.495194261160728,0.4674280250601761,2.4716023238933205,-0.7524039798322073,2.407655891202574,2.288793966030019,0.3233467059964117,0.48417550969469825,0.9005829227859186,0.348036386378297,0.3592555642574013,0.7616405575289795,-0.4750384138106114,1.314178899112771,2.572981577214642,0.22191639069987876,2.4752069461500485,2.308677970660872,2.355018462327079,-0.031120747618335175,0.8315652943400933,-0.5127666971942936,0.45331140697386635,0.8324237861288334
SIDM00264,-0.5569041953981264,-0.8892599036900458,0.1806962081306607,-0.7454277500051859,1.5013930911428157,0.3307525975297541,1.206960078147579,-0.3357706697268223,1.6581189106446108,-0.6710156308030379,-0.48427287962809984,-0.6907830459555098,1.856474112546307,1.106262680417297,-0.4514581461969047,-0.5334090523523035,0.5666240018913242,1.0956189851746914,-0.6912483643646168,-0.8586550665720297,-0.574573881372471,1.132204226630731,1.2370983749876678,0.479619040262971,-0.9501914714821271,-0.7369347327914871,-0.2240266247748359,1.0753918157101992,0.23784699532403727,-0.2864547569268558,0.20779266093314225,0.839355481017411,-0.2780599874174318,-0.7966021444373441,-0.8965784573947586,2.834396803477946,-0.3269643762366665,2.2380879760324666,-0.13493301563635246,0.7940439179301437,0.6833636638675598,0.15904413957322794,2.0309615548279205,1.682104143172541,1.1218275561862772,0.035765366139019795,-0.8959027005388179,-0.8387055696789203,1.4778596478847348,0.6389662394239461,-0.8069310347878611,-0.645752912289978,2.5457735615898485,-0.541832006389571,-0.4071618750323417,1.181280219959656,1.9140738977539429,0.26461854652042033,1.7749294566755531,-0.8082322497662007,0.6772887458961937,0.24147833586622586,-0.7342563316241948,-0.8907028448356525,0.10125346291554664,-0.862697476786628,1.0739187116053444,1.3075668037767694,1.814449998049889,2.2500249187007557,-0.24853819829146268,0.7419234604429613,-0.48476182874678714,0.07416040962042918,1.4252548708209007,1.4036998976206088,1.0932233204467543,0.12449521471249761,-0.6242953781993136,-0.9408211412912647,-0.8115884239729401,3.0168812406178542,1.4217694732283817,0.026490254455548166,0.6900774080502861,0.4096023487055418,2.790908986260753,-0.5856821972177758,1.5384567704820218,0.24032678134448796,0.4525580241292604,1.9488978413591567,-0.7690886883618436,2.220458902009222,2.2535640692827514,0.245498659343131,0.2633499640061859,1.2491379139435537,0.07351434363799553,0.3977174892168039,1.620505369883268,-0.7876008306471579,0.4001834531925841,1.6350128114055003,-0.25568892813310345,2.6615206753234966,0.5203927725556928,2.647738915878487,-0.08846046315576656,1.2591190233323526,-0.6405155162364874,0.3498789052335938,0.8482007992343836
SIDM00842,-0.4053162613376221,-0.7482695864610371,0.23204770090120527,-0.7540415484193485,1.6282488654939578,0.28865848859226184,1.5198150142206626,-0.2602572645288115,1.1501073105833588,-0.41721844964390886,-0.18516190190969664,-0.5362307861869193,1.9222914676821978,1.7979667557381724,-0.595887176440864,-0.867854703593179,0.2562634130638478,1.5847259478108577,-0.8576313583502752,-0.853768358811449,-0.7912644935182946,0.21053043252918066,0.5876707037427099,-0.5444812728657741,-0.9189746871445262,-0.6824835848803492,0.018323540391932104,0.2463552371127871,0.86222331994638,-0.07317024601401846,0.5000290865882336,0.8562625625561051,0.046267510359418416,-0.5899982800535354,-0.7775835029366561,2.7957506894974737,-0.33538981322988276,2.249533617002512,-0.5847789613092478,1.2104506517396545,0.8430707884590135,1.6213745175882706,1.9118901378784512,1.4325820862195193,1.0053272763252232,-0.5862021212970729,-0.6595332140284292,-0.7364864318591909,0.7399481063539508,0.0394130183639027,-0.8101244142797807,-0.753895330640061,1.64863740314074,-0.7890868360258835,-0.10914359093808455,1.0941361456575396,1.4316758484803498,0.4268706739686844,1.7180588757527993,-0.8108719476729854,0.4010773078309879,0.025812915774261373,-0.643494949823261,-0.923990067784363,0.14131036795199836,-0.769410838475152,0.9491917764619212,1.5317524842417103,2.0263360747642,2.0074522336066547,0.34631205559960876,1.6248344723390247,-0.5402071240233389,-0.15257213318674534,0.15740922034395688,1.3670513021658683,1.0240695330795913,0.21447715062801492,-0.7178658785686917,-1.0064398953151836,-0.7449559477892972,2.815072908694617,1.7914837217401771,-0.12405018504476206,0.9139258310799285,0.16754200108827422,2.542429115672721,-0.6484681595155716,1.9094295022357546,1.1477414213004304,0.6724678961958765,2.6896039884165552,-0.6250847346050564,2.3892727524890245,2.5950906595911913,-0.2125839996422667,0.06985900641968353,1.0185788926864456,0.20187198440946638,0.8355014584265325,1.503723773718653,-0.6739960197855864,1.5445698442193052,1.272520922371112,-0.11858530537919336,2.7446775418401304,0.5867598366514992,2.3402827748428874,-0.32325423255444125,1.5429315246921367,-0.5735551468717182,0.48334151946635584,0.8383381480556753
SIDM00923,-0.5086423829339666,-0.8478659066801834,-0.2121383661844697,-0.7276167835171504,1.9419637257690303,0.4379262644673801,2.416234484219962,-0.253052340954484,1.0891910053504974,-0.7212154362363608,-0.4153476477645663,-0.6703447435491158,1.7292004799884635,1.5239463961618436,-0.7525908297272377,-0.43736673504584195,0.7900389974156111,1.428902399599566,-0.8968758467023884,-0.5334081988318587,-0.585948873689308,-0.2594147497024078,1.0046493987527292,-0.522752715047856,-0.9080968968627741,-0.6262719803831576,0.34052582278919474,-0.17355699560855775,0.26351628781085285,0.5326719963647962,0.32446627597698063,2.002344051245347,-0.002867937248430572,-0.7193024610481706,-0.7870123892855208,2.524133041101722,-0.1933863280037997,2.6287032393058527,-0.6432395004010657,0.3206732917139818,1.031890376515624,1.9425728490590275,1.9422607868914172,1.5733773594968978,1.0617006647060248,-0.44761505522942724,-0.7869597761898395,-0.6905236429403117,0.7775905697236164,0.31671219811953805,-0.7509031991300377,-0.7243475252995816,1.8303981801879998,-0.7400150696700494,-0.014576498613895138,0.9949115090094934,1.4685609291396342,0.10517558181030957,1.5814047728624265,-0.7236385201661734,0.5756364770207395,0.4289459176273606,-0.679533388202744,-0.858034667174899,-0.021233294639010095,-0.06693839199123039,0.9513709297349655,1.4970663624024647,2.275654760094557,2.064127391866283,-0.654273809445862,1.5214506030783017,-0.4824766615083194,-0.21180953327811994,0.032404056449103706,1.9097944723571982,1.888999749989606,0.08510279698954128,-0.5188532196191586,1.17757788677021,0.702588687863383,2.935297804839696,1.5968992485017142,-0.2661307835228079,-0.42886179295732224,-0.09829554400972816,2.4418164462449483,-0.505456961928998,2.207584057601979,0.5941518720363455,0.8663481815661862,2.7812834554297843,-0.6804106861841345,2.407684370791311,2.619200511139679,-0.08065592719088417,0.28280534201987334,1.5314382999396028,-0.050216490159553116,-0.1816173815274587,0.8408186654232688,-0.6967743829882309,0.37945089687212114,2.217534716857614,-0.31320406650879923,2.845253348386805,2.0937418755949055,2.284312798397225,0.2826055192923735,-0.3388498458376902,-0.7322635091366918,0.6338558125200944,0.4697058954753549
SIDM00120,-0.48234902962091775,-0.8546190609338173,-0.25259920480970965,-0.7778898554705032,1.606373102283951,0.2773433988817176,2.093886720848498,0.09439961442280835,1.0875988355609922,-0.6325625768357376,-0.3921119652995746,-0.6653902725926368,1.698450517597618,1.436514705735172,-0.7473619435338386,-0.3399982303238411,0.23578842424817834,0.7836381059916835,-0.9080636603505139,-0.6785726939190023,-0.5426941649017232,-0.15760461905896095,1.254156523948483,-0.09608906507266735,-0.8817304920273765,-0.6888429303365737,0.2930287644509331,0.8636967964259031,0.4101081080265619,0.15008006314776987,-0.03130917058726466,1.3477130198124605,-0.11403317483265862,-0.672556490890703,-0.870049941232417,2.5738379828074653,-0.0686886640464033,2.2504102625685576,-0.6117528412962518,0.15191264867678964,1.1953405571878843,1.2372419104121095,2.2121164922643035,1.4688853833321933,1.0792526001560776,-0.35923328554790357,-0.8174018196309469,-0.758417753562349,0.18826576903412068,0.09409684753472768,-0.842394898847013,-0.6974000119769694,2.4545851131221452,-0.6122783551799338,0.3692178538803115,1.2907309252369983,1.0284916493944536,0.22311010355002583,1.5195690536705657,-0.7289940790367979,0.08802429286218962,-0.1045922774098494,-0.7384480766348284,-0.8598126101835362,0.8176951290805329,0.04085566255060858,0.8837405484714153,1.3475863615324692,1.9690509222820014,2.183397943071581,-0.2865257360304149,1.6822423035451013,-0.4380995892333018,0.0941584931696799,0.5926277600695877,1.617293628038613,1.492762435877142,0.043520978705005695,-0.5734231643277713,-0.8525151021896584,1.365886946843828,3.040399139939017,1.4782434814441285,-0.1498448308662793,0.28672800915970104,0.016783607261612602,2.537016763127917,-0.4825893618858426,1.7535472213308263,0.49793594064851127,0.9366785236167104,2.484993580688491,0.146929788324302,2.5316799149023006,2.620440355141886,0.3639678772292218,0.5654325889355027,1.4879853165627281,1.1947024066099305,-0.2274269863654577,1.1654393856894127,-0.7461766228314398,0.46010886388880584,2.1710497595704843,-0.3842368119702633,2.867496561706548,1.652673070717148,2.40361608060555,0.033750743367673045,0.40255861240053603,-0.6990879208406643,0.8060101851728572,0.6259333201775794
SIDM00900,-0.46994326182773055,-0.7959495032529847,-0.02518201543159901,-0.7154949268436132,1.6110572990535494,0.2544538813492347,1.9810987797898938,-0.3374463331819862,1.503088743594102,-0.1104532377013719,-0.2916629048478255,-0.6928792876406847,1.974016139522498,1.5859293789314488,1.446097240108762,-0.6211634023060566,0.19200777064915817,0.9691366329378586,2.9208118355139763,-0.7750700779465372,-0.7511981038286925,-0.002140145560389092,0.9315131475541455,1.0967139145291598,-0.9382379484453687,-0.6103956166302384,0.6112142268732795,0.2285142121192948,0.08204574354258724,0.05855594079367372,0.09157336981911797,2.5065909569691827,-0.1268489010424798,-0.5836018921615727,-0.7708044422681193,1.7474835242605855,0.29780598492593746,1.9568931805474914,0.5145642968065092,0.7023864959061502,1.2738508084160707,2.044631019224292,2.0476848852637235,1.8059300002736336,0.9358160931826118,-0.47738869662155453,-0.7680208968876778,-0.7796940057606536,1.663166110087405,0.6743203163940461,-0.7925023236088617,-0.5306057948712153,1.3372278352092264,-0.7930200806266523,1.0006527183784204,0.5148959542777284,1.8209643733003547,-0.5491572934580818,2.0973583072656723,-0.7878400409841012,0.030145843010066755,0.1785598135543512,-0.7283869365277339,-0.77536974622362,0.5582233092111876,-0.6338692288866857,1.0033210177789784,1.1259900821664774,2.2494917216325625,2.5120003759455973,-0.5408994328014916,1.2188781761146266,-0.22870794596466326,0.44489806275683697,0.8886168911552552,1.1063547840582362,1.1800701257042474,0.3779758829699399,-0.6289485720125819,-0.5364355078365759,-0.7700817184667268,2.3214988419298277,1.2542568635375464,-0.4165565229319162,0.6453566747430268,0.6162110453005083,2.8466300825306785,-0.7109185535374973,1.7605453221462113,0.8981887131838908,0.9080604116940222,1.3508176861156629,-0.5935415887276656,1.7124212846413056,2.3911040978501674,-0.20431251504388054,-0.28506048200727896,1.553070791375874,-0.02761684108698484,0.28666823657138135,0.6147048246479276,-0.7502116636334616,0.568320270134722,1.411636980376668,-0.4110140005001912,2.6092928430806537,1.348675994452175,1.99288397491855,-0.35931725888484034,0.5324899635938966,-0.5942910611068857,0.37732546483721674,0.18864480912641804
SIDM00962,-0.5403610824499329,-0.7901388900584436,0.3807327555710701,-0.6948210908005915,1.7396318789594076,0.5359106811330352,1.3194054842497913,-0.25080000114604567,1.516810671275304,-0.5213925238072386,-0.5930455469344367,-0.676589565101197,2.081206286896873,0.5549082660125133,1.0671637599588684,-0.7294016948402238,0.2908535470955141,1.0639692418671183,2.126560336685813,-0.8616450476873663,-0.3147921301860903,0.6390882372277455,1.0156978170881004,-0.45051085620022385,-0.972307521076856,-0.6326284906344077,0.41154921257810434,-0.08905733131689018,0.4939502493903138,0.5322278896493766,-0.6279846003524385,-0.28662538999132803,-0.24739738830041597,-0.3365552578303781,-0.7006924562158232,2.0883507798658836,-0.04431437252262781,2.0152475079517087,-0.2965636331631114,1.088398619488478,0.984515578255263,1.631125450762161,1.6198042667306898,1.7071961185242415,1.5737455835433727,-0.37552386928029596,-0.7836788427885392,-0.8276315024841348,0.5974724889643236,1.1599889430271602,-0.7624136254090714,-0.6803207259634806,1.1175586634799637,-0.7258903106429822,1.5538061634603904,0.4817435781091206,1.0711192445881537,0.3221434655509537,0.9359207569156823,-0.6819944766035222,-0.1806609820288846,0.3861218413766539,-0.680337497073793,-0.8367477604640958,-0.313430046083639,-0.7545333060970182,1.103136047767662,0.8945501199498763,1.941113883915345,2.322921468035691,-0.41197483492272724,1.6108937253283742,-0.25781570020661687,0.14187953959221605,0.7259871686021626,1.1880003622750563,1.1112646802592558,-0.0715234431560072,-0.6903372457212683,-0.8911472656371937,0.0885929957666256,2.1437816918759784,1.2561544770357917,-0.5613954104722293,1.3451993475170851,0.9230154228769042,1.9859116365156688,-0.46695660465581024,1.7281141809510718,1.0283115534680338,1.0273898856787587,2.942704410032108,-0.51227695756368,2.3508327922437644,2.46801598495165,-0.3507205947201689,0.39501963689676295,1.0022142122167212,0.5299840170906422,0.18393363873681562,1.0190024505251074,-0.7164461767827809,-0.12678927475914575,1.1101950566362295,-0.36002717553314856,2.38402823266872,0.877206043736072,1.951070897270913,-0.4112207197211794,0.7771385455937382,-0.4786528608804492,0.5153582828855933,0.32042328368727235
SIDM00889,-0.32000649855912644,-0.8796773373802742,0.08975324747421115,-0.6403487695125468,1.5969803828561435,0.3482204706473501,-0.5685414981809362,0.05995360705295602,1.2746774948315693,-0.7032911885541024,-0.25963810660961306,-0.6055147392376444,1.8662732227069498,1.0622740575314005,-0.7026721201609689,-0.6141102983561416,-0.020833637260258588,0.7714107488200048,-0.8715206363630615,-0.4749164759881066,-0.5001948296212393,0.07103870152091668,1.3257274936138521,-0.491566441442804,-0.9455237559412963,-0.5857677433062003,0.2413140002119559,0.9353081422568018,0.37472677640579294,-0.18670193517342384,-0.04689768331782255,0.31823150009743373,-0.12586904221033632,-0.6802433704584142,-0.9259373319891179,2.549589417382678,-0.03323198767720819,1.871999444374547,-0.8824358426034205,0.8904642455997659,0.999941442747039,0.9718944880731606,2.0464449221811494,1.8587433342765984,0.8038242244716174,-0.3421959573025441,-0.8231576578013411,-0.8574936006706163,0.3834630755435516,0.27707676467092796,-0.7801211132352084,-0.7230164987213097,1.1014880376572804,-0.6414892546715492,-0.32117457217453815,0.9507891873422217,1.1559393707326346,0.29196485050246945,1.0705315836054201,-0.714883325925125,0.9475781744182126,0.4825871145738324,-0.6861036119866033,-0.8529924277891825,0.10307407805815405,-0.75016955843793,0.672116522568681,0.9722788224688083,2.025128833046841,2.0488857403929805,-0.15441230755006782,1.4407930818963195,-0.4479240157067957,0.04431913197061565,1.133853859564867,1.0616692258242661,1.2642359710070086,0.13149493890827962,-0.6920882758673527,-0.705252780024744,-0.8179744040324325,2.397497033244054,1.4624169147161312,-0.5525283818200537,0.424603130742856,-0.012009978044452238,2.011211287958633,-0.43490089956200906,1.071006077100107,1.5362085540815782,1.1370358163411165,2.614928475686351,-0.7184137595158792,2.4181180430896014,2.7528960904467885,0.07285729433051946,0.675304736869927,1.5338268043472305,0.10810392638886693,1.0481272169995228,1.0476500693364712,-0.7057567213053395,0.17752439570406892,1.784530696569414,-0.48290717702200303,2.539980170412082,1.4286511072903514,2.426626085527951,-0.10245768925942128,0.4514919370267656,-0.6317692862866464,0.791097937094022,-0.025548785327323565
SIDM00864,-0.5088875506016387,-0.8896018908966571,-0.18869508164210322,-0.7930784313340175,1.7750863534231127,0.1510438942886152,2.1656468689820136,-0.5939671756290933,0.8012353924787036,-0.5110117930145875,-0.573005761781602,-0.7533431481660385,1.508134898470394,1.7832391712862785,0.23091339099564342,-0.7525588983014782,0.26653266839915385,0.6358418675862255,1.7626527752374508,-0.592511691525364,-0.4405223304233799,-0.4622287060417938,0.563561380495326,0.31296405806422567,-0.9231630736251671,-0.7682006019547722,0.5177454065778189,-0.060331593372285,0.2570433615840327,0.2619756302237707,-0.37931009814209915,2.3757572962632545,-0.05600376036995231,-0.7007231302586019,-0.21579765548403418,2.805859452779999,0.0908102204862188,2.294912024873593,-0.7547440644437325,0.0946463162984658,0.8016800251309998,1.1245654179965054,1.593736976995438,1.792268430044956,0.08198637208773787,-0.5444797767409527,-0.8690057114204957,-0.8102513868392226,0.4245043778146179,0.3896726178884656,-0.8466062513287406,-0.7380250814752269,1.6590121737517112,-0.8245330910134657,0.3340985348056283,0.7684444878096779,1.5403305877207962,0.6071758768840798,1.7750501277177224,-0.8302828609263615,0.2973142105449511,-0.1858291324278283,-0.7194002047706998,-0.8557873444482211,0.6026420823378075,-0.12054570575099663,0.6019607427617243,1.4507482258842797,2.062316775809059,2.1129922910313623,-0.6593114145997518,1.3722725509697284,-0.5642036349126273,-0.3852335815790522,1.7847250720620274,1.9001799746563426,0.9318248535937759,-0.11247555092909123,-0.761394578250259,1.0887879577114228,0.6935661745921097,2.725077942110069,1.3985893314654938,-0.08427545827881527,0.36636319166736436,0.09630274730315645,-0.5386528582214181,-0.785040902757672,2.0255801473958117,0.37709918145527715,0.08925154007197307,2.674328769337805,-0.8332653812698506,2.050053455943946,2.536990822012651,0.6027384460409266,0.24917626780256538,0.806903787419955,-0.03918362965127093,0.34297454412579553,1.4132563809975032,0.20797857887169408,0.8446870317713724,1.3905459384580077,-0.5856325646048132,2.3519087787230633,1.1072926123661675,2.2970949481087124,-0.4471810787158181,0.07684706946290293,-0.21732265152977404,0.6071474550046412,-0.007449163664487992
SIDM00233,-0.4939801515295852,-0.8074605636806699,0.043658364458047216,-0.6971402617929603,1.78000238157571,0.3218947943372679,1.550583114845928,-0.34364816037541296,1.331840656929319,0.1675576438452974,-0.5777187474806137,-0.6755078367278806,1.982870282253075,2.11595143105205,1.3685842976932945,-0.6767025248669059,0.4527521722559605,0.7599472777609844,2.2430537359507148,-0.7687721664432547,-0.525856650982047,0.21848495220173503,1.265591182740539,-0.5242552548309444,-0.8643041343608994,-0.653979224897273,0.09371377112266517,0.26669958774543606,0.4478189470908192,0.46635964380033035,0.38388034825670353,1.736145205157715,0.09216289416295642,-0.6462480998986337,-0.761650618351857,2.5180154226373803,0.20834213522893302,2.003422971469853,-0.4116696700774248,-0.2098739228986585,0.9924139279322691,1.3008381052011115,2.0952074741589986,1.6047541826565466,0.7793559801443087,-0.5436279250541863,-0.8213465624392264,-0.703590648798585,0.8989161827656905,0.3304998726636047,-0.7850780980115108,-0.6299550038503248,1.999179924204398,-0.4359232962774475,0.7233717013446807,0.8490153141252821,2.0717445241101045,0.24453662067089346,0.9803319446116884,-0.7401619706761573,-0.19333373339049342,-0.0936327245295605,-0.6976735124886068,-0.7678107824748377,0.7950554062296865,-0.4024814297182958,0.9543656169655195,1.4084506861290664,1.8420976816308368,2.180226690474265,-0.43989525261885987,1.1562243620917665,-0.30037905163610945,0.1030364309121764,0.8430119661867899,1.3801486041615727,1.3220089452715018,0.03474991185566927,-0.5950550042402294,-0.9322072608292333,0.3037568354636675,2.548136620270177,1.970719460995509,-0.5410028601274107,-0.11597675424845079,0.9786867398393282,2.152194668520312,-0.2610135160438777,1.8806469212035566,0.6644645066544933,1.5778256735454526,-0.8407097060275909,-0.711122983036475,2.0460950861908445,2.6184012134696366,0.30083355998003514,0.7424233625647726,1.041835808443666,0.1544362920123324,0.35321002488228287,0.7696934864564466,-0.7103866650417032,-0.19010877320712644,1.8350441324059195,-0.23847800214238224,2.561680942471426,1.4318280845887357,1.9617326612675157,-0.2417809677369704,0.5054514811470994,-0.5732754324725837,1.0882454934694394,0.7910061816252909
