,TFDP1,NOG,TNF,GDF7,INHBB,INHBC,COMP,THBS4,RHOA,CREBBP,ROCK1,ID1,ID2,RPS6KB1,RPS6KB2,CUL1,ID4,SMAD3,MAPK3,RBL2,SMAD4,RBL1,NODAL,SMAD1,MYC,SMAD2,MAPK1,SMURF2,SMURF1,EP300,GDF5,SKP1,TGFB2,TGFB1,IFNG,CDKN2B,PPP2CB,PPP2R1A,ID3,SMAD5,RBX1,FST,PITX2,PPP2R1B,TGFBR2,AMHR2,LTBP1,LEFTY1,AMH,TGFBR1,SMAD9,LEFTY2,SMAD7,ROCK2,TGFB3,SMAD6,BMPR2,GDF6,BMPR1A,BMPR1B,ACVRL1,ACVR2B,ACVR2A,ACVR1,BMP4,E2F5,BMP2,ACVR1C,E2F4,SP1,BMP7,BMP8B,ZFYVE9,BMP5,BMP6,ZFYVE16,THBS3,INHBE,THBS2,DCN,THBS1
SIDM00269,0.4039483997913642,-0.4435623924574042,-0.4842339192352426,-0.7919650048620613,-1.053447260213548,-0.7751051692042218,-0.7244385698049354,-0.42048504526220054,2.529165244844712,0.8705112921668405,-0.7008727673356835,2.4437538591072876,1.5171394148851136,0.4573927715916968,-0.47012769703486734,2.211580774873129,1.969504123127026,-0.014018652683706428,0.1718686875466845,0.07713905367318746,0.779678095401587,-0.44393463477675155,-0.8427567032580944,1.5355020477983146,2.988300577031106,1.0065839213168133,0.7571712692532542,0.023264738872994885,-0.6859944324350928,0.7291525166262013,-0.927518786694148,0.6941665500063823,-0.6173213732824425,-0.34510327903779775,-1.0056984245023597,-0.8837726474400464,2.5125786775608474,0.7634634811247976,2.6452521611081776,0.8933513917878151,2.471941832623156,-0.7125082703120462,-0.19770450869369613,-0.3000402649212113,0.019123605875349024,-0.7407884897820214,-0.3661764147901961,-0.7802382117628599,-0.4860185995562317,-0.5724469422019324,0.047214498464414244,-0.7394433619271774,-0.6593518950016791,0.4567911402214891,-0.8793273282851395,0.5834875625693668,1.8513482287121328,0.9896491208729046,-0.23702275690438349,-0.9679541664713917,-0.728246020547772,-0.06291884732075675,-0.040284446771263596,0.1688877947174079,-0.9480500962539057,2.431225906488504,-0.8887729836791357,-0.7409646692373729,-0.44683501548382376,0.09227040303184215,-0.735797360205143,-0.8709707502976888,-0.4151659613590609,-0.6640177248830705,-0.31775660448070653,-0.5055494551945691,0.061824478433941586,1.676446329667928,-0.9652175989608026,-0.8956915091138375,-0.7157075434513194
SIDM00621,0.9369237209329919,-0.6876082064032687,-0.8092701292508719,-0.7952263698618074,-0.9875288569651491,-0.9600624535033832,-0.7309943186467134,-0.22387382211037488,2.5669792835791383,0.7896132241696951,-0.719189587474026,1.2978767624005685,2.742486926158404,0.49453322131170824,-0.49751975736422366,2.5129942157775567,0.050797196220434,0.1918495249902827,0.4993683112265063,-0.48870994502613896,0.9237567861991047,-0.6247116980926515,-0.7967200112976912,1.0716561950532846,2.8580577937607696,1.2527320467824838,0.5836704997283042,0.22096808989278124,-0.617235895718286,0.8043797542645387,-0.8107304863656364,0.776701195057061,-0.8454606938768293,0.17471771275246015,-1.0167640110095137,-0.8433059896011035,2.399863175188022,0.9578498801014699,1.6272102080894526,0.6261715764439285,2.773507813770686,-0.6287148073926011,1.171616841001087,-0.09692824828737454,-0.5967027872505796,-0.8479482195145784,-0.2568926223435769,-0.8144718761333016,-0.6109376694879682,-0.8479979307770806,0.0955179259568694,-0.8187606248128015,-0.7371749858096722,0.4582721073566417,-0.6740184281698057,-0.39672798357402045,1.4365301454353758,0.6853201053057247,-0.27728106556403387,-0.9300955183249322,-0.6576166825321031,0.25651402468899454,0.5509197050471498,0.23191577544721112,-0.932183921451424,2.021485381946032,0.27727348448696687,-0.7879680454115283,-0.6455846354107272,0.20041676568092498,-0.7059638211656252,-0.8061905456801909,-0.6525924449813933,-0.6944045849635392,-0.6655226854468315,-0.2897687707378511,-0.09374887460126168,-0.5222290833364522,-0.9598099718868286,0.38325011896571953,-0.7560521573340702
SIDM00599,1.6639270003281572,-0.19356639992741612,-0.7295894099130473,-0.6779782103563482,-0.811261596126307,-0.8334512372912968,-0.47935409756456915,-0.742584000161086,2.662458571900516,0.2801956823514918,-0.7751166392626823,1.9794766367235448,1.3272676819673097,0.4966999902844667,-0.0693302916140528,2.1596661597607314,-0.6577552875418107,0.681677807190809,0.38560736315570476,-0.35363458266646647,0.9721607576922783,-0.3737344502290515,-0.8808370452356117,1.1729048210285196,2.5599019037764386,1.2414373358254036,0.9352667738529507,0.2191794480255498,-0.5113330590578887,0.304676504358747,-0.7574219554563383,0.548511504167123,-0.5904777299746461,-0.2699444364078487,-0.921059793009474,-0.47798656588783517,1.9304458848885493,0.7369852692203626,2.1454904150107406,0.39570783875315624,2.3293216078971724,1.0107084206986126,2.7469124648321523,0.008558495219691162,-0.16104017800402134,-0.7920356544618091,2.3724643518136315,-0.7469962047638041,-0.677414744369089,-0.3813395289854247,0.14950480567418004,-0.8912046715367279,-0.008729682952651023,1.2479196281485614,-0.7393158959578212,0.7597800278968254,2.0089309787492273,-0.5767222058343608,-0.474347588248079,-0.8783198740504974,-0.6423265511819738,-0.02577978250963712,-0.07466714951998987,0.09990055060972268,3.237764667911896,1.254737690513317,2.7544867047597315,-0.6453853268211988,-0.6128223064054225,0.2969236862987037,1.041858046590369,0.37202812892239956,-0.4928444182333082,-0.9504081483532469,-0.6005740232145744,-0.607550496017836,-0.3710834361976091,0.5002446206538361,-0.012315103040944426,0.6379481427755792,-0.6109374615180936
SIDM00118,1.696245740308721,-0.8500234290752043,-0.8117371767045696,-0.7634808713415034,-0.26299467863816756,-0.9997454843731359,-0.8255370200106293,-0.8765581571559413,2.6880010927563474,0.4051725319276068,-0.7581694763117279,2.733005174211637,1.3640569712430393,0.7489969329011329,0.11578873346638953,2.400285204476845,0.10375578967359761,0.17658974197353466,0.47118234577836715,-0.09234219301339383,0.8151998182180394,-0.5791233026337065,-0.7684676740406068,1.376701148236977,2.884635352921253,1.083887749144762,0.4255240357327627,-0.04414259617227595,-0.4340581030498722,0.39883466147365854,-0.8167409592324388,0.5436137366799852,-0.8878045817603016,-0.8220741753033913,-0.9374400428669074,-0.7078286725673659,2.4920662931263653,0.46419255776659435,2.1986089437722813,0.7440506178527109,2.4900929446105744,-0.647125618507763,1.4618909532617463,0.051455510954628254,1.1524452208199685,-0.839796506854745,-0.1551138866797662,-0.8531911851833469,-0.6694107469368697,-0.7061827302044199,-0.8286911587328408,-0.8575175231628958,-0.4864025716224365,1.004917778010502,-0.8408053617700626,-0.17102807334676004,0.4354063636055352,-0.7883182522370511,-0.25958012080971793,-0.9661466394698527,-0.5503284391566636,-0.24648993389775756,0.1254364243638897,0.07076574179077177,2.3546133069173947,2.2046976842658643,-0.8752505500424675,-0.5182718433216992,0.03620515595814441,0.06764626876412375,-0.8206627152018278,-0.5855757454403797,-0.7401977991270533,-0.8456433682253048,-0.9518805549194779,-0.15912932016515408,-0.433920036388676,0.13032972739751947,-0.9018942817394712,-0.856188418347399,-0.24337571983370374
SIDM00596,0.8271964642863434,-0.7765311585816455,-0.7366090139222096,-0.7399760689190875,-0.9845027897796474,-0.838829355137665,-0.7759862081313996,-0.29776960311267536,2.750284288396422,0.727608805528035,-0.7272460945554124,2.255125762585187,1.6393827713997575,0.3768319420194801,-0.2266057755785716,2.300468528733039,0.11153252707908931,0.9076205429764375,0.6043403052725265,0.24328913023232143,0.6263050513396585,-0.18931787287262186,-0.7616092621662753,0.7106652119923855,2.7584229792264248,0.4407260825105261,0.7635613488970231,0.2972580925335387,-0.21546825158772834,0.35912493302824494,-0.7397158484985311,0.7532518228291086,-0.861882459313024,-0.72528184887151,-0.8858181301422223,-0.8206192385700011,2.6792577332417085,0.8190234378241567,1.0262043894047854,0.3555336857354824,2.143224114932359,-0.6851043279457646,0.5204122564050696,0.04567218085409526,0.3099933829145838,-0.7568189175312605,-0.6568722112249598,-0.6971918686499601,-0.499180662385851,-0.5484071762253353,-0.9566528267892762,-0.838469570879375,-0.4851728123628609,-0.2137085680612047,-0.7691760985387165,0.2145003608546328,0.153554163894514,-0.7255677090792033,-0.23416529881220735,-0.6285601330693159,-0.6510763337371281,0.27216991999081513,0.2518408934168036,-0.05725054244047528,0.3878127746453177,1.816783730814139,-0.80435493229543,-0.8013425478771848,-0.2200032002196806,0.13782572302922447,-0.6998330536057177,-0.7166861940925622,-0.7202953342280132,-0.9274378800388086,-0.5777245990044891,-0.553364021560766,-0.1888401439917787,0.5351756172059189,-0.9934584549632361,-0.777667595920623,-0.3060557130438202
SIDM01251,1.2174522386967135,-0.10577024476041563,0.21900132418684035,-0.5922838767729801,-0.9249085915292473,-0.7877322742183688,-0.5688242597265004,-0.5828287641279951,2.572359237516937,0.39687526602772044,-0.5342679678421682,-0.06651866187607224,-0.9560586885665031,0.7417118176308926,0.011502000266949452,2.5902929159625083,-0.7262113620341811,0.34664760083597257,0.29983838590695794,-0.03839804201657654,0.949120696897304,0.0064714570937320255,-0.7142797714685247,-0.5319236589084583,3.18217566587106,0.9891986484654675,0.7974962522922423,-0.1387669796475952,-0.3344470031778223,0.2712155195620163,-0.8113935816962923,0.7386634675506909,-0.8910025335529786,-0.42511236663208357,-0.9361705479710944,-0.9007441675611815,2.0288933445810087,0.8117767101389679,0.2151482135501354,0.41023955793811784,2.463316822035967,-0.6515717059500069,-0.29718508058233284,-0.32084630749849347,-0.35917372201975306,-0.7852872306350664,0.48426668793585853,-0.45621963133103,-0.2966996952095142,-0.6712732159706077,-0.8471751633125526,-0.8708668913867857,-0.2047236260346123,0.22882882767073226,-0.8764221067895279,-0.6044809151880932,0.2555039234138906,-0.7033096553160918,-1.060641463425531,-0.9430106690148665,-0.5870368532161604,0.2361903097585379,-0.7151486889975183,-0.4769813157238306,-1.0866276472329583,1.1754502802563507,-0.6857672211120107,-0.8321125519372979,-0.0948046896485978,0.24214317607959845,-0.7412984281608622,-0.6224598148388317,-0.7838501388949366,-0.9278549143102257,-0.9280545298079569,-0.7508123491573007,-0.5992299970910085,1.796742154027979,-0.9634442632831034,-0.8490125937885574,-0.7288363438188548
SIDM00197,1.2219309251690558,-0.816474820550019,-0.5001998683581735,-0.7924750106793728,-1.069731776366348,-0.8190057924138833,-0.5308562279754901,0.12504462057048546,2.2464123726355925,0.7846508804610238,-0.6624796698055564,0.8876594852069608,2.1306471989540996,0.43170250624983775,-0.34357030530045785,2.701310687039701,1.380009127729738,0.020227985965406932,0.46576645196191335,-0.033749728031095994,0.8558552882210544,-0.6175431758510807,-0.8026308915582814,1.2208728939127624,3.1226691186178424,1.1022754506733043,0.32591375815265666,0.2996814244978897,-0.10268918692003243,0.5299656331945449,-0.8370260401993384,0.9086951683990713,-0.8508779754897006,-0.34881876620921537,-1.0231978275527827,-0.9221651141887737,2.6317226936942433,1.0086867394675216,2.197052148160527,0.8927678124194658,2.6112505571892597,-0.6579805948815428,1.8528881711678447,0.10184354795595424,-0.7278547488943652,-0.7484955544149619,-0.39122012090859387,-0.8548386508716009,-0.5658422927171125,-0.5732585750189937,-0.42748266422241943,-0.8402949879649732,-0.7773638623780659,0.29147290132924947,-0.6601398709738032,-0.3563467604013825,0.7841154084932184,0.2965145162639821,-0.49821741282710075,-0.7493861781726899,-0.7089345299216306,0.2983589039632983,0.6482745870500033,-0.2581954862758857,-1.0474441984143006,2.4164744058508245,-0.8597334722664471,-0.7996358571212198,-0.41455811075837934,0.3275150456470798,-0.7265781233735636,-0.8339914288091412,-0.6073264052853784,-0.8094322829630649,0.17480733700887388,-0.4935570579364773,-0.08551968853418761,-0.6652367997885503,-0.9923425468747533,-0.674253034133746,-0.833399230938853
SIDM00810,0.6655898404165665,-0.706803606887137,-0.7753633435691015,-0.9095280868577746,-0.7967997510875633,-0.9108783679022017,0.10157942340357695,-0.7367466842260771,2.53687445106547,0.15972732308897283,-0.7627581759634617,1.8829762212682444,0.38064765646756366,0.3336922742191728,-0.3187475947100262,2.11031122759698,-0.7505925834425736,-0.24518207295136507,0.39762160217458925,0.17844002947630952,0.4776522016173185,-0.5056540743262422,-0.7912004535398952,1.0619948549186622,2.1749626233585313,1.210629486326352,0.018679241208675538,0.9108939303762358,-0.5374066791977287,0.11106257864788893,-0.7784344158514422,0.9864534904012958,-0.8185245003607923,-0.6471358834663536,-1.0014858519906606,-0.734117448653713,2.5427786462155746,0.5653855047746154,1.2372226798789614,0.7835115433106813,2.0442326230148224,-0.6671929090508445,0.8847384401112747,-0.4111057805878594,-0.6677886487994225,-0.7509854872408361,0.23318065890048048,-0.8336615851301233,-0.7981128715597282,-0.545476197861631,-0.858463438530648,-0.7663275029784775,-0.9094489986997939,1.3414773489631562,-0.8588524938247777,-0.6073161375657634,1.3787596945722393,-0.6962629853596497,0.2137857487554902,-0.37169753120218035,-0.7625550221714961,-0.07585593045739245,-0.17651373742500973,0.09296031707955492,0.4206603335173419,2.188049344652084,-0.45141673806253785,-0.6788057578544006,-0.4186457635130189,0.6297313559249523,0.9044843263749525,-0.5199920420621791,-0.5982581967881742,-0.8727444563136323,-0.7989579230877418,-0.19947319122928295,0.7866668409571848,0.023320093752469327,-0.9293583385372205,-0.8406676716994301,-0.7597244721193047
SIDM00174,0.7467161242952988,-0.09656043275316477,-0.6451141733481971,-0.7429659793766302,-0.8746666509865494,-0.754375507499294,-0.6140255907755909,-0.6518555017452813,2.4856353594728833,0.36261143591131456,-0.6458149882168707,3.216243948873125,-0.463318338881038,0.4245112643741461,-0.584538636482456,2.204235250034255,-0.618183419302284,1.2152149497230722,0.5921307107068303,-0.020693983216617827,0.566155658501294,-0.6807175711279664,-0.7657089830258968,0.9451291163912467,2.976556921715795,1.1838756459744773,0.4373902651866279,0.5040777954579652,-0.552180526996017,0.3113697798054229,-0.7416247794162887,1.1129160440018688,0.9235083462131045,0.06485723861622184,-0.781331760763359,0.8362335030112438,1.876691105664672,0.6958476431804163,2.7190073091749154,0.8973200338737765,2.2638930077321877,1.6716359148394664,1.5796577005836103,-0.026148777368860787,1.358994665985614,-0.630723055182856,1.8247948749840481,-0.8049993074111079,-0.6313359986285109,0.3257207873857636,-0.7514449428857932,-0.8314027065711076,-0.4610191145137508,0.42185429093736926,-0.8249267381128238,-0.1711907243976668,1.2252774539010347,-0.7010462874276259,-0.5583895740757219,-0.8985864167403231,-0.5888279296559485,-0.2806581580096563,-0.3258993446738052,0.2689600479568801,1.4291617660984997,1.7658939358325823,1.1334556069298642,-0.7592715844556434,-0.3845697598671715,0.3119510672727339,-0.7026099933310356,-0.6667350161779846,-0.7124865453478134,-0.7094386505932654,-0.8349298199496071,-0.5813762754589834,-0.30768065492565355,-0.3615412700836175,1.5708981108289681,-0.07189780495926706,1.8163366983928204
SIDM00487,1.3956119246094068,-0.751646388454882,-0.7318771500495882,-0.7475954716761288,-0.9870092363199522,-0.7609733255262214,-0.5991125249656171,-0.7811559129791046,2.6499604780875217,0.3624093070194791,-0.6687834343082261,2.538758463436888,0.5935915212385506,0.5404981515771738,-0.32396838702150593,2.397783166682204,-0.34559393720515,-0.020514211182936,0.19372893086059062,0.2017419321771493,0.5726214239729701,-0.6085073545942978,-0.6796345551987792,0.9582668938609902,3.166882978772445,0.8536057730047314,0.8124803320298268,0.2605150527335799,-0.46186357735621075,0.14107969035644727,-0.7008737820749712,0.9630171637433901,-0.8061758137096977,-0.7805177526665285,-1.0322061536619922,-0.9507316825257203,2.1860089343080364,0.7787235189346783,2.2255776643992724,0.16491268150200272,2.188473468021845,-0.7261070191624005,0.910191053976927,0.11447251888949066,-0.08097555431142499,-0.7373018505933927,-0.5246875693836888,-0.7751455376744263,-0.5253742544186075,-0.6362363732244845,-0.8261713446578505,-0.8784931915190163,-0.7341480684737304,0.4842629860949644,-0.8072834994561423,-0.41650351497494076,-0.37045887972504193,-0.6799654441899851,-0.678048240956002,-0.8944640839589657,-0.5022328347739234,-0.03146425863343355,0.5562842552899436,-0.1865244721170328,1.008194223704783,1.7514962399538332,-0.6829887959372981,-0.4518612580244889,0.08607124831325773,-0.21762624499656755,0.4777617837627906,-0.2573900482508621,-0.6905597818880312,-0.7544511669157987,-0.8379503803012847,-0.623960492745865,-0.4263794874648481,-0.34923092517927573,-0.9318746128783795,-0.874296749743347,0.19821059629466842
SIDM00263,0.7188052210739277,-0.7295867751646684,-0.590811419100793,-0.7779022349815885,-0.8439282307915003,-0.809172902769016,-0.7542324076886967,-0.29151744984803024,2.5562955946202823,0.6738936846726208,-0.7661649338782026,0.31745645738720346,2.17189176818836,0.6341028460527495,-0.39472830519832713,2.61821503240082,1.0658358567399546,0.2473548317470785,0.315502238726775,0.023896556606018967,0.7647126720080535,-0.34517913496490116,-0.8717771942488591,0.6832115334637546,2.995265807935942,1.1571183065013828,0.3613597589247969,0.34917398812869604,-0.33670024370328944,0.7001681909199514,-0.7398543968023025,0.7554282228885357,-0.9333098858724216,-0.19088921349800003,-1.0242631714889203,-0.8878718623118476,2.673135174387815,0.7340364060643687,1.362126885241786,0.8707960946606532,2.40519754691451,-0.7572151422042434,1.6073431567625116,0.008221235612929194,-0.5866779035781945,-0.787871201667072,-0.4812499708176492,-0.6318469574664229,-0.5746151218196907,-0.6097499744949664,-0.2471242761214264,-0.8078525405091544,-0.6757376951272376,0.25707033613906755,-0.7750879418958274,-0.4549425774550472,1.0989024538387133,-0.49795777868193936,-0.5942900376884818,-0.9007632741414431,-0.6977906131802278,1.2308639085479554,0.4725068148540502,0.04832964790770564,-0.8072351964808537,2.7965086255445053,0.596619225661258,-0.6921717390500894,-0.43832637815177017,0.3943831989078555,-0.8078266029839719,-0.7924301873697702,-0.5235896907805553,-0.9236445713861183,-0.7668004827438295,-0.3520008282639198,0.02990298010448519,-0.7056949186914684,-0.5097886850914507,-0.7745284668701188,-0.718405639731914
SIDM00277,1.0489603800010612,0.7199596476850583,1.202453753893433,-0.7724874463870541,-1.019330421079027,-0.7689843201576252,-0.6763045009660305,-0.5836266840577742,2.7387694594393928,0.3871626220334857,-0.5432302417545339,-0.7794339399609032,0.24587271520777446,0.6975613520850573,-0.43128901361303945,2.0351001983351904,-0.743908380234531,0.1669510477064862,-0.04577984584928725,0.43019790518979556,0.6700159388779802,-0.3249311001080048,-0.7627558879299527,-0.6817069868907141,3.685455153868707,0.9404538275414159,0.7158782247957273,0.371223671211168,-0.5086274508743579,0.7497645260157576,-0.8332815261462336,0.8224209543841392,-0.9164653568143972,0.37607582446594084,-0.9690337827824513,-0.8744238878008345,1.8917461348129743,0.7369138467216033,-0.7314423466529318,0.598025488032488,2.295886341646982,-0.7279419690383407,0.31736194112235105,-0.11653411980083037,0.3126914026050893,-0.7986675920364047,-0.5364703093057305,-0.8468913686060356,-0.6323455520927361,-0.6549835144509024,-0.9341054161826658,-0.737710154868212,-0.7432730746124545,0.30456342141093234,-0.8320991238502973,-0.5983013315472505,0.7923558204316489,-0.730916576449745,-0.7591328010349679,-0.918238150214949,-0.5145743245357546,0.15741887479960232,-0.7939783787000856,-0.4395617608646014,-0.8641533030924159,-0.1721334163890647,-0.7151021228784961,-0.7337146017824866,-0.0022817221904723925,0.29427238224672037,-0.7364618528513956,-0.4985521558580855,-0.8113236276252177,-0.9318649712367859,-0.7530234169749745,-0.6012663883254137,-0.03918115180544031,-0.25360511539384056,-0.8727499004588389,-0.7117366489830302,-0.6229862413458014
SIDM00592,0.6182802398191091,-0.44151753608033856,1.0881411131887548,-0.8927501985327708,2.4485475761731554,-0.917987725943173,-0.5760086816825846,-0.9221270091576101,2.439702301827105,-0.03118087910163091,-0.8629135690563604,2.343351981445361,-0.7659161752092991,0.2669292759156061,-0.2818939747482036,2.1480194426076493,1.213180225836434,0.7308107941641169,0.35810482472262867,0.17107202468176932,0.5202278792296237,-0.8301853973958233,-0.734535657027845,1.0104333998187711,3.2227353521116777,0.6369676740348118,0.7739784467133406,0.4217006153494922,-0.005165159423040708,0.17331063378222564,-0.7707211997688967,0.5192248844916033,0.26331628959352626,-0.4254723831737516,-1.0133737737379005,1.2113650179525166,2.383958026849629,0.7272718459208506,2.0513710284933184,-0.028704075676397118,2.2692265411978734,1.695875658573001,0.6778592968858932,-0.024770283694782808,0.02995535829725097,-0.741488766505375,-0.48564030447717005,-0.7901856021023328,-0.6381766407274859,-0.2229210031287253,-1.014563071271197,-0.8685415213333786,-0.6580508053607588,-0.11133483671231262,-0.8589648329570261,-0.6923248797313394,0.7222670441298038,-0.7310071953767168,-0.7470526762826628,-0.8889212991627476,-0.6840206793679356,-0.2413763740134826,-0.14317252600985925,-0.7945369487230733,-0.3606842627155154,0.9333381546892772,1.1270619734946064,-0.8446327076474178,-0.34846306004389893,0.22520936500099006,-0.696387930914608,-0.6686037493842839,-0.8664441474106652,-0.7146846372924116,-0.8318620142582811,-0.6895515176031184,-0.32747591257819186,-0.5423581163921499,-0.21546992644131108,-0.7987326792030138,2.4306610067031498
SIDM00496,0.5945442321424492,0.4292777662954585,0.8048636631390195,-0.845513137060565,-0.9559901349351773,-0.7585549367377991,-0.8212584765550398,-0.4951042530834149,2.630674428598667,0.39991094836624275,-0.7753129550427089,2.711482292547926,-0.7742089306881542,0.11977434012478431,-0.3842041290828788,1.614352726854292,1.2613926958471118,0.9059150582004492,0.6403438407236525,0.33770648388462365,0.6751823377097984,-0.5148777900016468,-0.7783028925864962,1.2272032439931475,2.9593856049902496,0.9789270379993148,0.626374917030805,1.4409061864448869,-0.18084553491051367,0.42558139859142746,-0.7901979746760842,0.5197649762909569,-0.8829147990760943,-0.3390391150407962,-0.9077797860908537,0.5079250526225985,2.455611720231569,0.5587681768743399,1.0718778134302507,0.29314286279503726,2.2609197194140136,-0.6392515656331988,-0.25141980247306017,0.10049904798335622,0.13692367749024473,-0.7580763437884437,0.8717573011012483,-0.8136839715261531,-0.7423818877911523,-0.5567688222178165,-0.7885661083576468,-0.8450855523472631,-0.6261287398167955,-0.14034922890269888,-0.8200031272808733,-0.6838147250518248,0.5573950478174277,-0.6846478846533469,-0.4754105668173586,-0.6378928974269961,-0.6956010074005735,-0.09121633297564476,-0.4331448203147951,-0.19390044964852035,0.7287920613159,1.603876856689893,1.4398204914917958,-0.7346479089845686,-0.27232350729119936,0.17736016349576075,-0.7858632149573723,-0.8616866710334047,-0.6289446216342979,-0.8891833491503627,-0.6995634491856105,-0.6135334598777875,-0.0273610163463645,-0.3689767695434327,-0.9545929816986899,-0.8396061636692356,-0.25177162941865044
SIDM00793,1.3170648158587166,-0.5336903392189987,-0.014280562530613782,-0.7231829598197314,-0.970332331908602,-0.893269836600946,-0.7179831212317301,-0.32812303690510297,2.5708727822415214,0.7780050877195105,-0.626932936213922,0.012570387683423008,-0.059304236053101006,0.6385775145546054,-0.17603168374599912,2.6443359847103673,-0.49724313910392975,-0.06513961222242243,0.13620294373048658,-0.30533081810220597,0.6247104426911888,-0.4914536124556354,-0.7762843189318086,2.3325070267360317,2.607796851454178,0.9915564613114933,0.5176861475786428,0.2623928365266092,-0.4299249038856764,0.8236677910058672,-0.6639251590504072,1.0814906978129268,-0.8667507119361315,-0.6687216951626792,-1.0282524693281072,-0.695079877234333,1.89059074987003,0.6755627380748506,1.8904519557717454,1.1189937210964571,2.3749606254075317,-0.6482189636372997,-0.0013167922484620925,0.09680950745769176,-0.18132284775758395,-0.6727331755823177,-0.16544739440252734,-0.417700554772996,-0.691803216081978,-0.10147552367769987,-0.8320544860012298,-0.8077374928738477,-0.7315880228311042,0.2400204885717112,-0.8135048979196384,-0.7294661909570723,0.31545180471029394,-0.6136496345296372,-0.8741724361411266,-0.8994041871469393,-0.6894704931850928,-0.5025612928870735,-0.051500239133766466,-0.5662479283421747,-0.9462755985363713,2.5140182168068663,-0.8929306499700658,-0.828644159410964,-0.17525406826800316,0.4619796429153015,1.9683236446751984,-0.7983689969600758,-0.830225488443514,-0.805022336738581,-0.8422358724885496,-0.6257010454341849,-0.778280773080605,2.1576072043464993,-0.9723031315389301,-0.8020674877586697,-0.7552832076067361
SIDM00121,1.3379577230517274,-0.2793515353733731,0.7900544942121965,-0.8248610229505475,-0.9599930040955302,-0.9484271029198699,-0.6306197812394546,-0.8191157082945381,2.640073131581249,0.2641908519199265,-0.43030767300719774,0.4028091685099797,-0.975335430837773,0.40601649761713315,0.04114707167653974,1.858567274262488,-0.6866935006050489,-0.29507307335761696,0.5301885596121911,0.10448280569874527,0.7610863116455479,0.3016652729148415,-0.6773194982355597,0.9605519533260864,2.8672806070604677,1.4649142206895347,0.7705438671840273,-0.575372181254774,-0.5509844176900185,0.4555484139004561,-0.7439163233195264,0.8496983803067388,-0.837247543637791,-0.20744862437461153,-0.9459130659387405,-0.86085229956375,1.9226424178275778,0.7045393791946982,1.2354417290312012,0.5570856733776474,2.6214397201384685,-0.6393488232846408,0.569249553190108,0.36463257808613764,-0.11555084222721494,-0.7852089594988539,-0.26288613666153954,-0.7242319830387556,-0.4429219860733081,-0.4533926256143236,-0.873535209907163,-0.8867251419606674,-0.7436851860782497,-0.13572023201582867,-0.8242981950827583,0.1090045440549611,-0.6069941482702591,-0.7430622541407002,-0.8191293892453049,-1.010967829999034,-0.6610028489118681,0.6393681256574308,-0.7180214252214724,-0.39270972589605196,-0.9155712853728334,1.4722060985492633,-0.7387475956323785,-0.7694922611873521,-0.06008564106782276,0.347128322176168,-0.6661433805451412,-0.789855581639606,-0.722992374374849,-0.9227449000848761,-0.9192962893241842,-0.5957539808343606,-0.4537948276855425,-0.43371072261152477,-0.913210047305399,-0.8097257544703411,-0.6020894414633613
SIDM00202,0.8393241861979067,-0.7054760917028068,-0.8350019357222531,-0.7333698456947235,-0.8759963392758451,-0.8279958147129454,-0.5598100110915801,0.43203719563367415,2.329091810684827,0.7838256946224963,-0.7128224808692242,0.4570634564999664,2.0648895196026125,0.51341733327699,-0.5604633602084931,2.2500391574825915,-0.6974795327204105,0.378965345616217,0.2055623344139984,0.11009064788360458,1.0677355690489008,-0.5316656090196186,-0.8405792713717893,0.9844975775478408,3.2683262629550165,1.1018169562834939,0.5760560323597347,0.26847620833187597,-0.4147704234376117,0.8825910974296122,-0.72835973544408,0.9658960143672207,-0.7947989453560378,-0.41396450478457864,-1.049452809921064,-0.838326801189634,2.538407429164807,0.8196931628716086,0.89142412665315,0.8215877287185122,2.5265508498408016,0.3006500213114967,2.6377539712158633,0.007843936368061091,-0.5905939181963314,-0.7294150740927429,0.5198022336604424,-0.47107341314573364,-0.39088953496431117,-0.8761343064234745,-0.19043176070713053,-0.7614874115362698,-0.7025943558469975,0.2839812183952797,-0.5267539148648012,-0.40527656253470073,1.5161285080277473,0.3284273766622193,-0.3866393293843093,-0.8686962403209482,-0.703701516575876,0.4240478082413918,0.7794038172084866,0.24397528706201255,-0.9587050104964564,2.4831635433693715,-0.6752321658171029,-0.7016997203014697,-0.4785261413962317,0.23883800939015454,1.053623887754556,-0.8818758060273705,-0.4031771637410133,-0.8651220849139774,-0.38847335065047,-0.3948059328146645,0.09288721948548612,-0.6476684946591218,-1.0166286671912252,-0.5441351733739959,-0.7585748635109064
