,ABCA7,ABCG4,ABCD1,ABCC12,ABCA1,ABCA6,TAP1,ABCA5,ABCB8,ABCA10,ABCD4,ABCA3,ABCB11,ABCD3,ABCA2,ABCC2,ABCC11,ABCC6,ABCC3,ABCC9,ABCG2,ABCC4,ABCC5,ABCA12,ABCG1,ABCB4,CFTR,ABCB1,ABCC1,ABCD2,ABCB7,ABCA8,ABCA4,ABCC8,ABCC10,ABCB10,ABCB9,ABCA13,ABCA9,ABCB5,ABCG5,ABCG8
SIDM00274,-0.4715551909176109,-0.9014543328788581,-0.6495498328850031,-0.873104707089572,-0.3529850699042297,-0.9515506466628444,1.5732754330737773,-0.8246246846173222,-0.5691117574625125,-0.9187331842608192,-0.5457237035435654,0.25242107231007166,-0.8058482825776732,0.8872431967381781,-0.8441070504179062,0.25044658424022703,-0.8064484252842876,-0.5911520905140386,0.050095911026019874,-0.9740352650974742,-0.8511025643374891,0.6580276556674811,0.32262962187934735,-0.3373597158602728,-0.6873060490709213,-0.8540278156936989,-0.7653486320389727,1.253912011564556,1.1210748763546188,-0.9845534215259564,1.945270101279829,-0.8948170267080245,-0.8537436600688756,-0.8061465932610834,0.22451368691104961,1.1364430241034247,-0.731027614902129,-0.9361819076541429,-0.9059589546364448,-0.9378423934917939,-0.8411112348197141,-0.8996461404529984
SIDM00544,-0.6712470903027425,-0.9043768730763677,-0.6082448976471861,-0.9703050109970953,-0.7793751034888209,-0.8367416929503022,-0.701572343259365,0.23952127659736105,-0.5550266856534662,-0.9497714901746944,-0.2987318938375457,-0.2261161805033342,-0.9044964424954842,0.5875860490238555,-0.7700347127166145,-0.7103171837592461,-0.773720830353116,-0.8258977824142589,-0.870968735622806,-0.9465243990022643,-0.8536744879190623,0.024404336134184686,0.7746267563977992,-0.8224347757666519,-0.5300188505048166,-0.8574139158738922,-0.7881928787965838,-0.8325442327854952,0.8543907121687357,-0.9805450968395998,1.53008018276012,-0.8634621187078769,-0.7831211738624417,-0.7712461095151848,0.009248709050609698,0.8365457133288959,-0.6738219656189366,-0.7554570940570503,-0.8736477527999638,-0.9132728894454135,-0.7837285862708243,-0.6959889132830155
SIDM01006,-0.5364150376931301,-0.7812813021953285,-0.6857459254918813,-0.9135413503372958,-0.609351408322413,-0.5341323065612152,1.8913331372957487,-0.3169568217046809,-0.5095160092925475,-0.9404210360547618,-0.18433239425468106,-0.5686524931964554,-0.7874298220770182,0.2477879698746323,-0.8851651996275177,-0.708681358880102,-0.7381643004736907,-0.9297755153964,-0.7607780227215513,-0.9392119509245909,-0.8008576673102532,-0.38402464560427046,0.22196817383383227,-0.823388137964004,0.32634608933145326,-0.3464920265565409,-0.5340418171074887,-0.5626076046652797,-0.4248890437108049,-0.9615454147266005,2.0380512185268462,-0.869433986536473,-0.8707111339723793,-0.766665954300347,0.26787093529375305,1.7046906464151454,-0.5369406950590436,-0.703453902680199,-0.8740560593966306,-0.9096392974101936,-0.7865075911425496,-0.9017510281973335
SIDM00302,-0.7082733565153987,-0.9256035544276804,-0.6455268937611824,-0.8241442549671714,0.1395444179074084,-0.961255512662026,1.5149760526493397,-0.7787130636081763,-0.6389366468145028,-0.8985060403747227,-0.4702599566472031,-0.5350845604582737,-0.8000418750146155,0.8399714277808401,-0.8232933720228088,-0.8097510215262526,-0.8065066361702188,-0.8437971943723147,0.5553400963546831,-0.5588998569954453,-0.641210978717183,-0.10108170404526884,-0.14666482046792007,-0.8185477054939395,-0.7568115375689467,-0.8355872549208927,-0.8607692083215231,-0.6198048570573129,0.7973960261144059,-1.052936774699622,1.4006188179443955,-0.8622306623607231,-0.8426325634418153,-0.8329711753422477,0.17901531332497955,1.0718277553337794,-0.7091828622307905,-0.8403930821611948,-0.9189754602429695,-0.8513119091667963,-0.8522176921188724,-0.7936196789223309
SIDM00549,-0.4575275296557233,-0.8139139754216305,-0.6490625526664239,-0.8660905893734684,-0.6607910517715712,-0.7416882569973844,1.2763126793052817,-0.7669000363101545,-0.570486843420152,-0.96593561119621,-0.007344604763851564,-0.376622213374278,-0.8227315102786797,0.4886418449684294,-0.8227248209138226,-0.7107138592708306,-0.6866739654136899,-0.7052838965063726,-0.6591440528063058,-0.8739602193414091,-0.7850883010250459,-0.34297261211740865,0.4928434573460761,-0.8559857422317101,-0.7473699201602053,-0.7799245046851676,-0.7813557690834543,-0.8237527335118502,0.893627313046696,-0.983081113935953,1.9716244343371057,-0.856766839100838,-0.7316991314277687,-0.7761728664068533,-0.1471087374938001,1.6495122718080057,-0.6521830936758745,-0.8739343849677493,-0.8613170486555068,-0.8595741880726457,-0.835941785168582,-0.7020478006966286
SIDM00292,-0.5124485551394492,-0.890056131973363,-0.9041302315135425,-0.9233402830600652,-0.5834318035450697,-0.9127586353071154,1.6665440853446913,0.2956920625322349,-0.633425012330533,-0.9635557207439146,-0.2950882937503052,0.010300327722966119,-0.9528990645168917,0.382678348154064,-0.8378541205218909,-0.7526037600313278,-0.7662807683056749,-0.9276572427853691,-0.9140660135691239,-0.9522109742148723,-0.777720739625863,-0.45813998824015206,0.8994927410591038,-0.8017402025371659,0.8141997645142212,-0.9303235815791299,-0.8776882355292288,-0.7369251601356707,0.35295824549582916,-0.9942570284024651,1.767447658238825,-0.9120651329335052,-0.9150655627797428,-0.6581951441716738,0.1489736745521259,1.292767845253984,-0.7081562494852582,-0.9211843110149143,-0.9033323605880694,-0.9301470279836448,-0.9572698929534602,-0.8372405981102138
SIDM00623,-0.35661006710777865,-0.8890969404010098,-0.6991267240142061,-0.9376818263458797,-0.7169471740629211,0.22365626050943863,2.587317203792807,-0.7765511167233566,-0.5636896082245562,-0.9455734071171632,-0.28553411926867767,-0.18664182011032784,-0.8625970237054993,-0.1407041851982469,-0.850103150153663,-0.6349524330067833,-0.7577623911870358,-0.8278632390481334,-0.8849652604950714,-0.9425590548939756,-0.4661903328109343,-0.010795388353208748,0.0967483906171994,-0.7296867850523674,-0.6617279339747785,-0.8664785638588953,0.45886162629349014,-0.7996996898264924,0.5404906061819185,-0.8374891694172467,1.4356127733594122,-0.4798053586875512,-0.752813658760484,-0.787221263084365,0.6728600844633931,1.7315701251442586,-0.7252814321011056,0.6870087310055252,-0.8868383413250156,-0.8648359412845744,-0.9363476644127892,-0.94812838667724
SIDM00638,-0.5431209082975667,-0.8939723817015778,-0.24834040198026594,-0.946188701929061,-0.5837304306019897,-0.9685646281819378,1.010031914816551,-0.5372254019327862,-0.618103820664437,-0.9416644171773458,-0.3833079268020479,-0.6262419533776079,-0.8971576958917207,1.083761808966886,-0.7293326685613898,0.5906548229702513,-0.7589150742296875,-0.8451608326475473,-0.40915065796454475,-0.8974620084589608,-0.16858058087783856,-0.9379521966840747,0.7045496232935966,-0.7935869295203484,-0.34803264949508195,-0.8954506782934166,-0.8626827251299998,-0.7950380388294555,0.6755542410791285,-1.0053460435527743,1.7297974796418034,-0.5530987912867305,-0.7898893927682212,-0.6772095282488879,0.015330340288012969,1.1428314221184517,-0.6732301142425202,-0.9191944578889232,-0.8668800620190934,-0.8568496132105136,-0.9506536040519665,-0.8419375310248893
SIDM00527,-0.5156133208480402,-0.8318961293008604,-0.6347192909648384,-0.981641990158948,0.5377462321750972,-0.9436095787192351,1.319747056048863,-0.8682107084262426,-0.5941198231750046,-0.9562034076752528,-0.33003731844316997,-0.5835673022408718,-0.8919162735706511,0.5198661921002694,-0.8437207184525937,-0.6650538410394086,-0.8176310764662916,-0.8942410398309302,-0.7254866887475498,-0.7036113385696386,-0.6442516272555611,0.7146968020859619,0.44253539113317203,-0.7799663647942988,-0.7734912893861986,0.008464981805945362,-0.8246187917406572,-0.7495633437688852,0.5596120672795792,-1.0231729695468628,1.3194678016288883,-0.8630588669215831,-0.8025708474118257,-0.7205428799348942,0.3948088947766752,0.8392266190185509,-0.5309882050163919,-0.9084917286462018,-0.9329525408023102,-0.8348889094998441,-0.8425245157146819,-0.8202999803042365
SIDM00976,-0.5414722371167514,-0.9317408385972812,-0.2881976019386178,-0.9836938412526796,-0.4779441952200723,-0.8289189199403117,1.5789334712675243,-0.5889992084546688,-0.5995288346847358,-0.9257206938198995,-0.4085324927788075,-0.6606826266326922,-0.8845369522528836,0.688348261737893,-0.8511699393403237,-0.6282727123956106,-0.8196108042695427,-0.8728615018954794,-0.42027578247679803,-0.8351917520261168,-0.5650959643996485,-0.3886775270794925,0.003310575092469845,-0.6899047481321188,-0.7614414416459065,-0.768568791954724,-0.8437098677779489,-0.5248981229759995,0.7854833134763163,-0.9878782275692772,1.6742823074068482,-0.9118586985762871,-0.809042400752855,-0.7500471044105252,0.5529213675272504,1.1435625167350492,-0.6429548845362049,-0.9810716856728291,-0.8494754531470728,-0.8324240124271677,-0.9514525846023824,-0.743483291303416
SIDM00316,-0.680517901756404,-0.991991766720848,-0.5260458439904231,-0.9355365355223089,-0.03746711017758884,-0.9531222022783267,1.2751314702815482,-0.6567995852370537,-0.5732310007531592,-0.8633640911711302,-0.3615440789493761,-0.7685625524361162,-0.8992951364648242,0.5843499768502071,-0.8657088923646531,-0.66763865532398,-0.8843367781500157,-0.8478229835949842,0.4139730721542633,-0.960531853424832,-0.7503274824806516,-0.4798246032502136,0.2244522061986885,-0.8709372519789012,-0.8635019214137333,-0.7989072769230946,-0.9061145614285203,-0.8276157516701004,1.5349014740038027,-0.9580701027238513,1.6161314471887798,-0.6797656853932453,-0.8432196979130278,-0.7495584405989429,0.10948911578801011,0.7771382273741212,-0.6621752222293152,-1.0661445044104565,-0.7697409913008256,-0.7837361475931185,-0.8938201026033715,-0.9216317160998081
SIDM00326,-0.32613692691839213,-0.9012084767896296,-0.6975897641544615,-0.9752983677696272,0.05429441216061685,-0.9825123673492957,1.1725319565171195,-0.7848871031643918,-0.6010142802304625,-0.9106129380261546,-0.1589224617819761,-0.3178996323805484,-0.9713151690764871,0.5589786312617134,-0.8171938297667695,-0.6470229278183891,-0.7836040689745519,-0.8570531837848019,-0.1415026911660638,-0.969992367062185,-0.8291008587787068,-0.46431990849925564,0.8393651501348253,-0.8159320021974166,-0.7079650570563834,-0.9412165173441548,-0.8750038278375131,-0.913816028436684,0.7000930695279537,-1.0175705970303541,1.8855714606927734,-0.8799801516708257,-0.8366887658362543,-0.6752444582464519,0.3863217376969809,0.8536280399195136,-0.6604494679073187,-0.9692912785578393,-0.9115483316745817,-0.9074780563494014,-0.9017463385476903,-0.8825121063858904
SIDM01093,-0.3743910441580312,-0.9475951869585693,-0.5224139136241858,-0.9452576575088921,-0.16809994919934862,-0.9004228373655069,1.4269700669945047,0.04587375588885388,-0.5632156557320025,-0.857295243314478,-0.31218230444722406,-0.3857212145952561,-0.8708229652798336,0.9980382976689521,-0.7990067756219591,-0.7162131867215653,-0.8308467187277623,-0.8586240213249944,0.7240631317844534,-0.6928793962510237,-0.7676579177267061,-0.529334568302831,0.22561895920189765,-0.8402778578098864,-0.2626254119797286,-0.801715218214676,0.4975615670903723,-0.8103489254149164,0.7939887219777212,-0.9459385146714592,1.8476958620917423,-0.8347202115981947,-0.8585713095757564,-0.7057739114245529,0.14708660505951857,1.2723609829082507,-0.6950102680723023,-0.9474685791748312,-0.8454794644007716,-0.8432061889294125,-0.882018546415693,-0.868399507723547
SIDM01098,-0.39599834506117043,-0.7649443860081374,-0.5194050090515656,-0.8977180288394725,-0.24381827482605892,-1.089029553564334,0.7961649595204846,-0.8936358950540735,-0.6790813983525573,-0.9744564691468693,-0.36699479859929934,0.15205851451581298,-0.9132540937137533,0.529623328456767,-0.7368527782317661,-0.6488622041246814,-0.7018904489782322,-0.8761284492661003,-0.3903149988160302,-0.9232452987555075,-0.682475075048296,-0.35037808334242465,0.32857929307550937,-0.3243621350872364,-0.6814001800258503,-0.6737850134241479,-0.8259153516537848,2.0314523448367314,0.5632225921181798,-0.720938703028927,1.960504775466727,-0.8475707405174102,-0.8635606271224923,-0.46211872334620874,0.15644341916515214,0.5999107754320969,-0.5758959719994718,-0.962124987351517,-0.824692771072625,-0.8911608000039224,-0.8941013016014211,-0.8838349784407843
SIDM00424,-0.39136296681149185,-0.8497345889823803,-0.7844998893796479,-0.9066422228485332,-0.12866822333077976,0.5297226874094387,1.1763534983669228,-0.8098204714792858,-0.5196531231437245,-0.8650213208163716,-0.21876552665398413,-0.5778108968721059,-0.7988087324662415,0.6186746188820806,-0.8566940222930711,-0.49453312972269375,-0.7453871908626776,-0.803418574094779,-0.8575849287324255,-0.9394495742147644,-0.8021384647034879,-0.5227559807622223,0.23088614351327408,-0.853488337029017,-0.7475221225191981,0.3882810685525988,-0.8502238509756085,-0.8429852298315559,0.5080266985473536,-0.8779016918692755,1.8214179361193372,-0.7408648609100719,-0.7360915012182764,-0.7390575898041141,-0.09265358326488192,1.564560143708564,-0.6122677949384898,-0.8417192102207498,-0.7783982043548413,-0.7875174687536792,-0.8045934721314639,-0.8693475245323214
SIDM00973,-0.6427595903875072,-0.8017135409074779,-0.5167762020787773,-0.9180635403723768,0.08656476680615835,-0.7609874768746638,1.4045889329561012,-0.5764366838520886,-0.5362755708325025,-0.9209198497436394,-0.3585130623191631,-0.5763706401423737,-0.931971403188675,0.6751979209165135,-0.8080695626960557,-0.5493846570922212,-0.8100597173822762,-0.8620937557044078,0.5540564343113508,-0.9055482689159569,-0.723105108301873,-0.43296017490688404,-0.16255975753369079,-0.7839710644609442,-0.7618041472847854,0.4383371947258194,-0.6709587721837863,-0.3264816995829032,0.45677113223838356,-0.9891567867525534,1.4406010844499297,-0.8506559547084477,-0.7908080105812987,-0.8311945994120936,-0.23737783336535145,0.5732873078920131,-0.4667952554801967,-0.9337335029522622,-0.8465306920720577,-0.846158189071868,-0.8233203192542586,-0.9052099504067725
SIDM00411,-0.43280047149058093,-0.9812779327431713,-0.8027780791357289,-0.7751737647475961,0.5469555249550844,-0.9080699714874119,1.3674779171013667,-0.6843981842129054,-0.582728869362488,-0.7292862510873083,-0.19591382433769028,-0.7488809881537456,-0.8549000642270266,0.2825599125209419,-0.7422828865216463,-0.588162939968193,-0.7914216951832752,-0.9439629819646717,0.6917137014422937,-0.9697089714743156,-0.03526667892425956,-0.5850719352207091,0.15539077182926378,-0.8274692637083021,1.2240052168000466,-0.7801205234482835,-0.7282288206608334,-0.8429663554687297,1.0806439104383572,-0.9059388630134193,1.6571607864813263,-0.9172399587073387,-0.889268562886486,-0.8301368525816853,1.63765226597205,1.0913751667953013,-0.6619088528278156,-0.7552896526752201,-0.7971707075927186,-0.8811750302422847,-0.7045388634154007,-0.8293684710026562
SIDM00374,-0.4772313167735486,-0.8567810689043838,-0.7806095180794178,-0.931264503949506,-0.722566197608844,0.7225804817932667,1.9980701665613423,0.05158069293661225,-0.5265282900517365,-0.8645661865033976,-0.40350950690830223,0.06953087126836567,-0.6611472794868253,0.24443112687865476,-0.8191406316644925,-0.661647857860117,-0.7762501891724135,-0.8459135490281965,-0.6560847494229117,-0.9091066970195342,-0.8095899153042835,-0.019715579607552783,0.13368241611652723,-0.4353935723792577,-0.3980301203033583,-0.7276778371971423,-0.763350039432492,-0.6789588771786823,1.1961307507541594,-0.05045443817236918,2.1645777442038474,-0.8726823117239525,-0.8401902902622279,-0.8164323680117569,0.057167916406644405,1.637305188611135,-0.6416626501881401,-0.9190973696611022,-0.7826993081392966,-0.8474442081023427,-0.9034918107695274,-0.9263451693772509
SIDM01160,-0.6643688702536963,-0.875044136214987,-0.7823565709498214,-0.8803002375235932,-0.7988399451375736,-0.2831662823778265,1.2718527933185437,-0.657930377450665,-0.5086031970021223,-0.7058671055420404,0.11255216567875706,-0.6046666672257058,-0.8808121126370474,0.704199570249913,-0.8368958643618886,-0.6271933589359239,-0.8840173189047488,-0.7854885762756751,0.9372449242606515,-0.9518678554156623,-0.2402400011936036,0.07062795238767956,0.770495790824697,-0.808253150818285,0.5997994274185258,-0.78877451154944,-0.7792333291934521,-0.8201114291055859,0.8944666577731655,-0.9660040405457423,1.6217444507529717,-0.8260737298207631,-0.8151744991558246,-0.7992185982414878,0.2268776345777044,1.1626662906070715,-0.7023026456686374,-0.9153736952478831,-0.8157201230510632,-0.8961442999711886,-0.9077733177123938,-0.7879482893340884
SIDM00145,-0.5080266427056802,-0.8877808984273186,-0.8443115276608506,-0.8122320210563786,-0.28917918092189837,-0.7221816442522039,1.0304367076454006,-0.5781706849782843,-0.4151677196680781,-0.8917661437168418,-0.14629009059637235,-0.6255539824029046,-0.7662373302629968,1.0739859632013091,-0.7841978656048594,-0.5088998644982357,-0.7695273880738287,-0.8921761855681207,-0.7440256002822571,-0.9455628799068881,-0.6018799471942037,-0.4726819520601595,0.8678089773832139,-0.7359856371248169,1.6292856409901617,-0.7669972483709666,1.2413293522381628,-0.7791192620769143,0.8035588392982906,-0.9298787598032469,2.138010975448342,-0.8271264181200036,-0.7681199649409136,-0.7065133595709239,0.15706243558259259,1.2958167875081157,-0.6350642307514559,-0.8948791862275037,-0.8320906057984574,-0.8705006717282786,-0.8744259514013349,-0.4972330038167238
SIDM00975,-0.5959015195951466,-0.8928518349251229,-0.6822115281247777,-0.9209376552338521,-0.5170353353408318,1.594454973995247,1.3296315401374301,-0.4570447861202596,-0.6150328896609415,-0.7999385568327132,-0.3926536760781261,-0.6224656348123546,-0.9120878946678606,0.581937768013511,-0.8924765859834817,-0.48669146779277045,-0.9175423640855805,-0.8972884112836272,-0.019327771081101983,-0.936464619092101,-0.7462635877169446,-0.045854562067288676,0.43058614336447215,-0.7942761282767861,-0.6836040456488531,0.5055843686294134,-0.5838244466613557,-0.824069331133488,0.49857295651906214,-1.0083622721424605,1.8832112020857459,0.03287883325093502,-0.7678337927172774,-0.8939265175438184,-0.2131066382098388,1.197698376284722,-0.664008382011402,-0.7176893356373603,-0.3640787922192427,-0.9154400834132889,-0.9158390675169716,-0.7067836746244114
SIDM00971,-0.5222507543494057,-0.8431005733153543,-0.7371818304574254,-0.8153878524085761,-0.5641217271412071,-0.9206926834265663,-0.24891343908409996,-0.8168138798237116,-0.5100417370823306,-0.9582105946918147,-0.5398154986093902,0.4914040017828296,-0.8431065365932301,1.1666233449040049,-0.8157044779448204,-0.1677259331720357,0.3476936602664566,-0.8621298187905032,1.0861385667211714,-0.927709646919373,-0.9202787451198841,-0.7909673986916441,1.1536245112879449,-0.8458319055059933,1.145996515375198,-0.7074655154939438,-0.9215594418248181,-0.752483939518736,0.494790022355836,-0.9777181145218369,1.5986976405389672,-0.9094262967376103,-0.8753275954026911,-0.739850255008006,0.2476956205838321,1.4378084799333524,-0.5880786386993709,-0.8900044796156641,-0.80547150118074,-0.8214436052645457,-0.7980628750712879,-0.8808752883722997
SIDM00251,-0.15058126352950504,-0.8506819149115862,-0.6986606236150247,-1.0005995322197978,-0.697448814096515,-0.9011841072148675,1.563128318770056,-0.5830758928876097,-0.5798252923520169,-0.9297889944915964,-0.27873448055835753,0.33803001044999237,-0.8678627316652524,0.6658801515662732,-0.7685012059492866,-0.6550693674064264,-0.7007336894478495,-0.902468387661804,0.2589763608031853,-0.9214543965474825,0.23500344669902426,-0.06407861748857001,0.26956878271738116,-0.8520148804263492,-0.7792408455983734,-0.7295792673710886,-0.4328701001353452,-0.7898978938179777,0.7623494616403962,-0.9798286156228724,2.1157979678622234,-0.8746800835801016,-0.8346406866285898,-0.8287363603622834,0.13449029730734774,1.3364062614270036,-0.5881024591157669,-0.8435211661557778,-0.9293829176323649,-0.9542164963387794,-0.7628407213322204,-0.8700377498071125
SIDM00412,-0.2838638429105302,-0.7955633240716822,-0.7443698862976947,-0.94095405436837,-0.5789090212420623,1.2788372382754523,1.9710613097841354,0.23430241071602606,-0.5158820910162908,-0.7592627789655971,-0.24150445714580995,-0.5934976649844906,-0.8931807197606892,0.6300541782296885,-0.6891154526367558,-0.4983764106448126,-0.7572325917846672,-0.7924018785381249,-0.8811795419817969,-0.9021915542508858,-0.7803655124320786,-0.37764125364059686,-0.10704045155041174,-0.767042478050996,-0.6827968862969773,-0.8398477743630188,-0.8040580339403567,-0.4130642588474282,0.6991304101308162,-0.9565367201544874,2.137101319453988,-0.8440042416737529,-0.8304360214721815,-0.7556344801021593,-0.2323668235628491,1.3585767805102094,-0.6702076163971319,-0.8610775628309776,-0.7174888828521321,-0.9013221090342503,-0.8884455486809882,-0.8214010896921253
SIDM00023,-0.399288410694051,-0.8142447877871728,-0.5839178123947393,-0.930178001879073,-0.5953397157348912,-0.9013300591393789,0.6799851574908244,-0.45767731622071645,-0.6459492214772338,-0.9049926829847282,-0.2551213069581599,-0.5275302249420252,-0.8482163394931983,0.9270184971146943,-0.8415186390953326,-0.6028733464577564,-0.7489348217741217,-0.9234691262658651,0.29488354580451587,-0.9288642852927821,-0.8279826000522102,-0.07463795555894186,1.1396644933523654,-0.46604167213170966,-0.43791923057045107,-0.8439146780750528,-0.8804791886395172,-0.8670067311700962,0.6841082712274349,-1.0286279782150924,1.9314965296769873,-0.9120964143467514,-0.8123968079647046,-0.7967578998100198,0.07808492603509921,1.4640455206660827,-0.6497540705747094,-0.9593971467404716,-0.9136243778758402,-0.915083718701361,-0.8161625705601067,-0.83314813444118
SIDM01198,-0.22939973330742872,-0.9574587943741564,-0.5250776056553369,-0.9160514817949196,-0.49726145921539266,-0.9235513869080539,1.8135794070249716,-0.6952753921872752,-0.4384436275873612,-0.9167546934106166,0.12375968770854137,-0.4123796813452823,-0.7432712668641556,0.5715803907463112,-0.8148861350160708,-0.4068937309142412,-0.7067001590571541,-0.8437638486944066,-0.6578650732270354,-0.9397755394563663,-0.8771571335216958,-0.5241182918850632,0.56257128248029,-0.8260147360395809,-0.6109189219426454,-0.7052913124279712,-0.7628397226365063,0.25460977812394125,0.5334589188540972,-0.9761891941010775,1.9985370282451431,-0.8698051327355274,-0.7667040346355587,-0.6805727491388542,-0.26890083148207317,1.4632225957381644,-0.6450732480749678,-0.7822573227488204,-0.8000324891673055,-0.8469881458123913,-0.9224876796257244,-0.6666212587784953
SIDM00441,-0.48282201983837325,-0.8790047701460824,-0.693465542499121,-0.9084587029253757,0.12408626678588551,-0.8564744645663157,0.6797251787087073,-0.7406946474345,-0.5576060095065458,-0.9093715928766918,-0.33610417233465634,-0.46976776619112404,-0.6891935938046111,0.8630639909839356,-0.7746871267624705,-0.5595381345418318,-0.7013919038476224,-0.7523860330600839,-0.8034341326110616,-0.9213066702668737,-0.743466802999785,-0.0714326032916796,-0.04703331494456234,-0.8258000455881278,-0.7425578990412056,-0.7696331483362939,-0.8628894580984684,-0.950003846730902,0.3370860388845204,-0.9573666202803165,2.067839764765152,-0.8759712190044913,-0.7396038292767451,-0.7667218960743594,-0.16974867114448386,1.8997836806054846,-0.6210189033047208,-0.5251027136330039,-0.8455829728578084,-0.873263259174692,-0.8906426846723771,-0.6883145615977245
SIDM00388,-0.3544375019806665,-0.8406637188274885,-0.7374734930209893,-0.8778905563227621,-0.20347526530367052,-0.9047615479963946,1.1469939472090658,-0.6087386458433748,-0.5271027507701542,-0.8303933426002155,0.010834904040460652,-0.1778567935599171,-0.785782535341354,0.40187766468376535,-0.7207616680787456,-0.42832204025245785,-0.7859674637110089,-0.8059969678718998,-0.861968219146488,-0.9231303796121287,-0.7262746279718835,-0.44949560466123545,0.33339124735880327,-0.7460556844906561,-0.7867140701066301,0.16105844781112005,-0.7506808773510012,-0.8123782232645183,0.4959581527762889,-0.9633068809791329,2.108017712765463,-0.8137579318824869,-0.6262680163961611,-0.7476724681147678,-0.33527506519872424,1.8039220066842658,-0.5978193015518696,-0.653666834563865,-0.818141979388317,-0.8741736268143638,-0.706177400580134,-0.7926935881599312
SIDM00417,-0.02454978116082987,-0.7571066167117623,-0.551899499547026,-0.9954458712755535,0.6538970462234476,-0.9791867575568087,2.011890993617119,-0.38190966908339535,-0.6130047186637289,-0.8928643245750094,-0.4804387938488087,-0.43986302131219845,-0.6862957081520978,0.2626313776425777,-0.7325377218186141,-0.5194584092119359,-0.7686594209539855,-0.7830542748150497,-0.7855068985567323,-0.8944668911032188,-0.7867916762067262,-0.8147645477614277,0.2829333387597702,-0.8226698527536473,0.9922295459834687,-0.8366249916481062,-0.6016050267360022,-0.8293364972272376,0.45475741838818984,-0.6715110136146228,1.401911241129972,-0.8597623437302637,-0.8162339716604039,-0.6816793969156907,-0.06430672043963499,1.2098616021659003,-0.5403439412106953,0.34999591277614833,-0.8845840720551187,-0.7728747939613922,-0.9108988124078808,-0.637737105970195
SIDM00416,-0.40411479709199727,-0.87395335950853,-0.8660374807494169,-0.907078727021116,0.6836058695120373,-0.7313901471682387,1.829244924945582,-0.849392098026797,-0.5826402976730523,-0.9759682392831736,-0.2642143836287926,-0.4123806535910489,-0.863607521767541,0.42055791730250675,-0.7452406338733604,-0.564972311805125,-0.6412358518952724,-0.7486365550627261,-0.7417226267164713,-0.8990047389373786,-0.8261841067301343,-0.20989479050528484,0.043196534383984915,-0.8049159547709887,0.4037933896443129,-0.2288620453025632,-0.5931304343543715,0.9424534925320582,0.5362017495543133,-0.9144102377198935,1.9228356373066875,-0.8608875950688947,-0.7540085476739962,-0.7681989038789883,-0.21151225876984048,1.4023906118648557,-0.5936946596548267,-0.7243643440105543,-0.9205769739909363,-0.8862008179943159,-0.7935942986897087,-0.5683959679656135
SIDM00974,-0.5920890627170284,-0.8043542326685005,-0.5017512739574942,-0.9628745041244782,-0.6099688350654826,-0.8661367773669433,0.974804557348026,-0.4704353483290428,-0.5533863732657185,-0.9102794657429263,-0.49910030130685534,-0.5539507462815565,-0.8761634498477091,0.45482478838282436,-0.6617392944328424,0.039032918772761244,-0.8009033717990022,-0.9538672853531263,-0.8563146038629821,-0.9428855316758192,-0.7377273952007596,-0.28376694879717745,0.4564908254335321,-0.7344710408053352,-0.8605762807948094,0.19500500118287759,-0.8840290850698442,0.740756703425149,0.2220217890525646,-0.9876840998638011,1.404209621150291,-0.8942154567455556,-0.8300363020783564,-0.7724631849228706,-0.06837741404184154,0.9705872946728158,-0.609998980076934,-0.7456125899709464,-0.797894396565712,-0.6864160686896038,-0.8344141121421076,-0.6303351726049382
SIDM00833,-0.126474264456336,-0.8900031153104987,-0.607754977650749,-0.914549350863487,-0.2782402009927756,-0.9817364441930089,1.7631993095158975,-0.841685121496743,-0.6695426489050138,-0.968444484140392,-0.2554640775599241,-0.18292164586415913,-0.920346348276759,-0.061067762862942646,-0.8107130301091204,-0.6805523712081047,-0.8464950733002455,-0.5758785715039606,0.9090782789861585,-0.7271424040335912,-0.7097871473956319,-0.5890437785581432,0.11159732136814111,-0.7745679684786422,0.6930646627327154,-0.8028259336182948,-0.9038792457051433,1.2214774248038085,0.7223249064542404,-1.000428298131187,1.8093033207409028,-0.8861676604769538,-0.8877058438370746,-0.845415849119741,0.21386857876212903,1.06742406670711,-0.6284475332717308,-0.8569465177550027,-0.8242675521313012,-0.874752357426686,-0.7868443505745648,-0.8637966727336273
SIDM00562,-0.2844263133840523,-0.7974901087104529,-0.36924512088035794,-0.9195154655893866,-0.575199768076133,-0.9134843807649067,1.2596592894802343,-0.4985496028298564,-0.44862196179595687,-0.8693268573951984,-0.3956326677923567,0.6357513940130746,-0.8059840010745386,1.1797506676142675,-0.8720595922821972,0.4442760486234909,-0.665867171829997,-0.5882239885279621,-0.7740727374670846,-0.8968413907559689,-0.31942018282503576,-0.2344623679860139,0.10742139581076728,0.6154244891928672,0.5504613090233824,-0.7338810213132129,-0.7702526193739123,-0.910089178772594,-0.037643274858378456,-0.8680154912763242,2.1342689264882155,-0.7998415575247024,-0.8861189259246937,-0.8171242102535446,0.20386178091564075,1.4327173506179862,-0.5150913408419261,-0.8126758127617855,-0.828685008764432,-0.8738900779936415,-0.7901095907463647,-0.832313733789153
