,XRCC4,POLL,POLM,LIG4,DNTT,XRCC5,RAD50,PRKDC,DCLRE1C
SIDM00930,0.1310336623371728,-0.7015529202386577,-0.5961043814548617,-0.5673603710149053,-0.7058455032446425,2.7770889749306082,1.1061450632050371,1.1315116914120609,-0.09785590020035445
SIDM00205,-0.4964741752295863,-0.6623225144096387,-0.392497483590546,0.3145236707488567,-0.6856435383439917,2.314116577940333,0.8660735936184821,0.6512763809646616,0.06339476961941876
SIDM00535,-0.7019757391398536,-0.5691050731436769,-0.5061183405385552,-0.6817794453902859,-0.8503335706821831,2.1365571641195102,1.144527406243885,0.7164461781707403,0.030064817005536714
SIDM01175,-0.32166450869454316,-0.5599945751645906,-0.560890139644836,-0.1301074928971493,-0.73569261599078,2.5271539695716494,0.5400875636700538,0.9428903237298125,0.44730799957931305
SIDM00832,-0.21415360265990493,-0.5971378732653477,-0.42728265982756025,-0.2793674224848957,-0.7265294247075076,2.6900160532894635,0.9799364089711902,0.6246157938648665,-0.4853348989923215
SIDM00528,-0.44751281830046596,-0.5692457860405254,-0.5568972192169973,-0.5168177649735721,-0.7906998280145288,2.577090540615045,0.34324743889896114,0.4883836732493559,-0.031041933475644243
SIDM00371,-0.2515124038095567,-0.49262051733828655,-0.5488598911900421,-0.10983775958872527,-0.8152619705441869,2.422758462323586,1.2331024375981166,0.5509270454907774,0.3425811152566971
SIDM00688,0.06454633743906561,-0.46157730666652724,-0.40644376964329726,-0.15434585118634564,-0.6390715071256551,2.386894021482169,1.3779462624650085,0.6965512516055385,0.46104695596771
SIDM00583,0.21281660962997992,-0.6704449472344661,-0.562372879912919,-0.2255768674317312,-0.6895590033954696,2.4613610865577327,1.3146545043704236,1.0140412964262184,-0.22663127558788587
SIDM00188,-0.14278960191686285,-0.6985804592461254,-0.5908863484089476,-0.2661955498571823,-0.457164963678978,2.2877124444443417,1.3746116177538787,0.6615057432444464,0.1710855325616785
SIDM00096,-0.010647482062699134,-0.6195897803648109,-0.3947999904521654,-0.37416727100421393,-0.7063516132237392,2.3273539610242997,1.3850076344431455,0.9013862626871586,0.1746537773734422
SIDM00379,0.04306534208607793,-0.5703483956356268,-0.44673646796370076,-0.4589083410429536,-0.6112486267452563,2.3882470412297736,0.9954422618652495,0.8806871038323578,0.16989254454298083
SIDM00381,-0.48415708565802335,-0.554917668790321,-0.6913183400086433,-0.6222595306627433,-0.7684920063566818,2.5466851745554315,0.8154104794675852,0.4478565679096752,0.20535860690427246
SIDM00606,0.04103290117904494,-0.6069462520134874,-0.5368415711298449,-0.41430924644316947,-0.8273028152716327,2.277790891022338,0.6297327429968134,0.7351941239226941,0.3080374249890701
SIDM00541,-0.50073000604701,-0.43734874427782194,-0.39908967675360796,-0.6713496021395122,-0.7303956418549193,2.4325291411182994,0.9628030207381553,0.5322640122042707,0.4739287739419731
SIDM00808,-0.007384055023078457,-0.3021919004198793,-0.19243816795308488,-0.2678969126790036,-0.664306469280582,2.3533349031430775,1.0265330083579762,0.24461098915711726,0.5630537991664873
SIDM00377,-0.18660538784050243,-0.6793487297319929,-0.6010808514685972,-0.427412425182022,-0.7237652515076195,2.1440544039758564,0.78752871973439,0.8486794347406988,0.26675145771406167
SIDM00289,0.049160295608676165,-0.4876950555166699,-0.28404234887841096,0.478131003306486,3.777585480335578,2.576199111293354,0.9148947160442876,0.9590013054463216,1.376033564838795
SIDM00064,0.09706101191927946,-0.5180103757553204,-0.6217575959237023,-0.9424779379179578,-0.8031769688729717,2.482711519397103,1.3314424624930865,0.9063014009026285,-0.07983879075033719
SIDM01097,-0.6326145289380722,-0.6575687131637878,-0.6321319709553668,-0.4873779504230611,-0.7755534826976039,2.5586025873839278,1.079535108259814,1.16763185103357,-0.17012253869873128
SIDM00350,-0.03439656609997874,-0.7139973651987472,-0.49397366920283814,-0.36981867730595536,-0.7415221218508717,2.0948683583611323,1.2984197154321957,1.085170870005545,0.433469514259018
SIDM01163,0.11046834301964581,-0.35017604396926505,-0.43995622350696867,-0.33642155703082544,-0.817407197982111,2.373621763696629,1.4378039696202802,0.41447121701331274,0.34664882186718654
SIDM00375,-0.3279673268621707,-0.6058134450943656,-0.5925128897400574,-0.5025758938531856,-0.754276631070933,1.8497264513514322,0.4616595316417065,0.7165776705090011,-0.37118276491703267
SIDM00600,-0.2578637118440656,-0.3486331926682546,-0.2765862870290937,-0.30283528345142297,-0.7888998865326685,2.3779762869624355,1.2517794599975591,0.9534685826756701,0.41976429854918035
SIDM00367,-0.3799733482287376,-0.5760854082608129,-0.6584937510827682,-0.3201320967264348,-0.8249324617418998,2.3941133152363565,0.7571972022326988,1.594074344419382,0.40961186025344953
SIDM00632,-0.5325173973754531,-0.48388764225112485,-0.21666100692765045,-0.040964885159089755,-0.8491755211053564,2.325377542628692,1.0849265957834378,0.7904756903922354,0.16249001820057016
SIDM00550,-0.27805017408619637,-0.6425592365653394,-0.5147702827894136,-0.3256652985238346,-0.8059674643518956,2.2270793894887806,1.209782389934779,0.7508079983567242,0.4509970269540302
SIDM00230,-0.5637177570379673,-0.7266021076890445,-0.5252281602506019,0.1524377921210049,-0.8014133121730324,2.3072873292579743,0.9337631069607152,0.6997510576494222,0.33948584530548964
SIDM01206,-0.7180636029068252,-0.6069860116267256,-0.5388559401523138,-0.10857831789159184,-0.6645121878453393,2.5931008211691338,1.0217136453338163,0.8791357646167084,0.186223816200819
SIDM00127,-0.21239003497129585,-0.5404532467719424,-0.5860763638176902,-0.48812007971119564,-0.789635096026183,2.514640252926266,0.7663368256602742,0.981570293617512,-0.2613666699121181
SIDM01042,-0.44709137063327026,-0.6624271000992722,-0.5151423551199906,-0.48305536085743767,-0.6910170425695116,2.5057561179672123,0.6413248683465359,0.5848089099509348,-0.07326116371062157
SIDM00491,-0.12132798283461366,-0.5427151295746782,-0.5440936557261512,-0.42065848775684456,-0.7692541402481785,2.405636615920915,0.5702683445921343,0.6715598732577557,0.18931299330347987
SIDM00488,-0.16636040488157935,-0.5028668347228181,-0.4261073492936916,-0.10404984228286548,-0.8209758784124523,2.3834578732651375,0.5850480103115789,0.4565647666235157,0.03924265834036397
SIDM00190,-0.5051236945381732,-0.63690828412855,-0.3571219525518138,-0.07127437371770688,-0.7297789843271276,2.3266344448979095,0.7908189116750295,0.7064681550887421,-0.10127238136241953
SIDM00542,-0.27248446270176996,-0.7498558940445448,-0.5350223363835701,-0.3606450874521127,-0.7480425468057414,2.3187103567212266,0.8116514131296548,0.763717616186306,0.15884643699807227
SIDM00198,-0.4147132376785646,-0.5992913894172037,-0.6061853370155215,-0.3179899992070912,-0.8136002275397196,2.7071455226160213,0.9466329722601455,0.8502173119180337,0.1825926686891944
SIDM00269,-0.39317051214950244,-0.608048958211149,-0.5917261578521222,-0.47498923191645476,-0.8475857864518836,2.29034449113603,0.909521546690865,0.8569877647184072,0.4638925621139312
SIDM00621,-0.7448845986580817,-0.6911562874578429,-0.5994617405796535,-0.1921325147431575,-0.777010086852727,2.574174165938798,0.6963101921590883,0.9456572022651917,0.165791119524003
SIDM00599,-0.6720055762931924,-0.7435836397361608,-0.6564107865129453,-0.7017023070464815,-0.6930650761007426,1.895627507486717,0.34091620783878773,1.2203139395334162,0.2587582090994907
SIDM00118,0.6723765251589097,-0.5430664430562134,0.013794644766681375,-0.09547419828409026,-0.8251382820871781,2.2525894726683173,1.327394254854185,0.4270929597727455,0.5391470451293866
SIDM00596,0.016946617142956626,-0.4836136431619534,-0.5473709666087901,-0.750018871981796,-0.7845119003521797,2.3414029160073984,0.6625683518418662,0.6303696842909396,0.056841907340495004
SIDM01251,-0.3222010068962335,-0.7106211255486545,-0.5485933795636191,-0.23509504649137092,-0.8073138763552314,2.72782794031401,0.8277472646199656,0.5958919547923188,0.4986143819352403
SIDM00197,-0.5121503531337248,-0.6546161333409277,-0.5416571279833029,-0.37396979267439606,-0.7745191740322358,2.6010087650332387,0.8891560725251164,1.1249273293421134,-0.30325671667021387
SIDM00810,0.219069701902721,-0.4719234236848099,-0.6167020692906221,-0.290530812990526,-0.8613396706926216,2.3255082076456834,1.3612364558615173,0.3720587061080908,0.5924611002029402
SIDM00174,-0.35539742838878163,-0.40750918819858184,-0.38744726883870795,-0.3256506610380774,-0.8344005902911664,2.1742477021635063,1.096541041068331,0.4628111300466193,0.11364960283697802
SIDM00487,-0.367668960818005,-0.5686956911050338,-0.36651220728242423,-0.3314748331031555,-0.7653598001889488,2.4931622258635273,0.7001735190118799,0.4401330750607749,0.33098184783165757
SIDM00263,-0.7081020314306639,-0.6158786587472768,-0.5615081163472564,-0.23505839719875582,-0.7978261533055373,2.6181309545878992,0.6710000279232029,1.0678932504881744,0.10688087067946264
SIDM00277,-0.3030320722830793,-0.5302932849149812,-0.1965121699876997,-0.14884059249985138,-0.7466830411815144,2.4073887434884496,1.0837465240675839,1.0013892212594997,1.1496759582393226
SIDM00592,-0.3187124569836864,-0.6033382963805777,-0.0216908809684894,-0.31064043334356367,-0.8621306495029089,1.923401513292791,0.2822534267678421,0.1712915259658874,0.11576080123509831
SIDM00496,-0.17458381696252898,-0.38303152761635384,-0.5160076809581687,-0.2172951814778842,-0.7635243071415397,1.8524233222486257,0.7733246590485363,0.5551586739631268,0.0025660285164925433
SIDM00793,-0.1168581622110876,-0.6787442884710546,-0.16063088101785514,0.05224114710968295,-0.7275780560469474,2.412795307786245,1.0554029473857856,0.6745368436036377,0.5898169090235273
SIDM00121,-0.08201341604855394,-0.5983765345274061,-0.20207208635558283,0.5427984067708786,2.805862826778472,2.6672078662120833,0.9065417624670083,0.8549549266502651,0.7076096005058216
SIDM00202,-0.6118850793039173,-0.6499257651125488,-0.5133517966490211,-0.28098950619716123,-0.7822441183098894,2.737452623948388,0.9776396958245626,1.204563759552351,0.24900755432418895
SIDM00047,-0.3420055025406452,-0.6427349670382088,-0.45755447523104864,-0.1955687745262445,-0.7775947657147517,2.495303937927186,1.2325353143009001,0.5613617612633224,0.1479875322546234
SIDM00885,-0.5447003562277404,-0.6369693267412384,-0.5203291735581117,-0.2724281411743537,-0.8391340025852464,2.381831075541058,0.43211528803897103,0.7681417697569606,0.9638036021377314
SIDM00201,-0.5563563400662542,-0.4961318098071739,-0.609192508671771,-0.310099680978811,-0.7614747699059575,2.285134354762971,0.951926184661293,0.6429114918595884,0.7245990220894648
SIDM00789,-0.34865338247451516,-0.4675085005185102,-0.38201879659018606,-0.6986321652074354,-0.8386695823418718,2.278894157258461,0.6670126903758642,0.4324719886244096,0.12109761619850536
SIDM01248,-0.5189548698114381,-0.6029608569827631,-0.4742969061902395,-0.34838424421812403,-0.8895640720371669,2.278411754678352,0.5740563254782582,0.5772505075536477,-0.13231464432185538
SIDM00195,-0.4304695122222822,-0.6342625595396807,-0.560585613372941,-0.30338149686924704,-0.7758193904511782,2.5884208790509264,1.0607150891005834,0.9802111835038682,0.08957016191821188
SIDM00517,-0.2079946320622697,-0.5145098804398768,-0.3016528809965583,0.08182088465570002,-0.701742161031438,2.3450201102815433,0.8375873730211825,0.587280493700722,0.1835408114883636
SIDM00534,0.961118647595067,-0.578010544551134,-0.3735178316581772,-0.7340648599094379,-0.7788818964526321,2.2802894529820916,1.0804395020441724,0.5252510948536446,0.3313180645399587
SIDM00863,-0.05041948153925696,-0.6394970617946062,-0.5034893062623997,-0.029974586991733755,-0.2950260769050524,2.3664956338646665,1.4143461284382697,0.2279634304305866,0.6231156595141052
SIDM00211,-0.3082968644864473,-0.5883934389402274,-0.316997856635586,-0.4998546828179937,3.0896138724618183,2.3765973048058586,0.6797824818991649,1.0934740889236558,0.5241495921857358
SIDM00539,-0.4209314604116725,-0.6661663158475433,-0.31003472912249647,-0.44480564026294256,-0.8115837002894045,2.4581792599545453,0.2757262378478208,0.16139416282014818,0.570543266779751
SIDM00875,-0.33079655107678607,-0.4400027173025385,-0.5346951639850711,-0.5874330179297136,-0.8564191615021804,2.2182320598725727,0.42256799211684787,0.4410641928518042,0.44638416626454264
SIDM00679,0.2249648055721131,-0.6884654725533513,-0.5720329255163655,0.044068966257951474,-0.7673305546372602,2.1095972960044245,1.233812199177603,0.42385887875916395,0.09220102654365624
SIDM01146,-0.24006001386052464,-0.2813145998295738,-0.4083192159623747,0.09600816571429402,-0.7926552702677185,2.1929382258459533,1.2495422088917638,0.7294889386151243,0.07805436214747824
SIDM00156,-0.14167261147285215,-0.4890806651902761,-0.5687715663477556,-0.1877193640452943,-0.7949410719214486,2.65716034738695,1.6801647939903948,1.0322928556513784,0.08718478080484185
SIDM00420,-0.3634605901382501,-0.586019497387942,-0.38224871993027376,-0.43277729276310917,-0.7707966204408505,2.43338302712134,1.1952052977757228,0.7784249795688369,0.4485204215318303
SIDM01145,-0.467528849387608,-0.6791218702088887,-0.3522070349859653,-0.1142070409544932,-0.6779784325941759,2.217747096597626,1.2754408861515774,0.6313915268678066,0.35866645827646276
SIDM00256,-0.4047703904259802,-0.6778912944622376,-0.40875594659657727,-0.2255676548082748,-0.7151727229041891,2.7241914222166144,1.2418926524069511,0.9564417531506376,0.14843882270285141
SIDM00444,-0.2058310609261439,-0.6146577437262298,-0.5891366822802201,0.3248658180783319,-0.728482674402953,2.55066340369321,0.9031768869560066,1.1326264917354045,0.43827069336122937
SIDM00137,-0.08140098612685566,-0.5813129353143579,-0.5057529118671249,-0.016505410373742178,-0.7575731191525502,2.538709213537966,0.7118478490250516,0.8539182751167774,0.19175406304479287
SIDM00569,-0.2458734384166303,-0.6906495975216145,-0.5152796241974967,-0.6004015215169226,-0.7576640025218271,2.1397941153225144,1.050791408835115,1.543160137515688,0.83093071366787
SIDM00445,-0.27580024240904927,-0.7914318732059418,-0.523957968230312,-0.7812606626411928,-0.7634215496722911,2.550638079954881,0.7833441530267344,0.7990490151748821,0.5947506196806444
SIDM00094,0.13514503486585375,-0.691432532179254,-0.6083151690242397,-0.3267228739657867,-0.7253674078029929,2.6859137430727205,0.6860427134066068,0.8467968710300546,0.4524243561081529
SIDM00576,-0.5713481740495665,-0.5247026845914919,-0.3126528731140577,0.18764943509812454,-0.5750484599549673,2.570644084997127,0.8320448004317069,1.37702861796342,1.1749922957176755
SIDM00257,-0.1500620722951888,-0.7332318181867825,-0.612473726965342,-0.0069546596925836816,-0.6976481381654692,2.7255249937619093,1.1902784002752311,1.260474828460969,0.178314280378645
SIDM00835,-0.05860520564012428,-0.4316293564548721,-0.22959807607398428,-0.36827450217880153,-0.7245731648107667,2.2053925257891356,1.3911464764115633,0.44079238577527124,0.30123666876099997
SIDM00781,-0.4206425087771402,-0.5290436682538154,-0.5153070576313771,0.07649669660465912,-0.8442741033518198,2.227973064171581,0.952914256745767,0.45036730118942564,0.4634166943460791
SIDM00700,-0.4906962765461882,-0.407901717806416,-0.48057933406451675,-0.6517458701397907,-0.752373601129713,2.235739166484359,0.7591985042225444,1.0091439891835643,0.25312797193335584
SIDM01126,-0.43331664599529385,-0.6945478940288455,-0.5139876411910279,-0.2534366893136773,-0.6624327597699609,2.772906015125544,0.10270185041052021,1.0443097802076722,0.4381385732125691
SIDM00259,-0.478477626389045,-0.3850602714451055,-0.5140428648688004,0.2094789719072563,-0.7816494258188691,2.4629311418677236,1.4880792559679294,0.7953026051145616,0.1409873533040492
SIDM00834,0.3293875911832365,-0.5258059703946929,-0.36448157542988435,-0.12987967857716404,-0.7259946194817981,2.186042240824592,1.2986927609513612,0.44822474520873934,0.4349198505871945
SIDM00814,-0.6671839978544324,-0.41532477597005707,-0.46196983865971836,-0.14666770780643298,-0.7137146322353761,2.4132003587659563,1.2410701131494488,1.186210306323602,0.5466259350039041
SIDM00258,-0.23993331399102263,-0.4790961268993345,-0.3536809626714737,-0.3864510917741154,-0.7680745449643571,2.7615706200340204,0.9983349905515779,0.80756654999938,0.0587035207166383
SIDM00577,-0.3047867363835587,-0.6135054986941394,-0.5811636115953184,-0.29461797626153896,-0.7016393529052962,2.6560270525836893,0.9316283936508136,0.9244514343179256,0.36595394789474095
SIDM00384,-0.2080735815747637,-0.46945852778202585,-0.39360621713716504,-0.515974584284002,-0.8077268680814012,2.1332519501618625,0.8209827766720076,0.6108468994377553,0.08894510198673503
SIDM00837,-0.5242584572970715,-0.5508253587622283,-0.4746139197141663,-0.384893976796529,-0.6745147737874767,2.381453919657937,1.1964396849545986,0.8443218264066177,-0.15069655726738476
SIDM01133,-0.6037577948339122,-0.7199950875902519,-0.6236971354255819,-0.19744210538358736,-0.7451055601151289,2.760018727953815,0.07202498816901692,0.8073592035325515,0.6021548066124822
SIDM00244,-0.16073749339464385,-0.5167552906177574,-0.5082357634815265,-0.3668533876460228,-0.7870272190405881,2.630979350842148,1.4404347056035343,1.2335709629794795,0.1720532027189548
SIDM01161,-0.21521780331091603,-0.6602404839551042,-0.49107066819511336,-0.04805687433441547,-0.8020479675732661,2.2246481594374057,0.8707561397405156,0.6622601429497705,0.19843540098420825
SIDM00579,-0.13293246638642547,-0.6598975458681167,-0.6774509462959127,0.03833812562371545,-0.7675211754612074,2.5725216944405696,1.0204715415204086,1.0368226209170108,0.35030866174631786
SIDM00699,-0.6097627357353301,-0.5102516837661147,-0.6173276863777855,-0.5525424844224376,-0.862962611567532,2.568483155916385,0.27792350688773926,1.3454434528629642,-0.10161141269844857
SIDM00721,-0.5466365223516686,-0.6552590533809924,-0.6599276725996663,0.05526624525171266,-0.7852999101448694,2.3781251050477046,0.32606643614490693,1.1586418355180386,0.3687614622270313
SIDM00082,0.50175796725331,-0.6436923588360206,-0.338730855713142,-0.6457285009978059,-0.7874380449088989,2.387317934849778,0.6672680274722326,0.8559427978065277,0.935733901431835
SIDM00320,-0.3704023016006093,-0.4996602036384925,-0.687275953929587,-0.672790678426895,-0.7707393221659329,2.4168999033443788,0.9887571807381789,0.9901502621166944,0.5475265687062966
SIDM00967,-0.333034473593856,-0.6878290938958247,-0.7348032679158739,-0.10400714861167516,-0.8036898156376202,2.3625916624789305,0.3931756209507551,1.0164784608380912,0.49462179946204665
SIDM00508,-0.5416103108148875,-0.5517440348840204,-0.6783007712519147,0.1507421567365475,-0.8260551843157243,2.439537276603456,1.0081662178314155,1.145815704727659,1.085632410497897
SIDM00859,-0.2777647684290248,-0.618525897273463,-0.45254182478699806,-0.09501894357931505,-0.7467165129967328,2.591435240793568,0.9986092668498638,0.9408446980413094,0.6967502581856337
SIDM00393,-0.6015831752897234,-0.439993462144755,-0.733820204314151,-0.04835070171594247,-0.7748153153068232,2.18217862555138,0.540433094611636,1.0352991522702282,0.7210311324910099
SIDM01174,-0.07151917210792058,-0.495174146574117,-0.6541868590095927,-0.2531409429942215,-0.7938856527244061,2.3821932572096114,0.7441493483652553,1.370740664703155,0.6275622674860816
SIDM00530,0.27031776705333543,-0.5597150967202902,-0.29408997508428075,-0.15604017122211364,-0.8079508940476862,2.257518939117216,-0.4188750282535505,0.6188016949641668,0.46701575996291006
SIDM01149,-0.4699312181975995,-0.6655924050219847,-0.7342120575508294,-0.28202327601077043,-0.7914822888225818,2.605216338547635,0.7835067607583424,1.3637043508466256,0.19002599768191386
SIDM00243,-0.37724236550057794,-0.5563658007432221,-0.5749982326650288,-0.2324660113454185,-0.6278367083984453,2.280311768971506,0.58064273058049,0.9920940659922661,-0.3682676457741465
SIDM00176,0.2314634546220286,-0.5763784895967993,-0.5134034221257068,-0.25322266686658285,-0.8604302677128649,2.306357779417385,0.6085799204480806,1.2121568111936745,0.319012594803797
SIDM00422,-0.5599447441914455,-0.4694594318482159,-0.4155150672950376,-0.03940179036196838,-0.8272131881033282,2.233176039129853,1.1660883469979877,1.1776227154351286,0.2708671847432816
SIDM00532,-0.1155961975882527,-0.6465962292206445,-0.5631335782977033,-0.36164792572825705,-0.8020618398277886,1.913015422798915,0.8203294519730248,0.9958106428791246,0.2331883517224502
SIDM00077,0.3641896034154412,-0.6148552159576091,-0.36540411455132593,-0.34469196372410216,-0.8257629294049815,1.9105678515890872,1.0093132542401435,0.956086288397226,0.339176734810922
SIDM00561,0.09299431700185534,-0.4795649546909059,-0.23459314480173427,-0.386556112754436,-0.7403685725831723,2.395105542155443,1.436204151278555,0.9439184095172892,1.1266918405530886
SIDM00407,-0.19730347277006985,-0.6144837570234933,-0.24216612836964427,0.162495104673943,-0.7364406361233439,2.4158273631920397,1.2728222966089529,1.5894423266231832,1.0645892420734304
SIDM00631,-0.3972616937565331,-0.5809352533271501,-0.6001465953482318,-0.03286121718992521,0.9965128677732746,2.1229190249350345,0.9735861469918107,0.7920300882666419,1.0581701576814406
SIDM00324,-0.18898153314489027,-0.5382596638234998,-0.6800995585621936,-0.19622240043809983,-0.7320776686978121,2.8395714318832668,0.9734203383517966,1.2898702388713872,0.5249040198408386
SIDM00410,-0.17727649228836032,-0.5926341515601093,-0.5108223728589815,0.39534202048382466,-0.8285500315745371,2.175316568816239,1.160574754306379,0.7408642377702142,0.5474476788971151
SIDM00483,0.21988218726548034,-0.6334823984441388,-0.4864003808627052,-0.28505717483770904,-0.878587180761719,2.431988491463919,0.9921551726489415,1.2559723921585577,0.1511277553823619
SIDM01187,-0.4081314340985776,-0.17742528628458326,-0.32952330577383576,-0.8456737307588598,-0.8665287559539376,2.0195649553001176,0.8648709843064638,0.5381436081616559,0.29779008280985225
SIDM00216,-0.3181801571248418,-0.47245085312607554,-0.3627332741851355,-0.2168488369911417,-0.8614969618511172,2.5300451225068845,1.5200861980344447,0.5428125378671917,0.12615817477298616
SIDM00199,0.28858287037347263,-0.5452725086315219,-0.6378175084946681,-0.344289613498101,-0.7624696045696403,2.2492347959507386,0.9048134848522392,0.7172875186757596,0.6313571023797591
SIDM00234,-0.48930979255105084,-0.415386628452227,-0.32801314500404577,-0.052265785540112804,-0.7393648616344339,2.3658023960504013,0.7545042681044098,0.6116568575609452,-0.014453976098415528
SIDM01019,0.12063002876019183,-0.43822445751707706,-0.5518192253926195,-0.2134495396317561,-0.6937641988575319,2.7033935454030664,0.7468675208856247,1.2907307404934178,0.7076631234972048
SIDM01114,0.4819831443437773,-0.6054305519783832,-0.48721002223120324,-0.46284715804190857,-0.7255066726253303,2.6052226429541316,1.029122866232091,1.122525252322107,0.2373087390516795
SIDM00584,-0.3612654666049633,-0.6632603283886715,-0.4745433826271503,-0.4228980057227215,-0.7899061158860597,2.1979887491881125,0.7629871124495984,0.5641804170924161,0.06600278876387015
SIDM00043,-0.08067418738812247,-0.5222438423975838,-0.3987043435131389,-0.12422213607012385,-0.7966949352794049,2.28990740760329,0.9217078873137395,0.5764847489570293,0.044721280894314375
SIDM00498,0.1237162083081925,-0.49273194583473073,0.31718630465252423,-0.5619978800582842,-0.7345336292533475,2.469853875217939,0.5783318889135175,0.5539670132137542,0.47587403132637446
SIDM00406,-0.07814724019659985,-0.5583074945950341,-0.1711761671334219,0.04980652771814115,-0.6386936861201015,2.685124694240438,1.049034022289445,1.0929207958552027,0.5361907599505504
SIDM00193,0.6219812371709497,-0.6481204487680308,-0.29161298082928777,-0.24872689671366888,-0.7119689057613814,2.663790228333271,0.9917721231871318,0.9970266869417741,0.3933866814672077
SIDM00045,-0.1147861691497208,-0.4037445006978335,-0.5942098368415343,-0.11556010964904845,-0.6576187037975764,2.3605051556867824,0.9995036843918389,0.6711001796053087,0.3898735702322556
SIDM00655,-0.19770064524415787,-0.5343413715793561,-0.4955176828607693,-0.5229974967704382,-0.7662498623482633,2.706694819136022,-0.23439771624359054,0.7691898112063599,-0.08919109679342187
SIDM00214,-0.027619003866499972,-0.47436708971064045,-0.513836983347787,-0.45285421436832995,-0.7665126177148728,2.501690513085873,0.7226674831586142,0.5411294298078103,0.43671600889443735
SIDM01007,-0.048555578229161005,-0.7421274709242147,-0.46235929488881555,-0.002783017334518208,0.627010187616505,2.517812497023931,0.4175522576458399,1.2118416337173865,0.5960826179920744
SIDM00262,-0.04854864666986491,-0.5700450456769295,-0.5266594748860175,-0.5772241799866251,-0.7356087398269971,2.403071310650631,0.3534773611827298,0.923650886962954,-0.01140529728123998
SIDM00591,-0.23196913926166957,-0.5963890388721566,-0.5561602948697089,-0.38229629235926765,-0.6796548243399045,2.219597943277729,0.5791015587828652,0.9425354477602911,0.48034442873782945
SIDM01197,-0.26257702001779054,-0.5674215428579334,-0.3859410957998012,0.03865778744979226,-0.7099983250415016,2.090612844338988,1.122510812059965,0.629912981579349,0.0314990984768774
SIDM00905,-0.06948769251087179,-0.6391603814720929,-0.6340536464059825,-0.38515956452368316,-0.8389313114081083,1.9511508603940269,0.6325373023970934,0.9488044437678035,0.188069616632357
SIDM00180,0.1616199642856676,-0.5204987763610335,-0.2580663575948172,-0.4865082046166067,-0.751477194780023,2.3177617054891595,0.8970528322673336,0.9218367297658008,0.4243531838098666
SIDM00323,0.08375474919358365,-0.7525042204938884,-0.33372985983245995,0.9735253574879401,-0.33295035082750174,2.2362983484035373,1.068933242219168,1.5615582463060516,0.4955967386991231
SIDM00113,0.24482950922004124,-0.6125349235603086,-0.6615522540322314,-0.370557398583036,-0.7526940363703337,2.4820244241587384,1.1909238346956008,1.4562651696841857,0.9757738525363374
SIDM00551,-0.23538061004913605,-0.5841200133226134,-0.46948540265300664,-0.35166023209293107,-0.6838133544600938,2.1343740241698135,0.5405170960007072,1.302073937065898,0.48998920071459645
SIDM00958,-0.1321022246837596,-0.7383708645828334,-0.2518442161427053,0.4307801440119244,-0.7703018512037905,2.417497783782349,0.7428541833158806,0.6424652374234041,0.51007163108833
SIDM00659,-0.12792938997249745,-0.7056594004038189,-0.6056513616409603,-0.2976192054809187,-0.7695182133898895,2.2899754787232802,0.6540202848752464,-0.0849403865556299,0.19232814944049484
SIDM01168,-0.0769934728522349,-0.581556645598172,-0.6048942019711153,0.11381775537483982,-0.8792562459632508,2.5097283234416765,0.8084825514148969,0.8279324702154068,0.7528259037612997
SIDM00968,0.14546928287214575,-0.6842643917384396,0.04712342072944809,-0.2260531406217506,-0.784065711767576,2.553947271666204,0.44655905851230243,1.393652488688744,0.31241458353214513
SIDM00250,-0.18416024203160103,-0.4137790370159702,-0.07621519572923116,-0.042796516608909804,-0.6957044619214033,2.484473832926227,0.937065535270732,0.9492587772583131,-0.3088284327208192
SIDM00252,-0.13812490880934483,-0.6875415146325878,-0.6156533774208894,0.02610721633911802,-0.7783041971030797,2.4887013493951327,0.914434654179413,1.2549301275376765,0.5262077162987365
SIDM00242,-0.25440527995351503,-0.6641141020907597,-0.5370595909548195,-0.004371123349649167,-0.747353586462933,2.2519331134586835,0.43139710812785786,1.3227505964279356,0.39514648091392646
SIDM00438,-0.24822817824590698,-0.5345928317556532,-0.17599219677680472,-0.08259140000935787,-0.29723278027605343,2.7507353603485205,0.12567174346175677,1.394127860844064,0.4712708819890112
SIDM00231,0.19274720020001093,-0.6170786269436311,-0.6205795534612415,-0.31491516457510454,-0.7190730646575799,2.4257912033125937,0.96765534465704,1.1009595827449263,0.5977344672456434
SIDM01011,0.18365681647092674,-0.5845703530546627,-0.44088833638314173,0.06821615691866677,-0.6634697392407661,2.4853144873036275,1.0145803204549722,0.9340420930098868,0.713241997573616
SIDM00182,-0.06565225268006138,-0.5578705287357935,-0.5565692205739619,-0.3252401330191946,-0.7559808553743902,1.9412105538709439,1.0621844509456013,1.346941936819616,0.47918921493515626
SIDM00969,-0.26056714953346755,-0.5214469432684706,-0.16663959959929706,-0.5549639258544781,-0.7785809602894401,2.6166585753929845,1.1188252582236566,0.7798197920432285,0.49444417219294806
SIDM01120,-0.42623093450232746,-0.5665317332257819,-0.4180086452951195,-0.32591345044602654,-0.7279663111546982,2.7279963303047383,1.1318371941872718,1.1464239002782681,0.598007730533019
SIDM00317,-0.2628322945725013,-0.6594520273875737,-0.5685441347434472,-0.3513646124814983,-0.652003406684982,2.4583698301608714,1.1241167940669223,1.132801725055231,0.32553281832492265
