,LNPEP,ACE2,REN,ANPEP,CMA1,CTSA,CTSG,THOP1,AGT,AGTR1,ACE,AGTR2,NLN,ENPEP,CPA3,MAS1,MME
SIDM00623,0.38760743179704377,-0.8564137707351093,-0.9905781803520716,-0.8403574678885547,-0.8877128439756821,1.276133839424958,-0.7381247813333401,1.7261063519099968,-0.9817965598419087,-0.9173022753298531,-0.603705750912175,-0.8949909010558941,0.22523768057587754,-0.9324685234167317,-0.877241758117797,-0.8139492834069469,-0.8867071290709696
SIDM00638,-0.6694767660928631,-0.7152062524908711,-0.9352528054324489,-0.6420593184733542,-0.9620794530237428,1.9995345488725094,-0.620348126287052,0.685034168252861,-0.9352416272001977,-0.9226086083633145,-0.6444429318823792,-0.8681461318181245,0.662255725147493,-0.9898929926393951,-0.7732146824049535,-0.7953928176352782,-0.894648715836635
SIDM00527,-0.7611274799986915,-0.8707975584109439,-0.8737530765977897,-0.864888137139678,-0.9086893666331263,2.8854594019332542,-0.7680689330688805,1.0531586468453338,-0.9488894586281686,-0.9021550228249564,-0.71124483195038,-0.877981013131684,-0.013229004630210593,-0.9537754191107524,-0.7711865560997665,-0.8269203302700886,1.1858102137957598
SIDM00976,-0.4304078755412999,-0.8499516667319229,-0.8688100578422353,1.6278454006732461,-0.9230147174581634,2.041097503147866,-0.677597700834341,1.1927049249666344,-0.6087654944558737,-0.7297449770109328,-0.6643640823116364,-0.8861779413162335,0.3736097168865686,-0.9770052482121853,1.654274342269387,-0.8940656495320439,0.8972792610352797
SIDM00316,-0.5951598620552702,-0.93409218928214,-0.83289668212373,1.9294293242105276,-1.0186898721170434,1.7374209511788563,-0.7086713447773539,0.9561408881740217,-0.7280261927955346,-0.6305010927353517,-0.7668669226899664,-0.9503192986259508,0.46861278695989944,-0.8196244309332953,-0.5562877478956577,-1.0068682394350204,-0.4702844828953935
SIDM00326,-0.47873825494953903,-0.9644672850730234,-0.9355965993865679,-0.7088413641131063,-0.9269806290960805,2.394201356255878,-0.6822955102315589,1.3840354906271246,-0.9429106793026126,-0.9366709262791677,-0.808899116854085,-0.9344353569109441,0.32371691591954393,-0.9843228612925818,-0.9379658630568674,-0.7992232433666664,-0.5383276913539694
SIDM01093,-0.5444858937414025,-0.8576302735093388,-0.9368268369111739,-0.8020007823824634,-0.9826030866579817,2.37702978947444,-0.6638732591641193,1.168916029004839,-0.946668921991303,-0.9561520369535381,-0.7009568833587094,-0.8540867346000233,0.43833353819248055,-0.9771738432446233,-0.8256063494025788,-0.8393182889408265,-0.8908996952261418
SIDM01098,-0.8721011214233898,-0.9367234885328287,-0.8797335975166629,0.4654682673935539,-0.9305594695097154,1.9878007423217248,-0.6907117010768699,1.1770011271271992,-0.7937139304775773,-0.8863988883052517,-0.6843780904606634,-0.8520613365860435,0.13575322465484918,-0.9035042367118064,-0.799212912517129,-0.9287654652658824,-0.20550766198144813
SIDM00424,-0.12456153006183668,-0.8379527416534982,-0.8585021271251231,-0.7028463419179243,-0.8035056380083248,0.517644079122893,-0.624980434611185,1.490518263923799,-0.7543321325184018,-0.8700647166988363,-0.6787470980450014,-0.7382205346500164,0.38288225910086343,-0.9231897881928407,-0.8245093560042951,-0.7895817390946299,1.508667998934146
SIDM00973,-0.6867219579909754,-0.8412592562069141,-0.861356501078225,-0.6230014829680399,-0.9223815919226623,2.384305794835142,-0.650564062358467,0.7788898415878002,-0.8647104962936715,-0.8975418465869934,-0.7093714833532945,-0.8179279589676896,-0.05410877968694501,-0.9222624335684724,-0.9071411693330755,-0.8156049687166114,-0.7892217598786754
SIDM00411,-0.35182744870490473,-0.8008269473919963,-0.921957877374843,-0.8824912928636174,-0.8525034268911127,1.5541418161879668,-0.6839655408230368,1.103197403548412,-0.8436692468571876,-0.95110082580397,-0.5569866382141457,-0.9527984644095983,0.4747206152516969,-0.011535586938725664,-0.8530071324220863,-0.8425258521135425,-0.7369347422540679
SIDM00374,0.20670877516217911,-0.9140091077054682,-0.8693031472109274,-0.8306868090284502,-0.8857763283732663,1.553827189080279,-0.7002405752982501,2.088464216116732,-0.9101237906285683,-0.90072404329323,-0.6642160147085825,-0.801059151078473,0.07975205729086164,-0.9411530813885669,-0.8595796302296245,-0.7137061107323449,-0.8469404047315315
SIDM01160,-0.3228620182676879,-0.8097514572886421,2.2986771601275793,-0.7741670957059107,-0.8750808019270363,1.6411563720618012,-0.7182783552807276,0.4016791127744758,-0.9078791019695734,-0.9115224619504292,-0.6499942429761763,-0.9447940899351686,0.3398449024534453,-0.9356429194757335,-0.8561670286089977,-0.9614126272135114,-0.399163078918147
SIDM00145,-0.43280265756975195,-0.7234057985082344,-0.8290767160273608,-0.7107473846760008,-0.8814964408359999,0.9700451239008836,1.0359009725408743,1.371216655492606,-0.8526181950520252,-0.9527863201202927,-0.6164135566754158,-0.8228583884877138,0.15763715713928605,-0.5335959309762385,-0.8772948908962047,-0.839967245970638,-0.8466406226122412
SIDM00975,-0.7351007966589118,-0.8223757146177189,-0.7948036679577567,-0.6996094982015245,-0.7672611349301957,2.4755981953060577,-0.7048240922208,0.4370929839421827,-0.9063412927374858,-0.9416770850247026,-0.5746237561685642,-0.8454890122889125,-0.19071551624311317,-0.9540641129830147,-0.807561029256137,-0.6848842046836011,-0.8745651327102554
SIDM00971,-0.8433466737515933,-0.8787508194441005,-0.9056896182381106,-0.771004392068581,-0.968765563735296,1.7023564300343341,-0.5979271091184626,0.9006750714825179,-0.8174184259940867,-0.849068056732403,-0.6102741310658212,-0.8110496835648623,0.5846790079384324,-0.9742247171611457,-0.9129674893616698,-0.7583582858400317,-0.8458399897603064
SIDM00251,-0.6349738055825535,-0.8046432571615075,-0.819548398659101,-0.7446684463001239,-0.946771344237427,1.8827603314861687,-0.6403872442260022,1.2564961337001237,-0.8845155398348458,-0.893813003168453,-0.6807523293214028,-0.7651477064951596,-0.07012334611156391,-1.0060474592650888,-0.8639163636391346,-0.8596179479475404,-0.8400688955572146
SIDM00412,0.5352252142661121,-0.8671957336869425,-0.9462718527246337,-0.7404864223089691,-0.928327453462047,0.8360572454193732,-0.7426718736414544,1.3956792742043533,-0.8853845647818525,-0.934221771453808,-0.5736817775056199,-0.8321114203995358,-0.12220371990521718,-1.0027965646506207,-0.9003546461935269,-0.7494215414222261,1.0062004409426573
SIDM00023,-0.5690021745250842,-0.5633065293038517,-0.8577681085419453,-0.8174813606179,-0.9057780166477842,1.9094317140640582,-0.6573925075245926,0.9444356504751324,-0.9517553437868844,-0.9397810873005575,-0.7216951653294323,-0.8611459568149474,0.0700724864147029,-0.7843037537645767,-0.9035320242033591,-0.8281914279844351,-0.8622557917617681
SIDM01198,0.2635729734634414,-0.8544549366152218,-0.9142383974921461,-0.6078080024947969,-0.9022126094856822,1.3363672976374772,-0.5227031737758057,1.2162909981836458,-0.9237897552999406,-0.9324321441957195,-0.6776526650052148,-0.8850916416739872,0.17871488401387417,-1.0071689117585745,-0.8283033020455853,-0.7677337050850329,0.9012180791359377
SIDM00441,-0.5731806859546602,-0.8112608268377474,-0.7957952925193795,-0.6813080539907491,-0.6094161206983434,1.3897733653310576,3.816619111134576,1.484761944617387,-0.7423656739092185,-0.8885788661130433,-0.6712082406362209,-0.8063983821423936,0.7122996929050618,-0.9518912333516304,-0.7751258242708362,-0.7104203107096816,-0.8754258808021752
SIDM00388,-0.7139634798500734,-0.8586808478713952,-0.8519031293772489,-0.7160114783092945,-0.8225408182343529,1.1496135935427034,-0.4658799904118201,1.580321378955181,-0.9292640349748235,-0.9266331874304998,-0.5174701172247425,-0.7686965878478591,0.11324604066884851,-0.8882242324972949,-0.8260465692178074,-0.7719870079477312,0.8852678540719335
SIDM00417,0.1382712544342133,-0.927712643386148,-0.674903126473907,-0.6453035628266952,-0.8797255609952991,2.6482567332470306,-0.6876552736968917,1.5850515264697613,1.4543992952051252,-0.92556663568918,-0.6279371573351405,-0.8606501518374404,0.22910600274960388,-0.7482406251852826,-0.8479029681629489,-0.7136722663399456,-0.8616645808547998
SIDM00416,-0.40630405754903226,-0.8074376423735075,-0.9149582273571512,-0.7937248702227481,-0.9039288175804994,1.1323213695050203,-0.7782624725780001,1.2796018019086384,-0.8782523851500257,-0.8948009611886072,-0.5903203383206636,-0.8607500928398074,0.04292555871775867,-0.8918765920059324,-0.7348296140697428,-0.8734351714813745,0.9636405419088124
SIDM00974,-0.4746999205227523,-0.8517957748659812,-0.845517763228334,-0.7550670309310343,-0.8767478905782757,2.5446908768958703,-0.5694547375922571,1.0443142391459093,-0.678715826087581,-0.9663681214771164,-0.6226405849221877,-0.8770818305931651,0.5025450735908129,-0.9400526922909618,-0.924996202349572,-0.6688761722967485,-0.563409912619721
SIDM00833,-0.4743451973563174,-0.8198997543942407,-0.8165443404783744,-0.8130819906400569,-0.8293241274922234,2.172957907599083,-0.7045360988575241,0.48938863739367056,-0.9600151167166183,-0.9303855570042295,-0.7434109883470413,-0.9124067526387367,0.542511196094237,-0.5447984331718716,-0.8750022429346223,-0.8928419690639171,-0.9017162937012966
SIDM00562,0.6728225301446801,-0.7682492662517673,-0.8765604661625962,-0.7283124068493085,-0.8685777539478046,1.8279343410086262,-0.585164182464329,1.5299482565348643,-0.8794414069601192,-0.9427326276500491,-0.5248162301879523,-0.8099699382875354,0.6835838349501492,-0.8435748122917203,-0.9196926084118592,-0.8253755405080964,-0.84441938548131
SIDM01102,-0.5461698167109231,-0.7817168689107579,-0.8936836016576831,-0.498614549483411,-0.7656502396001242,1.3979785877309678,-0.46997734715899064,1.215020915785294,-0.9224878202724733,-0.8580956755977763,-0.6382863220554474,-0.8502854577678655,0.5616567259773984,-0.9323090226295798,-0.8550384566991321,-0.7361969060331874,-0.7858804869571928
SIDM00418,-0.6695196461429497,-0.7645290793862555,-0.7037872904203354,-0.7709410870248133,-0.7715430108993951,2.1302687781815393,-0.7363660738014808,1.0690552129312756,-0.9658236863183012,-0.9347144669534178,-0.6090663810662733,-0.928991373863023,0.366967111733701,-1.0146827212938048,-0.7789256860427666,-0.9107934351779825,-0.8188372348877986
SIDM00841,-0.7686769652844898,-0.8556545865861191,-0.71530240823723,-0.7521544008323234,-0.8869657013502189,1.5938716280581875,-0.663908438922868,1.5261589501620978,-0.9013082763594901,-0.8724776202453578,-0.6286708965505523,-0.9990574204598679,0.45146485963169714,-0.9268388213196908,-0.8533770784676449,-0.8399290844939967,-0.7033316284937122
SIDM00260,-0.7788563512511545,0.4382637660566864,0.07792863051286333,-0.8377456673556387,-0.8801641543366334,1.8560383946464383,-0.7506683976558267,0.8689112115580664,-0.8880073583860548,-0.9484711119403063,-0.7087607440968389,-0.8360966573657734,0.42344169446592594,-0.4404176967206994,-0.8414740653052869,-0.8730521794994804,-0.6583825811390689
SIDM00111,-0.49343070264135924,-0.9028185691846369,-0.808947593881398,-0.7813642761104375,-0.8635654482794503,1.6974499297784993,-0.7536080250970206,1.1057527414903616,-0.6207468226488108,-0.9124517257197096,-0.621660409411145,-0.8013891381753925,0.8224062534804993,-0.9565479220375445,-0.7186124301498992,-0.7334804424860497,-0.11178179016061823
SIDM01179,-0.8058469502864999,-0.8349668067106527,-0.7895885403881858,2.085018369549442,-0.7727443734966456,2.0166121240798676,-0.6712239830914504,0.7665222597706505,-0.956163637410167,-0.9510976897191733,-0.8291925144977329,-0.8563712121356406,0.24202251224269716,-0.8797929433927546,-0.8764838646045128,-0.8033967303015946,-0.903238133327932
SIDM00351,-0.7482475996262616,-0.8109614557631981,-0.801945360203639,-0.7347165316330222,-0.8935130786131146,1.7964284304925742,-0.6509192416339379,1.3854150812686712,-0.8820031411145788,-0.9241199181701757,-0.6310146901671028,-0.8504625988109354,0.31793543342553243,-0.9568867933554124,-0.797561290479646,-0.738057916032298,-0.8396261350499764
SIDM01205,-0.5820093056457725,-0.8339967850359118,-0.8920174721050381,1.3507818055055587,-0.8805262999075675,1.9934313333494647,3.8544770304351963,1.1946184847506167,-0.4748320704441494,-0.9690460764919804,-0.6424441819113399,-0.783988141288785,0.549099784066707,-0.8938132327215541,-0.9109657124674637,-0.6688635028628285,-0.8297966874640176
SIDM01095,-0.8592539656754925,-0.877813371892684,-0.932898446711361,-0.8052925045855812,-0.922502319172396,1.331496690086739,-0.7661928478133951,1.1822088562660562,-0.31446395159565466,-0.8545614728348624,-0.7228866992249711,1.6346115245101809,0.37296531846842096,-0.6068610339822194,-0.8443186472916947,-0.8696146991198657,-0.2711630714814404
SIDM01159,-0.33647960778644803,-0.8680522696022737,-0.9385236271183353,-0.536272254394978,-0.7717152059241813,1.9616857515337576,-0.8117623687743631,0.5236873616150486,-0.8733254141141864,-0.9123685909541313,-0.6916677802432036,-0.9073033768992865,0.5039023418740852,-0.9625724827323013,-0.8659040416016641,-0.8421521283316499,-0.8366149767971965
SIDM01183,-0.7824550744804454,-0.8957878496866352,-0.8287195494276125,-0.7966063736879326,-0.9167355733476433,1.9963987390244575,-0.7648328216858448,1.1849271034967566,-0.7861009894598682,-0.9121553467997343,-0.6786745709299986,-0.8703366914019082,0.65945652293639,-0.767418035866437,-0.7711445386158252,-0.9647955910716577,-0.7962319170578701
SIDM00328,-0.7637453931741528,-0.8142098505447893,-0.8801319166603815,-0.8367884929201863,-0.8167709689230997,1.5327954785818443,-0.6051465305559659,1.120190275796622,-1.0412397920850882,-0.9235080448380976,-0.6625822047811619,-0.879202566457817,0.3835991285414698,-0.798000958341418,-0.8629539538521672,-0.9015157920600497,-0.8666338451912603
SIDM00389,0.454546681473424,-0.809402461612632,-0.8826433179654392,-0.7593040031259597,-0.89553361015638,1.2371511211794148,-0.6190486522427534,1.6747095482768606,-0.8492881189230889,-0.9025049633093759,-0.6446525719522546,-0.8612531203336758,0.7039289956722671,-0.9208161414928582,-0.8243766183892675,-0.681964734690976,0.6054737471340089
SIDM00489,-0.8421941215731782,-0.7529761735085345,-0.8740078133654414,-0.777506543555171,-0.8230023564570244,1.4783595002448966,-0.6384107880557921,0.7899941771261977,-0.9169644567988933,-0.970661371174479,-0.7484180084557903,-0.8710135616187674,0.3575113780864026,-0.7630733938346574,-0.8718328898752814,-0.8579853590010706,-0.5467762835702459
SIDM00953,-0.884485812421753,-0.9199692074301036,-0.9630939696636971,-0.8506688402620963,-0.9150459234158974,1.2375032392999563,-0.5887773722659225,1.8697952238861002,-0.8850991254011963,-0.9249190435694378,-0.5534909232585404,-0.8495660632878151,0.37275638551499984,-0.9525769633586394,-0.8358710969836008,-0.8344635265020094,-0.8787121523363167
SIDM01245,-0.4241236354480605,-0.8467421603426739,-0.9102464271511652,-0.7094374773548748,-0.8915832078431569,1.5674447950242767,0.28619661034481636,1.2884276360994174,-0.8530586226688641,-0.8992586600442523,-0.6782420616043267,-0.853734251551172,0.34734455917048057,1.0186876321574534,-0.8212806784947407,-0.7810254539594447,-0.8579163941638378
SIDM00929,-0.33914849946884507,-0.8935181326922929,-0.9606738980121008,-0.39199070474336895,-0.9169141583706611,1.9977004882363443,-0.7830187170557094,1.3133154676840086,-0.8906305434695415,-0.5896350345168501,-0.6907824188413674,-0.8201021245123065,0.44254343989860656,-0.9646021373170237,0.9379389939516937,-0.8686619216625653,-0.1767926863970818
SIDM00732,-0.913009519092891,-0.9185480368086774,-0.8613411727191748,0.4719625893565824,-0.8798335978663925,1.817749738124453,-0.7127772903024309,0.8365149119269724,-0.7484832821250221,-0.7668214535842279,-0.6187906602195751,-0.9319284464515548,0.5494774987324111,-0.6101496644852106,-0.8400410144459382,-0.9630558131302772,-0.49785924186528013
SIDM01047,-0.667236771280109,-0.9229623233084032,-0.9281036816847826,0.6650860529129061,-0.7831254141653607,1.0961870947014694,3.230357501700705,1.538516192301268,-0.9146640505259175,-0.8891068975506328,-0.6816302705858689,-0.8431338355139323,0.7357342038587612,-0.9377105540186111,-0.21721757925522717,-0.801048083294826,-0.8409534441792594
SIDM01229,-0.8347588930049258,-0.8991986287891502,-0.6471434763016489,-0.5585826086453055,-0.9187985612972221,0.6412839672191051,-0.6158767505277276,1.138749941764545,-0.9016034771416169,-0.8145349349962557,-0.5873696530305935,-0.8796056650609796,0.7199820367585696,-0.9380303479905684,-0.8146441293710672,-0.903282840922958,-0.8693133345842585
SIDM00540,-0.6910706155750437,-0.016499109483952213,-0.8440621508741104,-0.781691816449486,-0.8599394978690776,2.572981577214642,-0.7570376469404246,0.7842477467593446,-0.9322194101004225,-0.9417659109476673,-0.7111798518142173,-0.9174461066117134,0.15955696339981043,-0.8860973757127021,-0.9017570159946121,-0.8792325958621987,-0.9249584207523893
SIDM00264,-0.948567667555821,-0.89063216057143,-0.8561248375808317,-0.8690682952645357,-0.8381991139435684,1.6350128114055003,-0.7966021444373441,0.9517882415634712,-0.9263842683393776,-0.9081080870730788,-0.727601242563828,-0.9155810546095369,0.6256923813816136,0.36483134341587237,-0.8776968758421004,-0.8111038368722038,-0.9170066411257861
SIDM00842,-0.5564887702055221,-0.8243602841880312,-0.8143666032804596,-0.653482122220545,-0.9032163482469153,1.272520922371112,-0.5899982800535354,1.2097920928445207,-0.8714918293990661,0.543916566853114,-0.7307594252222507,-0.8674095529840442,0.6612490704773749,-0.9382012481158958,-0.8558870569395065,-0.6787375637868764,-0.9185177509441365
SIDM00923,-0.6214251094167806,-0.8070818345547914,-0.8220641523732511,-0.7955435472075207,-0.865411208133449,2.217534716857614,-0.7193024610481706,1.4073135882198737,-0.8744711117545636,-0.8931351225827513,-0.6836940575157778,-0.8760025842032789,0.326438771610219,-0.9380123981970842,-0.7070825871856419,-0.79022341350545,-0.8436323985660159
SIDM00120,-0.4504990208466636,-0.8684363309613908,-0.8017474664249603,-0.7080866825813743,-0.8235936700895936,2.1710497595704843,-0.672556490890703,1.5367492783294145,-0.8797490040245978,-0.8581851775166748,-0.5885654896265295,-0.8969388767525702,1.126573422546879,-0.824268621582729,-0.8463197527102551,-0.784826092989963,-0.8208218470310492
SIDM00900,-0.10594027556522177,-0.8872319054327319,-0.8521802417417991,-0.8175149685048188,-0.9467081344727079,1.411636980376668,-0.5836018921615727,1.6461562158472929,-0.7246101489762539,-0.8634146519872873,-0.6408664227297636,-0.8559426225434751,-0.018337440822386763,-0.9833557201887457,-0.9377977647164989,-0.8635186340465397,-0.8627240848121429
SIDM00962,-0.5052371684041504,-0.8739342181860065,-0.8180245117476647,0.028866146053003285,-0.8756457666885875,1.1101950566362295,-0.3365552578303781,1.5345231809166502,-0.8601922419545084,-0.9168776254726869,-0.5924176441938656,-0.781574781655031,0.5247737338241087,-0.955084472799082,-0.7251142047620442,-0.7696876382548518,1.149486351550298
SIDM00889,-0.7600383118647452,-0.8440357743048721,-0.8272880767168147,-0.7868893445724623,-0.8148984996906093,1.784530696569414,-0.6802433704584142,1.4640292640965231,-0.924724954280871,-0.8909628944129041,-0.6767071610102052,-0.8517478268594073,0.6036592800205646,-0.9497739685922965,-0.7758441773228264,-0.8931295164128683,-0.8326856818438725
SIDM00864,-0.9571431924526542,1.0492253597358527,-0.7691986509404298,-0.7538258351553823,-0.8697243769164854,1.3905459384580077,-0.7007231302586019,0.854277895075361,-0.8285759871423976,-0.9419861095879273,-0.7552120441572827,-0.8572405608532396,-0.05022204600418289,-1.011383813871779,-0.8773218505837775,-0.900979368473441,-0.9377636357726301
SIDM00233,-0.5709673802514128,-0.8036308781640749,-0.8571441815437865,-0.6799961762927096,-0.8496624269203562,1.8350441324059195,-0.6462480998986337,1.3688426337566213,-0.5000295501384356,-0.9054353609174872,-0.5277876512317816,-0.7727216057318825,0.0586380284714614,-0.9630612239678737,-0.8908350633579525,-0.7682219457683339,-0.840266209732689
SIDM01233,-0.7275251514112911,0.5881038743724453,-0.9149250267668301,-0.6581938831600489,-0.9269902961828529,2.50970440062784,-0.7839457755371223,0.9776271579076955,1.7048301452893462,-0.9067452759221633,-0.6928166669413154,-0.8570961535900886,0.28364082399166013,-0.6832161597942392,-0.9177257227370057,-0.8373332145296187,-0.8894981216955675
SIDM00964,-0.27566226473646177,0.5228839664329151,-0.9796852000140343,-0.8596359836837476,-0.9252481144587431,2.2032201298912595,-0.7836857974087814,1.2619323701134086,-0.8952871659151806,-0.9442383552337598,-0.7499632356429425,-0.9227602007077642,0.2848726059261756,-1.0033845604424003,-0.9216193601236573,-0.8483397564830718,-0.6129627443658971
SIDM00196,-0.8475881191876892,-0.8946413755098648,-0.9908503234564235,-0.8077437698753286,-0.9040297394567293,1.314305756081332,-0.7598562035580669,1.6220526497927998,-0.9470521136652171,-0.944079940106124,-0.7542406677090876,-0.8958141001398481,0.3086111663367477,-0.9152858678558562,-0.844461894799064,-0.8840005865075207,-0.9082706684973073
SIDM00287,-0.7181904953909525,-0.8734785301233571,-0.9198807026078678,-0.698059512437869,-0.867101899207222,0.8176607027347222,-0.6457556114768601,1.3782303357766146,-0.9022498113951277,-0.9482872047690653,-0.7303906163359852,-0.8438248485644475,-0.14782947881519995,-0.9782299559536478,-0.8235274735808598,-0.7452072094302382,-0.8420137531033205
SIDM00501,-0.5052467117470806,-0.6484980609298443,-0.8130669542090714,-0.6818734180411967,-0.9072194610270319,1.6898833629783294,-0.7202968264104176,1.500006130023905,-0.9086301280266997,-0.9353112728388223,-0.6073594653001875,-0.8502485759831359,0.8436612114371621,-1.0226231202104457,-0.8678965533915827,-0.7585213003350124,-0.8773352055761481
SIDM01237,-0.7970955919874767,-0.7519242917093931,-0.8561597263517523,1.3247696982739428,-0.8674495154302175,2.3561329964308744,-0.7826484090920979,1.3476933161244824,3.0309058001002995,-0.4306331450666984,-0.6509785567322565,-0.9051380256154683,0.4894665832266011,-0.9739416450140868,-0.9217501336713676,-0.75712753108465,-0.8707865420730485
SIDM01228,-0.6863038079895032,-0.8681830961716704,-0.9587034092588745,-0.8579237146622039,-0.8774734437766744,1.4365260799570267,-0.7197712866747278,1.5316641305154777,-0.8631677278079106,-0.8903947775987326,-0.6991447294559718,-0.8790363193640615,0.3291948593194831,-0.7857485837483201,-0.8493450904134027,-0.8635288936601847,-0.8543150299315037
SIDM00935,-0.7979032018690362,0.05422685757135799,-0.8572444937048775,-0.8576246909785251,-0.9196943843293107,2.2769722420248413,-0.7598146852410996,0.2410741995839025,-0.8683204927507278,-0.8715167592725557,-0.7251042445482206,-0.8639604432719735,0.15996760515790853,-0.8778671312686713,-0.9044570751832304,-0.8341949870121347,-0.34284620920769854
SIDM00954,-0.748331843000865,-0.8832764460586607,-1.0144125911040367,-0.7757642340168817,-0.9038913016510637,1.2945882398800406,-0.8324868232744043,1.7596275551078513,-0.3041468381206434,-0.9350226334502012,-0.7154401518222737,-0.8710435459928018,0.4101147061589779,-1.0026004185666209,-0.7929204436893843,-0.8938655888873489,-0.9038420305826099
SIDM00951,-0.4334979094446566,-0.9216532687128105,-0.8524147218430683,-0.7638654239694699,-0.7836567950347965,1.440716366396601,-0.6278275408668896,1.3578550965214358,-0.8968146100762701,-0.8855869437668563,-0.6475272277260229,-0.8414101907410334,-0.01169913309837101,-0.8868788919941856,-0.7824950377278532,-0.7600792851317669,-0.8853502135917724
SIDM00948,-0.1747193401718868,-0.8842662851285604,-0.9874489304844496,-0.7942873132402092,-0.817218047688425,0.7053963421022045,-0.6776063579913488,1.2788253152152833,-0.8213268527024323,-0.8627385636292194,-0.6322781924155553,-0.8259468105215865,-0.09175211964867291,-0.6729974064854368,-0.9009019934116087,-0.7497929520585145,1.4599817818800174
SIDM00203,-0.8190393438075555,-0.9120108883206963,-0.9475764150089239,-0.8581920374060148,-0.874351829228425,1.3401413420494002,-0.6570642347140899,1.2838994907006285,-0.9464090191886655,-0.9104311946396264,-0.7782014160479038,-0.9098180547299379,0.2734416693866128,-0.8855494128485257,-0.7388450037682761,-0.8629406420765996,-0.9123926075699422
SIDM00896,0.3348645393495608,-0.9327012535622777,-1.0038022939837297,-0.8288530754065941,-0.9053345363320683,2.003015241279685,-0.6495528657141284,1.170100551124926,-0.8936713939782246,-0.8940127539929158,-0.567315100624344,-0.8324526652450135,0.031143214107152623,-0.26545357653400115,-0.8056443719500281,-0.7528694743231905,-0.8150923384401244
SIDM00285,-0.8276430715633613,-0.9220272167819865,-0.9455501125114902,-0.8340495374736108,-0.8251838614046154,1.0873400757277865,-0.6999942825311143,1.4774593751843745,-0.9404485520452515,-0.9393356285644251,-0.7288321508125997,-0.7973361792901487,0.6790440750353488,-0.9832291261190544,-0.8299958587192802,-0.8658057600629521,-0.9356486724692816
SIDM00930,-0.711568498186978,-0.8162330933757319,-0.8734087018878587,-0.8217002935305338,-0.8242343727391778,2.2631436876794946,-0.6663544144489242,1.2711717360538293,-0.7903198090152324,-0.8182416014085364,-0.7297725386475451,-0.7901201388313642,0.6090502433323862,-0.933972584127385,-0.767774219800866,-0.7139941375655391,0.9460682405392526
SIDM00205,-0.890394012404867,-0.8705095160765943,-0.8231185459571786,-0.7648543380193666,-0.9259741752448638,1.0901022759190138,-0.700386738430288,0.6663169058513505,-0.8371097489394884,-0.9243783356004114,-0.7013916979611771,-0.8800918884080429,0.856190756282342,-0.9026829500859984,-0.865072963372932,-0.8507257646745671,-0.886196015344227
SIDM00535,-0.20544284904806556,-0.8695430653422067,-0.9348539524786069,-0.6401922933380199,-0.820656747928776,1.906271762838738,-0.7425778319590377,1.0180798538208904,-0.9166332039406051,-0.9164228237684611,-0.5785569507439731,-0.8602502633128045,0.3148239528292681,-0.867278133495212,-0.7947777005684443,-0.9072146256671446,-0.8639549267305805
SIDM01175,-0.7026654484397247,-0.8981084801939053,-0.8287843371398047,-0.7313433389998283,-0.8934717084758222,2.610860601222784,-0.7038229826260696,1.4605334937123289,-0.7304116723922615,-0.8841425138662555,-0.6640508024806709,-0.8271137765649934,0.30069176903029204,-0.931777347335709,-0.4536554934370722,-0.8919529120554242,-0.21339101009899786
SIDM00832,-0.7610878846674686,-0.7713935120860493,-0.9135532591464677,-0.7563423304968878,-0.779543736080729,1.5502342779658547,-0.6002445148086641,1.6223312933612828,-0.8770007269021016,-0.9686694089623517,-0.5865688674797427,-0.8569945981648616,0.17089078399290678,-0.941719211342859,-0.9151709492686235,-0.9725173338402268,-0.9350187983829752
SIDM00528,-0.7446254973637452,-0.9159957921106705,-0.852117695384176,-0.8670522149180666,-0.8506850448496089,1.9489836536828633,-0.732807230394523,1.2038863840602927,-0.9435415047134094,-0.8399136186087773,-0.6609727934550668,-0.844678799103904,0.3533992020727251,-0.9371618605121568,-0.8914680266173197,-0.7962974594922682,-0.8688889037181415
SIDM00371,-0.4672256899100414,-0.8464800919434918,-0.8500132633990402,1.212893788748925,-0.8897169134720743,3.158099639150267,-0.6953407845948086,0.3861860243151389,-0.8363427554662889,-0.5791393602244992,-0.6785288391465467,-0.9038945451128397,0.3541806904979415,-0.9437681662985967,-0.8141422507857008,-1.023096555067991,-0.7741178442892206
SIDM00688,0.614760387875514,-0.8449830792256033,-0.9558021710430507,-0.7195187294530823,-0.8588095384834872,1.9259484315456934,-0.6729201082783745,1.26341831743431,-0.905173156110569,-0.8359772048277521,-0.6333406562979169,-0.9400098091733331,0.281424484487721,-0.9146105495664417,-0.8033324231710643,-0.8159649906205677,-0.8455342195283252
SIDM00583,-0.07105173240482494,-0.8742322777961834,-0.8513190661098446,1.7266997146381944,-0.8895399167545733,1.7795017682470393,-0.6675835181295947,1.3558841663831287,-0.8368175210042597,-0.899628296054989,-0.546133938227065,-0.9106031731748923,0.6950735580891105,-0.9891106260951277,-0.8311113479116969,-0.8357970261240941,-0.8648505374978511
SIDM00188,-0.0031612499695265976,-0.8463735645826297,-0.8860806574793081,-0.7945217241387627,-0.8515778345858948,2.1585079288525453,-0.6755477003809172,1.2469641629988828,-0.9349764591978883,-0.9091968369801041,-0.6613506372449509,-0.8372684699558609,0.8150754092842105,-0.974618190676774,-0.8785401071103309,-0.8359924555049412,-0.8890448596712381
