,SRM,GLUD2,GLS2,ARG1,ARG2,GLUD1,GLS,ASL,P4HA2,SMS,CKB,NOS3,NOS2,NOS1,GOT2,GLUL,P4HA1,ALDH7A1,LAP3,AGMAT,GOT1,PYCR1,ASS1,ALDH18A1,SAT1,NAGS,DAO,AMD1,MAOB,MAOA,CPS1,P4HA3,ALDH1B1,GATM,ALDH2,PRODH2,OAT,CKM,SAT2,ALDH9A1,ALDH3A2,GAMT,PRODH,CKMT2,ODC1
SIDM00553,2.4152643096594595,-0.7373995562288549,-0.7520415604396836,0.5784765914131611,-0.6034807646750326,2.2404593377619113,0.6072548720678379,-0.2699037527510266,-0.7152292663472425,-0.6345250725951863,-0.6600016857694956,-0.7261131830402565,-0.5343626424477952,-0.8005262043790895,1.569499479050361,0.21872305670347142,0.9381081836847833,-0.5687046484276511,0.9142860613043233,-0.5501197318233179,1.0747570218032196,0.26129274851762185,1.22705007237493,1.4906638367334966,0.9131490347007418,-0.629358744704205,-1.056003640221093,1.9089433304038455,-0.8568592392586148,-0.5415139098113207,-0.6665209780652107,-0.7643785834929616,0.27631614409986205,-0.48056888898037664,-0.5822183525117555,-0.7930749272311615,2.2667030017795775,-0.7726939818880864,0.2178487028039546,1.0869254522329883,0.1606238705927819,0.30496310125205445,-0.5531593859379119,-0.9256590251448995,2.7595082838055536
SIDM00343,1.9534010198285658,-0.7830124090088165,-0.8609379678911273,-0.8696012883056389,0.1464232187451109,2.066585182855335,0.6107155117171378,-0.2690502170152331,2.861280031705178,-0.7373393612568893,2.132764281501903,-0.8050089024726712,-0.6270465752469947,-0.848835501863238,1.5137879985833178,-0.3922959219316646,1.1131426834762055,0.29345446071703285,1.2386540812233213,-0.7370811770394332,1.2185898844294616,0.5904902181590106,0.6157211572974587,1.327255585794589,2.044823309549229,-0.48200611229719126,-0.9936079850351273,1.4279903468168755,-0.8862063580016682,-0.6115848115352785,-0.7620568645921937,-0.7250999620653353,-0.07121148603007517,-0.9479364788420664,1.7313405874158103,-0.816563554857446,2.5450512559477794,-0.8389471961541628,1.9725682471396093,1.25108728101401,1.1979777782788634,0.9405078493342549,-0.8147029361515921,-0.9394754784730522,1.8468133185553466
SIDM00543,1.799006575921745,-0.5101267774098971,-0.8390517250881111,-0.8935299804161604,-0.5775835869685091,2.2730409039927824,0.4503919951079657,-0.16652951803251978,2.5344423288772195,-0.5557088677690569,1.7878781963994306,-0.6945549928008226,-0.5393235351607422,-0.6962167444806449,2.126921200063215,-0.6772889221752076,0.8505034010493491,-0.6208080196821569,0.7370308431632728,-0.47393196227433326,2.2808645721456036,0.6494382949504366,1.6791838704558173,1.127019998769953,1.830401920504402,-0.5951904689485638,-0.9992012020741536,0.9284875084716169,-0.7227639392293617,-0.5295892611383092,-0.6684350767782826,-0.5694115574012512,-0.4728184555967018,-0.9579570053973311,-0.1340690856035096,-0.6768354208719773,2.555607193884306,-0.8750231958192877,1.8313512881795448,1.6018766321364086,0.43661316093649305,0.09539583374946954,-0.707636249669906,-1.0918575954205818,1.7082023831663093
SIDM00537,1.3906805143555006,-0.7636555225994657,-0.5846152778306657,-0.8955762105849201,0.6022046048266778,1.9613847152186707,0.12970819207500217,-0.31823233593354094,1.706063174798197,-0.8840241061171189,2.075864365169969,-0.03095014173701428,-0.5699294562403012,-0.8509914879577865,1.6740841815688368,-0.40692331678008814,1.0322987972939741,-0.11475188871846348,0.9407098538820582,0.7449613461287758,1.6523938242801224,1.098245874560221,3.268797129282315,1.8907547997623408,2.297315987852181,-0.7716247756308569,-0.9703400741026574,1.4665603784244214,-0.8710374004622747,0.6032302792433665,-0.4424775619913847,-0.624883596930054,1.6852927916322218,-0.4338896249028895,2.5572338603750557,-0.8286330023079869,2.5411622097516022,-0.8776890601361867,1.9923117401499904,1.757589723672012,1.0756985867779538,0.09782699238220056,-0.7095023191998507,0.21681127293474547,2.485554081301778
SIDM00332,1.7744556755573762,-0.5247068980822912,-0.5922393538763612,-0.8622720949767348,1.2755503304722944,2.2962503635885776,0.021893271313549116,-0.33585793055919944,2.279287624547848,-0.671125138369206,1.3737719409320435,-0.7790123631817452,-0.6392034406265258,-0.8528945105209637,1.5097331047942677,-0.27115567106514127,0.4981473618349805,-0.15674817134622862,0.9270294211300079,-0.8443037636889734,1.607578267778964,0.9313615481091407,1.8701093839538818,1.2906099545750922,1.919262044203357,-0.4324224129001976,-0.8918397825191576,2.140214646324321,-0.5421644792168688,-0.5323323897028169,-0.5458421854422861,-0.6382261552107843,-0.002426642755033432,-0.8467599931514497,-0.06871656634676819,-0.7512671856885543,2.62956114004984,-0.8505542284339059,1.6846398780981433,1.914953355431558,1.761062207107407,0.9967394619211153,0.3992731601034825,-1.0272939028420958,1.8048782858681642
SIDM00299,1.806812967094753,-0.7673626351887929,-0.7746314782576335,-0.7658568980464745,-0.5810899251585165,2.165174348551666,1.169693080489413,-0.4064578499424749,2.215462917331274,-0.6223777979111421,1.211525502493186,-0.7338315498252452,-0.5689192250478902,-0.8187937260798237,1.557712014283591,-0.4343008310845666,1.0512402890724406,0.07631046238040895,1.260016575961677,-0.7405160696739951,1.2447289880131818,0.5659458195609721,2.4963089278983928,1.2960367878356456,1.4084777717444272,-0.4724085735888601,-1.0001862477051073,1.144114562132387,-0.7885711533118961,-0.6046793734953284,-0.32250358274417507,-0.41358284717975086,0.22639740955305382,-0.9217321420913958,-0.8883353978289269,-0.7760467392187786,2.6478692449165164,-0.8470508213828842,1.7226714606935958,1.6722409257753288,1.2201089549430744,0.7369142022889559,-0.6976257801132947,-0.9082082450909662,1.5121109354540354
SIDM00308,1.5149676735116202,-0.8138207881824113,-0.8524655444853153,0.6372230599550951,0.5131808001397608,1.8485029662124162,0.6819768168901473,-0.31578710614787503,-0.6895972218221194,-0.776763489180111,1.2953517654024005,-0.6322812627569749,-0.6233174749928369,-0.8403732440691695,1.1416972620122203,0.6824603065543826,0.12889311581295324,-0.7344457895596945,0.9879755780999171,-0.1482753461152802,1.0981097839979677,1.010436420484965,0.4865533470262961,0.14837356028583557,1.5366478136121775,-0.7693906768381611,-0.9475986105032834,1.9704084610496726,0.2734362755869436,-0.08230188191403602,-0.6386544411911506,-0.727332061272921,-0.13719010624689473,-0.9145054174097784,-0.5429492280204414,-0.7510532491579835,2.896980939673461,-0.7136543012508961,0.4879560400213661,1.2895419907908623,0.0402731921010324,0.2577438077153538,-0.8006702080327783,-0.9160124596631767,2.5722614967595834
SIDM00227,1.7817847377541665,-0.7297635308932574,-0.8079974625304202,-0.8217209623813485,0.34977529668160573,1.8265996997537006,0.7414256985181077,-0.35719611365716764,2.6052707106108555,-0.7946017820833176,0.4192621574332013,-0.7169033388731494,-0.7050217982657592,-0.8485904072848973,1.5562911340242043,-0.3929083629451668,1.9340911172684179,1.5243121857259099,0.8625921863138397,-0.8419499528500901,0.8749677766641842,0.646576737715727,0.15682529013179214,1.5063083848887466,0.7747156237062803,-0.4566884527537282,-0.8749425768677855,1.4198625570376457,-0.9190919396915714,0.5600982323790745,-0.2024579901134292,-0.6148198713375217,0.9942864424541231,-0.9339032061850765,1.3572113193094337,-0.6582568593113676,2.266653142331231,-0.7870659606004315,1.7246155429689138,1.2291934468516177,0.30181302069211413,1.1567460345204783,-0.8540458517913109,-0.9225300503759389,2.141826127310364
SIDM00294,2.3319944921776297,-0.706717530695961,-0.7353531761811731,-0.8448747963158657,1.4233355157266034,1.8338770266813094,0.33273695310259954,-0.3138700845201326,1.251400961962737,-0.8024221900749837,2.704742195830891,-0.7089221654797219,-0.6680729054427698,-0.7336674940887565,1.7036810943973049,-0.19255283487617267,-0.48665092254503217,0.24923585069860205,0.6878062710215262,-0.6550526333454804,1.6733015778075553,0.606840238866587,3.3698429587757426,0.8307162640366808,-0.40621792863481826,-0.6561358178979191,-1.0410016937196973,1.417271994588032,-0.8842555869893779,-0.5444752580433676,-0.9524468782034371,-0.7527213114565701,0.13541556879134994,0.37178987698732757,1.0990501307570189,-0.8731292489318702,2.4186288754772924,-0.906215353030255,1.6638289827599624,1.3382953207088424,0.9612947257274833,1.7582565189113426,-0.5737828862877604,-0.9278083909008606,2.6006381997199943
SIDM00677,1.64558862515395,-0.7084260736635519,-0.49385573206459643,-0.9556117030312193,0.12749258945967085,1.9813137672257797,0.6480501676490164,-0.15350394866889933,1.7410069748827608,-0.6830348344836427,0.8923033119266669,-0.6313438653510416,-0.5058257066162565,-0.8705417500510252,1.8095544064750677,-0.3116109578826444,0.14811440316070973,0.14981520891968203,0.764780258345,0.8854473584872139,1.6142240248651212,0.5863338657027569,3.5819307124874937,1.5048458292673863,1.8333497853709404,-0.522701344038128,-0.9549179664101362,1.5546742574021883,-0.8213951364229376,1.051017278895517,-0.9409030077335067,-0.6529440184362997,1.3942582453796668,1.0356256861743365,2.391535107601519,-0.8113076243549561,1.6496316683227745,-0.7872622546938235,1.6252225007877128,1.6046835498841265,1.5590029403248058,-0.16478388732730753,-0.6280814604730671,-0.9604952994800865,2.695302830818959
SIDM01220,1.7702950811752398,-0.7023344910678185,-0.8390686304111822,-0.839745189022582,-0.15519654594381352,2.0663143687644987,0.45050716257797213,-0.17498593600027673,2.440121143746959,-0.6201509722629746,1.5334381345278387,-0.7537026980451353,-0.6856236960237192,-0.8058206450677777,1.4554830340426184,-0.7075483943131394,0.79177409147085,-0.07458540817054114,0.6712021368180049,-0.6330256479834919,2.019296786095711,0.5695507569606727,-0.015257632499445478,1.4722594384469292,2.268039167848627,-0.18167910303479526,-0.939211298862235,1.5698178821558164,-0.8572754465045173,-0.6323887763565982,-0.9159501511849644,-0.6497239353270694,0.29648643045857354,-0.8565765905313182,2.0888427441465143,-0.7521959267778273,2.6873083381285037,-0.7623612804778334,1.7154764972953984,1.3429332235464952,0.8806282942339481,0.7188943621464622,-0.8097579434931055,-0.9552139170275985,1.8470551015538104
SIDM01259,1.3640015259393679,-0.8064421651238324,-0.8392101617153552,-0.9266230700640475,1.867049446798734,1.6212352925160105,0.7591034114267209,-0.22747558641559437,-0.8083894323588566,-0.7405390141419705,0.8288612808096145,-0.6818262536333483,-0.7579385987335223,-0.8251354143101993,1.5384745339696557,-0.5561312238721301,0.5698493662663766,-0.7855776987696499,1.3063967491608277,-0.8191490385421086,1.836577704010519,1.1745131465978167,0.07135762884450905,1.0861801895422907,1.4568027738756253,-0.6112933066637497,-0.7758214097501952,1.7217395318788211,-0.8893577817256012,-0.5540628615514205,-0.8543874705632035,-0.6518960774505403,-0.48615644850434375,-0.6570773594706587,0.6361534401332327,-0.7775042044558801,1.1652796130634384,0.7660883763284825,1.7631335572210003,1.5176488474623773,0.5115918388075686,-0.3279313120054795,-0.7267489024698061,-0.8447772248289952,2.3139999808271057
SIDM00680,1.334941139036461,-0.721917197702597,-0.5768551531007053,-0.9288547943856108,1.3143009173551343,2.0100243596324265,0.37677015536080455,-0.2711640298447455,1.964384533496986,-0.6360953479907262,2.0058334408434235,-0.5209728288765246,-0.699347193086511,-0.8652375710144107,1.523142867759006,-0.17163750888134569,0.4838494301249088,-0.37192111958927093,0.7841369062784254,0.3594255781723371,2.078069138425816,1.011636051307398,3.325904689812407,1.123113946224675,1.8262558515758094,0.10807242383518809,-0.9547303454315257,1.5930717144561215,-0.8730267047894955,0.46679532517170885,-0.18688007244621346,-0.6893254376209196,0.7678624847104127,-0.875692601683578,2.3024655062860764,-0.875437841338385,1.92068139729955,-0.8550195642639313,1.7724243341883794,1.2187720049792548,1.109902441892507,-0.13294069611399342,-0.8275540325956108,-0.9785252831951375,2.744845236947157
SIDM00346,1.6039089387353034,-0.7566096283836037,-0.8393902941313526,-0.7629981692015633,1.6762503810817553,1.9317764224614715,0.29805916529969945,-0.5892293987041706,0.5757681268348576,-0.8510045921190114,1.353720278892283,-0.7461584427340822,-0.7984195531243509,-0.7471946147771651,1.4265804437671545,0.7490942915268132,0.7670456194555756,-0.1894183945102876,1.0517984757516055,-0.7137391526198381,1.332209733540076,0.6864018442793973,0.2922486858216968,1.051420568075653,0.9079198513464641,-0.6291449929811461,-1.0106537893942154,1.9434605541876702,-0.43724060178978025,0.10224765982875215,-0.7666423045262488,-0.6903520468430485,-0.08200123112282388,-0.8974872084097866,0.34998486646905125,-0.8801194599184582,2.655927192176441,-0.621669369156778,0.32837835780249486,1.0188372982857958,-0.13761094986620856,0.17711839268231283,-0.8338499571251272,-0.919068505895631,2.5188514067378245
SIDM00129,2.7454264972442166,-0.5120937275122266,-0.724593379780488,-0.693297277927145,-0.5789573083494421,1.6681515855565268,0.5532321471353228,-0.08877191541002344,1.8865924851746405,-0.7816826864543912,1.1989713056010103,-0.727775881234179,-0.7696918460455243,-0.7664950266361754,1.9139587726238234,-0.18852394165149836,0.3861683819240037,-0.3975046805713421,0.3419876679218404,-0.7345544311134785,2.2615920435205425,1.4444090094561746,2.468362310179835,1.4644789260231907,1.9199300906453498,-0.4300933893717884,-0.8956250258251404,1.117738604444268,-0.7235663629160214,-0.4921538656503222,-0.5062857046753089,-0.21815253887152536,0.9482773772652717,-0.8420225011349295,-0.170775862995651,-0.5286963155294203,2.22546341202213,-0.8749085983407864,1.6795085096372206,1.8663150447361692,0.2179385347643652,1.1542752666503242,-0.8221695508323152,-1.0318447022151853,2.9111379547818044
SIDM00627,0.7859030923478785,-0.7604728043577929,-0.5477554064077597,-0.9055605845190351,0.8124884747484776,1.495329360536743,-0.059138831732367246,-0.49517493651214695,2.2440330421377532,-0.8176507462613741,2.546173018435745,-0.8187194951873126,-0.6620694537231382,-0.7344429719492114,2.0017110412190076,0.25797673679979966,1.1950280116982237,0.41078777102248026,0.7336903791111917,-0.6711910349466678,1.6228831340012333,-0.32432186376492106,3.6320315477942233,0.7167056661874384,2.5390576514299967,-0.6878073732897408,-1.0001768243773932,1.445028523071473,-0.9884727963987555,1.058828522054188,-0.8855476839801822,-0.6319509251517588,0.09552074122634953,0.9672011242264351,1.7423397797710338,-0.7908462423053252,2.738016387119348,-0.9203646375857205,1.763832774637114,1.3360117821358681,1.6238648315499797,0.3770807392670979,-0.7366953660728202,-0.9537805323477612,1.8136941620510947
SIDM00293,2.3268487022057056,-0.7955938274748535,-0.7122911124118461,-0.8953240211176683,1.9617481548282172,1.509273946671172,0.07748750660690704,-0.6748835964832455,0.3823602840652554,-0.7109587173627694,3.10767799982908,-0.7465384418466307,0.32548743706855326,-0.7491151503099419,2.0480797894495337,-0.0513432405826906,-0.20788292393546254,-0.4827962148704776,-0.09846626162746717,-0.8077061095758378,1.0166802197290485,0.8146095047170558,2.935130479808403,1.0740867789147535,-0.2378036042767858,-0.5857316465590253,-1.0064485968781158,1.437524957484061,-0.8313354461878573,-0.5643446657011514,-0.9008628979392245,-0.6754005854351206,0.011219609818741677,0.09460809808569945,1.1911483874300444,-0.8845114957357639,2.087542025154376,-0.7505972545161244,1.104803978285122,1.5262387825515042,1.0002328950871113,1.1563230156116013,-0.5630825881406206,-1.0237485539438478,3.2202092661142605
SIDM00274,1.9210539937651407,-0.3248379756952993,-0.6525327012351465,-0.9458811069106896,-0.5632996868597396,1.8377097487978236,0.11944266081140092,-0.20583070716797333,0.8206346308177226,-0.7785857127109626,2.5270360067570232,-0.6466797578337334,-0.6501482920053715,-0.8166700924762108,1.7137407989943683,-0.35704331751877966,0.22637780445512162,-0.1363012644481188,0.6622165301432027,-0.6324047221698739,1.8042248880587655,0.7734554570706195,2.327101238238685,1.2217165654481208,1.4072423664186295,-0.6972325782449256,-0.9543489565200846,1.7483079132869983,-0.8901434314064156,-0.02506482789613764,-0.648147747755614,-0.6014297999008743,-0.07836857167385712,1.4638742923171708,0.1978164612514262,-0.7205070412035529,2.193177786434409,-0.5529141108287269,1.4938837146966661,1.5014352780557512,0.5658608423994405,0.7642896732893144,-0.5905350556920527,-0.7911881503726995,2.5393042410795053
SIDM00544,1.609471820629509,-0.5007725601502485,-0.8366233905978542,-0.7780685853261564,0.5625576357723979,1.8557750541492863,0.33301167111896407,-0.13165379095980687,1.1911359396723669,-0.5971119207321972,2.287297000879345,-0.759363103428017,-0.4971316343535466,-0.8656705021583037,1.66499483706237,-0.14772782346200367,0.40554404181514125,0.5948108512323858,0.803594545354024,-0.8414558401236506,1.4794630785491336,1.059753666158232,3.9240473331688897,1.3004206825091178,-0.14314365682363855,-0.4669251542264562,-0.969410078553162,1.8899678272682097,-0.8458210972841956,-0.39516492096945277,-0.9203166444732127,-0.7573994780463009,0.7021445289898665,-0.22929648617142043,1.3346383385593272,-0.8374792832537875,2.189249828696083,-0.7041747832417787,1.913104050781308,1.017246678110357,0.5606618976970903,1.0761129802291949,-0.5977404296083839,-0.8999656405861206,3.768879917313636
SIDM01006,2.208225412857763,-0.7904857394227898,-0.5289828553301116,-0.9222742704495775,0.8228480635022589,1.7456503712626492,1.0519969473784183,-0.48560875980803225,-0.41516044944027486,-0.6971536754644228,0.4278548225471014,-0.7101065381851948,-0.807800039173807,-0.8228774707869008,1.4846052133128054,-0.4409290681655187,0.19495189420533846,-0.7826326800197718,0.9973492703398023,0.5974157176673535,1.4442365029040134,0.8223404753382363,1.890027010975474,1.1401478506622977,0.3822511284586219,-0.5686950547822501,-0.9380822370435806,1.7131096499117895,-0.8278861766020401,-0.5441327267003772,-0.8704561637420455,-0.6589253158037505,0.044267357120225254,1.0999395579853868,-0.1806608015105484,-0.7507182137988768,2.2496165463650692,-0.7932923293960369,1.317280099858013,1.8006096138867216,0.7174668330954782,1.4366731368147674,-0.7065222436927325,-0.9450712863376945,2.5810139403920638
SIDM00302,2.101539784238928,-0.6640514995670769,-0.8322516312710289,-0.8435734262143441,-0.28013165300836806,2.115622262262131,1.219459698930714,-0.4599924005185541,2.1459073818180476,-0.7567104468595477,0.6740211291428087,-0.7445345698425347,-0.6693228741346549,-0.8270799462463448,1.6379076805190336,-0.3826497084663092,1.1145277802541722,-0.13196580504246797,0.7903230398018851,-0.6600653036374292,1.6502332725394042,0.2723856388819798,0.36514849695809065,1.3250915604696973,0.7434946654701764,-0.5769744280421227,-0.9815719794921598,1.6067988734565508,-0.8266214585504834,-0.2590564743379998,-0.3403972890881549,-0.3921467660434317,1.4794024359233946,-0.9005802714117106,0.17416038554681482,-0.813838809450022,2.5577752295812086,-0.7804666442749539,1.7540443081201724,1.8505508367456451,0.7239768259483899,0.8714722728194759,-0.5690123879607077,-0.9159035626745229,2.3669039175624067
SIDM00549,2.25590513562069,-0.7698642719695606,-0.8002661915516208,-0.8807842357176734,-0.3209383484403725,2.1961274165119784,0.3636962843654847,-0.4392995660984159,-0.6843221283391052,-0.8825688123475179,-0.5473969748769025,-0.7036197470966098,-0.49995895842885585,-0.7634859002729145,1.7186220853548528,-0.12776293475428674,0.15723632624344183,-0.6398801481590136,0.7272652198318457,-0.574510565538759,1.6561014141586192,0.3055724230042693,2.4897645709757095,1.5325295322745789,0.33692682859336315,-0.619443132257224,-0.8394354314428559,1.5624456081490052,-0.7243868536598207,-0.5448467003907547,-0.8229961581708852,-0.6992235946471673,-0.06461595728082438,-0.935530385544563,-0.7410259859064737,-0.8828672925976517,2.3351673328407285,-0.5977690256471135,1.2391842609027097,1.6390154018948577,0.46227255052111677,1.4448841503442997,-0.5965827733349227,0.30079946222803033,3.0800965044408786
SIDM00292,2.050351086439401,-0.7865736199171155,-0.5646745000310747,-0.9626288106799136,1.1056820666230118,1.0922232731123793,0.3304247429843138,-0.4933565024835103,1.4030383396450907,-0.8964798043080625,2.81930106728098,-0.7918975043585846,-0.5298063413184219,-0.9019652013347645,1.8409408756205348,-0.08421732813511888,0.1958496995976207,-0.19818937121600522,0.8096129864514844,-0.35599988917439074,1.7898122418123805,0.5372243526667835,1.705402129700006,0.7764457125412216,0.4179977295904301,-0.5457927710460468,-1.0030413171126942,1.089585529381402,-0.9399175061401244,-0.3222191189249399,-0.9304535223079037,-0.7387578937543329,0.009229900546422904,1.2270841506916648,0.7264195419904275,-0.853268192805673,2.1790064481808686,-0.12291739543365326,0.9204332268419265,1.827550619631762,0.34816352657036526,0.9590695871506069,-0.7680796569873962,-1.0047809319852912,2.704554885114239
SIDM00623,1.778554921124372,-0.7343957425512584,-0.8247655250263439,-0.9566901752108845,0.7626196363709309,2.5153218882918797,0.9935930984295179,-0.0827358830971999,2.5312819275503915,-0.45004488921113617,1.5527949317236098,-0.6313265758095787,-0.5935397896498026,-0.7935779553769309,1.6728644063442586,-0.5928671439154215,0.5399905604998406,-0.8249004119623502,1.3949318388391543,-0.36083738749885186,1.6443676052435443,0.4281103891709225,2.365825928253155,0.8620436842175375,1.47066495687073,-0.668769344719584,-1.0536583328751055,1.7673602240223671,-0.5419741769310682,-0.48919477222743485,-0.9300570009333662,-0.6549862767631389,0.43542724621954815,-0.610960671204155,-0.6859897708207299,-0.8231109346961234,2.1556122236963584,-0.8502867766162839,1.6413655499773359,1.2170032704685465,-0.11287290139059357,0.9756546098125288,-0.6673225301735226,-1.014286166823452,2.7857853302558286
SIDM00638,1.677156673090181,-0.6603274901355034,-0.7293719448434027,-0.8257681242187717,0.270492190439265,2.247318496309823,0.3691292244414141,-0.3529951423255413,2.4084583728777536,-0.8344030868810205,1.3456981774604513,-0.7220140724664206,-0.5752321555518057,-0.6890285698366849,2.0724835851514203,0.1413346530641777,0.4344684185784079,0.3761642113680452,0.5961206945788944,0.24498280342117898,1.9702605805612488,-0.32540821140600723,3.01730266207888,1.3487228405768357,1.9173553425147414,0.06404627169914441,-0.9805853341513592,1.8814045478216508,-0.684948694153637,-0.5851875960330233,2.3792107239279274,-0.6423025072538898,0.5666629152599804,0.4728322401022737,2.4009048499322323,-0.846527232357014,2.6390699251277656,-0.8081640653993148,0.9826775484937169,1.6097097073280797,1.5754829862906663,0.28664953025300527,-0.7199656903753315,-0.9293162961912561,2.2295380518967414
SIDM00527,1.5723534426561547,-0.7319504386208269,-0.8121211894344054,-0.915944298485598,-0.6134141396280475,1.9952640676090598,0.3486010802513006,-0.1673362422135892,2.313348487730074,-0.7928907156665106,-0.04650380558004784,-0.8661133149532361,-0.6490326384160625,-0.7730215736499665,1.287524377376348,-0.6992280312894837,0.35234350727412445,-0.14767873239526244,0.7710445727962629,-0.8482032609896183,1.7948118433895925,0.2394426923844937,0.7390769746461582,0.7338209359089966,2.055840468941776,-0.19523298955698445,-0.9307735889727052,1.2887678838931587,-0.8892428718257109,-0.6272108112471214,-0.551449442635507,-0.5006123961008463,0.2665476539544687,-0.7959358433836967,-0.8160699670469873,-0.7590968354758169,2.408943149940888,-0.8332701439760261,2.2117310450198464,1.3466011149441173,0.1904352294506053,1.256112849307691,-0.7447462685295616,-0.9697089976297047,2.4117886260148684
SIDM00976,1.6473019761037455,-0.7226870257863055,-0.8166348798617944,-0.8575610239472383,-0.6915565065795513,2.333194662814467,0.616552122131097,-0.001646271445592697,2.4629712710376603,-0.8620694660602812,2.2318041622261746,-0.6904360383683348,-0.6303410327240422,-0.7868157740480043,1.3692400524849326,-0.43712521146216277,0.46341174501348814,-0.7168321384659218,0.606843317705557,-0.5977261538327726,1.7738831839428308,0.24292151517885624,0.9977246370350068,1.1550546391041516,1.2730841981620722,-0.49082713981126774,-0.8885287400475221,1.444777018796666,-0.8271530340261259,-0.6453872793418074,-0.5315789757567309,-0.6790921029006646,-0.2241037453657919,-0.9460214091222562,-0.7479344679728921,-0.7399282164504425,2.233499088477842,-0.8721390761970721,1.505498871517357,1.8057150046657662,0.5506222133646494,1.310660197202626,-0.6528928286737894,-0.9326386309496526,2.0820184743376573
SIDM00316,2.2050514390173857,-0.8056367331217005,-0.8476930114562972,-0.9042382281078056,-0.3984436526635926,1.8386487372748002,0.5551298043935605,-0.09159402456384752,2.711840109943987,-0.8116939269704676,0.9604752056217754,-0.7946282648743752,-0.7186375624655473,-0.7572161986469199,1.4166659856858823,-0.5433228061220367,0.6537793339576353,0.4083711099616459,0.8479004204174208,-0.5630093771022453,0.9377147445698304,0.45456922480865264,2.883534187466208,1.0632013579131685,1.1924777650221439,-0.3916076852546184,-0.8833768276177638,1.3713554314970307,-0.4199423817094545,-0.5768615646866545,-0.5596594474643349,-0.4942237798987854,0.0021088576931651824,-0.8391616657737703,0.7112105328116112,-0.7852089484681335,2.131726753561354,-0.7460321351478906,1.1480312273826563,1.5475870384559063,0.8501644584859402,0.8962214609180412,-0.7866976715146914,-0.8716965206975128,2.928478714398086
SIDM00326,2.169683292711473,-0.7850507878625276,-0.8092022097586153,-0.895384921247,0.6419428628685314,1.8339471732195507,0.7082129247488275,-0.259140049212621,2.550800090976936,-0.8381508642697687,1.8339500580712729,-0.7799809479528833,-0.7178079238003666,-0.7451660946238892,1.8364673276532046,-0.3429569401833393,0.4782516254257627,0.03645907556028396,0.12366842878186657,-0.2369196865293008,1.6023922601263763,0.35022956193381544,2.4353291224925417,1.3579646910907621,1.169444968249309,-0.5596694732608554,-0.9751123779360381,1.4541059081867682,-0.8657698400813905,-0.49151824071587136,-0.8939488810403158,0.18879269536497323,0.7259724739673069,0.8151137053602916,1.1286418494916493,-0.9220317284819991,2.617484240609418,-0.8227973504766499,1.8083360962733632,1.1215084762344913,1.3269373784735297,0.8245652898647157,-0.7387242830353631,-0.7763724817902571,1.9510906855716008
SIDM01093,1.9742837904664938,-0.8010582787584182,-0.7796430056953105,-0.8651486275330669,-0.33289771936589774,1.8796995439712139,0.8998157861462172,-0.038064376670756996,1.9471755467722955,-0.784528780238339,1.3729597128281998,-0.7295028693940501,-0.7227371290526511,-0.7850909200142127,2.0715113700128884,-0.5366980215830062,0.41770056698834873,-0.5493078865166313,0.9406843313784662,0.38909843644906883,1.4113642597871532,-0.04256362117383023,2.885155177739718,1.1733099650830712,1.5435231583174824,-0.44027621944314205,-0.9025870908719823,1.574384725149484,0.8772544487697737,-0.577975445413308,1.9554165182149728,-0.6591573424210195,0.1306828580475892,-0.41078505890770045,1.6262692450599552,-0.7473671914482914,2.3494421661369707,-0.8304296289449618,1.626476515572026,1.2601279958542175,1.115645565907729,0.03535375195719116,-0.7585472809777198,-0.8595042574196258,2.480105831826476
SIDM01098,2.200870824815197,-0.8035228979911615,-0.7977365874512864,-1.0403610401898014,0.03226027912390382,1.986414344831247,0.13816920796811707,0.07323271350643361,1.722690788086987,-0.8547509180199026,2.1880239523632747,-0.651352140024447,-0.44158525499398804,-0.5051516188025946,1.8899021137964713,-0.4213394251000244,-0.0661791161884149,-0.11066796181499018,0.13756995239648143,-0.7707297452682791,1.5172672720703366,0.7793320303984258,0.8865813592474344,1.369612719587813,0.38161376990520746,-0.5746195558261046,-1.0323900534589356,1.4477617378451724,0.22265373556288368,0.0010942105730123916,-0.7417599574476882,-0.3803796091664209,0.09275642006323388,-0.7074319967666506,1.8106233466913877,-0.715067819839593,2.270324903464325,-0.7861618818309335,2.0948591171000954,1.4211922819072949,0.5180056759022738,1.190268406413756,-0.527673246710639,-0.9527010174057065,2.952842673187211
SIDM00424,2.5734817378633696,-0.6659846660716259,-0.7843886503799378,-0.8136696487751345,0.2983176710329144,2.200813112435624,0.620368856249683,-0.3691764659023736,-0.15535553517093734,-0.6661471281002996,0.8255949769591705,-0.42960885151222855,-0.3896389332511346,-0.7433074097956122,2.01659911692076,-0.4985142681689377,-0.15058348991010875,-0.6331142593644796,0.9151686014922089,0.2525512402482672,1.861422623158592,0.931430669541987,2.3973648690126543,1.4850851524391744,0.41267741626621374,-0.5835684757541713,-0.9134923147732597,1.9714760461459278,-0.8167564789762203,-0.5774410785036355,-0.8489706886637114,-0.617300875386811,0.09334612743227373,-0.8298385480791651,1.490450807994316,-0.7921981007289135,1.8673540497482484,-0.8567187309407235,0.018877633054446567,1.4672595726148532,0.21432322182205332,0.610967342205897,-0.6979328736696327,-0.9308616396756262,3.0743935599958045
