,DNA2,POLE4,POLE3,PRIM1,PRIM2,RFC4,RFC5,RPA1,POLA1,RPA3,POLD3,RNASEH2B,RPA2,PCNA,RNASEH2C,MCM4,POLE2,MCM3,MCM6,MCM5,POLA2,MCM7,POLD1,POLD2,RNASEH2A,POLE,RFC1,RFC3,RFC2,MCM2,LIG1,SSBP1
SIDM00544,0.41498617648452,1.7856233302520321,1.8442990285076355,1.8313398048012626,0.3003981555796841,-0.6611457773952498,1.5173690778683586,1.1537123542346395,1.7383122379050313,1.7987383676252502,0.2614863632540666,0.8555331416348695,1.6800793930194762,2.673670094512286,0.3476177479556651,1.4296852360108023,1.5062904179252288,2.228979457627118,0.7752969627830668,-0.04225404153352693,0.921996864549218,2.375414378997347,0.8234687722920582,1.9843510461565952,2.041759946712464,1.7481400935980778,1.3171071629897217,1.429834927985846,1.6201516947609838,1.9521027378069506,0.6331759794605687,2.79286415466791
SIDM01006,0.2621314705269618,1.0873635574541225,1.622594403934115,1.6842201190371922,0.2662193201316896,-0.5572311374818576,1.1462484850231662,1.0881809055393434,1.578815048603679,1.9114921018732347,0.2568064964748423,1.497390545267912,1.7950302469253865,2.5568936213364415,0.6805869387376412,1.3049973380533955,1.7726347105516902,2.1262713773017747,0.5677166368819336,-0.05726296003270976,1.1818331919951695,2.3577274943463906,1.2536443343490014,2.223852190637891,2.0235496044772225,1.5836075306210196,1.20336543662411,0.8984396591356786,1.355804815088124,1.6115091602889522,1.2648127315707238,2.7364935385489715
SIDM00302,-0.45413009651631486,1.8756195739055457,1.689447165001433,0.9797406068666096,0.014466566068560623,-0.7957301202331438,0.8409757995266628,0.9758919822098596,1.1990129837973482,1.5181236864307301,-0.13370058898799358,0.9030923155118016,1.788202649667758,2.636679199542856,-0.004532929249887785,0.979833307275395,1.101305672792949,1.8441022200866624,0.2688397965272116,-0.3365786648619465,0.7617705503468137,1.1889477783646398,0.24393827604749357,2.1176346396278984,1.6160853713067314,1.3308460037678034,1.2404227758785953,0.7822613926042098,0.6741798225972043,1.12051960415254,0.4461733483399102,2.322654729515984
SIDM00549,0.8020916975125657,0.7427417023816373,2.1706284676916248,2.0201609981063986,0.20234096054529613,-0.4843929274401477,2.4766477082314635,1.2679815302215547,1.7538790943438562,2.0417533540177217,0.4052339265996071,2.170570229418711,2.2039482650206783,3.05450715843871,0.44838995593462533,1.49591759637833,1.6348719523332533,2.4913750694321655,1.070325187109381,0.09718428757632772,1.2009185472082051,2.488802482453521,1.4455375734940774,2.2883295410515827,2.0120513739114427,2.283362788800381,1.4831491910429282,1.1793650686567845,1.5145152065396186,2.1154606496990485,1.2976830560322223,2.5424979880815424
SIDM00292,-0.2665850626436142,0.9972474150264812,1.8832417592042332,0.8275852242774714,-0.12492828334955061,-0.5649164094051564,1.362448507206785,0.8334102170204587,1.2776493675438554,1.8513928194550138,0.01927293059448155,0.41756658273983255,2.67502417362511,2.993122987884848,0.18368469864773054,1.1237377626877036,1.3092467257346696,2.0289817492632976,0.08486033701680591,-0.6994929413956447,0.7994978361071668,1.847711190860882,0.3417102710623714,2.1712066995989256,2.1566941406492504,1.752624591500341,1.2505944407609884,0.7380554012007153,1.4511734528137055,1.774494948447037,0.7575662162628294,2.1402028405653843
SIDM00623,0.3515038000436297,1.5611863611211778,1.274426402301355,1.2728802539318527,0.03253709126944718,-0.6544113776888326,1.0506938307791034,0.6829603041930233,1.2255826821171496,1.323310938015608,0.13457714188728456,0.8730713314464887,2.094819646821068,2.907535975518578,-0.21669528392004186,0.7536404509370647,0.9755295609639424,2.119740215306391,1.0575074368388797,-0.049677841550795146,0.7696184440812573,1.6979203365072175,0.8749729508016761,1.744372306281295,1.6481344480402844,1.299337551270387,0.9389027310104779,0.9928030690336931,1.419682806835135,1.4267783834883814,1.152769062691544,2.2421070127144827
SIDM00638,0.3366278177831441,2.007524781905997,2.0159878247674237,1.7634267144111244,0.6053369073225999,-0.5930163721697047,1.689826254020118,1.2876468223060804,1.6168883144889257,1.5947856541275176,0.42087079449799675,0.7916529578515176,2.2259561947966295,2.99043641151979,0.18720127017434324,1.6788035491024162,1.7893643433771502,2.068573813145074,0.9319809323957388,-0.13711310919486253,0.901240602183632,2.124794209654635,1.0520317671806938,2.479675648697647,1.677966724162146,1.8506151758787481,0.9132140881800457,0.7857147390949191,1.7159291836876833,1.552879719964127,0.47027189500418054,2.46128932774652
SIDM00527,-0.3963584890934207,1.9079598837538063,1.2416765623399812,1.16499326933644,0.026361072489711087,-0.7664127175776791,0.9374851241864451,0.757144183666533,0.9688905274351731,1.6362858305789163,-0.04791163325132233,1.1513789114128608,1.4065687954706947,2.90146269512328,0.1959968627636486,0.8885544094490526,0.2638505520991423,1.234083456280405,0.2184548069107724,-0.48970253558673066,0.41832201542420827,1.9114627121511611,0.4124945697365198,2.1960362657070047,1.6482057918237287,1.155702633181991,1.22018594013354,0.4370303720031966,1.3679614464899998,0.0798965269293776,0.37462765063602216,2.8006258627187486
SIDM00976,-0.42413418379128165,2.2921973771947743,1.5039660245984638,1.158581241705935,0.3620182225526966,-0.7315391857513671,1.1630963997617123,1.1121045068205895,0.8020537113091076,1.973101986468844,0.03704467442475217,0.4291937077604433,1.7736554209155668,2.51064454587761,0.196324906245217,1.191367646252314,0.871425763013229,1.5536883165789688,-0.007608465571623685,-0.28986662599640545,0.7361184435833594,1.959213611752933,0.5462168480201577,2.287577023738394,2.0061113065000846,1.3596382449487325,1.2237969195744598,0.3957189036757007,1.5145763488806756,0.8107326177536254,0.312591136276384,2.544740223098941
SIDM00316,-0.3505302791723625,2.210055619102626,1.6551997936983363,1.2119789303100041,0.3167887606120569,-0.7225154997505963,1.245175632110378,0.7193857752460695,0.9904531404956662,1.8179780125068363,0.1363886986546974,1.4435020292811416,1.8398187865101643,2.468665581813139,0.42695974349549826,0.9884130041871453,1.3516908731010262,1.870569110624608,0.23418072974538753,-0.3611632288349382,0.9969333782074999,2.095598398630601,0.7204145839395782,2.3990310135331376,1.9138928112524185,1.4067369833577121,1.044485638760613,0.724853956448583,1.7711474659697872,1.069751495323274,0.6933982203409177,2.7605122470436343
SIDM00326,-0.2192680877281816,2.012800575403778,2.084622488519279,1.2315507219927628,-0.038724462723733644,-0.6164035491408222,1.0435933462283944,0.999444081528974,0.9315225737182155,1.9299820245336332,-0.1506493306258988,0.6417602532312485,1.9150554587895445,2.442050527893327,0.3631341081189591,0.7062410516923275,0.9407201216192363,1.6900820601727455,0.4512985335860317,-0.1048046339258863,0.6167709028775464,1.7486801658103506,0.6495814817740143,2.154825774235701,2.277348819708817,1.3860734656483675,0.8803944483154493,0.8514774810150679,1.3365187623431936,1.3938241900351844,0.10768780987025238,2.227713527900433
SIDM01093,0.5410956690877444,2.2965124850805996,1.9582086280017343,1.5188438494735823,0.2818823935038927,-0.6168116873627518,1.5002986020189912,1.0891507617551026,1.4395676879972756,1.9078228674789424,0.48159397792610126,0.7761376701489392,2.2349003764704904,2.747307187841375,0.2492974337865627,1.757936256783002,1.4156203548989263,1.8447106181947377,0.7493369042606239,-0.008239418519177031,0.9291899194264344,2.104994721886009,1.1130839118828824,1.9569851431571523,1.7653431379397713,1.821536830978347,0.9141177087724655,0.9666157898203479,1.5575823881249098,1.7285932907686619,0.7462009045619781,2.476398632059128
SIDM01098,-0.25447072161980283,1.2300095031994016,1.378799699773944,1.0116709116128135,-0.03173484750947145,-0.7880104398399007,0.9206917382259099,0.9865050787710851,1.0445732015526688,2.086656672345881,-0.33235884462779514,0.8843768286433648,1.9895417005210903,2.4353399076119517,0.1508718195590671,0.45529893675113275,0.26973824563250576,1.882230177602327,0.20011936825766596,-0.5303250643158754,0.24590205215528238,2.0457230933533497,0.7442213961716705,2.350448128382148,1.7123176226509884,1.4864857443467274,1.057014926072361,0.9742792861016482,1.5200219601644382,0.9317541186067553,0.41054580752681125,2.8364087209205096
SIDM00424,0.7373229951402168,1.6043156808819499,2.3072504387712542,2.101133353772679,0.35738449337347794,-0.16245384154478937,1.4766541370060644,0.7741101466028087,1.5445192771710097,2.105071504077872,1.0473184438444196,2.034241222937518,2.2605847205409213,3.0943239343595463,-0.005441175369850056,1.6503536416942246,1.8675140520792912,2.466466258358484,1.3821490730221877,0.1977877848259083,0.8689063108998037,2.602375460727706,1.4271722469255144,2.6425153683433904,2.088754985498463,2.111040916960464,1.5963122565959635,1.8276822916912272,2.2345234286547107,2.213139018469091,1.1576822590370388,2.8479388399582484
SIDM00973,-0.6433055774330247,2.250200991142106,1.6430810222945915,-0.6930721640470505,-0.33178972236310067,-0.7494621515701313,0.03055478962528216,0.6868834075209316,0.8046121706945751,1.5460758322866295,-0.6486770401273361,0.42693060873194116,1.8642166486320486,2.267344396355504,0.21227376700783804,-0.11502714547778091,-0.6554002444947685,0.4705982549733388,-0.40866712490267093,-0.6050227936844974,-0.013192389705937066,1.6646203392238899,-0.42695899842339563,2.159104014574909,0.35209389988268996,1.1951675386251264,0.9403409351076555,0.020271972452531276,1.124116149352027,-0.29762387523443173,-0.6220276176602308,2.4915172425467764
SIDM00411,0.3274470455663993,1.828445723061003,1.851812006263749,1.6144699959534399,0.22786331795426812,-0.6259903454369692,1.3462904883623577,0.825512809976765,1.5573494816112587,2.0486892275879565,0.8298843902290246,1.2601008120102422,1.8662371775052755,2.645097147991257,0.4538831870167699,1.547805133559337,1.5667322884826618,1.9917360452877901,0.5621076473073278,-0.589214468194007,1.3865027610937617,2.213033311150575,0.5975972770267579,1.964268578368571,2.0628598011004042,1.5796902700414792,1.1911918804255295,0.9164431339519311,1.7571283186449247,1.5317241987304016,0.2735332463563035,2.4877789739912095
SIDM00374,0.6301172997118522,1.1815646118246326,1.3375126081795108,1.841107982131159,0.0002808729721180041,-0.5781645913392892,0.9707214279051609,1.1593171551192945,1.4638689379167467,1.6265183931109537,0.5409309824553933,1.359887597450406,2.2383963382238647,3.007949159992936,0.19122833411083587,1.17168402521252,0.7959835192491492,1.8861234215501315,0.8665624685183351,-0.019867293502605788,0.9568593598185636,1.997422300091303,0.9515695351140733,1.8890826640048473,1.7462678683885187,1.578193202317913,1.4596447303944189,1.3189543763596603,1.974032309593205,1.670804328977681,0.9183988401307964,2.309660387169708
SIDM01160,-0.6843760127312715,1.6781883078626354,1.4722031917048362,1.1969829023575658,-0.055064057479578286,-0.7726057488013468,0.7908647921951525,0.8695117337598722,1.2341093415413757,1.5611135834998031,-0.08348031870145503,1.076533900329684,1.687874707066374,2.2765555128577226,0.09229807587445611,0.6136549134649822,0.3318166925351477,1.3415380612956946,-0.15745323971429095,-0.6603492400231252,0.036159500660103185,1.3368478862856958,0.27354172850223446,1.7711007321768006,1.0364212108133617,1.287260067703584,0.8720885721210176,0.554855865253797,0.8746196906466793,0.4890797326273312,0.5159274059573582,2.3447743596784303
SIDM00145,0.9331799315748446,1.7984782069725915,1.945257269067526,2.1640167080778636,0.7202819735775136,-0.4578526173210759,1.7642748788766531,1.1360962318891994,1.853793513973119,1.8400695555717685,0.6483377895081806,2.5482484268016634,2.415147762194062,3.3943063850761903,0.3995390385885495,1.7044985281155907,2.0993459347551284,2.5504363296991728,1.2918638269988483,0.29726606525916105,1.0097430100668954,2.6927397846478693,1.4868177405153409,2.2724863493315937,1.955826836662267,2.375985221676219,1.935688230405205,1.4651852149961668,1.4976723213948069,1.960558565871531,1.4872362839420912,2.82542224245816
SIDM00975,-0.6833956094003556,1.4649597350650387,0.9307676586473407,0.6297151069824349,-0.36517656799508325,-0.7676531022496398,0.5559892286618558,0.6176055035472188,0.8865454670839337,1.7578500791681313,-0.33325770538598165,0.7149140170298488,1.3091808201785737,2.299781670339239,0.3749238956706,0.16345852379679804,0.026611164319294837,1.0933933193804304,-0.09133165160638193,-0.6048569662987149,0.07570809685962025,1.4910148019943001,0.1257741764112699,1.9653410316309194,0.833776690017337,1.1161371721736764,1.0641970050037948,0.30561404018181515,1.2097967205487847,0.02794784602578779,0.13490114080870316,2.605098457591804
SIDM00971,0.36968508694664065,1.662391779276294,1.4368245301570772,1.234840492103851,-0.00237290626696941,-0.790758703932047,0.9759013109441779,0.6432196856175388,1.170215089675499,1.47475900379663,-0.335771793204792,0.6494793491140102,1.227872999968124,2.905646755049576,-0.13864915230589914,1.6290627067335297,0.9464288776961016,1.8017168998818167,0.3816973048381472,-0.2830317414235975,0.7841084167867953,1.5327357047349748,0.6239372989382095,1.9135702335931952,1.47342256246206,1.8132533693312352,1.4745282051563924,0.7416510821268684,1.1095342758478313,1.2767995014422175,0.6738998419749249,2.3627737313845194
SIDM00251,0.020313299436725954,0.6772619128164912,1.79473696651023,1.5843595113749136,0.2807322649849476,-0.6848597899120941,1.583080252092965,1.056708005187605,1.1454723394301416,1.440395026687063,0.08031819406123177,0.8586683917886669,2.1136753780152984,2.69019949950628,0.2532234660675275,1.1408351753635626,1.5162505725972688,1.976059213447184,0.5397827694294616,-0.44530170675566944,0.8344608616870185,1.9390338438032098,0.6827504983346016,1.9556676950800809,1.7855828174238104,1.6926398150680027,1.2158191346572778,0.8131983383484489,1.3650744518456555,1.2763089226255042,0.5056015933528354,2.3242474273951097
SIDM00412,0.875209363394014,1.4473900120458028,1.9999458439969149,1.503186963073659,0.39803075860712844,-0.5330133969046482,1.4480899047790323,1.00810230222288,1.6346678758157263,2.202416980017068,0.5335748128058858,1.7362812906282454,2.396971977368436,3.092287361549938,0.42550976465703333,1.7374492329901312,1.7944595171795354,2.5603995819659073,1.2268314044661568,0.1262940306420724,1.1228205783061298,2.2116201329022274,1.2701466604300224,2.064192241185004,2.1276889928525438,2.1864686372851927,1.2953695348554977,1.6562902022361947,1.6732660715218204,1.772813085923129,1.4204066908383663,2.3841577136388974
SIDM00023,0.1729377453393103,1.6475903444611724,1.7031022348113996,1.9634240590953167,0.29790415314202845,-0.6498509913583287,1.428190096353498,1.1610150168415942,1.0900827561666198,2.386101243584581,0.5807679644626363,1.4415534133389845,1.879833566506965,2.694631628257509,0.3536453035853854,1.5716956521647025,1.9843103196547691,2.0591897383300495,0.8168124708331025,-0.07519667763250848,1.204564833629181,2.44067686041431,0.8609727950289215,2.2419001757317636,2.146321465846371,2.0774887267279265,1.2198308375976954,1.2883594108891379,2.186435910892794,1.7739966729216552,0.7760516354245955,2.144917492990778
SIDM01198,0.35627158919634183,1.946499996034802,2.3356283594465954,1.494379097803139,0.011208175237877099,-0.5591171690505521,1.0715184450678994,1.0400293581322504,1.1174530781580516,1.900498745950365,0.02351244414092996,1.3628995130081267,2.179237505501928,2.9394205447452593,-0.1753361554991985,0.7172019484828052,0.34016340146259144,2.0271713073992847,0.6563177223055259,-0.43974179468682,0.2888018002378314,1.9295058361504054,0.8727705740282302,2.285652494102592,1.8530518890565404,1.5535791884938441,1.3236014258150173,1.5189334539526482,1.0965679362472398,1.6067464002092096,0.17775754027514773,2.524946980435042
SIDM00441,0.4165273381856134,1.9243180505441908,2.1883706538664156,2.6078935230339537,0.5870245438338576,-0.46186644974584,2.0779326426406715,1.0233922609438149,1.7588563223822176,1.9709655828719324,0.8429513753251755,2.761588772743261,2.0015546069740857,2.735204421650587,0.4224327956153698,1.8218592679174317,1.879608354294171,2.505695030603303,1.3467487436372958,-0.025757217468485024,1.2704860957300697,2.1676447067094697,1.3747374961137315,1.996428116327794,2.0654082103977154,2.301508865355948,1.5416138223788671,1.5502106634940704,1.8888662556513003,2.0566091869056535,1.1314023222455274,2.313852677920883
SIDM00388,0.4546490526566491,1.5830169925100448,2.2002159081498553,2.117537059604499,0.037096457403327066,-0.3815059586929857,1.8571908272155897,1.3082144722469073,1.5301894188074159,1.952029755265955,0.43570952097012966,2.2169247245504877,2.0375283953588825,3.1295979077849374,0.3349742452721599,1.310049756872635,1.639130746249692,2.4288028095507244,1.4165624698738604,0.10459506836075672,1.1749035159144812,2.3341733593105185,1.2535699693150246,2.3681231424700706,2.013426882705652,1.9111448629587549,1.6152751376203596,1.1076859797739294,1.433530816780723,1.8906220652296266,1.2923911879428653,2.1366988940037266
SIDM00417,-0.21219398360570318,0.7371288315384922,2.244588680239526,2.2972607773163953,0.23975603352713834,-0.4026088900408394,1.1937669191516267,0.8320338548626444,1.1248823243377746,2.070780523913266,0.03688875951695403,0.6534710040243419,2.4569106965417706,2.9245601733058098,0.007808193558561348,0.9874821260085639,0.9999475775222985,2.0700433916493637,1.4110473829237111,-0.05337905268471433,0.5563566061439323,1.8805850355782756,1.384995475187525,2.386859530879514,1.978628289086701,1.7256036524411533,1.2568345602056235,0.5555297950844849,1.5448761626684744,1.749842191127937,1.3208182111188245,2.8485623204268373
SIDM00416,-0.7305283646269958,2.622953971761953,1.7772724083899913,1.2876181205390582,-0.40195289199980033,-0.7818177889746636,0.4934987529695827,1.0683579706900415,0.5955269487777507,1.9530431513943554,-0.429719135692121,1.1882182166132444,2.115023685737102,2.7481204218017306,0.6598111319331845,-0.19404470730818385,0.021099740528306255,1.2688571398400323,0.1593729690472909,-0.15684999985272646,0.3560550296743706,1.3635362244400038,0.589352871213067,1.897914424042977,1.2948521495609644,1.1417882974732256,1.3063363260593013,0.4417920866901887,0.6139311859372809,0.660373014028794,-0.11711585483087485,2.3190049582114263
SIDM00974,-0.0768020517082054,2.208086272220211,1.4633723316369436,1.8188318416378384,0.22037783447508116,-0.5831253933805873,1.0188505095671396,0.7666724112486608,1.1609754101958323,1.5730321001745657,-0.004479252061249512,1.4097950625150335,1.939675718535342,2.9823845443198707,0.3255297729237667,1.096622953188626,1.0617151489704917,1.9594991461590225,0.5177638879308325,-0.03686419079612855,0.9008746289118273,2.1176592740230413,0.7242240749716828,2.0146701470682324,1.8562239412545698,1.4098373107386495,1.0737430699606745,1.2560384001297629,1.2486598601401497,0.6185663761900166,0.6960342527654659,2.5928186638360016
SIDM00833,-0.33483766334270554,1.569028755485947,1.516474487626738,1.5531962857246029,-0.09126813889732871,-0.7945581599196339,1.067397825271282,0.5617031627858469,1.2848555212573705,1.624251989172434,0.04275160619106172,0.6030031053589975,2.0419207415468943,2.1452803965974825,0.21648487150026235,1.1703764662658334,0.9865296212652334,1.7971673756677125,0.3164216688190607,-0.6045981607423325,0.5734507702191346,1.6722275278653305,1.1080579511128608,2.0046167125099217,1.7907230087997819,1.7348580563386922,1.3298516361270196,0.3892425630141202,1.1411433935727568,1.2744168050557416,0.5907051715513275,2.3538729200147612
SIDM00562,0.05549709848357235,1.953825051358358,1.8536854365657214,1.6856050666825855,0.3509063248259672,-0.7529869734900602,1.6923847597215091,1.0826028259477891,1.5490155588855499,1.7244941722315688,-0.14820271227350695,0.48389306483145383,1.5878607035830845,2.626220924465269,0.3470391055988074,1.4855588660278531,1.9517742880071132,1.776012591700188,0.8438413292533712,-0.5210869984948462,0.8792793971126528,2.115146503172263,0.7988878010917313,2.4323663458857747,1.641135710258111,1.692588672401063,1.329614394937705,0.9147544397031088,1.8531267055440852,1.2714834535199824,0.43528462876487006,2.910093863673044
SIDM01102,0.05211669389320367,2.2314463680548,1.6145817950282921,1.665548383459316,-0.1751548294507979,-0.5916828251507914,0.930599722317817,0.8937831117243683,0.9502210416175554,2.0713655996748854,0.19801079019324494,1.3681574479983523,2.581021200027674,2.5208332501275343,-0.12866539523558967,0.059042865997138885,0.32794844530449796,1.7778628253297515,0.24340977390866111,-0.2785763488224325,0.2911861067775799,1.7227347688317374,0.3302166405044074,1.7534203183585857,1.7229795525915703,1.1464737806958563,1.572336278681206,1.2586107587529178,0.9227621528566794,1.0985043928596057,0.13965870194774785,2.169587268063051
SIDM00418,-0.6039780089388699,1.505656736757136,1.577339794289777,0.6148706081754366,-0.2625460639879935,-0.7706665059532831,0.7322366604522345,0.9584344320442866,0.7136819266908128,1.446658099621525,-0.037147068145395715,1.4026132002929634,1.7663107792411938,1.3963347359870086,-0.11559561387712773,0.16558630670270488,0.5069167237830258,1.1525154376873235,-0.2065965793940518,-0.6934562451892574,0.28378716103278245,1.5289960963916858,0.23394923833395923,2.142142567023956,1.080729668163008,1.088012307507422,1.1087645156526875,0.4835202200332047,1.0796297852878194,0.490140319932558,-0.35474908555147766,2.532674875829459
SIDM00841,-0.10681027333266203,1.7212937622673938,1.7895672619137122,1.868523997050709,-0.38794292960324495,-0.4571212964205961,1.034039290531657,0.8509741333401523,1.8175827469534014,1.687811426259747,0.31507383235092656,1.4910794406991768,2.1700507933576088,2.707978631787073,0.017206606333621744,1.053133916288379,0.5613488832421222,2.2202989209845616,0.5705607989342338,-0.39067772379139454,0.8651929981142652,2.3940540744886167,0.9742046497271419,2.2729353144653173,1.2288967524780672,1.7496723714439222,1.2297601126378326,0.6383454559271982,1.6156105431173993,1.41894397575987,-0.41980364541116066,3.013493517573446
SIDM00260,-0.12217907294649588,1.5123744742271907,1.407458691694325,1.7160740370284961,0.1742712212538615,-0.6932567844818308,1.2760083792456234,1.0576661258786622,1.0219608937056008,1.8812291632113536,0.3622016727931413,1.1633707805501532,1.6665880120037462,2.6696677872748493,0.2676991045685832,0.6657303594473796,0.9011917687958533,1.4322872454380606,0.4898821621096874,-0.40264862576178573,0.8444412340026294,1.2459902989797604,0.6369501095375973,1.7390092274110631,1.657448994482353,1.532031929113812,1.5058190144125576,0.7588104373259608,0.729547903309351,1.220159724224571,0.2456024930820326,2.123941631739166
SIDM00111,-0.07949122283835959,2.068252207592219,1.8439126095998315,1.3109410095762482,0.2465362754054351,-0.584427072779901,1.3546346423419047,1.1968733202887025,1.2342432151458276,2.259876695503058,0.12067971509546543,0.7888836863350324,2.3733422817646543,2.4359300690495536,-0.10088559145037407,0.9092381230293873,0.708536353464369,1.8041029665786537,0.43389831219018027,-0.5665189436085545,0.24169059702291731,1.7940142803460484,0.8160830237803429,2.0880717511257116,1.869597675766971,1.4686685204613334,1.5079312645024041,0.8330515333125992,1.413384209797071,1.27080174086495,0.02756451127154335,2.252820344229639
SIDM01179,-0.39847434413619837,1.3563344713284982,0.49909074246768015,0.6597885881251216,-0.03146162898612552,-0.761004107667476,1.0350126497549057,0.9985452474170627,0.9402837793201759,1.6146469043616223,-0.27565933068470644,0.7003755068515489,1.2171638392597397,2.1160444385060373,-0.36379094317296845,0.09107984149897722,0.28949709411708113,1.5033350492900777,-0.13404812463495216,-0.42062923755724935,-0.27156799679849464,1.5237405914062965,0.8519384479609476,2.0679361781428356,1.3963126446246585,1.3035574528444753,1.2229866582068714,0.38713674025643885,1.250822368670284,0.40201881675695345,0.29677060116593923,2.486990566549981
SIDM00351,-0.05789320984034978,2.2350888467537726,1.7621694851491527,1.9166828036400296,0.08137505133991649,-0.35440525321839383,1.3783323056120957,0.9472390766748829,1.1599839052899352,1.754034690917514,0.7427773036379114,1.604942819959352,1.9683446664610744,2.7636426397980247,0.2946185625653432,1.7047994547672165,1.290507899100896,1.9621077931274395,0.8686590059512396,-0.25126157839604635,1.0227380090762765,2.540980584144984,0.7665896235923552,2.20035846608192,1.4196517806461733,1.8324945895016058,1.3597253778673724,1.5425128820114236,1.6669074444328527,1.7945549718894067,0.34005351109115123,2.570698767132922
SIDM01205,0.2806283435291314,1.647884378871646,1.7193009134706476,2.0992951478692357,0.555258920997753,-0.5534934820913717,1.2809252025334636,1.1469836683243915,1.5551195807298313,1.9218864606159578,0.45159668227133754,2.3162165577033833,2.4339124225711974,2.869815716027922,0.004449156932622442,1.3052847796643858,1.0935956581799173,2.2187921371679478,1.0866298490118267,-0.38323339434710374,0.7088649870341944,2.141459597994887,1.448802981622068,2.0628088990029303,2.0899136241390885,1.6786414682017068,1.811390960037854,1.028482805646298,1.477041600645881,1.66350736808814,0.9583583865866443,2.3134265854979708
SIDM01095,-0.09736321891577591,2.0055922119931435,1.7398313279123123,1.3160204335239911,-0.28162136467965093,-0.6351981720588517,1.2323713376084402,0.7191352107960602,1.5109410286005815,1.7099464623331346,-0.2709604019709656,0.9633951089274428,2.5680725850146775,2.4153691593508024,0.23322357371912084,0.6024215395311968,1.1328868427270138,1.4760883246519856,0.3503457068768424,-0.5965259210075341,0.9266441480076218,1.9801096867007133,0.6090001373083911,2.157480879090679,1.801194603278308,1.8234119319815876,1.2580977069755972,1.3939956376614147,1.6080773517594127,1.1479811672276274,-0.3604999179332211,2.582486150447648
SIDM01159,-0.5500428800220283,2.093662228049767,1.2146533565120257,1.1597510660175665,0.11423991319378843,-0.7622409072252686,0.7504885951117755,1.082715764479459,1.20022672686908,1.814421052762462,-0.08582240737147333,0.7831508314354148,1.7928520048782521,2.503231879191935,0.4084365419480277,0.3729673411114027,0.6927174563607705,1.4066196985758928,0.09767703408487446,-0.7133199833523303,0.2240703298257683,1.6156585166867607,0.5148624119022445,1.7235373767715514,1.4915831075849775,1.2594976771958548,1.1813440648022118,0.3529339544107306,1.2010631252416109,0.6485563224515787,-0.16030439057251442,2.577639574869665
SIDM01183,0.2610549209741345,1.376656692563232,1.2883792511191456,1.6696492883027132,0.11228521365980203,-0.5797457289975945,1.1597243520744327,0.8079306524796499,1.128150749465244,2.2617910018458147,-0.22709888589240163,0.9924201286203221,1.6744269528307214,2.8623225291548304,0.05026766655399219,1.1830124872257408,1.3563072544491694,2.0730592714505636,0.5532398898563745,-0.30759706678953913,0.9426972671056625,2.1561102459777737,0.016161815703720002,2.3936627929810546,1.9358374236454097,1.8406362292673937,0.9214020768696759,1.096000754289808,0.7976431379626525,1.493775020006654,0.46839959513767304,2.4396377501262876
SIDM00328,-0.2624361774493757,2.3042243975046572,1.409164657589076,1.7308526874591428,0.364098755232571,-0.7977892275821422,1.0408023049504882,1.0541066951596774,1.0824560067706421,1.6318051738184434,-0.19241914673973645,1.1973758500720006,1.8657940031969,2.5464928816746193,0.2959319599317002,1.0391565005854737,1.5039473765013127,2.015636022432252,0.36185650511356593,-0.32526688497271017,0.22182745067678356,1.397448065954193,0.8222043195239223,2.219754369288318,1.9855616818442934,1.177129134332238,1.0993333824630935,0.7862160003458856,1.3593275402894167,1.610553737057857,0.2635660443484111,2.231243749482985
SIDM00389,0.8962005598103971,1.9776182600561911,2.3533338612518184,2.044439733596808,0.7110223164876199,-0.38567817259691095,1.7264142390831618,1.1435076928370191,2.010963503191298,2.4835416859086035,0.6682769645527634,1.5351064049356058,2.29348123844501,3.2604053570189624,0.4972462127886714,2.0380086263309223,1.9596809602666583,2.6128250332464753,1.5655380758826938,0.43984326933853124,1.461124678405717,2.7055831179707286,1.3888237369930552,2.377462051625392,2.122713228897717,2.0707836837536364,1.7151599931819428,1.732290104495293,2.0754922782380425,2.0139597804880434,1.3083474592712532,2.96266254266282
SIDM00489,-0.15230309986295695,1.5890268894455526,1.921318427549011,0.9796675415048527,-0.26859558779553544,-0.6857656858714546,1.1277390971759902,0.914334726986083,0.7882639573240781,1.1479059417936803,0.21804199959874074,0.5383554551235045,1.8626226070681144,2.2262568487301966,-0.04883817762091459,0.8273189960802985,1.0382401380606041,1.3357370777575395,-0.02837091399685991,-0.621850815144785,0.0735627863397132,1.308424464257455,0.7807333591700941,1.812176646379808,1.790806204835553,1.3569226896362614,1.0767195079131093,0.6336941149887837,0.9501550779728042,1.2672667508796105,-0.034094981358374125,2.1423187732393134
SIDM00953,0.29312630345328916,1.349923630297091,1.7839119813591096,1.8580280035291987,0.4737001442567563,-0.42855144984040144,1.7005022915748718,1.2234104055082131,1.700167811943298,1.799427954832445,0.4792014076248551,0.6809767920381588,2.5305251626378116,3.1995029861307445,0.1761802482595232,1.4500927469841358,1.5995456482588688,2.6476257248056867,1.0432695661060944,-0.2712486935698649,0.7446919166064082,2.2786756066733753,1.0905923561950288,2.22610774775152,2.690222176561532,2.1305117213951204,1.0748198460601825,1.1734584486053063,1.9855197689908406,2.3356335694412613,0.9554877009771595,2.2591852208850116
