,JAM3,PPP2R2D,MAGI2,TJP3,MYH13,EPB41L3,MYH14,CTTN,MYH15,MYL7,CRB3,CLDN20,AKT1,AKT2,MYL12A,AKT3,NRAS,EXOC3,CTNNA1,JAM2,CSNK2A1,CLDN18,LLGL1,LLGL2,CSNK2A2,KRAS,CLDN17,PARD6B,MAGI1,GNAI1,GNAI2,MYL2,VAPA,MYL5,SYMPK,MYL10,IGSF5,ASH1L,YES1,MAGI3,GNAI3,CLDN16,MYH3,MYH2,MYH4,MYH7,MYH6,MYH9,MYH8,MYH11,MYH10,CDC42,ACTN2,ACTN3,PARD6A,PRKCB,PRKCA,CLDN10,CASK,CLDN8,CLDN2,CGN,CLDN6,MYL9,TJP2,CLDN5,CLDN1,RHOA,MPDZ,PRKCI,ACTN4,PRKCG,ACTN1,PRKCD,F11R,PRKCE,CLDN19,PRKCQ,CLDN15,PRKCZ,CLDN22,ACTG1,RAB13,HRAS,CTNNA2,PARD6G,TJAP1,SPTAN1,PPP2R2A,CTNNB1,PPP2R2B,RRAS,CLDN11,PPP2CB,PPP2R1A,MYL12B,PPP2R1B,MRAS,CLDN4,EXOC4,CLDN3,RAB3B,ACTB,TJP1,SRC,PTEN,MYH7B,HCLS1,CDK4,AMOTL1,CLDN14,CLDN9,PPP2R2C,CTNNA3,EPB41L2,EPB41L1,EPB41,PARD3
SIDM00174,-0.6030170792054941,0.6980155475865778,-0.7522860423564823,-0.9161331523865286,-0.7038433289574936,-0.8211801839085577,-0.43386772941672,1.2878177681122585,-0.8569182424812747,-0.6018909244788501,-0.7708005896352144,-0.5391705454581038,-0.27066070547366794,-0.6093813357220916,3.0701825641175553,-0.40291805142679993,0.9917377545343877,1.0591744006718595,2.374636908223919,-0.8325698149596868,1.3356561766002668,-0.8440325096456455,0.30034662345091834,0.22454150308933254,1.2525393808247431,0.269417703517212,-0.3021732743374619,-0.6709815327826679,-0.7211958507620502,1.0143254267245723,1.2394084593493613,-0.6503772327941594,0.7303075011664585,-0.2904217652333665,-0.25725405210373953,-0.696442105714371,-0.963300822712148,0.5860419546201017,0.8353642815666902,-0.3889062162410236,1.4795624783030277,-0.8460147727935426,-0.945039837554844,-0.7580745849084516,-1.0253094979733104,-0.8060314937125855,-0.7550054423808193,0.8914095355692404,-0.7950729383115137,-0.7494984156638866,0.6283832252910116,-0.10017178217418374,-0.8512377922039241,-0.6932591027965831,-0.24416226195998195,-0.8371828283886921,0.012478122696103041,-0.8559553638629407,0.2836318050414759,-0.8887737729370583,-0.69143080977823,-0.5025794954488828,-0.9398415126922731,1.5451299156006721,0.659136369767,-0.8777982730132898,-0.6392386032668881,2.4856353594728833,-0.5495611868994188,2.091354323441092,0.4647389155738632,-0.7136676504245717,2.20055497567992,0.10370489490576279,0.41031327721148303,0.4785366156264134,-0.7290707116672274,-0.7047163707402462,-0.2871246072536766,-0.8886696643915563,-0.7706564188121052,3.757639552782845,2.362140985676274,0.795105657704641,-0.9714486253907443,-0.14707147628933023,-0.03745188218030479,-0.5036069223568045,1.1084672446474224,1.6976298893996127,-0.8809909050056021,2.040810060807323,-0.6855201411376329,1.876691105664672,0.6958476431804163,3.124714345074192,-0.026148777368860787,-0.5187437584080321,-0.5301787366694541,0.31972816191317577,-0.6667326057145195,-0.5286233888809252,2.7260188799015106,1.1083253795258252,-0.06797169386525549,1.2057460692005393,-0.7950740012121319,-0.8684907245378046,1.5962279132490347,0.5688747019969973,-0.7472362837278952,-0.5813992883710857,-0.6734892533321108,-0.8072051786206235,-0.2036676713947587,-0.5812899633397263,-0.6800724389491444,0.6394173282942065
SIDM00487,-0.6020160015073123,0.8158558915329105,-0.6957406784810779,-0.4133925380311388,-0.7779685169289305,-0.849882143569615,-0.3353825248981993,1.2154328867729587,-0.7465803838433884,-0.6867119899704534,0.6353612530035307,-0.8051278521898608,-0.053063452290323915,-0.5621761042733096,3.0634515909749602,-0.8844955980326472,0.9893568750556492,0.9387093424920816,2.2069758814430607,-0.7974405166919373,0.8220568465200531,-0.9237766564637933,-0.18028750545923944,1.2720700740262003,1.4153254268386823,0.6519519019853713,-0.4621217719387201,-0.32553274178648434,-0.7353057913153016,0.05426590499931163,0.4803961009566994,-0.7580260163379784,0.4211981185012321,0.30121311860840877,-0.16943635745070956,-0.8403071355645189,-0.9902626100655607,0.6014740238612193,1.4559845314222457,-0.46515945447241464,1.189676616578686,-0.8161059265013685,-0.8381709385229303,-0.8285287438874663,-1.032275513909369,-0.8392751590673551,-0.35528501200730656,0.2131470801210915,-0.8676265409231028,-0.8513012661397227,-0.3243118756243589,-0.23270129197700176,-0.8971717703963059,-0.678048240956002,0.14058098914581696,-0.816820935415203,-0.2555187264556721,-0.8076144109726939,1.327480005996675,-0.9519497451983389,-0.6938312341299092,-0.38762621730229907,-0.8942556164771931,-0.5880942679558734,1.3777035578928825,-0.8076302155002284,-0.1975401979376778,2.6499604780875217,-0.5452196714524037,1.5936876806076345,0.5821422022996674,-0.7176107081459979,1.1210413501346,0.32354118937017734,0.6261384711131057,-0.009365665782437277,-0.5758628801667518,-0.8368805520267995,0.19140298742244086,1.0123087516915736,-0.6742618921765892,3.5659893531920175,1.9676881365301275,0.7641395541201836,-0.8969556264420668,-0.3642872900743545,0.00391451613344969,-0.39981280325060625,1.5198724207374603,2.1529128083558438,-0.7084461063963847,0.17433373132812457,-0.7939304099330072,2.1860089343080364,0.7787235189346783,3.2590440436734784,0.11447251888949066,-0.7919144344421976,1.9636593288163318,0.21943910960284213,1.5994936631645131,-0.7407595581806754,2.629689072430052,0.6462452959529612,-0.24143425605656205,1.319878998643152,-0.8323026798676597,-0.8085056085430774,2.3681067438947387,-0.44207260777406754,-0.4571018522741659,-0.655757494824308,-0.6928426163159349,-0.765425400202256,1.7491742397083767,-0.6262050287281852,-0.370181653463569,0.3352197928590873
SIDM00263,0.47881064305838505,0.6218020041699123,-0.43086947643683216,-0.9796095001768552,-0.8527376316658365,-0.8725028810013308,-0.6429665667305446,0.9275560516680381,-0.957582381864512,-0.5412173386403532,-0.7933846659210835,-0.7511548476173926,-0.5358659688340587,-0.5929707852780194,2.369251722936376,-0.8244219685563113,1.44939015411726,0.23687996361999708,1.8050863849790026,-0.8104928164326671,1.5701601021659353,-0.8515847393883424,0.566284154387095,0.01608973457806372,1.0806442648191414,0.6432259912162325,-0.8007950390569908,0.0218392996807559,-0.7694932794559819,0.7018589192788249,1.0817032581776556,-0.7458354724675136,0.3986259895011289,0.34735234840006873,-0.24995485162127007,-0.6628611894731701,-0.9187646844518723,1.2455252995056842,1.3318134702425581,0.35616793293532506,2.140512231984915,-0.8917268961709355,-0.7641482246618626,-0.8258712250895748,-1.10598919864209,-0.936659824209185,-0.7502579805486048,-0.3606644387809677,-0.9111674970486352,-0.7567708002836191,1.7070918423008776,-0.2357761657512942,-0.40468702815674257,-0.643654362630296,0.015018228585681368,1.3897103435167142,-0.0413998519346933,-0.8844723074936364,0.5299916492222244,-0.9654522422547414,-0.8004666318641317,-0.5689745565971733,-1.0589111700719982,-0.8221780638438124,-0.26490613815788755,-0.9614722119694605,0.49235429479350135,2.5562955946202823,1.0690176470075878,1.964186052951539,-0.0983723866084861,-0.7553242089145986,0.29812865464654464,0.08941301499178493,0.30377657053019524,-0.30114617778916725,-0.8166025704420236,-0.7189101466863568,0.1427723869013874,0.44487650145176055,-0.795728055747632,3.6307833459191308,2.4393957499606316,0.2373039518113676,-0.9654320314453153,0.571512438609938,0.30944323709329635,-0.442630404452424,2.1017142822143384,1.6107503478931267,-0.8521709511879908,1.1577530161047014,-0.829450564206238,2.673135174387815,0.7340364060643687,2.653879192447659,0.008221235612929194,-0.5175231169781771,-0.5201396168797486,0.6341947725549085,-0.8695495889579354,0.03737736711169433,2.110811927541584,-0.8027393727752491,-0.37485161021797847,0.5315557909042739,-0.8975866328957229,-0.8609770411720353,2.129936938169567,0.4735670882590788,-0.7269099033914771,-0.7582138107978903,-0.8151096729537857,-0.8629258513115264,1.5771472200358185,-0.49671894756585505,0.24125643223988846,0.25039424457001264
SIDM00277,-0.5909186084427431,0.7825100523440108,-0.7105992802830576,-0.9474125199295682,-0.7598204787460151,1.8515412739374681,-0.5259044432757651,-0.375715654932217,-0.8370167785838476,-0.6783083286760931,-0.9221127536662761,-0.8109273677090468,-0.22915618279722696,-0.48926279203103334,2.944292987293541,-0.746745669667153,0.6952267183416008,0.915830312163062,1.2980970351202306,-0.8025838795938143,1.2294179038161466,-0.8291347763960731,0.09375288033954417,0.430074487966228,1.2140219330073414,0.5320079124991126,-0.7614264192627107,-0.6154375504742711,-0.7812460797920683,-0.7866765246404502,1.227337537094593,-0.8458636276792538,0.49278972590944065,-0.47004421168952687,0.44419598843587754,-0.9704515312517368,-0.9626084765515477,0.7952649700941167,0.42961467913971757,-0.6816641608578742,1.42093671679807,-0.8937921940819559,0.01360024926171606,-0.79413815772203,-0.8684399288927869,-0.673835291303025,-0.5520747288547653,0.38964799466551897,-0.9179163899066461,-0.7661476031011933,-0.8111528484948045,-0.19733489071509935,-0.8651419340582318,-0.6595822733536879,-0.023344219887334736,1.598137409124543,-0.7176889462782607,-0.8386723856787737,-0.5301033031179775,-0.9050166661689135,-0.5740159210482999,-0.714552009298724,-0.8376468507789924,-0.6384519421637928,-0.5373051369597553,-0.7656151048529638,-0.6512754023809545,2.7387694594393928,-0.5780878553589386,1.5718635105605245,0.3055087681358473,-0.6653432896425436,1.0446619544340985,1.551501046161639,0.16770311631687881,0.6535400417328453,-0.7456540664728246,-0.2746095579656343,0.7616302409986632,-0.8584927401289081,-0.687672138782095,3.6676813181899104,-0.23354365232022897,0.30865629527735344,-0.9450017737848161,-0.6708381603120499,0.4457176283625286,-0.5939141275708645,1.6032369427332602,1.1265820174420678,-0.8028238348638786,-0.35077290097114505,-0.8757150593774923,1.8917461348129743,0.7369138467216033,2.7870549286571777,-0.11653411980083037,-0.7142963706483587,-0.4564915467291986,0.5405970448219929,-0.8108349547896108,-0.7301257778781097,2.6935095869222896,-0.9392031294532156,-0.4591514604206041,2.158650899609021,-0.8672456869015287,0.5434145635314352,1.8285342940903329,-0.009056117885617556,-0.613276709371266,-0.5907477718266577,-0.8060217857048554,-0.7605737106748881,1.1188642711589614,-0.7349606440212021,-0.5160128225783657,-0.4584420421031265
SIDM00592,-0.6159252253715575,0.7569390082732931,-0.7401705630208083,-0.8421345265391017,-0.6200843742177832,-0.8384080080044806,-0.3613731011762901,1.2978944679372757,-0.940793202078013,-0.4173474790267922,0.8014789323722089,-0.5976351137857551,-0.14222395779019514,-0.6736911192634912,3.3133201344896146,-0.3457974912334186,1.6474762623357841,1.8165051654751263,2.298002705680391,-0.7062789968701043,1.4542956317963842,-0.8737089861240854,0.3540804338423543,1.2883663264704628,1.4034510580620083,0.29335178754045943,-0.6510920439658143,0.20151589966278818,-0.7532001551827429,0.5644720178995252,1.1789683264382862,-0.7175717740880115,0.40555100094288754,-0.7068936854943008,-0.42973577510768973,-0.7649307586570762,-0.9428763961364237,0.3453970665691763,0.7665150273763806,-0.5409154114488502,1.887270278404043,-0.34323513825334223,-0.7373928424301265,-0.7650309320519503,-1.0317801154385513,-0.6910518685966908,-0.6173697784003405,1.292662487990246,-0.83480000547162,-0.7613863816664546,0.6767031310829023,-0.17571670744983497,-0.8572628524605364,-0.6185962345815591,0.2191668035539559,-0.8853064784793102,-0.5967098230219295,-0.9100845932207986,-0.0007992037787818817,-0.880128666368696,-0.6945952647136793,-0.25891521918742766,-0.8848875676543421,1.4245878809500225,2.188109158241271,-0.9033603129072061,2.257114120014093,2.439702301827105,0.7329515541463495,1.967731641635604,1.306601466260549,-0.7023033144782885,2.6261466298283502,0.3839993603260262,1.4761597166131308,0.06370995935042978,-0.688836257618695,0.08521268745754187,-0.24931805109756358,0.9453914434474594,-0.83090684339935,3.7726411723761037,2.009889917054436,1.243774293538978,-0.970678482021414,0.4365812615145382,-0.12862020473482572,-0.41649582813620445,1.681913234967388,1.3170542167508998,-0.4113227613972954,2.183347711295891,-0.21086143874315763,2.383958026849629,0.7272718459208506,3.4307276889581804,-0.024770283694782808,-0.7747760188808075,2.5371491846590897,0.07755800064535005,0.5088188419698555,-0.7557334029717264,3.082576314316421,1.68720295556938,-0.128564174706065,0.6675123340280249,-0.8566640954439114,-0.8321324596529347,0.7974376348201767,1.1877051634236986,-0.7824554468786509,-0.6872636907126182,-0.8313261800634734,-0.7445857315427739,1.1571445531511946,-0.38427542594495556,-0.7091512883995801,0.229724976106099
SIDM00496,-0.7313633046471992,1.2301397516089756,-0.7932187546960424,-0.15120143423196386,-0.8202182168648148,-0.8321862016721839,-0.5756394084508263,1.4249386172127128,-1.0456715376053374,-0.7932848281145634,1.0053117893410994,-0.6921777747109128,-0.29975112741240295,-0.6405024916819875,2.9973181172339807,-0.3579901838186774,1.7221824005338406,0.815604200188694,2.391170703837752,-0.6272895694396189,1.3115939299773034,-0.8162569196797096,0.1384845192346761,0.3426323596382225,1.4423324195273268,0.4524265560078764,-0.7831989103590239,0.5627638905993586,-0.704486289292824,0.586478740767303,1.2001767282277898,-0.8639107745459488,0.5298270358862817,0.3140143024319789,-0.43822523563936144,-0.8273498600873412,-0.9383939878144929,0.49372902709757155,1.1194284604312177,-0.1455318917113801,1.8635641523668518,-0.0013416439996731765,-0.9303690929632605,-0.7931378820974335,-1.021573872133938,-0.7249228692743344,-0.5657694961313742,0.5656964944347178,-0.8778712848923744,-0.7167879647893134,0.4775186483127801,-0.2621467979663872,-0.8141071284154885,-0.8327599791072172,0.9813433701004123,-0.854755769555898,-0.6526636634633685,-0.8233244234935978,0.5527621457744093,-0.8100159552191729,-0.7764797920630313,-0.01592732667814398,-0.8741334003664663,0.1143507675322703,1.587202187340912,-0.9697906890168989,2.534955480395,2.630674428598667,0.7590835503475915,2.6950785909291253,0.33724443892270584,-0.7633003236477175,1.6264517037337223,0.68642239821642,1.3150313837571779,0.09511964594672402,-0.793224981313883,-0.8332571735744643,-0.2463519994185035,1.2499735569359065,-0.7280844851011408,3.6867634234125366,2.081370196048143,0.8457286813654316,-0.9609359535329461,-0.7956088113443167,0.13311996369612097,-0.4589166308099982,1.428588638336893,1.6107960797469025,-0.7767432485031,2.0024196792177746,-0.8014100051974283,2.455611720231569,0.5587681768743399,3.191635005200473,0.10049904798335622,-0.8092446397400294,0.9212679779283798,0.11399177489294389,-0.8835765381824334,0.3801390226617167,2.549012503955153,1.5425382953944176,-0.2624614569578886,1.3205287700575952,-0.85300466060628,-0.8717819876562085,1.6047538280557396,0.9741815767462889,-0.7945608348797336,-0.536687107299435,-0.7284351760094001,-0.5485631304334762,2.279972895705068,-0.44756114712140366,-0.615987287078266,0.486392405363041
SIDM00793,-0.3910059141028135,0.4330616993532909,-0.704253292730114,-0.8673867903862401,-0.8311977027884484,-0.7519874707772738,-0.5860184393774653,-0.3952768702344285,-0.7953673630024883,-0.5919451815747764,-0.648559993361558,-0.7451641826870886,-0.3192639260160363,-0.5505515226492266,2.6141735540586395,-0.42350009247022363,1.849038231088165,0.4814936017051749,-0.16046029848341392,-0.2554727979060303,1.415657362743688,-0.866594480651852,-0.21334013384055778,-0.3901688366929935,1.252388120452209,1.1782432685129518,-0.4433223566377333,-0.46858476114726527,-0.5821555122202837,-0.11077648177922736,1.039053443455142,-0.7766153021919043,0.7577018235236873,-0.5286179105756604,0.39311842115811396,-0.9528123365540214,-1.0734856072973307,1.06906857442343,-0.43950528798391403,-0.7945928272349373,1.575904304995133,-0.7798496983931847,0.10233162496391444,-0.8220466064038818,-0.9710986416728163,-0.6351878516056679,-0.7132812948087127,-0.08298798744856115,-0.7243566379213037,-0.771480827883707,0.2279806021321794,-0.03416857762506847,-0.8368312875347138,-0.7280149617675735,0.5855991306307949,1.0298910548927152,-0.7532829010563457,-0.7637812047125005,0.27464089902890404,-0.8711998007431834,-0.7351298701077413,-0.6394092666637782,-0.784197522392522,-0.7048369247258482,0.651995625775986,-0.6670082411446479,-0.5614936989907949,2.5708727822415214,-0.4664857032578413,1.476271489260389,-0.2014226590751456,-0.7294624917982687,-0.6688656305547187,0.627050262660292,0.1674448467658351,-0.024791280617061748,-0.6706504806228927,-0.7800036459773398,1.4079841907341937,0.7835995361440711,-0.6017807783927428,2.9187859269292185,0.36176433230395433,0.5952188707940483,-0.9324696241293596,-0.6369065082110521,0.6984027705189028,-0.37508365950315187,2.2356417003081734,1.287942964963455,-0.8717064137480138,-0.44943770156135837,-0.7796325978097225,1.89059074987003,0.6755627380748506,3.0720302139982274,0.09680950745769176,-0.9054650239203984,-0.6031245732201889,0.5774028113115426,-0.9764737966269654,-0.6587241571156002,2.65381323585233,-0.6117538571182352,-0.6354246659499111,1.8825920597931853,-0.9217030693120067,0.7612843821113062,1.6815377520830974,-0.3238747852331605,-0.7279241945360021,-0.5955200894789032,-0.7777228431868246,-0.8380005107202787,0.442714157710844,-0.8425708643794265,-0.29977310508696875,0.0478527410043026
SIDM00121,0.021004594464272223,0.9372951873095833,-0.7501495489412113,-0.9537018295310449,-0.7992410568428888,-0.8099507048524304,-0.4485222392706287,-0.42431031857486035,-0.9502410280606783,-0.7811494074336166,-0.7403017265019883,-0.6813865079591942,0.07532780542958933,-0.39452451655849674,2.6796386571994755,-0.6217546055790032,1.5382962220938168,0.7578747524978822,0.742642699519755,-0.7477320507558645,1.3301990940108623,-0.8213877268067871,0.31432851339001133,-0.11833003329721264,1.2606303741963778,0.800928296488069,-0.5435040910630745,-0.6553504616987504,-0.8287271503914094,-0.7569794653063747,1.3366680565641036,-0.6883479564769167,0.714785134397519,-0.7230671588423824,-0.12000988968633922,-0.8367032940317473,-0.9356952215610117,0.5160322040984134,0.4991767546715325,-0.332089151478522,1.7497493283467478,-0.7314571677031837,-0.7002525791137425,-0.8100906035271299,-1.0173342319770466,-0.8743578631301177,-0.6878668636112649,0.3197939387252647,-0.9094811533287451,-0.7332381754408652,1.4193141893966597,0.04974607027707374,-0.8555427506629392,-0.6841843694367952,0.699311445844991,1.9292904304389875,-0.7120141850873403,-0.8377476627782211,-0.08278835459938474,-0.9104108996706409,-0.7011547005548892,-0.6746138775035042,-0.8319696578351672,-0.6245650879403307,0.3496120424837717,-0.9280512575146874,-0.7646608655131888,2.640073131581249,-0.6213224926324067,1.4204309703379254,-0.24465203824058,-0.7124034907058864,0.07394018388060797,-0.10336500044074111,0.07657080122432044,0.9069303170299594,-0.698030886319533,1.128896430379619,0.21197920408155216,-0.8272184585158219,-0.7956754850032346,3.6724204884799514,0.7967821420372507,0.9284129389084753,-0.954019582260678,-0.6159491073353757,0.005975645277928496,-0.28053043138279704,1.667884543689481,1.0213618022765159,-0.8017443383193427,-0.5714768855986099,-0.7733078733431065,1.9226424178275778,0.7045393791946982,3.0089574442317044,0.36463257808613764,-0.71476327369393,-0.44193699884080473,0.4313021258643613,-0.6895447881094329,-0.7697438935968065,2.8869430397803977,-0.8344557920441182,-0.5009931966824245,0.6165770551181936,-0.7942156929894039,0.5979605795512847,2.1413343087128123,-0.4395710473150667,-0.7445140858593108,-0.4689798200607306,-0.8500954025573856,-0.8385842104216746,1.1163523886914486,-0.7468902657679626,-0.40398148437176556,0.7977639075354653
SIDM00202,0.5045246176813993,0.7324044551542668,-0.548730652035592,-1.0498764107169565,-0.7495899873005318,-0.8158965516019564,-0.605595099794754,0.9651936073053641,-0.9532854785280305,-0.4856742014688323,-0.8491955986299887,-0.6808031450168952,-0.5045703551082588,-0.5779504384929116,2.32052438909299,-0.10934677120792986,1.1305824168271195,0.7468145599903568,2.059163329892907,-0.7035253790430045,1.41797476913836,-0.8397944301791899,0.3214789428127061,-0.43502272734165326,1.2782633114967825,0.8503276249712476,-0.7784773063827436,-0.29434767445591975,-0.6728928238601933,-0.5028858529445643,0.771005540842872,-0.6740565958337781,0.2199924067498653,1.1129866648898132,-0.054261332531342014,-0.858226176263145,-1.0424456781407394,1.2440790655965783,1.2812801519171675,-0.5861368460995213,1.7694630910229856,-0.7209821634824495,-0.8724690922290159,-0.8528143073721292,-1.0075623467283976,-0.7932869210635942,-0.7293406758391907,-0.4181556098583233,-0.9134892267117267,-0.7368454993774328,1.7557950456894922,-0.2085299321269935,0.6258206085595183,-0.6125065315150233,0.39989372281686986,2.499821084793088,-0.189663606583651,-0.8986087540697942,0.6680121717388247,-0.912484878262922,-0.7667797342477022,-0.7546143629902853,-0.9392253312914483,-0.5426461035493424,-0.19033582817890712,-0.5931053971154779,0.6430605886891391,2.329091810684827,1.2282899670263716,1.8388185116551283,-0.13034616843797323,-0.7733572052303305,0.43389323280203995,-0.08913966844248943,-0.2527361506632,-0.2887927233326956,-0.7547128265644572,-0.8206059748151325,-0.0613396322809375,-0.4849714664396567,-0.6831742462864576,3.5752214252278534,2.473991615152783,1.0347529807316391,-0.9527894854707954,-0.051544927077273636,0.23413208954599293,-0.3839674077855104,2.1380646846453137,1.3576042315101169,-0.8265886387469732,-0.27499273929940043,-0.8079821727919154,2.538407429164807,0.8196931628716086,2.7998685407074775,0.007843936368061091,-0.8710286655752603,-0.6342920210585854,0.3409057249190828,-0.7592967524679465,-0.6636441278478236,2.270615443427809,0.8379392293886778,-0.3850378416046746,1.1634488912905057,-0.8648980140004446,-0.8159430638680941,2.070717262036074,0.8847191552122301,-0.8297266686668069,-0.5601991044787615,-0.7843546226984255,-0.7920823292287942,1.7406411375919701,-0.7670514563438348,0.3265819340385703,0.781242502134911
SIDM00047,-0.7163302242017469,0.8413762500618481,-0.7736184188233419,-0.6704158633152639,-0.8161783335629226,-0.35038299803653017,-0.5552882004628222,1.3524323775101552,-1.0312665583857066,-0.6069653342545616,-0.5024690393817591,-0.7752254996358721,-0.20253950222939907,-0.44499456886030264,3.1833105232359222,-0.6075014152698192,1.5398618596934879,0.5659296864499683,2.4406161592078983,-0.8537347421138465,1.1715628954106034,-0.8296617405106509,-0.0885340219178485,1.8915911747503142,1.0676832628517567,0.5274146726588608,-0.5257317459425399,0.5364214144629696,-0.6089679214308121,1.4787515675866185,0.7853500762089134,-0.7252637058761423,0.6136021595129445,0.4301420213307296,0.11749514676081459,-0.7971954940358867,-0.9615317613403642,0.5200211518734623,1.3630837995830276,0.0560937560762736,1.7095538427103123,-0.8408457668322574,-0.9202564267708462,-0.82799418606486,-0.9401400632123468,-0.9735352542964096,-0.5211537200063329,0.3040842482672061,-0.8319060302929902,-0.7780442815279318,0.4576057097481158,-0.18066952015526558,-0.8942045966398506,-0.7811719470023106,0.5117231390579579,-0.6497694959886177,0.018506361432928307,-0.8078503962809795,0.11544201612865487,-0.8887220890910734,-0.3576037905446464,0.008299192757621051,-1.0053316311929255,-0.36889851755720526,0.6228202053437275,-0.9431149414178059,1.817724457318893,2.586358285620579,-0.5905021949579512,1.8464509307474168,0.8465194088520638,-0.7645743529658106,1.1104706059475644,0.02793562333089786,0.7522849091997712,0.23078569062984325,-0.764375207023843,-0.8686016253821311,0.0974118626916702,0.5850645254787242,-0.6727581615648843,3.795454291845243,2.1409477515899336,1.1730737966071587,-0.9775947835118072,-0.5019178064857881,-0.13627241951876934,-0.40805693940013915,1.3751765430548095,2.075957679295273,-0.7403561319687808,1.7488165680646706,-0.7838058525489643,2.614318767385071,0.8418770096756278,3.4184888277259016,0.11052015324020768,-0.6467655497983898,-0.5499109224859072,0.21069202500868886,-0.629505704680946,-0.6816790048629722,2.5913290281039596,1.4519055555095168,-0.41656379207466626,1.7633575949641327,-0.8906730821870587,-0.8714995840922861,1.4507074730817293,-0.3637113484456664,-0.7943314921953768,-0.74112173086393,0.09252339839424881,-0.7904236991125998,0.7062572868807107,-0.02471531130117887,-0.755665219107603,0.615553699348236
SIDM00885,-0.7579710317251022,0.8970364496617784,-0.72565640962982,-0.8475933765944844,-0.7845738680573404,-0.821555003548058,-0.4275545638346365,1.287198422137508,-0.961418836785351,-0.6263691301904996,-0.013305683231960592,-0.6541024612905905,-0.08223056149329001,-0.4839339855141844,3.1966402976383415,-0.8525618548468524,0.6819121650770663,0.6728381956151057,0.622142227828065,-0.6650282601715074,1.4709409488867549,-0.8756460550274207,0.2586401003990992,1.0802093544428086,0.967372319781795,1.0423647180188127,-0.6004260398350798,-0.2551473610909467,-0.7791939270792356,0.28702309758497974,0.7062196747274052,-0.7544543300767664,0.7362101030175996,0.5923955730634929,-0.2285652997218478,-0.9125892386776442,-0.8241583119053366,0.9173640622074186,1.6524755915389258,-0.739192199662309,0.9311041128516285,-0.799657788993915,-0.9151264137930755,-0.8666576193224492,-0.9179332911317961,-0.8651238290728681,-0.5882037717604567,0.09281242982940596,-0.8751637779510067,-0.769268777194002,1.1010851966776758,-0.23549311887033034,-0.8622770755913858,-0.7730853469818587,-0.4878409532203413,-0.7835959887472304,-0.6839130903437676,-0.9061483671654467,1.0189126934092898,-0.6223529312150924,-0.7011880059889851,0.1224564101036178,-0.883288034071937,-0.6664528124138525,1.7053376727004386,-0.8723050987026625,-0.14280415154496598,2.4461784954880628,0.7191945884521233,1.4858632902415,0.29775761741936924,-0.7456353938948098,1.149930677733749,0.5711037611089925,1.0397086647421812,0.3535504079058379,-0.7776475271805264,-0.8160043062143151,0.11360645876228748,-0.7973095304059448,-0.7419336446551246,3.684109211108882,1.8654478956040652,0.8164584603404238,-0.9641594650725144,0.39614531201091296,-0.13595094579562497,-0.5270563145779753,1.8643490236897902,1.7206431633930177,-0.7073226783712367,0.8295689163244826,-0.48738672306504843,2.4588031469342764,0.9458423710869476,3.354095638844567,0.09783436356061714,-0.5587948468785819,2.2733407524512965,0.16886527843894714,-0.3683785340311287,-0.7212580677092214,2.6516868580618964,1.4015370990642082,-0.4239389158170716,1.062284631586448,-0.8487256789068159,-0.8749106156227907,1.792561592540873,0.9687805069658669,-0.8136836186421925,-0.6946219245719965,-0.7198269698208376,-0.8345781314627901,0.43325829173224406,-0.4398501034974254,-0.4327262737878698,0.7787217996251204
