,ECHS1,ALDH9A1,ALDH3A2,HADHA,ALDH1B1,EHHADH,YOD1,ALDH2,ALDH7A1
SIDM00832,2.461390925375482,1.6117285438173348,1.7391748497483404,1.8855601309940602,0.7181908263415632,0.598932421959234,0.9635349156861901,2.479689739204406,-0.16783365818074047
SIDM00528,2.529528808601651,1.5571662050962207,0.8992638569827474,1.5735258466539708,0.36336489952467976,-0.48429387516263533,0.577922527472988,2.4812145782666937,0.2150313404986154
SIDM00371,2.19100724897796,1.0842651737081115,1.5346221999478804,1.7943284433723368,-0.2573947394686488,-0.27939550325008156,-0.47860830287579825,2.238479468757182,-0.09567953485603503
SIDM00688,2.2212577068641024,1.6104650095667894,1.1301361525681655,1.5325342860347977,0.4257789582152977,-0.7318491095282121,0.5553307464257612,-0.674295246297683,-0.7839103595290308
SIDM00583,2.379225385820578,1.4067063165151292,0.8362066946864297,1.6175208195757607,0.6219917808114048,-0.29909738827062526,0.9295486000575747,-0.40149067565458285,-0.358914060102246
SIDM00188,2.4727198896447367,1.0065561686083093,1.1860509535715622,1.5689543292902166,0.25837117216645467,0.609067624994995,0.7633717412958225,2.3123610472649223,-0.31257707737165147
SIDM00096,2.166792512788079,1.4305507659920675,0.8526993739598632,1.5346639365078514,0.1986140117290788,-0.6528550389395578,0.9550532094431013,-0.7633115033903403,-0.6004378470027057
SIDM00379,2.550206174991187,1.4945113229093512,0.6511110838580855,1.4423614310826027,0.6039521866380221,-0.4794072567988417,0.5875357065377408,0.47644550014428677,0.18820060748525838
SIDM00381,2.505875807235652,1.632587513286962,1.7546070759132326,1.6583598269909516,-0.21637402440166126,-0.2636469944057472,0.8428513144602331,1.7351240201999751,-0.700575665310656
SIDM00606,2.4882030766213283,1.3649105470094014,1.714962643019433,1.4896757980246187,0.3248724616007626,0.4601786770562179,1.3666958048559994,1.9029872490480761,-0.6801951506951847
SIDM00541,2.338092101881129,1.5823943592221008,1.6492992663575363,1.8644329991003488,1.3739484039796084,-0.3506360209424567,0.8956498454564353,2.6506256378006205,-0.25298935499796155
SIDM00808,2.314077199983236,1.4118863952531968,0.687721354433587,1.8640656837776777,0.07506145591798416,-0.91121486122177,1.5524304065908183,0.6678147213833855,-0.6687811427699236
SIDM00377,2.555095071410199,1.4104729440621757,0.8028567291310719,1.3994530350865997,1.8014890961210852,-0.4724984670708707,0.484204847454545,-0.7621263997871647,0.18397522213801623
SIDM00289,2.0355962342841285,1.5862498638897762,1.1030516615377888,1.9426411445682257,-0.19025248732943825,-0.8010299992521704,0.6355747999807364,1.106321210414548,0.09536227237359407
SIDM00064,2.4542628213445736,1.139176187460741,1.0082193558103678,1.7128643934873506,-0.024470906509428302,-0.5775193299562729,0.0003508955317216261,-0.27969308711075774,0.11619111370840521
SIDM01097,1.9628682646563065,1.5280835909420427,0.4916828332053438,2.0155297788717426,0.32314659209957036,-0.5274571924802803,0.3863885897116897,1.5765387542666986,0.06330815252475094
SIDM00350,2.2841796906345144,1.5016518776454169,1.7993069486950755,1.6798713054942296,0.09241769262061574,0.15111279069912772,0.9595541719361596,0.5440900885402089,-0.1258410775734622
SIDM01163,1.8085900097980792,1.556074518231222,1.375671340381647,1.9137266144890068,0.15177732375451727,-0.7104122429218125,0.9389344779324578,1.4162398799628555,0.22967368249627984
SIDM00375,2.2538711310889714,1.3297875843067537,1.576621670242293,1.519928841074927,-0.32810074722297927,-0.2832112013539749,0.981772326743713,1.4155969016737864,-0.0660742758354303
SIDM00600,2.075050881333879,1.327761404452493,0.9124288230647855,1.7473330828385945,0.24716694657258312,-0.6033874153999312,0.6314741981697498,1.0377468038431745,-0.16739812215365976
SIDM00367,2.2660127809094206,1.474845684423781,0.6957843625376692,1.755311876138719,0.3657245574549426,-0.6457433701373492,1.6608349254346146,2.1967360631396153,0.10472223421599564
SIDM00632,1.8500684057166032,1.5660449629561555,0.36610053295573514,1.9020700427881927,0.39104073096415154,-0.9757800131336629,0.9532670242477581,-0.09388245608133693,-0.56946280101663
SIDM00550,2.2678608317557614,1.3281633850232832,0.5269665008664768,1.3228324282830222,-0.371532746600825,-0.31094935119590417,0.966024563787722,-0.4842861820564389,-0.6406107797775583
SIDM00230,1.6990029798908974,1.9745364719382614,1.1293664761340179,1.422777839814905,1.0411695284691636,1.0307728145752066,1.009756707097551,1.6678252449081996,-0.48961201684366557
SIDM01206,1.818398512364784,1.5247230142216541,0.8985813132342124,1.910629962117922,0.5253384654192548,-0.7563202246613359,1.808720513520624,1.9057869144109143,0.3961562324014081
SIDM00127,2.0386808931263976,1.1619920262647998,1.6300367442020387,1.5590829745732564,-0.21371278562266324,-0.12344473612323857,1.1210004605344905,0.3800681063355798,-0.8453620928845034
SIDM01042,2.4886178446734086,1.5367172795152506,1.1091077888340855,1.571634441514662,-0.37409142895108777,-0.8002161192947539,0.7477798932111799,3.0938611528060456,0.34760012009607966
SIDM00491,2.060262224119846,1.3803563009020587,0.338671969005676,1.4047170894088106,-0.05485736390097968,-0.5262111875159265,1.2355289994368392,-0.700513515435995,0.1467920957663794
SIDM00488,2.1115440811898134,1.430411786665174,0.4964599738372747,1.6696880722974312,-0.045957938426362185,-0.1675960802075132,1.828967472269639,-0.37059282343612343,0.4858609919571541
SIDM00190,2.18369990936727,1.9457669921297822,1.070045410098941,1.7888590862519738,0.7555318886111299,-0.21167390994879767,1.3966209066245496,-0.8227288359976901,-0.15463746619789143
SIDM00542,1.878566993742868,1.0608770456219299,0.34402587215853814,1.5862108615848007,0.9631153528704917,-0.6585284641923532,0.6897136557613134,1.3634415222556309,0.06615117879451332
SIDM00198,2.470099656199887,1.6767734990727017,1.059992653071089,1.5000725301841924,0.00638403551526844,-0.22688262168676507,0.8295198035183046,-0.3051155102661569,0.616548621269701
SIDM00269,2.25068163309404,1.8462720293537154,1.1473009485236993,1.5075386877423098,0.13456075129189132,-0.4040577119615332,0.6324996508311467,1.6477083009003335,0.051790090814172476
SIDM00621,1.6456520892850093,2.019870459202513,0.7928371432094334,1.5459719508820586,-0.012810546819329255,-0.7542191382301473,1.613146265152705,1.3352619684098779,-0.45865471120217394
SIDM00599,2.1012331386852026,1.0698394467339314,0.5464290303418202,1.4163029775789182,-0.0009311892862100318,-0.5071473806245111,0.5049127236564562,1.9695092231253635,-0.23865633356255692
SIDM00118,2.610832379968687,1.7003354876928136,1.5833080292885264,1.555001904376363,0.5881835580376209,-0.2746496181185662,1.2196477075483139,2.3417857228576637,-0.3994160407332623
SIDM00596,2.7962500017752534,2.0839678836811477,1.2567826189608275,1.4659999028264483,0.6531963151376668,-0.3483571138530846,0.40745483426925955,2.1793599704837314,0.39488269394188974
SIDM01251,2.3889999478293995,1.6958548949721786,0.2739743523414822,1.8201433936585099,-0.09767398938532366,-0.8408393199363039,0.40082330389568,-0.7971651610748305,-0.6845766446882899
SIDM00197,2.2852881604419575,1.5381978629566493,0.8414453420668767,1.3402914869125686,-0.46235323572038756,-0.32282155996281336,1.0884825699047354,1.760426891124798,0.05655660086789003
SIDM00810,2.2156191333685493,1.6651701396742076,0.9090045839469716,1.7483161497546522,-0.10310544671148161,-0.3506888290906059,-0.08448493196014967,-0.8855433203561346,-0.045003916564431055
SIDM00174,2.3625523359048946,1.2220783015549455,1.7508953407095769,1.6783585446015672,0.7320425553805682,-0.5623525391682731,0.444164472968641,1.2250527488131346,0.2138207049928365
SIDM00487,2.4030481389744547,1.954639769284872,1.032882470667356,1.8368590063358088,0.7978915846892698,-0.6557275186609292,0.5001953657173049,2.02895698201483,-0.5691866496144223
SIDM00263,1.8644225120294928,1.6470484088058337,0.8824052983973496,1.6757463569377178,-0.18218917289051356,-0.5298567891865293,1.3911298775169192,1.296943139217996,0.046123162618093336
SIDM00277,2.0348139602838202,1.0419849669631793,0.6406867931677798,1.7109853907855384,0.33096881827116165,-0.7273220963639185,0.46887580153977604,-0.34555537905411343,-0.7745922197646113
SIDM00592,1.9962856572215173,1.1678121725993602,0.7139055010436346,1.582783504997282,1.4173827138845587,-0.26079004829671926,0.8054328931183147,1.0840810234051257,-0.17030313018072032
SIDM00496,2.405417876366736,1.004999610257534,0.7810952824599064,1.4937458594056365,0.7528849107138071,-0.4127717617312459,0.6545557767390362,-0.07253210594376462,0.017876172393860367
SIDM00793,2.2787186375827226,1.1804215387086363,-0.3205307010990194,1.5178787753922738,-0.28753293716650097,-0.8317816492722512,1.1758829315344228,0.4928357312746799,-0.5386593549585079
SIDM00121,2.05755307303162,1.4286024819997183,-0.5872590879306018,1.667848993238995,-0.28393065192082356,-0.7608008354640554,1.2784031059182213,0.16197420060897375,-0.5869367535149767
SIDM00202,2.0278470169590714,1.789221430816594,0.5048362172755257,1.6100001789024658,-0.3065434727163586,-0.5664992640225026,1.6003885600268148,1.584748230937517,0.2868814425234061
SIDM00047,2.2899994228514933,1.4636587192984964,1.8585089952116176,1.6304910837016704,0.05149738235819886,-0.40879750038993784,1.0306859517996398,2.1512789387034195,-0.09570072472705657
SIDM00885,1.9535269086212608,1.533248830831538,1.1648696717887892,1.3992373388736556,0.02302261665193586,-0.7435650462145684,0.933375831153409,0.2539813950977611,0.44476035814064785
SIDM00201,2.6262342388397952,1.7304118935190569,0.538505001415806,1.8488114757230272,-0.3211538864078754,-0.6084228618203003,1.1342218681773901,0.22962171131953216,1.164469272273506
SIDM00789,2.806231600179927,1.9294443554442184,1.578049387337323,1.81926303643161,0.900565284853715,-0.3910640613851467,0.914079152876032,2.1097746587432753,-0.1135393396137776
SIDM01248,2.3921906984287893,1.2651763632526187,1.997493184848204,1.6163219849926975,-0.10097105298876882,-0.700760229447191,0.6127569006461207,1.5736803775149557,-0.12755815284690925
SIDM00195,2.3133041530884535,1.8648478451551422,0.5354817210005671,1.6235738547822982,-0.15418716984836905,-0.4641168449093701,0.992401300357237,1.6311752525629144,0.2009235719603435
SIDM00517,2.4964105382781456,0.8676052280305562,1.6997400603663713,1.70521157718616,-0.3800879238573663,-0.3173205831117727,1.0425813210703279,1.1137241233359245,0.3433775769190823
SIDM00534,2.722157452307735,0.9692868598432757,1.0672768774962205,1.8739307047248153,0.37556482906372124,-0.2891009384334405,0.9562429542544608,2.1412857836924872,-0.26363957521097786
SIDM00863,2.29740404162389,1.5458678939193904,0.40223093586730513,1.4972534957292367,-0.3044739482990122,-0.7540002597292755,1.4603958403201427,0.017568458910557205,-0.711282386906484
SIDM00211,2.0880499645500414,1.4445060356967876,-0.5043106005543895,1.516244296913332,-0.16071047827007223,-0.7439692784912201,-0.24282680690569597,-0.7199386596863131,-0.4727448684866009
SIDM00539,2.274478413464022,1.3225353098640882,1.572929253792886,1.714879988559839,0.2528905025377095,-0.7142389726108438,2.130104370188698,2.113363590994225,-0.5440223051674997
SIDM00875,2.5592341027011978,1.4849232645842683,1.9469504814705798,1.9811447839072482,0.21481632573096562,-0.21141741023781982,0.8348435973529037,1.8278235978608017,0.5379960413603968
SIDM00679,2.0730059445067237,1.4666251869796056,1.2818099504081366,1.2822797973153404,-0.030179495448446152,-0.5706878299161904,1.3836726199526757,1.5616888884579798,0.12337145410367505
SIDM01146,2.394591645837388,1.43970911143156,2.3110989781881868,1.8625486525252692,0.9032420460170681,-0.8118610577347313,1.1238067853475575,-0.3400532074281354,0.051650466691106754
SIDM00156,2.104243759554621,1.3657031691665689,1.3350076470186134,1.361077268038421,0.08956714500243068,-0.5310971852600745,1.3369196973684634,1.9281558226491973,0.5029642845801423
SIDM00420,2.469468289096242,1.0493525051707273,0.3980757019317476,1.6621164369884163,0.7296934514790587,0.5601354297877218,1.0513122309337266,-0.7758203421394838,0.14869298143174622
SIDM01145,2.3739080470373186,1.5355606394803287,1.2537963853492466,1.8397674812516522,0.00415387037700977,-0.5383508430875613,0.7822772435276093,2.1853236363198323,-0.5688795587700793
SIDM00256,2.130003159914555,1.3320284977043895,0.40350703968468804,1.8021252984992262,0.04647389366645443,-0.20353756964484176,1.283116405105524,1.631992141475186,0.44255416634157557
SIDM00444,2.2969986278098444,1.0986209216596112,0.7076246599691861,1.9631894316490426,0.30191560368147574,-0.4843257925527527,1.0448873469504445,-0.4035673074665637,1.5596428395385913
SIDM00137,2.2673704489014037,0.9880381391655649,1.366960149860867,1.6562571683026468,0.11799570150767708,-0.6866786152653924,1.0887236507629263,0.5909189582268609,-0.23786259929091824
SIDM00569,2.329753438708654,1.3987084588839418,1.218191947110092,1.4903128972682707,0.15821380512439223,-0.49753588305126883,0.7976413230476298,0.5830466177124972,0.12117110117903782
SIDM00445,2.7771997503870547,1.3231326917875421,1.825570281621146,1.727722013844026,1.020493518870307,-0.06043376274678671,1.2994258843385715,1.3768744826493304,0.27322747829286986
SIDM00094,2.4894009160027664,1.5204688630294885,1.4310792266156587,1.5535645250007553,0.11604155694652672,-0.611588010765908,1.3872610468384527,0.6158489088043124,0.07408240135398293
SIDM00576,2.1885318085936567,1.2768020005506875,0.5044662702653139,2.0776522787761333,0.14699292465624,-0.7263158992267631,-0.7463844360962417,-0.23519114105353747,-0.6430718851318264
SIDM00257,2.0404823909002374,1.1055336076639373,0.4611322565993704,1.4860737866938956,0.5480192215237368,-0.2784834379246396,1.837771591215112,2.0899487273195887,0.1419930447980812
SIDM00835,2.4924948635575115,1.09187435522053,1.326856480050623,1.8008803197887802,-0.037902184274771086,-0.28012331498327503,1.1252151721448638,2.4089229547057567,-0.1578973559545035
SIDM00781,2.2734400985668963,1.5595765935926476,1.6903303458496626,1.6202991972974015,0.43907020872241403,-0.7339505200856469,1.6207311802652393,1.1114899690681885,0.1511340041279774
SIDM00700,2.5578971633721412,1.4275439242044856,0.9001786694023736,1.7571086991505196,0.4406525938167834,-0.4753354640236102,0.7171558137557108,1.1455434180625095,-0.3138551360751828
SIDM01126,2.4294349978394205,1.298720309496086,0.9633998507938724,1.502432370547028,-0.3136228535750475,-0.6446647560903878,0.9950809590564409,1.5087547289094871,-0.1280971349300202
SIDM00259,1.804188726219975,1.2755363193366052,0.7545987975917293,1.9031709902618212,-0.2148645376191946,-0.7485553891600013,1.51253167717889,0.9105623797117417,-0.11809966848349815
SIDM00834,2.4054209501390247,1.5940163712234527,1.2102867676713922,1.8107888195694524,1.40111989247204,-0.11528236987770688,0.7836607350589546,2.4491157858449557,0.03859838850080651
SIDM00814,2.5238791206918627,1.742221027918465,0.7096994401183504,1.8204951130661817,0.09306481416134606,-0.549335245120313,0.4691132162841433,-0.7145317118705821,0.40133515298497674
SIDM00258,2.214292770188606,1.406936561294777,0.6653742375665092,1.828535531171888,0.45233252899207965,-0.43800130079127086,0.7767717280249731,2.0883982887122565,0.39063144831199464
SIDM00577,2.084923005722103,0.9954518876351636,0.3730512019364322,2.0351881268281846,0.20882469182780994,-0.5781657200092349,0.741557386618456,1.3364432655491436,0.5152394966311845
SIDM00384,2.008686805355259,1.0644286682370487,0.15061128808011345,1.7358603390443703,0.06957764439858755,-0.3705476356471697,0.9700939847365354,-0.19271948769007488,-0.5194525298642648
SIDM00837,2.3724385253915194,1.4908947040954241,1.417668791300363,1.6902702662952414,0.40959721670068294,-0.5458870589839585,2.3152712244541864,1.4250503852122354,-0.14454359415614204
SIDM01133,2.057002467101576,1.4699531956176355,1.185315992992892,1.0966208891172444,-0.08892959908271825,-0.791313150518693,1.5935100886488787,0.92262784369913,-0.26037272940239375
SIDM00244,2.2964480640567233,1.2331110410637072,0.6563660480359105,2.3561480742303735,0.22218554958555117,-0.46212120176684623,1.0549874429401391,1.5579938308469876,0.6959630486027908
SIDM01161,2.2035253488288737,1.6195551300736477,0.7763793263112662,1.642248982731683,0.7058457680136881,-0.32416606846912577,0.7097128024100569,-0.7233925024964367,0.14293522907040787
SIDM00579,1.8153760052262835,1.2251962796420506,1.114324270856249,1.6110750494552066,0.2323322786421962,-0.6113027518975509,1.0489417745533776,1.8101042147761313,0.6053170305161889
SIDM00699,1.6843443358049117,1.8461520904258617,0.9031012313065091,1.669233224191897,-0.21251045210202987,-0.6817986231199961,1.227929313391062,1.1469229099567682,-0.11687982224605958
SIDM00721,1.6561215084579681,1.4593867241994103,0.8173559217859985,1.093935878289541,0.4285634219507937,-0.5343827182801101,1.3821505382561796,0.9123158857820314,-0.015186104796833487
SIDM00082,2.1064560997643986,1.8676734791248129,1.457474012262393,1.6777809876803238,0.5727016004213177,-0.4976315650621123,1.4983202911501057,-0.8232999286814208,0.0945239956928853
SIDM00320,2.4788880738933496,1.565901822846736,0.9767837882794427,2.102930823888415,0.0443118707137365,-0.8268457639972135,1.1520258410925974,1.363885152954998,-0.5436464786163089
SIDM00967,1.923360455873769,1.5515071781436658,2.1546733952938464,1.608274137036153,0.4387471557770029,-0.7396851079118627,1.3124068357969119,1.191864864773528,0.04875388699078145
SIDM00508,2.0361759077224044,1.7086200077019367,-0.6468555972089215,1.087645708421791,-0.42996579548960256,-0.8954263124434084,1.1048568047356353,-0.5219207808330304,-0.08532602706997977
SIDM00859,1.9329512477401345,1.3552482085786204,-0.04353862558554579,1.8907789639202035,-0.024841440628175497,-0.8049529385048013,0.9869077564952224,2.190098650127436,-0.7543848652337485
SIDM00393,2.475196946950362,1.5437962005525123,0.6503318859244024,1.4022318493950938,-0.15404691819914437,-0.6529054817925963,1.4420845788729486,0.2565376778020683,-0.1652330209973108
SIDM01174,2.0168292074331524,1.3445865161639736,1.34503514366493,1.4620721521567266,-0.31089972092612583,-0.5351461429544653,1.0756302751954478,0.8103293797227299,0.6560721301428228
SIDM00530,2.126082544060277,1.2178665271558986,1.1073542819014413,2.007821207510536,0.4958524148099262,-0.7627473496898842,0.9901791516492856,1.6536695112313327,-0.3599236928426907
SIDM01149,1.8013732512735154,1.3980508141222765,0.6278484446169019,1.6859037051905705,0.6278671112039698,-0.6272117291643583,1.5917419065095908,1.2768253539137238,0.6196349791330832
SIDM00243,2.274015032693649,1.2111827354606628,1.1348742187554473,1.5162115261297457,-0.04487347998572057,-0.623999420225088,1.0542783129997717,1.440770603236206,0.0996309713598433
SIDM00176,2.1835247984254704,1.487695204241523,1.1350730277588035,1.6106708251882365,0.21848304066622276,-0.5705908976503119,0.5605330504982414,0.4666872043014056,-0.5554025805667205
SIDM00422,2.4895600033587386,1.5940501285671709,0.8066782043524555,1.7082438115192171,0.4255099345248468,-0.63802173544519,1.666971837300517,-0.6437291184853893,-0.5052939626511367
SIDM00532,2.197645720758345,1.355978480113327,0.80958007876388,1.3585472548812971,1.3190589352784823,-0.5995852661167169,0.8341268553262718,-0.7582360680580329,0.1741086464744399
SIDM00077,1.9323975032360738,1.4333429395938735,1.9325364304359471,1.1817939914400784,0.4749631997597557,-0.32737093155284624,1.0043021102531753,1.0696029301260639,-0.17828841972678597
SIDM00561,1.8223639269750047,1.4084442950686944,0.37531619251699555,1.879925613088716,-0.06227765392832242,-0.3218116110100293,0.4486749120060891,2.5535262735871695,-0.5673732692610538
SIDM00407,1.855663360658456,1.4380973981155605,0.1974869105917055,1.8846449011344382,-0.08754419615781416,-0.9275059638180838,-0.7812664306514996,-0.009192327987294526,-0.7498352362209092
SIDM00631,2.142288475542994,0.9869961539966676,0.7945045240482218,1.572415031086345,-0.22452064746024514,0.7198638894207625,1.1571893777554774,0.7874092820545467,-0.5094175543801264
SIDM00324,1.9024598154447183,1.2665679374456293,0.7008287432411515,1.7024803029880533,0.1542907129884486,-0.6198264656090646,1.2588929855209752,1.1838711114075462,0.6191253796698502
SIDM00410,2.268662763970771,1.2467129883499934,-0.47282295850285516,1.689579466559284,0.06227321922326345,-0.7561924053555893,0.6749102764460956,-0.042905717522870465,-0.7222981318750032
SIDM00483,1.9311102480130224,1.040533364580754,1.8713239488573044,1.8268012561826956,-0.1190443850214458,-0.4376392165466271,1.1349714054136062,1.3211062940957357,0.3319862621349589
SIDM01187,2.1257861922218773,1.4792003686820816,0.493513725605501,1.670198795629574,-0.39207887581813217,-0.9036753452169798,0.37396596107856483,-0.001740932686000447,0.05164584733807528
SIDM00216,2.4158805060017374,1.7814261850295157,1.2250939715500817,1.7002807170132508,0.3338061038386627,-0.144969970658704,1.0275071121825468,2.1319791019319894,-0.09502483671321614
SIDM00199,2.131830852583298,1.8735387092401838,0.1907929824382938,1.7718130956060423,-0.14632352949301955,-0.6839665674456052,0.4956620877716592,-0.7134034520160104,0.01905889049759125
SIDM00234,2.2149650239366925,1.3423313587179577,0.941714669178537,1.7127856003242463,0.16163805507410886,-0.5751285785729893,0.64593429247599,0.613307507782841,-0.4434636910277668
SIDM01019,2.2857671169210607,1.4892192070411567,-0.07783808967800951,1.6487298989503896,-0.0031014702818010433,-0.5918414107836362,1.8017068915210477,-0.7122944722537711,-0.2903404773996147
SIDM01114,2.1777073018776374,1.6163776060002673,0.6004169558915502,1.6948070738685583,0.3515232783615851,-0.6353880210312636,1.216578460892356,0.5711165970362893,0.6902408686019565
SIDM00584,1.8315924041868525,1.6583651877624617,1.5378041557846343,1.1744447910429308,-0.08911803611601284,-0.7071377665273337,0.4184029785845475,-0.27764246809591636,0.02395146454632209
SIDM00043,1.9391839095398258,1.591526307390992,1.1264925220602189,1.3021984103687803,-0.15692444295525687,-0.42679033717601433,1.3150195162722134,0.8706771771757811,0.7436670692597704
SIDM00498,1.621206387960058,1.4520918590394136,0.6532895802223474,1.633275629608822,0.10118807457838402,-0.6202986449975078,1.6637885010963411,1.397291028336499,0.4037741609311476
SIDM00406,1.7793160391396967,1.3704542514054006,0.2779905265400956,1.4151528558024582,0.2732070760575474,-0.8132645162139408,0.22759934914127156,-0.6151610640583773,-0.5337268248406043
SIDM00193,2.5689278666954043,1.651701776995483,1.480324960494603,1.5471393201805705,0.7381263102372789,-0.4311093318706372,1.3840191006074578,2.100842813304264,-0.5280836335729373
SIDM00045,2.101099437546281,1.613133243031547,0.5971827397790369,1.4917483138590684,0.011855461164069714,-0.38753828889486763,0.6742701315369058,1.9763104962341824,-0.22865694871430528
SIDM00655,1.808112573487436,1.6974928258995474,1.181731936257443,1.814858069744432,0.12509204280181366,-0.6845640787735545,1.1660098985416356,1.6534006437066278,0.394604078480125
SIDM00214,2.4578882018702917,1.8897493803288377,1.551578131395507,1.3671541297528422,0.8456702025435134,-0.7197387825502362,1.6279805914239343,2.887878144189566,0.047868503041861306
SIDM01007,2.1429071861428515,1.5863872015779845,-0.49915118477608783,1.6775979353883987,-0.5331624318353528,-0.6821918154909566,-0.7606433789654319,-0.34933431022685396,-0.7504104629863193
SIDM00262,2.487258808740037,1.7287077164031692,0.987205120536248,1.5653351151878394,-0.18237300313153026,-0.4631411781381646,0.9543303085402562,2.0715186245838537,0.39538615089445867
SIDM00591,2.449807106073279,1.3337189794002813,1.4097889268001602,1.62092378636781,0.44440584673110056,0.14632332028426712,1.4982659820893567,1.86491983447482,0.04119547727179256
SIDM01197,2.2561671870099653,1.4338625149716093,1.334388409456304,1.6034809401445482,0.08495369209222625,-0.4688663524352451,0.44852414604640095,2.547904244867865,-0.2615991043039204
SIDM00905,2.1653693109640297,1.3071120348998526,0.8665490232616173,1.5625478105675132,0.34551195057775014,-0.3884677960167791,1.5589652892462909,1.2477377832073233,0.24910220225330112
SIDM00180,2.3690788623990957,1.9730199527066803,1.5295442324665696,1.5874376337791847,-0.29059101747276256,0.3356856790074492,0.8609404830388958,2.3281002957968497,0.22901463560448884
SIDM00323,1.6694283802043108,1.3146059802757524,0.05322034679709817,1.746743416097654,-0.3030851296916303,-0.12600803606618438,1.6121828936020683,-0.8153185534467436,-0.4424208533587621
SIDM00113,2.2801693935877165,1.4274559094783206,0.7954325673225188,1.6287168853102596,0.4683224141769516,0.17522655969256387,1.423582614615794,1.45947872574446,-0.013325798783218424
SIDM00551,2.4218129288886656,1.550062580632569,1.5268150759752213,1.704219796903532,0.10970668262650861,0.3135349007565394,1.782681885863064,1.8553390596202148,0.10361901272151898
SIDM00958,1.806787226894115,1.2561177795194731,-0.5523108829235497,1.649022783450619,-0.19939503156551863,-0.8032814165963448,1.8040723104134209,-0.06506824466591743,-0.7015969496217191
SIDM00659,2.2456889968107445,1.310872338708635,0.7921337221386509,1.4076540574051584,0.9666482179383159,-0.6721200390413975,0.7114363321033679,-0.2514031211681223,-0.2921189162291339
SIDM01168,2.3948868502792715,1.0247656939266485,0.25471060007242585,1.4549158960598925,1.081683268944938,-0.6389212403187422,1.6317448238371162,1.2078491391619042,0.03624957168613668
SIDM00968,2.020357691035944,1.7268766646717213,0.7532819835496429,1.6155429414450002,0.56690866928566,-0.3459493344964679,1.265397862999501,0.6101857094635189,-0.3819351261530009
SIDM00250,2.537966055123916,1.3757975164062288,1.7039497579450908,1.4453112871939748,-0.17940130224882123,-0.7584704732487347,1.2476334952873391,0.5556716449829399,-0.385130831349902
SIDM00252,2.251096593132495,1.4946754691003776,1.4808513534415058,1.7646291778765468,0.7243462846078447,-0.5821231337807888,1.3666006916876208,0.037702678372842816,0.003896184101991109
SIDM00242,2.3275432872753115,1.6952523194207836,0.7062658297859621,1.5202219565657311,0.21630120857123308,-0.3838708382609847,0.8598110797683256,1.8523272688441716,-0.2762447676096999
SIDM00438,2.239246258925189,1.5557927528950597,0.5876980375961475,1.7809521655577771,0.1603750261587625,-0.7381164365455185,-0.5572892646373282,-0.11179448684274035,-0.610777883505035
SIDM00231,2.1576243786800444,1.3065195740629605,0.24187758874432363,1.4302273600095294,0.09730589322043476,0.5886738271907853,1.2654189331471257,1.2149396334230371,0.37565845233715545
SIDM01011,2.029768452060308,1.556287131754591,-0.19981690025364574,1.8292642475388619,0.34184880590669847,-0.7729058030642766,0.9666786785356781,1.555364093763104,-0.7158706663002004
SIDM00182,2.393427872826793,1.3920974549140188,0.5311652528079298,1.6795021446117084,0.22419377223364784,-0.7798273088505354,0.5603769444181202,-0.4938752785809512,0.025348101624314723
SIDM00969,2.156524153048274,1.1232570372826298,0.3458097350234432,1.5932006708456283,0.622486126108496,-0.5890656099928104,1.4233911966902373,-0.0013180884359494317,0.3891415371376066
SIDM01120,2.0773863446590357,1.6165012784435138,0.6685986570335134,1.842564395047958,0.2661331307325325,-0.7768120655985253,0.912658231855095,-0.245183341479777,-0.7478662417238412
SIDM00317,2.1619942046175424,0.42368610771545573,-0.452902122584867,1.5575066371445863,0.5693567285029111,0.008276709603934694,0.8873584152105539,0.9428074789550391,0.059635033983985744
SIDM00719,1.7111154827244779,1.465727564205482,0.8923703479097247,1.6023612025526406,-0.19317539357401,-0.38713840031172586,1.1394693862859677,0.6585051827137284,-0.25770082677330974
SIDM01041,2.3255718706428152,1.4366117312966604,0.616385706745775,1.667425818210787,0.2741627634068257,-0.6950435033642457,0.46564158977574294,-0.6057644027621735,0.010555876141239921
SIDM00668,2.318044973471222,1.4973453550841345,0.010846893929091552,1.640131929708671,0.2549681661240347,-0.6834435913560529,0.6004155769301606,-0.6688293956778022,-0.6560699042752485
SIDM00056,2.07231270725303,1.5859444923335098,0.16815329251180944,1.4574515095732588,0.018409857516375694,-0.6029810880562535,1.0199909030860599,0.7917188176562127,0.12493875028495977
SIDM00181,2.101239035015547,1.3236963872645202,0.556557167630557,1.2768324553309423,0.7563345263466325,-0.6395862333289584,0.6512893565363587,-0.4997065408696306,-0.16495899752078164
SIDM01073,1.9916071517389964,1.5505344885680765,-0.2523416445308688,1.7019950615546149,0.5928303982613884,-0.804879660298419,0.7081747181123154,-0.6680545206519127,-0.7485645273902111
SIDM00504,2.030247277592962,2.175463616729594,0.6921726919745265,1.5230843011934088,0.31726858813991277,-0.7803351187882627,0.23401898875403068,1.1931993411418933,0.2698204563069788
SIDM00472,2.211900251818658,1.2804740962817123,0.7274956423369349,1.5052905276279396,0.8658975803163501,-0.3919290274436498,0.9509464372693124,0.0795108018083742,0.20528728563038637
SIDM00042,1.9242949837563945,1.152126684382954,0.7171489589880728,1.4676078782552546,0.11059495770257236,-0.45519915986616594,1.3594411891824925,1.3393160677903313,-0.011312330876408183
