,PLCB2,PLCB1,INPP1,IPMK,PLCD1,PLCB3,PLCB4,MIOX,TPI1,INPP5A,INPP5B,INPP4A,INPPL1,SYNJ2,PIP4K2B,PLCD3,PIKFYVE,IMPA1,IMPA2,PIP5K1A,PIP5K1B,ISYNA1,INPP5J,INPP5K,SYNJ1,PLCD4,ITPKA,ITPKB,ITPK1,CDIPT,INPP4B,PLCE1,ALDH6A1,PIP5K1C,PIK3C3,PIK3C2B,PIK3C2G,PIP4K2A,PIK3C2A,PTEN,PIP4K2C,MINPP1,IPPK,PIK3CA,PIK3CB,PIK3CD,PLCG1,PLCG2,PLCZ1,PI4KB,PIK3CG,INPP5E,OCRL,PI4KA
SIDM00044,-0.7066447341460276,-0.7186665958714817,0.8323940245437,-0.29796197343972897,0.742734274357679,-0.14496800068763813,0.10792952225978043,-0.7515064326425548,3.3762621151149435,-0.1237381412418152,-0.5574763794891863,1.2279836212356805,0.8124253318681526,-0.7557239854207002,0.2512080474975217,-0.7063850895405788,-0.638000037025893,1.1745946822151951,1.015597944516405,0.12572100874927322,-0.8565347422606645,-0.6081833368767826,-0.5233973880074705,0.06431051535383651,-0.7800615004356176,-0.7383247762082538,-0.32814208365680925,-0.5259773650237124,-0.38867610818377324,0.5377765677529424,-0.3364810764931223,-0.6583200206473657,0.6987159069192036,-0.3707189933993578,1.800666826136439,-0.008648478633925979,-0.985379674128871,-0.3801139820270649,-0.27662658833367004,1.1319600118668403,1.6350755585772998,2.071149645190046,-0.25862495842098976,1.1691607176406704,-0.13985858049910635,-0.35732852733033,-0.12260686262244457,-0.3336867552212613,-0.9898793382779715,0.5914561456578211,-0.803345230496515,-0.25165362303912836,0.7043124149792487,1.5054995576693855
SIDM00362,-0.7565931418261855,-0.5366049733082976,-0.29622105845190155,-0.4090279000890902,-0.17870803890101514,-0.5562529786124041,-0.716240949995968,-0.7650712240656198,2.170087819010812,-0.5892259373843096,0.011701414945548248,0.22257182932556588,0.7785047113005856,-0.8392636528405707,0.11719173081265943,-0.8202871488181029,-0.4954589462730669,1.6372130711073305,1.3055926268161893,0.1762970507473,0.12212205219037306,-0.595873716266858,-0.5038478896556934,-0.2763178444851941,-0.84775417558515,-0.7712825675149765,-0.5156627006166533,-0.3754000210798543,-0.548008517860155,0.14851145689841563,-0.894167685273405,-0.6101505217926014,0.2163730098373534,-0.5568855365664618,1.4523768502731227,2.083635915516687,-0.8315436172562758,-0.5213875097249135,-0.47508342902626194,1.5840641190060494,0.7373285986102502,1.0109262597222428,-0.28984462779548326,1.2370456767925482,-0.1013897033915226,-0.193949359388733,-0.002938942966960514,2.40040589442911,-0.9394444831956713,0.5633586567468396,0.13342824737986897,-0.24185323088381835,-0.5204703040432064,1.8015497970631242
SIDM00813,-0.6974308392963797,-0.8105960299992069,1.9034899041441384,-0.7135503216727006,-0.3983330328122196,-0.5948149421507221,-0.747091517977643,-0.7593701742786434,2.1465925163805832,0.5415879510120858,-0.036520544843180264,0.47763078576442713,0.6133200196565707,-0.7416912609120926,-0.03316323049653741,-0.8039300334456128,-0.44108869602195866,2.189078381900669,0.413374161892147,-0.050232290291532394,-0.39192080106814253,-0.6471201814408022,-0.6139441664334399,0.8696438788345964,-0.7765112320752323,-0.7820316276085139,-0.4204633436329244,0.17577141600752147,-0.4937921171468893,0.49600850569228355,-0.34611296578346495,-0.601702918545332,0.8261932348027482,-0.19577762328142262,1.92726276963194,1.6434242511979384,-0.9120928844832777,0.31691722421430435,-0.49623834139097556,1.9417131559377183,1.4830638513520038,2.0332168331783627,-0.3187528819577025,1.4398525190555547,0.1165017046751057,0.1830114798387055,-0.07551904013916294,2.250722978639492,-0.8356340302885639,0.5037404956626328,-0.5883100380581813,-0.2764602496864112,-0.06786850075960182,1.4607816222671095
SIDM00364,-0.7446752411326121,-0.31875309613822056,2.065563122559102,-0.41225780037450305,-0.22333472118595327,-0.42623958402832723,-0.7555976011107198,-0.5915493869915263,1.8283144600224386,-0.6913726436610343,-0.25628802461475375,0.3150766899629112,0.9343228086768891,-0.6934766511233348,-0.08743478737972941,-0.7543514619146388,-0.3376459463393528,2.046239226795561,0.39889896838183775,0.10152878549040127,1.339906469766286,-0.3752233939539332,-0.5640335693653821,0.2198498863148339,-0.6666624753663775,-0.7821234295449252,-0.6614726720482499,-0.4456157231924625,-0.5207568591985847,0.48666939360484734,-0.9218096492223555,-0.5437834408328206,0.34695159246996454,-0.5420316541766731,1.9988212880486098,0.7919651394761049,-0.804064952886283,-0.29806143514474165,-0.2798772978104424,2.2412337447590893,1.1263426886323489,2.0684477003550636,-0.36081918225590676,1.4044650604255533,-0.04847394938364334,-0.3629032664572439,-0.3681066835978173,0.5238678850577981,-0.7843764116788272,0.16725170670157438,0.43844953287853883,-0.30733850522082323,-0.734303677531752,1.9720070349573469
SIDM00792,-0.7154265181069017,-0.5659497810976208,1.651944588519257,-0.6347763596007444,-0.2642077215416048,-0.4616855601721414,-0.5940850045054936,-0.8264396507807014,2.6728836441621966,-0.7272798157571846,-0.6273070523286136,-0.1347978750335446,0.9171972221383958,-0.6673527978611663,0.1327986004207077,-0.6584490004355223,-0.7566733117504579,2.3559527374577773,3.4788507566309157,0.6775681612873818,-0.5914071261600639,-0.5319773423758705,-0.21215916372503957,0.3871436196705865,-0.8803414968588509,-0.7264222647815787,-0.49767518783203424,-0.6894055297707711,-0.2764392488048375,0.673495429836695,-0.8420693900772417,-0.5978540549084218,0.7349476302907658,-0.3954025348846792,1.480188051328744,-0.4122338657405811,-0.942774711851824,-0.49064321513142095,-0.6281917510440692,0.13985255352378612,2.2028870515164374,1.4762267440484573,-0.505006075681997,0.32890838272526574,-0.10244615748183479,-0.7786074234817476,-0.6376800047442794,1.3921946338823599,-1.0519194112206423,1.1144218601681308,-0.87797809271706,-0.5259379083572666,0.0860938852341678,1.5484767251823934
SIDM00241,-0.8553921101268498,-0.8518772690908114,0.031637538441173625,-0.3083083462090425,-0.2327536556616528,0.09551226749873011,1.192211234137414,-0.7862287523343734,2.7401276125384406,-0.02035864081103203,-0.639753502286302,-0.16383782981821698,0.750275425864058,-0.8216826777210804,0.2135920211083128,-0.8159881580205605,-0.7045631680337314,0.9213097738644873,1.588141567484218,-0.024904110627848978,-0.40093633549348767,-0.6308441582423424,0.014477694649323759,-0.2846227299704197,-0.48116221233887374,-0.601283223997785,-0.6454524030423192,-0.43123792123695687,0.008435232153402621,0.2826217060209376,-0.9017541373974461,-0.5373772364733643,0.8587910803779648,-0.36920897009660714,0.901407156589917,1.0857592018386852,0.28234518467168984,-0.5231736278329173,-0.42381293924662755,0.9764424877587393,1.853982507251768,1.3832216266832151,0.4010184360065969,0.6443411837884314,0.19332790169530878,-0.7100312228654438,0.49205158430668666,-0.37931890776501725,-0.8540484807610728,0.5888776422505377,-0.8157387606183928,-0.3544918050800109,0.7302096708497522,1.7324881451267347
SIDM00091,-0.7860334537887025,-0.49199985585038924,1.4556599981747704,-0.4985410119450952,0.2112560008524461,-0.2009004325474285,0.4103096954844013,-0.7702877357300949,2.633630824472957,0.16916387366817265,-0.5813872830168488,0.24472774464424374,0.7498990345270148,-0.5691901758514116,0.429219351648016,-0.7551660016411395,-0.56634505682685,1.868318724289781,1.6838866357224682,-0.044624451507132915,-0.8130919445051624,-0.13351333048462513,-0.05823009963388282,-0.035402118871939475,-0.8469667918410442,-0.76990007227999,-0.6345318645004407,-0.605163565881868,-0.4718592549969269,0.43853189932728126,0.4219148599266669,0.7529201898149013,0.665141017225335,-0.421669109375293,1.054160852476854,0.13419622963537464,-0.9430705141748773,-0.5322554761258129,-0.24404745271154707,1.47705061888066,1.2024470158371674,2.2193827127218295,-0.4320789804184397,1.085174877307623,0.24614488546610871,-0.7172243745537317,0.038778294532070594,0.04794371984127997,-0.9255889364952755,0.1792030360293996,-0.8237481809254159,-0.6142262511551793,0.013787706237881114,2.505676484301576
SIDM00427,-0.7568557642881166,-0.49230448261589155,1.54955073774674,-0.5224614070475562,-0.4008373693252897,-0.4463015202471012,-0.7878048296328032,-0.7721732918729131,2.9245735930597516,0.32220078746309433,-0.5484128203142236,0.8692062612602433,0.2699267603525373,-0.814581769983096,0.17625696498534235,-0.8501599981033796,-0.5149064879414409,1.6801274254422842,1.3183187241471275,0.08639829160313814,-0.8917256361354261,0.28423841940489664,-0.1152984721741465,0.021569584440520113,-0.7163870566213882,-0.8119104395876356,-0.01813257959793045,-0.5844610471088084,-0.6203070314981678,0.7441177799604849,-0.8825190627227617,-0.6883797749657083,-0.7012274177322388,-0.5678720744227267,1.4457579890589372,-0.5432363708336655,-0.9275774371188841,-0.6573667781611988,-0.41762039017975816,1.3713973809790023,1.6066122322077594,1.7359331278896273,-0.3786268323898418,1.1085386167668643,-0.010350263329945575,-0.6811563934791989,0.30179695352294733,0.18022481659336645,-0.9924190914757148,0.28363497253590186,-0.8067623968459828,-0.02118305599390918,0.3958754810016348,1.027881782994945
SIDM00758,-0.8307848591851327,-0.48149733098890274,1.5032306097229244,-0.44854122887995435,-0.5343603467901121,-0.5570497980479274,-0.7901868105829797,-0.685220165374027,2.5048024969161466,0.4498756829756552,-0.7060053279062619,0.10168760429695352,0.45026718100617186,-0.8265628442991295,-0.08005757425878089,-0.7704505425402064,-0.6811814956070081,2.3095340132821707,1.2628895469938273,0.06271280609125217,0.9287470508230906,-0.6786661471890223,-0.5569617492880701,-0.07926746895485264,-0.7965547220831742,-0.8460621742208083,-0.13740417602743846,-0.46308738919397624,-0.5134517122966353,0.6202865708934532,-0.1516481979471064,0.6061970654088281,0.46097687393356873,-0.49776406467296025,1.9806157171944674,1.291487703025288,-0.8122850219359417,-0.6734370494304261,-0.24110392919204926,1.7592007428642076,2.342506254353898,2.427309205497962,0.3001220233420655,0.6645374401815013,0.18476193332621602,-0.7840920475483295,-0.4408268911868649,-0.3963759920522589,-1.0129351658531174,0.5979835465856485,-0.8427433015192297,-0.33344613855770966,-0.3316991739719916,1.2052707152130129
SIDM00612,-0.7810541343578393,-0.012507968560644908,1.5475020018504597,-0.6846448928843316,0.1722810328966925,-0.1426067600247197,-0.6968674804699198,-0.7856490296243877,3.0751580263935394,-0.13978345774485046,-0.5660798114097204,0.1427904481361614,0.7668537820150748,0.10812480139340436,0.3286378300924892,-0.6040472375886503,-0.6597537175305611,1.4077769426203972,0.8537365842150623,-0.04951446941655929,-0.8706841206096345,-0.5571836922492428,-0.47029972499268363,0.10542970606000768,-0.6743813998179219,-0.48781836645131377,-0.2698186010979655,-0.31913271541539734,-0.41092920529287236,0.7536776096437052,-0.9320804476079182,-0.3184818481178266,0.30447408523620034,-0.25594932943614795,1.577077328857153,-0.7019055588588538,-1.0201761955798123,-0.5049654539085815,-0.47218686714897884,1.2551991125671438,1.0828738078726166,1.9610106625488926,-0.12254545972378714,1.3177932012805091,0.10695130168858544,-0.6655550620228905,0.1675878923082338,-0.7561537778751167,-1.0583379238112522,0.817888462895599,-0.8805450252434122,-0.3813857291146038,0.48056741404469727,1.6599536612191286
SIDM00553,-0.2039357413221113,-0.7223352208899386,1.168387663567862,-0.5234501079971575,-0.23179733936463245,-0.316331981146582,-0.8073010367810186,-0.8211164945963392,2.6819595273806565,0.4125078870342729,-0.1363091710995349,0.7726660426800447,0.7299031273868457,-0.7793344991230596,0.2722543563271843,-0.6803603936632315,-0.3949990412632249,1.519200160379535,2.043637144170476,-0.028517206105022026,-0.8056966742109463,-0.6536463819999548,0.06468373798208037,-0.30627920086403326,-0.7830678771764903,-0.810329679781503,-0.6583611030666457,-0.11187656622609725,-0.5212276531179206,0.5345464658594222,-0.8895313229301819,-0.6310748933218993,0.7005210774287433,-0.3930741874795519,1.9280583663239181,-0.4135049202039048,-0.9824990726344529,-0.3194280350308158,-0.5422525250529556,1.6662201114164894,0.6468928687604457,0.9951705726825346,-0.4533236199372248,0.5048735781545606,0.47974623915014186,0.028704731040433657,-0.6389526297595105,1.9538118383757481,-0.9637509009117237,0.6347933113608086,-0.14847338585909803,-0.44319200153723004,0.0964464577949731,1.5674853510697804
SIDM00343,-0.8200240691384373,-0.11694601728560332,1.4974384919005077,-0.6279546596344971,0.2168767277414093,-0.35358907303132686,0.20908512785409752,-0.7906233810115156,2.68590522951743,0.25230144783125463,-0.4850322628827774,0.05631925093867764,0.9873915369440396,-0.04868830175680874,0.13493401790129286,-0.8777261096326504,-0.6802001666371623,1.6525903180515225,1.1941118225291387,0.008214514102708098,-0.880689053168488,-0.42888402625176514,-0.5801801362069277,0.3011192110587343,-0.7321440936958477,-0.844987558531576,-0.26475276008264903,-0.6346722263255197,-0.4458505998403186,0.5846942713861428,-0.9039562594932421,1.1432508164399986,1.075272599952533,-0.43531285045935825,1.8449789110632595,-0.42161540447544743,-1.0488628660533643,-0.5717280853967157,-0.4429557730404221,1.3181684907604647,1.1917892782258774,2.140930584162989,-0.4086709455719078,0.541564671357814,-0.23448208362640421,-0.3925895174002537,0.6526915533334122,-0.7731442771380148,-0.988078697423124,0.7963244582799175,-0.8872093173309108,-0.4876562548371336,0.7855018663696627,1.7731166153912106
SIDM00543,-0.6806960416046709,-0.7627313601500877,1.6596362617349922,-0.49039346775872295,0.4652464894904681,-0.309568497726007,-0.7494698146112677,-0.7218581583060829,2.404737357024467,-0.05054528620028451,-0.3200945706190217,0.33869972211399507,0.7446656020698089,-0.7418570232096248,0.3453556385816344,-0.672821959509591,-0.493941168194673,1.984419759083686,1.0050099892236566,0.015174309494713704,-0.7043591617585802,-0.2171666250313692,-0.584261341124375,0.29882183461488593,-0.5995082509051709,-0.8151000367700821,-0.5772537001547882,-0.06449531545267521,-0.20493459874777964,0.7267536198360771,-0.15069323228749784,-0.6829170556978472,0.9853349201783334,-0.48413858463868553,1.612928720692312,0.11688919251238998,-1.0173002958015547,-0.17527164414816576,-0.3816802949267155,0.9954580935427881,1.873063349416181,2.4852938460389455,-0.40996401624828693,0.8360074538606044,0.800184505420299,-0.2604940546278835,0.30181403399641804,0.7036020542288218,-0.9863670094844413,0.8790173448827727,-0.8120166073602574,-0.38221292546300917,0.6115557433285257,1.7772979894301986
SIDM00537,-0.7667662984984388,-0.4530729388686998,1.2455460790970327,-0.1946683387508348,0.4738452697847629,0.6998781130301643,-0.037493779052603995,-0.7541691633525653,2.4796122068951902,0.544903631627287,-0.38815374512979794,0.194493065401321,0.6835382879044477,-0.7090264350838615,0.19118894327753275,-0.624375987350228,-0.6492578200771437,0.8965879968170577,2.0682458116484685,-0.13208413030360158,1.4077178754402497,0.09426533635532922,-0.09218364210922976,0.06312449182983156,-0.7860305837146174,-0.8105195010846055,-0.7186680394139007,-0.45477152836294776,-0.2567793346904761,0.8828040286987787,-0.713759469452976,0.1835422475506008,1.4307547727691539,-0.34425387256004386,1.7761715335431314,1.6143502984650768,-0.9750400689368787,-0.7125450453458904,-0.27470570181551185,1.576823113461043,1.3635389678084395,2.3217194346065226,-0.11403992311594906,0.46215654569057707,0.38048134361155966,-0.7265222777358805,-0.07944701436234285,-0.6556282259279562,-1.0408193502829552,0.4941639506749349,-0.7783322631760866,-0.404480184453395,0.5241579830330074,1.05244179101999
SIDM00332,-0.8375811411354092,-0.3920535287212977,-0.10407645660609811,-0.2938185258597223,-0.08069940388418347,-0.3490063421323369,0.437632544906558,-0.7273253913885319,2.5307327896061524,0.237365133599253,-0.4418585195061364,0.2256221749046952,0.7508743313848626,-0.7679617510334255,0.028910096631130304,-0.9264346445012028,-0.6932704342791409,1.0287086154020786,1.3399673378307209,0.19875781694057978,-0.7342402152837549,-0.24002831444293218,0.4748922123160135,0.09419397411084827,-0.7382466392163944,-0.41223988760216973,-0.42374974627447476,-0.48564575697269846,-0.3440202378394542,1.0944035986040461,-0.39516845709806936,-0.7662920732695879,1.1798485358661468,-0.506218579155602,1.4147101345322133,0.7819174191930809,0.25437741270325803,-0.6450872571245952,-0.5188796386671903,0.9235957025406025,1.5576527776247713,1.4644005361104337,-0.33107495025565326,0.7677145048424903,0.5488777309095153,-0.6673232397942866,0.19903139466736655,-0.20572494020239598,-0.9279871635123088,0.8942716441436309,-0.8640032367793468,-0.5741115954534711,0.36725304288116395,1.447869282335329
SIDM00299,-0.7858398985577865,-0.6555527052540047,1.9374843965655624,-0.36558886658603124,-0.10914502058143577,-0.03551971009599506,0.44692646278289355,-0.7767956113636663,2.5855361948754996,0.17608510549982723,-0.6177147501208046,0.26603261932712696,0.9841332863475855,-0.5330736372740351,0.45159142269422664,-0.6817927253158874,-0.597310288965734,1.2968316924862835,1.332688375293729,0.2841177839723267,-0.8991171327069486,-0.3366426930805872,-0.5099549127080008,-0.028357561954343122,-0.7909020702450562,-0.5850808032217251,-0.5371308943383143,-0.5464407722645586,-0.5087833315722722,0.7454926883186862,-0.7654237178826458,0.11245898096900904,0.8008441952038021,-0.39946004583589806,1.7141348466518966,-0.162835576845296,-1.0052131955161054,-0.6583690018084963,-0.18621665837781767,1.490341679841324,1.4707194598360083,2.146927790008207,-0.3502221472498025,0.6388533754830228,0.026594411224917822,-0.40502491012247044,-0.0635322302127952,-0.5554031386668931,-1.0102665863673717,0.5848513259688798,-0.7553890428079333,-0.415283944732463,0.8004958251729116,1.3550021424505254
SIDM00308,-0.5256344350184655,-0.8343809129937941,0.8414811011301448,-0.3083293300464843,-0.4103830342903205,0.060361980686541805,-0.5960179877146596,-0.7596983386610396,2.2783592096741807,-0.17426747462719788,-0.34614317022380786,-0.06990145176089896,0.5226303114095073,-0.8140728812214255,0.058720327453322646,-0.958857534826251,-0.38315414053667435,2.0796180715049504,0.658437620374596,-0.26785248420464325,1.0647659038860628,-0.10985461500439295,-0.6324720401980918,-0.11632462816434157,-0.7172188698549193,-0.8255399686134878,-0.4239570236337254,-0.3609444874204072,-0.29637277049060734,0.04576088943984783,-0.781247350247725,-0.76361921115797,1.305698051219154,-0.5981524633040782,1.9156219673128942,0.39061570606228607,-0.9680749873042837,-0.14762413287358964,-0.4668721155640271,1.2939002617317032,0.8598598799464987,3.3899414930849594,-0.4802553007176,1.0996522263032307,0.38112670064934806,-0.6132559708606845,-0.38952915337260957,0.21882345405824874,-0.8775534261615151,0.6381240496900752,-0.12877172834088352,-0.626502373989487,0.057321601342058166,1.0219690531010197
SIDM00227,-0.8776505075482169,-0.45654662747261626,-0.5908196012719475,-0.5218686810016954,-0.09900436068278555,-0.19068317410745608,-0.2241834990340296,-0.7103583497031217,3.1134773293492604,0.5073702453439592,-0.39123897104317473,0.23657299309830454,0.33425694967669195,-0.5766979331659252,0.5084638521355197,-0.9226352049365377,-0.586721115192846,1.330375771267458,0.37711554181242113,0.11250717332252712,-0.8880539153651361,-0.5895487990959287,-0.5684211877444463,0.1741186207306652,-0.8601422284525948,-0.7029403225827182,-0.5460610670110816,-0.6568887009279747,-0.5512817444684383,0.7592430319043285,-0.3115970387234217,0.277377151444228,0.9796446488746361,-0.4059848178448263,2.44921327978439,0.2837732661560297,-0.9418366247254223,-0.6589849144902102,-0.29083796868226014,1.8748650497660908,1.38684544270396,2.3048328662551976,-0.20678732721087736,0.8680010117313252,-0.3962838585553395,-0.5245715699195775,0.27701532219481656,-0.5819138563959858,-0.8415611106972879,0.5460977530241425,-0.8425247876710207,-0.43773828230591955,0.3155836521009177,1.0955685498802763
SIDM00294,-0.8358755238280703,0.18408869499708477,1.7155975800694867,-0.595885386979381,-0.45635601923648117,-0.1769003260778445,1.4730817175751791,-0.752074601066484,3.0113570046424627,-0.26425206249260863,-0.5099951237324466,0.7715547692185333,0.2814391027236427,-0.7504813535863619,0.3756538253505224,-0.8062765218912209,-0.5739596146861813,2.0112470808306613,-0.4180299757158935,-0.019416523196347783,-0.8336606541307642,-0.18778083465345843,-0.292242923193962,0.12836728654403476,-0.4828255168102536,-0.594906584416793,-0.30839684074404344,-0.6194550465200309,-0.30156770667924254,0.7032621550715569,-0.9054159832714699,0.47779128287491,-0.4589717937790389,-0.044991406298686844,1.2598064825880855,0.45614138926038067,-0.8957331678609807,-0.66981724750562,-0.4643966547832656,1.3074634418572963,1.0486452752569242,1.8146499565669088,-0.17434220859535543,0.46032974915621666,-0.15529185424934702,-0.6552427015251425,0.7103064862221817,-0.36238726243425984,-1.0334034727743622,0.5597040165696568,-0.8215243862379048,-0.2518238228876143,0.3802958054310925,2.062497887688593
SIDM00677,-0.7935425590413444,-0.7526302782709814,2.44859414756892,-0.47878718392932046,-0.2051044877431543,0.32819914760741575,-0.8666489898423977,-0.8384073974704458,2.5786408587106355,-0.007498398752109604,-0.5152981831749082,-0.006021506336179198,0.3401170732359734,-0.5281698160246147,-0.05760557986206214,-0.3481970363370871,-0.6937409738590106,1.3657281364622083,1.1703289280268656,-0.12414541803269664,1.462273760759358,-0.6263059081682067,-0.42930951270751255,0.021844206317297103,-0.8365334392093008,-0.7583492867331527,-0.07136465297307687,-0.516701320759243,-0.3005711429720167,0.29210740656224,-0.3885785426715515,-0.6614622624087778,0.20449460479841475,-0.4833434022729203,1.5656435223419378,1.6861001903565027,-0.9076793564873689,-0.7129448151600619,-0.3787025635953839,1.2497658624921952,1.4850357432576051,1.7336517942436014,-0.11427497758014629,0.4773466161441613,0.04908958236054968,-0.72730437913422,-0.5151012603238181,-0.47882547182989177,-1.0235263521631504,0.6342832924362642,-0.8209424845843569,-0.48590912766594435,0.20283056641355118,1.3214911218730754
SIDM01220,-0.8125026170086406,-0.5567218165398882,1.6663300992750847,-0.7914304075222365,0.06326607623471604,-0.21070490962123467,-0.8082759059131697,-0.8171678675518812,2.8474828648049852,0.35701245967065004,-0.41014297079341794,0.15069032397042645,0.898226634457875,-0.6768102305207337,0.08126421468539757,-0.8239133089908482,-0.6861134147925495,1.6079419979470442,0.6729737489794467,0.8616598528813179,-0.8229574010430812,-0.28339177447313296,-0.5934638053759969,0.14826367145019345,-0.6784515892384431,-0.7831871578236653,-0.3033868130595051,-0.3717279860047419,0.006398755934620119,0.7193833728096684,-0.9020136328776518,-0.6710234860518273,0.9139844773583797,-0.5048356541845396,1.688085279297274,-0.3564351520070541,-0.9642368118334845,-0.43374948715404654,-0.22895100628261036,0.6011829704204072,2.943608184618003,2.245336493729909,-0.37490390474061597,1.2549837797794396,0.08394141549854635,-0.6109810251996092,0.3227058743923158,-0.8569277105354611,-0.9319379325308872,1.8678747356875844,-0.7935309883867386,-0.3930870742552408,0.5144627425903755,1.6148093889907946
SIDM01259,-0.5773492265532006,-0.7585255293084882,-0.0030759761938797567,-0.1609043997960955,0.059046392806886464,-0.39118601031084915,-0.7885454882056496,-0.6756934943540441,2.2533894654034374,0.47790776243533767,-0.10659920055779207,0.20026009150470045,1.092432376844938,-0.8541216982864599,0.09397771218788922,-0.7867211044979077,-0.47457457578493156,1.525174771671024,1.1093617841613495,0.38237367526750515,-0.5780834404044473,0.07880189564202368,-0.6848093350693514,0.751043320274472,-0.5050739861498741,-0.850526655434141,-0.21333280591434975,-0.21035343924684802,-0.02551284455859724,0.805300747324336,-0.8837888875069124,-0.764982734030512,1.3030775809080661,-0.38637689778592005,1.686660559012417,1.3402013542979638,-1.019725136051796,-0.2580175415629013,-0.3893966504670731,1.7921476260997626,1.4687752274239796,1.935806994694803,-0.1022238688045847,1.2911740080713863,-0.16201938282179246,-0.2802226271567411,0.4919695365522618,1.7000554756430957,-0.8952473623662376,0.772583836616081,0.03382746343747162,-0.4204185346251667,-0.5586441069844038,1.678019538242462
SIDM00680,-0.8027029567413221,-0.22004463361348592,2.2505977475559513,-0.5039596606740796,0.2832264648747512,0.7018272846932253,0.7565026467697897,-0.8323572248142829,2.467976607701254,0.3484696875367424,-0.5275776621011607,-0.19641587379220585,0.5855058383607677,-0.7623761547059867,-0.030237233652093187,-0.4241744112373492,-0.7511590690689266,1.3242588559219934,1.7443788809452405,-0.21939205688961586,1.1033047711256965,-0.5441024014547345,0.01580852642465946,0.2524939608086784,-0.8458922786994599,-0.8207797381172359,-0.1615122799554864,-0.5020540920725625,-0.011524830740677412,0.6284078551641948,-0.6014115013013814,0.2240063352037654,1.3625862599676495,-0.39795718176521283,1.684232399010138,1.4319678765950146,-1.0108855290849441,-0.6371552574836342,-0.3318755005274711,1.4779569697626602,1.4063353160100662,2.262877771153316,-0.5809806596438368,0.1136028613863054,0.020245515543643025,-0.7623931993612791,-0.03560165461216158,-0.4594085982570263,-0.9638587366454527,0.5141551317794437,-0.8487908201213847,-0.35439021945102556,0.5257731194522435,1.2752245401703692
SIDM00346,-0.3951887308780273,-0.8514689160419237,1.6051495979558228,-0.7064066881569636,-0.19292277861981572,-0.41877294580491264,-0.7856566852215079,-0.7900378543309045,2.4508182775178495,-0.16033257662906308,-0.3865472847893143,-0.4858947872691247,0.8625827353789215,-0.643934574936527,0.028222155989667985,-0.8683972728426299,-0.5390609682129585,1.993679587177133,0.06531158975067844,-0.2787683834819209,0.5914351513361666,0.6943216681886004,0.20548348133174602,-0.09030978852048802,-0.7523631411065125,-0.7756061441373941,-0.8416309934998387,-0.40338607413304206,-0.2567894058936533,0.5168820035532393,-0.9252398058726261,-0.5621698949454303,1.4605224501315828,-0.4872951414770295,1.8684919209657689,0.5596245741200763,-0.9376837404790184,-0.26762736660507214,-0.6638115166375858,1.4321445753088988,0.8299982895605815,3.1071402334054445,-0.5334688807618811,1.3538747867969678,1.0968623450301538,-0.5410162737391846,-0.573530369100674,0.3807014203476381,-0.8309093748088102,0.4352819988229981,-0.744937664734279,-0.17950912193785823,-0.4283818630500801,1.6778875753145719
SIDM00129,-0.8179349077400484,-0.7962632168930281,1.6173201211082893,0.15450555401867636,0.5377357117700546,-0.16171458526107524,-0.7298946841080999,-0.5856262014850017,2.933938097164911,0.10650118997712082,-0.24576990546050953,-0.010762206193617428,1.5849482707894935,-0.7737249700762223,0.5637358115530261,-0.8182281050589505,-0.7518694295216708,1.7026737009995176,1.8589540603550514,0.24237587466084082,-0.8850851005686757,1.5797325781388396,-0.5766135597052515,0.6456475455292804,-0.8197947492472015,-0.8433819238513165,-0.6894484226194554,0.7919248542454075,-0.0029466072162126285,0.8679165680754762,-0.6225019805145995,-0.6852523599675895,0.07643994080456526,-0.09124881467028212,1.5917281087263089,1.0340046291763936,-0.954444096135633,-0.48959635894336967,-0.7143597064215738,0.9992687629911394,1.7890822184256951,2.100788283479273,-0.013193386276925304,-0.45222971251712524,-0.06547933371986855,0.2677456387705371,0.5759183739226927,-0.11952196531142481,-1.0092320281326166,1.1546389552193395,-0.8346273696026001,-0.3810294015151405,0.2377869368610298,1.7008474529003135
SIDM00627,-0.8789257298062556,-0.7774045775833724,2.658602988203125,-0.7064341095787164,1.3153843404377175,0.07582041955098087,-0.6069513593983012,-0.8304436073882527,2.6255246494773616,-0.0066260390661560245,-0.6128592588573633,-0.05468689220056656,0.5351473157928833,-0.7305385435374079,-0.1331560455747773,-0.62309824943786,-0.7170202298703251,0.9417760640895849,1.9444968070885058,-0.17847510569375474,-0.48503546200620723,-0.10574931194017342,-0.20722798454920646,0.22701258674301977,-0.7211123241162937,-0.7570208322367025,-0.36374104414015485,-0.5834794861447821,-0.4800383563119767,0.65719930908587,-0.6997422722046014,-0.15236938830454533,1.0319461894848605,-0.5070606895028794,1.4252682572108233,0.7660337768014602,-0.9806320000357975,-0.7013533828384656,-0.3405554319019077,1.3417903382143348,1.4120040600597206,1.3365826871686712,0.3404138125293282,0.8889365004552976,0.4937786877085337,-0.6800100434410244,-0.3370661127317167,-0.06030674785850652,-0.9837821697265716,0.2137704559539325,-0.8307454772373132,-0.4596426733260214,0.5786392015386191,1.0643158763463363
