,PLCB2,GRM5,SOS2,ADCY8,PLCB1,ADCY9,ADCY6,TUBA1A,RAF1,PRKCB,ADCY7,PRKCA,PLCB3,PLCB4,ADCY5,GRM1,CDK1,PDGFD,TUBB4A,ADRB1,TUBB4B,PRKCG,PDGFRB,TUBB2A,MAP2K2,ITPR3,MAP2K1,MAP2K5,LPAR1,ADCY4,TUBA1B,NRAS,GRB2,MAPK3,DRD1,DRD2,MAPK7,PRKG1,SOS1,TUBB7P,PRKG2,MAPK1,HRAS,GJD2,CSNK1D,EGFR,TUBB2B,ITPR1,ITPR2,PDGFC,TUBAL3,GNA11,KRAS,EGF,PRKX,GJA1,GNAI1,HTR2A,TUBA3C,GNAI2,GUCY1A2,HTR2C,HTR2B,ADCY3,TUBA4A,ADCY2,ADCY1,TUBA1C,TJP1,TUBB1,SRC,PDGFA,PDGFB,PDGFRA,PRKACA,PRKACB,GNAQ,PRKACG,GNAS,GNAI3,TUBB6,TUBB,MAP3K2,TUBA3E
SIDM00732,-0.8079423990934071,-0.948810649671054,-0.03423588006322306,-0.8019051786810338,-0.7744214829364144,-0.39908725497055847,-0.3409756679468443,2.9220024473974617,1.0159165434840702,-0.8380382147378624,0.03904385182740322,-0.25909308103573736,0.007278723355479244,0.054389338548247436,-0.7213546651040531,-0.7633253933332926,1.2937507764018212,-0.9221368618353688,-0.8782311523989879,-0.7755889739215654,3.219064044323587,-0.7484209576607522,-0.5971861742767802,3.0379110205901667,1.3814420604376163,-0.16322178651289995,1.4783614752615815,-0.347275528990636,-0.04080208942480388,-0.47916490344011503,3.279450793190153,1.7974522066937126,1.545978311661143,0.16003631625802697,-0.7927169411814287,-0.7908555876273794,0.21055025881321707,-0.8636782662803131,0.8824458637831635,-0.8600951109191586,-0.7986113938810994,0.427959277113006,0.6527892999375468,-0.8813810395790473,1.0465438082106688,-0.3601240186220647,2.6165810567484256,-0.18151679796791456,-0.6172873711917674,0.9738319961926072,-0.6874688075392322,1.7060193606650187,0.33376945260744306,-0.8785649104012518,-0.37091817398276794,0.6857764250224275,0.2906091055281482,-0.9290486853431612,-0.7372741814772745,1.7457901901682802,-0.9198759928167616,-0.8064815582795536,-0.8383316666373667,0.9100886931200635,1.7615709804721444,-0.8674695243210214,-0.5766107504392755,2.774208345896754,1.125387186592855,-0.9360643356430741,-0.46016969585029,0.43338886448298714,-0.6809806937864222,1.6609134631285265,-0.5916199606742647,0.2710819505194376,1.1745839465056205,-0.8210032642783787,3.2010654885334984,2.0145929435346015,2.7659052679634994,2.766450805284049,0.651535231421508,-0.9345296660392238
SIDM01047,-0.6520466790312648,-0.9025469866748406,0.03316462175738423,-0.8210270564183497,-0.6506898304859053,-0.41809030834086913,-0.6358400563146379,1.736693517280817,1.2085357679634743,0.38511278143035005,-0.04564542159627324,-0.1304258506684001,-0.5311233979459237,-0.7726030392594557,-0.6695255054878307,-0.7802449608207576,1.6751992397457343,-0.9431571292828791,-0.7708033168521147,-0.20743587447592146,2.5551966808312496,-0.7034966399166939,-0.7611765119621775,-0.2614974437707209,1.054865372399146,0.34066421033347327,1.5975114432427633,-0.13373276790665378,-0.5669349946972809,-0.32532887210081013,3.2296850508999544,1.2788936952982053,2.370152432049105,0.0696839219198599,-0.8970359228617432,-0.8549600358487863,-0.4344856265992443,-0.8902036862186861,0.8971540668810521,-0.8843271411106468,-0.8452895622502685,1.4468298043792942,0.5213647282442283,-0.8555782622331529,0.8051114440262439,-0.7209827861320688,-0.5308726100806967,0.4991199914032422,-0.6184512593420287,0.37698773226836463,-0.3768147742465255,0.9318874352235287,0.5142668451745936,-0.979035869507423,0.0779916428905103,-0.4857443953635023,-0.8111558452282321,-0.8760824626018232,-0.7782832207807998,1.4332158518082547,-1.00518245984879,-0.9073842874242845,-0.7433286287758047,0.4029659477548265,1.4083788806496096,-0.8375017350689856,-0.6526471718325932,2.274910733260312,-0.8290314269786072,-0.892526945674358,-0.6594473031650503,-0.7320605573852099,-0.6759369568048728,-0.4458563519687334,-0.6698616764567221,-0.03355048006372274,1.312265297540136,-0.6211822284806943,3.2633103039215157,1.8515126507983979,-0.24411387628607958,2.5288694042536077,0.5605790552741798,-0.9654642972698638
SIDM01229,-0.8327079127895329,-0.9506214922243307,-0.025127018435591206,-0.7545228777398895,-0.20458174515503694,-0.3804302365968996,0.2997982734561826,3.511777394932701,0.7881352650859038,-0.7791460406554038,-0.07793607005734939,-0.2656822178614403,-0.22313260314136518,1.3883002699393432,-0.9071333132959601,-0.7235331887014514,1.3212666539255162,-0.9029947862402791,-0.7602754085610588,-0.7946290099481761,2.446426606520507,-0.7559928634723787,-0.5722175751486408,2.5445007740904035,1.4666371569484271,-0.4760501265145752,1.121380162132431,0.11011819470433391,-0.4657741928838682,-0.626513580709649,3.211999791678413,0.9965214982604574,1.225307520282519,0.5519518144451769,-0.9121763788271877,-0.6228495263676921,-0.05774375608381694,-0.8915777744217279,1.1811591685743552,-0.7984810423373133,-0.9004855901785938,0.2798422098480013,0.4111730300622593,-0.9000561015591324,0.2275991156980527,-0.5202810114235221,3.548509999659344,1.140766517472883,-0.696025234100858,-0.3754097138453309,-0.7941798775766966,1.3244167046167319,0.6427998568084179,-0.8439609364678556,0.48559552615440355,-0.6330971586584367,0.7569781009594065,-0.8774428940972059,-0.7948899776478837,-0.18680754756456397,-0.9775888707521692,-0.9068985028177866,-0.12101327538165638,1.167619119753218,0.05359635024864211,-0.7961662438912918,1.409617449038555,-1.0414388589530428,-0.11994809866044533,-0.87443547048919,-0.043558986418967126,-0.6051181574012078,-0.6845981594414877,-0.44485512832611734,-0.7216676366568544,0.5778405933344439,1.482492681404423,-0.7065992719695494,3.496195984369714,1.795299450087957,0.9384053158501847,2.902257528800102,0.45407617007461487,-0.9803940652262572
SIDM00540,-0.8703001228899708,-0.9425928603782,0.6243484640343043,-0.7472333241959921,-0.7528927046633813,-0.3161352936873608,-0.2994735136527741,2.0550523178906706,0.7177080442259295,-0.8933591123852678,-0.08608578855888623,-0.6391068012487083,0.45517471220031097,-0.40499989440311684,-0.8968679796843494,-0.7883496492882945,0.7876013828208704,-0.8504830203970288,-0.8263488686109273,-0.7841299463785715,3.165206705281922,-0.77645800908458,-0.8136605431149424,2.2413965240422846,0.969436265776678,0.5941433560669355,1.74992149318042,-0.1625461675201854,0.21869073642762318,-0.7056890823393474,2.5854137639421504,1.1832982964851884,1.415118458019458,0.029060412341727456,-0.9760350795889736,-0.9048353345222213,0.10236493278188694,-0.8603436474000231,0.8246521412683516,-0.9958163767141639,-0.9062988106104037,0.496741551067594,1.3897789188813798,-0.9250681767801727,0.8570498646684528,1.6216899092933137,-0.4548029523068934,-0.5678359691633544,-0.8062727121135279,0.3725144339995758,-0.7203493729513796,1.4404754268108104,0.40772401771195793,-0.8813089032908832,-0.4613988228278914,0.35837258334570193,1.2477247064927988,-0.9332552624701158,-0.7123149601648242,0.992062334003937,-1.0456061485975783,-0.9034061575365849,-0.8947620822571078,0.5695908561653263,2.866568405842617,-0.8906191760942226,-0.8182615193158599,2.8066694510634287,1.8354155360295297,-0.881345913569849,0.7608775061346859,0.9217743761684927,-0.375283651494938,-0.6714639937243959,-0.6156219841752313,-0.18997442865203587,1.5511290448071082,-0.6780107586928112,3.3987294310677707,1.61096301204223,2.638203999283707,2.525024760886262,0.664003620573004,-0.9680651368623548
SIDM00264,-0.8357628867875528,-0.9141998031917198,0.283239434506656,-0.724413675615918,-0.7298401478910562,-0.39149532989034946,-0.31976110671575475,2.640789776324717,0.8171937754928278,2.3727257548612974,-0.5422563749906559,-0.4693652792662589,-0.211816487270599,-0.76687643811935,-0.9075859852256385,-0.7838717670477069,1.4031948204076854,-0.8656746319693592,-0.7593234501520265,1.0622573014581687,2.679682145601412,-0.7392637865439086,-0.813664230826952,2.0439039391672007,1.280464090392744,-0.45698432767518843,1.2209843315188078,-0.08001494049997644,-0.7184833490068578,-0.5513073319723054,2.9861307069803216,1.4998375745395676,1.8045956605514832,0.32290063323240065,-0.8181983614440246,-0.8751644168087193,0.03395790907728684,-0.8493682826203193,1.066320508782116,-0.9602347179630186,-0.9498647099601883,0.3525208990816016,0.9932273053505626,-0.8800973078811714,0.7629192541797293,-0.5423106072714267,1.6378027191925397,0.24431477963233644,-0.7424325340390646,0.5456573890170133,-0.7489602977594628,1.506720253783834,0.6528875811041988,-0.3814669445841013,-0.1344010521630922,-0.17042384083872095,0.4865797919807924,-0.9433249863415438,-0.713512855035003,1.3082045195580645,-0.9997158951338438,-0.904583775047569,-0.9669835790513196,1.4127671988293413,0.3669178459789386,-0.43489785920395607,-0.7721679598308611,2.564561151052185,1.3111653326828732,-0.9021216712159836,-0.3213457841611114,0.36221726407215243,-0.7143667454586191,-0.653266835033461,-0.7732019376853314,-0.045386187059904264,1.5625734008108942,-0.7634300966337553,3.314303136296279,1.6136333177774445,2.3384115482417416,2.5474639398398677,0.7712816169518875,-0.9876879245999294
SIDM00842,-0.7904609195937693,-0.9623026990288513,-0.10791987184593965,-0.8084547847521025,-0.33870197348049186,-0.28743375894050105,-0.043495782873063715,3.002412649157084,0.82290870171733,-0.727834992852025,0.6233155025271825,0.016247608046454885,-0.395329834820724,0.9159857840650325,-0.6867709816948682,-0.7256497143806117,1.7659487078135323,-0.9454405110648801,-0.787129427318413,-0.4531365197021109,2.9372946363641272,-0.6800464096811498,-0.6912175154066467,1.1647837513503299,1.101971247446253,-0.34050952410790464,1.3447497610895562,0.013066364060173074,-0.6012549869539588,-0.5732957947545412,3.2111021612345456,1.2016273332512333,1.731727790493533,0.7825390690668751,-0.8962903366269247,-0.7611223582256114,-0.3269756923831615,-0.7086919477307428,0.9112165025383465,-0.9047638905244423,-0.8512136219418968,0.40360123957596766,1.0551263533081847,-0.8115308266835181,0.4991072085589425,-0.8185655603609091,-0.4133029692187373,-0.11635590806819678,-0.8341100817724743,-0.043566548489467005,-0.7997338998975282,1.1995492790673083,1.0202213101342448,-0.823431867656445,0.7729450495579232,-0.25647569194333614,1.3687444604126286,-0.6658912731079507,-0.8650554865604709,0.5105106049953674,-0.9072303981140571,-0.8750548875116905,-0.8448371108929966,1.8855921215818674,-0.0008159624228149881,-0.8730035651500374,1.8994424889963617,2.57035802675652,1.0120223273981728,-0.7098767024495624,-0.4048532674535129,-0.5867479257411348,-0.7376631249490911,-0.6277372117387707,-0.7104057650184783,-0.5916479125530911,1.1754002859226946,-0.8154152156040488,3.311318483463542,1.6800869747797416,1.5509328514222633,2.5672195131294244,1.4278681275086929,-0.9153715002267372
SIDM00923,-0.7717328214337604,-0.9068469619355978,0.043040900431672066,-0.7614122722964849,-0.7771033562415286,-0.5407059284907529,-0.4574480051066457,1.669948809209746,0.6562159001989497,-0.8134108042610905,-0.2674423782731449,-0.49079666164938757,0.44276162860997587,-0.7991375467748645,-0.8539735284168269,-0.7552024540447347,1.732691641004422,-0.881467929450581,-0.8510095876152687,-0.6557194667292255,3.3136995123266115,-0.7609953712008729,-0.7291936978536568,2.251606564549586,1.3883191091729032,0.4211315451082471,1.7537050236069218,-0.21673850066322128,0.40670203844280595,-0.8216709091753646,3.314526227708321,1.6922386961394342,1.7420467736748124,0.19583505558677525,-0.955564310481682,-0.8401412335576418,-0.08332261768468839,-0.8346636706014872,0.6978465858717141,-0.87058577933153,-0.8971117177392847,0.9601488988485335,1.8287149723947311,-0.8651012994603939,0.9261416084897359,0.8091267573851935,-0.5347052360180301,-0.6609644311277625,-0.7747035718356072,0.43808798682101874,-0.8064291355587656,1.547809616849517,0.28333559679031606,-0.8106451096405998,-0.05128598199860782,-0.448526435899476,0.8807131972636403,-0.8926613253461088,-0.7631695920385073,0.9770715037442876,-1.03250579720281,-0.8956893337856032,-0.9122499098935354,1.43511142203096,2.5136332085612927,-0.8396881234232446,-0.5572308687629047,2.8541030233591167,1.6342279374577018,-0.8935790977552402,-0.39511732489421814,0.2738826896902041,-0.5778266762013097,-0.6213319629295639,-0.580001553988567,-0.4681739536635467,1.391457064488861,-0.6569714068605637,3.364332165428031,1.810397485618151,3.108256474838429,2.8108987714668934,0.31797625155450016,-0.8154856232020344
SIDM00120,-0.8452322951423887,-0.9395382926115843,0.3021933225515126,-0.7410373011794193,-0.6891828458364601,-0.6984178278673066,-0.26144456857402615,1.2837426147592967,0.797386392163161,-0.824646157668642,-0.3833796639039221,-0.22602154132101962,0.2707319381794833,0.23401566006189384,-0.9059959822463455,-0.7544054847555672,1.823679414142422,-0.8692992708339811,-0.8073690402678099,-0.42339921680009046,3.3042788277577277,-0.7109764551706117,-0.745637468664778,2.3328648735962267,1.3842179309485314,0.40318875831113543,1.919141062714714,-0.2904771116641502,0.6230853098951843,-0.7531209710138556,3.380438746329823,1.4866324473727008,1.731287184350558,0.5374418255743532,-0.8900568028767675,-0.8326049978057434,0.26853419945991797,-0.8715304317639182,0.4560670815542612,-0.8543746980853004,-0.8136502046910957,0.5403244122992801,1.203523429645088,-0.8031202390184002,1.01906091041301,0.002697653039046434,-0.3551799168654731,-0.35450727407654387,-0.7736888238476008,-0.4309476579265969,-0.7515885482939216,1.913565207029513,1.22086861200632,-0.8677729947787639,-0.2933198329520916,-0.36219799350352316,0.31468084490190423,-0.8828544429228826,-0.7493775174762803,1.306754112527872,-0.9419123883129306,-0.8639617801937148,-0.8356479151899467,1.5398996324969594,1.9190191837190895,-0.8628988801322176,0.803910619726427,2.8829837762351884,1.6837825510902358,-0.9652600905131199,-0.35185287800230614,-0.20326485820156373,-0.5286267824948592,-0.5001673772719819,-0.5793232857028147,-0.48795365328205387,1.1456240328974685,-0.7212976959720806,3.1843127415263845,1.4241312216666457,3.0679781422909578,2.7473222800666637,0.12274906447258933,-0.8124114736570583
SIDM00900,-0.7249952821375898,-0.9005457502430847,0.09833338840119865,-0.7024997127167697,-0.7150422965522124,-0.6449315348691842,-0.5379070356005579,1.7471901682659685,0.6555673534324085,1.8911919327571625,-0.08312353960791453,-0.3931539135302414,-0.3772349261446396,-0.762369078087396,-0.716004514489237,-0.7892341179647597,1.632634781103722,-0.9339279798549381,-0.8641511330522175,-0.5292750493218552,3.0775753135883637,-0.6754891543320058,-0.7420823722596915,0.8508258900698025,1.46345151962393,0.21750546408654198,1.6496474901790508,-0.2526536974783707,-0.7485128113032883,-0.6934600311107703,3.0625977139908134,1.5149422329215891,2.065540519894485,0.2760095728954388,-0.8853145329175073,-0.8597034371796862,-0.6439733085781375,-0.8704465452508751,0.5921008994234117,-0.785185421892257,-0.8909557367104242,0.40219289982686895,0.7580102496479916,-0.8773082594945651,0.504083046670874,-0.6993404092218155,0.5938833802900345,0.7734685211569327,-0.737064520591938,0.3191354269152019,-0.6690009659302084,0.4366418191620163,0.34633909951288766,-0.9046608722739763,0.3090159099247962,-0.3982610601932856,-0.757969294046208,-0.8400270188896324,-0.7342785807502058,1.11476638687876,-1.0192611237082254,-0.871722258044932,-0.8077017667712023,1.4807170644157421,2.1904209762379567,-0.9052405275295987,-0.29396213109566827,2.009823535499504,-0.7430942166944307,-0.8614790779158369,-0.3517434186016463,0.0614973591873469,-0.7011101442465564,-0.5000490045762529,-0.7601237379870849,-0.11134028545247712,-0.7150021008005228,-0.6508688428736428,3.1555816599725595,1.505031648433753,1.49441293162091,2.527001025957355,0.5211697647546624,-0.8964671590689509
SIDM00962,-0.502194999541335,-0.9173111701119605,0.11005686292769992,-0.6616367604366319,-0.8251689014459902,-0.19810846668917684,0.08639930027109897,2.467944550358356,0.8099506700890101,-0.1936648957174887,-0.417893758884372,-0.6032572230810932,-0.35448863747339526,-0.6629710248491285,-0.8321756140767074,-0.6852705691116368,1.777116019610641,-0.8727121269456101,-0.8654135351049977,-0.7885108656657105,2.829698300875592,-0.6667861412329058,-0.5596846247134929,-0.5114103268027711,1.1237936818961478,-0.07052616031329546,1.2793741616623902,-0.007699418658664464,-0.705208792123146,-0.7107756282780323,3.4075979089733726,1.5834166661623088,1.5666944173064978,0.2572909950345009,-0.8987753952549747,-0.8857684523854427,-0.21939127875180559,-0.8794021924615945,0.8140071431533117,-0.8124101279388968,-0.7598438463375551,1.2372986061005231,0.5584400549637816,-0.8426273213968076,0.3436966833190342,-0.7400443494221125,-0.6465705743680443,0.1486800101522141,-0.6988484318188282,-0.5298258943199211,-0.7722888676170169,0.8220870565946607,0.7581114415831396,-0.7669753294681501,0.7343364907679878,-0.503308585048237,0.7875667535495599,-0.9280705845597231,-0.7644677071600525,1.3810324727468448,-0.9100270302643777,-0.8184111593824873,-0.8398379261492859,1.5724591380377213,1.5087653787069042,-0.8232302106446733,-0.7022650531640992,2.3652189334084057,-0.783734081429923,-0.8599555343731393,-0.5617978130565898,0.8866886018433459,-0.6528405559703191,-0.48421836282569186,-0.7058041428425028,0.297751065375523,0.7294479793457358,-0.7221937962445367,3.05829693180884,1.3993752446977308,1.9342659495677212,2.654979663801482,0.2615218948235339,-0.8515418699155648
SIDM00889,-0.8466072612119513,-0.9238896877189382,-0.2451087451342339,-0.6813471583387025,-0.8114388655934494,-0.5873376906536327,-0.194057293719075,2.7779953226901912,1.0388073334942192,-0.8172479560277633,-0.6066617431125878,-0.5101613433336272,0.17823857932536286,-0.7245904839653394,-0.7950028324311907,-0.7753524682420595,1.5967297809038143,-0.9505257070005743,-0.757769155661154,-0.7264144691019849,3.2274501013906667,-0.7247851614543954,-0.7905909415873567,2.2033901426472893,1.3216421845659208,-0.5164889696881895,1.607377197082675,-0.21804639578815968,-0.7345554081581548,-0.7553251266145987,3.323552725742408,1.7533690189605498,1.7563927676333626,0.34236524006504604,-0.9533337190064421,-0.8661397643345812,0.4520155234586775,-0.8043242419648291,0.6984965194550853,-0.8928154290687679,-0.8827729276632965,0.6865538318029956,1.3672804605123932,-0.8565575789326315,0.6821270285035599,-0.8159385457129308,1.0416056372716713,0.2868764532543372,-0.8793446318054202,-0.6253197541678138,-0.8263803656192045,1.4791118259392848,0.7133737191903459,-0.9251045410529929,0.817436803966657,1.3853063133505192,-0.5478662833282235,-0.8795656687894526,-0.7510267998159271,0.6463586924932336,-0.9169970966973652,-0.8333970884368779,-0.8732492377300788,1.545930476692077,-0.20818626938439133,-0.8776257773451086,0.4661921677313651,2.8936232606321766,1.5206326639960046,-0.7919204979054977,-0.2076663228847638,0.05344860231221435,-0.6685946493068989,-0.18976056393546212,-0.5995388768050549,-0.1906057806828432,1.0687678014122157,-0.7394008791911987,3.33430365631446,1.6430161860271444,2.6450799220644594,2.7658039659967346,0.23314699376276724,-0.8180962060242474
SIDM00864,-0.7515829959626305,-0.954828591973535,0.606408169268941,-0.8673336905378215,-0.8294100541715905,-0.5076903576731915,-0.25525981985125534,-0.4004849967923209,1.193882587780203,-0.8619228230257051,-0.449832078092263,-0.2788118431085233,-0.4486542103333383,-0.7875294009708361,-0.958147512675988,-0.793733602697041,1.5120567047407614,-0.9605843186927726,-0.8833031131367556,-0.19240133295479772,3.4797431660187876,-0.7946791642275525,-0.8823382448692515,1.9144436365434816,0.7397105028379989,-0.011620279820439906,1.9133357796197532,-0.38233193588441255,0.1264307574172266,-0.8040165406477926,3.186823824301011,1.2768289024630042,1.5445314732103927,0.10069818503303438,-0.9366265939343115,-0.9609022021980015,-0.5076059704246468,-0.8812501273912491,0.3813624727099913,-1.0014665556937254,-0.9157533592176814,0.7356006984006204,0.3691322759170009,-0.9655677758568688,0.7020005052492867,0.49528228445433664,0.054178537785267045,-0.27233420997952285,-0.9966056377462773,-0.43089173211670095,-0.7292346814584443,1.2077457294480973,-0.025565817931924157,-0.8805662966573803,1.1053923056200061,-0.7237810237857708,0.22884015690345574,-0.944026990758745,-0.9226422792257811,0.7185768119086765,-1.027863787428608,-0.9121648071928038,-0.8133833694362381,1.6878963906915052,2.024744857774743,-0.8786313527988198,0.20615130218691247,2.671656095708143,1.0005045257148268,-0.8733180876615232,0.0458811964321676,0.7823203316622145,-0.6278777598179328,-0.6020140981108929,-0.7089788466170996,-0.5610671940379098,1.555071365481831,-0.756076062061348,3.158897067798057,1.639449998470938,1.7067208914263476,2.3159204159446416,-0.016128851254698904,-0.9909893696081321
SIDM00233,-0.7234949029686202,-0.8850604749573925,-0.5678943339166195,-0.7472450974709993,-0.7987195768566439,-0.4184618849927783,-0.4681595970861255,2.3741450224732388,1.2037659613614218,-0.7946600447876783,0.3390476886552447,-0.2337625560755329,-0.521378650183815,-0.7555574667473655,-0.896043477340607,-0.7853604453530275,1.6382699610591747,-0.8987003169809997,-0.7562925338733828,-0.7764659151620972,2.5446554274670623,-0.6794437901553112,-0.6053657851057527,1.4271041492121839,1.4476062057477603,0.1212233505901771,1.9803488256350346,-0.043865374506822534,-0.7586548276971683,-0.7664027251484555,3.2681705584058784,1.7063046352810265,1.9384731851110364,0.5290669166111578,-0.8998392624752479,-0.858447815692097,-0.21119141826305426,-0.8408730072656077,0.612353131998123,-0.8198475896588219,-0.7896671647354447,0.664526615644244,0.5315074249767008,-0.925734164297737,0.4334999797180268,-0.7167759129680704,-0.4014751945924271,1.2791970420476964,-0.5853114049969451,-0.6270401520825075,-0.3618447911338748,0.9206072666843723,0.349741287372669,-0.958695651492307,0.27168386206785233,-0.5519068724861086,0.09627950482609518,-0.9031464157064311,2.736945560248997,1.9483578763205767,-0.9408629260287865,-0.46294288666204364,-0.7882556616348123,2.078081741231907,2.2736543009197128,-0.8596426091160819,2.6791497280166667,2.6735909013288244,1.161769573950133,-0.7641169669626479,-0.5890545860541867,-0.7202154398511944,-0.6681799952916281,-0.1221943696196545,-0.5734810426926681,0.5905661482091713,-0.7611964841179445,-0.6792185285792743,2.949378542219973,1.836825261763807,1.8938713296708165,2.786257340906542,0.762919050271218,-0.4509303095789735
SIDM01233,-0.8439067957322124,-0.9598972922064155,-0.3244816943512018,-0.7257611252038005,-0.3476017326495667,-0.3944219509535569,0.4931205032604991,0.3187455359200661,0.8847439690700025,-0.8525935444316168,-0.22547941950013262,-0.34549401751075687,-0.20248500340851724,-0.47934947611149586,-0.7953763693667264,-0.8035072235364753,2.3316476255592296,-0.9261563474567094,-0.8950934245577145,-0.7704316589512191,3.1404130630583533,-0.7519794236514861,-0.8548809008160946,2.5392495474950665,1.0236341972092757,0.25089364848072804,1.6077836651977684,-0.39208675554852573,-0.326083097372116,-0.8401728250122599,3.3222230230322682,1.1517623826332326,1.5918598425546664,0.890676820294215,-0.9653776956800143,-0.8784074873988055,-0.023725804267246478,-0.8855413418214227,0.7824760537687269,-0.8762793635229037,-0.8635013571926855,0.6310622250044406,0.3614708835735897,-0.9352450358148915,0.5025541617881292,-0.25159636154684084,2.2027387345514655,-0.6352706483429614,-0.8035481337416502,0.13777293019702813,-0.7104135591065915,1.6787116425686166,1.4348153706235633,-0.7968195658215967,0.27388464766428205,-0.40475890211153664,-0.7400514830646231,-0.9440594652271744,-0.7069465877213739,0.689993921959024,-1.024937804818894,-0.9062404642043209,-0.8919685502409151,1.3224722356764977,1.547387590643681,-0.8612307390390355,-0.6557866089504122,2.830966721331097,1.5571436580953906,-0.850295581140798,0.3115035538876009,0.595094948050617,-0.6731926386294949,0.6391250824774825,-0.8052372901424537,-0.6240482631339082,0.24471455261824124,-0.811206009583539,3.4150013997010453,1.1162130420546232,1.9893747734676839,2.2654654819092754,0.2028344699551672,-0.9195167461113929
SIDM00964,-0.9259852057393854,-0.947026495858611,0.13708127842181486,-0.8876980399113064,-0.7299710353431469,-0.49976653546849814,-0.2403043446969188,1.244175152619991,0.5940251845807174,-0.913628135555884,-0.3372088988398829,-0.505058528704722,0.4670766374008474,-0.31775634450430423,-0.8079447841776883,-0.824801699006406,1.7549922763437056,-0.8485218492566204,-0.8473948050510656,-0.6087062023304999,3.3449762341480778,-0.769523208396285,-0.8039244442022826,1.9122110985666778,1.1469271160140746,0.2677573803852958,1.9891938630847825,-0.2868478896404875,0.4042541030937559,-0.9066766382097147,3.0684862298217666,1.1592502953879602,1.3550561065728235,0.36123924121851,-0.9682762629403648,-0.922307250497373,0.12395272337711202,-0.9010400628542331,0.6951139890520961,-0.9616684156735062,-0.8200412550300561,0.6387154581466536,1.5543044410940896,-0.9283663197538514,0.7701260638739047,0.285067694358334,0.6846588939811189,-0.6552382871293166,-0.741980186837469,-0.08529731728945228,-0.8712666183002415,1.6250233146583188,0.5834656378472706,-0.8747736199752938,-0.00027911237815524955,-0.3806874198562611,0.6206631644330594,-0.916162192384143,-0.8104427342866423,0.9905127648869407,-1.080678863646465,-0.9674927367736811,-0.9860024765949359,1.3439788211436963,2.820738379154348,-0.9049170774078039,-0.05532943662531103,2.430959618183921,1.5342372222950353,-0.8486704485715496,0.5127540614271235,0.2683928446054167,-0.6255820913220183,-0.7158582878977181,-0.66058810505149,-0.2671343598267921,1.2294404012581774,-0.8602973629199084,3.5135470428665565,1.718791533948687,2.5726025602800964,2.4683166149825095,0.6825404843163827,-0.8560843686231433
SIDM00196,-0.7823080477959768,-0.9195492962804508,-0.2600297334281814,-0.8318041319507117,-0.8610761784075701,-0.5100679706624106,-0.3526806166946729,3.3455469340124644,0.9167959968812126,1.9798804653060351,-0.6748547841691732,-0.6730122575940762,-0.2814674964760286,-0.2153366668220281,-0.8144013835827241,-0.816779155910978,1.7755145449638754,-0.7490798712682158,-0.7132245326115001,-0.12930263829716443,2.926204467420928,-0.747902816211858,-0.601325214657583,2.7359913144075447,1.4292996659457549,-0.14220679335873335,1.2954676964118117,0.054769873150817515,-0.07307353230330257,-0.741417722494143,3.5752782792730557,1.5265942240696144,1.4393871287400766,0.14662251053906342,-0.8950556997403001,-0.879659042823164,0.3886924948410853,-0.9325438272512567,0.8753577930415184,-0.8844967966184756,-0.8925280146387875,0.6525182071304183,0.507596372415658,-0.7993656942466363,0.13956101962716702,-0.7306059233590905,3.182366684799833,-0.22266382927559827,-0.7690317345538851,0.11704071004924409,-0.7384713419631955,1.8258542804548366,0.727474906351335,-0.6621752044685817,0.9357097238783535,0.11840766632375713,0.7977796934015849,-0.9190594550219858,-0.7800005235234174,1.0541390204931993,-0.9221513256684546,-0.9334988626574618,-0.8468898231449656,0.8441545076822662,1.78302467867516,-0.8932181301821779,-0.7325467503375188,2.775057678971785,-0.21858969066510522,-0.8962584113585881,-0.15532921292478896,-0.713639822941181,-0.6797509459692618,-0.6567855095798051,-0.6858564900591905,-0.0186459685225337,0.8443430828407463,-0.7318543346517721,3.434920155219147,2.0439063574572875,2.631533020621938,2.9382421892075987,0.2049191853629008,-0.8778474461938491
