,CASP10,CASP9,CASP8,CASP7,CHUK,PRKAR2B,TNF,TNFSF10,BIRC3,XIAP,PPP3CC,PPP3R1,MYD88,FADD,CFLAR,RIPK1,BAD,IRAK4,BID,BAX,IKBKB,CASP6,IL1A,AKT1,CASP3,AKT2,TNFRSF1A,AKT3,CHP2,ATM,ENDOG,NFKB1,NFKBIA,CAPN2,PIK3R5,IKBKG,CAPN1,IL3RA,IL3,RELA,ENDOD1,APAF1,PRKX,CSF2RB,TNFRSF10A,TRAF2,TNFRSF10D,NGF,TNFRSF10B,TNFRSF10C,MAP3K14,IL1RAP,IL1B,IRAK2,IL1R1,IRAK1,TRADD,PIK3R3,BCL2,BCL2L1,BIRC2,IRAK3,PRKACA,PRKACB,PRKACG,PPP3CB,TP53,PPP3CA,PIK3CA,PIK3CB,FAS,DFFA,DFFB,PIK3CD,PRKAR1A,FASLG,PRKAR2A,PRKAR1B,EXOG,PIK3CG,AIFM1,NTRK1,PIK3R1,PIK3R2,CHP1
SIDM00196,-0.841022145381759,0.11646019502939199,-0.6505952565040395,-0.22551930070059611,0.749720379730488,0.22883168259188102,-0.5252956411528132,-0.9180965831611949,-0.9204770148634016,1.5052306866785718,0.46131658520660773,0.7077756230970605,-0.6948318632397569,1.1264514067596418,-0.3305804778052667,-0.45680874723438397,0.7020356391409293,0.05404901470334756,1.9132651574673192,1.1214101293123464,-0.12372969108530131,1.2478644705655642,-0.7287509256618068,-0.2816127681397874,0.8974685160881763,-0.6567283533655139,-0.5076955000055111,-0.81867732767986,-0.7975038146967183,0.28971319472155266,1.085907338800902,1.3488613754142011,1.276667516402152,1.4653551980920736,-0.7972568381905913,-0.6723777224946863,-0.18985276588072877,-0.891139338700532,-0.919357688738978,-0.2929835747199376,-0.727340753760943,-0.597343339500662,0.9357097238783535,-0.8156506531611989,-0.4641323744050669,-0.16226146278250642,-0.3668086767591724,-0.7593657077913459,0.1429353989806333,-0.781851413121378,-0.6346041879361531,-0.24761554739133051,-0.7755853888960326,-0.9479426059426663,-0.949350256877914,1.2924474482478765,-0.16320169328329986,-0.2681156418622535,-0.5064066723712473,-0.32761458808342925,1.3038721320870557,-0.8373258024139961,-0.6858564900591905,-0.0186459685225337,-0.7318543346517721,1.411659845332167,-0.47626139466587586,0.9272430185727252,0.733766361108927,-0.3814965535769674,-0.43136937188364916,1.5692132792050424,-0.5948399801474158,-0.5713764740169167,1.0591176476552315,-0.873490976081971,0.07521096172150045,-0.07178205442950607,-0.4281146312255854,-0.8055834895877109,1.9260120110397427,-0.9494056135308586,-0.4133422251464038,-0.44549302726518497,0.7400481752071465
SIDM00287,-0.6256341574211167,0.5766794178970662,0.0969082476107292,-0.12423431130051678,0.709484215568203,-0.6990976492385791,-0.7385843943596878,-0.09846866687922004,0.6272304058774043,1.1463064186664005,1.9235098357245508,0.6752648927361613,-0.5348984799608475,1.1949034781339751,0.7217360141725575,-0.5800113814629286,0.870720184153855,0.29488587461742166,1.6376750921998866,0.9746745037278188,-0.01872403472351721,0.4888543604405587,-0.5903608669249986,-0.16603675231689133,1.0897137079822563,-0.14501998111621067,-0.4256501950216957,-0.35132029590466524,-0.8341873487310094,0.8137962342647477,0.7202338846809119,2.117857713941904,1.919638662813556,0.2402246911948188,-0.7524367385302658,-0.5897522401950775,0.19715872375294624,-0.657920269071107,-0.9336768579537018,-0.03191541929463861,0.592726710897587,-0.5856137484548666,0.234504267001518,-0.571560571258043,0.7878181097484385,-0.1814985432883524,0.0074298983336073465,-0.7364381981973018,-0.1051265571755783,-0.7305918767862348,-0.5128340838921938,-0.7777295646223693,-0.7699395549436823,-0.8699319270304455,-0.7148229295299782,2.3658173018365707,0.1938515665263694,-0.5426797959529325,1.5183830722800236,-0.11595882503559199,1.5303933843161261,-0.7143745463336626,-0.6810486894854384,0.20828329699721124,-0.7282993764850328,1.0130500635905617,-0.5735394779709712,1.335001155072844,1.0622966788842787,-0.23206268309179362,-0.4810682284419644,0.9394523302981769,-0.6242838921354277,-0.39912442783386387,1.3708351241998435,-0.7964238304938526,-0.08385932168868515,-0.46536746646278654,-0.29176219112403584,0.2658767028284825,1.3220201362697324,-1.0448715857743802,-0.14705908636491452,-0.4132064918265447,0.641858635225447
SIDM00501,-0.8502957966359771,-0.26123022332242224,-0.5672757319851554,0.3857951017606854,1.112439534040599,-0.8854880030696576,-0.3156535897754485,0.8956913258450878,-0.48021430610353033,1.08626350422364,0.45061384032025104,0.6143748484033231,-0.41357675019245027,1.4172264944517277,-0.07137209582696971,-0.2501022145883747,1.2113624503255673,-0.14870519564625265,1.5350009058510337,0.6858965198251193,-0.3354216102298577,0.579182139887769,2.318525587451398,-0.10107281201288283,0.7960230759732191,-0.6544725595284432,0.1579697127919145,-0.6393460750679163,-0.730855099634587,-0.12776322514898752,1.5699566146738393,1.917544895062909,1.673765298023505,1.7986542336454827,-0.6823538431485053,-0.4951110375488454,0.8372724990874497,-0.7307991371314609,-0.9351027018790404,-0.12654944698927517,1.0315786531975428,-0.6593163184730164,0.04558246294278555,-0.8396662951405617,0.8156811321108568,0.021628316581310734,0.05318589866672541,0.015592371158065834,-0.13793648708000156,-0.7192041359233979,-0.4065225067961364,-0.40736242031314385,1.894329396057618,-0.8137649389536511,-0.625944520679919,2.3837552802893,0.3064027922614984,-0.62696677778688,-0.7615765536880463,-0.10092921869844215,1.513994710358224,-0.7251617897353226,-0.7184412815229552,-0.22960679705209902,-0.6892345157777668,1.344219335575455,-0.6952809951175342,1.0441247106779163,0.911394823400239,0.3508589576492462,0.1944979931291462,1.2530438556125292,-0.6461603823028061,-0.7220169043483513,1.2021875357899723,-0.8571686264148453,0.5606235071889041,-0.46526884289482306,-0.3416642666548803,-0.8403185604381861,1.6681641416390502,-1.0856015989690124,-0.5873014731319226,-0.3705197232310312,1.3292693380762604
SIDM01237,-0.6242569669532916,0.6374425685263616,0.030116049398701633,-0.2823675511012915,1.1838709834399725,-0.8461872139872555,-0.6407741382234683,-0.1469826274299584,-0.37612654612609164,1.1778378691030003,0.8476013662067794,0.5928696491927414,-0.561112240134744,0.9639881239189168,0.8603462540770596,0.07400288443325212,0.24110741574898598,-0.41855494200755666,1.4691547338466462,1.1732084586843,-0.11760306110160097,0.3760716925176127,-0.6318008651724347,-0.13920741224033334,0.9521397929963722,-0.5200611843118137,0.18175347315197243,-0.8423123123444636,-0.7867235603502353,0.35725230254004514,0.939253104100164,1.8770392795191937,1.7010842188787725,1.298594218250199,-0.6943085188330228,-0.33569134713411275,0.13091369648735515,-0.8552204249255211,-0.9229741697662542,0.027843189262590978,0.1189129125702096,-0.6824129502639309,-0.6020358859206472,-0.8040030710345195,0.48359407910318475,-0.3186945191830835,1.216110113350499,-0.753221595793516,0.950617870943737,-0.5269825827760652,-0.4978579758723906,-0.5799193028999474,-0.7393067850494383,0.44646920277976687,-0.0020797160541419285,2.0280913990726055,0.24196443483658922,-0.6444453462439135,-0.5468755307967849,0.9457108207759548,1.8921360959623967,-0.8791169804833769,-0.6740546806139132,-0.5888375603358343,-0.732825908596797,1.4965178973204156,-0.6582246876516411,0.8375395791951311,0.7965156284168613,0.14412027962891638,0.5883433415122085,1.4746453592841609,-0.6491985479588802,-0.3566779357558971,1.753475124322844,-0.8395979189222882,0.20596109250928815,0.029579584978839658,-0.5474789751272107,-0.8640901987167886,1.4859858421770606,-1.004824908024691,0.39551167851621194,-0.15192538596189678,1.4256598497065196
SIDM01228,-0.9092779770537996,0.26876926190796957,-0.6346090169369515,0.017855923789982665,0.7818985085220148,0.04465801186047135,-0.8003951434702641,-1.012995546323808,-0.8588100977458112,1.209654685867266,1.5710762406260845,0.65482487585667,-0.6040886413390312,1.5280521193875174,-0.4875530788653759,0.3401655646077897,1.1196931282998268,0.1695178095745458,1.6402104661796526,1.008023276855448,-0.24478764650727164,1.1177113402408418,-0.112570429861934,-0.20169852103104666,1.0399302953827907,-0.6749639337317728,-0.17902587833183511,-0.4329254448535655,-0.8468558375290814,0.188175349109598,0.9865808481031896,1.4356911491724433,0.6189866323582133,1.5164965450653187,-0.7626555857010133,-0.6309449137730055,0.2443207116232888,-0.8720287232496506,-0.9725535604646307,-0.2540778533710618,0.3444741512636184,-0.5906507903889966,0.11521537899555033,-0.8082584812248215,-0.6305093347582934,-0.2100682107752538,-0.5114142053868933,-0.6944881373111291,0.13001244579329863,-0.630968100343173,-0.7252990391842037,-0.7475799929113308,-0.8157398061594427,-0.8026731667044347,-0.8517785455907748,1.884918102123564,-0.10815490017441483,-0.657768686610305,-0.2991812580674923,-0.30920390942019405,0.9183994121094405,-0.8720978252018906,-0.6790624758861686,-0.12530132295850707,-0.7830157192306864,0.9152123605254642,-0.7686201101732226,0.1518796705052054,0.9679476160964319,-0.08007949381619385,-0.7958706655853184,1.1696348348440901,-0.6212837234358709,-0.6110843344953972,2.9779394295625594,-0.865823075616135,0.4367012478891157,-0.632870875676338,-0.45305803476981193,-0.8002776745837133,2.0307225258327817,0.03613371695836672,-0.23947305264718002,-0.48965105397372094,0.9511920121330436
SIDM00935,-0.5174301134558285,0.17257869018057528,-0.15591220104418974,0.3670618558367061,0.5201559780589874,-0.6113001123962701,-0.1445981462365175,2.325295996232495,1.3769276964894288,1.4502769541379923,0.01200098266579468,0.5510593156608187,-0.33891600916388975,1.7675606260887935,0.6927850434379932,0.29652731557844425,1.6749431209452972,-0.17152860284583457,2.1348195141614794,0.7833276340052532,-0.10656788956042167,1.0088165426751683,3.109320859357547,-0.21347749447054482,1.2533904762367272,-0.5134407783229156,0.8265298773508685,-0.5476846642733483,-0.8175610782267421,-0.14332820295753565,0.8535953747118009,2.430609392827713,2.766680373100583,1.9648260357486305,-0.7956985683794756,-0.5191003098761872,1.6600395527084315,-0.7606208690278586,-0.8306937687602103,0.615423509330896,0.6325176987565765,-0.6775506013775147,-0.4263019452401016,-0.8764375518064121,0.18436302425991916,0.3346165688789305,-0.20420405633514746,-0.5108869906761062,0.07504243550672289,-0.7431555495899457,-0.28696922892413845,-0.3251516804395893,1.8336309445559444,0.4012536278440604,-0.29490093260345174,1.9104660293835336,0.5069193329678712,-0.5346392167965495,-0.7643057085215433,-0.05304450674311304,1.5240311181714592,-0.6671776062458147,-0.757537396371941,-0.23487321198442673,-0.6833329874381705,0.8384431126245361,-0.7173067554684684,1.2849947297239226,1.1829388693704013,0.2282746116058095,0.5122560733197294,1.0668325995210626,-0.6934368687600099,-0.6055756929307269,1.3803433768473798,-0.8232677033470087,0.10672386095791365,-0.6147467980851649,-0.43217564341744075,-0.8618642426969134,1.2020445606617216,-1.046850122563254,-0.3919044267795445,-0.578614637178898,1.9004493665858777
SIDM00954,-0.8774551852753127,-0.00872791791098766,-0.6111585093097631,-0.009535081965489188,1.0205498348185393,0.37310139231345,-0.7638486906274267,-0.9060283878098582,-0.9601226452460097,0.816047954258241,0.5570566195999626,0.673353064444143,-0.5756336789311176,1.0512471733676707,0.5091732962545535,-0.39107485573049716,1.2020342809399565,-0.5002287510746958,1.5565957635123835,1.174718393759583,-0.2701413206229706,0.4674002114852824,-0.643068271544737,-0.028047598711684947,1.0063819718711564,-0.6266369156706433,-0.33431880263398656,-0.40102366835541975,-0.8807411866125752,-0.052352854665915396,0.9899942280212124,1.471396158244161,1.4855193212670113,1.5058415114947055,-0.7857303265973204,-0.5817293770907929,0.7022507822332578,-0.798176382890493,-0.8981767218007721,-0.1455366724001937,0.5821660220899406,-0.6062086548501302,0.37876018356385105,-0.8573365757592896,0.7874604803546794,-0.021853814009832013,-0.5698693879224432,-0.6819847473628086,-0.2859872828750701,-0.5902582559443033,-0.6039040342340667,-0.7937026427031199,-0.7639579554709194,-0.8154829186620115,-0.8806807236550546,2.428468385947127,-0.21009575437304095,0.2525535340012439,-0.02971944610267154,-0.3846428204818806,1.3149731311166883,-0.8591609385476958,-0.777740377416771,0.10604566304779747,-0.8217021075075688,0.8639372168840621,-0.7749193069004289,1.0576691021072007,0.5630518394083167,0.39935288433891286,-0.6101552648654425,1.6316617738304244,-0.565562074852513,-0.752935128011803,1.3092224077866306,-0.8319913018724475,0.4327305515320224,0.022524387367619,-0.4324809251601913,-0.8445947989138597,1.4953721574884686,-0.9733191007910702,-0.09409160533418277,-0.3818347796136125,1.4017798007436
SIDM00951,-0.6498176564461079,0.43385399653953577,-0.09303431152508441,0.0489436298542532,0.95118607697638,-0.8751122754005259,0.3306934776701477,1.1590045831605342,-0.3664080351534828,1.1057569442931696,1.1835544190515874,0.8994580074228403,-0.1622482966635535,1.1533017832884005,0.42606791538445443,0.16034491641879597,0.49527122789317674,0.6623335534482259,1.8897165636388222,0.5873722498729061,0.3350274309833577,1.1691693251257678,-0.6517214583479135,-0.09899319922377411,1.9988378597918472,-0.4778872470691533,0.10835237517103373,-0.7875640390625873,-0.8583592591798777,0.6169154750105422,1.2298258679216834,0.17521608579302336,0.6328488795747252,-0.42420957396683523,0.037540494473647594,-0.5174478931528593,0.2778576464185932,-0.6489608877921703,-0.906350482354231,-0.04474041174274417,-0.38654752604429143,-0.5949495796825797,0.6063542607788209,-0.7596117436942857,-0.5240099411674695,-0.2504774028601881,-0.6496454374650686,-0.727486853001952,-0.36317101076627645,-0.698846354739892,-0.606180149258716,-0.7629506431663972,-0.773391959263609,-0.9102569983236627,0.20249375700480382,1.4255669882998516,-0.06386565182102608,-0.0413213634923143,-0.1275799347323353,0.34412064129840075,1.7853698871233774,-0.8248723472294857,-0.5772208096054674,0.48009939794650147,-0.6801577516090228,1.318232128907256,-0.2972547828561499,1.0269841802696287,1.1489909460629997,-0.3844818213288579,1.0800326817045156,0.8515368118856559,-0.40226116964359854,-0.44590795319460247,1.4451471168998455,-0.754596847712084,-0.22842484893299733,-0.13590729505929322,-0.3002638442296434,-0.3221703690017723,2.0495235795953,-0.9262111653866442,0.573613571226846,-0.41613768632736514,1.2455400081134893
SIDM00948,-0.813317871577297,0.6243962786700605,-0.03739208249445823,-0.11324770360618057,1.3908995086809395,2.0214647836561133,-0.6181451854317598,-0.6249954964463175,1.9317582086684988,1.1461791736692264,2.232031584760209,1.1432233876106879,-0.7032077449250184,0.7495192232773157,0.34802708738108523,-0.2415883594217709,0.9585974778468236,0.4616760614514244,1.4583223312895965,0.963518555807457,0.09359301664199719,0.7462388489431149,-0.748170120566336,-0.3193467649372459,0.9523312005362864,-0.5812319571227624,-0.5092898816697773,-0.8065231704815924,-0.8235691378342638,1.0046295410553812,0.821710094192116,2.5860593437961112,2.702924891082676,-0.4886365697068589,-0.6918141309714403,-0.5511281505645234,-0.18017869706220005,-0.7797251776524641,-0.8998420153837632,0.16801751666490733,0.032130504412074344,-0.5439680811571812,0.021447591024736177,-0.015924627836958378,0.9714175781064426,0.5603919929779927,-0.3789125796980929,-0.6873908596808592,0.5609173040304349,-0.7633998433938289,-0.21483963760930613,-0.7297238504253363,-0.7212309474331333,-0.8468172230904982,-0.738080987528795,1.8838991106581011,-0.11847348248873422,-0.4577634677504733,-0.6815563014240341,-0.16587866006697416,1.8511990429929226,-0.8422496224582322,-0.7023434247511683,0.7671178377201711,-0.6708368354599015,1.5137135942580808,-0.5010848202932132,1.1907616700922636,1.2306923377955337,0.02914526956034655,1.686047216526041,1.0536289169424138,-0.5877421018127379,-0.5145639848305096,1.6021322521887333,-0.7946023773768659,0.06486037576672857,-0.6832618766963385,0.24981249128711494,-0.22687335896211386,1.5632308973936437,-1.030505828183233,-0.11681273265566684,-0.5773261728111078,1.1964898350687574
SIDM00203,-0.9112665733272095,-0.045930153672022765,-0.6845839612850039,0.32038878203638077,0.7255928131391692,-0.3591037935977008,-0.6575981787836586,-0.9320381400321197,-0.9040717851328025,1.2738052566128018,0.8509311131459676,0.6284596786302664,-0.7946636661814194,1.4483615497626012,-0.0641195615565726,-0.430254840578695,1.1081775858767384,-0.14922220516039883,1.35673534356685,1.305730811781145,-0.08295216444975302,1.0027088765700574,0.10451781995762183,-0.213253690226644,0.9760251395583429,-0.6758460157871827,-0.3313411162843748,-0.7527063766606182,-0.8108461947354153,0.415755966979338,0.6097015001352386,0.03277136187441052,0.9050425963424398,1.4873936330302937,-0.7236063113775109,-0.6354023137012966,0.15878798958148155,-0.6539835758188903,-0.8661812360582033,-0.08381987749195483,-0.6408351482470654,-0.5946390460923563,0.3889750853383785,-0.8025058928932853,-0.577914732119515,-0.22775080454582122,-0.2897794605659226,-0.7823505056174783,0.428229410918996,-0.7419369701281964,-0.5729944445042477,-0.36384611057362626,-0.5701509930775196,-0.8644662408613739,-0.9225233617206442,0.7187219257074036,-0.21950182596888126,0.02445510157451811,-0.5736419627197782,-0.18306134956565417,1.3975420652726263,-0.8207432926244628,-0.6790880508515862,0.018198969977733345,-0.7558626638093914,1.3838064263613545,-0.6359258227966135,0.42695447710965645,1.0475452318161127,-0.22687816856790802,1.1915286123664812,1.0889024024861633,-0.6007858153664757,-0.6763091568341252,1.416996488948879,-0.8245783502594416,0.4338613086510911,-0.22628519610004466,-0.05598562862771885,-0.725863209991022,1.8419510177039111,-0.7175422404687544,0.02284698500711781,-0.34078682594954735,1.1171374043797848
SIDM00896,-0.6193184609123338,0.5864072882896352,0.12246663883324563,1.1756413855722017,0.9279254816382309,-0.037089076737082845,-0.8326205306880009,-0.26629814163597443,-0.06253564648197342,1.1219248751225162,1.4508931981414073,0.6274572872355826,-0.7070231263512544,1.3561555791235733,1.466976590893598,0.11539518802418051,1.0756167806011632,0.27256308592000034,0.8751539650688643,1.3495307648532497,0.47842934785264024,0.8348761462249963,-0.6893733634519462,-0.20020978253212998,2.012872777826361,-0.4301620755646779,-0.6424621833021026,-0.8065530207942485,-0.8507637437471275,0.7101975599236436,0.9601658971329519,2.2754787698049523,2.745466062220483,1.762936756482483,0.0781571667973292,-0.454137219018791,-0.03154220605030783,-0.6343262314881071,-0.8799966694752429,0.04142023854365607,-0.5627739458411553,-0.5951923761303115,0.5405937702351137,-0.7829345890252337,0.9413198709222542,0.17566380303895723,-0.2432067727989146,-0.5850930556114718,0.2842926941425265,-0.39060680127377795,-0.16726019025034014,-0.7316189464411967,-0.7653256309766543,-0.7623302921879033,-0.5960103351730509,1.9436833949287105,0.05384736102347927,-0.29806190051642684,-0.3279622717182646,-0.27748549646258497,1.56698862876442,-0.7267274299526838,-0.6535270477390748,0.9844399794368822,-0.6779643150224257,1.662008463468433,-0.4302644472783084,0.3068431746765188,0.6296744846264061,0.16404440119619543,1.4264128346549159,1.2956821027186642,-0.5355606905328208,-0.6938923572465373,1.42759329583801,-0.8114142311606631,0.2838679286235462,0.08250968781895818,-0.33549639923639846,0.7061045317318919,1.5429486415741005,1.0390139635029967,-0.11035417367141132,-0.32131211729383574,1.4958143155985975
SIDM00285,-0.9068462213629734,-0.21291515705242245,-0.7608400775334282,-0.6944397399520925,0.2857369127124046,0.8293726948376419,-0.8042984475157275,-0.956050563258578,-0.9667982163821929,1.0601024226892946,0.3804882693612328,0.629575355238461,-0.6220624397815556,0.9241746601596926,-0.15285631243319353,-0.5699662462942957,0.8108332318954876,-0.6195715499364606,1.7876458980594032,0.665337207599331,-0.30569743495355606,-0.16155825304742505,-0.5786656746613785,0.1691225544824134,2.4650855768750217,-0.5948249225053361,-0.6099179833219495,-0.31761541473737726,-0.860208124666737,0.5518642109474579,1.8179095184399974,0.9507640631686685,1.478287810034385,1.2491109960407754,-0.775904060065737,-0.7579420933673365,-0.0718237995976093,-0.8667780071147647,-0.9036537529582905,-0.2234325461698525,-0.5761276494727989,-0.720063291582183,1.0186289000867237,-0.8217066402737284,-0.5357512197583556,-0.0393717000366251,-0.5914391272095607,-0.8186314319377872,0.04851499257922835,-0.7094590543996658,-0.4420632968040214,-0.7555101300345347,-0.8102105561709372,-0.8928588808535258,-0.7427214602155112,1.849310474406317,-0.6356894934701268,-0.43811310958071037,-0.6609150628179267,-0.033190585314050496,1.174969353715771,-0.8710573663169746,-0.6452684981283818,-0.036383934787072844,-0.7363471998620055,0.871571183151918,-0.7091495183813813,1.5866821120998096,1.0295341984859123,-0.42947896723224027,-0.92070911323638,1.2082611575868465,-0.6397734024954633,-0.6974230338806906,1.593019473847904,-0.9016118508619707,0.404694481395925,0.08125090369815335,-0.12491516523539169,-0.8750123669955021,1.0801920156579568,0.9203474853672435,0.502684293308447,-0.37072701332850344,0.7213572807774453
SIDM00930,-0.8811658369003945,0.09959563884137035,0.08725558651251657,0.08466326755409144,0.8515225021857272,-0.5418345904916334,-0.7523654801479234,-0.9775972567933813,-0.44043431314477915,0.9748228173834333,0.49131731392041406,0.9785259766881217,-0.6663255640431354,1.3588740876226617,0.3524915945471219,-0.1908316072414663,0.761376192086605,0.070680029434734,1.285243875863518,0.9637770293374347,-0.0698384413932442,0.2532205064508119,0.10395308212372255,-0.24556171741367638,0.6745161663422997,-0.6677252584809572,0.2791795627931081,-0.2180386510464583,-0.8647376523621969,0.26527985898369716,0.7498751813820566,1.3096772020501009,1.463839016259216,1.9976649069039447,-0.7587140277244745,-0.7313251476288921,-0.15385722517056272,-0.8273267623617847,-0.7998140095911495,-0.11998837662485061,0.4414987024112111,-0.566388335343699,-0.4494507529048405,-0.760662545372256,-0.06748488231306453,-0.39632714927060136,0.5634464199420565,0.5799385855252286,0.02176078429109923,-0.5675530940854655,-0.272473167100519,-0.567273744243274,0.9409462047158497,-0.4768959116099188,-0.20106162359114135,1.719370875011381,0.048814821431096174,-0.5090014253272905,-0.7350507637601698,-0.16628974675244862,1.6224392542154946,-0.3688115784327805,-0.7063371692088124,0.6917815613323176,-0.6286802396803444,1.1071043535534486,-0.8652231068508672,0.7236117992805939,1.1230213712850856,-0.13964345663888136,0.3665874672226166,1.239099288673301,-0.6650438602593043,-0.5268624669822445,1.830359611682602,-0.8312708852048958,0.6589166802352777,-0.5421007274893432,-0.3095285632436514,-0.8024072042762728,1.3732513885448325,-1.0959313552156964,0.014575363293496582,-0.4059092270600223,1.1257666676722622
SIDM00205,-0.8908643059550214,0.1338597525648759,-0.5458816093133533,0.4308380137040883,0.8279005380573194,-0.12454891685231419,-0.7313848480716134,-0.785639524760711,-0.4898938298211818,1.3351377400623332,1.1141412015140901,0.7093237961398785,-0.7406087259345888,1.51051912847238,0.22914015548291017,-0.5119383033229032,1.048255400926047,-0.11118698759929853,1.282218044346471,0.7589411825352471,0.36271436045548033,0.7798464733879862,-0.7247089628745895,-0.33915689912004515,0.8169650149717101,-0.5222979920380513,-0.26120131300405475,-0.861183600846659,-0.8864295042655082,0.4297913105220813,-0.572197623495612,1.2239764952624,2.015608616678122,1.4019525904846832,-0.7539956740718382,-0.7309091979298479,0.04998611392294042,-0.7836986775471717,-0.8695838014456576,0.018691869944097075,-0.5993248502548839,-0.5945028262750375,-0.09671952560024451,-0.790692626771871,0.9784507829088062,-0.26085325159040934,0.7332409837106244,-0.6563345157959461,0.8302260695108759,-0.7561851069418332,-0.6454273064256194,0.37429333820307653,-0.5620975116783469,-0.8264935138910512,-0.8813114994737902,1.2165093640183178,-0.0034715603288818435,-0.5712124472459914,-0.578927017281334,-0.23501982549531175,1.3830893552274564,-0.8819969585534827,-0.6397511921761744,0.18779543456647677,-0.7358835151000502,1.3789353670822,-0.7037170080361889,0.8144884370012913,1.3960612045231393,-0.4482733152761993,0.6141606935560606,1.2605957562661896,-0.5005324529086141,-0.5470051600067805,1.327474584623593,-0.8181320558828382,0.046752594706151784,-0.6379414312244265,-0.6585705839649109,-0.7310743349732521,1.4264328543231428,-0.9657050543659805,-0.11869190776716666,-0.411541398832511,1.1232017875622864
SIDM00535,-0.8563166579694783,0.6946944694643296,-0.17043467674730223,1.2108240628399682,0.4993940687287738,-0.853271759235972,-0.610467087346654,-0.8482986677278017,-0.9220220108798479,1.1210941790676703,0.7135021261406749,0.23612985056883065,-0.720486870401662,1.190882372698817,0.041191661288482034,0.03117244705022631,0.6333641031307369,-0.4953643603346768,1.0897976470329462,1.282943468422741,-0.17667191507750993,-0.0827360744081905,-0.6788543273193226,-0.28518638484256337,1.0893230630559905,-0.5408618915793801,0.12767722700513742,-0.39499459966009065,-0.6954813615466947,0.6655388110492036,0.5986076058376737,1.907469027986336,0.5718054117851553,1.7884548535355487,-0.8295726654511544,-0.6266403718180011,-0.04222443229148095,-0.8352125476639091,-0.8943081680794379,-0.15852850742291125,1.2933449640942825,-0.5354461629134996,0.6825104125958753,-0.8677177055660671,-0.2843161608582251,-0.573659922319003,0.297519770961364,-0.6285636937905835,0.8921800463493531,-0.7558307912103325,-0.35124760486100776,-0.6720906345298576,-0.8560556360757723,-0.897134753080727,-0.579587535840193,1.9742816437263924,-0.28590777993657074,-0.7098178199769535,-0.20473838735068192,0.11483769541808103,1.3951629692222018,-0.8212144347957332,-0.686838169435616,0.5047724744957894,-0.6737996184685087,1.7389047629860441,-0.4042265676317252,1.2024400142945835,0.8997583049314052,-0.2539926681533374,-0.6784072259270093,1.2781665922844496,-0.6428856678889195,-0.7080365235488207,1.653369049409033,-0.7281344141003504,0.585122088772968,-0.48564532555975626,0.12949200830385307,-0.882411857801126,1.2575183576830034,-1.0684089771554144,-0.5220043118705655,-0.12358257377755363,1.392453750994306
SIDM01175,-0.8619317807188634,0.45993805398259546,-0.3607453699030009,0.39704778870263735,0.7706352100049592,-0.6327408379360644,-0.7016910913049125,-0.7064014326298517,0.9411301493937019,1.1549972024318529,0.9725271046639256,-0.04077231636124362,-0.5208850881523222,1.2839318859807964,0.5192740208082015,0.4255509868572223,1.3037240372707573,0.28933914591980586,-0.2902409847935816,1.0629954742377439,-0.026369675081539107,0.6957507780225479,-0.7543857075774636,-0.08016722097030013,1.0004868748032618,-0.5883206913387383,0.40728552443850546,-0.1825887480860544,-0.7987537591750721,0.04517672088438979,0.7746545088140412,1.7743423852905311,2.1368747146780827,2.450869232799581,-0.736705023470413,-0.39383686127036394,0.24511641543724835,-0.9132677443884434,-1.0009504941135272,-0.04851242508805111,0.8074775325456673,-0.5737642288952541,-0.4245073927979383,-0.8119265545359236,-0.6638160568025296,-0.2513951705068397,-0.5552266532668562,0.28969089532651143,-0.018511255120119866,-0.7412265959134486,-0.2852192936667966,-0.4655501968165002,0.7914469879916662,-0.8541535418609271,-0.5833774235042106,2.3440959725903947,0.3532677785183164,-0.33269921218671955,-0.5893979944213813,0.12490697227456127,2.075988092338691,-0.880762851542659,-0.5443406604533007,0.20978443022660095,-0.6736011541123426,1.3741285454096746,-0.8780234854249798,0.9959617303454832,0.6640798322873082,0.002506738686092491,0.025018556424517047,1.3558258534453675,-0.6806244698856515,-0.34886228692651533,1.621557434439597,-0.7645550050692514,0.5479968654765002,-0.44964279266021867,-0.15247797594729073,-0.8840404751252887,1.5508702657481304,-1.0517050773227727,0.23918537042937588,-0.42069171731819854,1.1621247433774538
