,ENPP3,GCK,ENPP1,UGT2B28,PGM2,UXS1,UGDH,MGAM,GYS1,GYS2,HK2,HK3,HK1,GBA3,GUSB,TREH,UGT2B11,PYGB,PYGM,PYGL,UGT2A3,PGM2L1,AGL,SI,UGT2A1,GBE1,G6PC2,GANC,UGP2,PGM1,UGT2B10,UGT2B7,UGT2B4,GAA,GPI,UGT2B17,UGT2B15
SIDM01259,-0.8534384777012466,-0.9812419445372804,-0.8015264849293254,-0.8122485972450532,0.592265972867552,0.06617077806907211,1.1286699387528878,-0.81993966757589,-0.5969602664979434,-0.8830386944448639,0.5302951626145797,-0.8543638084667012,1.1089231259967456,-0.7177881592538788,2.6113689798498596,-0.7502068349413784,-0.9634915302486975,0.7464387000288315,-0.23772199203805716,-0.537991781586279,-0.912981799214234,0.25615719335646286,0.649819095255709,-0.90553870585631,-0.8558809738230557,-0.9187995996721879,-0.8797310864665827,0.019939887928659677,2.760341151760469,1.1806399496635394,-0.7431088150483793,-0.7904399669524496,-0.9498018032387642,0.862294592052515,1.753467887669859,-0.9441232747017375,-0.853038558088733
SIDM00680,-0.8331033732569751,-0.8075848785207992,-0.8703339143484233,-0.6975174935871888,0.9909537523081726,0.8055883628706182,1.4280625597246102,-0.9476941001443637,-0.5155045847383597,-0.8358846279656383,1.2166026533577823,-0.8341308525389787,0.9019457204522116,-0.6929670282248553,2.2435780222064894,-0.7166835352502424,-0.9213101063105141,2.0689383377649877,-0.7212890453816027,0.817572160289247,-0.9204319617473401,-0.3815549779327871,0.40248291593147073,-0.922475997798535,-0.8202555871231066,0.8073315696824372,-0.8627834576528849,-0.11829707875338528,2.597821866698221,0.49342311792730575,-0.347062358640704,-0.5443099575905747,-0.9203156192745349,0.906261669504019,2.2304974508420963,-0.7581890824722785,1.0586435701907189
SIDM00346,0.40301270331069056,-0.8798036256080616,-0.7480144232852776,-0.8994522301969589,1.0654266022372043,0.5075367153278425,0.59388772090348,-0.7240168397365296,-0.6913193642698656,-0.7918791625432315,1.0942466884590334,-0.7657032303269268,1.9208735050635632,-0.6921971169127213,1.972194988893852,-0.6885006144460941,-0.9861936506018123,0.08136971454605876,-0.7525773437255733,2.0452847029213754,-0.9088551585047712,-0.27898245445786285,0.4634056023847821,-0.9368635326340338,-0.7421590713949933,1.8860865478185376,-0.8422069599220714,-0.06991101621663272,2.6159334641485406,-0.6917539430524641,-0.8958175340943538,-0.7182415839817541,-0.8930704736535261,0.24841426538101843,2.2328794408364647,-1.0322078631925433,-0.6944440150924867
SIDM00129,-0.8526990863082501,-0.9123333904550883,-0.4181383243972313,-0.574386129776836,0.24013863780160632,1.4228656335198568,0.9929453287680191,-0.7066550582658218,-0.18481380264442837,-0.8420225011349295,1.406045874311013,-0.6821955377060119,1.3067327176561074,-0.8028494283949343,2.5551209606856777,-0.6976449715047458,-0.9578571310518152,2.6899807345022744,-0.37704749301707263,3.173829506599601,-0.8822960134706004,-0.5952083311660463,-0.4475735376582543,-0.9425321147176534,-0.7549894951108781,0.9050023564182608,-0.8361631673278884,0.14836037956732237,2.0166415170453886,2.4634887739732174,-0.8186804867059597,-0.27631972222638257,-1.013124080556523,1.1201532270622663,2.4481623109244914,-1.053922986897062,-0.897173703717822
SIDM00627,-0.8884603170570519,-0.8645403158185226,-0.8337620808196957,-0.6616415667681284,1.1878224262114,1.282355203515404,0.9400569731047026,-0.9434333793848424,-0.3198033573322749,-0.8154191436549851,0.9894617636121981,-0.8326373168238951,2.0157202073339073,-0.7389213621241136,2.2876039421037695,-0.6823856400586874,-1.0645291614850032,0.29943350088364745,-0.6468583185798743,1.9876624756695525,-0.9879587570549809,-0.5655787654087547,0.6205643119369803,-0.9392103858461907,-0.8295945398378088,0.5140227686142423,-0.8410748431510341,-0.025908204208364698,2.847830554373151,1.1247253055157374,-0.8290066684595768,-0.8278604549675881,-0.9467258378417885,1.1070976302070443,2.1143791102948812,-1.048289590817087,-0.5993722343108605
SIDM00293,-0.8795676414103736,-0.8991968272821675,-0.7463500307444387,-0.8961330563718972,0.7916539404317955,0.4350377631772238,0.3854240340774501,-0.7419634172501095,-0.7605549572514878,-0.96822659288405,1.0130101087568095,-0.8013916331366622,0.5442220434515886,-0.53046728166415,2.3910453047861338,-0.5321190023585105,-1.0991510906268445,0.583226303212979,-0.6652444376901984,-0.5866604132390194,-0.9477867088172506,-0.0993896188610515,0.40603250984234657,-0.9936804886547501,-0.8202124438619298,0.44522480174626305,-0.8465606375490419,-0.41293103882000415,2.552325771929278,0.14722962827789116,-0.7478054283936513,-1.0293766603014303,-0.9813983597858824,1.3337803452774595,2.3001011783299337,-1.0814501272281283,-0.7632257808766119
SIDM00274,-0.8753451022306856,-0.8705439656319082,-0.7867477901847834,-0.9078310976861407,0.8347270524944156,1.0634898488656757,2.2053336760674127,-0.9341234584303183,0.3548025242781804,-0.8140637490576142,0.634315123211157,-0.8096347098375649,0.9930231687508255,-0.7532910885623293,2.2583359000312475,-0.6817391146456818,-0.8406285102415495,1.3589535910807313,-0.4925933997963769,2.1259875295273796,0.25962366674701337,0.3050009298952739,0.5791174592313199,-0.9681310249098862,-0.773244406745449,0.3820606182092424,-0.8690995882069688,-0.38926452130452144,2.9823168355171514,1.6400161394378991,-0.6932237812436586,2.2080958853853647,-0.916645725279735,0.35977126785740726,2.5367882559130606,-1.0900971635425867,-0.30228285310129316
SIDM00544,-0.8993490141375994,-0.7225093716259318,-0.8645938098055866,-0.8100156526193879,0.6384541922810285,0.8097318206476174,1.3287981882675517,-0.9547979167557977,-0.449611428036696,-0.8062123747051814,1.628277576361169,-0.8698997264615436,1.527930763004742,-0.5750952864911381,2.3145285379137865,-0.5634173346445457,-0.9332343492203902,0.16751559534048976,-0.5494570386230307,-0.023574953867658198,-0.8559542576255148,-0.15067743572817588,0.2017287907084062,-0.8563790646762247,-0.6561457255935017,-0.28524895734411726,-0.8659603686340953,-0.14312625227309742,2.0493403787574427,0.4748483557473257,-0.7927406763211627,-0.8793032040675701,-0.9803664517754682,0.8445581859016412,1.8782858252358365,-1.0218226380292688,-0.7523297815665138
SIDM01006,-0.8777698691948631,-0.898044613831758,-0.7991009516821105,-0.8009682965442122,0.43909357377810243,0.3408233410458305,0.9874535998242033,-0.8027260789000892,-0.6331704253132058,-0.8241449925124131,0.8357321852082982,-0.8116259258372911,-0.7558055997407195,-0.539015441514677,3.0845808820941767,-0.5120521054774522,-1.0358406194936463,-0.33992037965218924,-0.640679056948018,0.005945556923697058,-0.9263716124254869,-0.07011118731742884,0.22085637872569705,-0.8993243200307534,-0.848077759320302,-0.03983007339175027,-0.8220328161366198,0.142565250896579,2.4477113199000544,-0.04333120704397489,-0.6262362550117306,-0.9325213334643958,-0.9327590639021651,-0.5074891186999207,2.1924660375507683,0.9604956964482783,-0.5450569526016659
SIDM00302,-0.8822195911366545,-0.9173282781450102,-0.47929177499329667,-0.8685087742651934,1.5270463962787821,0.8508759867057633,1.5226428735237123,-0.8783868415539864,-0.5681286098217918,-0.8038443915384389,1.113148627830648,-0.776769782714159,1.6129358090850492,-0.765122492701175,1.794800863039622,-0.5996140182135866,-1.0720285052836678,0.4743923809017228,-0.6923002317153101,1.8319947559191674,-0.9158135041789166,-0.4926378052401487,0.30786754722482323,-0.9942313656112235,-0.870673671321009,2.360989883464597,-0.7680899980556989,-0.22969390174883558,2.9294429381946245,2.3706506319846463,-0.9008027346553361,-0.9587867716027368,-0.9351142561455159,-0.19263932860919342,2.0937511796121244,-1.0256136224606196,-0.7345315597163122
SIDM00549,-0.8817658176879557,-0.8157353999573707,-0.769811763833118,-0.7378017280405916,1.4865106534097634,1.6351720411814499,0.9809646902231712,-0.8479787782152097,-0.5079451030553902,-0.8115423113064023,1.3584628140228823,-0.6895218104556384,1.1263558741613011,-0.5048774908856161,2.4888564232223938,-0.5820399031512847,-1.095810310739767,0.12264797796049816,-0.7033749457604067,0.0763294114052422,-0.8985821830498343,-0.25624777371256624,0.11122561318500432,-0.9219214170773131,-0.8170165114326872,2.074775508787558,-0.7615508430785964,-0.014994488300382839,2.7440284766822427,1.5661570817811301,-0.8001483939083686,-0.7622963027862267,-0.9390894887430429,0.27376638050349295,2.403481323794774,-1.0354093946170038,-0.7961825577755401
SIDM00292,-0.8008760343995486,-0.004007226448472919,-0.21037366408294406,-0.7804018233896748,0.46562651483479583,0.5177657226070871,0.5005464823586439,-0.920684950502448,-0.7988509541513785,-0.9584824093197809,1.0334309426691506,-0.8438230330098213,0.8338942073241725,0.31646619162306233,2.4469452503988567,-0.8816416185826429,-1.0108587752355636,0.2680682124483748,-0.4946801786794106,0.1420482350191486,-0.9684960850257104,0.5567351010977564,0.5540830164154029,-0.8474573797535477,-0.8651505404124903,0.2812885791585735,-0.889023007015401,0.18913862731665965,2.4243390529968734,1.2991040028217824,-0.8986984849257041,-0.9748198966648494,-0.9977777346474798,1.390949256182726,2.703661798610427,-1.072723423028543,-0.8529135817323851
SIDM00623,-0.8463914731840299,-0.8056439879315811,-0.8382155012803503,-0.8243666372112242,0.19791116678046533,1.5665603738875022,0.16883674129049667,-0.9440080537459847,-0.5017924841342434,-0.8536757914334028,0.5980679276410121,-0.8344293915623386,1.3226590267114064,2.169476516612161,2.130890843134851,-0.6778544981683768,-0.9505280862210275,0.21591551306234333,-0.7549450652973946,-0.38733482210192227,-0.8640950000872921,-0.11442241969336366,0.14609857808987406,-0.9448712226094325,-0.8410501174385849,1.137953213319534,-0.845286549750693,0.15726777888411284,2.329127648779846,0.6982826053628228,-0.8062445239209858,-0.6762632826358068,-0.9715015072060749,0.6579534681753784,2.2776869394384165,-0.8648092461508414,-0.7227835434902672
SIDM00638,-0.8933797640904441,-0.9057122755754116,-0.5890581406983278,-0.85392835911979,1.0348638706163196,1.1328540102228717,0.602989399816593,-0.8678657310675075,-0.546558449695044,-0.7823859861784426,0.20330997399316775,-0.7903523735241854,1.6150086167760507,-0.9197502924538592,2.109492695031527,-0.7049920898264541,-1.0529772630607068,-0.0348113289591961,-0.7343178353220853,2.7915559634894263,-0.919257952130259,-0.2897890174573887,0.7761417577076285,-0.947092901863435,-0.8644940000868643,1.0647099215921598,-0.7758877090596538,0.030515734443970294,2.802780568080864,1.8923533726776434,-0.8026645196350564,-0.7242877421269512,-0.9590969017483882,0.6016155039813464,2.2969662672340596,-0.9853895656549503,-0.7853079695971176
SIDM00527,-0.8419370438286162,-0.8927181423632138,-0.7460598476225265,-0.7274693627867486,0.8531395669430198,1.4453157518655144,1.2031173795560848,-0.7317622416123226,-0.504086393885571,-0.8390000895176243,0.3413071954826863,-0.7373308234655053,1.6322860299345316,-0.4157198824730371,2.3943851349538905,-0.7052525556825887,-1.0957930500443125,0.8575006061483214,-0.6652511396197404,-0.2039498500408044,-0.9925739399287352,-0.09106284768044492,0.12550361747996375,-1.0012848037054682,-0.850452110727732,1.1909115994899369,-0.884520712446901,-0.06209984632623032,2.6678614470830304,1.1117411599043376,-0.8356841678541995,-0.8755954884778203,-0.9851267447996778,0.9374412923723023,1.736693401253811,-1.056680421925791,-0.677881985977394
SIDM00976,-0.8624875965949357,-0.836596757125293,0.34150937928995345,-0.7981478165138544,0.5831803191752242,1.3111074696956346,1.6509707594755045,-0.8052679771796347,-0.48104197746102734,-0.5980277995080597,0.7788362237655284,-0.70642269980178,0.701844869368456,-0.7623606346313508,2.4319431470273263,-0.716036410549399,-1.0439185788130216,0.21265990860825826,-0.6982716932152417,2.260125939542491,-0.9641227044226904,-0.1755007168396431,0.08724958779123711,-0.9889434621179742,-0.9096551774605053,1.3543839560498454,-0.8376025216405715,-0.03261661439695961,2.713308363066516,1.4116427293049505,-0.8332544041724175,-0.7492555601452658,-1.0120025791753713,0.2232986047940105,2.059192377274243,-1.1034493515480315,-0.8217917830398507
SIDM00316,-0.8274085789700846,-0.6858297774713926,0.37854677204949444,-0.7584822942372027,0.04251496694189324,0.807557300600385,1.9462982264992394,-0.9640260169120248,-0.48873314296620574,-0.7680310856381287,-0.018119875256456787,-0.7416851056508914,0.4885413946621149,-0.7033343746385812,2.3105865376805306,-0.5813233151493371,-1.0409277515566147,0.8027641812006716,-0.6767893582814414,1.9044860814922375,-0.94981136813314,0.5947477737733995,-0.07040249753608038,-0.8821650816444113,-0.9101166882529933,1.796704077844554,-0.7994542743905868,-0.03611284076829565,2.762189621873804,1.8668231757677758,-0.9423110161936822,-0.8631566271160366,-1.025407257658643,0.18671490982971498,2.0219925715663156,-1.0589171987959909,-0.9428956788055165
SIDM00326,-0.8852571009662789,-0.7979473248674634,-0.697694553808751,-0.8247326673425457,0.03716789444265942,1.2527763568952863,0.760468108049911,-0.8936514367658396,-0.5162071484919523,-0.8777611711194555,-0.5666250889843709,-0.7370751461619336,1.4529185630476118,-0.7617561742274084,1.8774962027981723,-0.6468283792558533,-1.0774139129606959,0.6357252809981921,-0.6180786693489585,2.2697760415525527,-0.9637214310270262,0.9312462610098465,0.490216606242043,-0.9597137476973168,-0.9220392900129547,1.219267340110427,-0.8689146924663242,-0.09105034978152379,2.765691058611847,1.14762990054329,-0.964074522936052,-0.9198081461857835,-0.9390761928017022,0.5360613801191954,2.6108324908243126,-1.104091815275352,-0.821603430067517
SIDM01093,-0.8513319251912949,-0.732951328979708,-0.811295907052656,-0.8186649362793192,0.8293808312730264,1.221823844122257,1.2876519758349991,-0.9535047439207218,-0.1487291102547021,-0.9118422273672822,0.33999142050330383,-0.6770355633493405,1.6933057091179458,-0.7621968795927531,2.2965203949556976,-0.681692510386431,-0.9527949981066198,0.21573062996647793,-0.6548463285743144,2.422478647280152,-0.8941202349394184,-0.26555934447632534,0.5840500659426513,-0.9785039469151824,-0.8806873219761895,1.502107658844111,-0.8426808928854113,-0.13848509824922367,2.747396677843088,2.0860758850122725,-0.9137159262722188,-0.7827067509412575,-0.9468506964976091,0.39863594651479795,2.4642774066128967,-1.0987889081989495,-0.8591339400267742
SIDM01098,-0.8365316934836585,-0.31138081794792793,-0.8965845295191551,-0.759787517659829,0.562780842350011,1.171042952876084,0.8780282955535615,-0.9919558900176864,-0.7893682085555962,-0.8259549309167314,0.7172528722745513,-0.5054709958863441,1.710571612153512,-0.8864695429380219,2.3977685236577013,-0.1747549571063317,-1.0677679406518057,0.2933026281953322,-0.6559489443263723,1.493178978834124,-0.9679115926726061,-0.21004583211684205,0.25842238475796675,-0.9414930394754003,-0.928790092922296,0.8232631095755732,-0.8457748939677996,-0.3164578994814264,2.7473623497718713,1.7691709246790142,-0.910416895381814,-0.8642650281146808,-1.014210545869546,0.9506121103576421,2.145230845451228,-1.1258833888390731,-0.8462479457178405
SIDM00424,-0.8333799704531314,-0.7896409578149214,-0.8314835984314656,-0.7588046413302462,1.069285721146181,0.547960494960044,0.5381215838243989,-0.8968843352135227,-0.7655642523031332,-0.8298598526925393,0.769374877702493,-0.7227728219295151,0.36669979501994016,-0.5199277021240646,2.3992052591274216,-0.6960989780792559,-0.8646423536881557,-0.07895746461992413,-0.6005303976475518,-0.8392154910175268,-0.8880555711917378,-0.8014976948392464,0.7319481972659192,-0.8187859442469707,-0.7472005300014121,0.4864985231020747,-0.8494434913564959,-0.004263595228797327,3.0996692479176464,1.3889559370481235,-0.7170038909440031,-0.7859718637349252,-0.8964262081640685,-0.15206215261924858,2.1129127310755114,-1.0345012093306403,-0.7111500126686299
SIDM00973,-0.8124214953077106,-0.8320316077987872,-0.788502894087087,-0.6444340957145882,0.919849445301144,1.353638131471422,1.6273869064163224,-0.9541476337988678,-0.8320144410449335,-0.7791444334688722,0.6329825587355352,-0.7051514500871079,1.3371850331104795,-0.7433127401774171,1.6844922237978959,-0.6376484309629152,-0.8203243318753706,1.6479333834455148,-0.662716581962572,2.092526465628796,-0.8872251742172919,0.023127636853665777,-0.1615643479175481,-0.8783400861022738,-0.8775125868518083,1.9224554211542304,-0.8233203192542586,-0.12002209764247107,2.507862602000704,1.2652021684221684,-0.8559105935683874,-0.7738487514791964,-0.971230182215579,0.5130027075580434,1.3549591661919036,-1.0589503872424342,-0.6643870132055283
SIDM00411,-0.8300232182244155,-0.9493540548012246,-0.8317655837096423,-0.44728906652569406,0.7215405887407487,1.2855039674849076,1.3805068876606252,-1.0197727411187136,-0.7944327264655722,-0.8351220007878312,0.677186272659161,-0.7629850476221607,1.0368717133624228,-0.6342218626876603,2.0048624687119423,-0.820178370376574,-0.9260614377448103,0.05216277975851496,-0.6328480352795413,0.8012141562611513,-0.9089431379695707,1.3211392509934454,0.23493667881506924,-0.8567840160695267,-0.8290608345580072,0.7664157083447609,-0.897734625561697,-0.2533026570895187,2.8225213298113494,1.225309197740301,-0.9255097531743146,-0.7884355268642405,-1.0358062974470865,0.7785944034939261,2.3290889854347947,-1.0367764845397445,-0.8421787264080822
SIDM00374,-0.8503143643726481,-0.8631699060180009,-0.7601973249297993,-0.6810545987116339,0.851298364230936,0.9900112285075015,0.1588158766922134,-0.9240095620032468,-0.13259136083247275,-0.7696773160710836,1.0282594399404033,-0.832562873132185,-0.6510361236917446,-0.537379230049985,2.6761225147546144,-0.6386223458260863,-1.033931906473498,0.029529135117835392,-0.6865923420956055,-0.6904593444426702,-0.8827961856613536,-0.7897724395216711,0.6179812646314329,-0.9234681495417545,-0.8457191531697941,1.796141838714606,-0.8320523801204571,0.12057750698913589,2.509285919021151,0.09512981552511128,-0.8318974323601959,-0.7275480773497279,-0.8848166748441545,0.22193042615651834,2.332165862481155,-1.0289383083959078,-0.6708879730806285
SIDM01160,-0.8477854071715747,-0.8403475076995355,-0.8239384752512077,-0.5664207366749398,1.0039360628917133,1.1411892321214674,1.0613656440977366,-0.8947222631917194,-0.5052396913067276,-0.8091956567570366,1.4606637108538365,-0.7977741585084078,1.2306605139371984,-0.7782240298539822,2.288758539692349,-0.7252522258564787,-0.7542016661539822,0.5420855114568282,-0.6336130621808511,2.825708500888865,-0.9383192998024853,-0.4140116842124924,0.4074325071093872,-0.9159929849505437,-0.8579470828947952,1.1596467066236484,-0.8575271027168754,0.07884543156804602,2.654761174577245,0.7397213318622228,-0.8662436311852232,-0.6790773960700132,-0.9610793362401601,0.16039317150528964,2.052150972834116,-1.0279850436688767,-0.8547836611584781
SIDM00145,-0.8595923530593885,-0.7849184857135965,-0.8204273129302875,-0.6600057636005914,1.393836226663536,0.6613856732376425,0.8278309497223942,-0.8910028467470714,-0.5758471221022189,-0.7845451836238309,1.138413587004593,-0.784950417698534,0.9643423291113307,-0.6128407682753868,2.2039894776309414,-0.7386272213912627,-1.006788618568477,0.028234449366616326,-0.5401767357385172,-0.31663438539775135,-0.8171786676067262,1.0673875220937157,0.7817903137614618,-0.9252558782684888,-0.7529370675098318,0.9373021567080785,-0.7994904818658013,-0.05927367340235994,2.9177379532213923,1.2005646514803345,-0.869273321651506,-0.7679266201784686,-0.9230243462238297,-0.4691258512414516,2.342601175986104,-1.0531303187408834,-0.7076373000208914
SIDM00975,-0.9197112545797174,-0.8288401969276153,-0.016033667176742726,-0.7159240073285692,0.817012133096283,2.0697687160654534,1.3041251874815487,-0.8298548536759576,-0.5720630070676247,-0.7946540682641116,0.937341164583445,-0.778536058304116,1.2443277873139855,0.15606482791238743,2.7697732420444794,-0.6214789684044338,-0.9863777642779702,2.076320430172786,-0.7205203009528346,2.5854686401486804,-0.9403862556288981,-0.6236240556405217,0.4598995513126604,-0.8989929552337296,-0.8635456868561245,1.047116320593414,-0.9151080286678729,0.10730570452553595,3.342444432781267,1.549017023667178,-0.8525285158731231,0.11882736958252871,-1.0133179327784534,0.9954033470232121,1.9577589228935137,-1.0797088584968542,-0.8105042130133631
SIDM00971,-0.8318002786353472,-0.7626419673094916,0.5763448804736377,-0.6641290336465365,0.6658423754021663,0.7798220686040849,2.8054188989741484,-0.9107141850166904,-0.528664305442954,-0.8788672246541658,1.11602214155401,-0.5340618943585426,1.8121527265360333,-0.8067323542488319,1.9669252341133474,-0.5572698729337108,-0.9727869198095025,0.9991914308418667,-0.5690740068868814,-0.599286970288563,-0.8716296672013409,-0.42512382292633627,0.1436847196597037,-0.966407622899543,-0.8381412930678196,0.1504235768506476,-0.8942489441849857,-0.10354528397753608,2.817768904024762,-0.40932575627311935,-0.735949157197587,-0.7572522202213073,-0.9341612899469337,0.6888112116813478,2.2183468061972222,0.2785383789182038,-0.09204212926366537
SIDM00251,-0.9108386336666073,-0.8625089529936618,-0.5080283711076651,-0.655812126392744,0.9595789572256693,1.123468134338596,1.7413890827596428,-0.9305331456047247,-0.2973429706625848,-0.862828041373329,1.3175368428040786,-0.7484773203742999,1.1061383396310587,-0.7438928149170383,2.2315977058557546,-0.4524253947858753,-0.9964669260935511,0.17310177493644988,-0.6496764318938392,-0.5498635085002711,-0.8695742318736424,-0.5141854367960217,0.8973376500961334,-0.9721812469014842,-0.779149108862179,-0.8840084429417513,-0.8406427552484731,-0.36372106706088786,2.5490904936205907,1.573963505339255,-0.815803410171937,-0.930505544738664,-1.0042448765191183,0.6643415339536436,2.414471383432264,-1.0945221099313065,-0.8599833129141911
SIDM00412,-0.24146987914132134,-0.7891116453618268,-0.4751250632950062,-0.7904580456366377,0.6688136023196812,0.28700440958099827,0.26958346018691,-0.9412715327560517,-0.5169705742097646,-0.7536200442439974,0.9021847223402536,-0.6535266227236852,1.2493787685128366,-0.6821372122054362,2.176988274151996,-0.4942573316640427,-0.9333268196948749,-0.2730507672367465,-0.6389526203305759,0.5189902764741628,-0.8851259755255114,-0.6554093260687011,0.5947834885582542,-1.0313458022323811,-0.8115830562058077,0.5020765160181997,-0.8643097305625531,-0.16777442447495855,2.687594226517988,1.4084608881218825,-0.8150319764333815,-0.8484013184195167,-0.9339363232341741,-0.5507510931585876,2.272367297111152,-1.0799352220298348,-0.8138386696763644
SIDM00023,-0.9046649466286155,-0.8522695573424576,-0.8833527012943244,-0.7849364631430021,1.0435563554258056,1.0074092241903354,1.190555230106339,-0.9202565155074142,-0.43490512156730066,-0.6866129655128188,0.02947189483325095,-0.794277010292986,1.5618348087673692,-0.8104116379466398,2.3168262577245406,-0.7101498173083526,-1.041639478669929,-0.2664545848852904,-0.6545222359226902,2.597608267146787,-0.9376608983842009,-0.3219412386012341,0.7607709674840423,-1.004918259838705,-0.802755777396387,0.024252528814687858,-0.8615338346618601,0.404739367620381,2.681958142654253,1.4821644398788052,-0.9697974277371361,-0.9228930967508313,-0.9841492967724618,1.3426107798933407,2.2431961519810404,-1.062109912446328,-0.8301098107078658
SIDM01198,-0.8384266168614819,-0.8016160875032704,-0.8215460886422954,-0.7154026804256415,0.7335405335694472,0.5191122125412143,1.0456244921779048,-0.8534109028813475,-0.5331222786743796,-0.6656812413276832,1.1513775226574523,-0.6724548241934578,0.6037967356820779,-0.5960181671705664,2.443468717727099,-0.5414115572540266,-0.884061012154751,-0.07344793707897176,-0.45552788228978064,-0.5053330920030892,-0.8609794432161075,0.31873094683883996,0.5533110964510881,-0.8753530539405994,-0.8266540650152642,1.689757738207735,-0.7769808316366321,0.013208552176797981,3.0112884842539223,1.2922737179043406,-0.7013591300104098,-0.7245901596370921,-1.0134150035638325,0.5699790672606402,1.9505249640468814,-1.0536140045808238,-0.7682354086808029
SIDM00441,-0.8345349897209294,-0.8126677806960433,-0.7866710807192397,-0.6981641862138278,1.3527113947227007,1.1319962639468906,0.5497840436706651,-0.9255170192338417,-0.5190097452039807,-0.7817003694227738,1.0953605766317698,-0.735413286083503,0.11220478770527006,-0.7165276938611033,2.7233987285948564,-0.6575853729961851,-1.0348291577327244,-0.3801598995431911,-0.589944177309123,2.9791992060203873,-0.900431046372636,-0.5847133929384645,0.42963729462142963,-0.8988830446074262,-0.7786595333256439,1.624842206451108,-0.825923021610075,0.8935469511852662,2.829155338078326,1.2573011170360509,-0.7857586442825085,-0.8107581315543507,-0.9625191823475174,0.1274033180318183,2.1295529205200663,-1.0185578648478837,-0.8112867705298764
SIDM00388,-0.8616124944048709,-0.8050722906315146,-0.7721717383605674,-0.6317228612560384,1.1618322926236573,1.5584757102666187,0.8973614391354351,-0.9144805379566342,-0.7034003855870047,-0.7819803174288865,1.2935192583083674,-0.7596134027723237,0.20576456239977842,-0.5285076462840271,2.382148245705687,-0.6346920212642898,-0.9659832844730496,0.023127065694961084,-0.6567002950900173,1.1092648948900217,-0.875511879981552,-0.4295223065285643,0.46814212664166105,-0.8895439530611884,-0.7789800286793669,0.6731734828718289,-0.8306597470168868,0.21016964662520096,2.6475866068327067,1.1643862152950253,-0.8212594119075326,-0.8403048720270914,-0.8995915429003486,0.5296954425061038,1.823978735922428,-1.0582638386841967,-0.5883582591319261
SIDM00417,-0.9130855580765325,-0.753847275415129,-0.8559571095678189,-0.8238874304818037,0.644619202766832,1.018254427895081,0.9158304149188501,-0.791414975374634,-0.6178076454178809,-0.8040707922564505,-0.7071519701098061,-0.70060345846481,0.7374216443906547,-0.5530598142307731,2.719038341926192,-0.45479887825280696,-1.0486612848423356,0.19504493510870208,-0.425328563158237,-0.6381554688600897,-0.9182566379750174,0.37469979443016765,0.34810925080963534,-1.0059291080812405,-0.6464489341931426,1.0564993875058593,-0.7026850307841557,0.4873163478047114,2.685029430956654,1.2078313803431384,-0.7207832822790197,-0.8609972980023675,-0.8452770081041043,0.7032695836425846,2.105525860586168,-1.0749477079020429,-0.688660970675352
SIDM00416,-0.5524193998438388,-0.9108051016922962,-0.8117459353992744,-0.8051502297455317,0.8376989636751321,0.7929748673257206,0.378877533789884,-0.9398075425341947,-0.7072048242612646,-0.8674817662897003,0.8210004279327486,-0.6015159293394143,0.4565168978002769,-0.7588441827322119,1.8892750280492616,-0.6291897536435123,-1.0278877761469836,0.012257112767850579,-0.1623929756846712,-0.18560643355409803,-0.881993417530645,-0.6925512851213063,0.17195563244376066,-0.8959536021109559,-0.7651018209426987,0.7235543252796507,-0.7596878437533632,-0.16494710948579022,2.7989327474499177,0.9096592229986021,-0.8860360742878322,-0.85892415176978,-0.9235408624164071,-0.08746371130133634,1.5797118111495585,-0.5461654026230074,-0.4556456576629277
SIDM00974,-0.873340311055123,-0.8232419334773062,-0.0828408356091566,-0.7193131391481863,0.8110458582885116,1.4437563522102095,0.9545754568259363,-0.8711536563824538,-0.587470623788206,-0.8032669818798096,1.6580078449428772,-0.8148242529941754,1.3993184636373135,-0.7986527719943309,2.22014909805017,-0.5404796253088178,-0.8038239840571907,2.014998556289238,-0.783543183891834,-0.4476416765284739,-0.9184426821843414,-0.5876711560530353,0.17133963851253622,-0.9030432248146174,-0.7896609812939658,1.1362339341986483,-0.8722742826729764,-0.11870998978637136,2.849286121835718,2.1836530161210597,-0.8494959118360056,0.0251056443951195,-0.9421673658915347,0.7158715815604771,2.3974047155690523,-1.1373374224277124,-0.6278354273476427
SIDM00833,-0.9534594956277962,-0.8741587669375364,-0.8274176978849405,-0.6482444620088178,0.7871939354199027,1.3599021055262226,1.314616231837952,-0.9356474223129795,-0.8260778728098886,-0.9667794715774976,-0.7094958845543773,-0.8099615224627021,0.9259992534664293,-0.6002900088850176,2.223365793227947,-0.6522700301046052,-1.1256250272021817,0.1136638453628848,-0.5549517724038363,-0.8587093668807223,-0.9813132881838842,0.6091525604162094,-0.0019386985196190511,-0.9299885286344749,-0.7619889500275914,-0.15165403114987402,-0.8823225358093189,-0.1414993919991712,2.7440742625109613,0.6798682994684104,-0.8741976628245459,-0.8655624759650589,-1.0131244044684604,0.8826246429329396,1.8955940882548352,-0.9441033739594417,-0.5291085585177863
