,MLH3,POLD1,MLH1,POLD2,RFC1,MSH2,RFC3,RFC2,MSH3,PMS2,RFC4,LIG1,RFC5,RPA1,MSH6,RPA3,POLD3,RPA2,PCNA,SSBP1,EXO1
SIDM00346,-0.18307581222288247,1.1859410784716764,0.5591273146677055,1.837864800599381,1.4439552099991944,1.8134903318536169,1.2729255769833034,1.301425484385396,1.308772748304979,-0.8512039677156858,-0.5101559934739576,1.0228649905117468,1.3483751792312724,0.9202345776817064,1.3993557204274527,1.6572787868083565,0.3214541778807313,2.288538651561588,2.9081829013201332,2.2270373927704186,1.5963619630436916
SIDM00129,-0.40449140367367353,0.8752687910950901,0.08039795495914351,2.448873318662958,-0.46143944390285224,0.6647381025765823,0.292008684916745,1.042242770737036,0.10602943550250617,-0.8106809986998265,-0.8751876235464036,0.6179280742961045,0.7564192140175,0.38151868418535884,0.7279673992868516,1.3661548725926516,-0.6933282648529472,1.7210710638268885,2.556188801656556,2.5373782671286516,0.6950215757725197
SIDM00627,-0.309985002654073,0.9530956112529417,-0.06345057772294561,2.003794499140689,1.207245846766964,1.7958213967842651,1.1634180514035077,1.663574893856613,0.9142051409549593,-0.9064397922539308,-0.5924619738985617,0.7195534029336441,1.3470009894747614,1.0491885670452332,1.7532166733667989,1.7901106423734439,0.34675953766563505,2.1149824413414433,3.048786599821073,2.039274969078921,0.7720725990516512
SIDM00293,-0.2437506745236307,1.4204898064537272,0.30758593304060644,2.0952278492938734,1.4026432344186879,2.315554687003374,1.1147654056675316,1.2653275982538916,0.3695900659489874,-0.9561886649334315,-0.36746951510848624,0.9148428536187516,1.5287490811095634,1.1546461478141317,2.0297462185428845,2.221145985538116,0.160754749731088,2.5766544717264384,2.9122010975233925,2.4967472721814112,1.9300092802939175
SIDM00274,-0.47974583975718876,1.031453844527394,-0.25564933583422034,2.4814105762124727,0.9817527091099476,1.4480532764223635,0.5240292886454315,1.2431509041301902,0.6672894057929636,-0.8705439656319082,-0.7715630882469497,1.092048754089245,1.0398354184490943,0.7743200535502897,1.4567511065069687,1.8961986694339243,-0.14087975630879113,1.7354581643543792,2.081121775251913,2.512489952749095,0.24549360624018862
SIDM00544,-0.6933854079167089,0.8234687722920582,0.2921169245463179,1.9843510461565952,1.3171071629897217,1.662897718055455,1.429834927985846,1.6201516947609838,1.3011858085265675,-0.8635043694413145,-0.6611457773952498,0.6331759794605687,1.5173690778683586,1.1537123542346395,1.9728154505007753,1.7987383676252502,0.2614863632540666,1.6800793930194762,2.673670094512286,2.79286415466791,1.8574742395047195
SIDM01006,-0.1389959234407218,1.2536443343490014,0.1826058766141412,2.223852190637891,1.20336543662411,1.6617460872502527,0.8984396591356786,1.355804815088124,1.128646921924631,-0.6202458356455037,-0.5572311374818576,1.2648127315707238,1.1462484850231662,1.0881809055393434,1.6235953168875088,1.9114921018732347,0.2568064964748423,1.7950302469253865,2.5568936213364415,2.7364935385489715,1.6030770816890074
SIDM00302,-0.3846062130756795,0.24393827604749357,0.1744161334493997,2.1176346396278984,1.2404227758785953,1.4003719078077312,0.7822613926042098,0.6741798225972043,0.9599955236579637,-0.9516110809053723,-0.7957301202331438,0.4461733483399102,0.8409757995266628,0.9758919822098596,1.5713326182088798,1.5181236864307301,-0.13370058898799358,1.788202649667758,2.636679199542856,2.322654729515984,1.1046439014725349
SIDM00549,-0.39595112663518345,1.4455375734940774,0.4830265180419902,2.2883295410515827,1.4831491910429282,1.9606084031900193,1.1793650686567845,1.5145152065396186,0.9456982684190455,-0.9227339161945703,-0.4843929274401477,1.2976830560322223,2.4766477082314635,1.2679815302215547,2.480585274390595,2.0417533540177217,0.4052339265996071,2.2039482650206783,3.05450715843871,2.5424979880815424,1.6270447730580782
SIDM00292,-0.2487620745951972,0.3417102710623714,0.016071997751753338,2.1712066995989256,1.2505944407609884,1.9444795081893596,0.7380554012007153,1.4511734528137055,0.9964065657265115,-0.9757310538903896,-0.5649164094051564,0.7575662162628294,1.362448507206785,0.8334102170204587,1.7132550620840645,1.8513928194550138,0.01927293059448155,2.67502417362511,2.993122987884848,2.1402028405653843,1.7801119862857084
SIDM00623,-0.28802790446810445,0.8749729508016761,0.022748773678201845,1.744372306281295,0.9389027310104779,1.7517529650818564,0.9928030690336931,1.419682806835135,0.8542229710442661,-0.763641380469776,-0.6544113776888326,1.152769062691544,1.0506938307791034,0.6829603041930233,1.623897796767731,1.323310938015608,0.13457714188728456,2.094819646821068,2.907535975518578,2.2421070127144827,1.7775243734101716
SIDM00638,-0.40252905637423725,1.0520317671806938,-0.034446374906602364,2.479675648697647,0.9132140881800457,1.9735730044921904,0.7857147390949191,1.7159291836876833,0.8248375232938635,-0.9128542815115659,-0.5930163721697047,0.47027189500418054,1.689826254020118,1.2876468223060804,1.826765315591992,1.5947856541275176,0.42087079449799675,2.2259561947966295,2.99043641151979,2.46128932774652,1.957175963430378
SIDM00527,-0.5556939593813057,0.4124945697365198,0.09962829756735801,2.1960362657070047,1.22018594013354,1.2525780271588964,0.4370303720031966,1.3679614464899998,0.9412543621886236,-0.8783310449816913,-0.7664127175776791,0.37462765063602216,0.9374851241864451,0.757144183666533,1.5620654218811558,1.6362858305789163,-0.04791163325132233,1.4065687954706947,2.90146269512328,2.8006258627187486,0.5804784983615432
SIDM00976,-0.42647894123523267,0.5462168480201577,-0.06842659966772258,2.287577023738394,1.2237969195744598,1.2715719289350078,0.3957189036757007,1.5145763488806756,0.9661089032481,-0.8379188991723192,-0.7315391857513671,0.312591136276384,1.1630963997617123,1.1121045068205895,1.4402710629359878,1.973101986468844,0.03704467442475217,1.7736554209155668,2.51064454587761,2.544740223098941,1.3586728717228103
SIDM00316,-0.15134216932800262,0.7204145839395782,0.33053645285649597,2.3990310135331376,1.044485638760613,1.118255321159138,0.724853956448583,1.7711474659697872,1.0363811943938117,-0.9943484108283667,-0.7225154997505963,0.6933982203409177,1.245175632110378,0.7193857752460695,1.4033556029534118,1.8179780125068363,0.1363886986546974,1.8398187865101643,2.468665581813139,2.7605122470436343,1.1886004692606607
SIDM00326,-0.2668133198395594,0.6495814817740143,0.12175765243002738,2.154825774235701,0.8803944483154493,1.644237165665914,0.8514774810150679,1.3365187623431936,0.8879034891331611,-1.0211564022031798,-0.6164035491408222,0.10768780987025238,1.0435933462283944,0.999444081528974,1.691888555936218,1.9299820245336332,-0.1506493306258988,1.9150554587895445,2.442050527893327,2.227713527900433,1.2719562994825855
SIDM01093,-0.133227110191656,1.1130839118828824,0.17593977471893588,1.9569851431571523,0.9141177087724655,1.667137320466975,0.9666157898203479,1.5575823881249098,0.9699025513674654,-0.9579339147027421,-0.6168116873627518,0.7462009045619781,1.5002986020189912,1.0891507617551026,1.6445080494629005,1.9078228674789424,0.48159397792610126,2.2349003764704904,2.747307187841375,2.476398632059128,1.5242629758137118
SIDM01098,-0.4021956708978698,0.7442213961716705,0.16233890163468556,2.350448128382148,1.057014926072361,1.7188889404565173,0.9742792861016482,1.5200219601644382,1.0892285754490092,-0.8797335975166629,-0.7880104398399007,0.41054580752681125,0.9206917382259099,0.9865050787710851,1.7877008575808115,2.086656672345881,-0.33235884462779514,1.9895417005210903,2.4353399076119517,2.8364087209205096,1.3508236047148112
SIDM00424,-0.00765884785593165,1.4271722469255144,0.5938105766408464,2.6425153683433904,1.5963122565959635,2.170965998435603,1.8276822916912272,2.2345234286547107,1.2061071679687034,-0.769029038918756,-0.16245384154478937,1.1576822590370388,1.4766541370060644,0.7741101466028087,2.185437496684568,2.105071504077872,1.0473184438444196,2.2605847205409213,3.0943239343595463,2.8479388399582484,1.6320909371367076
SIDM00973,-0.7310049210512184,-0.42695899842339563,-0.04426871218220537,2.159104014574909,0.9403409351076555,0.5058166600949636,0.020271972452531276,1.124116149352027,0.5302681351039001,-0.8644650907095419,-0.7494621515701313,-0.6220276176602308,0.03055478962528216,0.6868834075209316,1.183417896955357,1.5460758322866295,-0.6486770401273361,1.8642166486320486,2.267344396355504,2.4915172425467764,-0.6435941575586177
SIDM00411,-0.11637604781940535,0.5975972770267579,-0.02755881319830058,1.964268578368571,1.1911918804255295,1.7529962986802181,0.9164431339519311,1.7571283186449247,1.2835405575623737,-1.0514884252526806,-0.6259903454369692,0.2735332463563035,1.3462904883623577,0.825512809976765,1.6052011922741205,2.0486892275879565,0.8298843902290246,1.8662371775052755,2.645097147991257,2.4877789739912095,1.4317163712843735
SIDM00374,-0.31788660869912133,0.9515695351140733,0.23462441071986975,1.8890826640048473,1.4596447303944189,1.7500184836554706,1.3189543763596603,1.974032309593205,1.069674748721334,-0.982196679838204,-0.5781645913392892,0.9183988401307964,0.9707214279051609,1.1593171551192945,1.7920952800490824,1.6265183931109537,0.5409309824553933,2.2383963382238647,3.007949159992936,2.309660387169708,1.7166338376877386
SIDM01160,-0.15776778278155135,0.27354172850223446,0.022445689726823426,1.7711007321768006,0.8720885721210176,1.3745530542163513,0.554855865253797,0.8746196906466793,1.1789826712919576,-0.9422459842734204,-0.7726057488013468,0.5159274059573582,0.7908647921951525,0.8695117337598722,1.2264807867452059,1.5611135834998031,-0.08348031870145503,1.687874707066374,2.2765555128577226,2.3447743596784303,0.5715502534591761
SIDM00145,-0.44373603830995256,1.4868177405153409,0.5954604761649023,2.2724863493315937,1.935688230405205,2.212466516201663,1.4651852149961668,1.4976723213948069,1.2637922654025113,-0.9907734985373423,-0.4578526173210759,1.4872362839420912,1.7642748788766531,1.1360962318891994,1.7689811075336308,1.8400695555717685,0.6483377895081806,2.415147762194062,3.3943063850761903,2.82542224245816,1.8298787282841924
SIDM00975,-0.40700279689721497,0.1257741764112699,0.04722994847455093,1.9653410316309194,1.0641970050037948,0.6537033030442335,0.30561404018181515,1.2097967205487847,0.8727120433959988,-0.7853067663128771,-0.7676531022496398,0.13490114080870316,0.5559892286618558,0.6176055035472188,1.2239769761301285,1.7578500791681313,-0.33325770538598165,1.3091808201785737,2.299781670339239,2.605098457591804,0.7397919799504603
SIDM00971,-0.19394327771528927,0.6239372989382095,0.019988569365761114,1.9135702335931952,1.4745282051563924,1.2462979852183944,0.7416510821268684,1.1095342758478313,1.0840700515924382,-0.9702851892327276,-0.790758703932047,0.6738998419749249,0.9759013109441779,0.6432196856175388,1.4669040161103744,1.47475900379663,-0.335771793204792,1.227872999968124,2.905646755049576,2.3627737313845194,1.6270747730706614
SIDM00251,-0.26145407712668745,0.6827504983346016,-0.4595356068639289,1.9556676950800809,1.2158191346572778,1.6192873015093903,0.8131983383484489,1.3650744518456555,0.6853154686300279,-1.029338278846872,-0.6848597899120941,0.5056015933528354,1.583080252092965,1.056708005187605,1.2376339305314776,1.440395026687063,0.08031819406123177,2.1136753780152984,2.69019949950628,2.3242474273951097,1.5265825567618432
SIDM00412,-0.2589826591554429,1.2701466604300224,0.4619517049384859,2.064192241185004,1.2953695348554977,0.40236880341084313,1.6562902022361947,1.6732660715218204,1.0814863230822653,-0.8508019970232381,-0.5330133969046482,1.4204066908383663,1.4480899047790323,1.00810230222288,1.9769986585535146,2.202416980017068,0.5335748128058858,2.396971977368436,3.092287361549938,2.3841577136388974,1.6315524964244805
SIDM00023,-0.35579036930163555,0.8609727950289215,0.2665764594805272,2.2419001757317636,1.2198308375976954,1.7896136301282963,1.2883594108891379,2.186435910892794,0.6860029508485269,-0.8069523665713322,-0.6498509913583287,0.7760516354245955,1.428190096353498,1.1610150168415942,1.7216387835784508,2.386101243584581,0.5807679644626363,1.879833566506965,2.694631628257509,2.144917492990778,1.7082338223043576
SIDM01198,-0.3936566459967625,0.8727705740282302,0.05807538065595711,2.285652494102592,1.3236014258150173,1.6532212677613105,1.5189334539526482,1.0965679362472398,0.8270589517078473,-0.7487031053847726,-0.5591171690505521,0.17775754027514773,1.0715184450678994,1.0400293581322504,1.923030569895121,1.900498745950365,0.02351244414092996,2.179237505501928,2.9394205447452593,2.524946980435042,1.3290356609003748
SIDM00441,-0.29256623512676666,1.3747374961137315,0.39904536123258416,1.996428116327794,1.5416138223788671,1.678672687776118,1.5502106634940704,1.8888662556513003,1.2796320070444418,-0.968292160961495,-0.46186644974584,1.1314023222455274,2.0779326426406715,1.0233922609438149,1.8554844515823514,1.9709655828719324,0.8429513753251755,2.0015546069740857,2.735204421650587,2.313852677920883,1.829045449970251
SIDM00388,-0.23383852415650858,1.2535699693150246,0.02564971476754029,2.3681231424700706,1.6152751376203596,0.5401624021586644,1.1076859797739294,1.433530816780723,0.8288015414141857,-0.8118526343142815,-0.3815059586929857,1.2923911879428653,1.8571908272155897,1.3082144722469073,1.7048141401955064,1.952029755265955,0.43570952097012966,2.0375283953588825,3.1295979077849374,2.1366988940037266,1.942251283048564
SIDM00417,-0.2132051364186018,1.384995475187525,0.32424042478897414,2.386859530879514,1.2568345602056235,1.7147924341580514,0.5555297950844849,1.5448761626684744,1.0965020268656158,-0.7035788184169117,-0.4026088900408394,1.3208182111188245,1.1937669191516267,0.8320338548626444,1.724577713955687,2.070780523913266,0.03688875951695403,2.4569106965417706,2.9245601733058098,2.8485623204268373,1.8821177652665126
SIDM00416,-0.06390052160357379,0.589352871213067,-0.11866272683356002,1.897914424042977,1.3063363260593013,1.3993906781005572,0.4417920866901887,0.6139311859372809,0.29648133245958164,-0.8926805494745154,-0.7818177889746636,-0.11711585483087485,0.4934987529695827,1.0683579706900415,1.453074392301972,1.9530431513943554,-0.429719135692121,2.115023685737102,2.7481204218017306,2.3190049582114263,-0.42184101202094515
SIDM00974,-0.5005616167608574,0.7242240749716828,0.34346665794004283,2.0146701470682324,1.0737430699606745,1.3391813511970048,1.2560384001297629,1.2486598601401497,1.2120573145567244,-0.9430604120406056,-0.5831253933805873,0.6960342527654659,1.0188505095671396,0.7666724112486608,1.5237681624741817,1.5730321001745657,-0.004479252061249512,1.939675718535342,2.9823845443198707,2.5928186638360016,1.1828146845037921
SIDM00833,-0.03105357366303046,1.1080579511128608,-0.3548254740266027,2.0046167125099217,1.3298516361270196,1.629419316153602,0.3892425630141202,1.1411433935727568,1.3445712097185434,-0.8277949575955937,-0.7945581599196339,0.5907051715513275,1.067397825271282,0.5617031627858469,1.4356009233105838,1.624251989172434,0.04275160619106172,2.0419207415468943,2.1452803965974825,2.3538729200147612,0.9497482929521612
SIDM00562,-0.0895501868099242,0.7988878010917313,-0.09499968707888251,2.4323663458857747,1.329614394937705,1.662863572476198,0.9147544397031088,1.8531267055440852,1.3657671752519893,-0.9144982294928082,-0.7529869734900602,0.43528462876487006,1.6923847597215091,1.0826028259477891,1.300576807882454,1.7244941722315688,-0.14820271227350695,1.5878607035830845,2.626220924465269,2.910093863673044,1.3666630518147591
SIDM01102,-0.2238187815154898,0.3302166405044074,0.16433752590797884,1.7534203183585857,1.572336278681206,1.4183526954771675,1.2586107587529178,0.9227621528566794,0.6942034784106053,-0.8048822172170687,-0.5916828251507914,0.13965870194774785,0.930599722317817,0.8937831117243683,0.9677883030707326,2.0713655996748854,0.19801079019324494,2.581021200027674,2.5208332501275343,2.169587268063051,1.2977073515319348
SIDM00418,-0.04150644884654565,0.23394923833395923,0.14527176082475693,2.142142567023956,1.1087645156526875,1.19429296195667,0.4835202200332047,1.0796297852878194,0.8371444650674681,-0.8585356700559281,-0.7706665059532831,-0.35474908555147766,0.7322366604522345,0.9584344320442866,1.0395714578589044,1.446658099621525,-0.037147068145395715,1.7663107792411938,1.3963347359870086,2.532674875829459,-0.2439796093557132
SIDM00841,-0.2644804325968797,0.9742046497271419,0.11120744117518597,2.2729353144653173,1.2297601126378326,1.6560185058683967,0.6383454559271982,1.6156105431173993,1.400719790014766,-0.9608642860271805,-0.4571212964205961,-0.41980364541116066,1.034039290531657,0.8509741333401523,1.4163254106622098,1.687811426259747,0.31507383235092656,2.1700507933576088,2.707978631787073,3.013493517573446,1.145893452953204
SIDM00260,-0.4882294899868881,0.6369501095375973,-0.052968556974136015,1.7390092274110631,1.5058190144125576,1.6917454497863862,0.7588104373259608,0.729547903309351,1.041505715136255,-0.7945158685599684,-0.6932567844818308,0.2456024930820326,1.2760083792456234,1.0576661258786622,1.6416202723070181,1.8812291632113536,0.3622016727931413,1.6665880120037462,2.6696677872748493,2.123941631739166,0.9265555969699395
SIDM00111,-0.4644237237976716,0.8160830237803429,0.0644172611997139,2.0880717511257116,1.5079312645024041,1.364524395678722,0.8330515333125992,1.413384209797071,1.1411882739249284,-0.5763870379425929,-0.584427072779901,0.02756451127154335,1.3546346423419047,1.1968733202887025,1.614754161219998,2.259876695503058,0.12067971509546543,2.3733422817646543,2.4359300690495536,2.252820344229639,1.2781639010093588
SIDM01179,-0.3300686166014966,0.8519384479609476,-0.05112696433920423,2.0679361781428356,1.2229866582068714,1.409057479061354,0.38713674025643885,1.250822368670284,1.0579591212247315,-0.8876372497688686,-0.761004107667476,0.29677060116593923,1.0350126497549057,0.9985452474170627,1.4051387286857537,1.6146469043616223,-0.27565933068470644,1.2171638392597397,2.1160444385060373,2.486990566549981,0.4732856989257152
SIDM00351,0.06623985840329928,0.7665896235923552,0.2375279324998258,2.20035846608192,1.3597253778673724,1.7621930347200492,1.5425128820114236,1.6669074444328527,1.0287607747598453,-0.8476086411256453,-0.35440525321839383,0.34005351109115123,1.3783323056120957,0.9472390766748829,2.0350911487613845,1.754034690917514,0.7427773036379114,1.9683446664610744,2.7636426397980247,2.570698767132922,1.4521310029472374
SIDM01205,-0.571843127053215,1.448802981622068,0.47741609328831147,2.0628088990029303,1.811390960037854,1.6554749149432215,1.028482805646298,1.477041600645881,1.1110348179850267,-0.9528841539252674,-0.5534934820913717,0.9583583865866443,1.2809252025334636,1.1469836683243915,1.579904788137091,1.9218864606159578,0.45159668227133754,2.4339124225711974,2.869815716027922,2.3134265854979708,1.3697607916651664
SIDM01095,-0.5987454190429679,0.6090001373083911,-0.04324227583327212,2.157480879090679,1.2580977069755972,1.9069046237036227,1.3939956376614147,1.6080773517594127,1.3636385442076824,-0.8034152979690422,-0.6351981720588517,-0.3604999179332211,1.2323713376084402,0.7191352107960602,1.5814169421642101,1.7099464623331346,-0.2709604019709656,2.5680725850146775,2.4153691593508024,2.582486150447648,1.2733149267951025
SIDM01159,-0.41405564103855147,0.5148624119022445,0.08737091543024954,1.7235373767715514,1.1813440648022118,1.3463652658981589,0.3529339544107306,1.2010631252416109,1.5469296610024068,-0.8372113412149826,-0.7622409072252686,-0.16030439057251442,0.7504885951117755,1.082715764479459,1.468049958334744,1.814421052762462,-0.08582240737147333,1.7928520048782521,2.503231879191935,2.577639574869665,0.4038888624342165
SIDM01183,-0.2532708420270134,0.016161815703720002,0.3220513553542069,2.3936627929810546,0.9214020768696759,1.9735447760442792,1.096000754289808,0.7976431379626525,0.7737948479590362,-0.9483879089437306,-0.5797457289975945,0.46839959513767304,1.1597243520744327,0.8079306524796499,1.4664655218564184,2.2617910018458147,-0.22709888589240163,1.6744269528307214,2.8623225291548304,2.4396377501262876,1.7936148873614925
SIDM00328,-0.47941878447374214,0.8222043195239223,0.08610723931837763,2.219754369288318,1.0993333824630935,1.621315996699046,0.7862160003458856,1.3593275402894167,0.8080734045867647,-0.8107039128345402,-0.7977892275821422,0.2635660443484111,1.0408023049504882,1.0541066951596774,1.7261854207180087,1.6318051738184434,-0.19241914673973645,1.8657940031969,2.5464928816746193,2.231243749482985,0.9855277874206667
SIDM00389,0.0017053601789794109,1.3888237369930552,0.4538018934228462,2.377462051625392,1.7151599931819428,2.1353993997355407,1.732290104495293,2.0754922782380425,1.1922885768237155,-0.5183779229197779,-0.38567817259691095,1.3083474592712532,1.7264142390831618,1.1435076928370191,2.2076439950823805,2.4835416859086035,0.6682769645527634,2.29348123844501,3.2604053570189624,2.96266254266282,1.838634894916373
SIDM00489,-0.3786559337030699,0.7807333591700941,-0.012703237376358938,1.812176646379808,1.0767195079131093,1.4274525233850082,0.6336941149887837,0.9501550779728042,0.8022765331138407,-0.9353263764480223,-0.6857656858714546,-0.034094981358374125,1.1277390971759902,0.914334726986083,1.7774030904856641,1.1479059417936803,0.21804199959874074,1.8626226070681144,2.2262568487301966,2.1423187732393134,0.6747993239655063
SIDM00953,-0.2650127199845607,1.0905923561950288,0.04587008212287103,2.22610774775152,1.0748198460601825,1.6974598624490749,1.1734584486053063,1.9855197689908406,0.9302340692170868,-0.8344313187998222,-0.42855144984040144,0.9554877009771595,1.7005022915748718,1.2234104055082131,2.037428174502344,1.799427954832445,0.4792014076248551,2.5305251626378116,3.1995029861307445,2.2591852208850116,1.3416909975485447
SIDM01245,-0.11883021416940365,1.5341055491053075,0.49444032092617013,1.8532559398906292,1.6000967264170753,2.002100001896336,1.2866395938108954,1.7225382169895758,1.5065963998445762,-0.8633760385351783,-0.5535502401445983,1.3058778241471107,1.667966978112096,1.1159095791402351,1.8573580495779314,1.8610823197117807,0.4536481240156462,2.284013515356959,3.1741126361611696,2.3999124308581266,1.556362723642101
SIDM00929,-0.3297709564724999,0.8492782171021581,-0.006971332025117915,1.7801728133878574,1.2273112581028933,1.4959112475030367,0.6335275875098314,1.5112647998913742,1.1626264154869757,-1.0457470756435576,-0.6329268014661268,0.3223575351899955,1.0648269140252438,1.0359923672094353,1.4994994844510616,1.6537217579743475,0.26577266751675305,2.5405983684271307,2.8411885507339916,2.5176724194270834,1.1607834993859292
SIDM00732,-0.19334442276402214,0.867959297513514,0.08818227800871536,1.702211877009291,0.8343015183983968,1.307983208551245,0.3953804742503195,1.0650705278760881,0.546064540539093,-0.8994710489740048,-0.7173220502426559,0.0029131798333300227,0.7264264199378113,0.6912979484784704,1.566983016849221,1.3017406997186507,0.16984825361125921,2.0511041449739102,2.1135055649915513,2.34390554046706,1.1744967377774764
SIDM01047,-0.3909141190837456,1.4488172632488243,0.3878099342049452,1.9055519826359089,1.903786281689201,1.8656552776101933,1.340066334114076,1.7223424023675071,1.2087331946863868,-0.9315534943429644,-0.5214105738137653,1.0364403867482561,1.1966461065210399,0.8355354741541056,1.747349590616036,1.3430281313160097,0.37078100637817135,2.1557655931711435,2.825097092605931,2.2623483881696527,1.3582154861597269
SIDM01229,-0.4208930890145209,0.712156192566091,-0.2313777272461847,2.1129601501714115,1.2808738058487876,1.4232125381550451,0.8248421532411565,0.27493640323205587,0.8742262351916928,-0.8471478643823354,-0.7734889145388179,-0.09440765838333512,0.5481113981125998,0.9034355038808585,1.5985089135516317,1.0277575009224595,-0.3249578025665855,1.5920535407123202,1.9194289937512203,1.9768685513050883,1.3034575767128491
SIDM00540,-0.455140752510093,0.42274703768844946,-0.3870432166603164,1.9501831805843513,1.062991653461906,0.7799947912127246,0.17389081573934104,0.6629072467438147,0.9462719294591783,-0.885948415223536,-0.8401656270391555,-0.22770717040069374,0.4436224445155052,0.9069811845852553,0.9047561046952715,1.721799731059138,-0.16604361836803902,1.530552630047907,2.4498158145532916,2.0984153367374114,0.05517626349055848
SIDM00264,-0.22821955306398806,0.44405296806418126,-0.01642893542254261,2.115193854148805,1.020580291743882,1.810683691817615,0.7939735841967999,1.5381881189298217,0.6990901151335593,-0.5140791682453599,-0.680123693952254,0.4439476373589945,0.9269120585575299,0.6893693628601881,1.9000375230122677,1.3500483047262817,0.08407426902994375,1.8244403366053668,2.7020421437523536,2.5414443564130367,1.7018336166360628
SIDM00842,-0.3631605078866525,0.9603227099740679,0.021613178025767933,2.0799007857826743,1.3198922231963228,1.8685783584826903,1.2010130583168661,1.0257231228783181,1.0397256153042709,-0.9641523159668881,-0.5522484432953957,0.1509730560438112,1.246740368412699,1.11544765107608,1.8920045649236712,1.9992567232867628,-0.2565913606205847,1.743629794089951,2.3857479823401015,2.1326295586948283,1.45970468079925
SIDM00923,-0.37522377162074066,1.3840648849807564,0.05497715798871695,2.2448501515312445,1.0452437044039913,1.9607577500007394,0.7599803091795435,1.8268318528329135,1.058818932204368,-0.9905467034523223,-0.5708027619108467,0.9198184287046371,1.645871091548236,0.9928584117040905,1.7777809128510504,2.172638544993444,0.383781158414845,2.189509693247865,3.0652607625676906,2.706583292479318,1.2395583955009577
SIDM00120,-0.18012487080962936,1.0904652397713073,-0.3352243894542186,2.0132023088215796,1.1883174232713536,1.840816878001958,0.9641166928615243,1.7714776704753665,0.5822018875001916,-0.7995401474397819,-0.4663703462700715,0.3596151393833693,1.4928131777027571,1.1306559902578013,1.5975303127241571,1.863636360935629,0.34564515513093463,1.9456203884734207,2.65670130816691,2.5926792069417353,1.8189246341329761
SIDM00900,-0.34337248051782854,1.2127673532008538,-0.0308234440708137,2.289709282980497,1.5785710660310828,1.5652245018471589,1.1012767334986107,1.6354330590405146,0.776612563541067,-0.770839405255776,-0.5076878013333894,0.9594999591189676,1.4261701189388694,0.7550147434940703,1.593877186995436,2.116962891868884,0.22445855372153256,2.2066914620756286,2.9424397805636264,2.175995261381731,1.555572717810148
SIDM00962,-0.03960207702286345,1.6477273424916876,0.3233496120653581,2.1203062424131387,1.6874672802211654,1.8933129904716395,1.4006793153496964,2.0137365457847602,1.0541086957783412,-0.9172961371661209,-0.3806086615602363,1.3925690323415234,1.6301776005696895,1.276284648117515,2.3269810700238547,1.6871479582553641,0.6414070582479616,2.0286804881146803,3.0883728687530945,2.2537355408818165,1.945433025349199
SIDM00889,-0.23143188334604836,0.9482309424586792,0.1573883644559993,2.268130141812151,1.3411198505860664,1.3165490572813332,1.2417969604664219,1.594834841777093,0.7197775323697547,-0.6323430032035261,-0.4494729079291666,1.2483661156312102,1.3769896343935308,0.8822716389750261,1.7680800633771305,1.6174682852463804,0.0951367894219405,2.5352077258967363,2.7820809307190224,2.6010999141563014,1.647622438460686
SIDM00864,-0.16704862856631664,0.9741210374288409,-0.054862569363514004,2.030754150731265,1.1473922044165594,1.6862992808854647,0.63033659778516,1.5272738768162866,0.5398876553744608,-0.8899267380733287,-0.5872939021777462,0.6024084375444879,1.6010871010090084,0.8905342430497569,1.576559222884916,1.9417642909945632,0.1879856308274399,2.1999723619994773,2.9755754543618758,2.138178126547679,1.1773000904184039
SIDM00233,-0.2947077684743029,1.2605249406013832,0.40095328037227174,2.247985786431876,1.3707046815150308,1.7471000707734077,0.9657056249269041,1.7567776876027565,1.2943729413379186,-1.0096380847929318,-0.5534117143318589,0.6803547034415581,1.1489090449509398,0.9346851897474446,1.7581597617153624,2.0891586731816676,0.09743263967811958,2.131690560635977,2.9678103710956814,2.7441010865256907,1.4689393637781798
SIDM01233,-0.3757862127766972,0.853548929845638,0.1190463426979201,1.675522086340899,1.2594397679797809,1.800282550634836,0.8886684001902514,1.259059675880398,0.7837902367593769,-0.911479561836338,-0.6615728626283086,0.5277595340813908,1.1898776213683004,1.3038645553801615,1.5336764384121042,1.758620728902663,0.21495101024642696,1.8920342061718953,2.8373341055986487,2.3935570784772024,1.0360860490693755
SIDM00964,-0.35682715740601634,0.8832221831122516,-0.13448256272727468,1.7806843463213844,1.1060352084784009,1.940890183298311,0.835842651011545,1.6629587563852204,1.0099256685996394,-0.9438041669302013,-0.5278367811845084,0.6573241861111955,1.7135012621618904,1.1877304277747645,1.8146692870041947,1.810596551410649,0.5850299244608146,2.194684037772789,3.1871770780337583,2.343390933435008,1.295692703527508
SIDM00196,-0.6711839009068188,0.7238543123215583,-0.01702256952508437,2.2936127215389757,1.3532896222000788,1.796552416595799,1.1324986714430574,1.9198527055764207,1.172697888169795,-0.7955215934495984,-0.525885069848589,0.4601649372049937,1.547102904208917,0.86390227520557,1.9161270784542892,1.8880574567983464,0.2903298151002298,2.456169030668389,3.0042876727956216,2.793508872977232,2.1254662048658037
SIDM00287,-0.17778144520877057,1.1206102676905538,0.5208439127838654,2.3653225423634607,1.1415570566096347,1.8305064642360491,1.137638820871574,1.7953076653730753,1.263328335989386,-0.5733428182370409,-0.43529718338309203,1.242090220206789,1.4720771641427999,0.9763122712637259,1.8054800149082295,2.0549801919217088,0.5034627016572133,1.8383319112801768,2.923462286157317,2.4797544705967933,2.037883005400744
