,CASP9,CASP8,HLA-DOA,HLA-DOB,CD80,CD86,CD28,EIF4G3,ITGAL,ICAM1,CXADR,MYH13,HLA-C,HLA-B,MYH14,HLA-DMB,HLA-A,DMD,MYH15,BID,HLA-G,RAC3,ABL1,ABL2,CASP3,EIF4G2,PRF1,ITGB2,ACTG1,RAC1,SGCD,SGCG,HLA-DRB5,SGCA,SGCB,DAG1,CD55,ACTB,HLA-F,HLA-E,CD40LG,CCND1,HLA-DPA1,CD40,HLA-DPB1,MYH7B,HLA-DQA1,HLA-DQA2,HLA-DQB1,CAV1,MYH3,MYH2,MYH4,MYH7,MYH6,MYH9,MYH8,MYH11,FYN,MYH10,HLA-DRB1,HLA-DRA
SIDM00293,-0.1790411453636979,-0.650990448084455,-0.848320441192846,-0.805896689847556,-0.8759265164882888,-0.9070258550896466,-0.850350900400521,1.576828249144108,-0.893911509282659,-0.8946810445100067,0.9291490579222227,-0.8553129605238058,-0.6531113656664217,0.2615069615296347,-0.4242478746054611,-0.6815257108373494,-0.24104240205474342,-0.761037014869868,-0.9435114762934577,1.6013718962627823,-0.8310575493182033,2.3800425599883877,0.558758288253756,0.1454087755303313,0.987234951850309,2.855339662079844,-0.8132751922612236,-0.5088439970072912,3.684058540220552,2.373126359606522,-0.8435827873211267,-0.6963810064457033,-0.9983091567435849,-0.8138030125977781,0.7743965419375233,-0.2585198374209776,1.0477772357463988,2.4066332351648474,-0.7583092496180253,-0.5794941342008202,-0.8060334775883388,-0.6997570126725153,-0.6882924380497648,-0.5729852380974347,-0.8131898754306228,-0.9243613002714277,-0.8182093525494136,-0.8739861633657237,-0.6109798438773452,-0.8100574784303893,-0.7754447773579033,-0.9083562192153035,-1.0121637432214585,-0.9473886070868924,-0.611513964953047,-0.3771434798308258,-0.8146476632289936,-0.8121038915254613,1.7099914345547464,1.2891779646814951,0.3268680790649184,-0.9064031008385699
SIDM00274,0.4285446663388141,0.018770330575016703,-0.7750186769324329,-0.7083089617775503,-0.9247887027923417,-0.894880597783137,-0.9604849049753603,0.9344406984643165,-0.8777226155843785,0.0388105942661553,0.7331803830503703,-0.811525088360376,-0.24456313901153598,1.9864611365357938,-0.4408676327096811,-0.07514972464092266,0.10435641439970625,-0.7277905279966103,-1.0338441023455789,1.0671254304634767,-0.8277427858815147,1.5091061697090153,0.08767434550047976,0.12346953332386329,0.4429719988274427,2.9681336264961042,-0.8764019513607262,-0.7226248518198336,3.5997836697973,2.741026793644465,-0.9053776544176669,-0.8499851074921556,-0.9264896801086957,-0.9349504756205037,-0.5299728435676234,0.07093724251946061,1.290239185349109,2.8218252432747986,-0.6392320069072418,1.456791502962124,-0.7586682853683452,0.355490450482557,-0.5463935060685186,0.7590854286684551,-0.8246967571667038,-0.9095282860682624,-0.8345897287556862,-0.8064270652459428,-0.5779663861526413,2.756774256431114,-0.9022569986747248,-0.8769291530172467,-1.0248371122722542,-0.8410073093199547,-0.6888635800999773,0.11004649940578279,-0.9429065577651381,-0.7573814635747889,-0.4239932900697592,0.04193828777412855,-0.1610194736770755,-0.8256608800659221
SIDM00544,-0.12837758308492478,-0.6208225719772249,-0.7244066013499868,-0.852692411419669,-0.9237322094620873,-0.8607151404985657,-0.9097123365115714,0.675994180672932,-0.8497531096345476,-0.7462122065191087,-0.42324177423528125,-0.8516703835786382,-0.5737620184822212,0.4104194633774542,-0.5932288641953591,-0.5900639098713979,-0.2334579559357039,-0.771075924234448,-0.8992156041405986,1.6479100527650958,-0.7572397689386436,1.874496601499811,0.5466401774510569,0.2015729940477205,0.9949771458706158,2.9209563144605784,-0.8685869475814242,-0.6334270176908585,3.6259801180400864,2.1712687197417475,-0.6475369669103429,-0.8609508518867773,-0.965976556212463,-0.9023518690754707,1.02836285151473,-0.30414626768644315,0.1342377248973585,2.797746263827047,-0.7193179990360704,-0.34965351235452974,-0.6982180719303793,1.4683598858213693,0.12746242847726605,-0.6074398394389678,-0.7760571727933698,-0.8916075733161581,-0.7938838619539988,-0.800997202368315,-0.7237940792472416,-0.7207209550745984,-0.8559530160692387,-0.8576872225844032,-0.9986655295586235,-0.8484924630181137,-0.5311661740559542,-0.4412606694686704,-0.8609663003312381,-0.7615989771461575,1.8867610136807733,1.456866495477383,-0.2459802420938398,-0.8558251987416474
SIDM01006,0.1232626379641842,0.37393193357363574,-0.4920247334281869,-0.09123817316442615,-0.8561682590457231,0.6684124142575598,-0.6465117282486913,0.6772886414271536,-0.6558872441754742,-0.5622982513841474,-0.4876479498773497,-0.7330221557371831,0.26715408233079263,3.406977251002032,-0.5290634108902224,1.4499329009970445,0.31902650666987586,-0.793510436680809,-0.8481315754191211,1.0454111291402857,-0.6596591982387927,0.30219134787788304,-0.25940717731513235,0.143236417861368,1.7109218279662788,2.7690568532257247,-0.7641454044585029,-0.3737870068809109,3.282780592246116,2.095950543283379,-0.8542076836755224,-0.8507433858944063,-0.7383592092014016,-0.8360770094567708,-0.2232984638863712,-0.32181333962421516,1.7277574440117,2.61198314889834,-0.6544896639430008,2.358231885239485,-0.7597677568521639,2.221494219444995,3.269422538169554,0.14840988940571703,1.4307960887078885,-0.8906645920401167,-0.7092678154338425,-0.7489749387448963,-0.7425160373603014,2.4485980061868555,-0.8460015063552389,-0.820527209189455,-1.020599736450783,-0.6434962245381276,-0.7167863591428716,-0.02954912425985132,-0.8546109228259451,-0.6420325097046364,-0.2262313647744722,0.7144181343954983,2.4123611496022583,3.393958205864162
SIDM00302,0.14828808522088513,-0.05028210585035063,-0.7501412489805239,-0.8445136950347284,-0.8548359021022132,-0.8657415543669713,-0.936569339435798,0.9931032200448178,-0.8172007312501155,-0.735703972391456,-0.5229216504923397,-0.8154883132068723,0.1717245422153405,3.336250516617698,-0.6291062837777803,-0.5114808291128066,0.4847502572361242,-0.2167415444444429,-0.9366758841278319,1.0406540980298438,-0.6729767222167576,0.8777173586812741,0.4881509986646961,0.862822629709681,1.5318461974271766,3.029914742042731,-0.7606686745764822,-0.5573840342642649,3.702197152880419,2.5733496542130743,-0.8698966919472025,-0.7952645565049281,-0.9334327424271973,-0.7899630053403602,1.0016045805082097,0.05991753781151583,2.1857654721447006,3.3286283452412557,-0.17062329957543587,1.6899933666980302,-0.809696117097741,1.0203611094632985,-0.09108267664086785,-0.6534890788039266,-0.676927115602915,-0.940614343658705,-0.8025985626823192,-0.7548026869060368,-0.7353865281744936,2.9129719598503057,-0.9975959003285506,-0.9002561706653699,-1.010514242247732,-0.7283647643507453,-0.8146233307206769,1.4098615432050468,-0.8518675654838382,-0.7804101156519015,1.6564247806024,1.0073649367862239,0.39841035247281387,0.7401775980859079
SIDM00549,0.41185372310599877,0.08968384416707192,-0.48303810060184577,-0.5160842526664198,-0.8320111479894008,-0.7847799203906705,-0.7492668760384437,0.8988361412781596,-0.7699035314750562,-0.24132019547247255,-0.932524519382625,-0.7797391785195538,0.005371560172749473,2.947594259825988,-0.5782794930962624,0.023818748481374687,0.3294336712725643,-0.8013346050430966,-0.935107655417007,1.823456213211342,-0.7710258595287347,0.6014834297375304,0.7241913579441711,0.05569808237472938,1.2657783202918305,2.8224233480864096,-0.48797882223926964,0.8009656699849085,3.6557410257408263,2.2338904782180173,-0.8674701477530209,-0.6490295586540261,-0.8174907601614418,-0.8234127444060292,-0.6045479342071834,-0.3884636510585185,1.0318220365697783,3.061323665578421,-0.38461824504326936,1.6995160838088101,-0.8573880052846256,-0.7147940073992718,2.764919225292616,-0.21767587249033607,0.16002337895284668,-0.7595786547277468,-0.47177652114180074,-0.6813595291047609,-0.4114870807676873,-0.8302029036253933,-0.3316421662833773,-0.8450272600381591,-1.0696339557422578,-0.853238494994328,-0.6912747432186862,0.21623384205511745,-0.8533647513643935,-0.6782416101367824,1.007187074341149,1.5282249832315524,1.401118860637115,2.842993879733484
SIDM00292,1.0801131520937222,-0.6963880965584012,-0.8569147257384181,-0.844245872591745,-0.9004951514890399,-0.9312774371038841,-0.9610623032663261,1.387146759523933,-0.8698757971279243,-0.8441941471481428,0.4418939797769716,-0.887324577007154,0.40382504668554253,3.3701119648944107,-0.6723263124963723,-0.5793821355911137,0.6795728144665546,-0.6134427986746207,-0.9604262458937276,0.48042170101943904,-0.7051314536500514,2.2204966436229503,0.27529983595173596,0.11222478167247693,1.470736321845677,2.799747923428997,-0.8552916864076515,-0.7960910102590745,3.6214533338076267,2.38630579583804,-0.6949098862838514,-0.9072924021352867,-1.0035333287507273,-0.8923477526832269,1.0666274074797029,-0.33629442350813865,0.9281241706505866,2.536407995550397,-0.006664690904807302,1.0436245730373175,-0.8627233863435241,-0.8579673113554923,0.7325132998739332,-0.8399018848456905,-0.5774258959767978,-0.8987280089266886,-0.9284730316507389,-0.9067906431473199,-0.6260099495891731,-0.6495523104778452,-1.0266179956479686,-0.9375309827011942,-1.0569758850962552,-0.9425349634020197,-0.758244690603404,-0.3093188682071279,-0.9311413707145532,-0.8470312130248189,2.125192977896258,0.7468355093267888,-0.52861809014831,-0.930371315567045
SIDM00623,0.577292266296169,0.20021357651339478,0.26445233008000024,-0.6941099886030352,1.3504573086860368,1.8638962557463723,-0.9244313970533069,0.5987524540383233,0.3537879398917744,1.2982801237270267,-0.7195936372085532,-0.7880387686092127,1.1412381133106662,3.4272917886239735,-0.631189654446541,0.6139098812403051,0.8059245308748344,0.44155847547077803,-0.9634979962623916,1.5363320964229836,-0.6341452166298098,0.7734091408921461,0.10077400771513895,-0.402920132466866,1.1438824300131585,2.9180974457193893,0.5486217410954951,1.292174698544292,3.4248728616796957,1.9657339038762771,-0.8809027735598437,0.3901915626870291,-0.23107988303513524,-0.8754909348979176,0.3951735197224238,-0.28272095208405135,2.677055495166685,3.193667417629849,0.2845200055937158,2.5908994245670454,-0.7749801229015519,-0.4749722880793026,3.107384138549634,2.547507029506001,0.3808942853650824,-0.9360234620373421,2.2423760952326517,-0.788584362928331,0.2736577621921638,2.62289238404489,-0.7679244059533659,-0.7821476314506846,-1.0030238850546316,-0.8376440131325049,-0.5469227437347253,0.7305062699356167,-0.9141178964898812,-0.7570831347277354,1.2447845919109044,1.1167146144079532,1.6546035735684916,3.203039586625972
SIDM00638,1.7642491651397287,-0.3663484736658629,-0.6921165843767169,-0.7090912605678159,-0.8593932021632582,-0.8301312973160724,-0.928309849993919,0.8136911905260574,-0.8520474089009625,-0.8145927937907083,0.42822884260162164,-0.7542850427230018,-0.38206693821187127,1.0856719827015753,-0.5082977978685069,-0.5999410732639758,-0.13589368560567974,-0.09744744023894772,-0.9269117271922598,1.480662195890505,-0.78550397445126,0.5051074839717216,0.06935283958345531,0.0946355385114739,0.6928260586976432,2.611718974434076,-0.6944711845118454,-0.7919320920592509,3.4655036753519557,1.9753783530562032,-0.8397918493413431,-0.8546405073859296,-0.9818674669023768,-0.7511267191816434,0.1506278656420966,0.14540202197356003,2.4809016406960036,2.525222504782028,-0.7441083837066496,0.667860039333144,-0.7499985084912004,0.3970908589737913,-0.7244018365176954,-0.47829893966205844,-0.7645339517661246,-0.7821372251964858,-0.8432254858565877,-0.7705289921445749,-0.7889612494919691,2.3976298553652495,-0.7395457861706093,-0.8998050519169634,-0.9769017044328184,-0.8135444635356043,-0.5152280973059864,0.07444414044614948,-0.8842432726535069,-0.7845076956238556,0.6523577922302015,0.8866597132077496,-0.012132263939226815,-0.8153881778982799
SIDM00527,-0.020981680047445612,0.17354811885997973,-0.7825531257837358,-0.8429106341889645,-0.8769447947532506,-0.8633341643645907,-0.9492676758525168,1.119075717343099,-0.8319226048666264,0.9929285771911777,-0.4814616256897503,-0.7819204127667881,1.7353262560417997,2.841221281496355,-0.6041889728597494,-0.6247480815035564,0.3631615212436976,-0.7984368185231482,-0.19498133816933727,1.9028749054538,-0.7894629496000569,1.5484094575734553,0.49485833170307,0.6172869801633517,0.9009755135677775,3.029319280991425,-0.7751107843905108,-0.8803165518153748,3.621463540719504,2.6178929031542535,-0.8851051365326595,-0.7472914458197922,-0.9992162882856601,-0.8529024974889279,0.4494760151819354,-0.32838053964050484,1.3523057717035414,3.0399825154420297,-0.7191676982977429,1.3425089022181915,-0.7954049873531074,1.7654180832199509,0.5976475261953288,-0.5897573407267904,-0.18995762830433466,-0.7598375490530729,-0.7927039298562394,-0.8231696521472421,-0.745361412433788,3.0769100694142733,-0.9258556371523298,-0.8163370412658972,-1.0464866953946361,-0.8599815999000742,-0.6294069509751653,1.0386171795796193,-0.8686117320858261,-0.8023528764559482,1.1153650269973936,1.0662697807403463,-0.2021141152527313,-0.839946559731991
SIDM00976,0.1758105631080014,-0.46811098574574944,-0.7870733866640206,-0.8592029740816501,-0.8723744477497647,-0.8362546842141386,-0.9433822580277176,0.9773749977873244,-0.8571454182881638,0.9066089134429913,-0.8078994671568074,-0.7344352219001647,2.2658309653807978,2.984876693864402,-0.6477383396871162,-0.5342088536368711,0.8160079483256906,-0.7963914725215526,-0.9516251990195235,1.4942323209613821,-0.725678019445971,1.246857748745996,0.42128005181136885,0.8891377686620466,1.1295824381211066,2.87290021083773,-0.7863731017272022,-0.7935871519260694,3.568604165650133,2.5201487659030857,-0.8499352286441859,-0.7802906473696819,-0.9810320765329107,-0.7854747450522385,1.089886302098868,-0.23306276859899328,2.3463915856278588,3.120543888442139,-0.7736590616502848,1.6941904062027198,-0.7660345150034007,1.721193341684562,-0.5502750496910018,-0.722626776696912,-0.7335871193810969,-0.903357880281911,-0.8892101323036514,-0.8112413636794378,-0.8312249030643614,2.995167160388808,-0.9436046154698484,-0.9258333791459671,-1.0965726457340985,-0.8288375969739906,-0.6200925141464112,0.8761357623082877,-0.9050227834462327,-0.7901922298800582,1.0665649869506517,0.0008603951934030659,-0.07726442944733371,-0.8641635310341239
SIDM00316,0.18989369334585715,-0.14487177386104327,-0.7913567147428155,-0.9267919741565885,-0.7954034928545944,-0.7932561754738873,-0.9359732203985731,1.0377798187606284,-0.8328132704279747,-0.5077742414426362,-0.7918306932477065,-0.7552650935954965,-0.1807778869934908,2.967126921637268,-0.6714308506331103,-0.6955691658480009,0.3353274392588975,-0.7602679327108587,-0.8598502772737053,1.521560110198223,-0.7543039653598789,0.9151705919663842,0.6886385802436056,0.3288919290314907,1.4017808667098475,2.9228815955198675,-0.7963781114873749,-0.8431738560301537,3.6430856742282485,2.6051976337240523,-0.8278094066028141,-0.9306216438190258,-1.0774279687650914,-0.8401125454489018,1.1141543768591282,0.045678713537560575,0.5887157428723344,3.142871912806608,-0.7378630571800752,1.3294101661329671,-0.810324328503256,1.5609526969718057,-0.6140497557892138,-0.6853559882125267,-0.797128797097699,-0.9274287788494191,-0.8751784790197674,-0.8282400101648603,-0.7647771811133734,3.3519116115733647,-0.8604796197595853,-0.905215449832141,-1.013197727711142,-0.6862645580420974,-0.6902241803614914,1.0814101297421117,-0.9548979568414956,-0.6580223537266399,1.4920085017109848,0.795894750763925,-0.6692367103121063,-0.8739332761274415
SIDM00326,0.34339477244583483,-0.3795714742465168,-0.7784713998226277,-0.6870967993279604,-0.8624621669089704,-0.8143567412999624,-0.9391326718230237,1.0935681126280457,-0.8810401785453055,0.13493216038341527,-0.1179100889451155,-0.7943111205091996,0.11365647392005626,3.116849283641483,-0.6118123100949766,-0.4664077800805286,0.21625088983911478,-0.7660375705858126,-0.9321530011243095,1.439882984874906,-0.7297299132111446,0.9333048637549523,0.5839840656220536,0.3206773795156441,0.5951072341676379,2.766562500400151,-0.734666431122917,-0.8895844699421324,3.530295508191013,2.522822141447303,-0.9122415904765504,-0.9955683831319424,-0.9790288752278831,-0.8410951727449446,0.3363195611920846,0.021377798149892026,1.5059523108718573,3.071476577145598,-0.2667294884511007,1.511067074695395,-0.7956553657448449,1.7446498102218986,-0.6734808494261741,0.8092619900375185,-0.816753447513163,-0.9496094257651528,-0.8769222266818628,-0.8595395576980978,-0.6747356949335664,2.8550146453595433,-0.7396103739888142,-0.8751756700716412,-1.0234895385804461,-0.8599004127593741,-0.7345012947201622,1.0621444788853904,-0.9085665994908689,-0.7567266705316797,0.43029817366174866,0.9344674906328919,-0.26014921607272173,-0.14157301472151182
SIDM01093,0.9031847084714463,-0.1395396584497584,-0.7362589125762506,-0.8747639100574205,-0.8392234341034505,-0.8273141702355867,-0.9155416688570733,1.1964808640036564,-0.7980881561291369,0.7522811018573313,0.213192628319015,-0.7869269068622119,0.015483697713388854,2.884490245793447,-0.6023031510631828,-0.6358386841176452,0.5630407174478601,-0.8378072617468358,-0.9773058195625962,0.9913001074826514,-0.7242753434570984,0.310956968030566,0.5523379827604733,0.36057166087353426,1.0889815798174134,2.9546078587468627,-0.8537874899251024,-0.6601475151093487,3.6558835365857205,2.3182537037790465,-0.8785361616667979,-0.9379297297220768,-1.033544224485571,-0.8130531776409173,1.0416207442323973,0.02616713830310949,2.555309527381893,2.888883059863569,-0.29393363438597264,1.1195766319258296,-0.8268807687477082,-0.6703298426192678,-0.5641976485999045,1.363971930606683,-0.8066597576454881,-0.886775131674286,-0.8765263371143481,-0.8354498889791172,-0.6986225780947238,2.7511353891460937,-0.8352773099576265,-0.8717855544665278,-1.0872605562933604,-0.7380838494500919,-0.664437594125554,0.6394239556611739,-0.8971354964288693,-0.7633001995650104,-0.5386989706244542,1.0659818344364247,-0.39012103103386475,-0.8319204463436862
SIDM01098,0.38952043642097456,-0.6468759936397366,-0.7374776537488442,-0.7424017355918274,-0.8211369310494258,-0.7752904749231831,-0.9708644297471637,1.1724208544498185,-0.840732806570866,-0.5101765426464899,-0.14720804122221406,-0.8487270864872002,1.4995013115263216,1.2495913402200403,-0.6339454951056598,-0.6003226110664204,0.254138257728992,-0.7996935722929469,-0.5753720056957885,1.8901684746876548,-0.792724025650405,2.3776160534295525,0.354482997977023,0.133218729941176,1.2787693158906261,2.7839497411810346,-0.796419837636023,-0.8124756364933248,3.564216945286511,2.562871291474571,-0.7672296295262687,-0.938418128454629,-1.0966017562918964,-0.6865874155916494,1.0085838967364327,-0.1952302580566087,-0.8095751733433476,2.8010796565082683,-0.8033192761587625,0.9034304686407998,-0.782552333742352,0.9138359625469615,-0.5257510983314705,-0.5553667462723023,-0.7354248912012458,-0.8511309537406215,-0.8403815500962418,-0.8489258324468355,-0.6752031207970268,2.5388361121609497,-0.8513533693563825,-0.9066810476053581,-1.0921802197626835,-0.9339729080444997,-0.7652329190813871,-0.17909379243231707,-0.9344476585617678,-0.7379008926963855,0.9816573662880929,1.5857124784434704,-0.2850991948719942,-0.8982160780260543
SIDM00424,0.779604727936917,-0.029175437929326826,-0.44905605245724417,-0.0469888876305497,-0.6767781810935382,0.888714801110205,-0.8221495482188003,-0.6659436372837229,-0.7761266977260043,-0.20850153723279372,-0.7333656665816581,-0.7951023624544606,1.5425254665039587,2.92685569416003,-0.6752780891809281,1.2251945343133144,0.11261021253896385,-0.8134261221097752,-0.94198627311127,1.4543059045841515,-0.7784321284312073,0.32982454756697754,0.21155387126648453,0.17746962576067807,0.7287155936827696,2.496807648205127,-0.7120639155215621,0.27447721687738663,3.350139063877572,2.0032411929575784,-0.8533815599794653,-0.7322985609983137,1.3524683450858652,-0.8040938256728087,0.16271396446372513,-0.35413873089357734,1.535934475391438,2.5248406976520497,-0.6483618335577805,1.0104242129500935,-0.7508283581498716,-0.6493188325973318,2.7251628281873175,1.3881899175720982,0.45855836650960624,-0.8777454738092824,1.4756842617923083,-0.6620114479381648,0.18509263246142607,-0.7931864946547568,-0.7092618095769038,-0.8133972135083922,-1.0155206457124566,-0.7627040503578466,-0.502053351645869,-0.02331908424600233,-0.918111573011833,-0.16242933661853182,1.3552860477577806,0.3552984217112996,1.2543192485961017,3.089628386662595
SIDM00973,-0.05359242513914193,-0.3559167277241238,-0.7811165402155964,-0.8703740633177193,-0.8188130645448835,-0.831988309247017,-0.89352739058156,1.0765706091952245,-0.8731066521329502,1.1363744809008434,-0.9363814188133587,-0.7183551710395163,0.054230597675405605,2.95953176554618,-0.6011540497795109,-0.5398645742792247,0.29814461467148085,-0.6159482465786937,-0.9944892718418847,1.8786112702404567,-0.76540963323772,0.25503278947864666,0.36938929485983263,1.3930440235738897,1.5795879656613991,2.4779821968400157,-0.869296433664563,-0.6213533112304805,3.14745812046273,2.833290327063159,-0.8083043934425341,-0.8113322024409879,-0.9574395176925969,-0.8143885185602477,0.8197002674860079,-0.2872805885272991,2.349650817029045,2.7504613842660985,-0.4231783424630584,1.8014839220864722,-0.8233642626392784,1.700192303757499,1.1344860373816663,-0.7756337048081332,-0.7723964464555755,-0.9215229505331199,-0.8147728546905206,-0.8236701671316143,-0.6643842472153287,2.9341198886509336,-0.2802031489777183,-0.8821954120939465,-0.9044976280004563,-0.6847561356390736,-0.6424833410786164,0.027431901658333917,-0.9158969753813726,-0.6995345922168257,1.2902995482442445,0.1274748780732951,0.29521845876284963,-0.5281036280411558
SIDM00411,-0.04913410408825651,0.16061030171855525,-0.8196446459823686,-0.9871102346624193,-0.8531971300705096,-0.8544338953620138,-0.9130356294620047,0.5081620091190713,-0.8227358169206505,-0.5949954537933344,-0.06328196134055956,-0.7510308425411464,0.19894475269028053,3.2702341899541865,-0.655770923457397,-0.4851586527413913,0.5322045137074665,-0.8473591759624223,-1.001244222254328,2.1254013710565154,-0.6937151803869548,0.5831685990384435,0.3096416119391148,-0.27559603681465,1.3522414401585923,2.8418215110889533,-0.8438799664276907,1.1462320783332247,3.5462104564598396,2.5256313610195082,-0.8743759127002882,-0.8042241889064383,-0.34996438600788354,-0.8897518578404582,0.20449500307653143,-0.0321594310775039,1.0197215793052354,2.597499901932292,-0.1998977511542949,1.3601685372475063,-0.7980882029692069,1.5400077444583808,0.6352312312589166,1.7329234052124152,-0.6207041001754919,-0.8449604404019698,-0.7740641038418693,-0.8487989272140669,-0.5782414851964576,2.950485503493568,-0.7792081552155081,-0.9285511861463213,-1.0025031248143328,-0.8416416837628815,-0.4650615223973695,0.4230938806440559,-0.8599053981143504,-0.8129966589297041,0.7216324681509906,0.5656925624406172,0.19252271683535954,1.9168043737099953
SIDM00374,0.0026096416670713276,0.0066273412091914586,-0.23204144103870633,-0.49889762004516996,1.9976340065676572,1.9816904833222473,-0.8782487597423501,0.9066283247939968,0.11910709060365708,2.0264039063318107,-0.7159337045935862,-0.8182456484900273,1.8669497847505627,3.347655010552706,-0.7054102601974093,0.2388836465163609,0.5893133798602986,-0.7366921323578441,-0.7615411456420508,2.74368612463748,-0.6890817513378507,0.1010453862010975,-0.1159670366526984,-0.134519578809601,1.2354533028503332,2.755364240547659,-0.7392498497579905,-0.5435990172447959,3.5271314569459364,2.099343290556762,-0.7989952252931365,-0.8138309463136442,-0.8026891926869324,-0.8003690484001585,-0.07158061965364011,-0.3021328509599643,2.0400733077385462,2.830288156415821,0.23662127221803947,2.1213838577870985,-0.760886322059477,-0.52321927365786,3.2475373741552485,2.8789662829968647,1.0624405945409119,-0.7759295197297372,-0.6697108813600292,-0.783280357629226,-0.6788738262863632,1.1893250941840101,-0.8651698479369093,-0.8040520648576541,-1.012632722624399,-0.7694806653506157,-0.6756515999789232,0.20254625250226527,-0.9477431985233957,-0.6257778107170948,1.8993040530916745,0.5413339893040646,2.2149057761811193,3.230719339255071
SIDM01160,0.37051117109060844,0.07937564106988654,-0.7310285698298308,-0.9055757260134732,-0.9148500309776011,-0.7963193378512284,-0.925421284339186,0.9525460813810633,-0.7886330112423248,-0.6361191136929234,1.237768611248461,-0.850841338662732,1.6538267606141765,2.3883620634275804,-0.5519381301188959,-0.6609926729466911,0.24651248366209694,-0.6414558882624933,-1.03572406536549,1.7703811789318114,-0.8367715691427056,0.23802564853688127,0.029396746679225864,-0.04629767982735492,0.8404361847983562,2.908952175653904,-0.7739987724279564,-0.7503786974902141,3.610710514034824,2.641641012233711,-0.8657510006220923,-0.8588643723715664,-0.9939909295532469,-0.9277757512993017,-0.4321327562236782,-0.1838360352836974,2.0140889634831836,2.5904083152104684,-0.5862631823556327,1.7314702265318132,-0.9876898430000299,1.197850345103244,-0.5839682842220599,1.2329726073766099,-0.8148067018995208,-0.7779624895277083,-0.8816453963563333,-0.8683495354892055,-0.7294162967629622,3.0376901579059337,-0.6860485245130937,-0.876875249716676,-1.0396129441361588,-0.8422352215189967,-0.5128559137464702,0.23196361609983102,-1.0197519376806272,-0.7575917857019628,1.0945236128270053,0.6253456995438443,-0.5827208033821255,-0.8386165981417198
SIDM00145,-0.1089701140414204,0.0809417346826012,-0.7074626032455148,-0.6886418512615156,-0.8566025928820876,-0.811328846100154,-0.6377174519912545,0.6332539595204241,-0.1835591483710518,-0.7226809069432988,-0.6754539217241207,-0.7643921752079108,-0.23847139894448507,1.7474078865203149,-0.45566602088556873,-0.6011999148638102,-0.09312012945452103,-0.7635532242751825,-0.8459963575945941,1.9906026462614699,-0.7962055381274483,0.672258227464482,0.35054172995872007,-0.085568661855711,1.7500522550247812,2.8546966718953346,-0.7589643384880808,1.5712319471353435,3.69830907077231,1.6660349620433852,-0.8554758038021216,-0.8174032697599258,-0.9680261818599103,-0.8155176819294411,0.5354939875233722,-0.34252116149383693,-0.16915971637499225,2.4641563604198193,-0.7598459211860948,1.5175953359153485,-0.7393800009453328,-0.6031643088277695,-0.6643369360156095,-0.5400094368890371,-0.7346309674233001,-0.8853433061848257,-0.8042057126427751,-0.7238348139431094,-0.6231381532628035,-0.8055536876943558,-0.5934613539701208,-0.862248249244302,-0.9924755347582034,-0.9671972038520023,-0.6294822315454506,0.2822195274347473,-0.8679906670431432,-0.7395859989979193,1.493413784624631,1.4220172475225867,0.2257926251513331,-0.8403161157486388
SIDM00975,0.11807772983674342,0.18390015123407208,-0.18781582552441384,-0.7938643035804552,-0.8296456589633425,-0.8890786814663479,-0.9181272064946441,1.2947364517241144,-0.8688453125145368,1.7353671941266262,-0.9406056714923199,-0.8057198622124507,-0.1540783390991554,3.079560073206418,-0.6901861807374451,0.19857331015533886,0.3795066800520578,-0.6346326595428818,-0.9526203492279302,1.2750571752239772,-0.7746194919498054,1.217072928008149,0.12358161661939236,0.16168446195361563,0.4341104633007872,2.795781502193585,-0.7913572802678482,-0.8038201017932589,3.5921644410003815,2.810991760646988,0.2625595742433525,-0.8264984099151119,-0.8618159076979947,-0.8465964622568487,0.810194465230717,-0.04166659795877873,1.9955831827891852,2.8651065289563724,-0.42514394469415057,1.8244952717148846,-0.8220362739584416,0.9848354833478,2.925151074243027,-0.34619604955725536,0.5670344147701823,-0.8856265797092148,0.1796976149856155,-0.8354635003458365,-0.4816512810336783,2.5710672713650164,-0.7004133916045396,-0.8459031509913509,-1.09695134357005,-0.8307532910951311,-0.47772342827768527,0.31946567940157966,-0.9169727293336644,-0.7899750532067744,1.7547996205250413,1.5801829953007378,1.410583777941701,3.0245361352257425
