,SLC27A5,SLC27A4,SORBS1,ACADL,CYP4A11,ACADM,APOA2,CD36,FADS2,APOA1,CYP7A1,SLC27A1,SCD,CYP8B1,UCP1,DBI,NR1H3,ACSL6,ME1,MMP1,GK,GK2,APOA5,RXRB,RXRG,PLTP,PDPK1,RXRA,ILK,APOC3,ACOX2,ACOX3,CYP27A1,OLR1,CPT2,ACAA1,ANGPTL4,SLC27A2,LPL,FABP1,CPT1A,PCK2,FABP4,CPT1C,FABP2,PCK1,SCP2,PPARA,AQP7,PLIN1,FABP3,FABP6,FABP7,ACSL5,ADIPOQ,SLC27A6,HMGCS2,EHHADH,UBC,PPARG,PPARD,ACSL1,SCD5,ACOX1,ACSL3,ACSL4
SIDM00227,0.07915313003573526,0.2593857170954052,-0.896213516965106,-0.8082465059802764,-0.6119105389543954,0.45413394963576803,-0.9381107794844309,-0.9773927106691417,0.1132954009018398,-0.7958110963066581,-0.9342633134836947,-0.6103640115913332,1.8067919032138235,-0.7305305572978529,-0.9240899464232882,2.097830598810575,-0.38415423193853343,-0.9325562207249318,-0.4493353638207526,-0.7479212725498919,-0.5467701745318596,-1.129103426445409,-0.7951698101820923,0.09245824748071389,-0.9757715727663319,1.5295617944878621,0.8838069053238525,0.04880908142412746,1.366199406893245,-0.7009271621297681,-0.20755725752582835,1.2031834366834882,-0.5114798024575037,-0.8460146911139479,0.307013899086781,0.42929985307150736,0.5594462663033358,-1.0245581247681934,-0.8910839666096244,-0.9691831715818235,-0.4810876604819317,-0.38169185524855703,-1.009253963437142,0.24273301790851692,-1.0087993456056934,-0.913461250359475,1.2542599940637278,-0.6181410950208261,-0.7066209108508936,-0.9376010723325499,-0.7955423414209482,-0.40811873616174515,-0.889845628770817,-0.7416949107938868,-0.7738873702723663,-0.8555413006939799,-0.49684566363713495,-0.43151224686035305,3.7647266716149517,-0.19211130350279892,-0.6445784253483906,0.5619706282097118,-0.46619090586746104,0.5860291353624052,1.9969747932257877,-0.2234632869181397
SIDM00294,0.963788200482281,0.7853717735707004,-0.29987234253641226,-0.8110285713815862,-0.5319254646279701,1.4486424047549507,-0.9333767740096434,-0.915265172317715,0.0686983359208329,-0.8857156674465779,-0.9247374210329039,-0.8512483968841065,1.2989855196297724,-0.8584744940578477,-0.8591490480282569,2.8346948533548715,-0.579817430352159,-0.9173062053935125,1.0152461311318226,-0.8208175847395635,0.034174113814485256,-0.8893502828988361,-0.7950144519070095,-0.26398193741285175,-0.7559695345668964,-0.1589847516188434,1.2225038132821187,0.042732368973077306,0.5349815884397511,-0.8956231240296311,-0.43837661170561787,0.4179734865843711,0.16186418980693276,-0.9111942728675919,0.3639474006104885,0.1340630333790095,-0.5943085689951596,1.035056693215871,1.1938971099223061,-0.955770491010947,0.28681453047786065,0.3466498229059301,-0.9497720612384282,0.8907709470787949,-1.024614409045727,-0.8824781037147162,1.318106835467451,-0.4926056112655714,-0.7211874983986047,-0.9449458191276391,-0.7644929153012773,-0.28820493682112897,-0.9739852647858851,-0.9762092955004742,-0.8144842696836017,-0.887175365924573,-0.6874347206980476,-0.6892160481948716,3.566521151704456,-0.5738498195216818,-0.8544182867043919,1.2337888601024756,-0.599246034097512,0.5443639410146522,1.4656047052564558,-0.6021256636281326
SIDM00677,1.31266846045019,1.35257913719215,-0.5165344271467435,-0.8076115112705096,-0.5650731152232829,1.0098950343632735,-1.0322955582917297,-0.5884098313724626,-0.605482640817835,-0.8580889956081348,-0.9182604571735221,-0.7757464346560415,1.97339120149419,-0.9204182796279654,-0.896447627421238,2.6057431584623663,-0.5556520086268975,1.1539728816090853,1.5073489049745281,-0.853097171148878,-0.7877998484251477,-0.9573239086899153,-0.8650254020939547,-0.3126103781041442,-0.9076435532941455,-0.2428054858533676,1.1123372820448096,0.658864904521679,1.2034638897615295,-0.8120487406683391,0.6374073553026907,0.7215874509152846,-0.5579518318015134,-0.8992361447079769,0.8358643661242254,1.1644929778113697,-0.4379009063852657,2.042920795801061,-0.9067441439522487,3.288630342156726,0.7593081579909682,0.4550407450350368,-0.8906284571123115,-0.8029367863023007,-1.0048378497001598,-0.7706828953686824,1.2704263204952992,0.21734498379550657,-0.5934059729296813,-0.9494728494897865,-0.787597858053228,-0.27499057978364805,-0.9216679805283938,2.7436028482352075,-0.779445293376528,-0.9030969789705198,-0.5352002755647102,-0.5539933132944295,3.7386599068285538,1.6135030248102453,-0.6714577410387038,1.0484734422241881,-0.8315101238670248,0.9122214540682425,1.7290720713615753,-0.5871745292111196
SIDM01220,-0.017229822031037297,0.4515462963193467,-0.8024303142727168,-0.261886100281385,-0.47066403049671246,1.0801997966516685,-1.0114133082612733,-0.9167573028669408,0.31923948277269315,-0.8605812912174715,-0.831140606832358,-0.7323607007053364,2.1280316963944705,-0.8799834448325321,-0.7794585681484872,2.8235561363054744,-0.5558833725589091,-0.965588676611592,2.3326830859823025,-0.8734444936146518,-0.6497317548541914,-0.8060265510551853,-0.8247829403591437,-0.15063682978544074,-0.8726202151273282,-0.4527953197550336,0.923307965760263,0.14593962157515053,1.416058104614592,-0.8861239878916695,-0.6434987762813897,0.8760879768463574,0.8488176102802253,-0.7693503602767403,0.7524266569685175,0.5309907848719597,-0.3751328385296162,-0.8105411867752325,-0.8884918402786878,-0.9431171526808164,0.22571842055085484,0.353562545795863,-0.8289613832040833,0.35059579532843155,-1.0293171556158893,-0.8103804507547344,1.8554228521509986,-0.1459631276972488,-0.7603072670865433,-0.910502699829361,-0.8021250703528408,-0.3131355265281707,-0.7963335221926076,-0.6640839429828751,-0.7999720802742099,0.1805104977929483,-0.7920591585488709,-0.8022644684593273,3.7676751929779524,0.2699671615715393,-0.7342866326618126,1.6002258269703635,-0.422973252551256,0.46964534280208187,2.323671362092624,-0.1541178600873174
SIDM01259,0.730395858057876,0.3687146911232133,-0.7625202649223914,-0.8460386664656806,-0.45420897046667474,1.6957613215268725,-1.013325162600431,-0.9047040592244736,-0.2724540566073687,-0.815089287928188,-0.8723747425791151,-0.7823027960100188,0.8966931761843584,-0.8686991888954979,-0.8981169822955781,2.3407508224030416,0.017574160331245356,-0.9221783047400173,-0.9513225195059837,-0.8633578519444579,1.244689448059177,-0.9837410633047002,-0.8559500788610498,-0.10118028093449878,-0.965430795031509,-0.19896555645311143,1.2119160520965575,-0.04983335842640931,1.1124985138762415,-0.9285718230992676,-0.6511509271284437,0.0780937157899459,-0.5537843000469805,-0.8774078815808314,0.48707922506109796,0.35961687520387076,-0.45768146621300393,-0.7855531744037489,-0.8328512633811447,-0.951103562201934,0.3547700116192127,1.0895734797709051,-0.8588905331917832,-0.7881676868743697,-1.0087372910850785,-0.9081240218097566,0.8478919626926454,-0.4366148144717153,-0.872483413420425,-0.9886365704142535,-0.7961673638210852,-0.13384810121137072,-0.9155256704611704,0.7994384254251915,-0.7363672102541645,-0.8917617462124737,-0.723210950926018,-0.8366754543413314,3.6322657176472863,-0.754602421904915,-0.7674092976590181,0.835805637265543,-0.514441421094892,0.49538774157190196,1.900757158023871,-0.4265562047667389
SIDM00680,1.286237805233374,0.8530934202631948,-0.8417528875777236,-0.8056001624716314,-0.5981989965084206,1.0637608058681272,-0.9908358858978347,-0.8805436212586354,-0.2540896143864193,-0.8890240679363216,-0.9334440230006685,-0.7667436855813444,1.3116314555826927,-0.95034121248534,-0.8598688499573686,2.511220945267067,0.10168217298625411,0.3869398816229732,1.8912755808753063,-0.5028997149597413,0.9085899401261842,-0.9408460972105733,-0.8549902548114353,-0.08673617493015487,-0.9227483826250419,0.002251063775092137,1.2031214390431653,0.13437569124452944,1.091280923775441,-0.9055088664143958,0.4432131308858342,0.8816458443604426,-0.6244185273327199,-0.8583922690983024,0.7358020937014749,1.0623353976610137,-0.49334884418809793,1.969252883979081,-0.8749352474569753,-0.23667437299458746,1.2545573596539863,1.4620353859022541,-0.9369953718734966,-0.6909736044056831,-0.8853731070048098,0.07766649619423219,1.3535707004174984,-0.08643314760876543,-0.7726727172282162,-0.8493166155488967,-0.9118082369184599,1.444602731322527,-0.9209284596105641,2.1931007024456712,-0.8455458280676811,-0.8953189595452535,1.262495601973556,-0.4756890695232358,3.723248585277585,2.2478021263729793,-0.8105674626332741,1.1476859378504138,-0.821357530781301,0.7910193866348204,2.1041576535080417,-0.7814947939803705
SIDM00346,1.2167865487455185,0.1252186970702035,-0.6298725287444701,-0.8307066792666469,-0.7270326029275778,1.408173686737844,-0.9544207601778762,0.5548851249583179,0.8272195067106165,-0.7854844809969845,-0.9112522233144904,-0.8510780905000361,1.552912331574016,-0.90020437246895,-0.7525313186709847,1.6950688743252689,-0.6054160400780054,-1.001697639167376,0.3859023589905039,-0.8448311224964676,-0.04728455859681961,-0.8969756014983368,-0.7673104674190261,0.06391810007822583,-0.9146527643447424,-0.13455118786824075,0.9644770992919296,0.10124589136673488,0.3315756308904873,-0.8834780734013616,-0.4916032559143992,0.6018953875214113,-0.7817011454532384,-0.8084107891085424,0.47226148774974264,0.7518731479568557,-0.3789809547702453,2.0468427126277757,0.5950896806462956,-0.9637761772179619,1.0267690531127995,1.4707378521583399,-0.871347689228637,-0.7873398882441988,-1.1397603076132472,-0.9036730802622518,1.1068422293351672,-0.05514856056407204,-0.712543453198372,-0.9535552938648101,-0.7724384128414281,0.831863229697074,-0.9975356448607074,1.3469093236587102,-0.8488687276096261,-0.46013627900831644,-0.786699333736134,-0.17820605089965505,3.58491998418654,-0.67274924368944,-0.7263770039851837,0.5978695326376259,-0.7990381540918132,0.9438731748175365,1.5506559353779614,-0.1790395046073441
SIDM00129,0.7219155512547876,1.703812758097319,-0.5806633060478763,-0.7623040819448144,-0.6431853562749925,0.6504227999587282,-0.9016939495805816,-0.9015356403136193,-0.03870704330308612,-0.8074335414732897,-0.8618290059375682,0.1410762277896817,2.08442090717162,-0.9712256613797856,-0.824007960046483,2.511629691165287,-0.2628468503753289,-0.8004767609120695,1.1138997318663384,-0.84966765402417,0.21157443937613132,-0.9727698673008708,-0.8423550083684361,0.11232101412888568,-0.4533565269338196,1.849725756190213,1.2212064008298031,0.07953717584670597,1.5696566790044983,-0.7091244896962172,-0.07457531997492688,0.9559613818993862,1.4664327633391812,-0.8334822776461672,1.2798411819692985,1.0025142393659618,-0.14361956077026902,-0.9609269813280584,-0.3393300263377682,-0.9157351362072705,0.7218584857786532,2.02890769628212,-0.8225861143217876,-0.34798619748746934,-1.019308007601061,-0.9051315543561987,0.8567225968231532,-0.10174087193414079,-0.6294413199143014,-0.9481429743955673,-0.8763802031706007,-0.5579918076000158,1.1055655981940606,-0.7646407946500744,-0.7110316858695206,-0.8362341216742232,-0.6911029925601883,-0.6417432639992124,3.510377192542022,-0.5936352235214354,-0.7206207927475419,1.1458422487564823,-0.7243035392926137,0.6922230183342966,2.684340694586598,-0.6119388830257972
SIDM00627,0.296971931158723,0.7560806897636577,-0.9256664124283127,-0.8243190095141203,-0.6854207854868104,0.562058396837273,-0.9984098153977886,-0.8434228804802508,-0.6678828020609877,-0.8589291412302317,-0.9035731623603371,-0.7744722636275964,1.239595398773923,-0.8673683721977519,-0.881000062745381,2.997117232944338,-0.32588142895010697,-0.932813956008169,1.3775846535513168,1.5510859424043308,0.22348984324171375,-0.9076529922014613,-0.8955404899965452,-0.20162379791506824,-1.0187648928768824,0.02582986173312876,0.9754558321080762,1.2782025594232012,0.9083802931948696,-0.9789833905292417,-0.7619137650419967,0.5161975690653373,-0.7380496459161601,1.6556660190888852,0.5010883823669784,0.4046103577631366,-0.35489867397001496,1.4114944173811306,-0.8757835572542537,-0.9508461224629567,-0.19318553901242944,0.8849766850339704,0.0007074305603925803,-0.7143026699917929,-1.0037549819987908,-0.9755792402323085,1.1272217282735242,-0.46944907766131533,-0.8310566529519547,-0.8459317346265848,-0.8269790914963047,-0.46713235743004117,-0.9153895697436428,-0.6818129218755243,-0.8561034465828811,0.39057100514254706,-0.7364414058021282,0.28043192902688613,3.6787032427653843,-0.6388883279794912,-0.6462557553718724,1.0911409722178464,-0.44616612039201037,0.7191359090812416,1.8251548139217844,-0.49961981137820954
SIDM00293,1.7201896880651322,0.8876580627966348,-0.6922798730269659,-0.7569301937875069,-0.39036261918154064,0.934754079475008,-0.9847432491429133,-0.978577285046807,1.125846534730329,-0.8875521190064877,-0.9366289998002795,-0.8079749680792424,1.832410499229369,-0.8910175893430319,-0.8046156654906161,2.3758262557454133,-0.5438188956300974,-0.5776415343371812,0.7644534401113726,-0.8292259312696514,-0.758314017743208,-0.8647914987977745,-0.7230542379220495,-0.1109402102906602,-0.8869932596522162,-0.439718608049266,1.0692978148043586,0.16515463833447278,0.34572039626624207,-0.8454683731688357,-0.5024554357401444,0.654353317202311,-0.7277504677525366,-0.8493950614173864,0.44506530002359107,0.826863745509653,-0.5890505100432519,1.7653749208158296,0.9589342863251292,-0.9986007690866212,0.11075474099992111,-0.24386634239873195,-0.7173253497961919,1.3735822387039651,-1.0566545348062821,-0.8917293370707765,0.9634438749938846,-0.6429084682571804,-0.5777206486804494,-0.9799888536234501,-0.8251096387069343,-0.3092688156811456,-0.945321075563642,-0.7635110914372526,-0.8436720177438565,-0.9106925752063961,-0.8252507919136126,-0.7591098097076617,3.817174566691728,-0.1779872434989821,-0.8861885742401682,0.5827814464398757,-0.48385725993728207,0.7479990966857447,1.908594318563075,-0.6888484319459175
SIDM00274,1.8708452545925482,0.42559408478306815,-0.6130633910889928,-0.8581261462337617,-0.5527870622310345,1.2834525971351696,-0.9233078827889234,-0.8775818550446941,-0.5896416657476059,-0.8751668625129657,-0.9094654857976492,-0.8088896741367686,1.7823887633933801,-0.9425814930327112,-0.906113108932199,2.396415237293259,-0.29576083744175813,-0.9743663069757728,0.35444055675218306,-0.7383370198754119,-0.7967670107815256,-0.9706309710920926,-0.8666928508949081,-0.05205373481343102,-1.028820530029049,-0.005243402785847909,1.1348604197472896,0.09333957338178371,1.1023513737422383,-0.9238272210907327,-0.45928270328089477,0.796793501369613,-0.5819046630037596,-0.5849518248144423,0.5927883537687015,0.8405829900654288,-0.5065289684600677,0.4229945690154918,-0.8798202651102721,-0.925705171751606,-0.1864053510486689,-0.47567526137975924,-0.7802262372828871,-0.5199179426939764,-1.027304887901626,-0.8419707159882737,1.2448055284860795,-0.5547246069548079,-0.6296816407500319,-0.958426864218897,2.568655827589797,0.1696435797905068,-0.9493846122408363,0.1470152591393444,-0.7955905968181309,-0.9268099432064607,-0.5328930251636246,0.0846734811529714,3.8318802555739007,1.5425484318467995,-0.8018381919151226,0.013951910537635117,-0.305105983639538,0.6497271624954593,1.9370645182223825,-0.2859872381707815
SIDM00544,0.5646244011363571,0.6937777925928243,-0.6717218232634365,-0.8192079631632021,-0.47159951110522425,0.9396384972378955,-0.931768228830973,-0.9131587319762041,0.4055808578812407,-0.7960409382374685,-0.9495959352469769,-0.8385287973949337,1.8866212833323681,-0.8563740188644094,-0.8737479796524175,2.478486090863172,-0.4254159984122594,-0.9503433514886144,-0.33574112692904096,-0.8965852496632218,-0.3751962434220095,-0.9492786731428253,-0.8579642574669198,0.015604832616489043,-0.9836929585784947,0.4573819501033272,1.186768232050732,0.35059692495036743,0.7880743425094829,-0.9422414365628063,-0.580291256402859,0.7493996562430374,-0.7087299421594774,-0.8266221617722981,0.16552406464487032,0.48490008811256535,-0.5889095352094578,-0.9104202584151606,-0.45431781822687783,-0.9255872232274298,0.3620651901756948,0.44573580630847215,-0.7971851719421631,0.7769964111887021,-0.9568927996757087,-0.8692744426437845,0.8826218958054269,-0.6244681581353793,-0.7874669658227977,-0.9236420581702196,-0.6917938231717603,-0.7623444055309461,-0.953388294592271,-0.8485505886406625,-0.7265212221486245,-0.9302735591856494,-0.7519382951208564,-0.616600796327218,3.6641993458010043,-0.5480153108900347,-0.7224025309014642,0.886558723047186,-0.6101181687166963,0.8370939406944362,1.9295190738707615,-0.6116007378699787
SIDM01006,1.1795867324599618,0.2843229723997103,-0.89405200196181,-0.8663331173763871,-0.3059952468616516,0.9127592027871001,-0.9849353596557096,-0.9139262719229507,-0.49929650292756567,-0.8135748910257641,-0.9199473569757207,-0.8333807315697407,1.5503413009128866,-0.8314264008392582,-0.8651281537917188,2.5134816677984277,-0.24249631124844515,-0.9025682041221978,0.6634255804458598,-0.8471186531946546,0.02281926357090796,-0.9323966555945065,-0.7163059387810745,-0.0527013335956204,-0.9149662869319765,-0.09514838113527548,1.338752125818703,-0.30161140227639366,0.5114969453648562,-0.6461780144687375,-0.5113276657318844,0.3823895286255733,-0.6122952349422542,-0.8395584835782218,0.4655484566961621,0.5657085628970522,-0.5222883792880512,2.1659751001355105,-0.7714141923462747,-0.9475936997278643,-0.12841934961048845,1.0286371322535317,-0.9004785469034312,-0.8681112678313113,-1.0641129529458835,-0.8217094161413095,0.9161269939862589,-0.5648319205503031,-0.623949519958359,-0.9127989329897968,0.14827440126482402,-0.16852552461918627,-0.9532712249397275,0.9168335179196188,-0.7449623882747326,-0.9424133693984106,-0.5826746838897343,-0.7459841216112888,3.549803247715988,-0.5726422271466811,-0.7944089086550575,0.6532374080126933,-0.7376842319833135,0.3601031064616538,1.6694985610135804,-0.12042758880303907
SIDM00302,0.6190828158032233,0.5148361226332779,-0.8421783266124465,-0.8036319990325409,-0.43223766242697803,0.6816208631751022,-1.0082624684494224,-0.8821899033207667,0.029814194155396403,-0.8323775921430796,-0.9069019740722423,-0.7488663281308081,1.4056689754608742,-0.90146783000584,-0.7502652640750226,2.4683748886498593,-0.49906312586250745,-0.993533633670589,1.7412749517037562,-0.8373101775543403,-0.6299514856825627,-0.9490028410026468,-0.8209640330536743,-0.10521522334036103,-0.8159839321153407,-0.21071019060880208,0.8912959346954773,0.40887760308994037,1.5211101505934652,-0.8127175377964176,-0.34300315328249775,1.0194832108516847,-0.5791280016122518,-0.8475796991884657,0.2354716755428311,0.6168547039819148,-0.5527598885840843,-0.020294622856824613,-0.8508543208134345,-0.9986434562993507,-0.018953957455736175,-0.004151603413149917,-0.8315962677869185,-0.7457170847715071,-1.031643764080556,-0.9520778032767898,1.1568667294710606,-0.5611228914521655,-0.6811608994776512,-0.9025057080659801,-0.07549624906061927,-0.5065884783723872,-0.9040549243061495,0.42952343602873355,-0.7458125029900564,-0.8925189948693324,-0.8034152942771868,-0.4662899955384525,3.818436014331374,0.42022702438044207,-0.5567631656427179,0.7324820493856492,-0.6454758108825253,0.5594195498505659,1.8684446769933996,-0.03144233887176828
SIDM00549,0.3991926934121181,0.5721398862821293,-0.7973182918756141,-0.773847323841251,-0.5312384005343196,1.2797804584488066,-0.9738462137194573,-0.8749313749149825,0.3957343817659843,-0.8303646402093945,-0.8873535491736957,-0.5322031758666983,1.2987020239191733,-0.8460559823458255,-0.8901211845840811,3.085805552670525,-0.6400137084775465,-0.9310184493385462,-0.7019741140852491,-0.8311584585145664,0.29156300750864295,-0.8931025250951724,-0.8091894778593922,-0.07180200800091707,-0.7918680466812625,-0.5289118571481267,1.1540829556559047,-0.5315380217136356,0.7283622517075689,-0.5990425538189004,-0.4033365015003049,0.29008802976266,-0.6744702423664566,-0.7982339815959084,0.4505645762334005,0.826211199630602,-0.40677745913423485,2.457135852911652,-0.7754128962856596,-0.8696678779718496,0.7654596622608323,0.906530008239362,-0.8898104057287985,-0.7891160274438157,-1.0821486538587484,-0.8554991863825316,1.1463214883238624,-0.038179528900392314,-0.5789255249806563,-0.8987935352158408,-0.719609805319613,-0.5175251397229315,-0.9027630665656182,1.1081563891693142,-0.7616325903840123,-0.9082140523623253,-0.6578774215054164,-0.8535536503037896,3.831790047886569,-0.714693855790956,-0.775330338256166,0.00010871081698721647,-0.5333982795603914,0.4840639254110586,1.5998694813898373,-0.6436151305281006
SIDM00292,0.5397109354987837,0.683163574237349,-0.701374911252132,-0.744478443176704,-0.5694082906997164,1.133417864169121,-0.9680843436154003,-0.8978721818138288,0.11403160377974379,-0.9244560965817824,-0.980790548102433,-0.8483404636203629,1.5071337865740733,-0.8815747788181506,-0.9201626048583225,2.857989624790363,-0.39595370271307573,-0.19870788408583134,0.35462440888984686,-0.7556736824817465,-0.04959907252992548,-1.0127705867653793,-0.8603436128870285,-0.06709949377487638,-0.9632310785051622,-0.37255051730133154,0.8759275365898229,0.06628848017843697,0.7882025255857382,-0.9750777971132645,-0.670572000759042,0.9025055833112199,0.17580034552124402,-0.8592089635027105,0.536467470439011,0.15359839185738583,-0.7241135284671079,1.4651852028676249,1.957800276803014,-1.01854169723099,-0.25612913325377257,-0.10437500752341548,-0.8477949347806139,0.36478865941864924,-1.0759033238192803,-0.9521630586099383,1.0420465067560127,-0.6258528426415406,-0.8426749144504686,-0.9023053854445696,-0.8645889625159018,1.5324778867011464,-0.8831970800159102,-0.9504378073932465,-0.8586080707342054,-0.8159487267644473,-0.7919079769255416,-0.5916248054636075,3.9071548189499774,-0.6469871930693606,-0.8710938385200542,1.3226360236986698,-0.6173515293649393,0.6236461396787522,1.78500899413042,-0.5524298404482834
SIDM00623,0.7474923012658748,0.7944693288459888,-0.8604744627683832,-0.8746350161149158,-0.509183802367581,0.9182821927522171,-0.9385169644379228,-0.9927192181466652,-0.22611081706761935,-0.8126205724624226,-0.9407701586680727,-0.8340777289387631,1.64037440008566,-0.8931383069393452,-0.819875947346372,2.5074269800096616,-0.5967345053926443,-0.8732047297169275,-0.8162257580982678,-0.8713926596675784,0.2817253249531169,-0.9514421350480587,-0.8768803888060657,-0.17013202598774566,-0.9264080888679523,-0.25544008878921476,1.174164678758257,1.5527858829177983,1.0019594554187419,-0.8742164186869025,-0.6562939019605336,0.9790296156449146,-0.6633901569887241,-0.8319390022068733,0.668004515556984,0.8239823684505161,-0.5741169088281505,2.8757290882610906,-0.8400063240196631,-0.9289350994145745,-0.46135357658576115,1.3397717624076229,-0.943910718547235,-0.890747263728775,-1.0564886741226232,-0.8877357354973573,1.0067399225230118,-0.4424035152842412,-0.7415520069396055,-0.4582906196018478,-0.7215875119463753,-0.5603702320578603,-0.9250976996759096,0.4960454872652841,-0.8111248166508122,0.3755099923906062,-0.7394055968913528,-0.7771277358549957,3.7433035599893962,-0.7159100882900971,-0.8328183745694798,0.7446692103577772,-0.742252777314383,0.7885038124632268,1.5836718354196062,0.5461592519339471
SIDM00638,1.3167897288239037,0.6505121368826371,-0.8499039887734038,-0.8155344456066487,-0.44938278185729885,1.509423123727882,-0.960123568807754,-0.9538047871673417,0.3195413548968381,-0.8434651340370661,-0.876003849680143,-0.802300699150097,1.872724244340194,-0.8102130177680464,-0.7925013477137304,2.898235096855949,-0.4570210408354907,-0.9809493339290787,1.6556213372108413,-0.8835381668566618,-0.3812925014852343,-0.884279318204798,-0.7717418984671105,-0.2670564833539849,-0.9006866524439974,-0.4080254628071599,1.131109591135269,0.7150785349459281,0.3191575766257588,-0.8631425953321288,-0.7378733569825258,0.20959162194034828,-0.5958910877651598,1.5252619673207566,0.6959055164739462,0.7529481229654552,-0.5411409372510051,1.869119599113981,0.7022872817109911,-0.8605380034281849,1.0093933456334323,0.04882169761890545,-0.8857933453159018,-0.572661334575717,-1.0513932773119976,-0.9176343497224565,1.2235808636805827,-0.32512731127914424,-0.7170085835561052,-0.8802151096540906,-0.7349299649060308,-0.5817034050023859,-0.9494919509949618,1.087444542270769,-0.7570492617252147,-0.86682015955579,-0.7285495842729379,-0.3667796424951116,3.6570097753571833,0.19129137389799716,-0.7278065696503225,0.9027132372746709,-0.5685413267113909,0.7802776488222009,1.9054902910741263,-0.5982030010602496
SIDM00527,-0.4454289898356767,0.6727156896824215,-0.6596073618465179,-0.8605212411859804,-0.40861017936168176,0.2862781152862534,-0.9787726350682742,-0.9024626757534482,-0.53197950338021,-0.875508500235165,-0.9190918894842853,-0.669135517539013,1.6458530707749932,-0.9009787995811628,-0.758571631803176,2.6024933639363614,-0.49458602657412126,-0.8514043355853803,-0.8207289363628855,2.9468862321795033,-0.2158117977499135,-0.9984949651318046,-0.8512345598957906,-0.16099303885470984,-0.8758034892642306,0.4607586310406028,0.8492517460255207,-0.06811570793255063,1.202576247167946,-0.8452032628666858,-0.1499013428507588,1.0700826881969223,0.7827662027736441,-0.9164114521244989,0.09518890889980523,0.5073788564696575,-0.5724957310441122,-0.884199592891495,-0.8529199634001574,-0.9448684844843811,-0.05796824398323327,0.36874698943411655,1.5490069775585666,-0.4000754706586314,-1.0027477768391901,-0.9306823864076671,1.149412648901529,-0.42583970583641123,-0.7448128137098483,-0.900469072567235,-0.7948917190354811,-0.13248824680013926,-0.9105949709691987,-0.8381049392272056,-0.8259174221609742,-0.8845708084127084,-0.7145606010825555,-0.5610269618051194,3.768591620482826,-0.28789671019077157,-0.7411732933279173,1.4047558420518136,-0.56632348038323,0.7884506400174622,1.8224836924559786,0.08120241374447668
SIDM00976,0.032435274014588296,0.29572277213379394,-0.9063410301448787,-0.8451900803507234,-0.3772771698934764,0.6981055762780827,-1.0052797556440873,-0.8688234915225976,-0.4468891151901675,-0.8784005874883605,-0.9468370529212976,-0.742029386911823,1.7325276055651608,-0.9543415671797082,-0.8608591167456779,2.5517418175783084,-0.3031991812324539,-0.9317810156820725,1.6889453565421897,0.8257551337472492,-0.7293516831667637,-0.850877706472257,-0.7482107369519748,0.013245975962755913,-0.865080802639957,-0.3437573487361416,1.0292925852173656,0.5267794061573499,1.114514932956535,-0.8854905894047531,-0.7561084418776115,0.5286021484191071,-0.1925557632062853,0.15016898853866972,0.7311498235950838,0.5495137613934089,-0.177747163305765,-0.7754268721554372,-0.7994467711046547,-0.9586003850113497,-0.2876488543705322,-0.21009848477555335,-0.8007730025216139,-0.6729522367164771,-1.0749260591296939,-0.9327531648326287,1.5060955061106263,-0.43263682526165564,-0.7209000902275294,-0.9288538471000968,-0.5953600874334062,-0.44184939887316277,-0.9821138839977617,0.11629287938192617,-0.8228813874598214,-0.6986975908494264,-0.7602660963211507,-0.5704792322568496,3.89357854000775,-0.40989996665071277,-0.6390275711883551,0.408496360524282,-0.7661212462095636,0.5634176751391734,2.1043283654730085,-0.07933282059442752
SIDM00316,0.1301091637145932,0.6649603341177666,-0.9134542876202058,-0.7728458040359711,-0.6342218655580661,0.9034818636125347,-0.9594816190444203,-0.8113227511945877,-0.39018672811417343,-0.8487246715988456,-0.8970734808331132,-0.7169340630805633,1.0638073055764554,-0.9057274966705421,-0.9123287447796289,2.4052453460905223,-0.5340740369932089,-0.8645117390904744,0.7889116628986808,2.978791490979928,-0.7320429691205392,-0.8611650748115995,-0.7904312815097272,-0.044866519525351534,-0.8278829910273275,-0.4763100191681882,1.0200171178686173,0.206042046023181,0.9898829475345218,-0.8048742465307536,-0.4220606079609639,0.6750394726555162,-0.3422679770326818,-0.8139189878627573,0.24952632281595333,1.0589815507400737,0.06503068820343504,-0.7566462803870577,-0.7800131198970971,-0.9020440591032792,0.5946594689308207,-0.6214921355290028,-0.7312224193490584,0.6818779401711741,-0.9661895054160902,-0.9806284558131244,1.298252007118834,-0.5347713173959994,-0.6577388257035457,-0.9564056782921834,0.2901976041803424,-0.8072783198190046,-0.7361804640954293,-0.39743023918000164,-0.7768587191666574,-0.7549466583208398,-0.734526079990996,-0.8352033176971736,3.878637066062705,0.18471092839373845,-0.5888841868457514,0.5857129007923437,-0.7106760244858593,0.6475847713545798,1.7948453075190336,-0.37157108693347324
