,JUN,SOS2,PAK3,PTPN11,RAF1,HGF,PAK2,SLC2A1,PAK4,CREBBP,PGF,MAP2K2,TGFA,BRAF,MAP2K1,AKT1,ARNT2,AKT2,RAPGEF1,AKT3,NRAS,ARNT,CUL2,GRB2,MAPK3,ETS1,EGLN3,PAK6,RAC1,SOS1,MAPK1,PIK3R5,HRAS,EP300,EPAS1,KRAS,TGFB2,TGFB1,FH,VEGFA,ARAF,VEGFC,VEGFB,RBX1,MET,TGFB3,RAP1A,PIK3R3,RAP1B,PDGFB,EGLN1,VHL,PAK1,CRK,PIK3CA,PIK3CB,CRKL,PIK3CD,GAB1,PIK3CG,PIK3R1,CDC42,PIK3R2
SIDM01092,-0.40848812465225526,-0.12154092994431982,-0.7542112740959542,-0.4222914695893626,0.9719731422221032,-0.9653564132003187,0.7707911432673754,0.6743462531250466,-0.4580859288999174,0.33531585896346194,-0.6753285205387601,1.2509967431182518,-0.7002703412298174,0.22921313204908542,1.96435626344451,-0.3016347437190826,-0.6546721733398928,-0.4699331175726707,0.2691080359269864,-0.8774821897934557,1.5490064094128417,-0.33334251446958457,1.9142526334148138,2.3575235508605696,0.4228188890460646,0.6967107436323721,-0.5909512858657092,-0.8087973970979079,2.0660486948668204,0.5505010472902859,0.7576645522461449,-0.32085319594775796,0.9209933024468094,0.7247735493161136,-0.4929922967213824,0.31063472212240373,-0.9110946907527374,-0.2278578433826675,2.0012865092061984,-0.1489628786526786,0.026061689351642887,-0.6968295286582532,1.3135207810567202,2.5169254318959324,-0.7298166128617668,-0.8700622130362688,1.8282853742426088,-0.2465314241597381,-0.8937374056613496,-0.6949664356801301,-0.1544329857219788,1.1295507759621193,1.8342369930740994,0.5232465940404696,1.6086145079400527,0.31082443876312044,0.5249128205302299,-0.21136740577142366,-0.6394262701119112,0.29639729862006264,0.3260952799772102,0.3090551827096905,-0.5780061347776827
SIDM00218,1.5465408524494788,-0.0660324069538385,-0.4566733433871851,-0.5445903814318505,1.2439381170920287,-0.8751890247337147,1.1978104845786548,1.3908949498025036,-0.25455311162115124,0.45821081469957825,-0.5265534780318655,1.5010399649319208,-0.6557223471022638,0.08810309878073923,2.0291248248110567,-0.18368438488503488,-0.40428143485948936,-0.5974160166714927,-0.3568698033227681,-0.42188763781880073,1.4821721588362655,0.1171562039091213,1.8494265704098307,1.7648733849434366,0.8601951225603294,0.5246878753389299,-0.6698639412189513,-0.7387457001873208,2.4879841722411102,0.5367931787372233,0.7937366417498395,-0.7766623372845094,1.361777035214531,-0.10977357457985366,1.105440217826024,0.3912750891975747,0.0861576611724006,0.023624486221800675,1.888491855423712,0.5932541945690878,0.09527567202072268,1.402942651924067,2.0877844692837066,2.3121268222959785,-0.3166501404524825,-0.8699722724385891,1.827094722507987,-0.685936303662761,-0.7272048274039733,-0.45350738219946224,0.7155343310507741,0.5697729581192038,1.4916357790829353,0.9100920431763583,1.175662713283541,0.10246147117145848,0.8296709004038733,-0.395774390471094,-0.6720957119849154,-0.723216106934632,-0.2252767595843119,-0.20601273255441413,-0.28615795553758505
SIDM00044,2.054705022038206,-0.2898176448948014,-0.7536586965593012,-0.4445849405115679,1.1387821801230762,-0.8793041729047019,1.272870821888742,1.5258254749850164,-0.5055833560863666,0.4903755952828176,-0.6900456546791297,1.4503233840324683,-0.6769175233300013,-0.18687758273887872,2.008700600962235,-0.09138556228851574,-0.2587386851142439,-0.5786545651082083,-0.2784059594758322,-0.4738133564955379,1.977436211888124,-0.23871198107987926,3.1056429175880225,2.72547395481525,0.9400224763297647,0.3611167749972048,-0.6082425684164657,-0.7380123872600236,2.7842867001772564,0.8296340428856601,0.5265010211400216,-0.6325173592820159,1.519133365405833,0.0720909875300767,0.9088723984171055,0.2938757223426699,-0.5230544489673824,-0.5641508904175097,2.169119475146797,0.2455308629813971,-0.07789805495826728,1.5583339113307795,1.9396179211776707,2.378443837670977,-0.15953402906769013,-0.7849299663558733,1.662954372794346,-0.6008137817902712,-0.9957602566252871,-0.599587607896358,1.2349323838885422,1.053901176679604,1.1646501964837155,0.949338382068951,1.1691607176406704,-0.13985858049910635,0.2545792992532813,-0.35732852733033,-0.5456174317500693,-0.803345230496515,-0.5080822733057112,0.05365672585361501,-0.37307218783294077
SIDM00362,-0.5070233843022385,-0.414391060795929,-0.7634479472397652,-0.39943873839935795,1.0855158686340596,-0.855853790248704,1.2704115762195187,0.8453259626514817,-0.5251087390805674,0.838121525444837,-0.555166456002858,0.9649892851249054,-0.6151274391320702,-0.11438003086062314,1.5670979115258095,-0.2108820305636933,-0.6767463958455829,-0.4560384960474175,0.5912336152838316,-0.7902702261960467,1.6034013048918896,-0.07246557660275302,1.6883086419585056,2.2444029962194523,0.13322069535667613,1.3547103073526159,-0.7344545606855737,-0.8367289870212047,2.0486400342067896,0.8691617045635217,0.9347209492725295,-0.7377348182052181,0.9911746916861167,1.0020465377609042,-0.5373021437883893,0.9611399813550005,-0.8377184290849606,-0.31934090725377706,1.8592339257672066,-0.4675931605430046,-0.19772123934341343,-0.5951973632987744,1.145687556188324,2.763181227537025,-0.6677694379748557,-0.8484223508787507,1.501596003851817,-0.4836175613487451,-0.8855334943688289,-0.6729294140826958,0.5097277680456207,1.6346943878012872,0.5479380561001691,0.3957963177996265,1.2370456767925482,-0.1013897033915226,0.44390624188367733,-0.193949359388733,-0.015539597593053166,0.13342824737986897,0.46997802093350427,0.13106882580060364,-0.5654802079844956
SIDM00813,0.7537778127129677,0.701813911155258,-0.6374191486431117,-0.5819288874450033,0.6324892031574635,-0.7482333161766759,0.9935938352907221,0.5871297467636006,-0.6091749622938086,0.37696953572789527,-0.6159891705438202,1.1464030784349852,-0.6736675892876244,-0.11070910614991297,2.203928376130519,-0.2806136387832948,-0.6742510809465396,-0.4409660980264717,0.6567754380627551,-0.6752330917422483,1.5367749477322938,-0.4214239286549969,1.796188557873636,2.262201492112923,0.2993820826229422,0.7979714207476111,-0.7698330450971677,-0.7483282761357726,1.9891820303709118,0.6000500428364902,0.4031886450793508,0.03516308224376139,0.4896107759360979,0.6822392897721954,-0.24465143108640675,1.0139050470075481,-0.8321788213146428,-0.35936891597662435,1.9754394516683162,0.45739289801248173,0.13814646867634817,-0.676891016835652,1.5548557760759847,2.3025720153342673,-0.7163154295526918,-0.8761315287184139,2.3941058931993906,-0.37522486139249045,-0.7211695478783,-0.685911593941438,0.6422864251004351,1.255994251780812,1.8083110186288005,0.1721694329279236,1.4398525190555547,0.1165017046751057,0.35358721022857076,0.1830114798387055,-0.48186997832818407,-0.5883100380581813,0.5533303005868665,0.20926215788215202,-0.5859635845313147
SIDM00364,0.9915055077395797,0.3409690133779676,-0.7779481027333928,-0.49060841238059194,1.280076063911773,-0.8630295154134126,1.4171701884850696,0.6565194318209464,-0.5372082568143719,1.3091675631409687,-0.5871512080354994,0.7402400869578287,-0.5716513782537294,-0.07002738688672969,1.568167062855955,-0.10325260388151536,-0.6989127836051973,-0.7256853569854739,0.7803599491289347,-0.6994588689230835,1.4963818723018112,-0.5830790005941008,2.1133788636099253,2.018260722586966,0.31360637802163654,-0.3329527151462914,-0.6709802406990272,-0.651533476267105,2.1406532952947583,1.159059083428819,0.6520101665603241,-0.6024400057212141,0.8361525831698642,0.46851151803534835,-0.1438929431402056,1.6317052243595376,-0.8573929837454198,-0.34295616111662847,1.7887027889353266,-0.27473669731768546,-0.22729074907506902,-0.6021813628211854,1.4073483174180106,2.3165062069903954,-0.6591995282380021,-0.8484482349664318,1.5709417089247915,0.04585330414621455,-0.8063123111163054,-0.6232162624338868,0.561101364402357,1.1975210506374339,1.3490715604784367,1.163903933515017,1.4044650604255533,-0.04847394938364334,0.8431238856878563,-0.3629032664572439,1.9444675248867305,0.43844953287853883,0.18583278979135173,-0.11331342245028284,-0.47705994815187963
SIDM00792,1.3384143601580105,-0.048262463054393814,-0.7564565578994829,-0.43663818535015836,0.732563356736395,-0.8584705531049223,0.8809948458347309,0.7389348062099625,-0.4224848021281347,0.28028059371532055,-0.6512506043549666,1.2720554325055506,-0.6364362145528654,-0.3771678917184895,1.9848313538522238,-0.11052370672377264,-0.6055300080719752,-0.6328023387947708,-0.2696326947488213,-0.7136988436948409,1.660264397692849,0.3134559213048258,1.6103108781209028,1.8734364520026003,0.6684434598438392,-0.4819557380539891,0.6122475000312548,-0.08328697299962608,2.2676437761608472,0.333128777088401,0.15732080044530564,-0.6498663304612922,0.7929414930420506,0.3796397987633805,-0.044568091571219895,0.7748342660573027,-0.9218403882292043,-0.8485600574553495,1.9975214771383027,0.4270619499223134,-0.17550550217159316,-0.6908277526085669,1.5019637863392608,2.178597173483524,-0.637681743863244,-0.7687777738927434,1.2159440504501053,0.09343993179986626,-0.9730844018405469,-0.6299835997879889,0.4917470542010357,1.032818401847483,1.0395796295533624,1.051032919547158,0.32890838272526574,-0.10244615748183479,0.12790438486678338,-0.7786074234817476,-0.5648255681134152,-0.87797809271706,-0.47678333162620895,-0.10271906227934074,-0.5133845634965529
SIDM00241,0.9492068358899326,-0.019571853939810497,-0.7350403851517474,-0.47280045446298297,1.0227441673256175,-0.9059232301488918,0.8588711347466719,0.694315897872329,0.05795663863406911,0.4753193584585329,-0.7257675411672987,1.141122149145088,-0.6977937354475685,-0.19908619909819025,1.3656974136723987,0.3362632040231823,-0.713506307762168,-0.5768508444787263,-0.4288326461577359,-0.880370134903198,0.8797942573705141,-0.24453256741903406,1.931861699465925,1.8100305466311906,0.5835136951985768,-0.6751151199762632,-0.3461102611861347,-0.575619285096737,2.6325924824269977,0.764449222987325,0.6095875950044929,-0.7944143605038692,0.9212398869896152,0.5063072210549582,-0.11519414508170958,0.9702715578562369,-0.9409460053056687,-0.9904070682581778,1.8514173604289963,0.44461591426559405,-0.14372092082088012,0.7869442673410824,0.9387175890305777,2.3525245692574357,-0.528455852401331,-0.017754845921724625,1.2349095365808795,0.28169783010884863,-1.0187366830864844,-0.5984684798375515,0.5021605138124625,1.3040493447305226,0.8920330223186598,0.8257286785642594,0.6443411837884314,0.19332790169530878,0.2939684805486219,-0.7100312228654438,-0.11081403980943919,-0.8157387606183928,0.24073751790060285,-0.09310501102448814,-0.17042807723967607
SIDM00091,1.1521991768472954,0.4321017667562748,-0.7520295174459789,-0.5369856539015975,0.6915045156671624,-0.8946570018314998,1.6609586405255854,1.6441682909987394,-0.20002558995923733,0.6313382825760929,0.10455190689229509,1.3490946821511107,0.1987442190852609,-0.38227449037693534,1.8368177123773344,-0.05260283514159988,-0.502022234596576,-0.558040908508906,-0.46337971744433015,-0.6336847409558649,1.072092553159548,-0.3199216105204808,1.5889326858572976,1.5204687907761643,0.28625768241065863,-0.04195014672306049,-0.03451439421316105,-0.7205413821138207,2.8580362445637966,0.6995571919190775,0.4702547931654268,-0.8212114243529876,1.1106851560687423,1.126286633960587,0.7543623252639335,1.0397404890338526,-0.05723059590782941,-0.44905161870079774,1.5764644016654104,-0.0983856412956303,-0.007741639156665758,-0.7543276673045123,1.3800490589858674,2.4253236272733973,0.4235612927878963,-0.7568281809368579,1.3515033835252777,-0.597139194971467,-0.967502657717364,-0.43200206005922537,1.043759088026997,1.0441321526821639,1.5428879601323449,1.009304675905281,1.085174877307623,0.24614488546610871,1.1605394062766452,-0.7172243745537317,-0.496014982296323,-0.8237481809254159,-0.36369514220321697,-0.0671473909018836,-0.48927985520865214
SIDM00427,1.136085432527793,-0.08009135972430505,-0.7809310101283241,-0.43940236557434936,0.6261004484369969,-0.8908522195311772,0.9411615940953851,-0.03778630007788028,-0.08786021947450154,0.45065687704148905,0.16792511228400064,1.6294368337347311,-0.7728570535310966,0.03447566174442181,1.408445394141402,-0.3553240257231948,-0.7483461301959617,-0.6866920990297093,-0.24205826800243996,-0.8175755823686803,1.654038215777918,-0.06661667585335782,1.653318725911108,1.624094753120844,0.8544453896303719,-0.7213689383228251,-0.7502586281623015,-0.6906695692626846,2.505765908261796,0.7018468423476948,0.21297301263615676,-0.6672622349445733,0.9602165350813225,0.7091643607498104,-0.2858217998508904,1.1151389512390142,-0.9054638015686689,-0.5844090911313016,2.2729783045537846,0.29921943191829187,0.28250696300153305,-0.26708690321313,1.8035613365813559,2.54893226269194,-0.6598111177828458,-0.7613368094639501,1.3903219511183618,-0.47327444705338495,-0.8872609272852887,-0.7254953859489555,0.5453329097568858,1.175698822625393,1.236157519105214,0.9743984841155089,1.1085386167668643,-0.010350263329945575,0.10731740565861002,-0.6811563934791989,-0.4344199084201927,-0.8067623968459828,-0.46073604608589547,0.23840127597994892,-0.4985026037636527
SIDM00758,1.3296798706339408,0.01694983674266902,-0.7529958758144344,-0.5009412819594011,0.30727841500156977,-0.9024099103436433,0.7740104470129827,1.6302673473058646,-0.18251005299094777,0.08166131769925039,-0.7643173705843304,1.2193333889768092,-0.40147327606809763,-0.3004882988474878,1.6041813273534329,-0.18753528334590316,-0.24717286197518465,-0.40278633777853456,-0.3541568944554419,-0.8430742300400089,0.7656705876482706,-0.45987969526134387,1.5353043501992043,1.8617658250066378,0.6345761887705881,-0.5930600266065628,-0.18120649744339928,-0.527531144711415,2.5393226348940274,0.6672401361845369,0.10983987711569732,-0.7036155138338402,0.6653865415243467,0.38266973542773214,1.178420349892619,1.0509261015619011,-0.7348589126833893,-0.6358207077957628,1.807167904284232,0.41807630495822795,-0.17062987123447748,2.045248438012333,1.1411543038958343,2.316261344974451,1.98776932510404,-0.8427659082129338,1.2784015458404712,-0.5187184974075529,-0.8030488661653131,-0.6027937312748405,0.9060929309063148,0.841606780602246,1.390104074294185,0.9946210041647902,0.6645374401815013,0.18476193332621602,0.29235766806105495,-0.7840920475483295,-0.4879903240207479,-0.8427433015192297,-0.34629335730768396,-0.25378671181482965,-0.4706606147151043
SIDM00612,1.563684359434283,-0.18313160376435716,-0.08066363176475003,-0.540558882922539,0.9921011038680663,0.05454285784799623,0.9668114799689124,1.5349362264615607,-0.09232848769035368,0.4234534434144321,0.3033847505815359,1.2403649329242075,0.1923614009579483,-0.46859167412475244,1.8336667745035704,-0.1189827342884401,-0.47751474999864846,-0.4877938382987158,-0.2258220416598698,-0.3785066282053953,1.4640254470219207,-0.5059350190366652,1.6246219150756498,1.8238141515588626,0.6885378368172838,-0.07640731042784436,-0.6687408161973712,-0.7869171637108575,2.619486859874335,0.5416190723789286,0.7723438065507315,-0.7085832807444703,1.7213905134522824,0.23921529772186334,0.29041076614381917,0.4738858775117926,-0.531685899986742,0.12685478972479122,1.7128277801681138,0.3576048037205167,0.09934469555016014,1.5699284139779874,1.8581436722341047,2.0472487448295347,0.37661314689868736,-0.7672414764728047,1.6478720780930538,-0.5594739760291908,-0.9722267347551079,-0.6732127102543098,0.9433884850563095,0.9593553868811503,1.5091370358440035,1.256613780737991,1.3177932012805091,0.10695130168858544,0.4162209608841848,-0.6655550620228905,-0.31800262569438714,-0.8805450252434122,-0.09424144085487748,-0.01960333087757288,-0.42516267943592567
SIDM00553,-0.43810153945046115,-0.056957163039879896,-0.7750419935014481,-0.3738445113740423,0.9566314184047013,-0.8601784069504931,1.1632265568167819,0.6861260049722819,-0.4600168853905086,0.312877585419152,-0.6276852697087321,1.2080389250898205,-0.6151732504054963,-0.19182709065425607,1.3712783448822277,-0.005103552937292872,-0.6397640168281068,-0.46925219047430017,-0.26046613887716885,-0.7740848230938133,1.187641847791206,-0.08974444186324106,1.8046054212080156,1.99428117791619,0.17585571561313207,-0.695234251273458,-0.7228785960270101,-0.7012669984428342,2.0537467306019677,0.7013975263208593,0.9725931957165816,-0.26219668180405836,0.6536332983925369,0.8723794410769244,-0.2726699615763252,0.6162439751199128,-0.864686231400228,-0.028655539037751667,2.047099296620787,-0.19343025822279158,0.232483607426495,-0.5646636844107148,0.7972178913046609,2.45502045223464,-0.6278226597447155,-0.8534966063594509,1.7062067035761486,-0.6301538154333342,-0.8095818065242287,-0.6843471697513628,0.7173275086811747,1.1758060161774477,1.4565829325169655,0.23264540166888983,0.5048735781545606,0.47974623915014186,0.5512665479368208,0.028704731040433657,-0.7384675044863372,-0.14847338585909803,0.48938236933246093,-0.019722009153371675,-0.49780625308312787
SIDM00343,1.899870270638299,0.010988754168997,0.15851036350882838,-0.5158480454738774,0.5406567772596448,-0.6660616099140293,0.7710515427538047,1.5649400553106514,-0.39235538204869164,0.24775807987266146,0.37894927087482216,1.642837814289274,-0.8113468868861977,-0.5750791418334142,1.5080728100647078,-0.0020648745377707554,-0.4290145354006225,-0.5822908906504153,-0.3790836417136746,-0.2946169791713626,1.5016232079653637,-0.21075600103567985,1.7436568098348553,1.6469439139815303,0.4477638569652178,0.08074416491680174,-0.43481341041128746,-0.8320089782536364,2.8432684863368705,0.4870869395625461,0.7218489184702157,-0.7691383800550475,0.8728216845293179,0.6004367181110771,0.18474672152076674,0.5247685247156475,-0.6994608903731795,0.23107103786802524,1.9603927285591631,0.14366414545679676,0.35385352160940514,1.4798250391507979,1.6956602629622044,2.3716489474439184,-0.18992949128734732,-0.3033139065363584,1.699017457203224,-0.5431182279926218,-0.8228142169670026,-0.6539963876143118,0.939667691418702,0.7534901931556867,1.0983041461968082,0.9580338614816808,0.541564671357814,-0.23448208362640421,0.3073140742232914,-0.3925895174002537,-0.40589276000915947,-0.8872093173309108,-0.2231713969733357,-0.061761614008893295,-0.5792581905025792
SIDM00543,0.2943384474336441,0.1271671710070089,-0.669192177828878,-0.3662572471850155,0.6947527057857974,-0.9644675539562009,1.0045990943153087,-0.26150130474948086,-0.16886727115855646,0.10470678792812049,0.5731571362538916,1.2296603114338571,-0.6637117484246542,-0.2935037393089289,1.4473396671182805,0.4218190687968958,-0.4439299449166709,-0.24629651625764465,-0.3509887752335425,-0.34480805786582,1.5852731918468201,-0.09677160292018282,1.6160062397408215,1.7055591223684847,0.5980621058445147,0.12551867039491485,-0.3948491199274848,-0.8306930371655051,2.450099782042288,0.6682210341995906,0.5143482268569897,-0.7174072298851417,0.41445242691690387,0.6624937146127271,0.1276882475765175,0.511993731089472,-0.8659485131362955,-0.7595605012359986,1.9643458703656642,0.6726253308049256,0.10406655530519114,-0.6686678395459275,2.1531751171766365,2.2832191825561887,0.6938662070673578,-0.8416810727421521,1.3046586279864283,-0.3187071813076327,-0.8760499306397914,-0.6551067797422399,1.2547934713794056,0.9585347077640345,0.8615151927291388,0.9388684970056291,0.8360074538606044,0.800184505420299,0.12980550039954894,-0.2604940546278835,-0.5731443680954696,-0.8120166073602574,-0.34198504512219596,-0.07202681905733023,-0.4198874599828525
SIDM00537,1.9597071792887595,0.3347127331199019,-0.8378508521552934,-0.48414192093784914,0.7512356543440698,-0.963206580999685,0.6784731702004768,0.23646421938778053,-0.22252446188531783,0.5454252902278862,-0.14590543447019888,1.5346323846736787,-0.42118537442619874,-0.019933864123791972,1.3593403329397078,0.016049813404167643,-0.5644135371891409,-0.5906624855174003,-0.24514204998444802,-0.8190640309969064,1.4823763956642249,-0.3139840439578829,1.6607511089971376,1.3888747375783725,0.4769541531139507,-0.7199699106303612,-0.8478926841357595,-0.21588334893673783,2.465352291819531,0.8754884372372511,0.8840516674392737,-0.7341613207233164,0.6966143232938258,0.20178782044494833,-0.46993989994132246,0.7472556796429626,-0.9343206610569966,-0.7946426552343994,2.0086213991213104,0.19996977975885094,-0.037532556406668825,-0.7644491932600597,1.2764749112645277,2.25603868557581,0.25030064024098836,-0.8867818746018982,1.4261888074293156,-0.4565555815838959,-0.940341444315493,-0.6572516114341513,0.9172843691072521,0.8825907619338508,1.433046584299462,1.2295632027823098,0.46215654569057707,0.38048134361155966,0.40498030205594904,-0.7265222777358805,-0.36996683145212494,-0.7783322631760866,-0.09945431810045706,-0.24663197065678624,-0.2408619880120793
SIDM00332,0.7412581400836323,0.3560462375802905,-0.767622082600625,-0.4773649240607633,1.3947980078737168,-0.9048327869922029,0.8384663375789005,1.0255863546292359,0.06634261789383396,0.46684753195195805,-0.7841835367567754,0.9932996566518567,-0.6724579093521597,0.5423747656067877,1.8821079707498514,-0.14162927215674634,-0.501990897648144,-0.46569323860365686,-0.5320499008815008,-0.9049003382443643,-0.493532059897019,0.04214167100822257,1.828327588753413,1.1342217740579954,1.3215867089695068,-0.7158924060460397,0.23498951335250975,-0.5253998743736863,2.277215398407107,0.5179200754213861,0.49699340261605096,-0.7275531712711136,0.5997924390818429,0.5427439619570317,0.6131407724225948,1.0350340884897133,-0.9219213621520765,-0.8378898283115878,1.8073924446180416,-0.3104815632438356,0.4618884269781512,0.2996453163120633,1.3017769514980104,2.4604077538026154,-0.4263854597878106,0.20185900006483135,1.2970436282974158,-0.21426653756686018,-0.7411781061577452,-0.577023959157592,0.5461010020898879,1.388685895421452,1.1863216359555178,0.5436712383822724,0.7677145048424903,0.5488777309095153,0.31694196771791583,-0.6673232397942866,-0.18667495977037218,-0.8640032367793468,-0.4388158951801293,0.005982798459318348,0.31932623868130633
SIDM00299,1.1714891576699906,0.3173558679693936,-0.7507385153127256,-0.5346462130072467,1.3510492934632141,-0.8449690353190932,0.8038236868701047,0.8826340018435831,-0.22171868037931547,0.5205009101215625,-0.7201242936871348,1.4103034924756195,-0.6806156170169296,-0.5076830368517684,1.751001710934974,0.09223296829560859,-0.5066597868892107,-0.40746102679087376,-0.3001215008327448,-0.30068517799891403,1.2680137903345383,0.04704728527136815,1.8442296974478682,1.53143676498829,0.6119843370445592,-0.6767565592927846,-0.7303933214542112,-0.8179920821157747,2.3945490511048924,0.7471264609756035,0.5833821478897799,-0.7335334777757478,1.0148916484050994,0.48127869140588353,0.834307136750512,0.34868533075049357,-0.5393361782394187,-0.06438390035272738,1.8416339278681693,0.17452176946685372,0.20046191638633346,0.8899686448381459,1.713480035902274,2.3949549384494473,0.1391462286070363,-0.8312506616988583,1.1917267121942214,-0.5515446615453325,-0.8230668820728642,-0.5861262816436601,0.9894620320493309,1.1479844092237188,0.5613306000338282,1.1677232718330943,0.6388533754830228,0.026594411224917822,0.2869653433763961,-0.40502491012247044,-0.44906522060973086,-0.7553890428079333,-0.6275971883329349,-0.2363881565144105,-0.3874041059179222
SIDM00308,0.05681498170901294,0.0017710579724319335,-0.8184652801128002,-0.5711743543466082,0.830701659824173,-0.11832359905903445,1.0015380919773913,1.9351596384977872,-0.40851321604364893,0.4891739207795459,-0.5821646482571855,2.0423891607113527,-0.7622391957702463,-0.29169871795149743,1.4678007255814538,-0.22200762499727333,-0.7620765472431966,-0.629371217016109,-0.51299732802849,-0.9040395525342587,1.5496852107163834,-0.0878488708752481,1.6344765316924463,1.8309767338582186,-0.14452871150775257,-0.5937360035870868,-0.7125734297705183,-0.8287767577182643,1.8817870754953294,1.2373220242207976,0.6805964314226439,-0.7185308683976359,0.517429892461662,0.6166583428448612,-0.0585889155654271,0.4474105194453623,-0.8889718324174876,-0.4488617878437251,1.5998679024432505,0.7125692161386034,-0.08988271686427099,-0.7916480102566598,0.6200558983173562,2.6652794271179876,-0.6294103789323158,-0.7640586271416476,2.193900238289753,-0.5309051088977478,-0.8512072069844477,-0.6668509334731114,0.6250197651565572,0.7370998274510958,1.3230436432160555,0.5917678920901667,1.0996522263032307,0.38112670064934806,0.25978606302502383,-0.6132559708606845,0.19443316333452343,-0.12877172834088352,0.012909166179688845,0.07469520324810697,-0.16613496774435932
SIDM00227,2.013666446267247,-0.23680205899367635,-0.7839861769860356,-0.45176250230384324,0.624115174818704,-0.3870997344612203,0.9765085928464883,2.1597510164816045,-0.2989096810284883,0.521879765265736,-0.6530209198509449,1.4078020846610702,-0.6652980740613926,-0.5993702388433111,1.7771003527403881,-0.0976971072371856,-0.6968506224937006,-0.44986384488049574,-0.36470668152606167,-0.30693041082761885,1.7500255922964698,-0.08926365730911667,1.788951309405515,1.501674857739469,0.3189082143063728,-0.09488694771107122,0.7217399999392355,-0.8815018526101056,2.472376405966701,0.9643159956078984,0.39052989398389354,-0.7852062075956484,0.8212500685986655,0.7354853962642615,1.1089897064248744,0.3239559576402886,-0.49851559165679254,0.1348131969909433,1.4727397702670164,0.8924729690075748,0.13001510629407298,-0.5145354373980644,2.1946733627431176,2.2664953130642855,0.33896461789752597,-0.6739402562004625,1.2807344957889208,-0.4212388616937942,-0.8748765480844882,-0.7278664285532063,1.3685413853485766,1.0056505062817633,0.37404643210388167,1.2148136294993603,0.8680010117313252,-0.3962838585553395,0.31189288871329107,-0.5245715699195775,-0.40503361289223877,-0.8425247876710207,-0.4430680522983442,-0.15442932288483716,-0.22661382128130572
SIDM00294,0.7939626560348985,0.30435769043783556,-0.31309539799961195,-0.45913124260702737,0.5447274086560068,-0.9364290924290306,0.8556877264789153,0.6691335589410503,0.03947258104945475,0.6288162263488528,0.5452618274496098,1.631449575985262,-0.713602534557332,-0.6022268719252248,1.2726870510566193,-0.00987935373636073,-0.5122823593856439,-0.4581635239332141,-0.19082860629101792,0.11568075936323448,1.0566593845594852,-0.2645673362483548,1.7607618656323518,1.6199101492105223,0.19365307891472583,-0.5962466004888737,-0.7214054732070837,-0.14680022704959536,2.521071397779112,0.7496243080036041,0.44408226173076726,-0.8332834319024609,2.1624358076045738,0.9890229372736687,-0.3239704470384106,0.29048423800736506,-0.9208009853196811,-1.0478139795913632,1.9373435945560031,-0.2007182321149219,-0.34070320761281686,-0.6139565993680811,1.452449235636965,2.826446565115576,-0.7443633024048529,-0.6322346727472237,1.4239532424721693,0.09315769972926069,-0.8555773121036383,-0.7211183356453885,0.25719513847502173,0.9165001954106762,1.1271445758557632,1.003510815708059,0.46032974915621666,-0.15529185424934702,0.5785605837860279,-0.6552427015251425,-0.6662008922642286,-0.8215243862379048,-0.3350084715618898,0.48930994885504725,-0.29434558869072514
SIDM00677,1.2715468283585234,-0.1646881480874149,-0.8440138135879617,-0.5114648101693245,0.4585595395703703,-0.9531666162236393,0.8557714076131372,1.6209100305611424,-0.318135483176848,0.28773040053061777,-0.745825012323058,1.033678672833442,-0.1800723040906124,-0.5403204671974559,1.3534058436250993,-0.13512772700265763,-0.7051950330395781,-0.5428913333842019,-0.3265706754561137,-0.8314508063810588,1.0349671517727264,-0.3903284941856206,1.646384549916575,1.4333417576552805,0.8381887795061524,-0.5942603337366317,-0.3081009910981912,-0.5803653798033287,2.5837509897676654,0.5162638356815037,0.5154260520064721,-0.7535868336836217,0.9371165199763537,0.5482154779109648,0.24689502207260128,0.7109493567107958,-0.9289340531331496,-0.6732934720028818,2.035499650866503,0.0977412043200559,-0.010072598965349086,-0.7577094920436075,0.9007368961304771,2.264788105983452,0.43681158870532455,-0.8656759658545063,1.2812133730670392,-0.5700221345162189,-0.9357429688451027,-0.6439590022954337,0.7656247366981831,0.9247178892956134,1.0965550140790692,0.9900596627412762,0.4773466161441613,0.04908958236054968,0.1972481976596964,-0.72730437913422,-0.5449230361721582,-0.8209424845843569,0.5585101540859522,-0.33724644575359797,-0.5287540169246325
