,CALM2,CALD1,CALM1,CYP4A11,CALCRL,PTGIR,PPP1R14A,ROCK1,PLA2G6,PLA2G2E,PLA2G10,BRAF,ITPR3,MYL6B,PLA2G2F,EDNRA,GNA12,GNA11,GNA13,PRKX,GUCY1A2,MYLK,ADCY3,MYL6,CALML5,ADCY2,ADCY1,PLA2G4E,KCNMB3,PRKACA,GNAQ,PRKACB,PRKACG,GNAS,CALML3,PLA2G2D,PLA2G12A,AGTR1,MYH11,CALM3,PLCB2,KCNMB2,ADCY8,PLCB1,ADCY9,PPP1R12B,ADCY6,ADCY7,PRKCB,RAF1,PLCB3,PRKCA,ADCY5,PLCB4,MYL9,ARHGEF11,KCNMB1,KCNMA1,RHOA,PLA2G3,PPP1R12A,PRKCG,PRKCD,PRKCE,PLA2G2A,MAP2K2,CACNA1D,PLA2G4A,PRKCQ,PLA2G5,PLA2G12B,MAP2K1,CACNA1C,ARHGEF12,MYLK2,CACNA1F,CACNA1S,ADCY4,PPP1CC,PPP1CA,PPP1CB,MAPK3,ACTG2,PRKG1,PLA2G1B,MAPK1,RAMP3,RAMP1,ACTA2,RAMP2,ITPR1,ADORA2B,ITPR2,ARAF,NPR2,AVPR1A,AVPR1B,ROCK2,NPR1,ADRA1D,ADRA1B,ADRA1A,KCNMB4,PLA2G2C,ARHGEF1,MYLK3,CALML6
SIDM00205,2.7588270630161302,-0.8175296281609343,1.9217432007773014,-0.6433659972344603,-0.8459964516756392,-0.7240725574041219,-0.6592960742946153,-0.7019283696907574,-0.6010675046040223,-0.8402225612476348,-1.0091047229512986,-0.29974019803241886,-0.08363348686851271,1.9762526826958544,-0.8302466144069659,0.2174439713106945,-0.33293043560666896,1.7754736759502547,-0.6436734294430236,-0.09671952560024451,-1.130410185050653,-0.7017430083331007,1.1926902051042687,2.953003443150095,-0.850698608062869,-0.8617438317209654,-0.5099906071387152,-0.7976962664460329,0.08364848782749802,-0.6397511921761744,1.2923463056548772,0.18779543456647677,-0.7358835151000502,3.476929595024994,-0.8613786852197538,-0.8334853914879458,1.414670822996221,-0.9243783356004114,-0.764450506727698,-0.07966883112666451,-0.785654380875451,-0.8667810310402009,-0.7835326868118192,-0.5686071402603182,-0.2896041705767529,-0.7180888549319066,-0.42747797694004674,-0.6694641573538607,2.635225909650365,0.8568707074983725,-0.23009924465792103,-0.25270764791755895,-0.8556280787478493,-0.766584125036389,-0.3868397449450573,-0.5669021308636446,-0.8096715645807574,-0.7435718688389789,2.198822581454599,1.1246982967223986,1.301495854273505,-0.7323771557946881,-0.13595042299809904,-0.37003623311764444,-0.8868200839281698,1.5714265071596587,-0.8678444107660741,-1.0411855072682015,-0.8508475018145113,-1.0113012380365622,-0.8939191051730571,1.3322487175700377,-0.8534077681322801,0.04071250652678418,-0.7503691497910605,-0.5928802417100252,-0.6027345469930258,-0.7328511359589415,3.0931050087597285,1.6357936853976784,-0.44760575133842073,0.5489316027205212,-0.5800476784575813,-0.9048749808800634,-0.8507756432995206,0.21829417768552534,-0.7162354145571149,2.1778974697031632,2.2809802977222224,-0.7134324398038754,0.28468591511022906,0.28198842038928346,-0.7947365538047143,0.08789414107339323,0.0016331577032020414,-0.8210007828792621,-0.8231823550036773,0.3094567877105429,-0.8371222438724771,0.5735053604985741,-0.8406558244230478,-0.7485784260779714,0.3808577085466833,-0.8139874417563803,0.07734927070434418,-0.6635368589561349,-0.6619754402707717
SIDM00535,2.9826160928367287,2.066767745411755,2.6184804235951673,-0.43719813695219495,-0.8802017439837722,-0.8012968661168599,-0.7638099257600239,-0.5549522961435857,-0.7024323354833559,-0.8435304032182505,-0.9731995607532992,-0.15902542344265108,-0.43298954280560864,1.5464473503513427,-0.8784645757414964,2.4555700227460786,-0.4337175805463224,1.543485579666299,-0.5896668806670354,0.6825104125958753,-0.9968004071010382,-0.6848750700225763,1.9577277898277738,3.2084320632974497,-0.9200683832112488,-0.7945144595036835,0.39487155924472334,-0.9272419795123814,-0.6209402752056749,-0.686838169435616,1.4548322466560808,0.5047724744957894,-0.6737996184685087,2.7949161226344974,-0.7915280955275555,-0.7792341117476358,0.9207289458228913,-0.9164228237684611,-0.7407714079863952,0.1221250513761909,-0.7441944768965648,-0.8115686329768068,-0.736453013165078,-0.8213757065881897,-0.6243878958351592,-0.8118233932619005,0.5385331218251954,-0.8030677701563472,-0.7463364387027211,0.9678004752973103,-0.3332436436955759,-0.3899127538760231,-0.8892263338144597,-0.8065239757155687,-0.5756863468407881,-0.48060846867585305,-0.6945104447853865,1.7980618000192385,2.7196811153559906,-0.5441159994332876,1.9329983811746927,-0.6977912060235671,-0.15707617151098258,0.026537590323332156,-0.8511522813880554,1.3879344603587789,-0.8491561671938448,-1.0943456139245604,-0.7651835509975784,-0.956900238946431,-0.8402611945291354,1.4841282346970253,-0.838381162975327,-0.3998023405390411,-0.8568914582647041,-0.6240442771667829,-0.7475432140676848,-0.7154359979181789,2.77425778513332,2.074620277750986,-0.5249224684992744,0.19582941728268308,-0.7937132365139982,-0.8586711052467594,-0.9517711320816559,0.7500249573430453,-0.6387085615670466,-0.8416892333646169,-0.3373005632230505,-0.8276090514686868,-0.7304012496662458,1.5057294980263236,-0.6701068924263175,0.05672073200100028,1.378927797872408,-0.6905181234843699,-0.6308976577262673,0.658220096279815,1.133247023297496,-0.6895574779662216,-0.7266747572137721,-0.7836102752335169,3.0119217320041853,-0.6104881434777605,-0.625375283988986,-0.7563419659601907,-0.5479441554959658
SIDM01175,3.334909482966044,1.5741499151682858,2.5422159435639755,-0.2203474242607475,-0.8476423984684336,-0.7583878709079146,-0.7874100933211643,-0.6710802437014685,-0.7122171105842664,-0.7328081406966588,-0.908319734448018,-0.3985164094203212,0.3751860859134338,1.2551424643872449,-0.8871759603492814,-0.8677339319658895,-0.002413253755901563,1.7083924150232301,-0.6725673387539823,-0.4245073927979383,-1.0913014523288638,1.4705787574243108,0.8414571321079203,3.4554274824896765,-0.8768351444356469,-0.8121255134250307,-0.7594332039572325,-0.7799617772847753,-0.6273604687501415,-0.5443406604533007,1.0583563525724606,0.20978443022660095,-0.6736011541123426,2.972901508287232,-0.785707791317207,-0.6977708802843686,0.9934089851081291,-0.8841425138662555,-0.7889787044832428,0.354570915634771,-0.795336750099837,-0.7501358986864642,-0.7163422267923546,-0.7835660564351355,-0.5884538631761633,-0.7195806623075892,-0.40288743222080925,-0.4911964311700646,-0.7610232325364144,1.005166371617297,0.2384631249058707,-0.12797968165214393,-0.7452575768962991,-0.25210674037875547,-0.44833181434907005,-0.4474401640802244,-0.6984030173709551,1.0726003602267218,2.5308296833623958,-0.6364034180171583,1.3394113765877573,-0.6784471278706324,-0.01403586001503577,0.17952278097487878,-0.8970100004012365,1.266944859004023,-0.8605066779361173,-0.9251989941341101,-0.8973983870405239,-0.9495621275287947,-0.7633079116171043,1.7535731784915567,-0.7934087954976221,-0.32459708890590155,-0.7002308878205499,-0.5623881625055787,-0.8028199365688226,-0.7932460920855067,2.67127105354114,2.1888754632663994,-0.3022875163339358,0.6479825539674176,-0.8512231798134684,-0.8683711030254633,-0.920600054892279,0.8362006433606047,-0.5854400329117715,-0.7344053248547315,0.07669930703772193,-0.8291659658055929,-0.5306740247221948,-0.9730691911719461,-0.6970450408135682,-0.01213838421593832,-0.6048983195220388,-0.7770339491540615,-0.7984840339744065,0.5255798412227198,-0.8955903716087757,-0.7406346820784051,-0.8711081895523383,-0.84638170433213,-0.7011869744823432,-0.8380095793613385,-0.4610759672731549,-0.8305722295652067,-0.6364899266635982
SIDM00832,3.3211317192892875,-0.8549523042408645,2.5388941807840752,-0.5635510820922475,-0.892250624589575,-0.7350607732865713,-0.7291923579938481,-0.8671325933013521,-0.6667270899606513,-0.8165447019770992,0.6543610372077643,-0.20531825017323432,0.2263527811990872,1.0774261947663477,-0.7543711925856027,-0.8794340723474242,-0.6258787669568519,1.8158322087814112,-0.7601229058015587,0.9918650130766349,-1.0151820448624995,-0.7786215677366841,2.013024142818521,3.1537793631753397,-0.9989395714151339,-0.7898435345170379,-0.6059742667066604,-0.7867432509349558,-0.45670800903406583,-0.627446502877605,1.311496828146149,-0.733996568533592,-0.8713767057225976,3.368010751321825,-0.7640671282903805,-0.8029043606553572,1.3353071397671525,-0.9686694089623517,-0.7696845001172025,0.0568234940866706,-0.841950373450422,-0.8724738355792975,-0.6705032588545285,-0.3813126826508556,-0.5593006625326831,-0.8709999711083836,0.08872626535224191,-0.5115346254544403,-0.7046636103056619,0.6923028262320772,0.13729137533411148,-0.11017214820191233,-0.4911135128961111,0.9039156183861209,-0.3938380368216976,-0.5363566468365497,-0.8012954247230234,-0.7864132972240567,2.6585284869700807,-0.5818814150298115,1.1202225851228935,-0.8081403880354768,0.797196818509077,0.19588715897976028,-0.7739758267234155,1.01562544363684,-0.9276106466441444,0.6706086693612764,-0.9489717172254243,-1.040787560500306,-0.7074158345535069,1.3172768602687486,-0.8697615432226358,-0.18067276332249557,-0.8239496856154377,-0.6120810420685145,-0.9065484198309227,-0.5338760433242743,2.9076069232971036,2.4207467959900253,-0.4430857269111544,0.6551428937817955,-0.8754992614127216,-0.7933155433162222,-0.8866901018216349,0.35812464551025286,-0.5711597158806817,1.9217247890424174,-0.7501420902603443,-0.8972630301612141,-0.6892739260870042,2.076305823803542,-0.6302686656618794,-0.19792029505225414,-0.5235022709414555,-0.855879231456859,-0.5969823760983759,1.3306972925908402,-0.8576021828185699,-0.7489319396630505,-0.8313460361492224,-0.8031055373515019,1.2030124694961242,-0.7961826864090794,-0.4153044859517917,-0.8109340359481234,-0.652286496667277
SIDM00528,3.2245336218332614,-0.686110360896098,2.7424120301476838,-0.4648823229832922,-0.8643683259738127,-0.7401668161674014,-0.7825243092719454,-0.627042874717545,-0.6715121522182197,-0.8367506423589505,-0.41423776046317967,0.10095300860237892,0.22602161509926674,1.052903755871776,-0.9554647274137934,-0.8333510145999686,-0.0744285588946748,1.7538750855545646,0.12342899187828307,-0.06783886380508222,-0.5830621145215844,-0.4188040118041713,1.3735715042372714,3.383012058285132,0.9238056550720452,-0.8853515405553527,-0.04891278773091697,-0.848961657296644,-0.4694522221812376,-0.719542094503155,1.1337352734400112,-0.07740356736491567,-0.5908645250730016,3.509866054745444,-0.7629914151510043,-0.7804117052369915,1.5224764229176464,-0.8399136186087773,-0.8317186268829766,0.10552488197503423,-0.786258897686631,-0.8768749256184638,-0.7446429602107969,-0.8622292042801093,-0.5608376983272859,-0.887211121478398,0.30611268143941833,-0.8427590919868874,-0.870890048000654,0.7571192265504048,-0.09923984575637948,-0.6825184397628579,-0.7049175700650111,0.5636790347906497,-0.5878752462151307,-0.6696050050871244,-0.7930259167907663,0.299711788967536,2.537987577530067,-0.7222874727077411,1.2123061747040336,-0.7581248018108661,1.0378364453030469,-0.040927824413456416,-0.9165083693843984,0.8861577587895904,-0.5898741475862158,-1.1591929716142764,-0.8698074280380629,-0.8800769815996314,-0.9658983803432041,1.6199258707313975,-0.8923271292384298,-0.46453130642289653,-0.7939307662619645,-0.711050678387762,-0.9100913345558177,-0.7759155715804258,2.6907264395695987,2.4086732895610927,-0.2930862125595564,0.8647935137212137,0.839932278939118,-0.8560102899112131,-0.9629142840137447,0.6451216688727028,-0.40495263140629134,-0.9168221490891696,0.01862889128471633,-0.8263014053585485,-0.7024778242309986,-0.7539601580263033,-0.19411376440441008,0.05095342657451057,-0.49750398502376453,-0.7837245308373705,-0.6833743291905565,0.3602789224619935,-0.8499237976198757,-0.6880207468349244,-0.8453614624339759,-0.8397251279675386,1.1820992471617786,-0.8172964885812276,-0.75900199527507,-0.7662294347908549,-0.6658051503399282
SIDM00371,3.180457056859999,-0.41030522878802306,2.560684706403174,-0.5836849892485251,-0.9003027313995536,-0.7660792382265778,-0.8040821039357661,-0.6035936633219893,-0.7107969413601002,-0.7314714874338815,-0.7579773983020722,-0.3633075376019342,0.23951955129221209,1.387667656232003,-1.0335847078364668,-0.4693280899391977,-0.44992503610624923,1.8052623775632044,-0.6360725261656015,0.2590879558446424,-1.000247272671392,1.7639704934526066,1.0466341405460236,3.449674036426443,-0.9036963778074053,-0.8450240395384219,-0.4348173190419517,-0.894519780112886,-0.502662019894797,-0.7066591262325076,1.203238184646864,0.7891066378436314,-0.8511241601429244,3.2256201108998175,-0.7245160848198454,-0.8274152615854657,0.30728982713035063,-0.5791393602244992,-0.7759954469246869,-0.057292987366964046,-0.8341025255352285,-0.8341670325687441,-0.7331186243511526,-0.8501097519744204,-0.2967721040729689,-0.7644628971728247,0.22908006481858756,-0.10513483758090862,-0.7913957619121663,0.2652186690952928,-0.28142241119910455,-0.0893044997751094,-0.8124190991121316,-0.7583334222496234,-0.1412862702855558,-0.48973987565370153,-0.8006405946505991,-0.7171163367643468,2.531563514930733,-0.6445311236790399,1.244528430609715,-0.7249202561638426,0.33534619982136143,-0.08808762322878969,-0.8909486236830907,1.1657213488851537,-0.9524874306430823,-0.9359494645636973,-0.3981974261628266,-1.0738736883297548,-0.7358564009992383,1.4605516414666382,-0.9231702960511062,0.2285291508599638,-0.7255101582969438,-0.6390127532397328,-0.8448588651266885,-0.6749728648829074,2.567681931491362,2.421697011255201,-0.5178424122360404,0.2650879285242577,-0.8514406447963127,-0.8898793404141616,-0.9097873729112604,0.8678167969956708,-0.6699032640519895,1.9657446059470103,-0.4678103051577253,-0.8350729114006444,-0.6995901502049613,1.6223252721228787,-0.7104416673291726,0.0936343920301465,-0.09857804100846494,-0.8119818591477618,-0.7705587598653061,1.035272437551342,-0.83047446387173,-0.707348911690143,-0.7314641604566088,-0.9050267189424163,0.26088982715558645,-0.7833317892725588,-0.6131747210230404,-0.8177670765430014,-0.6274638959826936
SIDM00688,2.965674856753455,-0.801570753658944,2.077086321380592,-0.4975530086483272,0.3370720547731846,-0.7461858100383527,-0.7055826427878735,-0.6679204155980458,-0.6398144130773915,-0.8686707878760661,-1.0302210399325744,0.3814203714601229,-0.32871817953848287,1.4104360060080967,-0.8012531509742821,-0.6207030766138527,-0.5139112425340076,-0.8199579071268909,-0.29963430563345184,0.7570262250817759,-1.0039044913084207,-0.6720360299825281,1.5753172329402514,3.099430722945895,-0.9107784716665543,-0.8113820792889727,-0.6438382858165657,-0.822384719878922,-0.7452677616361782,-0.5245006803167684,0.49864098646601557,1.042486547036202,-0.8020518935178628,3.2691805067235946,-0.7324776129145942,-0.7046864930386604,1.19262622099935,-0.8359772048277521,-0.5632703942480529,0.7559703004213537,-0.4877466622235511,-0.8113178958000075,-0.6792264533448302,-0.4610939529367432,-0.5187075529278357,-0.7462485156575512,-0.5108309431993817,-0.05541366659309662,-0.7443022648158522,1.019941622308857,-0.5947472813394363,-0.3937183605894082,-0.8152189279804178,-0.757741523748731,-0.585909934619881,-0.5529817781637926,-0.7656534339844592,-0.7303881767468421,2.4875762685624925,-0.685004098927597,1.4390369084708727,-0.7005566701957374,0.12654702851987729,-0.48595748145052364,-0.7662127091093031,1.2287888034240415,-0.9325707184743113,-1.0665062590154357,-0.7443597784089917,-0.8068729701682197,-0.8660777676823158,1.7778259582340152,-0.833935950873534,-0.16399836663928705,-0.7616776989337727,-0.417887803825873,-0.7355126333136907,-0.7216381354149657,2.888563477375959,2.0517773423351073,-0.5774117552492437,0.2952871737853554,-0.8067181362365189,-0.3250906263522002,-0.8980958185214793,0.8976922539901645,-0.48274879497993933,-0.8351905546982382,1.333828266795204,-0.8958723042181298,1.1563813930610312,-0.80451660937393,-0.44367937248666145,0.11845886640638242,-0.46694388486803345,-0.8846641464722508,-0.7112314473540851,0.45666899750474566,-0.8205838738017026,-0.7442218266176793,-0.7010256429243379,-0.8291771883354722,-0.5423746138285659,-0.7753894138575042,-0.5518589174471504,-0.726222724466658,-0.6471311611515043
SIDM00583,3.305279268424454,-0.7893289259867949,2.2990399123084115,-0.36809309291429676,-0.8511553300644076,-0.7767921562371104,2.2990912962097547,-0.7220025551289848,-0.7693753762755963,-0.7935872349688687,-0.6632248410219523,-0.007136116611048071,0.11657650704575134,0.871316913230734,-0.9964933502917213,-0.8550482343531737,0.6066846884719523,1.6909846747321897,-0.517729857135261,-0.4865954653349179,-0.974365883911413,0.8057444431886981,1.2122312286748211,3.0376187488323625,-1.0004524153284824,-0.8344472811876364,-0.6978824064798791,-0.8421859264882292,-0.48789057691232957,-0.7161441504593054,0.5771740664518005,0.3607857252285753,-0.7660647755869631,2.698191591933959,-0.7455742679686672,-0.8156480619458115,1.0537587511309792,-0.899628296054989,-0.8072375369371414,0.4525596089272406,-0.8008709284476251,-0.8531413828588704,-0.7811847877127427,-0.8265754225977263,-0.348111763118011,-0.8341984197184676,-0.39734029973247087,-0.6890422855750342,-0.7911583678691806,0.9056619717163262,-0.2532022263372978,0.16430959168262504,-0.8530900851491663,-0.38908717693625516,-0.32648488122169733,-0.5639246496787933,-0.8089735605707095,1.6091580811009516,2.3807937159289936,-0.6013685502683542,0.936194398830627,-0.6932647290301834,0.1796070399986018,0.0607432176540245,-0.8088124632352114,1.0742974357501296,-0.7125193642397429,-1.2075542297407797,-0.8640633870415592,-0.9529312169935091,-0.8464488477036037,1.685678127044036,-0.8837537183104226,-0.17426378999910855,-0.9130375390371318,-0.5359375203817599,-0.7903181701479564,-0.7563181193372055,2.8417702047571765,2.2438798942871734,-0.17684098690365926,0.20109644603436336,-0.7848253313790134,-0.8157256187965357,-0.9278182452359487,0.7317678249074253,-0.5866391858230681,-0.7662940871523843,-0.639201435879946,-1.039303943823215,0.25040891324992404,2.3951577253938834,-0.6099508410499983,0.13995222663283297,-0.49534233648085335,-0.8104401132074528,-0.8491290553277521,0.8663728794550949,-0.8597424363481889,-0.668676421524497,-0.7265197930434723,-0.8456866272095482,-0.7043617269532103,-0.9450278055827467,-0.5645596672929831,-0.7628203252320533,-0.696969132874042
SIDM00188,3.1555148323075506,1.1880526045814452,2.2577777287827123,-0.33281893993717265,-0.7795192020672116,-0.8261811807758304,-0.7254899416729321,-0.7016553742149018,-0.7632862819555466,-0.7747582452163989,-1.0042437136994256,-0.3496866567322169,0.1476538961562526,0.25784578695429705,-0.9468568183918289,-0.8342568326772353,0.26550060838036854,1.3501023003263264,-0.4564642547453866,0.15865366983943766,-1.0950607493875573,1.6925930314386544,1.2964270203542094,3.3970614717853684,-0.9202023357863326,-0.7892909018083556,-0.5790419773581998,-0.6914472138925712,-0.6351485571512323,-0.7381913480369375,1.3538358315294472,-0.22043005384853445,-0.6914092562307281,3.196541514033236,-0.7360932512546652,-0.8042130352325302,1.009984806499241,-0.9091968369801041,-0.7484892007601519,0.2894156431831792,-0.723207551812374,-0.8242034310342209,-0.8046757264749052,-0.8304084878814443,-0.29162538235122965,-0.8381062135034707,0.21699799786748364,-0.21023525491852715,-0.8228577767666927,0.4677356918668298,-0.4216446795154523,0.2323361670544803,-0.8548298183136854,2.4291402956773562,-0.5904237111559393,-0.599820466905745,-0.7889026409201453,1.2077061319234335,2.3669711554241983,-0.6816058330976408,1.49642915925174,-0.7453903738381048,0.3308207281993569,-0.06671363514432287,-0.780342356261708,1.1529098782780087,-0.9455430285294576,-0.9732980876796037,-0.8303119457387871,-0.960822000131311,-0.847808723894721,1.9989131636159096,-0.8674931769348092,-0.3902197776963246,-0.852011071595404,-0.4025127586888896,-0.8202644363939203,-0.8082608431710538,2.7359679275690048,1.9525299143299089,-0.5338084411681377,0.08877875582836599,-0.8493535847195078,-0.8602183218050906,-0.9608226970017935,0.40277808327749265,-0.5452757269989337,-0.8509742104139761,1.357031721690936,-0.8785418793052978,-0.5012797048309663,1.404156712602203,-0.5048253649015243,-0.10007792710627945,-0.5263471577968903,-0.7239804530991085,-0.7407770074658704,0.5312509855408309,-0.8772666129841474,-0.7765245211970477,-0.8027681984410568,-0.8338182331885193,-0.4510834799196134,-0.8036430613862314,-0.4389497805848351,-0.719000148147315,-0.5552720336294752
SIDM00096,3.1950906549931015,-0.8378034080837055,2.7818104498529768,-0.3448386466527219,-0.5994781136985317,-0.7744483252788178,-0.6697494230279561,-0.637724326860043,-0.7123998174602444,-0.7767980978907294,-0.9439973201287639,-0.04824244581047748,-0.002859591202016924,1.4433506797075155,-0.8794401909954283,-0.6586891066849064,-0.22391954568502806,0.6076121816267814,-0.49137322979492837,0.23371601532835223,-0.9580408323426055,-0.7024580834476292,1.439374412706171,3.324283235481038,-0.927003913085418,-0.8079811383567359,-0.5612420995908676,-0.7285102513698347,-0.6811684094608074,-0.6427607408860775,0.24507947871723731,-0.228669693617005,-0.6977357209517682,3.14545193758096,-0.8267908246438114,-0.7723092021039205,0.7431393546912493,-0.879639649740357,-0.7822834895556116,0.42338743316458954,-0.6390164278835971,-0.7875132125046612,-0.8073167396964644,-0.9675266010707207,-0.6233899482136523,-0.8156586240893688,-0.36032231764033734,0.6073434882089943,-0.810010313025454,0.980044853465392,-0.40866857332659356,-0.5481833872910238,-0.6475009016265489,-0.7900632375557151,-0.653238120676566,-0.5075608716335294,-0.7438300747174789,-0.6912160388146111,2.4493765630300994,-0.4557585491068668,1.5025959423202502,-0.7838879460763619,0.3899594296124096,0.7656782119676625,-0.7975429326015456,0.9960737606709278,-0.8819844376706109,-0.8068653023065334,0.7532213826314241,-0.9401578854363389,-0.8106505133698151,1.9495572031609423,-0.8702210986594743,-0.36629021261924133,-0.7707127020849672,-0.48895795252392055,-0.775981239562048,-0.8340606935753955,2.993218850971962,1.9869869688627222,-0.2015897190052513,0.36112936791762984,-0.8525381639072621,-0.820096657656472,-0.9624636314476174,0.5979301769604732,-0.6525152952580692,1.7740954921655745,1.127308690322671,-0.8528162245026255,-0.035009651982740586,-0.7843778679277043,-0.28259850905326495,0.03794588981374125,0.034406008767171516,-0.8467875339386917,-0.8242201019271808,0.31114760356455534,-0.8994942854948741,-0.7587677657066967,-0.92028347657392,-0.8734143814638495,-0.85462346495178,-0.792398964381417,-0.31373139028371294,-0.628400975439902,-0.5840298725749529
SIDM00379,3.115501707059713,2.304646183867235,2.586989174055522,-0.38812812102337263,-0.9112770548278262,-0.7703673742903454,-0.6758818005197654,-0.8527585025000055,-0.7734903093548708,-0.8031272092935157,-0.8561179041456312,-0.2554845914196491,0.26970087842315144,1.5973425041144018,-0.9939631172119465,-0.8432403242017543,0.3752838091252745,1.6596978050626243,-0.5629772106480261,-0.15491664937482474,-1.0169465680814436,1.8708702189121185,0.9100478348889129,3.388120708047142,-1.043852152351959,-0.818883906545185,-0.8022118179565795,-0.806539538942272,-0.6516914624258721,-0.5882632238481821,0.8666874812801949,0.29565009013566185,-0.8183422291856447,3.108422835479558,-0.6916514541185886,-0.8247374243184203,0.9500209082365393,-0.8719970962102869,-0.7220646358510009,0.45295527368973704,-0.8345322801762298,-0.8031464677067092,-0.7878724926974529,-0.7802818681747725,-0.3695711677384648,-0.8610740279464661,-0.39973384406793305,-0.3267045012896789,-0.7896596962192357,0.8190586770082638,-0.21822657808788157,0.07851317039251927,-0.9205068803214078,0.951342170074639,-0.6524294617088376,-0.5737176343305562,-0.3663139994551652,1.1007742194624637,2.879869342912157,-0.5686980484918047,1.1100948947349545,-0.78258172070619,0.43532511485869163,0.483221569147599,-0.8273085863282683,1.1557441427258544,-0.9229646213623625,-0.996106608593254,-0.7656375965208253,-0.9759994998959703,-0.841721790565206,2.022130077624146,-0.7599647089263705,0.047317064334916524,-0.7694653425619348,-0.6003360375940695,-0.7727515126932618,-0.7308013365517467,2.8363980514574454,2.1635591276036084,-0.27997101557745097,0.15567229889027803,-0.8225499564258876,-0.8457486599380827,-0.9632177794796448,0.6973435743871191,-0.6168529110521871,-0.08417938575987033,3.0225206834890983,-0.8938418123029979,-0.2752633022069709,1.4465262604355473,-0.7349391700513865,-0.2580913917931408,-0.5913924652003886,-0.8181815715529651,-0.7833088045735306,0.7944373326927247,-0.9149267581933147,-0.771640640439027,-0.9444424282432207,-0.8403185654910511,-0.4233768673108237,-0.8232802072002664,-0.6556933276433857,-0.7410309541782764,-0.7288389783009444
SIDM00381,3.191768227018407,0.8321048096498967,2.6555546089859243,-0.25636508838887473,-0.8693242857724764,-0.8772779363272462,-0.8503653364042705,-0.6535863873381965,-0.6816783023483967,-0.8172000455258164,-0.6884077345398539,-0.12168760499542533,-0.13701863142011272,1.5449508495641888,-0.9948965529683372,-0.8270486216565976,-0.3587946997598284,1.0375694157096174,-0.6048406858136615,-0.04074259388100065,-0.9955247946975484,-0.30771310051230044,1.4538158151881033,3.3111155920736564,-0.9644631563532964,-0.8575126997532704,0.1552935584658904,-0.8850548252960404,-0.7463226327357189,-0.648714621349858,0.7224755714530894,0.11059452186204956,-0.7208437608783117,3.0981178695710607,0.8771443986844419,-0.7989231514258467,1.5988749137114573,-0.9576859479040828,-0.8122508915255254,0.29871566665652943,-0.8467158094785825,-0.8259950156523282,-0.8910404680886359,-0.8484559613251205,-0.4540013109751007,-0.8667053503967995,-0.191583275121567,-0.28387063624271464,-0.8411865206240031,0.897858867705595,-0.5220012221248433,-0.45328340406083617,-0.7937176106771736,-0.836621189529088,0.17846759554888061,-0.5787571959165078,-0.8084280564137776,-0.809363635309177,2.302958894258369,-0.7283826482749104,1.1170008354529297,-0.7892194887332041,0.2526847441961472,0.15813481992120407,-0.8775897014439659,0.6331406728054123,-0.9101242623288242,-1.178979461045022,-0.5507397294955615,-0.9328879308547497,-0.9074917471984226,1.8310707676208626,-0.9164603972903574,-0.6310843661277364,-0.9083972453800889,-0.6616165570950603,-0.7487823498119124,-0.6151602183493347,2.799547816395013,2.5551653654360353,-0.4189771272662019,0.752201850951832,-0.865642860547668,-0.8616030388353499,-0.878700575135191,0.753939271358998,-0.6204574011049881,-0.31052649494770695,1.638911806743656,-0.9105625667172224,0.4416872691748452,1.4077469247797423,-0.8866009045351391,-0.18964383017101472,-0.3857037510315492,-0.885951170764542,-0.6851920421868815,0.7788915672985991,-0.9054105493714594,-0.8361930456621925,-0.8433900433066186,-0.8789039942792628,-0.5152255817047904,-0.7241186851235561,-0.667567038403762,-0.6983793347088911,-0.7976703242679641
