,EFTUD2,LSM5,SF3A1,HNRNPA1L2,SF3B2,PRPF19,SNRNP27,HNRNPA3,LSM6,USP39,DDX42,NCBP1,SF3B1,MAGOH,CDC40,SF3B3,SRSF9,ACIN1,TXNL4A,TCERG1,U2AF2,RBM17,PRPF38B,THOC1,PLRG1,CCDC12,MAGOHB,HSPA8,LSM7,PQBP1,RBMX,LSM4,EIF4A3,SF3A3,DDX46,RBM25,PRPF40A,PRPF40B,LSM2,SRSF8,SF3A2,SMNDC1,BCAS2,NCBP2,PRPF8,ALYREF,CWC15,DDX23,CDC5L,SF3B5,SNRNP40,PRPF31,SNW1,DHX15,WBP11,HNRNPU,CTNNBL1,HNRNPK,TRA2A,SNRNP200,HSPA1L,HSPA1B,RBM22,HSPA2,HSPA1A,ZMAT2,PRPF6,DHX16,U2AF1,PRPF38A,HNRNPC,DDX5,DHX8,HSPA6,DHX38,XAB2,SNRPG,SNRPF,SNRPD2,SNRPD3,SART1,SYF2,CRNKL1,U2SURP,PRPF3,AQR,PRPF4,LSM3,SF3B4,PPIH,SLU7,BUD31,PHF5A,SRSF10,SRSF6,SNRPA,RBM8A,SRSF7,SNRPA1,HNRNPM,SNRPB,TRA2B,SNRPB2,PUF60,SRSF5,SNRNP70,PCBP1,PPIL1,SRSF4,SNRPD1,THOC2,SNRPC,PPIE,SRSF2,SRSF1
SIDM00196,1.1741978586673882,1.647513055603916,1.1710111665718008,2.726458538904586,1.7497188488343343,2.1220998128584925,1.6195235864323367,0.9277071602891106,2.525718413460354,2.0053042938785812,1.0767207092694626,1.1184159053943807,1.5572876533281814,1.7415036947707212,0.5514181910916184,0.6982539028944122,2.6468520474017807,0.9954204553156217,0.7382746148776143,1.5642995204737342,0.07692672743281806,1.0611942877509333,1.5075820050886648,1.5174357675712513,1.0558995367051416,-0.647015501567884,2.3950653836087445,-0.06485092094054902,2.5996907609970643,1.6557042580525991,2.2498460289766955,2.5153037176341764,2.3451911565967896,2.0672270245160482,1.2486980281396014,1.5008224455718957,1.3109741111296314,0.41040060243431126,2.3606116881576584,0.6864694793568331,0.0874595116168497,1.6696435529782925,1.2738889387979562,1.4835214923906341,2.1131707517454985,2.2993690000719442,0.7778615197020285,-0.35492836786825094,1.5642885964999358,2.529511810239304,1.8229474696473758,0.800986916439996,2.1387687943626528,2.689702461231045,-0.32760836745149047,2.6409670740294846,0.8310591521917267,2.5939282337469822,1.9022289942702915,1.562329233952278,-0.5784719777093651,1.6761945718265967,0.4519694927318839,0.4037230910299607,2.186668766405218,1.4748029129790197,0.6005954391282122,0.4341201095749777,2.765222834676991,1.5762460710102009,1.0946820414480474,3.1011605866294287,-0.0652132935399126,-0.834671071498562,0.7213278590999026,-0.3356351043679804,2.678318358257037,2.579031786973392,3.3476266532453494,2.8545745166156813,-0.04658627648457184,1.7469819448596093,1.2742128613327934,1.143707328474786,0.6375429856011179,0.8410519643291513,1.2028717298068765,1.8457794458541048,0.2216023168494958,1.0369952881384927,1.3511588059616522,2.838902876153247,1.7006667096667822,1.829869238146901,2.36386523995315,1.3926961260824982,-0.045223127198364646,2.527031804879917,0.2818151849587413,2.9670162569636487,2.7081380456939264,2.32933023375909,2.589220251569854,2.304287307842377,1.7208694236076678,1.318046893175967,2.506741956537006,1.8928168871749642,2.3043398837054316,1.8427196556229763,1.5808497128496959,2.477867988192758,1.7010491029395456,2.3468623420733468,2.0205765613152646
SIDM00287,1.0829885064187585,1.5302497167837739,1.2474432052481792,2.58810647531611,1.8588194738195603,2.279747297509441,1.5526723951299641,0.2877716839594166,2.4811474574783943,1.870262891229668,1.1802472709320146,0.7086444036852424,1.9360931953810911,1.6899979006047485,0.6380075672181917,0.38579569753387305,2.6474061381886185,1.097629662119697,0.19317472109008005,1.5995771682897917,0.06623182253168552,1.5623245243099664,1.5043825647830704,1.1702328234340666,0.7919057732414279,-0.4723454174593173,2.0601400909460286,-0.3728912551509704,2.4613120541402114,1.6564520587316305,1.7346936332493625,1.9946081956212889,2.600887857672138,1.8843291564222797,1.4800661407373539,1.604146378334346,1.2816128679543284,-0.05811405940842491,2.5868922810839554,1.2597196957506664,-0.24633261977084991,1.740887883256821,0.7285840430705697,1.3952109996361912,1.7322464076654378,2.0429651640502904,0.8926496073532456,-0.43657694557220317,1.3762315627008617,2.2967274878024573,1.3669342723796125,0.7059087131650799,2.14663006831108,2.5292355923148584,-0.5319265470615334,2.378249612798007,0.678104995061744,2.586910175921493,1.6374479320491069,1.5927533901167201,-0.5240330715998256,0.6834815842437841,0.8676740647051112,-0.7579698272738015,-0.8602373356656232,1.736484207437462,0.5071670947285651,0.5226532933993638,2.96240422536353,1.62328852742107,0.7485016844157272,2.9204857050738298,0.5053075022897182,-0.7314786949699661,0.7677366076353349,-0.25761479907808593,2.7902673165115304,2.2253770826412964,3.738446511639341,2.5091815372534265,0.1394577975640783,2.0861713623181575,0.834025210063926,1.8014308735442999,0.6503742779637364,0.8556375111874334,0.6786750753130469,2.05134845935805,0.10299891510048868,0.7904245898354861,1.7641374584035734,2.884529446233281,1.9408641164517688,1.5660896883958688,2.001551065770748,1.6644915358918426,0.1492278455210874,2.325531137208973,1.0665959181403717,2.588941423831322,2.452390767726256,2.4416370502617033,2.1504386881164668,1.6662928881053087,2.1398584470262056,1.3424254466656913,2.737581207399007,1.5719611231899817,2.2438895810277293,1.3702132379055696,1.0771690046261038,2.5240562530413,1.745545475186226,2.395631428875358,2.184936772128163
SIDM00501,1.4186630649483938,1.2198636616176717,1.2234946339216668,2.2680612952234993,1.8740335196817228,2.433145740650291,1.6782946204474378,0.23190892302163385,2.3948425832746,1.9339305519468069,1.0773214035001089,1.098791154633695,1.2796383709116421,1.8036402029641991,0.11222270791836426,0.725244326589294,2.554018610194285,0.8478893769401775,0.07776026944383942,1.436472395282571,0.15239795002535547,1.183835523230911,1.3489763964133668,0.9128650292211807,0.5480392447336467,-0.6970608913821217,2.2509145105810924,0.04750174233321424,2.5030579816096736,1.446841463873402,1.2294531193160194,2.3322942819024024,2.7607618365681046,2.0713626955969215,1.6125958949180594,1.531266378704853,1.0269677651054576,-0.17275690107092015,2.4024991685160186,0.6884375070438516,0.10710649995699145,1.9680632589069185,0.968272578717809,1.54019809714838,2.4350243951792954,2.629710085431599,0.9116434962099278,-0.5434181448529294,1.3730913500035136,2.639740856716157,1.776368504857239,0.8534038974206745,2.302035077538808,2.4583230445479667,-0.5580533434855361,2.2959761382034496,0.9577053784210917,2.4442107054189663,1.6590372736489143,1.1345228627405752,-0.6955552166289327,2.199367029593825,0.7933652083066842,1.794197509972785,2.8042169269142407,1.6918166685212468,0.44789315578545347,0.7361320073900819,2.396747363397889,1.3139821569256405,0.9210550179924916,3.013576375922197,0.25801288798076744,-0.7013190453900098,0.8371667813789971,-0.11983741602371754,2.8479663565624382,2.4111459058016087,3.3165495981467066,2.456986792396768,0.15666751084003877,1.5832786002476045,0.9167160906009046,1.7126589962648562,0.428188824034705,0.5750452905142751,1.5902010385713305,1.8186881842771174,0.35859170596486417,0.9388506377860449,1.3711799232733684,2.735105057078531,1.7891101540681325,1.2571166046640305,1.8663276026439881,1.4524410564771066,-0.16682909280513844,2.3355113043260576,0.30550609538922885,2.7528602499347903,2.8377086622821635,2.3468348037036186,2.295569081413304,2.298318209652953,1.9297693417838386,1.4514377029018328,2.618665755302147,2.1307165188515453,2.1408311237854756,1.4468794617824274,0.8454693577639697,2.6492190769780954,1.8828992538179423,2.35487385060132,1.8484272101614991
SIDM01237,1.2615070953187817,0.6477699839069972,1.2404706733214765,2.19584756116399,1.7387252962982647,2.033562641867391,1.7124099238686856,0.6689226975811052,1.9650473050272756,1.7867564712994481,1.4532759112770086,0.7332117472877369,1.7346464342065737,1.405804883488085,0.12337286989839875,0.6834550653804355,2.4244768478265555,0.904759406721586,0.19088934519679884,1.2914307901668003,0.01988414447219785,1.2555377066594489,1.1576304508816442,0.869872769037797,0.7363612266898424,-0.5739440138429768,1.2317606294585874,-0.14252202250094229,2.1715789743583183,1.5224982021497342,1.1172557843109365,1.8782689131839443,2.447172721024992,1.9177686401854421,1.1576620189643319,1.704999803400947,1.5360443439257006,-0.012297447348040155,1.9953119848796248,1.2596427430598238,-0.2150028659210337,1.8840653839614288,0.6638154379496265,1.2654326512999603,2.266363489066601,2.1172372352169404,0.7589558785637974,-0.4277110637215303,1.366387298166878,2.540112346871419,1.4705086412383506,0.600620145438693,2.096134682664529,2.303083165891125,-0.6540736852402451,2.1693525947415977,0.8197745655542926,2.4196753309010597,1.0800283220717724,1.7277527463260391,-0.5342676564187627,2.100658891627708,0.6337805843995632,-0.6916083141164318,2.8478718605249123,1.5192609374581416,0.9338309190933723,0.9915446391170917,2.7231037008855945,1.0715633423940398,0.6043000970885465,3.146794491694724,0.6600830781730186,-0.832762780473383,1.3271941881484002,-0.30760665967700185,2.5022984536365462,1.8926315993908784,2.72169347773639,2.1479529241872304,-0.04366373399318993,2.25948624057364,1.3022625652283972,0.9765558778906422,0.2710137245193514,0.37375539203963315,0.5004036561886551,1.219616468823859,0.05275866444758465,0.2974638097978625,1.7636387241962304,2.362469075857571,1.8431510985627342,1.6785294953504568,2.211986941902599,0.9448952323034363,-0.2659542434550014,2.0180339493859423,0.26066707962081553,2.644344733692563,2.551234424301684,1.8368116118193416,2.323672491411013,1.9076613292888687,2.055769280083565,1.32223962861438,2.9348164184013035,2.1078808560861426,2.1396604709858957,1.1077659701407274,0.9429870130487632,2.52710841533862,1.1299080056097752,2.0777058362905696,1.81905698746708
SIDM01228,1.2531353802961516,1.3387535096057717,0.8684763329770795,2.3962820836241696,1.8548460750184255,2.732175819938126,1.8967010065038812,0.7133934448989065,2.3482284344780333,2.0143867996447677,1.0834699138812998,1.1480310913781266,1.755376740908767,1.5904097104763097,0.42560888510258066,0.3248042197264824,2.631433172549521,0.9592786430144601,0.23716539041267645,1.320284058595923,-0.05179017237662126,1.1010505308747984,1.4299158738965008,0.9399658138163336,0.6636975825980337,-0.6162900198192562,2.1558408783662033,0.05243881581905935,2.6717101224020525,0.8544370420191937,1.7029069558158263,2.4327586606318903,2.565575596067638,1.9779111251588826,1.4094915498955365,1.4980742390938107,1.43840112327095,-0.10292935982587267,2.1552659074925264,0.6179107214188443,-0.28049122149737526,1.8719679408508112,0.8248102840716719,1.4469063613039241,1.9191465594219388,2.6260660409893273,0.6312066685586667,-0.3371117262210587,1.3591615384681157,2.4618924521394905,1.856160122046478,0.8634870300886165,2.11721521598302,2.740565385536347,-0.6729261143695687,2.3994531468761444,0.9887363639288863,2.5111626926435267,1.1890193842639638,1.585612554310648,-0.8671519332725929,1.6187000468536625,0.3281015858643302,-0.0005896552173210266,-0.9306831404439074,1.5152580151935942,-0.2845193007887041,0.5619361995227621,2.5991013821692195,1.516503273941638,0.7006354981138655,3.101302168194954,0.485841050538104,-0.47266760743201724,0.5192396414524386,-0.3688385875796558,2.8807958714504407,2.2374002617039372,3.3524415838369372,2.5324158427744945,0.0804749223408519,1.6121232786856836,0.83209570819794,1.3069950950205063,0.5139893311439553,0.5829704699158417,0.9329181822213177,1.9857032017135505,0.18155209072865774,0.8302377370155707,1.5310098403171213,2.408414103220715,2.0868107317163203,1.5675999133915592,2.0057149995149812,1.230826852793898,-0.1462651683729491,2.498143002499044,0.198649431631435,2.826118688042682,2.4285155035630086,2.3651466838407025,2.191110577650814,2.4007756101019075,1.6455735355112389,1.2848222736080104,2.7140293051381157,1.8489464051061704,2.2922217376641854,1.6041893848038182,1.2273073633894098,2.3717095717527465,1.385885008489557,2.3906275011323506,1.9622139662200697
SIDM00935,0.8660033383887751,0.6493276265909572,1.260219715312559,2.185505232144412,2.2976607607360595,2.1397953206962965,1.359973224336272,0.4934044643602036,2.141506578488006,1.702468097717969,1.1804475928735105,0.844779685477549,1.663369236824194,1.3826024951246572,0.2517946796861414,0.31309645843862166,2.6088157125946214,0.7245008054022425,-0.30990171089383706,1.293346716268573,0.01262398542160682,1.137521163792317,1.0824969636535382,0.6761166211172585,0.5715413159827947,-0.734526299866389,1.895980607622664,-0.309729695256341,1.8101396814872812,0.854536480388069,1.4111165316202403,1.7410755722115736,2.876628555587695,1.7665530133785137,1.0636524394723261,1.4469351340233398,1.0239100919703295,0.10486082637528035,1.7302663634464208,0.8611807502688479,-0.21737073251299757,1.5729487990503155,0.8688080504542349,1.30269864218138,1.9490135274462952,2.101764253743225,0.6413855941122883,-0.385306250044429,1.1858639468161603,2.1747361853059215,1.3856629968256413,0.7829338682481748,2.0611280540535084,2.676704346472101,-0.5918366573914496,2.1304258666566156,0.5682546846314052,2.415475210611116,1.3359717774797766,1.4399101302978776,-0.5184145514262185,2.6930148681563773,0.6502688749901525,0.7855363383749309,3.23927132130505,1.5903378451160837,0.5306311431930315,0.5475349907340696,2.3536348977355024,1.5990572585208622,0.4832177218299542,3.2641465699425027,0.24377602046220534,-0.683096906931989,0.8326294121916593,-0.28990202559941064,2.5084769790728196,1.8441255214500882,3.091140773110826,2.429735895350164,0.5679858533090989,1.861966642868285,0.7195527563435166,1.1324496650361768,0.5216198928551259,0.785879019686727,0.9128066772433535,1.4605513773493841,0.24168618136884457,0.4520309346429602,1.9716178172900864,2.0240949156042674,1.5315861042577397,1.1143638549967818,2.3733304654818426,1.0529107514232687,-0.26885248000048984,2.15860030906233,0.2757627128780089,2.5280634493591685,2.386794319827849,2.0748556199085537,1.8946761426299439,2.410269812502903,2.4012498509720674,1.23637680164039,2.8081046380253696,1.44264472552813,2.213098892275613,1.1241169270227758,0.9957699516598186,2.1603214997032736,1.6957871023540292,2.3190223915744066,1.9845068431374173
SIDM00954,0.926223459737751,1.2368797915303449,1.001503789062169,2.0099061765451327,1.6960213608640007,2.157298743884557,1.5089175202840703,0.966327886373335,2.3919644912508953,2.1597234339267595,1.103573615547754,1.1428690379720576,1.7350566573207407,1.9366410541821764,0.3656473821870627,0.5060565271555761,2.5653464292721364,0.6447235955549278,1.3708321208684888,1.7650190063556217,0.020455559135094573,1.3178642917504122,1.9732136826303985,1.2694053634320699,0.8563080025208613,-0.6837075644078636,2.1693667222433093,-0.019397363196355526,2.478353127884257,1.2047936098219127,1.5174326790818675,2.201050059741169,2.4250871002534757,1.8817108029400338,1.9065236984286518,1.6453532546015737,1.5287219297901269,-0.18424848154813014,2.4584887952015695,1.4731407949100894,-0.22172609447585528,1.9269875425742822,1.0580291584088453,1.2560519033557913,2.256967386211589,2.597936336967909,0.8408809076131031,-0.6663886229739546,1.6708607252039915,2.3941444414851536,1.448564964239457,0.8090656974859528,2.0803094037794887,2.437262689267282,-0.4032482493415742,2.5131626143274057,0.6272211523901227,2.4905952742059525,1.6566353194104837,1.8845708724606514,-0.3875570778893946,2.5134478017385335,0.9782487743594732,0.7854243321528767,2.791390011550332,1.0079623411869016,0.41206479377775884,0.7642647666851748,3.020594603158566,1.762155222752529,0.7333869395896344,3.012138400124052,0.2939650705445085,-0.8446756630322271,0.8835193624704831,-0.32884199193224906,2.6864547758953896,2.4283650557193863,3.234948223129157,2.522988758613968,0.15905027304657007,1.4165397685262586,0.7507900586131465,1.0548181055037045,1.4284109977985295,0.5656986970840636,0.9182296492931908,1.7054338172460954,0.5041155347174168,0.7870404990894857,1.6822691253827693,2.584452292915132,1.8890423375182934,1.7069807565476556,2.005633355303577,1.339428437737455,0.4742934236420673,2.4075503379456884,-0.16448596435878984,2.7963146677868487,2.542558243190262,2.15918411740679,2.0304881787225924,2.1408467338594344,1.8627381209882465,1.280281563858054,2.842295943561391,1.6433917509846585,2.2678193097975785,1.2963504904938816,1.1297397392939554,2.645395795325619,1.4178316913738176,2.358373874710427,2.1413451305992495
SIDM00951,1.1697315236014822,1.4044776811179818,1.3614243298578184,2.750566051088485,1.929679654476065,2.348175666176233,2.043083352239739,0.6207165481681718,2.712933207387539,2.0819670471360285,1.0755749528557021,1.4233626154384633,1.9802409612614786,1.7469391794185138,1.181377695789034,0.7955485603592838,2.637708440446246,1.261368514114517,0.1791051962474747,1.703276726691674,0.200833859034005,1.5184455439579083,1.8992874624187686,1.1706447907352102,0.8660354935766867,-0.5570620303952903,2.617025226876382,0.30536456294842773,2.454926538482079,1.3742387196334145,2.3328112379082455,2.374678791781532,2.570785488176581,1.9727936014191432,1.8240455976255165,1.7311536963097236,1.3428120110487707,-0.26398564139918257,2.505303090623936,1.0558816717391564,0.05937719401276904,1.9749399185648004,0.9461223460217849,1.5429031088245264,2.584911013313471,2.910071562561519,1.1054126053592401,0.23853660220549014,1.470344412440428,2.83021982732541,1.7799501477323956,0.843621281636053,2.1337227954407982,2.7653530845252585,-0.300464009898244,2.541305518390834,1.0464219794199117,2.7984213607491206,1.3867031818628004,1.7009875580023681,-0.17409462752992014,2.0552983199070005,1.085038324799166,-0.6270973806612014,3.0653019581164065,1.7724756165641178,0.7386240065254064,0.8291513655362153,2.795943832625603,1.8740258723228007,0.7556482264266511,3.2127331390253233,0.5388747164481714,-0.5883499721453782,0.9642754943970341,-0.19457599218606061,2.7138790156924877,2.4144306742070034,3.463269883751726,2.528256134685374,0.29236557542466146,2.071883346181339,1.1204789750181186,1.0831576579917064,1.012315466676007,1.1306180859562636,0.9923922964035977,2.2695951615763876,0.4154382744969507,1.2653353680855315,1.7100600043487018,2.289969893814233,1.9950748455038338,1.6441781401088116,2.25780099988608,1.7530060756034205,0.3173455625033498,2.515133853843647,0.5530855567488072,2.974446092349561,2.4875680415580077,2.5074970118706155,2.4202519798145796,1.6773890951005797,2.182442129289047,1.412866886375663,2.7852036485857274,1.6116358825279078,2.380777333193881,1.6401672736347452,1.2065288795084708,2.5567712089597787,1.0126049446160694,2.599017387117675,2.1258619409856525
SIDM00948,1.069767976485725,0.9760781346089301,1.3639669467947657,2.262355049299314,1.8783720222877758,2.257502551578515,2.1115740156966445,0.39185009312612606,2.092240597958655,2.3644778642938444,1.1474405119288602,0.9031645571783995,1.6389610334514857,1.5148237360572125,0.9481166476512548,0.5699750985792312,2.6234757459574065,1.1108952769669946,0.45553008742832585,1.7563805075747851,0.1945014578833374,1.3699617663325188,1.8442472610350524,1.2846505129574108,1.2675621141492956,-0.48213927837048565,2.3834446888499077,-0.44544552733640636,2.3304492514642905,1.5362332434706847,2.0048640998717473,2.035646834186069,2.5088960804644445,1.7730541977560654,1.596796333996486,1.694031204547212,1.3924118649054615,-0.21736028519436967,2.137116874978493,1.361116725017092,0.12781971233294803,2.0695942888977616,0.9177028610604588,1.1794708204668236,2.0554902674719737,2.563234609681735,0.7511647871170642,-0.40488839748437006,1.5326740349651518,2.4816550127482757,1.847064019022609,0.6798638606630301,2.500927378517127,2.639733251009632,-0.4491696444818649,2.5120343974400066,0.8373003450994022,2.621800213574144,2.166294984622745,1.587381811388078,-0.521257173286266,1.0645391326736786,0.9110474570432185,-0.6397962791514857,1.1129386201868505,1.351983671435814,0.3823769016997474,0.6932534492525287,3.073553164317225,1.7255424865663536,0.8236992487707453,3.1714737654377516,0.423994637142738,-0.6780029098079908,0.6875547857418205,-0.29160985372453774,2.8091774093716144,2.03800361128421,3.101528270209856,2.077938423565271,0.14621895600135962,2.297331068222375,0.9162722688803878,1.6795934212166386,0.5991794324254909,0.6673362014536698,0.9375402063527085,1.855551705880174,-0.04114631977691552,0.7257349654191088,2.0605656723701995,2.893229365810148,2.083905735944187,2.1229477861218475,2.340212353207174,1.4557708556684028,0.081824868399873,2.5433386005031444,1.0325488822315265,2.7613901109669046,2.603223410134864,2.583284782427072,2.066561060982794,1.8964076431440904,1.9680767046718737,1.1899068408334694,2.8257604954681352,1.7185548621907232,2.2389004005515876,1.2880068592677685,1.2858271922263036,2.374425898924841,1.3503542847282202,2.598471852069759,1.9169204590374067
SIDM00203,1.3720996424733367,1.5469000782542126,1.2077006507840822,2.5977378972387055,1.9828387317529932,2.3434755567846546,1.9087591923777831,0.738993559803284,2.3599864221683298,2.1323215366505965,1.2699218759669848,1.2983105561996593,1.8489827788565556,1.7174868142269695,1.3969017151193182,0.7772115105260419,2.456116241770996,1.2308512704344245,0.3093258702242069,1.5908798498326162,0.15399285719323558,1.2321567001524651,1.3739142959497597,1.2042861272496819,1.1176752457764478,-0.5918761973029835,2.495814730852251,0.12018177922255904,2.374438315596794,1.4648605417395273,2.072457130051726,2.295743449134904,2.525423879705037,2.0840368963070195,1.2120947591473332,1.7886935528987995,1.4159353950681504,-0.0544295038246222,2.489705507479377,0.45315255123949677,-0.10829886151615414,1.7334724715668115,0.9461914719836587,1.4758551163237847,2.4077626491668496,2.5259095786989,1.0239071549830001,-0.031928974304857735,1.7787947254469663,2.3957396163058062,1.8247732372916663,1.424579869085996,2.1070141437693333,2.8042526701026698,-0.24842589484115568,2.584656494027199,0.8613632280141154,2.5568723738331816,1.4945053878635812,1.6448245945074595,-0.6042957206902874,1.6967879836753172,0.7051809103556848,-0.6212559759983355,2.423355659523751,1.3580884577639796,0.5610644323323094,0.668861359644018,2.9267970981383886,1.5377086330684813,0.8171929331277717,3.204420008930573,0.3207001013209304,-0.7407982951827461,0.8428036844755696,-0.21676764154609857,2.715968548658394,2.5474927443969246,3.2139097434742827,2.5632747915551595,0.26330790098699164,1.4901516562690513,1.0810973710401368,1.0138659083438293,1.0715321009394174,0.9223134272294271,1.2333731717791718,2.0665848361483863,0.41147656371533003,0.9269340233496712,1.5832651301234473,2.4420640714880992,1.574577415574511,1.700499473571989,2.1810331151662363,1.397690667531376,0.07854093441516952,2.6301298345863833,0.23122962441732925,2.920338659317818,2.5701919124744292,2.3847180503566645,2.4194545148957705,2.3301235265787072,1.850374802452453,1.5083382112906933,2.463267146368187,2.147909893029986,2.1607912936116977,1.6650585588012483,1.2934242098851623,2.654536594746133,1.80150243891033,2.4671758994654227,2.1647039703038864
SIDM00896,1.218301060539564,1.1267927815483194,1.4151905260964122,2.3072419073035144,1.7568780628523208,2.2546181128152405,2.0094225133021024,0.3836606594722551,2.753704921668235,1.7896894195978903,1.1800273093822897,0.890827539653782,1.6079305483506638,1.4525823049483773,0.5889780574136,0.6637310664760445,2.5011783622154606,1.1371853256406605,0.23014027117969027,1.6171770320841556,0.14166002113431056,1.2225865113477348,1.446402653269295,0.8799650008975741,1.2919174592134088,-0.5068811489900958,1.9017569977050632,0.11586337455211404,2.2400955546541694,1.67360762375047,1.4402125364517575,2.3158587617636988,2.159744056666749,1.7600013864532131,1.036266139770052,1.7568630815539357,1.33879212809344,0.13391471412905545,2.303748617884939,-0.4585201732444384,-0.13521892900706026,1.7906064008652918,0.9202863025470623,1.4339930703528316,2.3217288966164276,2.054357714116557,0.8051652801018293,-0.1268977231634339,1.4954096502579077,2.5726034190565645,1.5548311647081734,1.0165945802760556,2.2511376590738705,2.600300874703216,-0.24695453555251165,1.989744256739111,0.7269600385624934,2.6270341273744005,1.9149827108286765,1.6613013587444345,-0.3281960596156433,2.2643221319481635,0.8196034567349884,0.5503347481855337,-0.636618105523288,1.881578529217194,0.4228521292938958,0.6737494866156305,2.5534298982084542,1.407553118331821,0.5874160146871351,3.1627136345385924,0.457033746272427,-0.7225136066326917,0.8632423316617982,-0.3204236009919842,2.6230137961439306,2.0395309857860826,3.2290570929508395,2.296911484333075,0.33290600461638975,1.8545653032955995,0.9816944272454762,1.2065740973625152,0.7427532281301323,0.8185756972477165,0.8654952131256493,1.6145053152834699,0.1633554333905628,0.5842096533030104,1.8804537823488228,2.596883156323081,1.911075107210786,1.5260763118719476,2.0292898012420126,1.0788415312792101,0.1257997626552062,2.381623907799432,0.8668813917186923,2.6939486039286833,2.267556597650622,2.2003188495562407,2.140592426973959,2.6758052402465475,2.297401137078,1.4732569860204068,2.894011367112398,1.7823298093965294,2.3162391728080785,1.5424889603789917,1.11662551172782,2.4936144678144117,1.810758353060736,2.3021531771445076,2.1317519114095975
SIDM00285,1.5040576372468193,1.1271911925234752,1.0398106541759464,2.747850715772266,1.9172754668869454,2.394277537470084,1.5651479758624838,0.579510514872718,2.607951950881005,1.9734036074801844,1.5975953307898652,1.0307744719643015,1.649659932910005,1.3061063789834184,0.6155635130140333,0.8388246704556228,2.7237875070478514,1.1227032891708009,0.3629365668069315,1.8462826028165105,0.0803380438858977,1.3919059838831334,1.4820478031767261,1.214452402341642,0.8613015763618026,-0.5674549810165279,2.0468706455926693,0.06894026680812891,2.777198794260631,1.3385030579329196,2.169326000711607,2.4730920438266577,2.7874776868017417,1.9859922273419088,1.5508766920429562,1.6407418252624226,1.3296127124464434,0.21166469341308378,2.2179278144432852,1.680217131443192,0.19780807220989846,1.392903247685923,1.049476856606176,1.7072142364677187,2.5576295093259946,2.9153140517950877,1.1525571834393722,-0.2518913584276102,1.3616311888899153,2.4618609930629987,1.2091175181665403,0.5911260673075077,2.264246197709553,2.5887300597127467,-0.5418583654814683,2.5456915495650763,1.2227563607162046,2.6081837701574626,1.8804443104454027,1.9556052745577772,-0.5489396029361036,1.4923493959631489,0.7224379384990058,-0.5534675199130866,-0.9231268346893787,1.747151949969088,0.9421224298094558,0.5691762088130217,2.9129279954467613,0.9604646196060799,0.7939319525134684,3.3293634324099113,0.5959795119779567,-0.8095846597311962,0.9376470159642905,0.004886702910026305,2.7152974902117646,2.4541489648494816,3.2967047037307915,2.4055420048040856,0.3840858194112357,1.3763349245183403,0.5161930577616407,1.0997166772978082,0.713083945190252,0.65025024436781,0.8360768918768712,1.9071131227590292,0.00520431385135113,0.5504261372478715,1.705272508070961,2.410655237182151,1.9585777737923815,1.2804367065491868,2.4903466305029363,1.6523470304691332,-0.40573970251888597,2.492504014430717,0.6398414212918475,2.826180269054928,2.253422678615324,2.295356994482268,2.0557344103795163,2.1654737202737784,2.0070287382201895,1.1995645419824392,2.7260962663124286,1.8547173928333818,1.761760294877728,1.689338104583618,1.0622785676803403,2.3764954767474764,0.9103187636301863,2.5438237525900647,2.4029583464541506
