,PEMT,PLA2G15,GPD1,GPD1L,LPGAT1,GPAM,MBOAT2,MBOAT7,CHAT,LPCAT1,PTDSS1,ACHE,PLA2G3,DGKZ,ETNK1,DGKE,DGKD,PCYT1A,DGKH,CHPT1,MBOAT1,PLA2G6,PLA2G2E,PLA2G10,LPCAT3,PLA2G2A,ETNK2,PLA2G4A,PLA2G5,PLA2G12B,PTDSS2,PLA2G2F,PCYT2,CDS1,AGPAT3,AGPAT4,PGS1,PLA2G1B,ADPRM,CDIPT,DGKQ,CDS2,DGKB,DGKG,DGKA,DGKI,PHOSPHO1,LCLAT1,GNPAT,LPCAT4,PLA2G4E,CHKA,LYPLA2,PLA2G2C,AGPAT1,PLA2G2D,LPCAT2,PLA2G12A,AGPAT2,PLD1,PISD,PLD2,PCYT1B,LCAT,CRLS1,GPD2
SIDM00680,1.3867649943131064,-0.5697326857047916,-0.8056150669316507,-0.03499930620662521,0.6908928528573014,-0.305198988726117,0.6345018735332187,-0.07389349312469341,-0.6279983192367881,1.2934635360713642,1.7308632013303913,-0.7860041399092017,-0.3541868167089862,1.7990721621150483,0.24666867033747844,-0.6935363418363477,1.8430209750833784,-0.24017795177986662,-0.6390341364920806,2.115171028164911,-0.570144819051604,-0.6932600439204074,-0.7658638507133592,-0.28421538330231205,-0.12726730634747432,0.9654834450434514,-0.7020524487784331,-0.27280030112241443,-1.0004381675525815,-0.8087934451707902,0.22363920328217848,-0.9253769221131605,0.8843130404641394,1.2330907511524627,0.4143241750048829,-0.7685529691662201,-0.5515924648705921,-0.9013768313243543,1.1834051460119381,0.6284078551641948,-0.03486351022550614,0.7419205282813478,-0.8246234688951783,-0.7490225176545772,-0.5746822109465978,-0.769756433715093,-0.5845103863043465,-0.36399936643681385,1.6005030850813249,0.16174281557428308,-0.7184580160998207,0.6339849379972409,2.8095745642417955,-0.8291807412411769,-0.5316156034021762,-0.8289714215115738,-0.0973023306606327,1.3475962988005696,0.6622156321318213,-0.24877587655011305,-0.33902382303613243,-0.3758079699032506,-0.9292431283014965,-0.871549029984857,1.439087927995086,0.7463742073112646
SIDM00346,0.6070200499756654,-0.3658103680317876,-0.8478325314640155,-0.5282087651633834,0.5475130509861286,-0.5799978190892305,1.096774065180425,0.49124898282935636,-0.5627775834156616,0.498076895739605,2.1549324013771303,-0.6739948113491597,-0.683717124564745,1.5921639887973433,-0.15484389182140185,-0.825720537032505,1.080016198557372,-0.20104449210693703,-0.7422852400615356,2.4732057799498155,-0.6244794763383473,-0.45056415768942293,-0.7584281561071964,-1.0216885062214343,0.08598503915691864,-0.8729848054306835,-0.6775749679703813,-0.31490549135863827,-1.0030318764305004,-0.9138199436399757,0.05047633241967232,-0.853071975316774,0.8172079299788882,-0.8544107307805636,0.45400148655606737,-0.7043150488568583,-0.29267516172065966,-0.9737249706625649,1.0335192820289532,0.5168820035532393,-0.3614387177572236,0.6752642448619133,-0.7792878968108465,-0.393811640012565,-0.6818965472855342,-0.8537377452141903,-0.5770974911829363,-0.48365573733147227,1.6817716652356056,-0.13770065609441867,-0.7956240540740367,0.8775874500752913,2.1325827667014003,-0.6340845667953762,-0.3065410353707021,-0.7659416746729069,0.45171956225516613,1.1128121775373845,0.13120996813723962,0.6970380169472784,0.010041376298061658,-0.7027775257007444,-0.5175771964062627,-0.8893149390676095,1.233109677237737,-0.20834778335702472
SIDM00129,1.675272512115213,-0.31489779033245546,-0.676711884752765,0.1244624292213337,1.0390823267534828,-0.49504355226565644,-0.09333215681288771,0.3454246849664456,-0.4862006106208297,1.466348933956753,1.76622569502298,-0.5840859084969919,-0.5139799028820567,1.9024643846648779,-0.2558879943050881,-0.7954772933796901,1.5239777826193275,-0.39242126590294185,-0.8135168086053025,2.455515966706525,-0.36275960898344645,0.1333490293698853,-0.641329023101005,-0.8268898422114824,-0.14669494084484627,-0.8693539422842745,0.07533604683525826,-0.4923846563205943,-0.7738303140633443,-0.9100786176947155,1.4287594990781474,-0.8677943566038475,0.7362801481443941,-0.9043911616385901,0.5936287452119965,-0.6992881345140806,-0.16896957301007437,-0.9410532067677746,0.6766191569593831,0.8679165680754762,-0.36222441218190743,1.7196366101011908,-0.8144710173726415,-0.7602723857165825,-0.5987988734678651,-0.6930050686633953,-0.6368731000019813,-0.5205704660475574,1.4627531909188933,0.07451109895713211,-0.8537720197589649,1.5303803800941167,2.8022649827311334,-0.9784330587078783,-0.1404006233620538,-0.7452436671906775,0.2740080698254093,0.7785121885434482,0.9720717059919736,-0.20196356527661669,0.25422675781728676,-0.3824226206238203,-0.7445829809317429,-0.6272982002302481,1.2732766112320644,0.5296034292418149
SIDM00627,1.2456842021132835,-0.5978787928291288,-0.8744498235696305,-0.11046857495541461,0.9571861410611016,-0.2972768755696747,0.3796956921270358,-0.11193479099336344,-0.6099446840584477,1.5146840223843436,1.8462605025784655,-0.7792060273051558,-0.7052765301727204,1.3217903271258016,-0.17910652187084944,-0.6797241434043043,0.7644378120099383,0.22121547351155832,-0.673651514773458,1.030560964824493,-0.6852225437005196,-0.7558233192804683,-0.8144520835779425,-0.0640889945397571,-0.04795528943343845,-0.9061815609458634,-0.36958421954907744,-0.157255958535531,-1.048390519904779,-0.8904487649745614,0.030903087476852095,-1.0257236985239186,-0.20151246472585074,1.3854927545344355,0.08881855313398539,-0.25169207978270647,-0.5288123264925035,-0.8872643008524088,0.6856535510861533,0.65719930908587,-0.6881140780860757,1.2244163700587678,-0.8486993481042083,-0.8749129656198649,0.35790125828176916,-0.9281064629852465,-0.6744251920888964,-0.23235340439278918,1.2386545554763253,0.17097259122834937,-0.9222173817464882,-0.0962899867166117,2.466096583485265,-0.8544537174973358,-0.6621995712071962,-0.841498542058963,0.25324470363198265,1.0124423809458027,1.0021049533233326,0.8908523103735332,-0.5731427981451835,-0.46457446502421,-0.9040502697066336,-0.7638101110653629,0.8332525662142074,0.48553208717188956
SIDM00293,1.4967740557986762,-0.4688889396441351,-0.8801539205494429,-0.16387437380531225,1.122528061181324,-0.2434122846691382,1.0962613076066767,0.13687574012087964,-0.5142619977708625,1.812859072532041,2.1677979119711432,-0.6957647466341843,1.0393115471058483,1.7695963383589859,-0.16924954628285674,-0.6674300874249044,1.5639993429268875,-0.40017172215985,-0.7447873183492156,1.4120373210171693,-0.7723565832379442,-0.6937984888012096,-0.9303048199889467,-0.8263010047670797,-0.3055525731152365,-0.8803737262126662,-0.5356381140205526,-1.2266547401866132,-1.004361696892425,-0.8688591111199064,0.037330769463344717,-0.9463219008638178,-0.2063195794835595,0.7029430140938989,0.17038299227134715,0.4651995442441728,0.20185200858982028,-0.9752067696933253,0.8195429797241078,0.9698660617575265,-0.3752064891134982,0.5577077783487281,-0.7924872720961296,-0.7648495467904206,-0.7138809516175069,-0.5125921440826633,-0.5049930003064786,-0.31759417921376565,1.8420780376146662,0.46426777171991507,-0.8144526602457811,0.6893256824243045,2.7897683733336804,-0.8304549200637997,-0.29330175878831855,-0.7905552486783208,-0.7635228900983208,1.9015190579104204,0.4204125956723721,-0.7123344617162835,-0.5419745624397353,-0.6269980060568804,-0.8242938929111023,-0.8009622492011085,0.9234329152003695,0.6298303154974675
SIDM00274,1.2666780044491106,-0.650795104916834,-0.6427329035873891,-0.3987219922368659,0.3514137857528967,-0.31239480358217697,0.7642667709526274,0.6235124879955257,-0.6284654756837131,1.5522268042262277,1.905515234402095,-0.7749467841652481,-0.5506063740433581,1.4075780210540532,-0.024614177869909642,-0.7584755487091813,0.8960075722027296,-0.24782081646296786,-0.6037010340385986,2.176117087678262,-0.6190793911969847,-0.6825068777706661,-0.8396072794275221,-0.7051957069686401,0.23819417665240425,-0.9484421276056927,-0.6056507226014318,-0.9827197526701646,-1.0035997422006433,-0.9623228826988665,0.6204258663145668,-0.9484324317101168,-0.16391304611110427,0.6351979771226086,0.3294982119785319,-0.01592574092132038,-0.3293527206780632,-0.9519212265881559,0.36173228162062293,0.9297051864606568,-0.6931803312363108,0.9493686313278523,-0.7971661740801453,-0.8424498450452742,-0.43213904339365333,-0.8208570861677182,-0.6705129568248163,-0.20729229792868722,1.6533396596866903,0.23479520567445655,-0.8579808279057467,1.177382947185409,2.836272318824358,-0.8555495191110785,-0.20965910501628132,-0.8154965500258895,-0.7525356678689712,1.4512187309246956,1.2591881505999667,0.4067656995752676,-0.5062716145909146,-0.4955630000004493,-0.9024313095430162,-0.8169330864742417,0.9627370239975764,-0.1402070800307935
SIDM00544,1.1000919166654404,-0.5678534332157892,-0.8324130253753489,-0.560370760576664,0.9077279677299327,0.08699729734494147,0.5371519231119837,0.13292705769056895,-0.5859310889971495,1.7485917400771547,1.8067298829842322,-0.7550214778822505,-0.23651206469519764,1.5979153891366469,-0.28454971670908247,-0.6639317355863984,1.51676390722258,-0.29523109624902505,-0.7156332479640636,1.8884257826459152,-0.7856450156859658,-0.7355289906612044,-0.726959331829299,-0.8562639170639157,-0.47303223414885404,-0.8528917625965254,-0.4490598345890749,-1.09262434894973,-1.0208902400707836,-0.803791689647692,0.46357825183821855,-0.8732453574198723,-0.2307254647239818,-0.6654378186011772,-0.4762483889670095,-0.06867228474691889,-0.19672970117929667,-0.864662438028044,1.0572513967390949,0.4512092853944202,-0.621914259548663,0.7914806954549488,-0.8157963538017257,-0.7980778335604984,-0.6964779366820867,0.1292255846281388,-0.6638854555108384,-0.26817901226129076,1.81076550983913,-0.1213700738424218,-0.842018060169396,0.7347078609758103,2.1931352701794835,-0.7620800060206747,-0.3418411409442815,-0.8405651906741387,-0.6912432802059125,-0.04055423289083928,0.5109110673683563,-0.7384792291698024,-0.528015397215709,-0.47676899808699685,-0.2552368544756082,-0.6666326716885903,0.9966247032240849,0.3457681031763524
SIDM01006,1.3448325406972075,-0.3006596077110671,-0.804011188910322,0.010281027962691303,-0.5749766559820595,-0.48572113968195646,-0.7256582722836867,-0.30923028974448014,-0.6100628429504528,1.2969927185219332,1.8966711409900139,-0.7115174003922109,-0.6907688196926948,1.5355936947452813,0.21562981235468331,-0.6535989526273743,1.4040702148741915,-0.4158958462431759,-0.7586265913341065,1.6818856353252534,-0.8060073047147536,-0.6007437796377249,-0.76922549594487,-0.37474057445039904,0.04756427937334578,-0.9154883952526041,-0.7615327088254467,0.5311475308708478,-0.9196143002421666,-0.8506474972728878,-0.10867516333740768,-0.9640343704253145,-0.2660237634527314,-0.7629304992608372,-0.23018868154884944,-0.7932004359532574,-0.3504578687394771,-0.8623001093886451,0.6605063378478337,0.6742727525486095,-0.5763186474648115,0.5982513126716881,-0.7726630733088428,-0.8220633249229441,-0.26437220276662987,-0.8415780598393241,-0.5336063025653679,-0.4722520474025046,1.8074970340315895,0.47324016110412964,-0.8630207566487956,0.8910651573368512,2.3414753797147987,-0.8053412429345759,-0.565423610426325,-0.764417946952124,-0.7506030953580711,0.9468927972602551,-0.41948028012101185,-0.6303921783578321,-0.42622348453819797,-0.53555180423256,-0.8731068659646253,-0.6643923112179516,1.1469182235315287,-0.04015665643975031
SIDM00302,0.9186595726434803,-0.4719187220422159,-0.8201894335055554,-0.5261877684393498,0.7383232449577722,-0.4118043056898986,1.397038128433414,0.4811575261988356,-0.6048345430515036,1.6452695900088192,1.611713380835682,-0.7958759607247359,-0.755141486015398,1.642569888376072,-0.09990035116398768,-0.8221210795602201,1.1189622747756638,-0.012122121744043141,-0.7962274734986339,1.7309317101775568,-0.75336884118858,-0.8219861539330005,-0.6915874226400178,-0.8675101083386839,-0.36029721581630714,-0.9071480897050043,-0.6004981672270395,-0.8881901388729777,-0.9385082326894979,-0.838319714851468,0.11061049301087024,-1.001319554633929,0.18548129111383183,-0.5404778621612367,0.49973160595802457,-0.42788183407728936,-0.49084524521208195,-1.0228816495771174,0.8532895653275312,0.592801993522919,-0.341713413122686,0.7821823041982855,-0.7923646832783241,-0.7418263777953167,-0.050209838198086706,-0.7132996769603202,-0.5138532565250274,-0.2927848935555653,1.62355577539455,-0.0811109932055228,-0.8795217091497893,0.028330026092077,2.3364330369355475,-0.9315790378580834,-0.391440448505277,-0.7974037137509976,0.2207032872093459,1.2426848689757293,0.39412065370167165,-0.18837812526799025,-0.388765128041189,-0.4863487106828212,-0.8446802456064478,-0.5666780877132527,1.0638227818008172,0.5389151119095685
SIDM00549,1.252420049530031,-0.34485575265894997,-0.7180263139953597,-0.7088380771265629,0.5397847434133359,-0.44577385395645913,-0.7085550189788081,0.2958074471067997,-0.536430766966565,1.35642897871713,1.927190711354151,-0.6484946103236315,-0.707444801956154,2.1266373329982735,-0.17532491578487214,-0.4487160976815117,2.6650285332292425,-0.28426277280835166,-0.4577303646623259,1.56384492779497,-0.057899735824629775,-0.5325343355300889,-0.8140691204670404,-0.8129818633649963,-0.26375098027116645,-0.9151187296035429,-0.5641349353589218,-0.9258669206801247,-0.999513297706244,-0.8925514084374089,0.3451085396272905,-0.9225382048696679,0.46600712670095934,-0.898318017273559,0.179457175537609,-0.706481078629857,-0.3907832092592391,-0.9036829807495786,1.5616791789657565,0.555437832284209,-0.3859749858375581,0.9204282567803796,-0.7389999016454448,-0.7912427144246568,-0.19191081761314654,0.5258296185865247,-0.4994153588221802,-0.39233012771932346,1.7823654851776776,0.22173741287013288,-0.835046562884288,0.886836200792959,2.337091854285441,-0.8420769614363084,-0.5728801381000238,-0.8015932684861526,-0.5681805776051186,0.6560213093421436,0.499495503421877,-0.7609743703567488,-0.16713292859026477,-0.5160089910710737,-0.9143220704860296,-0.8359905040038,1.1564440668371971,0.3801870956492188
SIDM00292,0.7292334860020987,-0.594287004850104,-0.8839823144500908,-0.5941258397345499,1.1095186537108168,-0.2412499333742456,1.156871269043362,-0.08417528966690475,-0.6052384597047757,1.2571187855151023,1.3778890143981048,-0.7254835368093675,-0.6926597038897921,2.191902980731065,-0.7299141547746314,-0.6343759294151745,1.9292375527655257,-0.3570437641609199,-0.8815964658329475,1.2029573541913194,-0.7824325153663394,-0.7717070835181937,-0.9200149872520904,-0.6082827936597999,-0.44993157773282755,-0.9763852240229065,-0.621449954065932,-0.9985468383549797,-1.0881693176555545,-0.9752256336469958,0.058244239537382225,-0.9199299430689387,0.15606507914722104,0.6631496288161918,0.06961999347365332,0.1695660755029156,-0.1640029086704938,-0.9786626734938265,0.031057141181740962,0.8468708242878522,-0.2894130924215912,0.8299226807633712,-0.45283227259245196,-0.8463021985678499,-0.8881596534017876,-0.5505571644557007,-0.6755642045092367,-0.522230612911543,1.90030012777526,0.11410764355347694,-0.9107318887236543,0.9023935948678081,2.4266897336077626,-0.9285789589700979,-0.4633924864587769,-0.9042308477295001,-0.7945921427440842,1.4259110659571783,0.07767001823802928,-0.7149784993394228,-0.5590928237004186,-0.6702492846936763,-0.7656879099727677,-0.9772539680718643,1.014270808599764,0.3908375770224815
SIDM00623,0.8223643436296564,-0.3751015267474771,-0.7123080698780536,-0.06204571951231792,-0.44612306295843374,0.17170777009966107,-0.6401501360708705,-0.10804800653084527,-0.4951439210209983,2.760931119869076,1.514291919475052,-0.7646842535017214,-0.6222495679221789,2.012603753896253,-0.18892632161089817,-0.7456200620704074,0.6639388871698936,-0.029951739601835968,0.024066344455326287,-0.6519548305301089,-0.7800205070581788,-0.6726866000391231,-0.7912175994029201,-0.7839566966875382,-0.04754770802679077,-0.8752099434588808,-0.765633303538693,1.0960616059671437,-1.0139674842238824,-0.8728360406798498,0.23873678454746872,-0.8215625667741893,-0.07734462890531134,-0.5396553352354085,1.2621592264145234,-0.07637914583019745,-0.07465126128064056,-0.902108539163172,0.8124482522758241,0.2995103904878479,-0.4538968730145412,0.6964746762471468,-0.6322795609723525,-0.04375546919393831,-0.13756993218465316,-0.7442654804295896,-0.6371054067523154,-0.24818934284326824,1.720044840334451,0.003195536139979819,-0.8055560013788485,1.120086569209281,2.583786650303749,-0.9582002735315036,-0.5310670743651124,-0.8054330113843358,-0.5988092023813865,0.5361682621701174,0.06877475323044796,0.7666242886293785,-0.17377562352321171,-0.3761661388942828,-0.8589123164473211,-0.8242368542504748,0.878495229677449,-0.9104071783634808
SIDM00638,0.9927577658146121,-0.4881867539229422,-0.7964257395936237,-0.6681467580315872,0.8492652294485293,-0.23283777578393755,0.26269138316349605,0.37262834299088704,-0.5038250793562409,1.7269417091369361,2.2919945444128453,-0.691192354556285,-0.5642293369738957,0.9540702455163946,-0.06762530944386932,-0.6490591665196738,1.1975521873290917,0.016251284960983138,-0.7478704881243419,1.94315874873668,-0.5749619134845301,-0.7195302358651172,-0.83345378854018,-0.4011171562489338,0.12231847332908986,-0.8655481800060875,-0.7084733353570594,-0.6022456268833764,-0.9347961925849082,-0.8990685917690067,0.014217975871097107,-0.9219324787741873,0.6008561551394036,1.2030586148272582,-0.06912822548821271,-0.5129148173704922,-0.3047825672674577,-0.9291480604326129,0.5587976344127707,0.7526197691913018,-0.6954937235795219,1.0188928936395978,-0.8089781698654166,-0.8373806950675817,0.09696717632400148,-0.9169467890884181,-0.48674129265050353,-0.4074117684120519,1.5838009502837653,0.04730490105472467,-0.7196636071957236,1.164677439483053,2.595766860900842,-0.8593530597553152,-0.4356255988846118,-0.789953441818076,-0.37869770978797546,0.7423528878483637,0.9865632270328267,-0.06920083908063783,-0.35863775729083136,-0.40829708568296424,-0.8838037677589264,-0.558994657404726,0.8960368609643465,0.7555491041311936
SIDM00527,1.3042395562809252,-0.3165193609444979,-0.8332611049882336,-0.6864697548595496,0.8021862715930607,-0.045958239013880436,1.0100655140548918,0.36426222908760575,-0.5873421119517813,1.3025116619869739,1.743339535609978,-0.7143265916869178,-0.7307009513154454,1.8303546618555075,-0.5012049621660883,-0.7692797146923569,1.0678702543579488,-0.08985641412745772,-0.802351017649327,1.6310831349566766,-0.8568126525158483,-0.730604194817613,-0.7824493625093375,-1.014928629079949,-0.4462324663806716,-0.9056404350283289,-0.6933630807654028,0.5522067357687679,-0.9940598150653898,-0.9033261185636846,0.6445302370100582,-0.9420574082945373,0.22491246540883236,-0.22586782082304857,0.3517071183388202,-0.09151499167335024,-0.27919156937827677,-0.92920631925616,1.0088617514803047,0.39046915025790424,-0.29813817927742176,1.2154583323937942,-0.7932514559044024,-0.6806105665566953,-0.49264162809101514,0.21215558215987235,-0.5199031605956691,-0.4300429128897529,1.7934767840562287,0.2606420263923331,-0.7948500295737689,0.7082934600681634,2.7135611816944203,-0.8459061585896862,-0.49570026581962284,-0.8186851450256545,0.5424391105945807,0.5265814827306761,0.3765483962912574,0.021935848600666805,-0.22085192920091395,-0.3583067224521376,-0.8887443907287191,-0.7363783679118231,1.3588507591621422,0.38786335865797844
SIDM00976,1.3518242371296958,-0.45612978160862383,-0.8033239586094624,-0.9383035143123746,0.7641242944080653,-0.6257272438981482,1.1545215973738518,0.36205843345061633,-0.5305139859145119,1.6248635895081858,1.839353633143761,-0.6630021986836806,-0.6803515389517247,1.4836419291482768,0.07194425850299697,-0.882351301421589,1.2824858932643026,-0.13839036047001865,-0.8840145251174548,1.705283285417939,-0.18836971983031076,-0.677433855198933,-0.8029928141758209,-0.8769835053934918,0.16565188998434804,-0.8743935380043535,-0.3880575801175975,1.7818483615914757,-0.9457867388141459,-0.7545149219585787,0.19824981775932612,-0.8971180276228665,0.5161245821226274,-0.6615943323987603,0.1148218955883799,-0.417180077705322,-0.43844679180923823,-0.939075961731342,0.7021324550801779,0.5541906742362571,-0.47585910075697724,0.8768631249055867,-0.7854723358523346,-0.8040139396448082,-0.6141953079312042,-0.6802858896887835,-0.5139531634602147,-0.48803890706969644,1.8331425783460433,0.19500094393723355,-0.83008727659453,0.2965066133508054,2.5140182839168626,-0.8191217886048097,-0.18712577923245033,-0.7739601580694354,0.26752589000245625,0.24355857773219491,0.44513740045994643,-0.01671906107812485,-0.5218210955123925,-0.4712840901410939,-0.928417470355513,-0.6717080328771791,0.8953358191181235,0.7122931206529198
SIDM00316,0.619996389824285,-0.5321161130606126,-0.8045898860308947,-0.7001202214690153,0.5868440214804206,-0.7218669223312382,0.6492904975458821,0.016672285230950025,-0.5294732694190064,1.387388660040586,1.8911827858040426,-0.6189169518569053,-0.6515373821107044,1.6463950975681791,-0.07672475863090573,-0.8453234320647516,1.1652527993527662,-0.12927730929526418,-0.8423270118233821,1.4998785147367144,-0.8290116220440878,-0.7099350305976634,-0.8339598271325591,-0.9417058301644868,-0.35916001892171434,-0.8573374875047106,-0.5937853490866069,0.6877527513882828,-0.8959601931147946,-0.8746852080952076,-0.0914480347478453,-0.9829925657018312,-0.008004573339099274,-0.7195966474199164,0.4620749149567599,-0.557532556550136,-0.4033667060742125,-0.8999387076334854,-0.03607244180980661,0.5413931656176066,-0.6882316113989879,0.6092596444566036,-0.7148818101617795,-0.8907861229074225,-0.4120366681169217,-0.6306440580789319,-0.5428323939899503,-0.5219411881089011,1.831339755981672,-0.11641174417492521,-0.8650623270759613,0.13817009857405846,2.3760336684658383,-0.8513184000910204,-0.4295139868256588,-0.81371790706042,-0.39082441616096747,0.9084426747057394,0.2971316525678036,-0.37949716322233035,-0.30956837917843366,-0.6327740370330212,-0.89034027470605,-0.6760711134697862,0.9606033879315709,0.48498996642897546
SIDM00326,1.1636205154375816,-0.31209980304306334,-0.7880061609767838,-0.7755349998502735,0.7022907090979955,-0.45841194663594376,0.9886068365687015,0.5771882623382933,-0.6139742029764998,1.7852102678550588,1.4837838451839662,-0.7035697240861627,-0.6731630414085201,2.0008182711156057,-0.20565881174813008,-0.7902140665082494,1.821140005972374,-0.02922474994156121,-0.8613661610825273,1.212391826441348,-0.8211790938158139,-0.629142255416954,-0.8162394763489104,-0.9497457837525879,0.16824205013698523,-0.9064913997882262,-0.6072921923381738,-0.8526339498775838,-0.9825048198914621,-0.7889193805533051,0.9710235121538466,-0.961256013547535,-0.202993129473767,-0.46722823555090437,0.1655124333760718,0.1260804028915941,-0.4916834585113484,-0.9515533366488702,0.7185937633792499,0.6678298508384408,-0.6086800097050955,0.8983643084605722,-0.831967258407881,-0.8845118574854701,-0.6048961116818521,-0.7221088508726635,-0.5738120092770476,-0.3974728096119391,1.6430488835994645,0.2583366961328827,-0.9842207104575066,1.337238318127476,2.4237896352732444,-0.7642096531263145,-0.3911331784083678,-0.7824095639566784,0.07675526909352118,0.4517924716007063,1.1958260591815697,-0.04961762553003567,-0.32746141334485646,-0.26669198356452173,-0.9088958353404536,-0.6066578278499561,0.7639605514798764,-0.36054869932795697
SIDM01093,1.0232799748587424,-0.10481622695944452,-0.7658521161344762,-0.784493718763673,0.7030705951742806,-0.34024342927409457,0.6992755160382563,0.5900806931086963,-0.5087159843125354,1.7680476974580692,1.6080501396440678,-0.7124005215082165,-0.512295928422197,1.5528583742702182,0.0463293973256818,-0.6317408390780047,1.3604774477225132,-0.17330680403490725,-0.7297986046795667,1.8098806984643188,-0.7841499724151009,-0.6707083253990526,-0.8209880881442366,-0.699849860060619,0.33686629138942703,-0.8337688163151499,-0.6353228937593065,-0.3452624091394447,-0.9828528419836281,-0.26040658475344797,0.3906348461733458,-0.8861678010542837,0.03559119543181953,-0.2723747556986993,0.580199713213448,-0.441965191268723,-0.2656546299427038,-0.9450272543473268,0.5518693191754461,0.5403554636786406,-0.5808524054475118,0.9960084809809866,-0.8281568895424043,-0.7174661433136198,-0.5989022581823588,-0.7207431565243082,-0.6847131567936505,-0.2457995487967792,1.76405453955807,-0.03124212272991353,-0.867445984634495,0.5085839884017621,2.526057638061881,-0.7547572080462286,-0.48730368873945845,-0.7945961626886802,-0.020483089997616083,0.7878073067571011,0.740956372126007,-0.12761564945403614,-0.3344168994484867,-0.37968699825002233,-0.853860438991299,-0.11846536751672986,1.001323584647256,0.7597423603127941
SIDM01098,1.6553906093945756,-0.24714979169503296,-0.7782105588277783,-0.6088007207220938,0.41225182640085367,0.009211078209589772,1.3223550120566896,0.026967518539159768,-0.48493258332799716,1.6920055328728458,1.8285609595239196,-0.654997751254325,-0.5393256940981634,1.6922821345404724,-0.346800870294156,-0.7780109343814343,1.4427883162880197,-0.5313473273777458,-0.886441035490309,1.0961797325332752,-0.8059531466605881,-0.6238727367064608,-0.7776770400930269,-0.90014683035238,-0.39000458163407364,-0.8020692269203361,-0.26526662678801566,-1.0378434987304208,-1.019210667540307,-0.8137058352172125,0.4790666492052117,-0.9086303926875655,0.009850700549176734,-0.8195165688308159,0.3842565969803826,-0.3060715978536382,-0.09829425180494548,-0.8424266778305829,1.1227599735870772,0.5933423609022112,-0.5995330109677062,0.9801449143653922,-0.5077966522474965,-0.8730803453954491,-0.6286050129950895,-0.6880198751994624,-0.37235096875671597,-0.426818752316732,1.7391848962354515,0.44439493626380333,-0.9819623168842124,0.1630984898215384,2.992636782645226,-0.8727469228436467,-0.35006922375383137,-0.7888938180800058,0.3499931154358072,1.0320683236134018,0.7348081868187627,-0.5801251448707732,-0.5253762087579601,-0.49773026688642047,-0.8007834649828574,-0.6888206766752026,1.056102138129845,-0.49487422820990096
SIDM00424,0.6267461263650003,-0.43667867736645993,-0.8022555227663261,-0.11589635725013146,0.7654951475850937,0.06122416718281114,0.7965747430955055,-0.5741089555664154,-0.46383093968595235,1.1533327504334043,1.9369106767518403,-0.5951305738267858,-0.6524599831555515,1.7910422018151082,0.3897048693910086,-0.7018282995793194,2.1818420290068405,-0.20229457273774457,-0.7393237716239299,2.0405320386198915,-0.771079384072773,-0.6817739944376839,-0.7880536278283353,-0.6510899842934582,-0.28253821345416724,-0.7675515348246297,-0.687140626426371,-0.9456744193689807,-1.03281971896319,-0.8612467819949913,-0.06840741914679105,-0.8719220340472393,-0.37497767320177283,-0.7591584125743789,0.1383303220173981,-0.750251645654894,-0.35615942472078876,-0.8803294323596419,0.3256978411420736,0.2901119259024508,-0.42795985677546255,0.7293135976953844,-0.7589843232527188,-0.7856277753286431,-0.218531110447168,-0.6005016040407346,-0.5688187926939429,-0.0161969472212714,1.9026963003277693,-0.2025353103544924,-0.7587089129670627,0.6543879701048603,2.140797374571193,-0.5572263025079642,-0.520826589077357,-0.7189848592588974,-0.7428853112331406,1.4233780407812116,-0.04961719562421593,-0.6191911128417925,-0.38240803358843173,-0.6610801769932396,-0.8698643813624928,-0.8118336715210911,1.2228527022542677,-0.90819314051501
SIDM00973,0.204633324292218,-0.44751452947988074,-0.8091956153856248,-0.8268450688434599,0.8588608442506664,-0.5159098358203152,-0.3002564839228158,0.4933134873992642,-0.6813434273664376,0.8578449981674435,1.5225416239356293,-0.6051057591884437,-0.7125312891845583,1.4905372647889314,-0.07372612657832649,-0.8165574034548845,1.9570809700536498,0.16934388128988845,-0.8077372202778584,1.9143405687678814,-0.8050249593463104,-0.6909246300359324,-0.8033281136354341,-0.9955628643748627,-0.34056256651321326,-0.872995932093256,-0.2671241147807914,0.7069793608215047,-0.9577146384875814,-0.6518402713977455,0.10206816151817957,-0.9067512829363881,-0.5856865160504782,-0.6345893626873363,0.2946350289897589,-0.46593809722753765,-0.17634754841764702,-0.9701954406056322,1.7331188002649247,1.093328430284103,-0.3235091536559697,0.5712710639116017,-0.8390444404422447,-0.7674754980337228,-0.47991813789530335,-0.6157173891479206,-0.5718380129957314,-0.38112378997111834,1.7150652241792705,-0.24634802522296206,-0.7137098485438997,0.6321064515654529,3.051137443205374,-0.8670872789626657,-0.3906573459937009,-0.6897288833044217,0.3470666117629928,0.2771866214224341,0.7686618404596771,-0.32514204928618085,-0.04964471218978105,-0.5389186656047095,-0.8818718758003216,-0.2084478210125713,1.2787379947073687,0.7561447923314569
