,MBOAT2,GPAM,LIPG,DGKZ,DGKE,DGKD,DGKH,MBOAT1,GK,DGAT2,GK2,GLA,ALDH7A1,AGK,AGPAT3,AWAT2,AGPAT4,PNLIPRP2,PNLIPRP1,PNLIP,DGAT1,GLYCTK,LPL,ALDH1B1,DGKQ,ALDH2,DGKB,DGKG,AKR1A1,DGKA,LIPC,DGKI,LCLAT1,MGLL,ALDH9A1,ALDH3A2,PNPLA3,AGPAT1,AGPAT2,CEL,LIPF
SIDM00292,1.156871269043362,-0.2412499333742456,-0.7569826968699802,2.191902980731065,-0.6343759294151745,1.9292375527655257,-0.8815964658329475,-0.7824325153663394,-0.04959907252992548,0.44463811251612484,-1.0127705867653793,1.000528873971384,-0.19818937121600522,0.40201928291041517,0.06961999347365332,-0.6973389701389626,0.1695660755029156,-0.7839535786202555,-0.9100007261240981,-0.9935553306375973,0.5911379916088465,-0.7822068520638308,1.957800276803014,0.009229900546422904,-0.2894130924215912,0.7264195419904275,-0.45283227259245196,-0.8463021985678499,1.8270975355533592,-0.8881596534017876,-0.7607866267869079,-0.5505571644557007,-0.522230612911543,1.581606107770078,1.827550619631762,0.34816352657036526,0.24280026543373417,-0.4633924864587769,0.07767001823802928,0.9558757805919423,-0.9936784909425008
SIDM00623,-0.6401501360708705,0.17170777009966107,-0.7186156515910909,2.012603753896253,-0.7456200620704074,0.6639388871698936,0.024066344455326287,-0.7800205070581788,0.2817253249531169,-0.5195929285615238,-0.9514421350480587,1.7294228791631219,-0.8249004119623502,0.6515252507670679,1.2621592264145234,-0.7456970622301724,-0.07637914583019745,-0.7940463322601381,-0.786001706622264,-0.9759122681966991,0.18394624293772688,-0.7165420760741641,-0.8400063240196631,0.43542724621954815,-0.4538968730145412,-0.6859897708207299,-0.6322795609723525,-0.04375546919393831,1.877506390368946,-0.13756993218465316,-0.8586469673095383,-0.7442654804295896,-0.24818934284326824,2.253040068616991,1.2170032704685465,-0.11287290139059357,-0.10301214311506339,-0.5310670743651124,0.06877475323044796,-0.25464850980569964,-0.8576468034953483
SIDM00638,0.26269138316349605,-0.23283777578393755,-0.6872681563868195,0.9540702455163946,-0.6490591665196738,1.1975521873290917,-0.7478704881243419,-0.5749619134845301,-0.3812925014852343,-0.4849501340367721,-0.884279318204798,1.669153781284322,0.3761642113680452,0.3431024097118133,-0.06912822548821271,-0.6334416784151147,-0.5129148173704922,-0.8198606642753686,-0.8187913050029111,-0.9084463653978649,0.4819911279876836,-0.6554250112771106,0.7022872817109911,0.5666629152599804,-0.6954937235795219,2.4009048499322323,-0.8089781698654166,-0.8373806950675817,1.822456293733924,0.09696717632400148,-0.9039870061456192,-0.9169467890884181,-0.4074117684120519,0.604592384621823,1.6097097073280797,1.5754829862906663,0.6073586946938897,-0.4356255988846118,0.9865632270328267,-0.3190709338749937,-0.837972525110989
SIDM00527,1.0100655140548918,-0.045958239013880436,-0.8025777465653183,1.8303546618555075,-0.7692797146923569,1.0678702543579488,-0.802351017649327,-0.8568126525158483,-0.2158117977499135,-0.012863475266535486,-0.9984949651318046,1.507313407423869,-0.14767873239526244,0.23321930467647525,0.3517071183388202,-0.681593931582377,-0.09151499167335024,-0.8672399172532512,-0.8399242804867431,-0.9904750629378873,0.5251313140417674,-0.45848438413353704,-0.8529199634001574,0.2665476539544687,-0.29813817927742176,-0.8160699670469873,-0.7932514559044024,-0.6806105665566953,1.4854165592831277,-0.49264162809101514,-0.8355926056760624,0.21215558215987235,-0.4300429128897529,1.6338216649989044,1.3466011149441173,0.1904352294506053,0.7251681107993225,-0.49570026581962284,0.3765483962912574,-0.7527144617170933,-0.8851442716055137
SIDM00976,1.1545215973738518,-0.6257272438981482,-0.7377219638932445,1.4836419291482768,-0.882351301421589,1.2824858932643026,-0.8840145251174548,-0.18836971983031076,-0.7293516831667637,-0.6805607369052699,-0.850877706472257,1.4277255287275563,-0.7168321384659218,0.62306399769884,0.1148218955883799,-0.7068083835460062,-0.417180077705322,-0.5940541338960265,-0.7945944603731926,-1.0561155664594775,0.5554219177578482,-0.6199709565993239,-0.7994467711046547,-0.2241037453657919,-0.47585910075697724,-0.7479344679728921,-0.7854723358523346,-0.8040139396448082,1.5379851364603407,-0.6141953079312042,-0.8277485835938401,-0.6802858896887835,-0.48803890706969644,1.4803153475786144,1.8057150046657662,0.5506222133646494,2.061644462306719,-0.18712577923245033,0.44513740045994643,-0.7303789445290706,-0.9340834986936697
SIDM00316,0.6492904975458821,-0.7218669223312382,-0.7504669208047541,1.6463950975681791,-0.8453234320647516,1.1652527993527662,-0.8423270118233821,-0.8290116220440878,-0.7320429691205392,-0.4239719793667569,-0.8611650748115995,1.1863585096719536,0.4083711099616459,0.5544618958913036,0.4620749149567599,-0.6857568967658314,-0.557532556550136,-0.5610020090002137,-0.8982179272473123,-0.9397601980059409,0.038743570078797855,-0.5762044704411005,-0.7800131198970971,0.0021088576931651824,-0.6882316113989879,0.7112105328116112,-0.7148818101617795,-0.8907861229074225,1.8546997183850145,-0.4120366681169217,-0.744766782098282,-0.6306440580789319,-0.5219411881089011,1.1228656346653692,1.5475870384559063,0.8501644584859402,0.21334507275406564,-0.4295139868256588,0.2971316525678036,-0.7311133067051465,-1.025802209721832
SIDM00326,0.9886068365687015,-0.45841194663594376,-0.6914271680182453,2.0008182711156057,-0.7902140665082494,1.821140005972374,-0.8613661610825273,-0.8211790938158139,-0.8785698138356735,-0.16113691788729237,-0.9230719551295674,1.60215849579235,0.03645907556028396,0.24765259521395241,0.1655124333760718,-0.7374382568169204,0.1260804028915941,-0.8100718304118533,-0.8704618389649452,-1.0254339471304847,1.0478423301371007,-0.655287336732483,-0.8950338887700606,0.7259724739673069,-0.6086800097050955,1.1286418494916493,-0.831967258407881,-0.8845118574854701,1.4693575293233492,-0.6048961116818521,-0.9248245467471833,-0.7221088508726635,-0.3974728096119391,0.42844693049994587,1.1215084762344913,1.3269373784735297,0.5679606327242647,-0.3911331784083678,1.1958260591815697,-0.3700276954250263,-1.015388641097012
SIDM01093,0.6992755160382563,-0.34024342927409457,-0.707277181634798,1.5528583742702182,-0.6317408390780047,1.3604774477225132,-0.7297986046795667,-0.7841499724151009,-0.326121125807817,-0.1460620315742513,-0.9661126353326236,1.9441454453592761,-0.5493078865166313,0.42747593852393045,0.580199713213448,-0.6814329146914904,-0.441965191268723,-0.5960546313679956,-0.9319943753533922,-0.944266111016249,0.7948815960690584,-0.5822527111820305,-0.8352414259055366,0.1306828580475892,-0.5808524054475118,1.6262692450599552,-0.8281568895424043,-0.7174661433136198,1.372727755553677,-0.5989022581823588,-0.9113267887946362,-0.7207431565243082,-0.2457995487967792,1.6199700716955914,1.2601279958542175,1.115645565907729,-0.08110245929896522,-0.48730368873945845,0.740956372126007,-0.7265248762584958,-0.9350943415646137
SIDM01098,1.3223550120566896,0.009211078209589772,-0.7590582714790796,1.6922821345404724,-0.7780109343814343,1.4427883162880197,-0.886441035490309,-0.8059531466605881,-0.891058420201576,-0.20418585954176302,-0.7839537629422845,1.3527389332269475,-0.11066796181499018,0.5739836550945007,0.3842565969803826,-0.6410612661387135,-0.3060715978536382,-0.40002366711977516,-0.8450893278541977,-1.0234618715991846,0.5358670874055551,-0.5204794770628978,-0.8370988916476245,0.09275642006323388,-0.5995330109677062,1.8106233466913877,-0.5077966522474965,-0.8730803453954491,1.8040854523936254,-0.6286050129950895,-0.74729475491128,-0.6880198751994624,-0.426818752316732,0.5162049494842138,1.4211922819072949,0.5180056759022738,0.143574959950856,-0.35006922375383137,0.7348081868187627,-0.7812303441968333,-1.0213459300569592
SIDM00424,0.7965747430955055,0.06122416718281114,-0.7198853022092239,1.7910422018151082,-0.7018282995793194,2.1818420290068405,-0.7393237716239299,-0.771079384072773,0.4577193371621826,0.5671181228480542,-0.9419171751461808,0.9074452260561137,-0.6331142593644796,0.16041833300899622,0.1383303220173981,-0.5673121357778675,-0.750251645654894,-0.6057135525436921,-0.8683402062645502,-0.9769876902859255,0.2714173831939737,-0.6038220684928007,-0.8184199579753971,0.09334612743227373,-0.42795985677546255,1.490450807994316,-0.7589843232527188,-0.7856277753286431,1.4070403944154677,-0.218531110447168,-0.8370769348394418,-0.6005016040407346,-0.0161969472212714,0.9953922208043733,1.4672595726148532,0.21432322182205332,-0.4232195182977189,-0.520826589077357,-0.04961719562421593,-0.434548594703858,-0.8053741386561512
SIDM00973,-0.3002564839228158,-0.5159098358203152,-0.7249960065701274,1.4905372647889314,-0.8165574034548845,1.9570809700536498,-0.8077372202778584,-0.8050249593463104,-0.6508904713619088,0.18921346117633084,-0.8352121727494628,0.595112556657047,-0.6527560192828695,0.7787487451630279,0.2946350289897589,-0.5493490293573994,-0.46593809722753765,-0.7919759145451716,-0.8773967255953565,-0.9867835132025811,0.519433036841598,-0.5952534674294442,-0.2996193582873008,0.3209497362314716,-0.3235091536559697,-0.6568487367573412,-0.8390444404422447,-0.7674754980337228,0.86938865905393,-0.47991813789530335,-0.7277343805522901,-0.6157173891479206,-0.38112378997111834,0.8425975468832199,1.5640280688166341,0.30383298442597123,1.5767269803984492,-0.3906573459937009,0.7686618404596771,-0.5554316898896478,-0.8479310970379804
SIDM00411,0.9181646018131536,-0.3353980470826346,-0.5051742364302928,1.9777446782369044,-0.7729264266930591,1.3212839693896725,-0.7966907700970607,-0.589406554299913,-0.8306572496774535,-0.10014331927521361,-0.8886082456556125,1.6526566336459894,0.38420082133648437,0.28448036780232716,0.56103520457535,-0.7032683711415925,-0.492041354133881,-0.49072100287780346,-0.9179837025353547,-0.925806979612441,0.979242616078935,-0.6526149725138294,-0.8819934998317499,-0.19914592958452756,-0.5190687906635817,0.6910591161256558,-0.8691419015572847,-0.6926643231774315,1.6091615539194661,-0.6614454606422192,-0.2870841392192652,-0.7396630120789631,-0.4523817666335516,-0.0321127540654643,1.347799721322596,0.6459511927371928,-0.24261670073205177,-0.4497392405498192,1.4579653408936888,-0.47340994378462703,-0.9975099304542681
SIDM00374,0.61517923762645,-0.2521208543634038,-0.7120255688655542,1.787227158491089,-0.5942424325506819,1.171081512605922,-0.6093842405750647,-0.5909170877917671,0.6063242888003348,0.4436173975162349,-0.7597128112311968,0.7007177355808534,-0.5842062324642235,0.9503743081149212,0.8891441629110315,-0.7654440690058643,-0.6684853658624464,-0.7244654289827391,-0.8665188811885755,-1.0487878385412133,0.4058950882497602,-0.5626702680124273,-0.8057364752101235,0.44771340243821967,-0.644861654332746,-0.804855609094114,-0.8211623193826884,-0.8715242448786632,1.99818075385281,-0.5865235207413964,-0.7620922708376415,0.38729673695676053,-0.5157649947474042,2.637666520749472,1.5838457743712169,0.28950445014841397,-0.48427754688874713,-0.6048134469253915,-0.11504609701696766,-0.6551098157510912,-0.7848875540205541
SIDM01160,0.6752155669370736,-0.3879616062238975,-0.7071406203440668,1.9276360871456502,-0.6958669061482027,1.2285809541918018,-0.43285309525844895,-0.8401993098372035,-0.7233602472986215,-0.09345623008637506,-0.9343483000559142,0.9821936967769904,-0.5998948449943811,0.2739954178306919,0.5161135228758368,-0.62576512853606,-0.8378271407009129,-0.619294475733991,-0.8199735888994252,-0.9022800963389483,0.6060350534827367,-0.690294390828557,-0.8608122799176622,-0.24249996954638142,-0.5261912860061557,-0.7169616540025511,-0.9023543262455102,-0.9066200776721995,1.6919035215553309,-0.46835409748789136,-0.6941483029517497,-0.6557063531045373,-0.3466371979031862,-0.5460924856913472,1.4332138715482472,1.6511915442041172,-0.30033141709348904,-0.669296302635475,0.4159116599808522,1.5932789473037092,-0.961880862142174
SIDM00145,0.5818494307179501,-0.19581385603554075,-0.7304825906882718,1.7350245409115437,-0.3332122540933814,1.4430527745597321,-0.7348483702230731,-0.5569929879067226,-0.04628187488049766,-0.08241710577923769,-0.9104378097797523,1.2916362812890545,-0.4533036345878199,0.6636495137117244,-0.3773012022487217,-0.5987056033842911,-0.5474120466829708,-0.6853995163561276,-0.8693728939746851,-1.079827866693778,0.8659274490614126,-0.5670516799043611,-0.7695441492152173,-0.523798341026323,-0.3724113848750942,-0.2286144730317608,-0.7716875254693546,-0.799854237038527,1.7668658369505266,0.15273183588343928,-0.37214859983006043,-0.8243624904698975,-0.3725465121690485,-0.5843451563181905,1.1776078838281274,-0.5387527632341231,-0.3829605891498822,-0.5576814323610069,-0.10945516326459824,-0.590664089680187,-0.6889662644751711
SIDM00975,0.9932334104228351,-0.31499162514007684,-0.782423512379789,1.1733934058171658,-0.8465885065695568,1.7455412540134767,-0.8037460857479174,-0.6922951737577744,-0.503664422592174,0.11658458438328162,-0.9721346132936283,1.4085388145032591,0.4249672327498945,0.7733744239535076,0.3478647222538761,-0.553552977626503,-0.6341892952430234,-0.8780549577765735,-0.8687478708739653,-1.0961713936095163,0.6521322916122121,-0.6747869943590223,2.6244540592924297,-0.29166468157577,-0.4427147490930403,-0.7377486169457977,-0.7725725968488095,-0.7268868686817215,1.0782251216513437,-0.6263219565654546,-0.7300252442191244,-0.8475867921011122,-0.49677241119791915,2.616464688561804,1.006437184364387,1.464046725978896,0.7361254537305838,-0.34594383994376426,0.5075178126951412,-0.8134013733195922,-0.7584904069091019
SIDM00971,0.9561118475140662,-0.453220368847547,-0.7318083528577098,1.538824804046403,-0.5642874172347939,1.6704797425962643,-0.8114831258213246,-0.5514233486063729,-0.1267899034995698,-0.5396956647392688,-0.7376168761553191,1.2650325340612236,0.164270780641123,0.08980408376300231,0.4393586161492612,-0.6140867564046445,-0.7247358494175681,-0.24212025952830588,-0.8516714921877981,-1.035553729203202,1.6544422897109317,-0.605894517039127,-0.8073576544121637,-0.004032772687473105,-0.1916815557352572,1.1441948836839468,-0.849449143081226,-0.8703577146945559,2.2720934360941443,-0.6617048978069547,-0.7220822732997942,-0.8447846356501543,-0.22759692410939844,1.7131837408680766,1.9148086340177686,1.1135770651449297,0.10724095689585829,-0.558249998757876,0.17068013373628854,-0.47603814807467193,-0.9262648532969174
SIDM00251,0.8837611258865984,-0.24166899384628207,-0.5442092837938799,1.9640444730386308,-0.7698947447341908,1.7071150386301932,-0.6119756871150097,-0.7794650407758188,-0.9378768703241908,0.29957201558814345,-0.7819465033782443,1.2629714643101055,-0.43564543968985003,-0.6626559639614058,0.41013840735085194,-0.7924014452159558,-0.7371796806311504,-0.8030741153436664,-0.9031683349994722,-0.9406705845499903,0.5655086537895389,-0.5798742456150164,-0.8754313395467719,-0.4256854331240501,-0.4853022303348641,2.1979757050358897,-0.8379376836182861,-0.6542097269895674,2.1797492579037403,-0.5829630915674114,-0.871863957439852,-0.8306631508345557,-0.28238276166955234,-0.27067570494379845,1.338446036528666,1.423798101624257,1.3046910894821724,-0.38025965174853,0.6187593239380527,-0.716666392584745,1.545722036833737
SIDM00412,0.6970435939926983,-0.30189968450519566,-0.7688811215297144,1.7913651737056153,-0.4264256385568502,1.6371783092993408,-0.6922474196961093,-0.5783262076052963,-0.16516201575314923,-0.3202357765670533,-0.9511068941112516,1.3610254889848312,-0.7504754914681132,0.32195346882869125,0.26788642494217885,-0.5624069039692311,-0.7513361931374755,-0.576481932862845,-0.8997770295964665,-0.8852366798143921,0.33232462265637486,-0.5510720341878046,-0.794200268235814,-0.048505791061572906,-0.5724075997020938,-0.0067870624047167444,-0.801665439478043,-0.8054558541084004,2.05127568255935,-0.5291174248967141,-0.858508689767605,-0.6873445386842715,-0.5020683537106142,-0.6590654843718893,0.9705818022484602,-0.09785976158929195,-0.368788259814348,-0.49022452197300675,-0.08658424890517472,-0.701346576945513,-0.5601505947711765
SIDM00023,1.7619411611435987,-0.25755963080115385,-0.6646006948188491,1.4970054982706908,-0.8194301688290506,1.2946699011463392,-0.5844515294083901,-0.5820013216459332,-0.8521227423370333,0.041777314404893344,-0.9320448638884388,1.6148563978049195,0.08812294978918754,0.28369734475111463,0.17513873758793608,-0.6595391720261862,-0.6089289900869274,-0.6525208495457181,-0.8831137880987263,-0.9701424499575737,0.9417044295463336,-0.7198373086127304,-0.8249475499965538,0.2320453198252236,-0.47707328177182157,1.5975995409919832,-0.8541510710665707,-0.877306056027396,1.5283676912465005,-0.07940343015944801,-0.8412298322358628,-0.7834446502434296,-0.20435885188076058,1.0224344085131052,1.5377039181967824,1.598436180686689,0.3128527517747682,-0.5738977005344965,1.2153509999298366,1.0730153535087767,-0.9822634647109386
SIDM01198,0.3206049951699902,-0.2667459756736542,-0.7115398037089816,1.5091772440526674,-0.5666508820765296,2.2354253053948763,-0.7143669312745874,-0.8140956870204079,-0.6296962122268183,-0.025887592680457244,-0.9173509462828467,1.1982333093456945,-0.6817288712866999,-0.41111236304422283,0.274231082744671,-0.5470186583551855,-0.7276248267513613,-0.6314553941876907,-0.8551838991814615,-0.9059800850973868,0.08655379679441746,-0.6766066297718724,-0.8517628099253862,0.381430338524107,-0.46058555135118795,1.405689946717723,-0.7910149389835314,-0.821981402453398,1.5901375858682918,-0.5977344930774109,-0.21454291552599258,-0.7179944376717077,-0.37545693123510293,-0.24446244748890505,1.3715778039840225,0.6804718469929328,-0.48810584945220287,-0.5193913051403031,-0.2727329140803007,-0.1626990622415672,-0.8440705557185819
SIDM00441,-0.6549687137046326,-0.3895242093200742,-0.7640886547653631,2.3456133144822706,-0.40208017706694993,1.859088117071571,-0.632459167430843,-0.5805821524336132,-0.005609248619795974,0.2965225299971977,-0.8762869889924437,1.6743563729572142,-0.6620555605195907,-0.3956571331344266,0.3256683728914383,-0.6701238038893677,-0.7228149811214492,-0.6881341684552419,-0.8718153536954623,-0.7995676793775826,0.5643120173280277,-0.5181719915599297,-0.7826915255908631,0.39794106484860287,-0.37705750877783145,-0.7729252404901256,-0.7683334740146266,-0.6429715958120512,1.7413942314372775,-0.6037305213143416,-0.8745942185637794,-0.8732380167319111,-0.4108995304224365,-0.5606401034820965,1.563605317421381,1.0695416667517772,0.49151622854933674,-0.5593323325389784,1.1218923213349703,-0.5345021539573692,-0.7178665032223837
SIDM00388,-0.04072394526786233,-0.2491529735421516,-0.7624085208453213,2.0742104435970647,-0.6916746323186456,2.9328845857113435,-0.777671290596209,-0.789612960282864,0.24678025506040802,-0.5316696443673037,-0.9139727980784205,1.2013716380128037,-0.5726843474715997,0.011260215360932677,-0.39315494946128393,-0.5892717390823285,-0.5027737393513274,-0.6712234348324706,-0.830282337240556,-0.9959993544255065,0.3745767619588036,-0.5436793739280744,-0.7461267608233498,-0.07542298322450887,-0.20273491552766115,1.347254181292532,-0.7460053539864371,-0.8153694109268955,1.899955119088505,-0.425895103526392,-0.6631693589083255,-0.800078507432298,-0.3989228760288682,-0.46222382652560523,1.0434378852241597,0.06977998886563927,-0.43835935411176263,-0.5422977779419891,-0.0007858913316845121,-0.4184156554241018,-0.6883336556523478
SIDM00417,0.22827659061205313,-0.282559062434029,-0.7210176395090243,1.6772966131868248,-0.3828823451364172,1.6814765495269461,-0.8428332809866124,-0.09278808430956736,0.03728654355185075,1.0194873123130352,-0.5975493895037696,1.4180089729453824,-0.5452266533903082,0.3563730043044629,0.41913813746683837,-0.6306030075625789,-0.5601282316858324,-0.6163211723422949,-0.9565687339285699,-1.0308299524526632,-0.21466421960535487,-0.5818803175421197,-0.8060017808502331,-0.24970223921974075,-0.43575394956807756,0.06673704938575005,-0.820683650874206,-0.5633242696473967,2.081961680340455,-0.8370421938189101,-0.8383959766987099,-0.8413728679620199,-0.5650902010609162,-0.6671550917511477,1.523849149437264,0.5403890198680282,-0.40465722422204115,-0.4702292603590637,-0.5179353693443923,-0.38550545971123484,-0.9123282301283681
SIDM00416,-0.6607050961858761,-0.2567572168550994,-0.7014609742076675,1.6773771690845323,-0.39776985309037755,1.9659605998971554,-0.7989477478316585,-0.7541386639204892,0.012841879908028346,0.3248944473099139,-0.8714107218806797,0.925127775625406,-0.6263498719393217,0.39300333914775665,0.3747181481831428,-0.6160286549167778,-0.7343323729396991,-0.6609145544454599,-0.7161586927340173,-0.9082315462287299,0.5721128217466537,-0.5367628704995347,-0.7777674571374937,-0.19476511155388368,-0.47922425691116666,1.6903279225119963,-0.7163384596751323,-0.8140265894497677,1.5739848403747612,-0.1312557909227163,-0.7326578423317621,-0.7095877069201395,-0.4540174373532211,-0.012274973261979521,1.8581531684800847,-0.1883513262289602,-0.6197014958049694,-0.5813207003513504,0.09217498328458883,-0.38165760296104667,-0.7551317873386622
SIDM00974,0.2510894815721586,-0.27436800233036446,-0.6557416037255674,1.5779494086823678,-0.7450866173237145,1.3013303311303501,-0.7286376888510214,-0.5349367180080963,0.4612957678061244,0.015473859144959565,-0.9394476034636888,1.2242322094966744,-0.2955023937170087,0.8227306524462433,0.4402233985593124,-0.710532097176434,-0.7211150310553949,-0.6456014688164826,-0.8522705645532634,-0.9234704949805577,0.7891346781244659,-0.5934550547258883,-0.36887394686439723,0.20050360438747317,-0.38156148520099287,-0.9435996031586119,-0.7494754445114618,-0.569509767383145,1.3225494456920481,-0.55675694687921,-0.8482575001528901,-0.6998554860901587,-0.30006511778443945,-0.653222056213298,1.6013822331433187,0.5375993410474026,2.0247468864137375,-0.41187406090001893,0.6155345504783725,-0.8007489369165663,-0.9330652618809834
SIDM00833,1.0768541531424634,-0.2407724367570837,-0.620135778561274,1.5990057200158374,-0.6553073297738776,1.365245764192322,-0.747376174271145,-0.6494715716196292,-1.0587352940216068,0.5520288409710523,-0.8894187335723681,0.9073221420418457,0.19111010089697097,0.168125700916803,0.3392204170504703,-0.6474278353922579,-0.6830289875347939,-0.6273797585132036,-0.8990933561210315,-1.0867928594508254,1.0612266954181286,-0.6835668879998538,-0.8922420577511823,0.0328391636372124,-0.46470940603966165,2.009879320618729,-0.863692356426188,-0.822126744203483,1.7163506494332408,-0.5563123132653663,-0.9479184947045863,-0.8973877143006757,-0.3684745168300455,2.2450668315434785,1.1390094955647116,0.6536663238844663,-0.4138689063102762,-0.6874183342180986,0.7072234794508382,-0.6466894050896093,-0.8041513426209947
SIDM00562,1.672833133391179,0.041174382158415845,-0.6979748086777717,2.09264219126578,-0.672437453862793,1.2662984878493182,-0.8101325224690596,-0.655492033924363,-0.5203536538727371,0.29112122522388495,-0.9530115503444445,1.2994659563965683,-0.7158995624366948,0.5423500279526361,0.41460771338089975,-0.5547458069297919,-0.82143567160375,-0.7968566913488637,-0.874434444060456,-0.8635023131731141,0.988859868632521,-0.49773539128200917,-0.8572857846765286,0.6508075446342925,-0.7279198950944106,2.7815726557775298,-0.7699682891724516,-0.8197285507455014,2.4678418415782537,-0.5459712060588086,-0.799788937870832,-0.937377277265464,-0.044777621551882085,0.7907048387677175,1.7374641890732672,1.3562964809398015,1.2395746885023633,-0.6186342372888075,0.7642923969785799,-0.7108233057390793,-0.8106164968642617
SIDM01102,-0.7333554655157567,-0.18584027200949826,-0.7196971971760971,1.605742367022726,-0.7255413583412009,1.472369329209457,-0.7594207356259504,-0.6764964475099786,-0.0032454520701271235,-0.18233962500887566,-0.9567964806853001,0.8735847272801133,-0.5718109348130147,0.43828105558731567,0.3760022856601491,-0.781629561036968,-0.4316298154087295,-0.6826279300723027,-0.8782385680374086,-0.9051900370750248,0.37048232263275627,-0.6186589463397052,-0.8443986181356103,-0.136991691371535,-0.6048367543613599,0.04180840003947704,-0.7465294543343116,-0.6708271260406724,2.0198263160224013,-0.7436744514160287,-0.07199895806987551,-0.8390497874682668,-0.32515461898116255,-0.03914928254716347,1.7068575131431885,-0.3869646366907386,-0.41555620147795896,-0.4910019227459099,0.32308080538859263,-0.533473411192724,-0.8388435699352611
SIDM00418,2.3384155918908482,-0.28172500931417244,-0.6948350777848112,1.8707138993347505,-0.6175346550944216,1.8568100785221615,-0.7007074050892838,-0.7997835091205572,-0.48815067542020935,-0.6023930036920665,-0.9476938261682079,1.0632988966226748,-0.14443617941783077,0.36694745680706864,0.1596534567194645,-0.6957842819791653,0.22465557545532866,-0.4849052467004001,-0.8729117573886731,-1.0257367886355233,0.6028239399130071,-0.6340344489091023,-0.9154268490086906,0.002855680053961528,-0.45370213878003574,1.3047338165765279,-0.8419196140826003,-0.5488683709915644,1.40968344466298,-0.7410739242025405,-0.8179817569322086,-0.9552366879769637,-0.49368310428789947,-0.7151818518057694,1.187639929912295,0.4549513874660183,0.2750785702420994,-0.3737630419666619,0.608583161195068,-0.7832392013218331,-0.7193375713552598
SIDM00841,0.9109029854180009,-0.37502233971443605,-0.7594529941759848,2.168761033684338,-0.5875972015276841,1.7358296427703925,-0.798364527742364,-0.7116930772465045,-0.40543296759125846,0.08746716447962936,-0.7708837579736043,1.8700152377055592,-0.22110558451002343,0.6349569185809167,0.23316986476707283,-0.48823897446131403,-0.7206699087571281,-0.4483021114144819,-0.9802126493195336,-1.0150993516312097,-0.16574643646767745,-0.6008178495287259,-0.8371424396689708,-0.0709674305433935,-0.4753563242470283,1.7129981754249026,-0.8530788276598245,-0.6653739729882618,1.823403163219422,-0.7062206037440334,-0.6002909959971577,-0.8853531691119955,-0.21402632832304946,-0.5765423586064812,1.149557156659497,0.6829799531691131,0.6323913732575309,-0.47690488751490023,1.2070456804895406,-0.6291314761101968,-0.8526495970539926
SIDM00260,1.9909871732365079,-0.2687321845808755,-0.6351554097063131,1.5877399478840266,-0.6414843746037855,1.5261368597674947,-0.7459213798458932,-0.6243040239848386,-0.8165411180086042,-0.4276899227582078,-0.8421876138462168,0.9190797949037793,0.18651389950350586,0.1254831752609191,0.6112739480730697,-0.6467436854036237,-0.6988883631496184,-0.77157821440689,-0.8728021374129268,-0.9731487945311103,1.2089345557240976,-0.7034973907859715,-0.8360826520364383,-0.05873313818543644,-0.32337911595962,-0.6992740887628583,-0.8308746666745735,-0.8630730265650725,1.7249685147613507,-0.8356159827408406,-0.8005168427533145,-0.7962890053362643,-0.1420145837957007,0.8645035304784983,1.4319404410579726,0.382641526109691,-0.48166608649613557,-0.5214911993149082,0.7769464391295708,-0.6422486247294358,-0.9621317907407902
SIDM00111,0.9044153499956624,-0.3289008482802816,-0.34967212580377527,1.537825225486331,-0.7975796615319313,1.5590808070505315,-0.8179678056066584,-0.7826847189659247,-0.5882606174204903,-0.36879383792745535,-0.9443953390416292,1.4207844955991287,0.18766161094645548,0.36270893441766994,0.2597983333363351,-0.6037084210867738,0.10856673666901032,-0.6644817327736385,-0.9003556923483476,-1.0575517860183927,0.5923707717468731,-0.7241874135063948,-0.7151505330657779,0.2956312172048662,-0.5523082914370476,-0.6102373287379604,-0.806151914504683,-0.6194886871638302,1.965763268194745,-0.6938846751620726,-0.7182224433596881,-0.790459141456482,-0.37606742607069665,-0.2619214134933199,1.5428257092379294,0.7177927862613249,-0.37101772515603015,-0.5503311348338957,0.1700185381158467,-0.6773972310875194,-0.7741221571782034
SIDM01179,0.7267546794722596,-0.41674548317169435,-0.7274997224933947,1.1583147561920344,-0.7213517147094225,1.7019644070762292,-0.7571908372401602,-0.7276530439003276,-0.700348966317309,-0.3533055258951042,-0.9240379039548255,1.4049889248869483,-0.10919102910884461,0.36500093403998773,0.513006735996854,-0.5510029434087471,1.176778203410026,-0.8054625491466464,-0.8680241390838956,-1.022949364517565,0.4255208158130017,-0.6253568070590004,-0.8513629296214047,-0.1363188435699205,-0.39505776491923456,1.098044633188552,-0.8359488432078253,-0.7584908716668786,1.8784010899158303,-0.6994908384578128,-0.42490750094548274,-0.7926907546719562,-0.44191608698272483,-0.7158883543273443,1.4203250076294023,1.3770057168563952,-0.4265796476983421,-0.38041462532322967,0.4097363029130418,-0.705200604460937,-0.7609403700650497
