,ENPP3,ENPP1,ACP6,RFK,FLAD1,TYR,MTMR7,MTMR6,PHPT1,MTMR1,ACP1,ACP2,ACP5,MTMR2
SIDM00388,-0.8616124944048709,-0.7721717383605674,-0.7095697154450624,1.7196511784803088,1.009915731474891,-0.6585761713896322,-0.5892036682058891,-0.1241081941964019,2.9468790783550745,0.7251646432838301,2.3984250143710852,-0.4389729725889774,-0.47892060628807315,0.7280144329854426
SIDM00417,-0.9130855580765325,-0.8559571095678189,0.7573831702585303,1.2289002639242128,1.3803388031164303,-0.7716716086443982,-0.5521067996156983,-0.3871318706951702,2.2420405613882526,0.8958010088173776,2.510241999593568,0.08673537210806945,-0.3433621260756868,1.2387078587185094
SIDM00416,-0.5524193998438388,-0.8117459353992744,-0.4096330424208747,1.5121719979059287,1.097424496148561,-0.6712119235520768,-0.4980270186190375,-0.153418743146774,2.9971227108377856,1.0406181117869362,2.3310446086626135,-0.3357076756734437,-0.6410452736161282,0.2347666554987112
SIDM00974,-0.873340311055123,-0.0828408356091566,0.7279195321738737,0.9782017430353142,0.7896408519142444,3.1993879139583727,-0.7133662019222671,0.14363403774018163,2.2502883625147625,0.37738255560941114,2.1524452349111374,0.0600435775291703,1.5481345496062988,1.5394338370204863
SIDM00833,-0.9534594956277962,-0.8274176978849405,0.8735230386351891,1.2793768676106039,0.9410442882211354,-0.7554820467962511,-0.6644158313283098,-0.5672546587365697,2.324851957773803,1.1152283592046004,2.1902871475499,0.2413807112198461,-0.23133976103529144,1.0823914161679702
SIDM00562,-0.8497844479832651,-0.8113171645816816,0.8065651398782152,1.3074205191274784,1.3930579676263772,-0.5777030867069687,-0.5479898389432186,0.04911326064538422,2.5091061886003097,1.0495785763902448,2.3283633804548765,0.015870721177202667,-0.7580047154897861,1.243918678517863
SIDM01102,-0.890613043851321,-0.6882627680496082,-0.4119026601695822,0.8356355291479294,1.1363693395202399,-0.840266320344916,-0.5900500137464111,0.46489737827496386,1.8433006544902608,0.5512046800717854,2.2004232435502806,-0.287448517898887,-0.6234166314557035,1.1105856182950482
SIDM00418,-0.9109642775190369,-0.740512600748422,1.0373988696745993,1.5532080338787404,1.2549102973108446,-0.6688132019152035,-0.6590756631305552,-0.08546260182685364,2.3116286697142163,0.750990069621154,2.1173103875420463,0.2640404737243821,-0.5585718308218476,1.007024369553006
SIDM00841,-0.8254460203755509,-0.8910820320043842,1.7424241825350126,1.1212283094010478,1.3939726074028602,-0.7506811538261968,-0.6697669355393495,-0.49210662498346264,2.2347126100666315,1.0902977345037228,2.3326243061916294,0.1661117362046288,-0.595626744700134,0.9598985823884104
SIDM00260,-0.8848170424541911,-0.7714627017084491,0.834285209263205,1.21096982756827,1.0090183239806663,-0.7943471642077109,-0.71000826814574,-0.0397956953920388,2.4632014865957115,0.5919634731073169,2.492750940967705,-0.08190998635158785,-0.6331942558805621,1.4795161650969233
SIDM00111,-0.8520884115693267,-0.6526543747777992,1.7626386747288458,1.6496623454238588,1.1587910719208714,-0.6706682952177192,-0.657690879369335,-0.08952564816545378,2.724102521748611,0.5902534548612401,2.131082410906694,0.03826400510992908,-0.7107452489399748,0.7792469881475772
SIDM01179,-0.3814473669408352,-0.7656033747952782,0.800984449692699,1.2425213010085883,0.9888691804942381,-0.9089504866304523,-0.6454890744899502,0.10721987943461583,2.3236637246515004,0.926685991503659,2.1664461133372988,-0.28579929090573103,-0.7586204702542804,0.3653444874561325
SIDM00351,-0.9090427489839523,-0.8456314274911356,0.8227243497648318,1.558270128746087,0.9315581237914048,-0.7290558617376851,-0.5924176103829447,0.26917757313013646,2.1730037692959954,1.2186956106686164,2.153669417616427,-0.23980781901885675,-0.5519746533430335,1.007661051796807
SIDM01205,-0.818741373760885,-0.8124627399965555,-0.8665794033024358,1.0643839963231354,0.9151141152536993,-0.6143984202194629,-0.6455086998162071,-0.29126963731385225,1.673899288631892,0.5638217732945493,2.2265094368931195,-0.3561639099575183,-0.6494069860867263,0.3335633523554839
SIDM01095,-0.8624151512591197,0.01004567756356822,-0.09569096667201221,1.238400099743758,0.8441749840668635,-0.7644304067171969,-0.6175698879549977,-0.004786212515456522,2.737874388799509,0.5796215372830879,2.461373388070099,-0.14792566133350268,-0.4722243619228523,0.9004318265918193
SIDM01159,-0.9026068098371167,-0.6910575840964419,1.3488980028167228,1.2216707411231407,0.06737758659821629,-0.8581590095811334,-0.672678196887867,-0.41542784659353277,2.867297866863533,0.8297013208832482,2.012302360821985,0.39929253983316043,-0.21321486751303242,1.1089936844574324
SIDM01183,-0.7819394692363095,-0.7363946899261907,0.8755225706392297,1.3885283481119508,1.3053440670115675,-0.6547841898468085,-0.10134610327396774,-0.32141086584325934,2.639671520205554,0.6527455635835294,2.2192844121393955,0.12110160729005848,-0.5732757676922272,1.063005750844594
SIDM00328,-0.8726679667111589,-0.8403907655930277,1.5459591439611253,0.8769538913034467,1.0567903607639917,-0.7879200995167237,-0.6253923437304642,-0.299793024519133,2.4824640909750855,0.7174717352263683,2.314845521485174,-0.19274232259843704,-0.1336147357896441,1.0603239416951733
SIDM00389,-0.4917691984001646,-0.7454893362661476,-0.5510040360498274,1.2922724300872785,1.1171456925626615,-0.681964734690976,-0.5399174719469698,-0.023766505206019473,2.167158861195227,1.5624022475462573,2.300679962769732,-0.17704702196601257,-0.5804576851692537,1.3045121622621985
SIDM00489,-0.8185020210548862,-0.7638008512255536,1.1800313125991468,1.7132318784266658,1.2997724693954908,-0.8770953356961358,-0.6566298541532335,-0.19556313805997022,2.015186673623867,0.7970979040921842,2.112215324522305,-0.2414387888641717,0.4643995394978879,1.1023247571485566
SIDM00953,-0.7258997297506596,-0.8875778523928434,0.0313804932336508,1.0093182992596188,1.0738572174625536,-0.8203128602351839,-0.620982078063408,-0.341008825537834,2.517389372942574,0.8864241161141193,2.191125309765819,-0.34172068704568664,-0.6451426000310108,0.9665918251450851
SIDM01245,-0.8234772912146601,-0.8560859081736523,0.8646693707415597,1.0755894550134715,0.6457228688035627,-0.7603618951265405,-0.5924710109696033,0.32064195427753267,1.7096461031423256,0.7556775204980912,2.328672672127316,-0.28486079215850063,-0.4145144648356781,1.3062199446421772
SIDM00929,-0.8926937280717383,-0.36120601750763526,0.18593432927904302,0.8993868804135258,0.8111632342084415,-0.7201020563883149,-0.6834538848357232,-0.10277005793217751,2.6613689699440606,0.4869358345056642,2.033307861591626,-0.007908598702120797,-0.6219197232499417,1.4439513106025585
SIDM00732,-0.8654795148062802,-0.37171124837629793,0.4266534917070505,1.3400070704841578,0.8489788836130132,-0.8883244883242197,-0.662842302430878,-0.23086344327753014,2.6022550419256016,0.8898806081811056,1.831692763717711,-0.19388667166850687,-0.4869522674336311,1.4522300085598143
SIDM01047,-0.8290344082326787,-0.7864488269764361,0.9222402841358662,1.3088251414479601,0.8860129585230264,-0.7331271482430469,-0.4965599690735481,0.2197438397891232,2.383511190258874,0.56424601722934,2.1347754057758315,-0.19695728935536214,-0.5999573526275253,0.7792799508111582
SIDM01229,-0.8361870729769911,-0.881937133713318,0.8868635718040038,1.3271710741309648,1.919497056995425,-0.8180233036697572,-0.542833655028956,0.2031811481942008,2.4114171549348833,0.6084710482381638,2.3521738802509744,-0.4640848664099088,-0.5163631110615203,1.1942286205435038
SIDM00540,-0.8896922081766511,-0.9004144702511293,0.5130482658733493,1.0670232629760743,1.35186449076147,-0.8482823745517216,-0.6224923350756856,0.04874137678837651,2.2808908322657553,0.9951173457843442,1.823941253588993,-0.031120747618335175,-0.5127666971942936,1.019972411224067
SIDM00264,-0.452093026044564,0.6940460973975879,0.974008830493124,1.1506803026695769,1.4827512426491922,-0.7788179963491181,-0.7151458518823036,0.5463542918058025,2.585415560228426,0.2209539194942522,2.3886524063516816,-0.08846046315576656,-0.6405155162364874,1.0084862840374618
SIDM00842,-0.7887915361038346,-0.5314790559845997,1.4100467720792065,1.5993506921295013,1.0727534820639848,-0.9583423604743742,-0.7352118032641614,-0.16302012042608469,2.3978288534423404,0.9951481818555186,2.422485471000292,-0.32325423255444125,-0.5735551468717182,0.9674231623109641
SIDM00923,-0.908569219375725,-0.8635923783794089,1.3657203599336831,1.2009319792777455,1.0458214402608108,-0.7708644681939324,-0.5514685332441928,-0.30239659612304004,2.521208028160596,0.9352652308181489,2.151727849906047,0.2826055192923735,-0.7322635091366918,1.5197611315350472
SIDM00120,-0.8917729668761393,-0.5531966977114671,1.3283591842712879,1.7135712345786813,1.3185162222795326,-0.7239288113121803,-0.5744896077075806,-0.16498785701989488,2.621082577106252,0.52044767932553,2.1058568349716675,0.033750743367673045,-0.6990879208406643,1.0187164753159004
SIDM00900,-0.8757718166652239,-0.8512108044430178,0.5546854738758209,0.7037713625646204,1.3537677310345815,-0.9351243849762678,-0.7057011628206495,-0.16066610130164546,2.668063096827615,0.6960966140366914,2.3037908674501115,-0.35931725888484034,-0.5942910611068857,0.840742467738035
SIDM00962,-0.8344664199190223,-0.6338134545140874,1.1320567894768794,1.1772410647278087,0.9626834076072791,-0.7749122159664296,-0.6300593077248954,-0.1844978870180291,2.3138558058942458,0.4826446605250226,2.2035878157417335,-0.4112207197211794,-0.4786528608804492,0.9651059926450362
SIDM00889,-0.912624535597909,-0.61079875251453,0.1751384686275552,1.6259162491268526,1.4784189313045444,-0.8397928422233605,-0.65547246955373,-0.1375657696585027,2.450598805744279,0.6406209472984454,2.0829523129330276,-0.10245768925942128,-0.6317692862866464,1.0243256010340185
SIDM00864,-0.8734577772224491,-0.9110661909779054,0.29746671020635174,1.5555402810900971,0.7547136402925617,-0.7901141831555968,-0.6476566630786497,-0.37156879237117035,2.701211054441896,1.6081061570106068,2.202869158999296,-0.4471810787158181,-0.21732265152977404,1.1468354368215965
SIDM00233,-0.8972008868040673,-0.8484589070537384,0.9614040873849546,0.944659033851432,1.2315347294624985,-0.6814643587450941,-0.6346506511085115,-0.2722889547544102,2.101342984113029,0.7659638139684238,2.329670612870147,-0.2417809677369704,-0.5732754324725837,0.9818282121820172
SIDM01233,-0.8862934901009927,-0.2738289289268848,0.9444738305785663,1.0383790934985098,0.5725317131846722,-0.8209573612154779,-0.7600175671004661,-0.2799163970774572,2.139825304052327,0.5159578029076485,2.278768579150567,0.012544772953996586,-0.6186549116341906,1.487276578910598
SIDM00964,-0.8557381988903215,-0.806913673497712,0.8868830357880847,1.3790589301987524,0.8334839741239091,-0.7958047658352786,-0.6266600122362016,-0.15534019190797999,2.4145988343252047,0.9635993570093965,2.0339730919307852,0.101455385344664,-0.587440812563674,1.05398675604013
SIDM00196,-0.7358016957770159,0.7955942832612335,0.6458722640453064,1.4639898761601084,1.557289757356118,-0.890446414101606,-0.5385273349293594,0.35544745821207396,2.6393475442980696,0.8388877762176734,2.315583516455191,-0.3589136744497722,-0.6188581665771097,0.8687627425501654
SIDM00287,-0.9099334563097565,-0.8577303768689486,0.561911645024476,1.3090751300199526,1.1969355842636293,-0.7691600946338829,-0.690712743134106,-0.002258762137166092,2.353161508379975,0.9961709700539986,2.334831604976939,-0.3420174386446661,0.6285490962711279,0.8483265925851939
SIDM00501,-0.8993028275862669,-0.8801559584385529,0.10474998092647879,1.4798177999445952,1.1416722679320606,-0.7277349659519932,-0.6948237105104157,-0.21038678489739712,2.4181113245557753,1.0495504470088566,2.2992371191557184,-0.29088186464881716,-0.367700370995919,1.0112347956088832
SIDM01237,-0.5648299125763556,1.2893523184053757,0.7712505841841164,1.4074180536165861,0.8954934148094253,-0.7839562385522153,-0.7014978178796366,-0.5593564646895486,2.6385014165470544,0.4663336718146738,2.4349609646375225,0.18213094134485452,-0.41569436827763184,0.6133283296008817
SIDM01228,-0.9021920816830784,-0.8227236924377017,0.7816720206649325,1.6914571218693701,0.9040016895319639,-0.8851312444955279,-0.6228259392819561,-0.06526382161181747,2.646097451958109,0.7371579683327589,2.2752631272761845,-0.1872872737906849,-0.6827468787014759,0.7172061227591321
SIDM00935,-0.9779059881283205,-0.8700030983129099,0.532850802448401,0.9525030791658027,0.6494652034447954,-0.8373712250616046,-0.7841822772087041,-0.29244384643837423,2.6582018291774463,1.1997048415357077,2.169394404174851,0.011132571275340727,-0.42101793974551827,1.2292977979340354
SIDM00954,-0.9121434223477959,-0.6079109868590216,1.798786621924297,1.4761696825108552,1.8277690256734833,-0.7714769021862945,-0.6485932931783417,0.2247387213774388,2.0605371531617833,1.1332357233130526,2.4360451650657327,-0.3664861970674292,-0.6642763197384903,0.9342902505915828
SIDM00951,-0.801281555542803,-0.8013234322270866,0.6874878067068112,1.3802162526955317,0.8488495578166758,-0.801509093059055,-0.6782310484061806,0.013415141313691821,2.4981066009582,0.7481534401556972,2.1369470781134705,-0.2525803507376841,-0.6528403657277901,1.1450858020096686
SIDM00948,-0.7075607611657291,-0.7846838838277065,0.9924762852060175,1.742661292273388,1.398842255441204,-0.7591615131172188,-0.6159028892429605,0.5036206144639558,1.652603870423529,0.9962179980308953,2.4042082478515288,-0.4470779960514559,-0.5032448286975286,1.1966072643168988
SIDM00203,-0.3789773653652952,-0.29428478736440733,0.5538160038455937,1.57434409068663,1.5250621647838376,-0.822781194012708,-0.608374993165146,0.2935721762830539,2.6600478598935835,0.6571176771679238,2.440719676054101,-0.0394058941038067,-0.7345469474638996,1.1490122939555278
SIDM00896,-0.8597185647994814,-0.7563661878176399,-0.10312904390568634,1.1376508727128933,1.9487541211340946,-0.7674312858969605,-0.6538870323784626,-0.023552099964679486,2.5800732598260514,0.8555847178789718,2.20034716571349,0.358152512514313,-0.6357929648031206,0.8822151626000244
SIDM00285,-0.8394187047530043,-0.7304526508951698,-0.4047060280783824,1.343537965308863,1.673965222593058,-0.9014844764747014,-0.49651736699071913,-0.041278495103505314,2.792911477276909,0.9098172030998745,2.246552870556007,-0.319613490662476,-0.711931058517108,1.0122274190886278
SIDM00930,-0.8191813342467149,0.22156553681526267,0.3940098415594895,1.183615779152502,0.8742187117185714,-0.8579711095114776,-0.6153661374625039,0.2616052347373563,2.3524524349050044,0.4100294351228468,2.1168045455537565,-0.28863478183319563,-0.14987362016996073,1.3375649357570953
SIDM00205,-0.34450535776703506,-0.34866629964724494,0.778412434412721,1.4088374785886553,1.099312695527869,-0.8682868581478673,-0.5918242695456317,0.8335861546214778,2.61493879751443,0.3772155329588521,2.2391614892300944,-0.4128550274884601,-0.6710538153231617,1.0412344296173943
SIDM00535,-0.8977641401386718,-0.7680878459512004,0.7028033734379701,2.177037756824282,0.985263112879175,-0.8764558251516796,-0.5128199769504256,0.15617243453925517,2.420721484777521,0.6392998780728543,2.2655828392808126,-0.4251117078026593,-0.5186738181321692,0.7357030506445438
SIDM01175,-0.8718193743627639,-0.34318284941748184,0.9526613479733039,1.438612524498876,1.2529973326114103,-0.7375516862088081,-0.6567683852622376,0.0009367001040334168,2.0281154452499486,0.7329637646649964,1.9867487790051577,0.27335353462423223,-0.3519056457912994,0.7688431055225177
SIDM00832,-0.864175940642759,-0.49592808874845884,1.1397930663484221,1.51271756986549,1.203647500791259,-0.758037013039316,-0.6431280701793441,0.38253330470222296,2.5376008896552964,0.6350964866257768,2.5285844133851167,-0.12504271410994675,-0.46698784375579705,1.1399448138562913
SIDM00528,-0.8039102755257341,-0.04967609796512006,0.6123107529680796,0.5553168013280986,1.1500093130219358,-0.7958845168235719,-0.6516694005826281,-0.18010763954391593,2.3833348205111866,0.8077865852337377,2.2459845503436267,0.044458964664762464,-0.6482531378081462,0.7229145192562104
SIDM00371,-0.9391729913464605,-0.2985398916796311,0.9254975565106248,1.256824053267487,1.0168079621823778,-0.854447902193415,-0.6977976054502217,-0.10884709977058701,2.582408701492082,0.9290721057312165,2.036311887559417,0.14302667203982564,-0.621310437603091,1.0953436197926483
SIDM00688,-0.8376467315226538,-0.7567526300023122,-0.286786948942068,1.6384002829121758,1.2304680991743175,-0.8733041261900356,-0.22010550060118078,-0.05588430147303736,1.9760722034159501,0.8549347024647368,2.1371931481807334,0.3127952404126213,-0.57209426516628,0.5175999586322856
SIDM00583,-0.9521166290185492,-0.48387969034510603,0.24627231403961597,1.171271522538076,1.1509913632664694,-0.792781894324554,-0.6690916814355768,-0.12205946367808762,2.4590197413742545,1.1222152111859072,2.1402640406035123,-0.2475396692314805,-0.56349627013682,1.3222825311012625
SIDM00188,-0.8142569320800738,-0.7708818872934374,-0.26225835161246486,1.3531899287692033,0.9551433661300877,-0.8981442512186819,-0.6613746228141091,-0.18752080619741054,2.5522929676656454,0.6845510370351008,2.036300615277637,-0.2329929053303912,-0.5627091518952607,1.0865378919325406
SIDM00096,-0.940064181713016,-0.1644268501983097,0.9450429186980078,1.3062636971256014,0.9918060377169935,-0.8424752068711224,0.22699059534324964,0.3591120501709704,2.4552296645743494,0.9624556112472106,2.1892047687985032,-0.030323476194068156,-0.6044996087616494,0.9549519255041682
SIDM00379,-0.8555451337857827,-0.5455681375684269,0.915768537025775,1.0137985908505378,0.4898470246831445,-0.8485113609082616,-0.6065084814346701,-0.006622812392081295,2.4949339722224875,0.7924519498425608,2.0670443255330717,0.13366917057966932,-0.6307410009318958,1.6547875080404173
SIDM00381,-0.8837794934877632,-0.8211118589745663,0.6986567428125885,1.3377339635376784,0.9201703418949599,-0.84105080893182,-0.7151550135643506,-0.6483036856999991,3.217179514581588,1.0143025032884478,2.0803356367814025,-0.20247010130679574,0.44976168361654395,1.024430811985092
SIDM00606,-0.9299544715497867,-0.8634286627644119,1.390457714244563,1.0936762349689046,1.2202713312748072,-0.8371594457938111,-0.6898321449045948,-0.3830601951647479,1.9467510835768773,0.8547020787254286,2.0758985332660616,-0.08434607891567822,-0.3942916435611808,1.353580341203367
SIDM00541,-0.8320852563809364,-0.5433266075379087,0.8343499697496367,1.775899346307074,1.2955699499385,-0.808290906172753,-0.6861043649145394,-0.08083648435146422,2.515580892053662,0.8054052317244855,2.4762027169336505,-0.13490716974036,-0.32644645043699566,0.6293194745622186
SIDM00808,-0.8935409037023712,-0.8198661902949687,0.844033464676253,0.455215755287378,1.0081367287212082,-0.7954496532532935,-0.549913489364985,0.020134029447645002,2.304045863946921,0.9020715949830828,2.094680276784591,0.015459731745324938,1.6381012113733362,0.9497317068137727
SIDM00377,-0.8981654742946039,-0.3641227290984879,-0.37199539312533886,1.2208687475769817,0.7108531482459871,-0.7423991429809506,-0.6860614143723083,0.04461286515573963,2.5245249701036214,0.8395281174772316,2.093037782969134,-0.0833655537152254,-0.4067306570396543,1.641903182682216
SIDM00289,-0.8424251684735602,-0.8084224635109785,0.5980352662187622,1.3238444078547724,0.7349642710807548,-0.8489376097629551,-0.6350462635649343,0.38574674789450664,2.159439159538513,0.9023309074128244,2.320989283506457,-0.3739189611540972,-0.48685019783495853,1.120424766770163
SIDM00064,-0.8929282653754761,-0.29683344500952563,0.37164731725096484,0.8204154102732426,1.0885242348859325,-0.8755308100366613,-0.6342365929069701,-0.2509288036615386,2.5277675861837605,0.9645963580174233,2.162549516893693,-0.02852385646127058,-0.5725306548701906,1.4790100422635266
SIDM01097,-0.7542780060085491,-0.07084214042097253,0.6549476523627631,1.1643107077944224,1.4391071704534415,-0.5578193655538882,-0.6040399206836896,-0.09442328090741595,2.6948119526126173,0.8498225328280056,2.5487984727218413,-0.33627150140307277,-0.5532519859306239,0.6116616789400411
SIDM00350,-0.8605974340929601,-0.8643160896545312,-0.004869469635908594,0.9284328195863255,1.005226278915652,-0.8537364101419115,-0.6741037592376056,-0.34157158566077295,2.5322895534414696,1.2638408849186007,2.3353529931885597,-0.08708167443314066,-0.5629679516759865,1.2947504041055573
SIDM01163,-0.8709705672149964,-0.6516845377073421,0.44505867849779296,1.4553819618700887,0.988707043592495,-0.8849667110088261,-0.6856291490874343,-0.3281395327692295,2.9546279368476567,0.5929700638103554,2.3851520602463885,-0.29716488724099593,-0.7385987882645387,0.18838699693100142
SIDM00375,-0.9196497038669309,-0.7823471745836106,0.2010689128925197,1.5261692724051077,1.1606075511263552,-0.8495606497160139,-0.7937262565296873,-0.5694423906086906,1.9197496041297615,1.4105205235532081,2.0672490385956115,-0.16392594765090024,-0.18535294357995333,0.818290421759976
SIDM00600,-0.8401086598736364,-0.6950818128790194,1.0793920430302857,1.3592063381408688,1.125246178751975,-0.6897405964200786,-0.6968107106230612,-0.093402026080485,2.455817409234959,0.8025685104353519,1.6709058552638676,-0.18193100550972288,-0.5895790898412562,0.9622492382294479
SIDM00367,-0.8943656891889467,-0.6940833005494417,1.1532988510137985,1.2589292572299546,1.265194820742627,-0.7702692467511236,-0.6628906938214019,-0.34187258379127655,2.5748570917351303,0.732129859053467,2.206450847964059,-0.00965619930394914,-0.5019703089128151,0.6461224758698909
SIDM00632,-0.9006841660551749,-0.7853501385228906,0.9167701812609007,0.8672455581411296,1.1941407729696025,-0.8437260982489034,-0.5572625202556037,0.10663997780882796,2.506009510571985,0.7688612257428425,2.264018517498916,-0.3871254657488705,-0.7542251148127543,1.2202666767180563
SIDM00550,-0.8880134891887156,-0.8039742049526092,0.7351195711088837,0.28453734198351976,1.3663540632165676,-1.0062442443314856,-0.6418019556598024,-0.5168758711185343,2.3307238289143593,1.1625903236186352,2.246724202984595,-0.2845296102842355,-0.5017948719074388,0.8987261752303531
SIDM00230,-0.8404866093397834,-0.7894185342848777,0.8874103106819481,1.0797075784361538,1.9430381165376025,-0.7981650395900701,-0.4374541185051733,-0.2037966672137788,2.3161925748418364,0.7317593083170468,2.227438662402886,-0.2350529149179661,-0.5248469134279466,1.1831250215544054
SIDM01206,-0.9037368458895587,-0.6465739729914031,0.8200434172341453,1.4114970667985995,2.06463422997502,-0.8159922818925514,-0.39710264518964805,-0.07084731185815756,2.4705384351175628,0.5515491491252389,2.3707974717522893,-0.2788762800461147,-0.6497440887054419,1.1198613544312244
SIDM00127,-0.863989137925163,-0.13150589352383893,1.420512209189652,0.5512200939063617,0.6425308737246945,-0.939685951694439,-0.6644326997468505,-0.25776051081087464,2.80520538308082,1.4170477901376688,2.309564389707864,0.005521513198905336,-0.6251777472727283,1.727531470511897
SIDM01042,-0.6069588143833134,0.7460086145801815,0.5664625456801885,1.1720040844553683,1.2699595840365792,-0.6614808170538082,-0.5759429288569907,-0.13011443795674787,2.976248282883391,0.7394819003726677,2.1944117148841604,-0.07872826938161966,-0.45717567932574177,-0.7506705569848564
SIDM00491,-0.8424971839686041,0.1902198314785939,0.3739274270025196,1.4321433967760948,0.5922129571890974,-0.9272895302633356,-0.6724256122497286,0.01655581188885911,2.046019941268952,0.6224869554718859,2.07243884205526,-0.38052332175772113,0.09112980164258612,1.4886509631748985
SIDM00488,-0.942843216103333,-0.7993835379763612,1.1687764754017158,1.3266290527533058,1.0908012218484122,-0.929290960835356,-0.6971463693569061,0.1639026791255323,2.581722778209903,1.25441787238016,2.3898396016658867,-0.029955333219939147,-0.5653440847088241,1.0763507782063073
SIDM00190,-0.792456029636941,-0.41755586466981576,1.9347043764790781,1.6829114890231058,1.739113381737441,2.965758141012033,-0.6672416054812724,0.10431466018198776,2.5034938934535793,0.4910341469304406,2.2034435818964693,0.2874418897892546,1.0700589554005182,1.1704940762347344
SIDM00542,-0.806091170461774,0.39570865473542466,0.04075975964482425,1.0555410217230743,0.9917541798364297,-0.7727820594146912,-0.6537612409698766,0.1842189561642297,2.972188120095421,0.35229506270112454,2.070036391771682,-0.012038128559811855,-0.4081178715357404,0.9029404248602781
SIDM00198,-0.4285464866152382,0.15114414549548735,0.034480863759358334,0.8103085967843584,1.0589272029421215,-0.7097510011457638,-0.6517752157240824,-0.11939808434817362,2.8694523745444287,0.5898948176771596,2.2780103263203784,0.10723137799165143,-0.6043940995350006,1.1692695136327969
SIDM00269,-0.6289423495120805,-0.25410025042731743,0.5236933231805232,1.2221691486447237,1.4876436726961102,-0.9433708839545731,-0.697519515547427,0.24847324143075844,2.3637201140984825,0.3259399740233152,2.186504340566049,-0.011716659330052752,-0.36335083186593214,0.5689781912317148
SIDM00621,-0.19047119677726587,0.7886492926929861,0.6991741394268882,1.5176086668346178,1.4878301371575713,-0.7809502374860441,-0.6212060720090212,1.1370175393034434,2.593996883633871,0.2784534609369701,2.291209205799674,-0.24802737052609206,-0.6436306912355209,0.9827135768281596
SIDM00599,-0.9117184932927671,-0.5514644893176985,0.6652395315259213,0.4652822850297021,1.1075190619403223,-0.8533158473789462,-0.5247946488738062,-0.02990611059493042,2.732902441528596,0.4231199688407312,2.33520274642353,-0.03969175160104884,-0.49050736221763913,1.4047893861900553
SIDM00118,-0.8873129503735766,-0.7231288926324362,1.3616666824501398,1.4851869497873458,1.3540246186886118,-0.8672467870201966,-0.5774094531275692,0.2162026923330681,1.8859459276179409,0.5847685315686552,2.166203161954562,-0.12953340168355043,-0.6528961202368893,1.1000368476631535
SIDM00596,-0.8634839561033809,-0.4502946544322107,1.4266116612071686,1.566059271287383,0.9854846745783772,-0.8435149361870767,-0.7245337965704924,-0.34462872661809263,2.3801268292593316,0.8931366636787884,1.7873267063630474,0.05651816988720604,-0.49636242200004327,0.9503841532630571
SIDM01251,-0.9014919033320957,-0.8363091794050598,1.0605927503859236,1.1913270242001779,1.3917018995489154,-0.7539050048671764,-0.5936048207040616,-0.1333952500919687,2.392853088187907,0.8528155838333401,2.4069339340750906,-0.38124339231704346,-0.5892045184464038,0.8258439939853052
SIDM00197,-0.13286816445186958,0.1193868262216025,0.03747684508704619,1.466953675600004,1.6339031375190618,-0.8781216796784072,-0.5801362324802007,0.2309673422336923,2.771026644478843,0.5326815107292799,2.371432972179063,-0.12464357246120589,-0.5106445234105366,0.8130919384903182
SIDM00810,-0.881456125233792,-0.6174987688732471,1.1830089451412327,2.045267379254061,0.9320323079310413,-0.6543674301555703,-0.5255033034663057,-0.21351213529214108,2.6730941826976053,0.6446926693598056,2.4064582080847634,-0.26489141327600524,-0.7259363132794847,1.1061598204012875
SIDM00174,-0.9097485813972334,-0.5090420280612997,0.44564748409317645,1.3611164276793908,0.9726468995711015,-0.8961540580036721,-0.6563588749247695,-0.06873877687762915,3.015432993314248,0.6673150386064534,2.11210171732747,-0.07972795623948482,-0.5604872711657067,1.0423254026794717
SIDM00487,-0.7855312806929617,-0.7544096335570757,1.3555043269160556,1.1427022813391152,1.257075063390957,-0.7146005432347543,-0.6395425385477675,-0.16610583392259295,2.195412416463506,1.045077480679079,2.3204717446208414,-0.2928240375930271,-0.4813720488305898,0.6581403153832471
SIDM00263,-0.35788261612478295,0.1523283964141544,1.1610317861704347,1.1286356449107775,1.6136014921044242,-0.8625455722179417,-0.6032781736365793,0.2790290092070004,2.699874234532892,0.6326251623493072,2.3544505621630876,-0.3396465510047094,-0.5663559949501292,1.078789942940077
SIDM00277,-0.9198226166353168,-0.7646828228527645,-0.8243855663851367,0.6158211972941497,0.9962369082280558,-0.7169180152900306,-0.5979038786639639,0.053397864717774635,2.6293254478208694,0.5236738292064341,1.9824638364076572,-0.23951276588255513,-0.48723025590083896,0.7057221801586018
SIDM00592,-0.9243336517620088,-0.8543675252498203,1.040253298769801,1.5592225086000306,1.0360265532689958,-0.692965831834289,-0.6985881987088262,-0.18339154933177673,2.5229986947468532,0.9233771301950405,2.100005139083874,0.021957510420034233,0.27187704408770125,1.0106901575964757
SIDM00496,-0.927441301035389,-0.7555572838507316,1.4545445948033446,1.4573723333841007,0.6635935312628864,-0.9032448417348591,-0.6493267618696863,-0.37839588156007437,2.7208346094372806,1.227319056086518,2.1391243592176075,-0.21914102726809329,-0.5705345352318999,0.6756293357818769
SIDM00793,-0.8465650128376232,-0.7199672619053129,-0.34447779577481624,1.657062169776093,1.7194072824504452,-0.8422160866713209,-0.5441024799374511,0.3058820648974232,1.9978895781798904,1.0159952167733564,2.511778331695065,-0.3035970855763828,-0.7335823807579152,0.6628003725293447
