,JUN,HLA-DOA,HLA-DOB,PRKCB,STAT1,ELK1,TNF,ITGAM,ITGA4,MYD88,HLA-DMB,PTPN6,IRAK4,IL12B,MAPK11,NCF4,NCF2,PTGS2,MAPK13,IL12A,NOS2,MAP3K7,IL1A,JAK1,JAK2,ITGB1,ITGB2,CR1,MAPK3,NFKB1,FCGR2A,IL10,NFKBIB,NFKBIA,FCGR3A,MARCKSL1,MAPK1,HLA-DRB5,MAPK14,MAPK12,RELA,IFNGR2,TRAF6,TGFB2,TGFB1,IFNG,IFNGR1,TAB2,IL1B,IRAK1,TGFB3,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,C3,TLR4,TAB1,IL4,TLR2,FOS,CYBA,HLA-DRB1,HLA-DRA
SIDM00537,1.9597071792887595,-0.7699422236333702,-0.7191597128486699,-0.8082010580419774,0.5474452737111386,-0.5825657498421815,-0.9001670458905027,-0.9703934190255082,-0.8777449746018348,-0.4969208151455374,-0.44969095339107723,0.049722677768966106,-0.2605418475203086,-0.9070960476936868,-0.6471728534473401,-0.06716067774797292,-0.8344903410493386,-1.0049958383840893,0.9880389494684889,-0.7979143008125595,-0.5699294562403012,0.9812346762909487,-0.7521808876561948,1.9220957347562706,-0.27582128810114553,1.0535990211899142,-0.6707517182509243,-0.9081563969482285,0.4769541531139507,1.62642019355875,-0.41502016722125995,-0.753234880668341,-0.30317048483610287,1.2962624453465426,-1.036766976501758,2.9396888660064087,0.8840516674392737,-0.9214032046498981,0.3820905002122405,0.28565355929488195,-0.03147780524223894,1.2026178250323993,-0.17684132071627642,-0.9343206610569966,-0.7946426552343994,-0.9282472168923985,1.677830294881934,0.16352971325199844,-0.8018286420087426,1.8557285319468275,-0.8867818746018982,-0.6565276506515163,-0.7988262887547759,-0.8660796422543594,-0.8280022026189073,-0.6975487006145972,-0.7846757299892341,-0.8694908707601189,-0.6398042342727738,-0.8285526944778817,-0.7024303005686333,1.797898229421822,2.9361183840449243,-0.23955994174555717,-0.8899297707883587
SIDM00332,0.7412581400836323,-0.8456043590913789,-0.8781576071066575,-0.8652935385324121,0.2693590678253079,-0.497728321032001,-0.8122554769671325,-0.9969410883062708,-0.9353035975399417,-0.6271371344699241,-0.6739787596609894,0.14833500729076413,-0.09851865188526099,-0.8965628516352692,-0.7309601485827733,-0.7819139619355198,-0.5919787978430622,-0.9907982185607971,0.4506007884352396,-0.20619626946187963,-0.6392034406265258,1.0955822963115633,-0.8060926790668165,1.4397144488619107,-0.5809888962039422,1.1387109173797791,-0.6443994451480982,-0.846989090196767,1.3215867089695068,1.4221174950897935,-0.4034422071863666,-0.8218129692982482,-0.26842209627202407,1.9670635743795277,-0.8471680515663924,2.694935823518397,0.49699340261605096,-0.9621715496321159,-0.08502479795773012,-0.473087943154307,-0.09917119766468253,1.5013859805640912,-0.6363447648343761,-0.9219213621520765,-0.8378898283115878,-0.9062463972349307,0.9521932156318519,0.1514937959450807,-0.6662702852726484,2.0920220070461086,0.20185900006483135,-0.7401014590800272,-0.8072853081344159,-0.8613661381678751,-0.6529823165725521,-0.5328045012291411,0.9545364980701196,-0.8234524909090719,-0.608688376274289,-0.8253260493548331,-0.9594952482625146,1.3087332440341088,-0.49860399944716266,-0.2719255486802688,-0.9350910269729831
SIDM00299,1.1714891576699906,-0.8112364044046968,-0.6816169047428748,-0.8452847607576267,2.019204092655536,-0.6848296097759888,-0.8195206952186526,-0.9449986585546251,-0.5697043992226232,-0.281570849777688,-0.6146386004809306,-0.6056860309818752,-0.22520490802557333,-0.882208084348708,-0.5099366637823267,-0.9816639481438509,-0.8544338065126278,-0.9868207685764208,-0.6862142140840852,0.1312659759384428,-0.5689192250478902,1.1670974596461767,-0.49736170177124983,1.495831730365523,0.00040933740814427615,2.3508679412015376,-0.827844080141174,-0.9449053120234647,0.6119843370445592,1.6764925942466837,-0.686550265842788,-0.7653961252118054,-0.29457703562030607,1.913244135272925,-0.8985253116263359,1.7369204792855508,0.5833821478897799,-1.0173439562177886,0.20522457492033444,0.07481851544490112,-0.10672249619032569,1.1525587459716302,0.01018451337049046,-0.5393361782394187,-0.06438390035272738,-0.9223548229129509,0.8283582790371232,0.1885169693263134,-0.20574089665580306,1.8714942178131126,-0.8312506616988583,-0.43204631741689953,-0.7230521593572611,-0.8980142412608692,-0.7762011915550816,-0.7486527768250267,0.023402938193736265,0.039837104745731655,-0.6907395850588113,-0.8751035472478692,-1.0023925915243166,0.47989085562789824,-0.32905442200405355,-0.3319312651058939,-0.9041272910196102
SIDM00308,0.05681498170901294,-0.80099257108864,-0.6900364381153217,1.431450531575828,0.5138313086663623,-0.6584295824371822,-0.6767671207937833,-0.12505835673556065,0.7092597829208308,-0.5898852538770272,-0.663893253186983,1.185246108781455,-0.13711667537557123,-0.8996239660888009,-0.5895543398157475,0.7478879446615699,-0.7439941311490165,0.8980966443555263,-0.6209720115435204,-0.6470815778699686,-0.6233174749928369,1.874832250612651,-0.6058349251010513,1.9030752664051371,0.8613485824811676,1.4949133848622045,0.6411618465318187,0.014658101696247924,-0.14452871150775257,1.9532196738406093,1.887695168970017,-0.9329742726998179,-0.12661502440896677,1.0962079123702788,-0.9001633826905908,1.787154993894325,0.6805964314226439,-0.933398875425394,1.0085565093795352,-0.0037461910012005152,0.15198553014188557,0.8466203729499816,0.36049701013716406,-0.8889718324174876,-0.4488617878437251,-1.0205571633992259,1.7008669204021665,0.41675968655036655,1.5292632812518565,1.399445040549674,-0.7640586271416476,-0.5231320894775822,-0.719685825131494,-0.8493865916004358,-0.8498996630763898,-0.8062049423954347,-0.02235277340621845,-0.689989964376844,-0.6663586605745406,-0.7660030333118423,-0.7620621572338095,-0.33577328064036654,2.346152595690555,-0.7172721897191718,-0.8018820077306505
SIDM00227,2.013666446267247,-0.7332874905602255,-0.808115503535692,-0.7242932149286766,0.7162188128482785,-0.46158269100164134,-0.6514634810405766,-0.9410658264653821,-0.768909930286968,-0.38685063159584865,-0.5778710621197976,-0.5712182372295461,-0.02170740380125828,-0.8620828603195462,-0.4505915696380738,-0.863751563099022,-0.7810833071665195,-0.9793419735589112,-0.7221759794481815,-0.8159348655872117,-0.7050217982657592,1.6190458072323273,-0.5701313809100775,1.9271938639420698,-0.6150645266526686,2.4052633426805556,-0.7777728146287819,-0.9038229276997741,0.3189082143063728,1.3798636658173744,-0.1643027227612068,-0.8922601798796107,-0.30586647645258824,1.3366198811460026,-0.9604160469809139,2.797480473213956,0.39052989398389354,-0.8123125285828708,0.04981055962845534,0.10408589996232392,0.2642442060253881,1.3422969474318611,-0.6421203559918852,-0.49851559165679254,0.1348131969909433,-0.925738544531628,0.6819910702576641,-0.24985227178282296,-0.5874430264726532,2.120405206771986,-0.6739402562004625,-0.731068656348598,-0.8183825388894574,-0.7848652269456423,-0.7036547171545748,-0.8239757987990347,-0.7671978866026951,-0.5881950995555549,-0.6225319447777548,-0.8919555530917475,-0.9115857814776341,-0.11677482318425166,-0.5699712695659855,-0.36756583261441206,-0.8018431192250048
SIDM00294,0.7939626560348985,-0.7748685306741795,-0.7201937680130356,-0.7167870182147998,0.2715421554051434,-0.7193465912885062,-0.5904100593216964,-0.9896508227562376,-0.5533296422561442,-0.7738701452651043,-0.4943202707132755,-0.4086717302740932,-0.41909286364571735,-0.8430557515782714,-0.514462199066627,-0.9258205816640688,-0.9354420712329932,-1.0234386369524604,-0.44685084703186123,-0.8722391961308114,-0.6680729054427698,1.1001918175683043,-0.7894214029037833,1.3758301568797884,-0.47600923963233005,0.5546607208455341,-0.7326630420550769,-0.9682447933145872,0.19365307891472583,0.8684312643531324,-0.7191734897273238,-0.8507533169792189,0.015466662393360092,1.7929259511861975,-1.0087810800968764,3.073397542634392,0.44408226173076726,-0.8929206376512407,-0.014262774710201272,0.37020165231355834,-0.33343404986712183,1.6894955578997584,-0.7754293820081313,-0.9208009853196811,-1.0478139795913632,-0.9632675913483384,0.8037197628029253,-0.27600182937164985,-0.8130145546089983,1.828048975643271,-0.6322346727472237,-0.7050277504651676,-0.7620775508145122,-0.8351331361586868,-0.8347256331009809,-0.7058481419955321,-0.8425839406461443,-0.907033727890723,-0.5181367979362081,-0.8959925538845371,-0.9617294488776755,-0.569644135397867,-0.12632684288101892,-0.15403849655612523,-0.9115194489306664
SIDM00677,1.2715468283585234,-0.7666150816514139,-0.7337735295424211,-0.853565921154517,0.49043242166414747,-0.7016578320447339,-0.6221768142529935,-0.9415885408716493,-0.8443659891048428,-0.38328372024052554,-0.5739426709779768,0.5551338169604576,-0.050604028959493265,-0.8594101108541476,-0.64848654096135,-0.5229631226321759,-0.10802461203155286,-0.8574197739281227,1.3039327548897899,-0.7249383940809758,-0.5058257066162565,0.8070408283086044,-0.6628152507478327,1.8583846578676406,-0.25935196261310456,1.2514410635067563,-0.8424483145863808,-0.9461887907593075,0.8381887795061524,1.8934857635233382,-0.416498190679823,-0.814506863379736,0.06590314042687538,0.8388264919149309,-0.9767804742800621,2.7867799368430166,0.5154260520064721,-0.9953455990731431,0.24517999751842925,-0.4411084273502187,-0.09935064680906452,1.3427708245690946,0.06685357980541685,-0.9289340531331496,-0.6732934720028818,-0.9467692093130455,1.8055901160814385,-0.19110553990364515,-0.6581640775156788,1.8659789509783697,-0.8656759658545063,-0.7148809078103304,-0.7865208227611177,-0.8777553292216531,-0.7424864326060222,-0.6491642378738213,-0.8340658436851067,-0.6682952317199365,-0.7067215602614129,-0.8721069781400714,-0.8635047018372196,1.3656843419333384,3.3401954012552366,-0.24385886540174695,-0.89079485427024
SIDM01220,1.594818284067109,-0.8072887281216767,-0.8083102876871539,-0.6771176258653511,0.6823880818458055,-0.5370504242744903,-0.7307704514102907,-0.9616108979080459,-0.3610701685834255,-0.38909718397653,-0.6432585319162898,-0.5226787881682623,1.7378248072014182,-0.8422650049317428,-0.6378504561892174,-0.8324253645442355,-0.9514994453765476,-0.4686991071500911,-0.5371046709263575,-0.2556010691587943,-0.6856236960237192,1.2512000664592762,-0.7325699877345857,2.030336491659293,0.5565365270261715,1.9480526392731572,-0.10689897274387514,-1.0157254918959038,0.4375825538700083,1.817933997991428,-0.611464083890266,-0.8207456777393464,-0.22091702454865983,0.8697456392516575,-0.9910510997652886,2.018649480939176,0.9433086825105012,-0.9290312509050774,0.031030525787006144,0.02448196841279932,-0.0983252716176314,1.5067860694543431,-0.059565358565693054,0.34729989131825645,0.5046452609149964,-1.0383297407620355,1.1100051725755444,0.5107735866974727,-0.5613318139007354,1.9164306030459712,-0.8495007098069489,-0.5919495873626539,-0.8290917242340723,-0.887756583983417,-0.8365874729396574,-0.7446514319847775,-0.7430531256018222,-0.19350402966686084,-0.5691155072391609,-0.876905226145397,-1.0181483126519122,0.8347976866975589,-0.5028019451011558,-0.13985005608012543,-0.8625780633187764
SIDM01259,-0.5832558926816691,-0.7131847706278321,-0.666152337666396,-0.7831811155179016,0.520864127615486,-0.41135745466826035,-0.7870060785967877,-0.8262902191108814,-0.5200747266371997,-0.7661541572703496,-0.6282731614810632,-0.3345189404058899,0.389772044884214,-0.8514434424992982,-0.43835847279400897,1.0425971862654555,-0.8310188063157429,-0.9492588341542804,-0.4146004500115097,-0.8394411894053331,-0.7579385987335223,1.3717829964662134,-0.6811644617425011,1.4692142130854333,0.013270138519711887,0.31916422920828513,1.106259101486235,-0.920068029526162,0.4252921746572089,1.8713116449677296,-0.4628998140719969,-0.805863119529589,0.5895757029873212,1.1122435437218294,-0.895099797106673,1.064516150905355,0.661571715709272,-0.9418937208104003,0.4468115777036481,0.4734060980724716,0.11272430443858214,1.1334330502714354,0.42041547603691226,-0.8869695526319986,-0.5001516614482407,-0.8806128955408137,1.0834697066003103,0.21038902133161194,-0.803962931340438,1.961351232450106,-0.49608900154435726,-0.4446314577897324,-0.7901760521562906,-0.8431824420236415,-0.894737123734101,-0.6711333131610079,-0.8582184024994545,-0.7973295875124795,-0.4569181611570333,-0.9030003272643052,-0.9220510751123973,-0.15248231242956334,2.825740108468808,-0.24983835785421218,-0.3476136585843933
SIDM00680,1.895444052640186,-0.7859850992661235,-0.8753887018242452,-0.880443720723568,0.41800255661502334,-0.6903438105355649,-0.8708018552397326,-1.0027186049033283,-0.8647121861438782,-0.4058041465547423,-0.6401491358847582,0.47180567915903443,-0.16444238564889407,-0.8410971393939791,-0.6237970431671667,-0.8965271813532526,-0.3983474545933989,-0.8801280905663187,1.1053855546188815,-0.7316503561655804,-0.699347193086511,1.003736125655021,-0.34931955382616736,2.1686786045065545,0.15519338679694222,1.3261186859130685,-0.6933452256637431,-0.9481310523557911,0.6237229778160193,1.8288325424962928,-0.568624505828294,-0.8572061628356058,-0.3968265551918266,1.3332165968289102,-0.9760009127498962,3.0039358409861316,0.5112966021053665,-0.9924193837592782,0.2170604613840587,0.1540613783973373,-0.0355051927906208,1.456319294056879,-0.1969551967193517,-0.9476338086107758,-0.8230693758235298,-0.830687968203181,1.4345321084911518,0.04770843490513195,-0.6408117734968791,2.174451355282193,-0.8508690892734839,-0.7355898538563517,-0.802403016168125,-0.8422773868674901,-0.8420132204046005,-0.778747911280538,-0.8713060697868342,-0.8592159242106734,-0.6983368673651725,-0.8612518437864284,-0.5916954452803365,2.4388747066249468,2.590091278311518,0.11740177556782663,-0.9281881485841327
SIDM00346,-0.4286570748623004,-0.7626640256629368,-0.7647383486036826,2.511970200883073,0.23481297327750228,-0.4758143417623047,-0.6112919727344144,0.202485303033227,-0.45138815566056256,-0.6237125529650124,-0.5630384002282861,1.29778611836748,-0.07498316500285358,-0.8203224732647728,-0.7040339003322251,2.104203930881703,-0.9500666761688461,-0.9699742590263152,-0.5835919756981998,-0.5514979846261296,-0.7984195531243509,1.6779304124855015,-0.30988216634363436,1.7621823925083728,0.24949640705679887,1.2976445454448733,1.5251712639833495,-0.775091577701297,-0.2642456868676863,1.7971158376587282,1.926777660255601,-0.827965488947698,-0.15976221522570355,0.9663395467233908,-0.8724780019218714,1.7882880878326881,0.9343269874902019,-0.7679773241088942,0.3736783768621768,0.3613055663672588,0.23566830256920232,1.412732758915602,-0.4256022726266187,-0.892927685391393,0.5433424587618767,-0.9709016617798145,1.6262512077390043,0.2980735363795319,1.6696487733102636,1.2324770122840498,-0.8156866855179917,0.50225274731057,-0.6019534733483085,-0.8405957608196102,-0.7721392510068033,-0.8148196513977097,-0.6399391822769962,-0.8120434419321163,-0.5679203726252754,-0.8406098765721767,-0.7265034379294704,-0.0712251143553167,2.3616511909763145,0.6165154576561205,0.5788602984581496
SIDM00129,-0.6262344743509054,-0.7351681959751253,-0.9537714682342636,-0.7373579842165854,0.13923449788322756,-0.3195931457927334,-0.6947791604449048,-0.9019092866926467,-0.8545851960255524,-0.35117746268192546,-0.5420125051623371,-0.4458707775592605,-0.5243831333364112,-0.8774718366408265,-0.5381578398766794,-0.5412636099669007,-0.7687590921440103,-0.8952335109470959,-0.6310249892097047,-0.6099767036538898,-0.7696918460455243,0.5325968093684081,-0.7480588626021243,1.2314679688235688,-0.46770723944319675,0.4906211142875565,-0.831772920293632,-0.7224523413787233,0.868560868932791,1.9664203466438412,0.9906590504864554,-0.7818089594180685,-0.15052046522407259,1.333279208276775,-0.9144145374238687,3.2798262016831856,0.9227732044742636,-0.9343953520085992,-0.24961624355234158,-0.09754185567792337,0.3619979777475431,2.2920370438687816,-0.6106916849568079,-0.9101709920583684,-0.7919337982337475,-0.8219182754448947,1.2743422223241319,-0.5630608341662432,-0.739354236131141,1.942807487020233,-0.7886090117233989,-0.47428780995651865,-0.790709045994226,-0.8000727867084445,-0.7454000920963462,-0.6844024198083236,-0.8150968244492861,-0.6842687303713216,-0.3448641379180513,-0.5322834208254436,-0.923680601549888,1.281300758850788,2.55576874536247,-0.17698207410189,-0.7967505276798114
SIDM00627,1.6197693464602108,-0.8147693876690925,-0.7204286251776895,-0.7577854840998132,0.5650721172969025,-0.658789939252612,-0.8952699245889142,-0.9360817946393301,-0.8694057031531828,-0.4474400918576793,-0.6383084157370975,0.4155090024630522,-0.0753355943158443,-0.8599780597173247,-0.752325169902504,-0.9262566593794647,-0.2777136893471978,0.265973227750657,0.3217728136275185,-0.829519920663872,-0.6620694537231382,0.8627275211159157,1.9622752636710772,1.4963445129533774,0.8444167020494581,1.589893073029849,-0.7921705575605879,-0.8403579858628887,0.15569508158651568,1.7060114939861404,-0.34088371343096646,-0.8543369409834443,-0.2641233789656813,2.0697660426217572,-1.0311892077695008,0.9550680690259218,0.39673708599935126,-0.9352439887165995,-0.02778735748528108,-0.40650891023884916,-0.11330324872582355,1.2221219688340965,-0.1797962305059197,-0.8979268211785799,-0.5091546829540882,-0.8929174916314901,1.6131376566360869,-0.0177085390400784,0.19077875905934544,1.7339396808448637,-0.8655838529286781,-0.524294176786656,-0.8437940899530247,-0.8889272404120272,-0.8154296896409396,-0.821713789829726,-0.8351867342723046,-0.8760496078200283,-0.7107409851197928,-0.8305880065519433,-0.8653614966323073,2.4263030783690556,2.7854654881494714,-0.31605359332296745,0.15002451261630617
SIDM00293,1.553615991970551,-0.848320441192846,-0.805896689847556,-0.8980678444877146,-0.2003621812465767,-0.6488611301260417,-0.7400976749685383,-0.9621198721889805,-0.7947522093220925,-0.6999018246383234,-0.6815257108373494,0.29753480276042005,-0.31044188590379895,-0.7654518106059984,-0.551908612580924,-0.835209348260697,-1.0045208821139313,-1.0459880815989389,0.8871952001559417,-0.7582841308411692,0.32548743706855326,1.4687841176475922,-0.6747682186046134,0.8939392468905573,-0.7714266492135262,0.5923914486865975,-0.5088439970072912,-0.8465940824246716,0.5292446765950288,0.10861307325562723,-0.6201250170034845,-0.9025462028935898,0.08927933678060379,1.3560784313889875,-0.9712148676559084,3.1494410979758416,0.18511453785971513,-0.9983091567435849,0.16894003796816096,0.4147436342528123,-0.3102752215938349,1.1836072297657874,-0.6004768295008053,-0.6793365538511299,-0.6908970139491074,-0.902306682050154,0.7590590869614523,0.23166200177560795,-0.7588993978196096,1.6409296899137686,-0.8341579959265156,-0.6882924380497648,-0.8131898754306228,-0.8182093525494136,-0.8739861633657237,-0.6109798438773452,-0.785701527327369,-0.9267054936109294,-0.632478798511488,-0.9428087227868107,-1.0187954411922027,-0.41480347486906155,-0.487321152136907,0.3268680790649184,-0.9064031008385699
SIDM00274,0.7766397659218061,-0.7750186769324329,-0.7083089617775503,-0.8899958617408119,0.6580399956916462,-0.6734066407430549,-0.774258639268314,-0.8919758743864733,-0.8648500879763819,-0.6318574937859947,-0.07514972464092266,0.5592770583569889,-0.28181299561253303,-0.8670421420695804,-0.6966573868134658,-1.01529532347178,-0.685031493522226,-1.0164307096084675,-0.6709516583011089,-0.2842128190948556,-0.6501482920053715,1.3998250127191498,-0.2638001367252694,2.346685201633811,-0.5532203961447404,1.7869097439144492,-0.7226248518198336,-0.9859895736166433,0.8609591395071731,1.3641064183110934,-0.6777574155191916,-0.8602509087214393,-0.044575380924997535,1.3602618919758231,-1.0212660347500215,1.9774196183768984,0.28298048467972114,-0.9264896801086957,0.13065826035221825,-0.21372197450318864,-0.10153445336088589,1.5906797599332314,-0.04627653838616773,-0.9059594649529596,-0.581557728372516,-0.975382646722296,0.7528352635289989,0.22634225088930734,-0.7522295407856229,2.0200606891027575,-0.8700755474523391,-0.5463935060685186,-0.8246967571667038,-0.8345897287556862,-0.8064270652459428,-0.5779663861526413,1.020802390235928,-0.7671982739556528,-0.6477761924266541,-0.8077155951993048,-0.9265825279223981,1.9458276923876419,2.9203786568411294,-0.1610194736770755,-0.8256608800659221
SIDM00544,0.8010118438778574,-0.7244066013499868,-0.852692411419669,-0.7878894532710805,0.3051203227581425,-0.6539693307545166,-0.7950677593521347,-0.9405888819544818,-0.5377862157030601,-0.7593500061188494,-0.5900639098713979,-0.462028272127266,-0.6187776071395118,-0.8090609565287199,-0.6695854845188389,-0.9481306116147494,-0.8787841486135676,-1.0072105101361475,-0.5773414564362878,-0.8189122807985479,-0.4971316343535466,1.5866728518177093,-0.6661790746350914,1.189426905996608,-0.6903560801255358,1.1113574128788664,-0.6334270176908585,-0.9220049474609237,0.25428830946361247,1.1229585162145923,-0.6767768472396187,-0.7850392561454772,-0.1824853730806349,0.9585087867915912,-0.8647005266702498,2.5583253321692747,0.34194095992801976,-0.965976556212463,0.0010372701465252575,0.40529365023503594,-0.11887749224240526,1.1211793315327727,-0.2142863912549109,-0.7386048007542955,-0.2576836672703542,-0.9918254280009823,1.2918757907313185,0.2800398762173423,-0.8860720643757906,2.300697988237737,-0.6165605847550027,0.12746242847726605,-0.7760571727933698,-0.7938838619539988,-0.800997202368315,-0.7237940792472416,-0.6485644946860695,-0.8472101286109085,-0.5798047857436445,-0.8782669210712012,-0.9730244672700241,-0.5922173549446905,-0.5315105054052446,-0.2459802420938398,-0.8558251987416474
SIDM01006,-0.36692880762557945,-0.4920247334281869,-0.09123817316442615,1.624442380363213,-0.14026246723366043,-0.5370323741470786,-0.6690654493631867,-0.9045555138196434,-0.4557831922471718,-0.558486192994088,1.4499329009970445,1.9657224652211105,0.2301855570591809,-0.8583957992726358,-0.6526519384511523,-0.2625231838965583,0.4399922843517843,-0.9681815482879901,1.2059945469286462,-0.49937991550016925,-0.807800039173807,1.5919658418395362,-0.59833476342004,1.915521695363725,0.059753370895759245,0.47898466681819646,-0.3737870068809109,-0.8997670144957022,0.5131363004391298,1.4376749727766696,-0.04596623846528415,-0.7681837867736085,-0.1270164105947327,1.5372361721245225,-0.9543781028294197,1.182295009982548,0.29279656736300863,-0.7383592092014016,0.3469409156686817,0.409877626614964,0.08572114666225727,1.3774570191014412,-0.24755467021382288,-0.8387046634384518,0.0037811236010593685,-0.9485097939081821,1.0339814706281933,0.2125364967733186,-0.7828251152200482,2.0570499172582224,-0.8562746103168888,3.269422538169554,1.4307960887078885,-0.7092678154338425,-0.7489749387448963,-0.7425160373603014,-0.8620469694230861,-0.5527410354191934,-0.5452200978805414,-0.8375514633298323,-0.9034032380888505,-0.5066565068153287,3.5647018698754946,2.4123611496022583,3.393958205864162
SIDM00302,1.6597585870946459,-0.7501412489805239,-0.8445136950347284,-0.8465799414527326,0.6821549346129407,-0.6795580925836396,-0.739407243780085,-0.8086813324618193,-0.6652638614927615,-0.5298367556815697,-0.5114808291128066,-0.6243192629077488,-0.09069943317348717,-0.8150693485865274,-0.5616238245933692,-0.8976391862584089,-0.9512719828813965,-0.9911708982388396,-0.5382784611095874,0.026429237264731606,-0.6693228741346549,1.3179718791121742,-0.4509697244290667,2.1714469521922584,0.5031504683508674,2.3822203313510326,-0.5573840342642649,-0.9787448859023932,0.29834095690426776,2.113095339964652,-0.7868863423218438,-0.8564445876965507,-0.2965690134982933,2.056431567955639,-0.9304353922459719,1.3969631787041676,0.30552057982020114,-0.9334327424271973,-0.0237763312208292,0.09832074177839867,0.04747669760101362,1.3415818966020034,0.08286076037681274,-0.4869759134048131,-0.545670667357353,-0.8774997050162043,1.2596625413444698,0.6871881403610156,0.4012798374937655,2.122835607212724,-0.9164503697119846,-0.09108267664086785,-0.676927115602915,-0.8025985626823192,-0.7548026869060368,-0.7353865281744936,-0.6469460231075271,-0.6255289166333076,-0.7163152513847534,-0.8117863974869349,-0.6067514831901394,-0.46131978503703375,1.8066723823837874,0.39841035247281387,0.7401775980859079
SIDM00549,-0.6452270454190113,-0.48303810060184577,-0.5160842526664198,-0.7317540374325514,0.28208109861487496,-0.6311881197132404,0.3385357505465338,-0.9240244395344142,-0.5135288585192992,-0.20702658763393242,0.023818748481374687,1.1702971177611292,0.15815777562164016,-0.7739060456544239,-0.46853994352490225,2.0483873232706613,-0.9127022152778764,-1.0056390202234382,0.43798771465612985,-0.7299114997367697,-0.49995895842885585,0.995282580195828,-0.6950360710362512,1.9267444091055819,-0.3778001395077681,0.6575812408858764,0.8009656699849085,-0.9176955306558519,0.232767785054096,2.3466437204760022,-0.19974177232715642,-0.7129873183535467,-0.2482148197653729,1.7578795706070638,-0.9612097634922433,2.790540782044616,0.7819746410335382,-0.8174907601614418,0.4510466420162792,0.7042163233711023,-0.031235058478291906,1.0852065700460694,-0.19166273850766408,-0.7923419262349302,-0.39682375492398314,-0.8626899679890662,1.0855431332941703,0.06420004222388723,-0.26664733709424393,2.111333736575997,-0.8514206585444817,2.764919225292616,0.16002337895284668,-0.47177652114180074,-0.6813595291047609,-0.4114870807676873,-0.8246447815370352,-0.7775504559311863,-0.6177671151465941,-0.8328534065739572,-0.9093328357165156,1.2482461859782552,2.9011636158843195,1.401118860637115,2.842993879733484
SIDM00292,1.6908123204719736,-0.8569147257384181,-0.844245872591745,-0.4344005609218232,0.4396913789199084,-0.594256089556038,-0.783544572950391,-0.9721756450380744,-0.7791868117400901,-0.8232389179320928,-0.5793821355911137,-0.19468766334628643,-0.07203943613160065,-0.9220813934447907,-0.5919551176199019,-0.9543729782857514,-1.0563456153349493,-0.9687299559861238,1.3589135479827321,-0.6985827810857905,-0.5298063413184219,1.448241044459651,-0.7302486470576363,1.429270837450412,0.03747026836914433,0.5494931664250227,-0.7960910102590745,-1.0352764056971087,0.44231475732677505,1.1340283456270965,-0.6500980803776201,-0.9009250291039292,0.11680271701850818,1.3989525441332253,-0.9958063466249746,2.7327137864101303,-0.011646523079343666,-1.0035333287507273,0.31734725699481214,-0.28494304388606567,-0.11848347908039736,1.720792059798501,-0.4807356522548979,-1.0404916852113266,-0.9573400988058806,-0.9980117368721669,1.5358828404106748,0.13252246797484407,-0.746983570655162,2.088456440057712,-0.9118851182758599,0.7325132998739332,-0.5774258959767978,-0.9284730316507389,-0.9067906431473199,-0.6260099495891731,-0.7884791287180866,-0.8907945078930172,-0.7090434909739812,-1.0008011338491019,-0.8302397809372138,-0.5438779242679542,-0.4256210130522212,-0.52861809014831,-0.930371315567045
SIDM00623,1.4387705056755002,0.26445233008000024,-0.6941099886030352,-0.17772710890972512,0.6803987827735688,-0.4613800077749481,0.6420437590580512,-0.9685067088002302,-0.7972691870621345,-0.3485728895468751,0.6139098812403051,2.2704680091650795,0.1325294938969735,-0.7476521804567565,0.1251427060689512,1.5212675602620107,1.955378259377595,1.5157670258070268,0.6648634896548736,-0.7493430803648838,-0.5935397896498026,1.5193318496809325,2.6450271135360213,1.8398078321326792,-0.2544173396224661,0.5243095540793327,1.292174698544292,-0.875947308576035,0.7823634761766681,2.5946165680369844,0.6877887697242646,1.616817208720945,0.09477510286306072,3.4501121591172574,-0.8865356510743078,2.254927445731578,0.43798161741017766,-0.23107988303513524,0.3554773158982733,0.41773590133304955,-0.02695348492849391,1.1416713588420135,-0.054601978104883785,-0.9041057874221999,0.20644881010118096,0.44484093474753894,1.1764986537583622,0.7890407719131656,-0.7963840218732445,1.4043821072580498,-0.8728695931614852,3.107384138549634,0.3808942853650824,2.2423760952326517,-0.788584362928331,0.2736577621921638,-0.3910661939901519,-0.829920249445083,-0.5837746700584012,-0.5479638239101049,-0.9531921448752358,0.8451872429788112,3.0133697006613214,1.6546035735684916,3.203039586625972
