,TUBA1A,PRKCA,WAS,CLDN1,TUBB4A,TUBB4B,RHOA,CTTN,ROCK1,TUBB2A,WASL,LY96,ABL1,TUBA1B,CD14,ARPC5,ITGB1,ARPC1B,ACTG1,ARPC2,NCL,TUBB7P,YWHAQ,TLR5,TUBB2B,TUBAL3,CTNNB1,TUBA3C,TUBA4A,NCK2,TUBA1C,ACTB,ROCK2,TUBB1,HCLS1,EZR,ARHGEF2,ARPC1A,TLR4,TUBB6,ARPC5L,TUBB,YWHAZ,FYN,CDC42,CDH1,TUBA3E
SIDM01006,1.1655070618365984,-0.22104920772860212,-0.6852785262783032,-0.6647578348560678,-0.7489644135274931,2.4332163841282424,2.638163843751792,-0.22867327427679804,-0.5264942117528219,1.3525635263023617,0.3054631242204803,-0.5261756368875372,-0.25940717731513235,3.3374848445981664,-0.7887661353271102,2.181702331565297,0.47898466681819646,2.3513741807234183,3.282780592246116,3.147205396661102,3.15750548712957,-0.8268867523498675,1.576037407769874,-0.8123925358939561,0.2696686850224409,-0.6300243109313238,1.21652822947764,1.3108451941782604,2.147066999507024,-0.5892150858077093,2.3496302506423006,2.61198314889834,-0.2912091257474487,-0.8870357367116072,1.2953091946851605,1.7726562159763988,-0.16648774681714432,1.9604079785306356,-0.5527410354191934,0.6011063544572173,1.591132584158434,2.441349636718333,3.0338612463660177,-0.2262313647744722,-0.26355714768141647,-0.6902088342264073,-0.5979127551222682
SIDM00302,2.882199162793783,0.639165199775218,-0.9614821375843203,-0.6407038394638096,-0.7939821731082215,3.4086414227015642,2.943521849447136,1.3798336008710663,-0.6937651761960466,2.8003363336527856,0.4263802798966027,1.2817280594749123,0.4881509986646961,3.281839975178666,-0.8858923421407777,2.542474733703848,2.3822203313510326,2.3135496323408793,3.702197152880419,3.334431670219448,3.268267885339194,-0.8523115088648627,2.2348257413809245,-0.764998162564828,0.18288767311017834,-0.8811006256852469,1.7789752241375032,-0.6927505299025086,2.1284875069654476,-0.16293564031999655,3.007398086372688,3.3286283452412557,0.8079803629705287,-0.9018499797379056,-0.7875664328569851,2.6214647247584164,-0.3797699762263904,2.1628174927304396,-0.6255289166333076,3.3411603868654396,1.3606270095776418,2.873464843694818,3.2622862804526758,1.6564247806024,0.08118765291313702,-0.9598814878704224,-1.0090378142341232
SIDM00549,2.643917957684827,-0.39852153806330753,-0.533711975455436,-0.676141189817819,-0.8391620796745735,3.0986570851248896,2.8801543659403652,-0.25645533862348485,-0.5828540079236081,0.0017328117719088959,0.18256878915594427,0.0391628468214362,0.7241913579441711,3.371412207378177,-0.7510408778311205,2.0720229764557545,0.6575812408858764,2.5629731108401037,3.6557410257408263,3.3051721417786917,3.3213139809666328,-0.8283546790960187,2.1838164702508576,-0.9851349147706858,-0.4302925934446234,-0.8045359326789084,1.435872499606553,-0.7263420707507795,1.175844754235564,-0.3441914545031193,2.265782383619328,3.061323665578421,0.3459152548697302,-0.9196618759663421,0.48185852127564927,1.1662644931731119,-0.2514674544530653,1.9338828256093368,-0.7775504559311863,-0.5361742708533096,1.9519693406859577,2.895053026861847,3.1679429817335336,1.007187074341149,-0.1460515472466039,-0.8656729934789803,-0.7955892527945293
SIDM00292,3.7425450029572054,-0.38231215261285845,-0.9819460537484402,-0.6982503490823517,-0.9368224184577746,3.4936320311642595,2.1163516164619294,0.5181618442004506,-0.8165857738809796,2.9889727114720617,1.0546034755695013,-0.6114401351629087,0.27529983595173596,3.3153023396722108,-0.7004934176904423,1.9677411210348932,0.5494931664250227,1.70627393939578,3.6214533338076267,2.7315041608207298,3.157907767930815,-0.9439282890598932,2.066665698000498,-0.6701678234411668,2.8525315985900237,-0.863508584959656,0.7972063221019916,-0.04031905164033811,2.4666589095336,-0.13506856934376638,2.3072961988673395,2.536407995550397,0.15091900549545229,-0.8427080325533641,-0.9282891139390413,1.2546332127031647,-0.5829565093820384,2.401549197400917,-0.8907945078930172,2.40628979529549,1.5614045021292606,2.969517586647213,3.210783312048722,2.125192977896258,0.028669606925149176,0.00035712529220000586,-0.9652897625422696
SIDM00623,2.816065627418122,-0.5088841533849169,-0.6496207237923874,-0.6480517412764323,-0.6749026463131617,2.7560746784448478,2.723832433463268,0.41704799142887544,-0.7893800487801613,2.33555471174991,0.8578925508598436,0.9447904126009167,0.10077400771513895,3.0819413640993565,-0.7748778928161862,2.196125453130821,0.5243095540793327,2.7649071732858688,3.4248728616796957,3.2585939079126307,3.1155835922096715,-0.9692965853430044,2.2170070595400575,-1.012599985539994,-0.42663825139057204,-0.5093362912468747,1.0505235877012034,1.6807647242193775,1.1973565875011647,1.3850016693960912,2.4069912781545444,3.193667417629849,-0.4816133354758774,-0.9090654710073109,0.7482523956286793,1.6174584231642557,-0.4386303607076367,1.2614417932930193,-0.829920249445083,2.1179931529835296,1.9392450469945817,2.366256439560101,3.1670122437933377,1.2447845919109044,1.365391287667179,-0.7325125436600772,-0.782436347150233
SIDM00638,-0.6357334569456354,-0.627213004586835,-0.85656838211646,0.9540580644799749,-0.8276499195844871,3.2056487060698764,2.4187703262415017,1.1426333959602981,-0.6465904947539362,1.5926657476309258,0.9769472124831152,-0.8356334372997302,0.06935283958345531,3.1290059730354827,0.52381496574001,2.3513397600886443,1.1406358724706234,2.670605054432663,3.4655036753519557,2.965899037642423,2.93332549109411,-0.886773413106574,2.0553188338827133,-0.9375762969018725,-0.4921542378170094,-0.787419313466907,1.6090722535203885,-0.7284823010866128,2.076777638111328,-0.16832536052751867,2.8465470652227784,2.525222504782028,1.1172742524996364,-0.8272559147568597,-0.870963374443867,1.6368956183047876,-0.5935290678754038,2.368653684477515,-0.8607059052501463,2.662977824708465,1.8871215267654358,2.4848919047211133,3.374711391268456,0.6523577922302015,-0.12788558876866843,0.9754776196250409,-0.8881382689522498
SIDM00527,2.971599197962401,-0.39409202057116327,-0.8976051118594512,-0.6160872642438971,-0.8604690286725525,2.878238757611282,2.4579641214740287,1.6382227373064422,-0.7425708751249205,2.592280464380861,1.1491607613044745,0.7477887523653735,0.49485833170307,2.899797746096531,-0.8253791444208761,1.9145595886688047,1.9180954133877135,2.724573483433549,3.621463540719504,3.2226200118740302,3.0610703069719096,-0.9292322554867272,2.2834209591127603,-0.9547154305461939,0.09279236454195132,-0.7929149352117135,1.59921908381221,-0.7308750800873466,-0.3320014428533094,-0.17461791880245292,2.7119739757866066,3.0399825154420297,0.37042728846779444,-0.89847400298607,-0.8624699701771614,0.3713442209031179,-0.4510332160703415,2.8932461699333327,-0.7482404138875546,1.2432818638180918,1.4383705927296604,2.460454426744379,2.998445151313477,1.1153650269973936,-0.0744501032343851,-0.9644040751847035,-1.001659963271632
SIDM00976,2.8127936272626055,0.09972928422606163,-0.8816271213100622,-0.7165852231303934,-0.8624151052251723,3.2201574452903547,2.324006003769733,0.9827670443226364,-0.7533232976669919,3.093804211051864,1.1719306174506623,1.0230666203833982,0.42128005181136885,3.1733228882131073,-0.7795821014638658,2.29102224252187,1.227402550133708,3.1519436118016038,3.568604165650133,3.1749194343602243,3.1608425225523367,-0.8812952482434327,2.100571107000699,-0.8888272835696611,1.462511194398864,-0.7118844624535215,1.2454884038296201,-0.6055683113621269,0.5085488959863906,-0.4267463715415381,2.919346768049263,3.120543888442139,0.06045850774507387,-0.9519521079986252,-0.8745211334476128,1.2493165831325177,-0.21480405413765752,2.7040335974939875,-0.8572024862515829,2.3729947122425945,1.4789894997052087,3.001663225159879,3.436101624170234,1.0665649869506517,-0.12909827760270112,-1.0308949719161302,-0.9458320466695019
SIDM00316,3.395719260995914,0.09410565667704199,-0.8829305937657159,0.4067826997078651,-0.8824860266586783,3.31041845014004,2.8962775289184304,1.1577267014874517,-0.9800982749808929,2.679484834113536,0.9548560683014101,1.2378694235080556,0.6886385802436056,3.519595042695993,-0.8293479477908511,2.19842082062878,2.010849048226045,3.013358948924596,3.6430856742282485,3.2401229188754423,2.965549499241093,-0.9423717232926317,2.249390490887559,-0.1109918905785029,0.0024790303309291588,-0.8131180148830887,1.6156781182394018,-0.6421042987794963,0.7097292871062288,-0.43717659678868664,2.965189964066004,3.142871912806608,0.4579722947321228,-0.9409765112586856,-0.8684327113963437,1.313757608655013,-0.5258616775922533,2.967636123709892,-0.6397774960109862,2.7620941178079357,1.4864554284932636,2.8891172952120026,3.1691088986451676,1.4920085017109848,-0.15156286789717704,-0.8874344911457759,-0.9614517018448728
SIDM00326,2.732651490481971,0.1073662039205865,-0.9065549828181814,-0.49652322423075423,-0.7603770926881889,3.4147235822305846,2.6603048938584655,1.824886070098232,-0.9371084469470035,2.5154011082590273,0.5652304702628255,-0.5916134417521234,0.5839840656220536,3.1197048403885828,-0.6499912473443238,1.9784655056806957,1.6463734787047963,2.3834577283941725,3.530295508191013,3.1593665089892853,3.069346578948634,-0.8466336145541633,2.1560204716296862,-0.591152057626758,0.16104944376458394,-0.7120692698115393,1.6166495104187584,-0.6067562825361607,2.6108581958238823,-0.3776918341585256,2.5744096015393887,3.071476577145598,0.2558956914809316,-0.9782048507198685,-0.8936068031867868,1.4592009317518382,-0.6327526354565421,2.3869195710292077,-0.8656872864052808,2.8666151516557017,2.0499434753568275,2.512633430179273,3.241929351041227,0.43029817366174866,-0.16338187800479942,-0.4099499021271049,-0.9199292606486541
SIDM01093,1.9886903380915488,-0.5864361505796267,-0.7768010412404512,0.04308143771631915,-0.833369354303363,3.419171243970584,2.7084214520623435,1.163424602354952,-0.8590629225124807,2.252352519633808,0.9380954381046446,-0.9112709414915454,0.5523379827604733,3.2746087283837575,0.6875284771571152,2.480037534578933,1.6279112771833775,2.7585967087392893,3.6558835365857205,2.996309279321164,2.95426311828297,-0.8340882505250701,2.063954638105471,-0.907913468569928,-0.5364293599696636,-0.6868706972638998,1.4637952072411897,-0.7010336573310626,2.3940605210020567,-0.3602170091886363,2.948579934138,2.888883059863569,0.8820172630159409,-0.8531050503598644,-0.8214886174992347,1.8935114047738537,-0.6689022940084209,2.5072026196855073,-0.7890808313440297,3.1301388511913997,1.6793393179755252,2.664487312545239,2.9697893465905056,-0.5386989706244542,-0.12249352961999108,-0.5730654219885819,-0.8161566551696918
SIDM01098,3.4925636421265827,-0.08696450614510033,-0.8398324701975617,-0.742169673508839,-0.7852632129787283,3.187534388382994,2.6976170667094914,1.0931676501245597,-0.8623824532277303,2.89403982719821,1.1346868994426378,-0.7495340703470572,0.354482997977023,3.2861375570127667,-0.7665265201591458,1.9965157650074787,1.3644438432437813,2.9054271846876274,3.564216945286511,3.3108373590255518,2.928447011636562,-0.8253071286641748,2.301832549259435,-0.9489062566792604,2.9867375303890675,-0.8582286485739413,1.6904399161009176,-0.50513340448497,0.30578862267214213,-0.2360288515252617,-0.9515387837313695,2.8010796565082683,0.20139604842041683,-0.9685302651606752,-0.8620079480178222,0.9326556192714129,-0.711802758537902,2.6694209976209775,-0.7482954110886157,2.1752261403712927,1.5459786118977752,2.9001209512430517,3.2945949808031583,0.9816573662880929,-0.09365056705588465,-0.8420684097586821,-0.8152671906860112
SIDM00424,2.280461236493344,-0.4940364289356792,-0.6023805909769853,-0.6848627262564908,-0.7794742663997264,2.532494691035004,2.7992741805136725,-0.4280860699721053,-0.6909546057468893,0.8568769275040079,0.15636631100779702,0.39070503808608853,0.21155387126648453,3.103800451498195,-0.7558445823335987,1.7142491836489215,0.45156979442441186,2.816372796729251,3.350139063877572,3.149779706098622,3.3384650438451406,-0.843280334211195,2.0559831340005723,-0.9278794837003989,-0.5207119052013687,-0.6717356571528057,0.9932929428555359,-0.765101078839351,2.13797401580092,-0.649170374669845,2.1783407983905936,2.5248406976520497,-0.04322133201526311,-0.8818168068582741,1.3361201997220726,2.515180909517045,-0.5538510294604527,2.239456583306185,-0.7856697502239679,-0.7562668293024085,2.1734425484280937,2.4126438526372396,2.955455803076798,1.3552860477577806,-0.14691088172045036,-0.8161051753072357,-0.7909741580017983
SIDM00973,0.7930146018015635,-0.6226547983753179,-0.8897169200865434,-0.635826028047196,-0.7729976974781887,2.6172411625327237,2.509191660736593,0.875125959927108,-0.7838350536000144,2.4842306413504485,1.2341741006281066,0.120178557329295,0.36938929485983263,2.2247349175647995,-0.8067856937134786,1.6961049688306236,1.6671209172298893,2.750711403262665,3.14745812046273,3.435664891565152,2.8334296920088744,-0.7652721222084178,1.7881475391243886,-0.8967653828267766,0.26234516949162434,-0.8735371820745489,1.5084375635712104,-0.7031800695951818,-0.05669139945358657,-0.1026142743443655,2.125270323537796,2.7504613842660985,0.6459432491500113,-0.8394234489367634,-0.8738688843666453,0.43820110149143643,0.5919094682609155,2.6617730795160455,0.02094963343457839,2.3366503813286004,1.7425815173095636,1.342335150501204,3.4409302606133885,1.2902995482442445,-0.0269791663594139,-0.8818813132051186,-0.817458131623223
SIDM00411,0.5491156568189627,0.0554976899975605,-0.7731660370253863,0.3750670850161589,-0.8822484774251362,3.422425437882904,2.3938770344714113,1.546098863736457,-0.839543313287981,1.4207082653076244,1.0883411203746989,-0.6087953251166793,0.3096416119391148,3.3303437019549595,-0.42350854058803444,1.896902425843213,1.2100535604192286,3.044349374183149,3.5462104564598396,3.2836158356211422,3.2243267794851223,-0.9554041553587822,1.999870719712613,-0.553357122233986,-0.5009017712619684,-0.8266598799988456,1.5147406946221982,-0.7954145248057173,1.5913128893724648,-0.07420681392749005,2.892903911928972,2.597499901932292,0.6656311337101393,-0.8439237012446621,-0.825391196386072,2.5290705408296255,-0.6292442537602019,2.748608661760704,-0.46416501512579295,2.354602738410416,1.94897565378554,2.315065696277393,3.4256373120847945,0.7216324681509906,-0.2257714608883213,1.106847824869581,-0.9006724015739661
SIDM00374,1.6617894772240542,-0.5742271936977086,-0.6150168468445626,-0.6382164590646082,-0.7999342640194372,2.4205342756122703,2.5749366789113037,0.003285911829520034,-0.7319785680243889,1.8341137136628498,0.2670057683732958,1.649632325559461,-0.1159670366526984,3.002017130033796,-0.8118146948766517,2.4111400616043674,0.4606800947316431,3.218436397347055,3.5271314569459364,3.2425584836610093,3.1932142695156958,-0.8546014844273513,1.9572651202268034,-1.0051301279953642,-0.5617491972213652,-0.7727493063355132,1.1544929092870158,-0.7018845704956658,1.5219027038188808,-0.39191042427798145,2.3504926722449717,2.830288156415821,0.31576278452949624,-0.8212579712941618,1.0428538505130613,1.421563637917265,-0.24527757062490516,2.0362298759962565,-0.8013745671185827,-0.527999554547524,2.05673446673811,2.298581639368385,2.9658243046669783,1.8993040530916745,0.10750489713284803,-0.13659116366483104,-0.8982528800213102
SIDM01160,1.913692218090867,-0.37545348882715135,-0.9784044810448663,2.197966518665987,-0.8989839833523431,2.833257588372828,2.22856477189929,1.0442189756685958,-0.8581397335555837,1.005558456003992,1.1601051805482894,-0.7038830980539176,0.029396746679225864,2.712469157995934,-0.7857746004808819,1.9644108447597317,1.145941473553111,2.289759481284632,3.610710514034824,3.4611815399902905,3.1668866242442246,-0.8985178451499065,1.844402195948832,-0.7438818448973202,-0.514859599819261,-0.8445666939539198,1.645860514044161,-0.9030884551381358,1.1857903137408945,-0.14698055581312489,2.52192360495425,2.5904083152104684,0.26949208221626836,-0.9045474860984546,-0.07063601574184503,1.8781050813909244,-0.7347983594950659,2.2298501120451126,0.07898490774589868,-0.5872207552640997,1.4871529171212687,1.9497407672240816,3.122659568144071,1.0945236128270053,-0.09889656747233665,1.4262423497321415,-0.8906595967884868
SIDM00145,2.893680810030482,0.19120349049199792,-0.6497624403071597,-0.7349095560763371,-0.8037737189928011,2.7692061872464837,2.5917352700117826,-0.270536877750664,-0.5758639684221173,1.2934522153802277,0.3324147377639711,0.2340916797371809,0.35054172995872007,3.4974814800386604,-0.7645766346633501,2.0687144283772905,0.3199896623273977,2.510587051510128,3.69830907077231,3.1265399470904294,3.3531772993764957,-0.8903615555631738,2.169999368523436,-0.7466461761401266,-0.5580916398062553,-0.7256544950409894,1.1800816725386805,-0.6679472713166061,0.1846903642642088,-0.25269058406622397,2.379818948604226,2.4641563604198193,0.12390801274691343,-0.7304067746034696,0.4534324629747693,1.6943604913422026,-0.52835028779155,2.2049422145794266,-0.8115754779313376,-0.7297041754619926,1.3726343883900813,3.0496162197848404,3.1726016312876855,1.493413784624631,-0.11975331244442139,-0.8096346295661849,-0.9811886344580047
SIDM00975,2.6054831580270132,-0.32392437983241906,-0.8798755676533041,-0.6687445506891454,-0.8815052059979078,2.606662385771114,2.4714548668628558,1.286757522329913,-0.8350999424912066,3.128791731043803,1.0926614563898471,0.9148190908002101,0.12358161661939236,3.1375133692083796,-0.8453951730068872,1.901619806898356,1.4885126192865317,3.2677216441926413,3.5921644410003815,3.098152520170929,3.082879504237278,-0.8898172518755939,1.8286366482008192,-1.0413820540696541,1.2541419378681693,-0.6612706000274644,1.76194921326743,-0.8963941740190788,0.09965090768772289,-0.04082402170283744,2.4970077797440546,2.8651065289563724,1.4940068479003106,-0.9036143678870157,-0.8369240465400994,0.16008657505382037,-0.6725236580306717,2.5314370612067005,-0.7380301887904155,2.078551496393809,1.3187432627595659,2.2476184536430885,3.2383299561348715,1.7547996205250413,-0.23640261139139238,-0.8866321467062772,-0.9739794746218609
SIDM00971,1.8278183120890765,-0.5556711935109165,-0.9087457781033247,-0.7646758965181516,-0.8174625740366567,3.11758119390026,2.8199852803910725,1.5514340545725231,-0.6986873790082994,2.5047142627568304,1.0973131716382132,-0.5429870883958172,0.0034165678325781845,2.9808544624747055,-0.7135176722676517,1.7245166498014797,0.9016798909718537,1.3015210108804907,3.652883352818977,2.8704692026839322,3.128761461411913,-0.831987658237644,1.6910554708422265,1.0650091611354846,-0.5063982463870587,-0.20144041399700985,1.4927581215940993,-0.5384140152400306,2.08843274833804,-0.3159948529814983,2.647633169882079,2.8863201777669336,-0.1280098109148798,-0.7061647312652837,-0.8055044883495021,1.7892278106350328,-0.411676930063899,2.1906207194552594,-0.8046457665945376,1.0837631704851158,1.584979601370197,2.3429283726105496,3.5711626384588038,-0.3506098150720879,-0.31542144754001994,-0.34691259909939864,-0.9911053046444467
SIDM00251,-0.471417317409448,-0.555218764242211,-0.9300207380305834,-0.3554101469598321,-0.8509476430308972,3.424372074114567,2.635679352234386,1.4522907083482663,-0.7109082418807645,1.9278279475422908,1.0530501741239318,-0.7038438364602366,0.2053903694514566,3.33705469117691,-0.5636743335496434,2.090702000254988,0.8212363482102101,2.4402757556969306,3.523334799431913,3.0331603866255303,3.2747307945561075,-0.7921524409500598,1.8007539591165276,-0.8763460024304005,-0.5977730348750748,-0.8420690591382413,2.167023543719562,-0.7116507670791843,2.2137413860048563,-0.2939086967322214,2.7904912142694878,2.3721149806625133,0.5410461951315029,-0.9260103188254677,-0.8450260893773466,1.6367454624787856,-0.6202903496707726,2.4140770095316557,-0.812649571999712,-0.6064775042184474,1.7186935443081006,1.6529860719028202,2.9573692653030537,0.4451056657933471,-0.19715214191100944,0.6420802826766109,-0.9047465442676218
SIDM00412,2.1884391390129663,0.3533118286441307,-0.33562939494309885,-0.7217094839408557,-0.7728608932529115,2.9659129620092735,2.5468748408205144,-0.25717303328279834,-0.5977268046530274,2.6370678765256494,0.23206333858924594,1.0644516851351413,0.342064169509041,3.396872269156071,-0.7101309275255028,2.3350648695649436,0.9008233274499758,3.0676276594594407,3.6782065562515682,3.5893172553189143,3.1868627558177076,-0.9402493398268614,1.846463483740663,-0.9604398732752485,2.5137751101686874,-0.6385537022740794,1.3696238998605088,-0.6399432041472323,2.618897326740865,-0.5075087414088993,2.456510611172122,2.9874010176132013,0.25805809075673414,-0.9445406239330867,0.9303434148157431,2.2881183987858686,-0.4359214585693949,1.6105171262670375,-0.8074335338316956,2.253566811409019,2.1134089300387124,2.8711552281086954,3.119652063782472,2.2020647390532253,0.12222689773206509,-0.8590837282992972,-0.8671326890206935
SIDM00023,0.9206070721980959,-0.42476927007827897,-0.8542173482049565,1.9714596086358787,-0.8512708908291095,3.500807225389835,2.496220888131705,1.4193489341028727,-0.7594592218591282,1.509586557406768,1.1292816691590781,-0.7544933837610506,0.14433076378775425,3.3110796749504723,-0.8395147254575428,2.039958841552827,1.3980709130987918,2.994198746480289,3.4812531406028433,3.1983407963072175,3.0494686195323175,-0.8812664581514568,1.9767335410214284,-0.5940092361739165,-0.3635739531258663,-0.653132109223676,1.0992303424145902,-0.7265732606578703,2.467373983912656,-0.2101414700935364,2.7551518036976264,2.7566167203753524,0.8218433528171059,-0.9016043439424625,-0.8323165572313537,1.3217063010491885,-0.6319151289245604,2.8489161290074536,-0.9311419148935425,2.5253273938020953,1.9065756157808431,2.33589937309423,3.3623880368949077,-0.2893400745144628,-0.24518446542336866,0.8821970174548535,-0.9416569290678402
SIDM01198,2.181942131580559,-0.4045579173215536,-0.6261538390213836,-0.742456430481977,-0.8211364605704742,2.775708223349636,2.808684574613504,-0.3307517896533773,-0.6301506465938277,2.351382487533363,0.4448995629669282,1.3274360864072348,-0.2866612284987673,3.3360955714982086,-0.7474660179857714,1.9197944805533045,-0.1364974883862151,2.7216035314899165,3.127765912035221,3.2248123433052087,3.2949190798381895,-0.8422346487371194,1.821164678585973,-1.026237783935145,2.4830373517614683,-0.6471132902002255,1.187072072319496,-0.6981591649834127,0.7362654622209114,-0.48942943909402525,2.1562537563730664,2.593818695235459,0.13915264270374517,-0.6626591298806777,0.8564359919013536,1.8848181629966494,-0.5653747826927389,2.2462139130842935,-0.806627470945462,-0.5946456721042805,2.0124998804513266,2.5139369569968437,3.1942354415666525,1.468149651460871,0.1235321201251345,-0.8455043857250566,-0.9511314376539455
SIDM00441,2.7722082376583526,-0.3539292272573664,-0.6362479226597395,-0.6455622354135493,-0.7803923896868603,3.3147076914864524,2.732305295956132,-0.4191912663102096,-0.6994466256144318,-0.014556629608527962,-0.010136171435690107,-0.4438896044605171,0.03186779127080004,3.564561901219935,-0.7383125563459513,2.2993168384565577,0.7985600728166525,3.0183199095066784,3.517375582049569,3.4227444402462854,3.321280880366754,-0.8824915333999493,1.822140469965922,-0.8657872871603296,-0.4617367285931928,-0.8045853262355505,1.4245382753775329,-0.6512456775761959,1.241489760888357,-0.08819289034481706,2.743654963145176,2.861669844224476,0.6704338142452307,-0.8277277489423362,0.7516233065598481,1.1817731639657985,-0.18307977685613827,1.5640943385206227,-0.35372811569805895,-0.6463191351362578,1.4423436460420342,2.546017248324782,3.060581517376877,0.7710584255745975,-0.10696814185227785,-0.8649974742530891,-0.9857763464172672
SIDM00388,2.6553895472651963,-0.4641955561537259,-0.6958002422677929,-0.6896601354116143,-0.810217821143297,3.016935900660207,2.76773001697794,-0.3291391745796525,-0.6087424287831903,-0.5826870970026943,0.3567254664190914,0.26957194164291015,-0.26065413318355696,3.404849696695006,-0.8443090837291816,1.7590034586206238,0.7366672583511836,2.286134367988085,3.3088466210402534,3.131126512131475,3.2659842641837957,-0.8623783720688845,1.8678937049947972,-0.9927424969658332,-0.767105385168098,-0.7291582319453024,1.430104927052039,-0.698132853279009,2.1994096074879055,-0.39456091190783343,2.304221109098567,2.190529554731229,0.0048979539976211,-0.8584552108185125,0.583776858243339,1.7447442195575238,-0.3816274129558779,1.6567657752325253,-0.810713883479349,2.729286977002261,1.9165473497227288,2.678955531600214,3.141803287652811,1.1015296313613843,-0.19116666986846279,-0.7863023219560606,-0.927307868093924
SIDM00417,2.000982738322614,-0.6402438300652441,-0.5596684598141506,-0.7120652223272687,-0.8527144951384584,2.9009301284783184,2.594136423056322,-0.06608808083952808,-0.8308371836650575,-0.014277369579932263,0.05044327932545362,1.4123326289955709,-0.18091574884957065,2.9679432101699157,-0.7379105805448584,2.1210790561194734,-0.5144380033288035,2.7574226603169354,3.210907491771885,3.127093899570841,3.250097203242338,-0.8056722707023375,1.7790794284374458,-0.9613824804789065,-0.3260061779211162,-0.7735355009845157,0.8245431577244324,1.500798259727276,1.8935193598099078,-0.35748959042768597,1.9848739840701344,2.224926942411132,-0.18678507801168465,-0.3975517201497935,0.9483031696511538,1.5934067623054173,-0.32601068568535513,1.6162828363793431,-0.8537346797701628,-0.5466388191019537,2.7647912250912867,2.4627666534415686,2.806670500147126,1.110586017206765,-0.08307777885732266,-0.8552885267042377,-0.7761329013067262
SIDM00416,1.9909308170669304,-0.6274091301979187,-0.5233854941725609,-0.5944895428733381,-0.7554740057781957,2.4481115708113483,2.7114216182872304,-0.2432676702138577,-0.5388915871303386,1.3244032959179701,0.16929923357328702,1.7754108957051886,-0.2223751411525358,2.4307316325083983,-0.748148805366433,2.1254862412955537,0.007941684608702617,2.4226481020072073,2.7069527268899796,3.3048641655187914,3.114888919735846,-0.8532213592349149,1.713235131128097,-0.9532833497061737,-0.007498289283844828,-0.8228647430043515,1.3354719301935478,-0.5043605434935237,2.6235212834151307,-0.5306524263294455,1.8078775267598384,1.985143283668324,0.17404901057175617,-0.8208625914326484,0.6813275811278067,2.512654507250442,-0.634201228781271,1.9190121124907218,-0.8386309617933284,1.8219961628124342,1.6638676793079432,1.230314598729286,3.505150343314108,1.102189411533193,0.2490307249817766,-0.7956749848212077,-0.8612604052532069
SIDM00974,2.5534840163400805,-0.34421389264684427,-0.8104012542719464,-0.6638780195860601,-0.7119749323595537,2.6582631929964844,2.7829572459913736,1.4055510415354422,-0.8480368013205766,2.9982467226891862,1.137399708486456,-0.3871332177137013,-0.07596052869111783,3.1205236482466097,-0.7983762098366083,1.8629541280269004,0.9453150872933753,3.3182614804758694,3.6233212782399966,2.924263080712138,3.2346233235269106,-0.8711213026859498,1.952742868789313,-0.8885243298360439,0.0669179812828508,-0.800734314252069,2.144949194144882,-0.6956542690644243,-0.08577523725175337,0.3403737741360482,2.559342370896936,2.568325760945554,0.2946245507763211,-0.8973148877906515,-0.836138188669513,1.117448359508709,-0.18389517278742407,2.711681379780485,-0.42374582745560735,2.193279484442517,1.280606351572585,2.768892521421381,3.347242010312135,1.5226003767568743,-0.07347691407251068,-0.9095855593635036,-0.8573997521553985
SIDM00833,1.91735431858837,-0.5848639597887628,-1.0094622715835604,-0.34868454493228856,-0.8520253564600824,3.1930348987385573,2.2052070398540478,1.5081586940618752,-0.8028878706232451,1.9247010041610535,0.9392491541946328,-0.5557534064582246,0.23783080532803857,2.9506279017688115,-0.7549107964512282,1.9011413761052631,0.9112537932862413,2.525375071475234,3.5687601957549298,2.993650304101238,3.243801552451463,-0.9760247163407187,1.7123765396301196,-0.854379300394031,1.8106874157818695,-0.8262365086348551,0.8160647950551325,-0.7486547483662872,2.1931204436468454,-0.16588286327960666,2.6705101280190697,2.169880765223474,0.8461056496977725,-0.8139137001034098,-0.9108546591167919,2.662116966384403,-0.6835918098083991,2.157861035144435,-0.7922850629944763,0.10425070844002009,1.455366709069142,2.0969047252876565,3.165558030358632,0.5958672208493494,-0.2470472676031528,1.1825668772939937,-0.840327102860287
SIDM00562,-0.3143494378743277,-0.5766810690816642,-0.7270901170271609,-0.6954770179220834,-0.8581138588745612,2.725878770920082,2.619384818927291,0.8081926627306926,-0.7877327128513684,0.8484304217557066,0.6014982849577714,-0.7049122951299973,-0.26530333066005946,3.1429919952133165,-0.7414603312973972,1.5148759397400062,0.22834856166172107,1.3297813680155497,2.85661776419074,2.759499353318432,3.286350927403854,-0.845397013346723,1.977038876833614,-0.9353839857213232,-0.39473626756816443,-0.074096105711073,1.3732549300191572,-0.7942966209674723,1.441969367347835,-0.3388735527834059,2.6210062106135212,2.6464782203101582,0.6350511806082522,-0.691215681527691,-0.811316166254979,1.192449454490631,-0.6762487036362134,2.6059908387932658,-0.7832713034257124,1.7261706316534666,1.744888768568885,2.484719075697551,3.1976218080421095,-0.7304099557370262,-0.09217567746294222,-0.3242488384378059,-0.961231078471984
