,MAOB,MAOA,IDO2,AOX1,ALDH1B1,AANAT,ALDH2,IDO1,CAT,ACAT2,ACAT1,IL4I1,HADH,OGDH,HADHA,DDC,AFMID,CYP1A1,CYP1A2,CYP1B1,ASMT,ECHS1,ALDH9A1,KMO,ALDH3A2,WARS2,EHHADH,OGDHL,GCDH,ALDH7A1,TDO2,HAAO,KYNU,AADAT,TPH2,ACMSD
SIDM00527,-0.8892428718257109,-0.6272108112471214,-0.8520094429124359,-0.15565697040071752,0.2665476539544687,-0.9222925195763321,-0.8160699670469873,0.07021247206959355,1.2149408095954934,2.0217110491559818,1.012678226985765,0.05779108800719059,1.4247696646484422,-0.5396188420268274,1.6483460521307847,-0.8451105760671728,0.3421302143846275,-0.7441488147822607,-0.8972242947498651,-0.8779060509745173,-0.8643583567730447,2.353576851976736,1.3466011149441173,-0.9027108884516228,0.1904352294506053,-0.02888236271228249,-0.5610269618051194,0.26883531399895744,-0.06753121985814346,-0.14767873239526244,-0.04524316179811214,-0.7488649918732512,1.2777944104629098,0.3996844968597179,-0.8406895802911112,-0.7439056597663906
SIDM00976,-0.8271530340261259,-0.6453872793418074,-0.8761368043726798,0.8313502977798717,-0.2241037453657919,-0.9146231497455397,-0.7479344679728921,0.36630239117709046,1.0860966249462054,2.8010027426501685,0.4626687138935542,-0.5058766637248511,1.452837305219887,-0.3341561844118209,1.6020938736410757,-0.868156396757416,-0.09566640715772756,-0.8493947884446159,-0.856814293298089,0.9837409325539596,-0.9257223969490851,1.8094938154796172,1.8057150046657662,-0.9102871602801321,0.5506222133646494,0.29693977448263564,-0.5704792322568496,-0.8139322321710469,0.22633552201454715,-0.7168321384659218,0.27781764883726895,-0.6639564045624956,1.25530169718711,-0.4843827702951887,-0.8962965553199617,-0.6290258224431563
SIDM00316,-0.4199423817094545,-0.5768615646866545,-0.8805256429954963,1.0937288842885664,0.0021088576931651824,-1.0069934227649113,0.7112105328116112,-0.6498122763349664,1.0006984002071733,2.6520314994024616,0.5846583699957688,-0.48854569328332587,1.511803999285155,-0.4935159450640813,1.4942176503303126,-0.8521047266394556,0.06449293821944854,-0.8533565431741402,-0.8975759684260642,2.023922625620024,-0.9100969413736832,2.0695452090144215,1.5475870384559063,-0.9101813188352179,0.8501644584859402,0.012802212784291573,-0.8352033176971736,-0.8150135165321883,-0.07886680878652612,0.4083711099616459,-0.20966730151610832,-0.6926526463991912,-0.7899671862650761,-0.24429222665676548,-0.8368961998405323,-0.6783253449224462
SIDM00326,-0.8657698400813905,-0.49151824071587136,-0.9160936731143099,-0.4803987370704616,0.7259724739673069,-0.9101375704660103,1.1286418494916493,-0.8486796880774592,1.0617485513991423,1.411252343757783,0.6090601265468307,-0.6022746541428428,1.4179228149275875,-0.3714209327092159,1.4526699022758758,-0.8799793540307915,0.3830777933109404,-0.6544126793881988,-0.8896274661793449,-0.38643743573566425,-0.909150753528669,2.3721240282421965,1.1215084762344913,-0.7029834675317543,1.3269373784735297,-0.021540577941555318,0.01762585223795109,0.07412037253090821,0.4268497974589326,0.03645907556028396,-1.0104672046731087,-0.775369200822825,-0.8644535784428624,-0.6001163970118073,-0.865239929837552,-0.6381167605706696
SIDM01093,0.8772544487697737,-0.577975445413308,-0.8669815423537673,1.5701309079672052,0.1306828580475892,-0.9863394103460589,1.6262692450599552,-0.6221302235162082,0.9207720355925765,2.254870833409438,0.9276047276433683,-0.6811290758715388,1.7404364394232683,-0.5060643772675675,1.603691595013498,-0.843477878905241,0.27808709548689436,-0.8881852976012018,-0.7887403053930533,1.9771711994689853,-0.920271900875464,2.3763547936304823,1.2601279958542175,-0.8788029435914243,1.115645565907729,0.39424545399496885,-0.04103004818287286,-0.808947955742251,0.22648802508997815,-0.5493078865166313,-0.9565015271043256,-0.7395816416408898,2.046161014220323,-0.31156424881979966,-0.8773676686156076,-0.6598724657088205
SIDM01098,0.22265373556288368,0.0010942105730123916,-0.7810974549763438,-0.46211872334620874,0.09275642006323388,-0.9772771548373095,1.8106233466913877,-0.5389863303594118,0.9215398890093489,2.2038390397238525,0.7653286112456039,-0.5964008819774166,1.6719278923594887,-0.6199503389263114,1.8260764415777937,-0.4663106724395698,0.7008562647435709,-0.8516465027966726,-0.9679840372229279,-0.3309626004928671,-0.9810755516739558,2.5909228482327653,1.4211922819072949,-0.9687146099269947,0.5180056759022738,-0.06843728912947997,-0.5210823396717998,1.2517806908782416,-0.10994010163646581,-0.11066796181499018,-0.8131981298219692,-0.692645079839379,-0.9744499969185452,-0.3100001203580853,-0.8110175844610658,-0.6529236292894947
SIDM00424,-0.8167564789762203,-0.5774410785036355,-0.7685173231177345,-0.3895367329596882,0.09334612743227373,-0.8022555227663261,1.490450807994316,-0.4858431597828505,0.5718461476738786,2.3363389991639494,0.83228968626994,-0.6094645003527984,2.395644224301408,-0.37429729547855994,1.8554212533656156,-0.7793733334111655,0.6382003551194066,-0.6581558746569645,-0.8737921408573743,-0.7796644217054512,-0.7822074281149405,2.4251076708773396,1.4672595726148532,-0.5059649323713359,0.21432322182205332,0.33521072527322743,-0.7474828949387541,-0.7014695720061813,0.7283356200981369,-0.6331142593644796,-0.8894022793023957,-0.6449494563331732,-0.9008099718096827,-0.5751026773529969,-0.8563171155236601,-0.6448320913929758
SIDM00973,-0.8598205162181981,-0.4395097847860632,-0.870914376849444,0.03583981142618282,0.3209497362314716,-0.894959065519087,-0.6568487367573412,-0.8269533985934093,0.16302940429481164,1.093573323146252,0.6228248299948956,-0.6162863304362844,-0.11473567965918653,-0.24351254138891684,1.3604164507887941,-0.7975525099251277,0.29365500707312026,-0.7472082247571114,-0.8987439068059736,-0.28385376910962806,-0.8997079766916584,2.3714625299184506,1.5640280688166341,-0.9491803631694586,0.30383298442597123,-0.41536059876112075,-0.7011855602691981,-0.6370544767234649,-0.7644631533225473,-0.6527560192828695,-0.7782008954693961,-0.7088067405052845,1.9115497297593331,-0.13501194716728973,-0.7833069064998017,-0.556483999483558
SIDM00411,-0.6811495809215465,0.3638126592950794,-0.9426139410642361,-0.6466555128914555,-0.19914592958452756,-0.9147322306015175,0.6910591161256558,-0.0371746598141659,1.1281557040194041,2.2965054376979945,0.6979720832749714,-0.6950917186980538,2.1135147752241257,-0.5572663691326977,1.5430297606752086,-0.8814387960004207,0.49635749802538753,-0.8587264285190295,-0.9237090053153406,0.5283464327954751,-0.9283226259379425,2.5960100097140373,1.347799721322596,-0.9772631285849873,0.6459511927371928,-0.22632207334390708,-0.32803226959867293,-0.776307192797367,-0.10002376695759913,0.38420082133648437,-0.88091308304962,-0.7625940175779805,1.177576972756398,-0.00025915000376689515,-0.868383821194427,-0.7232847956097332
SIDM00374,-0.847431136320104,-0.541355035743028,-0.7414503101980966,-0.5120127126693065,0.44771340243821967,-0.6962323790325053,-0.804855609094114,0.3622993666393278,1.1167512772838284,2.038971362772685,0.9151449097772272,2.46170492977795,2.124258514882501,-0.5446082691768599,1.9129279616902204,-0.801770097716756,0.3378862986281892,-0.9137214161422971,-0.7267286572556138,-0.6583727071407932,-0.7849094789468908,2.3236672193601318,1.5838457743712169,-0.5380521552786172,0.28950445014841397,0.39481708887128075,-0.6665370385348709,-0.4426367586021966,0.6916254496736549,-0.5842062324642235,-0.6367133905395781,-0.657012164618981,1.0443523541965727,-0.6118295359082249,-0.8142559293934598,-0.5252320054493855
SIDM01160,-0.8654643039904627,1.9889584271986613,-0.8221646549891737,-0.6774488524414115,-0.24249996954638142,-0.9719762995291559,-0.7169616540025511,-0.6327379912489317,1.0502915908966113,1.6601178290857133,0.6657364256613697,-0.8080061844406704,2.233171606564276,-0.6311879568344776,1.6125920255425261,-0.8887475243398757,0.3126767692717495,-0.8963080100958102,-0.9088832414423064,-0.731697554316491,-0.8748328655629369,2.368839161721358,1.4332138715482472,-0.8910605371468096,1.6511915442041172,0.05026652779593109,-0.5321950964823632,-0.7545530390272378,-0.24770904178687358,-0.5998948449943811,-0.7844851846400427,-0.7925705998964263,-0.5872699534859378,-0.04278343362855859,-0.855394765420224,-0.6346610754612678
SIDM00145,-0.8708240498552332,-0.6166186702194154,-0.8830826724987135,-0.5486744389548115,-0.523798341026323,-0.8670410770322188,-0.2286144730317608,-0.5461444799386603,1.1493214135049175,2.9527258857575602,0.6857447510721979,-0.6577422635002524,2.5253179000736896,-0.5830648674307528,1.5444223882567416,-0.8103122323600334,0.12327675533908108,-0.8466938303425005,-0.8481645433928278,-0.7171609727736457,-0.8659155077451609,1.9428462605142147,1.1776078838281274,-0.8637456827645947,-0.5387527632341231,-0.06185364648952993,-0.8027830641983099,-0.059749636375621806,0.7338994831526336,-0.4533036345878199,-0.8228426564706353,-0.7711755961354368,-0.8262765288699863,-0.5635983753535477,-0.8221188644906091,-0.6773328657969104
SIDM00975,-0.6084992916934472,-0.5611748396816388,-0.8696889506959024,0.3623700865901483,-0.29166468157577,-0.9032130111202603,-0.7377486169457977,-0.4588367512570681,0.7671525867775171,1.7522556589465144,0.5569196112889497,-0.5615778308936319,1.4538837170338434,-0.6115338186233514,1.5093383524414463,-0.7823508261836253,-0.02804275173375653,-0.8140604101490666,-0.967845473909631,0.9339080895219498,-0.9198146214260817,2.3274161288570823,1.006437184364387,-0.8793367326138161,1.464046725978896,-0.10761673825484788,-0.5685355236597783,-0.8379025509383136,0.0339766795890459,0.4249672327498945,-0.02284544005486329,-0.8496076183509969,1.6574038824576844,0.3429974931843264,-0.7345797561706838,-0.7170046765586905
SIDM00971,-0.8305715943232101,-0.5062969108334685,-0.9180877578855798,-0.5944049305754823,-0.004032772687473105,-0.9875064328241833,1.1441948836839468,-0.7474816116834178,1.8509788882067586,1.4994688610929772,0.541216187676626,-0.6761553807721803,2.2854506381933186,-0.6860980250798494,1.6036039252717216,-0.8650395798068269,0.3881157607240987,-0.8771714141009753,-0.7331140597378549,1.1192241464918395,-0.9508955129481191,2.5381732906939822,1.9148086340177686,0.8509164525830983,1.1135770651449297,0.23572216505016472,-0.5022423957422093,-0.8159798232300062,0.17445951695084147,0.164270780641123,0.8182860878610179,-0.7446284038451805,-0.7344139291759172,-0.6943888141688029,-0.8571827825886411,-0.623261555640613
SIDM00251,-0.5019859249692267,1.142585681352472,-0.8908787661719496,-0.6862247722058283,-0.4256854331240501,-1.0053237659641596,2.1979757050358897,-0.6170920985858368,1.421649273427662,2.2903038299032383,0.8734907603493026,-0.6556230925463673,2.5064508935537746,-0.5337374425418574,1.647524519193121,-0.8777499855104361,0.6466645216194907,-0.7631003860148042,-0.8600718671519182,-0.7981477899652806,-0.8315328584206285,2.8440702944493736,1.338446036528666,-0.8872060682494562,1.423798101624257,0.2816309625454504,-0.5314336757007502,-0.6859905668302871,0.1319430372133116,-0.43564543968985003,-0.7952333689750459,-0.7429534634786328,-0.672235911177585,-0.8275397126056413,-0.8933788396756135,-0.6730150727145989
SIDM00412,-0.9151186167890839,-0.5703523535609379,-0.8162145897887071,-0.48545616475607906,-0.048505791061572906,-0.9995794707339388,-0.0067870624047167444,-0.7231073155013241,1.357331749279584,2.9301921765704333,0.9737614758534687,-0.6038611942847052,2.4151210101529865,-0.47163121640459665,1.543107166282288,-0.8476224924850333,1.6379431396356512,-0.9088650779866182,-0.8672076986433449,-0.9931336672228708,-0.823128823819504,2.038801243395305,0.9705818022484602,-0.78551694138525,-0.09785976158929195,0.13757108851956065,-0.7300735367677255,-0.30440951113338816,0.7334568651423314,-0.7504754914681132,-0.9312967923369734,-0.7185843887005299,-0.6949564655594918,-0.5705586461094463,-0.8264331387804544,-0.5594190112624892
SIDM00023,-0.938402028353642,0.19949465353550938,-0.8637850764886097,-0.6625105000180532,0.2320453198252236,-1.0310046053775799,1.5975995409919832,-0.7831741397565265,0.7646823398257577,1.7808034759611866,0.9558269620352449,-0.658401446057691,1.8273031907171453,-0.5464015260783369,1.684275328639192,-0.8445743918593448,0.7779737492443567,-0.5208840388298062,-0.8966495823469819,0.4563878302755499,-0.8379046163831755,2.4948111245736104,1.5377039181967824,-0.7366874212131069,1.598436180686689,-0.0039429853625385074,-0.09744117405630348,-0.8395388862634288,0.3757158528295713,0.08812294978918754,-0.9586159969818829,-0.6987201921627189,-0.6212047593328568,-0.09996714562502541,-0.926256908495447,-0.7065967413373946
SIDM01198,-0.8322770733098814,-0.5377797697078033,-0.8093336432903754,-0.49302774945994665,0.381430338524107,-0.9433659585126403,1.405689946717723,-0.44306873590240275,1.5093276317768447,2.3279952455902624,0.6256729651311778,-0.5529036899307899,2.093579280668538,-0.284977525939225,1.5527003810737294,-0.829655264720194,0.2451291347870348,-0.8838340526276552,-0.7856374621602793,-0.46549822196855956,-0.722653093840598,2.533467867657712,1.3715778039840225,-0.8553498283949413,0.6804718469929328,-0.23801522449958717,-0.7087714840388096,-0.6420271662353062,-0.248132021303508,-0.6817288712866999,-0.8799018831689585,-0.82674075174384,-0.8420018765008522,-0.6334209551978559,-0.7528598457754706,-0.6065762215231302
SIDM00441,-0.8609418468325066,-0.46017850679746825,-0.8215728191808436,-0.5266308598473097,0.39794106484860287,-0.8737098874542397,-0.7729252404901256,-0.6999442273360177,2.0545999108464414,2.6458557419646005,0.8295391469567543,-0.6115457887581136,2.2559225257312514,-0.5395891274871824,2.097283060017891,-0.763226496832704,0.32224558772128636,-0.7919487613646508,-0.9124668730594517,1.0231390830737253,-0.7546312400997577,2.3331125716312076,1.563605317421381,-0.7857723766228788,1.0695416667517772,0.155287802867147,-0.7196379507828431,-0.7428234442939265,0.5825495014591934,-0.6620555605195907,-0.9124656215190694,-0.6153976656794389,0.18809696889113,-0.5622450534224875,-0.7789161828320592,-0.5949312325179604
SIDM00388,-0.8479360831357642,-0.5424826254537146,-0.8327401348019222,-0.47599211619921916,-0.07542298322450887,-0.9371526342798921,1.347254181292532,-0.6805702640895228,1.1337265092179651,2.122969546544821,0.9603694285259676,-0.5206896671548614,2.6153091613197565,-0.6390194346836033,1.5880608541471004,-0.76177404129813,0.7114272649885525,-0.8368091940155635,-0.8698738421044284,-0.6699335398507209,-0.7132497598128179,2.1349983600930496,1.0434378852241597,-0.8201653735395649,0.06977998886563927,-0.3466748003137742,-0.89298617097613,0.59250684379306,0.07935559682501811,-0.5726843474715997,-0.7780561684076716,-0.6944634781794716,-0.8001535237862527,-0.7539187602721681,-0.8710867783354158,-0.7365725901567463
SIDM00417,-0.8768459588636827,-0.5966702843463582,-0.8262601199892358,-0.6207037241170171,-0.24970223921974075,-0.9064890998333641,0.06673704938575005,-0.7785246097401067,0.41330491654039714,2.6487569033324134,0.4912089217129742,2.162156903678748,1.8286326509548156,-0.5809606424863141,1.6055188154093534,-0.5904600432507522,0.49293768541888944,-0.860372543361384,-0.8439543208807725,-0.8045106739542932,-0.6098395474783762,2.017307336650639,1.523849149437264,-0.8737673219673328,0.5403890198680282,-0.15461964383699053,-0.631461645348962,-0.7509102378355228,0.12821706021066476,-0.5452266533903082,-0.917616943755848,-0.6927635216867747,-0.5688556713998113,-0.7773746630873917,-0.8576789039154172,-0.7331720710635267
SIDM00416,-0.8255787646211544,-0.5143659681357987,-0.9156384285018424,-0.24074231085762335,-0.19476511155388368,-0.8536353285381985,1.6903279225119963,-0.7002946845731955,0.7291885271214524,2.045334365887789,0.7226789428737246,0.1474004714295806,1.8829615547394631,-0.6195922758109865,1.44549439877428,-0.7736532056492328,0.8162235319700547,-0.5702349269543977,-0.7986318159495365,-0.7065688508295681,-0.8516340690667964,2.197914574402742,1.8581531684800847,-0.654377093923872,-0.1883513262289602,-0.29070338645250904,-0.6947126756099846,-0.6572147406154031,0.28631030647827727,-0.6263498719393217,-1.0209241946299719,-0.747185818715072,-0.4540143371609029,-0.5229342247878042,-0.6532934415056358,-0.5609205845328872
SIDM00974,-0.8467894927962176,-0.6108720708243705,-0.7892474705832152,-0.5609112888173663,0.20050360438747317,-1.0541999440878427,-0.9435996031586119,-0.6850037466795587,1.426591463882565,2.6450530314090175,0.8991941981302,-0.5435152478292585,1.663806578224741,-0.6170176958686574,1.6600702663197655,-0.7038691157626669,0.2322325893020512,-0.7836367089733629,-0.9767151517624139,-0.7847103432514361,-0.7795907257872844,1.9772472418661626,1.6013822331433187,-0.8711831420762722,0.5375993410474026,0.1815386705497441,-0.3757327534811885,-0.754481271190967,0.35056858154811765,-0.2955023937170087,-0.8754663469875816,-0.7967389254128054,-0.5567950190410528,-0.4081206872407043,-0.8448594270052634,-0.5354604093784875
SIDM00833,-0.8427559035614336,-0.1713466055201228,-0.8865814814968377,-0.5231984560118519,0.0328391636372124,-0.908288243818389,2.009879320618729,-0.3206804655145113,0.9717938837938636,1.2889617329438472,0.5885385536969263,-0.5981463188954199,1.7728930868735715,-0.5555701487401796,1.4091486876471155,-0.8485121854394561,-0.06951652777739575,-0.18600150870306456,-0.8365623708866049,-0.7255829863792755,-0.8990122795984059,2.2326013043581874,1.1390094955647116,-0.7841678184071473,0.6536663238844663,-0.060042389323324376,-0.4233906445359975,-0.4262630623193132,0.0648262747873555,0.19111010089697097,-0.8859552277097468,-0.7926147638585089,-0.8663103797873738,-0.2639481182385584,-0.8716098557410056,-0.6568022002533753
SIDM00562,-0.8456860649845165,-0.5116789283947232,-0.8680810005947805,-0.34513822509118014,0.6508075446342925,-0.8124182836707469,2.7815726557775298,-0.7332998095900297,1.1572050478147373,-0.4657119469371186,1.131649150212719,-0.6242741207784288,2.2462053238643556,-0.5653894402423656,1.8044482898838812,-0.5328442625932939,-0.24498320159141823,-0.8268181351737649,-0.8910626131765573,-0.17945485132127353,-0.7747799079701352,2.3941961398055183,1.7374641890732672,-0.7845594737393299,1.3562964809398015,0.8717276173789705,-0.8092085803015745,-0.6987392474140239,0.5882622023753385,-0.7158995624366948,-0.931040539431298,-0.7071902952235594,-0.8553923963217063,-0.5565210102974251,-0.7855319456964858,-0.5472916909397953
SIDM01102,-0.8132583079584357,-0.5264290533319093,-0.818095467679709,-0.6057964132024961,-0.136991691371535,-0.8977400145446085,0.04180840003947704,-0.6630787498320958,1.2955412689448684,1.7031111195843553,0.5688178225270796,1.9081933963743116,1.478412410153105,-0.5805172271176593,1.600818889911676,-0.8244951587615535,-0.12212476431072648,-0.8474816275883492,-0.8538465359086269,-0.6412299628594347,-0.9033810572892487,2.4604854405627687,1.7068575131431885,-0.8185343286407982,-0.3869646366907386,-0.022033095014783063,-0.8740321585489792,-0.8057482468137489,-0.32800598609662,-0.5718109348130147,-0.7888921200351484,-0.6250759879811522,-0.44217538125650807,-0.7246966460106364,-0.7548145543677153,-0.6082320389130109
SIDM00418,-0.8732120101535399,-0.6300277313701124,-0.7764990426901068,-0.5188350212981674,0.002855680053961528,-1.0223085273139603,1.3047338165765279,1.922405803307687,0.16574744412145734,1.745683341217856,0.7102397879018523,-0.6680307238776093,1.1730195863466562,-0.5140593969343051,1.5942387765672321,-0.792271456842042,0.5910584706377704,-0.8357143366334623,-0.9313760808749857,1.475777685700737,-0.7619998342505209,2.394189502522592,1.187639929912295,-0.8188776829513763,0.4549513874660183,0.0033665393515125755,-0.4718959439253689,-0.6500073619364544,-0.19039405709138837,-0.14443617941783077,-0.7917987102540454,-0.7680748642173338,-1.0148564635680748,-0.2878021037206887,-0.7950970551614968,-0.6561109709313703
SIDM00841,-0.8805047115834139,-0.5607032211014256,-0.8620597344114426,-0.5368469908341785,-0.0709674305433935,-0.9183695010687953,1.7129981754249026,-0.5831213262476187,0.7240680103009484,1.5567864790199517,1.154423857993459,-0.5926542711549365,1.3965732291617219,-0.5704467067789715,1.7050660394147084,-0.7580144810860362,1.3117411002820778,-0.8925384635826615,-0.7884578105394818,-0.7238020013195728,-0.8165955725501346,2.584548664685257,1.149557156659497,-0.8093875429926575,0.6829799531691131,0.18868600031845473,-0.7391609362367598,-0.4949072611434457,-0.25580846351503217,-0.22110558451002343,-0.7128576801220066,-0.6978945533954818,-0.8684475722195687,-0.29444739431429295,-0.8371692006154758,-0.586859420218805
SIDM00260,-0.935561467933073,-0.48429120674427095,-0.8948218196250446,-0.7350502279802945,-0.05873313818543644,-0.9709384615493685,-0.6992740887628583,-0.6991030352073122,0.9784523008944588,2.427910257877224,0.6695276060406465,-0.5749390614399137,1.289924360765445,-0.5308970806192866,1.4184393873095285,-0.8281921307786487,0.23535592832529342,0.0966796100945653,-0.34099156759187815,-0.6530443456751867,-0.754861781431233,1.8931420543718118,1.4319404410579726,-0.8599221290530641,0.382641526109691,0.057008639069185366,-0.8654307217314812,-0.7706254496925534,0.17268609888994393,0.18651389950350586,-0.5444033810196212,-0.7976323549209586,-0.5490131850598925,-0.3064448930997842,-0.8309490451408248,-0.6476540129798102
SIDM00111,-0.7606762703031776,-0.5619474855125423,-0.8680300418450428,-0.6538428915046696,0.2956312172048662,-0.9712905770143491,-0.6102373287379604,-0.6655229541667893,1.0296662398613132,1.996771801790764,0.5779183674012054,-0.6391037298187381,1.7013885944270475,-0.48861732898109567,1.3935439099165026,-0.8618566072932351,-0.12128806300063173,-0.9014991234398783,-0.9064618949106137,-0.6505279748964888,-0.8816388100134968,2.5687446239161504,1.5428257092379294,-0.83957890518083,0.7177927862613249,0.17573420155184832,-0.6934380054990835,0.6819883901636353,-0.08673365874607282,0.18766161094645548,-0.7541133085067402,-0.7313752415412839,-0.9062666333069289,-0.24128709210872018,-0.8009338237969864,-0.6584367311349861
SIDM01179,-0.8262103984331765,-0.566849353544627,-0.8257642436300994,-0.1442429628438862,-0.1363188435699205,-0.9230322001450589,1.098044633188552,-0.6607372615639852,0.7466623221490941,1.1202402673718734,0.7834323271731154,0.6378262383945417,1.4045930594630245,-0.6480489388524673,1.7950464954641867,-0.7775913985589601,0.4820558534366341,-0.9070992375200279,-0.8849410282488757,0.9403088213082645,-0.7093634604533471,2.0464013180066645,1.4203250076294023,-0.7823695722079086,1.3770057168563952,0.34571601739074187,-0.02937657649075992,-0.4648480333754984,-0.2809485536102451,-0.10919102910884461,-0.9444781899669201,-0.6930054997300941,-1.0029772713901093,-0.31991671648138387,-0.8442789871363692,-0.6331649193685146
SIDM00351,-0.8457077372319421,-0.447987685469605,-0.8291529183040862,-0.6447478778103576,0.12661466400811788,-0.8987567962269302,0.5139734377188231,-0.7055524584716383,-0.39247997775617766,1.0920907122142398,0.6174034800519277,-0.4847090688695763,1.2767947928937318,-0.6350493816265265,1.6504572321488324,-0.8370718330081501,0.21457291049957508,-0.9221044568711122,-0.9143053113257619,0.07565924642953246,-0.885372121712427,2.280619500829774,1.1947779725834609,-0.8426990967676488,1.105848508818692,0.22654630794848216,-0.6612215561224473,-0.7828220997587408,-0.18084736456044365,0.1469114667373618,-0.809693166354648,-0.7920010084358496,-0.8742580239241979,-0.5165669413553924,-0.7904001031101584,-0.8331471082818932
SIDM01205,-0.9008920260433982,-0.6130180042512439,-0.8153521987673149,-0.501683480036522,0.08386780656957293,-0.957894654182882,0.01620437758891366,-0.5635245623706479,2.180246735834137,2.8414051671895706,1.1944226309567818,-0.35083997736192574,2.31505700458744,-0.481338074543905,2.3305753939724814,-0.8549773004295359,-0.33776455421214674,-0.8504747967446952,-0.7415371250931725,-0.650658729950923,-0.8604996188171787,2.114675281761477,2.02157535796674,-0.8237226534277433,-0.05575184178219447,0.5146246322199427,-0.41178861749190476,-0.6954303518593702,0.4314730821563998,-0.7092068974460183,-0.894220144167269,-0.6902576222802959,0.01228209181082774,-0.7084657223468268,-0.8204830873127631,-0.5870976247407201
SIDM01095,-0.8941515331536574,-0.45528447505273717,-0.805014057548144,-0.6554614764354684,0.9813991417693191,-0.9951628163655479,-0.34794855965644383,-0.7077380442741387,-0.11255548665864422,1.87641152517309,0.3843051678667859,-0.622831808873925,1.4504647505741828,-0.6567486562704465,1.6381579850088255,-0.7954401002640854,0.7557463906921311,-0.9396924299736229,-0.9076413716791302,-0.8613123929541033,-0.8026103708558077,1.7268364462311192,1.0436049814400303,-0.9280283550639149,0.9549733405621698,0.10845035715923401,-0.692020336046073,-0.6420696346250896,-0.03046172721390614,-0.03907084052075175,-0.885375762752762,-0.8386200958050319,-0.8930110094468193,-0.25572378163323883,-0.8640004918904038,-0.7927407077692243
SIDM01159,-0.798834662652732,0.018751739086164853,-0.7896110292037557,-0.41142522880075566,0.1017746409974778,-0.907517587312222,-1.0333831875164825,1.5696247020575098,1.6611625661079925,1.7917568593615403,0.8587328431302628,-0.643943643404935,1.5772055669267726,-0.61709596293114,1.5688040385261823,-0.8633033920259203,0.2902255574708197,-0.7821775758660361,-0.9759643721606425,-0.7234354749245087,-0.7437993064711357,2.082190662184422,1.7639452315260937,-0.9312772275871757,0.7755713613736032,-0.0014281388990652411,-0.3225483354627981,-0.5519913751758604,-0.06242147908997329,0.8629633566185284,0.09057877523884734,-0.8549961504293709,-0.8804746211200599,-0.519426665216719,-0.7490478355369791,-0.6314373560004785
SIDM01183,-0.7966003682316535,-0.36852169740379376,-0.9008241379533316,-0.6927374280863825,-0.27721075618900154,-0.9480224879119264,1.9133176024219904,-0.665612007831089,1.0094436812181882,2.5760505006429413,0.8141695171710739,-0.33245180310749606,1.9410738039959436,-0.1337788247718105,1.721504687340855,1.3046968027765231,0.010024229765841412,-0.918067498560819,-0.7468519389298245,-0.7422482764045806,-0.8207095187981415,2.412321067941632,2.0530825649470974,-0.7529996060058207,1.0442212517415366,0.4907634457726843,-0.715120570218357,1.5175711896881603,0.09428821109105995,-0.19587632427079493,0.059611231253919546,-0.7618987430691712,-0.7847700708942312,-0.29820531388121374,-0.7805199181082747,-0.2804582038446713
SIDM00328,-0.9210460748810556,0.08826522164918964,-0.7952928368674193,-0.6729562361247275,-0.1057221138825008,-0.9963763824655376,1.7483350671828684,-0.8725155930674963,0.8186914310608893,1.856257437480173,0.4652033888175918,-0.634159783150441,1.7388206487967055,-0.6444744220238454,1.6723881113003087,-0.7900059317069291,0.4739578108985772,3.3813275397245763,-0.7629326850273663,2.304199790319277,-0.8573086757881805,2.0991125774715793,1.4549367824497128,-0.8861570547475366,2.2267046156182135,0.26903905892974556,-0.31894257915162466,-0.7243987286632219,0.17365666813135724,-0.6261638686183487,-0.43205675275579297,-0.8769322684107992,-0.3011736143298509,-0.05681131282612994,-0.8348293893262355,-0.6106788597418403
SIDM00389,-0.7821125395087107,-0.4740240812967416,-0.7871182526784661,-0.5184230696611407,0.2230838136492729,-0.8987843077751629,-0.8815921617523738,-0.6911662156350912,1.182707988604607,3.0253598703075877,0.9649180135266212,0.02919471371733969,2.3678657940868306,-0.16162833098609042,1.902215450260087,-0.8960221235686059,1.2562028610199338,-0.8710947349529004,-0.7573814109175034,-0.8084942832087406,-0.27916105252552104,2.075635283415262,1.4225476788197662,0.15108050016058472,0.23108273834399642,0.21593710893279322,-0.7800527100559523,-0.7170489665033283,0.6396183039214092,-0.6605262872043047,-0.786603530161431,-0.6802927870859188,0.7510252210624818,-0.5334596427805088,-0.8767129200379715,-0.5648649728740577
SIDM00489,-0.9457156485848063,-0.22375140627693352,-0.9541741821960605,-0.6851690737630679,0.5745683711747814,-0.944580429611517,0.2394108173289169,-0.7478432134619876,0.27680563745636466,1.6858285705695002,0.7084768927942635,-0.744998288072954,1.8003204242051771,-0.4593473893032322,1.3324136666467086,-0.8589927651942799,0.9211081812758857,-0.7951321706683658,-0.9396048860640684,-0.7355025749301902,-0.8904245154188903,1.9175468084367306,1.1753803923549822,-0.8551495933129775,1.059510935962053,0.6232990062818476,-0.11225790298815452,-0.8539913565524875,0.1814596141268745,-0.22446511559130727,-0.702545573967022,-0.8124941775863315,-1.0555031371008845,-0.37679396929634734,-0.825157233670241,-0.7044537761133837
