,SPHK1,PIP4K2B,WASF2,PLA2G6,VAV1,WASF1,PIKFYVE,VASP,AKT1,AKT2,PIP5K1A,AMPH,DOCK2,PIP5K1B,ARPC5,AKT3,ARPC1B,SCIN,WASF3,FCGR2A,FCGR3A,FCGR2B,PIK3R5,DNM2,CFL2,CFL1,PIP5K1C,PLA2G4E,ASAP2,DNM3,PAK1,CRK,CRKL,PLCG1,PLCG2,PLD1,ARPC5L,PLD2,CDC42,PRKCB,RAF1,PRKCA,ARF6,WAS,PRKCG,PRKCD,INPP5D,HCK,PRKCE,MYO10,WASL,PLA2G4A,DNM1L,MAP2K1,DNM1,MARCKS,RPS6KB1,RPS6KB2,ASAP3,MAPK3,PLA2G4F,ARPC2,RAC1,PTPRC,MAPK1,MARCKSL1,GSN,GAB2,SPHK2,LIMK2,LIMK1,SYK,PLA2G4D,PIK3R3,PIK3CA,PIK3CB,PIK3CD,ARPC1A,PIK3CG,ASAP1,LYN,VAV3,PIK3R1,PIK3R2
SIDM00930,1.343291260601906,0.05601036047818252,-0.5182365662825695,-0.800568366117048,-0.6357347835764374,0.1883828663940376,-0.615362207274322,0.5893265631551212,-0.24556171741367638,-0.6677252584809572,0.09899523213939296,0.6311290013091226,-0.19156799537056565,-0.7893903049107237,2.1230955761634407,-0.2180386510464583,2.198705082089429,0.42093619858124537,1.507190923048786,-0.6000606871166083,-0.984308046837193,-0.7265809680505811,-0.7587140277244745,-0.3065981880622051,2.083516907979056,1.9092338106186348,-0.5986661965624612,-0.7754433177868008,0.7793292176098569,-0.5063419604898535,1.2211856626178936,1.1841992947480922,0.19538653818477245,-0.13904350925712333,-0.2651210942706517,0.1696001743547029,1.5450989772297357,-0.5534325250386178,0.021672345285170872,-0.8202110713519666,0.9635618171464889,0.5711838899907703,1.6555766282450395,-0.9152764170930772,-0.7474011786218204,-0.0376959691097852,-0.727150089094322,-0.8139693887735996,0.8976511952045725,0.30290400533265716,0.7279306732452682,-0.45538614529254046,1.769160791945939,1.8901527913461866,0.010472429798358995,1.573518238209279,0.6171248499872242,-0.24979423126218067,-0.1531898988384525,0.31248482186195187,-0.8978832193933393,3.201290594696677,2.3507761393308257,-0.9209500843024695,0.4347803699124279,1.0694553139238543,1.001151579119112,-0.7827542922037377,-0.6018887873070822,-0.3644979845480115,-0.6485793748417568,-0.7528539844114466,-0.9906503775005177,-0.5090014253272905,1.1230213712850856,-0.13964345663888136,-0.5268624669822445,2.364779767522083,-0.8024072042762728,0.8737351693075014,0.9181077294846827,-0.7056079399798292,0.014575363293496582,-0.4059092270600223
SIDM00205,-0.613609417584729,-0.002091748348805532,-0.3119821946808295,-0.6010675046040223,0.9962044092620933,1.3168390073618919,-0.5492403351759304,0.3526697437731146,-0.33915689912004515,-0.5222979920380513,0.17737971072273556,-0.6802197612667313,-0.8292123799551261,-0.9312578697930675,2.008298379553002,-0.861183600846659,1.404257246932523,0.5237443839532133,0.27669308280363203,-0.48835708550762275,-1.0008538868266914,-0.8207301563908055,-0.7539956740718382,-0.34796782254741493,1.1302232391300997,1.5780040101850792,-0.5272243375385101,-0.7976962664460329,0.5518646380384008,-0.6293873819891738,1.175149536474499,1.4703984657025024,0.7406755506774296,0.6949957929447728,0.934351026120627,-0.6049378701942888,1.844084856283096,-0.5644391668948622,-0.18853555260512828,2.635225909650365,0.8568707074983725,-0.25270764791755895,1.3168894534158992,-0.7729367651876511,-0.7323771557946881,-0.13595042299809904,-0.606553724296603,-0.7492456847350776,-0.37003623311764444,1.3339418258940101,1.0796951373936237,-1.0411855072682015,1.3409891625397172,1.3322487175700377,1.051587989526956,0.5535919930361,0.4897376188760994,-0.20589135531774405,0.5915390722118605,0.5489316027205212,-0.855289361386969,2.84433126733562,2.439385684372721,-0.9636740673183475,0.21829417768552534,2.171840327093602,0.12325272866555158,-0.5547505744914067,-0.5840164507510126,-0.3387004544103057,-0.6248047277629912,-0.7112553021626589,-0.8276894755207056,-0.5712124472459914,1.3960612045231393,-0.4482733152761993,-0.5470051600067805,2.393615459872176,-0.7310743349732521,1.01578245397244,0.06161770445340819,-0.7187713587372567,-0.11869190776716666,-0.411541398832511
SIDM00535,1.841092140021335,0.5948085935093235,-0.09350961655527722,-0.7024323354833559,-0.6393522738588544,1.5182103503736168,-0.5033242222125174,1.2884631372797068,-0.28518638484256337,-0.5408618915793801,0.21494390215592482,-0.7607040281804393,-0.829781654143731,-0.8502791214338721,1.577527191500164,-0.39499459966009065,2.0500154777518977,-0.8343510003189561,0.599310478604054,-0.7729870540980432,-0.910807696029887,-0.8752639103099373,-0.8295726654511544,-0.4956576547675266,1.8829279217393216,1.4709087931599447,-0.548188374632588,-0.9272419795123814,-0.5822255329139399,1.6498943249018785,1.0949170432401496,1.0898513957699045,0.407356728852332,0.05152780543694728,0.3077729399282414,-0.7290040314604065,1.3000319212396947,-0.4385572647813617,-0.05498016384756963,-0.7463364387027211,0.9678004752973103,-0.3899127538760231,1.883432078271293,-0.8126789478643738,-0.6977912060235671,-0.15707617151098258,-0.637103922954585,-0.8369538862787075,0.026537590323332156,-0.5904099272444729,1.1343889623376,-1.0943456139245604,1.3453431273722478,1.4841282346970253,-0.2478864288430972,-0.634499959279111,1.063465796649738,-0.3224424885244889,0.12312715701127419,0.19582941728268308,-0.7357695222280304,2.86443373940468,2.42346950310767,1.2113044222734646,0.7500249573430453,1.4202873253083916,2.891717025629097,-0.6520259920790561,-0.49688782211901683,-0.14978057297063377,-0.6926940720576358,-0.6663766376712261,-0.9150264447955364,-0.7098178199769535,0.8997583049314052,-0.2539926681533374,-0.7080365235488207,2.065540082486042,-0.882411857801126,1.2402583583333964,-0.9176049434794816,-0.728595339935257,-0.5220043118705655,-0.12358257377755363
SIDM01175,1.2978422763183297,0.16980577046140663,-0.39657091902756086,-0.7122171105842664,-0.7371670066365363,0.3335639348129002,-0.6120173626964567,1.2168504380852954,-0.08016722097030013,-0.5883206913387383,0.09587493842366358,-0.014009835629083445,-0.4939655721226236,-0.8725082179861267,2.5509187842393537,-0.1825887480860544,2.750333344227487,-0.8916619312608726,-0.5434511401482296,-0.627112913131572,-0.9520182208835625,-0.8243670391274086,-0.736705023470413,-0.3659889729580804,1.931031477242743,2.304819194661079,-0.5579415128504203,-0.7799617772847753,1.4538171547989909,-0.6109763935633409,0.768775857627027,1.1777552559948388,0.3603594318236799,-0.23129942999817588,-0.5425540217365086,-0.2632858059417549,1.6425243216910148,-0.5185920947024261,0.16501079523629733,-0.7610232325364144,1.005166371617297,-0.12797968165214393,1.8363960615709458,-0.7776208225326784,-0.6784471278706324,-0.01403586001503577,-0.6632698258155704,-0.8477518490168389,0.17952278097487878,-0.013471443778150476,0.9366602724083641,-0.9251989941341101,1.2156494065627403,1.7535731784915567,-0.7952517352567432,1.8925180353585243,0.3398167921888165,-0.11131929260320998,-0.49575842744309295,0.6479825539674176,-0.7865020402353677,3.2877757838524433,2.4483307923190685,-0.9451054978079041,0.8362006433606047,0.2531976242528917,1.223778796214965,-0.54938732001353,-0.46305690430936086,-0.3098911286964065,-0.6701466575268344,-0.6026167332225825,-0.9215505080059634,-0.33269921218671955,0.6640798322873082,0.002506738686092491,-0.34886228692651533,2.5913284443321967,-0.8840404751252887,1.444459316839548,-0.8603129906954259,-0.7401922925778914,0.23918537042937588,-0.42069171731819854
SIDM00832,-0.5804687900955421,0.10769148614932736,-0.7407643768526246,-0.6667270899606513,-0.6928270757432768,-0.4436554316973512,-0.6381362483869127,1.075823006844435,-0.2514166118181142,-0.46205316565691734,-0.2378042289293025,-0.7102954050962013,-0.8457277228815596,1.2419461136187784,1.742930795649804,-0.8788428968727604,2.643638603159605,0.1360952089008395,-0.4191353705691353,-0.3540113640343939,-1.0361388394635136,-0.8461824829581521,-0.8069546098634771,-0.14557640620752726,0.0421851998209301,1.896274301524489,-0.4384238437711918,-0.7867432509349558,1.5558907796615775,-0.8007904461893645,1.8952387448263086,1.116518361678723,0.16618086908550656,-0.05184857784570714,-0.336186523665113,-0.16742981838531898,1.7056895658150848,-0.5303992082959164,-0.26906675894002957,-0.7046636103056619,0.6923028262320772,-0.11017214820191233,1.7258340789477418,-0.9435791444964832,-0.8081403880354768,0.797196818509077,-0.49245051268520246,-0.8758339560127013,0.19588715897976028,0.5650186648590757,1.3273026074520387,0.6706086693612764,1.1176503368362631,1.3172768602687486,0.2266943705819657,1.6689700984628273,0.46481696792364285,-0.11439179477808982,-0.3177485484586318,0.6551428937817955,-0.7375258039993506,3.1887436298484335,2.6437928712777903,-0.9833995695714094,0.35812464551025286,2.7736167028684107,1.046160240520067,-0.37406796488656197,-0.5314621725712745,-0.14341741919831094,-0.6569557181797747,1.377572703433409,-0.9191982115047039,-0.7132146713611778,0.7843717269439923,0.2768332010294442,-0.6678945424268861,2.5809517366120334,-0.9512192639565977,0.34291595039666983,1.246617570888921,0.3699509238544285,0.44162358350931996,-0.11778769005115587
SIDM00528,1.2385958060107598,0.5005697462986702,-0.5507121129181993,-0.6715121522182197,-0.7128369432517246,-0.1353708928046716,-0.7226069134044616,1.0380621455938388,0.3818556376695243,-0.5890836890439028,-0.2441289252442342,-0.7313319981848753,-0.792727595218679,-0.5412252170277355,1.9026624225743785,-0.919850972455737,2.252866786849478,-0.770581230196437,1.1807845276917879,-0.7576588509127037,-0.9129814333589134,-0.8822394635298445,-0.8073656637101051,-0.3299831966395426,-0.04063199849391905,2.1486224364794286,-0.4633493239768962,-0.848961657296644,1.2339644873183049,-0.7798550207890248,0.7462255444598443,0.852200396774479,0.24950477971434085,0.0074211755829804915,-0.14771723134929374,-0.7353226586774321,1.8847069183400806,-0.4996791198260482,-0.3218768330637635,-0.870890048000654,0.7571192265504048,-0.6825184397628579,2.6104757168154444,-0.8466676082519157,-0.7581248018108661,1.0378364453030469,-0.6510440357176174,-0.8117829570437944,-0.040927824413456416,-0.1922537557799368,0.9385143313839711,-1.1591929716142764,1.2398860118524857,1.6199258707313975,-0.4057563361715411,1.2177119547173196,1.233003146848375,0.4348878716982727,0.19111840285633816,0.8647935137212137,-0.6806798254381224,2.959043057171385,2.2949733240091907,-0.9420837908967572,0.6451216688727028,2.8028244174081824,1.564507324531914,-0.5852519628535847,-0.5590028022514898,0.44421783595325104,-0.6983348285645211,-0.48005461948948996,-0.9606704250255468,0.285183373131798,0.5349196392587716,0.1993578058864077,-0.7385291112788261,2.1555517536740085,-0.9590122603556988,0.8719785478281967,-0.8266142788714316,0.6794774785206774,0.18273107511373848,-0.17416887289508978
SIDM00371,-0.7140276433484296,0.08908048527700686,-0.6234544311010164,-0.7107969413601002,-0.7628462826104015,-0.05755845872696611,-0.500899683026137,0.9696224320458274,-0.2229081156677861,-0.6704640021578374,-0.2747608020955134,-0.8544850347874327,-0.8294541283270581,-0.8371680266361388,2.128682157855254,-0.5686335331042086,2.9501877802281156,0.977729825291543,0.8837588721281291,-0.8258361677858805,-0.9715893393359843,-0.8813881818892224,-0.7672738180158256,-0.3817357593136208,0.49242720245550653,2.069903625140228,-0.5435597803499918,-0.894519780112886,1.794055081051477,-0.7180035614518027,1.666033245571403,1.1177448120590845,0.3246852697581666,-0.1291133991876957,0.5681342123101134,0.46214958715622523,1.396701116299515,-0.3489044680009172,-0.2007333675894931,-0.7913957619121663,0.2652186690952928,-0.0893044997751094,2.2100440702738875,-0.8204718036206102,-0.7249202561638426,0.33534619982136143,-0.6990613814483373,-0.8667014439167647,-0.08808762322878969,0.24361889694878505,1.2120628286858726,-0.9359494645636973,1.3523164157978382,1.4605516414666382,0.5634384901833978,1.7274603788652954,0.898770236196348,-0.20307902603957143,-0.49048814914395755,0.2650879285242577,-0.8761357432125781,3.0880157306915454,2.6032528136906414,-0.9726963789069745,0.8678167969956708,2.8271174503908973,2.386430517836091,-0.2862718400213018,-0.524745968826479,-0.566138614244299,-0.7043743746973666,-0.46908175074453023,-0.88018610162306,-0.5070118997171718,1.227697707652068,0.6397223626619672,-0.6261181045369932,2.754127915760165,-0.8221723108026069,1.0160205208924378,0.4947533722709237,-0.7438694522564562,-0.48558473460355517,-0.3247177219497541
SIDM00688,-0.45091007098809827,0.3697115229788663,-0.39429387296139845,-0.6398144130773915,0.9904411611583932,-0.0875702213957775,-0.4457658534540042,0.6899411857639393,-0.41723603747301374,-0.46487660381978346,0.12374973439305434,-0.3858528705181967,0.21006730336643223,-0.7992584236609863,2.3842801004235556,-0.7875148053517733,3.0109036581397417,-0.8189295399143466,-0.2532781588945583,-0.5141981117120675,-0.8542344287979458,-0.7401905696177239,-0.16944405875148727,-0.2672702670917924,-0.03311270039461131,1.7777570685360655,-0.4614153239898094,-0.822384719878922,-0.47307986442803135,-0.6950148594782587,0.34422977098460616,0.7912046090900505,0.5429719578027179,0.034888679318956686,2.1663338048651353,-0.6793275860838925,1.9485165590020046,-0.5819648433016376,0.42900067537817593,-0.7443022648158522,1.019941622308857,-0.3937183605894082,2.1682084432143336,-0.41549892240494946,-0.7005566701957374,0.12654702851987729,-0.21475248554668683,-0.8374703819568247,-0.48595748145052364,-0.49774884641753675,0.8242913305940455,-1.0665062590154357,1.7294574413434163,1.7778259582340152,-0.6876393771058166,-0.982203312559054,1.0171579170303477,-0.1513840976074446,-0.34541870925385126,0.2952871737853554,-0.8157261638981668,3.2886295791629636,2.1602638041149684,1.8017001653248612,0.8976922539901645,0.8238903667939625,-0.506856308393467,-0.6335670927567514,-0.3298514717388383,-0.3405784689638338,-0.7026395009714318,2.0115992902862883,-0.9499385725787511,-0.29382526218451177,0.6473645448478188,0.3674348196825791,-0.6707219882446551,1.8260307611657363,1.009652794689846,0.7017397888597287,1.1629695740770745,-0.7602217993640674,-0.011552678430060978,-0.3592231531599428
SIDM00583,0.6457428979254582,0.1833493793081051,-0.37538773131985587,-0.7693753762755963,-0.7814737073003016,0.42308535316568097,-0.53131323134585,0.8855997102708766,-0.045288651105350054,0.6082372003145006,0.054877612643013975,-0.8014394015665268,-0.7729838198572546,-0.9162714711977913,2.0537305873795644,-0.7205918363682406,2.869158669478134,-0.6520822785752803,1.5616101977526218,-0.8063874209450372,-0.9743303637119223,-0.8346386107270137,-0.8779034276424424,-0.4686459221150232,1.6941990293665203,1.929439978299327,-0.5211066344017357,-0.8421859264882292,1.7603074018349105,-0.7822376277236878,1.5184135399083074,0.9698373544105836,0.47128794250050116,-0.1707433548638874,-0.22060677869000758,0.17078555009566324,1.6114544436471292,-0.5157722920358297,-0.20460953604574852,-0.7911583678691806,0.9056619717163262,0.16430959168262504,1.8958437754297806,-0.9601930096575618,-0.6932647290301834,0.1796070399986018,-0.7138214923847772,-0.8862100571508587,0.0607432176540245,0.8836615716232623,0.7899859416644135,-1.2075542297407797,1.4430248983736793,1.685678127044036,-0.3737068206592029,1.0668121511980335,0.6289256659452092,-0.21481962516886627,-0.2018852131744605,0.20109644603436336,-0.8754638361934199,3.1241355973598988,2.4974852595841295,-0.9199803403028243,0.7317678249074253,1.8604369699760281,1.1348676146621817,-0.6388066314702032,-0.5805520619329443,-0.40833772551719677,-0.6698947830389509,-0.7286866846344215,-0.9808231488401452,-0.1527499375768399,0.871482869285972,0.9496308898300391,-0.48999271577481524,2.6430678688199745,-0.8481020116745684,1.4764903386888717,0.7842877830565655,-0.7121641084927908,-0.29448280234238117,-0.3623635771579412
SIDM00188,0.3408480190637621,0.2188567194521425,-0.3604375375266912,-0.7632862819555466,-0.379993181534464,0.49699190409278204,-0.6943455378076588,1.1236894370778159,-0.35111596889561153,-0.5583234954967731,-0.031088405739715254,-0.4361503501385643,-0.5318980688263654,-0.8231338347633701,1.988937865261689,-0.44715747290360025,3.231304115262924,-0.8199118300972535,0.7715463624884449,-0.06360364689502464,-0.93579699745647,-0.8702606281747716,-0.78766218887177,0.3953293935211931,0.857630924448978,1.6234260513083125,-0.49410643574344404,-0.6914472138925712,1.82295306643594,-0.7829642770912836,0.734317875397576,1.2353378008602314,0.05512842732010324,0.0027151719605163194,-0.003474190374160042,-0.033226026024080126,1.8253292910355063,-0.47957117309692604,-0.18803431386986683,-0.8228577767666927,0.4677356918668298,0.2323361670544803,1.3966457788197972,-0.8875720227545725,-0.7453903738381048,0.3308207281993569,-0.331781290515137,-0.896916990731946,-0.06671363514432287,0.4625332459861367,1.079430756044699,-0.9732980876796037,1.4928063201811583,1.9989131636159096,1.171571391297305,0.737025325486841,0.4264713656395576,-0.42187127666801916,-0.5077626478250874,0.08877875582836599,-0.8713377319499751,3.150277334976219,2.8097398699173346,-0.8999911112052374,0.40277808327749265,1.484802742417318,0.6552406712658938,-0.7287875783142379,-0.6004821191124606,-0.33943156632112537,-0.595034887328608,0.27253419900906584,-0.9310885802477388,-0.6910247353296446,0.8049929994706001,0.7826196490419794,-0.5501437224101906,2.534856822936762,-0.8402128433442747,1.8984267929378618,1.2005156634248935,-0.7559659514255253,-0.4237365514516711,-0.37548317977199686
SIDM00096,-0.5816485497398101,0.24467549171571112,-0.4227793060667297,-0.7123998174602444,0.6863720783345373,-0.3313164761805678,-0.5482413065224333,0.5932836785096405,-0.019285564832576124,-0.5288424162738694,0.26094822385436917,-0.7500750825208019,0.5668798547813508,-0.7791121440261384,2.143751138437261,-0.8318831672033429,2.834572247072484,-0.9107205872313198,-0.009160813721263747,-0.7007139004024524,-0.8531193836972141,-0.81024814570845,-0.7693953926003733,-0.4166469456841245,-0.09034384884269238,1.9356908505938382,-0.5479222569233454,-0.7285102513698347,-0.496235687435507,-0.7940298271349877,1.3034444832115173,0.791017256098873,0.649349880131609,-0.10716390784739162,0.23593675271875486,0.16228402526082977,2.0403650785335112,-0.48700788409767487,0.036526031482887994,-0.810010313025454,0.980044853465392,-0.5481833872910238,2.2802537748523455,-0.7645189614076083,-0.7838879460763619,0.3899594296124096,-0.5448898954717033,0.7180338163700383,0.7656782119676625,-0.6160770730241047,0.35180407611189074,-0.8068653023065334,1.318829693189878,1.9495572031609423,-0.6722648245617031,-0.9182424085186269,0.857542565161663,-0.1752223552356042,-0.5367617656104458,0.36112936791762984,-0.8147168231175592,3.046850655952612,2.536980925075614,1.8894120322018177,0.5979301769604732,1.3888159157881443,-0.8884727050175077,-0.283062382396585,-0.6009252407205914,0.697408185520445,-0.521576226029992,-0.46473120636622883,-0.9397572033449636,-0.6510490265878993,1.152940356640037,0.09169059427396094,-0.7303867577555122,2.0514053349663914,0.4744480397921314,0.05406529507352845,2.0261988029443367,-0.6800905498729175,-0.09693671712346892,-0.3669740611702108
SIDM00379,0.43356688850402797,0.15023262477934307,-0.5193837409452029,-0.7734903093548708,-0.6719012380788649,0.4371174533851462,-0.6457276562332379,0.8684456454722426,-0.01316232682888373,-0.6220644451795638,-0.13836309484830353,-0.12017954786240535,-0.35915660879041433,-0.82630438709435,2.160278865781683,-0.27762147410040944,2.617664452916529,-0.7239766317812223,0.8824980494847501,-0.4509971464869358,-0.9248031450155567,-0.8367629710589536,-0.7941717669288347,-0.370717846581005,1.9150406641490403,2.2484638826253827,-0.495451400212633,-0.806539538942272,1.394870275533686,-0.747845214164461,0.942857274551871,0.8455410678284401,0.20983679636646693,0.11631930502560767,-0.4402634315008523,0.5646130774593822,1.698371227525959,-0.5562537453294385,-0.07687776970330007,-0.7896596962192357,0.8190586770082638,0.07851317039251927,1.7933257680243055,-0.9203004551664491,-0.78258172070619,0.43532511485869163,-0.7762887179368332,-0.895971648020863,0.483221569147599,0.999902620208911,1.0232029178468316,-0.996106608593254,1.2489389903344363,2.022130077624146,-0.3948278222662645,1.561030333476347,0.491160015526558,-0.07483301193834907,0.5433619841299906,0.15567229889027803,-0.8341344343850042,3.3107000148674466,2.606417034874675,-0.9286648343222953,0.6973435743871191,0.15451593538981148,1.1507312869728594,-0.5096073157542776,-0.6026646012137733,-0.17569477625546456,-0.5166778654772073,-0.6361225386179691,-0.8588511361401194,-0.49016180649043584,1.1247469860508599,0.30423390941718415,-0.4047581235737372,2.746891802048884,-0.8154659866653698,1.4987546789380892,0.14945510148399516,-0.7232701766186035,-0.46910801326667956,-0.37835063652083634
SIDM00381,1.0775722737545101,0.05493585847478564,-0.34731923386221925,-0.6816783023483967,-0.06802685372878031,-0.5536484847163632,-0.7219353278715538,0.1715182666119185,-0.04287745110820446,-0.5430866207951622,0.05051320332337726,-0.8792293605315501,-0.950956825214363,-0.6963979764490776,1.8835692718429518,-0.8602505514400279,2.207776621927223,-0.6474937222351066,0.4071879615391324,-0.6056376727335151,-0.930038267740796,-0.8986070775886716,-0.8041760964446747,-0.16926023826910452,0.5696987848131959,1.1719075227962739,-0.6997381391769034,-0.8850548252960404,1.3880808585446407,-0.8895525146686291,1.1910022015074153,1.0930480415116317,0.1896566204271344,-0.12415696741851895,0.17028029514701767,0.4192162203451597,1.7371395681892705,-0.5717060472861729,0.01727056898644206,-0.8411865206240031,0.897858867705595,-0.45328340406083617,2.071196153835143,-0.8693433848595606,-0.7892194887332041,0.2526847441961472,-0.489811888375531,-0.8474377039934322,0.15813481992120407,-0.1612603124885807,0.9966579091410299,-1.178979461045022,1.0477340688465575,1.8310707676208626,1.393790740220001,1.1468003874389396,0.4833651644820914,-0.12390379936772107,0.39854074626816055,0.752201850951832,-0.8320512010765689,2.997937256677303,2.4203866488870944,-0.9426947619360114,0.753939271358998,2.5049136519993986,0.953269837030082,-0.3558701474183104,-0.6692074624079964,0.18989570060934466,-0.7882690554526318,0.864374763732811,-0.9087417571885338,-0.23452329603910904,0.9506157842467021,0.21604679313046446,-0.5757213739247654,2.3739555525702616,-0.911147782285361,0.9543713670027992,1.1002476537611963,0.11017908872773048,-0.7599588174260159,-0.5917934011520232
SIDM00606,0.29204492151284117,0.16985131250281135,-0.5131655216717572,-0.773437978413469,-0.6977318178055844,0.08769519962922193,-0.7621462834801089,0.7167593756751276,-0.14160959190569075,-0.6281621719182732,-0.011242611536890218,-0.8188917464514152,-0.9650088663658919,-0.8448973373452895,1.801220796478393,-0.8939875138709149,2.967607030916756,-0.7827294318908489,0.8706349677790493,-0.5895599525986631,-1.0447018018227863,-0.8559242101931975,-0.8211419647777892,-0.44909727821926143,0.7385246364678415,1.658720450865689,-0.5745904598792709,-0.7678461037780118,1.1482736839489334,-0.40738992776572547,1.5023352268825274,0.9347377805263236,0.3186932381423279,-0.2587507584315748,0.4815870220764157,-0.04634217725515358,1.5387909034688163,-0.4235979963925561,-0.29493820345530863,-0.8411179743391992,0.7137671556460751,-0.3737368190033975,2.099403965570547,-0.8808111012307056,-0.7129569689370705,0.6134657399457767,-0.665744726731841,-0.9274622107309924,-0.059893131865759404,0.648830781748533,1.075272449032942,1.4907949410159322,1.3719792441221463,1.767310690062274,0.7101243135745992,1.5125404471926958,0.5160876893835308,-0.31893512796117046,-0.04324383528826498,0.4232371088834983,-0.7301580580503343,3.2229494975190263,2.626170724927151,-0.9659870986856234,0.664751676648903,1.6654020391522113,0.4732425703155261,-0.7016117408075442,-0.645574963645673,-0.1137816734363827,-0.6331594495450585,0.21067594787038096,-0.8825524229579436,-0.6318258003580642,1.0506924738126842,0.4020571370546068,-0.7591909477467037,2.8309813796522585,-0.8414961297232282,1.0586003699921906,1.0948028968012298,0.3134008220726932,-0.41874244175240954,-0.209948371676178
SIDM00541,-0.7876042348525205,0.08421647909056112,-0.3217149783941669,-0.7336948333898584,-0.6696005787562788,-0.48311401857456293,-0.6435651531449827,0.9647720702577093,-0.36621549702620304,-0.6007472926136289,-0.17159558818370085,-0.9088653756465023,-0.9392276216103822,1.2431964716565087,2.0071141027799766,-0.9153684783817391,2.254934304256118,-0.8058862231882957,0.7205586574648913,0.16563194017874894,-0.9852175323098794,-0.8124332624343921,-0.8063744066108226,0.035483931649873277,-0.2276179498904521,1.3499849904868442,-0.5051458447072064,-0.8501574264117886,1.299425173737948,0.06807767683295769,1.4999800393295328,1.471999567999922,0.09867600544958426,-0.21794859971088795,-0.620963002509432,-0.027242576806171162,1.9089855078107043,-0.5037091666797546,-0.2758626772190839,-0.871618362258661,1.0290312252388352,-0.18831354066615433,1.9571623383582237,-0.9773168535124378,-0.6430902400436803,0.7800551094580247,-0.4432327851806079,-0.9786678966898616,0.026287232095701937,0.873699087702622,1.1667426027588026,-1.1289068603318586,1.2854702545666827,1.4127236690728564,-0.4887697660295176,0.6595716805614443,0.567754405993184,-0.36718331651826147,-0.5435997840886316,0.8120384684781511,-0.682928841333268,3.009443343614884,2.4439121917431357,-0.978981392624476,0.35635086115020703,2.236707277762505,0.39622236844087355,-0.5936658256010616,-0.29754619350814865,-0.05134309757083228,-0.696695294106488,2.177233844974038,-0.9103064449909387,-0.6285116407224137,0.5114271828285004,0.1794247131396706,-0.7137881439149677,2.3049032833828194,-0.875386630171873,0.21344633664796075,0.6168017725691783,1.8785052895995114,0.5113303426809513,-0.14815401874949208
SIDM00808,-0.7968780752264844,0.15585926861537902,-0.5694839660341466,-0.7104460469138281,0.5193095099521964,0.11859505673069747,-0.43836133003484046,0.6144478989331233,-0.1475363812925706,-0.50654037411019,-0.18592765076296194,-0.7701234895657665,0.4965626994096663,-0.7050032104008921,2.3349175754957714,-0.7514786177598519,3.0840838253799063,-0.05034518452405977,-0.5797900762460395,-0.4458963125490081,-0.8836978798897239,0.9459969875383601,-0.20466196935160383,-0.24880862598944967,0.8722743308913397,1.4956171680563102,-0.4793555492071255,-0.8710954917203388,-0.7929387691476073,-0.7291767436040374,1.0019439894345519,0.8187712753098555,0.5535080384005011,0.2574290387186714,2.500749011685453,-0.6981972687778393,2.1058127565094473,-0.5923728869991906,0.21564908829814508,1.5783506023448013,0.9773364735836857,-0.596178704483926,2.0116019047245493,-0.8378189956541972,-0.7551662977668937,1.3975502686189258,-0.3076852586217125,-0.08573478114914386,-0.392293316218726,-0.6631507571430795,0.44358274404757725,-1.063685326928143,1.3462104316824628,1.7691213736507259,-0.7256771086321036,2.0867198461200607,0.36623175769070826,-0.004417979043236023,0.12787123601818728,0.8877596553640671,-0.8108788057756635,2.82322735464106,2.0362623761898955,0.6268817811974793,0.7613314325201707,2.448414016042489,-0.42188767449695125,-0.6908069345014894,-0.48975209542813464,-0.18769962581515623,-0.6895349252393682,1.3207154044733738,-0.9558201492949939,-0.5364889375174622,1.2664125924450338,0.08615817961795899,-0.23569107664642458,2.085937953080852,-0.2505670972321455,0.9553654909172031,2.0029172953414687,-0.6967019703337474,-0.3909763615925668,-0.3126549652751439
