,UQCR10,NDUFA4,UBE2L6,NDUFS7,MT-CO3,COX5B,COX4I1,UCHL1,NDUFA2,NDUFA3,NDUFA1,SNCAIP,APAF1,UBE2G2,UBE2G1,VDAC3,UBE2J2,UQCRQ,UBE2L3,COX7A2L,COX5A,UBA7,UBA1,SLC25A6,SLC25A5,SLC25A4,SDHA,SLC18A1,SLC18A2,NDUFA4L2,TH,SLC25A31,CASP9,PPID,SDHB,SDHC,PINK1,COX7B,COX7A1,COX7A2,COX6C,UBE2J1,COX6B1,COX7B2,CASP3,UQCRB,COX6A2,UQCRH,UQCRC2,UQCRC1,NDUFB3,NDUFB1,NDUFB2,NDUFA10,NDUFAB1,NDUFA7,NDUFA8,UQCR11,HTRA2,NDUFA6,NDUFV3,MT-ND4,COX6B2,COX4I2,MT-ND1,SNCA,NDUFB10,NDUFS8,NDUFC1,NDUFS1,NDUFB6,NDUFS4,NDUFB7,NDUFV1,NDUFS6,NDUFB9,NDUFS5,NDUFS2,NDUFB4,NDUFS3,NDUFB5,PARK7,CYC1,GPR37,SLC6A3,LRRK2
SIDM00842,2.9142570122410976,-0.5135431135649685,-0.7604837948048485,1.9439656288896134,3.702648847596216,3.0638434436207747,2.348857506623553,2.5031923192205725,2.0775414646816546,2.6056241856337676,2.968480261174742,-0.7549340256786772,-0.47754116882677083,0.8830773417751491,1.2269650123099332,2.166051068477642,0.8152250897230624,1.9646452219781103,0.6987489675619113,3.0587561364885856,3.134119709993296,-0.4761627537016277,1.3365829733339993,2.7092931694769433,3.3123914788001447,0.4668351970043515,2.3155187663142964,-0.6974546710854728,-0.7668770541162299,-0.8051595315537355,-0.5788366338096511,-0.9312365989856547,0.023439609690782102,1.8687363456697623,2.105576481009561,2.1658229367896364,0.2410662098484749,3.1120760796331566,-0.8472194076387072,2.8856390413739854,2.309962367809856,1.6220419183468249,3.040152798428444,-0.8524668574793165,0.6224801216605629,-0.20067266390918342,-0.9128897289898951,1.8869714274892204,2.896269103799549,1.4723372182907,0.5556738111313044,2.545195789466358,2.2465833955382486,1.8346266654776644,3.038898950103503,2.3486496545016924,2.306598259979777,0.8007772463909855,1.5399175322966374,2.6073349950227422,0.7437011151947167,3.9864618477536378,-0.725785167336183,-0.7114287678510396,2.9377608425508095,-0.775147618342277,2.388745717786969,1.5833923685722533,2.782553371941436,1.4388936427020371,2.088301615604724,2.760314535916112,2.16689757515593,2.028099491797535,2.476145510978978,2.313014709067678,2.544849556097519,1.013941006404742,2.9953462618098796,0.22473805832049878,2.3512775671156567,2.746303910688639,2.7410954906569596,-0.828192789301953,-0.7372169851552572,-0.8158364010408777
SIDM00923,2.929929474073438,-0.5288002047271914,1.9116152665028212,1.665851317679013,3.537940191773968,2.8919534775887183,2.0963679615978714,2.02492313007565,2.1936677741370962,2.5176901951333988,2.908662152504084,-0.8875707999905226,-0.6197202948578282,1.0047971253317707,1.2883734937144142,2.5869989816634247,1.3569171903970594,2.2768309350832587,1.2429565066795976,2.36457322692034,2.6804253168863497,-0.5064180115754836,1.4396519121663975,2.0432922941646834,3.3811559138991947,0.6043431539034929,2.535352981189662,-0.6529346343206739,-0.7754938628975697,-0.792236989797636,-0.6775054279031537,-0.9416246005802958,-0.06799776865887965,1.8443208333803272,1.9699696191873133,1.7633179815612543,1.5141423335142226,3.0941879947746567,-0.9268179415214333,2.6952897609809314,2.3078389808467157,1.2685158408622088,3.0984910471153033,-0.8722261559223313,1.0074097695386492,0.14967184779527823,-0.7878679165867223,0.96368559152155,2.0480923814783605,1.1927142949330245,0.8261489724107476,2.9728514096368746,2.9675335618936725,1.7316103714368318,2.538933994606167,2.201658618308053,2.070546782975075,1.0834117851136535,1.1221466814848038,2.509125347008042,0.6299567827904329,3.5886397734309257,-0.7655064667735004,-0.8216746342205198,2.8108405367744114,-0.37188461974271014,1.8306374499150706,1.709304488931795,2.675940113841323,1.2293657118544965,2.4076593465570895,2.3228392213329685,2.4528321190028524,1.9315144947108258,3.121437857008106,2.5853576098269397,2.7849053351492064,0.4191825323032132,2.991473504646162,0.4519625141249115,1.9523168199040446,2.911783184686943,2.8930815122617592,-0.6388249229336652,-0.8397023460164567,-0.8456408767716894
SIDM00120,2.9284827018710464,-0.4600207938356485,1.7721973613613378,1.8269746551046468,3.564372966898866,2.6008850576692906,2.0915530345963154,2.912549272538758,2.217931229187231,2.3059653617983185,2.7212938743831003,-0.8500249860554211,-0.577918620412978,1.5286251591006232,1.6539348743238216,2.8450042827485857,1.3176945802609674,2.370903065828999,0.8694844226602674,2.156454682242266,2.756165294158611,-0.2760208484215426,1.2390746280471405,2.600185383479338,3.162489093624723,-0.14239303512261925,2.396038098841725,-0.6613671716216615,-0.703393840628626,-0.7772124426857974,-0.7871562976753975,-0.8348678295836666,0.1231674783784464,0.9903494329167698,1.9106590732782152,2.4187849969015027,0.8576581859331776,2.618188912309541,-0.956434414404922,2.637010607280303,2.1832535718321906,1.6200931769987381,3.0473935003672734,-0.7832559488997624,0.29967818164189686,-0.16159775331960832,-0.7943632463198074,1.6489195145673474,2.206862026736338,1.0885139210437746,0.7405831279702978,2.912636854542501,2.843823527430838,1.6401116605827253,2.7304154758446773,2.5372193336175726,2.1307371798379955,1.1911192000332376,0.9610046765054574,2.522578387095804,0.4663762712377249,3.7591015790307725,-0.6094783509563444,-0.8346303207489736,2.805148445742569,-0.5930491254287027,2.1018807798113905,1.8165641478413657,2.663256481931384,1.3061862968783258,2.0999923057631085,2.46751004306061,1.801967854570919,1.897357103277015,2.982025267532415,2.380892367057634,2.3033178678369226,0.9756082995479561,2.7829105534456846,0.3210724681689566,2.293156454844677,2.981329552882586,2.7112684610504054,-0.5358592679834131,-0.7891937971865945,-0.7791088770642588
SIDM00900,3.105788153807768,-0.3837294152726294,2.7640731380585177,1.9929416880703883,3.6865432802222715,3.038017469489195,2.419409066573393,2.166290183550637,2.402169079648344,2.6498676511410846,3.0240651499067703,-0.8587595209441613,-0.7019090220243636,1.1742316085932085,0.8817994308855108,2.7692047362946948,1.2661158279505282,2.3447580840262767,0.7118898047627826,2.7724784413959003,2.927550023129714,0.5651746559592289,1.4562144728246067,2.9496472389034274,3.3152363254464756,0.8149947087628586,2.3462034926002238,-0.7071670124383398,-0.8199076255278064,-0.7897829152829484,-0.7476858804684996,-0.9127413749376021,0.37001018578732736,1.4426088521515856,2.0525381108843903,2.282689201232246,0.15480290689849494,3.0601127640490735,-0.8411321236920569,3.0011676699440217,2.541080172558575,1.7925100471901163,3.2195959897254354,-0.9120371858035752,1.2213503978186204,-0.13182106974504504,-0.9080522240562131,1.5926019661950166,2.6456178628286207,0.8543087755789474,0.7844720616323764,2.791521418842506,2.54990596188607,1.5872504019011668,3.0279069175687,2.5567648734559882,2.277723478486406,0.9829827055705666,1.513709636960423,2.8692628852362514,0.13747634462740035,3.4473954655383703,-0.7810808882332307,-0.7947005347067125,2.319511659124063,0.4778255561008017,2.03866691300776,1.5929674022969236,2.6133942901020446,1.4710519343056114,2.1317683494580035,2.53212644041701,2.5274080113288644,2.215499228740463,2.914486464555271,2.598930394809823,2.445623403414217,0.6089937343017576,3.0937541746148565,0.4724381510443361,2.32997863356727,3.117151914983873,3.0356423743815344,-0.7828955936247213,-0.8523606161943207,-0.6961978310187285
SIDM00962,2.9372441420867106,-0.6108614584016501,2.4692489309826398,1.9398117256532632,3.5885015404953724,2.691110628092363,2.1168843321351622,-0.7670752142163405,2.1259147383604184,2.565455579250108,2.8853192799763923,-0.8992704942010219,-0.5895666063567552,1.209064010056574,1.6025931358192864,3.2973041091322215,1.2412645180116482,1.7818761993201677,1.2750705343933744,2.381077003752325,2.8982769634522136,1.0564799838028507,0.9959394102671221,2.5766315287409207,3.3481711231933375,-0.03192596810464247,2.26057393844882,-0.6673223638632646,-0.7248322740492817,-0.7016454024408998,-0.7055578942815507,-0.9244676354152781,0.1769570738991347,1.5188467267339336,1.9298944552070043,1.7649194993331843,-0.34316912789938525,2.727684410333894,-0.9344326771643483,2.719145890656761,2.510767593022459,2.042026703384261,2.9652300894104395,-0.8630110563920198,1.2401998385833795,0.7778709472670983,-0.7915690361253762,1.3439644790940397,2.6282018619719465,1.4575283655354145,0.6562406523596841,2.517411119148843,2.371565539341568,1.8606740659773782,2.889740843109712,2.3911042463389003,1.5899873266604536,1.0090852321173467,1.3871459888567865,2.5488303755534556,0.3426726995347195,3.55858144404198,-0.7351370474088311,-0.6991853041094989,2.3109460244533433,-0.5879006722936494,2.128977663474201,1.5479897267932838,2.288233407993535,1.504513256196618,2.1529231971623375,2.657939248941539,2.05861913239573,2.106978613497358,2.640305350913191,2.655994895534253,2.6595388596458345,0.743170613037544,2.953073100806204,0.8428259763116467,2.0712792472405632,2.8451851922909652,3.1802378531935203,-0.775881706288485,-0.8597838541013303,-0.7622921571550048
SIDM00889,3.115224576622783,-0.221408923795508,0.23962699815913305,1.6880867401381516,3.6793739242314545,2.9958046237091227,2.197980236021881,2.6563241260148156,2.155791419610697,2.9152130782500567,3.0615393141379332,-0.8614852059869279,-0.5469292003280732,1.3330303097776521,1.8132661530059897,2.901493734013446,1.4576535313539143,2.3087713592557004,1.347174441233944,2.285378641411273,3.0582180935217917,-0.6010811461922901,1.8751560650937278,2.4297405891165798,3.2149840433733985,0.973278507647193,2.233507094736087,-0.6668790646658215,-0.7469141026012756,-0.8250690481482114,-0.7333471760245034,-0.8710388733677759,0.1265879148364773,2.1041654082813284,2.5145147033127624,2.132128968524241,0.7542826743618495,2.867972983666411,-0.9299955845250868,2.8890386001953505,2.203498865905667,1.4352484111545527,3.1191278132460885,-0.815945774599331,1.232006183127512,-0.04726664880247475,-0.8561819799898975,1.3102547802904627,2.558831565212648,1.673078203509143,0.6157981602022157,2.517617326931654,2.907264895377604,1.8724855060631866,3.123544589441625,2.323121940604001,2.231188015179261,1.335411328817794,0.7548913443621553,2.923466075178763,0.5752857638300117,3.780231640258367,-0.78942235880501,-0.7701772764209428,2.9670813815251895,2.257124612429635,2.4425998934742306,1.7182967826048465,2.970594005428712,1.8076319966148904,2.5027786252849715,2.400050615795319,2.5226485524427558,1.8488755413725284,2.8049725706597077,2.4794508609551107,2.918844790249189,0.95722192444032,2.9509879531011602,0.6375945530431741,2.0818878005760313,3.0290884188453835,2.703283701219794,-0.8753355560893645,-0.8052915658966306,-0.8332781247431215
SIDM00864,3.138704751720712,-0.4977086539311334,2.2919161134294406,1.3356369342068501,3.71679768863882,3.005044115295037,2.0705001339086815,-0.7241636429357409,2.2744521270715263,2.4404288985174176,2.610261424148006,-0.907099009440807,-0.6114468985580694,0.7035485318743883,1.1517970371968698,2.7507971524826846,1.3718358649666686,2.222362433152604,0.9566358325771022,-0.6866247663997571,2.788249554709586,0.16075504578249974,0.7988756544904495,2.859943496922075,3.28996774864925,0.5051342844163148,2.1651134203483444,-0.6896085989104943,-0.7987703830945859,-0.9090918416043449,-0.665397858914939,-0.9676808649837638,0.24113169369113285,1.1925190935687227,2.107369529136578,2.31839309015227,1.179492134414189,3.140138409683063,-0.9688548821221699,2.8611823074036935,2.360389670256023,1.4207054462708648,3.0093613868402667,-0.8343448754590478,0.8410847031101374,-0.30275057032973457,-0.782551179440821,1.1179427235599955,2.0106522293963973,1.006401066808135,0.505942732750411,2.8498008611981827,2.400542457912166,1.5569172525285278,2.7211081963626262,2.653418461473447,2.4642129098066445,0.5606378705223262,0.9751864288059194,2.7903748003783018,-0.012807987505075379,3.8556074493032217,-0.5962333272307696,-0.8178875552058263,2.8194892874875914,-0.758370455532731,1.7240947834628508,1.4646509456265433,2.2584253615390013,0.6208976099604598,2.4273355862108716,2.178726832160836,2.214329185727646,1.763304561347425,2.7911070244732623,2.3371798594579665,2.6153704456024403,0.565736065478013,3.2377665407140066,0.2240631833893379,2.6361382855676987,2.97400193143356,2.4525639835650166,-0.8393889318830108,-0.8758425835345314,-0.9076139952263336
SIDM00233,2.7479619271234093,-0.6020250776213172,2.267431009744892,2.116566224483124,3.5778252766776477,2.997439864999916,1.7538021481298822,-0.6917504305261487,2.3563989469512037,2.2414311934648583,2.973726911740306,-0.8595475930773882,-0.6373050104085514,1.7325363154270037,1.531639370735706,2.5161498903976023,1.421362245503616,2.1037880164770333,0.878053702895401,3.003565664695088,3.059306170307463,0.4784457853744744,1.2950736099737357,2.8865341950246592,3.4476768001845803,-0.8364923714533654,1.9904304345738382,-0.7563105596628791,-0.7612623134780092,-0.8494880527634618,-0.7194176219748449,-0.9489471462255731,0.7212830810178069,1.7357523126230592,2.0180853123193203,1.9364564350407443,0.18555807757491372,2.786260888501486,-0.8049486508462714,2.7683930425762324,2.3034838305854395,1.4198001083255352,2.9843422376372453,2.1379600997150408,1.3692399571510794,-0.16901400241966252,-0.7826421814179331,1.6224230096419197,3.061513077907002,1.4623218692138928,0.6173333239276172,2.4350791428440433,2.754830711065036,1.6538019569909077,3.089835021452319,2.766445982189946,1.7393722209219558,1.207631647104727,1.8554775326547033,2.2860100036988937,-0.4032771459028147,3.7059783793582928,-0.7598299828091285,-0.7140006705217182,2.686674809573742,-0.6540664720182718,2.021839962343357,1.4476125366102066,2.140203646492118,1.148663536164729,2.290092464161625,2.4431702398849042,2.4186955337437395,1.9408715639299223,2.8513208243377264,2.405245674723838,2.5243981514443807,0.7437106329548238,2.6171891716389935,0.27315393905080215,2.518702186463844,2.904708237744607,2.3441117343905513,-0.7843670248199198,-0.8088543284532536,-0.88528768282741
SIDM01233,3.148793610558145,-0.3047066246381659,1.8600036168001992,1.6842948187486,3.7594301728510278,3.0170488722965443,2.252120781128942,1.0398357271703251,2.57038902317274,2.4520809177513447,2.9454061811989147,-0.8705236295034002,-0.5698607566735534,0.5687033358040193,1.0225791214889741,2.4708378661294033,1.0309513256770508,2.3090357745754484,0.9398125247142977,2.557996346794408,2.7280111207708666,-0.15878111696411829,0.8555767181099713,2.7480416864271184,3.2105653874278914,0.3787993008655728,2.200255110266688,-0.7264097694647039,-0.7670466699083457,-0.8733013354166466,-0.8136514656817835,-0.9321588992660779,0.13044237434229977,1.5736126271210746,1.8882314875840869,2.161390481723554,0.9650318589961456,2.83957510646828,-0.9961490141471853,2.8494594102029094,2.1281332237632107,1.1384118357760808,3.044902556397038,-0.8711252493032596,1.0913267353009999,-0.30817254145687106,-0.9861478891136617,0.9217241749522878,2.348634726197023,1.431812398332827,0.9582591797004912,2.657276299468875,2.653353568170957,1.7486408599255834,2.719471511652162,2.2597838894589173,1.9789300415696485,0.904565261925893,0.8672745511327965,2.6461365945970705,0.48407326333691325,3.8085212956409946,-0.8162968637571838,-0.7302202988984772,2.860665505602501,-0.6288089605399416,1.776654095766382,1.7345565421349856,2.6613178248634277,1.6385816351780016,2.258556893247919,2.7255084973426826,2.229871948774092,2.1425513079267864,2.649199847350684,2.176450607741816,2.3949563352818735,0.7420012351011074,2.995111417095765,0.4528357211560757,2.1888088631533456,2.876610045550637,2.3960287718227984,-0.519317555841659,-0.8905021840905193,-0.8864217826754268
SIDM00964,2.8960403518560174,-0.6814204201366972,2.989676488157324,1.388219653261285,3.459764510924256,2.731044192913291,2.2573062899198675,-0.7899879652580486,2.08236554221731,2.108718915151193,2.740518145536717,-0.9283870330886835,-0.5266792036244969,0.8398953933579565,1.3813837093427774,2.640865879216515,1.0137580213350692,2.3059513545809804,1.02802015636877,1.9506796916417026,2.799252520964171,1.2504309675156253,1.3181397040291423,2.528450814899863,3.3340700985856886,0.1223983492546168,2.120251461719198,-0.6547699385383817,-0.7916171365091597,-0.7893879656931677,-0.7923095226415588,-0.8283651254925964,0.10384653782712812,1.1241724349497249,1.8721878048600469,1.9906004441151186,1.1569377146734159,2.8293116177105597,-0.9865441989776716,2.817100019940649,2.046541450156908,1.1517172901290245,2.813881884926174,-0.8668460256025728,0.8387523116421117,-0.5041509634883348,-0.9243225807401244,1.027402993076367,2.164767382238644,1.0276543090684382,0.5035570189152856,2.8533151271453217,2.4636557827617387,1.7509555749164272,2.6532911483258723,2.039087464261913,2.0944009829244825,0.9556400713867469,0.7484587727390971,2.287126105819527,0.4284442394541423,3.4985236103844284,-0.7301041065593976,-0.853086012637656,2.1907247022809146,0.04815472364621098,1.945889397411778,1.7019136819753025,2.308349835204939,1.2934817431532597,2.3262526808645556,2.5077841452378027,2.140190687759601,1.9047669029712517,2.5476556577018816,2.2036527902878866,2.6780845445240713,0.44693730352956607,2.962954529056078,0.46527796797479853,2.2717891001978194,2.723674481155539,2.4867272745263813,-0.7425042415489581,-0.9269383566282005,-0.8454068475684235
SIDM00196,2.9489532415607704,-0.19968973075739657,0.7620871493403177,1.7313964824835146,3.6943329868823644,2.6912861139265405,2.119827218015647,2.7151142952604856,1.8705234970739621,2.248240540257953,3.186830424005468,-0.8036106219150959,-0.597343339500662,1.4619650542290252,1.7126221578851004,2.87019021966287,1.5585103633575357,2.1371772452013915,1.4525414634246911,2.355781381841787,2.86546607523357,-0.3587519950207719,2.001118570649184,3.039683421724818,3.281738459283922,0.23875407665471055,1.6031224782349696,-0.7178631074875161,-0.7555111967569131,-0.8420443240029722,-0.7857850646180516,-0.9221281310248037,0.11646019502939199,1.7217260787804436,2.131292950098376,2.2766568776315625,0.6731861707943327,3.1370113867842275,-0.9575663029871861,2.7427402746416862,2.351426285527484,0.7120904761662147,2.957910822018625,-0.7803966192759956,0.8974685160881763,-0.023966645588312373,-0.9038212474164424,1.7476140039069707,2.385947215114649,1.2356909277097923,0.7120741299819087,2.6473345433715485,2.8618624572207105,1.6104850699271678,2.9660105344327605,2.627372212172372,2.1918835534732235,1.2299265109339996,0.7979878791309577,2.533257566559057,0.519327763095835,3.7331964804539486,-0.7810216228868881,-0.9169584667313314,2.5170751546304135,0.18218822724854752,1.991358715609505,1.4483039232947315,2.7216424885824,1.2959042240023462,2.241604357482172,2.4703098109750203,2.325304352696039,1.636189339336522,2.5083288719503374,2.4954210266424925,3.0000354966614866,0.940390215479852,2.9822230833848375,0.40111576729319276,2.0942847457825446,3.058714564302519,2.7181026446230816,-0.6163256337483445,-0.8549996468876907,-0.8123055001256902
SIDM00287,2.921123522990521,-0.28838673672991944,2.329364503897626,1.9312264816327043,3.763248304825432,2.826144095146104,2.1802816920174037,-0.7260453216061443,2.37929482877431,2.4322722893168067,3.0929798580099517,-0.8684618588340828,-0.5856137484548666,0.9367340497056145,1.5166547935705392,2.892567493183311,1.310827367222102,2.2826373602747747,1.0206285882670503,2.593157320456333,3.025353493811024,0.40929526974777364,1.065893049670315,3.0404358747552984,3.3768239850312165,0.879609733548371,2.3092810444871947,-0.6679938262283881,-0.6821550097518938,-0.7827068841647276,-0.7019177786147954,-0.8452908951543414,0.5766794178970662,1.3784755180285158,1.5392667485061151,2.232734841317151,0.5351455153598211,2.7109436905851005,-0.9628927620999972,2.92854923342906,2.430364481981356,2.3272581267649053,3.387491783515341,-0.9068561725281962,1.0897137079822563,0.05184283413732457,-0.8230729701832061,1.4624246306504345,2.3506951188861915,0.5842035347801753,0.6753907901831393,2.8674142472360207,2.4519424495759146,1.8964056171914305,2.8981698870883292,2.3491125473384287,1.9070200056181694,0.8924697878452743,1.0973181002129129,2.433076178393713,0.09505298493800783,3.856381210550886,-0.7738284795052017,-0.8466592291311945,2.959834188906577,-0.6446796883056144,1.9254206110576348,1.5077865452007886,2.5662694413387346,1.1810832035779222,2.1338031022611457,2.494752102215704,2.371912736036912,1.8356697181192358,2.551048054063219,2.514500217790428,2.2325203348077642,0.7101001213783236,3.0166281846792677,0.5508140928596861,2.537841827906511,2.916606827993118,2.5375886384266075,-0.7313955664912687,-0.8239739076877771,0.5649032218451484
SIDM00501,2.86782575624121,-0.18490184919386554,1.4341760271575905,1.8202944382084931,3.6941639215161723,2.7175090239294026,2.106913685815179,-0.08184812705397083,2.1577469279233177,2.2681427397942024,3.061475512752844,-0.7780859236727853,-0.6593163184730164,1.0503097854991836,1.6261515731040739,2.583074922216207,1.4710277417697157,2.3271473018229165,0.624584947141357,2.797959820658326,2.878938897734182,-0.42610414814091796,1.4054800907832323,2.506883782651907,3.5034080354948225,0.5523547388927956,2.2446150292009612,-0.6339120818074931,-0.8022164438696064,-0.6529954802850872,-0.7006760786363083,-0.9380480543582739,-0.26123022332242224,1.8654970680629728,2.1355459831152954,2.2229821678602018,1.0342360115483789,3.069188437335441,-0.9583151419124375,2.6429756017747152,2.0547446106824165,1.0679954273661507,3.1095203165714094,-0.7797974693443045,0.7960230759732191,-0.5003980022067029,-0.8768852213333713,1.1533540698144078,2.4997412994329684,1.3486197450884267,0.5276988577971176,2.5921520048728,2.5464273393554917,1.7882663352437573,3.04014784450129,2.232626083442758,2.288852572685338,1.0220319349200104,0.7615009922755961,2.4784965818748264,0.6458963959584874,3.8016978963416754,-0.48281177996760094,-0.8062078432622997,3.2193923264337965,0.7096856223149275,2.1393242121806915,1.6825810087680109,2.4827793661580437,1.3352942777622945,2.5526170171235423,2.7154554794261525,2.3371305631631984,1.9704962570533153,3.0337687768775594,2.456491944413956,2.7525044019266476,0.7310975186672258,3.0420599351065554,0.41898994552218044,2.3470382029331374,2.879665598347949,2.8162102521448396,-0.8618278468152089,-0.9014611747097095,-0.8585702560195442
SIDM01237,2.8798476247549236,-0.5769165775773483,0.47678388251273757,1.5843968683917082,3.622919185638947,2.9309654472911206,2.018492156213158,-0.8335771839615086,2.0401905665619964,1.7643154456999144,2.7407429210732066,-0.8649981716768456,-0.6824129502639309,1.0682872488278057,1.341111025624621,2.1333631087048923,1.4113983793668978,1.8771797186273749,0.8793982885080609,2.659492764002878,2.8571647437135317,-0.0620912580078011,0.9911034804881997,3.001472920796553,3.314972537181838,0.5298416381904293,2.3467173250303155,-0.5965916910400647,-0.7229150843465567,-0.8984234553387733,-0.720000599102072,-0.9193084661459529,0.6374425685263616,1.6081539654902535,1.9378505065452645,2.285853818063942,1.562310578088768,2.599618082920411,-0.928408604139378,2.7145556396464396,2.030215848864666,1.3855186863202873,2.830194700115589,-0.8254520907515994,0.9521397929963722,-0.48612740428578205,-0.7598964141197007,1.2129229462151796,2.4311956642459682,1.5773740249279795,0.6522998985639187,2.235677263973391,2.455888110379721,2.0696254047870486,2.911649281797306,2.006674675231465,1.977001961846617,1.0122332838219137,1.5169363755706204,2.386702696257935,0.8357084518589176,3.7608688919760556,-0.7542336080536155,-0.7863002912257187,3.29234376846612,-0.6460128956688114,1.8788446376141381,1.5600080718444211,2.6202605391092733,1.7179131336373026,1.7706818552279149,2.5580350770861604,2.160869441627449,1.4820276188036774,2.409411593066907,2.475846299530469,2.0956024511602456,0.845164253819631,2.7100629719833558,0.30827491848061983,2.052525849860893,3.02982804109085,2.439037928008642,-0.9322505534689557,-0.832823769980006,-0.8416730123495475
SIDM01228,2.979428648795463,-0.4184076039273033,1.4408401743560724,1.6474900052473704,3.5533152276488735,3.017441459771946,1.9929905452997874,2.089653610583651,2.1074954447215553,2.415324820314839,3.042991542703713,-0.8850105312953284,-0.5906507903889966,0.8372301867846155,1.4198303706200437,2.7056374464282067,1.2581858354424427,2.274580996495644,0.941729825802535,2.3372426850018675,2.6667757805489223,-0.39423681693831436,1.4078167824722567,2.6083638894885812,3.3105924277292043,1.3269884406200427,1.9971137614083057,-0.6186980237629929,-0.7721771891133329,-0.9128196795897134,-0.7373639141245272,-0.8635086208386737,0.26876926190796957,1.3878491614805415,1.9591870329541867,2.343232855786783,1.104584056704022,2.8334927657523603,-0.7493802378912068,2.875805842032065,2.320548783370589,1.3173011408686013,2.984943951513681,-0.9095888094009298,1.0399302953827907,-0.17921944558999015,-0.8350050246147996,1.2125542913087108,2.7077669683436962,1.2549729059349297,0.7534275769871333,2.615062115956456,2.833982829084403,1.7463798538158841,3.050923332198328,2.639174511302797,2.057387629695786,1.2614544508520311,1.504980264705939,2.677690587101096,0.5851057335526196,3.3495625096558816,-0.8042401120916146,-0.8095493261380686,2.0207733291555736,0.768939710563021,2.5928076238907916,1.5287205050781583,2.842291904534486,1.6812659109018637,2.2881372992082287,2.7000477841357764,2.2899462053478015,1.5933752781531474,2.4292855634508816,2.4765911267407814,2.9151417031600495,0.8237035475201966,2.9325723177890155,0.40557186982671944,2.3632766486728025,3.1136913862922877,2.8742260994336273,-0.6110202934982594,-0.9054014940285892,-0.4598149660566068
SIDM00935,3.0935251801720858,-0.6778789226228843,2.6275020831202185,1.206073077653312,3.6073734553054067,2.791889047900446,2.0482580772173913,-0.3383820035958379,1.9049231124142212,2.364339057699052,3.0230488546417593,-0.4683461235402613,-0.6775506013775147,0.31419036765768593,1.3816340902147315,2.254022109681617,1.2519380842548429,1.8523696913625722,1.3307701981959723,2.188501348263452,2.523575905343611,0.9857142501778068,0.8812991062356247,2.0842822797351483,3.320368137916304,0.6219529289901321,1.933760571992402,-0.6615231561143267,-0.7969652263580237,-0.8247444872946909,-0.782524199826693,-0.9221747128011412,0.17257869018057528,1.0392848676089117,1.7479407543322014,1.9684271449030437,1.355263793086725,2.932658772261647,-0.9303960402885343,2.7620021285578913,2.148217405636349,1.260935047207448,3.0370206624653546,-0.8153305460284315,1.2533904762367272,-0.31302064993285256,-0.9474986389746988,1.3426711581680482,2.2898344045443304,1.0501034712820174,0.5778790940741375,2.622046842710517,2.1846400996748163,1.886788372282554,2.7153536333413846,1.8429406580421324,2.082005162587006,0.7075274817603407,0.37221505498228685,2.1504583602696155,0.13295452042746467,3.690584719747153,-0.7519460710830128,-0.8318467505733582,2.5861461555867744,-0.08048456082688284,2.0048083455548977,2.0262515334967093,2.360307133116225,1.2492537958525127,1.8484882072319901,2.2182823060698853,2.0143861013231694,2.151140235191031,2.6243081418695247,2.3863062562991324,2.689143299052009,0.36830493973155654,3.14210896399665,0.28606992998465325,2.2331874333534407,2.831419449689241,2.720445866467907,0.3598957230230195,-0.8945372497272731,-0.8619973496585461
SIDM00954,3.0567152828173403,-0.42470733123435706,0.8541470098516534,1.872146211835824,3.7375316808650987,3.0164363633117706,2.1545082505348265,-0.13050355124400279,2.406866396052996,2.453120114126603,2.9247188574548413,-0.8884865982610377,-0.6062086548501302,1.439183955952613,1.3164966666466578,2.6661477042498456,1.2647770006238364,2.3808304107845384,1.0197336236982324,2.2057335740024864,2.856325655575492,-0.509137038976403,0.9306049211597114,1.9174012866099668,3.144107944253508,1.007480833574238,2.192990992833405,-0.6345612188739901,-0.7541301875248186,-0.7860675712380217,-0.8420265905435863,-0.8848772850761089,-0.00872791791098766,1.4816704482300702,2.0404370061237125,2.3831114909097018,0.6882449332419538,2.866890101085372,-0.9168801793357609,2.8621782569398464,2.3988162187319126,1.0410212570763913,2.886500259996617,-0.8941393573952318,1.0063819718711564,-0.027507222668947052,-0.8360202077236344,1.2431884991870514,2.5616448246992682,1.3853999133285475,0.8642908154996518,2.5251523837737815,2.785677974290766,1.871875187888505,2.9696416698858057,2.163500804549032,1.943458309833625,1.032481401028424,0.9161348828793151,2.7533246408531853,1.1949346777576357,3.8122974307249486,-0.8064388191598123,-0.9225761600642645,3.081482830001594,-0.7179029584388439,2.012791728803366,1.5214073555270924,2.6331956725940406,1.7182604173019496,2.6242764393465814,2.3025753106973412,2.2738746726299017,1.8620424127463908,2.69352082727951,2.640148787741839,2.421916388839488,1.0729998610155038,2.9303716144004146,0.3583525021516039,2.226276081732082,2.864088578315123,2.3964770193936094,-0.5047439538591335,-0.8863429573588681,-0.8620404741193963
